股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3689.TWO     湧德            121.0         16         50.0           4.43        1         -499 📈 持有 → 繼續持有         
3691.TWO     碩禾            118.0          3        68.42          71.56        7         -269 📉 建議賣出              
3693.TWO     營邦            530.0          3        66.67          91.74        5          -88 📈 持有 → 繼續持有         
3694.TW      海華             58.6         20         40.0          -1.76        1         -197 📈 持有 → 繼續持有         
3701.TW      大眾控            65.2          6         48.0          35.47        4          373 📈 持有 → 繼續持有         
3702.TW      大聯大            93.1         17        77.27          45.94        1         7159 📈 持有 → 繼續持有         
3703.TW      欣陸             22.6          5         50.0           0.72        5         1988 📈 持有 → 繼續持有         
3704.TW      合勤控            34.6          8         60.0          12.18        3         2882 📈 持有 → 繼續持有         
3706.TW      神達             84.5          7        53.33           1.02        3         4926 📈 持有 → 繼續持有         
3707.TWO     漢磊             61.8          6        57.14          29.98        3         4325 📈 持有 → 繼續持有         
3708.TW      上緯投控          124.0          4        57.89          18.83        5          -37 📉 建議賣出              
3709.TWO     鑫聯大投控          71.5          3        52.38          14.04        8          258 📈 持有 → 繼續持有         
3710.TWO     連展投控           6.26          4        56.25          11.65        5            7 📉 建議賣出              
3711.TW      日月光投控         357.5          6         60.0          33.95        4        -7120 📈 持有 → 繼續持有         
3712.TW      永崴投控           23.9          5        38.89           3.41        5           -6 📈 持有 → 繼續持有         
3713.TWO     新晶投控           17.6         17          0.0            0.0        0           -3 📉 建議賣出              
3714.TW      富采             47.2         20         50.0          14.97        4         2339 📈 持有 → 繼續持有         
3715.TW      定穎投控          173.5          3        54.55          24.53        7         8890 📈 持有 → 繼續持有         
3717.TW      聯嘉投控           19.0          3        57.89          12.91        7          636 📉 建議賣出              
4109.TWO     加捷生醫          13.35         15          0.0          -3.96        0           -1 📉 建議賣出              
4113.TWO     聯上             18.6         12         75.0          -3.35        1          -25 📉 建議賣出              
4121.TWO     優盛             18.0          3        61.11          26.35        6         1276 📉 建議賣出              
4123.TWO     晟德            44.35          3        61.54          13.77        6        -1012 📉 建議賣出              
4127.TWO     天良             35.5         12        69.23          20.96        3           41 📉 建議賣出              
4128.TWO     中天             17.4         20          0.0            0.0        0         -834 📉 建議賣出              
4129.TWO     聯合            110.0          3         50.0           3.29        8         -440 📉 建議賣出              
4130.TWO     健亞             32.4          3         52.0          -7.75        7         -949 📉 建議賣出              
4131.TWO     浩泰             36.5          9          0.0          -6.08        2           63 📉 建議賣出              
4137.TW      麗豐-KY         109.5          3        57.89           3.12        7         -305 📈 持有 → 繼續持有         
4138.TWO     曜亞             61.9         14         60.0           4.38        1            1 📈 持有 → 繼續持有         
4142.TW      國光生           18.15          4        57.14            1.3        5         -509 📈 持有 → 繼續持有         
4147.TWO     中裕             51.8         20          0.0          -1.15        0          172 📉 建議賣出              
4148.TW      全宇生技-KY        41.1         12        45.45           12.3        1          -10 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY         10.4         16          0.0            0.0        0            0 📉 建議賣出              
4157.TWO     太景*-KY        11.45         20          0.0            0.0        0          539 📉 建議賣出              
4161.TWO     聿新科            25.1          6        42.11           9.24        4           19 📉 建議賣出              
4164.TW      承業醫            31.1         13          0.0          -6.18        0           50 📉 建議賣出              
4166.TWO     友霖            24.45         13         20.0          -4.67        1         -128 📉 建議賣出              
4167.TWO     松瑞藥           21.55          3         56.0          23.03        7         2080 📈 持有 → 繼續持有         
4171.TWO     瑞基             18.9         13        46.15           3.36        2           25 📉 建議賣出              
4192.TWO     杏國             20.5         15          0.0            0.0        0            0 📉 建議賣出              
4198.TWO     欣大健康           38.9         14        72.73          15.51        2            0 📉 建議賣出              
4303.TWO     信立             58.8         18         50.0           5.76        0         -588 📈 持有 → 繼續持有         
4304.TWO     勝昱             28.6          3         40.0          -2.25        8            1 📉 建議賣出              
4305.TWO     世坤            43.05         19        63.16            2.5        0            0 📉 建議賣出              
4401.TWO     東隆興           15.05          9         50.0           3.69        1           16 📈 持有 → 繼續持有         
4402.TWO     郡都開發          17.25          6        27.27          -1.23        3            1 📉 建議賣出              
4406.TWO     新昕纖            10.1          3        42.86          -8.61        8           -1 📈 持有 → 繼續持有         
4413.TWO     飛寶企業           18.1          3        41.67          -1.65        9            0 📈 持有 → 繼續持有         
4414.TW      如興            11.45          3        57.14           9.61        5         -230 📈 持有 → 繼續持有         
4416.TWO     三圓            15.45          4        54.55           1.39        4          160 📈 持有 → 繼續持有         
4417.TWO     金洲             52.1          6        47.37          -6.12        6         -140 📈 持有 → 繼續持有         
4438.TW      廣越             59.1         20          0.0          -0.86        1         -124 📉 建議賣出              
4439.TW      冠星-KY          86.3          4        56.25          -4.24        6           14 📈 持有 → 繼續持有         
4441.TW      振大環球          218.5          4        64.29           9.28        4         -222 📈 持有 → 繼續持有         
4442.TWO     竣邦-KY          62.1         12         50.0           8.73        2          157 📈 持有 → 繼續持有         
4510.TWO     高鋒             43.9          8        57.89          14.47        3          768 📈 持有 → 繼續持有         
4513.TWO     福裕            18.35          9        38.46           17.8        2         -485 📈 持有 → 繼續持有         
4523.TWO     永彰             31.6          3         55.0          -0.12        7         -243 📈 持有 → 繼續持有         
4526.TW      東台             33.1          5        59.09           8.71        3         1038 📉 建議賣出              
4527.TWO     方土霖           42.35          6        63.64           2.26        4           15 📈 持有 → 繼續持有         
4529.TWO     淳紳             3.34          3        33.33          -8.67        7            0 📈 持有 → 繼續持有         
4530.TWO     宏易            28.35          8        40.91           3.62        4          -12 📉 建議賣出              
4533.TWO     協易機            33.0          3        56.52          61.21        5          108 📉 建議賣出              
4534.TWO     慶騰             27.5          3        64.29          90.35        7         -230 📉 建議賣出              
4536.TW      拓凱            155.5          4        46.15          -0.62        5         -440 📉 建議賣出              
4538.TWO     大詠城            18.8          5        71.43           10.5        5            7 📉 建議賣出              
4540.TW      全球傳動          46.75          7         60.0          28.28        2          763 📉 建議賣出              
4541.TWO     晟田            41.85          5        61.11           16.0        4         -321 📈 持有 → 繼續持有         
4542.TWO     科嶠            188.5         20         68.0           83.9        0            9 📈 持有 → 繼續持有         
4543.TWO     萬在             33.5          5         50.0          26.96        3          102 📈 持有 → 繼續持有         
4551.TW      智伸科           122.5          4        45.83           -4.0        6          -65 📈 持有 → 繼續持有         
4552.TW      力達-KY         21.35          9        41.67          -0.87        2         -129 📉 建議賣出              
4554.TWO     橙的             28.9          4         50.0           8.84        7          -34 📈 持有 → 繼續持有         
4555.TW      氣立             35.8         12        42.86           0.63        1          -21 📈 持有 → 繼續持有         
4556.TWO     旭然             29.2          6        42.11          16.86        5          -23 📈 持有 → 繼續持有         
4560.TW      強信-KY          33.5          3         50.0            0.5        8          -35 📈 持有 → 繼續持有         
4561.TWO     健椿             34.5          6        42.86          36.09        3           72 📈 持有 → 繼續持有         
4562.TW      穎漢            33.35         14         50.0          -1.71        1          192 📉 建議賣出              
4563.TWO     百德            43.85          7        57.14          20.85        2           67 📉 建議賣出              
4564.TW      元翎            20.45         14        47.37          11.31        1          133 📈 持有 → 繼續持有         
4569.TW      六方科-KY        137.5          4        68.75          14.34        3          -54 📉 建議賣出              
4571.TW      鈞興-KY         166.0          4        57.14          15.57        4           50 📈 持有 → 繼續持有         
4576.TW      大銀微系統         121.0          6         50.0           8.44        4          285 📉 建議賣出              
4577.TWO     達航科技           90.2         14        55.56          58.26        1         -423 📈 持有 → 繼續持有         
4580.TWO     捷流閥業           80.5         10        56.25          -2.69        3          -18 📉 建議賣出              
4583.TW      台灣精銳          639.0          6         60.0          11.42        3          -27 📈 持有 → 繼續持有         
4584.TWO     君帆             43.9         11         40.0          -7.07        2            0 📉 建議賣出              
4585.TW      達明            318.5          3        44.44           7.62        7          -38 📈 持有 → 繼續持有         
4588.TW      玖鼎電力           60.7          5         50.0          13.15        4            9 📈 持有 → 繼續持有         
4590.TW      富田-創           77.5         18         50.0          -0.39        0           12 📈 持有 → 繼續持有         
4609.TWO     唐鋒             4.69         14         20.0          -17.1        3            0 📉 建議賣出              
4702.TWO     中美實            10.2         14        42.11           1.39        3           12 📈 持有 → 繼續持有         
4711.TWO     永純            17.05          4        42.86           8.26        6          -80 📈 持有 → 繼續持有         
4720.TW      德淵             17.3          3        44.44          -8.78        7         -546 📈 持有 → 繼續持有         
4721.TWO     美琪瑪            71.5          5        57.14          14.18        4          743 📈 持有 → 繼續持有         
4722.TW      國精化           190.0          5         60.0          22.05        3         -259 📈 持有 → 繼續持有         
4726.TWO     永昕             32.8          3         38.1           4.01        8          274 📈 持有 → 繼續持有         
4728.TWO     雙美            389.0          3        28.57          -3.86        9           -1 📉 建議賣出              
4737.TW      華廣             63.8          4        63.64          10.73        6          310 📈 持有 → 繼續持有         
4739.TW      康普             82.9          5        72.73          30.77        2         1321 📈 持有 → 繼續持有         
4741.TWO     泓瀚            26.95          8         60.0           11.0        4            4 📈 持有 → 繼續持有         
4743.TWO     合一             54.6         14          0.0          -4.19        1        -1912 📉 建議賣出              
4744.TWO     皇將             37.1         13         55.0          18.07        3          327 📈 持有 → 繼續持有         
4745.TWO     合富-KY          19.9         18          0.0            0.0        0          -25 📉 建議賣出              
4746.TW      台耀             55.9         16         50.0          -1.28        1          -54 📈 持有 → 繼續持有         
4749.TWO     新應材           926.0         19        68.75           5.47        0         -770 📈 持有 → 繼續持有         
4755.TW      三福化           150.5         18        57.69          20.88        0         -122 📈 持有 → 繼續持有         
4763.TW      材料*-KY        47.15          8         50.0           2.45        2        -3710 📈 持有 → 繼續持有         
4764.TW      雙鍵            155.0         14         50.0          32.82        1         -328 📈 持有 → 繼續持有         
4768.TWO     晶呈科技          513.0          8        38.89          10.66        5         -186 📈 持有 → 繼續持有         
4770.TW      上品            241.5         18         50.0          -6.65        4         -663 📉 建議賣出              
4772.TWO     台特化           323.0          3         55.0          -6.48        8         -889 📉 建議賣出              
4804.TWO     大略-KY          5.05         16          0.0           -2.2        1            0 📉 建議賣出              
4806.TWO     桂田文創           11.8          3        46.15           15.7        8            0 📉 建議賣出              
4807.TW      日成-KY         16.25         17          0.0          -1.38        1            2 📉 建議賣出              
4903.TWO     聯光通            43.6          3         50.0          -8.88        8         -523 📈 持有 → 繼續持有         
4904.TW      遠傳             94.0         18         50.0           0.34        2         4309 📈 持有 → 繼續持有         
4905.TWO     台聯電            73.9         14        58.33          10.68        3            2 📈 持有 → 繼續持有         
4906.TW      正文            33.45         19        55.56           13.2        2         3404 📈 持有 → 繼續持有         
4908.TWO     前鼎            103.0          3        60.87          37.01        7          203 📈 持有 → 繼續持有         
4909.TWO     新復興            61.8         12        53.33           8.68        3           42 📉 建議賣出              
4911.TWO     德英            34.55          3        33.33          -1.43        7           21 📈 持有 → 繼續持有         
4912.TW      聯德控股-KY        92.5          9         50.0          -4.41        2           -5 📈 持有 → 繼續持有         
4915.TW      致伸             73.4          6        57.89          -0.37        3        -5494 📈 持有 → 繼續持有         
4916.TW      事欣科            61.8          3        52.17          -1.13        7         1391 📈 持有 → 繼續持有         
4919.TW      新唐             90.4         10        66.67          58.94        1        -1323 📈 持有 → 繼續持有         
4923.TWO     力士             41.3          4         60.0           71.3        4           -1 📈 持有 → 繼續持有         
4924.TWO     欣厚-KY         10.55          4        31.25          -7.82        7            5 📈 持有 → 繼續持有         
4927.TW      泰鼎-KY          45.5         14        76.47          36.64        0        -1354 📈 持有 → 繼續持有         
4931.TWO     新盛力           140.0          5        38.46          -1.16        4         -975 📉 建議賣出              
4933.TWO     友輝             63.4          3        47.83          11.25        8         -324 📈 持有 → 繼續持有         
4934.TW      太極             19.2         11         50.0          18.23        4          286 📈 持有 → 繼續持有         
4938.TW      和碩             78.2          3         56.0          14.59        6        17945 📈 持有 → 繼續持有         
4939.TWO     亞電             31.9          5        58.82          23.02        3        -1598 📉 建議賣出              
4943.TW      康控-KY          11.7          6        36.36          -6.48        5            0 📉 建議賣出              
4946.TWO     辣椒            144.5         13         48.0           23.6        2           13 📉 建議賣出              
4949.TW      有成精密           67.8         11        55.17          70.29        1          990 📈 持有 → 繼續持有         
4950.TWO     金耘國際           15.0          4        53.85          10.54        3           17 📉 建議賣出              
4952.TW      凌通             45.0         18        44.44          16.28        0          366 📈 持有 → 繼續持有         
4956.TW      光鋐            31.75         17        57.89          38.21        1         1097 📈 持有 → 繼續持有         
4958.TW      臻鼎-KY         207.0          6        54.17          32.09        5        -4542 📈 持有 → 繼續持有         
4960.TW      誠美材            27.0          5         75.0          85.58        2         3612 📈 持有 → 繼續持有         
4961.TW      天鈺            143.0          7        35.29          -7.84        7         -126 📉 建議賣出              
4966.TWO     譜瑞-KY         515.0          3         55.0           4.61        7         -470 📉 建議賣出              
4967.TW      十銓            246.5          3        54.17          47.91        6         -864 📈 持有 → 繼續持有         
4968.TW      立積            107.5         20        33.33          -8.88        2          -79 📉 建議賣出              
4971.TWO     IET-KY        449.0          3        65.22          42.57        7          104 📈 持有 → 繼續持有         
4973.TWO     廣穎             89.3          3        62.96         109.35        6         4394 📈 持有 → 繼續持有         
4977.TW      眾達-KY         187.5         16        61.54          38.76        2          450 📈 持有 → 繼續持有         
4979.TWO     華星光           383.0          9        55.56          31.35        1        -3112 📉 建議賣出              
4989.TW      榮科             75.5          5         55.0          44.76        4        -8055 📈 持有 → 繼續持有         
4991.TWO     環宇-KY         353.5         19        65.38          59.23        0         -268 📈 持有 → 繼續持有         
5009.TWO     榮剛             35.3          6        54.55          -6.76        7         1101 📈 持有 → 繼續持有         
5011.TWO     久陽            14.05          8         50.0          39.13        2          313 📉 建議賣出              
5013.TWO     強新             28.7          3        64.71           0.06        7           -3 📉 建議賣出              
5015.TWO     華祺             26.3         16         50.0           1.27        2            5 📉 建議賣出              
5203.TW      訊連             64.0         11        33.33           0.16        0         -138 📈 持有 → 繼續持有         
5205.TWO     中茂            27.25         15        33.33          -7.63        2            0 📉 建議賣出              
5222.TW      全訊            135.5          4        44.44           2.13        6         -168 📈 持有 → 繼續持有         
5223.TWO     安力-KY          28.8         15        55.56           2.28        1            3 📉 建議賣出              
5225.TW      東科-KY          94.5          3        61.54          10.38        6           80 📈 持有 → 繼續持有         
5227.TWO     立凱-KY         25.85         10        46.67           1.49        3          151 📈 持有 → 繼續持有         
5228.TWO     鈺鎧             24.9          5        52.94          18.65        6           14 📈 持有 → 繼續持有         
5230.TWO     雷笛克光學         16.55         18         20.0          -4.72        1           30 📉 建議賣出              
5234.TW      達興材料          399.0          8        68.75          19.26        1         -578 📈 持有 → 繼續持有         
5243.TW      乙盛-KY          75.8          4        42.11          -1.76        8         -340 📈 持有 → 繼續持有         
5244.TW      弘凱            35.75          5         50.0          -3.42        4          -77 📉 建議賣出              
5245.TWO     智晶            25.65          3        43.75          10.31        7          -97 📉 建議賣出              
5258.TW      虹堡            46.15         13          0.0            0.0        0          600 📉 建議賣出              
5269.TW      祥碩           1250.0          3        36.84         -10.45        8         -571 📈 持有 → 繼續持有         
5272.TWO     笙科             23.1         10        42.11           -2.5        4          128 📈 持有 → 繼續持有         
5274.TWO     信驊          12345.0          5         60.0          46.24        5         -148 📈 持有 → 繼續持有         
5276.TWO     達輝-KY         15.55          3        18.18          -6.43        9            0 📈 持有 → 繼續持有         
5278.TWO     尚凡*           24.65         20          0.0          -1.19        1          351 📉 建議賣出              
5284.TW      jpp-KY        275.0          7        47.06         -13.25        5          -91 📈 持有 → 繼續持有         
5285.TW      界霖             48.0         10        66.67           6.92        1            1 📈 持有 → 繼續持有         
5289.TWO     宜鼎           1280.0          7        56.25          61.53        4         -187 📈 持有 → 繼續持有         
5291.TWO     邑昇             55.4          4        54.17          47.38        6           93 📉 建議賣出              
5292.TW      華懋            192.0          8        53.85          10.32        2          218 📈 持有 → 繼續持有         
5299.TWO     杰力             78.7          7        54.17          16.29        3          -10 📈 持有 → 繼續持有         
5301.TWO     寶得利            9.38          5        53.85           8.08        4           -1 📈 持有 → 繼續持有         
5302.TWO     太欣            12.25          4        44.44           7.94        7          276 📈 持有 → 繼續持有         
5309.TWO     系統電            60.8          5        36.84          -9.14        5        -1276 📈 持有 → 繼續持有         
5314.TWO     世紀*            77.2         20          0.0          -8.02        2        -3000 📉 建議賣出              
5321.TWO     美而快            25.3         14          0.0            0.0        0           94 📈 持有 → 繼續持有         
5328.TWO     華容            28.85          5        77.78          73.23        2        -2683 📈 持有 → 繼續持有         
5340.TWO     建榮            114.0          3        59.26          60.13        8          844 📈 持有 → 繼續持有         
5345.TWO     馥鴻             22.5         20        66.67          -1.07        1            0 📉 建議賣出              
5347.TWO     世界            121.0          6        58.33           47.8        2        -6714 📈 持有 → 繼續持有         
5348.TWO     正能量智能          16.5          7        53.33           0.88        2            0 📉 建議賣出              
5351.TWO     鈺創             84.8          9        66.67          38.01        2         6048 📈 持有 → 繼續持有         
5355.TWO     佳總             7.24          3        47.37           1.28        7          -91 📉 建議賣出              
5371.TWO     中光電            80.1          5        52.38           9.15        4          798 📉 建議賣出              
5381.TWO     合正             25.8          5        56.25           15.7        3          129 📈 持有 → 繼續持有         
5386.TWO     青雲            417.0         17        82.14         392.33        0           -1 📈 持有 → 繼續持有         
5388.TW      中磊             79.5         11        43.75           4.27        2         -332 📈 持有 → 繼續持有         
5403.TWO     中菲            111.0         19        66.67           0.45        0         -151 📈 持有 → 繼續持有         
5425.TWO     台半             60.7          6         50.0           8.36        3         1046 📈 持有 → 繼續持有         
5426.TWO     振發            20.25          8         50.0           3.81        2           -4 📈 持有 → 繼續持有         
5432.TWO     新門            147.0         20          0.0          -2.97        0          -59 📉 建議賣出              
5439.TWO     高技            275.0          4        29.41          -9.78        6          581 📈 持有 → 繼續持有         
5443.TWO     均豪            103.5         12        57.14           6.78        2          232 📈 持有 → 繼續持有         
5450.TWO     南良            14.65         14        41.18           0.36        2            4 📉 建議賣出              
5452.TWO     佶優             34.5         20         50.0           5.61        1         -268 📈 持有 → 繼續持有         
5455.TWO     昇益             23.8          3        55.56            1.4        6           -1 📈 持有 → 繼續持有         
5457.TWO     宣德             36.4         12        14.29            1.6        2           33 📈 持有 → 繼續持有         
5468.TWO     凱鈺            18.75         18        100.0           9.97        0            0 📈 持有 → 繼續持有         
5469.TW      瀚宇博            89.3          3        57.14           1.06        8          348 📈 持有 → 繼續持有         
5471.TW      松翰            43.55          9        58.33          19.26        3         -347 📈 持有 → 繼續持有         
5474.TWO     聰泰            142.0         20          0.0            0.0        0           12 📉 建議賣出              
5475.TWO     德宏            212.0         20         64.0          99.06        0        -3131 📈 持有 → 繼續持有         
5478.TWO     智冠            112.0         10         35.0           1.24        3          -79 📈 持有 → 繼續持有         
5481.TWO     新華            21.35         15         25.0          -6.68        3           42 📉 建議賣出              
5483.TWO     中美晶           129.0         11         50.0           0.97        4         1671 📈 持有 → 繼續持有         
5484.TW      慧友            42.15          8        54.55          18.51        2           52 📈 持有 → 繼續持有         
5487.TWO     通泰             27.3          3         60.0           2.19        6            0 📉 建議賣出              
5490.TWO     同亨             27.1         19        66.67          -0.57        2          116 📈 持有 → 繼續持有         
5493.TWO     三聯             87.8          6        56.25            7.5        3          139 📈 持有 → 繼續持有         
5498.TWO     凱崴             67.2          7         45.0           23.8        4         -938 📈 持有 → 繼續持有         
5508.TWO     永信建            54.2         13         25.0           -2.7        2           77 📈 持有 → 繼續持有         
5514.TWO     三豐             16.1          9        33.33          -2.19        4            3 📈 持有 → 繼續持有         
5515.TW      建國            36.75          8        41.67          13.94        1          937 📈 持有 → 繼續持有         
5516.TWO     雙喜            13.05          5         62.5          13.31        3            0 📉 建議賣出              
5519.TW      隆大            34.05         11         62.5          10.37        0         -450 📈 持有 → 繼續持有         
5521.TW      工信             14.0          3        61.54          16.88        5        -9677 📉 建議賣出              
5523.TWO     豐謙             29.4          9         50.0           0.17        2           -8 📉 建議賣出              
5536.TWO     聖暉*           683.0         19        46.15          -6.14        2          238 📈 持有 → 繼續持有         
5543.TWO     桓鼎-KY         27.35          3        55.56            6.5        6            2 📈 持有 → 繼續持有         
5546.TW      永固-KY          17.3          8         40.0          -6.36        3          -32 📉 建議賣出              
5548.TWO     安倉            23.75          7        66.67           3.48        1           10 📈 持有 → 繼續持有         
5601.TWO     台聯櫃           36.45          4        45.45          -0.15        5            2 📉 建議賣出              
5607.TW      遠雄港           48.45          3        55.56           7.64        7        -1314 📉 建議賣出              
5608.TW      四維航            17.1          5        33.33          -4.91        8         1437 📈 持有 → 繼續持有         
5703.TWO     亞都            13.85          3        45.45          -4.46        6            0 📉 建議賣出              
5706.TW      鳳凰             52.0         14        56.25           4.83        1          456 📈 持有 → 繼續持有         
5864.TWO     致和證            26.0          6         60.0          45.27        4         -863 📈 持有 → 繼續持有         
5871.TW      中租-KY         107.5          7         50.0           2.38        4         5226 📈 持有 → 繼續持有         
5876.TW      上海商銀           39.6          8         62.5           1.53        2        -1359 📈 持有 → 繼續持有         
5880.TW      合庫金            23.2          7         40.0          -0.84        3       -19924 📈 持有 → 繼續持有         
5905.TWO     南仁湖            8.18         16        28.57          -5.38        2         -339 📉 建議賣出              
6005.TW      群益證            29.2          4        71.43          25.17        4       -10619 📈 持有 → 繼續持有         
6016.TWO     康和證           18.15          7        42.86           8.76        5        -2024 📈 持有 → 繼續持有         
6024.TW      群益期            55.1          3        52.17           6.34        8          493 📉 建議賣出              
6101.TWO     寬魚國際           37.2          3         55.0           8.59        8          -17 📉 建議賣出              
6103.TWO     合邦            49.55          3         80.0          32.49        0            0 📉 建議賣出              
6104.TWO     創惟             97.6          5         50.0          -2.21        6         -198 📈 持有 → 繼續持有         
6108.TW      競國             17.1          9        54.55          15.62        2          287 📈 持有 → 繼續持有         
6112.TW      邁達特            48.2         12        47.37          -2.13        4          741 📈 持有 → 繼續持有         
6116.TW      彩晶             8.85          3        55.56           9.87        6       -15060 📈 持有 → 繼續持有         
6120.TW      達運            13.55          3        42.86          -4.79        8          991 📈 持有 → 繼續持有         
6121.TWO     新普            354.0         13         50.0           6.02        1         1048 📈 持有 → 繼續持有         
6122.TWO     擎邦             52.6          7        41.18           2.52        4          -13 📈 持有 → 繼續持有         
6124.TWO     業強            34.15          4        42.11          18.77        6          -62 📉 建議賣出              
6125.TWO     廣運             62.9         12        28.57          -7.39        2         -313 📈 持有 → 繼續持有         
6126.TWO     信音             33.4         13        41.18           4.94        3          979 📈 持有 → 繼續持有         
6127.TWO     九豪             40.4          5        47.06          20.69        5         1183 📈 持有 → 繼續持有         
6128.TW      上福            22.85          5         45.0           9.24        5          -13 📉 建議賣出              
6129.TWO     普誠             17.6         10        47.06          13.49        3          222 📈 持有 → 繼續持有         
6130.TWO     上亞科技           30.1         18          0.0            0.0        0          -24 📉 建議賣出              
6133.TW      金橋            25.35          4        47.83           8.35        8         1587 📈 持有 → 繼續持有         
6134.TWO     萬旭             32.0          4        52.17          22.39        6          198 📈 持有 → 繼續持有         
6138.TWO     茂達            232.0         12        66.67          12.45        2         -147 📈 持有 → 繼續持有         
6139.TW      亞翔            585.0          9        53.85           0.16        3         2944 📈 持有 → 繼續持有         
6140.TWO     訊達             21.4          3        30.77           0.98        8         -136 📉 建議賣出              
6141.TW      柏承             26.0         20        85.71         130.09        0           39 📈 持有 → 繼續持有         
6142.TW      友勁            10.15          7         45.0          -4.79        7          370 📈 持有 → 繼續持有         
6143.TWO     振曜            102.5         14         40.0          -8.72        2          455 📈 持有 → 繼續持有         
6147.TWO     頎邦             71.9          6         65.0          39.58        4         7194 📈 持有 → 繼續持有         
6148.TWO     驊宏資            38.3         19         50.0          13.15        0        -1001 📈 持有 → 繼續持有         
6152.TW      百一             19.0          4        60.87          70.91        6          -60 📉 建議賣出              
6153.TW      嘉聯益           17.45          5         60.0           7.71        5         6662 📈 持有 → 繼續持有         
6155.TW      鈞寶            49.85          8        53.33          27.27        2          -10 📈 持有 → 繼續持有         
6160.TWO     欣技            17.05         15         60.0           3.63        1           76 📈 持有 → 繼續持有         
6163.TWO     華電網            59.1          5        42.86          12.04        5         1172 📈 持有 → 繼續持有         
6165.TW      浪凡             47.8          9        58.33           9.09        1         -305 📈 持有 → 繼續持有         
6166.TW      凌華             61.2          5         37.5          -4.56        5          104 📈 持有 → 繼續持有         
6167.TWO     久正             16.4          8         70.0          38.47        2          -26 📈 持有 → 繼續持有         
6168.TW      宏齊            22.35          7         60.0          16.66        3         -246 📈 持有 → 繼續持有         
6170.TWO     統振             51.3          6        66.67           7.08        3          712 📈 持有 → 繼續持有         
6173.TWO     信昌電            66.8          4         60.0          26.45        5        -1112 📈 持有 → 繼續持有         
6174.TWO     安��           21.25          4        52.94           5.95        6            5 📈 持有 → 繼續持有         
6175.TWO     立敦             49.3          4        52.94          17.88        4        -2166 📉 建議賣出              
6176.TW      瑞儀             95.0          8        58.33          -0.01        2          117 📉 建議賣出              
6179.TWO     亞通             28.8         13        42.86          -3.23        1         -674 📈 持有 → 繼續持有         
6180.TWO     橘子             44.6          5         50.0           1.72        4        -1007 📈 持有 → 繼續持有         
6182.TWO     合晶             36.9          6         60.0          18.54        6         -265 📈 持有 → 繼續持有         
6186.TWO     新潤             42.4         12         50.0           0.12        0         -213 📈 持有 → 繼續持有         
6187.TWO     萬潤            700.0         20         70.0          73.01        1         1010 📈 持有 → 繼續持有         
6188.TWO     廣明            101.0         20        100.0           2.12        0          126 📈 持有 → 繼續持有         
6190.TWO     萬泰科            51.9          6        40.91           -1.9        6           59 📈 持有 → 繼續持有         
6191.TW      精成科           100.5         20          0.0            0.0        0         4882 📉 建議賣出              
6192.TW      巨路            123.0          6        52.38          12.09        4          220 📈 持有 → 繼續持有         
6196.TW      帆宣            285.5          5        52.94           1.11        5          185 📈 持有 → 繼續持有         
6197.TW      佳必琪           195.0          5        56.25          22.55        5         4436 📈 持有 → 繼續持有         
6199.TWO     天品            102.0         20         50.0           4.62        0           70 📈 持有 → 繼續持有         
6202.TW      盛群             57.0          6        45.83          35.01        7         -653 📈 持有 → 繼續持有         
6203.TWO     海韻電            66.9         10        46.67          -2.87        3          -47 📈 持有 → 繼續持有         
6205.TW      詮欣             56.8          5        52.63           6.37        4         -469 📈 持有 → 繼續持有         
6206.TW      飛捷            106.0          4        59.09          17.94        5         -462 📈 持有 → 繼續持有         
6207.TWO     雷科             52.2          5        47.37           6.08        6          514 📉 建議賣出              
6209.TW      今國光            57.7          6        68.75           28.0        2          -61 📈 持有 → 繼續持有         
6212.TWO     理銘             29.1         20          0.0            0.0        0            3 📉 建議賣出              
6213.TW      聯茂            150.5          4         50.0          34.86        5         8127 📈 持有 → 繼續持有         
6214.TW      精誠            113.5          3         37.5          -2.44        8          422 📈 持有 → 繼續持有         
6215.TW      和椿            112.5          5        57.69          12.89        2          507 📈 持有 → 繼續持有         
6217.TWO     中探針           167.0          9        70.97         205.36        2        -2185 📈 持有 → 繼續持有         
6218.TWO     豪勉             23.9         12        36.36          -3.97        3          134 📈 持有 → 繼續持有         
6219.TWO     富旺             14.3          4        46.15          -1.91        5         -874 📉 建議賣出              
6220.TWO     岳豐            35.25         10        80.65          56.89        1          553 📉 建議賣出              
6221.TWO     晉泰            27.65         18          0.0           -6.6        2           26 📉 建議賣出              
6223.TWO     旺矽           3735.0         11        63.33          24.29        3           31 📈 持有 → 繼續持有         
6225.TW      天瀚             22.5         19        73.91          19.84        1            0 📈 持有 → 繼續持有         
6226.TW      光鼎            13.35          5        57.89          75.52        4          114 📈 持有 → 繼續持有         
6228.TWO     全譜             25.0          9         50.0          -0.51        2           -2 📈 持有 → 繼續持有         
6230.TW      尼得科超眾         173.0          5         52.0          30.38        6           -2 📈 持有 → 繼續持有         
6231.TWO     系微            241.0         20        85.71          14.52        1          528 📈 持有 → 繼續持有         
6233.TWO     旺玖            30.45         20         50.0          13.56        1         -149 📈 持有 → 繼續持有         
6235.TW      華孚             50.7         18          0.0            0.0        0            1 📉 建議賣出              
