status,prev_eps_yoy,eps_yoy,prev_eps,expansion,gm,advice,rev_yoy,eps,prev_rev_yoy,om,symbol,pe,est_price,price,date,name,prev_year
⚠️ 獲利稀釋,4.17,26.87,5.5,-268.13,28.35%,⚪ 中性觀察,295.0,2.03,2.72,10.08%,1726.TW,5.216197666437886,218.54999999999998,76.0,2026-03,永記,2025
⚠️ 獲利稀釋,30.18,50.26,9.28,-268.53000000000003,34.18%,❌ 暫避觀望,318.79,2.94,16.1,15.49%,1560.TW,30.517711171662125,330.3,672.0,2026-03,中砂,2025
⚠️ 獲利稀釋,-2.59,47.14,3.41,-269.25,N/A,⚪ 中性觀察,316.39,1.04,13.17,N/A,8383.TWO,12.166891187873485,111.44999999999999,90.4000015259,2026-03,千附,2025
📉 獲利侵蝕,-8.89,-5.43,10.13,-269.43,N/A,⚪ 中性觀察,264.0,2.61,42.88,N/A,8499.TW,11.733333333333333,337.5,264.0,2026-03,鼎炫-KY,2025
📉 獲利侵蝕,10.0,0.0,-1.17,-269.74,15.04%,⚪ 數據不足,269.74,-0.22,-59.26,-86.00%,2924.TWO,0.0,-38.849999999999994,18.4500007629,2026-03,宏太-KY,2025
📉 獲利侵蝕,-15.42,-1.41,3.3,-269.74,27.76%,⚪ 中性觀察,268.33,0.7,3.75,22.79%,2504.TW,3.9476962344831876,120.45000000000002,31.7000007629,2026-03,國產,2025
📉 獲利侵蝕,-75.0,-237.31,0.23,-269.89,N/A,❌ 暫避觀望,32.58,-0.92,-34.63,N/A,6692.TWO,43.39622641509434,7.95,23.0,2026-03,進能服,2025
📉 獲利侵蝕,-28.99,-128.13,0.98,-270.34000000000003,N/A,⚪ 中性觀察,142.21,-0.09,-3.71,N/A,2904.TW,5.4,37.5,13.5,2026-03,匯僑,2025
⚠️ 獲利稀釋,-14.37,2.07,32.84,-270.98,34.25%,⚪ 中性觀察,273.05,7.9,7.77,20.51%,3406.TW,6.943303204601478,1095.3000000000002,507.0,2026-03,玉晶光,2025
📉 獲利侵蝕,34.68,-4.65,-1.45,-271.64,-184.95%,⚪ 數據不足,266.99,-0.45,-42.16,-404.30%,3523.TWO,0.0,-66.15,18.5499992371,2026-03,迎輝,2025
⚠️ 獲利稀釋,25.0,50.0,0.61,-272.32,N/A,❌ 暫避觀望,322.32,0.03,12.22,N/A,6603.TWO,27.44318138465909,13.2,24.1499996185,2026-03,富強鑫,2025
⚠️ 獲利稀釋,-5.94,160.0,1.0,-272.53,31.61%,⚪ 中性觀察,432.53,0.13,22.15,15.00%,4164.TW,13.24390225292683,30.749999999999996,27.1499996185,2026-03,承業醫,2025
📉 獲利侵蝕,-39.94,-43.25,9.65,-272.72,N/A,⚪ 中性觀察,229.47,1.86,-6.28,N/A,4961.TW,6.301531213191991,382.04999999999995,160.5,2026-03,天鈺,2025
⚠️ 獲利稀釋,5.94,25.58,2.14,-272.85,27.39%,⚪ 中性觀察,298.43,0.54,3.54,1.25%,2945.TW,8.273092522670682,74.7,41.2000007629,2026-03,三商家購,2025
📉 獲利侵蝕,23.33,-42.86,-0.23,-272.86,N/A,⚪ 數據不足,230.0,-0.1,-90.1,N/A,6198.TWO,0.0,-7.95,19.7999992371,2026-03,瑞築,2025
🔄 轉虧為盈,-332.14,164.71,-0.65,-273.53,N/A,⚪ 數據不足,438.24,0.45,-0.13,N/A,5220.TWO,0.0,-10.8,20.9500007629,2026-03,萬達光電,2025
📉 獲利侵蝕,-95.68,-98.33,0.24,-273.77,15.90%,⚪ 數據不足,175.44,0.02,-24.52,4.48%,3226.TWO,0.0,0.0,0.0,2026-03,龍鋒,2025
⚠️ 獲利稀釋,31.08,4.3,8.73,-274.22999999999996,N/A,⚪ 中性觀察,278.53,2.68,26.34,N/A,6290.TWO,11.116344795101272,318.45,236.0,2026-03,良維,2025
📉 獲利侵蝕,-9.62,-22.22,0.47,-274.63,N/A,❌ 暫避觀望,252.41,0.07,0.06,N/A,2906.TW,17.142856895194804,11.55,13.1999998093,2026-03,高林,2025
🔄 轉虧為盈,-922.73,113.33,-3.62,-276.78000000000003,55.83%,⚪ 數據不足,390.11,0.02,-32.33,-153.80%,2923.TW,0.0,-69.6,33.2000007629,2026-03,鼎固-KY,2025
⚠️ 獲利稀釋,-74.4,153.33,0.53,-277.33000000000004,25.17%,❌ 暫避觀望,430.66,0.76,1.33,7.11%,4543.TWO,57.68518447870371,8.1,31.1499996185,2026-03,萬在,2025
📉 獲利侵蝕,54.88,-191.43,-1.13,-277.88,N/A,⚪ 數據不足,86.45,-1.04,-36.53,N/A,6674.TW,0.0,-59.1,16.0,2026-03,鋐寶科技,2025
📉 獲利侵蝕,-20.27,-7.58,2.4,-278.71,N/A,⚪ 中性觀察,271.13,0.62,-7.81,N/A,8930.TWO,5.5053190136702135,84.6,31.0499992371,2026-03,青鋼,2025
🔄 轉虧為盈,-700.0,166.67,-0.96,-279.08000000000004,N/A,⚪ 數據不足,445.75,0.08,-8.43,N/A,6578.TWO,0.0,-21.15,16.1000003815,2026-03,達邦蛋白,2025
📉 獲利侵蝕,288.24,-1.9,4.02,-279.34,N/A,⚪ 中性觀察,277.44,1.09,12.97,N/A,6165.TW,4.873170806136585,153.75,49.9500007629,2026-03,浪凡,2025
⚠️ 獲利稀釋,-71.34,55.56,0.48,-279.38,N/A,❌ 暫避觀望,334.94,0.72,10.3,N/A,6432.TWO,75.26881720430107,13.950000000000001,70.0,2026-03,今展科,2025
📉 獲利侵蝕,155.22,-74.58,0.74,-279.74,27.46%,❌ 暫避觀望,205.16,0.15,29.09,-3.44%,3540.TWO,15.797100896449276,20.7,21.7999992371,2026-03,曜越,2025
⚠️ 獲利稀釋,193.18,240.0,0.41,-281.37,17.05%,⚪ 數據不足,521.37,0.51,3.52,3.38%,2413.TW,0.0,-4.2,40.25,2026-03,環科,2025
⚠️ 獲利稀釋,45.05,30.64,7.94,-281.58000000000004,32.82%,⚪ 中性觀察,312.22,2.36,27.72,16.47%,2421.TW,6.824146981627297,285.75,130.0,2026-03,建準,2025
📉 獲利侵蝕,-21.86,-9.38,5.97,-281.6,N/A,⚪ 數據不足,272.22,1.45,-5.89,N/A,8342.TWO,0.0,0.0,0.0,2026-03,益張,2025
📉 獲利侵蝕,-6.83,-32.26,7.64,-281.66,N/A,⚪ 中性觀察,249.4,1.89,-4.53,N/A,6271.TW,10.465116279069768,270.9,189.0,2026-03,同欣電,2025
⚠️ 獲利稀釋,-21.93,31.82,1.55,-282.16,19.14%,⚪ 中性觀察,313.98,0.61,-6.24,6.69%,1402.TW,7.0128206106410245,58.50000000000001,27.3500003815,2026-03,遠東新,2025
📉 獲利侵蝕,-1080.0,0.0,-0.5,-283.09,N/A,⚪ 數據不足,283.09,-0.22,-43.95,N/A,6264.TWO,0.0,-26.999999999999996,6.0199999809,2026-03,富裔,2025
⚠️ 獲利稀釋,-30.21,16.43,3.95,-283.4,N/A,❌ 暫避觀望,299.83,1.63,19.87,N/A,6829.TWO,19.888097660223803,147.45,195.5,2026-03,千附精密,2025
📉 獲利侵蝕,40.56,-56.82,2.59,-283.8,N/A,❌ 暫避觀望,226.98,0.19,5.3,N/A,5443.TWO,15.414013224808917,94.2,96.8000030518,2026-03,均豪,2025
📉 獲利侵蝕,-11.69,-58.82,1.36,-284.15000000000003,N/A,⚪ 中性觀察,225.33,0.07,19.79,N/A,6148.TWO,10.923076776346152,39.00000000000001,28.3999996185,2026-03,驊宏資,2025
⚠️ 獲利稀釋,29.29,72.41,10.99,-284.28,N/A,⚪ 中性觀察,356.69,4.5,40.66,N/A,6894.TWO,11.519607843137255,428.40000000000003,329.0,2026-03,衛司特,2025
⚠️ 獲利稀釋,-31.43,40.0,2.05,-284.54,N/A,⚪ 中性觀察,324.54,0.61,-23.26,N/A,2362.TW,10.363850123450705,63.9,44.1500015259,2026-03,藍天,2025
📉 獲利侵蝕,-65.19,-62.69,3.59,-284.96000000000004,N/A,⚪ 中性觀察,222.27,0.25,-13.29,N/A,6873.TW,12.648809523809522,100.80000000000001,85.0,2026-03,泓德能源,2025
⚠️ 獲利稀釋,1.52,6.25,2.68,-285.12,N/A,⚪ 中性觀察,291.37,0.68,5.91,N/A,9926.TW,6.983122577482419,106.65,49.6500015259,2026-03,新海,2025
📉 獲利侵蝕,-80.22,-102.86,1.92,-285.35,N/A,⚪ 中性觀察,182.49,-0.01,-50.97,N/A,2545.TW,4.258311922902814,117.30000000000001,33.2999992371,2026-03,皇翔,2025
🔄 轉虧為盈,-191.67,79.17,-0.55,-285.63,N/A,❌ 暫避觀望,364.8,0.43,23.94,N/A,8374.TW,72.92453118094342,15.899999999999997,77.3000030518,2026-03,羅昇,2025
⚠️ 獲利稀釋,-2.48,86.52,6.57,-285.76,N/A,⚪ 中性觀察,372.28,2.63,15.94,N/A,9958.TW,6.2855517633674625,263.70000000000005,110.5,2026-03,世紀鋼,2025
⚠️ 獲利稀釋,10.14,8.57,8.07,-287.3,27.00%,⚪ 中性觀察,295.87,1.94,7.18,17.59%,1513.TW,8.028455284552846,295.2,158.0,2026-03,中興電,2025
⚠️ 獲利稀釋,-33.33,13.51,1.66,-287.94,29.13%,⚪ 中性觀察,301.45,0.84,9.65,15.60%,3317.TWO,13.350969479400352,85.05,75.6999969482,2026-03,尼克森,2025
⚠️ 獲利稀釋,98.71,37.66,46.57,-288.38,31.93%,❌ 暫避觀望,326.04,11.66,31.74,18.37%,3665.TW,20.10577186103766,1645.05,2205.0,2026-03,貿聯-KY,2025
📉 獲利侵蝕,13.43,-60.0,2.28,-288.62,28.39%,⚪ 中性觀察,228.62,0.08,19.95,9.28%,4148.TW,6.383196643135247,73.19999999999999,31.1499996185,2026-03,全宇生技-KY,2025
⚠️ 獲利稀釋,-30.97,34.78,0.78,-289.92999999999995,30.30%,❌ 暫避觀望,324.71,0.31,1.99,18.03%,1470.TW,15.37162162162162,22.200000000000003,22.75,2026-03,大統新創,2025
⚠️ 獲利稀釋,-51.37,11.56,3.63,-290.24,N/A,❌ 暫避觀望,301.8,2.22,7.87,N/A,7788.TW,23.847926267281107,130.2,207.0,2026-03,松川精密,2025
⚠️ 獲利稀釋,-8.97,16.2,5.62,-292.19,N/A,⚪ 中性觀察,308.39,2.08,13.91,N/A,1342.TW,7.713690062543433,215.85,111.0,2026-03,八貫,2025
📉 獲利侵蝕,52.37,-26.58,5.23,-292.40999999999997,27.73%,⚪ 中性觀察,265.83,1.17,29.61,10.88%,4442.TWO,4.461883465089685,200.70000000000002,59.7000007629,2026-03,竣邦-KY,2025
⚠️ 獲利稀釋,-5.85,18.09,6.45,-292.69,N/A,⚪ 中性觀察,310.78,2.22,11.55,N/A,3479.TWO,9.321024419297201,251.85,156.5,2026-03,安勤,2025
📉 獲利侵蝕,-2550.0,-23.53,-0.49,-292.96000000000004,27.13%,⚪ 數據不足,269.43,-0.21,-9.87,-30.10%,2722.TW,0.0,-19.5,21.9500007629,2026-03,夏都,2025
📉 獲利侵蝕,-36.28,-7.55,1.38,-293.42,N/A,⚪ 中性觀察,285.87,0.5,-1.77,N/A,5353.TWO,8.357988165680474,50.699999999999996,28.25,2026-03,台林,2025
📉 獲利侵蝕,-428.57,-22.86,-1.15,-293.47,N/A,⚪ 數據不足,270.61,-0.43,-1.12,N/A,6240.TWO,0.0,-60.44999999999999,18.2999992371,2026-03,松崗,2025
📉 獲利侵蝕,-77.08,-14.47,1.16,-294.70000000000005,N/A,⚪ 中性觀察,280.23,1.36,-5.35,N/A,8941.TWO,12.682215743440233,51.45,43.5,2026-03,關中,2025
📉 獲利侵蝕,-69.48,-52.56,5.56,-294.88,N/A,⚪ 中性觀察,242.32,0.37,373.32,N/A,5314.TWO,5.510805351090373,152.7,56.0999984741,2026-03,世紀*,2025
⚠️ 獲利稀釋,-63.09,19.35,0.55,-295.02,N/A,❌ 暫避觀望,314.37,0.37,16.61,N/A,8222.TW,35.68807479440367,16.35,38.9000015259,2026-03,寶一,2025
📉 獲利侵蝕,-34.8,-70.52,4.36,-295.08,N/A,⚪ 中性觀察,224.56,0.51,3.44,N/A,6284.TWO,8.328008194696485,140.85000000000002,78.1999969482,2026-03,佳邦,2025
📉 獲利侵蝕,104.91,-175.0,0.17,-295.26,N/A,⚪ 數據不足,120.26,-1.43,-32.24,N/A,5227.TWO,0.0,-4.199999999999994,40.0999984741,2026-03,立凱-KY,2025
⚠️ 獲利稀釋,13.48,27.64,4.21,-295.66,N/A,⚪ 中性觀察,323.3,1.57,3.01,N/A,1618.TW,3.4100974313551817,169.35,38.5,2026-03,合機,2025
⚠️ 獲利稀釋,188.1,300.0,0.37,-296.05999999999995,18.05%,❌ 暫避觀望,596.06,0.04,23.11,2.96%,1587.TW,34.23611058125,10.799999999999999,24.6499996185,2026-03,吉茂,2025
⚠️ 獲利稀釋,-2.92,40.18,4.34,-296.59999999999997,N/A,⚪ 中性觀察,336.78,1.58,21.66,N/A,6913.TWO,11.001788908765652,167.7,123.0,2026-03,鴻呈,2025
⚠️ 獲利稀釋,-12.98,9.52,4.56,-297.86,19.83%,⚪ 中性觀察,307.38,0.92,-9.29,7.42%,2488.TW,4.560036663611366,163.65,49.75,2026-03,漢平,2025
📉 獲利侵蝕,-48.7,-136.07,2.51,-299.69,N/A,❌ 暫避觀望,163.62,-0.45,-11.79,N/A,6597.TWO,15.01240694789082,60.44999999999999,60.5,2026-03,立誠,2025
⚠️ 獲利稀釋,-30.65,29.6,3.71,-299.92999999999995,23.43%,⚪ 中性觀察,329.53,1.62,-7.95,12.74%,1341.TW,6.437908330511982,137.7,59.0999984741,2026-03,富林-KY,2025
📉 獲利侵蝕,3.41,-34.37,4.27,-300.07,N/A,⚪ 中性觀察,265.7,0.63,6.42,N/A,3484.TWO,4.580115903754826,155.39999999999998,47.4500007629,2026-03,崧騰,2025
📉 獲利侵蝕,-80.53,-22.22,0.22,-300.11,N/A,❌ 暫避觀望,277.89,0.07,-8.96,N/A,5450.TWO,58.14814744185185,4.050000000000001,15.6999998093,2026-03,南良,2025
📉 獲利侵蝕,-26.71,-49.06,3.08,-300.19,N/A,⚪ 中性觀察,251.13,0.54,-8.15,N/A,9924.TW,6.067073054435976,98.39999999999999,39.7999992371,2026-03,福興,2025
📉 獲利侵蝕,6.16,-14.81,2.24,-300.4,N/A,⚪ 中性觀察,285.59,0.46,2.91,N/A,5902.TWO,6.010544949543057,85.35000000000001,34.2000007629,2026-03,德記,2025
📉 獲利侵蝕,-6600.0,-59.38,-1.3,-300.77,23.89%,⚪ 數據不足,241.39,-0.51,-18.27,-8.96%,3499.TWO,0.0,-57.15,13.6499996185,2026-03,環天科,2025
⚠️ 獲利稀釋,11.43,73.15,5.46,-301.15,14.11%,⚪ 中性觀察,374.3,2.58,11.63,9.96%,2645.TW,13.636363636363637,216.15,196.5,2026-03,長榮航太,2025
📉 獲利侵蝕,-480.95,-9.76,-0.8,-301.24,N/A,⚪ 數據不足,291.48,-0.45,-81.41,N/A,2509.TW,0.0,-36.75,13.1999998093,2026-03,全坤建,2025
📉 獲利侵蝕,-22.33,-31.4,4.01,-301.33,N/A,⚪ 中性觀察,269.93,0.83,9.39,N/A,6469.TWO,7.801556123365759,154.2,80.1999969482,2026-03,大樹,2025
⚠️ 獲利稀釋,69.12,68.75,2.3,-302.19,N/A,❌ 暫避觀望,370.94,0.27,6.1,N/A,5432.TWO,28.762135922330096,61.800000000000004,118.5,2026-03,新門,2025
⚠️ 獲利稀釋,41.2,41.75,16.28,-302.93,N/A,⚪ 中性觀察,344.68,5.66,59.94,N/A,7744.TWO,9.757546945566911,631.05,410.5,2026-03,崴寶,2025
📉 獲利侵蝕,-93.2,-195.24,0.1,-303.34000000000003,N/A,⚪ 數據不足,108.1,-0.4,2.56,N/A,7402.TWO,0.0,-6.15,109.5,2026-03,邑錡,2025
📉 獲利侵蝕,-18.94,-20.46,22.45,-303.46999999999997,N/A,⚪ 中性觀察,283.01,6.96,5.01,N/A,6670.TW,4.860984917317826,825.45,267.5,2026-03,復盛應用,2025
⚠️ 獲利稀釋,-18.86,12.7,4.99,-303.88,32.82%,❌ 暫避觀望,316.58,1.42,2.53,27.31%,3374.TWO,33.18181818181818,165.0,365.0,2026-03,精材,2025
⚠️ 獲利稀釋,-9.71,38.89,1.86,-303.89,23.30%,❌ 暫避觀望,342.78,0.75,3.65,7.20%,3624.TWO,19.447004959884794,65.1,84.4000015259,2026-03,光頡,2025
📉 獲利侵蝕,-337.5,-150.0,-1.13,-303.95,N/A,⚪ 數據不足,153.95,-0.05,-10.48,N/A,6988.TW,0.0,-24.15,12.8500003815,2026-03,威力暘-創,2025
📉 獲利侵蝕,-56.6,-61.07,1.42,-304.39,18.31%,⚪ 中性觀察,243.32,0.6,-6.64,3.31%,1563.TW,12.976939523249476,71.55000000000001,61.9000015259,2026-03,巧新,2025
🔄 轉虧為盈,-270.99,-97.44,-4.64,-304.86,20.78%,⚪ 數據不足,207.42,0.02,-17.79,-7.17%,3545.TW,0.0,-28.650000000000006,49.1500015259,2026-03,敦泰,2025
📉 獲利侵蝕,-40.21,-141.61,4.58,-305.17,N/A,⚪ 數據不足,163.56,-0.62,-12.03,N/A,6887.TW,0.0,0.0,0.0,2026-03,寶綠特-KY,2025
⚠️ 獲利稀釋,-12.04,14.29,5.48,-305.45,25.97%,⚪ 中性觀察,319.74,1.76,11.55,19.26%,3265.TWO,12.22475322703113,197.55,161.0,2026-03,台星科,2025
📉 獲利侵蝕,46.48,-53.33,1.06,-306.64,22.41%,⚪ 數據不足,253.31,0.14,12.09,9.68%,4433.TWO,0.0,-13.649999999999997,19.6000003815,2026-03,興采,2025
⚠️ 獲利稀釋,10.9,3.33,9.97,-307.01,N/A,⚪ 數據不足,310.34,2.48,2.6,N/A,5520.TWO,0.0,0.0,0.0,2026-03,力泰,2025
📉 獲利侵蝕,-69.45,-63.79,11.51,-308.06,37.30%,⚪ 中性觀察,244.27,3.9,9.26,24.28%,2327.TW,14.544630720434979,662.1,642.0,2026-03,國巨*,2025
📉 獲利侵蝕,18.27,0.0,1.24,-308.22,23.91%,⚪ 中性觀察,308.22,0.26,20.59,2.92%,3059.TW,12.944983818770227,46.349999999999994,40.0,2026-03,華晶科,2025
⚠️ 獲利稀釋,9.74,164.0,7.91,-309.15,N/A,⚪ 中性觀察,473.15,2.64,12.89,N/A,6214.TW,7.224236147074054,289.65000000000003,139.5,2026-03,精誠,2025
⚠️ 獲利稀釋,-6.99,7.14,2.61,-310.42,25.14%,⚪ 中性觀察,317.56,0.6,0.46,8.89%,3168.TW,6.941362795103011,94.65,43.7999992371,2026-03,眾福科,2025
📉 獲利侵蝕,-33.33,-55.13,2.35,-310.99,N/A,⚪ 中性觀察,255.86,0.35,2.45,N/A,6221.TWO,3.4894992538772214,92.85,21.6000003815,2026-03,晉泰,2025
⚠️ 獲利稀釋,-30.16,33.33,1.33,-311.83000000000004,23.19%,⚪ 中性觀察,345.16,0.52,-3.8,4.10%,1227.TW,8.821752496344411,49.65,29.2000007629,2026-03,佳格,2025
⚠️ 獲利稀釋,11.72,70.0,3.26,-311.92,N/A,❌ 暫避觀望,381.92,1.19,8.9,N/A,6173.TWO,21.97070572569907,112.64999999999999,165.0,2026-03,信昌電,2025
📉 獲利侵蝕,-79.59,-211.63,0.51,-312.87,N/A,❌ 暫避觀望,101.24,-0.48,-1.9,N/A,5244.TW,35.8426962005618,13.35,31.8999996185,2026-03,弘凱,2025
⚠️ 獲利稀釋,35.21,41.38,-0.52,-315.06,30.65%,⚪ 數據不足,356.44,-0.19,195.34,-1.86%,1316.TW,0.0,-30.449999999999996,10.25,2026-03,上曜,2025
⚠️ 獲利稀釋,-47.66,29.03,4.13,-315.13,15.14%,⚪ 中性觀察,344.16,3.22,25.19,0.74%,4569.TW,13.74889478337754,169.65,155.5,2026-03,六方科-KY,2025
📉 獲利侵蝕,-74.77,-12.2,0.27,-315.78,N/A,❌ 暫避觀望,303.58,0.36,-4.08,N/A,6508.TWO,26.844659823786408,15.450000000000001,27.6499996185,2026-03,惠光,2025
⚠️ 獲利稀釋,-39.27,26.67,1.5,-316.37,22.84%,⚪ 中性觀察,343.04,0.57,-5.68,6.75%,2105.TW,7.7543424317617875,60.44999999999999,31.25,2026-03,正新,2025
🔄 轉虧為盈,-132.32,22.22,-0.34,-316.44000000000005,21.48%,⚪ 數據不足,338.66,0.12,-9.81,-2.51%,3591.TW,0.0,0.0,0.0,2026-03,艾笛森,2025
📉 獲利侵蝕,-50.0,-24.19,2.2,-318.08,N/A,⚪ 中性觀察,293.89,0.5,-10.14,N/A,5009.TWO,6.659999847420001,75.0,33.2999992371,2026-03,榮剛,2025
📉 獲利侵蝕,-73.47,-75.79,3.0,-318.43,N/A,⚪ 中性觀察,242.64,0.61,-14.3,N/A,6863.TW,13.583815028901734,129.75,117.5,2026-03,永道-KY,2025
📉 獲利侵蝕,17.15,-5.26,-2.07,-318.53999999999996,N/A,⚪ 數據不足,313.28,-0.4,-1.12,N/A,6431.TW,0.0,-73.94999999999999,17.2000007629,2026-03,光麗-KY,2025
📉 獲利侵蝕,95.65,-150.0,-0.09,-318.9,N/A,⚪ 數據不足,168.9,-0.05,79.86,N/A,6969.TW,0.0,-9.3,38.5499992371,2026-03,成信實業*-創,2025
📉 獲利侵蝕,-38.46,-244.44,-0.92,-318.90999999999997,N/A,⚪ 數據不足,74.47,-0.32,13.75,N/A,6617.TWO,0.0,-30.450000000000003,85.8000030518,2026-03,共信-KY,2025
⚠️ 獲利稀釋,-338.6,44.9,-1.35,-319.8,N/A,⚪ 數據不足,364.7,-0.28,-14.66,N/A,5230.TWO,0.0,-60.6,18.2000007629,2026-03,雷笛克光學,2025
📉 獲利侵蝕,-97.61,-48.98,0.06,-320.69,N/A,⚪ 數據不足,271.71,0.25,-4.99,N/A,5015.TWO,0.0,-13.799999999999999,21.2999992371,2026-03,華祺,2025
📉 獲利侵蝕,-11.43,-6.49,13.02,-321.18,23.64%,⚪ 中性觀察,314.69,3.6,-6.24,9.15%,3023.TW,8.459483526268922,505.34999999999997,285.0,2026-03,信邦,2025
⚠️ 獲利稀釋,30.29,13.18,10.26,-321.40999999999997,28.44%,⚪ 中性觀察,334.59,2.51,20.3,14.20%,3357.TWO,7.986111111111112,388.79999999999995,207.0,2026-03,臺慶科,2025
⚠️ 獲利稀釋,64.8,89.33,19.47,-322.13,33.66%,❌ 暫避觀望,411.46,6.87,54.05,24.30%,2368.TW,19.157984265362533,705.45,901.0,2026-03,金像電,2025
📉 獲利侵蝕,-50.0,-30.61,1.1,-323.06,20.87%,⚪ 中性觀察,292.45,0.37,-16.5,0.16%,3038.TW,8.035019306809337,38.550000000000004,20.6499996185,2026-03,全台,2025
📉 獲利侵蝕,-79.88,-7.41,0.66,-323.71000000000004,19.95%,❌ 暫避觀望,316.3,0.25,-22.51,4.03%,4561.TWO,27.63358836862595,19.650000000000002,36.2000007629,2026-03,健椿,2025
📉 獲利侵蝕,-51.27,-66.67,3.45,-324.37,21.08%,⚪ 中性觀察,257.7,0.35,-7.71,5.11%,1582.TW,8.004613786147635,130.05,69.4000015259,2026-03,信錦,2025
⚠️ 獲利稀釋,58.77,41.67,1.81,-324.52,25.38%,⚪ 中性觀察,366.19,0.35,3.4,12.75%,2415.TW,7.700472057995283,63.6,32.6500015259,2026-03,錩新,2025
⚠️ 獲利稀釋,0.6,18.52,1.72,-327.45000000000005,N/A,⚪ 中性觀察,345.97,0.33,1.69,N/A,9908.TW,6.809744868097448,64.64999999999999,29.3500003815,2026-03,大台北,2025
⚠️ 獲利稀釋,-43.71,5.8,6.22,-327.51,N/A,⚪ 中性觀察,333.31,2.19,-7.67,N/A,6732.TWO,10.594795539033457,242.10000000000002,171.0,2026-03,昇佳電子,2025
📉 獲利侵蝕,-28.03,-18.28,2.49,-328.4,25.36%,⚪ 中性觀察,310.12,0.76,14.61,-1.87%,2397.TW,7.841059703695363,113.25000000000001,59.2000007629,2026-03,友通,2025
⚠️ 獲利稀釋,-21.36,2.67,2.37,-328.71999999999997,25.76%,⚪ 中性觀察,331.39,0.8,-3.38,10.08%,2497.TW,9.923809233161904,78.75,52.0999984741,2026-03,怡利電,2025
⚠️ 獲利稀釋,1.96,1.12,3.12,-329.09,24.39%,⚪ 中性觀察,330.21,0.9,7.21,4.56%,2453.TW,6.714285813363635,115.50000000000001,51.7000007629,2026-03,凌群,2025
⚠️ 獲利稀釋,26.43,66.67,4.02,-330.46999999999997,N/A,⚪ 中性觀察,397.14,1.07,5.45,N/A,6967.TWO,7.614483493077742,140.85000000000002,71.5,2026-03,汎瑋材料,2025
⚠️ 獲利稀釋,9.15,747.83,1.56,-330.52999999999986,14.91%,❌ 暫避觀望,1078.36,1.51,51.17,8.56%,4739.TW,23.848397391195334,51.45,81.8000030518,2026-03,康普,2025
⚠️ 獲利稀釋,15.38,116.67,1.35,-330.84,N/A,❌ 暫避觀望,447.51,0.52,4.4,N/A,8074.TWO,18.112583034072845,45.3,54.7000007629,2026-03,鉅橡,2025
⚠️ 獲利稀釋,230.83,175.0,1.74,-331.19,31.94%,❌ 暫避觀望,506.19,0.44,6.6,14.09%,3530.TW,24.261603375527425,35.550000000000004,57.5,2026-03,晶相光,2025
📉 獲利侵蝕,-78.9,-206.25,-1.95,-331.56,N/A,⚪ 數據不足,125.31,-0.49,-71.56,N/A,8291.TWO,0.0,-75.75,39.9500007629,2026-03,尚茂,2025
📉 獲利侵蝕,4.19,-7.53,4.23,-331.65,N/A,⚪ 中性觀察,324.12,0.85,5.64,N/A,6261.TWO,9.152914955797579,136.35,83.1999969482,2026-03,久元,2025
⚠️ 獲利稀釋,26.02,7.25,3.13,-332.42,26.27%,❌ 暫避觀望,339.67,1.48,22.86,15.45%,4931.TWO,28.35714285714286,104.99999999999999,198.5,2026-03,新盛力,2025
⚠️ 獲利稀釋,13.33,56.0,1.19,-333.13,22.79%,⚪ 中性觀察,389.13,0.39,-14.65,8.66%,1409.TW,8.553113692857142,40.95,23.3500003815,2026-03,新纖,2025
📉 獲利侵蝕,-56.52,-200.0,0.1,-333.35,34.00%,⚪ 數據不足,133.35,-0.09,-3.61,-5.47%,4130.TWO,0.0,0.0,0.0,2026-03,健亞,2025
⚠️ 獲利稀釋,-45.45,85.11,2.04,-333.83,N/A,⚪ 中性觀察,418.94,0.87,-4.56,N/A,5215.TW,9.140811273770883,62.85000000000001,38.2999992371,2026-03,科嘉-KY,2025
⚠️ 獲利稀釋,56.88,56.17,9.52,-334.14,N/A,⚪ 中性觀察,390.31,3.67,25.24,N/A,6435.TWO,11.831726555652937,342.3,270.0,2026-03,大中,2025
🔄 轉虧為盈,-348.39,123.61,-1.61,-334.65999999999997,N/A,⚪ 數據不足,458.27,0.17,-16.91,N/A,6425.TWO,0.0,-90.45,58.0999984741,2026-03,易發,2025
📉 獲利侵蝕,-77.78,-15.38,0.3,-335.88,22.74%,⚪ 數據不足,320.5,0.33,-18.09,4.80%,3531.TWO,0.0,0.0,0.0,2026-03,先益,2025
📉 獲利侵蝕,-26.62,-14.75,3.06,-336.1,N/A,⚪ 中性觀察,321.35,0.52,7.48,N/A,4942.TW,5.875796421321657,94.19999999999999,36.9000015259,2026-03,嘉彰,2025
📉 獲利侵蝕,-35.0,-177.19,0.39,-336.15,N/A,❌ 暫避觀望,158.96,-0.44,5.19,N/A,8234.TWO,94.55882801735295,10.2,64.3000030518,2026-03,新漢,2025
⚠️ 獲利稀釋,-109.86,42.5,-1.49,-336.41,N/A,⚪ 數據不足,378.91,-0.23,-3.8,N/A,5348.TWO,0.0,-53.4,16.2999992371,2026-03,正能量智能,2025
📉 獲利侵蝕,-67.55,-17.96,3.17,-337.78999999999996,N/A,⚪ 中性觀察,319.83,1.37,-3.48,N/A,8433.TWO,13.680203432969543,59.1,53.9000015259,2026-03,弘帆,2025
