name,om,advice,prev_year,rev_yoy,symbol,est_price,date,expansion,prev_rev_yoy,prev_eps_yoy,eps_yoy,price,gm,prev_eps,status,eps,pe
大汽電,N/A,⚪ 中性觀察,2025,306.21,8931.TWO,82.94999999999999,2026-03,-354.85999999999996,-1.74,-19.4,-48.65,40.6500015259,N/A,1.87,📉 獲利侵蝕,0.38,7.350814019150092
合勤控,1.57%,❌ 暫避觀望,2025,296.16,3704.TW,41.1,2026-03,-354.98,-2.6,10.87,-58.82,41.3499984741,30.58%,1.56,📉 獲利侵蝕,0.29,15.091240319014597
川寶,-13.38%,⚪ 數據不足,2025,237.64,1595.TWO,-88.5,2026-03,-355.28999999999996,-21.77,-3800.0,-117.65,62.0,26.86%,-1.95,📉 獲利侵蝕,-0.74,0.0
和椿,N/A,❌ 暫避觀望,2025,572.52,6215.TW,77.10000000000001,2026-03,-355.85,50.12,-1.42,216.67,101.5,N/A,2.08,⚠️ 獲利稀釋,1.14,19.747081712062254
建大,1.48%,❌ 暫避觀望,2025,428.07,2106.TW,4.35,2026-03,-356.64,-0.7,-90.0,71.43,17.3999996185,20.30%,0.13,⚠️ 獲利稀釋,0.12,59.99999868448277
士電,7.03%,⚪ 中性觀察,2025,376.47,1503.TW,278.55,2026-03,-357.75,6.01,7.92,18.72,199.5,17.20%,6.27,⚠️ 獲利稀釋,2.79,10.743134087237479
萬年清,N/A,❌ 暫避觀望,2025,529.33,6624.TWO,2.5500000000000003,2026-03,-357.90000000000003,-10.21,-52.17,171.43,40.8499984741,N/A,0.36,⚠️ 獲利稀釋,0.05,240.29410867117645
攸泰科技,N/A,⚪ 數據不足,2025,242.37,6928.TW,-11.1,2026-03,-359.76,-2.54,6.41,-117.39,48.0,N/A,-0.73,📉 獲利侵蝕,-0.04,0.0
紅木-KY,N/A,❌ 暫避觀望,2025,395.54,8426.TWO,3.300000000000003,2026-03,-360.16,-5.62,-63.22,35.38,21.25,N/A,1.85,⚠️ 獲利稀釋,-0.42,96.59090909090901
維熹,5.60%,⚪ 中性觀察,2025,271.35,3501.TW,115.95,2026-03,-360.24,-6.46,-50.98,-88.89,39.75,18.84%,3.0,📉 獲利侵蝕,0.15,5.142302716688228
廣隆,9.93%,⚪ 中性觀察,2025,346.01,1537.TW,292.8,2026-03,-360.24,-18.5,-32.28,-14.23,127.5,18.72%,7.95,📉 獲利侵蝕,2.11,6.531762295081967
豐達科,9.60%,⚪ 中性觀察,2025,356.78,3004.TW,229.8,2026-03,-360.29999999999995,15.8,-24.15,-3.52,122.5,24.39%,5.85,📉 獲利侵蝕,1.92,7.996083550913838
台南,-4.13%,⚪ 中性觀察,2025,315.63,1473.TW,44.1,2026-03,-360.43,-10.32,-81.13,-44.8,19.8999996185,13.69%,0.57,📉 獲利侵蝕,0.69,6.768707353231293
奇鈦科,7.70%,⚪ 中性觀察,2025,384.64,3430.TWO,119.25,2026-03,-360.71,16.19,-34.24,23.93,118.0,23.03%,3.15,⚠️ 獲利稀釋,1.45,14.842767295597485
乙盛-KY,N/A,⚪ 中性觀察,2025,408.08,5243.TW,171.0,2026-03,-361.08,-7.74,30.95,47.0,88.1999969482,N/A,4.4,⚠️ 獲利稀釋,1.47,7.7368418375614025
鈺德,-1.07%,⚪ 數據不足,2025,172.23,3050.TW,-2.7,2026-03,-361.12,0.72,-92.73,-188.89,11.4499998093,27.89%,0.04,📉 獲利侵蝕,-0.07,0.0
京元電子,28.21%,⚪ 中性觀察,2025,315.93,2449.TW,350.09999999999997,2026-03,-362.65,30.08,41.67,-46.72,236.0,37.66%,9.01,📉 獲利侵蝕,1.87,10.111396743787491
微矽電子-創,N/A,⚪ 中性觀察,2025,303.38,8162.TW,61.49999999999999,2026-03,-363.38,19.79,23.62,-60.0,56.7999992371,N/A,1.57,📉 獲利侵蝕,0.12,13.853658350512196
大量,18.24%,❌ 暫避觀望,2025,572.88,3167.TW,296.70000000000005,2026-03,-364.06,95.35,474.47,208.82,770.0,42.12%,8.13,⚠️ 獲利稀釋,3.19,38.92821031344793
盛達,N/A,⚪ 數據不足,2025,280.38,3027.TW,-12.75,2026-03,-364.25,4.18,-342.86,-83.87,17.75,N/A,-1.06,🔄 轉虧為盈,0.05,0.0
健鼎,17.08%,⚪ 中性觀察,2025,390.24,3044.TW,734.1,2026-03,-365.02,11.54,21.94,25.22,488.5,25.47%,19.45,⚠️ 獲利稀釋,5.61,9.98161013485901
嘉聯益,N/A,⚪ 數據不足,2025,409.13,6153.TW,-148.64999999999998,2026-03,-365.13,-25.69,0.46,44.0,16.3999996185,N/A,-4.38,⚠️ 獲利稀釋,-0.56,0.0
大毅,12.13%,⚪ 中性觀察,2025,396.55,2478.TW,129.14999999999998,2026-03,-368.14,7.81,8.95,28.41,122.5,24.27%,3.45,⚠️ 獲利稀釋,1.14,14.227642276422765
鈞寶,N/A,❌ 暫避觀望,2025,311.46,6155.TW,16.2,2026-03,-368.59999999999997,10.87,-23.71,-57.14,57.4000015259,N/A,0.74,📉 獲利侵蝕,0.18,53.14814956101853
南帝,9.12%,⚪ 中性觀察,2025,378.36,2108.TW,31.049999999999997,2026-03,-368.68,-16.0,-27.19,9.68,29.4500007629,25.29%,0.83,⚠️ 獲利稀釋,0.34,14.227053508647344
亞崴,N/A,⚪ 數據不足,2025,474.55,1530.TW,-137.25,2026-03,-369.19,0.45,-152.78,105.36,28.5499992371,N/A,-2.45,🔄 轉虧為盈,0.18,0.0
國統,N/A,⚪ 中性觀察,2025,403.64,8936.TWO,144.45,2026-03,-369.86,20.29,21.07,33.78,50.0999984741,N/A,4.08,⚠️ 獲利稀釋,0.99,5.202492053385255
喬鼎,-21.05%,⚪ 數據不足,2025,273.28,3057.TW,-14.55,2026-03,-370.95,1.86,46.34,-97.67,16.8500003815,29.42%,-0.88,🔄 轉虧為盈,0.02,0.0
振發,N/A,❌ 暫避觀望,2025,341.24,5426.TWO,22.05,2026-03,-371.24,17.01,-47.47,-30.0,27.2000007629,N/A,0.52,📉 獲利侵蝕,0.28,18.50340187952381
榮惠-KY創,N/A,⚪ 中性觀察,2025,442.71,6924.TW,193.2,2026-03,-371.5,-3.92,-16.96,71.21,114.0,N/A,5.68,⚠️ 獲利稀釋,2.26,8.850931677018634
育富,N/A,⚪ 中性觀察,2025,305.92,6194.TWO,82.05000000000001,2026-03,-372.25,-2.95,-47.23,-66.33,29.6499996185,N/A,2.19,📉 獲利侵蝕,0.33,5.420475250182815
世鎧,2.75%,⚪ 中性觀察,2025,336.21,2063.TWO,60.75,2026-03,-372.75,-13.1,-10.88,-36.54,24.6000003815,17.29%,1.72,📉 獲利侵蝕,0.33,6.074074168271605
佳能,8.17%,⚪ 中性觀察,2025,507.12,2374.TW,80.99999999999999,2026-03,-373.78999999999996,60.25,28.57,133.33,69.3000030518,21.67%,2.44,⚠️ 獲利稀釋,0.73,12.833333898481484
志豐,4.13%,⚪ 中性觀察,2025,315.88,3206.TWO,73.20000000000002,2026-03,-373.94,-13.21,-50.73,-58.06,35.25,21.42%,2.02,📉 獲利侵蝕,0.26,7.223360655737704
華豫寧,N/A,⚪ 中性觀察,2025,352.87,6474.TWO,138.6,2026-03,-374.61,-5.94,19.85,-21.74,39.7999992371,N/A,3.49,📉 獲利侵蝕,0.9,4.307359224794372
長興,3.94%,❌ 暫避觀望,2025,398.73,1717.TW,52.050000000000004,2026-03,-375.40000000000003,-7.93,-9.62,23.33,70.5,21.29%,1.41,⚠️ 獲利稀釋,0.37,20.317002881844378
希華,6.31%,❌ 暫避觀望,2025,412.92,2484.TW,20.55,2026-03,-375.42,10.07,-34.34,37.5,71.9000015259,21.81%,0.65,⚠️ 獲利稀釋,0.33,52.481752938613134
台虹,N/A,❌ 暫避觀望,2025,478.88,8039.TW,67.5,2026-03,-375.75,6.75,-11.69,103.13,277.5,N/A,2.07,⚠️ 獲利稀釋,0.65,61.666666666666664
禾伸堂,5.81%,❌ 暫避觀望,2025,446.0,3026.TW,258.9,2026-03,-375.76,5.01,12.1,70.24,668.0,17.62%,6.58,⚠️ 獲利稀釋,2.86,38.702201622247976
力致,2.40%,⚪ 中性觀察,2025,559.82,3483.TWO,127.95000000000002,2026-03,-376.49,0.02,-53.89,183.33,71.6999969482,18.01%,3.74,⚠️ 獲利稀釋,0.17,8.405626840351697
圓裕,N/A,⚪ 中性觀察,2025,283.66,6835.TW,35.550000000000004,2026-03,-378.04,-2.38,-76.35,-94.38,31.0,N/A,0.97,📉 獲利侵蝕,0.05,13.080168776371307
豐祥-KY,N/A,⚪ 中性觀察,2025,374.33,5288.TW,446.99999999999994,2026-03,-379.13,-6.57,-27.39,-4.8,191.5,N/A,12.25,📉 獲利侵蝕,3.59,6.426174496644296
長園科,N/A,⚪ 中性觀察,2025,612.53,8038.TWO,31.350000000000005,2026-03,-379.19999999999993,237.84,160.13,233.33,30.8999996185,N/A,0.92,⚠️ 獲利稀釋,0.24,14.784688812679423
菱光,N/A,⚪ 中性觀察,2025,316.24,8249.TW,154.2,2026-03,-379.2,-11.42,15.99,-62.96,39.9500007629,N/A,4.03,📉 獲利侵蝕,0.37,3.886186844640078
龍德造船,N/A,⚪ 中性觀察,2025,461.95,6753.TW,215.85000000000002,2026-03,-379.52,2.49,-6.72,82.43,144.5,N/A,5.98,⚠️ 獲利稀釋,2.7,10.041695621959693
三陽工業,4.93%,⚪ 中性觀察,2025,368.25,2206.TW,222.15,2026-03,-380.01,-4.56,-3.34,-11.76,62.4000015259,18.31%,5.78,📉 獲利侵蝕,1.37,4.213369448068873
六暉-KY,6.19%,⚪ 中性觀察,2025,326.78,2115.TW,68.55000000000001,2026-03,-380.22999999999996,-4.72,-22.93,-53.45,22.9500007629,18.21%,1.58,📉 獲利侵蝕,0.27,5.021882005010941
�矬�,N/A,⚪ 中性觀察,2025,382.05,8349.TWO,65.7,2026-03,-380.58,-12.83,-53.88,1.47,39.2999992371,N/A,1.93,⚠️ 獲利稀釋,0.61,8.972602565547946
豐泰,N/A,⚪ 中性觀察,2025,339.61,9910.TW,169.8,2026-03,-380.99,-4.54,-14.14,-41.38,69.0999984741,N/A,5.1,📉 獲利侵蝕,0.68,6.104240147888693
利機,4.42%,⚪ 中性觀察,2025,335.22,3444.TWO,81.15,2026-03,-383.32000000000005,10.54,-10.04,-48.1,75.4000015259,18.10%,2.15,📉 獲利侵蝕,0.41,13.9371537016451
德淵,3.03%,⚪ 中性觀察,2025,344.48,4720.TW,27.0,2026-03,-383.87,-2.31,-47.52,-39.39,18.25,23.02%,0.74,📉 獲利侵蝕,0.2,10.13888888888889
北基,N/A,❌ 暫避觀望,2025,734.16,8927.TWO,10.799999999999999,2026-03,-384.15999999999997,-14.5,-72.09,350.0,19.75,N/A,0.35,⚠️ 獲利稀釋,0.18,27.430555555555557
天擎,N/A,❌ 暫避觀望,2025,62.97,6708.TWO,2.0999999999999996,2026-03,-385.19000000000005,42.33,180.65,-322.22,38.7000007629,N/A,0.25,📉 獲利侵蝕,-0.2,276.42857687785715
陽明,-1.94%,⚪ 中性觀察,2025,304.43,2609.TW,180.9,2026-03,-386.04,-26.56,-73.34,-81.61,56.2000007629,5.67%,4.9,📉 獲利侵蝕,0.41,4.66003323075456
全漢,-0.45%,⚪ 中性觀察,2025,471.2,3015.TW,63.15,2026-03,-386.2,12.58,-13.89,85.0,53.7000007629,17.44%,1.86,⚠️ 獲利稀釋,0.37,12.755344599263656
吉祥全,-66.51%,❌ 暫避觀望,2025,559.52,2491.TW,32.699999999999996,2026-03,-386.24,-10.43,457.5,173.28,39.2000007629,43.42%,1.43,⚠️ 獲利稀釋,0.85,17.981651726100917
大井泵浦,N/A,❌ 暫避觀望,2025,299.04,6982.TWO,24.45,2026-03,-386.54,0.3,-97.61,-87.5,48.2999992371,N/A,0.06,📉 獲利侵蝕,0.1,29.631901372453992
三一東林,-11.23%,⚪ 中性觀察,2025,371.35,3609.TWO,161.1,2026-03,-389.33000000000004,70.72,248.27,-17.98,25.0,8.05%,6.42,📉 獲利侵蝕,-1.05,2.3277467411545625
明泰,1.17%,⚪ 數據不足,2025,540.0,3380.TW,-15.3,2026-03,-390.0,4.75,-190.0,150.0,26.8999996185,18.44%,-0.36,🔄 轉虧為盈,0.1,0.0
台灣大,10.58%,⚪ 中性觀察,2025,403.57,3045.TW,178.95,2026-03,-390.3,-0.31,4.58,13.27,111.0,19.71%,4.77,⚠️ 獲利稀釋,1.37,9.304274937133277
世豐,N/A,❌ 暫避觀望,2025,404.06,2065.TWO,29.85,2026-03,-390.48,-10.76,-67.92,13.58,35.8499984741,N/A,1.12,⚠️ 獲利稀釋,0.92,18.0150746101005
金利食安,N/A,❌ 暫避觀望,2025,332.87,7743.TWO,18.45,2026-03,-391.2,6.19,-69.73,-58.33,20.6000003815,N/A,0.57,📉 獲利侵蝕,0.05,16.747967789837396
熒茂,N/A,❌ 暫避觀望,2025,327.76,4729.TWO,5.7,2026-03,-391.4,8.46,-60.0,-63.64,19.0499992371,N/A,0.16,📉 獲利侵蝕,0.04,50.13157693973684
漢科,N/A,⚪ 中性觀察,2025,381.69,3402.TWO,285.15000000000003,2026-03,-391.52,-4.4,10.62,-9.83,123.0,N/A,7.5,📉 獲利侵蝕,1.56,6.470278800631246
華星光,N/A,❌ 暫避觀望,2025,398.1,4979.TWO,194.54999999999998,2026-03,-392.18,27.06,43.01,5.92,528.0,N/A,5.43,⚠️ 獲利稀釋,1.62,40.70932922127988
飛宏,-6.90%,⚪ 數據不足,2025,389.42,2457.TW,-58.35,2026-03,-392.45,-10.11,-410.42,-3.03,23.0,21.21%,-1.48,📉 獲利侵蝕,-0.34,0.0
至興,N/A,⚪ 中性觀察,2025,342.65,4535.TWO,44.550000000000004,2026-03,-392.65,-13.43,-46.94,-50.0,28.8500003815,N/A,1.3,📉 獲利侵蝕,0.29,9.713804842255891
映興,8.41%,❌ 暫避觀望,2025,337.41,3597.TWO,6.450000000000001,2026-03,-392.97,16.57,-74.05,-55.56,26.9500007629,25.04%,0.34,📉 獲利侵蝕,0.08,62.674420378837205
宏致,5.06%,⚪ 中性觀察,2025,343.32,3605.TW,158.55,2026-03,-393.32,11.14,74.89,-50.0,121.0,26.65%,4.35,📉 獲利侵蝕,0.67,11.447492904446547
永邑-KY,-46.94%,⚪ 數據不足,2025,408.48,2939.TW,-148.5,2026-03,-394.19,-0.82,-24.32,14.29,19.2000007629,8.14%,-3.68,⚠️ 獲利稀釋,-0.3,0.0
佑華,N/A,⚪ 數據不足,2025,394.41,8024.TWO,-97.19999999999999,2026-03,-394.41,-31.37,-121.74,0.0,13.3500003815,N/A,-2.55,📉 獲利侵蝕,-0.55,0.0
聯上,-47.25%,⚪ 數據不足,2025,-71.35,4113.TWO,-12.0,2026-03,-395.32000000000005,-89.32,-112.91,-466.67,14.8500003815,37.85%,-0.43,🌑 雙重衰退,-0.22,0.0
志強-KY,N/A,⚪ 中性觀察,2025,340.44,6768.TW,266.25,2026-03,-395.65999999999997,10.46,-17.06,-55.22,63.7000007629,N/A,6.77,📉 獲利侵蝕,1.2,3.588732437346479
智基,N/A,⚪ 中性觀察,2025,208.18,6294.TWO,114.60000000000001,2026-03,-395.68,-7.81,55.31,-187.5,28.6499996185,N/A,2.78,📉 獲利侵蝕,-0.07,3.749999950065445
來億-KY,N/A,⚪ 中性觀察,2025,316.5,6890.TW,450.75,2026-03,-396.01,5.05,-14.96,-79.51,160.5,N/A,13.02,📉 獲利侵蝕,0.75,5.341098169717138
華孚,N/A,⚪ 中性觀察,2025,344.45,6235.TW,108.60000000000001,2026-03,-396.06,13.71,-2.36,-51.61,37.7000007629,N/A,2.9,📉 獲利侵蝕,0.3,5.207182425814916
耀億,N/A,⚪ 數據不足,2025,374.82,4430.TWO,-9.9,2026-03,-397.4,-2.42,67.24,-22.58,17.5499992371,N/A,-0.19,🔄 轉虧為盈,0.24,0.0
宏捷科,N/A,⚪ 中性觀察,2025,657.4,8086.TWO,117.30000000000001,2026-03,-397.88,-7.61,26.79,259.52,115.0,N/A,3.36,⚠️ 獲利稀釋,1.51,14.705882352941176
景碩,8.52%,❌ 暫避觀望,2025,471.97,3189.TW,121.94999999999999,2026-03,-398.64000000000004,28.87,3072.73,73.33,865.0,22.14%,3.51,⚠️ 獲利稀釋,1.17,106.39606396063962
和益,8.28%,⚪ 數據不足,2025,438.93,1709.TW,0.0,2026-03,-398.93,-12.57,-20.13,40.0,0.0,17.58%,1.23,⚠️ 獲利稀釋,0.55,0.0
勤誠,N/A,⚪ 中性觀察,2025,492.63,8210.TW,1089.6,2026-03,-399.15999999999997,51.55,77.66,93.47,1025.0,N/A,29.06,⚠️ 獲利稀釋,10.73,14.11068281938326
金耘國際,N/A,⚪ 數據不足,2025,586.98,4950.TWO,-11.850000000000001,2026-03,-400.02,191.86,23.4,186.96,16.2000007629,N/A,-0.36,🔄 轉虧為盈,0.2,0.0
錼創科技-KY創,N/A,⚪ 數據不足,2025,14.56,6854.TW,-149.25000000000003,2026-03,-400.92,-23.56,-276.79,-386.36,89.6999969482,N/A,-1.02,📉 獲利侵蝕,-2.14,0.0
郡都開發,-80.56%,⚪ 數據不足,2025,334.65,4402.TWO,-5.3999999999999995,2026-03,-401.32,28.81,-44.44,-66.67,16.0,15.04%,-0.13,📉 獲利侵蝕,-0.05,0.0
欣興,6.82%,❌ 暫避觀望,2025,830.09,3037.TW,155.1,2026-03,-401.76000000000005,13.75,18.07,428.33,1145.0,15.77%,4.38,⚠️ 獲利稀釋,3.28,110.73500967117988
達輝-KY,N/A,⚪ 中性觀察,2025,474.91,5276.TWO,47.699999999999996,2026-03,-402.18,3.13,54.05,72.73,19.7999992371,N/A,1.14,⚠️ 獲利稀釋,0.57,6.226414854433963
志信,5.53%,❌ 暫避觀望,2025,557.65,2611.TW,12.6,2026-03,-402.75,-2.19,-68.29,154.9,15.3999996185,37.12%,0.52,⚠️ 獲利稀釋,0.28,18.33333287916667
松普,N/A,❌ 暫避觀望,2025,752.81,5488.TWO,6.6,2026-03,-402.80999999999995,-8.11,1000.0,350.0,12.4499998093,N/A,0.11,⚠️ 獲利稀釋,0.09,28.295454112045455
健和興,6.05%,❌ 暫避觀望,2025,407.81,3003.TW,28.799999999999997,2026-03,-403.37,-3.28,-74.48,4.44,67.9000015259,21.28%,0.99,⚠️ 獲利稀釋,0.47,35.36458412807291
時碩工業,3.55%,❌ 暫避觀望,2025,349.69,4566.TW,34.50000000000001,2026-03,-403.44,3.73,-41.88,-53.75,73.5,22.67%,1.36,📉 獲利侵蝕,0.37,31.95652173913043
崑鼎,N/A,⚪ 數據不足,2025,403.93,6803.TWO,0.0,2026-03,-403.49,13.2,5.99,0.44,0.0,N/A,18.44,⚠️ 獲利稀釋,4.54,0.0
金橋,N/A,❌ 暫避觀望,2025,412.13,6133.TW,19.799999999999997,2026-03,-403.8,17.93,10.77,8.33,22.25,N/A,0.72,⚠️ 獲利稀釋,0.13,16.85606060606061
海柏特,N/A,⚪ 中性觀察,2025,404.41,6884.TWO,71.39999999999999,2026-03,-404.41,1.55,-10.78,0.0,31.5499992371,N/A,2.05,📉 獲利侵蝕,0.42,6.628151100231093
富宇,N/A,⚪ 中性觀察,2025,1224.69,4907.TWO,88.94999999999999,2026-03,-404.69000000000005,-72.18,-79.5,820.0,47.2000007629,N/A,1.23,⚠️ 獲利稀釋,2.76,7.9595279532715
日勝化,1.24%,❌ 暫避觀望,2025,423.58,1735.TW,17.7,2026-03,-405.93,-12.95,-19.59,17.65,20.1000003815,19.87%,0.78,⚠️ 獲利稀釋,0.2,17.03389862838983
信紘科,N/A,⚪ 中性觀察,2025,414.73,6667.TWO,511.79999999999995,2026-03,-406.05,75.17,39.39,8.68,221.5,N/A,13.77,⚠️ 獲利稀釋,3.63,6.491793669402111
合一,-478.52%,⚪ 數據不足,2025,414.88,4743.TWO,-100.49999999999999,2026-03,-406.06,9.49,10.29,8.82,47.4000015259,41.13%,-2.18,⚠️ 獲利稀釋,-0.31,0.0
瑞儀,N/A,⚪ 中性觀察,2025,404.8,6176.TW,348.3,2026-03,-407.8,-5.52,-40.24,-3.0,108.4000015259,N/A,9.4,📉 獲利侵蝕,2.29,4.668389385267011
萬國通,N/A,⚪ 數據不足,2025,286.39,9950.TWO,-15.9,2026-03,-407.82,-17.71,-126.47,-121.43,10.1999998093,N/A,-0.27,📉 獲利侵蝕,-0.03,0.0
展宇,10.88%,❌ 暫避觀望,2025,558.67,1776.TW,10.65,2026-03,-408.66999999999996,-15.76,-64.1,150.0,16.9500007629,22.50%,0.28,⚠️ 獲利稀釋,0.35,23.87324051112676
謚源,1.41%,⚪ 中性觀察,2025,360.59,2235.TWO,28.35,2026-03,-408.66999999999996,-6.01,-64.42,-48.08,27.1000003815,16.15%,0.95,📉 獲利侵蝕,0.27,14.33862454047619
振大環球,9.90%,⚪ 數據不足,2025,410.79,4441.TW,0.0,2026-03,-408.67,28.28,-11.39,2.12,0.0,24.81%,14.79,⚠️ 獲利稀釋,4.81,0.0
創意,10.13%,❌ 暫避觀望,2025,480.34,3443.TW,1093.5,2026-03,-409.07,36.32,9.24,71.27,5535.0,19.04%,28.13,⚠️ 獲利稀釋,12.28,75.92592592592592
台船,7.19%,⚪ 數據不足,2025,520.84,2208.TW,-84.29999999999998,2026-03,-410.07000000000005,50.27,18.81,110.77,19.3999996185,11.98%,-1.77,🔄 轉虧為盈,0.07,0.0
長科*,N/A,❌ 暫避觀望,2025,421.47,6548.TWO,57.3,2026-03,-410.11,12.02,-20.6,11.36,72.4000015259,N/A,1.63,⚠️ 獲利稀釋,0.51,18.952879980602095
友鋮,N/A,⚪ 中性觀察,2025,471.19,7718.TWO,124.05,2026-03,-410.32,1.44,-40.13,60.87,47.2999992371,N/A,3.75,⚠️ 獲利稀釋,1.5,5.719467864220073
聯德控股-KY,9.53%,⚪ 中性觀察,2025,426.7,4912.TW,116.7,2026-03,-410.77,10.44,-70.28,15.93,91.0,22.10%,1.98,⚠️ 獲利稀釋,1.35,11.696658097686376
旭富,12.04%,❌ 暫避觀望,2025,374.73,4119.TW,31.5,2026-03,-411.77000000000004,-11.81,-79.87,-37.04,52.2999992371,28.02%,0.9,📉 獲利侵蝕,0.17,24.90476154147619
中釉,1.74%,❌ 暫避觀望,2025,413.58,1809.TW,6.6,2026-03,-413.58,3.41,-42.42,0.0,38.0,21.38%,0.19,📉 獲利侵蝕,0.05,86.36363636363637
樺漢,N/A,⚪ 中性觀察,2025,400.46,6414.TW,833.55,2026-03,-414.90999999999997,-2.8,10.59,-14.45,389.5,N/A,23.26,📉 獲利侵蝕,5.15,7.009177613820406
三商電,3.22%,⚪ 中性觀察,2025,368.77,2427.TW,56.55,2026-03,-415.94,33.95,6.99,-47.17,22.2000007629,16.95%,1.53,📉 獲利侵蝕,0.28,5.888594366816976
欣高,N/A,⚪ 中性觀察,2025,406.89,9931.TW,90.9,2026-03,-416.09999999999997,-19.51,-14.34,-9.21,33.6500015259,N/A,2.45,📉 獲利侵蝕,0.69,5.552805532326732
光寶科,10.49%,❌ 暫避觀望,2025,427.96,2301.TW,241.95,2026-03,-417.82,21.11,28.09,10.14,273.5,21.72%,6.64,⚠️ 獲利稀釋,1.66,16.955982641041537
邁科,N/A,❌ 暫避觀望,2025,617.94,6831.TW,140.85000000000002,2026-03,-417.94000000000005,84.7,151.41,200.0,655.0,N/A,4.94,⚠️ 獲利稀釋,0.66,69.75505857294995
泰碩,4.40%,⚪ 中性觀察,2025,361.34,3338.TW,69.00000000000001,2026-03,-418.01,-3.54,-40.47,-56.67,62.0,21.43%,1.8,📉 獲利侵蝕,0.27,13.478260869565215
廣錠,N/A,⚪ 數據不足,2025,311.42,6441.TWO,-198.90000000000003,2026-03,-420.65000000000003,-56.46,-94.72,-109.23,21.7999992371,N/A,-5.16,📉 獲利侵蝕,-1.36,0.0
力士,-11.28%,⚪ 數據不足,2025,527.37,4923.TWO,-207.6,2026-03,-421.78,10.31,-124.23,105.59,52.4000015259,25.62%,-5.26,🔄 轉虧為盈,0.1,0.0
頎邦,N/A,❌ 暫避觀望,2025,387.41,6147.TWO,126.15,2026-03,-421.85,5.49,-32.79,-34.44,163.5,N/A,3.74,📉 獲利侵蝕,0.59,19.44114149821641
中鼎,N/A,❌ 暫避觀望,2025,589.15,9933.TW,22.200000000000003,2026-03,-423.15,-23.41,-20.92,166.0,41.7999992371,N/A,1.91,⚠️ 獲利稀釋,1.0,28.24324272777027
神準,0.40%,⚪ 中性觀察,2025,328.63,3558.TWO,210.6,2026-03,-424.75,25.46,27.76,-96.12,125.0,14.36%,5.2,📉 獲利侵蝕,0.1,8.903133903133904
鉅明,N/A,⚪ 中性觀察,2025,370.49,8928.TWO,31.5,2026-03,-426.49,7.97,-48.36,-56.0,23.1000003815,N/A,1.42,📉 獲利侵蝕,0.66,11.000000181666666
泰金-KY,N/A,⚪ 中性觀察,2025,460.73,6629.TWO,237.0,2026-03,-427.64,7.66,-40.72,33.09,112.0,N/A,6.46,⚠️ 獲利稀釋,3.58,7.0886075949367084
地球,-7.81%,⚪ 數據不足,2025,453.18,1324.TW,-31.050000000000004,2026-03,-428.18,-7.7,-1011.11,25.0,10.0,11.27%,-0.82,⚠️ 獲利稀釋,-0.06,0.0
同致,0.28%,❌ 暫避觀望,2025,339.45,3552.TWO,18.6,2026-03,-428.34,-0.85,-56.49,-88.89,44.7999992371,19.47%,0.67,📉 獲利侵蝕,0.01,36.12903164282258
茂迪,N/A,❌ 暫避觀望,2025,399.05,6244.TWO,10.799999999999999,2026-03,-428.46000000000004,-5.05,-77.05,-29.41,25.2999992371,N/A,0.14,📉 獲利侵蝕,0.12,35.13888782930556
炎洲流通,7.94%,⚪ 中性觀察,2025,517.89,3171.TWO,160.5,2026-03,-429.73,32.43,36.94,88.16,63.5,25.09%,4.3,⚠️ 獲利稀釋,1.44,5.934579439252337
雙鍵,7.74%,❌ 暫避觀望,2025,608.46,4764.TW,48.75,2026-03,-430.08000000000004,5.46,377.27,178.38,206.0,23.49%,1.22,⚠️ 獲利稀釋,1.03,63.38461538461539
麗臺,2.26%,❌ 暫避觀望,2025,809.72,2465.TW,32.85,2026-03,-430.55,5.42,107.41,379.17,86.1999969482,10.44%,0.43,⚠️ 獲利稀釋,1.15,39.36072920009132
銳澤,N/A,⚪ 中性觀察,2025,386.1,7703.TWO,320.1,2026-03,-431.0,31.42,27.67,-44.9,179.0,N/A,8.72,📉 獲利侵蝕,1.08,8.388003748828492
台灣精材,0.61%,❌ 暫避觀望,2025,489.0,3467.TWO,23.249999999999996,2026-03,-431.11,-0.57,-44.12,57.89,45.4500007629,19.12%,0.58,⚠️ 獲利稀釋,0.3,29.322581137354838
宏易,27.02%,⚪ 數據不足,2025,246.43,4530.TWO,-4.199999999999999,2026-03,-432.14,455.57,126.0,-185.71,26.25,52.20%,0.34,🏰 高護城河,-0.2,0.0
天二科技,N/A,❌ 暫避觀望,2025,464.7,6834.TW,14.85,2026-03,-432.34999999999997,12.86,-21.88,32.35,95.1999969482,N/A,0.5,⚠️ 獲利稀釋,0.45,96.1616130789899
信義,N/A,❌ 暫避觀望,2025,516.23,9940.TW,7.95,2026-03,-432.90000000000003,-10.36,-88.43,83.33,20.7000007629,N/A,0.28,⚠️ 獲利稀釋,0.22,39.05660521301887
群電,N/A,⚪ 中性觀察,2025,433.32,6412.TW,186.15,2026-03,-433.32,-7.33,-37.65,0.0,76.9000015259,N/A,5.2,📉 獲利侵蝕,1.01,6.196615755511684
宏遠,1.12%,⚪ 數據不足,2025,373.47,1460.TW,-10.350000000000001,2026-03,-433.47,-9.38,35.0,-60.0,6.5599999428,16.50%,-0.27,🔄 轉虧為盈,0.02,0.0
