rev_yoy,prev_rev_yoy,name,symbol,est_price,prev_year,prev_eps_yoy,price,prev_eps,date,expansion,eps,pe,eps_yoy,status,om,gm,advice
336.78,21.66,鴻呈,6913.TWO,167.7,2025,-2.92,119.5,4.34,2026-03,-296.59999999999997,1.58,10.688729874776387,40.18,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
307.38,-9.29,漢平,2488.TW,163.65,2025,-12.98,49.6500015259,4.56,2026-03,-297.86,0.92,4.5508709006324475,9.52,⚠️ 獲利稀釋,7.42%,19.83%,⚪ 中性觀察
163.62,-11.79,立誠,6597.TWO,60.44999999999999,2025,-48.7,61.0,2.51,2026-03,-299.69,-0.45,15.13647642679901,-136.07,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
329.53,-7.95,富林-KY,1341.TW,137.7,2025,-30.65,58.5999984741,3.71,2026-03,-299.92999999999995,1.62,6.383442099575164,29.6,⚠️ 獲利稀釋,12.74%,23.43%,⚪ 中性觀察
265.7,6.42,崧騰,3484.TWO,155.39999999999998,2025,3.41,46.7000007629,4.27,2026-03,-300.07,0.63,4.5077220813610035,-34.37,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
277.89,-8.96,南良,5450.TWO,4.050000000000001,2025,-80.53,18.75,0.22,2026-03,-300.11,0.07,69.44444444444444,-22.22,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
251.13,-8.15,福興,9924.TW,98.39999999999999,2025,-26.71,40.4500007629,3.08,2026-03,-300.19,0.54,6.166158652881097,-49.06,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
285.59,2.91,德記,5902.TWO,85.35000000000001,2025,6.16,34.1500015259,2.24,2026-03,-300.4,0.46,6.00175773741652,-14.81,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
241.39,-18.27,環天科,3499.TWO,-57.15,2025,-6600.0,13.6000003815,-1.3,2026-03,-300.77,-0.51,0.0,-59.38,📉 獲利侵蝕,-8.96%,23.89%,⚪ 數據不足
374.3,11.63,長榮航太,2645.TW,216.15,2025,11.43,208.0,5.46,2026-03,-301.15,2.58,14.43442054129077,73.15,⚠️ 獲利稀釋,9.96%,14.11%,⚪ 中性觀察
291.48,-81.41,全坤建,2509.TW,-36.75,2025,-480.95,13.1999998093,-0.8,2026-03,-301.24,-0.45,0.0,-9.76,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
269.93,9.39,大樹,6469.TWO,154.2,2025,-22.33,77.3000030518,4.01,2026-03,-301.33,0.83,7.519455549785993,-31.4,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
370.94,6.1,新門,5432.TWO,61.800000000000004,2025,69.12,120.5,2.3,2026-03,-302.19,0.27,29.24757281553398,68.75,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
344.68,59.94,崴寶,7744.TWO,631.05,2025,41.2,418.0,16.28,2026-03,-302.93,5.66,9.935821250297124,41.75,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
108.1,2.56,邑錡,7402.TWO,-6.15,2025,-93.2,113.5,0.1,2026-03,-303.34000000000003,-0.4,0.0,-195.24,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
283.01,5.01,復盛應用,6670.TW,825.45,2025,-18.94,260.0,22.45,2026-03,-303.46999999999997,6.96,4.724695620570598,-20.46,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
316.58,2.53,精材,3374.TWO,165.0,2025,-18.86,345.5,4.99,2026-03,-303.88,1.42,31.40909090909091,12.7,⚠️ 獲利稀釋,27.31%,32.82%,❌ 暫避觀望
342.78,3.65,光頡,3624.TWO,65.1,2025,-9.71,89.5,1.86,2026-03,-303.89,0.75,20.622119815668203,38.89,⚠️ 獲利稀釋,7.20%,23.30%,❌ 暫避觀望
153.95,-10.48,威力暘-創,6988.TW,-24.15,2025,-337.5,13.1000003815,-1.13,2026-03,-303.95,-0.05,0.0,-150.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
243.32,-6.64,巧新,1563.TW,71.55000000000001,2025,-56.6,59.0,1.42,2026-03,-304.39,0.6,12.368972746331236,-61.07,📉 獲利侵蝕,3.31%,18.31%,⚪ 中性觀察
207.42,-17.79,敦泰,3545.TW,-28.650000000000006,2025,-270.99,47.7000007629,-4.64,2026-03,-304.86,0.02,0.0,-97.44,🔄 轉虧為盈,-7.17%,20.78%,⚪ 數據不足
163.56,-12.03,寶綠特-KY,6887.TW,0.0,2025,-40.21,0.0,4.58,2026-03,-305.17,-0.62,0.0,-141.61,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
319.74,11.55,台星科,3265.TWO,197.55,2025,-12.04,150.5,5.48,2026-03,-305.45,1.76,11.427486712224752,14.29,⚠️ 獲利稀釋,19.26%,25.97%,⚪ 中性觀察
253.31,12.09,興采,4433.TWO,-13.649999999999997,2025,46.48,19.6499996185,1.06,2026-03,-306.64,0.14,0.0,-53.33,📉 獲利侵蝕,9.68%,22.41%,⚪ 數據不足
310.34,2.6,力泰,5520.TWO,384.6,2025,10.9,82.3000030518,9.97,2026-03,-307.01,2.48,3.2098285121606867,3.33,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
244.27,9.26,國巨*,2327.TW,662.1,2025,-69.45,630.0,11.51,2026-03,-308.06,3.9,14.27276846397825,-63.79,📉 獲利侵蝕,24.28%,37.30%,⚪ 中性觀察
308.22,20.59,華晶科,3059.TW,46.349999999999994,2025,18.27,40.5999984741,1.24,2026-03,-308.22,0.26,13.13915808223301,0.0,📉 獲利侵蝕,2.92%,23.91%,⚪ 中性觀察
473.15,12.89,精誠,6214.TW,289.65000000000003,2025,9.74,137.5,7.91,2026-03,-309.15,2.64,7.120662868979802,164.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
317.56,0.46,眾福科,3168.TW,94.65,2025,-6.99,43.9500007629,2.61,2026-03,-310.42,0.6,6.965134827717907,7.14,⚠️ 獲利稀釋,8.89%,25.14%,⚪ 中性觀察
255.86,2.45,晉泰,6221.TWO,92.85,2025,-33.33,21.1499996185,2.35,2026-03,-310.99,0.35,3.4168012307754445,-55.13,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
345.16,-3.8,佳格,1227.TW,49.65,2025,-30.16,30.1499996185,1.33,2026-03,-311.83000000000004,0.52,9.108761214048338,33.33,⚠️ 獲利稀釋,4.10%,23.19%,⚪ 中性觀察
381.92,8.9,信昌電,6173.TWO,112.64999999999999,2025,11.72,175.0,3.26,2026-03,-311.92,1.19,23.30226364846871,70.0,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
101.24,-1.9,弘凱,5244.TW,13.35,2025,-79.59,31.1000003815,0.51,2026-03,-312.87,-0.48,34.943820653370786,-211.63,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
356.44,195.34,上曜,1316.TW,-30.449999999999996,2025,35.21,10.1499996185,-0.52,2026-03,-315.06,-0.19,0.0,41.38,⚠️ 獲利稀釋,-1.86%,30.65%,⚪ 數據不足
344.16,25.19,六方科-KY,4569.TW,169.65,2025,-47.66,157.0,4.13,2026-03,-315.13,3.22,13.8815207780725,29.03,⚠️ 獲利稀釋,0.74%,15.14%,⚪ 中性觀察
303.58,-4.08,惠光,6508.TWO,15.450000000000001,2025,-74.77,25.9500007629,0.27,2026-03,-315.78,0.36,25.194175497961165,-12.2,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
343.04,-5.68,正新,2105.TW,60.44999999999999,2025,-39.27,33.2000007629,1.5,2026-03,-316.37,0.57,8.238213588808934,26.67,⚠️ 獲利稀釋,6.75%,22.84%,⚪ 中性觀察
338.66,-9.81,艾笛森,3591.TW,0.0,2025,-132.32,0.0,-0.34,2026-03,-316.44000000000005,0.12,0.0,22.22,🔄 轉虧為盈,-2.51%,21.48%,⚪ 數據不足
293.89,-10.14,榮剛,5009.TWO,75.0,2025,-50.0,32.7999992371,2.2,2026-03,-318.08,0.5,6.55999984742,-24.19,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
242.64,-14.3,永道-KY,6863.TW,129.75,2025,-73.47,99.8000030518,3.0,2026-03,-318.43,0.61,11.537572607144508,-75.79,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
313.28,-1.12,光麗-KY,6431.TW,-73.94999999999999,2025,17.15,17.4500007629,-2.07,2026-03,-318.53999999999996,-0.4,0.0,-5.26,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
168.9,79.86,成信實業*-創,6969.TW,-9.3,2025,95.65,26.3999996185,-0.09,2026-03,-318.9,-0.05,0.0,-150.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
74.47,13.75,共信-KY,6617.TWO,-30.450000000000003,2025,-38.46,100.0,-0.92,2026-03,-318.90999999999997,-0.32,0.0,-244.44,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
364.7,-14.66,雷笛克光學,5230.TWO,-60.6,2025,-338.6,18.1499996185,-1.35,2026-03,-319.8,-0.28,0.0,44.9,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
271.71,-4.99,華祺,5015.TWO,-13.799999999999999,2025,-97.61,21.6499996185,0.06,2026-03,-320.69,0.25,0.0,-48.98,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
314.69,-6.24,信邦,3023.TW,505.34999999999997,2025,-11.43,301.0,13.02,2026-03,-321.18,3.6,8.934401899673494,-6.49,📉 獲利侵蝕,9.15%,23.64%,⚪ 中性觀察
334.59,20.3,臺慶科,3357.TWO,388.79999999999995,2025,30.29,207.5,10.26,2026-03,-321.40999999999997,2.51,8.005401234567902,13.18,⚠️ 獲利稀釋,14.20%,28.44%,⚪ 中性觀察
411.46,54.05,金像電,2368.TW,705.45,2025,64.8,927.0,19.47,2026-03,-322.13,6.87,19.710822879013396,89.33,⚠️ 獲利稀釋,24.30%,33.66%,❌ 暫避觀望
292.45,-16.5,全台,3038.TW,38.550000000000004,2025,-50.0,20.5,1.1,2026-03,-323.06,0.37,7.976653696498054,-30.61,📉 獲利侵蝕,0.16%,20.87%,⚪ 中性觀察
316.3,-22.51,健椿,4561.TWO,19.650000000000002,2025,-79.88,36.4000015259,0.66,2026-03,-323.71000000000004,0.25,27.786260706793893,-7.41,📉 獲利侵蝕,4.03%,19.95%,❌ 暫避觀望
257.7,-7.71,信錦,1582.TW,130.05,2025,-51.27,70.4000015259,3.45,2026-03,-324.37,0.35,8.119954039896193,-66.67,📉 獲利侵蝕,5.11%,21.08%,⚪ 中性觀察
366.19,3.4,錩新,2415.TW,63.6,2025,58.77,33.5499992371,1.81,2026-03,-324.52,0.35,7.9127356691273585,41.67,⚠️ 獲利稀釋,12.75%,25.38%,⚪ 中性觀察
345.97,1.69,大台北,9908.TW,64.64999999999999,2025,0.6,29.1000003815,1.72,2026-03,-327.45000000000005,0.33,6.751740227726218,18.52,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
333.31,-7.67,昇佳電子,6732.TWO,242.10000000000002,2025,-43.71,195.5,6.22,2026-03,-327.51,2.19,12.11276332094176,5.8,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
310.12,14.61,友通,2397.TW,113.25000000000001,2025,-28.03,54.7000007629,2.49,2026-03,-328.4,0.76,7.245033213629138,-18.28,📉 獲利侵蝕,-1.87%,25.36%,⚪ 中性觀察
331.39,-3.38,怡利電,2497.TW,78.75,2025,-21.36,53.7000007629,2.37,2026-03,-328.71999999999997,0.8,10.228571573885713,2.67,⚠️ 獲利稀釋,10.08%,25.76%,⚪ 中性觀察
330.21,7.21,凌群,2453.TW,115.50000000000001,2025,1.96,50.7000007629,3.12,2026-03,-329.09,0.9,6.584415683493505,1.12,⚠️ 獲利稀釋,4.56%,24.39%,⚪ 中性觀察
397.14,5.45,汎瑋材料,6967.TWO,140.85000000000002,2025,26.43,75.5,4.02,2026-03,-330.46999999999997,1.07,8.040468583599573,66.67,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
1078.36,51.17,康普,4739.TW,51.45,2025,9.15,80.3000030518,1.56,2026-03,-330.52999999999986,1.51,23.411079606938777,747.83,⚠️ 獲利稀釋,8.56%,14.91%,❌ 暫避觀望
447.51,4.4,鉅橡,8074.TWO,45.3,2025,15.38,53.7000007629,1.35,2026-03,-330.84,0.52,17.781457206258278,116.67,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
506.19,6.6,晶相光,3530.TW,35.550000000000004,2025,230.83,56.5999984741,1.74,2026-03,-331.19,0.44,23.881855896244723,175.0,⚠️ 獲利稀釋,14.09%,31.94%,❌ 暫避觀望
125.31,-71.56,尚茂,8291.TWO,-75.75,2025,-78.9,33.0499992371,-1.95,2026-03,-331.56,-0.49,0.0,-206.25,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
324.12,5.64,久元,6261.TWO,136.35,2025,4.19,83.5,4.23,2026-03,-331.65,0.85,9.185918591859187,-7.53,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
339.67,22.86,新盛力,4931.TWO,104.99999999999999,2025,26.02,202.5,3.13,2026-03,-332.42,1.48,28.92857142857143,7.25,⚠️ 獲利稀釋,15.45%,26.27%,❌ 暫避觀望
389.13,-14.65,新纖,1409.TW,40.95,2025,13.33,23.7000007629,1.19,2026-03,-333.13,0.39,8.68131896076923,56.0,⚠️ 獲利稀釋,8.66%,22.79%,⚪ 中性觀察
133.35,-3.61,健亞,4130.TWO,4.500000000000001,2025,-56.52,26.7999992371,0.1,2026-03,-333.35,-0.09,89.33333079033332,-200.0,📉 獲利侵蝕,-5.47%,34.00%,❌ 暫避觀望
418.94,-4.56,科嘉-KY,5215.TW,62.85000000000001,2025,-45.45,38.5,2.04,2026-03,-333.83,0.87,9.18854415274463,85.11,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
390.31,25.24,大中,6435.TWO,342.3,2025,56.88,267.0,9.52,2026-03,-334.14,3.67,11.700262927256793,56.17,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
458.27,-16.91,易發,6425.TWO,-90.45,2025,-348.39,58.2000007629,-1.61,2026-03,-334.65999999999997,0.17,0.0,123.61,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
320.5,-18.09,先益,3531.TWO,-10.5,2025,-77.78,22.4500007629,0.3,2026-03,-335.88,0.33,0.0,-15.38,📉 獲利侵蝕,4.80%,22.74%,⚪ 數據不足
321.35,7.48,嘉彰,4942.TW,94.19999999999999,2025,-26.62,36.6500015259,3.06,2026-03,-336.1,0.52,5.835987504124205,-14.75,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
158.96,5.19,新漢,8234.TWO,10.2,2025,-35.0,58.7000007629,0.39,2026-03,-336.15,-0.44,86.32353053367648,-177.19,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
378.91,-3.8,正能量智能,5348.TWO,-53.4,2025,-109.86,17.0,-1.49,2026-03,-336.41,-0.23,0.0,42.5,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
319.83,-3.48,弘帆,8433.TWO,59.1,2025,-67.55,53.7999992371,3.17,2026-03,-337.78999999999996,1.37,13.65482214139594,-17.96,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
443.87,15.29,睿生光電,6861.TW,154.20000000000002,2025,4.08,215.5,3.84,2026-03,-338.04,2.12,20.96303501945525,105.83,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
440.91,-12.11,程泰,1583.TW,-285.45000000000005,2025,-142.57,49.4500007629,-4.83,2026-03,-338.47,0.18,0.0,102.44,🔄 轉虧為盈,-2.95%,19.66%,⚪ 數據不足
423.64,123.75,欣普羅,6560.TWO,-28.5,2025,50.0,32.4000015259,-0.16,2026-03,-338.64,0.37,0.0,85.0,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
353.67,14.03,捷敏-KY,6525.TW,216.14999999999998,2025,14.17,155.5,5.88,2026-03,-339.59000000000003,1.62,10.7911172796669,14.08,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
332.58,6.99,東元,1504.TW,92.10000000000001,2025,-18.15,66.3000030518,2.42,2026-03,-339.99,0.51,10.798046099641693,-7.41,📉 獲利侵蝕,6.47%,23.29%,⚪ 中性觀察
305.41,-5.34,美隆電,2477.TW,65.1,2025,12.0,20.8500003815,1.68,2026-03,-340.70000000000005,0.11,4.804147553341013,-35.29,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
350.73,8.23,永昕,4726.TWO,-88.94999999999999,2025,4.42,24.3500003815,-2.17,2026-03,-341.05,-0.56,0.0,9.68,⚠️ 獲利稀釋,-18.26%,1.76%,⚪ 數據不足
312.59,17.58,力麒,5512.TWO,4.65,2025,-11.76,7.8099999428,0.16,2026-03,-341.15999999999997,0.05,25.19354820258064,-28.57,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
304.12,-4.71,寶成,9904.TW,144.6,2025,-24.63,24.3500003815,4.1,2026-03,-341.82,0.76,2.5259336495331954,-37.7,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
-9.15,20.34,M31,6643.TWO,-10.35,2025,-44.41,430.5,1.69,2026-03,-341.91,-1.18,0.0,-351.06,🌑 雙重衰退,N/A,N/A,⚪ 數據不足
381.09,-0.31,長榮航,2618.TW,182.10000000000002,2025,-9.87,41.2000007629,4.84,2026-03,-342.0,1.53,3.3937397663014823,39.09,⚠️ 獲利稀釋,16.53%,22.90%,⚪ 中性觀察
343.52,-1.38,立敦,6175.TWO,99.14999999999999,2025,-14.74,89.0999984741,2.68,2026-03,-342.15,0.74,13.479576168547657,1.37,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
349.82,12.66,鉅祥,2476.TW,0.0,2025,-15.98,0.0,4.36,2026-03,-342.27,1.14,0.0,7.55,⚠️ 獲利稀釋,19.39%,32.99%,⚪ 數據不足
402.3,-3.39,中環,2323.TW,16.200000000000003,2025,685.19,10.25,1.58,2026-03,-342.89,-0.41,9.49074074074074,59.41,⚠️ 獲利稀釋,-5.65%,23.42%,⚪ 中性觀察
372.19,-7.34,永光,1711.TW,-5.3999999999999995,2025,-147.73,36.75,-0.21,2026-03,-343.62,0.09,0.0,28.57,🔄 轉虧為盈,-5.18%,17.63%,⚪ 數據不足
340.36,1.65,宏全,9939.TW,354.0,2025,-5.01,128.5,9.1,2026-03,-343.79,2.25,5.444915254237288,-3.43,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
337.45,20.51,湧德,3689.TWO,284.7,2025,19.61,106.0,7.55,2026-03,-345.14,2.04,5.584826132771338,-7.69,📉 獲利侵蝕,12.50%,30.92%,⚪ 中性觀察
409.09,-2.06,普誠,6129.TWO,-44.85,2025,-9.0,15.1499996185,-1.09,2026-03,-345.26,-0.17,0.0,63.83,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
338.45,-9.17,三福化,4755.TW,128.1,2025,-9.76,121.0,3.7,2026-03,-346.63,1.01,14.168618266978925,-8.18,📉 獲利侵蝕,10.72%,22.24%,⚪ 中性觀察
293.55,-31.16,榮田,7709.TWO,63.0,2025,-52.99,65.6999969482,2.48,2026-03,-346.71000000000004,0.37,15.642856416238093,-53.16,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
325.07,-9.71,美利達,9914.TW,189.45000000000002,2025,271.37,79.8000030518,4.01,2026-03,-347.21,1.09,6.3182900278543155,-22.14,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
345.63,20.09,揚秦,2755.TWO,243.15,2025,8.73,103.0,6.44,2026-03,-347.43,1.65,6.35410240592227,-1.8,📉 獲利侵蝕,9.66%,27.43%,⚪ 中性觀察
423.28,27.49,大世科,8099.TWO,86.39999999999999,2025,9.52,56.2000007629,2.53,2026-03,-347.71999999999997,0.79,9.75694457689236,75.56,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
312.37,-20.24,冠德,2520.TW,91.79999999999998,2025,-74.55,35.75,2.61,2026-03,-347.81,0.52,5.841503267973857,-35.44,📉 獲利侵蝕,15.06%,23.17%,⚪ 中性觀察
367.88,26.29,迅得,6438.TW,216.75,2025,-29.85,144.0,5.24,2026-03,-348.15,1.76,9.965397923875432,19.73,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
379.26,1.71,智伸科,4551.TW,205.05,2025,-27.14,179.5,6.04,2026-03,-348.83,2.7,13.130943672275054,30.43,⚠️ 獲利稀釋,11.86%,23.25%,⚪ 中性觀察
366.95,11.38,敦陽科,2480.TW,310.95,2025,6.67,155.0,8.0,2026-03,-349.53999999999996,2.63,7.477086348287506,17.41,⚠️ 獲利稀釋,10.67%,24.08%,⚪ 中性觀察
426.15,12.63,大成鋼,2027.TW,108.3,2025,77.93,40.4500007629,2.88,2026-03,-349.59,1.17,5.6024931804570635,76.56,⚠️ 獲利稀釋,14.07%,25.55%,⚪ 中性觀察
340.82,1.42,無敵,8201.TW,-16.950000000000003,2025,60.23,12.3999996185,-0.35,2026-03,-350.82,-0.11,0.0,-10.0,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
349.07,-0.42,環泥,1104.TW,86.25,2025,18.52,26.5,2.56,2026-03,-351.45,0.41,4.608695652173913,-2.38,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
318.51,9.13,系統電,5309.TWO,8.100000000000001,2025,-57.38,53.2999992371,0.27,2026-03,-351.84,0.09,98.70370229092593,-33.33,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
1180.75,-4.85,宜新實業,4440.TW,38.1,2025,-35.23,17.3500003815,1.14,2026-03,-352.17999999999995,0.51,6.830708811614173,828.57,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
293.96,-30.87,匯僑設計,6754.TW,99.3,2025,-46.72,42.0999984741,3.41,2026-03,-352.58,0.12,6.359516385815709,-58.62,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
401.75,46.42,台光電,2383.TW,1617.45,2025,47.96,4395.0,41.67,2026-03,-352.75,14.9,40.75860150236483,49.0,⚠️ 獲利稀釋,19.80%,28.58%,❌ 暫避觀望
155.69,20.19,安鈦克,6276.TWO,16.35,2025,142.59,20.4500007629,0.92,2026-03,-353.52,-0.9,18.761468589816513,-197.83,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
286.97,-14.72,峰源-KY,6807.TW,174.14999999999998,2025,-47.18,33.7999992371,4.69,2026-03,-353.81000000000006,0.63,2.9112833106890617,-66.84,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
318.21,26.66,京鼎,3413.TW,780.75,2025,-12.83,359.0,21.44,2026-03,-354.47999999999996,4.28,6.897214217098944,-36.27,📉 獲利侵蝕,11.87%,23.90%,⚪ 中性觀察
306.21,-1.74,大汽電,8931.TWO,82.94999999999999,2025,-19.4,41.25,1.87,2026-03,-354.85999999999996,0.38,7.459312839059676,-48.65,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
296.16,-2.6,合勤控,3704.TW,41.1,2025,10.87,44.8499984741,1.56,2026-03,-354.98,0.29,16.36861258178832,-58.82,📉 獲利侵蝕,1.57%,30.58%,❌ 暫避觀望
237.64,-21.77,川寶,1595.TWO,-88.5,2025,-3800.0,56.4000015259,-1.95,2026-03,-355.28999999999996,-0.74,0.0,-117.65,📉 獲利侵蝕,-13.38%,26.86%,⚪ 數據不足
572.52,50.12,和椿,6215.TW,77.10000000000001,2025,-1.42,94.8000030518,2.08,2026-03,-355.85,1.14,18.44358036027237,216.67,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
428.07,-0.7,建大,2106.TW,4.35,2025,-90.0,18.1000003815,0.13,2026-03,-356.64,0.12,62.413794418965516,71.43,⚠️ 獲利稀釋,1.48%,20.30%,❌ 暫避觀望
376.47,6.01,士電,1503.TW,278.55,2025,7.92,200.0,6.27,2026-03,-357.75,2.79,10.770059235325794,18.72,⚠️ 獲利稀釋,7.03%,17.20%,⚪ 中性觀察
529.33,-10.21,萬年清,6624.TWO,2.5500000000000003,2025,-52.17,41.5,0.36,2026-03,-357.90000000000003,0.05,244.1176470588235,171.43,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
242.37,-2.54,攸泰科技,6928.TW,-11.1,2025,6.41,54.0,-0.73,2026-03,-359.76,-0.04,0.0,-117.39,📉 獲利侵蝕,N/A,N/A,⚪ 數據不足
395.54,-5.62,紅木-KY,8426.TWO,3.300000000000003,2025,-63.22,20.2999992371,1.85,2026-03,-360.16,-0.42,92.27272380499991,35.38,⚠️ 獲利稀釋,N/A,N/A,❌ 暫避觀望
271.35,-6.46,維熹,3501.TW,115.95,2025,-50.98,40.2000007629,3.0,2026-03,-360.24,0.15,5.200517563117723,-88.89,📉 獲利侵蝕,5.60%,18.84%,⚪ 中性觀察
346.01,-18.5,廣隆,1537.TW,292.8,2025,-32.28,126.0,7.95,2026-03,-360.24,2.11,6.454918032786885,-14.23,📉 獲利侵蝕,9.93%,18.72%,⚪ 中性觀察
356.78,15.8,豐達科,3004.TW,229.8,2025,-24.15,137.0,5.85,2026-03,-360.29999999999995,1.92,8.942558746736292,-3.52,📉 獲利侵蝕,9.60%,24.39%,⚪ 中性觀察
315.63,-10.32,台南,1473.TW,44.1,2025,-81.13,20.25,0.57,2026-03,-360.43,0.69,6.887755102040816,-44.8,📉 獲利侵蝕,-4.13%,13.69%,⚪ 中性觀察
384.64,16.19,奇鈦科,3430.TWO,119.25,2025,-34.24,122.0,3.15,2026-03,-360.71,1.45,15.345911949685535,23.93,⚠️ 獲利稀釋,7.70%,23.03%,❌ 暫避觀望
408.08,-7.74,乙盛-KY,5243.TW,171.0,2025,30.95,87.0999984741,4.4,2026-03,-361.08,1.47,7.640350743342106,47.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 中性觀察
172.23,0.72,鈺德,3050.TW,-2.7,2025,-92.73,11.5500001907,0.04,2026-03,-361.12,-0.07,0.0,-188.89,📉 獲利侵蝕,-1.07%,27.89%,⚪ 數據不足
315.93,30.08,京元電子,2449.TW,350.09999999999997,2025,41.67,270.5,9.01,2026-03,-362.65,1.87,11.58954584404456,-46.72,📉 獲利侵蝕,28.21%,37.66%,⚪ 中性觀察
303.38,19.79,微矽電子-創,8162.TW,61.49999999999999,2025,23.62,61.0,1.57,2026-03,-363.38,0.12,14.878048780487806,-60.0,📉 獲利侵蝕,N/A,N/A,⚪ 中性觀察
572.88,95.35,大量,3167.TW,296.70000000000005,2025,474.47,733.0,8.13,2026-03,-364.06,3.19,37.057633973710814,208.82,⚠️ 獲利稀釋,18.24%,42.12%,❌ 暫避觀望
280.38,4.18,盛達,3027.TW,-12.75,2025,-342.86,18.1000003815,-1.06,2026-03,-364.25,0.05,0.0,-83.87,🔄 轉虧為盈,N/A,N/A,⚪ 數據不足
390.24,11.54,健鼎,3044.TW,734.1,2025,21.94,388.0,19.45,2026-03,-365.02,5.61,7.928075194115243,25.22,⚠️ 獲利稀釋,17.08%,25.47%,⚪ 中性觀察
409.13,-25.69,嘉聯益,6153.TW,-148.64999999999998,2025,0.46,16.3999996185,-4.38,2026-03,-365.13,-0.56,0.0,44.0,⚠️ 獲利稀釋,N/A,N/A,⚪ 數據不足
396.55,7.81,大毅,2478.TW,129.14999999999998,2025,8.95,131.0,3.45,2026-03,-368.14,1.14,15.21486643437863,28.41,⚠️ 獲利稀釋,12.13%,24.27%,❌ 暫避觀望
311.46,10.87,鈞寶,6155.TW,16.2,2025,-23.71,58.5999984741,0.74,2026-03,-368.59999999999997,0.18,54.25925784638889,-57.14,📉 獲利侵蝕,N/A,N/A,❌ 暫避觀望
