股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3623.TWO     富晶通            25.3         13        57.14         -10.36        2          123 📉 建議賣出              
3624.TWO     光頡             51.8          5        42.86          -6.76        5          226 📈 持有 → 繼續持有         
3625.TWO     西勝            16.95         18          0.0            0.0        0          231 📉 建議賣出              
3629.TWO     地心引力           17.8         10         50.0          -2.44        1            0 📉 建議賣出              
3632.TWO     研勤             9.88          3        22.22           3.12        6            0 📈 持有 → 繼續持有         
3645.TW      達邁             83.2          8        58.33          69.96        1        10700 📈 持有 → 繼續持有         
3652.TW      精聯             27.4         20          0.0          -4.29        2           -1 📉 建議賣出              
3653.TW      健策           3390.0         11         44.0          20.62        2        -1290 📈 持有 → 繼續持有         
3661.TW      世芯-KY        3125.0         10        46.67          -7.02        4          660 📉 建議賣出              
3663.TWO     鑫科             72.8          7        52.38          31.61        4         5517 📈 持有 → 繼續持有         
3664.TWO     安瑞-KY         13.75          3         40.0          -6.61        7           -8 📉 建議賣出              
3665.TW      貿聯-KY        1645.0         14        44.44           3.71        3        -2867 📈 持有 → 繼續持有         
3672.TWO     康聯訊           11.55          7        27.27          -6.44        4           -1 📉 建議賣出              
3675.TWO     德微            210.0         17         55.0          26.99        2          692 📈 持有 → 繼續持有         
3680.TWO     家登            379.0         20         50.0          -2.01        1           93 📉 建議賣出              
3684.TWO     榮昌             57.9          3        53.33          13.65        6           10 📉 建議賣出              
3686.TW      達能             18.6          5         55.0           7.47        5           56 📈 持有 → 繼續持有         
3687.TWO     歐買尬            67.3         18          0.0            0.0        0            8 📉 建議賣出              
3689.TWO     湧德            103.5         16         40.0          -5.06        1           73 📉 建議賣出              
3691.TWO     碩禾            123.0          3        72.22          77.33        6         -342 📈 持有 → 繼續持有         
3693.TWO     營邦            489.0          3        68.18          76.91        5         -493 📈 持有 → 繼續持有         
3694.TW      海華             55.4         20         25.0           -2.1        1         -385 📉 建議賣出              
3701.TW      大眾控            64.8          6        47.83          34.64        4          913 📈 持有 → 繼續持有         
3702.TW      大聯大            81.9         17         75.0          28.38        1        -1839 📈 持有 → 繼續持有         
3703.TW      欣陸             22.2          5        44.44          -1.06        5         -787 📈 持有 → 繼續持有         
3706.TW      神達             83.6          7        46.15          -0.05        3        12545 📈 持有 → 繼續持有         
3707.TWO     漢磊             59.2          6        52.63          24.51        3         2877 📈 持有 → 繼續持有         
3708.TW      上緯投控          125.5          4        57.89          18.83        4         2030 📉 建議賣出              
3709.TWO     鑫聯大投控          68.8          3        47.37           9.74        8        -4484 📈 持有 → 繼續持有         
3710.TWO     連展投控           6.29          4        56.25          11.65        5         -154 📉 建議賣出              
3711.TW      日月光投控         337.5          6        56.52          26.46        4       -12394 📈 持有 → 繼續持有         
3712.TW      永崴投控          23.85          5         37.5           3.19        5          384 📈 持有 → 繼續持有         
3713.TWO     新晶投控           18.1         17          0.0            0.0        0           -2 📉 建議賣出              
3714.TW      富采             47.0         20         50.0          14.48        4         4507 📈 持有 → 繼續持有         
3715.TW      定穎投控          161.5          3        57.14          27.29        6        19259 📈 持有 → 繼續持有         
3717.TW      聯嘉投控           19.2          3        61.11          15.31        6          704 📈 持有 → 繼續持有         
4109.TWO     加捷生醫           13.9         15          0.0            0.0        0          170 📈 持有 → 繼續持有         
4123.TWO     晟德             44.4          3         62.5           13.9        6        -3193 📈 持有 → 繼續持有         
4127.TWO     天良             36.1         12        69.23          20.96        3           13 📉 建議賣出              
4128.TWO     中天            17.55         20          0.0            0.0        0          -77 📉 建議賣出              
4129.TWO     聯合            111.5          3         50.0           3.29        7         -405 📉 建議賣出              
4130.TWO     健亞             34.6          3        56.52          -1.48        7         -510 📈 持有 → 繼續持有         
4131.TWO     浩泰             36.5          9          0.0          -6.08        2           77 📉 建議賣出              
4137.TW      麗豐-KY         107.0         13         60.0           2.84        2         -553 📉 建議賣出              
4138.TWO     曜亞             61.8          3        52.63           4.25        7           -1 📉 建議賣出              
4142.TW      國光生            17.5         20          0.0            0.0        0         -478 📉 建議賣出              
4147.TWO     中裕             51.5         20          0.0            0.0        0         -136 📉 建議賣出              
4148.TW      全宇生技-KY       43.45         12        55.56          18.72        1          -30 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY        10.25         16          0.0            0.0        0            0 📉 建議賣出              
4157.TWO     太景*-KY         11.2         20          0.0            0.0        0          132 📉 建議賣出              
4161.TWO     聿新科           25.05          6        42.11           9.24        4           15 📉 建議賣出              
4166.TWO     友霖             25.7         13        33.33           0.21        1         -169 📈 持有 → 繼續持有         
4167.TWO     松瑞藥            21.0          3        56.52          19.89        7         1666 📈 持有 → 繼續持有         
4171.TWO     瑞基            19.05         13        46.15           3.36        2           13 📉 建議賣出              
4192.TWO     杏國             21.0         15          0.0            0.0        0            0 📉 建議賣出              
4198.TWO     欣大健康           39.4         16        77.27          16.43        2            0 📈 持有 → 繼續持有         
4303.TWO     信立             60.2         18         75.0           8.27        0         1042 📈 持有 → 繼續持有         
4304.TWO     勝昱             29.0          3         40.0          -2.25        7            0 📉 建議賣出              
4305.TWO     世坤            43.95         19        66.67           4.64        0           -1 📈 持有 → 繼續持有         
4401.TWO     東隆興            15.0          9         50.0           3.69        1           10 📉 建議賣出              
4406.TWO     新昕纖           10.05          3        42.86          -8.61        7           13 📉 建議賣出              
4413.TWO     飛寶企業           17.9          3         40.0          -2.74        9           -1 📈 持有 → 繼續持有         
4414.TW      如興            11.05          3         50.0           5.78        5           53 📈 持有 → 繼續持有         
4416.TWO     三圓             15.0         19          0.0            0.0        0          338 📉 建議賣出              
4417.TWO     金洲             52.0          6        47.37          -6.12        6         -158 📉 建議賣出              
4438.TW      廣越             59.3         20          0.0          -0.86        1         -200 📉 建議賣出              
4439.TW      冠星-KY          85.9          4         50.0          -4.69        6          -19 📈 持有 → 繼續持有         
4441.TW      振大環球          209.5          4        64.29           9.28        4         -160 📉 建議賣出              
4510.TWO     高鋒             43.9          8        58.82          14.47        3          578 📈 持有 → 繼續持有         
4513.TWO     福裕             18.7          9        41.67          20.05        2         -524 📈 持有 → 繼續持有         
4523.TWO     永彰            30.35          9        52.63          -1.45        3         -447 📉 建議賣出              
4526.TW      東台            33.65          5         60.0          10.51        3         -241 📈 持有 → 繼續持有         
4527.TWO     方土霖           42.15          6         60.0           1.78        4           16 📈 持有 → 繼續持有         
4529.TWO     淳紳             3.27          3        36.36          -7.58        7            0 📉 建議賣出              
4530.TWO     宏易             31.4          8         45.0          14.76        4            0 📈 持有 → 繼續持有         
4533.TWO     協易機           32.95          3        59.09          65.85        4           85 📉 建議賣出              
4534.TWO     慶騰            30.05          3        66.67         103.92        6          -76 📈 持有 → 繼續持有         
4536.TW      拓凱            158.0          4        46.15          -0.62        5         -107 📉 建議賣出              
4538.TWO     大詠城            19.0          5         75.0          11.09        4            9 📈 持有 → 繼續持有         
4540.TW      全球傳動           49.3          7        65.22          35.28        2          427 📈 持有 → 繼續持有         
4541.TWO     晟田            41.35          5        56.25          14.61        4         -499 📈 持有 → 繼續持有         
4542.TWO     科嶠            178.0         20        65.22          73.66        0          341 📈 持有 → 繼續持有         
4543.TWO     萬在             33.4          5         50.0          26.58        3          -21 📈 持有 → 繼續持有         
4551.TW      智伸科           117.0          4        43.48          -4.39        5           68 📉 建議賣出              
4552.TW      力達-KY          21.0          9        41.67          -0.87        2         -115 📉 建議賣出              
4554.TWO     橙的            27.95          4         50.0           5.26        7            3 📈 持有 → 繼續持有         
4555.TW      氣立             34.8         12        42.86           0.63        1           -4 📉 建議賣出              
4556.TWO     旭然             30.0          6        47.06          20.06        5            7 📈 持有 → 繼續持有         
4560.TW      強信-KY         32.85          3         50.0            0.5        8          -22 📉 建議賣出              
4561.TWO     健椿            33.75          6        42.86          36.09        3           29 📉 建議賣出              
4562.TW      穎漢            33.85          6         50.0          -1.39        4          214 📈 持有 → 繼續持有         
4563.TWO     百德            43.95          7        57.14          20.85        2           43 📉 建議賣出              
4569.TW      六方科-KY        139.0          4        68.75          14.34        3          -35 📉 建議賣出              
4571.TW      鈞興-KY         166.5          4        57.89          15.91        4           25 📈 持有 → 繼續持有         
4576.TW      大銀微系統         123.0          6        51.85          11.15        3         1066 📈 持有 → 繼續持有         
4577.TWO     達航科技           95.7         14         60.0          67.91        1         -182 📈 持有 → 繼續持有         
4580.TWO     捷流閥業           80.5         10        57.14          -2.69        3          -42 📈 持有 → 繼續持有         
4583.TW      台灣精銳          629.0          6         60.0          11.42        3          -45 📉 建議賣出              
4584.TWO     君帆             43.9         11         40.0          -7.07        2            0 📉 建議賣出              
4585.TW      達明            313.5          3         37.5           5.93        7          -19 📈 持有 → 繼續持有         
4588.TW      玖鼎電力           59.8          5        47.37          12.21        4          -57 📉 建議賣出              
4590.TW      富田-創           77.8         18          0.0            0.0        0           80 📈 持有 → 繼續持有         
4609.TWO     唐鋒             4.68         14         20.0          -17.1        3            0 📉 建議賣出              
4702.TWO     中美實            10.0         14        38.89           -0.6        3           25 📈 持有 → 繼續持有         
4711.TWO     永純             16.5          4        42.11           4.77        6            5 📈 持有 → 繼續持有         
4720.TW      德淵             17.1          3        43.75          -9.84        7          343 📈 持有 → 繼續持有         
4721.TWO     美琪瑪            70.9          5        52.63          13.22        4          401 📈 持有 → 繼續持有         
4722.TW      國精化           195.0          5        61.11          25.26        3         -174 📈 持有 → 繼續持有         
4726.TWO     永昕             32.0          3        31.58           1.47        8          -32 📈 持有 → 繼續持有         
4728.TWO     雙美            390.0          3        33.33          -3.61        9           -1 📈 持有 → 繼續持有         
4737.TW      華廣             60.2          4         60.0           4.48        6          282 📈 持有 → 繼續持有         
4739.TW      康普             78.2          5        71.43          23.35        2         1323 📈 持有 → 繼續持有         
4743.TWO     合一             54.9         11          0.0          -4.19        0         -240 📈 持有 → 繼續持有         
4744.TWO     皇將             35.4         13         50.0          12.66        3          -17 📈 持有 → 繼續持有         
4745.TWO     合富-KY         19.15         18          0.0            0.0        0          -26 📉 建議賣出              
4746.TW      台耀             54.5         20          0.0          -2.69        1          641 📉 建議賣出              
4749.TWO     新應材           933.0         15        71.43           6.26        0           25 📈 持有 → 繼續持有         
4755.TW      三福化           153.0         18         60.0          22.89        0           98 📈 持有 → 繼續持有         
4763.TW      材料*-KY         46.4          8         50.0           0.83        2         1580 📈 持有 → 繼續持有         
4764.TW      雙鍵            159.0         14         50.0          36.25        1         -600 📈 持有 → 繼續持有         
4768.TWO     晶呈科技          450.0          3        41.18          -0.25        7         -258 📉 建議賣出              
4770.TW      上品            259.5         18        56.25           0.31        4          763 📈 持有 → 繼續持有         
4772.TWO     台特化           331.0          5        56.25          -4.82        5         1907 📈 持有 → 繼續持有         
4804.TWO     大略-KY           5.0         16          0.0           -2.2        1            0 📉 建議賣出              
4806.TWO     桂田文創           12.1         20        46.67          16.35        1            0 📈 持有 → 繼續持有         
4807.TW      日成-KY          16.0         17          0.0          -1.38        1          -16 📉 建議賣出              
4903.TWO     聯光通            43.7          3        52.63           -7.4        7          953 📈 持有 → 繼續持有         
4904.TW      遠傳             93.5         18         50.0          -0.19        2         1508 📈 持有 → 繼續持有         
4906.TW      正文            28.75         19        42.86           -2.7        2          496 📈 持有 → 繼續持有         
4908.TWO     前鼎            104.5          3        63.64          42.46        6          843 📈 持有 → 繼續持有         
4909.TWO     新復興            62.5         19        46.15           9.08        0          153 📈 持有 → 繼續持有         
4911.TWO     德英             34.5          3        33.33          -1.43        7          -17 📉 建議賣出              
4912.TW      聯德控股-KY        90.9          9         50.0          -6.06        2          -66 📈 持有 → 繼續持有         
4915.TW      致伸             73.0          6        58.82          -0.92        3        -5512 📈 持有 → 繼續持有         
4916.TW      事欣科            59.7          3        54.55          -0.17        6         1685 📉 建議賣出              
4919.TW      新唐             84.5         10        67.86          48.56        1        -5061 📈 持有 → 繼續持有         
4923.TWO     力士            34.15          4        55.56          41.64        4            2 📈 持有 → 繼續持有         
4924.TWO     欣厚-KY          10.5          4        28.57          -8.26        7            0 📈 持有 → 繼續持有         
4927.TW      泰鼎-KY         45.05         14         80.0          35.29        0         -396 📈 持有 → 繼續持有         
4931.TWO     新盛力           146.0          5        36.36           3.08        4          334 📈 持有 → 繼續持有         
4933.TWO     友輝             60.8          3        47.62           6.69        8         -262 📈 持有 → 繼續持有         
4934.TW      太極             19.2         11         50.0          18.23        4          588 📈 持有 → 繼續持有         
4938.TW      和碩             77.0          3        54.17          12.83        6         8535 📈 持有 → 繼續持有         
4939.TWO     亞電            32.15          5        58.82          23.02        2         -266 📉 建議賣出              
4943.TW      康控-KY         11.95          6        36.36          -6.48        5            0 📉 建議賣出              
4946.TWO     辣椒            144.0         13         48.0           23.6        2          -14 📉 建議賣出              
4949.TW      有成精密           66.4         11        53.57          66.78        1         2628 📈 持有 → 繼續持有         
4950.TWO     金耘國際          15.05          4        53.85          10.54        3           14 📉 建議賣出              
4952.TW      凌通            44.25         18        42.31          14.34        0         -220 📈 持有 → 繼續持有         
4956.TW      光鋐            32.45         17        58.82          41.26        1          288 📈 持有 → 繼續持有         
4958.TW      臻鼎-KY         196.5          6         50.0          25.39        5        -2253 📈 持有 → 繼續持有         
4960.TW      誠美材           25.55          5        72.73          75.61        2         5656 📈 持有 → 繼續持有         
4961.TW      天鈺            142.0          7        35.29          -7.84        7           68 📉 建議賣出              
4966.TWO     譜瑞-KY         520.0          3         55.0           4.61        7           45 📉 建議賣出              
4967.TW      十銓            208.5          3         50.0          25.11        6           75 📈 持有 → 繼續持有         
4968.TW      立積            104.0         20        33.33          -8.88        2         -268 📉 建議賣出              
4971.TWO     IET-KY        464.0          3        68.18          55.84        6         -825 📈 持有 → 繼續持有         
4973.TWO     廣穎             73.9          3         60.0          73.24        6         1230 📈 持有 → 繼續持有         
4977.TW      眾達-KY         186.0         16         62.5          37.65        2         2488 📈 持有 → 繼續持有         
4979.TWO     華星光           427.0          9         60.0          46.44        1          -28 📈 持有 → 繼續持有         
4989.TW      榮科             67.4          5         55.0          44.76        3         -639 📉 建議賣出              
4991.TWO     環宇-KY         344.0         17         68.0          61.88        0         -223 📈 持有 → 繼續持有         
5009.TWO     榮剛            32.85         18         50.0          -8.88        4         -729 📉 建議賣出              
5011.TWO     久陽             14.0          8         50.0          39.13        2          182 📉 建議賣出              
5013.TWO     強新             29.0          3        64.71           0.06        7           -3 📉 建議賣出              
5015.TWO     華祺            26.35         16         50.0           1.27        2          -16 📉 建議賣出              
5203.TW      訊連             65.0         11        100.0           1.72        0         -191 📈 持有 → 繼續持有         
5205.TWO     中茂             28.9         15         37.5          -2.22        1            0 📈 持有 → 繼續持有         
5222.TW      全訊            135.0          5        47.37           2.83        6          138 📈 持有 → 繼續持有         
5223.TWO     安力-KY         30.05         15        58.82           5.44        0           13 📈 持有 → 繼續持有         
5225.TW      東科-KY          93.4          3        58.33           9.09        6          -48 📈 持有 → 繼續持有         
5227.TWO     立凱-KY         26.35         10        53.85           3.45        3           50 📈 持有 → 繼續持有         
5228.TWO     鈺鎧             21.6          5         50.0          13.17        6           20 📉 建議賣出              
5230.TWO     雷笛克光學          16.6         18         25.0           -2.7        1           34 📉 建議賣出              
5234.TW      達興材料          399.5          8        71.43          19.41        1         -287 📈 持有 → 繼續持有         
5243.TW      乙盛-KY          72.7          4        38.89          -5.39        8          -81 📉 建議賣出              
5244.TW      弘凱             36.4          5        57.14          -1.66        4          148 📈 持有 → 繼續持有         
5245.TWO     智晶             25.6          3        43.75          10.31        7           -2 📉 建議賣出              
5258.TW      虹堡             44.1         13          0.0            0.0        0          200 📉 建議賣出              
5269.TW      祥碩           1210.0          3        36.84         -10.45        8          -14 📉 建議賣出              
5272.TWO     笙科            21.35         10        42.11           -2.5        4          135 📉 建議賣出              
5274.TWO     信驊          10295.0          5        57.14          21.95        5          127 📈 持有 → 繼續持有         
5276.TWO     達輝-KY          15.4          3         20.0          -6.13        8           -1 📉 建議賣出              
5278.TWO     尚凡*           25.05         20          0.0          -1.19        1          400 📉 建議賣出              
5284.TW      jpp-KY        264.5          7        43.75         -14.82        4         -309 📉 建議賣出              
5285.TW      界霖             46.8         10        63.64           6.69        1           53 📉 建議賣出              
5289.TWO     宜鼎           1060.0          7        53.33          33.77        4         1967 📈 持有 → 繼續持有         
5291.TWO     邑昇             58.4          4        56.52          55.36        6         -146 📈 持有 → 繼續持有         
5292.TW      華懋            179.0          8         50.0           7.45        1         -104 📉 建議賣出              
5299.TWO     杰力             77.3          7         50.0          14.22        3          118 📈 持有 → 繼續持有         
5301.TWO     寶得利            9.13          5        53.85           8.08        4           -1 📉 建議賣出              
5302.TWO     太欣             11.2          4        47.06           8.38        7          211 📉 建議賣出              
5309.TWO     系統電            61.5          5        41.18          -8.09        5         -515 📈 持有 → 繼續持有         
5314.TWO     世紀*            81.0         20          0.0          -8.02        2         -862 📉 建議賣出              
5321.TWO     美而快           24.75         14          0.0            0.0        0           54 📉 建議賣出              
5328.TWO     華容            27.85          5         75.0          67.23        2         -420 📈 持有 → 繼續持有         
5340.TWO     建榮            117.0          3        59.26          60.13        7          973 📉 建議賣出              
5345.TWO     馥鴻            23.05         20        66.67          -1.07        1            0 📉 建議賣出              
5347.TWO     世界            116.0          6        54.55          41.69        2        -7926 📈 持有 → 繼續持有         
5348.TWO     正能量智能         17.25          7        53.33           0.88        2            0 📉 建議賣出              
5351.TWO     鈺創             70.1          9        61.54          14.09        2          753 📈 持有 → 繼續持有         
5355.TWO     佳總             7.22          3        47.37           1.28        6          -90 📉 建議賣出              
5371.TWO     中光電            80.9          5         55.0           9.97        3         1779 📈 持有 → 繼續持有         
5381.TWO     合正             25.1          5        56.25           15.7        3          -46 📉 建議賣出              
5386.TWO     青雲            345.0         17        80.77         307.32        0         -215 📈 持有 → 繼續持有         
5388.TW      中磊             78.8         11        42.86           3.35        2         -957 📈 持有 → 繼續持有         
5403.TWO     中菲            110.5         19         50.0            0.0        0          -73 📈 持有 → 繼續持有         
5425.TWO     台半             60.2          3        54.17           7.49        7         3127 📉 建議賣出              
5426.TWO     振發             20.4          8         50.0           4.58        2           15 📈 持有 → 繼續持有         
5432.TWO     新門            151.5         20          0.0            0.0        0            7 📈 持有 → 繼續持有         
5439.TWO     高技            274.0          4        26.67          -10.1        6         2399 📈 持有 → 繼續持有         
5443.TWO     均豪            106.0         12        58.33           9.36        2         1771 📈 持有 → 繼續持有         
5450.TWO     南良             15.0         14        46.67           2.76        2           -4 📈 持有 → 繼續持有         
5452.TWO     佶優            33.15         20         50.0           1.47        1          346 📈 持有 → 繼續持有         
5455.TWO     昇益            23.75          3        55.56            1.4        6            3 📉 建議賣出              
5469.TW      瀚宇博            87.7          3        52.63          -0.75        8         1470 📈 持有 → 繼續持有         
5471.TW      松翰             41.6          9        56.52          16.25        3          -57 📉 建議賣出              
5474.TWO     聰泰            145.0         20          0.0            0.0        0           70 📉 建議賣出              
5475.TWO     德宏            202.0         16         64.0          96.12        0        -1539 📈 持有 → 繼續持有         
5478.TWO     智冠            112.0         10        33.33           1.24        3           72 📈 持有 → 繼續持有         
5481.TWO     新華             21.7         15         25.0          -6.68        3           65 📉 建議賣出              
5483.TWO     中美晶           112.0         11        42.86         -12.34        4        -4236 📈 持有 → 繼續持有         
5484.TW      慧友             40.4          8         55.0          13.59        2          -18 📈 持有 → 繼續持有         
5487.TWO     通泰            28.35          3        64.29           5.15        5           -5 📈 持有 → 繼續持有         
5490.TWO     同亨            26.65         19        57.14          -2.22        2          195 📈 持有 → 繼續持有         
5493.TWO     三聯             82.2          5        53.33           2.44        3           20 📉 建議賣出              
5498.TWO     凱崴             62.0          5         50.0          19.39        4         1347 📈 持有 → 繼續持有         
5508.TWO     永信建            53.8         17          0.0            0.0        0            1 📉 建議賣出              
5514.TWO     三豐             15.8          9         25.0           -3.4        4            0 📉 建議賣出              
5515.TW      建國            37.25          8         50.0          15.49        1          149 📈 持有 → 繼續持有         
5516.TWO     雙喜             13.2          5         62.5          13.31        3            0 📉 建議賣出              
5519.TW      隆大             34.1         11        64.29          10.53        0          111 📈 持有 → 繼續持有         
5521.TW      工信             14.0          3        61.54          16.88        5        -9036 📉 建議賣出              
5536.TWO     聖暉*           686.0         19         50.0          -3.47        1          305 📈 持有 → 繼續持有         
5543.TWO     桓鼎-KY          25.0          3        52.94           4.74        6            0 📉 建議賣出              
5546.TW      永固-KY          17.0          8         40.0          -6.36        3          -31 📉 建議賣出              
5548.TWO     安倉             23.7          7        64.29           3.26        1            9 📈 持有 → 繼續持有         
5601.TWO     台聯櫃           36.75          4         50.0           0.68        5            3 📈 持有 → 繼續持有         
5607.TW      遠雄港           48.85          3        55.56           7.64        7        -1204 📉 建議賣出              
5608.TW      四維航            17.0          5        31.25          -5.47        8        -1158 📈 持有 → 繼續持有         
5706.TW      鳳凰             51.8         14        57.14           4.43        1          294 📈 持有 → 繼續持有         
5864.TWO     致和證           24.05          6        56.52          34.37        4        -1794 📈 持有 → 繼續持有         
5871.TW      中租-KY         105.5          7        47.06           0.47        4         4561 📈 持有 → 繼續持有         
5876.TW      上海商銀          39.15          8        57.14           0.37        2        -4616 📈 持有 → 繼續持有         
5880.TW      合庫金           23.05          7         40.0          -0.84        3       -14585 📉 建議賣出              
5905.TWO     南仁湖            8.23         16        28.57          -5.38        2          267 📉 建議賣出              
6005.TW      群益證           27.65          4         70.0          21.96        4       -17518 📉 建議賣出              
6016.TWO     康和證            17.2          3        38.46           5.74        9         7748 📉 建議賣出              
6024.TW      群益期            55.2          3        52.17           6.34        7          700 📉 建議賣出              
6101.TWO     寬魚國際          37.75          3         55.0           8.59        8           -2 📉 建議賣出              
6103.TWO     合邦             49.7          3        100.0          32.89        0            2 📈 持有 → 繼續持有         
6104.TWO     創惟             94.4          5         50.0          -2.21        5          267 📈 持有 → 繼續持有         
6108.TW      競國             15.8          9         50.0           6.83        2          -28 📈 持有 → 繼續持有         
6112.TW      邁達特            47.0         12        41.18          -4.57        4         1088 📈 持有 → 繼續持有         
6116.TW      彩晶             8.53          3        52.94           9.62        6        -3716 📉 建議賣出              
6120.TW      達運             12.9          3         40.0          -6.55        8         1991 📉 建議賣出              
6121.TWO     新普            347.5         13         50.0           4.07        1          626 📈 持有 → 繼續持有         
6122.TWO     擎邦             51.3          7        41.18           2.52        4         -394 📉 建議賣出              
6124.TWO     業強             35.1          4        41.18          22.07        6           39 📈 持有 → 繼續持有         
6125.TWO     廣運             61.0         20          0.0          -6.98        1          144 📉 建議賣出              
6126.TWO     信音             32.3         13        41.18           4.94        3         -291 📉 建議賣出              
6127.TWO     九豪             36.4          5         40.0           8.74        5          468 📈 持有 → 繼續持有         
6128.TW      上福             22.8          5         45.0           9.24        5          -22 📉 建議賣出              
6130.TWO     上亞科技          30.55         18          0.0            0.0        0           14 📉 建議賣出              
6133.TW      金橋             23.7          4         50.0          11.34        8            0 📉 建議賣出              
6134.TWO     萬旭            30.45          4         50.0          17.61        6          679 📉 建議賣出              
6138.TWO     茂達            223.5         12        64.29          10.51        2           26 📉 建議賣出              
6139.TW      亞翔            570.0          9        45.45          -2.41        3         -318 📈 持有 → 繼續持有         
6140.TWO     訊達             21.7          3        30.77           0.98        8         -132 📉 建議賣出              
6141.TW      柏承             22.0         20        83.33          94.69        0          274 📈 持有 → 繼續持有         
6142.TW      友勁             9.56          7        42.11          -6.38        6          412 📉 建議賣出              
6143.TWO     振曜            100.0         14         40.0          -8.72        2          528 📉 建議賣出              
6147.TWO     頎邦             59.5          6        61.11          15.51        4         4921 📈 持有 → 繼續持有         
6148.TWO     驊宏資           34.85         19        33.33           2.95        0        -1137 📈 持有 → 繼續持有         
6152.TW      百一             18.8          4        63.64          73.16        5        -1931 📉 建議賣出              
6153.TW      嘉聯益            16.6          5        55.56           2.46        5         6684 📈 持有 → 繼續持有         
6160.TWO     欣技             16.0         15         50.0           0.28        1            0 📉 建議賣出              
6163.TWO     華電網            50.6          5        38.46           4.83        4          215 📉 建議賣出              
6165.TW      浪凡            47.45          9         60.0            8.3        1           84 📈 持有 → 繼續持有         
6166.TW      凌華             60.1          5         40.0          -3.16        5         -254 📉 建議賣出              
6167.TWO     久正             14.5          8         62.5          22.43        2          297 📈 持有 → 繼續持有         
6168.TW      宏齊             22.9          7        66.67          19.53        3        -1000 📈 持有 → 繼續持有         
6170.TWO     統振             51.1          6        69.23           6.66        3          385 📈 持有 → 繼續持有         
6173.TWO     信昌電            63.3          4        61.11          19.82        5         -802 📈 持有 → 繼續持有         
6174.TWO     安��           21.25          4        52.94           5.95        6          -11 📉 建議賣出              
6175.TWO     立敦             52.4          4         60.0          25.29        4        -1416 📈 持有 → 繼續持有         
6176.TW      瑞儀             96.7          8        58.33          -0.01        2         -639 📉 建議賣出              
6179.TWO     亞通             26.9          4        35.71           -4.7        4          832 📈 持有 → 繼續持有         
6180.TWO     橘子             44.4          5         50.0           1.72        4        -1627 📉 建議賣出              
6182.TWO     合晶             32.8          6        55.56           5.37        6           13 📈 持有 → 繼續持有         
6186.TWO     新潤            42.35         12          0.0            0.0        0         -145 📈 持有 → 繼續持有         
6187.TWO     萬潤            732.0         20        72.22          80.92        1          737 📈 持有 → 繼續持有         
6188.TWO     廣明             96.2         20          0.0            0.0        0          133 📉 建議賣出              
6190.TWO     萬泰科            50.3          4        42.11          -2.16        6            0 📉 建議賣出              
6191.TW      精成科            99.4         20          0.0            0.0        0         6288 📉 建議賣出              
6192.TW      巨路            119.0          6         50.0           9.81        4         -608 📉 建議賣出              
6196.TW      帆宣            280.0          5        46.67          -0.83        5          -32 📈 持有 → 繼續持有         
6197.TW      佳必琪           175.5          5         50.0           10.3        5            0 📈 持有 → 繼續持有         
6202.TW      盛群             54.2          6        47.83          36.78        6            0 📈 持有 → 繼續持有         
6203.TWO     海韻電            65.5          3        40.91          -4.54        8          -24 📉 建議賣出              
6205.TW      詮欣             54.5          5        52.94           2.06        4          207 📈 持有 → 繼續持有         
6206.TW      飛捷            103.5          4         55.0          15.16        5           34 📈 持有 → 繼續持有         
6207.TWO     雷科             52.5          5         50.0           6.69        5          302 📈 持有 → 繼續持有         
6209.TW      今國光            52.4          6        64.29          16.24        2         -195 📈 持有 → 繼續持有         
6212.TWO     理銘             29.0         20          0.0            0.0        0           -4 📉 建議賣出              
6213.TW      聯茂            140.0          4         50.0          25.46        5        11709 📈 持有 → 繼續持有         
6214.TW      精誠            113.0          3         40.0          -1.12        7          509 📈 持有 → 繼續持有         
6215.TW      和椿            113.0          5        58.33          13.39        2            0 📈 持有 → 繼續持有         
6217.TWO     中探針           138.5          9        68.97         153.25        2         -374 📈 持有 → 繼續持有         
6218.TWO     豪勉             23.1         12         30.0          -4.77        3           49 📉 建議賣出              
6219.TWO     富旺             14.5          4        46.15          -1.91        5         -899 📉 建議賣出              
6220.TWO     岳豐            34.45         10        80.65          56.89        1            0 📉 建議賣出              
6221.TWO     晉泰             27.2         18          0.0           -6.6        2         -229 📉 建議賣出              
6223.TWO     旺矽           3565.0         11        60.71          18.63        3          336 📈 持有 → 繼續持有         
6225.TW      天瀚             24.0         19        76.19          27.83        1            0 📈 持有 → 繼續持有         
6226.TW      光鼎            11.05          5        52.94          45.28        4          164 📈 持有 → 繼續持有         
6228.TWO     全譜            24.25         16        33.33          -2.91        1           -1 📉 建議賣出              
6230.TW      尼得科超眾         172.5          5        54.17          32.29        5           11 📈 持有 → 繼續持有         
6231.TWO     系微            215.5         20         80.0           2.41        1          410 📈 持有 → 繼續持有         
6233.TWO     旺玖            28.35          3         35.0          12.78        7          -66 📈 持有 → 繼續持有         
6235.TW      華孚            49.75         18          0.0            0.0        0          -41 📉 建議賣出              
6236.TWO     中湛             21.6          5        73.33          27.25        1            0 📉 建議賣出              
6237.TWO     驊訊             37.5         13         50.0          -0.79        2          205 📉 建議賣出              
