股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
4720.TW,德淵,無,18.5499992371,70.71,⚪ 一般監控,50.00%,50.00%,0.23%,-1.60%,0.0,2,0.5,0.0023
2414.TW,精技,無,43.1500015259,69.57,⚪ 一般監控,50.00%,50.00%,0.06%,-1.62%,0.0,4,0.5,0.0006
8081.TW,致新,無,230.0,47.62,⚪ 一般監控,33.33%,50.00%,0.15%,-2.25%,0.0,6,0.5,0.0015
2399.TW,映泰,無,30.5499992371,65.85,⚪ 一般監控,60.00%,50.00%,5.47%,-3.17%,0.0,10,0.5,0.0547
8927.TWO,北基,無,23.1000003815,33.33,⚪ 一般監控,100.00%,50.00%,0.31%,0.14%,0.0,2,0.5,0.0031
2441.TW,超豐,無,93.8000030518,68.31,⚪ 一般監控,0.00%,50.00%,3.14%,-2.99%,0.0,2,0.5,0.0314
8147.TWO,正淩,無,138.5,65.05,⚪ 一般監控,75.00%,50.00%,2.00%,-1.25%,0.0,4,0.5,0.02
3717.TW,聯嘉投控,無,21.6499996185,73.89,⚪ 一般監控,75.00%,50.00%,2.87%,-2.33%,0.0,4,0.5,0.0287
8289.TWO,泰藝,無,38.75,64.17,⚪ 一般監控,63.64%,45.45%,3.92%,-3.43%,0.0,11,0.4545,0.0392
6937.TW,天虹,無,242.0,46.64,⚪ 一般監控,71.43%,42.86%,1.08%,-3.90%,0.0,7,0.4286,0.0108
2395.TW,研華,無,321.5,31.54,⚪ 一般監控,40.00%,40.00%,0.28%,-4.09%,0.0,5,0.4,0.0028
6015.TWO,宏遠證,無,13.25,50.0,⚪ 一般監控,40.00%,40.00%,0.76%,-6.21%,0.0,5,0.4,0.0076
2409.TW,友達,無,14.3000001907,38.71,⚪ 一般監控,60.00%,40.00%,1.45%,-5.01%,0.0,5,0.4,0.0145
3312.TW,弘憶股,無,34.5999984741,60.91,⚪ 一般監控,40.00%,40.00%,0.16%,-3.31%,0.0,5,0.4,0.0016
6230.TW,尼得科超眾,無,147.5,34.31,⚪ 一般監控,40.00%,40.00%,1.87%,-4.29%,0.0,5,0.4,0.0187
1304.TW,台聚,無,17.7999992371,74.16,⚪ 一般監控,40.00%,40.00%,0.53%,-4.73%,0.0,5,0.4,0.0053
2851.TW,中再保,無,30.7000007629,77.14,⚪ 一般監控,20.00%,40.00%,1.24%,-1.59%,0.0,5,0.4,0.0124
6831.TW,邁科,無,379.0,74.14,⚪ 一般監控,50.00%,37.50%,0.70%,-9.46%,0.0,8,0.375,0.007
6147.TWO,頎邦,無,76.6999969482,76.34,⚪ 一般監控,33.33%,33.33%,0.78%,-4.49%,0.0,6,0.3333,0.0078
2910.TW,統領,無,20.7999992371,58.45,⚪ 一般監控,33.33%,33.33%,0.66%,-2.08%,0.0,3,0.3333,0.0066
5548.TWO,安倉,無,25.5499992371,74.71,⚪ 一般監控,66.67%,33.33%,1.94%,-0.55%,0.0,3,0.3333,0.0194
8182.TWO,加高,無,28.2000007629,61.9,⚪ 一般監控,66.67%,33.33%,2.71%,-1.76%,0.0,3,0.3333,0.0271
6108.TW,競國,無,16.4500007629,59.21,⚪ 一般監控,0.00%,33.33%,0.24%,-3.44%,0.0,6,0.3333,0.0024
2331.TW,精英,無,21.4500007629,37.5,⚪ 一般監控,66.67%,33.33%,1.55%,-3.31%,0.0,3,0.3333,0.0155
4994.TW,傳奇,無,94.0,32.34,⚪ 一般監控,0.00%,33.33%,0.51%,-1.12%,0.0,3,0.3333,0.0051
2327.TW,國巨*,無,258.0,49.76,⚪ 一般監控,33.33%,33.33%,2.63%,-2.70%,0.0,3,0.3333,0.0263
3019.TW,亞光,無,123.5,46.15,⚪ 一般監控,33.33%,33.33%,0.85%,-3.13%,0.0,3,0.3333,0.0085
2328.TW,廣宇,無,44.4500007629,51.63,⚪ 一般監控,66.67%,33.33%,1.38%,-2.46%,0.0,3,0.3333,0.0138
6174.TWO,安��,無,22.6499996185,67.14,⚪ 一般監控,33.33%,33.33%,1.33%,-1.90%,0.0,3,0.3333,0.0133
1708.TW,東鹼,無,42.6500015259,64.83,⚪ 一般監控,42.86%,28.57%,1.47%,-4.24%,0.0,7,0.2857,0.0147
8261.TW,富鼎,無,99.3000030518,50.31,⚪ 一般監控,75.00%,25.00%,0.74%,-3.53%,0.0,4,0.25,0.0074
1709.TW,和益,無,18.25,66.67,⚪ 一般監控,0.00%,25.00%,0.80%,-2.55%,0.0,4,0.25,0.008
5274.TWO,信驊,無,11220.0,65.62,⚪ 一般監控,25.00%,25.00%,0.55%,-4.58%,0.0,4,0.25,0.0055
4939.TWO,亞電,無,28.0499992371,34.56,⚪ 一般監控,50.00%,25.00%,1.21%,-4.41%,0.0,4,0.25,0.0121
6192.TW,巨路,無,116.5,36.36,⚪ 一般監控,50.00%,25.00%,0.56%,-1.55%,0.0,4,0.25,0.0056
7788.TW,松川精密,無,138.5,39.88,⚪ 一般監控,40.00%,20.00%,0.34%,-7.50%,0.0,5,0.2,0.0034
1723.TW,中碳,無,88.6999969482,77.24,⚪ 一般監控,33.33%,16.67%,1.49%,-4.29%,0.0,6,0.1667,0.0149
6153.TW,嘉聯益,無,16.5499992371,56.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6205.TW,詮欣,無,54.5,55.52,⚪ 一般監控,0.00%,0.00%,nan%,-11.94%,0.0,1,0.0,
911608.TW,明輝-DR,無,2.9500000477,26.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6924.TW,榮惠-KY創,無,80.0,77.6,⚪ 一般監控,50.00%,0.00%,nan%,-1.61%,0.0,2,0.0,
3011.TW,今皓,無,12.3000001907,51.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00676R.TW,富邦臺灣加權反1,無,7.9800000191,50.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9938.TW,百和,無,46.7999992371,19.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4442.TWO,竣邦-KY,無,62.0999984741,62.89,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
00984B.TWO,大華優利美A債15,無,16.3400001526,34.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6176.TW,瑞儀,無,92.0,35.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6194.TWO,育富,無,32.5,61.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00757.TW,統一FANG+,無,101.6999969482,17.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00945B.TW,凱基美國非投等債,無,14.3800001144,41.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00685L.TW,群益臺灣加權正2,無,156.9499969482,47.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009813.TW,貝萊德標普卓越50,無,9.6400003433,24.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5403.TWO,中菲,無,100.0,45.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5455.TWO,昇益,無,23.0499992371,26.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00991A.TW,主動復華未來50,無,12.3800001144,58.81,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7743.TWO,金利食安,無,20.1499996185,46.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3499.TWO,環天科,無,18.7000007629,64.29,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2059.TW,川湖,無,3460.0,65.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6913.TWO,鴻呈,無,108.5,51.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9802.TW,鈺齊-KY,無,78.5999984741,33.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3219.TWO,倚強科,無,66.8000030518,61.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00641R.TW,富邦日本反1,無,4.3099999428,53.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6617.TWO,共信-KY,無,67.4000015259,27.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2248.TW,華勝-KY,無,48.9000015259,51.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2884.TW,玉山金,無,32.0,32.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5355.TWO,佳總,無,6.8200001717,41.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3609.TWO,三一東林,無,28.3999996185,41.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8923.TWO,時報,無,19.5499992371,52.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,1,0.0,0.0
8068.TWO,全達,無,21.2999992371,52.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6597.TWO,立誠,無,60.0999984741,50.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1584.TWO,精剛,無,21.8999996185,48.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3306.TWO,鼎天,無,46.4500007629,52.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2929.TW,淘帝-KY,無,6.0700001717,3.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6645.TW,金萬林-創,無,14.0500001907,39.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1808.TW,潤隆,無,30.6499996185,59.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00950B.TWO,凱基A級公司債,無,14.1000003815,35.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3685.TWO,元創精密,無,28.0,33.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4529.TWO,淳紳,無,3.3699998856,36.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3029.TW,零壹,無,95.1999969482,26.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3447.TW,展達,無,39.75,43.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6908.TW,宏�砦C戲-創,無,40.0,0.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6741.TWO,91APP*-KY,無,61.2999992371,53.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1319.TW,東陽,無,82.0,34.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00633L.TW,富邦上証正2,無,45.4900016785,47.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
020012.TW,富邦行動通訊N,無,,99.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4109.TWO,加捷生醫,無,12.75,48.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7722.TW,LINEPAY,無,308.0,25.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6902.TW,GOGOLOOK,無,75.3000030518,37.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00637L.TW,元大滬深300正2,無,18.8400001526,48.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00664R.TW,國泰臺灣加權反1,無,2.3499999046,51.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7810.TWO,捷創科技,無,273.0,81.29,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
2434.TW,統懋,無,28.8999996185,24.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1623.TW,大東電,無,183.0,34.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5301.TWO,寶得利,無,9.3800001144,30.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6875.TWO,國邑*,無,38.4000015259,44.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8032.TWO,光菱,無,34.8499984741,44.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00674R.TW,期元大S&P黃金反1,無,5.4899997711,72.19,⚪ 一般監控,0.00%,0.00%,nan%,-5.78%,0.0,1,0.0,
6799.TW,來頡,無,76.4000015259,55.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5344.TWO,立衛,無,13.6999998093,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3664.TWO,安瑞-KY,無,11.1499996185,19.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2349.TW,錸德,無,13.1000003815,51.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4161.TWO,聿新科,無,24.7000007629,43.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4923.TWO,力士,無,34.3499984741,61.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6906.TW,現觀科,無,69.8000030518,49.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3577.TWO,泓格,無,72.8000030518,79.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4609.TWO,唐鋒,無,5.1900000572,54.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2254.TW,巨鎧精密-創,無,71.1999969482,81.18,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6221.TWO,晉泰,無,25.6499996185,18.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2250.TW,IKKA-KY,無,61.9000015259,46.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8489.TWO,三貝德,無,25.7999992371,59.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6844.TWO,諾貝兒,無,64.3000030518,65.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6931.TW,青松健康,無,50.4000015259,45.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00632R.TW,元大台灣50反1,無,14.5200004578,50.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3266.TW,昇陽,無,13.1999998093,40.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2812.TW,台中銀,無,20.5499992371,55.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2724.TWO,藝舍-KY,無,18.5,47.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2867.TW,三商壽,無,7.6799998283,30.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1203.TW,味王,無,39.4500007629,59.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8291.TWO,尚茂,無,15.1499996185,56.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00845B.TWO,富邦新興投等債,無,33.2299995422,26.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6668.TW,中揚光,無,34.5,44.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
020030.TW,統一智慧電動車N,無,11.1400003433,79.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4760.TWO,勤凱,無,204.0,70.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6491.TW,晶碩,無,280.0,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3078.TWO,僑威,無,56.2999992371,36.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2520.TW,冠德,無,31.8500003815,48.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3115.TWO,富榮綱,無,9.7899999619,39.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6103.TWO,合邦,無,46.4000015259,69.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1338.TW,廣華-KY,無,14.1999998093,26.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6596.TWO,寬宏藝術,無,106.0,6.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6160.TWO,欣技,無,15.9499998093,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5426.TWO,振發,無,19.5,60.24,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
02001L.TW,富邦蘋果正二N,無,63.5999984741,55.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6585.TW,鼎基,無,100.0,73.33,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
6806.TW,森崴能源,無,38.4000015259,42.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00648R.TW,元大S&P500反1,無,4.7100000381,72.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1442.TW,名軒,無,26.0,46.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8349.TWO,�矬�,無,41.0,53.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2633.TW,台灣高鐵,無,26.5,55.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4530.TWO,宏易,無,28.1499996185,51.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00760B.TWO,復華新興企業債,無,53.0999984741,25.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1295.TWO,生合,無,65.3000030518,34.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6234.TWO,高僑,無,28.0499992371,65.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6418.TWO,詠昇,無,30.0,44.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2201.TW,裕隆,無,27.75,47.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1733.TW,五鼎,無,29.75,61.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00662.TW,富邦NASDAQ,無,95.1999969482,24.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1229.TW,聯華,無,44.75,55.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2948.TWO,寶陞,無,39.0,51.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4966.TWO,譜瑞-KY,無,485.0,32.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6186.TWO,新潤,無,39.4000015259,33.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8102.TWO,傑霖科技,無,,100.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8437.TWO,大地-KY,無,12.6999998093,22.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8416.TWO,實威,無,170.0,63.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4164.TW,承業醫,無,30.1000003815,44.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6573.TW,虹揚-KY,無,13.3500003815,49.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
910322.TW,康師傅-DR,無,25.8999996185,49.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2211.TW,長榮鋼,無,98.6999969482,40.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4439.TW,冠星-KY,無,84.0,54.67,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2542.TW,興富發,無,35.4000015259,44.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
02001R.TW,富邦蘋果反一N,無,0.7300000191,47.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4192.TWO,杏國,無,20.5,38.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00994A.TW,主動第一金台股優,無,12.3500003815,68.3,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7455.TWO,樺緯物聯,無,62.0,45.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6167.TWO,久正,無,13.8999996185,63.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8047.TWO,星雲,無,54.0,50.79,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
3056.TW,富華新,無,14.5500001907,28.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6756.TW,威鋒電子,無,72.3000030518,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6180.TWO,橘子,無,42.5499992371,26.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5211.TWO,蒙恬,無,20.9500007629,23.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7783.TWO,佳運,無,82.4000015259,15.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6870.TWO,騰雲,無,184.0,47.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6235.TW,華孚,無,48.5,53.23,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4580.TWO,捷流閥業,無,80.0,49.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7702.TWO,前端風電,無,22.6000003815,26.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6843.TWO,進典,無,46.4000015259,62.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4584.TWO,君帆,無,42.7000007629,50.55,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1776.TW,展宇,無,16.2999992371,68.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5601.TWO,台聯櫃,無,36.2000007629,37.23,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6933.TW,AMAX-KY,無,129.5,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7719.TWO,碳基,無,38.0,42.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6409.TW,旭隼,無,750.0,33.95,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6165.TW,浪凡,無,45.9500007629,67.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3064.TWO,泰偉,無,27.7999992371,28.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3310.TWO,佳穎,無,74.4000015259,46.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6788.TWO,華景電,無,365.0,57.66,⚪ 一般監控,0.00%,0.00%,nan%,-11.10%,0.0,1,0.0,
6781.TW,AES-KY,無,1015.0,51.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00764B.TWO,群益25年美債,無,28.2299995422,33.69,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6969.TW,成信實業*-創,無,28.1499996185,31.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2474.TW,可成,無,189.5,60.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3013.TW,晟銘電,無,104.5,67.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4931.TWO,新盛力,無,139.5,59.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5284.TW,jpp-KY,無,278.5,53.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6499.TWO,益安,無,91.3000030518,52.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00968B.TWO,元大優息投等債,無,9.2299995422,36.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3057.TW,喬鼎,無,16.0499992371,56.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5314.TWO,世紀*,無,81.5,59.65,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2887I.TW,台新新光辛特,無,9.3800001144,73.33,⚪ 一般監控,0.00%,0.00%,nan%,-0.11%,0.0,2,0.0,
4138.TWO,曜亞,無,60.9000015259,46.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3008.TW,大立光,無,2180.0,44.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3540.TWO,曜越,無,26.9500007629,39.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3490.TWO,單井,無,26.2999992371,64.75,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
01004T.TW,土銀富邦R2,無,10.9799995422,44.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
