est_price,eps,advice,pe,om,price,date,gm,status,eps_yoy,prev_rev_yoy,prev_eps_yoy,name,prev_eps,expansion,rev_yoy,symbol,prev_year
-51.45,-1.39,⚪ 數據不足,0.0,N/A,7.1799998283,2025-12,N/A,🌑 雙重衰退,-95.77,0.33,-266.67,愛地雅,-1.1,-78.58,-17.19,8933.TWO,2025
765.1500000000001,11.51,⚪ 中性觀察,5.0578317976867275,24.28%,258.0,2025-12,37.30%,📉 獲利侵蝕,-69.45,5.78,-73.12,國巨*,8.22,-78.71000000000001,9.26,2327.TW,2025
7.95,0.14,❌ 暫避觀望,45.37735705113207,N/A,24.0499992371,2025-12,N/A,🌑 雙重衰退,-90.28,-17.3,-99.59,伍豐,0.01,-78.74000000000001,-11.54,8076.TWO,2025
37.35,0.69,❌ 暫避觀望,19.196786842208834,4.98%,47.7999992371,2025-12,20.31%,📉 獲利侵蝕,-77.63,25.99,-73.93,愛山林,0.68,-78.94,1.31,2540.TW,2025
0.0,-2.75,⚪ 數據不足,0.0,-116.55%,0.0,2025-12,-25.13%,🌑 雙重衰退,-122.76,-47.7,-44.76,駿吉-KY,-2.09,-79.17,-43.59,1591.TWO,2025
0.5999999999999993,0.12,❌ 暫避觀望,288.75000476750034,-27.07%,11.5500001907,2025-12,0.84%,🔄 轉虧為盈,-87.21,-18.87,-128.57,佳和,-0.28,-79.33,-7.88,1449.TW,2025
-10.649999999999999,0.33,⚪ 數據不足,0.0,N/A,56.9000015259,2025-12,N/A,🔄 轉虧為盈,-84.51,-23.64,-131.03,美達科技,-0.54,-79.7,-4.81,6735.TWO,2025
10.649999999999999,0.44,❌ 暫避觀望,39.718310933661975,N/A,28.2000007629,2025-12,N/A,🌑 雙重衰退,-81.97,-3.51,-97.71,加高,0.04,-79.82,-2.15,8182.TWO,2025
-46.050000000000004,0.26,⚪ 數據不足,0.0,N/A,328.5,2025-12,N/A,🔄 轉虧為盈,-35.0,56.34,-672.73,訊芯-KY,-0.64,-80.18,45.18,6451.TW,2025
355.95,1.29,⚪ 中性觀察,1.219974747699115,N/A,28.9500007629,2025-12,N/A,🌑 雙重衰退,-87.79,-2.24,40.9,可寧衛*,10.47,-80.26,-7.53,8422.TW,2025
113.39999999999999,1.98,⚪ 中性觀察,12.433862433862435,9.53%,94.0,2025-12,22.10%,📉 獲利侵蝕,-70.28,2.6,-45.51,聯德控股-KY,2.73,-80.72,10.44,4912.TW,2025
-20.55,-0.25,⚪ 數據不足,0.0,-1.55%,35.0,2025-12,14.16%,🌑 雙重衰退,-116.56,-33.96,-140.91,正文,-0.45,-80.9,-35.66,4906.TW,2025
-190.34999999999997,-4.88,⚪ 數據不足,0.0,-14.81%,45.5,2025-12,5.40%,🌑 雙重衰退,-101.09,-17.29,-394.25,光罩,-3.56,-80.94,-20.15,2338.TW,2025
9.899999999999999,0.48,❌ 暫避觀望,50.90908859712121,N/A,33.5999984741,2025-12,N/A,📉 獲利侵蝕,-71.34,10.79,-90.83,今展科,0.11,-81.64,10.3,6432.TWO,2025
-5.1000000000000005,-0.25,⚪ 數據不足,0.0,N/A,19.3999996185,2025-12,N/A,🌑 雙重衰退,-92.31,-14.19,31.58,亞矽,-0.13,-82.3,-10.01,6113.TWO,2025
65.7,1.72,⚪ 中性觀察,7.305936073059361,0.14%,32.0,2025-12,15.03%,📉 獲利侵蝕,-61.33,6.94,-73.56,堤維西,1.17,-82.68,21.35,1522.TW,2025
0.0,0.08,⚪ 數據不足,0.0,7.12%,21.6499996185,2025-12,19.34%,🔄 轉虧為盈,-80.0,0.43,-182.86,聯嘉投控,-0.29,-83.55,3.55,3717.TW,2025
0.0,0.35,⚪ 數據不足,0.0,N/A,67.6999969482,2025-12,N/A,📉 獲利侵蝕,-55.26,51.06,-25.0,嘉雨思-創,0.21,-83.71,28.45,6921.TW,2025
32.400000000000006,0.67,❌ 暫避觀望,76.38888888888889,N/A,165.0,2025-12,N/A,📉 獲利侵蝕,-64.17,32.38,-4.23,達亞,0.68,-83.75,19.58,6762.TWO,2025
19.95,0.11,⚪ 中性觀察,13.458646329699251,N/A,17.8999996185,2025-12,N/A,🌑 雙重衰退,-91.2,-6.12,-51.97,禾昌,0.62,-85.13,-6.07,6158.TWO,2025
3.4499999999999997,0.03,❌ 暫避觀望,53.2608695652174,11.05%,12.25,2025-12,37.93%,🌑 雙重衰退,-94.0,-5.31,-76.74,中電,0.1,-85.83,-8.17,1611.TW,2025
-55.95,-2.24,⚪ 數據不足,0.0,-16.08%,48.7999992371,2025-12,5.62%,📉 獲利侵蝕,-84.96,2.18,-43.75,州巧,-1.16,-86.05999999999999,1.1,3543.TW,2025
54.150000000000006,1.09,❌ 暫避觀望,19.168974223878113,N/A,69.1999969482,2025-12,N/A,📉 獲利侵蝕,-54.81,37.74,-59.52,奈米醫材,0.7,-86.35,31.54,6612.TWO,2025
0.44999999999999996,0.04,❌ 暫避觀望,1633.3333333333335,-0.08%,49.0,2025-12,11.85%,🌑 雙重衰退,-92.0,-6.15,-93.18,中華化,0.03,-86.54,-5.46,1727.TW,2025
-130.50000000000003,-3.69,⚪ 數據不足,0.0,-25.24%,47.75,2025-12,-2.65%,🌑 雙重衰退,-95.74,-10.09,-154.37,富采,-2.62,-86.69999999999999,-9.04,3714.TW,2025
-2.25,0.07,⚪ 數據不足,0.0,4.89%,54.5,2025-12,11.81%,🔄 轉虧為盈,-92.39,-9.76,-110.98,嘉晶,-0.09,-87.14,-5.25,3016.TW,2025
-27.9,-1.13,⚪ 數據不足,0.0,-22.36%,17.0,2025-12,0.24%,🌑 雙重衰退,-96.23,-14.16,-13.64,新晶投控,-0.55,-88.05000000000001,-8.18,3713.TWO,2025
138.45000000000002,0.97,⚪ 中性觀察,10.108342692502708,26.68%,93.3000030518,2026-03,54.20%,🏰 高護城河,-14.16,9.02,7.31,亞信,3.67,-88.1,73.94,3169.TWO,2025
-36.9,-1.02,⚪ 數據不足,0.0,6.52%,28.0,2025-12,22.32%,🌑 雙重衰退,-92.45,-11.44,-63.16,元創精密,-0.62,-88.41,-4.04,3685.TWO,2025
-2.850000000000001,0.05,⚪ 數據不足,0.0,-16.80%,26.2999992371,2025-12,19.24%,🌑 雙重衰退,-96.99,-4.45,-80.0,單井,0.43,-88.42999999999999,-8.56,3490.TWO,2025
2.0816681711721685e-16,0.08,❌ 暫避觀望,9.187343239835812e+17,-0.43%,12.75,2025-12,8.16%,🌑 雙重衰退,-93.16,-0.15,-87.62,台榮,0.13,-88.78999999999999,-4.37,1220.TW,2025
-18.3,0.01,⚪ 數據不足,0.0,-3.10%,24.8999996185,2025-12,15.20%,🔄 轉虧為盈,-91.3,-3.65,-630.0,慶騰,-0.53,-88.89999999999999,-2.4,4534.TWO,2025
3.6,0.13,❌ 暫避觀望,77.50000158958332,1.48%,18.6000003815,2025-12,20.30%,🌑 雙重衰退,-90.0,-1.02,-94.5,建大,0.06,-89.3,-0.7,2106.TW,2025
-23.249999999999996,-0.41,⚪ 數據不足,0.0,N/A,35.5,2025-12,N/A,🌑 雙重衰退,-141.41,-44.17,-117.59,申豐,-0.19,-89.55,-51.86,6582.TW,2025
-97.19999999999999,-2.55,⚪ 數據不足,0.0,N/A,12.8000001907,2025-12,N/A,🌑 雙重衰退,-121.74,-30.69,-103.09,佑華,-1.97,-90.36999999999999,-31.37,8024.TWO,2025
7.95,0.34,❌ 暫避觀望,43.867924528301884,8.41%,23.25,2025-12,25.04%,📉 獲利侵蝕,-74.05,27.0,-84.21,映興,0.12,-90.62,16.57,3597.TWO,2025
-12.600000000000001,-0.34,⚪ 數據不足,0.0,-39.20%,10.5500001907,2025-12,46.90%,📉 獲利侵蝕,-70.0,46.84,-4.35,桂田文創,-0.24,-90.96000000000001,20.96,4806.TWO,2025
-36.449999999999996,-0.29,⚪ 數據不足,0.0,N/A,56.7000007629,2025-12,N/A,🌑 雙重衰退,-106.78,-20.75,-148.8,鑫創電子,-1.03,-91.37,-15.41,6680.TWO,2025
-21.45,0.14,⚪ 數據不足,0.0,N/A,15.0500001907,2025-12,N/A,🔄 轉虧為盈,-91.14,-0.47,-136.75,冠好,-0.43,-91.77,0.63,8354.TWO,2025
113.7,2.81,❌ 暫避觀望,19.32717678100264,2.86%,146.5,2025-12,42.16%,📉 獲利侵蝕,-29.75,87.19,-34.95,智原,2.01,-92.36,62.61,3035.TW,2025
-10.2,0.06,⚪ 數據不足,0.0,N/A,25.6499996185,2025-12,N/A,🔄 轉虧為盈,-97.61,3.65,-128.23,華祺,-0.35,-92.62,-4.99,5015.TWO,2025
-2.6999999999999993,0.49,⚪ 數據不足,0.0,10.21%,38.6500015259,2025-12,41.27%,🔄 轉虧為盈,-63.43,40.54,-107.04,磐儀,-0.05,-92.73,29.3,3594.TWO,2025
-7.95,0.01,⚪ 數據不足,0.0,7.26%,12.6499996185,2025-12,12.71%,🔄 轉虧為盈,-96.0,-6.91,-650.0,寶隆,-0.15,-92.89,-3.11,1906.TW,2025
6.149999999999999,-1.53,❌ 暫避觀望,103.78048594414636,N/A,42.5499992371,2025-12,N/A,🌑 雙重衰退,-112.99,-21.78,-96.54,橘子,0.44,-93.03999999999999,-19.95,6180.TWO,2025
-181.2,-4.72,⚪ 數據不足,0.0,-18.44%,28.2000007629,2025-12,-14.72%,🌑 雙重衰退,-114.55,-14.97,-181.25,唐榮,-3.6,-93.33,-21.22,2035.TWO,2025
-0.30000000000000027,0.04,⚪ 數據不足,0.0,-1.07%,13.5500001907,2025-12,27.89%,📉 獲利侵蝕,-92.73,-0.77,-96.92,鈺德,0.02,-93.45,0.72,3050.TW,2025
328.79999999999995,8.43,⚪ 中性觀察,7.253649635036497,5.75%,159.0,2025-12,13.87%,📉 獲利侵蝕,-29.4,80.92,10.24,大綜,5.92,-93.72,64.32,3147.TWO,2025
-1.6500000000000001,0.08,⚪ 數據不足,0.0,4.08%,36.8499984741,2025-12,22.57%,🔄 轉虧為盈,-91.75,0.54,-130.14,台嘉碩,-0.22,-94.11,2.36,3221.TWO,2025
-97.5,-2.24,⚪ 數據不足,0.0,-1.26%,14.1999998093,2025-12,22.76%,📉 獲利侵蝕,-92.04,5.73,-254.55,廣華-KY,-2.0,-94.87,2.83,1338.TW,2025
46.949999999999996,0.89,❌ 暫避觀望,29.616612443514377,N/A,92.6999969482,2025-12,N/A,📉 獲利侵蝕,-72.78,25.43,-80.2,擎亞,0.58,-95.61,22.83,8096.TWO,2025
6.15,0.1,❌ 暫避觀望,298.780487804878,N/A,122.5,2025-12,N/A,📉 獲利侵蝕,-93.2,5.67,-95.69,邑錡,0.05,-95.76,2.56,7402.TWO,2025
-11.1,-0.15,⚪ 數據不足,0.0,2.54%,26.2999992371,2025-12,7.41%,🌑 雙重衰退,-111.9,-14.79,-124.87,燦星旅,-0.47,-97.75,-14.15,2719.TWO,2025
34.95,0.06,❌ 暫避觀望,22.145922091888412,N/A,51.5999984741,2025-12,N/A,📉 獲利侵蝕,-97.61,-1.08,-75.94,大井泵浦,0.64,-97.91,0.3,6982.TWO,2025
5.1,0.2,❌ 暫避觀望,91.61764593676472,-4.87%,31.1499996185,2025-12,23.68%,📉 獲利侵蝕,-87.1,13.39,-96.64,協易機,0.04,-99.11999999999999,12.02,4533.TWO,2025
3.749999999999999,0.04,❌ 暫避觀望,150.00000000000003,-2.95%,37.5,2025-12,20.16%,🔄 轉虧為盈,-94.87,17.21,37.5,進泰電子,-0.1,-100.55000000000001,5.68,3465.TWO,2025
-33.300000000000004,-1.19,⚪ 數據不足,0.0,N/A,15.9499998093,2025-12,N/A,🌑 雙重衰退,-108.77,0.11,12.7,欣技,-0.55,-100.82,-7.95,6160.TWO,2025
3.15,0.03,❌ 暫避觀望,117.1428589595238,-2.06%,24.6000003815,2025-12,9.08%,📉 獲利侵蝕,-96.3,4.39,109.38,群創,0.03,-101.02,4.72,3481.TW,2025
-6.15,-0.15,⚪ 數據不足,0.0,N/A,10.8999996185,2025-12,N/A,🌑 雙重衰退,-122.06,-20.17,-141.07,有益,-0.23,-101.05,-21.01,9962.TWO,2025
-67.35000000000001,-1.65,⚪ 數據不足,0.0,N/A,31.0,2025-12,N/A,📉 獲利侵蝕,-72.63,31.33,-51.58,旭暉應材,-1.45,-102.49,29.86,6698.TW,2025
-136.64999999999998,-3.15,⚪ 數據不足,0.0,N/A,14.0,2025-12,N/A,⚠️ 獲利稀釋,63.58,300.12,66.4,華冠,-2.53,-103.30999999999999,166.89,8101.TW,2025
12.900000000000002,0.09,❌ 暫避觀望,24.53488416453488,1.56%,21.1000003815,2025-12,13.18%,📉 獲利侵蝕,-79.55,26.11,-73.33,星宇航空,0.16,-103.47999999999999,23.93,2646.TW,2025
-72.00000000000001,-0.93,⚪ 數據不足,0.0,N/A,144.0,2025-12,N/A,📉 獲利侵蝕,-93.62,-10.4,-355.88,鈦昇,-1.59,-103.62,10.0,8027.TWO,2025
-7.800000000000001,0.04,⚪ 數據不足,0.0,N/A,38.75,2025-12,N/A,🔄 轉虧為盈,-90.0,15.96,-196.0,泰藝,-0.24,-106.02,16.02,8289.TWO,2025
-55.949999999999996,-1.49,⚪ 數據不足,0.0,N/A,17.25,2025-12,N/A,🌑 雙重衰退,-109.86,-2.76,-15.91,正能量智能,-1.02,-106.06,-3.8,5348.TWO,2025
4.950000000000001,0.39,❌ 暫避觀望,1424.242424242424,4.95%,470.0,2025-12,16.79%,🔄 轉虧為盈,-86.55,-22.96,-103.78,晶呈科技,-0.09,-107.44,20.89,4768.TWO,2025
62.55,-0.67,⚪ 中性觀察,13.741007011294965,9.33%,57.2999992371,2025-12,28.78%,📉 獲利侵蝕,-106.38,10.25,-129.31,永新-KY,-2.24,-107.8,1.42,4557.TW,2025
-58.35,-1.72,⚪ 數據不足,0.0,N/A,27.2999992371,2025-12,N/A,🌑 雙重衰退,-129.33,-23.23,-1077.78,上亞科技,-1.06,-108.54000000000002,-20.79,6130.TWO,2025
-13.35,-0.27,⚪ 數據不足,0.0,N/A,10.6999998093,2025-12,N/A,🌑 雙重衰退,-126.47,-20.28,-150.0,萬國通,-0.44,-108.75999999999999,-17.71,9950.TWO,2025
-8.25,0.02,⚪ 數據不足,0.0,N/A,57.0,2025-12,N/A,🔄 轉虧為盈,-99.01,2.29,-120.18,隆中,-0.46,-109.23,10.22,6542.TWO,2025
-2.399999999999999,0.05,⚪ 數據不足,0.0,N/A,20.8500003815,2025-12,N/A,🔄 轉虧為盈,-90.74,23.03,-103.57,研通,-0.02,-110.50999999999999,19.77,6229.TWO,2025
-226.35,-5.61,⚪ 數據不足,0.0,-23.08%,49.3499984741,2025-12,-3.81%,📉 獲利侵蝕,-106.61,11.56,-163.13,濱川,-4.54,-111.63,5.02,1569.TWO,2025
-111.9,-2.86,⚪ 數據不足,0.0,-29.19%,45.2999992371,2025-12,-12.37%,📉 獲利侵蝕,-106.98,0.72,-272.73,正達,-2.24,-112.51,5.53,3149.TW,2025
49.199999999999996,2.3,❌ 暫避觀望,19.542682461615858,8.05%,64.0999984741,2025-12,12.45%,📉 獲利侵蝕,-44.71,54.47,-91.89,安馳,0.27,-114.03,69.32,3528.TW,2025
85.95,2.32,⚪ 中性觀察,8.970331854432809,2.17%,51.4000015259,2025-12,4.22%,📉 獲利侵蝕,-8.3,166.67,-11.58,鴻準,1.68,-114.13,105.83,2354.TW,2025
-17.700000000000003,-0.06,⚪ 數據不足,0.0,N/A,39.2999992371,2025-12,N/A,📉 獲利侵蝕,-102.22,8.86,-115.29,凱衛,-0.13,-114.85,12.63,5201.TWO,2025
121.5,0.51,⚪ 中性觀察,2.5925925925925926,N/A,21.0,2025-12,N/A,📉 獲利侵蝕,-76.4,51.38,209.41,大研生醫*,3.44,-115.5,39.1,7780.TW,2025
-108.3,-3.0,⚪ 數據不足,0.0,-6.88%,24.9500007629,2025-12,3.88%,🌑 雙重衰退,-117.65,-3.42,-247.95,建通,-2.59,-117.14,-0.51,2460.TW,2025
-20.25,-0.78,⚪ 數據不足,0.0,N/A,54.0,2025-12,N/A,🌑 雙重衰退,-122.86,-6.79,-140.0,星雲,-0.36,-117.39,-5.47,8047.TWO,2025
148.8,3.65,⚪ 中性觀察,2.5756047618044353,10.37%,25.5499992371,2025-12,15.63%,⚠️ 獲利稀釋,12.42,44251.78,525.0,皇普,3.39,-117.88000000000001,130.3,2528.TW,2025
3.9000000000000004,-0.22,❌ 暫避觀望,70.00000293423076,-42.60%,18.2000007629,2025-12,40.07%,🌑 雙重衰退,-131.88,-11.3,-73.61,鈺寶-創,0.19,-119.3,-12.58,3150.TW,2025
-64.05000000000001,-1.85,⚪ 數據不足,0.0,-2.27%,14.4499998093,2025-12,7.45%,🌑 雙重衰退,-129.63,-6.3,-243.9,燁輝,-1.4,-120.94999999999999,-8.68,2023.TW,2025
-18.75,-1.05,⚪ 數據不足,0.0,-8.09%,32.2999992371,2025-12,2.81%,📉 獲利侵蝕,-118.67,26.14,-103.85,泰茂,-0.19,-120.96000000000001,2.29,2230.TWO,2025
-0.8999999999999991,-0.45,⚪ 數據不足,0.0,-10.66%,9.8400001526,2025-12,-0.79%,🌑 雙重衰退,-128.03,-3.74,-110.79,大東,-0.26,-121.2,-6.83,1441.TW,2025
1.1999999999999993,-0.81,❌ 暫避觀望,223.74999523125013,N/A,17.8999996185,2025-12,N/A,🌑 雙重衰退,-140.21,-11.54,-100.0,美吉吉-KY,0.0,-122.12,-18.09,8466.TW,2025
0.0,-0.34,⚪ 數據不足,0.0,-2.51%,0.0,2025-12,21.48%,🌑 雙重衰退,-132.32,-6.81,-127.78,艾笛森,-0.21,-122.50999999999999,-9.81,3591.TW,2025
-12.750000000000002,-0.36,⚪ 數據不足,0.0,3.08%,34.7000007629,2025-12,21.56%,🌑 雙重衰退,-125.0,-2.54,-325.0,仲琦,-0.17,-122.71,-2.29,2419.TW,2025
-18.3,-0.33,⚪ 數據不足,0.0,-24.47%,12.1499996185,2025-12,-4.05%,🌑 雙重衰退,-150.77,-25.38,-221.43,偉全,-0.51,-123.04,-27.73,1465.TW,2025
-74.4,-0.93,⚪ 數據不足,0.0,N/A,43.7000007629,2025-12,N/A,🌑 雙重衰退,-135.36,-18.16,-174.07,九齊,-1.8,-123.62000000000002,-11.74,6494.TWO,2025
-35.699999999999996,-0.84,⚪ 數據不足,0.0,-79.87%,24.4500007629,2025-12,18.97%,🌑 雙重衰退,-147.06,-25.84,-102.86,律勝,-0.71,-124.32000000000001,-22.74,3354.TWO,2025
-1.2000000000000002,-0.08,⚪ 數據不足,0.0,-0.74%,71.8000030518,2025-12,2.83%,📉 獲利侵蝕,-117.39,2.32,-128.0,鑫科,-0.07,-125.91,8.52,3663.TWO,2025
-33.3,-0.61,⚪ 數據不足,0.0,N/A,13.1499996185,2025-12,N/A,🌑 雙重衰退,-134.86,1.12,-126.76,力新,-0.57,-126.51000000000002,-8.35,5202.TWO,2025
-19.8,-1.63,⚪ 數據不足,0.0,-15.73%,137.5,2025-12,23.65%,🌑 雙重衰退,-148.96,-18.65,-103.64,為升,-0.06,-127.19000000000001,-21.77,2231.TW,2025
-3.75,-0.06,⚪ 數據不足,0.0,2.74%,14.75,2025-12,8.85%,🌑 雙重衰退,-137.5,-7.46,-380.0,志聯,-0.14,-127.67,-9.83,2024.TW,2025
-399.0,-4.83,⚪ 數據不足,0.0,-2.95%,44.5,2025-12,19.66%,🌑 雙重衰退,-142.57,-12.06,-269.21,程泰,-5.75,-130.45999999999998,-12.11,1583.TW,2025
-30.0,-0.55,⚪ 數據不足,0.0,1.24%,21.2000007629,2025-12,17.06%,🌑 雙重衰退,-138.3,-10.98,-158.97,旭軟,-0.72,-130.85000000000002,-7.45,3390.TWO,2025
-208.2,-5.14,⚪ 數據不足,0.0,-21.28%,28.5499992371,2025-12,1.51%,🌑 雙重衰退,-147.12,-17.54,-174.52,鴻碩,-4.31,-131.88,-15.24,3092.TW,2025
-48.45,-0.09,⚪ 數據不足,0.0,N/A,104.0,2025-12,N/A,📉 獲利侵蝕,-102.7,27.89,-150.45,廣閎科,-1.12,-131.91,29.21,6693.TWO,2025
-35.4,-0.32,⚪ 數據不足,0.0,0.94%,27.2999992371,2025-12,8.50%,📉 獲利侵蝕,-130.48,2.41,-439.29,承啟,-0.95,-132.64999999999998,2.17,2425.TW,2025
-34.35,-0.56,⚪ 數據不足,0.0,-6.00%,16.8999996185,2025-12,4.37%,🌑 雙重衰退,-143.48,-10.29,-1316.67,華紙,-0.85,-133.85,-9.63,1905.TW,2025
-18.299999999999997,-0.61,⚪ 數據不足,0.0,-2.69%,18.0499992371,2025-12,18.99%,🌑 雙重衰退,-138.31,-5.52,-117.82,光群雷,-0.32,-133.95,-4.36,2461.TW,2025
-13.499999999999998,-0.52,⚪ 數據不足,0.0,N/A,28.8999996185,2025-12,N/A,🌑 雙重衰退,-147.27,-6.38,-145.59,迅杰,-0.32,-134.34,-12.93,6243.TW,2025
0.0,-5.26,⚪ 數據不足,0.0,-11.28%,0.0,2025-12,25.62%,📉 獲利侵蝕,-124.23,6.21,-176.51,力士,-4.75,-134.54,10.31,4923.TWO,2025
-6.75,-0.16,⚪ 數據不足,0.0,N/A,25.75,2025-12,N/A,🌑 雙重衰退,-141.67,-5.88,-122.86,旺玖,-0.08,-134.54999999999998,-7.12,6233.TWO,2025
-40.5,-1.53,⚪ 數據不足,0.0,N/A,42.5,2025-12,N/A,🌑 雙重衰退,-159.3,-21.06,-128.33,瀧澤科,-0.68,-135.03,-24.27,6609.TWO,2025
-54.15,-1.6,⚪ 數據不足,0.0,-37.72%,40.9500007629,2025-12,7.05%,🌑 雙重衰退,-146.49,-10.01,-133.82,錦明,-1.15,-137.14000000000001,-9.35,3230.TWO,2025
-11.549999999999999,-0.46,⚪ 數據不足,0.0,-7.19%,58.9000015259,2025-12,9.34%,🌑 雙重衰退,-143.4,-1.99,-148.57,公準,-0.34,-139.0,-4.4,3178.TWO,2025
-45.0,-1.05,⚪ 數據不足,0.0,-3.16%,30.1499996185,2025-12,2.66%,📉 獲利侵蝕,-136.36,-1.99,-321.74,菱生,-0.99,-139.81,3.45,2369.TW,2025
-5.7,-0.21,⚪ 數據不足,0.0,-5.18%,38.0999984741,2025-12,17.63%,🌑 雙重衰退,-147.73,-6.57,-150.0,永光,-0.18,-140.39,-7.34,1711.TW,2025
-27.599999999999998,-0.45,⚪ 數據不足,0.0,N/A,16.3999996185,2025-12,N/A,🌑 雙重衰退,-147.37,-8.4,-145.28,富堡,-0.48,-140.48000000000002,-6.89,8929.TWO,2025
-48.300000000000004,-1.08,⚪ 數據不足,0.0,-0.95%,93.4000015259,2025-12,18.28%,📉 獲利侵蝕,-140.6,0.48,-159.18,先進光,-1.17,-141.5,0.9,3362.TWO,2025
-18.000000000000004,-0.31,⚪ 數據不足,0.0,N/A,24.1499996185,2025-12,N/A,🌑 雙重衰退,-142.47,-6.76,-145.45,越峰,-0.4,-141.62,-0.85,8121.TWO,2025
-51.9,-1.45,⚪ 數據不足,0.0,-10.31%,50.9000015259,2025-12,23.18%,📉 獲利侵蝕,-101.39,58.8,-483.33,皇家美食,-1.05,-141.92000000000002,40.53,4419.TWO,2025
-15.9,-0.22,⚪ 數據不足,0.0,N/A,20.5499992371,2025-12,N/A,📉 獲利侵蝕,-128.95,32.23,42.86,淳安,-0.2,-143.7,14.75,6283.TW,2025
-19.8,-0.41,⚪ 數據不足,0.0,-7.44%,11.1999998093,2025-12,0.28%,🌑 雙重衰退,-164.06,-15.72,-187.18,宏益,-0.34,-143.81,-20.25,1452.TW,2025
0.0,13.04,⚪ 數據不足,0.0,N/A,270.5,2025-12,N/A,⚠️ 獲利稀釋,38.44,266.16,61.47,永擎,9.3,-144.28,182.72,7711.TW,2025
1293.4499999999998,6.77,⚪ 中性觀察,5.520528664821988,N/A,476.0351867676,2026-03,N/A,📉 獲利侵蝕,-19.19,1.76,6.64,譜瑞-KY,34.51,-144.99,125.8,4966.TWO,2025
-228.3,-7.65,⚪ 數據不足,0.0,-26.32%,16.2999992371,2025-12,2.51%,📉 獲利侵蝕,-139.68,11.34,-64.09,東碩,-4.94,-145.12,5.44,3272.TWO,2025
-9.000000000000002,-1.98,⚪ 數據不足,0.0,N/A,33.4000015259,2025-12,N/A,🌑 雙重衰退,-152.11,1.42,-117.9,樂意,-0.75,-146.98000000000002,-5.13,7584.TWO,2025
-112.5,-2.88,⚪ 數據不足,0.0,-33.43%,25.3500003815,2025-12,-9.53%,📉 獲利侵蝕,-148.28,2.25,-265.0,台亞,-2.2,-148.89000000000001,0.61,2340.TW,2025
-27.9,-0.84,⚪ 數據不足,0.0,-21.33%,25.7999992371,2025-12,16.92%,🌑 雙重衰退,-169.49,-19.34,-149.46,宏佳騰,-0.47,-150.91000000000003,-18.58,1599.TWO,2025
-88.2,-2.57,⚪ 數據不足,0.0,N/A,18.3999996185,2025-12,N/A,⚠️ 獲利稀釋,18.35,258.74,15.1,益得,-1.8,-151.96,170.31,6461.TWO,2025
-7.65,-0.19,⚪ 數據不足,0.0,N/A,12.5,2025-12,N/A,🌑 雙重衰退,-171.43,-19.7,-72.73,達運,-0.17,-153.38,-18.05,6120.TW,2025
-254.54999999999998,-6.95,⚪ 數據不足,0.0,N/A,59.9000015259,2025-12,N/A,🌑 雙重衰退,-169.53,-19.29,-593.15,台郡,-5.09,-154.05,-15.48,6269.TW,2025
-14.85,-0.33,⚪ 數據不足,0.0,-6.40%,16.0,2025-12,13.67%,📉 獲利侵蝕,-145.21,13.79,-120.0,福永生技,-0.22,-155.99,10.78,4183.TWO,2025
-11.55,-0.39,⚪ 數據不足,0.0,-1.32%,27.1000003815,2025-12,10.83%,🌑 雙重衰退,-161.9,-3.88,-186.84,雄順,-0.33,-156.1,-5.8,2073.TWO,2025
-73.2,-2.16,⚪ 數據不足,0.0,-2058.21%,23.8500003815,2025-12,19.48%,⚠️ 獲利稀釋,0.95,190.34,8.44,醣聯,-1.43,-156.59,157.54,4168.TWO,2025
686.55,11.15,⚪ 中性觀察,1.234433034738912,-12.85%,56.5,2025-12,19.64%,⚠️ 獲利稀釋,7.63,332.14,176.63,信立,10.18,-156.63,164.26,4303.TWO,2025
-15.450000000000001,-2.67,⚪ 數據不足,0.0,-25.78%,42.4000015259,2025-12,31.50%,🌑 雙重衰退,-168.99,-11.35,-85.52,百德,0.42,-157.55,-11.44,4563.TWO,2025
24.0,0.0,❌ 暫避觀望,17.1875,-34.05%,27.5,2025-12,29.35%,📉 獲利侵蝕,-100.0,100.23,-77.08,天方能源,0.22,-158.32999999999998,58.33,3073.TWO,2025
-32.25,-0.52,⚪ 數據不足,0.0,-1.86%,12.25,2025-12,30.65%,⚠️ 獲利稀釋,35.21,192.39,-127.59,上曜,-0.74,-160.13,195.34,1316.TW,2025
-93.44999999999999,-2.65,⚪ 數據不足,0.0,-29.37%,21.3999996185,2025-12,2.13%,🌑 雙重衰退,-181.91,-21.0,-250.0,榮創,-2.03,-160.66,-21.25,3437.TW,2025
-29.099999999999998,-0.65,⚪ 數據不足,0.0,N/A,22.2000007629,2025-12,N/A,🌑 雙重衰退,-165.22,-0.34,-400.0,新華,-0.65,-164.59,-0.63,5481.TWO,2025
-32.7,-0.85,⚪ 數據不足,0.0,-19.69%,9.5699996948,2025-12,-3.68%,📉 獲利侵蝕,-109.76,63.23,13.33,大飲,-0.65,-165.82,56.06,1213.TW,2025
-18.15,-0.39,⚪ 數據不足,0.0,N/A,13.6999998093,2025-12,N/A,🌑 雙重衰退,-170.91,-8.31,-186.67,立衛,-0.39,-167.38,-3.53,5344.TWO,2025
-23.55,-0.35,⚪ 數據不足,0.0,-0.10%,22.6000003815,2025-12,14.13%,🌑 雙重衰退,-178.05,-13.22,-205.0,和勤,-0.46,-167.48000000000002,-10.57,1586.TWO,2025
