prev_eps_yoy,gm,om,prev_rev_yoy,expansion,name,prev_year,est_price,eps,prev_eps,eps_yoy,advice,date,status,pe,price,symbol,rev_yoy
-74.77,N/A,N/A,-4.08,-315.78,惠光,2025,15.450000000000001,0.36,0.27,-12.2,❌ 暫避觀望,2026-03,📉 獲利侵蝕,25.339806195631066,26.1000003815,6508.TWO,303.58
-39.27,22.84%,6.75%,-5.68,-316.37,正新,2025,60.44999999999999,0.57,1.5,26.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.518610232531018,30.2999992371,2105.TW,343.04
-132.32,21.48%,-2.51%,-9.81,-316.44000000000005,艾笛森,2025,0.0,0.12,-0.34,22.22,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,0.0,3591.TW,338.66
-50.0,N/A,N/A,-10.14,-318.08,榮剛,2025,75.0,0.5,2.2,-24.19,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.530000305180001,32.6500015259,5009.TWO,293.89
-73.47,N/A,N/A,-14.3,-318.43,永道-KY,2025,129.75,0.61,3.0,-75.79,❌ 暫避觀望,2026-03,📉 獲利侵蝕,15.491329479768785,134.0,6863.TW,242.64
17.15,N/A,N/A,-1.12,-318.53999999999996,光麗-KY,2025,-73.94999999999999,-0.4,-2.07,-5.26,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,18.25,6431.TW,313.28
95.65,N/A,N/A,79.86,-318.9,成信實業*-創,2025,-9.3,-0.05,-0.09,-150.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,33.4000015259,6969.TW,168.9
-38.46,N/A,N/A,13.75,-318.90999999999997,共信-KY,2025,-30.450000000000003,-0.32,-0.92,-244.44,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,79.9000015259,6617.TWO,74.47
-338.6,N/A,N/A,-14.66,-319.8,雷笛克光學,2025,-60.6,-0.28,-1.35,44.9,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,17.4500007629,5230.TWO,364.7
-97.61,N/A,N/A,-4.99,-320.69,華祺,2025,-13.799999999999999,0.25,0.06,-48.98,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,21.5,5015.TWO,271.71
-11.43,23.64%,9.15%,-6.24,-321.18,信邦,2025,505.34999999999997,3.6,13.02,-6.49,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.889878302166816,299.5,3023.TW,314.69
30.29,28.44%,14.20%,20.3,-321.40999999999997,臺慶科,2025,388.79999999999995,2.51,10.26,13.18,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.870370370370371,204.0,3357.TWO,334.59
64.8,33.66%,24.30%,54.05,-322.13,金像電,2025,705.45,6.87,19.47,89.33,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,18.541356580905806,872.0,2368.TW,411.46
-50.0,20.87%,0.16%,-16.5,-323.06,全台,2025,38.550000000000004,0.37,1.1,-30.61,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.132295571400778,20.8999996185,3038.TW,292.45
-79.88,19.95%,4.03%,-22.51,-323.71000000000004,健椿,2025,19.650000000000002,0.25,0.66,-7.41,❌ 暫避觀望,2026-03,📉 獲利侵蝕,26.870229589999997,35.2000007629,4561.TWO,316.3
-51.27,21.08%,5.11%,-7.71,-324.37,信錦,2025,130.05,0.35,3.45,-66.67,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.866204953656285,68.1999969482,1582.TW,257.7
58.77,25.38%,12.75%,3.4,-324.52,錩新,2025,63.6,0.35,1.81,41.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.2287734949292455,30.6499996185,2415.TW,366.19
0.6,N/A,N/A,1.69,-327.45000000000005,大台北,2025,64.64999999999999,0.33,1.72,18.52,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.77494217236659,29.2000007629,9908.TW,345.97
-43.71,N/A,N/A,-7.67,-327.51,昇佳電子,2025,242.10000000000002,2.19,6.22,5.8,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.479553903345725,153.0,6732.TWO,333.31
-28.03,25.36%,-1.87%,14.61,-328.4,友通,2025,113.25000000000001,0.76,2.49,-18.28,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.32450321021192,55.2999992371,2397.TW,310.12
-21.36,25.76%,10.08%,-3.38,-328.71999999999997,怡利電,2025,78.75,0.8,2.37,2.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.695238385885714,45.6500015259,2497.TW,331.39
1.96,24.39%,4.56%,7.21,-329.09,凌群,2025,115.50000000000001,0.9,3.12,1.12,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.831168632999999,52.5999984741,2453.TW,330.21
26.43,N/A,N/A,5.45,-330.46999999999997,汎瑋材料,2025,140.85000000000002,1.07,4.02,66.67,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.358892276261981,69.0999984741,6967.TWO,397.14
9.15,14.91%,8.56%,51.17,-330.52999999999986,康普,2025,51.45,1.51,1.56,747.83,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,23.090378119008744,79.1999969482,4739.TW,1078.36
15.38,N/A,N/A,4.4,-330.84,鉅橡,2025,45.3,0.52,1.35,116.67,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.15231762817881,51.7999992371,8074.TWO,447.51
230.83,31.94%,14.09%,6.6,-331.19,晶相光,2025,35.550000000000004,0.44,1.74,175.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,22.78481012658228,54.0,3530.TW,506.19
-78.9,N/A,N/A,-71.56,-331.56,尚茂,2025,-75.75,-0.49,-1.95,-206.25,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,37.7000007629,8291.TWO,125.31
4.19,N/A,N/A,5.64,-331.65,久元,2025,136.35,0.85,4.23,-7.53,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.184818649713971,74.4000015259,6261.TWO,324.12
26.02,26.27%,15.45%,22.86,-332.42,新盛力,2025,104.99999999999999,1.48,3.13,7.25,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,27.28571428571429,191.0,4931.TWO,339.67
13.33,22.79%,8.66%,-14.65,-333.13,新纖,2025,40.95,0.39,1.19,56.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.985347705897436,21.7999992371,1409.TW,389.13
-56.52,34.00%,-5.47%,-3.61,-333.35,健亞,2025,4.500000000000001,-0.09,0.1,-200.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,89.000002543,26.7000007629,4130.TWO,133.35
-45.45,N/A,N/A,-4.56,-333.83,科嘉-KY,2025,62.85000000000001,0.87,2.04,85.11,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.200477144892602,38.5499992371,5215.TW,418.94
56.88,N/A,N/A,25.24,-334.14,大中,2025,342.3,3.67,9.52,56.17,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,10.93339176161262,249.5,6435.TWO,390.31
-348.39,N/A,N/A,-16.91,-334.65999999999997,易發,2025,-90.45,0.17,-1.61,123.61,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,53.2999992371,6425.TWO,458.27
-77.78,22.74%,4.80%,-18.09,-335.88,先益,2025,-10.5,0.33,0.3,-15.38,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,22.25,3531.TWO,320.5
-26.62,N/A,N/A,7.48,-336.1,嘉彰,2025,94.19999999999999,0.52,3.06,-14.75,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.493630573248408,34.5,4942.TW,321.35
-35.0,N/A,N/A,5.19,-336.15,新漢,2025,10.2,-0.44,0.39,-177.19,❌ 暫避觀望,2026-03,📉 獲利侵蝕,92.35294005455884,62.7999992371,8234.TWO,158.96
-109.86,N/A,N/A,-3.8,-336.41,正能量智能,2025,-53.4,-0.23,-1.49,42.5,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,16.8999996185,5348.TWO,378.91
-67.55,N/A,N/A,-3.48,-337.78999999999996,弘帆,2025,59.1,1.37,3.17,-17.96,⚪ 中性觀察,2026-03,📉 獲利侵蝕,13.527918588096448,53.2999992371,8433.TWO,319.83
4.08,N/A,N/A,15.29,-338.04,睿生光電,2025,154.20000000000002,2.12,3.84,105.83,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,19.260700389105057,198.0,6861.TW,443.87
-142.57,19.66%,-2.95%,-12.11,-338.47,程泰,2025,-285.45000000000005,0.18,-4.83,102.44,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,50.0,1583.TW,440.91
50.0,N/A,N/A,123.75,-338.64,欣普羅,2025,-28.5,0.37,-0.16,85.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,32.0999984741,6560.TWO,423.64
14.17,N/A,N/A,14.03,-339.59000000000003,捷敏-KY,2025,216.14999999999998,1.62,5.88,14.08,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.848022206800835,127.5,6525.TW,353.67
-18.15,23.29%,6.47%,6.99,-339.99,東元,2025,92.10000000000001,0.51,2.42,-7.41,⚪ 中性觀察,2026-03,📉 獲利侵蝕,10.635179650130294,65.3000030518,1504.TW,332.58
12.0,N/A,N/A,-5.34,-340.70000000000005,美隆電,2025,65.1,0.11,1.68,-35.29,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.0691244239631335,22.0,2477.TW,305.41
4.42,1.76%,-18.26%,8.23,-341.05,永昕,2025,-88.94999999999999,-0.56,-2.17,9.68,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,24.2000007629,4726.TWO,350.73
-11.76,N/A,N/A,17.58,-341.15999999999997,力麒,2025,4.65,0.05,0.16,-28.57,❌ 暫避觀望,2026-03,📉 獲利侵蝕,24.70967692709677,7.6599998474,5512.TWO,312.59
-24.63,N/A,N/A,-4.71,-341.82,寶成,2025,144.6,0.76,4.1,-37.7,⚪ 中性觀察,2026-03,📉 獲利侵蝕,2.520746808827801,24.2999992371,9904.TW,304.12
-44.41,N/A,N/A,20.34,-341.91,M31,2025,-10.35,-1.18,1.69,-351.06,⚪ 數據不足,2026-03,🌑 雙重衰退,0.0,408.5,6643.TWO,-9.15
-9.87,22.90%,16.53%,-0.31,-342.0,長榮航,2025,182.10000000000002,1.53,4.84,39.09,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,3.5996705735502466,43.7000007629,2618.TW,381.09
-14.74,N/A,N/A,-1.38,-342.15,立敦,2025,99.14999999999999,0.74,2.68,1.37,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.013616195431167,72.8000030518,6175.TWO,343.52
-15.98,32.99%,19.39%,12.66,-342.27,鉅祥,2025,0.0,1.14,4.36,7.55,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,0.0,2476.TW,349.82
685.19,23.42%,-5.65%,-3.39,-342.89,中環,2025,16.200000000000003,-0.41,1.58,59.41,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.398147794907407,10.1499996185,2323.TW,402.3
-147.73,17.63%,-5.18%,-7.34,-343.62,永光,2025,-5.3999999999999995,0.09,-0.21,28.57,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,32.5499992371,1711.TW,372.19
-5.01,N/A,N/A,1.65,-343.79,宏全,2025,354.0,2.25,9.1,-3.43,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.444915254237288,128.5,9939.TW,340.36
19.61,30.92%,12.50%,20.51,-345.14,湧德,2025,284.7,2.04,7.55,-7.69,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.347734457323498,101.5,3689.TWO,337.45
-9.0,N/A,N/A,-2.06,-345.26,普誠,2025,-44.85,-0.17,-1.09,63.83,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,14.0500001907,6129.TWO,409.09
-9.76,22.24%,10.72%,-9.17,-346.63,三福化,2025,128.1,1.01,3.7,-8.18,⚪ 中性觀察,2026-03,📉 獲利侵蝕,13.290398126463701,113.5,4755.TW,338.45
-52.99,N/A,N/A,-31.16,-346.71000000000004,榮田,2025,63.0,0.37,2.48,-53.16,❌ 暫避觀望,2026-03,📉 獲利侵蝕,16.14285786947619,67.8000030518,7709.TWO,293.55
271.37,N/A,N/A,-9.71,-347.21,美利達,2025,189.45000000000002,1.09,4.01,-22.14,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.049089590332541,76.4000015259,9914.TW,325.07
8.73,27.43%,9.66%,20.09,-347.43,揚秦,2025,243.15,1.65,6.44,-1.8,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.2924120913016655,102.0,2755.TWO,345.63
9.52,N/A,N/A,27.49,-347.71999999999997,大世科,2025,86.39999999999999,0.79,2.53,75.56,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.54861111111111,55.0,8099.TWO,423.28
-74.55,23.17%,15.06%,-20.24,-347.81,冠德,2025,91.79999999999998,0.52,2.61,-35.44,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.669934765179739,34.7000007629,2520.TW,312.37
-29.85,N/A,N/A,26.29,-348.15,迅得,2025,216.75,1.76,5.24,19.73,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.550173010380623,138.0,6438.TW,367.88
-27.14,23.25%,11.86%,1.71,-348.83,智伸科,2025,205.05,2.7,6.04,30.43,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.704462326261886,160.0,4551.TW,379.26
6.67,24.08%,10.67%,11.38,-349.53999999999996,敦陽科,2025,310.95,2.63,8.0,17.41,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.3564881813796426,152.5,2480.TW,366.95
77.93,25.55%,14.07%,12.63,-349.59,大成鋼,2025,108.3,1.17,2.88,76.56,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.1565098009556785,44.4500007629,2027.TW,426.15
60.23,N/A,N/A,1.42,-350.82,無敵,2025,-16.950000000000003,-0.11,-0.35,-10.0,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,11.6000003815,8201.TW,340.82
18.52,N/A,N/A,-0.42,-351.45,環泥,2025,86.25,0.41,2.56,-2.38,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.678260803217391,26.8999996185,1104.TW,349.07
-57.38,N/A,N/A,9.13,-351.84,系統電,2025,8.100000000000001,0.09,0.27,-33.33,❌ 暫避觀望,2026-03,📉 獲利侵蝕,93.51851851851852,50.5,5309.TWO,318.51
-35.23,N/A,N/A,-4.85,-352.17999999999995,宜新實業,2025,38.1,0.51,1.14,828.57,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,6.870079040511811,17.4500007629,4440.TW,1180.75
-46.72,N/A,N/A,-30.87,-352.58,匯僑設計,2025,99.3,0.12,3.41,-58.62,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.314199280528701,41.7999992371,6754.TW,293.96
47.96,28.58%,19.80%,46.42,-352.75,台光電,2025,1617.45,14.9,41.67,49.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,46.18380784568302,4980.0,2383.TW,401.75
142.59,N/A,N/A,20.19,-353.52,安鈦克,2025,16.35,-0.9,0.92,-197.83,❌ 暫避觀望,2026-03,📉 獲利侵蝕,18.34862385321101,20.0,6276.TWO,155.69
-47.18,N/A,N/A,-14.72,-353.81000000000006,峰源-KY,2025,174.14999999999998,0.63,4.69,-66.84,⚪ 中性觀察,2026-03,📉 獲利侵蝕,3.006029416528855,34.9000015259,6807.TW,286.97
-12.83,23.90%,11.87%,26.66,-354.47999999999996,京鼎,2025,780.75,4.28,21.44,-36.27,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.06147934678194,315.5,3413.TW,318.21
-19.4,N/A,N/A,-1.74,-354.85999999999996,大汽電,2025,82.94999999999999,0.38,1.87,-48.65,⚪ 中性觀察,2026-03,📉 獲利侵蝕,7.486437888951177,41.4000015259,8931.TWO,306.21
10.87,30.58%,1.57%,-2.6,-354.98,合勤控,2025,41.1,0.29,1.56,-58.82,❌ 暫避觀望,2026-03,📉 獲利侵蝕,16.551094333613136,45.3499984741,3704.TW,296.16
-3800.0,26.86%,-13.38%,-21.77,-355.28999999999996,川寶,2025,-88.5,-0.74,-1.95,-117.65,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,55.0,1595.TWO,237.64
-1.42,N/A,N/A,50.12,-355.85,和椿,2025,77.10000000000001,1.14,2.08,216.67,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.821011376284044,91.5999984741,6215.TW,572.52
-90.0,20.30%,1.48%,-0.7,-356.64,建大,2025,4.35,0.12,0.13,71.43,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,62.75862332034483,18.2000007629,2106.TW,428.07
7.92,17.20%,7.03%,6.01,-357.75,士電,2025,278.55,2.79,6.27,18.72,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,10.500807754442649,195.0,1503.TW,376.47
-52.17,N/A,N/A,-10.21,-357.90000000000003,萬年清,2025,2.5500000000000003,0.05,0.36,171.43,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,226.1764750758823,38.4500007629,6624.TWO,529.33
6.41,N/A,N/A,-2.54,-359.76,攸泰科技,2025,-11.1,-0.04,-0.73,-117.39,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,48.5999984741,6928.TW,242.37
-63.22,N/A,N/A,-5.62,-360.16,紅木-KY,2025,3.300000000000003,-0.42,1.85,35.38,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,96.13636190227264,21.1499996185,8426.TWO,395.54
-50.98,18.84%,5.60%,-6.46,-360.24,維熹,2025,115.95,0.15,3.0,-88.89,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.922380237658474,38.0499992371,3501.TW,271.35
-32.28,18.72%,9.93%,-18.5,-360.24,廣隆,2025,292.8,2.11,7.95,-14.23,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.480532786885246,126.5,1537.TW,346.01
-24.15,24.39%,9.60%,15.8,-360.29999999999995,豐達科,2025,229.8,1.92,5.85,-3.52,⚪ 中性觀察,2026-03,📉 獲利侵蝕,8.1266318537859,124.5,3004.TW,356.78
-81.13,13.69%,-4.13%,-10.32,-360.43,台南,2025,44.1,0.69,0.57,-44.8,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.7346936180612245,19.7999992371,1473.TW,315.63
-34.24,23.03%,7.70%,16.19,-360.71,奇鈦科,2025,119.25,1.45,3.15,23.93,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,13.018867924528301,103.5,3430.TWO,384.64
30.95,N/A,N/A,-7.74,-361.08,乙盛-KY,2025,171.0,1.47,4.4,47.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.052631712798245,80.4000015259,5243.TW,408.08
-92.73,27.89%,-1.07%,0.72,-361.12,鈺德,2025,-2.7,-0.07,0.04,-188.89,⚪ 數據不足,2026-03,📉 獲利侵蝕,0.0,11.1999998093,3050.TW,172.23
41.67,37.66%,28.21%,30.08,-362.65,京元電子,2025,350.09999999999997,1.87,9.01,-46.72,⚪ 中性觀察,2026-03,📉 獲利侵蝕,10.004284490145674,233.5,2449.TW,315.93
23.62,N/A,N/A,19.79,-363.38,微矽電子-創,2025,61.49999999999999,0.12,1.57,-60.0,⚪ 中性觀察,2026-03,📉 獲利侵蝕,12.146341277341465,49.7999992371,8162.TW,303.38
474.47,42.12%,18.24%,95.35,-364.06,大量,2025,296.70000000000005,3.19,8.13,208.82,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,26.996966632962586,534.0,3167.TW,572.88
-342.86,N/A,N/A,4.18,-364.25,盛達,2025,-12.75,0.05,-1.06,-83.87,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,18.2000007629,3027.TW,280.38
21.94,25.47%,17.08%,11.54,-365.02,健鼎,2025,734.1,5.61,19.45,25.22,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.642010625255414,374.0,3044.TW,390.24
0.46,N/A,N/A,-25.69,-365.13,嘉聯益,2025,-148.64999999999998,-0.56,-4.38,44.0,⚪ 數據不足,2026-03,⚠️ 獲利稀釋,0.0,14.8000001907,6153.TW,409.13
8.95,24.27%,12.13%,7.81,-368.14,大毅,2025,129.14999999999998,1.14,3.45,28.41,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,13.704994192799072,118.0,2478.TW,396.55
-23.71,N/A,N/A,10.87,-368.59999999999997,鈞寶,2025,16.2,0.18,0.74,-57.14,❌ 暫避觀望,2026-03,📉 獲利侵蝕,49.537037037037045,53.5,6155.TW,311.46
-27.19,25.29%,9.12%,-16.0,-368.68,南帝,2025,31.049999999999997,0.34,0.83,9.68,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,13.285024154589372,27.5,2108.TW,378.36
-152.78,N/A,N/A,0.45,-369.19,亞崴,2025,-137.25,0.18,-2.45,105.36,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,27.6499996185,1530.TW,474.55
21.07,N/A,N/A,20.29,-369.86,國統,2025,144.45,0.99,4.08,33.78,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,5.337487178182763,51.4000015259,8936.TWO,403.64
46.34,29.42%,-21.05%,1.86,-370.95,喬鼎,2025,-14.55,0.02,-0.88,-97.67,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,15.0,3057.TW,273.28
-47.47,N/A,N/A,17.01,-371.24,振發,2025,22.05,0.28,0.52,-30.0,❌ 暫避觀望,2026-03,📉 獲利侵蝕,16.496598639455783,24.25,5426.TWO,341.24
-16.96,N/A,N/A,-3.92,-371.5,榮惠-KY創,2025,193.2,2.26,5.68,71.21,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,7.763975155279503,100.0,6924.TW,442.71
-47.23,N/A,N/A,-2.95,-372.25,育富,2025,82.05000000000001,0.33,2.19,-66.33,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.429616227221206,29.7000007629,6194.TWO,305.92
-10.88,17.29%,2.75%,-13.1,-372.75,世鎧,2025,60.75,0.33,1.72,-36.54,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.864197530864198,23.75,2063.TWO,336.21
28.57,21.67%,8.17%,60.25,-373.78999999999996,佳能,2025,80.99999999999999,0.73,2.44,133.33,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.462963528111112,67.3000030518,2374.TW,507.12
-50.73,21.42%,4.13%,-13.21,-373.94,志豐,2025,73.20000000000002,0.26,2.02,-58.06,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.803278844856556,33.2000007629,3206.TWO,315.88
19.85,N/A,N/A,-5.94,-374.61,華豫寧,2025,138.6,0.9,3.49,-21.74,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.0692639041233765,37.5999984741,6474.TWO,352.87
-9.62,21.29%,3.94%,-7.93,-375.40000000000003,長興,2025,52.050000000000004,0.37,1.41,23.33,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,17.780980046945242,61.7000007629,1717.TW,398.73
-34.34,21.81%,6.31%,10.07,-375.42,希華,2025,20.55,0.33,0.65,37.5,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,46.42335655043795,63.5999984741,2484.TW,412.92
-11.69,N/A,N/A,6.75,-375.75,台虹,2025,67.5,0.65,2.07,103.13,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,42.333333333333336,190.5,8039.TW,478.88
12.1,17.62%,5.81%,5.01,-375.76,禾伸堂,2025,258.9,2.86,6.58,70.24,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,26.62224797219004,459.5,3026.TW,446.0
-53.89,18.01%,2.40%,0.02,-376.49,力致,2025,127.95000000000002,0.17,3.74,183.33,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.956623860011721,76.4000015259,3483.TWO,559.82
-76.35,N/A,N/A,-2.38,-378.04,圓裕,2025,35.550000000000004,0.05,0.97,-94.38,⚪ 中性觀察,2026-03,📉 獲利侵蝕,12.932489290506329,30.6499996185,6835.TW,283.66
-27.39,N/A,N/A,-6.57,-379.13,豐祥-KY,2025,446.99999999999994,3.59,12.25,-4.8,⚪ 中性觀察,2026-03,📉 獲利侵蝕,6.359060402684564,189.5,5288.TW,374.33
160.13,N/A,N/A,237.84,-379.19999999999993,長園科,2025,31.350000000000005,0.24,0.92,233.33,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,15.047847254976075,31.4500007629,8038.TWO,612.53
15.99,N/A,N/A,-11.42,-379.2,菱光,2025,154.2,0.37,4.03,-62.96,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.071011524717899,41.8499984741,8249.TW,316.24
-6.72,N/A,N/A,2.49,-379.52,龍德造船,2025,215.85000000000002,2.7,5.98,82.43,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,8.999305072967339,129.5,6753.TW,461.95
-3.34,18.31%,4.93%,-4.56,-380.01,三陽工業,2025,222.15,1.37,5.78,-11.76,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.321404456448345,64.0,2206.TW,368.25
-22.93,18.21%,6.19%,-4.72,-380.22999999999996,六暉-KY,2025,68.55000000000001,0.27,1.58,-53.45,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.781181702735229,21.8500003815,2115.TW,326.78
-53.88,N/A,N/A,-12.83,-380.58,�矬�,2025,65.7,0.61,1.93,1.47,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,9.121004740388127,39.9500007629,8349.TWO,382.05
-14.14,N/A,N/A,-4.54,-380.99,豐泰,2025,169.8,0.68,5.1,-41.38,⚪ 中性觀察,2026-03,📉 獲利侵蝕,5.936395490123674,67.1999969482,9910.TW,339.61
-10.04,18.10%,4.42%,10.54,-383.32000000000005,利機,2025,81.15,0.41,2.15,-48.1,⚪ 中性觀察,2026-03,📉 獲利侵蝕,12.199630314232902,66.0,3444.TWO,335.22
-47.52,23.02%,3.03%,-2.31,-383.87,德淵,2025,27.0,0.2,0.74,-39.39,⚪ 中性觀察,2026-03,📉 獲利侵蝕,10.555555555555555,19.0,4720.TW,344.48
-72.09,N/A,N/A,-14.5,-384.15999999999997,北基,2025,10.799999999999999,0.18,0.35,350.0,❌ 暫避觀望,2026-03,⚠️ 獲利稀釋,27.083333333333336,19.5,8927.TWO,734.16
180.65,N/A,N/A,42.33,-385.19000000000005,天擎,2025,2.0999999999999996,-0.2,0.25,-322.22,❌ 暫避觀望,2026-03,📉 獲利侵蝕,278.5714285714286,39.0,6708.TWO,62.97
-73.34,5.67%,-1.94%,-26.56,-386.04,陽明,2025,180.9,0.41,4.9,-81.61,⚪ 中性觀察,2026-03,📉 獲利侵蝕,4.2122719102072965,50.7999992371,2609.TW,304.43
-13.89,17.44%,-0.45%,12.58,-386.2,全漢,2025,63.15,0.37,1.86,85.0,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,12.850355932090261,54.0999984741,3015.TW,471.2
457.5,43.42%,-66.51%,-10.43,-386.24,吉祥全,2025,32.699999999999996,0.85,1.43,173.28,⚪ 中性觀察,2026-03,⚠️ 獲利稀釋,11.032109741788991,24.0499992371,2491.TW,559.52
-97.61,N/A,N/A,0.3,-386.54,大井泵浦,2025,24.45,0.1,0.06,-87.5,❌ 暫避觀望,2026-03,📉 獲利侵蝕,29.53987823674847,48.1500015259,6982.TWO,299.04
248.27,8.05%,-11.23%,70.72,-389.33000000000004,三一東林,2025,161.1,-1.05,6.42,-17.98,⚪ 中性觀察,2026-03,📉 獲利侵蝕,2.402234565837989,25.7999992371,3609.TWO,371.35
-190.0,18.44%,1.17%,4.75,-390.0,明泰,2025,-15.3,0.1,-0.36,150.0,⚪ 數據不足,2026-03,🔄 轉虧為盈,0.0,29.0499992371,3380.TW,540.0
