name,gm,prev_eps_yoy,advice,om,status,expansion,eps_yoy,prev_year,est_price,price,pe,prev_rev_yoy,prev_eps,eps,rev_yoy,date,symbol
正淩,N/A,62.03,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-197.9,28.57,2025,127.95000000000002,130.0,15.240328253223913,29.59,3.08,0.9,226.47,2026-03,8147.TWO
遠見,58.07%,-57.53,❌ 暫避觀望,-3.25%,🏰 高護城河,-198.34,-91.84,2025,15.9,34.0999984741,32.16980988122641,-4.54,0.32,0.04,106.5,2026-03,3040.TW
鮮活果汁-KY,24.61%,24.88,⚪ 中性觀察,6.32%,⚠️ 獲利稀釋,-198.42999999999995,350.0,2025,421.2,171.0,6.08974358974359,2.94,11.19,3.24,548.43,2026-03,1256.TW
鈞興-KY,33.35%,4.45,⚪ 中性觀察,18.52%,📉 獲利侵蝕,-198.67,-19.45,2025,361.8,150.5,6.239635157545605,0.1,9.61,2.41,179.22,2026-03,4571.TW
立端,N/A,-28.08,⚪ 中性觀察,N/A,📉 獲利侵蝕,-198.81,-29.91,2025,147.45,81.3000030518,8.270600513916582,-3.53,4.38,0.75,168.9,2026-03,6245.TWO
中保科,N/A,5.71,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-199.3,0.64,2025,249.29999999999995,105.5,6.3477737665463305,6.29,6.77,1.6,199.94,2026-03,9917.TW
裕隆,30.14%,-75.14,⚪ 中性觀察,7.44%,📉 獲利侵蝕,-199.35,-17.07,2025,38.7,30.0,11.627906976744185,-15.65,0.93,0.35,182.28,2026-03,2201.TW
欣銓,37.83%,34.97,❌ 暫避觀望,26.59%,⚠️ 獲利稀釋,-199.36,53.66,2025,219.00000000000003,230.5,15.787671232876711,7.08,5.99,1.95,253.02,2026-03,3264.TWO
樂斯科,N/A,-3.49,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-199.65,23.53,2025,53.1,28.5,8.05084745762712,-10.2,1.66,0.21,223.18,2026-03,6662.TWO
大研生醫*,N/A,-76.4,⚪ 中性觀察,N/A,📉 獲利侵蝕,-200.55,-92.57,2025,97.2,16.3999996185,2.5308641386574076,39.1,0.51,0.13,107.98,2026-03,7780.TW
統一超,34.07%,-2.88,⚪ 中性觀察,2.95%,⚠️ 獲利稀釋,-201.63000000000002,6.45,2025,420.30000000000007,216.5,7.726623840114203,3.79,10.78,2.97,208.08,2026-03,2912.TW
喬山,48.58%,13.11,⚪ 中性觀察,9.78%,📉 獲利侵蝕,-202.11,-91.21,2025,207.45,128.5,9.291395516992047,13.69,9.06,0.08,110.9,2026-03,1736.TW
瀚荃,N/A,17.71,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-202.12999999999997,58.9,2025,130.8,113.0,12.958715596330274,5.25,3.92,1.17,261.03,2026-03,8103.TW
興勤,39.10%,-2.81,⚪ 中性觀察,22.33%,📉 獲利侵蝕,-202.16,-25.59,2025,414.45,255.0,9.229098805646037,6.85,11.76,2.21,176.57,2026-03,2428.TW
勁豐,N/A,-14.93,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-202.24,17.61,2025,192.29999999999998,78.6999969482,6.138845315772231,-7.81,5.64,1.67,219.85,2026-03,6577.TWO
金興精密,N/A,-37.18,⚪ 中性觀察,N/A,📉 獲利侵蝕,-202.33,-1.22,2025,70.19999999999999,33.5,7.1581196581196584,0.66,1.73,0.82,201.11,2026-03,7732.TW
互動,N/A,2.66,⚪ 中性觀察,N/A,📉 獲利侵蝕,-202.45000000000002,-43.27,2025,168.45000000000002,80.5,7.1682991985752444,6.12,5.78,0.59,159.18,2026-03,6486.TWO
台灣虎航,N/A,-10.95,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-202.66,41.46,2025,237.30000000000004,54.2000007629,3.426043031788874,2.9,5.37,2.91,244.12,2026-03,6757.TW
晶技,32.18%,-15.57,⚪ 中性觀察,14.07%,📉 獲利侵蝕,-203.09,-5.07,2025,195.15000000000003,176.0,13.52805534204458,5.34,5.28,1.32,198.02,2026-03,3042.TW
昇陽半導體,N/A,51.58,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-203.17,19.4,2025,164.55,225.5,20.55606198723792,26.97,4.37,1.61,222.57,2026-03,8028.TW
洛��,N/A,37.27,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-203.32999999999998,33.56,2025,200.7,42.0999984741,3.146487180426009,1.41,6.04,1.95,236.89,2026-03,8077.TWO
寬宏藝術,N/A,242.99,⚪ 中性觀察,N/A,📉 獲利侵蝕,-203.49,-45.41,2025,667.9499999999999,94.0,2.1109364473388728,78.68,18.83,2.08,158.08,2026-03,6596.TWO
拓凱,32.65%,-20.89,⚪ 中性觀察,10.54%,📉 獲利侵蝕,-203.71,-29.35,2025,582.4499999999999,162.0,4.172031934071594,-2.91,14.92,3.61,174.36,2026-03,4536.TW
上品,28.63%,-52.93,⚪ 中性觀察,14.44%,📉 獲利侵蝕,-203.8,-3.08,2025,397.04999999999995,231.0,8.726860596902153,-26.81,10.2,2.52,200.72,2026-03,4770.TW
聚積,39.78%,-757.14,⚪ 數據不足,-22.71%,🔄 轉虧為盈,-204.03,-83.33,2025,-56.85,50.0,0.0,-19.18,-1.84,0.01,120.7,2026-03,3527.TWO
威健生技,N/A,20.0,⚪ 數據不足,N/A,📉 獲利侵蝕,-204.3,-35.0,2025,-5.25,16.1499996185,0.0,16.55,0.06,-0.27,169.3,2026-03,6661.TWO
百和興業-KY,N/A,55.43,⚪ 中性觀察,N/A,📉 獲利侵蝕,-204.88,-68.52,2025,52.35,13.8999996185,3.982807913610315,8.24,1.43,0.17,136.36,2026-03,8404.TW
台耀,41.59%,180.15,⚪ 中性觀察,21.37%,📉 獲利侵蝕,-205.25,-84.0,2025,90.3,45.25,7.516611295681064,2.54,3.67,0.16,121.25,2026-03,4746.TW
精聯,32.08%,7.2,⚪ 中性觀察,2.52%,⚠️ 獲利稀釋,-205.34,17.65,2025,46.2,32.7999992371,10.649350401655845,0.59,1.34,0.4,222.99,2026-03,3652.TW
盛群,N/A,213.64,❌ 暫避觀望,N/A,📉 獲利侵蝕,-205.5,-25.0,2025,32.7,55.2000007629,25.321101267385316,22.23,0.76,0.3,180.5,2026-03,6202.TW
光譜,N/A,2.44,⚪ 中性觀察,N/A,📉 獲利侵蝕,-205.76999999999998,-35.29,2025,30.749999999999996,22.7999992371,11.121950847365854,-5.88,0.72,0.22,170.48,2026-03,5381.TWO
東研信超,N/A,205.88,❌ 暫避觀望,N/A,📉 獲利侵蝕,-205.91000000000003,-33.33,2025,50.24999999999999,89.0,26.56716417910448,8.46,1.58,0.12,172.58,2026-03,6840.TWO
橙的,42.45%,13.37,⚪ 中性觀察,4.92%,📉 獲利侵蝕,-206.02999999999997,-95.96,2025,56.1,28.0499992371,7.499999796016042,21.26,2.12,0.04,110.07,2026-03,4554.TWO
得利影,N/A,36.84,⚪ 數據不足,N/A,📉 獲利侵蝕,-206.51999999999998,-83.33,2025,-16.8,13.1499996185,0.0,-7.24,-0.36,-0.22,123.19,2026-03,6144.TWO
全譜,N/A,44.71,⚪ 數據不足,N/A,📉 獲利侵蝕,-206.72000000000003,-133.33,2025,0.0,0.0,0.0,19.96,-0.47,-0.07,73.39,2026-03,6228.TWO
波若威,18.26%,8.17,❌ 暫避觀望,5.03%,⚠️ 獲利稀釋,-206.91999999999996,396.72,2025,196.64999999999998,670.0,51.106025934401224,14.65,6.22,3.03,603.64,2026-03,3163.TWO
華興,N/A,-87.27,❌ 暫避觀望,N/A,📉 獲利侵蝕,-206.93,-50.0,2025,1.6500000000000001,11.25,102.27272727272727,-10.97,0.07,0.05,156.93,2026-03,6164.TW
浩鼎,-76.10%,-77.68,⚪ 數據不足,-2289.99%,📉 獲利侵蝕,-207.06,-72.68,2025,-444.0,25.4500007629,0.0,-6.55,-15.61,-3.35,134.38,2026-03,4174.TWO
晶焱,N/A,-30.29,⚪ 中性觀察,N/A,📉 獲利侵蝕,-207.14,-11.67,2025,110.7,77.0999984741,10.4471542647832,-10.51,3.18,0.54,195.47,2026-03,6411.TWO
鈺寶-創,40.07%,-131.88,❌ 暫避觀望,-42.60%,📉 獲利侵蝕,-207.44,-111.11,2025,0.9000000000000001,15.8000001907,263.33333651166663,-12.58,-0.22,-0.02,96.33,2026-03,3150.TW
富堡,N/A,-147.37,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-207.92999999999998,77.78,2025,-24.45,12.9499998093,0.0,-6.89,-0.45,-0.06,285.71,2026-03,8929.TWO
聚和,N/A,17.48,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-207.98,46.91,2025,117.45,45.0499992371,5.7535120353895275,2.77,2.87,1.19,254.89,2026-03,6509.TWO
鼎翰,32.53%,38.68,⚪ 中性觀察,8.38%,⚠️ 獲利稀釋,-208.01999999999998,17.83,2025,700.9499999999999,182.0,3.894714316285042,31.04,19.63,4.56,225.85,2026-03,3611.TWO
昇銳,N/A,-22.16,⚪ 中性觀察,N/A,📉 獲利侵蝕,-208.15,-47.46,2025,43.650000000000006,19.9500007629,6.8556703652577315,-0.14,1.32,0.31,160.69,2026-03,3128.TWO
威強電,33.30%,-46.9,⚪ 中性觀察,5.30%,📉 獲利侵蝕,-208.32,-53.4,2025,127.35000000000001,83.1999969482,9.799764069281506,-4.78,4.63,0.96,154.92,2026-03,3022.TW
特力,N/A,-64.62,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-208.51,113.33,2025,9.450000000000001,21.9500007629,34.84127105222222,-8.72,0.23,0.32,321.84,2026-03,2908.TW
祺驊,31.32%,28.24,⚪ 中性觀察,10.89%,⚠️ 獲利稀釋,-209.41,38.1,2025,73.65,31.5499992371,6.425661759083503,12.31,2.18,0.58,247.51,2026-03,1593.TWO
沛亨,N/A,7.67,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-209.54999999999998,185.71,2025,220.2,478.0,32.561307901907355,16.7,6.6,3.0,395.26,2026-03,6291.TWO
統振,N/A,32.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-209.56,10.1,2025,161.25,48.0999984741,4.474418462706977,9.65,4.49,1.09,219.66,2026-03,6170.TWO
進典,N/A,-7.56,⚪ 中性觀察,N/A,📉 獲利侵蝕,-209.69,-29.82,2025,75.75,38.4500007629,7.613861537207921,11.04,2.2,0.4,179.87,2026-03,6843.TWO
金洲,29.73%,39.0,⚪ 中性觀察,19.04%,📉 獲利侵蝕,-209.85000000000002,-27.83,2025,223.65,49.5999984741,3.3266263228772632,12.91,6.13,0.83,182.02,2026-03,4417.TWO
環球晶,N/A,-25.74,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-209.95000000000002,30.16,2025,547.5,902.0,24.71232876712329,-3.24,15.29,3.97,240.11,2026-03,6488.TWO
全友,51.08%,35.71,❌ 暫避觀望,3.74%,🏰 高護城河,-210.27,77.78,2025,4.050000000000001,41.0499992371,152.03703421148148,4.08,0.2,0.16,288.05,2026-03,2305.TW
保瑞,N/A,-38.71,⚪ 中性觀察,N/A,📉 獲利侵蝕,-210.28,-98.52,2025,974.25,399.0,6.143187066974596,9.11,23.9,0.21,111.76,2026-03,6472.TW
台半,N/A,9.66,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-211.19000000000003,47.73,2025,69.6,86.0999984741,18.556034153900864,21.08,2.07,0.7,258.92,2026-03,5425.TWO
商億-KY,N/A,-48.17,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-211.48,8.47,2025,84.75,47.5999984741,8.42477849099115,-7.32,2.3,0.66,219.95,2026-03,8482.TW
勝悅-KY,-118.96%,50.57,⚪ 數據不足,-391.42%,📉 獲利侵蝕,-211.87,-11.11,2025,-68.24999999999999,5.2199997902,0.0,-11.95,-2.61,-0.3,200.76,2026-03,1340.TW
榮昌,34.09%,25.0,⚪ 中性觀察,7.78%,⚠️ 獲利稀釋,-212.18,25.45,2025,119.7,54.0,6.7669172932330826,22.61,3.5,0.7,237.63,2026-03,3684.TWO
皇將,42.43%,216.0,⚪ 中性觀察,14.38%,📉 獲利侵蝕,-212.26,-139.29,2025,60.45,26.7000007629,6.625310363002481,12.21,2.51,-0.11,72.97,2026-03,4744.TWO
眾達-KY,N/A,34.45,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-213.1,8.59,2025,140.1,175.0,18.736616702355462,-1.54,4.48,-1.18,221.69,2026-03,4977.TW
保綠-KY,N/A,25.86,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-214.08000000000004,85.71,2025,26.25,18.3500003815,10.485714503714286,1.95,0.73,0.26,299.79,2026-03,8423.TWO
聯一光,25.59%,-24.29,❌ 暫避觀望,8.79%,⚠️ 獲利稀釋,-214.20000000000002,20.51,2025,29.099999999999998,166.0,85.56701030927836,28.48,1.06,0.47,234.71,2026-03,3441.TWO
日勝生,47.97%,3612.5,⚪ 中性觀察,18.04%,📉 獲利侵蝕,-215.07,-97.79,2025,127.04999999999998,9.8199996948,1.1593860324439198,-12.89,2.85,0.06,117.28,2026-03,2547.TW
立��,N/A,-58.24,❌ 暫避觀望,N/A,📉 獲利侵蝕,-215.29000000000002,-19.05,2025,4.050000000000001,71.6999969482,265.5555442525925,5.25,0.38,0.17,196.24,2026-03,8111.TWO
三芳,31.96%,-23.39,⚪ 中性觀察,13.66%,📉 獲利侵蝕,-216.07,-10.19,2025,101.85,30.5499992371,4.499263510618556,0.33,2.85,0.97,205.88,2026-03,1307.TW
松瑞藥,30.12%,203.51,⚪ 中性觀察,9.56%,📉 獲利侵蝕,-216.39999999999998,-76.23,2025,69.14999999999999,18.9500007629,4.1106292327331895,-1.28,1.72,0.29,140.17,2026-03,4167.TWO
西柏,36.41%,-1950.0,⚪ 數據不足,-11.64%,🔄 轉虧為盈,-216.87,-50.0,2025,-38.1,21.8500003815,0.0,11.77,-0.83,0.03,166.87,2026-03,3541.TWO
橘子,N/A,-112.99,⚪ 數據不足,N/A,🔄 轉虧為盈,-217.38,-41.12,2025,-0.4500000000000004,41.1500015259,0.0,-19.95,-1.53,0.63,176.26,2026-03,6180.TWO
世坤,31.11%,-3.53,⚪ 數據不足,23.00%,⚠️ 獲利稀釋,-218.46,2.73,2025,0.0,0.0,0.0,3.54,3.83,1.13,221.19,2026-03,4305.TWO
東森,34.49%,60.48,⚪ 中性觀察,10.29%,⚠️ 獲利稀釋,-218.8,7.14,2025,68.39999999999999,17.9500007629,3.936403676074562,-4.79,1.99,0.3,225.94,2026-03,2614.TW
哲固,17.99%,-73.65,❌ 暫避觀望,0.82%,📉 獲利侵蝕,-219.04000000000002,-88.24,2025,17.25,29.1000003815,25.304348157826087,-5.05,0.47,0.08,130.8,2026-03,3434.TWO
華容,N/A,0.0,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-219.60000000000002,120.0,2025,11.85,56.5,71.51898734177216,1.99,0.39,0.11,339.6,2026-03,5328.TWO
巨路,N/A,-4.01,⚪ 中性觀察,N/A,📉 獲利侵蝕,-219.96,-9.93,2025,380.55,111.0,4.375246353961372,-6.01,10.06,2.63,210.03,2026-03,6192.TW
博盛半導體,N/A,-28.68,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-220.1,7.58,2025,185.70000000000002,145.0,11.7124394184168,-6.13,5.42,1.42,227.68,2026-03,7712.TWO
辛耘,37.11%,19.76,❌ 暫避觀望,15.14%,⚠️ 獲利稀釋,-220.44,29.37,2025,505.79999999999995,704.0,20.877817319098458,17.37,13.82,4.14,249.81,2026-03,3583.TW
雲品,37.08%,-30.67,⚪ 中性觀察,16.89%,📉 獲利侵蝕,-220.45000000000002,-8.74,2025,74.85000000000001,38.7999992371,7.775550949318638,-0.76,2.17,0.94,211.71,2026-03,2748.TW
安��,N/A,-12.0,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-220.56,22.22,2025,23.25,40.25,25.967741935483872,30.85,0.66,0.33,242.78,2026-03,6174.TWO
中航,34.11%,6.43,⚪ 中性觀察,23.81%,⚠️ 獲利稀釋,-220.58,2.48,2025,209.4,64.1999969482,4.598853649584527,5.36,5.46,1.24,223.06,2026-03,2612.TW
台達電,34.59%,70.65,❌ 暫避觀望,16.35%,⚠️ 獲利稀釋,-220.94,100.76,2025,852.4499999999999,1620.0,28.506070737286645,31.76,23.14,7.91,321.7,2026-03,2308.TW
萬海,23.92%,-33.63,⚪ 中性觀察,18.94%,📉 獲利侵蝕,-220.95,-12.22,2025,376.20000000000005,112.0,4.4657097288676235,-13.25,11.21,2.73,208.73,2026-03,2615.TW
天瀚,N/A,14.29,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-220.98000000000002,26.67,2025,-6.6,74.9000015259,0.0,0.42,-0.06,-0.11,247.65,2026-03,6225.TW
富喬,29.01%,1116.67,❌ 暫避觀望,12.18%,⚠️ 獲利稀釋,-221.37,136.36,2025,52.65,127.5,36.324786324786324,40.69,1.64,0.79,357.73,2026-03,1815.TWO
翔名,N/A,-25.14,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-221.37,105.83,2025,215.25,207.0,14.425087108013937,6.82,5.89,2.56,327.2,2026-03,8091.TWO
遠傳,27.10%,7.02,⚪ 中性觀察,14.21%,⚠️ 獲利稀釋,-221.45,14.44,2025,141.9,105.5,11.152219873150104,5.47,3.81,1.03,235.89,2026-03,4904.TW
永新-KY,28.78%,-106.38,❌ 暫避觀望,9.33%,🔄 轉虧為盈,-221.71,-95.26,2025,25.499999999999996,50.0,29.41176470588236,1.42,-0.67,0.11,126.45,2026-03,4557.TW
家碩,N/A,0.0,⚪ 中性觀察,N/A,📉 獲利侵蝕,-222.23000000000002,-17.65,2025,269.40000000000003,229.5,12.778396436525611,1.72,7.99,1.26,204.58,2026-03,6953.TWO
云辰,19.09%,88.8,⚪ 中性觀察,-7.49%,🔄 轉虧為盈,-222.31,10.2,2025,10.05,10.0,14.925373134328357,-3.19,-0.14,0.54,232.51,2026-03,2390.TW
太極,-156.07%,54.11,⚪ 數據不足,-456.27%,⚠️ 獲利稀釋,-222.37,25.93,2025,-34.8,13.3999996185,0.0,-75.71,-0.95,-0.2,248.3,2026-03,4934.TW
鈦昇,N/A,-93.62,⚪ 數據不足,N/A,⚠️ 獲利稀釋,-223.07999999999998,62.5,2025,-66.75,167.5,0.0,10.0,-0.93,-0.22,285.58,2026-03,8027.TWO
勝一,37.55%,-5.55,⚪ 中性觀察,23.35%,⚠️ 獲利稀釋,-223.92000000000002,6.32,2025,255.29999999999998,159.0,9.341950646298473,4.01,6.81,2.02,230.24,2026-03,1773.TW
第一保,31.15%,-2.67,⚪ 中性觀察,10.03%,⚠️ 獲利稀釋,-224.42,19.05,2025,118.94999999999999,28.0499992371,3.5372004082093316,-3.05,2.92,1.0,243.47,2026-03,2852.TW
歐買尬,39.69%,100.43,⚪ 中性觀察,12.64%,📉 獲利侵蝕,-224.67000000000002,-44.64,2025,155.54999999999998,61.9000015259,5.969141902208293,6.13,4.67,0.31,180.03,2026-03,3687.TWO
神基,31.02%,16.67,⚪ 中性觀察,14.37%,📉 獲利侵蝕,-225.48000000000002,-12.12,2025,311.55000000000007,115.5,5.560905151661049,10.6,8.43,1.74,213.36,2026-03,3005.TW
仲琦,21.56%,-125.0,⚪ 數據不足,3.08%,🔄 轉虧為盈,-226.13,240.0,2025,-10.95,27.0499992371,0.0,-2.29,-0.36,0.07,466.13,2026-03,2419.TW
AES-KY,N/A,50.45,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-226.3,9.69,2025,1453.65,1005.0,10.370446806315137,59.42,38.2,10.64,235.99,2026-03,6781.TW
韋僑,N/A,11.03,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-226.39,31.5,2025,174.9,103.0,8.833619210977702,7.83,4.83,1.67,257.89,2026-03,6417.TWO
東鹼,33.86%,-16.11,⚪ 中性觀察,19.41%,⚠️ 獲利稀釋,-226.45,7.77,2025,115.8,48.5,6.282383419689119,-3.29,3.28,1.11,234.22,2026-03,1708.TW
宇隆,30.63%,-38.87,⚪ 中性觀察,10.84%,📉 獲利侵蝕,-226.67999999999998,-21.29,2025,249.14999999999998,160.5,9.662853702588801,-10.49,6.7,1.59,205.39,2026-03,2233.TW
新唐,34.28%,-863.46,⚪ 數據不足,-9.71%,🔄 轉虧為盈,-227.62,-96.15,2025,-110.25,112.5,0.0,-4.48,-3.97,0.02,131.47,2026-03,4919.TW
威力德生醫,N/A,12.22,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-227.64999999999998,30.0,2025,168.45000000000002,75.0,6.678539626001781,11.92,4.64,1.17,257.65,2026-03,7713.TWO
醫影,N/A,1.91,⚪ 中性觀察,N/A,📉 獲利侵蝕,-227.66,-23.48,2025,274.5,53.7999992371,2.939890668693989,40.45,7.17,1.01,204.18,2026-03,6637.TWO
中美晶,N/A,-23.02,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-227.66000000000003,54.39,2025,224.70000000000002,176.0,11.748998664886516,-1.89,6.71,1.83,282.05,2026-03,5483.TWO
光群雷,18.99%,-138.31,⚪ 數據不足,-2.69%,🔄 轉虧為盈,-227.72000000000003,100.0,2025,-15.75,17.6499996185,0.0,-4.36,-0.61,0.3,327.72,2026-03,2461.TW
長盛,27.24%,9.26,⚪ 中性觀察,-0.96%,📉 獲利侵蝕,-227.95,-46.55,2025,70.5,19.1000003815,4.063829868404255,4.69,1.77,0.31,181.4,2026-03,3492.TWO
美好證,N/A,161.27,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-228.05999999999997,168.33,2025,97.19999999999999,43.0499992371,6.643518400787038,35.14,3.76,0.83,396.39,2026-03,6021.TWO
太子,N/A,73.68,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-228.39999999999998,50.0,2025,10.950000000000001,8.4499998093,11.575342204520545,10.32,0.33,0.06,278.4,2026-03,2511.TW
怡華,46.73%,207.21,⚪ 中性觀察,248.16%,⚠️ 獲利稀釋,-228.70000000000002,10.42,2025,22.8,14.3500003815,9.440789724671053,-20.46,3.41,-0.43,239.12,2026-03,1456.TW
興農,29.22%,4.0,⚪ 中性觀察,5.88%,📉 獲利侵蝕,-228.72,-16.25,2025,102.75,40.25,5.875912408759125,-1.68,2.6,0.67,212.47,2026-03,1712.TW
漢田生技,37.68%,-19.33,⚪ 中性觀察,21.70%,⚠️ 獲利稀釋,-228.74,20.69,2025,175.95,51.7000007629,4.407502196325661,4.02,4.6,1.41,249.43,2026-03,1294.TWO
長榮,17.92%,-50.82,⚪ 中性觀察,9.72%,📉 獲利侵蝕,-229.48000000000002,-69.62,2025,1214.3999999999999,234.5,2.89649209486166,-18.23,31.68,3.84,159.86,2026-03,2603.TW
智捷,N/A,-9.3,⚪ 中性觀察,N/A,📉 獲利侵蝕,-230.3,-162.5,2025,10.65,9.9200000763,13.97183109338028,-33.62,0.4,-0.1,67.8,2026-03,8176.TWO
儒鴻,30.19%,-16.94,⚪ 中性觀察,19.16%,⚠️ 獲利稀釋,-230.49,9.31,2025,741.45,288.5,5.836536516285656,3.15,20.1,6.69,239.8,2026-03,1476.TW
隆大,N/A,27.18,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-230.55,3.57,2025,159.60000000000002,25.8500003815,2.429511314050752,-12.79,4.96,0.58,234.12,2026-03,5519.TW
台嘉碩,22.57%,-91.75,❌ 暫避觀望,4.08%,⚠️ 獲利稀釋,-231.07999999999998,140.0,2025,1.5,45.5999984741,455.99998474099993,2.36,0.08,0.36,371.08,2026-03,3221.TWO
六福,39.55%,89.13,⚪ 數據不足,16.76%,⚠️ 獲利稀釋,-232.82000000000002,8.7,2025,-1.65,15.5,0.0,-1.47,0.87,-0.21,241.52,2026-03,2705.TW
萬旭,N/A,-45.45,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-232.82999999999998,250.0,2025,2.2500000000000004,28.2000007629,188.000005086,22.25,0.12,0.15,482.83,2026-03,6134.TWO
達邁,31.33%,-14.53,❌ 暫避觀望,12.18%,⚠️ 獲利稀釋,-233.35000000000002,123.33,2025,54.300000000000004,68.5,18.92265193370166,5.64,1.54,0.67,356.68,2026-03,3645.TW
胡連,N/A,-15.51,⚪ 中性觀察,N/A,📉 獲利侵蝕,-234.14000000000001,-46.31,2025,337.34999999999997,111.0,4.93552690084482,11.63,10.74,1.6,187.83,2026-03,6279.TWO
科際精密,N/A,-28.06,⚪ 數據不足,N/A,📉 獲利侵蝕,-234.29,-53.4,2025,0.0,0.0,0.0,3.87,2.01,0.48,180.89,2026-03,4568.TWO
康聯訊,28.80%,3.03,⚪ 數據不足,-34.01%,📉 獲利侵蝕,-234.29000000000002,-143.75,2025,-81.75000000000001,12.1499996185,0.0,-20.4,-2.25,-0.39,90.54,2026-03,3672.TWO
力肯,21.84%,-73.78,❌ 暫避觀望,-16.24%,📉 獲利侵蝕,-235.97,-46.51,2025,28.65,32.0,16.75392670157068,-32.43,0.59,0.23,189.46,2026-03,1570.TWO
欣技,N/A,-108.77,⚪ 數據不足,N/A,📉 獲利侵蝕,-237.69,-107.14,2025,-35.550000000000004,14.5,0.0,-7.95,-1.19,-0.29,130.55,2026-03,6160.TWO
裕慶-KY,N/A,-25.35,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-237.82999999999998,29.57,2025,284.1,231.5,12.222808870116156,-4.74,10.18,1.51,267.4,2026-03,6957.TW
聚陽,26.73%,-12.17,⚪ 中性觀察,13.46%,📉 獲利侵蝕,-238.01,-15.53,2025,566.7,196.5,5.201164637374272,-3.08,14.65,4.35,222.48,2026-03,1477.TW
立弘,N/A,28.57,⚪ 數據不足,N/A,📉 獲利侵蝕,-238.01999999999998,-36.51,2025,0.0,24.3500003815,0.0,5.28,1.35,0.4,201.51,2026-03,1780.TWO
協易機,23.68%,-87.1,❌ 暫避觀望,-4.87%,📉 獲利侵蝕,-238.25,-45.95,2025,2.55,24.5,144.11764705882354,12.02,0.2,0.2,192.3,2026-03,4533.TWO
旭隼,N/A,-16.23,⚪ 中性觀察,N/A,📉 獲利侵蝕,-238.51000000000002,-54.02,2025,1585.35,861.0,8.146466080045416,-10.05,40.23,4.46,184.49,2026-03,6409.TW
南俊國際,N/A,82.47,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,-238.64,236.36,2025,197.85000000000002,567.0,42.98711144806671,26.42,5.59,3.37,475.0,2026-03,6584.TWO
詠業,N/A,5.83,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,-238.93,6.12,2025,86.25,57.5999984741,10.017391038973912,7.01,2.23,0.53,245.05,2026-03,6792.TW
中再保,24.99%,16.56,⚪ 中性觀察,21.14%,⚠️ 獲利稀釋,-239.19,194.87,2025,134.55,47.1500015259,5.256410426521739,0.05,3.66,2.3,434.06,2026-03,2851.TW
南染,31.89%,3.51,❌ 暫避觀望,4.46%,📉 獲利侵蝕,-239.54,-62.5,2025,15.0,24.3999996185,24.3999996185,-20.15,0.58,0.03,177.04,2026-03,1410.TW
彩富,N/A,-16.02,⚪ 中性觀察,N/A,📉 獲利侵蝕,-239.60999999999999,-39.13,2025,63.6,40.5,9.55188679245283,-6.27,2.01,0.29,200.48,2026-03,5489.TWO
宇智,N/A,7.5,⚪ 中性觀察,N/A,📉 獲利侵蝕,-239.63,-49.09,2025,106.65,43.25,6.082981715893108,-0.56,3.87,0.84,190.54,2026-03,6470.TWO
輔信,27.81%,-766.67,⚪ 數據不足,-9.73%,📉 獲利侵蝕,-239.8,-100.0,2025,-7.5,14.6499996185,0.0,4.47,-0.2,0.0,139.8,2026-03,2405.TW
友威科,63.82%,-61.35,❌ 暫避觀望,13.96%,🏰 高護城河,-239.95999999999998,-150.0,2025,62.699999999999996,83.1999969482,19.90430549,-34.55,1.94,-0.18,89.96,2026-03,3580.TWO
