prev_eps_yoy,est_price,rev_yoy,advice,prev_year,prev_rev_yoy,symbol,price,gm,eps,pe,name,eps_yoy,prev_eps,status,date,om,expansion
24.54,276.29999999999995,260.38,❌ 暫避觀望,2025,7.68,2472.TW,363.0,32.60%,1.6,19.70684039087948,立隆電,-4.19,8.73,📉 獲利侵蝕,2026-03,21.55%,-264.57
-27.01,150.29999999999998,341.33,❌ 暫避觀望,2025,-10.64,6789.TW,552.0,N/A,1.5,55.08982035928144,采鈺,76.47,4.01,⚠️ 獲利稀釋,2026-03,N/A,-264.86
21.62,-11.4,250.66,⚪ 數據不足,2025,-12.36,4108.TW,12.0,18.27%,-0.08,0.0,懷特,-14.29,-0.29,📉 獲利侵蝕,2026-03,-127.15%,-264.95
-56.52,28.95,183.52,❌ 暫避觀望,2025,-18.16,6207.TWO,155.5,N/A,0.06,80.5699481865285,雷科,-81.82,0.9,📉 獲利侵蝕,2026-03,N/A,-265.34000000000003
-72.63,-68.55000000000001,235.87,⚪ 數據不足,2025,29.86,6698.TW,44.0999984741,N/A,-0.35,0.0,旭暉應材,-29.63,-1.65,📉 獲利侵蝕,2026-03,N/A,-265.5
118.87,64.95,256.17,⚪ 中性觀察,2025,21.45,1541.TW,21.8500003815,19.55%,0.48,5.046189464549653,錩泰,-9.43,2.32,📉 獲利侵蝕,2026-03,7.07%,-265.6
-381.05,-53.4,182.03,⚪ 數據不足,2025,-3.21,3043.TW,22.7000007629,24.04%,0.05,0.0,科風,-83.87,-2.67,🔄 轉虧為盈,2026-03,-3.20%,-265.9
44.34,121.64999999999999,181.13,⚪ 中性觀察,2025,30.88,6272.TW,32.1500015259,N/A,0.13,3.964241865092479,驊陞,-84.88,3.43,📉 獲利侵蝕,2026-03,N/A,-266.01
-46.94,46.050000000000004,170.66,⚪ 中性觀察,2025,-16.56,8011.TW,17.6000003815,N/A,0.02,5.732899147068403,台通,-95.74,1.3,📉 獲利侵蝕,2026-03,N/A,-266.4
108.46,133.05,288.16,⚪ 中性觀察,2025,-19.52,2607.TW,49.2000007629,18.52%,1.04,5.546787008218714,榮運,20.93,3.56,⚠️ 獲利稀釋,2026-03,6.32%,-267.23
4.17,218.54999999999998,295.0,⚪ 中性觀察,2025,2.72,1726.TW,79.1999969482,28.35%,2.03,5.43582683240906,永記,26.87,5.5,⚠️ 獲利稀釋,2026-03,10.08%,-268.13
30.18,330.3,318.79,❌ 暫避觀望,2025,16.1,1560.TW,705.0,34.18%,2.94,32.01634877384196,中砂,50.26,9.28,⚠️ 獲利稀釋,2026-03,15.49%,-268.53000000000003
-2.59,111.44999999999999,316.39,⚪ 中性觀察,2025,13.17,8383.TWO,59.5999984741,N/A,1.04,8.021534114952894,千附,47.14,3.41,⚠️ 獲利稀釋,2026-03,N/A,-269.25
-8.89,337.5,264.0,⚪ 中性觀察,2025,42.88,8499.TW,312.0,N/A,2.61,13.866666666666667,鼎炫-KY,-5.43,10.13,📉 獲利侵蝕,2026-03,N/A,-269.43
10.0,-38.849999999999994,269.74,⚪ 數據不足,2025,-59.26,2924.TWO,17.0499992371,15.04%,-0.22,0.0,宏太-KY,0.0,-1.17,📉 獲利侵蝕,2026-03,-86.00%,-269.74
-15.42,120.45000000000002,268.33,⚪ 中性觀察,2025,3.75,2504.TW,32.75,27.76%,0.7,4.078455790784557,國產,-1.41,3.3,📉 獲利侵蝕,2026-03,22.79%,-269.74
-75.0,7.95,32.58,❌ 暫避觀望,2025,-34.63,6692.TWO,26.0499992371,N/A,-0.92,49.15094195679245,進能服,-237.31,0.23,📉 獲利侵蝕,2026-03,N/A,-269.89
-28.99,37.5,142.21,⚪ 中性觀察,2025,-3.71,2904.TW,14.25,N/A,-0.09,5.7,匯僑,-128.13,0.98,📉 獲利侵蝕,2026-03,N/A,-270.34000000000003
-14.37,1095.3000000000002,273.05,⚪ 中性觀察,2025,7.77,3406.TW,741.0,34.25%,7.9,10.147904683648314,玉晶光,2.07,32.84,⚠️ 獲利稀釋,2026-03,20.51%,-270.98
34.68,-66.15,266.99,⚪ 數據不足,2025,-42.16,3523.TWO,20.0,-184.95%,-0.45,0.0,迎輝,-4.65,-1.45,📉 獲利侵蝕,2026-03,-404.30%,-271.64
25.0,13.2,322.32,❌ 暫避觀望,2025,12.22,6603.TWO,24.2999992371,N/A,0.03,27.613635496704546,富強鑫,50.0,0.61,⚠️ 獲利稀釋,2026-03,N/A,-272.32
-5.94,30.749999999999996,432.53,⚪ 中性觀察,2025,22.15,4164.TW,30.1499996185,31.61%,0.13,14.707316887073173,承業醫,160.0,1.0,⚠️ 獲利稀釋,2026-03,15.00%,-272.53
-39.94,382.04999999999995,229.47,⚪ 中性觀察,2025,-6.28,4961.TW,174.5,N/A,1.86,6.85119748723989,天鈺,-43.25,9.65,📉 獲利侵蝕,2026-03,N/A,-272.72
5.94,74.7,298.43,⚪ 中性觀察,2025,3.54,2945.TW,42.9500007629,27.39%,0.54,8.624498145160642,三商家購,25.58,2.14,⚠️ 獲利稀釋,2026-03,1.25%,-272.85
23.33,-7.95,230.0,⚪ 數據不足,2025,-90.1,6198.TWO,20.6000003815,N/A,-0.1,0.0,瑞築,-42.86,-0.23,📉 獲利侵蝕,2026-03,N/A,-272.86
-332.14,-10.8,438.24,⚪ 數據不足,2025,-0.13,5220.TWO,21.25,N/A,0.45,0.0,萬達光電,164.71,-0.65,🔄 轉虧為盈,2026-03,N/A,-273.53
-95.68,-5.7,175.44,⚪ 數據不足,2025,-24.52,3226.TWO,49.0,15.90%,0.02,0.0,龍鋒,-98.33,0.24,📉 獲利侵蝕,2026-03,4.48%,-273.77
31.08,318.45,278.53,⚪ 中性觀察,2025,26.34,6290.TWO,306.0,N/A,2.68,14.413565708902496,良維,4.3,8.73,⚠️ 獲利稀釋,2026-03,N/A,-274.22999999999996
-922.73,-69.6,390.11,⚪ 數據不足,2025,-32.33,2923.TW,25.6000003815,55.83%,0.02,0.0,鼎固-KY,113.33,-3.62,🔄 轉虧為盈,2026-03,-153.80%,-276.78000000000003
-74.4,8.1,430.66,❌ 暫避觀望,2025,1.33,4543.TWO,36.9500007629,25.17%,0.76,68.4259273387037,萬在,153.33,0.53,⚠️ 獲利稀釋,2026-03,7.11%,-277.33000000000004
54.88,-59.1,86.45,⚪ 數據不足,2025,-36.53,6674.TW,17.6499996185,N/A,-1.04,0.0,鋐寶科技,-191.43,-1.13,📉 獲利侵蝕,2026-03,N/A,-277.88
-20.27,84.6,271.13,⚪ 中性觀察,2025,-7.81,8930.TWO,27.5,N/A,0.62,4.875886524822695,青鋼,-7.58,2.4,📉 獲利侵蝕,2026-03,N/A,-278.71
-700.0,-21.15,445.75,⚪ 數據不足,2025,-8.43,6578.TWO,16.2999992371,N/A,0.08,0.0,達邦蛋白,166.67,-0.96,🔄 轉虧為盈,2026-03,N/A,-279.08000000000004
288.24,153.75,277.44,⚪ 中性觀察,2025,12.97,6165.TW,47.25,N/A,1.09,4.609756097560975,浪凡,-1.9,4.02,📉 獲利侵蝕,2026-03,N/A,-279.34
-71.34,13.950000000000001,334.94,❌ 暫避觀望,2025,10.3,6432.TWO,74.0,N/A,0.72,79.56989247311827,今展科,55.56,0.48,⚠️ 獲利稀釋,2026-03,N/A,-279.38
155.22,20.7,205.16,❌ 暫避觀望,2025,29.09,3540.TWO,25.1499996185,27.46%,0.15,18.224637404710148,曜越,-74.58,0.74,📉 獲利侵蝕,2026-03,-3.44%,-279.74
193.18,-4.2,521.37,⚪ 數據不足,2025,3.52,2413.TW,51.9000015259,17.05%,0.51,0.0,環科,240.0,0.41,⚠️ 獲利稀釋,2026-03,3.38%,-281.37
45.05,285.75,312.22,⚪ 中性觀察,2025,27.72,2421.TW,146.5,32.82%,2.36,7.6902887139107605,建準,30.64,7.94,⚠️ 獲利稀釋,2026-03,16.47%,-281.58000000000004
-21.86,206.85,272.22,⚪ 中性觀察,2025,-5.89,8342.TWO,88.1999969482,N/A,1.45,6.395938864989122,益張,-9.38,5.97,📉 獲利侵蝕,2026-03,N/A,-281.6
-6.83,270.9,249.4,⚪ 中性觀察,2025,-4.53,6271.TW,244.5,N/A,1.89,13.538205980066445,同欣電,-32.26,7.64,📉 獲利侵蝕,2026-03,N/A,-281.66
-21.93,58.50000000000001,313.98,⚪ 中性觀察,2025,-6.24,1402.TW,28.6499996185,19.14%,0.61,7.346153748333333,遠東新,31.82,1.55,⚠️ 獲利稀釋,2026-03,6.69%,-282.16
-1080.0,-26.999999999999996,283.09,⚪ 數據不足,2025,-43.95,6264.TWO,6.0300002098,N/A,-0.22,0.0,富裔,0.0,-0.5,📉 獲利侵蝕,2026-03,N/A,-283.09
-30.21,147.45,299.83,❌ 暫避觀望,2025,19.87,6829.TWO,206.0,N/A,1.63,20.956256358087487,千附精密,16.43,3.95,⚠️ 獲利稀釋,2026-03,N/A,-283.4
40.56,94.2,226.98,❌ 暫避觀望,2025,5.3,5443.TWO,107.0,N/A,0.19,17.038216560509554,均豪,-56.82,2.59,📉 獲利侵蝕,2026-03,N/A,-283.8
-11.69,39.00000000000001,225.33,⚪ 中性觀察,2025,19.79,6148.TWO,32.5999984741,N/A,0.07,12.53846095157692,驊宏資,-58.82,1.36,📉 獲利侵蝕,2026-03,N/A,-284.15000000000003
29.29,428.40000000000003,356.69,⚪ 中性觀察,2025,40.66,6894.TWO,377.5,N/A,4.5,13.217787114845937,衛司特,72.41,10.99,⚠️ 獲利稀釋,2026-03,N/A,-284.28
-31.43,63.9,324.54,⚪ 中性觀察,2025,-23.26,2362.TW,46.0499992371,N/A,0.61,10.809858975845072,藍天,40.0,2.05,⚠️ 獲利稀釋,2026-03,N/A,-284.54
-65.19,100.80000000000001,222.27,⚪ 中性觀察,2025,-13.29,6873.TW,80.4000015259,N/A,0.25,11.964285941354165,泓德能源,-62.69,3.59,📉 獲利侵蝕,2026-03,N/A,-284.96000000000004
1.52,106.65,291.37,⚪ 中性觀察,2025,5.91,9926.TW,49.9000015259,N/A,0.68,7.018284321504923,新海,6.25,2.68,⚠️ 獲利稀釋,2026-03,N/A,-285.12
-80.22,117.30000000000001,182.49,⚪ 中性觀察,2025,-50.97,2545.TW,37.5999984741,N/A,-0.01,4.808183948094629,皇翔,-102.86,1.92,📉 獲利侵蝕,2026-03,N/A,-285.35
-191.67,15.899999999999997,364.8,❌ 暫避觀望,2025,23.94,8374.TW,90.4000015259,N/A,0.43,85.28302030745284,羅昇,79.17,-0.55,🔄 轉虧為盈,2026-03,N/A,-285.63
-2.48,263.70000000000005,372.28,⚪ 中性觀察,2025,15.94,9958.TW,116.0,N/A,2.63,6.598407281001137,世紀鋼,86.52,6.57,⚠️ 獲利稀釋,2026-03,N/A,-285.76
10.14,295.2,295.87,⚪ 中性觀察,2025,7.18,1513.TW,182.0,27.00%,1.94,9.247967479674797,中興電,8.57,8.07,⚠️ 獲利稀釋,2026-03,17.59%,-287.3
-33.33,85.05,301.45,❌ 暫避觀望,2025,9.65,3317.TWO,92.0,29.13%,0.84,16.225749559082892,尼克森,13.51,1.66,⚠️ 獲利稀釋,2026-03,15.60%,-287.94
98.71,1645.05,326.04,❌ 暫避觀望,2025,31.74,3665.TW,2000.0,31.93%,11.66,18.23652776511352,貿聯-KY,37.66,46.57,⚠️ 獲利稀釋,2026-03,18.37%,-288.38
13.43,73.19999999999999,228.62,⚪ 中性觀察,2025,19.95,4148.TW,29.7999992371,28.39%,0.08,6.106557220717215,全宇生技-KY,-60.0,2.28,📉 獲利侵蝕,2026-03,9.28%,-288.62
-30.97,22.200000000000003,324.71,❌ 暫避觀望,2025,1.99,1470.TW,22.6499996185,30.30%,0.31,15.304053796283782,大統新創,34.78,0.78,⚠️ 獲利稀釋,2026-03,18.03%,-289.92999999999995
-51.37,130.2,301.8,❌ 暫避觀望,2025,7.87,7788.TW,278.5,N/A,2.22,32.085253456221196,松川精密,11.56,3.63,⚠️ 獲利稀釋,2026-03,N/A,-290.24
-8.97,215.85,308.39,⚪ 中性觀察,2025,13.91,1342.TW,117.0,N/A,2.08,8.130646282140376,八貫,16.2,5.62,⚠️ 獲利稀釋,2026-03,N/A,-292.19
52.37,200.70000000000002,265.83,⚪ 中性觀察,2025,29.61,4442.TWO,52.2999992371,27.73%,1.17,3.9088190760164423,竣邦-KY,-26.58,5.23,📉 獲利侵蝕,2026-03,10.88%,-292.40999999999997
-5.85,251.85,310.78,⚪ 中性觀察,2025,11.55,3479.TWO,133.0,N/A,2.22,7.921381774865992,安勤,18.09,6.45,⚠️ 獲利稀釋,2026-03,N/A,-292.69
-2550.0,-19.5,269.43,⚪ 數據不足,2025,-9.87,2722.TW,22.7999992371,27.13%,-0.21,0.0,夏都,-23.53,-0.49,📉 獲利侵蝕,2026-03,-30.10%,-292.96000000000004
-36.28,50.699999999999996,285.87,⚪ 中性觀察,2025,-1.77,5353.TWO,31.5499992371,N/A,0.5,9.33431930091716,台林,-7.55,1.38,📉 獲利侵蝕,2026-03,N/A,-293.42
-428.57,-60.44999999999999,270.61,⚪ 數據不足,2025,-1.12,6240.TWO,17.75,N/A,-0.43,0.0,松崗,-22.86,-1.15,📉 獲利侵蝕,2026-03,N/A,-293.47
-77.08,51.45,280.23,⚪ 中性觀察,2025,-5.35,8941.TWO,43.0,N/A,1.36,12.536443148688045,關中,-14.47,1.16,📉 獲利侵蝕,2026-03,N/A,-294.70000000000005
-69.48,152.7,242.32,⚪ 中性觀察,2025,373.32,5314.TWO,60.5,N/A,0.37,5.943025540275049,世紀*,-52.56,5.56,📉 獲利侵蝕,2026-03,N/A,-294.88
-63.09,16.35,314.37,❌ 暫避觀望,2025,16.61,8222.TW,35.5,N/A,0.37,32.56880733944954,寶一,19.35,0.55,⚠️ 獲利稀釋,2026-03,N/A,-295.02
-34.8,140.85000000000002,224.56,⚪ 中性觀察,2025,3.44,6284.TWO,101.0,N/A,0.51,10.75612353567625,佳邦,-70.52,4.36,📉 獲利侵蝕,2026-03,N/A,-295.08
104.91,-4.199999999999994,120.26,⚪ 數據不足,2025,-32.24,5227.TWO,42.5999984741,N/A,-1.43,0.0,立凱-KY,-175.0,0.17,📉 獲利侵蝕,2026-03,N/A,-295.26
13.48,169.35,323.3,⚪ 中性觀察,2025,3.01,1618.TW,41.8499984741,N/A,1.57,3.706820059707706,合機,27.64,4.21,⚠️ 獲利稀釋,2026-03,N/A,-295.66
188.1,10.799999999999999,596.06,❌ 暫避觀望,2025,23.11,1587.TW,27.6000003815,18.05%,0.04,38.33333386319445,吉茂,300.0,0.37,⚠️ 獲利稀釋,2026-03,2.96%,-296.05999999999995
-2.92,167.7,336.78,⚪ 中性觀察,2025,21.66,6913.TWO,123.0,N/A,1.58,11.001788908765652,鴻呈,40.18,4.34,⚠️ 獲利稀釋,2026-03,N/A,-296.59999999999997
-12.98,163.65,307.38,⚪ 中性觀察,2025,-9.29,2488.TW,54.5,19.83%,0.92,4.995417048579285,漢平,9.52,4.56,⚠️ 獲利稀釋,2026-03,7.42%,-297.86
-48.7,60.44999999999999,163.62,❌ 暫避觀望,2025,-11.79,6597.TWO,68.5,N/A,-0.45,16.99751861042184,立誠,-136.07,2.51,📉 獲利侵蝕,2026-03,N/A,-299.69
-30.65,137.7,329.53,⚪ 中性觀察,2025,-7.95,1341.TW,59.0,23.43%,1.62,6.427015250544662,富林-KY,29.6,3.71,⚠️ 獲利稀釋,2026-03,12.74%,-299.92999999999995
3.41,155.39999999999998,265.7,⚪ 中性觀察,2025,6.42,3484.TWO,52.0,N/A,0.63,5.01930501930502,崧騰,-34.37,4.27,📉 獲利侵蝕,2026-03,N/A,-300.07
-80.53,4.050000000000001,277.89,❌ 暫避觀望,2025,-8.96,5450.TWO,15.1499996185,N/A,0.07,56.11110969814815,南良,-22.22,0.22,📉 獲利侵蝕,2026-03,N/A,-300.11
-26.71,98.39999999999999,251.13,⚪ 中性觀察,2025,-8.15,9924.TW,40.3499984741,N/A,0.54,6.150914401539634,福興,-49.06,3.08,📉 獲利侵蝕,2026-03,N/A,-300.19
6.16,85.35000000000001,285.59,⚪ 中性觀察,2025,2.91,5902.TWO,33.9000015259,N/A,0.46,5.957821006309315,德記,-14.81,2.24,📉 獲利侵蝕,2026-03,N/A,-300.4
-6600.0,-57.15,241.39,⚪ 數據不足,2025,-18.27,3499.TWO,14.6999998093,23.89%,-0.51,0.0,環天科,-59.38,-1.3,📉 獲利侵蝕,2026-03,-8.96%,-300.77
11.43,216.15,374.3,⚪ 中性觀察,2025,11.63,2645.TW,173.5,14.11%,2.58,12.040249826509369,長榮航太,73.15,5.46,⚠️ 獲利稀釋,2026-03,9.96%,-301.15
-480.95,-36.75,291.48,⚪ 數據不足,2025,-81.41,2509.TW,13.4499998093,N/A,-0.45,0.0,全坤建,-9.76,-0.8,📉 獲利侵蝕,2026-03,N/A,-301.24
-22.33,154.2,269.93,⚪ 中性觀察,2025,9.39,6469.TWO,74.0999984741,N/A,0.83,7.20817105779183,大樹,-31.4,4.01,📉 獲利侵蝕,2026-03,N/A,-301.33
69.12,61.800000000000004,370.94,❌ 暫避觀望,2025,6.1,5432.TWO,153.0,N/A,0.27,37.13592233009709,新門,68.75,2.3,⚠️ 獲利稀釋,2026-03,N/A,-302.19
41.2,631.05,344.68,⚪ 中性觀察,2025,59.94,7744.TWO,454.0,N/A,5.66,10.79153791300214,崴寶,41.75,16.28,⚠️ 獲利稀釋,2026-03,N/A,-302.93
-93.2,-6.15,108.1,⚪ 數據不足,2025,2.56,7402.TWO,103.0,N/A,-0.4,0.0,邑錡,-195.24,0.1,📉 獲利侵蝕,2026-03,N/A,-303.34000000000003
-18.86,165.0,316.58,❌ 暫避觀望,2025,2.53,3374.TWO,303.5,32.82%,1.42,27.59090909090909,精材,12.7,4.99,⚠️ 獲利稀釋,2026-03,27.31%,-303.88
-9.71,65.1,342.78,❌ 暫避觀望,2025,3.65,3624.TWO,159.0,23.30%,0.75,36.63594470046083,光頡,38.89,1.86,⚠️ 獲利稀釋,2026-03,7.20%,-303.89
-337.5,-24.15,153.95,⚪ 數據不足,2025,-10.48,6988.TW,13.8500003815,N/A,-0.05,0.0,威力暘-創,-150.0,-1.13,📉 獲利侵蝕,2026-03,N/A,-303.95
-56.6,71.55000000000001,243.32,⚪ 中性觀察,2025,-6.64,1563.TW,69.6999969482,18.31%,0.6,14.612158689350103,巧新,-61.07,1.42,📉 獲利侵蝕,2026-03,3.31%,-304.39
-270.99,-28.650000000000006,207.42,⚪ 數據不足,2025,-17.79,3545.TW,59.5,20.78%,0.02,0.0,敦泰,-97.44,-4.64,🔄 轉虧為盈,2026-03,-7.17%,-304.86
-40.21,0.0,163.56,⚪ 數據不足,2025,-12.03,6887.TW,0.0,N/A,-0.62,0.0,寶綠特-KY,-141.61,4.58,📉 獲利侵蝕,2026-03,N/A,-305.17
-12.04,197.55,319.74,⚪ 中性觀察,2025,11.55,3265.TWO,181.5,25.97%,1.76,13.781321184510249,台星科,14.29,5.48,⚠️ 獲利稀釋,2026-03,19.26%,-305.45
46.48,-13.649999999999997,253.31,⚪ 數據不足,2025,12.09,4433.TWO,20.7000007629,22.41%,0.14,0.0,興采,-53.33,1.06,📉 獲利侵蝕,2026-03,9.68%,-306.64
10.9,384.6,310.34,⚪ 中性觀察,2025,2.6,5520.TWO,82.6999969482,N/A,2.48,3.2254288981357253,力泰,3.33,9.97,⚠️ 獲利稀釋,2026-03,N/A,-307.01
-69.45,662.1,244.27,❌ 暫避觀望,2025,9.26,2327.TW,1020.0,37.30%,3.9,23.10829179882193,國巨*,-63.79,11.51,📉 獲利侵蝕,2026-03,24.28%,-308.06
18.27,46.349999999999994,308.22,❌ 暫避觀望,2025,20.59,3059.TW,47.3499984741,23.91%,0.26,15.323624101650486,華晶科,0.0,1.24,📉 獲利侵蝕,2026-03,2.92%,-308.22
9.74,289.65000000000003,473.15,⚪ 中性觀察,2025,12.89,6214.TW,130.0,N/A,2.64,6.732263076126358,精誠,164.0,7.91,⚠️ 獲利稀釋,2026-03,N/A,-309.15
-6.99,94.65,317.56,⚪ 中性觀察,2025,0.46,3168.TW,45.3499984741,25.14%,0.6,7.1870045125356565,眾福科,7.14,2.61,⚠️ 獲利稀釋,2026-03,8.89%,-310.42
-33.33,92.85,255.86,⚪ 中性觀察,2025,2.45,6221.TWO,23.3999996185,N/A,0.35,3.78029072996769,晉泰,-55.13,2.35,📉 獲利侵蝕,2026-03,N/A,-310.99
-30.16,49.65,345.16,⚪ 中性觀察,2025,-3.8,1227.TW,29.1499996185,23.19%,0.52,8.80664641042296,佳格,33.33,1.33,⚠️ 獲利稀釋,2026-03,4.10%,-311.83000000000004
11.72,112.64999999999999,381.92,❌ 暫避觀望,2025,8.9,6173.TWO,285.0,N/A,1.19,37.949400798934754,信昌電,70.0,3.26,⚠️ 獲利稀釋,2026-03,N/A,-311.92
-79.59,13.35,101.24,❌ 暫避觀望,2025,-1.9,5244.TW,37.9000015259,N/A,-0.48,42.58427137741573,弘凱,-211.63,0.51,📉 獲利侵蝕,2026-03,N/A,-312.87
35.21,-30.449999999999996,356.44,⚪ 數據不足,2025,195.34,1316.TW,10.3000001907,30.65%,-0.19,0.0,上曜,41.38,-0.52,⚠️ 獲利稀釋,2026-03,-1.86%,-315.06
-47.66,169.65,344.16,❌ 暫避觀望,2025,25.19,4569.TW,187.0,15.14%,3.22,16.534040671971706,六方科-KY,29.03,4.13,⚠️ 獲利稀釋,2026-03,0.74%,-315.13
-74.77,15.450000000000001,303.58,❌ 暫避觀望,2025,-4.08,6508.TWO,24.25,N/A,0.36,23.54368932038835,惠光,-12.2,0.27,📉 獲利侵蝕,2026-03,N/A,-315.78
-39.27,60.44999999999999,343.04,⚪ 中性觀察,2025,-5.68,2105.TW,29.2999992371,22.84%,0.57,7.270471274714641,正新,26.67,1.5,⚠️ 獲利稀釋,2026-03,6.75%,-316.37
-132.32,0.0,338.66,⚪ 數據不足,2025,-9.81,3591.TW,0.0,21.48%,0.12,0.0,艾笛森,22.22,-0.34,🔄 轉虧為盈,2026-03,-2.51%,-316.44000000000005
-50.0,75.0,293.89,⚪ 中性觀察,2025,-10.14,5009.TWO,36.0,N/A,0.5,7.2,榮剛,-24.19,2.2,📉 獲利侵蝕,2026-03,N/A,-318.08
-73.47,129.75,242.64,⚪ 中性觀察,2025,-14.3,6863.TW,93.5,N/A,0.61,10.809248554913294,永道-KY,-75.79,3.0,📉 獲利侵蝕,2026-03,N/A,-318.43
17.15,-73.94999999999999,313.28,⚪ 數據不足,2025,-1.12,6431.TW,18.9500007629,N/A,-0.4,0.0,光麗-KY,-5.26,-2.07,📉 獲利侵蝕,2026-03,N/A,-318.53999999999996
95.65,-9.3,168.9,⚪ 數據不足,2025,79.86,6969.TW,25.6000003815,N/A,-0.05,0.0,成信實業*-創,-150.0,-0.09,📉 獲利侵蝕,2026-03,N/A,-318.9
-38.46,-30.450000000000003,74.47,⚪ 數據不足,2025,13.75,6617.TWO,65.9000015259,N/A,-0.32,0.0,共信-KY,-244.44,-0.92,📉 獲利侵蝕,2026-03,N/A,-318.90999999999997
-338.6,-60.6,364.7,⚪ 數據不足,2025,-14.66,5230.TWO,20.5,N/A,-0.28,0.0,雷笛克光學,44.9,-1.35,⚠️ 獲利稀釋,2026-03,N/A,-319.8
-97.61,-13.799999999999999,271.71,⚪ 數據不足,2025,-4.99,5015.TWO,23.75,N/A,0.25,0.0,華祺,-48.98,0.06,📉 獲利侵蝕,2026-03,N/A,-320.69
-11.43,505.34999999999997,314.69,⚪ 中性觀察,2025,-6.24,3023.TW,310.5,23.64%,3.6,9.216384683882458,信邦,-6.49,13.02,📉 獲利侵蝕,2026-03,9.15%,-321.18
30.29,388.79999999999995,334.59,⚪ 中性觀察,2025,20.3,3357.TWO,315.0,28.44%,2.51,12.152777777777779,臺慶科,13.18,10.26,⚠️ 獲利稀釋,2026-03,14.20%,-321.40999999999997
64.8,705.45,411.46,❌ 暫避觀望,2025,54.05,2368.TW,1265.0,33.66%,6.87,26.89772485647459,金像電,89.33,19.47,⚠️ 獲利稀釋,2026-03,24.30%,-322.13
-50.0,38.550000000000004,292.45,⚪ 中性觀察,2025,-16.5,3038.TW,22.7999992371,20.87%,0.37,8.87159503389105,全台,-30.61,1.1,📉 獲利侵蝕,2026-03,0.16%,-323.06
-79.88,19.650000000000002,316.3,❌ 暫避觀望,2025,-22.51,4561.TWO,41.5499992371,19.95%,0.25,31.717556669541985,健椿,-7.41,0.66,📉 獲利侵蝕,2026-03,4.03%,-323.71000000000004
-51.27,130.05,257.7,⚪ 中性觀察,2025,-7.71,1582.TW,90.5,21.08%,0.35,10.438292964244521,信錦,-66.67,3.45,📉 獲利侵蝕,2026-03,5.11%,-324.37
58.77,63.6,366.19,⚪ 中性觀察,2025,3.4,2415.TW,30.2000007629,25.38%,0.35,7.122641689363207,錩新,41.67,1.81,⚠️ 獲利稀釋,2026-03,12.75%,-324.52
0.6,64.64999999999999,345.97,⚪ 中性觀察,2025,1.69,9908.TW,29.7999992371,N/A,0.33,6.91415295524362,大台北,18.52,1.72,⚠️ 獲利稀釋,2026-03,N/A,-327.45000000000005
-43.71,242.10000000000002,333.31,⚪ 中性觀察,2025,-7.67,6732.TWO,169.5,N/A,2.19,10.501858736059479,昇佳電子,5.8,6.22,⚠️ 獲利稀釋,2026-03,N/A,-327.51
-28.03,113.25000000000001,310.12,⚪ 中性觀察,2025,14.61,2397.TW,59.5,25.36%,0.76,7.880794701986754,友通,-18.28,2.49,📉 獲利侵蝕,2026-03,-1.87%,-328.4
-21.36,78.75,331.39,⚪ 中性觀察,2025,-3.38,2497.TW,58.2000007629,25.76%,0.8,11.08571443102857,怡利電,2.67,2.37,⚠️ 獲利稀釋,2026-03,10.08%,-328.71999999999997
1.96,115.50000000000001,330.21,⚪ 中性觀察,2025,7.21,2453.TW,56.4000015259,24.39%,0.9,7.324675522844155,凌群,1.12,3.12,⚠️ 獲利稀釋,2026-03,4.56%,-329.09
26.43,140.85000000000002,397.14,⚪ 中性觀察,2025,5.45,6967.TWO,70.8000030518,N/A,1.07,7.539936427241747,汎瑋材料,66.67,4.02,⚠️ 獲利稀釋,2026-03,N/A,-330.46999999999997
9.15,51.45,1078.36,❌ 暫避觀望,2025,51.17,4739.TW,122.0,14.91%,1.51,35.56851311953353,康普,747.83,1.56,⚠️ 獲利稀釋,2026-03,8.56%,-330.52999999999986
15.38,45.3,447.51,❌ 暫避觀望,2025,4.4,8074.TWO,73.0,N/A,0.52,24.172185430463575,鉅橡,116.67,1.35,⚠️ 獲利稀釋,2026-03,N/A,-330.84
230.83,35.550000000000004,506.19,❌ 暫避觀望,2025,6.6,3530.TW,73.5999984741,31.94%,0.44,31.054851676835444,晶相光,175.0,1.74,⚠️ 獲利稀釋,2026-03,14.09%,-331.19
-78.9,-75.75,125.31,⚪ 數據不足,2025,-71.56,8291.TWO,49.7999992371,N/A,-0.49,0.0,尚茂,-206.25,-1.95,📉 獲利侵蝕,2026-03,N/A,-331.56
4.19,136.35,324.12,⚪ 中性觀察,2025,5.64,6261.TWO,97.1999969482,N/A,0.85,10.69306897119912,久元,-7.53,4.23,📉 獲利侵蝕,2026-03,N/A,-331.65
26.02,104.99999999999999,339.67,❌ 暫避觀望,2025,22.86,4931.TWO,261.5,26.27%,1.48,37.35714285714286,新盛力,7.25,3.13,⚠️ 獲利稀釋,2026-03,15.45%,-332.42
13.33,40.95,389.13,⚪ 中性觀察,2025,-14.65,1409.TW,28.5499992371,22.79%,0.39,10.457875178424908,新纖,56.0,1.19,⚠️ 獲利稀釋,2026-03,8.66%,-333.13
-56.52,4.500000000000001,133.35,❌ 暫避觀望,2025,-3.61,4130.TWO,25.1000003815,34.00%,-0.09,83.66666793833332,健亞,-200.0,0.1,📉 獲利侵蝕,2026-03,-5.47%,-333.35
