股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,建議買進價,歷史次數,raw_wr5,raw_pnl
3577.TWO,泓格,無,70.3000030518,66.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4609.TWO,唐鋒,無,5.1900000572,54.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2254.TW,巨鎧精密-創,無,70.4000015259,67.57,⚪ 一般監控,0.00%,0.00%,nan%,-4.30%,0.0,1,0.0,
6221.TWO,晉泰,無,25.2000007629,22.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2250.TW,IKKA-KY,無,60.0,36.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8489.TWO,三貝德,無,25.6499996185,65.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6844.TWO,諾貝兒,無,63.2999992371,25.81,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6931.TW,青松健康,無,50.5999984741,48.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00632R.TW,元大台灣50反1,無,14.8199996948,67.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3266.TW,昇陽,無,13.1000003815,38.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2812.TW,台中銀,無,20.5499992371,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2724.TWO,藝舍-KY,無,18.6499996185,48.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3232.TWO,昱捷,無,22.75,43.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2867.TW,三商壽,無,7.6399998665,29.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1203.TW,味王,無,39.5,55.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8291.TWO,尚茂,無,14.3999996185,61.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00845B.TWO,富邦新興投等債,無,33.4199981689,37.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6668.TW,中揚光,無,33.0,35.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
020030.TW,統一智慧電動車N,無,11.0500001907,63.57,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4760.TWO,勤凱,無,196.5,61.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6491.TW,晶碩,無,277.0,44.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3078.TWO,僑威,無,55.5999984741,24.32,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2520.TW,冠德,無,31.7999992371,42.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3115.TWO,富榮綱,無,9.4799995422,35.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6103.TWO,合邦,無,42.2999992371,57.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1338.TW,廣華-KY,無,15.6000003815,50.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6596.TWO,寬宏藝術,無,100.0,5.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6160.TWO,欣技,無,15.6999998093,36.51,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5426.TWO,振發,無,19.25,51.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
02001L.TW,富邦蘋果正二N,無,57.9500007629,36.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6585.TW,鼎基,無,95.0,62.5,⚪ 一般監控,0.00%,0.00%,nan%,-6.86%,0.0,1,0.0,
6806.TW,森崴能源,無,37.3499984741,31.3,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00648R.TW,元大S&P500反1,無,4.7100000381,76.27,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1442.TW,名軒,無,26.1000003815,50.34,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8349.TWO,�矬�,無,41.2999992371,59.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2633.TW,台灣高鐵,無,26.3500003815,51.72,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4530.TWO,宏易,無,28.1000003815,47.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00760B.TWO,復華新興企業債,無,53.5999984741,36.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1295.TWO,生合,無,63.9000015259,38.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6234.TWO,高僑,無,27.8999996185,59.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6418.TWO,詠昇,無,28.8500003815,39.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2201.TW,裕隆,無,27.2000007629,38.26,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1323.TW,永裕,無,23.1000003815,90.83,⚪ 一般監控,100.00%,0.00%,nan%,-0.79%,0.0,2,0.0,
1733.TW,五鼎,無,29.25,47.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00662.TW,富邦NASDAQ,無,95.25,22.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1229.TW,聯華,無,45.0499992371,61.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2948.TWO,寶陞,無,39.0,44.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4966.TWO,譜瑞-KY,無,476.0,23.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6186.TWO,新潤,無,38.25,28.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8102.TWO,傑霖科技,無,,100.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8437.TWO,大地-KY,無,12.6000003815,17.5,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8416.TWO,實威,無,167.0,43.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4164.TW,承業醫,無,30.1499996185,44.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6573.TW,虹揚-KY,無,12.6499996185,33.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
910322.TW,康師傅-DR,無,25.8999996185,47.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2211.TW,長榮鋼,無,96.8000030518,37.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4439.TW,冠星-KY,無,86.8000030518,55.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2542.TW,興富發,無,34.7999992371,28.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6431.TW,光麗-KY,無,23.5,45.24,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
02001R.TW,富邦蘋果反一N,無,0.75,57.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4192.TWO,杏國,無,20.4500007629,37.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00994A.TW,主動第一金台股優,無,11.75,48.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7455.TWO,樺緯物聯,無,59.9000015259,32.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6167.TWO,久正,無,13.3500003815,58.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8047.TWO,星雲,無,55.4000015259,49.02,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
3056.TW,富華新,無,14.75,36.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6756.TW,威鋒電子,無,70.1999969482,37.07,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6180.TWO,橘子,無,42.4500007629,30.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5211.TWO,蒙恬,無,21.1000003815,27.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7783.TWO,佳運,無,82.0999984741,16.53,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6870.TWO,騰雲,無,181.0,38.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6235.TW,華孚,無,46.0999984741,35.77,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4580.TWO,捷流閥業,無,80.0999984741,44.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7702.TWO,前端風電,無,21.4500007629,25.81,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6843.TWO,進典,無,44.5999984741,36.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4584.TWO,君帆,無,41.75,10.66,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1776.TW,展宇,無,15.9499998093,63.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5601.TWO,台聯櫃,無,35.5999984741,40.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6933.TW,AMAX-KY,無,122.5,29.47,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1337.TW,再生-KY,無,6.1300001144,60.22,⚪ 一般監控,0.00%,0.00%,nan%,0.00%,0.0,1,0.0,
7719.TWO,碳基,無,38.9500007629,45.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6409.TW,旭隼,無,724.0,30.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6165.TW,浪凡,無,44.6500015259,56.4,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3064.TWO,泰偉,無,27.6000003815,29.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3310.TWO,佳穎,無,72.1999969482,46.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6788.TWO,華景電,無,352.0,51.1,⚪ 一般監控,0.00%,0.00%,nan%,-11.10%,0.0,1,0.0,
6781.TW,AES-KY,無,985.0,44.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00764B.TWO,群益25年美債,無,28.5599994659,48.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1907.TW,永豐餘,無,26.7999992371,72.38,⚪ 一般監控,50.00%,0.00%,nan%,-0.96%,0.0,2,0.0,
6969.TW,成信實業*-創,無,28.3999996185,39.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2474.TW,可成,無,188.0,59.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3013.TW,晟銘電,無,96.3000030518,52.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4931.TWO,新盛力,無,130.5,50.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5284.TW,jpp-KY,無,263.5,44.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6499.TWO,益安,無,89.6999969482,50.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00968B.TWO,元大優息投等債,無,9.3100004196,45.68,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3057.TW,喬鼎,無,15.1999998093,48.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5314.TWO,世紀*,無,76.5999984741,49.05,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4138.TWO,曜亞,無,60.7000007629,35.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3008.TW,大立光,無,2155.0,33.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3540.TWO,曜越,無,26.1000003815,21.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3490.TWO,單井,無,25.0499992371,47.52,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3625.TWO,西勝,無,17.0499992371,48.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1589.TW,永冠-KY,無,6.5999999046,50.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9945.TW,潤泰新,無,24.8500003815,19.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9904.TW,寶成,無,28.2999992371,22.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6140.TWO,訊達,無,18.6000003815,30.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00988A.TW,主動統一全球創新,無,11.8500003815,37.28,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1537.TW,廣隆,無,123.5,52.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00851.TW,台新全球AI,無,52.9000015259,21.89,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6264.TWO,富裔,無,6.3299999237,36.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2457.TW,飛宏,無,24.0499992371,18.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6203.TWO,海韻電,無,64.5999984741,55.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4933.TWO,友輝,無,56.7000007629,54.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3548.TWO,兆利,無,77.4000015259,38.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2941.TWO,米斯特,無,37.0999984741,48.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6841.TWO,長佳智能,無,61.9000015259,59.82,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3710.TWO,連展投控,無,6.5,52.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5309.TWO,系統電,無,56.4000015259,35.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6637.TWO,醫影,無,70.6999969482,12.73,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2382.TW,廣達,無,278.5,36.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1102.TW,亞泥,無,34.7000007629,57.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6762.TWO,達亞,無,156.5,27.12,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7782.TWO,光速火箭,無,25.75,31.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6191.TW,精成科,無,88.0999984741,34.38,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5508.TWO,永信建,無,50.5999984741,43.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5258.TW,虹堡,無,46.0,49.35,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8044.TWO,網家,無,22.3999996185,30.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3530.TW,晶相光,無,55.2999992371,35.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1726.TW,永記,無,75.0,32.43,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5703.TWO,亞都,無,13.3000001907,20.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8045.TW,達運光電,無,73.6999969482,41.51,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8478.TW,東哥遊艇,無,156.0,22.39,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3015.TW,全漢,無,50.2000007629,34.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00924.TW,復華S&P500成長,無,26.4200000763,16.41,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6955.TW,邦睿生技-創,無,164.5,44.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5299.TWO,杰力,無,74.0999984741,46.7,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3002.TW,歐格,無,18.3500003815,26.21,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2423.TW,固緯,無,46.25,36.88,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00673R.TW,期元大S&P原油反1,無,17.9500007629,24.94,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1616.TW,億泰,無,22.9500007629,17.17,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3593.TW,力銘,無,13.3500003815,61.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00980D.TWO,主動聯博投等入息,無,20.4400005341,39.86,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6130.TWO,上亞科技,無,26.9500007629,13.25,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00933B.TWO,國泰10Y+金融債,無,16.0799999237,41.18,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2235.TWO,謚源,無,32.75,48.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3629.TWO,地心引力,無,20.3500003815,61.59,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2637.TW,慧洋-KY,無,67.0,45.61,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00989A.TW,主動摩根美國科技,無,13.1700000763,29.3,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3465.TWO,進泰電子,無,36.5,22.51,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5481.TWO,新華,無,22.1000003815,55.1,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00631L.TW,元大台灣50正2,無,19.2600002289,6.11,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6855.TWO,數泓科,無,108.0,37.93,⚪ 一般監控,100.00%,0.00%,0.00%,1.26%,0.0,1,0.0,0.0
5457.TWO,宣德,無,34.0,48.97,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1409.TW,新纖,無,15.4499998093,52.63,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6212.TWO,理銘,無,28.1000003815,25.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2646.TW,星宇航空,無,20.9500007629,33.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6982.TWO,大井泵浦,無,50.0999984741,37.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6934.TW,心誠鎂,無,77.4000015259,43.15,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9910.TW,豐泰,無,80.0999984741,30.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00909.TW,國泰數位支付服務,無,35.5600013733,32.22,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2498.TW,宏達電,無,39.2000007629,29.78,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7765.TW,中華資安,無,225.0,32.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4722.TW,國精化,無,160.0,37.91,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5345.TWO,馥鴻,無,23.25,46.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4438.TW,廣越,無,56.0,21.37,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
009811.TW,統一美國50,無,10.7399997711,19.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6856.TWO,鑫傳,無,52.7999992371,37.31,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6887.TW,寶綠特-KY,無,43.7000007629,43.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2726.TWO,雅茗-KY,無,10.1000003815,48.09,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3268.TWO,海德威,無,14.9499998093,51.95,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8089.TWO,康全電訊,無,22.8999996185,35.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6890.TW,來億-KY,無,160.5,47.46,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2924.TWO,宏太-KY,無,17.0,33.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
9921.TW,巨大,無,71.9000015259,47.85,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00770.TW,國泰北美科技,無,48.2900009155,22.04,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2516.TW,新建,無,13.5500001907,40.58,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6957.TW,裕慶-KY,無,156.5,28.33,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8234.TWO,新漢,無,60.0,41.92,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3661.TW,世芯-KY,無,2485.0,22.84,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00646.TW,元大S&P500,無,64.5500030518,26.71,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2314.TW,台揚,無,19.2999992371,58.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2739.TW,寒舍,無,33.5499992371,36.36,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4413.TWO,飛寶企業,無,17.5499992371,45.16,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6706.TW,惠特,無,112.5,49.64,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8111.TWO,立��,無,58.0,33.49,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
3531.TWO,先益,無,21.0,50.62,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00981B.TWO,第一金優選非投債,無,9.25,53.48,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00953B.TW,群益優選非投等債,無,9.6700000763,54.02,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
7822.TW,倍利科,無,1510.0,33.93,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6482.TWO,弘煜科,無,31.25,49.56,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00724B.TWO,群益投資級金融債,無,34.0800018311,42.76,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00663L.TW,國泰臺灣加權正2,無,55.3499984741,32.54,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
6965.TW,中傑-KY,無,86.0,70.42,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8936.TWO,國統,無,50.7999992371,43.06,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
8097.TWO,常珵,無,55.2000007629,46.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1538.TW,正峰,無,12.8999996185,6.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2230.TWO,泰茂,無,31.2000007629,38.83,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
1796.TWO,金穎生技,無,33.6500015259,11.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
2881.TW,富邦金,無,86.0,36.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
00952.TW,凱基台灣AI50,無,12.3199996948,42.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
5203.TW,訊連,無,61.7000007629,41.9,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
4743.TWO,合一,無,52.0999984741,46.74,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0.0,0,0.0,0.0
