eps,gm,prev_rev_yoy,price,pe,advice,est_price,prev_year,rev_yoy,prev_eps_yoy,eps_yoy,name,status,date,expansion,symbol,prev_eps,om
0.2,10.73%,-4.08,17.25,15.825688073394494,❌ 暫避觀望,16.35,2025,706.42,-42.05,81.82,福懋,⚠️ 獲利稀釋,2026-03,-624.5999999999999,1434.TW,0.51,1.58%
-0.3,N/A,-7.8,46.4000015259,0.0,⚪ 數據不足,-22.8,2025,589.25,-244.44,-36.36,能率,📉 獲利侵蝕,2026-03,-625.61,5392.TWO,-0.26,N/A
-0.14,2.82%,47.9,14.3999996185,0.0,⚪ 數據不足,-14.399999999999999,2025,653.58,73.24,26.32,遠雄來,⚠️ 獲利稀釋,2026-03,-627.26,2712.TW,-0.38,-30.62%
-0.05,16.12%,6.12,25.5,0.0,⚪ 數據不足,-63.59999999999999,2025,490.8,-183.36,-138.46,大同,📉 獲利侵蝕,2026-03,-629.26,2371.TW,-5.2,2.89%
0.29,N/A,36.78,26.8999996185,12.688679065330188,⚪ 中性觀察,31.8,2025,607.48,-11.2,-23.68,陞泰,📉 獲利侵蝕,2026-03,-631.16,8072.TW,1.11,N/A
0.97,N/A,-4.58,25.75,4.541446208112875,⚪ 中性觀察,85.05,2025,561.75,5.56,-70.09,久威,📉 獲利侵蝕,2026-03,-631.84,6114.TWO,2.66,N/A
-0.16,16.30%,-7.73,15.1999998093,0.0,⚪ 數據不足,-16.200000000000003,2025,573.24,-3200.0,-60.0,江興鍛,📉 獲利侵蝕,2026-03,-633.24,4528.TWO,-0.31,2.02%
0.33,13.72%,8.85,29.0499992371,0.0,⚪ 數據不足,-13.5,2025,683.51,-186.67,50.0,銘異,🔄 轉虧為盈,2026-03,-633.51,3060.TW,-0.39,3.00%
0.81,4.90%,-2.83,34.8499984741,14.704640706371306,⚪ 中性觀察,35.550000000000004,2025,1010.36,4.35,376.47,華新,⚠️ 獲利稀釋,2026-03,-633.89,1605.TW,0.75,-1.88%
0.11,N/A,-32.92,15.6999998093,0.0,⚪ 數據不足,-46.5,2025,692.61,-814.29,57.14,健信,🔄 轉虧為盈,2026-03,-635.47,4502.TWO,-1.51,N/A
0.07,19.80%,13.83,54.0,9.540636042402827,⚪ 中性觀察,84.9,2025,549.89,6.06,-87.72,毅嘉,📉 獲利侵蝕,2026-03,-637.61,2402.TW,2.47,8.98%
-1.11,20.74%,-4.14,9.6700000763,0.0,⚪ 數據不足,-26.4,2025,479.53,18.87,-158.14,艾美特-KY,📉 獲利侵蝕,2026-03,-637.67,1626.TW,-0.86,-2.32%
0.07,N/A,-25.37,14.1000003815,20.73529467867647,❌ 暫避觀望,10.2,2025,592.47,-67.74,-50.0,陸海,📉 獲利侵蝕,2026-03,-642.47,5603.TWO,0.4,N/A
1.23,N/A,37.46,70.4000015259,4.731182898245968,⚪ 中性觀察,223.2,2025,624.34,-3.06,-18.54,瀚宇博,📉 獲利侵蝕,2026-03,-642.88,5469.TW,6.05,N/A
2.87,N/A,-6.1,95.3000030518,5.502309645023095,⚪ 中性觀察,259.8,2025,778.77,36.36,135.25,金益鼎,⚠️ 獲利稀釋,2026-03,-643.52,8390.TWO,6.6,N/A
-1.94,-39.75%,21.99,20.2999992371,0.0,⚪ 數據不足,-779.1,2025,337.51,-601.1,-308.6,永崴投控,📉 獲利侵蝕,2026-03,-646.11,3712.TW,-22.85,-47.71%
-0.43,-19.71%,-18.82,4.7100000381,0.0,⚪ 數據不足,-63.15,2025,641.55,-12.99,-4.88,再生-KY,📉 獲利侵蝕,2026-03,-646.43,1337.TW,-1.74,-65.33%
-0.06,N/A,-15.49,29.0,0.0,⚪ 數據不足,-25.95,2025,146.56,-381.82,-500.0,通泰,📉 獲利侵蝕,2026-03,-646.56,5487.TWO,-0.53,N/A
14.92,17.90%,124.88,2385.0,21.21697357886309,❌ 暫避觀望,1686.1499999999999,2025,710.88,119.5,62.58,智邦,⚠️ 獲利稀釋,2026-03,-648.3,2345.TW,47.13,12.65%
0.18,16.43%,2.49,20.2999992371,7.6315786605639095,⚪ 中性觀察,39.900000000000006,2025,622.34,35.9,-27.27,中櫃,📉 獲利侵蝕,2026-03,-649.61,2613.TW,1.14,9.95%
2.5,N/A,2.2,256.5,14.393939393939394,⚪ 中性觀察,267.3,2025,707.03,-18.46,56.77,力成,⚠️ 獲利稀釋,2026-03,-650.26,6239.TW,7.48,N/A
-0.18,11.65%,-0.7,316.5,129.71311475409834,❌ 暫避觀望,36.60000000000001,2025,523.93,-52.84,-129.51,台勝科,📉 獲利侵蝕,2026-03,-653.4399999999999,3532.TW,1.58,9.15%
-0.06,N/A,-0.4,20.9500007629,0.0,⚪ 數據不足,-14.399999999999999,2025,709.26,14.63,54.55,立軒,⚠️ 獲利稀釋,2026-03,-654.71,6222.TWO,-0.4,N/A
0.05,N/A,-0.11,52.0,4.333333333333333,⚪ 中性觀察,180.0,2025,562.59,-0.53,-92.65,大田,📉 獲利侵蝕,2026-03,-655.24,8924.TWO,5.63,N/A
0.16,8.85%,-9.83,13.3500003815,0.0,⚪ 數據不足,-1.8,2025,1088.74,-137.5,433.33,志聯,🔄 轉虧為盈,2026-03,-655.4100000000001,2024.TW,-0.06,2.74%
-0.64,N/A,-19.7,76.1999969482,9.071428208119046,⚪ 中性觀察,126.0,2025,501.31,-71.93,-154.24,中傑-KY,📉 獲利侵蝕,2026-03,-655.55,6965.TW,3.5,N/A
0.66,N/A,-6.2,55.4000015259,9.470085730923078,⚪ 中性觀察,87.75,2025,680.31,-1.26,24.53,全國,⚠️ 獲利稀釋,2026-03,-655.78,9937.TW,2.36,N/A
0.17,14.13%,-10.57,18.1499996185,0.0,⚪ 數據不足,-16.05,2025,813.46,-178.05,157.14,和勤,🔄 轉虧為盈,2026-03,-656.32,1586.TWO,-0.35,-0.10%
0.37,16.97%,-4.77,37.4500007629,5.833333452165109,⚪ 中性觀察,96.3,2025,611.65,-44.58,-44.78,皇昌,📉 獲利侵蝕,2026-03,-656.43,2543.TW,2.69,14.03%
0.19,N/A,28.59,10.5500001907,3.625429618797251,⚪ 中性觀察,43.650000000000006,2025,613.94,12.94,-43.33,夆典,📉 獲利侵蝕,2026-03,-657.2700000000001,3052.TW,1.1,N/A
0.86,N/A,-67.66,29.0,0.0,⚪ 數據不足,-35.699999999999996,2025,1331.07,-328.07,673.33,麗升能源,🔄 轉虧為盈,2026-03,-657.7399999999999,8087.TWO,-1.32,N/A
0.07,N/A,-11.15,30.8999996185,55.17857074732142,❌ 暫避觀望,8.4,2025,658.28,-44.89,0.0,力山,📉 獲利侵蝕,2026-03,-658.28,1515.TW,0.97,N/A
-0.39,13.52%,82.32,26.75,11.145833333333334,⚪ 中性觀察,36.0,2025,317.47,94.5,-343.75,彬台,📉 獲利侵蝕,2026-03,-661.22,3379.TWO,2.12,7.02%
-0.52,N/A,-11.73,8.7700004578,0.0,⚪ 數據不足,-23.849999999999998,2025,379.62,55.88,-282.14,特昇-KY,📉 獲利侵蝕,2026-03,-661.76,6616.TWO,-0.61,N/A
-0.39,N/A,-1.88,26.9500007629,0.0,⚪ 數據不足,-141.75,2025,709.1,-12.0,45.83,網家,⚠️ 獲利稀釋,2026-03,-663.27,8044.TWO,-4.62,N/A
-0.3,-20.30%,-3.72,16.4500007629,0.0,⚪ 數據不足,-71.7,2025,678.12,-4.02,14.29,元翎,⚠️ 獲利稀釋,2026-03,-663.83,4564.TW,-1.86,-35.14%
0.79,N/A,13.17,40.0,4.872107186358099,⚪ 中性觀察,123.15,2025,655.72,16.48,-8.14,東捷資訊,📉 獲利侵蝕,2026-03,-663.86,6697.TWO,3.04,N/A
0.03,15.11%,7.24,35.0999984741,0.0,⚪ 數據不足,-50.55,2025,783.17,-51.49,115.0,三顧,🔄 轉虧為盈,2026-03,-668.17,3224.TWO,-1.53,-12.99%
-0.96,N/A,-79.25,18.3500003815,0.0,⚪ 數據不足,-111.45,2025,-28.98,-137.27,-700.0,康全電訊,🌑 雙重衰退,2026-03,-671.02,8089.TWO,-3.09,N/A
1.01,N/A,-4.91,91.5999984741,8.85024139846377,⚪ 中性觀察,155.25,2025,669.21,-47.82,-2.94,中磊,📉 獲利侵蝕,2026-03,-672.1500000000001,5388.TW,4.04,N/A
0.74,N/A,47.74,170.0,0.0,⚪ 數據不足,-43.50000000000001,2025,904.68,78.21,232.14,統新,🔄 轉虧為盈,2026-03,-672.54,6426.TW,-0.78,N/A
0.64,N/A,97.77,150.0,35.46099290780142,❌ 暫避觀望,63.449999999999996,2025,910.97,29.56,236.84,巨有科技,⚠️ 獲利稀釋,2026-03,-674.13,8227.TWO,2.06,N/A
2.88,12.33%,50.25,87.9000015259,5.372860728966993,⚪ 中性觀察,245.39999999999998,2025,852.07,24.8,177.0,達欣工,⚠️ 獲利稀釋,2026-03,-675.07,2535.TW,6.5,8.34%
-0.19,2.21%,0.46,8.1899995804,0.0,⚪ 數據不足,-30.299999999999994,2025,719.14,25.52,42.42,立德,⚠️ 獲利稀釋,2026-03,-676.72,3058.TW,-1.44,-20.80%
1.22,N/A,178.46,98.5,60.42944785276074,❌ 暫避觀望,24.45,2025,1454.66,-48.33,777.78,天品,⚠️ 獲利稀釋,2026-03,-676.8800000000001,6199.TWO,0.31,N/A
0.2,6.94%,-12.15,14.25,6.447963800904978,⚪ 中性觀察,33.15,2025,620.65,29.85,-57.14,宜進,📉 獲利侵蝕,2026-03,-677.79,1457.TW,1.18,33.56%
-1.47,N/A,1056.27,37.9500007629,0.0,⚪ 數據不足,-234.45,2025,702.91,32.78,24.62,泰福-KY,⚠️ 獲利稀釋,2026-03,-678.29,6541.TW,-6.13,N/A
-0.24,N/A,8.46,11.0500001907,0.0,⚪ 數據不足,-44.85,2025,720.34,43.03,41.03,亞元,⚠️ 獲利稀釋,2026-03,-679.3100000000001,6109.TWO,-0.94,N/A
3.51,N/A,130.83,226.0,7.390451275343362,⚪ 中性觀察,458.7,2025,760.6,291.45,80.93,高技,⚠️ 獲利稀釋,2026-03,-679.6700000000001,5439.TWO,13.74,N/A
6.54,N/A,64.37,1035.0,43.08909242298085,❌ 暫避觀望,360.3,2025,1024.34,38.43,344.52,高力,⚠️ 獲利稀釋,2026-03,-679.8199999999999,8996.TW,9.07,N/A
-0.22,0.24%,-8.18,14.5500001907,0.0,⚪ 數據不足,-33.15,2025,411.36,-96.23,-269.23,新晶投控,📉 獲利侵蝕,2026-03,-680.59,3713.TWO,-1.13,-22.36%
-0.03,-2.87%,21.56,15.8000001907,0.0,⚪ 數據不足,-46.650000000000006,2025,772.57,-15.09,91.43,典範,⚠️ 獲利稀釋,2026-03,-681.1400000000001,3372.TWO,-1.22,-10.81%
2.17,N/A,10.13,168.0,7.310704960835509,⚪ 中性觀察,344.7,2025,657.13,-5.53,-25.35,台表科,📉 獲利侵蝕,2026-03,-682.48,6278.TW,9.39,N/A
-0.68,N/A,6.56,12.6999998093,28.222221798444455,❌ 暫避觀望,6.749999999999997,2025,604.09,186.36,-78.95,臺龍,📉 獲利侵蝕,2026-03,-683.0400000000001,6246.TWO,1.14,N/A
0.91,N/A,-15.54,63.5,6.553147574819401,⚪ 中性觀察,145.35000000000002,2025,697.11,-8.92,12.35,豐興,⚠️ 獲利稀釋,2026-03,-684.76,2015.TW,3.88,N/A
-0.41,N/A,19.24,17.75,0.0,⚪ 數據不足,-123.00000000000001,2025,733.42,15.99,48.1,慶生,⚠️ 獲利稀釋,2026-03,-685.3199999999999,6210.TWO,-3.1,N/A
-1.35,10.77%,-1.8,76.3000030518,45.68862458191617,❌ 暫避觀望,25.049999999999997,2025,430.36,-74.46,-258.82,兆利,📉 獲利侵蝕,2026-03,-689.1800000000001,3548.TWO,2.23,1.84%
0.08,13.94%,-14.0,27.0499992371,67.62499809274999,❌ 暫避觀望,6.0,2025,722.84,-15.15,33.33,亞帝歐,⚠️ 獲利稀釋,2026-03,-689.51,3516.TWO,0.27,-0.53%
0.17,13.88%,-7.94,17.0,0.0,⚪ 數據不足,-43.199999999999996,2025,837.33,-188.3,147.22,大立,🔄 轉虧為盈,2026-03,-690.11,4716.TWO,-0.87,-9.40%
-0.28,N/A,-30.78,13.6000003815,0.0,⚪ 數據不足,-67.35000000000001,2025,766.91,-1352.94,69.57,永固-KY,⚠️ 獲利稀釋,2026-03,-697.3399999999999,5546.TW,-2.13,N/A
2.05,20.14%,-4.98,324.5,14.364763169544045,⚪ 中性觀察,338.85,2025,789.66,-48.92,89.72,順達,⚠️ 獲利稀釋,2026-03,-699.9399999999999,3211.TWO,9.05,13.68%
-0.5,18.28%,0.9,174.5,0.0,⚪ 數據不足,-59.85,2025,415.08,-140.6,-285.19,先進光,📉 獲利侵蝕,2026-03,-700.27,3362.TWO,-1.08,-0.95%
-0.16,12.48%,-0.23,44.0999984741,12.59999956402857,⚪ 中性觀察,52.5,2025,563.0,-22.0,-138.1,廣宇,📉 獲利侵蝕,2026-03,-701.1,2328.TW,1.56,4.05%
1.02,15.30%,23.39,57.7999992371,5.688976302864173,⚪ 中性觀察,152.4,2025,734.79,45.42,29.87,海華,⚠️ 獲利稀釋,2026-03,-704.92,3694.TW,4.03,3.72%
4.04,11.11%,16.34,151.0,8.131394722670974,⚪ 中性觀察,278.55,2025,923.54,-15.42,218.11,微星,⚠️ 獲利稀釋,2026-03,-705.43,2377.TW,6.8,2.63%
0.64,10.04%,-5.8,18.5,4.534313725490196,⚪ 中性觀察,61.2,2025,758.27,20.0,52.38,運錩,⚠️ 獲利稀釋,2026-03,-705.89,2069.TW,1.62,4.08%
7.19,N/A,47.13,698.0,11.80449856248943,⚪ 中性觀察,886.95,2025,734.55,28.04,26.37,洋基工程,⚠️ 獲利稀釋,2026-03,-708.18,6691.TW,24.76,N/A
2.54,N/A,17.97,69.5999984741,3.059340592268132,⚪ 中性觀察,341.25,2025,831.66,41.49,120.87,德昌,⚠️ 獲利稀釋,2026-03,-710.79,5511.TWO,10.64,N/A
0.38,N/A,-2.6,24.6499996185,7.0428570338571435,⚪ 中性觀察,52.5,2025,705.12,-12.65,-7.32,強新,📉 獲利侵蝕,2026-03,-712.44,5013.TWO,1.45,N/A
1.18,10.06%,-18.22,51.5,3.9645881447267133,⚪ 中性觀察,194.84999999999997,2025,714.94,-25.55,1.75,中華,⚠️ 獲利稀釋,2026-03,-713.19,2204.TW,5.47,2.43%
0.17,6.63%,42.87,27.6499996185,8.948219941262137,⚪ 中性觀察,46.349999999999994,2025,666.22,32.5,-50.0,展達,📉 獲利侵蝕,2026-03,-716.22,3447.TW,1.6,-0.90%
-0.28,N/A,-8.12,20.1499996185,0.0,⚪ 數據不足,-26.55,2025,116.53,17.02,-600.0,啟發電,📉 獲利侵蝕,2026-03,-716.53,6512.TWO,-0.78,N/A
1.71,N/A,30.49,203.5,0.0,⚪ 數據不足,0.0,2025,701.78,11.79,-14.8,安葆,📉 獲利侵蝕,2026-03,-716.5799999999999,7792.TWO,8.72,N/A
-2.46,N/A,42.15,67.1999969482,0.0,⚪ 數據不足,-220.04999999999998,2025,645.92,-3.84,-71.33,濾能,📉 獲利侵蝕,2026-03,-717.25,6823.TWO,-7.92,N/A
1.12,N/A,1.51,34.0499992371,4.35421985129156,⚪ 中性觀察,117.30000000000001,2025,777.65,5.59,60.0,東明-KY,⚠️ 獲利稀釋,2026-03,-717.65,5538.TW,3.02,N/A
-0.12,13.55%,-9.36,15.1999998093,33.04347784630435,❌ 暫避觀望,6.9,2025,496.11,-81.05,-222.22,春雨,📉 獲利侵蝕,2026-03,-718.33,2012.TW,0.2,2.02%
2.36,N/A,0.03,260.0,16.179215930304917,❌ 暫避觀望,241.05,2025,742.22,-11.22,23.16,啟��,⚠️ 獲利稀釋,2026-03,-719.0600000000001,6285.TW,6.41,N/A
-0.32,14.16%,-35.66,37.6500015259,0.0,⚪ 數據不足,-27.599999999999998,2025,398.68,-116.56,-321.43,正文,📉 獲利侵蝕,2026-03,-720.11,4906.TW,-0.25,-1.55%
0.62,13.97%,-3.51,40.9500007629,10.367088800734177,⚪ 中性觀察,59.25,2025,739.62,-43.86,19.23,敬鵬,⚠️ 獲利稀釋,2026-03,-720.39,2355.TW,1.6,5.11%
-0.37,19.21%,-1.66,23.0,14.285714285714286,⚪ 中性觀察,24.15,2025,287.62,22.0,-436.36,勝德,📉 獲利侵蝕,2026-03,-723.98,3296.TW,0.61,1.75%
0.21,15.39%,3.23,22.5499992371,0.0,⚪ 數據不足,-32.55,2025,890.97,51.74,165.63,聯穎,🔄 轉虧為盈,2026-03,-725.34,3550.TW,-1.18,-3.96%
0.02,15.20%,-2.4,35.0,0.0,⚪ 數據不足,-15.600000000000001,2025,839.44,-91.3,112.5,慶騰,⚠️ 獲利稀釋,2026-03,-726.94,4534.TWO,0.01,-3.10%
-0.74,17.76%,9.37,109.5,17.52,❌ 暫避觀望,93.75,2025,551.01,-30.16,-177.08,定穎投控,📉 獲利侵蝕,2026-03,-728.09,3715.TW,2.7,3.42%
-0.32,12.27%,18.86,12.1000003815,0.0,⚪ 數據不足,-68.39999999999999,2025,753.59,-47.93,23.81,譁裕,⚠️ 獲利稀釋,2026-03,-729.7800000000001,3419.TW,-1.79,-16.22%
-0.95,N/A,166.89,13.1000003815,0.0,⚪ 數據不足,-124.94999999999997,2025,771.53,63.58,41.45,華冠,⚠️ 獲利稀釋,2026-03,-730.0799999999999,8101.TW,-3.15,N/A
0.05,8.95%,-15.54,17.6000003815,0.0,⚪ 數據不足,-58.949999999999996,2025,842.07,-265.31,109.8,福裕,🔄 轉虧為盈,2026-03,-732.2700000000001,4513.TWO,-1.79,-32.66%
0.53,10.06%,-1.98,22.3999996185,13.913043241304347,⚪ 中性觀察,24.150000000000002,2025,767.18,-48.08,32.5,台橡,⚠️ 獲利稀釋,2026-03,-734.68,2103.TW,0.54,3.76%
-0.15,-8.90%,-7.15,25.2999992371,0.6318681128146852,⚪ 中性觀察,600.6000000000001,2025,827.48,1562.0,92.15,永彰,⚠️ 獲利稀釋,2026-03,-735.33,4523.TWO,22.26,-91.14%
0.37,N/A,-0.03,19.7999992371,0.0,⚪ 數據不足,0.0,2025,684.6,42.99,-53.95,久舜,📉 獲利侵蝕,2026-03,-738.5500000000001,5547.TWO,3.06,N/A
-1.04,N/A,2.63,50.9000015259,0.0,⚪ 數據不足,-120.89999999999998,2025,581.06,-404.84,-158.97,匯鑽科,📉 獲利侵蝕,2026-03,-740.03,8431.TWO,-3.88,N/A
6.86,N/A,18.57,512.0,9.514960044601375,⚪ 中性觀察,807.15,2025,779.62,13.53,39.1,崇越,⚠️ 獲利稀釋,2026-03,-740.52,5434.TW,21.81,N/A
-0.15,31.45%,-23.83,18.3999996185,0.0,⚪ 數據不足,-24.6,2025,342.45,56.79,-400.0,恩德,📉 獲利侵蝕,2026-03,-742.45,1528.TW,-0.35,0.98%
0.16,N/A,-23.24,31.6000003815,0.0,⚪ 數據不足,-36.45,2025,918.43,-265.75,175.0,大洋,🔄 轉虧為盈,2026-03,-743.43,1321.TW,-1.25,N/A
-0.01,17.03%,16.76,16.5,14.73214285714286,⚪ 中性觀察,16.799999999999997,2025,543.86,620.0,-200.0,歐格,📉 獲利侵蝕,2026-03,-743.86,3002.TW,0.36,-11.28%
0.37,N/A,26.96,16.7999992371,0.0,⚪ 數據不足,-54.15,2025,751.63,-287.38,5.71,訊達,🔄 轉虧為盈,2026-03,-745.92,6140.TWO,-1.93,N/A
0.01,N/A,-0.31,19.7999992371,0.0,⚪ 數據不足,-3.3,2025,652.21,-81.88,-95.24,良得電,📉 獲利侵蝕,2026-03,-747.45,2462.TW,0.27,N/A
4.14,12.78%,86.48,209.5,5.577742279020235,⚪ 中性觀察,563.4,2025,764.68,46.5,15.64,華擎,⚠️ 獲利稀釋,2026-03,-749.04,3515.TW,15.28,5.61%
0.87,N/A,12.66,341.0,33.76237623762376,❌ 暫避觀望,151.5,2025,746.88,82.74,-7.53,聯茂,📉 獲利侵蝕,2026-03,-754.41,6213.TW,4.16,N/A
0.01,N/A,-13.95,26.5,32.716049382716044,❌ 暫避觀望,12.15,2025,665.76,-17.5,-88.89,佶優,📉 獲利侵蝕,2026-03,-754.65,5452.TWO,0.33,N/A
0.37,9.17%,0.02,33.4000015259,2.8718831922527945,⚪ 中性觀察,174.45000000000002,2025,755.81,254.81,0.0,華榮,📉 獲利侵蝕,2026-03,-755.81,1608.TW,5.5,6.96%
-0.65,N/A,-26.56,24.4500007629,0.0,⚪ 數據不足,-309.9,2025,761.84,-9068.75,5.8,易華電,⚠️ 獲利稀釋,2026-03,-756.0400000000001,6552.TW,-14.35,N/A
-0.35,N/A,-7.46,25.5499992371,0.0,⚪ 數據不足,-35.699999999999996,2025,357.51,-1120.0,-400.0,興能高,📉 獲利侵蝕,2026-03,-757.51,6558.TW,-1.02,N/A
-0.32,8.38%,19.09,115.0,0.0,⚪ 數據不足,-46.949999999999996,2025,200.37,34.88,-557.14,光環,📉 獲利侵蝕,2026-03,-757.51,3234.TWO,-1.4,-32.45%
0.33,15.35%,20.92,44.2999992371,8.859999847420001,⚪ 中性觀察,75.0,2025,802.5,28.92,44.0,華泰,⚠️ 獲利稀釋,2026-03,-758.5,2329.TW,2.45,8.19%
-0.17,18.97%,-22.74,21.1000003815,0.0,⚪ 數據不足,-36.0,2025,746.08,-147.06,-13.33,律勝,📉 獲利侵蝕,2026-03,-759.4100000000001,3354.TWO,-0.84,-79.87%
0.47,-19.82%,-22.64,11.8999996185,0.0,⚪ 數據不足,-12.6,2025,1022.77,87.32,261.54,千興,🔄 轉虧為盈,2026-03,-761.23,2025.TW,-0.18,14.50%
0.75,7.41%,-14.15,21.6000003815,0.0,⚪ 數據不足,-2.2500000000000004,2025,1130.81,-111.9,368.75,燦星旅,🔄 轉虧為盈,2026-03,-762.06,2719.TWO,-0.15,2.54%
0.15,N/A,2.49,33.9000015259,21.8709687263871,❌ 暫避觀望,23.249999999999996,2025,746.36,-54.96,-22.22,裕國,📉 獲利侵蝕,2026-03,-768.58,8905.TWO,0.61,N/A
0.03,15.31%,-20.78,16.3500003815,13.512397009504133,⚪ 中性觀察,18.15,2025,696.33,-49.63,-72.73,三商,📉 獲利侵蝕,2026-03,-769.0600000000001,2905.TW,0.71,0.88%
13.19,15.94%,25.86,838.0,5.6533765094785124,⚪ 中性觀察,2223.4500000000003,2025,746.92,41.92,-23.4,華碩,📉 獲利侵蝕,2026-03,-770.3199999999999,2357.TW,59.99,4.63%
2.54,16.83%,32.39,111.5,15.815602836879435,❌ 暫避觀望,105.74999999999999,2025,1094.24,-1.88,323.33,光洋科,⚠️ 獲利稀釋,2026-03,-770.9100000000001,1785.TWO,3.14,11.95%
-0.67,-18.95%,-45.66,14.0500001907,0.0,⚪ 數據不足,-89.24999999999999,2025,368.34,-66.41,-415.38,隆銘綠能,📉 獲利侵蝕,2026-03,-783.72,3018.TW,-2.16,-73.69%
-0.51,6.18%,-18.44,10.8500003815,0.0,⚪ 數據不足,-75.45,2025,601.5,-691.67,-183.33,兆勁,📉 獲利侵蝕,2026-03,-784.83,2444.TW,-1.9,-17.38%
0.02,11.59%,65.48,65.4000015259,16.3909778260401,❌ 暫避觀望,59.849999999999994,2025,689.5,209.26,-96.0,精確,📉 獲利侵蝕,2026-03,-785.5,3162.TWO,1.7,1.68%
-0.04,8.43%,17.91,60.5,12.525879917184264,⚪ 中性觀察,72.45,2025,887.98,-27.51,96.83,廣越,⚠️ 獲利稀釋,2026-03,-791.15,4438.TW,3.04,-1.90%
0.1,N/A,-1.5,38.7999992371,0.0,⚪ 數據不足,-86.7,2025,709.49,-178.42,-83.05,南六,🔄 轉虧為盈,2026-03,-792.54,6504.TW,-1.09,N/A
1.59,N/A,55.5,84.4000015259,5.2066626481122755,⚪ 中性觀察,243.15,2025,794.87,5.17,1.92,精成科,⚠️ 獲利稀釋,2026-03,-792.95,6191.TW,6.55,N/A
-0.46,-1.63%,-3.44,37.0,0.0,⚪ 數據不足,-205.8,2025,529.36,-281.76,-264.0,正崴,📉 獲利侵蝕,2026-03,-793.36,2392.TW,-6.62,-10.82%
0.53,N/A,-1.67,60.7000007629,12.593361154128631,⚪ 中性觀察,72.3,2025,787.01,1.77,-7.02,伊雲谷,📉 獲利侵蝕,2026-03,-794.03,6689.TW,2.31,N/A
1.02,N/A,12.79,63.4000015259,12.75653954243461,⚪ 中性觀察,74.55,2025,903.68,-4.98,108.16,昶昕,⚠️ 獲利稀釋,2026-03,-795.52,8438.TW,2.1,N/A
0.77,12.18%,4.67,45.7000007629,4.846235499777306,⚪ 中性觀察,141.45,2025,787.21,-1.48,-12.5,中宇,📉 獲利侵蝕,2026-03,-799.71,1535.TW,4.0,5.96%
-0.4,N/A,-13.43,17.6499996185,12.089040834589042,⚪ 中性觀察,21.9,2025,817.81,163.4,16.67,虹揚-KY,⚠️ 獲利稀釋,2026-03,-801.14,6573.TW,1.23,N/A
-2.8,2.51%,5.44,14.0500001907,0.0,⚪ 數據不足,-260.85,2025,467.75,-139.68,-334.92,東碩,📉 獲利侵蝕,2026-03,-802.6700000000001,3272.TWO,-7.65,-26.32%
-0.56,11.17%,-9.18,29.3500003815,0.0,⚪ 數據不足,-80.85000000000001,2025,783.84,-76.19,-19.57,加百裕,📉 獲利侵蝕,2026-03,-803.4100000000001,3323.TWO,-1.92,-4.33%
3.44,N/A,14.38,86.5999984741,3.2109751010048204,⚪ 中性觀察,404.54999999999995,2025,783.73,10.36,-19.81,五福,📉 獲利侵蝕,2026-03,-803.54,2745.TWO,10.01,N/A
-0.37,-12.37%,5.53,65.4000015259,0.0,⚪ 數據不足,-105.75000000000001,2025,859.78,-106.98,52.56,正達,⚠️ 獲利稀釋,2026-03,-807.22,3149.TW,-2.86,-29.19%
-0.65,7.66%,-6.62,30.7000007629,4.849921131579779,⚪ 中性觀察,94.95,2025,253.23,150.56,-557.14,東台,📉 獲利侵蝕,2026-03,-810.37,4526.TW,1.81,-21.47%
-0.61,N/A,10.78,404.5,0.0,⚪ 數據不足,-47.85,2025,846.82,-156.8,36.17,汎銓,⚠️ 獲利稀釋,2026-03,-810.6500000000001,6830.TW,-0.71,N/A
-0.28,N/A,-13.36,27.1000003815,0.0,⚪ 數據不足,-29.85,2025,812.27,-252.38,-8.0,花王,📉 獲利侵蝕,2026-03,-820.27,8906.TWO,-0.78,N/A
0.4,N/A,-43.28,10.9499998093,13.687499761624998,⚪ 中性觀察,12.0,2025,894.76,-85.71,73.91,聯上發,⚠️ 獲利稀釋,2026-03,-820.85,2537.TW,0.15,N/A
-0.15,10.73%,0.41,24.4500007629,12.474490185153062,⚪ 中性觀察,29.4,2025,686.37,327.5,-134.88,友達,📉 獲利侵蝕,2026-03,-821.25,2409.TW,0.9,-2.70%
1.26,N/A,21.03,78.0,7.639569049951029,⚪ 中性觀察,153.14999999999998,2025,817.65,-0.48,-4.55,三聯,📉 獲利侵蝕,2026-03,-822.1999999999999,5493.TWO,4.18,N/A
-0.48,19.64%,164.26,43.9500007629,1.4969346308889644,⚪ 中性觀察,440.4,2025,718.73,7.63,-105.3,信立,📉 獲利侵蝕,2026-03,-824.03,4303.TWO,11.15,-12.85%
0.33,-14.72%,-21.22,27.1499996185,0.0,⚪ 數據不足,-157.95000000000002,2025,956.47,-114.55,127.05,唐榮,🔄 轉虧為盈,2026-03,-829.4200000000001,2035.TWO,-4.72,-18.44%
-0.23,0.84%,-7.88,12.5,0.0,⚪ 數據不足,-5.55,2025,603.87,-87.21,-227.78,佳和,📉 獲利侵蝕,2026-03,-831.65,1449.TW,0.12,-27.07%
0.17,N/A,18.84,42.5999984741,11.767955379585635,⚪ 中性觀察,54.300000000000004,2025,790.97,203.33,-43.33,邁達特,📉 獲利侵蝕,2026-03,-834.3000000000001,6112.TW,1.82,N/A
