date,eps_yoy,gm,prev_eps_yoy,rev_yoy,eps,prev_year,symbol,name,price,expansion,om,pe,status,est_price,prev_rev_yoy,advice,prev_eps
2026-03,-49.06,N/A,-26.71,251.13,0.54,2025,9924.TW,福興,39.5,-300.19,N/A,6.021341463414634,📉 獲利侵蝕,98.39999999999999,-8.15,⚪ 中性觀察,3.08
2026-03,-14.81,N/A,6.16,285.59,0.46,2025,5902.TWO,德記,33.9000015259,-300.4,N/A,5.957821006309315,📉 獲利侵蝕,85.35000000000001,2.91,⚪ 中性觀察,2.24
2026-03,-59.38,23.89%,-6600.0,241.39,-0.51,2025,3499.TWO,環天科,14.6999998093,-300.77,-8.96%,0.0,📉 獲利侵蝕,-57.15,-18.27,⚪ 數據不足,-1.3
2026-03,73.15,14.11%,11.43,374.3,2.58,2025,2645.TW,長榮航太,185.5,-301.15,9.96%,12.873004857737682,⚠️ 獲利稀釋,216.15,11.63,⚪ 中性觀察,5.46
2026-03,-9.76,N/A,-480.95,291.48,-0.45,2025,2509.TW,全坤建,13.1499996185,-301.24,N/A,0.0,📉 獲利侵蝕,-36.75,-81.41,⚪ 數據不足,-0.8
2026-03,-31.4,N/A,-22.33,269.93,0.83,2025,6469.TWO,大樹,74.9000015259,-301.33,N/A,7.285992366332684,📉 獲利侵蝕,154.2,9.39,⚪ 中性觀察,4.01
2026-03,68.75,N/A,69.12,370.94,0.27,2025,5432.TWO,新門,166.5,-302.19,N/A,40.4126213592233,⚠️ 獲利稀釋,61.800000000000004,6.1,❌ 暫避觀望,2.3
2026-03,41.75,N/A,41.2,344.68,5.66,2025,7744.TWO,崴寶,453.0,-302.93,N/A,10.767768005704777,⚠️ 獲利稀釋,631.05,59.94,⚪ 中性觀察,16.28
2026-03,-195.24,N/A,-93.2,108.1,-0.4,2025,7402.TWO,邑錡,115.0,-303.34000000000003,N/A,0.0,📉 獲利侵蝕,-6.15,2.56,⚪ 數據不足,0.1
2026-03,-20.46,N/A,-18.94,283.01,6.96,2025,6670.TW,復盛應用,255.5,-303.46999999999997,N/A,4.642922042522261,📉 獲利侵蝕,825.45,5.01,⚪ 中性觀察,22.45
2026-03,12.7,32.82%,-18.86,316.58,1.42,2025,3374.TWO,精材,286.5,-303.88,27.31%,26.045454545454547,⚠️ 獲利稀釋,165.0,2.53,❌ 暫避觀望,4.99
2026-03,38.89,23.30%,-9.71,342.78,0.75,2025,3624.TWO,光頡,152.5,-303.89,7.20%,35.13824884792627,⚠️ 獲利稀釋,65.1,3.65,❌ 暫避觀望,1.86
2026-03,-150.0,N/A,-337.5,153.95,-0.05,2025,6988.TW,威力暘-創,13.4499998093,-303.95,N/A,0.0,📉 獲利侵蝕,-24.15,-10.48,⚪ 數據不足,-1.13
2026-03,-61.07,18.31%,-56.6,243.32,0.6,2025,1563.TW,巧新,62.0999984741,-304.39,3.31%,13.018867604633122,📉 獲利侵蝕,71.55000000000001,-6.64,⚪ 中性觀察,1.42
2026-03,-97.44,20.78%,-270.99,207.42,0.02,2025,3545.TW,敦泰,55.5999984741,-304.86,-7.17%,0.0,🔄 轉虧為盈,-28.650000000000006,-17.79,⚪ 數據不足,-4.64
2026-03,-141.61,N/A,-40.21,163.56,-0.62,2025,6887.TW,寶綠特-KY,0.0,-305.17,N/A,0.0,📉 獲利侵蝕,0.0,-12.03,⚪ 數據不足,4.58
2026-03,14.29,25.97%,-12.04,319.74,1.76,2025,3265.TWO,台星科,179.5,-305.45,19.26%,13.6294608959757,⚠️ 獲利稀釋,197.55,11.55,⚪ 中性觀察,5.48
2026-03,-53.33,22.41%,46.48,253.31,0.14,2025,4433.TWO,興采,21.2000007629,-306.64,9.68%,0.0,📉 獲利侵蝕,-13.649999999999997,12.09,⚪ 數據不足,1.06
2026-03,3.33,N/A,10.9,310.34,2.48,2025,5520.TWO,力泰,83.5,-307.01,N/A,3.2566302652106085,⚠️ 獲利稀釋,384.6,2.6,⚪ 中性觀察,9.97
2026-03,-63.79,37.30%,-69.45,244.27,3.9,2025,2327.TW,國巨*,1140.0,-308.06,24.28%,25.826914363389214,📉 獲利侵蝕,662.1,9.26,❌ 暫避觀望,11.51
2026-03,0.0,23.91%,18.27,308.22,0.26,2025,3059.TW,華晶科,49.9000015259,-308.22,2.92%,16.14886780773463,📉 獲利侵蝕,46.349999999999994,20.59,❌ 暫避觀望,1.24
2026-03,164.0,N/A,9.74,473.15,2.64,2025,6214.TW,精誠,134.0,-309.15,N/A,6.939409632314862,⚠️ 獲利稀釋,289.65000000000003,12.89,⚪ 中性觀察,7.91
2026-03,7.14,25.14%,-6.99,317.56,0.6,2025,3168.TW,眾福科,42.5,-310.42,8.89%,6.735340729001584,⚠️ 獲利稀釋,94.65,0.46,⚪ 中性觀察,2.61
2026-03,-55.13,N/A,-33.33,255.86,0.35,2025,6221.TWO,晉泰,22.3500003815,-310.99,N/A,3.6106624202746365,📉 獲利侵蝕,92.85,2.45,⚪ 中性觀察,2.35
2026-03,33.33,23.19%,-30.16,345.16,0.52,2025,1227.TW,佳格,29.3500003815,-311.83000000000004,4.10%,8.867069601661631,⚠️ 獲利稀釋,49.65,-3.8,⚪ 中性觀察,1.33
2026-03,70.0,N/A,11.72,381.92,1.19,2025,6173.TWO,信昌電,310.5,-311.92,N/A,41.34487350199734,⚠️ 獲利稀釋,112.64999999999999,8.9,❌ 暫避觀望,3.26
2026-03,-211.63,N/A,-79.59,101.24,-0.48,2025,5244.TW,弘凱,35.9000015259,-312.87,N/A,40.33708036617978,📉 獲利侵蝕,13.35,-1.9,❌ 暫避觀望,0.51
2026-03,41.38,30.65%,35.21,356.44,-0.19,2025,1316.TW,上曜,10.4499998093,-315.06,-1.86%,0.0,⚠️ 獲利稀釋,-30.449999999999996,195.34,⚪ 數據不足,-0.52
2026-03,29.03,15.14%,-47.66,344.16,3.22,2025,4569.TW,六方科-KY,170.5,-315.13,0.74%,15.075154730327144,⚠️ 獲利稀釋,169.65,25.19,❌ 暫避觀望,4.13
2026-03,-12.2,N/A,-74.77,303.58,0.36,2025,6508.TWO,惠光,24.3999996185,-315.78,N/A,23.689320017961165,📉 獲利侵蝕,15.450000000000001,-4.08,❌ 暫避觀望,0.27
2026-03,26.67,22.84%,-39.27,343.04,0.57,2025,2105.TW,正新,29.9500007629,-316.37,6.75%,7.431761975905708,⚠️ 獲利稀釋,60.44999999999999,-5.68,⚪ 中性觀察,1.5
2026-03,22.22,21.48%,-132.32,338.66,0.12,2025,3591.TW,艾笛森,0.0,-316.44000000000005,-2.51%,0.0,🔄 轉虧為盈,0.0,-9.81,⚪ 數據不足,-0.34
2026-03,-24.19,N/A,-50.0,293.89,0.5,2025,5009.TWO,榮剛,31.6000003815,-318.08,N/A,6.3200000762999995,📉 獲利侵蝕,75.0,-10.14,⚪ 中性觀察,2.2
2026-03,-75.79,N/A,-73.47,242.64,0.61,2025,6863.TW,永道-KY,91.8000030518,-318.43,N/A,10.612717115815029,📉 獲利侵蝕,129.75,-14.3,⚪ 中性觀察,3.0
2026-03,-5.26,N/A,17.15,313.28,-0.4,2025,6431.TW,光麗-KY,18.0499992371,-318.53999999999996,N/A,0.0,📉 獲利侵蝕,-73.94999999999999,-1.12,⚪ 數據不足,-2.07
2026-03,-150.0,N/A,95.65,168.9,-0.05,2025,6969.TW,成信實業*-創,23.75,-318.9,N/A,0.0,📉 獲利侵蝕,-9.3,79.86,⚪ 數據不足,-0.09
2026-03,-244.44,N/A,-38.46,74.47,-0.32,2025,6617.TWO,共信-KY,69.6999969482,-318.90999999999997,N/A,0.0,📉 獲利侵蝕,-30.450000000000003,13.75,⚪ 數據不足,-0.92
2026-03,44.9,N/A,-338.6,364.7,-0.28,2025,5230.TWO,雷笛克光學,21.4500007629,-319.8,N/A,0.0,⚠️ 獲利稀釋,-60.6,-14.66,⚪ 數據不足,-1.35
2026-03,-48.98,N/A,-97.61,271.71,0.25,2025,5015.TWO,華祺,22.7000007629,-320.69,N/A,0.0,📉 獲利侵蝕,-13.799999999999999,-4.99,⚪ 數據不足,0.06
2026-03,-6.49,23.64%,-11.43,314.69,3.6,2025,3023.TW,信邦,328.5,-321.18,9.15%,9.7506678539626,📉 獲利侵蝕,505.34999999999997,-6.24,⚪ 中性觀察,13.02
2026-03,13.18,28.44%,30.29,334.59,2.51,2025,3357.TWO,臺慶科,319.0,-321.40999999999997,14.20%,12.3070987654321,⚠️ 獲利稀釋,388.79999999999995,20.3,⚪ 中性觀察,10.26
2026-03,89.33,33.66%,64.8,411.46,6.87,2025,2368.TW,金像電,1200.0,-322.13,24.30%,25.51562832234744,⚠️ 獲利稀釋,705.45,54.05,❌ 暫避觀望,19.47
2026-03,-30.61,20.87%,-50.0,292.45,0.37,2025,3038.TW,全台,22.1000003815,-323.06,0.16%,8.599221938326847,📉 獲利侵蝕,38.550000000000004,-16.5,⚪ 中性觀察,1.1
2026-03,-7.41,19.95%,-79.88,316.3,0.25,2025,4561.TWO,健椿,39.1500015259,-323.71000000000004,4.03%,29.885497348015267,📉 獲利侵蝕,19.650000000000002,-22.51,❌ 暫避觀望,0.66
2026-03,-66.67,21.08%,-51.27,257.7,0.35,2025,1582.TW,信錦,83.4000015259,-324.37,5.11%,9.61937733862745,📉 獲利侵蝕,130.05,-7.71,⚪ 中性觀察,3.45
2026-03,41.67,25.38%,58.77,366.19,0.35,2025,2415.TW,錩新,37.5,-324.52,12.75%,8.84433962264151,⚠️ 獲利稀釋,63.6,3.4,⚪ 中性觀察,1.81
2026-03,18.52,N/A,0.6,345.97,0.33,2025,9908.TW,大台北,29.75,-327.45000000000005,N/A,6.9025522041763345,⚠️ 獲利稀釋,64.64999999999999,1.69,⚪ 中性觀察,1.72
2026-03,5.8,N/A,-43.71,333.31,2.19,2025,6732.TWO,昇佳電子,166.5,-327.51,N/A,10.315985130111525,⚠️ 獲利稀釋,242.10000000000002,-7.67,⚪ 中性觀察,6.22
2026-03,-18.28,25.36%,-28.03,310.12,0.76,2025,2397.TW,友通,56.7999992371,-328.4,-1.87%,7.523178706900662,📉 獲利侵蝕,113.25000000000001,14.61,⚪ 中性觀察,2.49
2026-03,2.67,25.76%,-21.36,331.39,0.8,2025,2497.TW,怡利電,57.4000015259,-328.71999999999997,10.08%,10.933333623980953,⚠️ 獲利稀釋,78.75,-3.38,⚪ 中性觀察,2.37
2026-03,1.12,24.39%,1.96,330.21,0.9,2025,2453.TW,凌群,55.9000015259,-329.09,4.56%,7.25974045790909,⚠️ 獲利稀釋,115.50000000000001,7.21,⚪ 中性觀察,3.12
2026-03,66.67,N/A,26.43,397.14,1.07,2025,6967.TWO,汎瑋材料,72.6999969482,-330.46999999999997,N/A,7.742278695228966,⚠️ 獲利稀釋,140.85000000000002,5.45,⚪ 中性觀察,4.02
2026-03,747.83,14.91%,9.15,1078.36,1.51,2025,4739.TW,康普,114.5,-330.52999999999986,8.56%,33.38192419825073,⚠️ 獲利稀釋,51.45,51.17,❌ 暫避觀望,1.56
2026-03,116.67,N/A,15.38,447.51,0.52,2025,8074.TWO,鉅橡,70.3000030518,-330.84,N/A,23.27814670589404,⚠️ 獲利稀釋,45.3,4.4,❌ 暫避觀望,1.35
2026-03,175.0,31.94%,230.83,506.19,0.44,2025,3530.TW,晶相光,69.5,-331.19,14.09%,29.32489451476793,⚠️ 獲利稀釋,35.550000000000004,6.6,❌ 暫避觀望,1.74
2026-03,-206.25,N/A,-78.9,125.31,-0.49,2025,8291.TWO,尚茂,41.5,-331.56,N/A,0.0,📉 獲利侵蝕,-75.75,-71.56,⚪ 數據不足,-1.95
2026-03,-7.53,N/A,4.19,324.12,0.85,2025,6261.TWO,久元,93.5,-331.65,N/A,10.286028602860286,📉 獲利侵蝕,136.35,5.64,⚪ 中性觀察,4.23
2026-03,7.25,26.27%,26.02,339.67,1.48,2025,4931.TWO,新盛力,239.0,-332.42,15.45%,34.142857142857146,⚠️ 獲利稀釋,104.99999999999999,22.86,❌ 暫避觀望,3.13
2026-03,56.0,22.79%,13.33,389.13,0.39,2025,1409.TW,新纖,26.0499992371,-333.13,8.66%,9.542124262673992,⚠️ 獲利稀釋,40.95,-14.65,⚪ 中性觀察,1.19
2026-03,-200.0,34.00%,-56.52,133.35,-0.09,2025,4130.TWO,健亞,25.6499996185,-333.35,-5.47%,85.49999872833332,📉 獲利侵蝕,4.500000000000001,-3.61,❌ 暫避觀望,0.1
2026-03,85.11,N/A,-45.45,418.94,0.87,2025,5215.TW,科嘉-KY,43.75,-333.83,N/A,10.441527446300714,⚠️ 獲利稀釋,62.85000000000001,-4.56,⚪ 中性觀察,2.04
2026-03,56.17,N/A,56.88,390.31,3.67,2025,6435.TWO,大中,363.5,-334.14,N/A,15.929009640666083,⚠️ 獲利稀釋,342.3,25.24,❌ 暫避觀望,9.52
2026-03,123.61,N/A,-348.39,458.27,0.17,2025,6425.TWO,易發,73.1999969482,-334.65999999999997,N/A,0.0,🔄 轉虧為盈,-90.45,-16.91,⚪ 數據不足,-1.61
2026-03,-15.38,22.74%,-77.78,320.5,0.33,2025,3531.TWO,先益,22.7000007629,-335.88,4.80%,0.0,📉 獲利侵蝕,-10.5,-18.09,⚪ 數據不足,0.3
2026-03,-14.75,N/A,-26.62,321.35,0.52,2025,4942.TW,嘉彰,37.6500015259,-336.1,N/A,5.995223172914014,📉 獲利侵蝕,94.19999999999999,7.48,⚪ 中性觀察,3.06
2026-03,-177.19,N/A,-35.0,158.96,-0.44,2025,8234.TWO,新漢,71.4000015259,-336.15,N/A,105.00000224397058,📉 獲利侵蝕,10.2,5.19,❌ 暫避觀望,0.39
2026-03,42.5,N/A,-109.86,378.91,-0.23,2025,5348.TWO,正能量智能,16.5,-336.41,N/A,0.0,⚠️ 獲利稀釋,-53.4,-3.8,⚪ 數據不足,-1.49
2026-03,-17.96,N/A,-67.55,319.83,1.37,2025,8433.TWO,弘帆,52.7000007629,-337.78999999999996,N/A,13.37563471139594,📉 獲利侵蝕,59.1,-3.48,⚪ 中性觀察,3.17
2026-03,105.83,N/A,4.08,443.87,2.12,2025,6861.TW,睿生光電,333.0,-338.04,N/A,32.39299610894941,⚠️ 獲利稀釋,154.20000000000002,15.29,❌ 暫避觀望,3.84
2026-03,102.44,19.66%,-142.57,440.91,0.18,2025,1583.TW,程泰,50.0,-338.47,-2.95%,0.0,🔄 轉虧為盈,-285.45000000000005,-12.11,⚪ 數據不足,-4.83
2026-03,85.0,N/A,50.0,423.64,0.37,2025,6560.TWO,欣普羅,38.9500007629,-338.64,N/A,0.0,🔄 轉虧為盈,-28.5,123.75,⚪ 數據不足,-0.16
2026-03,14.08,N/A,14.17,353.67,1.62,2025,6525.TW,捷敏-KY,151.0,-339.59000000000003,N/A,10.478834142956282,⚠️ 獲利稀釋,216.14999999999998,14.03,⚪ 中性觀察,5.88
2026-03,-7.41,23.29%,-18.15,332.58,0.51,2025,1504.TW,東元,70.0999984741,-339.99,6.47%,11.41693786223127,📉 獲利侵蝕,92.10000000000001,6.99,⚪ 中性觀察,2.42
2026-03,-35.29,N/A,12.0,305.41,0.11,2025,2477.TW,美隆電,21.2999992371,-340.70000000000005,N/A,4.907833925599078,📉 獲利侵蝕,65.1,-5.34,⚪ 中性觀察,1.68
2026-03,9.68,1.76%,4.42,350.73,-0.56,2025,4726.TWO,永昕,25.6000003815,-341.05,-18.26%,0.0,⚠️ 獲利稀釋,-88.94999999999999,8.23,⚪ 數據不足,-2.17
2026-03,-28.57,N/A,-11.76,312.59,0.05,2025,5512.TWO,力麒,8.1400003433,-341.15999999999997,N/A,26.258065623548383,📉 獲利侵蝕,4.65,17.58,❌ 暫避觀望,0.16
2026-03,-37.7,N/A,-24.63,304.12,0.76,2025,9904.TW,寶成,25.3500003815,-341.82,N/A,2.62966808936722,📉 獲利侵蝕,144.6,-4.71,⚪ 中性觀察,4.1
2026-03,-351.06,N/A,-44.41,-9.15,-1.18,2025,6643.TWO,M31,476.0,-341.91,N/A,0.0,🌑 雙重衰退,-10.35,20.34,⚪ 數據不足,1.69
2026-03,39.09,22.90%,-9.87,381.09,1.53,2025,2618.TW,長榮航,44.9000015259,-342.0,16.53%,3.6985174238797365,⚠️ 獲利稀釋,182.10000000000002,-0.31,⚪ 中性觀察,4.84
2026-03,1.37,N/A,-14.74,343.52,0.74,2025,6175.TWO,立敦,112.5,-342.15,N/A,17.019667170953102,⚠️ 獲利稀釋,99.14999999999999,-1.38,❌ 暫避觀望,2.68
2026-03,7.55,32.99%,-15.98,349.82,1.14,2025,2476.TW,鉅祥,0.0,-342.27,19.39%,0.0,⚠️ 獲利稀釋,0.0,12.66,⚪ 數據不足,4.36
2026-03,59.41,23.42%,685.19,402.3,-0.41,2025,2323.TW,中環,11.5500001907,-342.89,-5.65%,10.69444462101852,⚠️ 獲利稀釋,16.200000000000003,-3.39,⚪ 中性觀察,1.58
2026-03,28.57,17.63%,-147.73,372.19,0.09,2025,1711.TW,永光,44.9000015259,-343.62,-5.18%,0.0,🔄 轉虧為盈,-5.3999999999999995,-7.34,⚪ 數據不足,-0.21
2026-03,-3.43,N/A,-5.01,340.36,2.25,2025,9939.TW,宏全,128.5,-343.79,N/A,5.444915254237288,📉 獲利侵蝕,354.0,1.65,⚪ 中性觀察,9.1
2026-03,-7.69,30.92%,19.61,337.45,2.04,2025,3689.TWO,湧德,120.0,-345.14,12.50%,6.322444678609062,📉 獲利侵蝕,284.7,20.51,⚪ 中性觀察,7.55
2026-03,63.83,N/A,-9.0,409.09,-0.17,2025,6129.TWO,普誠,18.2999992371,-345.26,N/A,0.0,⚠️ 獲利稀釋,-44.85,-2.06,⚪ 數據不足,-1.09
2026-03,-8.18,22.24%,-9.76,338.45,1.01,2025,4755.TW,三福化,139.5,-346.63,10.72%,16.33489461358314,📉 獲利侵蝕,128.1,-9.17,❌ 暫避觀望,3.7
2026-03,-53.16,N/A,-52.99,293.55,0.37,2025,7709.TWO,榮田,87.0,-346.71000000000004,N/A,20.71428571428571,📉 獲利侵蝕,63.0,-31.16,❌ 暫避觀望,2.48
2026-03,-22.14,N/A,271.37,325.07,1.09,2025,9914.TW,美利達,78.3000030518,-347.21,N/A,6.199525182248615,📉 獲利侵蝕,189.45000000000002,-9.71,⚪ 中性觀察,4.01
2026-03,-1.8,27.43%,8.73,345.63,1.65,2025,2755.TWO,揚秦,140.0,-347.43,9.66%,8.636644046884639,📉 獲利侵蝕,243.15,20.09,⚪ 中性觀察,6.44
2026-03,75.56,N/A,9.52,423.28,0.79,2025,8099.TWO,大世科,57.7999992371,-347.71999999999997,N/A,10.034722089774306,⚠️ 獲利稀釋,86.39999999999999,27.49,⚪ 中性觀察,2.53
2026-03,-35.44,23.17%,-74.55,312.37,0.52,2025,2520.TW,冠德,33.9500007629,-347.81,15.06%,5.547385745571896,📉 獲利侵蝕,91.79999999999998,-20.24,⚪ 中性觀察,2.61
2026-03,19.73,N/A,-29.85,367.88,1.76,2025,6438.TW,迅得,157.5,-348.15,N/A,10.899653979238755,⚠️ 獲利稀釋,216.75,26.29,⚪ 中性觀察,5.24
2026-03,30.43,23.25%,-27.14,379.26,2.7,2025,4551.TW,智伸科,225.0,-348.83,11.86%,16.45940014630578,⚠️ 獲利稀釋,205.05,1.71,❌ 暫避觀望,6.04
2026-03,17.41,24.08%,6.67,366.95,2.63,2025,2480.TW,敦陽科,156.0,-349.53999999999996,10.67%,7.525325615050651,⚠️ 獲利稀釋,310.95,11.38,⚪ 中性觀察,8.0
2026-03,76.56,25.55%,77.93,426.15,1.17,2025,2027.TW,大成鋼,40.3499984741,-349.59,14.07%,5.588642447936288,⚠️ 獲利稀釋,108.3,12.63,⚪ 中性觀察,2.88
2026-03,-10.0,N/A,60.23,340.82,-0.11,2025,8201.TW,無敵,13.0500001907,-350.82,N/A,0.0,📉 獲利侵蝕,-16.950000000000003,1.42,⚪ 數據不足,-0.35
2026-03,-2.38,N/A,18.52,349.07,0.41,2025,1104.TW,環泥,26.7999992371,-351.45,N/A,4.660869432539131,📉 獲利侵蝕,86.25,-0.42,⚪ 中性觀察,2.56
2026-03,-33.33,N/A,-57.38,318.51,0.09,2025,5309.TWO,系統電,63.0,-351.84,N/A,116.66666666666666,📉 獲利侵蝕,8.100000000000001,9.13,❌ 暫避觀望,0.27
2026-03,828.57,N/A,-35.23,1180.75,0.51,2025,4440.TW,宜新實業,17.25,-352.17999999999995,N/A,6.791338582677165,⚠️ 獲利稀釋,38.1,-4.85,⚪ 中性觀察,1.14
2026-03,-58.62,N/A,-46.72,293.96,0.12,2025,6754.TW,匯僑設計,44.5,-352.58,N/A,6.722054380664653,📉 獲利侵蝕,99.3,-30.87,⚪ 中性觀察,3.41
2026-03,49.0,28.58%,47.96,401.75,14.9,2025,2383.TW,台光電,5390.0,-352.75,19.80%,49.98608921450431,⚠️ 獲利稀釋,1617.45,46.42,❌ 暫避觀望,41.67
2026-03,-197.83,N/A,142.59,155.69,-0.9,2025,6276.TWO,安鈦克,23.0,-353.52,N/A,21.10091743119266,📉 獲利侵蝕,16.35,20.19,❌ 暫避觀望,0.92
2026-03,-66.84,N/A,-47.18,286.97,0.63,2025,6807.TW,峰源-KY,33.4500007629,-353.81000000000006,N/A,2.881137016614987,📉 獲利侵蝕,174.14999999999998,-14.72,⚪ 中性觀察,4.69
2026-03,-36.27,23.90%,-12.83,318.21,4.28,2025,3413.TW,京鼎,330.5,-354.47999999999996,11.87%,6.349663784822287,📉 獲利侵蝕,780.75,26.66,⚪ 中性觀察,21.44
2026-03,-48.65,N/A,-19.4,306.21,0.38,2025,8931.TWO,大汽電,41.5,-354.85999999999996,N/A,7.504520795660037,📉 獲利侵蝕,82.94999999999999,-1.74,⚪ 中性觀察,1.87
2026-03,-58.82,30.58%,10.87,296.16,0.29,2025,3704.TW,合勤控,46.5499992371,-354.98,1.57%,16.989050816459855,📉 獲利侵蝕,41.1,-2.6,❌ 暫避觀望,1.56
2026-03,-117.65,26.86%,-3800.0,237.64,-0.74,2025,1595.TWO,川寶,82.0,-355.28999999999996,-13.38%,0.0,📉 獲利侵蝕,-88.5,-21.77,⚪ 數據不足,-1.95
2026-03,216.67,N/A,-1.42,572.52,1.14,2025,6215.TW,和椿,103.5,-355.85,N/A,20.136186770428015,⚠️ 獲利稀釋,77.10000000000001,50.12,❌ 暫避觀望,2.08
2026-03,71.43,20.30%,-90.0,428.07,0.12,2025,2106.TW,建大,16.8500003815,-356.64,1.48%,58.10344959137931,⚠️ 獲利稀釋,4.35,-0.7,❌ 暫避觀望,0.13
2026-03,18.72,17.20%,7.92,376.47,2.79,2025,1503.TW,士電,239.5,-357.75,7.03%,12.897145934302639,⚠️ 獲利稀釋,278.55,6.01,⚪ 中性觀察,6.27
2026-03,171.43,N/A,-52.17,529.33,0.05,2025,6624.TWO,萬年清,40.5,-357.90000000000003,N/A,238.23529411764704,⚠️ 獲利稀釋,2.5500000000000003,-10.21,❌ 暫避觀望,0.36
2026-03,-117.39,N/A,6.41,242.37,-0.04,2025,6928.TW,攸泰科技,54.5,-359.76,N/A,0.0,📉 獲利侵蝕,-11.1,-2.54,⚪ 數據不足,-0.73
2026-03,35.38,N/A,-63.22,395.54,-0.42,2025,8426.TWO,紅木-KY,20.0499992371,-360.16,N/A,91.13636016863629,⚠️ 獲利稀釋,3.300000000000003,-5.62,❌ 暫避觀望,1.85
2026-03,-88.89,18.84%,-50.98,271.35,0.15,2025,3501.TW,維熹,40.75,-360.24,5.60%,5.271668822768435,📉 獲利侵蝕,115.95,-6.46,⚪ 中性觀察,3.0
2026-03,-14.23,18.72%,-32.28,346.01,2.11,2025,1537.TW,廣隆,125.5,-360.24,9.93%,6.429303278688525,📉 獲利侵蝕,292.8,-18.5,⚪ 中性觀察,7.95
2026-03,-3.52,24.39%,-24.15,356.78,1.92,2025,3004.TW,豐達科,134.0,-360.29999999999995,9.60%,8.746736292428198,📉 獲利侵蝕,229.8,15.8,⚪ 中性觀察,5.85
2026-03,-44.8,13.69%,-81.13,315.63,0.69,2025,1473.TW,台南,19.7000007629,-360.43,-4.13%,6.70068053159864,📉 獲利侵蝕,44.1,-10.32,⚪ 中性觀察,0.57
2026-03,23.93,23.03%,-34.24,384.64,1.45,2025,3430.TWO,奇鈦科,144.0,-360.71,7.70%,18.11320754716981,⚠️ 獲利稀釋,119.25,16.19,❌ 暫避觀望,3.15
2026-03,47.0,N/A,30.95,408.08,1.47,2025,5243.TW,乙盛-KY,102.0,-361.08,N/A,8.947368421052632,⚠️ 獲利稀釋,171.0,-7.74,⚪ 中性觀察,4.4
2026-03,-188.89,27.89%,-92.73,172.23,-0.07,2025,3050.TW,鈺德,12.6999998093,-361.12,-1.07%,0.0,📉 獲利侵蝕,-2.7,0.72,⚪ 數據不足,0.04
2026-03,-46.72,37.66%,41.67,315.93,1.87,2025,2449.TW,京元電子,337.5,-362.65,28.21%,14.460154241645247,📉 獲利侵蝕,350.09999999999997,30.08,⚪ 中性觀察,9.01
2026-03,-60.0,N/A,23.62,303.38,0.12,2025,8162.TW,微矽電子-創,79.1999969482,-363.38,N/A,19.317072426390244,📉 獲利侵蝕,61.49999999999999,19.79,❌ 暫避觀望,1.57
2026-03,208.82,42.12%,474.47,572.88,3.19,2025,3167.TW,大量,842.0,-364.06,18.24%,42.568250758341755,⚠️ 獲利稀釋,296.70000000000005,95.35,❌ 暫避觀望,8.13
2026-03,-83.87,N/A,-342.86,280.38,0.05,2025,3027.TW,盛達,20.3500003815,-364.25,N/A,0.0,🔄 轉虧為盈,-12.75,4.18,⚪ 數據不足,-1.06
2026-03,25.22,25.47%,21.94,390.24,5.61,2025,3044.TW,健鼎,518.0,-365.02,17.08%,10.584389047813648,⚠️ 獲利稀釋,734.1,11.54,⚪ 中性觀察,19.45
2026-03,44.0,N/A,0.46,409.13,-0.56,2025,6153.TW,嘉聯益,21.4500007629,-365.13,N/A,0.0,⚠️ 獲利稀釋,-148.64999999999998,-25.69,⚪ 數據不足,-4.38
2026-03,28.41,24.27%,8.95,396.55,1.14,2025,2478.TW,大毅,225.5,-368.14,12.13%,26.190476190476193,⚠️ 獲利稀釋,129.14999999999998,7.81,❌ 暫避觀望,3.45
2026-03,-57.14,N/A,-23.71,311.46,0.18,2025,6155.TW,鈞寶,91.9000015259,-368.59999999999997,N/A,85.09259400546297,📉 獲利侵蝕,16.2,10.87,❌ 暫避觀望,0.74
2026-03,9.68,25.29%,-27.19,378.36,0.34,2025,2108.TW,南帝,27.4500007629,-368.68,9.12%,13.260869933768117,⚠️ 獲利稀釋,31.049999999999997,-16.0,⚪ 中性觀察,0.83
2026-03,105.36,N/A,-152.78,474.55,0.18,2025,1530.TW,亞崴,28.25,-369.19,N/A,0.0,🔄 轉虧為盈,-137.25,0.45,⚪ 數據不足,-2.45
2026-03,33.78,N/A,21.07,403.64,0.99,2025,8936.TWO,國統,65.0,-369.86,N/A,6.749740394600209,⚠️ 獲利稀釋,144.45,20.29,⚪ 中性觀察,4.08
2026-03,-97.67,29.42%,46.34,273.28,0.02,2025,3057.TW,喬鼎,19.2999992371,-370.95,-21.05%,0.0,🔄 轉虧為盈,-14.55,1.86,⚪ 數據不足,-0.88
2026-03,-30.0,N/A,-47.47,341.24,0.28,2025,5426.TWO,振發,31.2999992371,-371.24,N/A,21.29251648782313,📉 獲利侵蝕,22.05,17.01,❌ 暫避觀望,0.52
2026-03,71.21,N/A,-16.96,442.71,2.26,2025,6924.TW,榮惠-KY創,120.5,-371.5,N/A,9.355590062111801,⚠️ 獲利稀釋,193.2,-3.92,⚪ 中性觀察,5.68
2026-03,-66.33,N/A,-47.23,305.92,0.33,2025,6194.TWO,育富,32.2000007629,-372.25,N/A,5.886654618446068,📉 獲利侵蝕,82.05000000000001,-2.95,⚪ 中性觀察,2.19
