股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2354.TW      鴻準             53.7         18         40.0           -2.9        1         2233 📉 建議賣出              
2355.TW      敬鵬             42.3          4        61.54          12.04        7         3627 📉 建議賣出              
2356.TW      英業達           42.65          6        55.56           5.66        2         4978 📈 持有 → 繼續持有         
2357.TW      華碩            589.0         19         50.0           8.09        1          539 📈 持有 → 繼續持有         
2359.TW      所羅門           116.0          3        44.44          -1.22        7          295 📉 建議賣出              
2360.TW      致茂           1530.0          6        61.54          36.06        5         1040 📈 持有 → 繼續持有         
2363.TW      矽統             50.6          6        47.62          14.58        3         1658 📈 持有 → 繼續持有         
2365.TW      昆盈             34.8          5        55.56           4.89        3         1239 📈 持有 → 繼續持有         
2367.TW      燿華             72.6          5         60.0         113.63        3        15172 📈 持有 → 繼續持有         
2368.TW      金像電           935.0          6        62.96          41.43        2          731 📈 持有 → 繼續持有         
2369.TW      菱生            27.85          6        64.71          14.07        2          904 📈 持有 → 繼續持有         
2371.TW      大同             31.8          5        56.25          19.79        5        -2887 📉 建議賣出              
2374.TW      佳能             70.6         10         60.0           4.69        2          698 📉 建議賣出              
2376.TW      技嘉            233.0          4        47.06           4.22        3         7298 📈 持有 → 繼續持有         
2377.TW      微星             92.8          8        52.63           2.37        3        -2444 📉 建議賣出              
2379.TW      瑞昱            470.0         20          0.0          -5.76        1         -178 📉 建議賣出              
2380.TW      虹光              5.6          3        52.94          15.03        7           -8 📉 建議賣出              
2382.TW      廣達            289.0          7         45.0           -3.8        5        -3411 📈 持有 → 繼續持有         
2383.TW      台光電          2705.0         20        60.87          51.12        0        -1450 📈 持有 → 繼續持有         
2385.TW      群光            124.0          8        66.67           6.51        3        -3842 📉 建議賣出              
2387.TW      精元            43.55          8        42.31          11.41        3        -2068 📈 持有 → 繼續持有         
2388.TW      威盛            48.25         10        36.36          -2.01        1          822 📈 持有 → 繼續持有         
2392.TW      正崴            35.65          6        44.44          -0.96        4         -774 📉 建議賣出              
2393.TW      億光             64.4         13         48.0           9.06        3         5370 📈 持有 → 繼續持有         
2395.TW      研華            342.5          3        66.67          17.85        5          -45 📉 建議賣出              
2397.TW      友通             55.0          5        33.33          -4.93        5          169 📉 建議賣出              
2399.TW      映泰            26.25          8        52.94           2.32        4          618 📈 持有 → 繼續持有         
2401.TW      凌陽             20.9          8         45.0           7.57        2          377 📉 建議賣出              
2404.TW      漢唐           1010.0          7        41.67            5.0        4        -2245 📉 建議賣出              
2405.TW      輔信            14.75         18          0.0            0.0        0         -381 📉 建議賣出              
2406.TW      國碩            33.95          3        56.52          24.37        6         4731 📉 建議賣出              
2408.TW      南亞科           238.0         14        53.85           8.23        2       -34114 📉 建議賣出              
2409.TW      友達            16.55          5        47.62           5.14        4       146058 📈 持有 → 繼續持有         
2412.TW      中華電           136.0         18        46.15          -0.01        2        17827 📈 持有 → 繼續持有         
2413.TW      環科            46.25          3         50.0           18.6        7         -852 📉 建議賣出              
2414.TW      精技            44.25          7        58.82           4.82        4          319 📈 持有 → 繼續持有         
2419.TW      仲琦            29.35          3         50.0          10.94        8          232 📈 持有 → 繼續持有         
2420.TW      新巨             50.9          8        52.63          -0.42        4          185 📉 建議賣出              
2421.TW      建準            144.5         16         50.0          -7.16        2        -4669 📈 持有 → 繼續持有         
2423.TW      固緯            47.65          6        46.15          -1.38        4          -51 📈 持有 → 繼續持有         
2424.TW      隴華            30.15         13         50.0           5.48        1           -3 📉 建議賣出              
2425.TW      承啟            30.65         14         50.0            8.5        0           61 📈 持有 → 繼續持有         
2426.TW      鼎元            33.85          5        66.67          72.22        3         6871 📈 持有 → 繼續持有         
2427.TW      三商電           24.45          6         50.0          -0.94        4        -1001 📉 建議賣出              
2428.TW      興勤            160.0          4        56.25            6.2        4         -915 📉 建議賣出              
2429.TW      銘旺科            50.3         15          0.0            0.0        0          312 📉 建議賣出              
2431.TW      聯昌             12.5          4        56.52          14.77        5          990 📈 持有 → 繼續持有         
2432.TW      倚天酷��-創        28.3         17         75.0           9.48        1          -59 📈 持有 → 繼續持有         
2434.TW      統懋             29.6         16        45.45          -1.33        3          -16 📉 建議賣出              
2436.TW      偉詮電            60.8          7         72.0          31.63        3          902 📈 持有 → 繼續持有         
2438.TW      翔耀             20.6          9         40.0          -2.43        3            4 📉 建議賣出              
2439.TW      美律             84.7          4        38.46           6.09        4        -2615 📈 持有 → 繼續持有         
2440.TW      太空梭            14.5          3        52.63            7.6        6         -221 📉 建議賣出              
2441.TW      超豐             85.0         10        57.14          -2.63        3        -2428 📉 建議賣出              
2442.TW      新美齊            19.7         11         50.0            0.0        0        -1289 📈 持有 → 繼續持有         
2444.TW      兆勁             13.2          6        44.44           2.45        4         -181 📈 持有 → 繼續持有         
2449.TW      京元電子          295.5          6        57.14          14.03        4        -2241 📈 持有 → 繼續持有         
2451.TW      創見            236.0         18        71.43           6.83        1         1969 📈 持有 → 繼續持有         
2453.TW      凌群             56.2          5        42.86           8.43        4         -412 📈 持有 → 繼續持有         
2454.TW      聯發科          1720.0         14        63.16          22.22        1        -8022 📉 建議賣出              
2455.TW      全新            237.5          8        60.87          45.29        3          206 📈 持有 → 繼續持有         
2457.TW      飛宏             27.4          4        44.44          15.95        4         1326 📉 建議賣出              
2458.TW      義隆            143.0          6        59.09          17.66        3         4237 📈 持有 → 繼續持有         
2460.TW      建通            23.75          8        46.15           15.9        3         -334 📉 建議賣出              
2461.TW      光群雷           15.45         13        33.33           -3.6        3         -348 📉 建議賣出              
2464.TW      盟立             70.9         11        52.38           4.68        3         2439 📈 持有 → 繼續持有         
2465.TW      麗臺             54.8         17         50.0          -0.36        0         -329 📈 持有 → 繼續持有         
2466.TW      冠西電           43.35         14          0.0            0.0        0          -26 📉 建議賣出              
2467.TW      志聖            363.5          6        55.56          35.06        4          412 📉 建議賣出              
2468.TW      華經             38.5         19         50.0           7.69        0        -1560 📈 持有 → 繼續持有         
2472.TW      立隆電           109.5          5         60.0           9.35        4        -1168 📈 持有 → 繼續持有         
2474.TW      可成            185.5          5         40.0          -1.57        3        -6316 📈 持有 → 繼續持有         
2476.TW      鉅祥             82.3         17          0.0            0.0        0         -496 📈 持有 → 繼續持有         
2478.TW      大毅             67.8          5        57.14          17.73        5        -3212 📉 建議賣出              
2480.TW      敦陽科           142.0          9        44.44           1.78        3         -117 📉 建議賣出              
2481.TW      強茂             96.9          5        52.17          -1.14        5        15140 📈 持有 → 繼續持有         
2482.TW      連宇             16.2          5        46.15            5.6        5          -11 📉 建議賣出              
2483.TW      百容            21.45          4         56.0           9.48        6          -40 📈 持有 → 繼續持有         
2484.TW      希華             26.9          4        52.38          31.27        5          746 📉 建議賣出              
2485.TW      兆赫             62.0          5        66.67          92.21        4       -15068 📈 持有 → 繼續持有         
2486.TW      一詮            152.0          8        71.43          68.71        1         3423 📈 持有 → 繼續持有         
2489.TW      瑞軒            41.35          4        72.41         170.72        3        -4855 📈 持有 → 繼續持有         
2491.TW      吉祥全           16.15          5         50.0           6.75        4         -156 📈 持有 → 繼續持有         
2492.TW      華新科           129.5          5        46.67          25.36        4        -5511 📈 持有 → 繼續持有         
2493.TW      揚博            104.0          5        33.33          -2.14        5          105 📈 持有 → 繼續持有         
2495.TW      普安             33.1          6        57.89          12.25        3        -2055 📈 持有 → 繼續持有         
2498.TW      宏達電            42.0         19          0.0            0.0        0        -3455 📉 建議賣出              
2504.TW      國產             37.7          5        53.85           6.09        3        -2015 📈 持有 → 繼續持有         
2515.TW      中工             16.0         18        52.94           14.9        2        -9656 📉 建議賣出              
2520.TW      冠德            32.85          3        44.44           3.28        6         3882 📉 建議賣出              
2535.TW      達欣工            73.3          5        61.54          13.46        4         -182 📈 持有 → 繼續持有         
2542.TW      興富發           36.55         12        57.14           -0.4        1          722 📉 建議賣出              
2543.TW      皇昌             73.5          8        57.14           8.93        2        -2778 📉 建議賣出              
2547.TW      日勝生            11.1         11         50.0           1.85        2        -5000 📉 建議賣出              
2548.TW      華固            116.5         12        71.43           8.37        0         1907 📈 持有 → 繼續持有         
2597.TW      潤弘            170.5          4         60.0           8.39        4         -218 📈 持有 → 繼續持有         
2601.TW      益航             6.22          3        35.29          15.48        9        -1048 📉 建議賣出              
2603.TW      長榮            207.5         20        66.67          10.08        0         4532 📈 持有 → 繼續持有         
2605.TW      新興            34.75          6        61.54          25.86        3        -5048 📈 持有 → 繼續持有         
2606.TW      裕民             58.6         11        70.59           4.43        2        -5770 📉 建議賣出              
2607.TW      榮運             53.7         19          0.0          -4.04        1         -856 📉 建議賣出              
2609.TW      陽明             59.2         12        71.43          11.07        0        -6879 📉 建議賣出              
2610.TW      華航             18.5          5        57.89           3.16        3       -69142 📉 建議賣出              
2612.TW      中航             57.3         16         50.0           1.48        2        -2066 📉 建議賣出              
2613.TW      中櫃             25.7          5        44.44           0.91        5         -271 📉 建議賣出              
2615.TW      萬海             78.7         13        53.33           5.36        1        -3463 📉 建議賣出              
2616.TW      山隆            17.55          3        66.67          60.22        6         -130 📉 建議賣出              
2617.TW      台航            31.65         18         40.0          -0.62        1         2178 📈 持有 → 繼續持有         
2618.TW      長榮航           33.55          8        56.25           1.22        2       -37457 📉 建議賣出              
2630.TW      亞航            49.55          3        55.56           6.88        6          142 📉 建議賣出              
2633.TW      台灣高鐵           25.9          7        36.36          -2.19        3       -16088 📉 建議賣出              
2634.TW      漢翔             50.8          8        53.33            1.1        2        -7725 📉 建議賣出              
2637.TW      慧洋-KY          66.9          3        59.09          -2.43        6          757 📉 建議賣出              
2640.TWO     大車隊           141.5         16         80.0          11.84        1           81 📈 持有 → 繼續持有         
2641.TWO     正德             18.7          3        57.89           1.76        6        -1885 📉 建議賣出              
2645.TW      長榮航太          160.5          6        52.94           14.5        3           57 📈 持有 → 繼續持有         
2646.TW      星宇航空           21.5         16          0.0          -0.87        1        -1626 📉 建議賣出              
2723.TW      美食-KY          73.4          6         50.0           9.79        3          463 📈 持有 → 繼續持有         
2724.TWO     藝舍-KY         18.65         13          0.0          -7.78        2            0 📉 建議賣出              
2726.TWO     雅茗-KY          10.1         12         50.0          -2.46        2           12 📉 建議賣出              
2739.TW      寒舍             33.9          3        30.77          -4.14        6           72 📉 建議賣出              
2740.TWO     天蔥            41.75          5        59.26          49.92        3            0 📈 持有 → 繼續持有         
2743.TWO     山富             71.8          4        44.44          -1.85        5          -62 📉 建議賣出              
2752.TWO     豆府            211.5         19        36.36          -0.01        2            3 📈 持有 → 繼續持有         
2755.TWO     揚秦            150.0         19         75.0          29.31        0          116 📈 持有 → 繼續持有         
2801.TW      彰銀             20.6          4         62.5           3.83        4       -20247 📈 持有 → 繼續持有         
2812.TW      台中銀            20.8          9        58.33           2.97        1         -271 📈 持有 → 繼續持有         
2820.TW      華票            17.05          5        53.33           4.84        4         -539 📈 持有 → 繼續持有         
2834.TW      臺企銀            15.0          7        66.67           3.24        1       -95352 📉 建議賣出              
2836.TW      高雄銀           12.15          5        61.54           3.67        3        -3370 📉 建議賣出              
2838.TW      聯邦銀           19.95          6        68.42           8.28        2          421 📈 持有 → 繼續持有         
2845.TW      遠東銀           12.35          8        71.43           2.01        1        -2479 📉 建議賣出              
2851.TW      中再保            28.9          3        54.55           3.72        8         3804 📉 建議賣出              
2852.TW      第一保           26.15          5        41.67          -4.71        4        -1718 📉 建議賣出              
2855.TW      統一證           30.25          4        61.54          16.81        4         3210 📈 持有 → 繼續持有         
2867.TW      三商壽             7.9          6        66.67            3.7        3          962 📉 建議賣出              
2880.TW      華南金           33.85          3        65.22          11.98        5        -8816 📉 建議賣出              
2881.TW      富邦金            88.1          6        63.64           0.18        2       -24922 📉 建議賣出              
2882.TW      國泰金            71.7         11         37.5          -2.99        5       -23136 📉 建議賣出              
2883.TW      凱基金            20.1         10        60.87          11.84        2       -15169 📉 建議賣出              
2884.TW      玉山金           33.05          5        58.82           3.92        4       -30745 📉 建議賣出              
2885.TW      元大金            43.3          5         55.0           9.85        4       -27128 📉 建議賣出              
2886.TW      兆豐金           38.75          7         60.0           2.81        2       -20929 📉 建議賣出              
2887.TW      台新新光金         24.75          8         72.0          13.17        2       -61944 📈 持有 → 繼續持有         
2887I.TW     未知             9.32          4        33.33          -0.21        6        -3411 📈 持有 → 繼續持有         
2889.TW      國票金            16.3          3        71.43          10.06        4        -4114 📉 建議賣出              
2890.TW      永豐金           31.75         19        73.68           6.32        1         -138 📈 持有 → 繼續持有         
2891.TW      中信金            51.3          4        47.37           4.17        5       -90751 📈 持有 → 繼續持有         
2892.TW      第一金            28.9          8         40.0           0.18        2         8809 📉 建議賣出              
2897.TW      王道銀行           9.93         17        73.91           8.52        1         5759 📈 持有 → 繼續持有         
2903.TW      遠百            23.25          3        66.67           5.66        5         2606 📈 持有 → 繼續持有         
2923.TW      鼎固-KY          18.3          4        52.94          22.99        4        -1066 📉 建議賣出              
2939.TW      永邑-KY         25.65          6        41.67           21.9        2           -9 📈 持有 → 繼續持有         
2941.TWO     米斯特            38.5         18          0.0          -7.45        1            0 📉 建議賣出              
2948.TWO     寶陞            38.45          3         50.0          -9.42        8           -6 📉 建議賣出              
3002.TW      歐格             20.4          6        41.67          -4.76        5          182 📉 建議賣出              
3003.TW      健和興            50.3          3        60.87           6.25        6          -74 📉 建議賣出              
3004.TW      豐達科           106.5          3        43.75          -2.35        8          -99 📉 建議賣出              
3005.TW      神基            136.0         17         60.0           19.3        0       -15014 📈 持有 → 繼續持有         
3006.TW      晶豪科           161.0          3         60.0          14.92        6         1459 📉 建議賣出              
3008.TW      大立光          2345.0          5        23.08          -1.72        4          266 📈 持有 → 繼續持有         
3010.TW      華立            130.5          7        70.83          10.42        4         2466 📈 持有 → 繼續持有         
3011.TW      今皓             12.3         19          0.0            0.0        0            5 📉 建議賣出              
3013.TW      晟銘電           100.5         20          0.0            0.0        0         1362 📉 建議賣出              
3014.TW      聯陽            118.5          6         50.0           1.67        4        -2625 📈 持有 → 繼續持有         
3015.TW      全漢             51.0          9        56.25           5.76        2         -653 📉 建議賣出              
3016.TW      嘉晶             59.8          8        52.94           12.8        3         1128 📈 持有 → 繼續持有         
3017.TW      奇鋐           1865.0         17        66.67          33.72        1           89 📈 持有 → 繼續持有         
3018.TW      隆銘綠能          12.65          3        56.25           9.32        6            0 📈 持有 → 繼續持有         
3019.TW      亞光            130.5          8        53.33          -3.47        3          683 📉 建議賣出              
3022.TW      威強電            61.0          4         50.0           4.44        4         -190 📉 建議賣出              
3023.TW      信邦            246.5          5        66.67          36.72        3         1901 📈 持有 → 繼續持有         
3025.TW      星通             61.8         16         87.5           2.24        1          484 📈 持有 → 繼續持有         
3028.TW      增你強            50.6          3        57.14          22.56        7        -2518 📈 持有 → 繼續持有         
3029.TW      零壹            115.0          7        47.06           3.55        3        -1113 📉 建議賣出              
3030.TW      德律            277.5         14        65.52          54.17        0         1828 📈 持有 → 繼續持有         
3032.TW      偉訓             68.0         18         20.0          -5.54        3          -56 📉 建議賣出              
3033.TW      威健             30.4          7        45.45           -0.3        3         -671 📈 持有 → 繼續持有         
3034.TW      聯詠            388.0          3        60.87           7.24        6         2391 📉 建議賣出              
3035.TW      智原            151.5          8        57.14          -2.95        2         -168 📉 建議賣出              
3036.TW      文曄            235.5         17         75.0          59.66        0         2728 📈 持有 → 繼續持有         
3037.TW      欣興            508.0          4        66.67          104.0        3        12574 📈 持有 → 繼續持有         
3038.TW      全台             23.1         14        83.33           0.91        1         -101 📈 持有 → 繼續持有         
3040.TW      遠見            48.55          4        58.33          28.03        4           -7 📈 持有 → 繼續持有         
3041.TW      揚智            23.55         11         20.0          -0.19        1          157 📈 持有 → 繼續持有         
3042.TW      晶技             93.5          8         64.0           12.8        3         1989 📈 持有 → 繼續持有         
3044.TW      健鼎            380.0          3         55.0          18.33        7        -2698 📈 持有 → 繼續持有         
3045.TW      台灣大           106.5         11        58.33           1.42        2         -198 📉 建議賣出              
3049.TW      精金            12.45          4        57.69         101.38        3        -8749 📉 建議賣出              
3054.TW      立萬利            72.2         19         70.0         131.04        0           56 📈 持有 → 繼續持有         
3056.TW      富華新           14.95         11         25.0          -1.17        1        -1796 📉 建議賣出              
3057.TW      喬鼎            15.05         17          0.0          -5.26        1          -92 📉 建議賣出              
3059.TW      華晶科           37.45          5        46.67           6.66        3          433 📈 持有 → 繼續持有         
3060.TW      銘異            27.65          8        45.45          -9.03        3        -1383 📉 建議賣出              
3062.TW      建漢            23.35          5        57.89           4.42        3        -2343 📉 建議賣出              
3064.TWO     泰偉             33.7          7        30.77          -2.77        3            0 📉 建議賣出              
3066.TWO     李洲             17.8          6        52.63          19.87        3          201 📈 持有 → 繼續持有         
3067.TWO     全域             18.5          3        57.14          -2.69        6            0 📈 持有 → 繼續持有         
3071.TWO     協禧             24.8          8        52.63          -1.67        3          121 📈 持有 → 繼續持有         
3073.TWO     天方能源           29.4          6        35.71          -0.38        2           18 📉 建議賣出              
3078.TWO     僑威             60.3         14          0.0          -3.34        1        -1174 📈 持有 → 繼續持有         
3081.TWO     聯亞           1485.0         12         70.0         130.59        0        -1657 📈 持有 → 繼續持有         
3083.TWO     網龍             28.4         12         50.0           0.14        1           72 📉 建議賣出              
3085.TWO     新零售           11.55         20          0.0            0.0        0            0 📉 建議賣出              
3086.TWO     華義            222.0         19         60.0          -3.04        3         -102 📉 建議賣出              
3088.TWO     艾訊             81.7          4        45.45          -2.27        7          371 📈 持有 → 繼續持有         
3090.TW      日電貿            92.4          9        44.44          -0.82        2          646 📈 持有 → 繼續持有         
3092.TW      鴻碩             32.1          3        54.55          27.86        7           37 📈 持有 → 繼續持有         
3093.TWO     港建*           40.55         14        63.64          59.02        0          -53 📈 持有 → 繼續持有         
3094.TW      聯傑             23.2         10         60.0           2.58        2         -116 📉 建議賣出              
3105.TWO     穩懋            313.0          3         60.0           45.5        7         -415 📈 持有 → 繼續持有         
3131.TWO     弘塑           1965.0         10        68.75          13.91        2          613 📈 持有 → 繼續持有         
3135.TW      凌航            110.0          5        47.37          23.04        4         -352 📉 建議賣出              
3138.TW      耀登            184.0          4        65.38          78.29        3         -434 📈 持有 → 繼續持有         
3141.TWO     晶宏             44.7          4        35.29          -5.84        5          -33 📉 建議賣出              
3147.TWO     大綜            178.5          3         60.0          -2.47        7           -6 📉 建議賣出              
3149.TW      正達             46.5          9         50.0          11.62        3         1579 📉 建議賣出              
3152.TWO     璟德            139.0          3        57.14           3.65        5          272 📉 建議賣出              
3158.TWO     嘉實             91.2         20         25.0          -2.73        2           -2 📈 持有 → 繼續持有         
3162.TWO     精確             53.6         20          0.0          -8.15        2        -1405 📉 建議賣出              
3163.TWO     波若威           888.0         17        69.23         130.05        0         -216 📈 持有 → 繼續持有         
3167.TW      大量            390.5          4         64.0          81.06        4        -1639 📈 持有 → 繼續持有         
3168.TW      眾福科            40.8          6        52.94           1.92        3          -16 📉 建議賣出              
3169.TWO     亞信             96.9          3        47.37          -6.56        6          -70 📉 建議賣出              
3176.TWO     基亞             29.5         17         25.0          -1.99        1          -23 📉 建議賣出              
3178.TWO     公準             54.7          8         20.0         -11.02        6            5 📉 建議賣出              
3189.TW      景碩            317.5          6        57.14          78.87        4          698 📈 持有 → 繼續持有         
3191.TWO     雲嘉南           14.35         12          0.0            0.0        0           -1 📉 建議賣出              
3205.TWO     佰研             50.9          4        47.06           4.77        6            0 📉 建議賣出              
3206.TWO     志豐            35.55          4        52.94           13.2        6           14 📈 持有 → 繼續持有         
3207.TWO     耀勝             67.6          5         50.0          19.85        3         -233 📉 建議賣出              
3209.TW      全科            39.85          4        72.22          25.66        4         4564 📈 持有 → 繼續持有         
3211.TWO     順達            307.5          5        43.75          -7.03        4        -4553 📈 持有 → 繼續持有         
3213.TWO     茂訊            101.5         17        55.56          -5.93        2          -17 📈 持有 → 繼續持有         
3217.TWO     優群            158.0          3         50.0          -2.13        7         -479 📉 建議賣出              
3218.TWO     大學光           142.5         14        55.56           1.76        1          238 📈 持有 → 繼續持有         
3219.TWO     倚強科            65.4          6         50.0           8.04        4         -147 📈 持有 → 繼續持有         
3221.TWO     台嘉碩            28.6          3         50.0          14.87        7         1236 📉 建議賣出              
3227.TWO     原相            198.0         20        33.33          -3.41        1          220 📈 持有 → 繼續持有         
3229.TW      晟鈦            18.85         18          0.0            0.0        0         -334 📉 建議賣出              
3230.TWO     錦明            38.35          6        52.94           28.9        4         -582 📉 建議賣出              
3231.TW      緯創            134.0          6        41.67           3.14        3         2527 📈 持有 → 繼續持有         
3234.TWO     光環             88.1          3        68.18          92.13        6        -1687 📈 持有 → 繼續持有         
3236.TWO     千如             27.4          4         60.0          19.54        5          239 📈 持有 → 繼續持有         
3252.TWO     海灣             20.0         19        42.86           6.35        1          -19 📈 持有 → 繼續持有         
3257.TW      虹冠電            55.9          8        54.55           2.71        2          241 📉 建議賣出              
3260.TWO     威剛            359.5          3        69.57          50.46        5        11961 📈 持有 → 繼續持有         
3264.TWO     欣銓            151.0          5         50.0          12.59        4        -1430 📈 持有 → 繼續持有         
3265.TWO     台星科           134.5          6        52.94           8.54        5          359 📈 持有 → 繼續持有         
3266.TW      昇陽             13.1         16         40.0          -3.91        2         -113 📉 建議賣出              
3268.TWO     海德威           15.85         19          0.0            0.0        0          -13 📈 持有 → 繼續持有         
3285.TWO     微端             28.9         17        54.55          -1.36        1            3 📉 建議賣出              
3288.TWO     點晶             14.9         17          0.0            0.0        0            0 📉 建議賣出              
3289.TWO     宜特            124.0         15        56.25           3.07        3         -580 📉 建議賣出              
3290.TWO     東浦            45.65          3         55.0           8.45        7          -80 📉 建議賣出              
3293.TWO     鈊象            722.0          4         50.0           6.27        3         1045 📈 持有 → 繼續持有         
3305.TW      昇貿            102.0          4        42.11          -1.75        4          882 📉 建議賣出              
3306.TWO     鼎天             45.9         20          0.0          -3.57        2          136 📉 建議賣出              
3308.TW      聯德            22.45          5        31.25          -8.35        6            8 📉 建議賣出              
3310.TWO     佳穎             74.7          9         62.5           2.78        2           -8 📉 建議賣出              
3313.TWO     斐成            12.45         10         50.0          -1.97        0         7989 📉 建議賣出              
3317.TWO     尼克森            49.8          6         55.0          23.39        2         -289 📈 持有 → 繼續持有         
3322.TWO     建舜電            13.7          8        66.67           5.26        2         -975 📉 建議賣出              
3323.TWO     加百裕            35.4         20        66.67          -3.64        1          542 📉 建議賣出              
3324.TWO     雙鴻           1055.0         10        46.15           8.26        3        -1225 📈 持有 → 繼續持有         
3338.TW      泰碩             58.6          3         55.0          15.43        6          434 📉 建議賣出              
3339.TWO     泰谷             33.8          8        41.18          20.98        3          310 📈 持有 → 繼續持有         
3354.TWO     律勝            32.45          6        56.25          38.93        2         -218 📈 持有 → 繼續持有         
3357.TWO     臺慶科           162.0          4        58.82           16.5        4        -1717 📈 持有 → 繼續持有         
3360.TWO     尚立            15.05          8        30.77          -1.09        3         -220 📉 建議賣出              
3363.TWO     上詮            624.0         16         60.0           50.0        0         -297 📈 持有 → 繼續持有         
3372.TWO     典範             20.7          9        53.85           4.79        2         -207 📉 建議賣出              
3374.TWO     精材            171.5          4         50.0          10.55        6        -1290 📉 建議賣出              
3376.TW      新日興           197.0          3        46.67            0.2        6         -692 📉 建議賣出              
3379.TWO     彬台            40.15         15         50.0           -2.3        1          115 📉 建議賣出              
3380.TW      明泰            36.15         11        40.91          -3.36        3         -908 📈 持有 → 繼續持有         
3390.TWO     旭軟            21.55          5         37.5           3.84        3         -429 📉 建議賣出              
3406.TW      玉晶光           429.5          5        52.94           3.65        4          714 📈 持有 → 繼續持有         
3413.TW      京鼎            305.0          3        42.86          -4.32        9          356 📉 建議賣出              
3416.TW      融程電           148.0          8        33.33          -0.58        3          242 📈 持有 → 繼續持有         
3419.TW      譁裕            14.85          6        52.38           3.54        5            3 📉 建議賣出              
3430.TWO     奇鈦科            74.2          4        53.33          17.76        5           16 📈 持有 → 繼續持有         
3432.TW      台端            16.55          3        41.18           9.91        8           13 📉 建議賣出              
3437.TW      榮創             19.4         18        53.85          20.16        2          912 📈 持有 → 繼續持有         
3438.TWO     類比科           48.45         10         50.0          -0.45        2          -36 📈 持有 → 繼續持有         
3441.TWO     聯一光           32.55         20         50.0          -1.51        1          -28 📉 建議賣出              
3443.TW      創意           2285.0          9         50.0          -2.54        4          582 📉 建議賣出              
3444.TWO     利機             60.4          4        64.29           4.98        3          -30 📉 建議賣出              
3447.TW      展達             42.6         15         50.0          -3.98        1          209 📈 持有 → 繼續持有         
3450.TW      聯鈞            281.0          3        47.37           6.96        8        -3289 📈 持有 → 繼續持有         
3454.TW      晶睿             99.4         19        57.14            0.4        0          -64 📈 持有 → 繼續持有         
3455.TWO     由田            121.5         15         50.0          -4.86        2        -1162 📈 持有 → 繼續持有         
3465.TWO     進泰電子           43.8         15        66.67          -1.79        0           -2 📉 建議賣出              
3466.TWO     德晉             35.9         19          0.0            0.0        0           26 📉 建議賣出              
3481.TW      群創             29.7          4        63.16          39.91        4       107408 📉 建議賣出              
3483.TWO     力致             80.4          5        38.46           -5.6        7         -672 📉 建議賣出              
3489.TWO     森寶             22.2          4        55.56          11.69        4          -66 📈 持有 → 繼續持有         
3490.TWO     單井            24.55          3        52.38          -6.76        8           33 📉 建議賣出              
3491.TWO     昇達科          1310.0          8        69.23           90.3        1         -123 📈 持有 → 繼續持有         
3492.TWO     長盛             25.0          4        35.29           4.41        6         -161 📈 持有 → 繼續持有         
3498.TWO     陽程             72.8          3         50.0          40.28        7         1889 📈 持有 → 繼續持有         
3499.TWO     環天科            17.3          4        28.57          -4.29        6           80 📈 持有 → 繼續持有         
3501.TW      維熹            49.05          9        42.86           0.64        2         -173 📉 建議賣出              
3504.TW      揚明光            58.1          7        52.94          12.78        3          318 📈 持有 → 繼續持有         
3508.TWO     位速            39.25         20        63.64          62.53        0          285 📈 持有 → 繼續持有         
3515.TW      華擎            210.5          8         37.5          -1.07        3         -824 📉 建議賣出              
3516.TWO     亞帝歐           19.65          6        41.67          -1.74        4          -14 📈 持有 → 繼續持有         
3521.TWO     台鋼建設           14.1          8        46.15            4.4        2          -38 📉 建議賣出              
3523.TWO     迎輝            14.95         15         25.0          -0.54        1           11 📉 建議賣出              
3526.TWO     凡甲            288.5         20         45.0           6.35        2         1636 📈 持有 → 繼續持有         
3528.TW      安馳             62.1          6        41.18           4.59        4         -473 📉 建議賣出              
3529.TWO     力旺           2480.0         16        58.33          36.15        1          294 📈 持有 → 繼續持有         
3530.TW      晶相光            59.1         14          0.0            0.0        0           97 📉 建議賣出              
3532.TW      台勝科           126.0          6         50.0          21.73        3         -986 📈 持有 → 繼續持有         
3533.TW      嘉澤           1750.0         10         52.0          11.54        3          -28 📈 持有 → 繼續持有         
3535.TW      晶彩科           126.0          3        59.09          25.79        6        -1641 📉 建議賣出              
3540.TWO     曜越             29.2          5        44.44           1.99        3         -177 📈 持有 → 繼續持有         
3541.TWO     西柏             23.5         10        56.25           2.77        2           15 📉 建議賣出              
3543.TW      州巧             51.5          4        47.37          37.64        4         -765 📈 持有 → 繼續持有         
3545.TW      敦泰             43.2         20          0.0          -1.65        1          -70 📉 建議賣出              
3546.TWO     宇峻             69.8          8        57.14           1.85        1          206 📈 持有 → 繼續持有         
3548.TWO     兆利             83.0         18         50.0           -0.6        0          129 📈 持有 → 繼續持有         
3550.TW      聯穎            18.35          4        55.56          27.17        4          -48 📈 持有 → 繼續持有         
3551.TWO     世禾            180.0          6        38.46           -5.1        5          106 📉 建議賣出              
3552.TWO     同致             48.7         15          0.0            0.0        0           43 📉 建議賣出              
3555.TWO     博士旺           162.0          4        68.18          85.72        4           27 📈 持有 → 繼續持有         
3556.TWO     禾瑞亞            41.8          3         44.0          13.35        7           85 📉 建議賣出              
3558.TWO     神準            128.5          5         40.0          -2.83        6         -111 📈 持有 → 繼續持有         
