eps,status,date,eps_yoy,advice,symbol,prev_eps_yoy,pe,price,name,rev_yoy,om,gm,expansion,prev_year,est_price,prev_rev_yoy,prev_eps
13.19,📉 獲利侵蝕,2026-03,-23.4,⚪ 中性觀察,2357.TW,41.92,4.587465425352492,680.0,華碩,746.92,4.63%,15.94%,-770.3199999999999,2025,2223.4500000000003,25.86,59.99
2.54,⚠️ 獲利稀釋,2026-03,323.33,❌ 暫避觀望,1785.TWO,-1.88,21.702127659574472,153.0,光洋科,1094.24,11.95%,16.83%,-770.9100000000001,2025,105.74999999999999,32.39,3.14
-0.67,📉 獲利侵蝕,2026-03,-415.38,⚪ 數據不足,3018.TW,-66.41,0.0,12.0500001907,隆銘綠能,368.34,-73.69%,-18.95%,-783.72,2025,-89.24999999999999,-45.66,-2.16
-0.51,📉 獲利侵蝕,2026-03,-183.33,⚪ 數據不足,2444.TW,-691.67,0.0,12.6999998093,兆勁,601.5,-17.38%,6.18%,-784.83,2025,-75.45,-18.44,-1.9
0.02,📉 獲利侵蝕,2026-03,-96.0,❌ 暫避觀望,3162.TWO,209.26,21.12782031373434,84.3000030518,精確,689.5,1.68%,11.59%,-785.5,2025,59.849999999999994,65.48,1.7
-0.04,⚠️ 獲利稀釋,2026-03,96.83,⚪ 中性觀察,4438.TW,-27.51,12.960662209958592,62.5999984741,廣越,887.98,-1.90%,8.43%,-791.15,2025,72.45,17.91,3.04
0.1,🔄 轉虧為盈,2026-03,-83.05,⚪ 數據不足,6504.TW,-178.42,0.0,36.2999992371,南六,709.49,N/A,N/A,-792.54,2025,-86.7,-1.5,-1.09
1.59,⚠️ 獲利稀釋,2026-03,1.92,⚪ 中性觀察,6191.TW,5.17,6.600863664404688,107.0,精成科,794.87,N/A,N/A,-792.95,2025,243.15,55.5,6.55
-0.46,📉 獲利侵蝕,2026-03,-264.0,⚪ 數據不足,2392.TW,-281.76,0.0,39.7999992371,正崴,529.36,-10.82%,-1.63%,-793.36,2025,-205.8,-3.44,-6.62
0.53,📉 獲利侵蝕,2026-03,-7.02,⚪ 中性觀察,6689.TW,1.77,13.464730607033196,64.9000015259,伊雲谷,787.01,N/A,N/A,-794.03,2025,72.3,-1.67,2.31
1.02,⚠️ 獲利稀釋,2026-03,108.16,❌ 暫避觀望,8438.TW,-4.98,21.42857142857143,106.5,昶昕,903.68,N/A,N/A,-795.52,2025,74.55,12.79,2.1
0.77,📉 獲利侵蝕,2026-03,-12.5,⚪ 中性觀察,1535.TW,-1.48,5.334040216023331,50.2999992371,中宇,787.21,5.96%,12.18%,-799.71,2025,141.45,4.67,4.0
-0.4,⚠️ 獲利稀釋,2026-03,16.67,❌ 暫避觀望,6573.TW,163.4,18.904109850342465,27.6000003815,虹揚-KY,817.81,N/A,N/A,-801.14,2025,21.9,-13.43,1.23
-2.8,📉 獲利侵蝕,2026-03,-334.92,⚪ 數據不足,3272.TWO,-139.68,0.0,15.8500003815,東碩,467.75,-26.32%,2.51%,-802.6700000000001,2025,-260.85,5.44,-7.65
-0.56,📉 獲利侵蝕,2026-03,-19.57,⚪ 數據不足,3323.TWO,-76.19,0.0,37.5999984741,加百裕,783.84,-4.33%,11.17%,-803.4100000000001,2025,-80.85000000000001,-9.18,-1.92
3.44,📉 獲利侵蝕,2026-03,-19.81,⚪ 中性觀察,2745.TWO,10.36,4.022988505747127,108.5,五福,783.73,N/A,N/A,-803.54,2025,404.54999999999995,14.38,10.01
-0.37,⚠️ 獲利稀釋,2026-03,52.56,⚪ 數據不足,3149.TW,-106.98,0.0,87.9000015259,正達,859.78,-29.19%,-12.37%,-807.22,2025,-105.75000000000001,5.53,-2.86
-0.65,📉 獲利侵蝕,2026-03,-557.14,⚪ 中性觀察,4526.TW,150.56,6.477093206951027,41.0,東台,253.23,-21.47%,7.66%,-810.37,2025,94.95,-6.62,1.81
-0.61,⚠️ 獲利稀釋,2026-03,36.17,⚪ 數據不足,6830.TW,-156.8,0.0,439.5,汎銓,846.82,N/A,N/A,-810.6500000000001,2025,-47.85,10.78,-0.71
-0.28,📉 獲利侵蝕,2026-03,-8.0,⚪ 數據不足,8906.TWO,-252.38,0.0,29.4500007629,花王,812.27,N/A,N/A,-820.27,2025,-29.85,-13.36,-0.78
0.4,⚠️ 獲利稀釋,2026-03,73.91,⚪ 中性觀察,2537.TW,-85.71,13.999999761624998,11.1999998093,聯上發,894.76,N/A,N/A,-820.85,2025,12.0,-43.28,0.15
-0.15,📉 獲利侵蝕,2026-03,-134.88,❌ 暫避觀望,2409.TW,327.5,16.173469776989798,31.7000007629,友達,686.37,-2.70%,10.73%,-821.25,2025,29.4,0.41,0.9
1.26,📉 獲利侵蝕,2026-03,-4.55,⚪ 中性觀察,5493.TWO,-0.48,9.09892277432909,92.9000015259,三聯,817.65,N/A,N/A,-822.1999999999999,2025,153.14999999999998,21.03,4.18
-0.48,📉 獲利侵蝕,2026-03,-105.3,⚪ 中性觀察,4303.TWO,7.63,1.607629453777248,47.2000007629,信立,718.73,-12.85%,19.64%,-824.03,2025,440.4,164.26,11.15
0.33,🔄 轉虧為盈,2026-03,127.05,⚪ 數據不足,2035.TWO,-114.55,0.0,27.8999996185,唐榮,956.47,-18.44%,-14.72%,-829.4200000000001,2025,-157.95000000000002,-21.22,-4.72
-0.23,📉 獲利侵蝕,2026-03,-227.78,⚪ 數據不足,1449.TW,-87.21,0.0,14.75,佳和,603.87,-27.07%,0.84%,-831.65,2025,-5.55,-7.88,0.12
0.17,📉 獲利侵蝕,2026-03,-43.33,⚪ 中性觀察,6112.TW,203.33,12.389502340911601,44.8499984741,邁達特,790.97,N/A,N/A,-834.3000000000001,2025,54.300000000000004,18.84,1.82
-0.16,📉 獲利侵蝕,2026-03,-266.67,⚪ 數據不足,3543.TW,-84.96,0.0,31.9500007629,州巧,570.51,-16.08%,5.62%,-837.1800000000001,2025,-59.7,1.1,-2.24
-0.09,⚠️ 獲利稀釋,2026-03,59.09,⚪ 數據不足,8935.TWO,-16.92,0.0,23.3500003815,邦泰,898.78,N/A,N/A,-839.6899999999999,2025,-26.55,-6.33,-0.76
-0.02,⚠️ 獲利稀釋,2026-03,80.0,⚪ 數據不足,1909.TW,-39.29,0.0,10.6499996185,榮成,920.0,2.54%,12.46%,-840.0,2025,-20.700000000000003,-6.47,-0.39
0.19,🔄 轉虧為盈,2026-03,-81.0,⚪ 數據不足,2236.TW,-186.45,0.0,184.0,百達-KY,765.22,-4.13%,8.48%,-846.22,2025,-128.54999999999998,423.12,-6.81
4.8,⚠️ 獲利稀釋,2026-03,19.7,⚪ 中性觀察,6811.TWO,10.46,5.889296956977964,224.5,宏�硌穈T,866.43,N/A,N/A,-846.7299999999999,2025,571.8,11.2,14.36
-0.79,⚠️ 獲利稀釋,2026-03,13.64,⚪ 數據不足,5245.TWO,-56.67,0.0,26.7999992371,智晶,860.97,N/A,N/A,-847.33,2025,-166.64999999999998,-13.73,-4.9
-1.04,🌑 雙重衰退,2026-03,-900.0,⚪ 數據不足,2254.TW,20.75,0.0,59.5999984741,巨鎧精密-創,-49.8,-98.59%,-21.68%,-850.2,2025,-27.150000000000002,-24.51,-0.84
-0.55,📉 獲利侵蝕,2026-03,-83.33,⚪ 數據不足,4139.TWO,-720.83,0.0,24.75,馬光-KY,768.82,N/A,N/A,-852.1500000000001,2025,-38.7,-3.34,-1.55
1.77,⚠️ 獲利稀釋,2026-03,16.45,⚪ 中性觀察,3029.TW,30.86,6.303288672350791,103.5,零壹,871.55,6.54%,14.31%,-855.0999999999999,2025,246.3,34.73,6.53
0.3,⚠️ 獲利稀釋,2026-03,11.11,⚪ 中性觀察,2468.TW,30.21,13.386524822695034,37.75,華經,868.43,4.34%,11.41%,-857.3199999999999,2025,42.300000000000004,19.94,1.25
0.57,⚠️ 獲利稀釋,2026-03,1.79,⚪ 中性觀察,2010.TW,40.61,3.7651121307599307,21.7999992371,春源,861.7,7.04%,10.75%,-859.9100000000001,2025,86.85,0.73,2.32
0.05,🔄 轉虧為盈,2026-03,-58.33,⚪ 數據不足,9962.TWO,-122.06,0.0,9.8500003815,有益,802.76,N/A,N/A,-861.09,2025,-7.199999999999999,-21.01,-0.15
0.46,📉 獲利侵蝕,2026-03,-11.54,⚪ 中性觀察,8908.TWO,14.97,7.690114213479087,40.4500007629,欣雄,849.66,N/A,N/A,-861.1999999999999,2025,78.89999999999999,27.37,2.16
0.48,⚠️ 獲利稀釋,2026-03,6.98,⚪ 數據不足,6994.TW,328.87,0.0,0.0,富威電力,871.15,N/A,N/A,-864.17,2025,0.0,164.5,6.34
5.08,⚠️ 獲利稀釋,2026-03,14.77,⚪ 中性觀察,6196.TW,65.55,14.637904468412945,570.0,帆宣,879.38,N/A,N/A,-864.61,2025,584.0999999999999,-15.01,15.5
0.99,🔄 轉虧為盈,2026-03,306.25,⚪ 數據不足,3535.TW,-255.07,0.0,113.0,晶彩科,1172.94,12.45%,35.79%,-866.69,2025,-52.5,-31.12,-1.07
-0.2,⚠️ 獲利稀釋,2026-03,90.34,⚪ 數據不足,8171.TWO,-275.59,0.0,21.6499996185,天宇,959.14,N/A,N/A,-868.8,2025,-204.45,-66.93,-5.17
3.66,⚠️ 獲利稀釋,2026-03,3.39,⚪ 中性觀察,3147.TWO,-29.4,11.070780399274048,244.0,大綜,877.13,5.75%,13.87%,-873.74,2025,330.59999999999997,64.32,8.43
-0.62,📉 獲利侵蝕,2026-03,-210.71,⚪ 數據不足,1441.TW,-128.03,0.0,9.5500001907,大東,663.94,-10.66%,-0.79%,-874.6500000000001,2025,-18.6,-6.83,-0.45
-0.54,📉 獲利侵蝕,2026-03,-253.33,⚪ 數據不足,4999.TW,-272.92,0.0,20.6000003815,鑫禾,623.3,N/A,N/A,-876.63,2025,-70.94999999999999,-0.19,-1.68
-0.08,⚠️ 獲利稀釋,2026-03,88.57,⚪ 數據不足,6588.TWO,57.14,0.0,85.9000015259,東典光電,969.39,N/A,N/A,-880.8199999999999,2025,-84.9,27.54,-1.77
-0.64,📉 獲利侵蝕,2026-03,-250.0,⚪ 數據不足,3322.TWO,-15.66,0.0,14.3500003815,建舜電,635.46,-5.35%,12.86%,-885.46,2025,-46.5,6.3,-0.96
0.42,⚠️ 獲利稀釋,2026-03,180.0,⚪ 中性觀察,8463.TW,48.0,4.324055666003976,21.75,潤泰材,1065.47,N/A,N/A,-885.47,2025,75.45,8.31,1.85
0.74,📉 獲利侵蝕,2026-03,-28.43,⚪ 中性觀察,2949.TWO,6.89,8.680555555555555,75.0,欣新網,861.36,2.34%,11.53%,-889.79,2025,129.60000000000002,21.07,3.63
0.94,⚠️ 獲利稀釋,2026-03,91.84,⚪ 中性觀察,8032.TWO,1.86,8.541666515297619,43.0499992371,光菱,984.81,N/A,N/A,-892.9699999999999,2025,75.6,25.77,2.19
-0.18,📉 獲利侵蝕,2026-03,-260.0,⚪ 數據不足,6142.TW,48.0,0.0,9.7399997711,友勁,633.91,N/A,N/A,-893.91,2025,-12.75,52.32,-0.26
-0.01,⚠️ 獲利稀釋,2026-03,98.48,⚪ 數據不足,8054.TWO,-37.72,0.0,109.5,安國,992.49,N/A,N/A,-894.01,2025,-104.69999999999999,30.97,-3.19
2.24,⚠️ 獲利稀釋,2026-03,918.18,⚪ 中性觀察,3188.TWO,81.45,2.533960292580982,24.25,鑫龍騰,1815.36,N/A,N/A,-897.18,2025,143.55,79.14,4.05
0.09,📉 獲利侵蝕,2026-03,-35.71,❌ 暫避觀望,2630.TW,49.25,22.252964125335968,56.2999992371,亞航,863.6,2.16%,8.38%,-899.3100000000001,2025,37.95,4.89,1.0
-0.73,📉 獲利侵蝕,2026-03,-14.75,⚪ 數據不足,3011.TW,-5.88,0.0,13.6999998093,今皓,891.37,-45.08%,10.61%,-906.12,2025,-82.64999999999999,-34.5,-2.55
-0.35,📉 獲利侵蝕,2026-03,-277.78,⚪ 數據不足,6742.TW,-603.33,0.0,63.0,澤米,629.73,N/A,N/A,-907.51,2025,-68.55000000000001,-20.15,-1.52
-0.18,📉 獲利侵蝕,2026-03,-357.14,⚪ 數據不足,3390.TWO,-138.3,0.0,27.9500007629,旭軟,551.38,1.24%,17.06%,-908.52,2025,-33.9,-7.45,-0.55
0.33,🔄 轉虧為盈,2026-03,151.56,⚪ 數據不足,5484.TW,33.33,0.0,47.75,慧友,1065.26,N/A,N/A,-913.7,2025,-30.749999999999996,9.99,-0.6
-0.64,📉 獲利侵蝕,2026-03,-526.67,⚪ 數據不足,8215.TW,-283.87,0.0,30.25,明基材,391.62,N/A,N/A,-918.29,2025,-26.1,-4.0,-1.14
0.26,⚠️ 獲利稀釋,2026-03,8.33,⚪ 中性觀察,2432.TW,1.06,7.958333227361112,28.6499996185,倚天酷��-創,929.95,7.25%,14.91%,-921.62,2025,53.99999999999999,25.63,1.88
-0.67,📉 獲利侵蝕,2026-03,-368.0,⚪ 數據不足,3346.TW,-95.34,0.0,28.25,麗清,557.02,N/A,N/A,-925.02,2025,-26.999999999999996,-8.52,0.11
-0.07,⚠️ 獲利稀釋,2026-03,53.33,⚪ 數據不足,6283.TW,-128.95,0.0,24.1000003815,淳安,979.38,N/A,N/A,-926.05,2025,-14.7,14.75,-0.22
1.03,📉 獲利侵蝕,2026-03,-26.62,⚪ 中性觀察,2439.TW,-37.71,7.920621488507335,91.8000030518,美律,902.2,3.86%,11.63%,-928.82,2025,173.85,6.01,5.36
0.36,📉 獲利侵蝕,2026-03,-14.29,⚪ 中性觀察,5016.TWO,-12.28,6.977077473209168,24.3500003815,松和,919.31,N/A,N/A,-933.5999999999999,2025,52.35,0.57,1.5
0.42,⚠️ 獲利稀釋,2026-03,5.0,⚪ 中性觀察,5548.TWO,9.24,5.534883543511629,23.7999992371,安倉,942.93,N/A,N/A,-937.93,2025,64.49999999999999,14.56,2.03
0.3,📉 獲利侵蝕,2026-03,-53.13,⚪ 中性觀察,8213.TW,-17.45,6.445242643788151,35.9000015259,志超,888.91,N/A,N/A,-942.04,2025,83.55000000000001,3.73,2.27
0.06,📉 獲利侵蝕,2026-03,-88.24,⚪ 中性觀察,5310.TWO,-82.78,11.795454892227271,25.9500007629,天剛,853.85,N/A,N/A,-942.09,2025,33.0,-40.09,0.52
0.68,📉 獲利侵蝕,2026-03,-61.8,⚪ 中性觀察,2643.TWO,3.11,4.56953631155997,62.0999984741,捷迅,887.43,2.48%,5.79%,-949.2299999999999,2025,203.85,59.7,6.3
-0.26,📉 獲利侵蝕,2026-03,-52.94,⚪ 數據不足,8921.TWO,52.17,0.0,17.7000007629,沈氏,901.62,N/A,N/A,-954.56,2025,-11.55,-0.02,-0.11
0.11,📉 獲利侵蝕,2026-03,-89.22,⚪ 中性觀察,2331.TW,981.25,5.475578210051413,21.2999992371,精英,866.28,-0.28%,9.91%,-955.5,2025,58.35,14.95,1.41
1.6,⚠️ 獲利稀釋,2026-03,766.67,⚪ 中性觀察,2637.TW,-34.78,8.090815430949432,78.4000015259,慧洋-KY,1728.18,36.66%,37.77%,-961.5100000000001,2025,145.35,-17.06,5.27
-0.4,📉 獲利侵蝕,2026-03,-150.0,⚪ 數據不足,2023.TW,-129.63,0.0,13.6499996185,燁輝,813.75,-2.27%,7.45%,-963.75,2025,-67.64999999999999,-8.68,-1.85
-0.1,⚠️ 獲利稀釋,2026-03,74.36,⚪ 數據不足,3508.TWO,6.88,0.0,18.0,位速,1042.99,-34.06%,1.54%,-968.63,2025,-55.05,27.53,-1.51
-0.48,📉 獲利侵蝕,2026-03,-700.0,⚪ 數據不足,3349.TWO,9.52,0.0,24.2000007629,寶德,279.91,-15.09%,15.17%,-979.9100000000001,2025,-41.400000000000006,5.58,-1.02
-1.68,⚠️ 獲利稀釋,2026-03,51.72,⚪ 數據不足,2239.TW,-8644.44,0.0,22.9500007629,英利-KY,1032.08,-2.22%,11.02%,-980.3599999999999,2025,-252.15000000000003,-11.17,-7.87
0.23,⚠️ 獲利稀釋,2026-03,35.29,⚪ 中性觀察,2353.TW,-31.87,11.232876451061646,32.7999992371,宏��,1018.02,2.51%,11.56%,-982.73,2025,43.8,4.14,1.26
0.3,⚠️ 獲利稀釋,2026-03,130.77,⚪ 中性觀察,8183.TWO,-26.77,9.516574796381214,34.4500007629,精星,1114.03,N/A,N/A,-983.26,2025,54.300000000000004,-0.51,2.39
-0.9,📉 獲利侵蝕,2026-03,-909.09,⚪ 數據不足,7723.TWO,-259.36,0.0,23.25,築間,75.25,N/A,N/A,-984.34,2025,-171.60000000000002,-14.66,-6.69
0.17,🔄 轉虧為盈,2026-03,151.52,⚪ 數據不足,2734.TWO,-286.84,0.0,15.3999996185,易飛網,1136.23,-0.44%,15.72%,-984.71,2025,-44.7,2.6,-1.42
-0.06,⚠️ 獲利稀釋,2026-03,76.0,⚪ 數據不足,6116.TW,58.56,0.0,18.2000007629,彩晶,1061.93,N/A,N/A,-985.9300000000001,2025,-27.599999999999998,14.78,-0.75
-0.91,📉 獲利侵蝕,2026-03,-495.0,⚪ 數據不足,8066.TWO,-1354.17,0.0,15.0500001907,來思達,503.59,N/A,N/A,-998.5899999999999,2025,-118.8,-12.26,-3.49
1.0,📉 獲利侵蝕,2026-03,-24.24,⚪ 中性觀察,6189.TW,-57.28,8.260188207351097,52.7000007629,豐藝,974.87,N/A,N/A,-999.11,2025,95.7,-21.83,2.73
-1.15,📉 獲利侵蝕,2026-03,-753.85,⚪ 數據不足,1338.TW,-92.04,0.0,17.6499996185,廣華-KY,246.12,-1.26%,22.76%,-999.97,2025,-112.80000000000001,2.83,-2.24
-0.41,⚠️ 獲利稀釋,2026-03,6.82,⚪ 數據不足,6872.TWO,-38.16,0.0,16.7000007629,浩宇生醫,1008.82,N/A,N/A,-1002.0,2025,-76.95,-61.92,-2.14
0.49,⚠️ 獲利稀釋,2026-03,388.24,❌ 暫避觀望,6020.TWO,-45.83,20.13157961657895,22.9500007629,大展證,1394.7,N/A,N/A,-1006.46,2025,17.099999999999998,-32.9,0.39
-0.45,📉 獲利侵蝕,2026-03,-125.0,⚪ 數據不足,3207.TWO,-440.0,0.0,63.7000007629,耀勝,881.55,-13.20%,11.52%,-1006.55,2025,-7.800000000000001,26.05,-0.82
0.15,📉 獲利侵蝕,2026-03,-53.13,❌ 暫避觀望,2489.TW,-31.22,16.419999694840005,41.0499992371,瑞軒,960.71,0.67%,9.15%,-1013.84,2025,37.49999999999999,6.13,1.22
-0.32,📉 獲利侵蝕,2026-03,-700.0,❌ 暫避觀望,3191.TWO,189.47,94.49999809250002,18.8999996185,雲嘉南,325.38,-10.81%,29.43%,-1025.38,2025,2.999999999999999,-7.75,0.51
0.24,🔄 轉虧為盈,2026-03,260.0,⚪ 數據不足,5475.TWO,88.24,0.0,226.5,德宏,1288.64,N/A,N/A,-1028.64,2025,-6.6000000000000005,58.82,-0.16
-0.32,📉 獲利侵蝕,2026-03,-900.0,⚪ 數據不足,6796.TW,25.0,0.0,59.2000007629,晉弘,129.28,N/A,N/A,-1029.28,2025,-24.150000000000002,22.72,0.2
0.96,⚠️ 獲利稀釋,2026-03,182.35,❌ 暫避觀望,8131.TW,-33.33,31.374044636717553,82.1999969482,福懋科,1219.6,N/A,N/A,-1037.25,2025,39.300000000000004,11.07,1.36
0.72,⚠️ 獲利稀釋,2026-03,200.0,❌ 暫避觀望,8150.TW,-64.1,126.92307692307693,115.5,南茂,1237.92,N/A,N/A,-1037.92,2025,13.649999999999999,5.45,0.7
0.11,⚠️ 獲利稀釋,2026-03,10.0,⚪ 中性觀察,1219.TW,-15.09,14.19540273735632,12.3500003815,福壽,1053.77,1.10%,9.65%,-1043.77,2025,13.05,0.36,0.45
0.16,🔄 轉虧為盈,2026-03,-46.67,⚪ 數據不足,5464.TWO,-248.85,0.0,103.5,霖宏,1000.02,N/A,N/A,-1046.69,2025,-131.54999999999998,-7.42,-2.59
1.1,📉 獲利侵蝕,2026-03,-0.9,⚪ 中性觀察,3706.TW,57.01,7.334963325183375,90.0,神達,1046.4,3.96%,10.03%,-1047.3000000000002,2025,184.04999999999998,72.06,5.15
0.44,⚠️ 獲利稀釋,2026-03,15.79,⚪ 中性觀察,1225.TW,8.0,7.047738501783919,28.0499992371,福懋油,1074.05,5.38%,10.74%,-1058.26,2025,59.7,-6.25,1.62
0.43,🔄 轉虧為盈,2026-03,330.0,⚪ 數據不足,8105.TW,-300.0,0.0,21.9500007629,凌巨,1393.26,N/A,N/A,-1063.26,2025,-15.0,-1.96,-0.3
2.43,📉 獲利侵蝕,2026-03,-28.74,⚪ 中性觀察,8454.TW,-17.53,10.21075581395349,281.0,富邦媒,1037.73,N/A,N/A,-1066.47,2025,412.79999999999995,-3.46,11.29
0.24,⚠️ 獲利稀釋,2026-03,20.0,⚪ 中性觀察,6270.TWO,66.15,14.980314660275592,38.0499992371,倍微,1087.95,N/A,N/A,-1067.95,2025,38.1,4.86,1.08
-0.54,📉 獲利侵蝕,2026-03,-542.86,❌ 暫避觀望,1235.TW,-140.0,50.54794729575344,36.9000015259,興泰,526.87,-0.09%,27.19%,-1069.73,2025,10.949999999999998,55.97,-0.03
7.86,⚠️ 獲利稀釋,2026-03,69.03,⚪ 中性觀察,2376.TW,24.57,6.863145013257189,336.5,技嘉,1138.84,4.26%,10.28%,-1069.81,2025,735.45,27.07,18.2
0.15,⚠️ 獲利稀釋,2026-03,188.24,❌ 暫避觀望,2483.TW,71.43,32.06422088344036,69.9000015259,百容,1259.84,-6.13%,8.90%,-1071.6,2025,32.7,-2.48,0.6
-0.28,⚠️ 獲利稀釋,2026-03,17.65,⚪ 數據不足,4426.TW,-116.18,0.0,8.5200004578,利勤,1100.69,N/A,N/A,-1083.04,2025,-111.9,-9.17,-2.94
0.19,⚠️ 獲利稀釋,2026-03,157.58,❌ 暫避觀望,8455.TWO,102.7,146.84210325526317,27.8999996185,大拓-KY,1248.87,N/A,N/A,-1091.29,2025,2.8499999999999996,-6.4,0.02
-0.14,📉 獲利侵蝕,2026-03,-250.0,⚪ 數據不足,5355.TWO,-21.74,0.0,6.1999998093,佳總,848.03,N/A,N/A,-1098.03,2025,-38.1,-3.95,-1.12
0.16,📉 獲利侵蝕,2026-03,-5.88,⚪ 中性觀察,4401.TWO,-31.13,9.840764209745222,15.4499998093,東隆興,1092.42,1.90%,8.57%,-1098.3000000000002,2025,23.55,-0.68,0.73
-0.03,📉 獲利侵蝕,2026-03,-200.0,❌ 暫避觀望,2867.TW,-47.37,41.619046529047615,8.7399997711,三商壽,907.13,0.03%,3.78%,-1107.13,2025,3.1500000000000004,-28.43,0.2
0.27,⚠️ 獲利稀釋,2026-03,162.5,❌ 暫避觀望,6179.TWO,25.0,22.341269538492067,28.1499996185,亞通,1271.05,N/A,N/A,-1108.55,2025,18.9,-0.22,0.05
-0.76,⚠️ 獲利稀釋,2026-03,8.54,⚪ 數據不足,6645.TW,8.37,0.0,16.1499996185,金萬林-創,1119.98,N/A,N/A,-1111.44,2025,-98.39999999999999,9.49,-2.41
0.0,📉 獲利侵蝕,2026-03,-100.0,❌ 暫避觀望,3073.TWO,-100.0,27.380952380952383,23.0,天方能源,1011.49,-34.05%,29.35%,-1111.49,2025,12.6,58.33,0.0
-0.95,⚠️ 獲利稀釋,2026-03,21.49,⚪ 數據不足,3092.TW,-147.12,0.0,32.4000015259,鴻碩,1134.09,-21.28%,1.51%,-1112.6,2025,-204.29999999999998,-15.24,-5.14
2.94,⚠️ 獲利稀釋,2026-03,135.2,❌ 暫避觀望,6727.TWO,22.08,30.498442367601253,489.5,亞泰金屬,1251.42,N/A,N/A,-1116.22,2025,240.74999999999994,8.58,6.8
0.73,⚠️ 獲利稀釋,2026-03,140.0,⚪ 中性觀察,3114.TWO,22.78,9.718615048896105,44.9000015259,好德,1259.13,N/A,N/A,-1119.13,2025,69.3,9.01,2.22
-2.31,📉 獲利侵蝕,2026-03,-260.42,⚪ 中性觀察,6997.TWO,-8.26,8.781973017551765,72.0999984741,博弘,860.45,N/A,N/A,-1120.8700000000001,2025,123.15,11.23,5.11
3.0,⚠️ 獲利稀釋,2026-03,64.84,⚪ 中性觀察,6227.TWO,17.08,7.402985074626866,124.0,茂綸,1189.95,N/A,N/A,-1125.1100000000001,2025,251.25,41.88,7.54
0.66,⚠️ 獲利稀釋,2026-03,3200.0,⚪ 中性觀察,2605.TW,-43.36,10.921985545070923,30.7999992371,新興,4328.03,37.60%,45.87%,-1128.0299999999997,2025,42.3,-0.1,1.45
-0.2,⚠️ 獲利稀釋,2026-03,50.0,⚪ 數據不足,1308.TW,-39.68,0.0,15.5,亞聚,1180.96,2.26%,6.52%,-1130.96,2025,-60.300000000000004,-4.78,-1.76
0.22,⚠️ 獲利稀釋,2026-03,120.75,⚪ 中性觀察,2031.TW,-26.67,4.709443284007264,38.9000015259,新光鋼,1252.91,7.27%,12.43%,-1132.16,2025,123.89999999999999,15.12,3.3
-0.4,⚠️ 獲利稀釋,2026-03,46.58,⚪ 數據不足,3666.TWO,62.26,0.0,24.3500003815,光耀,1179.43,N/A,N/A,-1132.8500000000001,2025,-121.05000000000001,-25.98,-3.45
-0.05,📉 獲利侵蝕,2026-03,0.0,⚪ 數據不足,1440.TW,55.88,0.0,14.6000003815,南紡,1137.15,-4.90%,7.45%,-1137.15,2025,-4.2,-16.11,-0.15
-0.02,📉 獲利侵蝕,2026-03,-105.88,⚪ 數據不足,4714.TWO,-245.95,0.0,12.75,永捷,1033.1,-39.60%,-12.82%,-1138.98,2025,-0.3000000000000011,85.08,-0.54
-0.04,⚠️ 獲利稀釋,2026-03,60.0,⚪ 數據不足,4806.TWO,-70.0,0.0,10.1000003815,桂田文創,1201.0,-39.20%,46.90%,-1141.0,2025,-11.700000000000001,20.96,-0.34
0.14,⚠️ 獲利稀釋,2026-03,40.0,⚪ 數據不足,6229.TWO,-90.74,0.0,27.6499996185,研通,1190.45,N/A,N/A,-1150.45,2025,-1.7999999999999996,19.77,0.05
1.2,⚠️ 獲利稀釋,2026-03,8.11,⚪ 中性觀察,3046.TW,4.7,5.081339566899522,53.0999984741,建��,1163.07,N/A,N/A,-1154.96,2025,156.75,8.17,4.01
0.08,⚠️ 獲利稀釋,2026-03,166.67,⚪ 數據不足,1617.TW,28.3,0.0,26.7000007629,榮星,1325.24,N/A,N/A,-1158.57,2025,-1.3499999999999996,-0.95,0.68
1.42,⚠️ 獲利稀釋,2026-03,610.0,⚪ 中性觀察,6625.TW,51.64,3.884256839048553,79.1999969482,必應,1768.76,N/A,N/A,-1158.76,2025,305.85,38.99,9.13
6.72,⚠️ 獲利稀釋,2026-03,564.0,❌ 暫避觀望,6903.TWO,18.74,15.320062451209994,392.5,巨漢,1727.49,N/A,N/A,-1163.49,2025,384.29999999999995,24.87,10.62
9.45,⚠️ 獲利稀釋,2026-03,149.34,⚪ 中性觀察,6139.TW,63.03,14.571607254534083,932.0,亞翔,1315.37,N/A,N/A,-1166.03,2025,959.4,19.04,30.51
1.07,🔄 轉虧為盈,2026-03,1437.5,⚪ 數據不足,1326.TW,-1750.0,0.0,67.5999984741,台化,2606.42,-1.33%,4.05%,-1168.92,2025,-31.499999999999993,-17.66,-0.99
-0.07,📉 獲利侵蝕,2026-03,-450.0,⚪ 數據不足,3520.TWO,-134.48,0.0,17.7999992371,華盈,724.03,N/A,N/A,-1174.03,2025,-6.0,10.06,-0.1
-0.82,📉 獲利侵蝕,2026-03,-202.5,⚪ 中性觀察,1525.TW,-22.09,10.493827160493826,68.0,江申,977.75,6.22%,20.24%,-1180.25,2025,97.2,-14.6,3.21
0.55,🔄 轉虧為盈,2026-03,685.71,⚪ 數據不足,3229.TW,-407.14,0.0,41.7000007629,晟鈦,1868.89,5.07%,10.48%,-1183.18,2025,-13.799999999999999,13.3,-0.43
