prev_eps,status,pe,eps_yoy,rev_yoy,expansion,date,prev_rev_yoy,name,price,eps,gm,om,est_price,advice,prev_year,prev_eps_yoy,symbol
1.1,📉 獲利侵蝕,3.7457043362542954,-43.33,613.94,-657.2700000000001,2026-03,28.59,夆典,10.8999996185,0.19,N/A,N/A,43.650000000000006,⚪ 中性觀察,2025,12.94,3052.TW
-1.32,🔄 轉虧為盈,0.0,673.33,1331.07,-657.7399999999999,2026-03,-67.66,麗升能源,32.2000007629,0.86,N/A,N/A,-35.699999999999996,⚪ 數據不足,2025,-328.07,8087.TWO
0.97,📉 獲利侵蝕,69.55357279089284,0.0,658.28,-658.28,2026-03,-11.15,力山,38.9500007629,0.07,N/A,N/A,8.4,❌ 暫避觀望,2025,-44.89,1515.TW
2.12,📉 獲利侵蝕,15.020833015458335,-343.75,317.47,-661.22,2026-03,82.32,彬台,36.0499992371,-0.39,13.52%,7.02%,36.0,❌ 暫避觀望,2025,94.5,3379.TWO
-0.61,📉 獲利侵蝕,0.0,-282.14,379.62,-661.76,2026-03,-11.73,特昇-KY,9.0799999237,-0.52,N/A,N/A,-23.849999999999998,⚪ 數據不足,2025,55.88,6616.TWO
-4.62,⚠️ 獲利稀釋,0.0,45.83,709.1,-663.27,2026-03,-1.88,網家,28.1000003815,-0.39,N/A,N/A,-141.75,⚪ 數據不足,2025,-12.0,8044.TWO
-1.86,⚠️ 獲利稀釋,0.0,14.29,678.12,-663.83,2026-03,-3.72,元翎,16.6000003815,-0.3,-20.30%,-35.14%,-71.7,⚪ 數據不足,2025,-4.02,4564.TW
3.04,📉 獲利侵蝕,4.993909866017052,-8.14,655.72,-663.86,2026-03,13.17,東捷資訊,41.0,0.79,N/A,N/A,123.15,⚪ 中性觀察,2025,16.48,6697.TWO
-1.53,🔄 轉虧為盈,0.0,115.0,783.17,-668.17,2026-03,7.24,三顧,37.9500007629,0.03,15.11%,-12.99%,-50.55,⚪ 數據不足,2025,-51.49,3224.TWO
-3.09,🌑 雙重衰退,0.0,-700.0,-28.98,-671.02,2026-03,-79.25,康全電訊,20.1000003815,-0.96,N/A,N/A,-111.45,⚪ 數據不足,2025,-137.27,8089.TWO
4.04,📉 獲利侵蝕,7.777777777777778,-2.94,669.21,-672.1500000000001,2026-03,-4.91,中磊,80.5,1.01,N/A,N/A,155.25,⚪ 中性觀察,2025,-47.82,5388.TW
-0.78,🔄 轉虧為盈,0.0,232.14,904.68,-672.54,2026-03,47.74,統新,192.5,0.74,N/A,N/A,-43.50000000000001,⚪ 數據不足,2025,78.21,6426.TW
2.06,⚠️ 獲利稀釋,50.591016548463365,236.84,910.97,-674.13,2026-03,97.77,巨有科技,214.0,0.64,N/A,N/A,63.449999999999996,❌ 暫避觀望,2025,29.56,8227.TWO
6.5,⚠️ 獲利稀釋,5.433985423343521,177.0,852.07,-675.07,2026-03,50.25,達欣工,88.9000015259,2.88,12.33%,8.34%,245.39999999999998,⚪ 中性觀察,2025,24.8,2535.TW
-1.44,⚠️ 獲利稀釋,0.0,42.42,719.14,-676.72,2026-03,0.46,立德,9.2399997711,-0.19,2.21%,-20.80%,-30.299999999999994,⚪ 數據不足,2025,25.52,3058.TW
0.31,⚠️ 獲利稀釋,63.80368098159509,777.78,1454.66,-676.8800000000001,2026-03,178.46,天品,104.0,1.22,N/A,N/A,24.45,❌ 暫避觀望,2025,-48.33,6199.TWO
1.18,📉 獲利侵蝕,6.515836931447964,-57.14,620.65,-677.79,2026-03,-12.15,宜進,14.3999996185,0.2,6.94%,33.56%,33.15,⚪ 中性觀察,2025,29.85,1457.TW
-6.13,⚠️ 獲利稀釋,0.0,24.62,702.91,-678.29,2026-03,1056.27,泰福-KY,40.5499992371,-1.47,N/A,N/A,-234.45,⚪ 數據不足,2025,32.78,6541.TW
-0.94,⚠️ 獲利稀釋,0.0,41.03,720.34,-679.3100000000001,2026-03,8.46,亞元,13.1999998093,-0.24,N/A,N/A,-44.85,⚪ 數據不足,2025,43.03,6109.TWO
13.74,⚠️ 獲利稀釋,11.379986919555266,80.93,760.6,-679.6700000000001,2026-03,130.83,高技,348.0,3.51,N/A,N/A,458.7,⚪ 中性觀察,2025,291.45,5439.TWO
9.07,⚠️ 獲利稀釋,58.90924229808493,344.52,1024.34,-679.8199999999999,2026-03,64.37,高力,1415.0,6.54,N/A,N/A,360.3,❌ 暫避觀望,2025,38.43,8996.TW
-1.13,📉 獲利侵蝕,0.0,-269.23,411.36,-680.59,2026-03,-8.18,新晶投控,14.5,-0.22,0.24%,-22.36%,-33.15,⚪ 數據不足,2025,-96.23,3713.TWO
-1.22,⚠️ 獲利稀釋,0.0,91.43,772.57,-681.1400000000001,2026-03,21.56,典範,20.1499996185,-0.03,-2.87%,-10.81%,-46.650000000000006,⚪ 數據不足,2025,-15.09,3372.TWO
9.39,📉 獲利侵蝕,9.442993907745866,-25.35,657.13,-682.48,2026-03,10.13,台表科,217.0,2.17,N/A,N/A,344.7,⚪ 中性觀察,2025,-5.53,6278.TW
1.14,📉 獲利侵蝕,34.55555597933335,-78.95,604.09,-683.0400000000001,2026-03,6.56,臺龍,15.5500001907,-0.68,N/A,N/A,6.749999999999997,❌ 暫避觀望,2025,186.36,6246.TWO
3.88,⚠️ 獲利稀釋,6.367389139618162,12.35,697.11,-684.76,2026-03,-15.54,豐興,61.7000007629,0.91,N/A,N/A,145.35000000000002,⚪ 中性觀察,2025,-8.92,2015.TW
-3.1,⚠️ 獲利稀釋,0.0,48.1,733.42,-685.3199999999999,2026-03,19.24,慶生,20.1000003815,-0.41,N/A,N/A,-123.00000000000001,⚪ 數據不足,2025,15.99,6210.TWO
2.23,📉 獲利侵蝕,50.239521871796406,-258.82,430.36,-689.1800000000001,2026-03,-1.8,兆利,83.9000015259,-1.35,10.77%,1.84%,25.049999999999997,❌ 暫避觀望,2025,-74.46,3548.TWO
0.27,⚠️ 獲利稀釋,70.0,33.33,722.84,-689.51,2026-03,-14.0,亞帝歐,28.0,0.08,13.94%,-0.53%,6.0,❌ 暫避觀望,2025,-15.15,3516.TWO
-0.87,🔄 轉虧為盈,0.0,147.22,837.33,-690.11,2026-03,-7.94,大立,23.1000003815,0.17,13.88%,-9.40%,-43.199999999999996,⚪ 數據不足,2025,-188.3,4716.TWO
-2.13,⚠️ 獲利稀釋,0.0,69.57,766.91,-697.3399999999999,2026-03,-30.78,永固-KY,15.9499998093,-0.28,N/A,N/A,-67.35000000000001,⚪ 數據不足,2025,-1352.94,5546.TW
9.05,⚠️ 獲利稀釋,17.994687915006637,89.72,789.66,-699.9399999999999,2026-03,-4.98,順達,406.5,2.05,20.14%,13.68%,338.85,❌ 暫避觀望,2025,-48.92,3211.TWO
-1.08,📉 獲利侵蝕,0.0,-285.19,415.08,-700.27,2026-03,0.9,先進光,187.5,-0.5,18.28%,-0.95%,-59.85,⚪ 數據不足,2025,-140.6,3362.TWO
1.56,📉 獲利侵蝕,14.914285932257142,-138.1,563.0,-701.1,2026-03,-0.23,廣宇,52.2000007629,-0.16,12.48%,4.05%,52.5,⚪ 中性觀察,2025,-22.0,2328.TW
4.03,⚠️ 獲利稀釋,6.3484251968503935,29.87,734.79,-704.92,2026-03,23.39,海華,64.5,1.02,15.30%,3.72%,152.4,⚪ 中性觀察,2025,45.42,3694.TW
6.8,⚠️ 獲利稀釋,7.700592353257943,218.11,923.54,-705.43,2026-03,16.34,微星,143.0,4.04,11.11%,2.63%,278.55,⚪ 中性觀察,2025,-15.42,2377.TW
1.62,⚠️ 獲利稀釋,4.460784500710784,52.38,758.27,-705.89,2026-03,-5.8,運錩,18.2000007629,0.64,10.04%,4.08%,61.2,⚪ 中性觀察,2025,20.0,2069.TW
24.76,⚠️ 獲利稀釋,12.954507018433958,26.37,734.55,-708.18,2026-03,47.13,洋基工程,766.0,7.19,N/A,N/A,886.95,⚪ 中性觀察,2025,28.04,6691.TW
10.64,⚠️ 獲利稀釋,3.5340660011384615,120.87,831.66,-710.79,2026-03,17.97,德昌,80.4000015259,2.54,N/A,N/A,341.25,⚪ 中性觀察,2025,41.49,5511.TWO
1.45,📉 獲利侵蝕,7.714285714285714,-7.32,705.12,-712.44,2026-03,-2.6,強新,27.0,0.38,N/A,N/A,52.5,⚪ 中性觀察,2025,-12.65,5013.TWO
5.47,⚠️ 獲利稀釋,4.341801503148576,1.75,714.94,-713.19,2026-03,-18.22,中華,56.4000015259,1.18,10.06%,2.43%,194.84999999999997,⚪ 中性觀察,2025,-25.55,2204.TW
1.6,📉 獲利侵蝕,11.877022900614886,-50.0,666.22,-716.22,2026-03,42.87,展達,36.7000007629,0.17,6.63%,-0.90%,46.349999999999994,⚪ 中性觀察,2025,32.5,3447.TW
-0.78,📉 獲利侵蝕,0.0,-600.0,116.53,-716.53,2026-03,-8.12,啟發電,19.9500007629,-0.28,N/A,N/A,-26.55,⚪ 數據不足,2025,17.02,6512.TWO
8.72,📉 獲利侵蝕,0.0,-14.8,701.78,-716.5799999999999,2026-03,30.49,安葆,252.5,1.71,N/A,N/A,0.0,⚪ 數據不足,2025,11.79,7792.TWO
-7.92,📉 獲利侵蝕,0.0,-71.33,645.92,-717.25,2026-03,42.15,濾能,71.1999969482,-2.46,N/A,N/A,-220.04999999999998,⚪ 數據不足,2025,-3.84,6823.TWO
3.02,⚠️ 獲利稀釋,4.219948849104859,60.0,777.65,-717.65,2026-03,1.51,東明-KY,33.0,1.12,N/A,N/A,117.30000000000001,⚪ 中性觀察,2025,5.59,5538.TW
0.2,📉 獲利侵蝕,35.76087122369565,-222.22,496.11,-718.33,2026-03,-9.36,春雨,16.4500007629,-0.12,13.55%,2.02%,6.9,❌ 暫避觀望,2025,-81.05,2012.TW
6.41,⚠️ 獲利稀釋,16.054760423148725,23.16,742.22,-719.0600000000001,2026-03,0.03,啟��,258.0,2.36,N/A,N/A,241.05,❌ 暫避觀望,2025,-11.22,6285.TW
-0.25,📉 獲利侵蝕,0.0,-321.43,398.68,-720.11,2026-03,-35.66,正文,42.2999992371,-0.32,14.16%,-1.55%,-27.599999999999998,⚪ 數據不足,2025,-116.56,4906.TW
1.6,⚠️ 獲利稀釋,13.392405449594937,19.23,739.62,-720.39,2026-03,-3.51,敬鵬,52.9000015259,0.62,13.97%,5.11%,59.25,⚪ 中性觀察,2025,-43.86,2355.TW
0.61,📉 獲利侵蝕,18.074534398447206,-436.36,287.62,-723.98,2026-03,-1.66,勝德,29.1000003815,-0.37,19.21%,1.75%,24.15,❌ 暫避觀望,2025,22.0,3296.TW
-1.18,🔄 轉虧為盈,0.0,165.63,890.97,-725.34,2026-03,3.23,聯穎,36.7000007629,0.21,15.39%,-3.96%,-32.55,⚪ 數據不足,2025,51.74,3550.TW
0.01,⚠️ 獲利稀釋,0.0,112.5,839.44,-726.94,2026-03,-2.4,慶騰,34.0999984741,0.02,15.20%,-3.10%,-15.600000000000001,⚪ 數據不足,2025,-91.3,4534.TWO
2.7,📉 獲利侵蝕,28.08,-177.08,551.01,-728.09,2026-03,9.37,定穎投控,175.5,-0.74,17.76%,3.42%,93.75,❌ 暫避觀望,2025,-30.16,3715.TW
-1.79,⚠️ 獲利稀釋,0.0,23.81,753.59,-729.7800000000001,2026-03,18.86,譁裕,13.75,-0.32,12.27%,-16.22%,-68.39999999999999,⚪ 數據不足,2025,-47.93,3419.TW
-3.15,⚠️ 獲利稀釋,0.0,41.45,771.53,-730.0799999999999,2026-03,166.89,華冠,13.3999996185,-0.95,N/A,N/A,-124.94999999999997,⚪ 數據不足,2025,63.58,8101.TW
-1.79,🔄 轉虧為盈,0.0,109.8,842.07,-732.2700000000001,2026-03,-15.54,福裕,16.5,0.05,8.95%,-32.66%,-58.949999999999996,⚪ 數據不足,2025,-265.31,4513.TWO
0.54,⚠️ 獲利稀釋,13.291925228881988,32.5,767.18,-734.68,2026-03,-1.98,台橡,21.3999996185,0.53,10.06%,3.76%,24.150000000000002,⚪ 中性觀察,2025,-48.08,2103.TW
22.26,⚠️ 獲利稀釋,0.678071918543956,92.15,827.48,-735.33,2026-03,-7.15,永彰,27.1499996185,-0.15,-8.90%,-91.14%,600.6000000000001,⚪ 中性觀察,2025,1562.0,4523.TWO
3.06,📉 獲利侵蝕,0.0,-53.95,684.6,-738.5500000000001,2026-03,-0.03,久舜,23.0499992371,0.37,N/A,N/A,0.0,⚪ 數據不足,2025,42.99,5547.TWO
-3.88,📉 獲利侵蝕,0.0,-158.97,581.06,-740.03,2026-03,2.63,匯鑽科,52.2999992371,-1.04,N/A,N/A,-120.89999999999998,⚪ 數據不足,2025,-404.84,8431.TWO
21.81,⚠️ 獲利稀釋,10.053893328377626,39.1,779.62,-740.52,2026-03,18.57,崇越,541.0,6.86,N/A,N/A,807.15,⚪ 中性觀察,2025,13.53,5434.TW
-0.35,📉 獲利侵蝕,0.0,-400.0,342.45,-742.45,2026-03,-23.83,恩德,24.0,-0.15,31.45%,0.98%,-24.6,⚪ 數據不足,2025,56.79,1528.TW
-1.25,🔄 轉虧為盈,0.0,175.0,918.43,-743.43,2026-03,-23.24,大洋,31.3500003815,0.16,N/A,N/A,-36.45,⚪ 數據不足,2025,-265.75,1321.TW
0.36,📉 獲利侵蝕,19.330356802232146,-200.0,543.86,-743.86,2026-03,16.76,歐格,21.6499996185,-0.01,17.03%,-11.28%,16.799999999999997,❌ 暫避觀望,2025,620.0,3002.TW
-1.93,🔄 轉虧為盈,0.0,5.71,751.63,-745.92,2026-03,26.96,訊達,21.5499992371,0.37,N/A,N/A,-54.15,⚪ 數據不足,2025,-287.38,6140.TWO
0.27,📉 獲利侵蝕,0.0,-95.24,652.21,-747.45,2026-03,-0.31,良得電,23.5,0.01,N/A,N/A,-3.3,⚪ 數據不足,2025,-81.88,2462.TW
15.28,⚠️ 獲利稀釋,5.804046858359958,15.64,764.68,-749.04,2026-03,86.48,華擎,218.0,4.14,12.78%,5.61%,563.4,⚪ 中性觀察,2025,46.5,3515.TW
4.16,📉 獲利侵蝕,35.495049504950494,-7.53,746.88,-754.41,2026-03,12.66,聯茂,358.5,0.87,N/A,N/A,151.5,❌ 暫避觀望,2025,82.74,6213.TW
0.33,📉 獲利侵蝕,42.407405523580245,-88.89,665.76,-754.65,2026-03,-13.95,佶優,34.3499984741,0.01,N/A,N/A,12.15,❌ 暫避觀望,2025,-17.5,5452.TWO
5.5,📉 獲利侵蝕,2.906276804565778,0.0,755.81,-755.81,2026-03,0.02,華榮,33.7999992371,0.37,9.17%,6.96%,174.45000000000002,⚪ 中性觀察,2025,254.81,1608.TW
-14.35,⚠️ 獲利稀釋,0.0,5.8,761.84,-756.0400000000001,2026-03,-26.56,易華電,30.7999992371,-0.65,N/A,N/A,-309.9,⚪ 數據不足,2025,-9068.75,6552.TW
-1.02,📉 獲利侵蝕,0.0,-400.0,357.51,-757.51,2026-03,-7.46,興能高,29.4500007629,-0.35,N/A,N/A,-35.699999999999996,⚪ 數據不足,2025,-1120.0,6558.TW
-1.4,📉 獲利侵蝕,0.0,-557.14,200.37,-757.51,2026-03,19.09,光環,127.5,-0.32,8.38%,-32.45%,-46.949999999999996,⚪ 數據不足,2025,34.88,3234.TWO
2.45,⚠️ 獲利稀釋,10.619999694819999,44.0,802.5,-758.5,2026-03,20.92,華泰,53.0999984741,0.33,15.35%,8.19%,75.0,⚪ 中性觀察,2025,28.92,2329.TW
-0.84,📉 獲利侵蝕,0.0,-13.33,746.08,-759.4100000000001,2026-03,-22.74,律勝,27.2000007629,-0.17,18.97%,-79.87%,-36.0,⚪ 數據不足,2025,-147.06,3354.TWO
-0.18,🔄 轉虧為盈,0.0,261.54,1022.77,-761.23,2026-03,-22.64,千興,13.1999998093,0.47,-19.82%,14.50%,-12.6,⚪ 數據不足,2025,87.32,2025.TW
-0.15,🔄 轉虧為盈,0.0,368.75,1130.81,-762.06,2026-03,-14.15,燦星旅,24.3999996185,0.75,7.41%,2.54%,-2.2500000000000004,⚪ 數據不足,2025,-111.9,2719.TWO
0.61,📉 獲利侵蝕,18.870967741935488,-22.22,746.36,-768.58,2026-03,2.49,裕國,29.25,0.15,N/A,N/A,23.249999999999996,❌ 暫避觀望,2025,-54.96,8905.TWO
0.71,📉 獲利侵蝕,12.148760172975207,-72.73,696.33,-769.0600000000001,2026-03,-20.78,三商,14.6999998093,0.03,15.31%,0.88%,18.15,⚪ 中性觀察,2025,-49.63,2905.TW
59.99,📉 獲利侵蝕,4.499763880456047,-23.4,746.92,-770.3199999999999,2026-03,25.86,華碩,667.0,13.19,15.94%,4.63%,2223.4500000000003,⚪ 中性觀察,2025,41.92,2357.TW
3.14,⚠️ 獲利稀釋,21.560283687943265,323.33,1094.24,-770.9100000000001,2026-03,32.39,光洋科,152.0,2.54,16.83%,11.95%,105.74999999999999,❌ 暫避觀望,2025,-1.88,1785.TWO
-2.16,📉 獲利侵蝕,0.0,-415.38,368.34,-783.72,2026-03,-45.66,隆銘綠能,11.9499998093,-0.67,-18.95%,-73.69%,-89.24999999999999,⚪ 數據不足,2025,-66.41,3018.TW
-1.9,📉 獲利侵蝕,0.0,-183.33,601.5,-784.83,2026-03,-18.44,兆勁,12.6999998093,-0.51,6.18%,-17.38%,-75.45,⚪ 數據不足,2025,-691.67,2444.TW
1.7,📉 獲利侵蝕,21.25313359694236,-96.0,689.5,-785.5,2026-03,65.48,精確,84.8000030518,0.02,11.59%,1.68%,59.849999999999994,❌ 暫避觀望,2025,209.26,3162.TWO
3.04,⚠️ 獲利稀釋,12.54658353501035,96.83,887.98,-791.15,2026-03,17.91,廣越,60.5999984741,-0.04,8.43%,-1.90%,72.45,⚪ 中性觀察,2025,-27.51,4438.TW
-1.09,🔄 轉虧為盈,0.0,-83.05,709.49,-792.54,2026-03,-1.5,南六,35.7999992371,0.1,N/A,N/A,-86.7,⚪ 數據不足,2025,-178.42,6504.TW
6.55,⚠️ 獲利稀釋,6.785934608266502,1.92,794.87,-792.95,2026-03,55.5,精成科,110.0,1.59,N/A,N/A,243.15,⚪ 中性觀察,2025,5.17,6191.TW
-6.62,📉 獲利侵蝕,0.0,-264.0,529.36,-793.36,2026-03,-3.44,正崴,37.9000015259,-0.46,-1.63%,-10.82%,-205.8,⚪ 數據不足,2025,-281.76,2392.TW
2.31,📉 獲利侵蝕,12.987551550643154,-7.02,787.01,-794.03,2026-03,-1.67,伊雲谷,62.5999984741,0.53,N/A,N/A,72.3,⚪ 中性觀察,2025,1.77,6689.TW
2.1,⚠️ 獲利稀釋,20.422535211267608,108.16,903.68,-795.52,2026-03,12.79,昶昕,101.5,1.02,N/A,N/A,74.55,❌ 暫避觀望,2025,-4.98,8438.TW
4.0,📉 獲利侵蝕,5.296924789278897,-12.5,787.21,-799.71,2026-03,4.67,中宇,49.9500007629,0.77,12.18%,5.96%,141.45,⚪ 中性觀察,2025,-1.48,1535.TW
1.23,⚠️ 獲利稀釋,15.821918069520548,16.67,817.81,-801.14,2026-03,-13.43,虹揚-KY,23.1000003815,-0.4,N/A,N/A,21.9,❌ 暫避觀望,2025,163.4,6573.TW
-7.65,📉 獲利侵蝕,0.0,-334.92,467.75,-802.6700000000001,2026-03,5.44,東碩,15.6000003815,-2.8,2.51%,-26.32%,-260.85,⚪ 數據不足,2025,-139.68,3272.TWO
-1.92,📉 獲利侵蝕,0.0,-19.57,783.84,-803.4100000000001,2026-03,-9.18,加百裕,33.4500007629,-0.56,11.17%,-4.33%,-80.85000000000001,⚪ 數據不足,2025,-76.19,3323.TWO
10.01,📉 獲利侵蝕,3.967371153133111,-19.81,783.73,-803.54,2026-03,14.38,五福,107.0,3.44,N/A,N/A,404.54999999999995,⚪ 中性觀察,2025,10.36,2745.TWO
-2.86,⚠️ 獲利稀釋,0.0,52.56,859.78,-807.22,2026-03,5.53,正達,90.5,-0.37,-12.37%,-29.19%,-105.75000000000001,⚪ 數據不足,2025,-106.98,3149.TW
1.81,📉 獲利侵蝕,6.6350710900473935,-557.14,253.23,-810.37,2026-03,-6.62,東台,42.0,-0.65,7.66%,-21.47%,94.95,⚪ 中性觀察,2025,150.56,4526.TW
-0.71,⚠️ 獲利稀釋,0.0,36.17,846.82,-810.6500000000001,2026-03,10.78,汎銓,448.0,-0.61,N/A,N/A,-47.85,⚪ 數據不足,2025,-156.8,6830.TW
-0.78,📉 獲利侵蝕,0.0,-8.0,812.27,-820.27,2026-03,-13.36,花王,29.25,-0.28,N/A,N/A,-29.85,⚪ 數據不足,2025,-252.38,8906.TWO
0.15,⚠️ 獲利稀釋,13.500000238375,73.91,894.76,-820.85,2026-03,-43.28,聯上發,10.8000001907,0.4,N/A,N/A,12.0,⚪ 中性觀察,2025,-85.71,2537.TW
0.9,📉 獲利侵蝕,15.561224489795919,-134.88,686.37,-821.25,2026-03,0.41,友達,30.5,-0.15,10.73%,-2.70%,29.4,❌ 暫避觀望,2025,327.5,2409.TW
4.18,📉 獲利侵蝕,9.10871694417238,-4.55,817.65,-822.1999999999999,2026-03,21.03,三聯,93.0,1.26,N/A,N/A,153.14999999999998,⚪ 中性觀察,2025,-0.48,5493.TWO
11.15,📉 獲利侵蝕,1.5514304917268393,-105.3,718.73,-824.03,2026-03,164.26,信立,45.5499992371,-0.48,19.64%,-12.85%,440.4,⚪ 中性觀察,2025,7.63,4303.TWO
-4.72,🔄 轉虧為盈,0.0,127.05,956.47,-829.4200000000001,2026-03,-21.22,唐榮,27.9500007629,0.33,-14.72%,-18.44%,-157.95000000000002,⚪ 數據不足,2025,-114.55,2035.TWO
0.12,📉 獲利侵蝕,0.0,-227.78,603.87,-831.65,2026-03,-7.88,佳和,14.3000001907,-0.23,0.84%,-27.07%,-5.55,⚪ 數據不足,2025,-87.21,1449.TW
1.82,📉 獲利侵蝕,12.361878453038674,-43.33,790.97,-834.3000000000001,2026-03,18.84,邁達特,44.75,0.17,N/A,N/A,54.300000000000004,⚪ 中性觀察,2025,203.33,6112.TW
-2.24,📉 獲利侵蝕,0.0,-266.67,570.51,-837.1800000000001,2026-03,1.1,州巧,28.3999996185,-0.16,5.62%,-16.08%,-59.7,⚪ 數據不足,2025,-84.96,3543.TW
-0.76,⚠️ 獲利稀釋,0.0,59.09,898.78,-839.6899999999999,2026-03,-6.33,邦泰,24.3500003815,-0.09,N/A,N/A,-26.55,⚪ 數據不足,2025,-16.92,8935.TWO
-0.39,⚠️ 獲利稀釋,0.0,80.0,920.0,-840.0,2026-03,-6.47,榮成,9.8500003815,-0.02,12.46%,2.54%,-20.700000000000003,⚪ 數據不足,2025,-39.29,1909.TW
-6.81,🔄 轉虧為盈,0.0,-81.0,765.22,-846.22,2026-03,423.12,百達-KY,167.5,0.19,8.48%,-4.13%,-128.54999999999998,⚪ 數據不足,2025,-186.45,2236.TW
14.36,⚠️ 獲利稀釋,5.75813221406086,19.7,866.43,-846.7299999999999,2026-03,11.2,宏�硌穈T,219.5,4.8,N/A,N/A,571.8,⚪ 中性觀察,2025,10.46,6811.TWO
-4.9,⚠️ 獲利稀釋,0.0,13.64,860.97,-847.33,2026-03,-13.73,智晶,26.8999996185,-0.79,N/A,N/A,-166.64999999999998,⚪ 數據不足,2025,-56.67,5245.TWO
-0.84,🌑 雙重衰退,0.0,-900.0,-49.8,-850.2,2026-03,-24.51,巨鎧精密-創,59.7000007629,-1.04,-21.68%,-98.59%,-27.150000000000002,⚪ 數據不足,2025,20.75,2254.TW
-1.55,📉 獲利侵蝕,0.0,-83.33,768.82,-852.1500000000001,2026-03,-3.34,馬光-KY,24.6000003815,-0.55,N/A,N/A,-38.7,⚪ 數據不足,2025,-720.83,4139.TWO
6.53,⚠️ 獲利稀釋,6.211936662606576,16.45,871.55,-855.0999999999999,2026-03,34.73,零壹,102.0,1.77,14.31%,6.54%,246.3,⚪ 中性觀察,2025,30.86,3029.TW
1.25,⚠️ 獲利稀釋,13.581560013156029,11.11,868.43,-857.3199999999999,2026-03,19.94,華經,38.2999992371,0.3,11.41%,4.34%,42.300000000000004,⚪ 中性觀察,2025,30.21,2468.TW
2.32,⚠️ 獲利稀釋,3.6614854512780655,1.79,861.7,-859.9100000000001,2026-03,0.73,春源,21.2000007629,0.57,10.75%,7.04%,86.85,⚪ 中性觀察,2025,40.61,2010.TW
-0.15,🔄 轉虧為盈,0.0,-58.33,802.76,-861.09,2026-03,-21.01,有益,9.6700000763,0.05,N/A,N/A,-7.199999999999999,⚪ 數據不足,2025,-122.06,9962.TWO
2.16,📉 獲利侵蝕,7.585551620893537,-11.54,849.66,-861.1999999999999,2026-03,27.37,欣雄,39.9000015259,0.46,N/A,N/A,78.89999999999999,⚪ 中性觀察,2025,14.97,8908.TWO
6.34,⚠️ 獲利稀釋,0.0,6.98,871.15,-864.17,2026-03,164.5,富威電力,0.0,0.48,N/A,N/A,0.0,⚪ 數據不足,2025,328.87,6994.TW
15.5,⚠️ 獲利稀釋,15.10015408320493,14.77,879.38,-864.61,2026-03,-15.01,帆宣,588.0,5.08,N/A,N/A,584.0999999999999,❌ 暫避觀望,2025,65.55,6196.TW
-1.07,🔄 轉虧為盈,0.0,306.25,1172.94,-866.69,2026-03,-31.12,晶彩科,115.5,0.99,35.79%,12.45%,-52.5,⚪ 數據不足,2025,-255.07,3535.TW
-5.17,⚠️ 獲利稀釋,0.0,90.34,959.14,-868.8,2026-03,-66.93,天宇,20.9500007629,-0.2,N/A,N/A,-204.45,⚪ 數據不足,2025,-275.59,8171.TWO
8.43,⚠️ 獲利稀釋,10.843920145190562,3.39,877.13,-873.74,2026-03,64.32,大綜,239.0,3.66,13.87%,5.75%,330.59999999999997,⚪ 中性觀察,2025,-29.4,3147.TWO
-0.45,📉 獲利侵蝕,0.0,-210.71,663.94,-874.6500000000001,2026-03,-6.83,大東,9.3800001144,-0.62,-0.79%,-10.66%,-18.6,⚪ 數據不足,2025,-128.03,1441.TW
-1.68,📉 獲利侵蝕,0.0,-253.33,623.3,-876.63,2026-03,-0.19,鑫禾,20.1499996185,-0.54,N/A,N/A,-70.94999999999999,⚪ 數據不足,2025,-272.92,4999.TW
-1.77,⚠️ 獲利稀釋,0.0,88.57,969.39,-880.8199999999999,2026-03,27.54,東典光電,85.1999969482,-0.08,N/A,N/A,-84.9,⚪ 數據不足,2025,57.14,6588.TWO
-0.96,📉 獲利侵蝕,0.0,-250.0,635.46,-885.46,2026-03,6.3,建舜電,14.0,-0.64,12.86%,-5.35%,-46.5,⚪ 數據不足,2025,-15.66,3322.TWO
1.85,⚠️ 獲利稀釋,4.254473085188867,180.0,1065.47,-885.47,2026-03,8.31,潤泰材,21.3999996185,0.42,N/A,N/A,75.45,⚪ 中性觀察,2025,48.0,8463.TW
3.63,📉 獲利侵蝕,8.101851851851851,-28.43,861.36,-889.79,2026-03,21.07,欣新網,70.0,0.74,11.53%,2.34%,129.60000000000002,⚪ 中性觀察,2025,6.89,2949.TWO
2.19,⚠️ 獲利稀釋,8.541666515297619,91.84,984.81,-892.9699999999999,2026-03,25.77,光菱,43.0499992371,0.94,N/A,N/A,75.6,⚪ 中性觀察,2025,1.86,8032.TWO
-0.26,📉 獲利侵蝕,0.0,-260.0,633.91,-893.91,2026-03,52.32,友勁,9.4799995422,-0.18,N/A,N/A,-12.75,⚪ 數據不足,2025,48.0,6142.TW
-3.19,⚠️ 獲利稀釋,0.0,98.48,992.49,-894.01,2026-03,30.97,安國,112.5,-0.01,N/A,N/A,-104.69999999999999,⚪ 數據不足,2025,-37.72,8054.TWO
4.05,⚠️ 獲利稀釋,2.539184873260188,918.18,1815.36,-897.18,2026-03,79.14,鑫龍騰,24.2999992371,2.24,N/A,N/A,143.55,⚪ 中性觀察,2025,81.45,3188.TWO
1.0,📉 獲利侵蝕,20.079051081857706,-35.71,863.6,-899.3100000000001,2026-03,4.89,亞航,50.7999992371,0.09,8.38%,2.16%,37.95,❌ 暫避觀望,2025,49.25,2630.TW
