prev_year,pe,gm,date,prev_eps_yoy,symbol,prev_rev_yoy,eps_yoy,est_price,name,eps,expansion,status,advice,price,rev_yoy,prev_eps,om
2025,5.904572564612327,56.66%,2025-12,-5.26,3014.TW,8.96,-5.92,377.25,聯陽,9.51,-10.66,🏰 高護城河,⚪ 中性觀察,148.5,4.74,7.62,24.27%
2025,12.835821058187632,N/A,2025-12,-46.4,7704.TWO,-12.58,-22.56,70.35000000000001,明遠精密,2.07,-10.829999999999998,🌑 雙重衰退,⚪ 中性觀察,60.2000007629,-11.73,1.35,N/A
2025,5.784313725490195,91.41%,2025-12,8.28,2890.TW,10.92,4.57,76.50000000000001,永豐金,1.97,-10.9,🏰 高護城河,⚪ 中性觀察,29.5,15.47,1.57,37.14%
2025,3.6884059076739133,49.97%,2025-12,-17.97,1295.TWO,1.49,-6.08,206.99999999999997,生合,5.29,-11.05,📉 獲利侵蝕,⚪ 中性觀察,50.9000015259,4.97,4.07,11.73%
2025,0.0,33.68%,2025-12,-16.63,1319.TW,-0.48,-13.11,0.0,東陽,6.43,-11.149999999999999,🌑 雙重衰退,⚪ 數據不足,0.0,-1.96,4.36,18.07%
2025,48.73617693522907,44.10%,2025-12,8.68,2467.TW,25.04,15.47,189.9,志聖,5.5,-11.179999999999998,⚠️ 獲利稀釋,❌ 暫避觀望,617.0,26.65,3.78,15.86%
2025,13.210784687696078,25.29%,2025-12,-27.85,2108.TW,-13.68,-27.19,30.6,南帝,0.83,-11.190000000000001,🌑 雙重衰退,⚪ 中性觀察,26.9500007629,-16.0,0.57,9.12%
2025,45.26659412404788,N/A,2025-12,-5.99,6861.TW,13.12,4.08,137.85,睿生光電,3.84,-11.209999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,416.0,15.29,2.52,N/A
2025,19.44977607165707,N/A,2025-12,-14.54,6285.TW,1.18,-11.22,234.45000000000002,啟碁,6.41,-11.25,📉 獲利侵蝕,❌ 暫避觀望,304.0,0.03,4.35,N/A
2025,0.0,N/A,2025-12,-37.89,7795.TW,-27.26,-26.3,0.0,長廣,3.11,-11.260000000000002,🌑 雙重衰退,⚪ 數據不足,400.5,-15.04,2.0,N/A
2025,0.0,34.82%,2025-12,-28.57,3122.TWO,-8.69,-22.38,-71.55000000000001,笙泉,-1.75,-11.28,🌑 雙重衰退,⚪ 數據不足,32.5,-11.1,-1.44,-12.95%
2025,8.102279728897106,27.43%,2025-12,7.46,2755.TWO,19.82,8.73,243.44999999999996,揚秦,6.44,-11.36,⚠️ 獲利稀釋,⚪ 中性觀察,131.5,20.09,4.67,9.66%
2025,13.498312710911135,N/A,2025-12,23.67,6894.TWO,50.25,29.29,400.05,衛司特,10.99,-11.369999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,360.0,40.66,8.15,N/A
2025,25.963718820861676,N/A,2025-12,-2.54,5425.TWO,28.14,9.66,66.15,台半,2.07,-11.419999999999998,⚠️ 獲利稀釋,❌ 暫避觀望,114.5,21.08,1.23,N/A
2025,6.5594059405940595,N/A,2025-12,20.35,6865.TWO,-8.24,-29.44,60.6,偉康科技,1.52,-11.990000000000002,🌑 雙重衰退,⚪ 中性觀察,26.5,-17.45,1.39,N/A
2025,13.544668587896254,19.91%,2025-12,-5.64,2441.TW,10.09,-1.82,156.15,超豐,4.31,-12.01,📉 獲利侵蝕,⚪ 中性觀察,141.0,10.19,3.18,15.72%
2025,8.467400508044031,N/A,2025-12,-14.05,8016.TW,3.67,-5.53,531.45,矽創,14.66,-12.120000000000001,📉 獲利侵蝕,⚪ 中性觀察,300.0,6.59,10.3,N/A
2025,1.8981880931837791,58.30%,2025-12,-39.68,2915.TW,-5.04,-28.5,347.7,潤泰全,9.29,-12.170000000000002,🏰 高護城河,⚪ 中性觀察,44.0,-16.33,6.71,5.98%
2025,7.343032276094946,N/A,2025-12,-1.49,6275.TWO,9.43,-1.42,97.95,元山,2.81,-12.18,📉 獲利侵蝕,⚪ 中性觀察,47.9500007629,10.76,2.0,N/A
2025,35.294117647058826,N/A,2025-12,-71.11,6015.TWO,-24.7,-11.63,7.65,宏遠證,0.76,-12.190000000000001,📉 獲利侵蝕,❌ 暫避觀望,18.0,0.56,0.26,N/A
2025,7.562062380649269,48.08%,2025-12,1.72,2379.TW,10.77,-4.02,1178.25,瑞昱,28.77,-12.23,📉 獲利侵蝕,⚪ 中性觀察,594.0,8.21,23.59,8.88%
2025,14.04075546719682,N/A,2025-12,-9.9,6197.TW,12.17,-0.23,301.79999999999995,佳必琪,8.67,-12.26,📉 獲利侵蝕,⚪ 中性觀察,282.5,12.03,6.1,N/A
2025,0.0,N/A,2025-12,-5.33,6884.TWO,-4.43,-10.78,0.0,海柏特,2.05,-12.33,📉 獲利侵蝕,⚪ 數據不足,32.8499984741,1.55,1.42,N/A
2025,7.669172788928572,N/A,2025-12,29.41,8908.TWO,44.68,14.97,79.80000000000001,欣雄,2.16,-12.4,⚠️ 獲利稀釋,⚪ 中性觀察,40.7999992371,27.37,1.54,N/A
2025,5.008802951214789,N/A,2025-12,-25.56,8930.TWO,-5.22,-20.27,85.19999999999999,青鋼,2.4,-12.46,🌑 雙重衰退,⚪ 中性觀察,28.4500007629,-7.81,1.66,N/A
2025,12.32876712328767,N/A,2025-12,-5.97,6664.TWO,-0.08,-9.46,536.5500000000001,群翊,15.06,-12.530000000000001,📉 獲利侵蝕,⚪ 中性觀察,441.0,3.07,10.74,N/A
2025,0.0,0.65%,2025-12,-123.33,1305.TW,-13.55,-29.51,-68.1,華夏,-1.58,-12.680000000000003,🌑 雙重衰退,⚪ 數據不足,12.6000003815,-16.83,-1.34,-10.28%
2025,4.777486910994764,33.86%,2025-12,-29.94,1708.TW,-3.31,-16.11,114.60000000000001,東鹼,3.28,-12.82,🌑 雙重衰退,⚪ 中性觀察,36.5,-3.29,2.2,19.41%
2025,7.225352005211268,N/A,2025-12,-25.38,5016.TWO,2.31,-12.28,53.25,松和,1.5,-12.85,📉 獲利侵蝕,⚪ 中性觀察,25.6499996185,0.57,0.97,N/A
2025,20.548244655270405,76.10%,2025-12,58.13,2059.TW,78.51,59.82,3430.95,川湖,103.23,-12.949999999999996,🏰 高護城河,❌ 暫避觀望,4700.0,72.77,66.35,69.19%
2025,14.207316607926826,15.20%,2025-12,8.16,1459.TW,43.56,18.33,12.300000000000004,聯發,0.81,-12.950000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,11.6499996185,31.28,0.6,6.56%
2025,14.656616415410383,N/A,2025-12,-47.48,6924.TW,-1.99,-16.96,179.10000000000002,榮惠-KY創,5.68,-13.040000000000001,🌑 雙重衰退,⚪ 中性觀察,175.0,-3.92,3.23,N/A
2025,0.0,15.22%,2025-12,30.2,3259.TWO,4.82,4.84,-86.25,鑫創,-2.36,-13.05,⚠️ 獲利稀釋,⚪ 數據不足,16.7999992371,17.89,-1.71,-45.05%
2025,0.0,N/A,2025-12,8.02,6657.TW,-5.71,-14.12,-117.89999999999999,華安,-2.92,-13.149999999999999,🌑 雙重衰退,⚪ 數據不足,38.2999992371,-0.97,-2.19,N/A
2025,16.212121212121207,N/A,2025-12,-18.83,6175.TWO,-1.77,-14.74,99.00000000000003,立敦,2.68,-13.36,🌑 雙重衰退,❌ 暫避觀望,107.0,-1.38,1.96,N/A
2025,24.213075060532685,23.30%,2025-12,-27.11,3624.TWO,1.22,-9.71,61.95000000000001,光頡,1.86,-13.360000000000001,📉 獲利侵蝕,❌ 暫避觀望,100.0,3.65,1.21,7.20%
2025,9.976798143851509,33.56%,2025-12,-19.23,1203.TW,-4.13,-23.5,64.64999999999999,味王,1.81,-13.44,🌑 雙重衰退,⚪ 中性觀察,43.0,-10.06,1.28,14.34%
2025,25.59934985778139,46.13%,2025-12,-0.39,2454.TW,13.56,-1.14,2584.0499999999997,聯發科,66.16,-13.46,📉 獲利侵蝕,❌ 暫避觀望,4410.0,12.32,51.76,14.55%
2025,6.056766345666499,25.33%,2025-12,-9.93,3213.TWO,6.38,-12.32,295.94999999999993,茂訊,7.4,-13.51,📉 獲利侵蝕,⚪ 中性觀察,119.5,1.19,6.08,7.00%
2025,16.902119071644805,26.37%,2025-12,13.67,3324.TWO,34.54,33.98,891.8999999999999,雙鴻,28.26,-13.540000000000006,⚠️ 獲利稀釋,❌ 暫避觀望,1005.0,47.52,18.13,14.07%
2025,8.4478277014482,N/A,2025-12,-18.85,6146.TWO,-2.12,-14.93,403.95,耕興,10.77,-13.59,🌑 雙重衰退,⚪ 中性觀察,227.5,-1.34,7.92,N/A
2025,6.316054353296426,18.72%,2025-12,-37.53,1537.TW,-17.19,-32.28,298.05,廣隆,7.95,-13.780000000000001,🌑 雙重衰退,⚪ 中性觀察,125.5,-18.5,5.76,9.93%
2025,5.734767025089607,N/A,2025-12,-8.09,6534.TW,9.59,-2.59,251.09999999999997,正瀚-創,4.51,-13.8,📉 獲利侵蝕,⚪ 中性觀察,96.0,11.21,4.09,N/A
2025,3.6631015532820856,N/A,2025-12,-22.46,6757.TW,-0.39,-10.95,224.4,台灣虎航,5.37,-13.85,📉 獲利侵蝕,⚪ 中性觀察,54.7999992371,2.9,4.28,N/A
2025,7.046979865771811,11.53%,2025-12,14.74,2949.TWO,22.59,6.89,134.10000000000002,欣新網,3.63,-14.18,⚠️ 獲利稀釋,⚪ 中性觀察,63.0,21.07,2.21,2.34%
2025,12.462235649546827,34.44%,2025-12,-33.33,1568.TW,-1.99,-13.92,49.650000000000006,倉佑,1.36,-14.22,📉 獲利侵蝕,⚪ 中性觀察,41.25,0.3,0.88,17.09%
2025,18.112244897959183,30.67%,2025-12,-18.45,2303.TW,2.23,-11.97,117.6,聯電,3.34,-14.23,📉 獲利侵蝕,❌ 暫避觀望,142.0,2.26,2.54,19.78%
2025,18.483110261312937,N/A,2025-12,-14.37,6231.TWO,4.28,-9.63,235.35,系微,6.66,-14.27,📉 獲利侵蝕,❌ 暫避觀望,290.0,4.64,4.59,N/A
2025,15.203540093079647,N/A,2025-12,-11.9,6190.TWO,8.02,-8.22,84.74999999999999,萬泰科,2.19,-14.3,📉 獲利侵蝕,❌ 暫避觀望,85.9000015259,6.08,1.64,N/A
2025,6.040522628290097,N/A,2025-12,-15.63,6491.TW,1.72,-11.08,792.1500000000001,晶碩,20.87,-14.34,📉 獲利侵蝕,⚪ 中性觀察,319.0,3.26,15.38,N/A
2025,2.56809334811284,21.31%,2025-12,417.65,3056.TW,1491.72,-82.6,77.10000000000001,富華新,1.07,-14.39,🌑 雙重衰退,⚪ 中性觀察,13.1999998093,-68.21,1.08,-1.56%
2025,10.176236498010233,38.51%,2025-12,-2.6,3416.TW,18.44,4.56,263.85,融程電,7.39,-14.510000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,179.0,19.07,5.3,18.05%
2025,6.864197656452675,4.09%,2025-12,-30.83,4938.TW,-0.09,-15.3,182.24999999999997,和碩,5.39,-14.57,🌑 雙重衰退,⚪ 中性觀察,83.4000015259,-0.73,3.42,1.39%
2025,4.673530208615552,52.30%,2025-12,1.18,2752.TWO,12.18,-3.09,553.65,豆府,15.04,-14.67,🏰 高護城河,⚪ 中性觀察,172.5,11.58,11.18,11.29%
2025,5.10729597360515,102.49%,2025-12,-24.1,2845.TW,-3.1,-14.85,34.95,遠東銀,0.93,-14.91,🏰 高護城河,⚪ 中性觀察,11.8999996185,0.06,0.7,38.22%
2025,6.76710085293974,10.03%,2025-12,50.82,3706.TW,97.96,57.01,184.2,神達,5.15,-15.050000000000004,⚠️ 獲利稀釋,⚪ 中性觀察,83.0999984741,72.06,3.68,3.96%
2025,4.5569622399296765,14.02%,2025-12,-10.94,1102.TW,-4.13,-22.04,106.65,亞泥,3.0,-15.149999999999999,🌑 雙重衰退,⚪ 中性觀察,32.4000015259,-6.89,2.42,10.05%
2025,0.0,4.14%,2025-12,-17.96,1725.TW,2.13,-19.9,0.0,元禎,1.53,-15.219999999999999,🌑 雙重衰退,⚪ 數據不足,0.0,-4.68,1.37,0.97%
2025,6.105144149236857,N/A,2025-12,-29.26,6855.TWO,4.61,-14.67,265.35,數泓科,7.85,-15.37,📉 獲利侵蝕,⚪ 中性觀察,108.0,0.7,4.81,N/A
2025,0.0,7.87%,2025-09,65.91,1589.TW,18.73,1.36,-222.15,永冠-KY,-5.06,-15.41,⚠️ 獲利稀釋,⚪ 數據不足,5.5399999619,16.77,-2.71,-5.22%
2025,14.534883720930234,9.65%,2025-12,-30.56,1219.TW,0.36,-15.09,12.9,福壽,0.45,-15.45,📉 獲利侵蝕,⚪ 中性觀察,12.5,0.36,0.25,1.10%
2025,9.6229379418696,N/A,2025-12,-16.19,7631.TW,2.0,13.97,190.95000000000002,聚賢研發-創,6.56,-15.609999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,122.5,29.58,3.07,N/A
2025,9.392148585901225,N/A,2025-12,-8.37,6278.TW,13.01,-5.53,355.34999999999997,台表科,9.39,-15.66,📉 獲利侵蝕,⚪ 中性觀察,222.5,10.13,6.9,N/A
2025,0.0,N/A,2025-12,7.24,6949.TW,69.11,44.38,-237.15000000000003,沛爾生醫-創,-7.23,-15.689999999999998,⚠️ 獲利稀釋,⚪ 數據不足,668.0,60.07,-4.65,N/A
2025,6.613333129893333,19.14%,2025-12,-22.9,1402.TW,-7.44,-21.93,56.25,遠東新,1.55,-15.69,🌑 雙重衰退,⚪ 中性觀察,24.7999992371,-6.24,1.08,6.69%
2025,0.0,N/A,2025-12,28.11,6598.TW,38.99,22.83,-69.6,ABC-KY,-1.96,-15.690000000000005,⚠️ 獲利稀釋,⚪ 數據不足,24.75,38.52,-1.33,N/A
2025,3.7522280279946525,N/A,2025-12,-11.78,9938.TW,3.55,-13.68,168.29999999999998,百和,4.1,-15.73,📉 獲利侵蝕,⚪ 中性觀察,42.0999984741,2.05,3.37,N/A
2025,8.462623413258111,N/A,2025-12,-22.31,8383.TWO,16.5,-2.59,106.35,千附,3.41,-15.76,📉 獲利侵蝕,⚪ 中性觀察,60.0,13.17,1.89,N/A
2025,6.406480117820324,N/A,2025-12,-54.2,6754.TW,-30.5,-46.72,101.85,匯僑設計,3.41,-15.849999999999998,🌑 雙重衰退,⚪ 中性觀察,43.5,-30.87,2.29,N/A
2025,6.54232402784792,N/A,2025-12,-24.29,8342.TWO,-2.74,-21.86,209.09999999999997,益張,5.97,-15.969999999999999,🌑 雙重衰退,⚪ 中性觀察,91.1999969482,-5.89,4.02,N/A
2025,4.244928625093914,N/A,2025-12,-15.38,6024.TW,14.8,-6.01,199.65,群益期,5.48,-15.99,📉 獲利侵蝕,⚪ 中性觀察,56.5,9.98,4.0,N/A
2025,5.800264348425926,N/A,2025-12,-13.92,6235.TW,5.83,-2.36,113.39999999999999,華孚,2.9,-16.07,📉 獲利侵蝕,⚪ 中性觀察,43.8499984741,13.71,2.35,N/A
2025,55.92315901814302,N/A,2025-12,-25.2,6789.TW,-9.08,-27.01,140.54999999999998,采鈺,4.01,-16.37,🌑 雙重衰退,❌ 暫避觀望,524.0,-10.64,2.8,N/A
2025,24.068441064638787,N/A,2025-12,-43.52,6679.TWO,-6.83,-23.41,197.24999999999997,鈺太,6.81,-16.4,🌑 雙重衰退,❌ 暫避觀望,316.5,-7.01,3.84,N/A
2025,0.0,5.34%,2025-12,-51.82,1304.TW,-10.84,-29.83,-96.6,台聚,-2.6,-16.419999999999998,🌑 雙重衰退,⚪ 數據不足,12.3500003815,-13.41,-1.85,-4.30%
2025,8.88568683957733,48.09%,2025-12,9.74,3526.TWO,24.44,5.64,624.6,凡甲,16.97,-16.689999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,370.0,22.33,12.33,32.41%
2025,47.70459081836328,46.40%,2025-12,-22.03,4908.TWO,-4.58,-29.79,75.14999999999999,前鼎,1.98,-16.81,🌑 雙重衰退,❌ 暫避觀望,239.0,-12.98,1.39,17.75%
2025,12.166030534351144,N/A,2025-12,-10.23,7747.TWO,12.71,-7.18,157.20000000000002,昕奇雲端,4.04,-16.88,📉 獲利侵蝕,⚪ 中性觀察,127.5,9.7,3.01,N/A
2025,4.077897772214922,9.56%,2025-12,67.26,2546.TW,58.45,34.08,319.65000000000003,根基,9.52,-16.93,⚠️ 獲利稀釋,⚪ 中性觀察,86.9000015259,51.01,6.59,7.58%
2025,12.76595744680851,33.40%,2025-12,-37.41,2542.TW,-41.9,-32.89,49.35,興富發,2.1,-16.990000000000002,🌑 雙重衰退,⚪ 中性觀察,42.0,-15.9,0.95,27.38%
2025,0.0,28.85%,2025-12,-38.98,3067.TWO,16.84,16.83,-35.099999999999994,全域,-0.84,-17.020000000000003,⚠️ 獲利稀釋,⚪ 數據不足,18.7999992371,33.85,-0.82,-17.20%
2025,111.60714285714288,58.57%,2025-12,-25.66,3491.TWO,-6.01,-12.03,268.79999999999995,昇達科,7.83,-17.049999999999997,🏰 高護城河,❌ 暫避觀望,2000.0,5.02,4.6,27.57%
2025,0.0,3.88%,2025-12,-58.54,3360.TWO,7.82,0.0,-28.5,尚立,-0.48,-17.25,📉 獲利侵蝕,⚪ 數據不足,14.1000003815,17.25,-0.65,0.87%
2025,9.433628183557524,N/A,2025-12,-11.4,8917.TWO,16.23,-5.51,84.74999999999999,欣泰,2.23,-17.27,📉 獲利侵蝕,⚪ 中性觀察,53.2999992371,11.76,1.71,N/A
2025,17.292700212615166,N/A,2025-12,113.1,7749.TW,106.86,67.87,423.29999999999995,意騰-KY,11.77,-17.349999999999994,⚠️ 獲利稀釋,❌ 暫避觀望,488.0,85.22,9.12,N/A
2025,0.0,N/A,2025-12,-115.09,5523.TWO,-99.19,-116.36,-3.5999999999999996,豐謙,-0.09,-17.379999999999995,🌑 雙重衰退,⚪ 數據不足,30.4500007629,-98.98,-0.08,N/A
2025,0.0,63.24%,2025-12,-5.06,3158.TWO,10.44,-10.36,0.0,嘉實,7.27,-17.43,🏰 高護城河,⚪ 數據不足,85.5,7.07,4.7,24.73%
2025,8.460620707147973,35.36%,2025-12,-37.98,2606.TW,-9.08,-22.2,125.69999999999999,裕民,4.31,-17.45,🌑 雙重衰退,⚪ 中性觀察,70.9000015259,-4.75,2.76,30.49%
2025,4.133858267716535,55.31%,2025-12,-8.92,1795.TW,0.51,-7.14,685.8,美時,18.14,-17.5,🏰 高護城河,⚪ 中性觀察,189.0,10.36,13.82,23.84%
2025,6.728065241844769,38.19%,2025-12,-18.56,3034.TW,0.41,-19.62,1066.8000000000002,聯詠,26.87,-17.55,🌑 雙重衰退,⚪ 中性觀察,478.5,-2.07,20.8,16.92%
2025,5.965794691861167,70.98%,2025-12,3.78,2891.TW,23.13,11.73,149.1,中信金,4.08,-17.56,🏰 高護城河,⚪ 中性觀察,59.2999992371,29.29,3.06,31.38%
2025,0.0,N/A,2025-12,0.61,6730.TWO,4.58,-10.33,0.0,常廣,2.14,-17.66,📉 獲利侵蝕,⚪ 數據不足,35.5,7.33,1.66,N/A
2025,7.156197203039049,N/A,2025-12,8.24,8931.TWO,2.2,-19.4,88.35000000000001,大汽電,1.87,-17.66,🌑 雙重衰退,⚪ 中性觀察,42.1500015259,-1.74,1.84,N/A
2025,9.770700248178343,37.77%,2025-12,-61.76,2637.TW,-24.86,-34.78,117.75,慧洋-KY,5.27,-17.720000000000002,🌑 雙重衰退,⚪ 中性觀察,76.6999969482,-17.06,2.44,36.66%
2025,19.369369369369366,N/A,2025-12,-31.64,8438.TW,10.16,-4.98,66.60000000000001,昶昕,2.1,-17.77,📉 獲利侵蝕,❌ 暫避觀望,86.0,12.79,1.21,N/A
2025,0.0,N/A,2025-12,-28.12,5355.TWO,-9.55,-21.74,-36.6,佳總,-1.12,-17.79,🌑 雙重衰退,⚪ 數據不足,6.4200000763,-3.95,-0.82,N/A
2025,6.391263347749288,39.87%,2025-12,-4.85,2364.TW,25.9,2.69,157.95,倫飛,4.2,-17.81,⚠️ 獲利稀釋,⚪ 中性觀察,67.3000030518,20.5,3.14,7.82%
2025,26.297898640296662,22.01%,2025-12,11.3,4760.TWO,24.72,9.84,242.7,勤凱,7.05,-17.95,⚠️ 獲利稀釋,❌ 暫避觀望,425.5,27.79,4.61,15.04%
2025,11.162361623616237,N/A,2025-12,0.66,8099.TWO,24.12,9.52,81.3,大世科,2.53,-17.97,⚠️ 獲利稀釋,⚪ 中性觀察,60.5,27.49,1.52,N/A
2025,11.692307545596154,25.76%,2025-12,-29.38,2497.TW,0.55,-21.36,78.0,怡利電,2.37,-17.98,🌑 雙重衰退,⚪ 中性觀察,60.7999992371,-3.38,1.49,10.08%
2025,3.9424745846764195,32.65%,2025-12,-0.58,4536.TW,7.51,-20.89,604.9499999999999,拓凱,14.92,-17.98,🌑 雙重衰退,⚪ 中性觀察,159.0,-2.91,12.08,10.54%
2025,4.497950976004098,18.21%,2025-12,-1.99,2115.TW,-3.67,-22.93,73.2,六暉-KY,1.58,-18.21,🌑 雙重衰退,⚪ 中性觀察,21.9500007629,-4.72,1.48,6.19%
2025,6.295843520782396,N/A,2025-12,-23.95,9958.TW,20.49,-2.48,245.39999999999998,世紀鋼,6.57,-18.419999999999998,📉 獲利侵蝕,⚪ 中性觀察,103.0,15.94,4.78,N/A
2025,36.810551558753,N/A,2025-12,-41.96,8039.TW,2.03,-11.69,62.55,台虹,2.07,-18.439999999999998,📉 獲利侵蝕,❌ 暫避觀望,153.5,6.75,1.33,N/A
2025,4.531897329154929,31.94%,2025-12,-30.34,2248.TW,-4.67,-19.0,181.05,華勝-KY,5.32,-18.52,🌑 雙重衰退,⚪ 中性觀察,54.7000007629,-0.48,3.36,17.40%
2025,5.960452085155366,N/A,2025-12,-30.54,9924.TW,-7.04,-26.71,106.2,福興,3.08,-18.560000000000002,🌑 雙重衰退,⚪ 中性觀察,42.2000007629,-8.15,2.14,N/A
2025,8.122605656302682,N/A,2025-12,-1.94,6843.TWO,6.64,-7.56,78.30000000000001,進典,2.2,-18.599999999999998,📉 獲利侵蝕,⚪ 中性觀察,42.4000015259,11.04,1.52,N/A
2025,13.461538461538462,N/A,2025-12,-37.15,6720.TWO,-10.54,-33.16,163.8,久昌,3.89,-18.679999999999996,🌑 雙重衰退,⚪ 中性觀察,147.0,-14.48,2.98,N/A
2025,0.0,N/A,2025-12,-33.86,6770.TW,1.91,-14.2,-73.35000000000001,力積電,-1.86,-18.68,📉 獲利侵蝕,⚪ 數據不足,80.6999969482,4.48,-1.71,N/A
2025,0.0,N/A,2025-12,14.64,7792.TWO,37.75,11.79,0.0,安葆,8.72,-18.7,⚠️ 獲利稀釋,⚪ 數據不足,256.0,30.49,6.03,N/A
2025,0.0,N/A,2025-12,74.46,7744.TWO,75.55,41.2,0.0,崴寶,16.28,-18.739999999999995,⚠️ 獲利稀釋,⚪ 數據不足,478.0,59.94,12.91,N/A
2025,3.2329439750522435,N/A,2025-12,-26.95,8938.TWO,9.03,-10.24,244.04999999999998,明安,6.18,-18.79,📉 獲利侵蝕,⚪ 中性觀察,52.5999984741,8.55,3.56,N/A
2025,0.0,N/A,2025-12,-37.5,6934.TW,-51.26,-48.08,0.0,心誠鎂,-3.92,-18.86,🌑 雙重衰退,⚪ 數據不足,0.0,-29.22,-4.17,N/A
2025,27.555555767407405,3.78%,2025-12,-68.0,2867.TW,-43.41,-47.37,4.050000000000001,三商壽,0.2,-18.939999999999998,🌑 雙重衰退,❌ 暫避觀望,7.4400000572,-28.43,0.16,0.03%
2025,11.068702290076335,N/A,2025-12,27.98,6691.TW,54.5,28.04,864.6000000000001,洋基工程,24.76,-19.090000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,638.0,47.13,16.64,N/A
2025,4.291044776119404,27.76%,2025-12,-20.71,2504.TW,4.82,-15.42,120.6,國產,3.3,-19.17,📉 獲利侵蝕,⚪ 中性觀察,34.5,3.75,2.45,22.79%
2025,10.541310541310542,N/A,2025-12,-2.88,6791.TWO,19.53,0.0,157.95,虎門科技,4.16,-19.26,📉 獲利侵蝕,⚪ 中性觀察,111.0,19.26,3.37,N/A
2025,0.0,N/A,2025-12,-0.68,9919.TW,-8.87,-28.57,-63.3,康那香,-2.43,-19.33,🌑 雙重衰退,⚪ 數據不足,14.1000003815,-9.24,-1.49,N/A
2025,11.315068284123287,N/A,2025-12,-26.01,6117.TW,11.06,-7.65,109.50000000000001,迎廣,3.77,-19.43,📉 獲利侵蝕,⚪ 中性觀察,82.5999984741,11.78,2.21,N/A
2025,5.7274247491638794,N/A,2025-12,-38.85,6997.TWO,7.39,-8.26,179.4,博弘,5.11,-19.490000000000002,📉 獲利侵蝕,⚪ 中性觀察,68.5,11.23,3.18,N/A
2025,32.00522534291313,N/A,2025-12,-27.04,8299.TWO,7.55,3.78,1148.25,群聯,41.98,-19.509999999999998,⚠️ 獲利稀釋,❌ 暫避觀望,2450.0,23.29,19.9,N/A
2025,16.866667005755556,45.13%,2025-12,-44.93,2070.TWO,-10.95,-22.56,67.5,精湛,2.3,-19.59,🌑 雙重衰退,❌ 暫避觀望,75.9000015259,-2.97,1.25,17.87%
2025,6.4635652531906125,18.77%,2025-12,7.57,2597.TW,16.0,0.37,364.35,潤弘,10.75,-19.619999999999997,⚠️ 獲利稀釋,⚪ 中性觀察,157.0,19.99,7.25,15.81%
2025,8.536585365853659,N/A,2025-12,-14.37,8109.TWO,9.06,-4.63,221.4,博大,6.18,-19.669999999999998,📉 獲利侵蝕,⚪ 中性觀察,126.0,15.04,4.41,N/A
2025,14.8993288590604,N/A,2025-12,-25.46,6411.TWO,-9.94,-30.29,111.75000000000001,晶焱,3.18,-19.78,🌑 雙重衰退,⚪ 中性觀察,111.0,-10.51,2.46,N/A
2025,7.479768433317918,N/A,2025-12,6.94,6899.TWO,24.69,7.23,129.75,創為精密,3.59,-19.82,⚠️ 獲利稀釋,⚪ 中性觀察,64.6999969482,27.05,2.65,N/A
2025,2.4950495804851487,N/A,2025-12,-35.26,9904.TW,-3.47,-24.63,151.5,寶成,4.1,-19.919999999999998,🌑 雙重衰退,⚪ 中性觀察,25.2000007629,-4.71,3.03,N/A
2025,5.142597087378641,N/A,2025-12,-12.51,6890.TW,8.16,-14.96,494.40000000000003,來億-KY,13.02,-20.01,📉 獲利侵蝕,⚪ 中性觀察,169.5,5.05,9.16,N/A
2025,6.9688907081457225,30.19%,2025-12,-20.3,1476.TW,5.39,-16.94,732.9,儒鴻,20.1,-20.09,📉 獲利侵蝕,⚪ 中性觀察,340.5,3.15,14.33,19.16%
2025,31.901840490797543,31.33%,2025-12,-42.24,3645.TW,8.42,-14.53,48.900000000000006,達邁,1.54,-20.169999999999998,📉 獲利侵蝕,❌ 暫避觀望,104.0,5.64,0.94,12.18%
2025,3.169677806292223,23.92%,2025-12,-38.09,2615.TW,-11.06,-33.63,381.90000000000003,萬海,11.21,-20.380000000000003,🌑 雙重衰退,⚪ 中性觀察,80.6999969482,-13.25,7.64,18.94%
2025,4.806656727763093,N/A,2025-12,-21.61,6523.TWO,-0.64,-26.4,306.45000000000005,達爾膚,7.78,-20.479999999999997,🌑 雙重衰退,⚪ 中性觀察,98.1999969482,-5.92,5.84,N/A
2025,19.94818652849741,18.10%,2025-12,3.14,3444.TWO,10.26,-10.04,86.85,利機,2.15,-20.58,📉 獲利侵蝕,❌ 暫避觀望,115.5,10.54,1.64,4.42%
2025,8.795051102743411,N/A,2025-12,-29.25,6957.TW,-6.88,-25.35,278.85,裕慶-KY,10.18,-20.61,🌑 雙重衰退,⚪ 中性觀察,163.5,-4.74,5.41,N/A
2025,31.228668941979524,N/A,2025-12,-8.41,6204.TWO,3.67,-20.27,43.949999999999996,艾華,1.18,-20.63,📉 獲利侵蝕,❌ 暫避觀望,91.5,0.36,0.98,N/A
