股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2324.TW      仁寶            32.35         11        56.25           3.74        3        12612 📈 持有 → 繼續持有         
2327.TW      國巨*           264.5          5         40.0          20.01        4        -9382 📈 持有 → 繼續持有         
2328.TW      廣宇             46.2          4        46.67           5.72        5           84 📈 持有 → 繼續持有         
2329.TW      華泰             54.7          5        69.23          17.08        2          155 📈 持有 → 繼續持有         
2330.TW      台積電          1940.0          6        54.55           9.07        5       -59489 📈 持有 → 繼續持有         
2331.TW      精英             24.6          5        35.71           5.58        5         3418 📈 持有 → 繼續持有         
2332.TW      友訊             15.5          3        38.89           0.46        7         1468 📈 持有 → 繼續持有         
2337.TW      旺宏             99.7          7         62.5          53.72        3       -45708 📈 持有 → 繼續持有         
2338.TW      光罩             48.8          6         65.0           33.3        3         -326 📉 建議賣出              
2340.TW      台亞            25.65          8        46.15          -1.23        3          191 📈 持有 → 繼續持有         
2342.TW      茂矽            31.05          6        58.33           3.78        2          507 📈 持有 → 繼續持有         
2344.TW      華邦電           114.0          7        53.33            6.1        4       -13108 📈 持有 → 繼續持有         
2345.TW      智邦           1485.0         17        68.75          18.47        1         -475 📈 持有 → 繼續持有         
2347.TW      聯強             68.6          3        68.18          13.82        5         1844 📉 建議賣出              
2349.TW      錸德            13.55         14         40.0          -0.73        1         -689 📉 建議賣出              
2351.TW      順德             84.9          6        68.75          20.54        2          484 📈 持有 → 繼續持有         
2352.TW      佳世達            23.8          3        55.56           8.13        7         -537 📈 持有 → 繼續持有         
2353.TW      宏��            27.6         11        43.75           -5.8        3         9289 📈 持有 → 繼續持有         
2354.TW      鴻準             54.4          6        41.67          -2.13        4         1652 📈 持有 → 繼續持有         
2355.TW      敬鵬            42.35          4         62.5          12.17        7         3493 📈 持有 → 繼續持有         
2356.TW      英業達            43.0          6         62.5           6.52        2        -4939 📈 持有 → 繼續持有         
2357.TW      華碩            584.0         19         50.0           7.17        1         1381 📈 持有 → 繼續持有         
2359.TW      所羅門           119.5          3        47.06           1.76        6         -115 📈 持有 → 繼續持有         
2360.TW      致茂           1495.0          6         60.0          32.95        5          609 📈 持有 → 繼續持有         
2363.TW      矽統             51.5          6        52.63          16.61        3         1690 📈 持有 → 繼續持有         
2365.TW      昆盈            34.85          5        56.25           5.04        3          122 📈 持有 → 繼續持有         
2367.TW      燿華             69.2          5        60.71         103.62        3         2080 📈 持有 → 繼續持有         
2368.TW      金像電           898.0          6         60.0          35.83        2        -2991 📈 持有 → 繼續持有         
2369.TW      菱生            27.35          6        66.67          12.02        2          -95 📈 持有 → 繼續持有         
2371.TW      大同             33.2          5         60.0          23.51        4          909 📈 持有 → 繼續持有         
2374.TW      佳能             72.4         10         60.0           4.69        2         1175 📉 建議賣出              
2376.TW      技嘉            232.0          4        46.67           3.78        3         8025 📈 持有 → 繼續持有         
2377.TW      微星             94.5          8        52.63           2.37        3         -837 📉 建議賣出              
2379.TW      瑞昱            474.0         20          0.0          -4.96        1        -1288 📈 持有 → 繼續持有         
2380.TW      虹光              6.0         20         50.0          15.38        0          -20 📈 持有 → 繼續持有         
2382.TW      廣達            289.0          7        44.44           -3.8        5       -11208 📈 持有 → 繼續持有         
2383.TW      台光電          2450.0         20        57.14          36.87        0        -1239 📈 持有 → 繼續持有         
2385.TW      群光            125.0          8        70.59           7.37        2         -478 📈 持有 → 繼續持有         
2387.TW      精元             44.0          8        45.83          12.56        3        -2399 📈 持有 → 繼續持有         
2388.TW      威盛            49.05         10        44.44          -0.38        1          975 📈 持有 → 繼續持有         
2392.TW      正崴            36.85          6        47.06           2.38        3          979 📈 持有 → 繼續持有         
2393.TW      億光             61.9         13        43.48           4.83        3         3440 📈 持有 → 繼續持有         
2395.TW      研華            346.0         14         61.9          18.69        1         7432 📈 持有 → 繼續持有         
2397.TW      友通             55.7          5        33.33          -4.93        5           58 📉 建議賣出              
2399.TW      映泰            24.35          8        46.67          -5.08        4            0 📈 持有 → 繼續持有         
2401.TW      凌陽             21.4          8         50.0          10.14        2          693 📈 持有 → 繼續持有         
2404.TW      漢唐           1085.0         14         50.0          12.67        0         -799 📈 持有 → 繼續持有         
2405.TW      輔信             15.2         18          0.0            0.0        0          440 📉 建議賣出              
2406.TW      國碩            34.15          3        57.14          25.11        6        -6041 📈 持有 → 繼續持有         
2408.TW      南亞科           254.0          6        52.94          15.51        4        12178 📈 持有 → 繼續持有         
2409.TW      友達            16.65          5        47.37           5.78        4         6565 📈 持有 → 繼續持有         
2412.TW      中華電           135.5         18        41.67          -0.38        2        16012 📈 持有 → 繼續持有         
2413.TW      環科             48.4          3        52.94          21.75        6         -568 📈 持有 → 繼續持有         
2414.TW      精技             43.4          7        53.33            2.8        4          -60 📈 持有 → 繼續持有         
2419.TW      仲琦             29.5          3         50.0           11.5        8          356 📈 持有 → 繼續持有         
2420.TW      新巨             51.2          8        55.56           0.16        3           84 📈 持有 → 繼續持有         
2421.TW      建準            140.5         16         50.0          -7.16        2        -2623 📉 建議賣出              
2423.TW      固緯            48.35          6         50.0           0.81        3          -17 📈 持有 → 繼續持有         
2424.TW      隴華             32.0         13         50.0           5.48        1           -7 📉 建議賣出              
2425.TW      承啟            28.25         14          0.0            0.0        0          102 📈 持有 → 繼續持有         
2426.TW      鼎元             28.1          5        63.16          42.97        3         1411 📈 持有 → 繼續持有         
2427.TW      三商電            24.4          6         50.0          -0.94        4        -1054 📉 建議賣出              
2428.TW      興勤            161.5          4        56.25            6.2        4           99 📉 建議賣出              
2429.TW      銘旺科            48.7         15          0.0            0.0        0          197 📉 建議賣出              
2431.TW      聯昌             12.4          4        57.14          13.85        5          633 📈 持有 → 繼續持有         
2432.TW      倚天酷��-創        27.8         17        66.67           7.54        1           -2 📈 持有 → 繼續持有         
2434.TW      統懋             29.7         16        45.45          -1.33        3          -13 📉 建議賣出              
2436.TW      偉詮電            55.8          7        69.57           20.8        3        -1203 📈 持有 → 繼續持有         
2438.TW      翔耀             21.2          9         40.0          -2.43        3          -10 📉 建議賣出              
2439.TW      美律             81.8          4        41.67           8.07        3        -6584 📈 持有 → 繼續持有         
2440.TW      太空梭           14.65          3        55.56           9.09        6         -224 📉 建議賣出              
2441.TW      超豐             87.8          5        58.82          -0.64        3         1027 📈 持有 → 繼續持有         
2442.TW      新美齊            19.7         11          0.0            0.0        0          186 📈 持有 → 繼續持有         
2444.TW      兆勁            12.95          6        44.44           2.45        4         -399 📉 建議賣出              
2449.TW      京元電子          306.0          6        63.16          18.08        4         3363 📈 持有 → 繼續持有         
2451.TW      創見            229.0         18         80.0           3.66        1         3165 📈 持有 → 繼續持有         
2453.TW      凌群             53.9          5        33.33            4.0        4         -166 📈 持有 → 繼續持有         
2454.TW      聯發科          1765.0         14        63.16          22.22        1        -5376 📉 建議賣出              
2455.TW      全新            221.5          8        57.14           35.5        3          906 📈 持有 → 繼續持有         
2457.TW      飛宏            28.65          4         50.0          21.24        4          864 📈 持有 → 繼續持有         
2458.TW      義隆            141.0          6        57.14          16.02        3         5761 📈 持有 → 繼續持有         
2460.TW      建通            23.85          8        46.15           15.9        3           14 📉 建議賣出              
2461.TW      光群雷           15.35         13        33.33           -3.6        3          -77 📉 建議賣出              
2464.TW      盟立             69.2         11        52.38           4.68        3          892 📉 建議賣出              
2465.TW      麗臺             55.0         17          0.0            0.0        0           35 📈 持有 → 繼續持有         
2466.TW      冠西電           46.65         14          0.0            0.0        0           41 📉 建議賣出              
2467.TW      志聖            368.0          6        55.56          35.06        4          480 📉 建議賣出              
2468.TW      華經            35.75         19          0.0            0.0        0          182 📈 持有 → 繼續持有         
2472.TW      立隆電           107.5          5         60.0           9.35        4         -671 📉 建議賣出              
2478.TW      大毅             70.2          5         60.0          23.17        4         -253 📈 持有 → 繼續持有         
2480.TW      敦陽科           144.0          7        55.56           2.86        2         -138 📈 持有 → 繼續持有         
2481.TW      強茂             91.8          5        47.62          -6.34        5        -5139 📈 持有 → 繼續持有         
2482.TW      連宇             16.4          5        46.15            5.6        5           41 📉 建議賣出              
2483.TW      百容             21.2          4         56.0           9.48        6          -88 📉 建議賣出              
2484.TW      希華            27.65          4         55.0          34.93        5          517 📈 持有 → 繼續持有         
2485.TW      兆赫             55.3          5         64.0          71.44        4       -23213 📈 持有 → 繼續持有         
2486.TW      一詮            140.5          8        73.68          55.94        1        -1862 📈 持有 → 繼續持有         
2489.TW      瑞軒            37.45          5        73.08         150.66        2        -1113 📉 建議賣出              
2492.TW      華新科           131.0          5         50.0          31.38        3        -2300 📈 持有 → 繼續持有         
2493.TW      揚博            105.5          5        36.36           0.73        4          371 📈 持有 → 繼續持有         
2495.TW      普安             30.1          6        52.94           2.08        3         2130 📈 持有 → 繼續持有         
2498.TW      宏達電           43.75         19          0.0            0.0        0          536 📉 建議賣出              
2504.TW      國產             37.2          5        58.33           6.23        3        -2244 📉 建議賣出              
2515.TW      中工            15.75         18        52.94           14.9        2       -11271 📉 建議賣出              
2520.TW      冠德            32.75          3        43.75           2.97        6         3241 📈 持有 → 繼續持有         
2535.TW      達欣工            72.2          5         62.5          11.76        4          -75 📈 持有 → 繼續持有         
2542.TW      興富發            37.0          3        38.46           0.77        7        -2648 📈 持有 → 繼續持有         
2543.TW      皇昌             74.0          8        57.89           9.68        2         4292 📈 持有 → 繼續持有         
2547.TW      日勝生            11.1         11         50.0           1.85        2         1629 📈 持有 → 繼續持有         
2548.TW      華固            116.0         12        69.23           7.91        0         1139 📈 持有 → 繼續持有         
2597.TW      潤弘            168.5          4        61.54           7.12        4         -209 📈 持有 → 繼續持有         
2601.TW      益航             6.53         11        56.25          17.69        3        -3638 📈 持有 → 繼續持有         
2603.TW      長榮            210.0         20         70.0          11.41        0         2226 📈 持有 → 繼續持有         
2605.TW      新興            34.45          8         62.5          26.01        2       -15465 📉 建議賣出              
2606.TW      裕民             61.7          3        63.64           5.44        5        -4087 📈 持有 → 繼續持有         
2607.TW      榮運             55.3         19          0.0          -4.04        1           37 📉 建議賣出              
2609.TW      陽明             60.9         12         75.0          14.26        0       -28887 📈 持有 → 繼續持有         
2610.TW      華航             19.0          5        64.71           5.95        3       -59422 📈 持有 → 繼續持有         
2612.TW      中航             61.1         16         50.0           1.48        2         -619 📉 建議賣出              
2613.TW      中櫃            25.85          5        44.44           0.91        5         -659 📉 建議賣出              
2615.TW      萬海             79.8         13        53.85           6.83        1       -10903 📈 持有 → 繼續持有         
2616.TW      山隆             19.4          3        66.67          60.22        6          -88 📉 建議賣出              
2618.TW      長榮航            33.9          8        56.25           1.22        2       -39069 📉 建議賣出              
2630.TW      亞航             50.2          3        56.25           8.28        6         -463 📈 持有 → 繼續持有         
2633.TW      台灣高鐵          26.25          7        36.36          -2.19        3        -7938 📉 建議賣出              
2634.TW      漢翔             51.4          8        53.33            1.1        2        -2962 📉 建議賣出              
2637.TW      慧洋-KY          68.5          3         60.0           -0.1        6         1861 📈 持有 → 繼續持有         
2640.TWO     大車隊           139.0         16         75.0           9.86        1           56 📈 持有 → 繼續持有         
2641.TWO     正德             19.0          3        64.71           3.39        6        -4956 📈 持有 → 繼續持有         
2645.TW      長榮航太          160.0          6        52.94           14.5        3         -226 📉 建議賣出              
2646.TW      星宇航空           21.9         16          0.0          -0.87        1        -3737 📉 建議賣出              
2723.TW      美食-KY          74.8          6        52.94          11.89        3          278 📈 持有 → 繼續持有         
2724.TWO     藝舍-KY          18.9          3        33.33          -5.39        5            0 📉 建議賣出              
2726.TWO     雅茗-KY         10.15          6         50.0          -2.41        2           13 📈 持有 → 繼續持有         
2739.TW      寒舍            34.45          3        36.36          -2.59        6           42 📈 持有 → 繼續持有         
2740.TWO     天蔥            41.95          5         64.0          50.64        3            0 📈 持有 → 繼續持有         
2755.TWO     揚秦            146.5         19        72.73          26.29        0          -39 📈 持有 → 繼續持有         
2801.TW      彰銀             20.7          4        66.67           4.33        4       -26494 📈 持有 → 繼續持有         
2812.TW      台中銀           20.75          9         60.0           2.72        1       -14161 📈 持有 → 繼續持有         
2820.TW      華票             17.1          5        53.85           5.15        4        -1671 📈 持有 → 繼續持有         
2834.TW      臺企銀            15.2          7        66.67           3.24        1       -73911 📉 建議賣出              
2836.TW      高雄銀            12.3          5        61.54           3.67        3         -933 📉 建議賣出              
2838.TW      聯邦銀            20.0          6        70.59           8.55        2            8 📈 持有 → 繼續持有         
2845.TW      遠東銀            12.4          7        71.43           2.01        1       -11812 📉 建議賣出              
2855.TW      統一證            30.6          4        66.67          18.16        4          502 📈 持有 → 繼續持有         
2867.TW      三商壽            7.97          6        66.67            3.7        3         4641 📉 建議賣出              
2880.TW      華南金            34.2          3        65.22          11.98        5        -8131 📉 建議賣出              
2881.TW      富邦金            89.2          6        66.67           1.43        2       -42102 📈 持有 → 繼續持有         
2882.TW      國泰金            71.8         11         37.5          -2.99        5       -19224 📉 建議賣出              
2883.TW      凱基金           20.15         10        60.87          11.84        2        -1689 📉 建議賣出              
2884.TW      玉山金            33.3          5        58.82           3.92        4       -26690 📉 建議賣出              
2885.TW      元大金           44.35          3        53.85          10.33        5       -17228 📈 持有 → 繼續持有         
2886.TW      兆豐金            39.3          5        63.64           3.32        3        -8742 📈 持有 → 繼續持有         
2887.TW      台新新光金         24.35          8        70.83          12.71        2       -76046 📉 建議賣出              
2887I.TW     未知             9.31          4        28.57          -0.32        6        -4652 📈 持有 → 繼續持有         
2889.TW      國票金           16.25          3        73.68           9.72        4        -7165 📈 持有 → 繼續持有         
2890.TW      永豐金           31.75         19        76.47           6.32        1       -12432 📈 持有 → 繼續持有         
2891.TW      中信金            51.2          4        47.37           4.17        5       -55673 📉 建議賣出              
2892.TW      第一金           29.15          8         40.0           0.18        2        11506 📉 建議賣出              
2897.TW      王道銀行           9.76         17        76.19           6.67        1         2902 📈 持有 → 繼續持有         
2903.TW      遠百             23.1          3        63.16           4.98        5         1075 📈 持有 → 繼續持有         
2923.TW      鼎固-KY          19.5          3        55.56          25.45        4         -541 📈 持有 → 繼續持有         
2939.TW      永邑-KY         24.75          6         40.0          17.62        2          -16 📈 持有 → 繼續持有         
2941.TWO     米斯特           39.45         10         20.0          -6.66        2            0 📈 持有 → 繼續持有         
2948.TWO     寶陞            39.95          3        53.33          -6.25        7           -2 📈 持有 → 繼續持有         
3002.TW      歐格             20.8          6        45.45          -2.41        4           25 📈 持有 → 繼續持有         
3003.TW      健和興            50.5          3         61.9           6.68        6           21 📈 持有 → 繼續持有         
3004.TW      豐達科           112.5          3        46.67           1.72        7           70 📈 持有 → 繼續持有         
3005.TW      神基            132.0         17        55.56          15.79        0       -12792 📈 持有 → 繼續持有         
3006.TW      晶豪科           159.5          3        61.11          13.85        6         3637 📈 持有 → 繼續持有         
3008.TW      大立光          2390.0          5        27.27           0.17        4         -168 📈 持有 → 繼續持有         
3010.TW      華立            125.5          7        68.18           6.19        4         1226 📈 持有 → 繼續持有         
3011.TW      今皓             12.5         19          0.0            0.0        0         -389 📉 建議賣出              
3013.TW      晟銘電            94.0         20          0.0            0.0        0         1868 📉 建議賣出              
3014.TW      聯陽            119.0          6         50.0            2.1        4        -1088 📈 持有 → 繼續持有         
3015.TW      全漢             51.7          9        56.25           5.76        2         -445 📉 建議賣出              
3016.TW      嘉晶             59.0          8        46.67          11.29        3          694 📈 持有 → 繼續持有         
3017.TW      奇鋐           1860.0         17        68.18          33.36        1        -2178 📈 持有 → 繼續持有         
3018.TW      隆銘綠能          12.05          3         60.0           9.75        6            0 📉 建議賣出              
3019.TW      亞光            132.5          5        55.56          -3.15        3          632 📈 持有 → 繼續持有         
3022.TW      威強電            62.0          4        53.33           6.86        3          113 📈 持有 → 繼續持有         
3023.TW      信邦            231.5          5        63.16           28.4        3          916 📈 持有 → 繼續持有         
3025.TW      星通             61.2         16        83.33           1.25        1          419 📈 持有 → 繼續持有         
3028.TW      增你強            50.1          3         55.0          20.38        7        -2522 📉 建議賣出              
3029.TW      零壹            115.0          7        47.06           3.55        3        -1464 📉 建議賣出              
3030.TW      德律            253.0         14        66.67          40.56        0          766 📈 持有 → 繼續持有         
3032.TW      偉訓             63.4         18         20.0          -5.54        3           98 📉 建議賣出              
3033.TW      威健             30.0         20         50.0          -0.49        1         -398 📉 建議賣出              
3034.TW      聯詠            388.5          3         61.9           7.38        6         1013 📈 持有 → 繼續持有         
3035.TW      智原            154.0          8        57.14          -2.95        2         -614 📉 建議賣出              
3036.TW      文曄            231.5         17        73.91          56.95        0         -657 📈 持有 → 繼續持有         
3037.TW      欣興            466.0          4         64.0          87.13        3        -1895 📈 持有 → 繼續持有         
3038.TW      全台            22.75         20          0.0            0.0        0           43 📉 建議賣出              
3040.TW      遠見             40.4          4         50.0           6.54        4           75 📈 持有 → 繼續持有         
3041.TW      揚智             23.7         11        22.22           1.71        1         -107 📉 建議賣出              
3042.TW      晶技             93.9          8        65.22          13.29        3         1197 📈 持有 → 繼續持有         
3044.TW      健鼎            357.5          3         55.0          18.33        7         -647 📉 建議賣出              
3045.TW      台灣大           106.0         11        58.33           1.42        2         2921 📉 建議賣出              
3049.TW      精金             13.5          4        57.69         101.38        3        -3355 📉 建議賣出              
3054.TW      立萬利            59.8         19        66.67          91.36        0          -12 📈 持有 → 繼續持有         
3056.TW      富華新           15.75         11         25.0          -1.17        1          -80 📉 建議賣出              
3057.TW      喬鼎             15.5         17          0.0          -5.26        1           -8 📉 建議賣出              
3059.TW      華晶科            38.1          5        53.85           8.52        3          893 📈 持有 → 繼續持有         
3062.TW      建漢             24.1          5        57.89           4.42        3         -229 📉 建議賣出              
3064.TWO     泰偉            34.95          7        30.77          -2.77        3            0 📉 建議賣出              
3066.TWO     李洲            16.25          6        52.94           9.43        3         -114 📈 持有 → 繼續持有         
3067.TWO     全域             17.8          3         50.0          -6.37        6            0 📈 持有 → 繼續持有         
3071.TWO     協禧            25.65          8        52.94            1.7        3           -3 📈 持有 → 繼續持有         
3073.TWO     天方能源          30.95          6        41.67           4.87        2          -39 📈 持有 → 繼續持有         
3078.TWO     僑威             59.4         14          0.0          -3.34        1         -429 📉 建議賣出              
3081.TWO     聯亞           1555.0         12        71.43         141.46        0        -2590 📈 持有 → 繼續持有         
3083.TWO     網龍            29.35          6        57.14           1.01        2           68 📈 持有 → 繼續持有         
3085.TWO     新零售            12.0         20          0.0            0.0        0            0 📉 建議賣出              
3086.TWO     華義            224.0         19         60.0          -3.04        3          -87 📉 建議賣出              
3088.TWO     艾訊             82.0          4         45.0          -1.91        7          389 📈 持有 → 繼續持有         
3090.TW      日電貿            92.5          5         50.0           1.87        5           53 📈 持有 → 繼續持有         
3092.TW      鴻碩             32.0          3         55.0          27.46        7          -68 📈 持有 → 繼續持有         
3093.TWO     港建*           33.55         14         60.0          31.57        0         -164 📈 持有 → 繼續持有         
3094.TW      聯傑            23.45         10         60.0           2.58        2          -74 📉 建議賣出              
3105.TWO     穩懋            299.0          3        56.52          38.99        7          769 📈 持有 → 繼續持有         
3131.TWO     弘塑           1960.0         10        71.43          13.62        2          684 📈 持有 → 繼續持有         
3135.TW      凌航            115.5          5         50.0          27.46        3         -302 📈 持有 → 繼續持有         
3138.TW      耀登            183.5          4        66.67          77.81        3        -1124 📈 持有 → 繼續持有         
3141.TWO     晶宏             46.3          4         40.0          -2.47        5           -4 📈 持有 → 繼續持有         
3147.TWO     大綜            180.5          3        61.11          -1.38        7           11 📈 持有 → 繼續持有         
3149.TW      正達            48.05          9         50.0          11.62        3          -18 📉 建議賣出              
3152.TWO     璟德            141.5          3        58.33           5.52        5          410 📈 持有 → 繼續持有         
3158.TWO     嘉實             89.2         20         25.0          -2.73        1           -6 📉 建議賣出              
3162.TWO     精確             53.8         20          0.0          -8.15        2         -447 📉 建議賣出              
3163.TWO     波若威           770.0         17        66.67          99.48        0          400 📈 持有 → 繼續持有         
3167.TW      大量            323.0          4        60.87          49.76        4         -963 📈 持有 → 繼續持有         
3168.TW      眾福科            41.1          6        56.25           2.79        3          -21 📉 建議賣出              
3169.TWO     亞信             98.0          3        47.06           -5.5        6         -149 📈 持有 → 繼續持有         
3176.TWO     基亞            29.85         17         25.0          -1.99        1           34 📉 建議賣出              
3178.TWO     公準             55.2          8         20.0         -11.02        6           -9 📉 建議賣出              
3189.TW      景碩            290.5          6        57.69          63.66        4        -4125 📈 持有 → 繼續持有         
3191.TWO     雲嘉南           14.65         12          0.0            0.0        0           -1 📉 建議賣出              
3205.TWO     佰研             51.6          4         50.0           5.59        5           34 📈 持有 → 繼續持有         
3206.TWO     志豐             35.4          4        52.94           13.2        6          -64 📉 建議賣出              
3207.TWO     耀勝             75.9          5         50.0          19.85        3           71 📉 建議賣出              
3211.TWO     順達            313.0          5        46.67          -3.33        3         1509 📈 持有 → 繼續持有         
3213.TWO     茂訊            103.0         17        71.43          -4.54        2          266 📈 持有 → 繼續持有         
3217.TWO     優群            158.0          3         50.0          -2.13        7         -446 📈 持有 → 繼續持有         
3218.TWO     大學光           144.5         14        57.14           3.19        1          374 📈 持有 → 繼續持有         
3219.TWO     倚強科            62.2          6         50.0           2.75        4          -60 📈 持有 → 繼續持有         
3221.TWO     台嘉碩           29.15          3        52.63          16.67        6          232 📈 持有 → 繼續持有         
3227.TWO     原相            198.0         20        33.33          -3.41        1          -13 📈 持有 → 繼續持有         
3230.TWO     錦明             38.8          6        52.94           28.9        4         -152 📉 建議賣出              
3231.TW      緯創            133.0          6         40.0           2.37        3         -259 📈 持有 → 繼續持有         
3234.TWO     光環             81.4         12        65.22          80.65        1         -372 📉 建議賣出              
3236.TWO     千如             27.8          4         60.0          19.54        5          560 📉 建議賣出              
3252.TWO     海灣             20.0         19        42.11           6.35        1          -31 📈 持有 → 繼續持有         
3257.TW      虹冠電            56.0          8        54.55           2.71        2          372 📉 建議賣出              
3260.TWO     威剛            350.5          3        71.43          46.69        5         4091 📈 持有 → 繼續持有         
3264.TWO     欣銓            154.0          5        55.56          14.83        4          811 📈 持有 → 繼續持有         
3265.TWO     台星科           135.5          6        56.25          10.58        4          600 📈 持有 → 繼續持有         
3266.TW      昇陽            13.55         16         40.0          -3.91        2          -55 📉 建議賣出              
3285.TWO     微端             29.2         13        54.55          -1.36        1            0 📈 持有 → 繼續持有         
3288.TWO     點晶            14.85         17          0.0            0.0        0            0 📉 建議賣出              
3289.TWO     宜特            128.0         15        56.25           3.07        3         -485 📉 建議賣出              
3290.TWO     東浦            45.45          3        55.56           7.97        7         -389 📈 持有 → 繼續持有         
3293.TWO     鈊象            721.0          4         50.0           6.13        3         1021 📈 持有 → 繼續持有         
3305.TW      昇貿            106.0          4        47.06            2.1        4          242 📈 持有 → 繼續持有         
3306.TWO     鼎天            47.45         20          0.0          -2.23        1          181 📈 持有 → 繼續持有         
3308.TW      聯德            24.05          5        33.33          -4.58        5          -86 📈 持有 → 繼續持有         
3310.TWO     佳穎             74.2          9         62.5           2.78        2          -12 📉 建議賣出              
3317.TWO     尼克森           46.65          6         50.0          15.59        2           39 📈 持有 → 繼續持有         
3322.TWO     建舜電            14.2          8        66.67           5.26        2         -645 📉 建議賣出              
3323.TWO     加百裕           34.95         20        66.67          -3.64        1          414 📉 建議賣出              
3324.TWO     雙鴻           1030.0         10        41.67           7.75        3        -1744 📉 建議賣出              
3338.TW      泰碩             58.9          3        61.11          16.02        6           45 📈 持有 → 繼續持有         
3339.TWO     泰谷             28.5          8        33.33           2.01        3            0 📈 持有 → 繼續持有         
3354.TWO     律勝             27.7          6         50.0           18.6        2         -178 📈 持有 → 繼續持有         
3357.TWO     臺慶科           159.5          3        57.89          15.54        6        -1901 📈 持有 → 繼續持有         
3360.TWO     尚立             15.8          3         50.0            2.2        5          -53 📈 持有 → 繼續持有         
3363.TWO     上詮            607.0         16        60.87          45.91        0         -251 📈 持有 → 繼續持有         
3372.TWO     典範             21.0          9        53.85           4.79        2         -633 📉 建議賣出              
3374.TWO     精材            176.5          4         50.0          13.78        6         -366 📈 持有 → 繼續持有         
3379.TWO     彬台            40.35         15         50.0           -2.3        1          238 📉 建議賣出              
3380.TW      明泰            35.55         11         35.0          -4.97        3         1899 📈 持有 → 繼續持有         
3390.TWO     旭軟             21.8          5         37.5           3.84        3            0 📉 建議賣出              
3406.TW      玉晶光           422.5          5        53.33           1.97        4          351 📈 持有 → 繼續持有         
3413.TW      京鼎            310.0          3         45.0          -2.75        8          545 📈 持有 → 繼續持有         
3416.TW      融程電           146.5          8        27.27          -1.59        3          196 📈 持有 → 繼續持有         
3419.TW      譁裕             15.9         18        57.89          10.07        2         -107 📈 持有 → 繼續持有         
3430.TWO     奇鈦科            71.2          4        46.15           13.0        5           95 📈 持有 → 繼續持有         
3432.TW      台端            16.95          3        43.75          12.22        7          -19 📈 持有 → 繼續持有         
3437.TW      榮創            16.05         18        45.45          -0.59        2          111 📈 持有 → 繼續持有         
3441.TWO     聯一光            33.2          4        42.86           0.38        6           45 📈 持有 → 繼續持有         
3443.TW      創意           2375.0          9         50.0          -2.54        4          131 📉 建議賣出              
3444.TWO     利機             61.7          4        66.67           7.24        3          105 📈 持有 → 繼續持有         
3447.TW      展達            42.35         15         50.0          -4.55        1          112 📈 持有 → 繼續持有         
3450.TW      聯鈞            272.5          6         50.0           4.23        4        -6096 📉 建議賣出              
3454.TW      晶睿             99.4         19        57.14            0.4        0          -33 📈 持有 → 繼續持有         
3455.TWO     由田            123.5         15         50.0           -3.3        2           -6 📈 持有 → 繼續持有         
3465.TWO     進泰電子          45.05         15        100.0           1.01        0           -2 📈 持有 → 繼續持有         
3466.TWO     德晉             36.0         19          0.0            0.0        0         -305 📉 建議賣出              
3481.TW      群創             30.3          4        64.71          42.74        4        36348 📈 持有 → 繼續持有         
3483.TWO     力致             82.2          5        38.46           -5.6        7         -459 📉 建議賣出              
3491.TWO     昇達科          1265.0          7        70.37          92.21        1         -724 📉 建議賣出              
3498.TWO     陽程             66.9          3         50.0          28.91        7        -1898 📈 持有 → 繼續持有         
3499.TWO     環天科           17.35          4         25.0          -4.01        6          -40 📈 持有 → 繼續持有         
3501.TW      維熹             50.3          9         50.0            3.2        2           28 📈 持有 → 繼續持有         
3504.TW      揚明光            56.9          7        52.94          12.78        3          305 📉 建議賣出              
3508.TWO     位速             36.1         20         65.0          49.48        0         -163 📈 持有 → 繼續持有         
3515.TW      華擎            210.0          8         37.5          -1.07        3           65 📉 建議賣出              
3516.TWO     亞帝歐            19.6         17         25.0          -1.74        3           -9 📉 建議賣出              
3521.TWO     台鋼建設          14.15          8        46.15            4.4        2          -90 📉 建議賣出              
3523.TWO     迎輝             15.1         15         25.0          -0.54        1            0 📉 建議賣出              
3526.TWO     凡甲            286.5         20        38.89           5.62        2          404 📈 持有 → 繼續持有         
3528.TW      安馳             64.8          6        41.18           4.59        4          -90 📉 建議賣出              
3529.TWO     力旺           2485.0         16        59.09          36.42        1          205 📈 持有 → 繼續持有         
3530.TW      晶相光            59.2         14          0.0            0.0        0          101 📉 建議賣出              
3532.TW      台勝科           125.0          6        46.67          20.76        3         -407 📈 持有 → 繼續持有         
3533.TW      嘉澤           1690.0         10        52.17           7.72        3          476 📈 持有 → 繼續持有         
3535.TW      晶彩科           129.0          3        59.09          25.79        6        -1807 📉 建議賣出              
3541.TWO     西柏             23.3         10        56.25           2.77        2           20 📉 建議賣出              
3543.TW      州巧             48.4          4        47.06          29.35        4        -1043 📈 持有 → 繼續持有         
3545.TW      敦泰            44.15          4        23.08          -1.53        6        -1716 📈 持有 → 繼續持有         
3546.TWO     宇峻             68.8          8         40.0           0.39        1          238 📈 持有 → 繼續持有         
3550.TW      聯穎            16.15         15        55.56           12.5        1          345 📉 建議賣出              
3551.TWO     世禾            185.0          6        41.67          -2.47        4          442 📈 持有 → 繼續持有         
3552.TWO     同致             49.1         14          0.0            0.0        0           63 📉 建議賣出              
