📅 統計區間: 20260101 | T+1 限制

💎 1605.TW    華新         | 股價:   33.45 | 買超:    16722張 | 勝率: 42.11%
💎 3317.TWO   尼克森        | 股價:   46.65 | 買超:       39張 | 勝率:  50.0%
💎 6432.TWO   今展科        | 股價:   33.85 | 買超:       38張 | 勝率: 66.67%
💎 2465.TW    麗臺         | 股價:    55.0 | 買超:       35張 | 勝率:   0.0%
💎 8045.TW    達運光電       | 股價:    80.0 | 買超:       35張 | 勝率: 38.46%
💎 5228.TWO   鈺鎧         | 股價:    22.3 | 買超:       31張 | 勝率: 53.33%
💎 3501.TW    維熹         | 股價:    50.3 | 買超:       28張 | 勝率:  50.0%
💎 3002.TW    歐格         | 股價:    20.8 | 買超:       25張 | 勝率: 45.45%
💎 6233.TWO   旺玖         | 股價:    26.4 | 買超:       24張 | 勝率: 33.33%
💎 7717.TWO   萊德光電-KY    | 股價:   605.0 | 買超:       22張 | 勝率: 80.95%
💎 2066.TWO   世德         | 股價:    52.4 | 買超:       22張 | 勝率: 58.33%
💎 4513.TWO   福裕         | 股價:    17.6 | 買超:       21張 | 勝率: 44.44%
💎 3664.TWO   安瑞-KY      | 股價:   14.35 | 買超:       15張 | 勝率: 38.46%
💎 2726.TWO   雅茗-KY      | 股價:   10.15 | 買超:       13張 | 勝率:  50.0%
💎 4161.TWO   聿新科        | 股價:    25.3 | 買超:       13張 | 勝率: 41.18%
💎 3147.TWO   大綜         | 股價:   180.5 | 買超:       11張 | 勝率: 61.11%
💎 4569.TW    六方科-KY     | 股價:   150.0 | 買超:       11張 | 勝率: 68.75%
💎 6762.TWO   達亞         | 股價:   170.0 | 買超:       10張 | 勝率: 33.33%
💎 6228.TWO   全譜         | 股價:   24.45 | 買超:        4張 | 勝率: 33.33%
💎 3581.TWO   博磊         | 股價:    69.8 | 買超:        3張 | 勝率: 33.33%
💎 6843.TWO   進典         | 股價:    50.6 | 買超:        1張 | 勝率:   0.0%
💎 8463.TW    潤泰材        | 股價:   26.75 | 買超:        1張 | 勝率: 58.82%
💎 5269.TW    祥碩         | 股價:  1260.0 | 買超:        1張 | 勝率: 38.89%
