股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2356.TW      英業達            43.0          6        58.33           4.04        2        -4939 📉 觀望/賣出             
2357.TW      華碩            584.0          6        38.46           7.89        5         1381 📈 持有                
2359.TW      所羅門           119.5          3         62.5           4.22        2         -115 📉 觀望/賣出             
2360.TW      致茂           1495.0         15        66.67          42.38        0          609 📈 持有                
2363.TW      矽統             51.5          6         50.0          12.13        3         1690 📉 觀望/賣出             
2365.TW      昆盈            34.85          3        55.56           7.38        3          122 📉 觀望/賣出             
2367.TW      燿華             69.2         14         60.0          72.57        0         2080 📈 持有                
2368.TW      金像電           898.0         12        57.14          13.73        1        -2991 📉 觀望/賣出             
2369.TW      菱生            27.35          4        72.73          17.51        2          -95 📉 觀望/賣出             
2371.TW      大同             33.2          3         87.5          31.57        1          909 📉 觀望/賣出             
2374.TW      佳能             72.4         10        57.14           2.78        2         1175 📉 觀望/賣出             
2376.TW      技嘉            232.0          4        41.67          -1.64        3         8025 📉 觀望/賣出             
2377.TW      微星             94.5          8         50.0           2.03        3         -837 📉 觀望/賣出             
2379.TW      瑞昱            474.0         20          0.0          -4.96        1        -1288 📈 持有                
2380.TW      虹光              6.0         20         60.0           20.0        0          -20 📈 持有                
2382.TW      廣達            289.0         20         50.0          -2.11        2       -11208 📉 觀望/賣出             
2383.TW      台光電          2450.0         18        57.14          36.87        0        -1239 📈 持有                
2385.TW      群光            125.0          8        68.75           6.47        2         -478 📉 觀望/賣出             
2387.TW      精元             44.0         17        57.14          11.96        0        -2399 📈 持有                
2388.TW      威盛            49.05          8        44.44           0.42        2          975 📉 觀望/賣出             
2392.TW      正崴            36.85          3        54.55           6.19        3          979 📉 觀望/賣出             
2393.TW      億光             61.9         18        35.29          -0.08        2         3440 📈 持有                
2395.TW      研華            346.0         13        57.89           15.9        1         7432 📈 持有                
2397.TW      友通             55.7         12        27.27          -4.93        3           58 📉 觀望/賣出             
2399.TW      映泰            24.35          4         50.0          -1.54        3            0 📉 觀望/賣出             
2401.TW      凌陽             21.4          5         50.0           6.56        3          693 📉 觀望/賣出             
2404.TW      漢唐           1085.0          3        66.67          13.29        2         -799 📈 持有                
2405.TW      輔信             15.2         18          0.0            0.0        0          440 📉 觀望/賣出             
2406.TW      國碩            34.15          4        54.55          17.23        3        -6041 📉 觀望/賣出             
2408.TW      南亞科           254.0          8        64.29          20.65        1        12178 📉 觀望/賣出             
2409.TW      友達            16.65          9         50.0           6.39        2         6565 📉 觀望/賣出             
2412.TW      中華電           135.5         18         50.0           0.37        0        16012 📈 持有                
2413.TW      環科             48.4          3         60.0           5.42        1         -568 📉 觀望/賣出             
2414.TW      精技             43.4          5        63.64           1.33        2          -60 📈 持有                
2419.TW      仲琦             29.5          5         60.0          22.27        3          356 📉 觀望/賣出             
2420.TW      新巨             51.2          4        56.25            0.5        3           84 📉 觀望/賣出             
2421.TW      建準            140.5         16         50.0          -7.16        2        -2623 📉 觀望/賣出             
2423.TW      固緯            48.35         20          0.0          -0.62        1          -17 📈 持有                
2424.TW      隴華             32.0          3         50.0          10.05        2           -7 📉 觀望/賣出             
2425.TW      承啟            28.25          7        57.14           1.43        2          102 📉 觀望/賣出             
2426.TW      鼎元             28.1          6        63.64           4.96        2         1411 📉 觀望/賣出             
2427.TW      三商電            24.4          6        54.55           1.14        3        -1054 📉 觀望/賣出             
2428.TW      興勤            161.5          3        54.55           6.06        4           99 📉 觀望/賣出             
2429.TW      銘旺科            48.7         15          0.0            0.0        0          197 📉 觀望/賣出             
2431.TW      聯昌             12.4          8        64.29          27.97        1          633 📉 觀望/賣出             
2432.TW      倚天酷��-創        27.8         17        100.0          13.24        1           -2 📈 持有                
2434.TW      統懋             29.7         16         40.0          -1.83        3          -13 📉 觀望/賣出             
2436.TW      偉詮電            55.8          7         62.5           5.15        3        -1203 📉 觀望/賣出             
2438.TW      翔耀             21.2          3        33.33           0.38        5          -10 📉 觀望/賣出             
2439.TW      美律             81.8          3        57.14           5.01        2        -6584 📉 觀望/賣出             
2440.TW      太空梭           14.65          3        64.29          10.56        3         -224 📉 觀望/賣出             
2441.TW      超豐             87.8          4        64.29           4.84        3         1027 📉 觀望/賣出             
2442.TW      新美齊            19.7         11          0.0            0.0        0          186 📈 持有                
2444.TW      兆勁            12.95          6         50.0          13.62        1         -399 📉 觀望/賣出             
2449.TW      京元電子          306.0          3        54.55           3.85        4         3363 📉 觀望/賣出             
2451.TW      創見            229.0          4         50.0           4.43        1         3165 📈 持有                
2453.TW      凌群             53.9         13         50.0           1.64        1         -166 📈 持有                
2454.TW      聯發科          1765.0         14        53.33           1.97        1        -5376 📉 觀望/賣出             
2455.TW      全新            221.5          4        66.67          37.13        2          906 📉 觀望/賣出             
2457.TW      飛宏            28.65          4        58.33          20.25        2          864 📉 觀望/賣出             
2458.TW      義隆            141.0          5        53.33          13.62        4         5761 📈 持有                
2460.TW      建通            23.85          4        33.33          -3.51        2           14 📉 觀望/賣出             
2461.TW      光群雷           15.35          4        42.86          -1.69        2          -77 📉 觀望/賣出             
2464.TW      盟立             69.2         13        47.06          -4.03        3          892 📉 觀望/賣出             
2465.TW      麗臺             55.0         17          0.0            0.0        0           35 📉 觀望/賣出             
2466.TW      冠西電           46.65         14          0.0            0.0        0           41 📉 觀望/賣出             
2467.TW      志聖            368.0          7         62.5          45.98        1          480 📉 觀望/賣出             
2468.TW      華經            35.75         19          0.0            0.0        0          182 📉 觀望/賣出             
2472.TW      立隆電           107.5          4         62.5           6.06        3         -671 📉 觀望/賣出             
2478.TW      大毅             70.2          4         50.0           4.54        4         -253 📉 觀望/賣出             
2480.TW      敦陽科           144.0          5        55.56           2.86        2         -138 📉 觀望/賣出             
2481.TW      強茂             91.8          5        42.86          -1.28        3        -5139 📉 觀望/賣出             
2482.TW      連宇             16.4          3        33.33            4.4        3           41 📉 觀望/賣出             
2483.TW      百容             21.2          5         60.0          13.26        4          -88 📉 觀望/賣出             
2484.TW      希華            27.65          3         62.5           34.0        2          517 📉 觀望/賣出             
2485.TW      兆赫             55.3          9        66.67          22.11        1       -23213 📈 持有                
2486.TW      一詮            140.5          7        72.22          52.45        1        -1862 📉 觀望/賣出             
2489.TW      瑞軒            37.45         15        72.73          67.19        0        -1113 📈 持有                
2492.TW      華新科           131.0          4        44.44          14.12        1        -2300 📉 觀望/賣出             
2493.TW      揚博            105.5          4         37.5           1.52        4          371 📉 觀望/賣出             
2495.TW      普安             30.1          4        55.56            1.3        2         2130 📈 持有                
2498.TW      宏達電           43.75         19          0.0            0.0        0          536 📉 觀望/賣出             
2504.TW      國產             37.2          4         60.0            5.0        2        -2244 📉 觀望/賣出             
2515.TW      中工            15.75         20        52.94          11.39        1       -11271 📉 觀望/賣出             
2520.TW      冠德            32.75          4        36.36          -0.82        4         3241 📈 持有                
2535.TW      達欣工            72.2          4        64.71           9.81        2          -75 📉 觀望/賣出             
2542.TW      興富發            37.0         11        57.14           -0.4        1        -2648 📉 觀望/賣出             
2543.TW      皇昌             74.0          8        66.67          17.84        1         4292 📈 持有                
2547.TW      日勝生            11.1         11         50.0           1.85        2         1629 📈 持有                
2548.TW      華固            116.0         12        69.23           7.91        0         1139 📈 持有                
2597.TW      潤弘            168.5          3        66.67           2.94        2         -209 📉 觀望/賣出             
2601.TW      益航             6.53          3         40.0          18.75        5        -3638 📉 觀望/賣出             
2603.TW      長榮            210.0         11         70.0          11.41        0         2226 📈 持有                
2605.TW      新興            34.45          8         61.9          22.17        2       -15465 📉 觀望/賣出             
2606.TW      裕民             61.7         11        68.75           3.93        2        -4087 📉 觀望/賣出             
2607.TW      榮運             55.3         19          0.0          -4.04        1           37 📉 觀望/賣出             
2609.TW      陽明             60.9         12         75.0          14.26        0       -28887 📈 持有                
2610.TW      華航             19.0          8        63.64           5.19        1       -59422 📉 觀望/賣出             
2612.TW      中航             61.1         20        45.45          -6.18        2         -619 📉 觀望/賣出             
2613.TW      中櫃            25.85          5        43.75            0.3        4         -659 📉 觀望/賣出             
2615.TW      萬海             79.8         13        53.85           6.83        1       -10903 📈 持有                
2616.TW      山隆             19.4          3         60.0           2.24        2          -88 📉 觀望/賣出             
2618.TW      長榮航            33.9          8         50.0           0.69        2       -39069 📉 觀望/賣出             
2630.TW      亞航             50.2          3         60.0           7.29        4         -463 📉 觀望/賣出             
2633.TW      台灣高鐵          26.25          7        36.36          -2.19        3        -7938 📉 觀望/賣出             
2634.TW      漢翔             51.4          8        53.33            1.1        2        -2962 📉 觀望/賣出             
2637.TW      慧洋-KY          68.5         11         70.0            1.7        2         1861 📉 觀望/賣出             
2640.TWO     大車隊           139.0         16         75.0           9.86        1           56 📈 持有                
2641.TWO     正德             19.0          8        71.43           1.25        2        -4956 📉 觀望/賣出             
2645.TW      長榮航太          160.0          5         50.0          11.93        2         -226 📉 觀望/賣出             
2646.TW      星宇航空           21.9         16          0.0          -0.87        1        -3737 📉 觀望/賣出             
2723.TW      美食-KY          74.8          5        63.64           8.39        2          278 📈 持有                
2724.TWO     藝舍-KY          18.9          6        33.33          -5.17        3            0 📉 觀望/賣出             
2726.TWO     雅茗-KY         10.15         12         50.0          -2.46        2           13 📉 觀望/賣出             
2739.TW      寒舍            34.45          6        42.86          -3.13        3           42 📈 持有                
2740.TWO     天蔥            41.95          5         65.0          48.58        2            0 📉 觀望/賣出             
2755.TWO     揚秦            146.5         19        72.73          26.29        0          -39 📈 持有                
2801.TW      彰銀             20.7          4        61.54           3.57        4       -26494 📉 觀望/賣出             
2812.TW      台中銀           20.75          9         60.0           2.72        1       -14161 📉 觀望/賣出             
2820.TW      華票             17.1          7         50.0           3.94        3        -1671 📉 觀望/賣出             
2834.TW      臺企銀            15.2          7        66.67           3.24        1       -73911 📉 觀望/賣出             
2836.TW      高雄銀            12.3          3        58.33           2.82        3         -933 📉 觀望/賣出             
2838.TW      聯邦銀            20.0          6        68.75           7.46        2            8 📉 觀望/賣出             
2845.TW      遠東銀            12.4          4        71.43           2.01        1       -11812 📉 觀望/賣出             
2855.TW      統一證            30.6          4        70.59            9.0        3          502 📉 觀望/賣出             
2867.TW      三商壽            7.97          6        61.11           1.22        3         4641 📉 觀望/賣出             
2880.TW      華南金            34.2          5        63.16          10.17        3        -8131 📉 觀望/賣出             
2881.TW      富邦金            89.2          5        71.43           1.51        1       -42102 📉 觀望/賣出             
2882.TW      國泰金            71.8         11        33.33           -3.6        4       -19224 📉 觀望/賣出             
2883.TW      凱基金           20.15         10        59.09          10.93        2        -1689 📉 觀望/賣出             
2884.TW      玉山金            33.3          5        56.25           2.82        4       -26690 📉 觀望/賣出             
2885.TW      元大金           44.35          3        58.82           7.76        4       -17228 📉 觀望/賣出             
2886.TW      兆豐金            39.3          4        55.56           1.39        3        -8742 📉 觀望/賣出             
2887.TW      台新新光金         24.35         15        63.64           8.37        1       -76046 📉 觀望/賣出             
2887I.TW     未知             9.31         17          0.0          -0.43        2        -4652 📈 持有                
2889.TW      國票金           16.25          3        71.43           5.75        2        -7165 📉 觀望/賣出             
2890.TW      永豐金           31.75         19        81.25           8.36        0       -12432 📈 持有                
2891.TW      中信金            51.2          5        47.06           4.27        3       -55673 📉 觀望/賣出             
2892.TW      第一金           29.15          4         37.5           0.33        3        11506 📉 觀望/賣出             
2897.TW      王道銀行           9.76         17        76.19           6.67        1         2902 📈 持有                
2903.TW      遠百             23.1          8         60.0           2.46        2         1075 📈 持有                
2923.TW      鼎固-KY          19.5          3         50.0          14.12        4         -541 📉 觀望/賣出             
2939.TW      永邑-KY         24.75          6         25.0           0.63        1          -16 📉 觀望/賣出             
2941.TWO     米斯特           39.45         18          0.0          -5.83        1            0 📉 觀望/賣出             
2948.TWO     寶陞            39.95          3        53.85          -3.19        6           -2 📉 觀望/賣出             
3002.TW      歐格             20.8          6         37.5          -3.82        4           25 📉 觀望/賣出             
3003.TW      健和興            50.5          5         60.0          -0.48        3           21 📉 觀望/賣出             
3004.TW      豐達科           112.5          3        42.86            0.9        3           70 📈 持有                
3005.TW      神基            132.0         17        55.56          15.79        0       -12792 📈 持有                
3006.TW      晶豪科           159.5          3        83.33           4.11        1         3637 📉 觀望/賣出             
3008.TW      大立光          2390.0          3        33.33           2.53        2         -168 📉 觀望/賣出             
3010.TW      華立            125.5          3         75.0           9.18        3         1226 📈 持有                
3011.TW      今皓             12.5         19          0.0            0.0        0         -389 📉 觀望/賣出             
3013.TW      晟銘電            94.0         20          0.0            0.0        0         1868 📉 觀望/賣出             
3014.TW      聯陽            119.0          6         60.0           3.41        3        -1088 📉 觀望/賣出             
3015.TW      全漢             51.7          9        53.33            2.8        2         -445 📉 觀望/賣出             
3016.TW      嘉晶             59.0          8        46.15          11.86        3          694 📉 觀望/賣出             
3017.TW      奇鋐           1860.0         19        68.42           27.4        0        -2178 📈 持有                
3018.TW      隆銘綠能          12.05          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            132.5         18         37.5          -4.61        1          632 📉 觀望/賣出             
3022.TW      威強電            62.0          4        54.55           6.74        2          113 📈 持有                
3023.TW      信邦            231.5          6         70.0           3.23        2          916 📉 觀望/賣出             
3025.TW      星通             61.2         11        55.56          -1.73        2          419 📈 持有                
3028.TW      增你強            50.1          3        42.86           8.66        4        -2522 📉 觀望/賣出             
3029.TW      零壹            115.0          7        43.75           1.28        3        -1464 📉 觀望/賣出             
3030.TW      德律            253.0         14        66.67          40.56        0          766 📈 持有                
3032.TW      偉訓             63.4         18         20.0          -5.54        3           98 📉 觀望/賣出             
3033.TW      威健             30.0         20         50.0          -0.49        1         -398 📉 觀望/賣出             
3034.TW      聯詠            388.5          3        58.33           0.29        4         1013 📈 持有                
3035.TW      智原            154.0          8        57.14          -2.95        2         -614 📉 觀望/賣出             
3036.TW      文曄            231.5         14         75.0           45.6        0         -657 📈 持有                
3037.TW      欣興            466.0          4        76.92          38.27        2        -1895 📉 觀望/賣出             
3038.TW      全台            22.75         19          0.0            0.0        0           43 📉 觀望/賣出             
3040.TW      遠見             40.4          3        66.67          -1.87        1           75 📈 持有                
3041.TW      揚智             23.7         11        22.22           1.71        1         -107 📉 觀望/賣出             
3042.TW      晶技             93.9          8        64.71           9.93        2         1197 📈 持有                
3044.TW      健鼎            357.5         16        53.85           0.65        1         -647 📉 觀望/賣出             
3045.TW      台灣大           106.0          8        63.64            1.9        2         2921 📉 觀望/賣出             
3049.TW      精金             13.5          4         70.0          43.68        1        -3355 📉 觀望/賣出             
3054.TW      立萬利            59.8         19        66.67          91.36        0          -12 📈 持有                
3056.TW      富華新           15.75         11         25.0          -1.17        1          -80 📉 觀望/賣出             
3057.TW      喬鼎             15.5          6         60.0          -0.61        1           -8 📈 持有                
3059.TW      華晶科            38.1          5        66.67           6.46        2          893 📉 觀望/賣出             
3062.TW      建漢             24.1          5         60.0           5.45        2         -229 📉 觀望/賣出             
3064.TWO     泰偉            34.95          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲            16.25          6        57.14          17.97        2         -114 📈 持有                
3067.TWO     全域             17.8          9        33.33          -6.66        2            0 📉 觀望/賣出             
3071.TWO     協禧            25.65          5         50.0          -3.51        2           -3 📉 觀望/賣出             
3073.TWO     天方能源          30.95          6         40.0           9.93        2          -39 📈 持有                
3078.TWO     僑威             59.4         14          0.0          -3.34        1         -429 📉 觀望/賣出             
3081.TWO     聯亞           1555.0         12        71.43         141.46        0        -2590 📈 持有                
3083.TWO     網龍            29.35          5        66.67           2.57        1           68 📈 持有                
3085.TWO     新零售            12.0         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            224.0          5         37.5          -1.65        4          -87 📉 觀望/賣出             
3088.TWO     艾訊             82.0          8        41.67           2.31        2          389 📈 持有                
3090.TW      日電貿            92.5          7         50.0           1.92        2           53 📉 觀望/賣出             
3092.TW      鴻碩             32.0          4         40.0          -3.53        2          -68 📉 觀望/賣出             
3093.TWO     港建*           33.55         14         60.0          31.57        0         -164 📈 持有                
3094.TW      聯傑            23.45         10        57.14           0.58        2          -74 📉 觀望/賣出             
3105.TWO     穩懋            299.0          3         50.0           6.23        2          769 📉 觀望/賣出             
3131.TWO     弘塑           1960.0          8        61.54           11.4        2          684 📈 持有                
3135.TW      凌航            115.5          4        55.56           21.6        2         -302 📉 觀望/賣出             
3138.TW      耀登            183.5          4         50.0           4.34        1        -1124 📉 觀望/賣出             
3141.TWO     晶宏             46.3          3        42.86           6.52        4           -4 📉 觀望/賣出             
3147.TWO     大綜            180.5          7         70.0          -1.33        3           11 📉 觀望/賣出             
3149.TW      正達            48.05          8         50.0          12.94        2          -18 📉 觀望/賣出             
3152.TWO     璟德            141.5          3         50.0          -0.96        1          410 📉 觀望/賣出             
3158.TWO     嘉實             89.2         20         25.0          -2.73        1           -6 📉 觀望/賣出             
3162.TWO     精確             53.8         20          0.0          -4.03        1         -447 📉 觀望/賣出             
3163.TWO     波若威           770.0         17        66.67          99.48        0          400 📈 持有                
3167.TW      大量            323.0         20         62.5           8.75        0         -963 📈 持有                
3168.TW      眾福科            41.1          6        46.15           0.29        3          -21 📉 觀望/賣出             
3169.TWO     亞信             98.0          3         50.0          -7.52        3         -149 📉 觀望/賣出             
3176.TWO     基亞            29.85         17         25.0          -1.99        1           34 📉 觀望/賣出             
3178.TWO     公準             55.2          6        36.36          -8.81        5           -9 📉 觀望/賣出             
3189.TW      景碩            290.5         10        61.54          62.57        1        -4125 📉 觀望/賣出             
3191.TWO     雲嘉南           14.65         12          0.0            0.0        0           -1 📉 觀望/賣出             
3205.TWO     佰研             51.6         12         50.0          -1.97        1           34 📈 持有                
3206.TWO     志豐             35.4          4        54.55          14.46        4          -64 📉 觀望/賣出             
3207.TWO     耀勝             75.9          3        54.55           21.0        3           71 📉 觀望/賣出             
3211.TWO     順達            313.0          9         37.5         -11.81        3         1509 📈 持有                
3213.TWO     茂訊            103.0         17        71.43          -4.54        2          266 📈 持有                
3217.TWO     優群            158.0          3        55.56           0.09        3         -446 📈 持有                
3218.TWO     大學光           144.5         14        57.14           3.19        1          374 📈 持有                
3219.TWO     倚強科            62.2          9         50.0           2.47        2          -60 📉 觀望/賣出             
3221.TWO     台嘉碩           29.15          4         50.0           6.17        3          232 📉 觀望/賣出             
3227.TWO     原相            198.0          3         37.5           -2.5        5          -13 📉 觀望/賣出             
3230.TWO     錦明             38.8         13         50.0           0.37        1         -152 📉 觀望/賣出             
3231.TW      緯創            133.0          4        42.86           3.45        2         -259 📈 持有                
3234.TWO     光環             81.4         12        65.22          80.65        1         -372 📉 觀望/賣出             
3236.TWO     千如             27.8          3        71.43          19.87        1          560 📉 觀望/賣出             
3252.TWO     海灣             20.0         19        42.11           6.35        1          -31 📈 持有                
3257.TW      虹冠電            56.0          8         50.0           2.54        2          372 📉 觀望/賣出             
3260.TWO     威剛            350.5          3         80.0          21.42        1         4091 📉 觀望/賣出             
3264.TWO     欣銓            154.0          8        61.54          14.58        2          811 📉 觀望/賣出             
3265.TWO     台星科           135.5          3        63.64           9.16        3          600 📉 觀望/賣出             
3266.TW      昇陽            13.55         16         50.0          -3.56        1          -55 📉 觀望/賣出             
3285.TWO     微端             29.2         11         60.0           -0.0        1            0 📉 觀望/賣出             
3288.TWO     點晶            14.85         15          0.0            0.0        0            0 📉 觀望/賣出             
3289.TWO     宜特            128.0         12         62.5           3.88        2         -485 📉 觀望/賣出             
3290.TWO     東浦            45.45          3          0.0          -5.22        3         -389 📉 觀望/賣出             
3293.TWO     鈊象            721.0          4        41.67           2.08        3         1021 📈 持有                
3305.TW      昇貿            106.0          4        45.45           6.62        3          242 📉 觀望/賣出             
3306.TWO     鼎天            47.45          3        28.57          -2.13        3          181 📈 持有                
3308.TW      聯德            24.05          5        28.57          -2.78        2          -86 📉 觀望/賣出             
3310.TWO     佳穎             74.2          9         62.5           2.78        2          -12 📉 觀望/賣出             
3317.TWO     尼克森           46.65          4        42.86          14.86        2           39 📉 觀望/賣出             
3322.TWO     建舜電            14.2          5        61.54           4.26        2         -645 📉 觀望/賣出             
3323.TWO     加百裕           34.95         20         50.0          -6.46        1          414 📉 觀望/賣出             
3324.TWO     雙鴻           1030.0          3        44.44          14.85        4        -1744 📉 觀望/賣出             
3338.TW      泰碩             58.9          3        61.54          15.51        4           45 📉 觀望/賣出             
3339.TWO     泰谷             28.5          6        33.33           4.27        3            0 📉 觀望/賣出             
3354.TWO     律勝             27.7          6         50.0          16.37        2         -178 📈 持有                
3357.TWO     臺慶科           159.5          4         70.0          19.81        2        -1901 📉 觀望/賣出             
3360.TWO     尚立             15.8          3          0.0          -3.23        1          -53 📉 觀望/賣出             
3363.TWO     上詮            607.0         16        60.87          45.91        0         -251 📈 持有                
3372.TWO     典範             21.0          9        53.85           4.79        2         -633 📉 觀望/賣出             
3374.TWO     精材            176.5          4        16.67          -4.91        4         -366 📉 觀望/賣出             
3379.TWO     彬台            40.35         20          0.0            0.0        0          238 📉 觀望/賣出             
3380.TW      明泰            35.55         11        33.33           8.07        2         1899 📈 持有                
3390.TWO     旭軟             21.8          5        36.36            4.0        2            0 📉 觀望/賣出             
3406.TW      玉晶光           422.5          3        66.67           1.97        2          351 📈 持有                
3413.TW      京鼎            310.0          5        42.86           3.46        3          545 📉 觀望/賣出             
3416.TW      融程電           146.5          5        27.27          -1.29        4          196 📉 觀望/賣出             
3419.TW      譁裕             15.9          3        58.33           2.98        4         -107 📉 觀望/賣出             
3430.TWO     奇鈦科            71.2          4         50.0          13.12        2           95 📉 觀望/賣出             
3432.TW      台端            16.95          3        71.43          36.11        1          -19 📈 持有                
3437.TW      榮創            16.05          8         40.0           0.46        2          111 📉 觀望/賣出             
3441.TWO     聯一光            33.2         20         50.0          -1.51        1           45 📉 觀望/賣出             
3443.TW      創意           2375.0          9         50.0           3.29        2          131 📉 觀望/賣出             
3444.TWO     利機             61.7          3        66.67           7.09        2          105 📉 觀望/賣出             
3447.TW      展達            42.35         15         50.0          -4.55        1          112 📈 持有                
3450.TW      聯鈞            272.5          3        33.33          -8.75        4        -6096 📉 觀望/賣出             
3454.TW      晶睿             99.4         19        57.14            0.4        0          -33 📈 持有                
3455.TWO     由田            123.5         15         50.0           -3.3        2           -6 📈 持有                
3465.TWO     進泰電子          45.05         15        100.0           1.01        0           -2 📈 持有                
3466.TWO     德晉             36.0         19          0.0            0.0        0         -305 📉 觀望/賣出             
3481.TW      群創             30.3          4        77.78          35.97        1        36348 📈 持有                
3483.TWO     力致             82.2          5        36.36          -5.19        6         -459 📉 觀望/賣出             
3491.TWO     昇達科          1265.0          7        70.37          92.21        1         -724 📉 觀望/賣出             
3498.TWO     陽程             66.9         18         62.5          31.69        0        -1898 📈 持有                
3499.TWO     環天科           17.35          4        33.33           0.97        3          -40 📉 觀望/賣出             
3501.TW      維熹             50.3         17          0.0            0.0        0           28 📉 觀望/賣出             
3504.TW      揚明光            56.9          3        55.56           5.27        3          305 📉 觀望/賣出             
3508.TWO     位速             36.1         20         65.0          49.48        0         -163 📈 持有                
3515.TW      華擎            210.0          8         37.5          -1.07        3           65 📉 觀望/賣出             
3516.TWO     亞帝歐            19.6         17         25.0          -1.74        3           -9 📉 觀望/賣出             
3521.TWO     台鋼建設          14.15          8        54.55           5.79        2          -90 📉 觀望/賣出             
3523.TWO     迎輝             15.1          3         25.0           0.61        3            0 📉 觀望/賣出             
3526.TWO     凡甲            286.5          8        52.17           7.67        3          404 📉 觀望/賣出             
3528.TW      安馳             64.8          4        36.36           0.53        3          -90 📉 觀望/賣出             
3529.TWO     力旺           2485.0         19         65.0          35.79        0          205 📈 持有                
3530.TW      晶相光            59.2         14          0.0            0.0        0          101 📉 觀望/賣出             
3532.TW      台勝科           125.0          5         62.5          17.45        2         -407 📉 觀望/賣出             
3533.TW      嘉澤           1690.0         16         60.0            3.1        1          476 📉 觀望/賣出             
3535.TW      晶彩科           129.0         20        69.23          25.85        0        -1807 📈 持有                
3541.TWO     西柏             23.3          8        61.54           3.79        2           20 📉 觀望/賣出             
3543.TW      州巧             48.4          4        33.33            5.0        2        -1043 📉 觀望/賣出             
3545.TW      敦泰            44.15          4        22.22            3.2        3        -1716 📉 觀望/賣出             
3546.TWO     宇峻             68.8         17          0.0            0.0        0          238 📉 觀望/賣出             
3550.TW      聯穎            16.15          3        58.33          19.94        3          345 📉 觀望/賣出             
3551.TWO     世禾            185.0          6        33.33          -4.62        3          442 📈 持有                
3552.TWO     同致             49.1         14          0.0            0.0        0           63 📉 觀望/賣出             
3555.TWO     博士旺           134.5          4         75.0          37.38        1         -169 📉 觀望/賣出             
3556.TWO     禾瑞亞            42.2          3        46.15          16.21        4           40 📉 觀望/賣出             
3558.TWO     神準            130.0         14        42.86          -4.99        2         -150 📉 觀望/賣出             
3563.TW      牧德            633.0          3        66.67          25.56        3        -1086 📉 觀望/賣出             
3564.TWO     其陽             43.1          3        33.33           3.14        5            2 📉 觀望/賣出             
3570.TWO     大塚            169.5          6         50.0           4.75        2           -3 📉 觀望/賣出             
3576.TW      聯合再生          21.75          6        76.47           90.7        2        -5096 📉 觀望/賣出             
3577.TWO     泓格             63.6          3         50.0           1.47        2          -14 📉 觀望/賣出             
3580.TWO     友威科            69.9          3        42.86            1.6        3          299 📈 持有                
3581.TWO     博磊             69.8          7        33.33           -3.7        2            3 📈 持有                
3583.TW      辛耘            371.5          5        57.14          10.03        2         -118 📉 觀望/賣出             
3587.TWO     閎康            190.0         16         65.0           4.42        1        -1621 📉 觀望/賣出             
3588.TW      通嘉             48.7         10        77.78           3.63        1          197 📉 觀望/賣出             
3592.TW      瑞鼎            217.0          8         50.0           2.97        2         -697 📉 觀望/賣出             
3594.TWO     磐儀            42.55          5        33.33           2.82        4         -285 📈 持有                
3596.TW      智易            204.5         18         55.0          12.06        1        -4910 📈 持有                
3597.TWO     映興            22.95         18          0.0            0.0        0           -5 📉 觀望/賣出             
3609.TWO     三一東林           30.5         20          0.0            0.0        0          109 📉 觀望/賣出             
3611.TWO     鼎翰            191.0         11         50.0          -0.26        1           19 📉 觀望/賣出             
3615.TWO     安可            31.95          4        46.67          20.96        5        -1226 📉 觀望/賣出             
3617.TW      碩天            183.5          3         37.5           -1.8        4          127 📉 觀望/賣出             
3623.TWO     富晶通            24.8         12        66.67          -9.67        2          -22 📉 觀望/賣出             
3624.TWO     光頡             52.9          5         50.0          -6.57        2          549 📉 觀望/賣出             
3625.TWO     西勝             17.2         18          0.0            0.0        0          301 📉 觀望/賣出             
3629.TWO     地心引力          18.45          8         50.0          -2.44        1            0 📈 持有                
3632.TWO     研勤             9.83         13         37.5           6.38        1            0 📈 持有                
3645.TW      達邁             82.9          8         60.0          70.49        1         7532 📈 持有                
3652.TW      精聯            27.75         20          0.0          -4.29        2          -69 📉 觀望/賣出             
3653.TW      健策           3485.0          8        41.67          16.59        1          639 📈 持有                
3661.TW      世芯-KY        3365.0          4         50.0          -3.89        3         -730 📉 觀望/賣出             
3663.TWO     鑫科             66.0         13         37.5          -5.21        2           42 📉 觀望/賣出             
3664.TWO     安瑞-KY         14.35         16          0.0            0.0        0           15 📈 持有                
3665.TW      貿聯-KY        1655.0         10        46.67           4.34        3        -3064 📈 持有                
3672.TWO     康聯訊           11.75          6         30.0          -4.85        3           -5 📉 觀望/賣出             
3675.TWO     德微            189.0         17        57.14            5.0        0          -80 📈 持有                
3680.TWO     家登            390.0         20         50.0          -2.01        1          133 📉 觀望/賣出             
3684.TWO     榮昌             62.3          4         50.0          -7.02        2            3 📉 觀望/賣出             
3686.TW      達能             18.9         17        54.55          -7.15        2          -71 📉 觀望/賣出             
3687.TWO     歐買尬            70.0         18          0.0            0.0        0           21 📉 觀望/賣出             
3689.TWO     湧德            105.0         16         40.0          -5.06        1          532 📉 觀望/賣出             
