📅 統計區間: 20260101 | T+1 + MACD + BIAS<5.0%

💎 00981B.TWO 第一金優選非投債   | 股價:    9.29 | 買超:    13816張 | 勝率:   0.0% | 乖離: 0.14%
💎 5425.TWO   台半         | 股價:    59.0 | 買超:      725張 | 勝率:  60.0% | 乖離: 3.36%
💎 6214.TW    精誠         | 股價:   112.5 | 買超:      514張 | 勝率:   0.0% | 乖離: 1.96%
💎 2342.TW    茂矽         | 股價:   31.05 | 買超:      507張 | 勝率: 54.55% | 乖離: 4.43%
💎 1795.TW    美時         | 股價:   273.0 | 買超:      492張 | 勝率: 68.75% | 乖離: 3.87%
💎 2351.TW    順德         | 股價:    84.9 | 買超:      484張 | 勝率: 72.73% | 乖離: 4.36%
💎 6488.TWO   環球晶        | 股價:   472.0 | 買超:      481張 | 勝率: 38.46% | 乖離: 3.76%
💎 8043.TWO   蜜望實        | 股價:    69.9 | 買超:      477張 | 勝率:  50.0% | 乖離: 2.07%
💎 6245.TWO   立端         | 股價:    65.0 | 買超:      459張 | 勝率:   0.0% | 乖離: 3.92%
💎 3551.TWO   世禾         | 股價:   185.0 | 買超:      442張 | 勝率: 33.33% | 乖離: 2.26%
💎 6485.TWO   點序         | 股價:    82.5 | 買超:      402張 | 勝率: 66.67% | 乖離: 2.78%
💎 3088.TWO   艾訊         | 股價:    82.0 | 買超:      389張 | 勝率: 41.67% | 乖離: 3.4%
💎 3406.TW    玉晶光        | 股價:   422.5 | 買超:      351張 | 勝率: 66.67% | 乖離: 2.82%
💎 8016.TW    矽創         | 股價:   194.0 | 買超:      325張 | 勝率: 44.44% | 乖離: 1.62%
💎 6120.TW    達運         | 股價:   13.35 | 買超:      310張 | 勝率:  25.0% | 乖離: 4.23%
💎 6166.TW    凌華         | 股價:    62.7 | 買超:      289張 | 勝率: 44.44% | 乖離: 2.28%
💎 4721.TWO   美琪瑪        | 股價:    66.7 | 買超:      274張 | 勝率: 42.86% | 乖離: 4.3%
💎 6279.TWO   胡連         | 股價:   114.0 | 買超:      248張 | 勝率:  37.5% | 乖離: 2.47%
💎 4906.TW    正文         | 股價:    27.0 | 買超:      236張 | 勝率:  50.0% | 乖離: 2.92%
💎 2022.TW    聚亨         | 股價:    9.15 | 買超:      220張 | 勝率: 41.67% | 乖離: 2.91%
💎 2442.TW    新美齊        | 股價:    19.7 | 買超:      186張 | 勝率:   0.0% | 乖離: 3.78%
💎 3306.TWO   鼎天         | 股價:   47.45 | 買超:      181張 | 勝率: 28.57% | 乖離: 3.02%
💎 00633L.TW  富邦上証正2     | 股價:   47.09 | 買超:      176張 | 勝率:   0.0% | 乖離: 3.22%
💎 8476.TW    台境*        | 股價:    19.3 | 買超:      174張 | 勝率:  50.0% | 乖離: 1.67%
💎 6658.TW    聯策         | 股價:    58.8 | 買超:      121張 | 勝率:  50.0% | 乖離: 2.23%
💎 6138.TWO   茂達         | 股價:   233.0 | 買超:      116張 | 勝率: 72.73% | 乖離: 4.8%
💎 6205.TW    詮欣         | 股價:    52.5 | 買超:       79張 | 勝率: 55.56% | 乖離: 0.3%
💎 3004.TW    豐達科        | 股價:   112.5 | 買超:       70張 | 勝率: 42.86% | 乖離: 3.69%
💎 3083.TWO   網龍         | 股價:   29.35 | 買超:       68張 | 勝率: 66.67% | 乖離: 1.12%
💎 2241.TW    艾姆勒        | 股價:   29.85 | 買超:       43張 | 勝率:   0.0% | 乖離: 2.23%
💎 6961.TWO   旅天下        | 股價:    60.2 | 買超:       22張 | 勝率:   0.0% | 乖離: 4.51%
💎 6722.TW    輝創         | 股價:   41.95 | 買超:       16張 | 勝率: 33.33% | 乖離: 3.97%
💎 3664.TWO   安瑞-KY      | 股價:   14.35 | 買超:       15張 | 勝率:   0.0% | 乖離: 3.8%
💎 6762.TWO   達亞         | 股價:   170.0 | 買超:       10張 | 勝率:  40.0% | 乖離: 1.54%
💎 6612.TWO   奈米醫材       | 股價:    69.8 | 買超:        6張 | 勝率:  30.0% | 乖離: 1.95%
💎 6228.TWO   全譜         | 股價:   24.45 | 買超:        4張 | 勝率:  50.0% | 乖離: 2.66%
💎 3581.TWO   博磊         | 股價:    69.8 | 買超:        3張 | 勝率: 33.33% | 乖離: 4.41%
💎 5269.TW    祥碩         | 股價:  1260.0 | 買超:        1張 | 勝率:   0.0% | 乖離: 1.75%
💎 1259.TWO   安心         | 股價:    63.0 | 買超:        1張 | 勝率: 42.86% | 乖離: 2.33%
