股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
3105.TWO,穩懋,無,446.5,76.08,🟢 黃金標的,57.14%,85.71%,5.35%,-6.96%,7,0.0,0.8571,0.0535
7709.TWO,榮田,無,79.0999984741,76.09,🟢 黃金標的,85.71%,85.71%,15.10%,-1.74%,14,0.0,0.8571,0.151
7734.TWO,印能科技,無,2430.0,78.31,🟢 黃金標的,58.33%,83.33%,12.27%,-2.74%,12,0.0,0.8333,0.1227
00715L.TW,期街口S&P布蘭特油正2,無,48.4599990845,45.47,🟢 黃金標的,83.33%,83.33%,25.70%,-6.49%,6,0.0,0.8333,0.257
2313.TW,華通,無,263.0,65.88,🟢 黃金標的,50.00%,83.33%,12.16%,-2.36%,6,0.0,0.8333,0.1216
2426.TW,鼎元,無,49.2999992371,69.08,🟢 黃金標的,100.00%,83.33%,36.47%,0.13%,6,0.0,0.8333,0.3647
7795.TW,長廣,無,404.0,50.24,🟢 黃金標的,50.00%,83.33%,10.66%,-8.00%,6,0.0,0.8333,0.1066
3037.TW,欣興,無,618.0,71.41,🟢 黃金標的,66.67%,83.33%,13.36%,-3.39%,6,0.0,0.8333,0.1336
00917.TW,中信特選金融,無,21.6299991608,75.64,🟢 黃金標的,83.33%,83.33%,8.84%,-1.56%,6,0.0,0.8333,0.0884
6231.TWO,系微,無,253.5,44.54,🟢 黃金標的,80.00%,80.00%,11.78%,-1.72%,5,0.0,0.8,0.1178
3691.TWO,碩禾,無,120.0,56.59,🟢 黃金標的,80.00%,80.00%,8.29%,-3.13%,5,0.0,0.8,0.0829
1605.TW,華新,無,32.4000015259,62.8,🟢 黃金標的,40.00%,80.00%,5.26%,-4.76%,5,0.0,0.8,0.0526
4542.TWO,科嶠,無,174.5,49.39,🟢 黃金標的,40.00%,80.00%,5.97%,-6.18%,5,0.0,0.8,0.0597
8240.TWO,華宏,無,62.5,62.74,🟢 黃金標的,60.00%,80.00%,10.15%,-2.27%,10,0.0,0.8,0.1015
4148.TW,全宇生技-KY,無,38.8499984741,29.86,🟢 黃金標的,40.00%,80.00%,5.05%,-2.45%,5,0.0,0.8,0.0505
6598.TW,ABC-KY,無,22.7999992371,42.74,🟢 黃金標的,60.00%,80.00%,4.74%,-1.32%,5,0.0,0.8,0.0474
1514.TW,亞力,無,109.0,43.94,🟢 黃金標的,80.00%,80.00%,14.68%,-1.61%,5,0.0,0.8,0.1468
2431.TW,聯昌,無,11.4499998093,38.18,🟢 黃金標的,60.00%,80.00%,7.75%,-1.05%,5,0.0,0.8,0.0775
1503.TW,士電,無,194.0,52.29,🟢 黃金標的,20.00%,80.00%,4.80%,-4.94%,5,0.0,0.8,0.048
6426.TW,統新,無,197.5,67.8,🟢 黃金標的,80.00%,80.00%,8.94%,-5.22%,5,0.0,0.8,0.0894
4130.TWO,健亞,無,33.6500015259,62.27,🟢 黃金標的,100.00%,80.00%,6.22%,-5.56%,5,0.0,0.8,0.0622
6679.TWO,鈺太,無,267.0,62.9,🟢 黃金標的,60.00%,80.00%,4.38%,-6.12%,5,0.0,0.8,0.0438
5907.TW,大洋-KY,無,5.6399998665,37.21,🟢 黃金標的,40.00%,80.00%,3.03%,-1.29%,5,0.0,0.8,0.0303
6215.TW,和椿,無,105.0,56.34,🟢 黃金標的,40.00%,80.00%,3.18%,-1.16%,5,0.0,0.8,0.0318
7792.TWO,安葆,無,362.5,74.9,🟢 黃金標的,33.33%,77.78%,9.44%,-5.89%,9,0.0,0.7778,0.0944
6830.TW,汎銓,無,793.0,88.16,🟢 黃金標的,55.56%,77.78%,17.49%,-2.71%,9,0.0,0.7778,0.1749
1529.TW,樂事綠能,無,23.8999996185,41.87,🟢 黃金標的,66.67%,77.78%,9.33%,-2.57%,9,0.0,0.7778,0.0933
8114.TW,振樺電,無,169.0,40.51,🟢 黃金標的,50.00%,75.00%,5.99%,-1.79%,4,0.0,0.75,0.0599
4167.TWO,松瑞藥,無,20.0,38.64,🟢 黃金標的,50.00%,75.00%,3.63%,-0.74%,4,0.0,0.75,0.0363
6285.TW,啟��,無,243.0,71.35,🟢 黃金標的,62.50%,75.00%,12.16%,-1.57%,8,0.0,0.75,0.1216
4121.TWO,優盛,無,15.5,36.96,🟢 黃金標的,75.00%,75.00%,3.76%,-2.00%,4,0.0,0.75,0.0376
6492.TWO,生華科,無,53.9000015259,49.4,🟢 黃金標的,75.00%,75.00%,16.32%,-1.87%,4,0.0,0.75,0.1632
6716.TWO,應廣,無,74.8000030518,57.19,🟢 黃金標的,75.00%,75.00%,16.00%,-1.00%,8,0.0,0.75,0.16
4956.TW,光鋐,無,45.9500007629,71.97,🟢 黃金標的,62.50%,75.00%,3.16%,-5.95%,8,0.0,0.75,0.0316
6515.TW,穎崴,無,9065.0,58.49,🟢 黃金標的,25.00%,75.00%,4.52%,-6.17%,4,0.0,0.75,0.0452
2383.TW,台光電,無,3810.0,76.1,🟢 黃金標的,25.00%,75.00%,4.28%,-7.36%,4,0.0,0.75,0.0428
2345.TW,智邦,無,1970.0,71.86,🟢 黃金標的,50.00%,75.00%,3.68%,-2.90%,4,0.0,0.75,0.0368
2308.TW,台達電,無,1785.0,72.02,🟢 黃金標的,50.00%,75.00%,5.92%,-1.51%,4,0.0,0.75,0.0592
3093.TWO,港建*,無,75.5999984741,91.51,🟢 黃金標的,62.50%,75.00%,22.92%,-2.19%,8,0.0,0.75,0.2292
8088.TWO,品安,無,50.4000015259,41.44,🟢 黃金標的,50.00%,75.00%,4.84%,-2.34%,4,0.0,0.75,0.0484
3138.TW,耀登,無,176.5,54.14,🟢 黃金標的,50.00%,75.00%,7.45%,-3.16%,4,0.0,0.75,0.0745
4127.TWO,天良,無,35.7000007629,54.35,🟢 黃金標的,75.00%,75.00%,4.42%,-2.05%,4,0.0,0.75,0.0442
6715.TW,嘉基,無,430.0,71.67,🟢 黃金標的,58.33%,75.00%,17.27%,-3.49%,12,0.0,0.75,0.1727
4198.TWO,欣大健康,無,39.7999992371,55.56,🟢 黃金標的,75.00%,75.00%,4.73%,-3.35%,4,0.0,0.75,0.0473
6239.TW,力成,無,210.0,59.68,🟢 黃金標的,100.00%,75.00%,6.74%,-2.65%,4,0.0,0.75,0.0674
4534.TWO,慶騰,無,26.5,50.9,🟢 黃金標的,50.00%,75.00%,11.88%,-4.10%,4,0.0,0.75,0.1188
6874.TWO,倍力,無,88.5999984741,43.9,🟢 黃金標的,75.00%,75.00%,10.58%,-1.25%,4,0.0,0.75,0.1058
2486.TW,一詮,無,181.0,64.96,🟢 黃金標的,75.00%,75.00%,7.28%,-1.22%,4,0.0,0.75,0.0728
6257.TW,矽格,無,179.0,88.32,🟢 黃金標的,75.00%,75.00%,3.66%,-5.25%,4,0.0,0.75,0.0366
6983.TWO,華洋精機,無,443.0,42.53,🟢 黃金標的,75.00%,75.00%,20.44%,-7.31%,8,0.0,0.75,0.2044
6532.TWO,瑞耘,無,77.9000015259,54.94,🟢 黃金標的,57.14%,71.43%,6.19%,-2.60%,7,0.0,0.7143,0.0619
1466.TW,聚隆,無,16.4500007629,46.99,🟢 黃金標的,57.14%,71.43%,3.97%,-4.08%,7,0.0,0.7143,0.0397
6949.TW,沛爾生醫-創,無,775.0,88.82,🟢 黃金標的,85.71%,71.43%,23.86%,0.98%,7,0.0,0.7143,0.2386
3419.TW,譁裕,無,14.25,9.43,🟢 黃金標的,71.43%,71.43%,3.12%,-2.33%,7,0.0,0.7143,0.0312
1809.TW,中釉,無,27.2999992371,49.31,🟢 黃金標的,71.43%,71.43%,14.92%,-0.59%,7,0.0,0.7143,0.1492
6727.TWO,亞泰金屬,無,375.0,74.45,🟢 黃金標的,28.57%,71.43%,7.75%,-3.19%,7,0.0,0.7143,0.0775
3086.TWO,華義,無,32.5,70.81,🟢 黃金標的,66.67%,66.67%,6.53%,-3.75%,3,0.0,0.6667,0.0653
6485.TWO,點序,無,78.0,31.56,🟢 黃金標的,50.00%,66.67%,3.18%,-4.96%,6,0.0,0.6667,0.0318
6245.TWO,立端,無,77.3000030518,75.0,🟢 黃金標的,33.33%,66.67%,4.33%,-1.14%,3,0.0,0.6667,0.0433
00642U.TW,期元大S&P石油,無,26.8299999237,55.25,🟢 黃金標的,66.67%,66.67%,3.40%,-6.67%,6,0.0,0.6667,0.034
6657.TW,華安,無,45.2000007629,54.0,🟢 黃金標的,66.67%,66.67%,5.41%,-2.19%,6,0.0,0.6667,0.0541
7751.TWO,竑騰,無,1965.0,72.53,🟢 黃金標的,55.56%,66.67%,6.22%,-1.88%,9,0.0,0.6667,0.0622
3704.TW,合勤控,無,36.6500015259,72.77,🟢 黃金標的,66.67%,66.67%,5.91%,-1.43%,3,0.0,0.6667,0.0591
6435.TWO,大中,無,163.5,45.69,🟢 黃金標的,100.00%,66.67%,7.34%,-0.86%,3,0.0,0.6667,0.0734
1256.TW,鮮活果汁-KY,無,151.0,54.05,🟢 黃金標的,33.33%,66.67%,3.81%,-2.16%,3,0.0,0.6667,0.0381
6182.TWO,合晶,無,36.6500015259,60.65,🟢 黃金標的,33.33%,66.67%,3.35%,-6.84%,3,0.0,0.6667,0.0335
3556.TWO,禾瑞亞,無,48.6500015259,68.93,🟢 黃金標的,33.33%,66.67%,6.21%,-2.34%,3,0.0,0.6667,0.0621
8422.TW,可寧衛*,無,29.25,52.82,🟢 黃金標的,66.67%,66.67%,15.21%,0.29%,3,0.0,0.6667,0.1521
1294.TWO,漢田生技,無,80.3000030518,45.87,🟢 黃金標的,100.00%,66.67%,3.27%,-0.76%,3,0.0,0.6667,0.0327
6405.TW,悅城,無,36.25,68.82,🟢 黃金標的,66.67%,66.67%,3.24%,0.44%,3,0.0,0.6667,0.0324
9105.TW,泰金寶-DR,無,5.4000000954,44.32,🟢 黃金標的,66.67%,66.67%,4.08%,-1.22%,3,0.0,0.6667,0.0408
8110.TW,華東,無,49.25,39.19,🟢 黃金標的,66.67%,66.67%,3.01%,-4.12%,6,0.0,0.6667,0.0301
3234.TWO,光環,無,113.0,65.84,🟢 黃金標的,50.00%,66.67%,8.62%,-8.80%,6,0.0,0.6667,0.0862
2367.TW,燿華,無,72.0999984741,56.29,🟢 黃金標的,33.33%,66.67%,4.93%,-4.33%,6,0.0,0.6667,0.0493
6720.TWO,久昌,無,165.5,55.77,🟢 黃金標的,50.00%,66.67%,7.48%,-2.30%,6,0.0,0.6667,0.0748
2458.TW,義隆,無,136.5,63.55,🟢 黃金標的,66.67%,66.67%,5.13%,-5.42%,3,0.0,0.6667,0.0513
5864.TWO,致和證,無,25.3500003815,54.55,🟢 黃金標的,66.67%,66.67%,5.52%,-2.36%,9,0.0,0.6667,0.0552
3178.TWO,公準,無,67.6999969482,83.2,🟢 黃金標的,66.67%,66.67%,7.26%,-4.27%,3,0.0,0.6667,0.0726
6894.TWO,衛司特,無,354.0,47.35,🟢 黃金標的,62.50%,62.50%,3.17%,-5.09%,8,0.0,0.625,0.0317
8096.TWO,擎亞,無,95.4000015259,60.61,🟢 黃金標的,62.50%,62.50%,7.67%,-2.01%,8,0.0,0.625,0.0767
6568.TWO,宏觀,無,210.0,53.3,🟢 黃金標的,62.50%,62.50%,3.16%,-4.15%,8,0.0,0.625,0.0316
6443.TW,元晶,無,40.7000007629,43.18,🟢 黃金標的,60.00%,60.00%,7.35%,-7.92%,5,0.0,0.6,0.0735
6116.TW,彩晶,無,8.9399995804,63.09,🟢 黃金標的,60.00%,60.00%,6.80%,-1.58%,5,0.0,0.6,0.068
1795.TW,美時,無,235.0,71.43,🟢 黃金標的,60.00%,60.00%,3.23%,-3.23%,5,0.0,0.6,0.0323
2312.TW,金寶,無,23.3999996185,56.93,🟢 黃金標的,60.00%,60.00%,12.61%,-2.06%,5,0.0,0.6,0.1261
8046.TW,南電,無,656.0,73.24,🟢 黃金標的,70.00%,60.00%,9.35%,-3.80%,10,0.0,0.6,0.0935
4526.TW,東台,無,34.2000007629,47.55,🟢 黃金標的,60.00%,60.00%,3.64%,-2.89%,5,0.0,0.6,0.0364
4533.TWO,協易機,無,31.4500007629,38.25,🟢 黃金標的,20.00%,60.00%,6.16%,-8.85%,5,0.0,0.6,0.0616
1582.TW,信錦,無,102.0,67.42,🟢 黃金標的,80.00%,60.00%,8.03%,-3.66%,5,0.0,0.6,0.0803
3508.TWO,位速,無,24.3999996185,29.44,🟢 黃金標的,50.00%,60.00%,6.80%,-4.75%,10,0.0,0.6,0.068
5328.TWO,華容,無,26.6000003815,58.6,🟢 黃金標的,60.00%,60.00%,7.80%,-0.50%,5,0.0,0.6,0.078
2337.TW,旺宏,無,142.0,52.56,🟢 黃金標的,80.00%,60.00%,9.66%,-2.16%,5,0.0,0.6,0.0966
3036.TW,文曄,無,229.5,48.06,🟢 黃金標的,60.00%,60.00%,4.13%,-4.36%,5,0.0,0.6,0.0413
3631.TWO,晟楠,無,26.75,34.96,🟢 黃金標的,40.00%,60.00%,4.47%,-3.01%,5,0.0,0.6,0.0447
3167.TW,大量,無,701.0,88.17,🟢 黃金標的,40.00%,60.00%,7.32%,-3.66%,5,0.0,0.6,0.0732
7781.TWO,昕力資*,無,32.2000007629,50.79,🟢 黃金標的,60.00%,60.00%,7.96%,-16.52%,5,0.0,0.6,0.0796
2640.TWO,大車隊,無,179.0,59.38,🟢 黃金標的,60.00%,60.00%,3.51%,-1.74%,5,0.0,0.6,0.0351
6197.TW,佳必琪,無,180.0,55.2,🟢 黃金標的,80.00%,60.00%,5.08%,-3.27%,5,0.0,0.6,0.0508
3714.TW,富采,無,69.0999984741,71.9,🟢 黃金標的,14.29%,57.14%,5.64%,-6.30%,7,0.0,0.5714,0.0564
2489.TW,瑞軒,無,42.25,66.26,🟢 黃金標的,71.43%,57.14%,3.42%,-2.76%,7,0.0,0.5714,0.0342
5351.TWO,鈺創,無,67.9000015259,47.3,🟢 黃金標的,71.43%,57.14%,8.32%,-3.83%,7,0.0,0.5714,0.0832
6217.TWO,中探針,無,218.0,70.25,🟢 黃金標的,71.43%,57.14%,10.94%,-3.15%,7,0.0,0.5714,0.1094
3374.TWO,精材,無,172.0,61.54,🟢 黃金標的,28.57%,57.14%,3.95%,-4.86%,7,0.0,0.5714,0.0395
7610.TW,聯友金屬-創,無,655.0,91.87,🟢 黃金標的,77.78%,55.56%,8.26%,-4.83%,9,0.0,0.5556,0.0826
1711.TW,永光,無,43.6500015259,59.47,🟢 黃金標的,55.56%,55.56%,6.88%,-5.70%,9,0.0,0.5556,0.0688
7750.TW,新代,無,1660.0,81.94,🟢 黃金標的,33.33%,55.56%,6.03%,-4.92%,9,0.0,0.5556,0.0603
5291.TWO,邑昇,無,74.5,58.0,🟢 黃金標的,55.56%,55.56%,4.79%,-2.65%,9,0.0,0.5556,0.0479
00749B.TWO,凱基新興債10+,無,32.2799987793,75.44,🔵 穩健標的,100.00%,100.00%,0.12%,-0.31%,1,0.0,1.0,0.0012
00932.TW,兆豐永續高息等權,無,15.4200000763,72.35,🔵 穩健標的,66.67%,100.00%,0.73%,-0.57%,3,0.0,1.0,0.0073
8074.TWO,鉅橡,無,68.6999969482,70.78,🔵 穩健標的,0.00%,100.00%,0.53%,-4.97%,1,0.0,1.0,0.0053
2887I.TW,台新新光辛特,無,9.3900003433,66.67,🔵 穩健標的,0.00%,100.00%,0.21%,-0.21%,2,0.0,1.0,0.0021
01004T.TW,土銀富邦R2,無,10.9300003052,40.18,🔵 穩健標的,0.00%,100.00%,0.17%,-0.02%,2,0.0,1.0,0.0017
4414.TW,如興,無,11.0500001907,27.91,🔵 穩健標的,100.00%,100.00%,0.42%,-3.33%,1,0.0,1.0,0.0042
2393.TW,億光,無,71.0999984741,60.14,🔵 穩健標的,50.00%,100.00%,0.60%,-2.62%,2,0.0,1.0,0.006
00795B.TWO,中信美國公債20年,無,27.4899997711,53.76,🔵 穩健標的,100.00%,100.00%,0.83%,-0.22%,1,0.0,1.0,0.0083
00981B.TWO,第一金優選非投債,無,9.3500003815,64.71,🔵 穩健標的,100.00%,100.00%,0.97%,0.11%,1,0.0,1.0,0.0097
00865B.TW,國泰US短期公債,無,47.75,29.1,🔵 穩健標的,0.00%,100.00%,0.63%,-0.19%,1,0.0,1.0,0.0063
00669R.TW,國泰美國道瓊反1,無,5.6700000763,32.67,🔵 穩健標的,0.00%,100.00%,0.16%,-2.96%,1,0.0,1.0,0.0016
4142.TW,國光生,無,18.4500007629,51.85,🔵 穩健標的,0.00%,100.00%,0.82%,-1.36%,1,0.0,1.0,0.0082
1460.TW,宏遠,無,7.0100002289,38.3,🔵 穩健標的,50.00%,100.00%,0.88%,-2.13%,2,0.0,1.0,0.0088
0052.TW,富邦科技,無,50.2000007629,73.95,🔵 穩健標的,0.00%,100.00%,0.34%,-2.63%,1,0.0,1.0,0.0034
3058.TW,立德,無,9.0500001907,35.96,🔵 穩健標的,0.00%,100.00%,0.99%,-5.71%,1,0.0,1.0,0.0099
00752.TW,中信中國50,無,24.3700008392,61.26,🔵 穩健標的,0.00%,100.00%,0.95%,-2.64%,1,0.0,1.0,0.0095
4532.TW,瑞智,無,24.0499992371,34.62,🔵 穩健標的,33.33%,83.33%,0.92%,-1.91%,6,0.0,0.8333,0.0092
00940.TW,元大台灣價值高息,無,10.0200004578,68.8,🔵 穩健標的,100.00%,75.00%,0.36%,-0.79%,4,0.0,0.75,0.0036
6026.TWO,福邦證,無,14.8000001907,55.0,🔵 穩健標的,50.00%,75.00%,0.90%,-2.38%,4,0.0,0.75,0.009
4419.TWO,皇家美食,無,45.0999984741,43.96,🔵 穩健標的,75.00%,75.00%,0.01%,-2.37%,4,0.0,0.75,0.0001
4527.TWO,方土霖,無,43.4500007629,68.63,🔵 穩健標的,0.00%,75.00%,0.78%,-1.23%,4,0.0,0.75,0.0078
1402.TW,遠東新,無,26.5,55.71,🔵 穩健標的,75.00%,75.00%,0.53%,-1.45%,4,0.0,0.75,0.0053
00939.TW,統一台灣高息動能,無,16.2099990845,65.11,🔵 穩健標的,85.71%,71.43%,0.93%,-0.27%,7,0.0,0.7143,0.0093
2025.TW,千興,無,11.5500001907,42.31,🔵 穩健標的,0.00%,66.67%,0.13%,-11.09%,3,0.0,0.6667,0.0013
6415.TW,矽力*-KY,無,275.0,47.53,🔵 穩健標的,0.00%,66.67%,0.39%,-5.16%,3,0.0,0.6667,0.0039
9917.TW,中保科,無,115.5,63.16,🔵 穩健標的,33.33%,66.67%,0.89%,-0.44%,3,0.0,0.6667,0.0089
5548.TWO,安倉,無,24.5,61.73,🔵 穩健標的,66.67%,66.67%,0.58%,-1.53%,3,0.0,0.6667,0.0058
2618.TW,長榮航,無,34.75,45.13,🔵 穩健標的,66.67%,66.67%,0.67%,-1.25%,6,0.0,0.6667,0.0067
6024.TW,群益期,無,56.7000007629,68.42,🔵 穩健標的,100.00%,66.67%,0.78%,-0.95%,3,0.0,0.6667,0.0078
1513.TW,中興電,無,150.5,39.66,🔵 穩健標的,66.67%,66.67%,0.51%,-1.64%,3,0.0,0.6667,0.0051
6859.TWO,伯特光,無,115.5,41.3,🔵 穩健標的,33.33%,66.67%,0.72%,-4.80%,6,0.0,0.6667,0.0072
4770.TW,上品,無,226.0,60.82,🔵 穩健標的,66.67%,66.67%,0.45%,-5.93%,3,0.0,0.6667,0.0045
5443.TWO,均豪,無,115.0,70.89,🔵 穩健標的,33.33%,66.67%,0.65%,-4.01%,3,0.0,0.6667,0.0065
2605.TW,新興,無,35.7000007629,26.0,🔵 穩健標的,66.67%,66.67%,0.73%,-3.91%,3,0.0,0.6667,0.0073
5607.TW,遠雄港,無,48.7999992371,67.12,🔵 穩健標的,33.33%,66.67%,0.07%,-2.09%,3,0.0,0.6667,0.0007
2436.TW,偉詮電,無,60.7999992371,46.32,🔵 穩健標的,50.00%,66.67%,0.60%,-4.37%,6,0.0,0.6667,0.006
0056.TW,元大高股息,無,40.25,69.42,🔵 穩健標的,80.00%,60.00%,0.48%,-0.26%,5,0.0,0.6,0.0048
00882.TW,中信中國高股息,無,15.8199996948,59.72,🔵 穩健標的,40.00%,60.00%,0.34%,-1.72%,5,0.0,0.6,0.0034
8091.TWO,翔名,無,185.0,74.4,🔵 穩健標的,57.14%,57.14%,0.19%,-3.14%,7,0.0,0.5714,0.0019
5013.TWO,強新,無,31.0,56.06,🔵 穩健標的,28.57%,57.14%,0.72%,-0.85%,7,0.0,0.5714,0.0072
3645.TW,達邁,無,93.5,71.94,🔵 穩健標的,42.86%,57.14%,0.77%,-3.67%,7,0.0,0.5714,0.0077
6509.TWO,聚和,無,44.9500007629,56.62,🔵 穩健標的,44.44%,55.56%,0.41%,-4.86%,9,0.0,0.5556,0.0041
3583.TW,辛耘,無,700.0,81.88,🟡 妖股/高波動,71.43%,42.86%,5.25%,-2.03%,7,0.0,0.4286,0.0525
6141.TW,柏承,無,25.8500003815,65.08,🟡 妖股/高波動,60.00%,40.00%,11.91%,0.79%,5,0.0,0.4,0.1191
4949.TW,有成精密,無,89.0,76.25,🟡 妖股/高波動,40.00%,40.00%,6.89%,-2.45%,5,0.0,0.4,0.0689
3437.TW,榮創,無,25.2000007629,60.34,🟡 妖股/高波動,40.00%,40.00%,9.93%,-1.97%,5,0.0,0.4,0.0993
6218.TWO,豪勉,無,34.7999992371,71.53,🟡 妖股/高波動,60.00%,40.00%,10.89%,-1.47%,5,0.0,0.4,0.1089
4540.TW,全球傳動,無,53.4000015259,73.66,🟡 妖股/高波動,62.50%,37.50%,4.72%,-2.71%,8,0.0,0.375,0.0472
4760.TWO,勤凱,無,266.0,80.3,🟡 妖股/高波動,66.67%,33.33%,16.92%,0.99%,3,0.0,0.3333,0.1692
6840.TWO,東研信超,無,70.0999984741,65.71,🟡 妖股/高波動,66.67%,33.33%,3.60%,0.54%,3,0.0,0.3333,0.036
5388.TW,中磊,無,82.5,65.26,🟡 妖股/高波動,0.00%,33.33%,3.81%,-4.04%,3,0.0,0.3333,0.0381
8064.TWO,東捷,無,75.0999984741,60.0,🟡 妖股/高波動,30.00%,30.00%,3.36%,-5.21%,10,0.0,0.3,0.0336
6821.TWO,聯寶,無,66.3000030518,70.23,🟡 妖股/高波動,75.00%,25.00%,8.96%,-3.55%,4,0.0,0.25,0.0896
00881.TW,國泰台灣科技龍頭,無,41.9900016785,74.56,⚪ 一般監控,66.67%,100.00%,2.79%,-0.29%,6,0.0,1.0,0.0279
00927.TW,群益半導體收益,無,27.2399997711,73.71,⚪ 一般監控,50.00%,100.00%,2.94%,-1.79%,2,0.0,1.0,0.0294
3706.TW,神達,無,82.0,55.75,⚪ 一般監控,0.00%,100.00%,1.97%,-7.13%,1,0.0,1.0,0.0197
6925.TWO,意藍,無,70.0999984741,39.35,⚪ 一般監控,0.00%,100.00%,1.44%,-3.26%,1,0.0,1.0,0.0144
00980A.TW,主動野村臺灣優選,無,19.5799999237,73.17,⚪ 一般監控,0.00%,100.00%,2.46%,-4.68%,1,0.0,1.0,0.0246
3285.TWO,微端,無,28.25,60.78,⚪ 一般監控,100.00%,100.00%,1.19%,-1.02%,1,0.0,1.0,0.0119
00934.TW,中信成長高股息,無,22.4799995422,65.08,⚪ 一般監控,66.67%,100.00%,2.57%,-0.97%,3,0.0,1.0,0.0257
3665.TW,貿聯-KY,無,2350.0,84.44,⚪ 一般監控,0.00%,100.00%,1.92%,-6.85%,1,0.0,1.0,0.0192
00693U.TW,期街口S&P黃豆,無,21.8700008392,47.3,⚪ 一般監控,100.00%,100.00%,2.28%,-0.10%,1,0.0,1.0,0.0228
6028.TWO,公勝保經,無,81.6999969482,19.47,⚪ 一般監控,0.00%,100.00%,2.15%,-5.15%,1,0.0,1.0,0.0215
00713.TW,元大台灣高息低波,無,53.25,70.65,⚪ 一般監控,0.00%,100.00%,1.13%,-0.20%,2,0.0,1.0,0.0113
TXF.TW,未知,無,36977.0,71.68,⚪ 一般監控,100.00%,100.00%,1.39%,-0.75%,2,0.0,1.0,0.0139
5701.TWO,劍湖山,無,3.6300001144,67.16,⚪ 一般監控,100.00%,100.00%,2.01%,0.25%,1,0.0,1.0,0.0201
00753L.TW,中信中國50正2,無,10.7899999619,63.0,⚪ 一般監控,0.00%,100.00%,1.42%,-4.27%,1,0.0,1.0,0.0142
5205.TWO,中茂,無,27.8999996185,39.44,⚪ 一般監控,0.00%,100.00%,1.56%,0.00%,1,0.0,1.0,0.0156
1611.TW,中電,無,12.3000001907,45.05,⚪ 一般監控,0.00%,100.00%,1.48%,-3.70%,1,0.0,1.0,0.0148
6508.TWO,惠光,無,26.9500007629,37.62,⚪ 一般監控,50.00%,100.00%,2.04%,-6.17%,2,0.0,1.0,0.0204
00900.TW,富邦特選高股息30,無,14.8599996567,65.57,⚪ 一般監控,66.67%,100.00%,1.66%,-0.25%,3,0.0,1.0,0.0166
00985A.TW,主動野村台灣50,無,17.6200008392,69.16,⚪ 一般監控,100.00%,100.00%,2.80%,0.66%,2,0.0,1.0,0.028
6922.TWO,宸曜,無,165.5,53.57,⚪ 一般監控,100.00%,100.00%,1.22%,0.30%,1,0.0,1.0,0.0122
8255.TWO,朋程,無,123.0,40.0,⚪ 一般監控,100.00%,100.00%,1.54%,-0.76%,2,0.0,1.0,0.0154
1101.TW,台泥,無,24.6000003815,69.52,⚪ 一般監控,0.00%,100.00%,2.60%,-2.41%,2,0.0,1.0,0.026
2634.TW,漢翔,無,47.7000007629,43.81,⚪ 一般監控,0.00%,100.00%,2.00%,-5.28%,1,0.0,1.0,0.02
00893.TW,國泰智能電動車,無,36.5999984741,72.32,⚪ 一般監控,50.00%,100.00%,2.95%,-0.30%,2,0.0,1.0,0.0295
3653.TW,健策,無,4155.0,56.12,⚪ 一般監控,0.00%,100.00%,2.62%,-3.85%,2,0.0,1.0,0.0262
00935.TW,野村臺灣新科技50,無,43.4700012207,74.89,⚪ 一般監控,87.50%,87.50%,2.45%,0.02%,8,0.0,0.875,0.0245
00904.TW,新光臺灣半導體30,無,32.0099983215,70.13,⚪ 一般監控,83.33%,83.33%,1.99%,-0.72%,6,0.0,0.8333,0.0199
8109.TWO,博大,無,108.0,72.2,⚪ 一般監控,33.33%,83.33%,2.60%,-1.84%,6,0.0,0.8333,0.026
4538.TWO,大詠城,無,18.8500003815,55.0,⚪ 一般監控,60.00%,80.00%,1.21%,-0.80%,5,0.0,0.8,0.0121
2360.TW,致茂,無,2020.0,71.6,⚪ 一般監控,44.44%,77.78%,2.31%,-3.92%,9,0.0,0.7778,0.0231
2535.TW,達欣工,無,71.4000015259,64.16,⚪ 一般監控,25.00%,75.00%,2.60%,-1.79%,4,0.0,0.75,0.026
3481.TW,群創,無,27.6000003815,64.62,⚪ 一般監控,75.00%,75.00%,1.89%,-5.96%,4,0.0,0.75,0.0189
7744.TWO,崴寶,無,489.0,56.95,⚪ 一般監控,100.00%,75.00%,1.78%,-1.81%,4,0.0,0.75,0.0178
2492.TW,華新科,無,144.5,68.81,⚪ 一般監控,50.00%,75.00%,2.33%,-6.31%,4,0.0,0.75,0.0233
2330.TW,台積電,無,2080.0,74.55,⚪ 一般監控,75.00%,75.00%,2.14%,-0.69%,4,0.0,0.75,0.0214
2302.TW,麗正,無,18.0499992371,45.33,⚪ 一般監控,14.29%,71.43%,2.26%,-3.81%,7,0.0,0.7143,0.0226
4906.TW,正文,無,39.5499992371,70.6,⚪ 一般監控,33.33%,66.67%,2.79%,-8.54%,6,0.0,0.6667,0.0279
1712.TW,興農,無,42.25,25.0,⚪ 一般監控,100.00%,66.67%,1.09%,-0.59%,3,0.0,0.6667,0.0109
1323.TW,永裕,無,21.3999996185,58.28,⚪ 一般監控,66.67%,66.67%,1.72%,-4.91%,3,0.0,0.6667,0.0172
