eps_yoy,prev_year,expansion,om,prev_eps,symbol,prev_eps_yoy,gm,rev_yoy,name,pe,advice,status,est_price,prev_rev_yoy,eps,date,price
3.78,2025,-19.509999999999998,N/A,19.9,8299.TWO,-27.04,N/A,23.29,群聯,35.72828216851731,❌ 暫避觀望,⚠️ 獲利稀釋,1148.25,7.55,41.98,2025-12,2735.0
-22.56,2025,-19.59,17.87%,1.25,2070.TWO,-44.93,45.13%,-2.97,精湛,14.59999932182222,⚪ 中性觀察,🌑 雙重衰退,67.5,-10.95,2.3,2025-12,65.6999969482
0.37,2025,-19.619999999999997,15.81%,7.25,2597.TW,7.57,18.77%,19.99,潤弘,6.6899958830794555,⚪ 中性觀察,⚠️ 獲利稀釋,364.35,16.0,10.75,2025-12,162.5
-4.63,2025,-19.669999999999998,N/A,4.41,8109.TWO,-14.37,N/A,15.04,博大,7.6558265582655824,⚪ 中性觀察,📉 獲利侵蝕,221.4,9.06,6.18,2025-12,113.0
-30.29,2025,-19.78,N/A,2.46,6411.TWO,-25.46,N/A,-10.51,晶焱,11.140939597315434,⚪ 中性觀察,🌑 雙重衰退,111.75000000000001,-9.94,3.18,2025-12,83.0
7.23,2025,-19.82,N/A,2.65,6899.TWO,6.94,N/A,27.05,創為精密,6.809248731317919,⚪ 中性觀察,⚠️ 獲利稀釋,129.75,24.69,3.59,2025-12,58.9000015259
-24.63,2025,-19.919999999999998,N/A,3.03,9904.TW,-35.26,N/A,-4.71,寶成,2.6089109288613863,⚪ 中性觀察,🌑 雙重衰退,151.5,-3.47,4.1,2025-12,26.3500003815
-14.96,2025,-20.01,N/A,9.16,6890.TW,-12.51,N/A,5.05,來億-KY,4.975728155339806,⚪ 中性觀察,📉 獲利侵蝕,494.40000000000003,8.16,13.02,2025-12,164.0
-16.94,2025,-20.09,19.16%,14.33,1476.TW,-20.3,30.19%,3.15,儒鴻,6.713057715923045,⚪ 中性觀察,📉 獲利侵蝕,732.9,5.39,20.1,2025-12,328.0
-14.53,2025,-20.169999999999998,12.18%,0.94,3645.TW,-42.24,31.33%,5.64,達邁,32.82208588957055,❌ 暫避觀望,📉 獲利侵蝕,48.900000000000006,8.42,1.54,2025-12,107.0
-33.63,2025,-20.380000000000003,18.94%,7.64,2615.TW,-38.09,23.92%,-13.25,萬海,3.020424254748625,⚪ 中性觀察,🌑 雙重衰退,381.90000000000003,-11.06,11.21,2025-12,76.9000015259
-26.4,2025,-20.479999999999997,N/A,5.84,6523.TWO,-21.61,N/A,-5.92,達爾膚,4.870288790993636,⚪ 中性觀察,🌑 雙重衰退,306.45000000000005,-0.64,7.78,2025-12,99.5
-10.04,2025,-20.58,4.42%,1.64,3444.TWO,3.14,18.10%,10.54,利機,16.68393756029361,❌ 暫避觀望,📉 獲利侵蝕,86.85,10.26,2.15,2025-12,96.5999984741
-25.35,2025,-20.61,N/A,5.41,6957.TW,-29.25,N/A,-4.74,裕慶-KY,8.579881656804734,⚪ 中性觀察,🌑 雙重衰退,278.85,-6.88,10.18,2025-12,159.5
-20.27,2025,-20.63,N/A,0.98,6204.TWO,-8.41,N/A,0.36,艾華,29.590442644436862,❌ 暫避觀望,📉 獲利侵蝕,43.949999999999996,3.67,1.18,2025-12,86.6999969482
6.88,2025,-20.650000000000002,-34.06%,-1.14,3508.TWO,18.25,1.54%,27.53,位速,0.0,⚪ 數據不足,⚠️ 獲利稀釋,-59.7,42.64,-1.51,2025-12,21.25
-18.46,2025,-20.66,N/A,4.96,6239.TW,-30.26,N/A,2.2,力成,14.792899408284025,⚪ 中性觀察,📉 獲利侵蝕,253.49999999999997,-4.79,7.48,2025-12,250.0
-66.41,2025,-20.75,-73.69%,-2.36,3018.TW,-161.36,-18.95%,-45.66,隆銘綠能,0.0,⚪ 數據不足,🌑 雙重衰退,-81.14999999999999,-36.93,-2.16,2025-12,9.6099996567
-17.91,2025,-20.75,36.75%,109.06,3008.TW,-15.56,47.97%,2.84,大立光,8.826054297671424,⚪ 中性觀察,📉 獲利侵蝕,5591.4,6.5,159.41,2025-12,3290.0
-18.35,2025,-20.76,12.48%,3.81,4933.TWO,-26.64,28.71%,2.41,友輝,5.0902253344511275,⚪ 中性觀察,📉 獲利侵蝕,199.5,11.19,5.77,2025-12,67.6999969482
-27.39,2025,-20.82,N/A,8.74,5288.TW,-18.99,N/A,-6.57,豐祥-KY,4.918306102034011,⚪ 中性觀察,🌑 雙重衰退,449.85,-7.59,12.25,2025-12,147.5
24.26,2025,-20.84,N/A,4.34,7714.TWO,60.59,N/A,45.1,創泓科技,8.829712683952348,⚪ 中性觀察,⚠️ 獲利稀釋,214.04999999999998,55.99,6.33,2025-12,126.0
45.15,2025,-20.85,N/A,52.62,5269.TW,40.25,N/A,66.0,祥碩,8.029112754158964,⚪ 中性觀察,⚠️ 獲利稀釋,2596.8,60.07,72.7,2025-12,1390.0
-32.69,2025,-20.869999999999997,12.42%,2.89,4138.TWO,-27.93,44.64%,-11.82,曜亞,5.089820359281436,⚪ 中性觀察,🌑 雙重衰退,150.3,-12.22,3.81,2025-12,51.0
-15.57,2025,-20.91,14.07%,3.95,3042.TW,-13.57,32.18%,5.34,晶技,11.247130833970926,⚪ 中性觀察,📉 獲利侵蝕,196.05,7.28,5.28,2025-12,147.0
-40.68,2025,-21.02,8.69%,0.32,3285.TWO,-56.16,28.61%,-19.66,微端,35.74074168259259,❌ 暫避觀望,🌑 雙重衰退,12.15,-24.68,0.7,2025-12,28.9500007629
-23.02,2025,-21.13,N/A,4.07,5483.TWO,18.54,N/A,-1.89,中美晶,9.693165969316595,⚪ 中性觀察,🌑 雙重衰退,215.10000000000002,-1.72,6.71,2025-12,139.0
-17.45,2025,-21.18,N/A,1.77,8213.TW,-8.29,N/A,3.73,志超,6.2859562649577,⚪ 中性觀察,📉 獲利侵蝕,88.64999999999999,1.46,2.27,2025-12,37.1500015259
-18.86,2025,-21.39,27.31%,3.09,3374.TWO,-30.87,32.82%,2.53,精材,23.108856088560884,❌ 暫避觀望,📉 獲利侵蝕,162.6,-1.5,4.99,2025-12,250.5
-27.23,2025,-21.5,6.72%,8.01,2385.TW,-12.04,16.76%,-5.73,群光,5.2049180327868845,⚪ 中性觀察,🌑 雙重衰退,366.00000000000006,-3.53,9.05,2025-12,127.0
-0.48,2025,-21.51,N/A,3.44,5493.TWO,3.3,N/A,21.03,三聯,9.182084036202532,⚪ 中性觀察,📉 獲利侵蝕,154.04999999999998,22.78,4.18,2025-12,94.3000030518
-31.07,2025,-21.560000000000002,12.02%,1.66,2020.TW,-41.75,19.71%,-9.51,美亞,3.871559703027523,⚪ 中性觀察,🌑 雙重衰退,81.75,-8.33,2.13,2025-12,21.1000003815
-26.32,2025,-21.73,N/A,1.78,6208.TWO,-28.8,N/A,-4.59,日揚,14.992075827908083,⚪ 中性觀察,🌑 雙重衰退,94.64999999999999,-6.36,2.52,2025-12,94.5999984741
-22.0,2025,-21.77,4.05%,1.22,2328.TW,-13.48,12.48%,-0.23,廣宇,12.720588609289216,⚪ 中性觀察,🌑 雙重衰退,61.2,4.37,1.56,2025-12,51.9000015259
-23.53,2025,-21.8,N/A,1.72,6546.TWO,-32.02,N/A,-1.73,正基,10.880913042120717,⚪ 中性觀察,🌑 雙重衰退,91.95,-1.49,2.73,2025-12,66.6999969482
-52.99,2025,-21.830000000000002,N/A,0.91,7709.TWO,-75.62,N/A,-31.16,榮田,17.94432613528908,❌ 暫避觀望,🌑 雙重衰退,70.05,-37.61,2.48,2025-12,83.8000030518
-15.66,2025,-21.96,-5.35%,-0.75,3322.TWO,-2.74,12.86%,6.3,建舜電,0.0,⚪ 數據不足,📉 獲利侵蝕,-39.300000000000004,10.72,-0.96,2025-12,12.6999998093
-22.62,2025,-22.09,4.85%,3.01,2049.TW,-35.13,27.05%,-0.53,上銀,36.2895493767977,❌ 暫避觀望,🌑 雙重衰退,156.45,-1.42,4.31,2025-12,378.5
-14.37,2025,-22.14,20.51%,22.41,3406.TW,-27.07,34.25%,7.77,玉晶光,7.919297282459511,⚪ 中性觀察,📉 獲利侵蝕,1092.9,0.68,32.84,2025-12,577.0
21.08,2025,-22.160000000000004,N/A,-5.76,6499.TWO,10.97,N/A,43.24,益安,0.0,⚪ 數據不足,⚠️ 獲利稀釋,-281.84999999999997,41.35,-7.24,2025-12,88.5999984741
5.88,2025,-22.48,N/A,1.05,6908.TW,41.89,N/A,28.36,宏�砦C戲-創,0.0,⚪ 數據不足,⚠️ 獲利稀釋,0.0,28.6,1.44,2025-12,0.0
-25.74,2025,-22.5,N/A,10.68,6488.TWO,-45.48,N/A,-3.24,環球晶,19.617762788083194,❌ 暫避觀望,🌑 雙重衰退,533.6999999999999,-0.4,15.29,2025-12,698.0
-21.14,2025,-22.5,N/A,1.44,6844.TWO,-32.39,N/A,1.36,諾貝兒,10.532258556741937,⚪ 中性觀察,📉 獲利侵蝕,93.0,1.48,2.35,2025-12,65.3000030518
-28.68,2025,-22.55,N/A,3.57,7712.TWO,-47.73,N/A,-6.13,博盛半導體,12.622149837133549,⚪ 中性觀察,🌑 雙重衰退,184.20000000000002,-6.32,5.42,2025-12,155.0
-19.59,2025,-22.57,N/A,6.02,6862.TW,-29.18,N/A,2.98,三集瑞-KY,8.140096618357488,⚪ 中性觀察,📉 獲利侵蝕,310.5,7.33,8.29,2025-12,168.5
-27.57,2025,-22.57,N/A,1.54,8240.TWO,-45.77,N/A,-5.0,華宏,11.511839847522767,⚪ 中性觀察,🌑 雙重衰退,82.35000000000001,-1.21,2.18,2025-12,63.2000007629
-18.72,2025,-22.58,N/A,2.48,6655.TW,-33.88,N/A,3.86,科定,14.9438202247191,⚪ 中性觀察,📉 獲利侵蝕,133.5,1.29,3.92,2025-12,133.0
-73.98,2025,-22.64,-262.93%,-1.29,2258.TW,-74.32,19.82%,-51.34,鴻華先進-創,0.0,⚪ 數據不足,🌑 雙重衰退,-66.3,-48.42,-2.15,2025-12,26.1499996185
-25.66,2025,-22.64,N/A,1.51,6205.TW,-32.58,N/A,-3.02,詮欣,14.970529852298624,⚪ 中性觀察,🌑 雙重衰退,76.35,-0.59,2.0,2025-12,76.1999969482
-8.99,2025,-22.66,N/A,5.79,6922.TWO,-0.69,N/A,13.67,宸曜,10.201854882705945,⚪ 中性觀察,📉 獲利侵蝕,274.95000000000005,24.0,6.9,2025-12,187.0
-30.65,2025,-22.7,12.74%,2.32,1341.TW,-36.61,23.43%,-7.95,富林-KY,6.92395005675369,⚪ 中性觀察,🌑 雙重衰退,132.14999999999998,-5.97,3.71,2025-12,61.0
-18.46,2025,-22.75,21.78%,1.92,2455.TW,-34.36,37.27%,4.29,全新,56.995581737849776,❌ 暫避觀望,📉 獲利侵蝕,101.85,-3.9,2.97,2025-12,387.0
-49.48,2025,-22.799999999999997,N/A,1.89,5222.TW,-50.93,N/A,-26.68,全訊,18.627450980392158,❌ 暫避觀望,🌑 雙重衰退,99.45,-28.87,2.51,2025-12,123.5
-8.03,2025,-22.869999999999997,N/A,3.18,6776.TW,2.91,N/A,14.84,展�眥篕�,5.480769230769231,⚪ 中性觀察,📉 獲利侵蝕,156.0,17.25,4.2,2025-12,57.0
41.25,2025,-22.950000000000003,N/A,22.26,6944.TW,39.26,N/A,64.2,兆聯實業,12.518628912071534,⚪ 中性觀察,⚠️ 獲利稀釋,1107.15,60.19,32.29,2025-12,924.0
-112.33,2025,-23.010000000000005,-63.96%,-1.46,4909.TWO,-117.3,-26.90%,-89.32,新復興,0.0,⚪ 數據不足,🌑 雙重衰退,-71.25,-89.05,-1.25,2025-12,52.5999984741
-39.91,2025,-23.129999999999995,1.38%,1.06,2324.TW,-42.93,5.82%,-16.78,仁寶,7.95774647887324,⚪ 中性觀察,🌑 雙重衰退,53.25,-16.8,1.38,2025-12,28.25
-19.33,2025,-23.349999999999998,21.70%,3.37,1294.TWO,-27.88,37.68%,4.02,漢田生技,6.710182634821584,⚪ 中性觀察,📉 獲利侵蝕,172.35,-5.13,4.6,2025-12,77.0999984741
-25.47,2025,-23.369999999999997,N/A,1.65,6671.TW,-24.66,N/A,-2.1,三能-KY,5.505725263645039,⚪ 中性觀察,🌑 雙重衰退,78.6,-0.04,2.37,2025-12,28.8500003815
-18.02,2025,-23.369999999999997,7.43%,2.77,2375.TW,-20.4,19.39%,5.35,凱美,11.269146608315097,⚪ 中性觀察,📉 獲利侵蝕,137.10000000000002,5.21,3.73,2025-12,103.0
-24.32,2025,-23.5,-46.94%,-3.2,2939.TW,-25.49,8.14%,-0.82,永邑-KY,0.0,⚪ 數據不足,🌑 雙重衰退,-149.25000000000003,17.04,-3.68,2025-12,23.3999996185
29.9,2025,-23.520000000000003,N/A,9.06,7786.TW,49.5,N/A,53.42,東方風能,0.0,⚪ 數據不足,⚠️ 獲利稀釋,0.0,57.65,11.11,2025-12,0.0
-12.04,2025,-23.59,19.26%,3.73,3265.TWO,-20.3,25.97%,11.55,台星科,14.131274131274132,⚪ 中性觀察,📉 獲利侵蝕,194.25,10.78,5.48,2025-12,183.0
-112.91,2025,-23.590000000000003,-47.25%,-0.16,4113.TWO,-105.26,37.85%,-89.32,聯上,0.0,⚪ 數據不足,🌑 雙重衰退,-7.800000000000001,-87.01,-0.43,2025-12,14.6499996185
-51.27,2025,-23.640000000000004,22.47%,3.61,2348.TW,-70.84,34.04%,-27.63,海悅,4.3123835128687,⚪ 中性觀察,🌑 雙重衰退,241.05,-24.42,6.85,2025-12,69.3000030518
15.09,2025,-23.669999999999998,11.18%,1.04,3093.TWO,100.0,40.97%,38.76,港建*,15.269461077844312,❌ 暫避觀望,⚠️ 獲利稀釋,50.099999999999994,87.79,1.22,2025-12,51.0
-23.39,2025,-23.72,13.66%,2.01,1307.TW,-27.17,31.96%,0.33,三芳,4.608695541608696,⚪ 中性觀察,📉 獲利侵蝕,103.49999999999999,0.47,2.85,2025-12,31.7999992371
-29.63,2025,-23.81,7.94%,0.53,3071.TWO,10.42,30.11%,-5.82,協禧,18.7187504768125,❌ 暫避觀望,🌑 雙重衰退,24.0,-8.68,0.57,2025-12,29.9500007629
1.86,2025,-23.91,N/A,1.45,8032.TWO,-11.59,N/A,25.77,光菱,9.161219877363836,⚪ 中性觀察,⚠️ 獲利稀釋,68.85,20.85,2.19,2025-12,42.0499992371
-28.85,2025,-23.93,-24.14%,-1.31,4737.TW,16.13,39.56%,-4.92,華廣,0.0,⚪ 數據不足,🌑 雙重衰退,-69.75,-1.39,-2.68,2025-12,57.0
-25.6,2025,-24.110000000000003,N/A,2.29,6277.TW,-15.81,N/A,-1.49,宏正,9.533678558821244,⚪ 中性觀察,🌑 雙重衰退,115.80000000000001,-2.96,3.08,2025-12,73.5999984741
-34.28,2025,-24.21,N/A,1.59,6482.TWO,-21.29,N/A,-10.07,弘煜科,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,0.15,2.32,2025-12,0.0
-14.04,2025,-24.229999999999997,N/A,9.4,6640.TWO,0.87,N/A,10.19,均華,45.12448132780083,❌ 暫避觀望,📉 獲利侵蝕,433.79999999999995,26.61,12.75,2025-12,1305.0
-68.84,2025,-24.230000000000004,4.39%,-0.37,2101.TW,-111.11,20.96%,-44.61,南港,433.5714340214286,❌ 暫避觀望,🔄 轉虧為盈,1.0499999999999998,-49.07,1.01,2025-12,30.3500003815
-30.72,2025,-24.36,9.23%,3.34,2393.TW,-29.98,30.24%,-6.36,億光,5.455349315906278,⚪ 中性觀察,🌑 雙重衰退,169.64999999999998,-6.27,4.6,2025-12,61.7000007629
-39.39,2025,-24.36,N/A,2.6,6962.TW,-35.9,N/A,-15.03,奕力-KY,3.8494166741357367,⚪ 中性觀察,🌑 雙重衰退,141.45000000000002,-16.15,2.87,2025-12,36.2999992371
-21.15,2025,-24.54,8.70%,1.62,1609.TW,-11.48,13.61%,3.39,大亞,7.809632852545872,⚪ 中性觀察,📉 獲利侵蝕,65.4,3.44,1.65,2025-12,34.0499992371
-28.08,2025,-24.549999999999997,N/A,2.89,6245.TWO,-32.55,N/A,-3.53,立端,8.108374684906405,⚪ 中性觀察,🌑 雙重衰退,152.25,-3.19,4.38,2025-12,82.3000030518
1.06,2025,-24.57,7.25%,0.96,2432.TW,-15.52,14.91%,25.63,倚天酷��-創,7.248603565055866,⚪ 中性觀察,⚠️ 獲利稀釋,53.7,23.4,1.88,2025-12,25.9500007629
-2.92,2025,-24.58,N/A,3.41,6913.TWO,32.81,N/A,21.66,鴻呈,13.152985074626868,⚪ 中性觀察,📉 獲利侵蝕,160.79999999999998,29.26,4.34,2025-12,141.0
17.08,2025,-24.800000000000004,N/A,4.69,6227.TWO,12.47,N/A,41.88,茂綸,7.642903018625562,⚪ 中性觀察,⚠️ 獲利稀釋,233.55,49.53,7.54,2025-12,119.0
25.55,2025,-24.99,3.76%,13.7,2382.TW,20.44,6.33%,50.54,廣達,6.297229219143577,⚪ 中性觀察,⚠️ 獲利稀釋,714.6,49.49,19.45,2025-12,300.0
-21.62,2025,-25.04,N/A,1.06,6151.TWO,-10.17,N/A,3.42,晉倫,13.792048463027523,⚪ 中性觀察,📉 獲利侵蝕,49.05,2.96,1.16,2025-12,45.0999984741
-15.24,2025,-25.05,9.16%,0.5,1597.TW,-36.36,38.83%,9.81,直得,108.9080459770115,❌ 暫避觀望,📉 獲利侵蝕,26.1,2.59,0.91,2025-12,189.5
-18.15,2025,-25.14,6.47%,1.98,1504.TW,-17.76,23.29%,6.99,東元,11.069692552965964,⚪ 中性觀察,📉 獲利侵蝕,92.55000000000001,4.91,2.42,2025-12,68.3000030518
-10.28,2025,-25.31,N/A,3.72,6143.TWO,-24.7,N/A,15.03,振曜,7.324595219737856,⚪ 中性觀察,📉 獲利侵蝕,194.55,15.7,6.46,2025-12,95.0
24.8,2025,-25.45,8.34%,4.37,2535.TW,25.0,12.33%,50.25,達欣工,5.034435156618458,⚪ 中性觀察,⚠️ 獲利稀釋,217.79999999999998,47.68,6.5,2025-12,73.0999984741
-33.62,2025,-25.5,2.64%,3.19,2250.TW,-40.86,16.71%,-8.12,IKKA-KY,5.871212121212122,⚪ 中性觀察,🌑 雙重衰退,158.39999999999998,-5.59,3.99,2025-12,62.0
-48.92,2025,-25.520000000000003,7.03%,2.14,1723.TW,-48.53,17.58%,-23.4,中碳,10.762942779291553,⚪ 中性觀察,🌑 雙重衰退,110.1,-22.96,2.65,2025-12,79.0
38.43,2025,-25.940000000000005,N/A,5.62,8996.TW,1.46,N/A,64.37,高力,55.174234424498415,❌ 暫避觀望,⚠️ 獲利稀釋,284.1,42.57,9.07,2025-12,1045.0
-34.08,2025,-25.96,5.17%,14.09,3592.TW,-36.42,29.04%,-8.12,瑞鼎,5.246141009595328,⚪ 中性觀察,🌑 雙重衰退,719.0999999999999,-8.48,18.24,2025-12,251.5
-52.93,2025,-26.12,14.44%,8.4,4770.TW,-48.81,28.63%,-26.81,上品,8.700564971751412,⚪ 中性觀察,🌑 雙重衰退,398.25000000000006,-24.07,10.2,2025-12,231.0
-29.66,2025,-26.18,13.53%,2.43,4549.TWO,-27.89,54.86%,-3.48,桓達,11.3085230430012,⚪ 中性觀察,🏰 高護城河,124.95,-0.17,3.32,2025-12,94.1999969482
-57.58,2025,-26.189999999999998,-2.71%,0.33,3024.TW,65.0,24.73%,-31.39,憶聲,16.181817488272724,❌ 暫避觀望,🌑 雙重衰退,16.5,25.83,0.28,2025-12,17.7999992371
-26.77,2025,-26.259999999999998,N/A,0.96,8183.TWO,-46.02,N/A,-0.51,精星,8.652174023623187,⚪ 中性觀察,🌑 雙重衰退,51.75,6.74,2.39,2025-12,29.8500003815
-30.16,2025,-26.36,4.10%,0.94,1227.TW,-32.61,23.19%,-3.8,佳格,8.899370829276728,⚪ 中性觀察,🌑 雙重衰退,47.7,-2.17,1.33,2025-12,28.2999992371
-13.89,2025,-26.47,-0.45%,1.58,3015.TW,-21.39,17.44%,12.58,全漢,12.141088920074258,⚪ 中性觀察,📉 獲利侵蝕,60.6,17.03,1.86,2025-12,49.0499992371
0.71,2025,-26.58,N/A,6.88,5292.TW,2.53,N/A,27.29,華懋,9.398340248962654,⚪ 中性觀察,⚠️ 獲利稀釋,361.5,37.75,9.93,2025-12,226.5
-38.69,2025,-26.729999999999997,0.48%,13.32,3693.TWO,-36.05,29.12%,-11.96,營邦,12.048716833405829,⚪ 中性觀察,🌑 雙重衰退,689.6999999999999,-5.96,15.5,2025-12,554.0
-61.35,2025,-26.800000000000004,13.96%,1.46,3580.TWO,-66.67,63.82%,-34.55,友威科,21.398305084745765,❌ 暫避觀望,🏰 高護城河,70.8,-37.28,1.94,2025-12,101.0
-22.95,2025,-26.86,N/A,4.35,6651.TWO,-27.55,N/A,3.91,全宇昕,7.694848084544255,⚪ 中性觀察,📉 獲利侵蝕,227.1,9.61,6.32,2025-12,116.5
6.99,2025,-26.96,3.22%,1.11,2427.TW,8.91,16.95%,33.95,三商電,5.037313432835821,⚪ 中性觀察,⚠️ 獲利稀釋,60.300000000000004,18.73,1.53,2025-12,20.25
9.24,2025,-27.08,10.13%,19.48,3443.TW,0.26,19.04%,36.32,創意,69.92181737719429,❌ 暫避觀望,⚠️ 獲利稀釋,1016.8499999999999,14.3,28.13,2025-12,4740.0
-15.51,2025,-27.14,N/A,6.27,6279.TWO,-32.23,N/A,11.63,胡連,4.721297836938437,⚪ 中性觀察,📉 獲利侵蝕,360.5999999999999,13.16,10.74,2025-12,113.5
-6.3,2025,-27.19,19.22%,8.68,1519.TW,-8.44,42.20%,20.89,華城,26.019417475728154,❌ 暫避觀望,📉 獲利侵蝕,463.50000000000006,25.2,13.99,2025-12,804.0
-35.83,2025,-27.29,-1.93%,-8.15,3691.TWO,-436.18,10.51%,-8.54,碩禾,0.0,⚪ 數據不足,🌑 雙重衰退,-356.70000000000005,-33.93,-7.62,2025-12,154.0
-42.86,2025,-27.39,N/A,2.31,9921.TW,-58.3,N/A,-15.47,巨大,11.105991252196622,⚪ 中性觀察,🌑 雙重衰退,97.64999999999999,-16.86,1.84,2025-12,72.3000030518
-15.21,2025,-27.490000000000002,29.92%,47.64,3533.TW,-16.1,51.54%,12.28,嘉澤,14.093471540280051,⚪ 中性觀察,🏰 高護城河,2474.55,12.55,70.17,2025-12,2325.0
-17.06,2025,-27.52,N/A,5.32,6768.TW,-8.3,N/A,10.46,志強-KY,4.382139227720664,⚪ 中性觀察,📉 獲利侵蝕,288.90000000000003,16.51,6.77,2025-12,84.4000015259
-5.15,2025,-27.71,0.20%,1.78,4905.TWO,-10.55,25.49%,22.56,台聯電,23.75000090827381,❌ 暫避觀望,📉 獲利侵蝕,50.4,23.69,2.76,2025-12,79.8000030518
-17.95,2025,-27.759999999999998,N/A,0.24,5291.TWO,-24.24,N/A,9.81,邑昇,126.37931560655171,❌ 暫避觀望,📉 獲利侵蝕,8.700000000000001,9.23,0.31,2025-12,73.3000030518
-17.44,2025,-27.87,N/A,-0.39,8085.TWO,40.0,N/A,10.43,福華,0.0,⚪ 數據不足,📉 獲利侵蝕,-35.699999999999996,7.62,-1.01,2025-12,11.6499996185
-22.96,2025,-27.87,6.37%,2.95,2492.TW,-30.82,18.27%,4.91,華新科,22.51552795031056,❌ 暫避觀望,📉 獲利侵蝕,144.9,4.98,4.74,2025-12,217.5
-3.35,2025,-27.950000000000003,N/A,-1.11,6668.TW,11.02,N/A,24.6,中揚光,0.0,⚪ 數據不足,📉 獲利侵蝕,-61.49999999999999,17.0,-1.93,2025-12,39.25
-9.05,2025,-27.96,N/A,2.58,5203.TW,-10.73,N/A,18.91,訊連,7.705113323638526,⚪ 中性觀察,📉 獲利侵蝕,126.15,16.83,3.63,2025-12,64.8000030518
-5.94,2025,-28.09,15.00%,0.64,4164.TW,-18.92,31.61%,22.15,承業醫,14.492385399543146,⚪ 中性觀察,📉 獲利侵蝕,29.550000000000004,23.64,1.0,2025-12,28.5499992371
-40.21,2025,-28.18,N/A,2.54,6887.TW,0.0,N/A,-12.03,寶綠特-KY,3.209428968803264,⚪ 中性觀察,🌑 雙重衰退,165.45000000000002,-2.88,4.58,2025-12,35.4000015259
-98.58,2025,-28.209999999999994,N/A,-1.99,9906.TW,-155.28,N/A,-70.37,欣巴巴,0.0,⚪ 數據不足,🔄 轉虧為盈,-65.1,-85.68,0.09,2025-12,32.1500015259
-72.4,2025,-28.340000000000003,-23.97%,6.01,1436.TW,-67.23,52.84%,-44.06,華友聯,3.1604095042389084,⚪ 中性觀察,🏰 高護城河,219.74999999999997,-39.72,5.39,2025-12,46.2999992371
-38.87,2025,-28.379999999999995,10.84%,5.02,2233.TW,-41.63,30.63%,-10.49,宇隆,19.043427230046948,❌ 暫避觀望,🌑 雙重衰退,255.6,-9.39,6.7,2025-12,324.5
-15.98,2025,-28.64,19.39%,2.72,2476.TW,-30.26,32.99%,12.66,鉅祥,0.0,⚪ 數據不足,📉 獲利侵蝕,0.0,10.54,4.36,2025-12,0.0
-27.14,2025,-28.85,11.86%,3.64,4551.TW,-23.04,23.25%,1.71,智伸科,11.1579754601227,⚪ 中性觀察,📉 獲利侵蝕,195.6,1.19,6.04,2025-12,145.5
-49.63,2025,-28.85,0.88%,0.53,2905.TW,-66.44,15.31%,-20.78,三商,10.192307692307693,⚪ 中性觀察,🌑 雙重衰退,19.499999999999996,-7.06,0.71,2025-12,13.25
-30.88,2025,-29.259999999999998,N/A,1.48,7782.TWO,-8.07,N/A,-1.62,光速火箭,0.0,⚪ 數據不足,🌑 雙重衰退,0.0,2.13,2.13,2025-12,26.75
-32.77,2025,-29.520000000000003,10.81%,0.78,4161.TWO,-39.02,30.16%,-3.25,聿新科,8.838951453745318,⚪ 中性觀察,🌑 雙重衰退,40.05,-5.67,1.23,2025-12,23.6000003815
-10.42,2025,-29.700000000000003,18.00%,2.1,4721.TWO,-20.75,25.58%,19.28,美琪瑪,11.929824767327936,⚪ 中性觀察,📉 獲利侵蝕,111.14999999999999,25.22,3.01,2025-12,88.4000015259
-30.67,2025,-29.91,16.89%,1.11,2748.TW,-42.78,37.08%,-0.76,雲品,7.765748181673226,⚪ 中性觀察,🌑 雙重衰退,76.20000000000002,-0.81,2.17,2025-12,39.4500007629
-23.11,2025,-30.02,N/A,4.64,8255.TWO,-28.62,N/A,6.91,朋程,8.948685857321651,⚪ 中性觀察,📉 獲利侵蝕,239.70000000000002,10.7,6.32,2025-12,143.0
-32.71,2025,-30.200000000000003,N/A,0.5,5471.TW,-41.86,N/A,-2.51,松翰,29.4736851028655,❌ 暫避觀望,🌑 雙重衰退,25.65,-1.99,0.72,2025-12,50.4000015259
-37.65,2025,-30.32,N/A,4.03,6412.TW,-34.89,N/A,-7.33,群電,7.123287794190169,⚪ 中性觀察,🌑 雙重衰退,186.15,-2.55,5.2,2025-12,88.4000015259
-46.94,2025,-30.38,N/A,1.0,8011.TW,26.58,N/A,-16.56,台通,5.170454762187501,⚪ 中性觀察,🌑 雙重衰退,52.8,-22.22,1.3,2025-12,18.2000007629
-31.13,2025,-30.45,1.90%,0.48,4401.TWO,-33.33,8.57%,-0.68,東隆興,9.335443037974684,⚪ 中性觀察,🌑 雙重衰退,23.7,0.86,0.73,2025-12,14.75
-1.11,2025,-30.939999999999998,N/A,0.95,6136.TW,15.85,N/A,29.83,富爾特,12.57575738308081,⚪ 中性觀察,📉 獲利侵蝕,29.7,26.89,0.89,2025-12,24.8999996185
-27.93,2025,-30.96,18.00%,3.16,2493.TW,-32.04,29.23%,3.03,揚博,12.171945701357465,⚪ 中性觀察,📉 獲利侵蝕,165.75,1.62,4.36,2025-12,134.5
-27.37,2025,-30.98,N/A,1.78,6642.TWO,-34.8,N/A,3.61,富致,12.1553085496355,⚪ 中性觀察,📉 獲利侵蝕,94.64999999999999,6.19,2.6,2025-12,76.6999969482
