eps,gm,pe,prev_rev_yoy,status,name,rev_yoy,est_price,eps_yoy,advice,date,price,prev_eps,prev_year,om,symbol,prev_eps_yoy,expansion
1.01,33.67%,11.20614001627193,3.56,🌑 雙重衰退,力特,-0.63,34.2,-49.5,⚪ 中性觀察,2025-12,25.5499992371,0.55,2025,15.38%,3051.TW,-60.71,-48.87
6.1,30.02%,26.621417797888387,6.66,📉 獲利侵蝕,閎康,8.51,198.9,-40.84,❌ 暫避觀望,2025-12,353.0,4.26,2025,10.45%,3587.TWO,-48.1,-49.35
-1.4,4.20%,0.0,58.99,⚠️ 獲利稀釋,銘旺科,59.22,-48.3,9.68,⚪ 數據不足,2025-12,52.9000015259,-0.92,2025,-24.63%,2429.TW,12.38,-49.54
1.42,18.31%,7.8508771929824555,-3.8,🌑 雙重衰退,巧新,-6.64,85.5,-56.6,⚪ 中性觀察,2025-12,44.75,1.47,2025,3.31%,1563.TW,-43.08,-49.96
1.66,15.80%,50.991501416430594,-5.13,🌑 雙重衰退,順德,-5.25,52.95,-55.26,❌ 暫避觀望,2025-12,180.0,0.86,2025,6.85%,2351.TW,-70.95,-50.01
3.95,N/A,20.625,22.3,📉 獲利侵蝕,千附精密,19.87,144.0,-30.21,❌ 暫避觀望,2025-12,198.0,2.64,2025,N/A,6829.TWO,-28.46,-50.08
6.55,N/A,5.608400435565163,46.06,⚠️ 獲利稀釋,精成科,55.5,242.85000000000002,5.17,⚪ 中性觀察,2025-12,90.8000030518,5.02,2025,N/A,6191.TW,-3.64,-50.33
3.15,23.03%,22.490221642764016,13.27,📉 獲利侵蝕,奇鈦科,16.19,115.05,-34.24,❌ 暫避觀望,2025-12,172.5,2.14,2025,7.70%,3430.TWO,-40.56,-50.43000000000001
3.39,21.56%,6.255625562556256,112.7,⚠️ 獲利稀釋,佳穎,84.93,166.64999999999998,34.17,⚪ 中性觀察,2025-12,69.5,2.93,2025,5.55%,3310.TWO,35.64,-50.760000000000005
2.08,N/A,29.862700228832953,62.54,📉 獲利侵蝕,和椿,50.12,65.55,-1.42,❌ 暫避觀望,2025-12,130.5,1.27,2025,N/A,6215.TW,-16.45,-51.54
10.13,N/A,12.185430463576159,19.9,📉 獲利侵蝕,鼎炫-KY,42.88,339.75,-8.89,⚪ 中性觀察,2025-12,276.0,6.34,2025,N/A,8499.TW,-5.22,-51.77
3.59,N/A,11.580420007244756,-9.92,🌑 雙重衰退,泓德能源,-13.29,107.25,-65.19,⚪ 中性觀察,2025-12,82.8000030518,1.57,2025,N/A,6873.TW,-69.8,-51.9
1.58,11.65%,68.57585139318886,-2.57,🌑 雙重衰退,台勝科,-0.7,48.45,-52.84,❌ 暫避觀望,2025-12,221.5,0.8,2025,9.15%,3532.TW,-65.81,-52.14
-0.92,N/A,0.0,23.46,📉 獲利侵蝕,共信-KY,13.75,-27.0,-38.46,⚪ 數據不足,2025-12,62.2999992371,-0.54,2025,N/A,6617.TWO,-8.33,-52.21
3.5,N/A,7.5266729848787595,-17.34,🌑 雙重衰退,中傑-KY,-19.7,154.64999999999998,-71.93,⚪ 中性觀察,2025-12,77.5999984741,2.94,2025,N/A,6965.TW,-68.98,-52.230000000000004
1.74,5.61%,16.314879420726644,20.74,📉 獲利侵蝕,弘憶股,18.67,43.35,-33.61,❌ 暫避觀望,2025-12,47.1500015259,0.57,2025,2.63%,3312.TW,-64.81,-52.28
1.06,25.59%,23.897849872526876,27.75,📉 獲利侵蝕,聯一光,28.48,27.900000000000006,-24.29,❌ 暫避觀望,2025-12,44.4500007629,0.62,2025,8.79%,3441.TWO,-36.73,-52.769999999999996
-1.63,N/A,0.0,-2.05,🌑 雙重衰退,佑全,-1.45,-50.099999999999994,-54.29,⚪ 數據不足,2025-12,23.6000003815,-1.01,2025,N/A,6929.TWO,-244.83,-52.839999999999996
0.1,34.00%,57.50000079479167,-5.0,🌑 雙重衰退,健亞,-3.61,7.199999999999999,-56.52,❌ 暫避觀望,2025-12,27.6000003815,0.14,2025,-5.47%,4130.TWO,-51.85,-52.910000000000004
1.15,N/A,17.41176530427451,-37.03,🌑 雙重衰退,倉和,-34.5,76.50000000000001,-87.49,❌ 暫避觀望,2025-12,88.8000030518,1.47,2025,N/A,6538.TWO,-81.86,-52.989999999999995
0.32,58.07%,25.960265405894038,-4.45,🏰 高護城河,遠見,-4.54,22.65,-57.53,❌ 暫避觀望,2025-12,39.2000007629,0.31,2025,-3.25%,3040.TW,-36.73,-52.99
0.17,33.04%,42.44444529222222,-9.05,🌑 雙重衰退,神隆,-7.13,6.75,-60.47,❌ 暫避觀望,2025-12,19.1000003815,0.12,2025,0.80%,1789.TW,-61.29,-53.339999999999996
1.5,41.30%,178.9156626506024,-2.54,📉 獲利侵蝕,耀登,2.05,12.450000000000001,-51.49,❌ 暫避觀望,2025-12,148.5,0.37,2025,7.58%,3138.TW,-83.26,-53.54
-1.07,-2.18%,0.0,23.84,📉 獲利侵蝕,新昕纖,7.0,-40.95,-46.58,⚪ 數據不足,2025-12,9.9099998474,-0.9,2025,-18.01%,4406.TWO,-16.88,-53.58
0.12,20.64%,0.0,-37.6,🔄 轉虧為盈,威盛,-40.0,-31.5,-93.75,⚪ 數據不足,2025-12,75.4000015259,-1.1,2025,-8.17%,2388.TW,-241.03,-53.75
1.63,N/A,18.181818181818183,-6.15,🌑 雙重衰退,保勝光學,-1.73,49.5,-55.59,❌ 暫避觀望,2025-12,60.0,0.65,2025,N/A,6517.TWO,-75.56,-53.86000000000001
3.74,18.01%,10.415676597173396,3.35,📉 獲利侵蝕,力致,0.02,126.3,-53.89,⚪ 中性觀察,2025-12,87.6999969482,3.12,2025,2.40%,3483.TWO,-42.65,-53.910000000000004
33.5,N/A,44.02441887767081,42.88,📉 獲利侵蝕,印能科技,27.91,1277.7,-26.31,❌ 暫避觀望,2025-12,3750.0,26.59,2025,N/A,7734.TWO,-14.35,-54.22
2.61,23.17%,4.820592764196568,-26.92,🌑 雙重衰退,冠德,-20.24,96.15,-74.55,⚪ 中性觀察,2025-12,30.8999996185,1.72,2025,15.06%,2520.TW,-79.28,-54.31
0.21,18.12%,242.00000763000003,-23.09,🔄 轉虧為盈,昶和,-23.26,0.7499999999999998,-77.66,❌ 暫避觀望,2025-12,12.1000003815,-0.04,2025,2.42%,1468.TW,-105.0,-54.39999999999999
0.95,N/A,41.829267362256104,-5.04,🌑 雙重衰退,中光電,-0.23,24.599999999999998,-54.76,❌ 暫避觀望,2025-12,68.5999984741,0.44,2025,N/A,5371.TWO,-72.67,-54.53
0.95,15.30%,16.944444444444443,2.1,📉 獲利侵蝕,台肥,1.81,40.5,-52.74,❌ 暫避觀望,2025-12,45.75,1.11,2025,3.04%,1722.TW,-27.92,-54.550000000000004
7.74,N/A,93.99477806788514,28.02,📉 獲利侵蝕,愛普*,35.16,172.34999999999997,-20.47,❌ 暫避觀望,2025-12,1080.0,3.03,2025,N/A,6531.TW,-54.3,-55.629999999999995
0.67,19.47%,40.15151515151515,-1.51,🌑 雙重衰退,同致,-0.85,19.8,-56.49,❌ 暫避觀望,2025-12,53.0,0.38,2025,0.28%,3552.TWO,-70.99,-55.64
2.62,N/A,8.912248628884825,29.13,📉 獲利侵蝕,鑫傳,19.24,82.05000000000001,-36.41,⚪ 中性觀察,2025-12,48.75,1.53,2025,N/A,6856.TWO,-54.6,-55.64999999999999
0.28,5.49%,24.69696854106061,-19.32,🌑 雙重衰退,威致,-16.5,9.899999999999999,-72.16,❌ 暫避觀望,2025-12,16.2999992371,0.09,2025,3.23%,2028.TW,-89.16,-55.66
5.24,N/A,11.473684210526315,26.46,📉 獲利侵蝕,迅得,26.29,213.75,-29.85,⚪ 中性觀察,2025-12,163.5,4.17,2025,N/A,6438.TW,10.24,-56.14
0.78,8.73%,36.865079970555556,-12.58,🌑 雙重衰退,漢翔,-9.88,18.9,-66.09,❌ 暫避觀望,2025-12,46.4500007629,0.22,2025,4.51%,2634.TW,-87.21,-56.21
2.67,36.51%,40.13266998341626,-11.4,🌑 雙重衰退,德微,-9.88,90.44999999999999,-66.46,❌ 暫避觀望,2025-12,242.0,1.53,2025,9.03%,3675.TWO,-74.8,-56.57999999999999
6.3,5.79%,4.526889040163376,70.71,⚠️ 獲利稀釋,捷迅,59.7,220.35,3.11,⚪ 中性觀察,2025-12,66.5,4.7,2025,2.48%,2643.TWO,10.59,-56.59
0.68,8.85%,22.97397741156134,-10.77,🌑 雙重衰退,燿華,-12.33,40.35,-69.2,❌ 暫避觀望,2025-12,61.7999992371,0.71,2025,-4.89%,2367.TW,-59.32,-56.870000000000005
1.63,11.53%,41.576673866090715,-16.36,🌑 雙重衰退,新日興,-19.54,69.45,-76.51,❌ 暫避觀望,2025-12,192.5,1.23,2025,-3.62%,3376.TW,-77.26,-56.970000000000006
0.44,14.01%,0.0,-12.67,🌑 雙重衰退,精剛,-9.94,0.0,-66.92,⚪ 數據不足,2025-12,0.0,0.23,2025,6.58%,1584.TWO,-86.86,-56.980000000000004
0.66,19.95%,36.16541238654135,-25.07,🌑 雙重衰退,健椿,-22.51,19.950000000000003,-79.88,❌ 暫避觀望,2025-12,48.0999984741,0.36,2025,4.03%,4561.TWO,-87.84,-57.36999999999999
0.35,N/A,32.15517175603448,-27.61,🌑 雙重衰退,北基,-14.5,8.700000000000001,-72.09,❌ 暫避觀望,2025-12,18.6499996185,0.12,2025,N/A,8927.TWO,-91.61,-57.59
-3.09,N/A,0.0,-78.07,🌑 雙重衰退,康全電訊,-79.25,-98.85,-137.27,⚪ 數據不足,2025-12,20.0,-1.85,2025,N/A,8089.TWO,-124.6,-58.02000000000001
-6.25,7.55%,0.0,-30.68,🌑 雙重衰退,山隆,-24.55,-227.10000000000002,-82.6,⚪ 數據不足,2025-12,13.4499998093,-4.41,2025,-10.37%,2616.TW,-155.56,-58.05
1.23,N/A,5.540897097625329,2.91,📉 獲利侵蝕,全達,11.63,56.85,-46.52,⚪ 中性觀察,2025-12,21.0,1.25,2025,N/A,8068.TWO,-37.5,-58.150000000000006
0.95,16.15%,14.205607298364486,-2.97,🌑 雙重衰退,謚源,-6.01,32.1,-64.42,⚪ 中性觀察,2025-12,30.3999996185,0.61,2025,1.41%,2235.TWO,-70.24,-58.410000000000004
-4.55,N/A,0.0,-14.73,🌑 雙重衰退,大洋-KY,-14.95,-157.95,-73.66,⚪ 數據不足,2025-12,5.1100001335,-3.04,2025,N/A,5907.TW,-82.04,-58.709999999999994
-1.53,15.11%,0.0,6.79,📉 獲利侵蝕,三顧,7.24,-54.0,-51.49,⚪ 數據不足,2025-12,42.0,-1.05,2025,-12.99%,3224.TWO,-52.17,-58.730000000000004
3.93,N/A,2.4033437826541273,9.27,📉 獲利侵蝕,潤泰新,23.56,143.55,-35.22,⚪ 中性觀察,2025-12,23.0,2.68,2025,N/A,9945.TW,-49.41,-58.78
1.85,N/A,13.102530163235684,63.13,📉 獲利侵蝕,智通*,51.84,112.65,-7.07,⚪ 中性觀察,2025-12,98.4000015259,2.9,2025,N/A,8932.TWO,160.91,-58.910000000000004
2.36,44.04%,6.851484846356436,1.51,📉 獲利侵蝕,寒舍,2.72,75.75,-56.22,⚪ 中性觀察,2025-12,34.5999984741,1.01,2025,12.46%,2739.TW,-78.46,-58.94
12.98,N/A,0.0,20.53,📉 獲利侵蝕,矽科宏晟,21.02,0.0,-38.12,⚪ 數據不足,2025-12,295.5,8.09,2025,N/A,6725.TWO,-22.06,-59.14
3.0,N/A,10.13257575757576,-10.3,🌑 雙重衰退,永道-KY,-14.3,158.39999999999998,-73.47,⚪ 中性觀察,2025-12,107.0,2.95,2025,N/A,6863.TW,-62.28,-59.17
3.63,N/A,0.0,8.42,📉 獲利侵蝕,松川精密,7.87,0.0,-51.37,⚪ 數據不足,2025-12,0.0,2.18,2025,N/A,7788.TW,-56.66,-59.239999999999995
0.87,32.33%,0.0,-5.44,🔄 轉虧為盈,晶豪科,8.08,-76.05000000000001,-51.41,⚪ 數據不足,2025-12,251.0,-2.81,2025,20.25%,3006.TW,-300.0,-59.489999999999995
0.93,30.14%,10.15094325226415,-17.2,🌑 雙重衰退,裕隆,-15.65,39.75000000000001,-75.14,⚪ 中性觀察,2025-12,26.8999996185,0.77,2025,7.44%,2201.TW,-76.11,-59.49
0.3,22.74%,0.0,-15.43,🔄 轉虧為盈,先益,-18.09,-9.6,-77.78,⚪ 數據不足,2025-12,23.3999996185,-0.47,2025,4.80%,3531.TWO,-204.44,-59.69
4.18,N/A,3.2881086003910616,-6.65,🌑 雙重衰退,威宏-KY,-2.85,187.95,-62.99,⚪ 中性觀察,2025-12,41.2000007629,3.46,2025,N/A,8442.TW,-60.02,-60.14
3.0,N/A,0.0,17.51,📉 獲利侵蝕,君曜,12.79,0.0,-47.4,⚪ 數據不足,2025-12,45.4000015259,1.53,2025,N/A,7770.TWO,-58.08,-60.19
0.54,38.56%,105.64516129032256,9.9,📉 獲利侵蝕,晶宏,7.08,9.3,-54.31,❌ 暫避觀望,2025-12,65.5,0.05,2025,-3.65%,3141.TWO,-94.05,-61.39
0.26,15.11%,17.7333335876,-23.85,🌑 雙重衰退,炎洲,-16.46,11.25,-79.17,❌ 暫避觀望,2025-12,13.3000001907,0.25,2025,5.94%,4306.TW,-79.34,-62.71
-0.35,-74.40%,0.0,-78.14,🌑 雙重衰退,斐成,-69.02,-14.849999999999998,-132.04,⚪ 數據不足,2025-12,11.0500001907,-0.31,2025,-413.94%,3313.TWO,-122.4,-63.019999999999996
-1.84,-19.76%,0.0,-23.51,🌑 雙重衰退,三晃,-22.39,-61.349999999999994,-85.86,⚪ 數據不足,2025-12,31.3999996185,-1.12,2025,-36.39%,1721.TW,-45.45,-63.47
0.38,N/A,201.29032750290327,7.39,📉 獲利侵蝕,立��,5.25,4.6499999999999995,-58.24,❌ 暫避觀望,2025-12,62.4000015259,0.05,2025,N/A,8111.TWO,-88.1,-63.49
-2.38,51.08%,0.0,26.64,🏰 高護城河,翔耀,15.52,-79.20000000000002,-48.37,⚪ 數據不足,2025-12,20.6499996185,-2.11,2025,-5.91%,2438.TW,-125.84,-63.89
3.61,N/A,19.94750656167979,121.07,⚠️ 獲利稀釋,宏碩系統,105.62,114.3,41.57,❌ 暫避觀望,2025-12,152.0,2.61,2025,N/A,6895.TWO,99.24,-64.05000000000001
3.17,N/A,12.282353120682352,-7.78,🌑 雙重衰退,弘帆,-3.48,63.75,-67.55,⚪ 中性觀察,2025-12,52.2000007629,0.71,2025,N/A,8433.TWO,-89.32,-64.07
-0.64,71.52%,0.0,-7.45,🏰 高護城河,點晶,-10.15,-31.200000000000003,-74.29,⚪ 數據不足,2025-12,15.25,-0.56,2025,6.07%,3288.TWO,43.62,-64.14
0.52,N/A,11.1949680736478,30.86,📉 獲利侵蝕,振發,17.01,23.849999999999998,-47.47,⚪ 中性觀察,2025-12,17.7999992371,0.39,2025,N/A,5426.TWO,-40.91,-64.48
1.69,N/A,644.7916666666667,7.33,🔄 轉虧為盈,M31,20.34,14.399999999999999,-44.41,❌ 暫避觀望,2025-12,619.0,-0.69,2025,N/A,6643.TWO,-116.01,-64.75
9.04,5.62%,6.337698783910197,94.87,⚠️ 獲利稀釋,緯創,108.39,320.7,43.19,⚪ 中性觀察,2025-12,135.5,6.43,2025,3.53%,3231.TW,44.39,-65.2
14.54,N/A,9.156261823685208,41.93,⚠️ 獲利稀釋,宇瞻,1985.02,396.44999999999993,1919.44,⚪ 中性觀察,2026-03,242.0,6.7,2025,N/A,8271.TW,209.22,-65.57999999999993
0.26,15.09%,52.16216010027027,-28.19,🌑 雙重衰退,永裕,-23.91,5.55,-89.88,❌ 暫避觀望,2025-12,19.2999992371,0.06,2025,1.25%,1323.TW,-97.63,-65.97
0.52,37.12%,253.99999618599978,-1.45,🌑 雙重衰退,志信,-2.19,0.7500000000000007,-68.29,❌ 暫避觀望,2025-12,12.6999998093,0.39,2025,5.53%,2611.TW,-78.8,-66.10000000000001
-1.37,-7.37%,0.0,-19.92,🌑 雙重衰退,台苯,-24.07,-50.24999999999999,-90.28,⚪ 數據不足,2025-12,7.9000000954,-0.94,2025,-10.27%,1310.TW,-141.03,-66.21000000000001
0.5,31.63%,41.95804195804196,-9.27,🌑 雙重衰退,通嘉,-7.24,21.45,-73.51,❌ 暫避觀望,2025-12,60.0,0.37,2025,-1.96%,3588.TW,-78.11,-66.27000000000001
0.27,N/A,113.85965179982455,7.47,📉 獲利侵蝕,系統電,9.13,8.55,-57.38,❌ 暫避觀望,2025-12,64.9000015259,0.04,2025,N/A,5309.TWO,-90.7,-66.51
1.97,89.44%,20.44155764888312,-4.51,🏰 高護城河,宇峻,2.09,57.74999999999999,-64.44,❌ 暫避觀望,2025-12,78.6999969482,0.47,2025,20.17%,3546.TWO,-86.34,-66.53
-1.79,12.27%,0.0,27.6,📉 獲利侵蝕,譁裕,18.86,-69.9,-47.93,⚪ 數據不足,2025-12,13.9499998093,-1.36,2025,-16.22%,3419.TW,-43.16,-66.78999999999999
-1.88,N/A,0.0,6.89,📉 獲利侵蝕,康控-KY,11.46,-90.6,-55.46,⚪ 數據不足,2025-12,9.3400001526,-1.51,2025,N/A,4943.TW,-93.42,-66.92
4.2,48.92%,32.98458149779736,81.35,⚠️ 獲利稀釋,台特化,127.87,136.2,60.92,❌ 暫避觀望,2025-12,299.5,2.69,2025,38.48%,4772.TWO,174.49,-66.95
-1.92,11.17%,0.0,-6.05,🌑 雙重衰退,加百裕,-9.18,-79.35,-76.19,⚪ 數據不足,2025-12,34.7000007629,-1.58,2025,-4.33%,3323.TWO,-112.5,-67.00999999999999
1.02,N/A,12.506925630443217,11.79,📉 獲利侵蝕,長華*,12.31,54.14999999999999,-54.79,⚪ 中性觀察,2025-12,45.1500015259,1.49,2025,N/A,8070.TW,-18.99,-67.1
-17.51,N/A,0.0,16.32,📉 獲利侵蝕,神盾,11.11,-585.7500000000001,-56.06,⚪ 數據不足,2025-12,134.0,-12.5,2025,N/A,6462.TWO,-126.04,-67.17
1.44,N/A,10.779816513761467,15.23,📉 獲利侵蝕,廣積,3.42,65.4,-63.86,⚪ 中性觀察,2025-12,47.0,1.33,2025,N/A,8050.TWO,-57.66,-67.28
0.67,N/A,24.554793475410957,0.32,🌑 雙重衰退,聚鼎,-2.5,43.8,-69.96,❌ 暫避觀望,2025-12,71.6999969482,0.98,2025,N/A,6224.TW,-42.6,-67.46
0.29,33.55%,207.85714558178572,-19.51,🔄 轉虧為盈,泓瀚,-17.82,4.199999999999999,-85.43,❌ 暫避觀望,2025-12,58.2000007629,-0.01,2025,3.21%,4741.TWO,-100.71,-67.61000000000001
0.12,N/A,0.0,18.87,📉 獲利侵蝕,萬旭,22.25,-1.5,-45.45,⚪ 數據不足,2025-12,30.3500003815,0.14,2025,N/A,6134.TWO,-58.82,-67.7
1.34,19.80%,11.431261913917139,-7.86,🌑 雙重衰退,世德,-9.64,79.64999999999999,-77.5,⚪ 中性觀察,2025-12,60.7000007629,1.33,2025,-4.97%,2066.TWO,-77.02,-67.86
0.9,28.02%,18.363637057227272,-11.91,🌑 雙重衰退,旭富,-11.81,33.0,-79.87,❌ 暫避觀望,2025-12,40.4000015259,0.57,2025,12.04%,4119.TW,-86.03,-68.06
2.06,N/A,55.02645502645503,93.9,⚠️ 獲利稀釋,巨有科技,97.77,56.699999999999996,29.56,❌ 暫避觀望,2025-12,208.0,1.4,2025,N/A,8227.TWO,53.85,-68.21
0.47,17.99%,16.200000218,-2.33,🌑 雙重衰退,哲固,-5.05,26.25,-73.65,❌ 暫避觀望,2025-12,28.3500003815,0.3,2025,0.82%,3434.TWO,-77.78,-68.60000000000001
-3.19,N/A,0.0,26.01,📉 獲利侵蝕,安國,30.97,-115.05,-37.72,⚪ 數據不足,2025-12,102.5,-2.42,2025,N/A,8054.TWO,-129.13,-68.69
0.05,N/A,0.0,-31.56,🔄 轉虧為盈,高僑,-26.42,-11.850000000000001,-95.24,⚪ 數據不足,2025-12,52.5,-0.37,2025,N/A,6234.TWO,-144.58,-68.82
-1.07,3.28%,0.0,-17.56,🌑 雙重衰退,台達化,-22.22,-43.35,-91.07,⚪ 數據不足,2025-12,15.6499996185,-0.93,2025,-4.04%,1309.TW,-55.0,-68.85
0.7,N/A,188.1395384323256,0.67,🔄 轉虧為盈,南茂,5.45,6.449999999999999,-64.1,❌ 暫避觀望,2025-12,80.9000015259,-0.01,2025,N/A,8150.TW,-100.61,-69.55
-2.97,N/A,0.0,-61.06,🌑 雙重衰退,國邑*,-59.86,-113.39999999999999,-130.23,⚪ 數據不足,2025-12,37.5,-2.11,2025,N/A,6875.TWO,-35.26,-70.36999999999999
-1.29,-3.67%,0.0,-36.55,🌑 雙重衰退,中鴻,-37.56,-49.05,-108.06,⚪ 數據不足,2025-12,17.2999992371,-1.1,2025,-6.17%,2014.TW,-92.98,-70.5
0.27,N/A,22.22222222222222,-1.96,🌑 雙重衰退,惠光,-4.08,16.200000000000003,-74.77,❌ 暫避觀望,2025-12,24.0,0.27,2025,N/A,6508.TWO,-73.79,-70.69
0.43,24.70%,12.848837431046512,-13.54,🌑 雙重衰退,加捷生醫,-9.62,12.9,-80.37,⚪ 中性觀察,2025-12,11.0500001907,0.2,2025,-7.54%,4109.TWO,-91.88,-70.75
0.57,13.69%,5.7714287894,-5.85,🌑 雙重衰退,台南,-10.32,52.5,-81.13,⚪ 中性觀察,2025-12,20.2000007629,0.77,2025,-4.13%,1473.TW,-69.8,-70.81
-15.61,-76.10%,0.0,-26.19,🌑 雙重衰退,浩鼎,-6.55,-423.0,-77.68,⚪ 數據不足,2025-12,32.5,-6.21,2025,-2289.99%,4174.TWO,10.0,-71.13000000000001
0.24,15.90%,51.87500000000001,-23.4,🔄 轉虧為盈,龍鋒,-24.52,11.999999999999998,-95.68,❌ 暫避觀望,2025-12,41.5,-0.34,2025,4.48%,3226.TWO,-107.89,-71.16000000000001
0.99,21.28%,30.84210446005263,-3.86,🌑 雙重衰退,健和興,-3.28,28.5,-74.48,❌ 暫避觀望,2025-12,58.5999984741,0.5,2025,6.05%,3003.TW,-82.94,-71.2
0.22,N/A,44.13793169206896,-8.5,🌑 雙重衰退,南良,-8.96,4.3500000000000005,-80.53,❌ 暫避觀望,2025-12,12.8000001907,0.04,2025,N/A,5450.TWO,-94.81,-71.57
0.2,13.55%,22.089552523432836,-3.32,🌑 雙重衰退,春雨,-9.36,10.05,-81.05,❌ 暫避觀望,2025-12,14.8000001907,0.25,2025,2.02%,2012.TW,-73.26,-71.69
1.16,N/A,12.226775956284152,-4.94,🌑 雙重衰退,關中,-5.35,54.900000000000006,-77.08,⚪ 中性觀察,2025-12,44.75,0.48,2025,N/A,8941.TWO,-88.89,-71.73
0.14,N/A,35.77921978844155,-5.87,🌑 雙重衰退,茂迪,-5.05,11.550000000000002,-77.05,❌ 暫避觀望,2025-12,27.5499992371,0.28,2025,N/A,6244.TWO,-46.15,-72.0
2.23,10.77%,0.0,8.05,🌑 雙重衰退,兆利,-1.8,0.0,-74.46,⚪ 數據不足,2025-12,0.0,0.73,2025,1.84%,3548.TWO,-87.97,-72.66
4.13,15.14%,18.353831598864712,28.81,📉 獲利侵蝕,六方科-KY,25.19,158.55,-47.66,❌ 暫避觀望,2025-12,194.0,3.23,2025,0.74%,4569.TW,-51.13,-72.85
-0.76,N/A,0.0,-99.58,🌑 雙重衰退,富旺,-41.94,-87.75,-114.96,⚪ 數據不足,2025-12,12.0,-2.47,2025,N/A,6219.TWO,-255.35,-73.02
-0.13,15.04%,0.0,17.54,📉 獲利侵蝕,郡都開發,28.81,-5.1,-44.44,⚪ 數據不足,2025-12,12.25,-0.11,2025,-80.56%,4402.TWO,63.33,-73.25
-0.16,N/A,0.0,137.08,⚠️ 獲利稀釋,欣普羅,123.75,-31.049999999999997,50.0,⚪ 數據不足,2025-12,37.7000007629,-0.88,2025,N/A,6560.TWO,-41.94,-73.75
1.91,60.04%,5.5999998204941175,35.48,🏰 高護城河,台新新光金,73.85,63.75,-0.7,⚪ 中性觀察,2025-12,23.7999992371,1.3,2025,25.42%,2887.TW,-27.12,-74.55
0.02,-37.47%,52.41379244568965,-8.66,🌑 雙重衰退,統懋,-10.18,8.700000000000001,-85.71,❌ 暫避觀望,2025-12,30.3999996185,0.32,2025,-176.58%,2434.TW,-58.97,-75.53
0.53,25.17%,0.0,-3.85,🔄 轉虧為盈,萬在,1.33,0.0,-74.4,⚪ 數據不足,2025-12,0.0,-0.09,2025,7.11%,4543.TWO,-105.39,-75.73
0.57,N/A,14.923076629615387,17.91,📉 獲利侵蝕,金利食安,6.19,19.499999999999996,-69.73,⚪ 中性觀察,2025-12,19.3999996185,0.58,2025,N/A,7743.TWO,-48.15,-75.92
-1.64,2.22%,0.0,-11.73,🌑 雙重衰退,旭品,-8.3,-58.05,-84.27,⚪ 數據不足,2025-12,12.0500001907,-1.08,2025,-15.74%,3325.TWO,-74.19,-75.97
4.85,N/A,0.0,122.44,⚠️ 獲利稀釋,漢達,108.17,0.0,31.64,⚪ 數據不足,2025-12,70.0,3.76,2025,N/A,6620.TWO,39.62,-76.53
6.1,57.83%,1.1782178649476662,-6.43,🏰 高護城河,材料*-KY,-15.8,530.25,-92.76,⚪ 中性觀察,2025-12,41.6500015259,4.94,2025,50.09%,4763.TW,-91.36,-76.96000000000001
0.51,N/A,21.361111534944445,-2.61,🌑 雙重衰退,弘凱,-1.9,26.999999999999996,-79.59,❌ 暫避觀望,2025-12,38.4500007629,0.64,2025,N/A,5244.TW,-62.57,-77.69
0.92,N/A,24.341318278982037,372.94,⚠️ 獲利稀釋,長園科,237.84,25.05,160.13,❌ 暫避觀望,2025-12,40.6500015259,0.81,2025,N/A,8038.TWO,164.8,-77.71000000000001
-1.39,N/A,0.0,0.33,🌑 雙重衰退,愛地雅,-17.19,-51.45,-95.77,⚪ 數據不足,2025-12,5.5399999619,-1.1,2025,N/A,8933.TWO,-266.67,-78.58
11.51,37.30%,8.929621642815134,5.78,📉 獲利侵蝕,國巨*,9.26,765.1500000000001,-69.45,⚪ 中性觀察,2025-12,455.5,8.22,2025,24.28%,2327.TW,-73.12,-78.71000000000001
0.14,N/A,45.09433890283019,-17.3,🌑 雙重衰退,伍豐,-11.54,7.95,-90.28,❌ 暫避觀望,2025-12,23.8999996185,0.01,2025,N/A,8076.TWO,-99.59,-78.74000000000001
0.69,20.31%,23.373494282289155,25.99,📉 獲利侵蝕,愛山林,1.31,37.35,-77.63,❌ 暫避觀望,2025-12,58.2000007629,0.68,2025,4.98%,2540.TW,-73.93,-78.94
-2.75,-25.13%,0.0,-47.7,🌑 雙重衰退,駿吉-KY,-43.59,0.0,-122.76,⚪ 數據不足,2025-12,0.0,-2.09,2025,-116.55%,1591.TWO,-44.76,-79.17
0.12,0.84%,309.99999046250036,-18.87,🔄 轉虧為盈,佳和,-7.88,0.5999999999999993,-87.21,❌ 暫避觀望,2025-12,12.3999996185,-0.28,2025,-27.07%,1449.TW,-128.57,-79.33
0.33,N/A,0.0,-23.64,🔄 轉虧為盈,美達科技,-4.81,-10.649999999999999,-84.51,⚪ 數據不足,2025-12,124.0,-0.54,2025,N/A,6735.TWO,-131.03,-79.7
0.44,N/A,47.95774540436621,-3.51,🌑 雙重衰退,加高,-2.15,10.649999999999999,-81.97,❌ 暫避觀望,2025-12,34.0499992371,0.04,2025,N/A,8182.TWO,-97.71,-79.82
0.26,N/A,0.0,56.34,🔄 轉虧為盈,訊芯-KY,45.18,-46.050000000000004,-35.0,⚪ 數據不足,2025-12,577.0,-0.64,2025,N/A,6451.TW,-672.73,-80.18
1.29,N/A,1.0977665080952381,-2.24,🌑 雙重衰退,可寧衛*,-7.53,355.95,-87.79,⚪ 中性觀察,2025-12,26.0499992371,10.47,2025,N/A,8422.TW,40.9,-80.26
