股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
3615.TWO     安可            33.75          3        45.45          36.65        8         -671 📉 建議賣出              
3617.TW      碩天            175.0         11         40.0          -3.59        3          -38 📉 建議賣出              
3623.TWO     富晶通            24.2         15         50.0         -12.42        3          -71 📉 建議賣出              
3624.TWO     光頡             50.7          5        41.18          -6.94        6         -530 📉 建議賣出              
3625.TWO     西勝             17.2         18          0.0            0.0        0           80 📉 建議賣出              
3629.TWO     地心引力           18.5         10        33.33           -5.5        1            0 📈 持有 → 繼續持有         
3631.TWO     晟楠             30.5          5         55.0          25.56        4           23 📈 持有 → 繼續持有         
3632.TWO     研勤              9.9         10         40.0           2.42        3            0 📈 持有 → 繼續持有         
3645.TW      達邁             78.4          8        55.56          65.26        2        -1447 📉 建議賣出              
3652.TW      精聯             27.4         17        16.67          -5.31        4            4 📉 建議賣出              
3653.TW      健策           3850.0         11        44.83          36.99        2          790 📈 持有 → 繼續持有         
3661.TW      世芯-KY        3375.0         10        47.06          -4.91        4          406 📈 持有 → 繼續持有         
3663.TWO     鑫科             71.5          7         52.0          29.26        4         -285 📉 建議賣出              
3664.TWO     安瑞-KY          12.7          3         40.0          -6.61        7          -23 📉 建議賣出              
3665.TW      貿聯-KY        1825.0         14         50.0          15.06        3        -1192 📈 持有 → 繼續持有         
3672.TWO     康聯訊           11.45          7         25.0          -8.84        5            0 📉 建議賣出              
3673.TW      TPK-KY         46.0          6         55.0           20.0        4          -65 📈 持有 → 繼續持有         
3675.TWO     德微            202.5         17         50.0          22.46        2          490 📈 持有 → 繼續持有         
3680.TWO     家登            392.0         20        33.33          -5.15        2         -123 📉 建議賣出              
3684.TWO     榮昌             59.4          3        52.94          13.65        7          -15 📉 建議賣出              
3686.TW      達能            19.15          5        52.17           2.64        6          122 📈 持有 → 繼續持有         
3687.TWO     歐買尬            72.4         18          0.0            0.0        0          -62 📈 持有 → 繼續持有         
3689.TWO     湧德            117.0         16         50.0           0.98        1         -780 📈 持有 → 繼續持有         
3691.TWO     碩禾            116.0          3        68.42          71.56        7         -279 📉 建議賣出              
3693.TWO     營邦            535.0          3        65.38          93.55        5         -246 📉 建議賣出              
3694.TW      海華             56.6         20        33.33          -4.45        2          164 📉 建議賣出              
3701.TW      大眾控            65.8          6        48.15          36.72        4         -300 📈 持有 → 繼續持有         
3702.TW      大聯大            91.4         17        70.83          43.27        1        33459 📈 持有 → 繼續持有         
3703.TW      欣陸            22.65          5         50.0           0.94        5          830 📈 持有 → 繼續持有         
3704.TW      合勤控           33.25          8        52.94           7.81        3         2548 📉 建議賣出              
3706.TW      神達             81.0          7         50.0          -1.85        4         5538 📉 建議賣出              
3707.TWO     漢磊             59.2          6        52.17          24.51        3         7038 📉 建議賣出              
3708.TW      上緯投控          122.0          4        57.89          18.83        5         -840 📉 建議賣出              
3709.TWO     鑫聯大投控          69.7          3        52.17          11.17        8         1963 📉 建議賣出              
3710.TWO     連展投控           6.13          4        56.25          11.65        5           -3 📉 建議賣出              
3711.TW      日月光投控         344.0          6        55.56          28.89        4        -6977 📉 建議賣出              
3712.TW      永崴投控          23.55          9         50.0           1.71        2         -103 📈 持有 → 繼續持有         
3713.TWO     新晶投控           17.0         17          0.0            0.0        0          -14 📉 建議賣出              
3714.TW      富采             48.1         20         50.0          17.16        4         4254 📈 持有 → 繼續持有         
3715.TW      定穎投控          178.5          3        54.17          28.12        7         9471 📉 建議賣出              
3717.TW      聯嘉投控          20.05          8        52.17          13.64        3          649 📈 持有 → 繼續持有         
4109.TWO     加捷生醫           13.4         15        33.33           -3.6        1          -94 📈 持有 → 繼續持有         
4113.TWO     聯上             17.8         12         75.0          -3.35        1          253 📉 建議賣出              
4121.TWO     優盛             17.1          3        61.11          26.35        6          645 📉 建議賣出              
4123.TWO     晟德            42.25          3        61.54          13.77        7        -2182 📉 建議賣出              
4127.TWO     天良             35.3         12        69.23          20.96        3            8 📉 建議賣出              
4128.TWO     中天             16.8         20          0.0            0.0        0         -757 📉 建議賣出              
4129.TWO     聯合            106.5          3         50.0           3.29        8         -485 📉 建議賣出              
4130.TWO     健亞             30.4          3         52.0          -7.75        8         -579 📉 建議賣出              
4131.TWO     浩泰             36.2          9          0.0          -6.08        2           13 📉 建議賣出              
4137.TW      麗豐-KY         108.5         13         60.0           2.84        2            3 📉 建議賣出              
4138.TWO     曜亞             61.6         14        56.25           3.88        1           -3 📈 持有 → 繼續持有         
4142.TW      國光生           18.15          4        56.25            1.3        5          747 📈 持有 → 繼續持有         
4147.TWO     中裕            48.55         20          0.0          -1.15        1         -388 📉 建議賣出              
4148.TW      全宇生技-KY       40.85         12        46.15          11.61        1           12 📈 持有 → 繼續持有         
4154.TWO     樂威科-KY          nan         16          0.0            0.0        0            0 📉 建議賣出              
4157.TWO     太景*-KY        11.55         20          0.0            0.0        0         1475 📉 建議賣出              
4161.TWO     聿新科            24.8          6        42.11           9.24        4            0 📉 建議賣出              
4164.TW      承業醫           30.85         13          0.0          -6.18        1        -2024 📉 建議賣出              
4166.TWO     友霖             24.1         13         20.0          -4.67        2          -83 📉 建議賣出              
4167.TWO     松瑞藥            20.6          3        53.85          20.46        8         2008 📉 建議賣出              
4171.TWO     瑞基            18.95         13        46.15           3.36        2           61 📉 建議賣出              
4192.TWO     杏國             20.5         15          0.0            0.0        0            0 📉 建議賣出              
4198.TWO     欣大健康           36.8         14        72.73          15.51        2            0 📉 建議賣出              
4303.TWO     信立             56.2         18         37.5           1.08        0           19 📉 建議賣出              
4304.TWO     勝昱            27.05          3         40.0          -2.25        8            1 📉 建議賣出              
4305.TWO     世坤            43.55         19         65.0           2.62        1            0 📈 持有 → 繼續持有         
4401.TWO     東隆興           15.25          9         50.0           5.07        1           13 📈 持有 → 繼續持有         
4402.TWO     郡都開發           17.2          6        27.27          -1.23        3          -23 📉 建議賣出              
4406.TWO     新昕纖           10.05          3         40.0          -9.06        8           -2 📉 建議賣出              
4413.TWO     飛寶企業           18.0          3        41.67          -1.65       10            0 📉 建議賣出              
4414.TW      如興            11.75          3         62.5          12.48        5           32 📈 持有 → 繼續持有         
4416.TWO     三圓             15.1         19          0.0            0.0        0           51 📉 建議賣出              
4417.TWO     金洲             52.0          7        47.37          -6.12        6            7 📉 建議賣出              
4438.TW      廣越             57.8         20          0.0          -0.86        1          -98 📉 建議賣出              
4439.TW      冠星-KY          85.0          4        52.94          -6.57        7           32 📉 建議賣出              
4441.TW      振大環球          206.0          4         60.0           5.53        5         -234 📉 建議賣出              
4442.TWO     竣邦-KY          60.3         12         40.0           5.58        2           55 📈 持有 → 繼續持有         
4510.TWO     高鋒            42.15          8         55.0           9.26        4          158 📉 建議賣出              
4513.TWO     福裕             18.3          9         40.0          17.48        2          -51 📈 持有 → 繼續持有         
4523.TWO     永彰             30.8          3        52.38          -1.07        8           84 📉 建議賣出              
4526.TW      東台             32.1          5        59.09           8.71        4         1746 📉 建議賣出              
4527.TWO     方土霖           42.35          6         62.5           2.26        4           12 📈 持有 → 繼續持有         
4529.TWO     淳紳              3.3          3        30.77          -8.94        8            0 📉 建議賣出              
4530.TWO     宏易             29.0          8        40.91           3.62        5           -5 📉 建議賣出              
4533.TWO     協易機            31.3          3        56.52          61.21        6          417 📉 建議賣出              
4534.TWO     慶騰             28.6          3        64.29          90.35        7          -35 📈 持有 → 繼續持有         
4536.TW      拓凱            152.0          4        46.15          -0.62        5         -883 📉 建議賣出              
4538.TWO     大詠城           18.75          5        71.43           10.5        5          -12 📉 建議賣出              
4540.TW      全球傳動           44.3          7         60.0          28.28        3         -120 📉 建議賣出              
4541.TWO     晟田            41.85          5         60.0           16.0        4           27 📈 持有 → 繼續持有         
4542.TWO     科嶠            197.5         20        70.37          92.68        0         -119 📈 持有 → 繼續持有         
4543.TWO     萬在            32.25          5        47.37           26.2        4          111 📉 建議賣出              
4551.TW      智伸科           127.5          4         50.0          -0.08        6          126 📈 持有 → 繼續持有         
4552.TW      力達-KY         21.35          9        41.67          -0.87        2         -162 📉 建議賣出              
4554.TWO     橙的             29.1          4        52.63           9.59        7          -26 📉 建議賣出              
4555.TW      氣立            36.65         12        55.56           3.01        1          -45 📈 持有 → 繼續持有         
4556.TWO     旭然             29.2          4         40.0          15.44        7          -23 📈 持有 → 繼續持有         
4560.TW      強信-KY          32.7          3        47.37           -1.3        9           71 📉 建議賣出              
4561.TWO     健椿             33.0         10        54.55          35.51        1          -54 📉 建議賣出              
4562.TW      穎漢             32.6         14         50.0          -1.71        1           58 📉 建議賣出              
4563.TWO     百德             43.0          7        57.14          20.85        2           43 📉 建議賣出              
4564.TW      元翎             20.2         19        47.62           9.95        1          273 📈 持有 → 繼續持有         
4569.TW      六方科-KY        152.0          4        70.59          15.09        3          -58 📈 持有 → 繼續持有         
4571.TW      鈞興-KY         162.5          4        54.55          13.48        5           14 📉 建議賣出              
4576.TW      大銀微系統         118.5          6         50.0           8.44        4           69 📉 建議賣出              
4577.TWO     達航科技           98.3         20         62.5          71.55        0         -482 📈 持有 → 繼續持有         
4580.TWO     捷流閥業           80.6         10        56.25          -2.69        4           -1 📈 持有 → 繼續持有         
4583.TW      台灣精銳          642.0          6        63.64          11.94        3          -99 📈 持有 → 繼續持有         
4584.TWO     君帆            42.75         11         40.0          -7.07        2            0 📉 建議賣出              
4585.TW      達明            304.0          3        42.11           4.07        8          -69 📉 建議賣出              
4588.TW      玖鼎電力           59.1          5        47.62          11.47        5           12 📉 建議賣出              
4590.TW      富田-創           72.9         18        33.33           -4.5        1          -22 📉 建議賣出              
4609.TWO     唐鋒             5.22         14        33.33         -15.48        3            0 📈 持有 → 繼續持有         
4702.TWO     中美實           10.25         14         45.0           1.89        3           16 📈 持有 → 繼續持有         
4711.TWO     永純             17.1          5        42.86           7.83        6          -41 📈 持有 → 繼續持有         
4720.TW      德淵            16.75          3        42.11         -10.63        8         -253 📉 建議賣出              
4721.TWO     美琪瑪            71.8          5        56.52          14.65        4          815 📈 持有 → 繼續持有         
4722.TW      國精化           177.5          5        57.14           19.8        4         -640 📉 建議賣出              
4726.TWO     永昕            31.65          3        34.78           0.36        8          437 📉 建議賣出              
4728.TWO     雙美            392.5          3        28.57          -3.86       10           -1 📈 持有 → 繼續持有         
4737.TW      華廣             63.0          4         62.5           9.34        6          341 📈 持有 → 繼續持有         
4739.TW      康普             82.8          5        70.83          30.61        2         2233 📈 持有 → 繼續持有         
4741.TWO     泓瀚            26.15          8        58.82            7.7        4         -180 📈 持有 → 繼續持有         
4743.TWO     合一             52.0         14          0.0          -4.19        1        -2440 📉 建議賣出              
4744.TWO     皇將             35.4         13         50.0          12.66        3          247 📈 持有 → 繼續持有         
4745.TWO     合富-KY          19.2         18          0.0            0.0        0         -132 📉 建議賣出              
4746.TW      台耀             54.5         14         50.0          -4.07        2         -897 📈 持有 → 繼續持有         
4749.TWO     新應材           875.0         13        64.29           4.61        2         -481 📉 建議賣出              
4755.TW      三福化           145.5         18        53.57          16.87        0          540 📉 建議賣出              
4760.TWO     勤凱            186.0          6        54.55          15.38        3          815 📉 建議賣出              
4763.TW      材料*-KY         45.8          8         40.0          -0.48        2         -370 📈 持有 → 繼續持有         
4764.TW      雙鍵            143.5         14         50.0          22.96        1          -96 📉 建議賣出              
4766.TW      南寶            349.5          5        60.87            8.3        7          291 📈 持有 → 繼續持有         
4768.TWO     晶呈科技          487.0          8         40.0           5.05        5            7 📈 持有 → 繼續持有         
4770.TW      上品            226.5         18         50.0          -6.65        5         -649 📉 建議賣出              
4772.TWO     台特化           305.0          3         55.0          -6.48        8         -712 📉 建議賣出              
4804.TWO     大略-KY          4.97         16          0.0           -2.2        1            0 📉 建議賣出              
4806.TWO     桂田文創            nan          3        46.15           15.7        8            0 📉 建議賣出              
4807.TW      日成-KY         16.05         17          0.0          -1.38        1            5 📉 建議賣出              
4903.TWO     聯光通            45.5          3        47.62         -10.76        9           31 📈 持有 → 繼續持有         
4904.TW      遠傳             94.1          9        47.83           0.22        4         6943 📈 持有 → 繼續持有         
4905.TWO     台聯電            89.3         14        64.29          33.74        3            4 📈 持有 → 繼續持有         
4906.TW      正文            34.75         19        63.64           17.6        2         8304 📈 持有 → 繼續持有         
4908.TWO     前鼎            114.5          3         64.0          52.31        7          -67 📈 持有 → 繼續持有         
4909.TWO     新復興            59.9         12        53.33           8.68        3         -341 📉 建議賣出              
4911.TWO     德英             35.0          3        42.86          -0.15        7           11 📈 持有 → 繼續持有         
4912.TW      聯德控股-KY        90.9          9         50.0          -6.06        2           63 📈 持有 → 繼續持有         
4915.TW      致伸             73.4          6         55.0          -2.27        4        -5828 📈 持有 → 繼續持有         
4916.TW      事欣科            61.5          3         52.0          -1.61        7         2614 📉 建議賣出              
4919.TW      新唐            109.0         10        68.75          91.64        1         5689 📈 持有 → 繼續持有         
4923.TWO     力士             36.5          3        57.14          57.84        7          -17 📉 建議賣出              
4924.TWO     欣厚-KY         10.45          4        29.41           -8.7        7            4 📉 建議賣出              
4927.TW      泰鼎-KY          46.0         14        73.68          38.14        0       -16482 📈 持有 → 繼續持有         
4931.TWO     新盛力           140.0          5        38.46          -1.16        5        -1155 📉 建議賣出              
4933.TWO     友輝             60.5          3        45.83           7.04        9         -579 📉 建議賣出              
4934.TW      太極             18.9         11         50.0          16.38        4          605 📉 建議賣出              
4938.TW      和碩             77.0          3        53.85          13.27        7         9651 📉 建議賣出              
4939.TWO     亞電             30.2          5        58.82          23.02        3         -266 📉 建議賣出              
4943.TW      康控-KY          11.3          6        36.36          -6.48        5            0 📉 建議賣出              
4946.TWO     辣椒            127.5         13         48.0           23.6        2           39 📉 建議賣出              
4949.TW      有成精密           66.0         11        54.84          65.77        1         -145 📈 持有 → 繼續持有         
4950.TWO     金耘國際           14.5          4        53.85          10.54        3           -3 📉 建議賣出              
4952.TW      凌通             43.3         11        40.74          11.46        3          184 📉 建議賣出              
4956.TW      光鋐             34.0         17        57.14          48.01        1         3441 📈 持有 → 繼續持有         
4958.TW      臻鼎-KY         209.5          6         56.0          33.69        5          584 📈 持有 → 繼續持有         
4960.TW      誠美材            25.2          5        69.23          73.21        2         3927 📉 建議賣出              
4961.TW      天鈺            145.0          7        35.29          -7.84        7         -418 📈 持有 → 繼續持有         
4966.TWO     譜瑞-KY         520.0          3         55.0           4.61        7         -385 📈 持有 → 繼續持有         
4967.TW      十銓            261.5          3        53.85          56.92        6         1153 📈 持有 → 繼續持有         
4968.TW      立積            113.0         20        33.33          -8.88        2         -614 📈 持有 → 繼續持有         
4971.TWO     IET-KY        476.5          3         68.0          51.31        7          226 📈 持有 → 繼續持有         
4973.TWO     廣穎             88.4          3        62.07         107.24        6         3084 📉 建議賣出              
4977.TW      眾達-KY         200.5         16        64.29          48.38        2        -1206 📈 持有 → 繼續持有         
4979.TWO     華星光           404.5          9        57.14          35.71        2        -5363 📈 持有 → 繼續持有         
4989.TW      榮科             74.4          5        54.55          42.65        4        -3952 📈 持有 → 繼續持有         
4991.TWO     環宇-KY         427.0         19        67.86          92.34        0         -657 📈 持有 → 繼續持有         
4994.TW      傳奇             91.6          4         50.0           5.13        5          -24 📉 建議賣出              
5009.TWO     榮剛             34.7          6        54.17          -8.34        7         4316 📈 持有 → 繼續持有         
5011.TWO     久陽            15.15          8         50.0          39.13        2          151 📈 持有 → 繼續持有         
5013.TWO     強新            29.65          3        64.71           0.06        7            0 📈 持有 → 繼續持有         
5015.TWO     華祺             26.1         16         50.0           1.27        2            6 📉 建議賣出              
5203.TW      訊連             63.3         15          0.0            0.0        0          -89 📉 建議賣出              
5205.TWO     中茂            28.25         15        33.33          -7.63        2            0 📈 持有 → 繼續持有         
5222.TW      全訊            135.5          4        42.11           0.25        7            3 📈 持有 → 繼續持有         
5223.TWO     安力-KY         27.85         15        55.56           2.28        1           10 📉 建議賣出              
5225.TW      東科-KY          92.0          3        57.14           7.81        7         -223 📉 建議賣出              
5227.TWO     立凱-KY          25.3         10        43.75          -2.63        4           67 📉 建議賣出              
5228.TWO     鈺鎧             25.2          5        52.63          20.08        6         -199 📈 持有 → 繼續持有         
5230.TWO     雷笛克光學          17.5         18        33.33          -0.45        2           27 📈 持有 → 繼續持有         
5234.TW      達興材料          378.5          8        64.71          17.16        2         -287 📉 建議賣出              
5243.TW      乙盛-KY          71.0         15        33.33           -5.8        4        -1134 📉 建議賣出              
5244.TW      弘凱            39.55          6        47.06           3.26        4         -113 📈 持有 → 繼續持有         
5245.TWO     智晶            25.45          3        43.75          10.31        7          -66 📉 建議賣出              
5258.TW      虹堡            45.55         13          0.0            0.0        0          -20 📉 建議賣出              
5269.TW      祥碩           1200.0          3         35.0         -13.67        9         -947 📉 建議賣出              
5272.TWO     笙科             22.6         10        42.86          -4.61        4          -48 📈 持有 → 繼續持有         
5274.TWO     信驊          11750.0          5        56.25          39.19        5         -127 📈 持有 → 繼續持有         
5276.TWO     達輝-KY          15.8          6        33.33          -5.22        6            0 📈 持有 → 繼續持有         
5278.TWO     尚凡*            23.9         20          0.0          -1.19        1           13 📉 建議賣出              
5284.TW      jpp-KY        289.0          7        47.37          -8.83        5          109 📈 持有 → 繼續持有         
5285.TW      界霖             47.4         10        61.54           5.69        2          -51 📉 建議賣出              
5289.TWO     宜鼎           1205.0          7        55.88          52.06        4        -1371 📈 持有 → 繼續持有         
5291.TWO     邑昇             62.3          4         56.0          50.77        7          251 📈 持有 → 繼續持有         
5292.TW      華懋            194.0          8        53.33          11.47        2          365 📈 持有 → 繼續持有         
5299.TWO     杰力             77.7          7         52.0          13.19        4          -13 📈 持有 → 繼續持有         
5301.TWO     寶得利            9.45          5        53.33           8.89        4            0 📈 持有 → 繼續持有         
5302.TWO     太欣             11.8          4         40.0           3.98        7           48 📉 建議賣出              
5309.TWO     系統電            59.8         20        16.67         -10.57        3        -1130 📉 建議賣出              
5314.TWO     世紀*            72.4         20          0.0          -8.02        2        -4333 📉 建議賣出              
5321.TWO     美而快            25.0         17          0.0            0.0        0           54 📉 建議賣出              
5328.TWO     華容             27.5          3         65.0          65.37        5        -3171 📉 建議賣出              
5340.TWO     建榮            109.5          3        55.17          53.81        8         -775 📉 建議賣出              
5344.TWO     立衛            14.65         15        28.57          -3.78        3           -1 📈 持有 → 繼續持有         
5345.TWO     馥鴻             22.5         20        66.67          -1.07        1            0 📉 建議賣出              
5347.TWO     世界            116.0          6        53.85          41.69        2        -9751 📉 建議賣出              
5348.TWO     正能量智能         17.15          7        53.33           0.88        2            0 📈 持有 → 繼續持有         
5351.TWO     鈺創             79.5          9        58.82          29.38        2        13393 📈 持有 → 繼續持有         
5355.TWO     佳總             7.16          3        47.37           1.28        7           -1 📉 建議賣出              
5371.TWO     中光電            77.0          5        52.38           9.15        4        -1669 📉 建議賣出              
5381.TWO     合正             24.7          4        52.63          14.25        6          459 📉 建議賣出              
5386.TWO     青雲            397.0         17         80.0         368.71        0           24 📈 持有 → 繼續持有         
5388.TW      中磊             79.1         11        41.18           3.74        2         -831 📈 持有 → 繼續持有         
5403.TWO     中菲            109.5         19         50.0           -0.9        0          -36 📉 建議賣出              
5425.TWO     台半             58.1          6        47.62           6.04        4          968 📉 建議賣出              
5426.TWO     振發             19.7          8         45.0           0.99        2          -73 📉 建議賣出              
5432.TWO     新門            136.5         20          0.0          -2.97        1          -56 📉 建議賣出              
5439.TWO     高技            306.0          4        36.84            0.4        6         1529 📈 持有 → 繼續持有         
5443.TWO     均豪            102.5         12         50.0           5.75        2         -341 📈 持有 → 繼續持有         
5450.TWO     南良            14.45         14        41.18           0.36        3            5 📉 建議賣出              
5452.TWO     佶優            39.45         20        56.25          20.76        1          941 📈 持有 → 繼續持有         
5455.TWO     昇益            23.85          3        54.55           1.61        6           -2 📈 持有 → 繼續持有         
5457.TWO     宣德            35.15          3         25.0          -1.65        8           15 📉 建議賣出              
5468.TWO     凱鈺             19.3         18        66.67           13.2        0         -121 📈 持有 → 繼續持有         
5469.TW      瀚宇博            86.0          3        54.55          -1.21        9           82 📉 建議賣出              
5471.TW      松翰             42.8          9         56.0          13.65        4         -959 📈 持有 → 繼續持有         
5474.TWO     聰泰            136.5         20          0.0            0.0        0           -4 📉 建議賣出              
5475.TWO     德宏            206.5         20        61.54           93.9        0        -3033 📈 持有 → 繼續持有         
5478.TWO     智冠            112.0         10         35.0           1.24        3         -152 📈 持有 → 繼續持有         
5481.TWO     新華             22.5         15         25.0          -6.68        3          -46 📈 持有 → 繼續持有         
5483.TWO     中美晶           125.0         11         50.0          -2.16        4        17264 📈 持有 → 繼續持有         
5484.TW      慧友            40.25          8         50.0          13.17        2          315 📉 建議賣出              
5487.TWO     通泰             27.3          3        56.25          -0.72        6           22 📉 建議賣出              
5490.TWO     同亨             29.1         19        72.73           6.77        2          173 📈 持有 → 繼續持有         
5493.TWO     三聯             85.3          6        55.56           4.44        3         -281 📈 持有 → 繼續持有         
5498.TWO     凱崴             61.8          7        40.91          13.85        4        -1608 📉 建議賣出              
5508.TWO     永信建            54.9         13        33.33          -1.44        2        -1085 📈 持有 → 繼續持有         
5514.TWO     三豐            16.15          9         40.0          -1.88        4            3 📈 持有 → 繼續持有         
5515.TW      建國             38.3          8         50.0          18.75        1         1019 📈 持有 → 繼續持有         
5516.TWO     雙喜            13.05          5         62.5          13.31        3           -4 📉 建議賣出              
5519.TW      隆大             34.2         11        61.11          10.86        0         -785 📈 持有 → 繼續持有         
5521.TW      工信            13.75          3        61.54          16.88        5          634 📉 建議賣出              
5523.TWO     豐謙             29.5          9         50.0           0.17        2           -5 📉 建議賣出              
5536.TWO     聖暉*           712.0         19        46.67          -2.16        2          548 📈 持有 → 繼續持有         
5543.TWO     桓鼎-KY          27.5          3         60.0           7.08        6            3 📈 持有 → 繼續持有         
5546.TW      永固-KY         16.65          8         40.0          -6.36        3            4 📉 建議賣出              
5548.TWO     安倉             23.9         10         62.5           3.02        1            4 📈 持有 → 繼續持有         
5601.TWO     台聯櫃           36.75          4        45.45          -0.15        6            1 📈 持有 → 繼續持有         
5607.TW      遠雄港            47.0          3        55.56           7.64        7        -1072 📉 建議賣出              
5608.TW      四維航            17.0          5         35.0          -5.47        8         3878 📉 建議賣出              
5703.TWO     亞都            13.85          3        45.45          -4.46        6            0 📉 建議賣出              
5706.TW      鳳凰             52.1         14        55.56           5.03        1          414 📈 持有 → 繼續持有         
5864.TWO     致和證           25.35          6        59.26          41.64        4        -1227 📈 持有 → 繼續持有         
5871.TW      中租-KY         106.5          7         50.0           1.42        4         9941 📈 持有 → 繼續持有         
5876.TW      上海商銀          39.05          8        58.82           0.63        3         -453 📉 建議賣出              
5880.TW      合庫金           22.95         18         50.0          -1.26        1       -21465 📉 建議賣出              
5905.TWO     南仁湖            8.09         16        28.57          -5.38        2         -554 📉 建議賣出              
6005.TW      群益證           27.85          4        68.18          19.81        5       -15564 📉 建議賣出              
6015.TWO     宏遠證            13.8          4        46.15          17.85        6         1326 📉 建議賣出              
6016.TWO     康和證           17.65          7        43.33           5.77        5        -2971 📈 持有 → 繼續持有         
6024.TW      群益期            55.4          3        52.17           6.34        8           51 📈 持有 → 繼續持有         
6026.TWO     福邦證            14.8         12        61.11           4.23        3         2244 📈 持有 → 繼續持有         
6101.TWO     寬魚國際          37.35          3         55.0           8.59        8          -13 📈 持有 → 繼續持有         
6103.TWO     合邦             45.6          3         80.0          32.49        1           -2 📉 建議賣出              
6104.TWO     創惟             97.4          5        47.37          -5.42        7         -412 📈 持有 → 繼續持有         
6108.TW      競國            16.95          9        54.17          14.61        2          449 📈 持有 → 繼續持有         
6112.TW      邁達特            48.0         12        47.62          -2.54        4          608 📈 持有 → 繼續持有         
6116.TW      彩晶             8.89          3        52.63           8.75        7         1333 📈 持有 → 繼續持有         
6120.TW      達運            13.95          3        40.91           -6.2        9          586 📈 持有 → 繼續持有         
6121.TWO     新普            352.0         13         50.0           5.42        1          908 📈 持有 → 繼續持有         
6122.TWO     擎邦             51.2          7        38.89           0.76        5          267 📉 建議賣出              
6124.TWO     業強             33.1          4        42.11          18.77        7          -32 📉 建議賣出              
6125.TWO     廣運             59.5         15         25.0         -10.63        3         -822 📉 建議賣出              
6126.TWO     信音            32.85         13        42.11           3.21        3          955 📈 持有 → 繼續持有         
6127.TWO     九豪             47.6          5        52.63           42.2        5         6070 📈 持有 → 繼續持有         
6128.TW      上福             22.0          5         45.0           9.24        5         -109 📉 建議賣出              
6129.TWO     普誠            16.55         10        42.11           6.72        3          108 📈 持有 → 繼續持有         
6130.TWO     上亞科技           31.0         18          0.0            0.0        0           37 📉 建議賣出              
6133.TW      金橋             24.3          3        45.45           6.22       10           49 📉 建議賣出              
6134.TWO     萬旭             31.1          4         50.0          18.95        6          425 📉 建議賣出              
6138.TWO     茂達            229.5         12        64.71          11.24        2         -451 📈 持有 → 繼續持有         
6139.TW      亞翔            593.0          9         60.0           1.53        3         4299 📈 持有 → 繼續持有         
6140.TWO     訊達             21.0          3        30.77           0.98        8           43 📉 建議賣出              
6141.TW      柏承            25.95         20        81.25         129.65        0          -95 📈 持有 → 繼續持有         
6142.TW      友勁             10.3          7        45.45          -3.38        7          213 📈 持有 → 繼續持有         
6143.TWO     振曜             99.7         14        33.33         -11.57        3         -607 📉 建議賣出              
6147.TWO     頎邦             67.0          6        59.09          30.07        4         9431 📈 持有 → 繼續持有         
6148.TWO     驊宏資            38.7         19         50.0          14.33        0          -78 📈 持有 → 繼續持有         
6152.TW      百一            19.05          4        58.33          59.99        7         2472 📉 建議賣出              
6153.TW      嘉聯益           17.05          5        54.55           5.24        5         5892 📉 建議賣出              
6155.TW      鈞寶             48.5          8        47.06          23.82        2         -779 📈 持有 → 繼續持有         
6160.TWO     欣技            16.75         15        42.86            1.8        1           43 📈 持有 → 繼續持有         
6163.TWO     華電網            62.9          5        43.75          19.24        5        -1907 📈 持有 → 繼續持有         
6165.TW      浪凡             48.2          9        64.29          10.01        1         -234 📈 持有 → 繼續持有         
6166.TW      凌華             61.0          5        35.29          -5.66        6          294 📈 持有 → 繼續持有         
6167.TWO     久正            14.95          8        58.33          26.23        2         -195 📈 持有 → 繼續持有         
6168.TW      宏齊             23.3          7        59.09          21.62        3         2045 📈 持有 → 繼續持有         
6170.TWO     統振             52.5          6        64.71           9.58        3         1045 📈 持有 → 繼續持有         
6173.TWO     信昌電            63.1          4        57.14          23.42        6        -1173 📉 建議賣出              
6174.TWO     安��           21.45          4        55.56           6.95        6            8 📈 持有 → 繼續持有         
6175.TWO     立敦            47.25          4        52.94          17.88        5        -1182 📉 建議賣出              
6176.TW      瑞儀             93.7          8        58.33          -0.01        2        -1788 📉 建議賣出              
6179.TWO     亞通            27.65         13        33.33          -7.09        1         3226 📈 持有 → 繼續持有         
6180.TWO     橘子             43.6          5        46.67          -1.13        5         -443 📉 建議賣出              
6182.TWO     合晶            36.95          6        59.09           18.7        6        -6592 📈 持有 → 繼續持有         
6186.TWO     新潤             42.5         12         50.0           0.35        0         -360 📈 持有 → 繼續持有         
6187.TWO     萬潤            819.0         20        72.73         102.42        1          117 📈 持有 → 繼續持有         
6188.TWO     廣明             97.6         20         50.0          -2.02        1         -793 📈 持有 → 繼續持有         
6190.TWO     萬泰科            54.3          6        41.67           2.64        6          542 📈 持有 → 繼續持有         
6191.TW      精成科            96.2         20          0.0            0.0        0         1533 📉 建議賣出              
6192.TW      巨路            118.5          6         50.0           8.45        5           63 📉 建議賣出              
6196.TW      帆宣            288.0          5         50.0          -0.66        6          580 📈 持有 → 繼續持有         
6197.TW      佳必琪           195.5          5        55.56          22.87        5         2677 📈 持有 → 繼續持有         
6199.TWO     天品            103.5         20         75.0           6.15        0           39 📈 持有 → 繼續持有         
6202.TW      盛群             56.2          6        42.31          33.12        7        -2965 📈 持有 → 繼續持有         
