扣抵值 DMA 回測報告 (20260309)
==========================================================================================

=== 6831.TW (Best Period: 5) ===
買: 2025-04-10 @ 20.25 | 賣: 2025-05-05 @ 23.10 | 損益: 2.85 (14.07%)
買: 2026-01-20 @ 24.10 | 賣: 2026-02-02 @ 23.30 | 損益: -0.80 (-3.32%)
買: 2026-02-03 @ 23.40 | 賣: 2026-03-03 @ 22.40 | 損益: -1.00 (-4.27%)
買: 2026-03-04 @ 21.30 | 賣: 2026-03-06 @ 22.70 | 損益: 1.40 (6.57%)
小計: 6.04，交易次數: 40

=== 8996.TW (Best Period: 120) ===
買: 2016-03-18 @ 45.27 | 賣: 2016-03-29 @ 42.25 | 損益: -3.02 (-6.67%)
買: 2016-03-30 @ 43.00 | 賣: 2016-11-09 @ 40.62 | 損益: -2.38 (-5.53%)
買: 2016-11-10 @ 41.55 | 賣: 2017-01-10 @ 43.18 | 損益: 1.63 (3.92%)
買: 2018-05-07 @ 35.19 | 賣: 2018-10-09 @ 33.89 | 損益: -1.30 (-3.69%)
買: 2018-10-11 @ 30.51 | 賣: 2018-10-26 @ 29.20 | 損益: -1.31 (-4.29%)
買: 2018-10-29 @ 28.94 | 賣: 2018-12-27 @ 31.06 | 損益: 2.12 (7.33%)
買: 2019-07-11 @ 37.66 | 賣: 2019-08-14 @ 35.35 | 損益: -2.31 (-6.13%)
買: 2019-08-15 @ 35.00 | 賣: 2020-03-23 @ 33.58 | 損益: -1.42 (-4.06%)
買: 2020-03-24 @ 36.86 | 賣: 2020-11-20 @ 49.97 | 損益: 13.11 (35.57%)
買: 2021-12-29 @ 59.61 | 賣: 2022-01-04 @ 57.26 | 損益: -2.35 (-3.94%)
買: 2022-01-05 @ 56.22 | 賣: 2022-01-11 @ 52.55 | 損益: -3.67 (-6.53%)
買: 2022-01-12 @ 51.51 | 賣: 2022-01-21 @ 49.25 | 損益: -2.26 (-4.39%)
買: 2022-01-24 @ 49.72 | 賣: 2022-02-15 @ 47.37 | 損益: -2.35 (-4.73%)
買: 2022-02-16 @ 47.65 | 賣: 2024-01-19 @ 204.38 | 損益: 156.73 (328.92%)
買: 2024-05-21 @ 429.45 | 賣: 2024-07-15 @ 402.85 | 損益: -26.60 (-6.19%)
買: 2024-07-16 @ 394.48 | 賣: 2024-07-19 @ 379.21 | 損益: -15.27 (-3.87%)
買: 2024-07-22 @ 368.38 | 賣: 2024-07-29 @ 339.32 | 損益: -29.06 (-7.89%)
買: 2024-07-30 @ 356.07 | 賣: 2024-08-02 @ 323.07 | 損益: -33.00 (-9.27%)
買: 2024-08-05 @ 291.06 | 賣: 2024-08-06 @ 277.76 | 損益: -13.30 (-4.57%)
買: 2024-08-07 @ 305.34 | 賣: 2024-08-08 @ 292.53 | 損益: -12.81 (-4.20%)
買: 2024-08-09 @ 309.28 | 賣: 2024-11-05 @ 299.43 | 損益: -9.85 (-3.18%)
買: 2024-11-06 @ 308.29 | 賣: 2024-11-12 @ 296.97 | 損益: -11.32 (-3.67%)
買: 2024-11-13 @ 303.86 | 賣: 2024-11-14 @ 290.07 | 損益: -13.79 (-4.54%)
買: 2024-11-15 @ 318.64 | 賣: 2024-11-18 @ 306.82 | 損益: -11.82 (-3.71%)
買: 2024-11-19 @ 337.35 | 賣: 2024-11-21 @ 327.01 | 損益: -10.34 (-3.07%)
買: 2024-11-22 @ 324.55 | 賣: 2024-11-28 @ 314.70 | 損益: -9.85 (-3.03%)
買: 2024-11-29 @ 334.40 | 賣: 2024-12-12 @ 321.59 | 損益: -12.81 (-3.83%)
買: 2024-12-13 @ 325.04 | 賣: 2024-12-16 @ 304.85 | 損益: -20.19 (-6.21%)
買: 2024-12-17 @ 310.76 | 賣: 2024-12-30 @ 300.41 | 損益: -10.35 (-3.33%)
買: 2025-10-16 @ 550.00 | 賣: 2025-10-20 @ 529.00 | 損益: -21.00 (-3.82%)
買: 2025-10-21 @ 520.00 | 賣: 2025-11-14 @ 499.50 | 損益: -20.50 (-3.94%)
買: 2025-11-17 @ 520.00 | 賣: 2025-11-18 @ 468.00 | 損益: -52.00 (-10.00%)
買: 2025-11-19 @ 495.00 | 賣: 2025-11-21 @ 462.00 | 損益: -33.00 (-6.67%)
買: 2025-11-24 @ 478.00 | 賣: 2026-03-06 @ 777.00 | 損益: 299.00 (62.55%)
小計: 83.36，交易次數: 34

=== 3465.TWO (Best Period: 240) ===
買: 2016-01-28 @ 17.65 | 賣: 2016-01-29 @ 15.15 | 損益: -2.50 (-14.16%)
買: 2016-02-01 @ 16.66 | 賣: 2016-02-16 @ 15.00 | 損益: -1.66 (-9.96%)
買: 2016-02-17 @ 16.49 | 賣: 2016-02-22 @ 15.80 | 損益: -0.69 (-4.18%)
買: 2016-02-23 @ 15.80 | 賣: 2016-04-21 @ 15.13 | 損益: -0.67 (-4.24%)
買: 2016-04-22 @ 15.13 | 賣: 2016-05-11 @ 13.64 | 損益: -1.49 (-9.85%)
買: 2016-05-12 @ 13.64 | 賣: 2016-05-13 @ 12.36 | 損益: -1.28 (-9.38%)
買: 2016-05-16 @ 11.77 | 賣: 2016-05-17 @ 10.61 | 損益: -1.16 (-9.86%)
買: 2016-05-18 @ 9.55 | 賣: 2016-09-22 @ 11.60 | 損益: 2.05 (21.47%)
買: 2017-12-26 @ 11.77 | 賣: 2018-02-27 @ 10.68 | 損益: -1.09 (-9.26%)
買: 2018-03-01 @ 10.93 | 賣: 2018-03-21 @ 10.26 | 損益: -0.67 (-6.13%)
買: 2018-03-22 @ 10.93 | 賣: 2018-03-26 @ 9.92 | 損益: -1.01 (-9.24%)
買: 2018-03-27 @ 10.84 | 賣: 2018-05-09 @ 10.42 | 損益: -0.42 (-3.87%)
買: 2018-05-10 @ 10.42 | 賣: 2018-05-11 @ 9.96 | 損益: -0.46 (-4.41%)
買: 2018-05-14 @ 10.68 | 賣: 2018-05-15 @ 10.17 | 損益: -0.51 (-4.78%)
買: 2018-05-16 @ 10.17 | 賣: 2018-06-07 @ 9.96 | 損益: -0.21 (-2.06%)
買: 2018-10-29 @ 17.70 | 賣: 2018-11-28 @ 15.97 | 損益: -1.73 (-9.77%)
買: 2018-11-29 @ 16.81 | 賣: 2022-07-27 @ 86.08 | 損益: 69.27 (412.08%)
小計: 55.77，交易次數: 17

=== 2485.TW (Best Period: 120) ===
買: 2015-03-09 @ 27.58 | 賣: 2015-04-01 @ 26.49 | 損益: -1.09 (-3.95%)
買: 2015-04-02 @ 26.49 | 賣: 2015-04-22 @ 25.15 | 損益: -1.34 (-5.06%)
買: 2015-04-23 @ 25.11 | 賣: 2015-05-18 @ 24.23 | 損益: -0.88 (-3.50%)
買: 2015-05-19 @ 24.61 | 賣: 2016-08-29 @ 32.73 | 損益: 8.12 (32.99%)
買: 2019-06-13 @ 19.85 | 賣: 2020-01-30 @ 18.75 | 損益: -1.10 (-5.54%)
買: 2020-01-31 @ 18.70 | 賣: 2020-02-03 @ 17.45 | 損益: -1.25 (-6.68%)
買: 2020-02-04 @ 17.90 | 賣: 2020-02-27 @ 17.15 | 損益: -0.75 (-4.19%)
買: 2020-10-23 @ 18.55 | 賣: 2020-11-06 @ 17.85 | 損益: -0.70 (-3.77%)
買: 2020-11-09 @ 17.90 | 賣: 2021-01-28 @ 17.30 | 損益: -0.60 (-3.35%)
買: 2021-01-29 @ 17.40 | 賣: 2022-01-14 @ 19.50 | 損益: 2.10 (12.07%)
買: 2022-04-14 @ 17.85 | 賣: 2022-04-27 @ 17.25 | 損益: -0.60 (-3.36%)
買: 2022-04-28 @ 17.35 | 賣: 2022-05-09 @ 16.75 | 損益: -0.60 (-3.46%)
買: 2022-05-10 @ 16.65 | 賣: 2022-05-12 @ 15.95 | 損益: -0.70 (-4.20%)
買: 2022-05-13 @ 16.00 | 賣: 2022-05-16 @ 16.15 | 損益: 0.15 (0.94%)
買: 2023-01-10 @ 17.20 | 賣: 2024-05-06 @ 20.05 | 損益: 2.85 (16.57%)
買: 2025-12-05 @ 22.80 | 賣: 2026-03-06 @ 56.20 | 損益: 33.40 (146.49%)
小計: 37.01，交易次數: 16

=== 3708.TW (Best Period: 60) ===
買: 2014-08-04 @ 74.33 | 賣: 2014-08-05 @ 72.02 | 損益: -2.31 (-3.11%)
買: 2014-08-06 @ 72.35 | 賣: 2014-08-21 @ 70.02 | 損益: -2.33 (-3.22%)
買: 2014-08-22 @ 72.23 | 賣: 2015-09-03 @ 135.42 | 損益: 63.19 (87.48%)
買: 2015-12-22 @ 126.94 | 賣: 2015-12-29 @ 121.40 | 損益: -5.54 (-4.36%)
買: 2015-12-30 @ 120.29 | 賣: 2016-01-06 @ 109.59 | 損益: -10.70 (-8.90%)
買: 2016-01-07 @ 102.58 | 賣: 2016-01-14 @ 104.80 | 損益: 2.22 (2.16%)
買: 2017-03-31 @ 53.36 | 賣: 2017-04-11 @ 51.14 | 損益: -2.22 (-4.16%)
買: 2017-04-12 @ 50.04 | 賣: 2017-04-14 @ 47.38 | 損益: -2.66 (-5.32%)
買: 2017-04-17 @ 47.08 | 賣: 2017-05-12 @ 47.60 | 損益: 0.52 (1.10%)
買: 2017-08-08 @ 66.35 | 賣: 2017-08-10 @ 63.47 | 損益: -2.88 (-4.34%)
買: 2017-08-11 @ 63.62 | 賣: 2017-08-14 @ 60.22 | 損益: -3.40 (-5.34%)
買: 2017-08-15 @ 61.40 | 賣: 2017-09-25 @ 58.89 | 損益: -2.51 (-4.09%)
買: 2017-09-26 @ 57.93 | 賣: 2017-10-03 @ 56.16 | 損益: -1.77 (-3.06%)
買: 2017-10-05 @ 56.16 | 賣: 2017-11-09 @ 52.77 | 損益: -3.39 (-6.04%)
買: 2017-11-10 @ 53.36 | 賣: 2017-12-05 @ 63.62 | 損益: 10.26 (19.23%)
買: 2018-02-01 @ 60.66 | 賣: 2018-02-05 @ 58.52 | 損益: -2.14 (-3.53%)
買: 2018-02-06 @ 54.83 | 賣: 2018-02-09 @ 53.14 | 損益: -1.69 (-3.08%)
買: 2018-02-12 @ 53.80 | 賣: 2018-07-19 @ 58.16 | 損益: 4.36 (8.10%)
買: 2019-01-25 @ 63.54 | 賣: 2019-07-12 @ 62.93 | 損益: -0.61 (-0.96%)
買: 2019-11-22 @ 65.02 | 賣: 2020-01-30 @ 62.05 | 損益: -2.97 (-4.57%)
買: 2020-01-31 @ 62.61 | 賣: 2020-02-03 @ 60.36 | 損益: -2.25 (-3.59%)
買: 2020-02-04 @ 60.28 | 賣: 2020-02-05 @ 59.31 | 損益: -0.97 (-1.61%)
買: 2020-06-22 @ 68.00 | 賣: 2021-02-17 @ 122.76 | 損益: 54.76 (80.53%)
買: 2021-12-22 @ 81.29 | 賣: 2022-01-05 @ 80.42 | 損益: -0.87 (-1.07%)
買: 2022-04-12 @ 98.14 | 賣: 2022-07-18 @ 92.32 | 損益: -5.82 (-5.93%)
買: 2022-07-19 @ 92.76 | 賣: 2022-08-09 @ 89.68 | 損益: -3.08 (-3.32%)
買: 2022-08-10 @ 89.68 | 賣: 2022-08-25 @ 92.76 | 損益: 3.08 (3.43%)
買: 2023-02-03 @ 93.19 | 賣: 2023-02-09 @ 89.24 | 損益: -3.95 (-4.24%)
買: 2023-02-10 @ 89.24 | 賣: 2023-03-16 @ 86.34 | 損益: -2.90 (-3.25%)
買: 2023-03-17 @ 89.24 | 賣: 2023-05-09 @ 85.63 | 損益: -3.61 (-4.05%)
買: 2023-05-10 @ 83.96 | 賣: 2023-06-02 @ 83.44 | 損益: -0.52 (-0.62%)
買: 2023-10-26 @ 81.27 | 賣: 2024-08-28 @ 107.90 | 損益: 26.63 (32.77%)
買: 2025-07-23 @ 108.00 | 賣: 2025-11-24 @ 104.50 | 損益: -3.50 (-3.24%)
買: 2025-11-25 @ 106.00 | 賣: 2025-12-04 @ 102.50 | 損益: -3.50 (-3.30%)
買: 2025-12-05 @ 103.00 | 賣: 2025-12-26 @ 114.50 | 損益: 11.50 (11.17%)
小計: 98.43，交易次數: 35

=== 1466.TW (Best Period: 240) ===
買: 2020-08-13 @ 15.09 | 賣: 2020-08-20 @ 14.03 | 損益: -1.06 (-7.02%)
買: 2020-08-21 @ 14.54 | 賣: 2021-02-05 @ 14.08 | 損益: -0.46 (-3.16%)
買: 2021-02-17 @ 14.35 | 賣: 2021-05-13 @ 13.89 | 損益: -0.46 (-3.21%)
買: 2021-05-14 @ 12.97 | 賣: 2022-03-30 @ 13.80 | 損益: 0.83 (6.40%)
買: 2024-03-14 @ 13.35 | 賣: 2024-04-08 @ 12.90 | 損益: -0.45 (-3.37%)
買: 2024-04-09 @ 12.80 | 賣: 2024-04-16 @ 12.25 | 損益: -0.55 (-4.30%)
買: 2024-04-17 @ 12.45 | 賣: 2024-08-05 @ 11.30 | 損益: -1.15 (-9.24%)
買: 2024-08-06 @ 11.55 | 賣: 2026-03-06 @ 17.10 | 損益: 5.55 (48.05%)
小計: 2.25，交易次數: 8

=== 4533.TWO (Best Period: 120) ===
買: 2016-03-15 @ 10.32 | 賣: 2016-04-22 @ 9.95 | 損益: -0.37 (-3.59%)
買: 2016-04-25 @ 9.67 | 賣: 2016-05-10 @ 9.01 | 損益: -0.66 (-6.83%)
買: 2016-05-11 @ 9.38 | 賣: 2016-05-12 @ 8.98 | 損益: -0.40 (-4.26%)
買: 2016-05-13 @ 8.90 | 賣: 2017-07-18 @ 9.77 | 損益: 0.87 (9.78%)
買: 2018-11-21 @ 9.03 | 賣: 2018-11-30 @ 8.90 | 損益: -0.13 (-1.44%)
買: 2019-06-06 @ 9.64 | 賣: 2019-08-28 @ 9.27 | 損益: -0.37 (-3.84%)
買: 2019-08-29 @ 9.36 | 賣: 2019-10-07 @ 9.06 | 損益: -0.30 (-3.21%)
買: 2019-10-08 @ 9.19 | 賣: 2019-11-04 @ 9.14 | 損益: -0.05 (-0.54%)
買: 2020-06-05 @ 9.40 | 賣: 2021-10-19 @ 10.09 | 損益: 0.69 (7.34%)
買: 2022-01-13 @ 10.85 | 賣: 2022-01-25 @ 10.45 | 損益: -0.40 (-3.69%)
買: 2022-01-26 @ 10.36 | 賣: 2022-03-08 @ 10.00 | 損益: -0.36 (-3.47%)
買: 2022-03-09 @ 10.14 | 賣: 2022-06-22 @ 9.78 | 損益: -0.36 (-3.55%)
買: 2022-06-23 @ 9.78 | 賣: 2022-07-01 @ 9.29 | 損益: -0.49 (-5.01%)
買: 2022-07-04 @ 9.29 | 賣: 2022-07-06 @ 9.25 | 損益: -0.04 (-0.43%)
買: 2023-03-24 @ 10.66 | 賣: 2025-02-21 @ 38.14 | 損益: 27.48 (257.79%)
小計: 25.11，交易次數: 15

=== 00631L.TW (Best Period: 240) ===
買: 2016-10-05 @ 24.97 | 賣: 2016-11-09 @ 23.58 | 損益: -1.39 (-5.57%)
買: 2016-11-10 @ 24.90 | 賣: 2016-11-11 @ 23.65 | 損益: -1.25 (-5.02%)
買: 2016-11-14 @ 23.58 | 賣: 2019-08-07 @ 38.08 | 損益: 14.50 (61.49%)
買: 2019-10-28 @ 46.60 | 賣: 2020-03-09 @ 44.37 | 損益: -2.23 (-4.79%)
買: 2020-03-10 @ 44.72 | 賣: 2020-03-12 @ 39.43 | 損益: -5.29 (-11.83%)
買: 2020-03-13 @ 37.64 | 賣: 2020-03-16 @ 34.63 | 損益: -3.01 (-8.00%)
買: 2020-03-17 @ 32.88 | 賣: 2020-03-18 @ 30.66 | 損益: -2.22 (-6.75%)
買: 2020-03-19 @ 26.40 | 賣: 2022-11-10 @ 83.60 | 損益: 57.20 (216.67%)
買: 2023-11-01 @ 122.90 | 賣: 2026-03-06 @ 478.05 | 損益: 355.15 (288.97%)
小計: 411.46，交易次數: 9

=== 6855.TWO (Best Period: 240) ===
買: 2024-01-30 @ 79.84 | 賣: 2026-02-23 @ 120.00 | 損益: 40.16 (50.30%)
小計: 40.16，交易次數: 1

=== 2108.TW (Best Period: 60) ===
買: 2015-02-25 @ 7.92 | 賣: 2016-01-21 @ 11.73 | 損益: 3.81 (48.11%)
買: 2016-04-27 @ 14.46 | 賣: 2016-05-03 @ 13.99 | 損益: -0.47 (-3.25%)
買: 2016-05-04 @ 13.89 | 賣: 2016-05-09 @ 13.34 | 損益: -0.55 (-3.96%)
買: 2016-05-10 @ 13.55 | 賣: 2016-08-15 @ 13.66 | 損益: 0.11 (0.81%)
買: 2017-03-08 @ 14.95 | 賣: 2017-03-27 @ 14.30 | 損益: -0.65 (-4.35%)
買: 2017-03-28 @ 14.36 | 賣: 2017-04-14 @ 13.77 | 損益: -0.59 (-4.11%)
買: 2017-04-17 @ 13.77 | 賣: 2017-07-04 @ 14.21 | 損益: 0.44 (3.20%)
買: 2017-08-30 @ 14.11 | 賣: 2017-11-03 @ 14.21 | 損益: 0.10 (0.71%)
買: 2017-11-23 @ 15.04 | 賣: 2018-02-06 @ 14.15 | 損益: -0.89 (-5.92%)
買: 2018-02-07 @ 14.11 | 賣: 2018-12-12 @ 19.79 | 損益: 5.68 (40.26%)
買: 2019-03-11 @ 24.08 | 賣: 2019-03-29 @ 23.07 | 損益: -1.01 (-4.19%)
買: 2019-04-01 @ 23.24 | 賣: 2019-04-09 @ 22.40 | 損益: -0.84 (-3.61%)
買: 2019-04-10 @ 22.82 | 賣: 2019-04-15 @ 22.09 | 損益: -0.73 (-3.20%)
買: 2019-04-16 @ 22.58 | 賣: 2019-10-01 @ 23.31 | 損益: 0.73 (3.23%)
買: 2020-05-26 @ 26.08 | 賣: 2021-09-08 @ 82.57 | 損益: 56.49 (216.60%)
買: 2023-02-14 @ 36.68 | 賣: 2023-05-30 @ 35.56 | 損益: -1.12 (-3.05%)
買: 2023-05-31 @ 35.37 | 賣: 2023-06-28 @ 35.56 | 損益: 0.19 (0.54%)
買: 2023-12-21 @ 35.61 | 賣: 2024-01-10 @ 34.43 | 損益: -1.18 (-3.31%)
買: 2024-01-11 @ 34.62 | 賣: 2024-01-17 @ 33.44 | 損益: -1.18 (-3.41%)
買: 2024-01-18 @ 33.54 | 賣: 2024-03-08 @ 32.03 | 損益: -1.51 (-4.50%)
買: 2024-03-11 @ 32.17 | 賣: 2024-03-18 @ 31.61 | 損益: -0.56 (-1.74%)
買: 2024-07-04 @ 36.87 | 賣: 2024-09-04 @ 35.08 | 損益: -1.79 (-4.85%)
買: 2024-09-05 @ 35.66 | 賣: 2024-10-08 @ 33.68 | 損益: -1.98 (-5.55%)
買: 2024-10-09 @ 33.92 | 賣: 2024-11-06 @ 34.89 | 損益: 0.97 (2.86%)
買: 2026-02-25 @ 27.35 | 賣: 2026-03-02 @ 26.25 | 損益: -1.10 (-4.02%)
買: 2026-03-03 @ 25.90 | 賣: 2026-03-04 @ 24.55 | 損益: -1.35 (-5.21%)
買: 2026-03-05 @ 24.95 | 賣: 2026-03-06 @ 25.75 | 損益: 0.80 (3.21%)
小計: 51.82，交易次數: 27

=== 1409.TW (Best Period: 240) ===
買: 2017-04-13 @ 6.07 | 賣: 2017-04-17 @ 5.86 | 損益: -0.21 (-3.46%)
買: 2017-04-18 @ 5.91 | 賣: 2017-05-09 @ 5.72 | 損益: -0.19 (-3.21%)
買: 2017-05-10 @ 5.75 | 賣: 2020-06-09 @ 8.25 | 損益: 2.50 (43.48%)
買: 2021-03-11 @ 11.14 | 賣: 2023-02-06 @ 15.87 | 損益: 4.73 (42.46%)
買: 2024-11-13 @ 14.57 | 賣: 2025-01-02 @ 14.09 | 損益: -0.48 (-3.29%)
買: 2025-01-03 @ 14.00 | 賣: 2025-03-31 @ 13.08 | 損益: -0.92 (-6.57%)
買: 2025-04-01 @ 13.32 | 賣: 2025-04-07 @ 12.17 | 損益: -1.15 (-8.63%)
買: 2025-04-08 @ 11.45 | 賣: 2025-04-09 @ 10.58 | 損益: -0.87 (-7.60%)
買: 2025-04-10 @ 11.64 | 賣: 2025-05-22 @ 12.70 | 損益: 1.06 (9.11%)
小計: 4.47，交易次數: 9

=== 2049.TW (Best Period: 240) ===
買: 2017-05-10 @ 156.31 | 賣: 2017-05-19 @ 149.94 | 損益: -6.37 (-4.08%)
買: 2017-05-22 @ 155.56 | 賣: 2017-05-26 @ 150.69 | 損益: -4.87 (-3.13%)
買: 2017-05-31 @ 151.44 | 賣: 2018-10-26 @ 146.88 | 損益: -4.56 (-3.01%)
買: 2018-10-29 @ 154.14 | 賣: 2019-04-22 @ 237.67 | 損益: 83.53 (54.19%)
買: 2020-05-07 @ 249.96 | 賣: 2020-10-14 @ 241.26 | 損益: -8.70 (-3.48%)
買: 2020-10-15 @ 244.80 | 賣: 2020-10-30 @ 220.86 | 損益: -23.94 (-9.78%)
買: 2020-11-02 @ 226.62 | 賣: 2022-04-07 @ 217.63 | 損益: -8.99 (-3.97%)
買: 2023-12-11 @ 219.26 | 賣: 2024-01-17 @ 208.03 | 損益: -11.23 (-5.12%)
買: 2024-01-18 @ 207.05 | 賣: 2024-06-19 @ 200.22 | 損益: -6.83 (-3.30%)
買: 2024-06-20 @ 204.61 | 賣: 2024-07-29 @ 197.18 | 損益: -7.43 (-3.63%)
買: 2024-07-30 @ 200.14 | 賣: 2024-08-05 @ 190.75 | 損益: -9.39 (-4.69%)
買: 2024-08-06 @ 188.28 | 賣: 2025-04-09 @ 176.91 | 損益: -11.37 (-6.04%)
買: 2025-04-10 @ 194.21 | 賣: 2025-04-21 @ 177.90 | 損益: -16.31 (-8.40%)
買: 2025-04-22 @ 176.91 | 賣: 2026-01-07 @ 196.00 | 損益: 19.09 (10.79%)
小計: -17.37，交易次數: 14

=== 6859.TWO (Best Period: 240) ===
買: 2023-11-30 @ 121.82 | 賣: 2024-01-10 @ 116.99 | 損益: -4.83 (-3.96%)
買: 2024-01-11 @ 116.51 | 賣: 2024-02-16 @ 112.64 | 損益: -3.87 (-3.32%)
買: 2024-02-19 @ 112.64 | 賣: 2024-03-21 @ 127.63 | 損益: 14.99 (13.31%)
買: 2024-10-01 @ 145.66 | 賣: 2024-10-07 @ 140.26 | 損益: -5.40 (-3.71%)
買: 2024-10-08 @ 138.79 | 賣: 2024-10-14 @ 133.89 | 損益: -4.90 (-3.53%)
買: 2024-10-15 @ 132.41 | 賣: 2025-04-09 @ 128.00 | 損益: -4.41 (-3.33%)
買: 2025-04-10 @ 140.50 | 賣: 2025-04-11 @ 134.50 | 損益: -6.00 (-4.27%)
買: 2025-04-14 @ 131.00 | 賣: 2025-08-12 @ 127.00 | 損益: -4.00 (-3.05%)
買: 2025-08-13 @ 127.00 | 賣: 2025-09-04 @ 122.50 | 損益: -4.50 (-3.54%)
買: 2025-09-05 @ 122.00 | 賣: 2025-09-09 @ 118.00 | 損益: -4.00 (-3.28%)
買: 2025-09-10 @ 120.50 | 賣: 2025-09-19 @ 114.00 | 損益: -6.50 (-5.39%)
買: 2025-09-22 @ 116.00 | 賣: 2025-09-23 @ 112.50 | 損益: -3.50 (-3.02%)
買: 2025-09-24 @ 112.00 | 賣: 2025-09-26 @ 108.00 | 損益: -4.00 (-3.57%)
買: 2025-09-30 @ 117.00 | 賣: 2025-10-01 @ 111.50 | 損益: -5.50 (-4.70%)
買: 2025-10-02 @ 113.00 | 賣: 2025-10-13 @ 108.00 | 損益: -5.00 (-4.42%)
買: 2025-10-14 @ 106.00 | 賣: 2025-11-07 @ 102.50 | 損益: -3.50 (-3.30%)
買: 2025-11-10 @ 102.00 | 賣: 2025-11-12 @ 97.50 | 損益: -4.50 (-4.41%)
買: 2025-11-13 @ 99.50 | 賣: 2025-11-14 @ 92.50 | 損益: -7.00 (-7.04%)
買: 2025-11-17 @ 95.00 | 賣: 2025-11-18 @ 89.90 | 損益: -5.10 (-5.37%)
買: 2025-11-19 @ 98.80 | 賣: 2025-11-21 @ 95.40 | 損益: -3.40 (-3.44%)
買: 2025-11-24 @ 99.00 | 賣: 2026-01-13 @ 113.00 | 損益: 14.00 (14.14%)
小計: -60.92，交易次數: 21

=== 1582.TW (Best Period: 20) ===
買: 2014-05-05 @ 30.55 | 賣: 2014-09-29 @ 38.84 | 損益: 8.29 (27.14%)
買: 2014-12-10 @ 37.81 | 賣: 2015-04-27 @ 40.78 | 損益: 2.97 (7.86%)
買: 2015-09-16 @ 30.77 | 賣: 2015-12-10 @ 33.19 | 損益: 2.42 (7.86%)
買: 2016-03-01 @ 33.72 | 賣: 2016-05-09 @ 34.32 | 損益: 0.60 (1.78%)
買: 2016-06-16 @ 35.31 | 賣: 2016-10-13 @ 38.20 | 損益: 2.89 (8.18%)
買: 2016-11-21 @ 40.08 | 賣: 2017-02-07 @ 45.93 | 損益: 5.85 (14.60%)
買: 2017-02-21 @ 44.70 | 賣: 2017-03-07 @ 44.05 | 損益: -0.65 (-1.45%)
買: 2017-03-22 @ 49.32 | 賣: 2017-03-27 @ 47.73 | 損益: -1.59 (-3.22%)
買: 2017-03-28 @ 48.09 | 賣: 2017-04-14 @ 46.36 | 損益: -1.73 (-3.60%)
買: 2017-04-17 @ 46.72 | 賣: 2017-05-12 @ 49.18 | 損益: 2.46 (5.27%)
買: 2017-05-15 @ 49.32 | 賣: 2017-11-10 @ 54.11 | 損益: 4.79 (9.71%)
買: 2018-02-02 @ 49.65 | 賣: 2018-02-26 @ 49.96 | 損益: 0.31 (0.62%)
買: 2018-03-19 @ 51.68 | 賣: 2018-05-07 @ 50.43 | 損益: -1.25 (-2.42%)
買: 2018-06-20 @ 49.18 | 賣: 2018-07-04 @ 48.48 | 損益: -0.70 (-1.42%)
買: 2018-08-10 @ 49.27 | 賣: 2018-08-17 @ 48.59 | 損益: -0.68 (-1.38%)
買: 2018-09-05 @ 49.61 | 賣: 2018-09-07 @ 48.51 | 損益: -1.10 (-2.22%)
買: 2018-09-14 @ 49.27 | 賣: 2018-10-09 @ 47.57 | 損益: -1.70 (-3.45%)
買: 2018-10-11 @ 45.11 | 賣: 2018-10-16 @ 47.40 | 損益: 2.29 (5.08%)
買: 2018-12-17 @ 42.24 | 賣: 2018-12-27 @ 41.80 | 損益: -0.44 (-1.04%)
買: 2019-01-29 @ 43.45 | 賣: 2019-05-20 @ 50.40 | 損益: 6.95 (16.00%)
買: 2019-06-28 @ 53.52 | 賣: 2019-08-16 @ 53.95 | 損益: 0.43 (0.80%)
買: 2019-09-05 @ 53.95 | 賣: 2019-09-23 @ 53.61 | 損益: -0.34 (-0.63%)
買: 2019-10-31 @ 54.02 | 賣: 2020-02-12 @ 59.68 | 損益: 5.66 (10.48%)
買: 2020-04-30 @ 54.09 | 賣: 2020-07-03 @ 57.54 | 損益: 3.45 (6.38%)
買: 2020-07-16 @ 56.84 | 賣: 2020-10-22 @ 62.60 | 損益: 5.76 (10.13%)
買: 2020-11-10 @ 63.69 | 賣: 2020-12-15 @ 61.72 | 損益: -1.97 (-3.09%)
買: 2021-01-20 @ 61.21 | 賣: 2021-01-29 @ 59.10 | 損益: -2.11 (-3.45%)
買: 2021-03-17 @ 63.40 | 賣: 2021-05-11 @ 60.56 | 損益: -2.84 (-4.48%)
買: 2021-05-12 @ 58.44 | 賣: 2021-05-13 @ 58.73 | 損益: 0.29 (0.50%)
買: 2021-06-28 @ 60.85 | 賣: 2021-07-15 @ 60.48 | 損益: -0.37 (-0.61%)
買: 2021-10-08 @ 54.62 | 賣: 2021-10-25 @ 54.86 | 損益: 0.24 (0.44%)
買: 2021-10-28 @ 54.93 | 賣: 2021-11-15 @ 53.06 | 損益: -1.87 (-3.40%)
買: 2021-11-16 @ 53.92 | 賣: 2021-11-29 @ 52.28 | 損益: -1.64 (-3.04%)
買: 2021-11-30 @ 53.53 | 賣: 2021-12-01 @ 53.76 | 損益: 0.23 (0.43%)
買: 2022-01-04 @ 54.62 | 賣: 2022-02-10 @ 54.70 | 損益: 0.08 (0.15%)
買: 2022-03-24 @ 56.18 | 賣: 2022-04-27 @ 54.31 | 損益: -1.87 (-3.33%)
