expansion,eps,gm,advice,om,price,prev_eps,prev_year,prev_eps_yoy,eps_yoy,date,prev_rev_yoy,name,rev_yoy,pe,symbol,est_price,status
-15.66,9.39,N/A,⚪ 中性觀察,N/A,204.5,6.9,2025,-8.37,-5.53,2025-12,13.01,台表科,10.13,8.632334318277755,6278.TW,355.34999999999997,📉 獲利侵蝕
-15.689999999999998,-7.23,N/A,⚪ 數據不足,N/A,895.0,-4.65,2025,7.24,44.38,2025-12,69.11,沛爾生醫-創,60.07,0.0,6949.TW,-237.15000000000003,⚠️ 獲利稀釋
-15.69,1.55,19.14%,⚪ 中性觀察,6.69%,28.7999992371,1.08,2025,-22.9,-21.93,2025-12,-7.44,遠東新,-6.24,7.67999979656,1402.TW,56.25,🌑 雙重衰退
-15.690000000000005,-1.96,N/A,⚪ 數據不足,N/A,24.3999996185,-1.33,2025,28.11,22.83,2025-12,38.99,ABC-KY,38.52,0.0,6598.TW,-69.6,⚠️ 獲利稀釋
-15.73,4.1,N/A,⚪ 中性觀察,N/A,44.4000015259,3.37,2025,-11.78,-13.68,2025-12,3.55,百和,2.05,3.9572193873351167,9938.TW,168.29999999999998,📉 獲利侵蝕
-15.76,3.41,N/A,⚪ 中性觀察,N/A,60.0999984741,1.89,2025,-22.31,-2.59,2025-12,16.5,千附,13.17,8.476727570394923,8383.TWO,106.35,📉 獲利侵蝕
-15.849999999999998,3.41,N/A,⚪ 中性觀察,N/A,45.5,2.29,2025,-54.2,-46.72,2025-12,-30.5,匯僑設計,-30.87,6.701030927835052,6754.TW,101.85,🌑 雙重衰退
-15.969999999999999,5.97,N/A,⚪ 中性觀察,N/A,91.0,4.02,2025,-24.29,-21.86,2025-12,-2.74,益張,-5.89,6.527977044476328,8342.TWO,209.09999999999997,🌑 雙重衰退
-15.99,5.48,N/A,⚪ 中性觀察,N/A,62.2999992371,4.0,2025,-15.38,-6.01,2025-12,14.8,群益期,9.98,4.6806911522990235,6024.TW,199.65,📉 獲利侵蝕
-16.07,2.9,N/A,⚪ 中性觀察,N/A,40.75,2.35,2025,-13.92,-2.36,2025-12,5.83,華孚,13.71,5.390211640211641,6235.TW,113.39999999999999,📉 獲利侵蝕
-16.37,4.01,N/A,❌ 暫避觀望,N/A,494.0,2.8,2025,-25.2,-27.01,2025-12,-9.08,采鈺,-10.64,52.72145144076841,6789.TW,140.54999999999998,🌑 雙重衰退
-16.4,6.81,N/A,❌ 暫避觀望,N/A,271.5,3.84,2025,-43.52,-23.41,2025-12,-6.83,鈺太,-7.01,20.646387832699624,6679.TWO,197.24999999999997,🌑 雙重衰退
-16.419999999999998,-2.6,5.34%,⚪ 數據不足,-4.30%,12.9499998093,-1.85,2025,-51.82,-29.83,2025-12,-10.84,台聚,-13.41,0.0,1304.TW,-96.6,🌑 雙重衰退
-16.689999999999998,16.97,48.09%,⚪ 中性觀察,32.41%,315.5,12.33,2025,9.74,5.64,2025-12,24.44,凡甲,22.33,7.576849183477425,3526.TWO,624.6,⚠️ 獲利稀釋
-16.81,1.98,46.40%,❌ 暫避觀望,17.75%,193.0,1.39,2025,-22.03,-29.79,2025-12,-4.58,前鼎,-12.98,38.522954091816366,4908.TWO,75.14999999999999,🌑 雙重衰退
-16.88,4.04,N/A,⚪ 中性觀察,N/A,127.5,3.01,2025,-10.23,-7.18,2025-12,12.71,昕奇雲端,9.7,12.166030534351144,7747.TWO,157.20000000000002,📉 獲利侵蝕
-16.93,9.52,9.56%,⚪ 中性觀察,7.58%,94.5,6.59,2025,67.26,34.08,2025-12,58.45,根基,51.01,4.434537775692163,2546.TW,319.65000000000003,⚠️ 獲利稀釋
-16.990000000000002,2.1,33.40%,⚪ 中性觀察,27.38%,45.4500007629,0.95,2025,-37.41,-32.89,2025-12,-41.9,興富發,-15.9,13.814589897537992,2542.TW,49.35,🌑 雙重衰退
-17.020000000000003,-0.84,28.85%,⚪ 數據不足,-17.20%,19.0,-0.82,2025,-38.98,16.83,2025-12,16.84,全域,33.85,0.0,3067.TWO,-35.099999999999994,⚠️ 獲利稀釋
-17.049999999999997,7.83,58.57%,❌ 暫避觀望,27.57%,1550.0,4.6,2025,-25.66,-12.03,2025-12,-6.01,昇達科,5.02,86.49553571428572,3491.TWO,268.79999999999995,🏰 高護城河
-17.25,-0.48,3.88%,⚪ 數據不足,0.87%,16.6000003815,-0.65,2025,-58.54,0.0,2025-12,7.82,尚立,17.25,0.0,3360.TWO,-28.5,📉 獲利侵蝕
-17.27,2.23,N/A,⚪ 中性觀察,N/A,52.5,1.71,2025,-11.4,-5.51,2025-12,16.23,欣泰,11.76,9.29203539823009,8917.TWO,84.74999999999999,📉 獲利侵蝕
-17.349999999999994,11.77,N/A,❌ 暫避觀望,N/A,485.5,9.12,2025,113.1,67.87,2025-12,106.86,意騰-KY,85.22,17.204110559886605,7749.TW,423.29999999999995,⚠️ 獲利稀釋
-17.379999999999995,-0.09,N/A,⚪ 數據不足,N/A,30.4500007629,-0.08,2025,-115.09,-116.36,2025-12,-99.19,豐謙,-98.98,0.0,5523.TWO,-3.5999999999999996,🌑 雙重衰退
-17.43,7.27,63.24%,⚪ 數據不足,24.73%,83.9000015259,4.7,2025,-5.06,-10.36,2025-12,10.44,嘉實,7.07,0.0,3158.TWO,0.0,🏰 高護城河
-17.45,4.31,35.36%,⚪ 中性觀察,30.49%,62.2000007629,2.76,2025,-37.98,-22.2,2025-12,-9.08,裕民,-4.75,7.422434458579953,2606.TW,125.69999999999999,🌑 雙重衰退
-17.5,18.14,55.31%,⚪ 中性觀察,23.84%,193.5,13.82,2025,-8.92,-7.14,2025-12,0.51,美時,10.36,4.23228346456693,1795.TW,685.8,🏰 高護城河
-17.55,26.87,38.19%,⚪ 中性觀察,16.92%,515.0,20.8,2025,-18.56,-19.62,2025-12,0.41,聯詠,-2.07,7.241282339707536,3034.TW,1066.8000000000002,🌑 雙重衰退
-17.56,4.08,70.98%,⚪ 中性觀察,31.38%,71.0,3.06,2025,3.78,11.73,2025-12,23.13,中信金,29.29,7.142857142857143,2891.TW,149.1,🏰 高護城河
-17.66,2.14,N/A,⚪ 數據不足,N/A,38.9500007629,1.66,2025,0.61,-10.33,2025-12,4.58,常廣,7.33,0.0,6730.TWO,0.0,📉 獲利侵蝕
-17.66,1.87,N/A,⚪ 中性觀察,N/A,41.7999992371,1.84,2025,8.24,-19.4,2025-12,2.2,大汽電,-1.74,7.096774064023769,8931.TWO,88.35000000000001,🌑 雙重衰退
-17.720000000000002,5.27,37.77%,⚪ 中性觀察,36.66%,77.4000015259,2.44,2025,-61.76,-34.78,2025-12,-24.86,慧洋-KY,-17.06,9.859872805847134,2637.TW,117.75,🌑 雙重衰退
-17.77,2.1,N/A,❌ 暫避觀望,N/A,88.1999969482,1.21,2025,-31.64,-4.98,2025-12,10.16,昶昕,12.79,19.86486417752252,8438.TW,66.60000000000001,📉 獲利侵蝕
-17.79,-1.12,N/A,⚪ 數據不足,N/A,6.9400000572,-0.82,2025,-28.12,-21.74,2025-12,-9.55,佳總,-3.95,0.0,5355.TWO,-36.6,🌑 雙重衰退
-17.81,4.2,39.87%,⚪ 中性觀察,7.82%,67.5999984741,3.14,2025,-4.85,2.69,2025-12,25.9,倫飛,20.5,6.419752941509972,2364.TW,157.95,⚠️ 獲利稀釋
-17.95,7.05,22.01%,❌ 暫避觀望,15.04%,368.0,4.61,2025,11.3,9.84,2025-12,24.72,勤凱,27.79,22.744128553770086,4760.TWO,242.7,⚠️ 獲利稀釋
-17.97,2.53,N/A,⚪ 中性觀察,N/A,60.2000007629,1.52,2025,0.66,9.52,2025-12,24.12,大世科,27.49,11.107011210867158,8099.TWO,81.3,⚠️ 獲利稀釋
-17.98,2.37,25.76%,⚪ 中性觀察,10.08%,61.4000015259,1.49,2025,-29.38,-21.36,2025-12,0.55,怡利電,-3.38,11.807692601134615,2497.TW,78.0,🌑 雙重衰退
-17.98,14.92,32.65%,⚪ 中性觀察,10.54%,165.0,12.08,2025,-0.58,-20.89,2025-12,7.51,拓凱,-2.91,4.091247210513266,4536.TW,604.9499999999999,🌑 雙重衰退
-18.21,1.58,18.21%,⚪ 中性觀察,6.19%,20.8999996185,1.48,2025,-1.99,-22.93,2025-12,-3.67,六暉-KY,-4.72,4.282786807069672,2115.TW,73.2,🌑 雙重衰退
-18.419999999999998,6.57,N/A,⚪ 中性觀察,N/A,116.5,4.78,2025,-23.95,-2.48,2025-12,20.49,世紀鋼,15.94,7.121026894865526,9958.TW,245.39999999999998,📉 獲利侵蝕
-18.439999999999998,2.07,N/A,❌ 暫避觀望,N/A,146.0,1.33,2025,-41.96,-11.69,2025-12,2.03,台虹,6.75,35.01199040767386,8039.TW,62.55,📉 獲利侵蝕
-18.52,5.32,31.94%,⚪ 中性觀察,17.40%,56.2999992371,3.36,2025,-30.34,-19.0,2025-12,-4.67,華勝-KY,-0.48,4.664457269022369,2248.TW,181.05,🌑 雙重衰退
-18.560000000000002,3.08,N/A,⚪ 中性觀察,N/A,40.4500007629,2.14,2025,-30.54,-26.71,2025-12,-7.04,福興,-8.15,5.713276943912429,9924.TW,106.2,🌑 雙重衰退
-18.599999999999998,2.2,N/A,⚪ 中性觀察,N/A,39.9000015259,1.52,2025,-1.94,-7.56,2025-12,6.64,進典,11.04,7.6436784532375475,6843.TWO,78.30000000000001,📉 獲利侵蝕
-18.679999999999996,3.89,N/A,⚪ 中性觀察,N/A,142.5,2.98,2025,-37.15,-33.16,2025-12,-10.54,久昌,-14.48,13.04945054945055,6720.TWO,163.8,🌑 雙重衰退
-18.68,-1.86,N/A,⚪ 數據不足,N/A,70.1999969482,-1.71,2025,-33.86,-14.2,2025-12,1.91,力積電,4.48,0.0,6770.TW,-73.35000000000001,📉 獲利侵蝕
-18.7,8.72,N/A,⚪ 數據不足,N/A,255.5,6.03,2025,14.64,11.79,2025-12,37.75,安葆,30.49,0.0,7792.TWO,0.0,⚠️ 獲利稀釋
-18.739999999999995,16.28,N/A,⚪ 數據不足,N/A,487.0,12.91,2025,74.46,41.2,2025-12,75.55,崴寶,59.94,0.0,7744.TWO,0.0,⚠️ 獲利稀釋
-18.79,6.18,N/A,⚪ 中性觀察,N/A,53.0999984741,3.56,2025,-26.95,-10.24,2025-12,9.03,明安,8.55,3.2636753825507068,8938.TWO,244.04999999999998,📉 獲利侵蝕
-18.86,-3.92,N/A,⚪ 數據不足,N/A,68.3000030518,-4.17,2025,-37.5,-48.08,2025-12,-51.26,心誠鎂,-29.22,0.0,6934.TW,0.0,🌑 雙重衰退
-18.939999999999998,0.2,3.78%,❌ 暫避觀望,0.03%,8.6199998856,0.16,2025,-68.0,-47.37,2025-12,-43.41,三商壽,-28.43,31.92592550222222,2867.TW,4.050000000000001,🌑 雙重衰退
-19.090000000000003,24.76,N/A,⚪ 中性觀察,N/A,703.0,16.64,2025,27.98,28.04,2025-12,54.5,洋基工程,47.13,12.196391394864676,6691.TW,864.6000000000001,⚠️ 獲利稀釋
-19.17,3.3,27.76%,⚪ 中性觀察,22.79%,33.7999992371,2.45,2025,-20.71,-15.42,2025-12,4.82,國產,3.75,4.2039800046144284,2504.TW,120.6,📉 獲利侵蝕
-19.26,4.16,N/A,⚪ 中性觀察,N/A,103.5,3.37,2025,-2.88,0.0,2025-12,19.53,虎門科技,19.26,9.82905982905983,6791.TWO,157.95,📉 獲利侵蝕
-19.33,-2.43,N/A,⚪ 數據不足,N/A,14.1499996185,-1.49,2025,-0.68,-28.57,2025-12,-8.87,康那香,-9.24,0.0,9919.TW,-63.3,🌑 雙重衰退
-19.43,3.77,N/A,⚪ 中性觀察,N/A,75.5,2.21,2025,-26.01,-7.65,2025-12,11.06,迎廣,11.78,10.342465753424657,6117.TW,109.50000000000001,📉 獲利侵蝕
-19.490000000000002,5.11,N/A,⚪ 中性觀察,N/A,75.0,3.18,2025,-38.85,-8.26,2025-12,7.39,博弘,11.23,6.270903010033444,6997.TWO,179.4,📉 獲利侵蝕
-19.509999999999998,41.98,N/A,❌ 暫避觀望,N/A,2330.0,19.9,2025,-27.04,3.78,2025-12,7.55,群聯,23.29,30.437622468974528,8299.TWO,1148.25,⚠️ 獲利稀釋
-19.59,2.3,45.13%,❌ 暫避觀望,17.87%,67.5999984741,1.25,2025,-44.93,-22.56,2025-12,-10.95,精湛,-2.97,15.022221883133334,2070.TWO,67.5,🌑 雙重衰退
-19.619999999999997,10.75,18.77%,⚪ 中性觀察,15.81%,183.5,7.25,2025,7.57,0.37,2025-12,16.0,潤弘,19.99,7.554549197200493,2597.TW,364.35,⚠️ 獲利稀釋
-19.669999999999998,6.18,N/A,⚪ 中性觀察,N/A,118.5,4.41,2025,-14.37,-4.63,2025-12,9.06,博大,15.04,8.028455284552846,8109.TWO,221.4,📉 獲利侵蝕
-19.78,3.18,N/A,⚪ 中性觀察,N/A,97.1999969482,2.46,2025,-25.46,-30.29,2025-12,-9.94,晶焱,-10.51,13.046979456134226,6411.TWO,111.75000000000001,🌑 雙重衰退
-19.82,3.59,N/A,⚪ 中性觀察,N/A,61.0999984741,2.65,2025,6.94,7.23,2025-12,24.69,創為精密,27.05,7.0635836386242765,6899.TWO,129.75,⚠️ 獲利稀釋
-19.919999999999998,4.1,N/A,⚪ 中性觀察,N/A,26.4500007629,3.03,2025,-35.26,-24.63,2025-12,-3.47,寶成,-4.71,2.6188119567227726,9904.TW,151.5,🌑 雙重衰退
-20.01,13.02,N/A,⚪ 中性觀察,N/A,228.0,9.16,2025,-12.51,-14.96,2025-12,8.16,來億-KY,5.05,6.91747572815534,6890.TW,494.40000000000003,📉 獲利侵蝕
-20.09,20.1,30.19%,⚪ 中性觀察,19.16%,323.5,14.33,2025,-20.3,-16.94,2025-12,5.39,儒鴻,3.15,6.620957838722882,1476.TW,732.9,📉 獲利侵蝕
-20.169999999999998,1.54,31.33%,❌ 暫避觀望,12.18%,92.5,0.94,2025,-42.24,-14.53,2025-12,8.42,達邁,5.64,28.374233128834355,3645.TW,48.900000000000006,📉 獲利侵蝕
-20.380000000000003,11.21,23.92%,⚪ 中性觀察,18.94%,80.4000015259,7.64,2025,-38.09,-33.63,2025-12,-11.06,萬海,-13.25,3.1578947967753335,2615.TW,381.90000000000003,🌑 雙重衰退
-20.479999999999997,7.78,N/A,⚪ 中性觀察,N/A,97.9000015259,5.84,2025,-21.61,-26.4,2025-12,-0.64,達爾膚,-5.92,4.791972664018599,6523.TWO,306.45000000000005,🌑 雙重衰退
-20.58,2.15,18.10%,❌ 暫避觀望,4.42%,91.8000030518,1.64,2025,3.14,-10.04,2025-12,10.26,利機,10.54,15.85492280687392,3444.TWO,86.85,📉 獲利侵蝕
-20.61,10.18,N/A,⚪ 中性觀察,N/A,191.0,5.41,2025,-29.25,-25.35,2025-12,-6.88,裕慶-KY,-4.74,10.274341043571813,6957.TW,278.85,🌑 雙重衰退
-20.63,1.18,N/A,❌ 暫避觀望,N/A,106.5,0.98,2025,-8.41,-20.27,2025-12,3.67,艾華,0.36,36.3481228668942,6204.TWO,43.949999999999996,📉 獲利侵蝕
-20.650000000000002,-1.51,1.54%,⚪ 數據不足,-34.06%,19.2999992371,-1.14,2025,18.25,6.88,2025-12,42.64,位速,27.53,0.0,3508.TWO,-59.7,⚠️ 獲利稀釋
-20.66,7.48,N/A,❌ 暫避觀望,N/A,345.0,4.96,2025,-30.26,-18.46,2025-12,-4.79,力成,2.2,20.414201183431956,6239.TW,253.49999999999997,📉 獲利侵蝕
-20.75,-2.16,-18.95%,⚪ 數據不足,-73.69%,11.4499998093,-2.36,2025,-161.36,-66.41,2025-12,-36.93,隆銘綠能,-45.66,0.0,3018.TW,-81.14999999999999,🌑 雙重衰退
-20.75,159.41,47.97%,⚪ 中性觀察,36.75%,5145.0,109.06,2025,-15.56,-17.91,2025-12,6.5,大立光,2.84,13.80244661444361,3008.TW,5591.4,📉 獲利侵蝕
-20.76,5.77,28.71%,⚪ 中性觀察,12.48%,68.0,3.81,2025,-26.64,-18.35,2025-12,11.19,友輝,2.41,5.112781954887218,4933.TWO,199.5,📉 獲利侵蝕
-20.82,12.25,N/A,⚪ 中性觀察,N/A,191.0,8.74,2025,-18.99,-27.39,2025-12,-7.59,豐祥-KY,-6.57,6.368789596532177,5288.TW,449.85,🌑 雙重衰退
-20.84,6.33,N/A,⚪ 中性觀察,N/A,127.5,4.34,2025,60.59,24.26,2025-12,55.99,創泓科技,45.1,8.934828311142256,7714.TWO,214.04999999999998,⚠️ 獲利稀釋
-20.85,72.7,N/A,⚪ 中性觀察,N/A,1425.0,52.62,2025,40.25,45.15,2025-12,60.07,祥碩,66.0,8.231284658040666,5269.TW,2596.8,⚠️ 獲利稀釋
-20.869999999999997,3.81,44.64%,⚪ 中性觀察,12.42%,51.7999992371,2.89,2025,-27.93,-32.69,2025-12,-12.22,曜亞,-11.82,5.169660602504989,4138.TWO,150.3,🌑 雙重衰退
-20.91,5.28,32.18%,❌ 暫避觀望,14.07%,224.0,3.95,2025,-13.57,-15.57,2025-12,7.28,晶技,5.34,17.138485080336647,3042.TW,196.05,📉 獲利侵蝕
-21.02,0.7,28.61%,❌ 暫避觀望,8.69%,46.7000007629,0.32,2025,-56.16,-40.68,2025-12,-24.68,微端,-19.66,57.65432192950617,3285.TWO,12.15,🌑 雙重衰退
-21.13,6.71,N/A,⚪ 中性觀察,N/A,182.5,4.07,2025,18.54,-23.02,2025-12,-1.72,中美晶,-1.89,12.726638772663875,5483.TWO,215.10000000000002,🌑 雙重衰退
-21.18,2.27,N/A,⚪ 中性觀察,N/A,36.5,1.77,2025,-8.29,-17.45,2025-12,1.46,志超,3.73,6.175972927241964,8213.TW,88.64999999999999,📉 獲利侵蝕
-21.39,4.99,32.82%,❌ 暫避觀望,27.31%,244.5,3.09,2025,-30.87,-18.86,2025-12,-1.5,精材,2.53,22.555350553505534,3374.TWO,162.6,📉 獲利侵蝕
-21.5,9.05,16.76%,⚪ 中性觀察,6.72%,115.0,8.01,2025,-12.04,-27.23,2025-12,-3.53,群光,-5.73,4.713114754098361,2385.TW,366.00000000000006,🌑 雙重衰退
-21.51,4.18,N/A,⚪ 中性觀察,N/A,90.0,3.44,2025,3.3,-0.48,2025-12,22.78,三聯,21.03,8.763388510223953,5493.TWO,154.04999999999998,📉 獲利侵蝕
-21.560000000000002,2.13,19.71%,⚪ 中性觀察,12.02%,21.7999992371,1.66,2025,-41.75,-31.07,2025-12,-8.33,美亞,-9.51,3.9999998600183484,2020.TW,81.75,🌑 雙重衰退
-21.73,2.52,N/A,⚪ 中性觀察,N/A,91.8000030518,1.78,2025,-28.8,-26.32,2025-12,-6.36,日揚,-4.59,14.548336458288432,6208.TWO,94.64999999999999,🌑 雙重衰退
-21.77,1.56,12.48%,⚪ 中性觀察,4.05%,52.5999984741,1.22,2025,-13.48,-22.0,2025-12,4.37,廣宇,-0.23,12.892156488749999,2328.TW,61.2,🌑 雙重衰退
-21.8,2.73,N/A,⚪ 中性觀察,N/A,74.4000015259,1.72,2025,-32.02,-23.53,2025-12,-1.49,正基,-1.73,12.137031244029362,6546.TWO,91.95,🌑 雙重衰退
-21.830000000000002,2.48,N/A,❌ 暫避觀望,N/A,113.5,0.91,2025,-75.62,-52.99,2025-12,-37.61,榮田,-31.16,24.30406852248394,7709.TWO,70.05,🌑 雙重衰退
-21.96,-0.96,12.86%,⚪ 數據不足,-5.35%,14.6999998093,-0.75,2025,-2.74,-15.66,2025-12,10.72,建舜電,6.3,0.0,3322.TWO,-39.300000000000004,📉 獲利侵蝕
-22.09,4.31,27.05%,❌ 暫避觀望,4.85%,324.0,3.01,2025,-35.13,-22.62,2025-12,-1.42,上銀,-0.53,31.06423777564717,2049.TW,156.45,🌑 雙重衰退
-22.14,32.84,34.25%,⚪ 中性觀察,20.51%,722.0,22.41,2025,-27.07,-14.37,2025-12,0.68,玉晶光,7.77,9.90941531704639,3406.TW,1092.9,📉 獲利侵蝕
-22.160000000000004,-7.24,N/A,⚪ 數據不足,N/A,73.1999969482,-5.76,2025,10.97,21.08,2025-12,41.35,益安,43.24,0.0,6499.TWO,-281.84999999999997,⚠️ 獲利稀釋
-22.48,1.44,N/A,⚪ 數據不足,N/A,39.0,1.05,2025,41.89,5.88,2025-12,28.6,宏�砦C戲-創,28.36,0.0,6908.TW,0.0,⚠️ 獲利稀釋
-22.5,15.29,N/A,❌ 暫避觀望,N/A,1100.0,10.68,2025,-45.48,-25.74,2025-12,-0.4,環球晶,-3.24,30.916245081506467,6488.TWO,533.6999999999999,🌑 雙重衰退
-22.5,2.35,N/A,⚪ 中性觀察,N/A,65.9000015259,1.44,2025,-32.39,-21.14,2025-12,1.48,諾貝兒,1.36,10.629032504177419,6844.TWO,93.0,📉 獲利侵蝕
-22.55,5.42,N/A,⚪ 中性觀察,N/A,168.0,3.57,2025,-47.73,-28.68,2025-12,-6.32,博盛半導體,-6.13,13.680781758957654,7712.TWO,184.20000000000002,🌑 雙重衰退
-22.57,8.29,N/A,⚪ 中性觀察,N/A,206.5,6.02,2025,-29.18,-19.59,2025-12,7.33,三集瑞-KY,2.98,9.97584541062802,6862.TW,310.5,📉 獲利侵蝕
-22.57,2.18,N/A,⚪ 中性觀察,N/A,56.2999992371,1.54,2025,-45.77,-27.57,2025-12,-1.21,華宏,-5.0,10.255008968506376,8240.TWO,82.35000000000001,🌑 雙重衰退
-22.58,3.92,N/A,⚪ 中性觀察,N/A,122.5,2.48,2025,-33.88,-18.72,2025-12,1.29,科定,3.86,13.764044943820224,6655.TW,133.5,📉 獲利侵蝕
-22.64,-2.15,19.82%,⚪ 數據不足,-262.93%,31.8500003815,-1.29,2025,-74.32,-73.98,2025-12,-48.42,鴻華先進-創,-51.34,0.0,2258.TW,-66.3,🌑 雙重衰退
-22.64,2.0,N/A,❌ 暫避觀望,N/A,81.1999969482,1.51,2025,-32.58,-25.66,2025-12,-0.59,詮欣,-3.02,15.952848123418468,6205.TW,76.35,🌑 雙重衰退
-22.66,6.9,N/A,⚪ 中性觀察,N/A,187.0,5.79,2025,-0.69,-8.99,2025-12,24.0,宸曜,13.67,10.201854882705945,6922.TWO,274.95000000000005,📉 獲利侵蝕
-22.7,3.71,23.43%,⚪ 中性觀察,12.74%,62.2000007629,2.32,2025,-36.61,-30.65,2025-12,-5.97,富林-KY,-7.95,7.060158996923951,1341.TW,132.14999999999998,🌑 雙重衰退
-22.75,2.97,37.27%,❌ 暫避觀望,21.78%,428.0,1.92,2025,-34.36,-18.46,2025-12,-3.9,全新,4.29,63.03387334315169,2455.TW,101.85,📉 獲利侵蝕
-22.799999999999997,2.51,N/A,❌ 暫避觀望,N/A,114.0,1.89,2025,-50.93,-49.48,2025-12,-28.87,全訊,-26.68,17.194570135746606,5222.TW,99.45,🌑 雙重衰退
-22.869999999999997,4.2,N/A,⚪ 中性觀察,N/A,58.9000015259,3.18,2025,2.91,-8.03,2025-12,17.25,展�眥篕�,14.84,5.663461685182693,6776.TW,156.0,📉 獲利侵蝕
-22.950000000000003,32.29,N/A,⚪ 中性觀察,N/A,1025.0,22.26,2025,39.26,41.25,2025-12,60.19,兆聯實業,64.2,13.887007180598834,6944.TW,1107.15,⚠️ 獲利稀釋
-23.010000000000005,-1.25,-26.90%,⚪ 數據不足,-63.96%,50.2999992371,-1.46,2025,-117.3,-112.33,2025-12,-89.05,新復興,-89.32,0.0,4909.TWO,-71.25,🌑 雙重衰退
-23.129999999999995,1.38,5.82%,⚪ 中性觀察,1.38%,37.2999992371,1.06,2025,-42.93,-39.91,2025-12,-16.8,仁寶,-16.78,10.50704203861972,2324.TW,53.25,🌑 雙重衰退
-23.349999999999998,4.6,37.68%,⚪ 中性觀察,21.70%,80.0,3.37,2025,-27.88,-19.33,2025-12,-5.13,漢田生技,4.02,6.962576153176675,1294.TWO,172.35,📉 獲利侵蝕
-23.369999999999997,2.37,N/A,⚪ 中性觀察,N/A,26.5,1.65,2025,-24.66,-25.47,2025-12,-0.04,三能-KY,-2.1,5.057251908396947,6671.TW,78.6,🌑 雙重衰退
-23.369999999999997,3.73,19.39%,❌ 暫避觀望,7.43%,199.5,2.77,2025,-20.4,-18.02,2025-12,5.21,凱美,5.35,21.827133479212254,2375.TW,137.10000000000002,📉 獲利侵蝕
-23.5,-3.68,8.14%,⚪ 數據不足,-46.94%,21.6000003815,-3.2,2025,-25.49,-24.32,2025-12,17.04,永邑-KY,-0.82,0.0,2939.TW,-149.25000000000003,🌑 雙重衰退
-23.520000000000003,11.11,N/A,⚪ 數據不足,N/A,129.0,9.06,2025,49.5,29.9,2025-12,57.65,東方風能,53.42,0.0,7786.TW,0.0,⚠️ 獲利稀釋
-23.59,5.48,25.97%,⚪ 中性觀察,19.26%,172.5,3.73,2025,-20.3,-12.04,2025-12,10.78,台星科,11.55,13.320463320463322,3265.TWO,194.25,📉 獲利侵蝕
-23.590000000000003,-0.43,37.85%,⚪ 數據不足,-47.25%,17.2999992371,-0.16,2025,-105.26,-112.91,2025-12,-87.01,聯上,-89.32,0.0,4113.TWO,-7.800000000000001,🌑 雙重衰退
-23.640000000000004,6.85,34.04%,⚪ 中性觀察,22.47%,77.5999984741,3.61,2025,-70.84,-51.27,2025-12,-24.42,海悅,-27.63,4.828873582706907,2348.TW,241.05,🌑 雙重衰退
-23.669999999999998,1.22,40.97%,❌ 暫避觀望,11.18%,64.4000015259,1.04,2025,100.0,15.09,2025-12,87.79,港建*,38.76,19.28143758260479,3093.TWO,50.099999999999994,⚠️ 獲利稀釋
-23.72,2.85,31.96%,⚪ 中性觀察,13.66%,36.0999984741,2.01,2025,-27.17,-23.39,2025-12,0.47,三芳,0.33,5.231883836826087,1307.TW,103.49999999999999,📉 獲利侵蝕
-23.81,0.57,30.11%,❌ 暫避觀望,7.94%,33.4500007629,0.53,2025,10.42,-29.63,2025-12,-8.68,協禧,-5.82,20.906250476812495,3071.TWO,24.0,🌑 雙重衰退
-23.91,2.19,N/A,⚪ 中性觀察,N/A,47.9000015259,1.45,2025,-11.59,1.86,2025-12,20.85,光菱,25.77,10.435730179934641,8032.TWO,68.85,⚠️ 獲利稀釋
-23.93,-2.68,39.56%,⚪ 數據不足,-24.14%,56.2000007629,-1.31,2025,16.13,-28.85,2025-12,-1.39,華廣,-4.92,0.0,4737.TW,-69.75,🌑 雙重衰退
-24.110000000000003,3.08,N/A,⚪ 中性觀察,N/A,72.8000030518,2.29,2025,-15.81,-25.6,2025-12,-2.96,宏正,-1.49,9.430052208782383,6277.TW,115.80000000000001,🌑 雙重衰退
-24.21,2.32,N/A,⚪ 中性觀察,N/A,29.9500007629,1.59,2025,-21.29,-34.28,2025-12,0.15,弘煜科,-10.07,4.9504133492396685,6482.TWO,90.75000000000001,🌑 雙重衰退
-24.229999999999997,12.75,N/A,❌ 暫避觀望,N/A,1085.0,9.4,2025,0.87,-14.04,2025-12,26.61,均華,10.19,37.517289073305676,6640.TWO,433.79999999999995,📉 獲利侵蝕
-24.230000000000004,1.01,20.96%,❌ 暫避觀望,4.39%,33.2999992371,-0.37,2025,-111.11,-68.84,2025-12,-49.07,南港,-44.61,475.71427481571436,2101.TW,1.0499999999999998,🔄 轉虧為盈
-24.36,4.6,30.24%,⚪ 中性觀察,9.23%,71.5,3.34,2025,-29.98,-30.72,2025-12,-6.27,億光,-6.36,6.321839080459771,2393.TW,169.64999999999998,🌑 雙重衰退
-24.36,2.87,N/A,⚪ 中性觀察,N/A,38.5499992371,2.6,2025,-35.9,-39.39,2025-12,-16.15,奕力-KY,-15.03,4.088016886224814,6962.TW,141.45000000000002,🌑 雙重衰退
-24.54,1.65,13.61%,⚪ 中性觀察,8.70%,38.0999984741,1.62,2025,-11.48,-21.15,2025-12,3.44,大亞,3.39,8.738531760114677,1609.TW,65.4,📉 獲利侵蝕
