gm,eps,om,price,prev_year,status,date,name,prev_eps,eps_yoy,pe,rev_yoy,est_price,advice,prev_rev_yoy,symbol,expansion,prev_eps_yoy
39.69%,4.67,12.64%,68.5999984741,2025,🚀 利潤擴張,2025-12,歐買尬,4.47,100.43,6.45951021413371,6.13,159.3,💎 強力關注,5.19,3687.TWO,94.30000000000001,151.12
912.85%,0.04,-2853.40%,11.1000003815,2025,🏰 高護城河,2025-12,大將,0.05,100.0,0.0,7.27,-2.1,⚪ 數據不足,4.56,1453.TW,92.73,-58.33
33.80%,-1.82,-77.27%,14.1000003815,2025,🧐 疑業外收益,2025-12,樂威科-KY,-1.67,57.28,0.0,-35.31,-84.00000000000001,⚪ 數據不足,-47.71,4154.TWO,92.59,41.15
19.09%,-0.14,-7.49%,9.9200000763,2025,🧐 疑業外收益,2025-12,云辰,0.07,88.8,16.000000123064513,-3.19,9.3,⚪ 中性觀察,2.22,2390.TW,91.99,107.29
N/A,14.04,N/A,0.0,2025,🚀 利潤擴張,2025-12,倍利科,8.86,279.4,0.0,187.82,0.0,⚪ 數據不足,255.72,7822.TW,91.57999999999998,914.94
N/A,-1.13,N/A,16.8500003815,2025,🧐 疑業外收益,2025-12,鋐寶科技,-0.98,54.88,0.0,-36.53,-48.75,⚪ 數據不足,-30.23,6674.TW,91.41,33.79
N/A,0.0,N/A,19.0499992371,2025,🚀 利潤擴張,2025-12,建暐,-0.22,100.0,0.0,8.81,-15.0,⚪ 數據不足,9.78,8092.TWO,91.19,-83.33
60.80%,27.7,34.82%,2055.0,2025,🏰 高護城河,2025-12,致茂,21.67,122.05,32.074293741220536,31.05,961.0500000000001,⚠️ 追價風險,26.76,2360.TW,91.0,141.3
39.55%,0.87,16.76%,15.3500003815,2025,🔄 轉虧為盈,2025-12,六福,-0.45,89.13,0.0,-1.47,-1.9500000000000004,⚪ 數據不足,-0.65,2705.TW,90.6,-309.09
N/A,1.39,N/A,41.2000007629,2025,🚀 利潤擴張,2025-12,青松健康,0.78,104.41,16.95473282423868,14.16,36.45,⚪ 中性觀察,13.6,6931.TW,90.25,75.0
N/A,-0.13,N/A,14.1999998093,2025,🧐 疑業外收益,2025-12,四維航,-0.14,81.16,0.0,-8.84,-9.6,⚪ 數據不足,-9.27,5608.TW,90.0,51.72
-18.77%,-0.77,-63.16%,19.25,2025,🧐 疑業外收益,2025-12,聯合再生,-0.63,41.22,0.0,-47.33,-28.200000000000003,⚪ 數據不足,-42.1,3576.TW,88.55,46.61
N/A,7.31,N/A,107.5,2025,🧐 疑業外收益,2025-12,瑞耘,2.25,81.39,8.862324814509481,-6.21,181.95,💎 強力關注,-3.06,6532.TWO,87.6,-16.97
N/A,0.15,N/A,667.0,2025,🔄 轉虧為盈,2025-12,環宇-KY,-0.45,107.11,0.0,25.43,-23.549999999999997,⚪ 數據不足,18.29,4991.TWO,81.68,73.81
41.62%,-3.19,-45.63%,36.7000007629,2025,🧐 疑業外收益,2025-12,華軒,-2.52,35.27,0.0,-45.74,-125.25,⚪ 數據不足,-40.76,2740.TWO,81.01,-18.72
31.45%,-0.35,0.98%,25.6499996185,2025,🧐 疑業外收益,2025-12,恩德,-0.53,56.79,0.0,-23.83,-21.599999999999998,⚪ 數據不足,-21.6,1528.TW,80.62,5.36
N/A,15.5,N/A,405.0,2025,🧐 疑業外收益,2025-12,帆宣,12.0,65.55,10.582701855239092,-15.01,574.05,💎 強力關注,-19.07,6196.TW,80.56,63.11
7.21%,-0.02,-1.47%,7.5900001526,2025,🚀 利潤擴張,2025-12,聚亨,0.02,95.92,0.0,16.71,-0.6,⚪ 數據不足,13.61,2022.TW,79.21000000000001,116.67
N/A,0.0,N/A,65.4000015259,2025,🚀 利潤擴張,2025-12,凱崴,-0.17,100.0,0.0,21.05,-7.05,⚪ 數據不足,14.85,5498.TWO,78.95,-21.43
19.46%,2.07,7.61%,19.7000007629,2025,🧐 疑業外收益,2025-12,力達-KY,1.72,73.95,3.7169812760188674,-4.56,79.50000000000001,💎 強力關注,-2.45,4552.TW,78.51,84.95
59.86%,15.8,29.84%,853.0,2025,🏰 高護城河,2025-12,牧德,13.28,186.23,19.510521500457457,108.34,655.8,⚪ 中性觀察,173.02,3563.TW,77.88999999999999,362.45
15.21%,-0.92,-34.07%,53.5999984741,2025,🧐 疑業外收益,2025-12,佰研,-0.77,51.01,0.0,-26.01,-44.24999999999999,⚪ 數據不足,-12.38,3205.TWO,77.02,54.03
-184.95%,-1.45,-404.30%,9.9099998474,2025,🧐 疑業外收益,2025-12,迎輝,-1.49,34.68,0.0,-42.16,-65.85,⚪ 數據不足,-43.41,3523.TWO,76.84,2.61
41.15%,0.48,17.10%,136.5,2025,🔄 轉虧為盈,2025-12,陽程,-0.9,120.0,0.0,43.43,-32.55,⚪ 數據不足,36.24,3498.TWO,76.57,58.96
-3.42%,-0.6,-68.62%,14.0,2025,🧐 疑業外收益,2025-12,西勝,-0.14,56.82,0.0,-18.66,-16.200000000000003,⚪ 數據不足,-22.91,3625.TWO,75.48,86.73
N/A,0.01,N/A,96.5,2025,🔄 轉虧為盈,2025-12,天正國際,-0.37,100.49,0.0,26.11,-44.699999999999996,⚪ 數據不足,28.6,6654.TWO,74.38,76.26
16.55%,-0.66,-1.35%,72.5,2025,🚀 利潤擴張,2025-12,全球傳動,-1.08,85.65,0.0,11.55,-40.5,⚪ 數據不足,7.47,4540.TW,74.10000000000001,69.01
8.90%,0.6,-6.13%,23.7999992371,2025,🧐 疑業外收益,2025-12,百容,0.68,71.43,12.79569851456989,-2.48,27.900000000000006,✅ 穩健價值,-1.32,2483.TW,73.91000000000001,44.68
N/A,-1.49,N/A,100.0,2025,🚀 利潤擴張,2025-12,奧義賽博-KY創,-2.01,96.29,0.0,22.72,0.0,⚪ 數據不足,19.21,7823.TW,73.57000000000001,98.92
16.93%,17.49,5.55%,160.5,2025,🚀 利潤擴張,2025-12,雄獅,13.31,78.29,3.657702825888788,6.0,658.1999999999999,💎 強力關注,3.94,2731.TW,72.29,76.53
7.45%,-0.15,-4.90%,11.3500003815,2025,🧐 疑業外收益,2025-12,南紡,-0.04,55.88,0.0,-16.11,-4.2,⚪ 數據不足,-15.52,1440.TW,71.99000000000001,69.23
N/A,1.04,N/A,51.2999992371,2025,🧐 疑業外收益,2025-12,台塑化,0.5,65.08,33.52941126607843,-5.67,22.950000000000003,⚠️ 追價風險,-6.34,6505.TW,70.75,2.04
61.62%,12.98,55.59%,306.5,2025,🏰 高護城河,2025-12,創見,5.37,140.33,14.546748932130988,69.84,316.05000000000007,✅ 穩健價值,36.15,2451.TW,70.49000000000001,22.99
N/A,0.35,N/A,19.2999992371,2025,🧐 疑業外收益,2025-12,慕康生醫,0.29,66.67,31.63934301163935,-3.62,9.149999999999999,⚠️ 追價風險,1.05,5398.TWO,70.29,20.83
-4.80%,-0.16,-14.24%,22.7999992371,2025,🚀 利潤擴張,2025-12,富晶通,-0.23,82.8,0.0,12.69,-16.950000000000003,⚪ 數據不足,9.39,3623.TWO,70.11,65.67
N/A,4.16,N/A,240.5,2025,🚀 利潤擴張,2025-12,聯茂,2.98,82.74,23.671259842519685,12.66,152.4,⚠️ 追價風險,11.37,6213.TW,70.08,78.92
N/A,-1.32,N/A,18.6000003815,2025,🧐 疑業外收益,2025-12,保銳,-0.45,53.52,0.0,-16.31,-22.65,⚪ 數據不足,-27.43,8093.TWO,69.83,79.91
N/A,-0.16,N/A,10.5,2025,🚀 利潤擴張,2025-12,鑫永洋,-0.38,74.6,0.0,5.06,-13.649999999999999,⚪ 數據不足,11.68,6241.TWO,69.53999999999999,-642.86
15.04%,-1.17,-86.00%,16.0,2025,🧐 疑業外收益,2025-12,宏太-KY,-0.71,10.0,0.0,-59.26,-38.85,⚪ 數據不足,-73.69,2924.TWO,69.25999999999999,31.73
N/A,-0.61,N/A,9.8199996948,2025,🧐 疑業外收益,2025-12,特昇-KY,-0.25,55.88,0.0,-11.73,-11.850000000000001,⚪ 數據不足,-12.86,6616.TWO,67.61,83.78
44.03%,9.42,18.21%,163.5,2025,🧐 疑業外收益,2025-12,璟德,8.22,51.69,6.2404580152671745,-15.61,393.00000000000006,💎 強力關注,-12.47,3152.TWO,67.3,77.54
31.93%,46.57,18.37%,1990.0,2025,🚀 利潤擴張,2025-12,貿聯-KY,32.49,98.71,18.685446009389672,31.74,1597.5,⚪ 中性觀察,29.74,3665.TW,66.97,107.49
N/A,4.94,N/A,0.0,2025,🚀 利潤擴張,2025-12,邁科,3.14,151.41,0.0,84.7,0.0,⚪ 數據不足,86.86,6831.TW,66.71,161.67
N/A,-0.37,N/A,6.9800000191,2025,🧐 疑業外收益,2025-12,商丞,-0.34,48.61,0.0,-16.98,-15.15,⚪ 數據不足,1.19,8277.TWO,65.59,33.33
13.67%,-0.2,4.79%,65.3000030518,2025,🧐 疑業外收益,2025-12,台玻,-0.33,62.96,0.0,-2.37,-16.349999999999998,⚪ 數據不足,-0.78,1802.TW,65.33,36.54
25.55%,2.88,14.07%,40.0,2025,🚀 利潤擴張,2025-12,大成鋼,2.08,77.93,5.9523809523809526,12.63,100.8,💎 強力關注,11.96,2027.TW,65.30000000000001,98.94
34.49%,1.99,10.29%,18.1499996185,2025,🧐 疑業外收益,2025-12,東森,1.42,60.48,3.997797272797357,-4.79,68.1,💎 強力關注,-5.03,2614.TW,65.27,118.46
N/A,-2.52,N/A,29.0,2025,🧐 疑業外收益,2025-12,桓鼎-KY,-1.9,54.46,0.0,-10.68,-88.8,⚪ 數據不足,-12.8,5543.TWO,65.14,-950.0
18.47%,-0.24,4.68%,22.6000003815,2025,🚀 利潤擴張,2025-12,日成-KY,-0.56,84.62,0.0,19.6,-32.699999999999996,⚪ 數據不足,32.17,4807.TW,65.02000000000001,74.07
6.55%,-0.87,-24.84%,11.3500003815,2025,🧐 疑業外收益,2025-12,大宇,-0.56,42.76,0.0,-22.14,-24.750000000000004,⚪ 數據不足,-25.71,1445.TW,64.9,-366.67
59.04%,-0.74,-1090.16%,5.9299998283,2025,🏰 高護城河,2025-12,淳紳,-0.57,42.64,0.0,-22.14,-28.05,⚪ 數據不足,-22.27,4529.TWO,64.78,46.23
N/A,-0.2,N/A,45.7000007629,2025,🚀 利潤擴張,2025-12,鈺鎧,-0.91,90.52,0.0,25.85,-24.750000000000004,⚪ 數據不足,18.69,5228.TWO,64.66999999999999,50.27
60.10%,0.9,23.50%,25.0,2025,🏰 高護城河,2025-12,友霖,0.52,79.17,12.755102040816327,14.52,29.4,✅ 穩健價值,6.08,4166.TWO,64.65,11.63
N/A,2.75,N/A,392.0,2025,🚀 利潤擴張,2025-12,尖點,1.69,88.97,68.53146853146853,24.54,85.8,⚠️ 追價風險,18.57,8021.TW,64.43,52.25
N/A,-4.65,N/A,34.1500015259,2025,🧐 疑業外收益,2025-12,柏承,-1.99,42.24,0.0,-21.61,-122.25,⚪ 數據不足,-25.86,6141.TW,63.85,66.78
26.65%,4.35,5.06%,76.0,2025,🚀 利潤擴張,2025-12,宏致,3.51,74.89,6.743566992014197,11.14,169.04999999999998,💎 強力關注,15.04,3605.TW,63.75,133.33
N/A,2.3,N/A,147.0,2025,🚀 利潤擴張,2025-12,新門,1.08,69.12,36.65835411471322,6.1,60.15,⚠️ 追價風險,-4.49,5432.TWO,63.02,6.93
30.84%,3.02,3.76%,69.5,2025,🚀 利潤擴張,2025-12,偉詮電,1.45,78.06,14.183673469387756,15.32,73.49999999999999,✅ 穩健價值,17.04,2436.TW,62.74,17.59
14.21%,0.35,5.22%,15.0,2025,🚀 利潤擴張,2025-12,佳大,0.25,84.21,17.24137931034483,21.65,13.05,⚪ 中性觀察,24.94,2033.TW,62.559999999999995,73.33
-118.96%,-2.61,-391.42%,5.4600000381,2025,🧐 疑業外收益,2025-12,勝悅-KY,-0.95,50.57,0.0,-11.95,-67.8,⚪ 數據不足,-7.48,1340.TW,62.519999999999996,59.05
N/A,30.41,N/A,3460.0,2025,🚀 利潤擴張,2025-12,精測,21.73,95.56,47.915801135576785,33.33,1083.15,⚠️ 追價風險,55.92,6510.TWO,62.230000000000004,279.9
N/A,1.36,N/A,137.0,2025,🔄 轉虧為盈,2025-12,東捷,-0.16,72.15,0.0,10.25,-4.049999999999999,⚪ 數據不足,-10.02,8064.TWO,61.900000000000006,-130.19
N/A,8.49,N/A,139.5,2025,🚀 利潤擴張,2025-12,柏文,5.69,79.87,7.239231966787753,18.4,289.05,💎 強力關注,17.64,8462.TW,61.470000000000006,91.16
N/A,-0.77,N/A,9.1000003815,2025,🧐 疑業外收益,2025-12,力麗店,-0.73,35.29,0.0,-26.07,-36.449999999999996,⚪ 數據不足,-12.89,5364.TWO,61.36,44.7
N/A,1.08,N/A,25.7000007629,2025,🚀 利潤擴張,2025-12,倍微,0.88,66.15,10.28000030516,4.86,37.5,💎 強力關注,6.53,6270.TWO,61.290000000000006,300.0
N/A,0.05,N/A,25.7999992371,2025,🚀 利潤擴張,2025-12,宏齊,0.04,66.67,0.0,5.6,-1.3010426069826053e-16,⚪ 數據不足,5.91,6168.TW,61.07,-42.86
N/A,6.82,N/A,0.0,2025,🚀 利潤擴張,2025-12,霈方,4.08,66.34,0.0,6.51,0.0,⚪ 數據不足,5.78,6574.TWO,59.830000000000005,53.96
4.12%,-0.23,0.66%,18.0499992371,2025,🧐 疑業外收益,2025-12,太空梭,-0.26,46.51,0.0,-12.43,-10.35,⚪ 數據不足,-9.7,2440.TW,58.94,-136.36
N/A,-0.35,N/A,12.1499996185,2025,🚀 利潤擴張,2025-12,無敵,-0.33,60.23,0.0,1.42,-16.8,⚪ 數據不足,-7.02,8201.TW,58.809999999999995,53.52
15.28%,-0.96,2.18%,72.4000015259,2025,🧐 疑業外收益,2025-12,兆赫,-1.33,57.52,0.0,-0.05,-62.699999999999996,⚪ 數據不足,-24.95,2485.TW,57.57,11.92
5.19%,-1.16,-15.57%,28.9500007629,2025,🧐 疑業外收益,2025-12,勝昱,-1.02,47.45,0.0,-9.71,-52.8,⚪ 數據不足,-6.96,4304.TWO,57.160000000000004,-14.61
20.24%,10.39,12.03%,141.5,2025,🚀 利潤擴張,2025-12,卜蜂,7.94,58.63,5.514419329696025,1.7,384.9,💎 強力關注,1.07,1215.TW,56.93,85.95
23.48%,0.68,-362.94%,19.3999996185,2025,🌑 雙重衰退,2025-12,聯德,0.23,-32.0,17.636363289545454,-88.36,16.5,⚪ 中性觀察,-92.54,3308.TW,56.36,-68.06
N/A,5.59,N/A,657.0,2025,🚀 利潤擴張,2025-12,南俊國際,3.11,82.47,60.720887245841034,26.42,162.3,⚠️ 追價風險,23.53,6584.TWO,56.05,42.52
N/A,1.72,N/A,15.0,2025,🧐 疑業外收益,2025-12,福邦證,0.7,54.95,5.882352941176471,-0.65,38.25,💎 強力關注,-23.52,6026.TWO,55.6,-30.0
25.38%,1.81,12.75%,26.2999992371,2025,🚀 利潤擴張,2025-12,錩新,1.37,58.77,6.368038556198547,3.4,61.949999999999996,💎 強力關注,-1.03,2415.TW,55.370000000000005,55.68
4.92%,-0.1,-68.47%,5.5599999428,2025,🚀 利潤擴張,2025-12,唐鋒,-0.06,78.72,0.0,23.71,-11.25,⚪ 數據不足,22.29,4609.TWO,55.01,78.57
14.61%,0.15,2.47%,16.5499992371,2025,🧐 疑業外收益,2025-12,永純,0.12,50.0,57.06896288655172,-4.5,4.3500000000000005,⚠️ 追價風險,-6.49,4711.TWO,54.5,500.0
N/A,2.66,N/A,110.0,2025,🚀 利潤擴張,2025-12,立積,1.37,56.47,25.761124121779858,2.24,64.05000000000001,⚠️ 追價風險,1.01,4968.TW,54.23,44.21
1.59%,-1.17,-3.51%,10.5,2025,🧐 疑業外收益,2025-12,聯成,-0.56,32.76,0.0,-19.85,-33.6,⚪ 數據不足,-20.09,1313.TW,52.61,63.82
N/A,-0.11,N/A,18.5,2025,🧐 疑業外收益,2025-12,沈氏,-0.11,52.17,0.0,-0.02,-10.200000000000001,⚪ 數據不足,0.3,8921.TWO,52.190000000000005,21.43
56.31%,-0.19,8.42%,47.0,2025,🏰 高護城河,2025-12,圓剛,-0.8,54.55,0.0,2.69,-31.8,⚪ 數據不足,-1.52,2417.TW,51.86,-144.44
52.35%,2.22,13.25%,61.2999992371,2025,🏰 高護城河,2025-12,寶齡富錦,1.65,53.1,12.334003870643862,1.66,74.55000000000001,✅ 穩健價值,0.67,1760.TW,51.440000000000005,54.21
N/A,1.14,N/A,19.6000003815,2025,🚀 利潤擴張,2025-12,達輝-KY,0.88,54.05,6.666666796428571,3.13,44.1,💎 強力關注,10.12,5276.TWO,50.919999999999995,46.67
N/A,-0.76,N/A,25.4500007629,2025,🚀 利潤擴張,2025-12,三貝德,-0.46,55.83,0.0,5.03,-27.450000000000003,⚪ 數據不足,-3.97,8489.TWO,50.8,60.71
N/A,-0.07,N/A,11.6499996185,2025,🧐 疑業外收益,2025-12,秋雨,-0.19,50.0,0.0,-0.73,-7.95,⚪ 數據不足,-3.83,9929.TW,50.73,-5.56
14.37%,-0.7,-1.87%,33.3499984741,2025,🚀 利潤擴張,2025-12,艾姆勒,-0.6,64.65,0.0,14.02,-28.349999999999994,⚪ 數據不足,-2.54,2241.TW,50.63000000000001,47.37
N/A,2.45,N/A,57.0,2025,🧐 疑業外收益,2025-12,台汽電,1.86,32.43,8.809891808346212,-16.65,97.05000000000001,💎 強力關注,-13.81,8926.TW,49.08,40.91
15.39%,-1.18,-3.96%,20.25,2025,🚀 利潤擴張,2025-12,聯穎,-0.69,51.74,0.0,3.23,-40.49999999999999,⚪ 數據不足,6.33,3550.TW,48.510000000000005,36.7
N/A,5.02,N/A,83.5999984741,2025,🧐 疑業外收益,2025-12,至上,1.62,43.32,11.117021073683512,-4.42,112.8,💎 強力關注,-16.18,8112.TW,47.74,-50.61
N/A,-0.6,N/A,89.8000030518,2025,🚀 利潤擴張,2025-12,九暘,-0.45,49.15,0.0,2.65,-21.750000000000004,⚪ 數據不足,7.0,8040.TWO,46.5,48.28
100.00%,-0.44,-377.43%,9.1999998093,2025,🏰 高護城河,2025-12,富榮綱,-0.41,57.53,0.0,12.25,-21.299999999999997,⚪ 數據不足,84.76,3115.TWO,45.28,26.09
-21.68%,-0.84,-98.59%,58.9000015259,2025,🧐 疑業外收益,2025-12,巨鎧精密-創,-0.11,20.75,0.0,-24.51,-9.6,⚪ 數據不足,-11.14,2254.TW,45.260000000000005,84.06
25.49%,2.03,17.54%,43.5,2025,🚀 利潤擴張,2025-12,晟田,0.99,61.11,11.788617886178864,16.06,55.349999999999994,💎 強力關注,14.71,4541.TWO,45.05,65.0
29.42%,-0.88,-21.05%,18.4500007629,2025,🚀 利潤擴張,2025-12,喬鼎,-0.24,46.34,0.0,1.86,-1.9500000000000017,⚪ 數據不足,-0.45,3057.TW,44.480000000000004,70.73
16.50%,-0.27,1.12%,7.0300002098,2025,🧐 疑業外收益,2025-12,宏遠,-0.27,35.0,0.0,-9.38,-9.9,⚪ 數據不足,-5.8,1460.TW,44.38,33.33
8.38%,1.0,2.16%,42.75,2025,🚀 利潤擴張,2025-12,亞航,0.89,49.25,16.569767441860463,4.89,38.70000000000001,⚪ 中性觀察,4.46,2630.TW,44.36,64.81
N/A,-0.36,N/A,14.9499998093,2025,🧐 疑業外收益,2025-12,得利影,-0.28,36.84,0.0,-7.24,-15.3,⚪ 數據不足,-11.26,6144.TWO,44.080000000000005,-12.0
N/A,30.51,N/A,738.0,2025,🚀 利潤擴張,2025-12,亞翔,17.33,63.03,12.656491167895728,19.04,874.6500000000001,✅ 穩健價值,-5.05,6139.TW,43.99,33.18
N/A,-0.75,N/A,10.1499996185,2025,🚀 利潤擴張,2025-12,彩晶,-0.46,58.56,0.0,14.78,-30.6,⚪ 數據不足,22.03,6116.TW,43.78,65.89
N/A,2.42,N/A,41.0,2025,🧐 疑業外收益,2025-12,羅麗芬-KY,2.63,42.35,5.401844532279315,-1.2,113.85,💎 強力關注,-3.85,6666.TW,43.550000000000004,34.87
-2.30%,-1.56,-60.61%,31.8999996185,2025,🧐 疑業外收益,2025-12,柏騰,-0.93,33.33,0.0,-9.63,-64.95,⚪ 數據不足,-8.43,3518.TW,42.96,43.83
N/A,-0.26,N/A,3.3599998951,2025,🚀 利潤擴張,2025-12,劍湖山,-0.37,50.0,0.0,7.33,-13.2,⚪ 數據不足,2.46,5701.TWO,42.67,9.76
N/A,6.6,N/A,114.5,2025,🧐 疑業外收益,2025-12,金益鼎,5.11,36.36,7.30695596681557,-6.1,235.05,💎 強力關注,-8.18,8390.TWO,42.46,35.9
N/A,-0.28,N/A,0.0,2025,🧐 疑業外收益,2025-12,光鼎,-0.17,38.64,0.0,-3.71,0.0,⚪ 數據不足,-0.95,6226.TW,42.35,45.16
6.94%,1.18,33.56%,14.1000003815,2025,🧐 疑業外收益,2025-12,宜進,0.44,29.85,5.685484024798388,-12.15,37.199999999999996,💎 強力關注,-8.45,1457.TW,42.0,-53.62
33.75%,3.02,16.61%,32.7999992371,2025,🚀 利潤擴張,2025-12,強信-KY,2.16,48.04,4.332892897899605,6.92,113.55,💎 強力關注,8.82,4560.TW,41.12,61.19
-12.51%,-0.64,-21.51%,11.8999996185,2025,🚀 利潤擴張,2025-12,精金,-0.66,41.28,0.0,1.22,-30.15,⚪ 數據不足,-1.71,3049.TW,40.06,26.67
N/A,4.96,N/A,32.4500007629,2025,🧐 疑業外收益,2025-12,隆大,4.31,27.18,3.0555556273917137,-12.79,159.29999999999998,💎 強力關注,22.52,5519.TW,39.97,130.48
10.75%,2.32,7.04%,22.4500007629,2025,🚀 利潤擴張,2025-12,春源,1.74,40.61,3.884083176972319,0.73,86.69999999999999,💎 強力關注,3.17,2010.TW,39.88,50.0
N/A,1.85,N/A,21.7000007629,2025,🚀 利潤擴張,2025-12,潤泰材,1.84,48.0,4.558823689684873,8.31,71.4,💎 強力關注,11.83,8463.TW,39.69,91.67
30.54%,2.72,-0.34%,73.1999969482,2025,🌑 雙重衰退,2025-12,富田-創,0.67,-1.45,0.0,-41.11,0.0,⚪ 數據不足,-44.8,4590.TW,39.66,-75.81
20.98%,0.74,7.12%,18.7999992371,2025,🧐 疑業外收益,2025-12,正隆,0.17,34.55,18.43137180107843,-4.85,15.3,⚪ 中性觀察,-5.08,1904.TW,39.4,-61.36
N/A,5.62,N/A,93.0,2025,🚀 利潤擴張,2025-12,創惟,4.65,66.87,5.6811240073304825,27.6,245.55,💎 強力關注,37.32,6104.TWO,39.27,145.74
7.68%,3.15,3.25%,81.8000030518,2025,🚀 利潤擴張,2025-12,增你強,2.0,52.91,10.979866181449665,13.76,111.75,💎 強力關注,8.99,3028.TW,39.15,69.49
34.59%,23.14,16.35%,1915.0,2025,🚀 利潤擴張,2025-12,台達電,16.47,70.65,36.22777147181233,31.76,792.9,⚠️ 追價風險,28.12,2308.TW,38.89,52.5
N/A,4.4,N/A,114.5,2025,🧐 疑業外收益,2025-12,乙盛-KY,3.37,30.95,10.475754803293688,-7.74,163.95,💎 強力關注,-2.65,5243.TW,38.69,42.19
N/A,0.89,N/A,108.5,2025,🚀 利潤擴張,2025-12,金山電,0.24,48.33,108.50000000000003,9.79,14.999999999999996,⚠️ 追價風險,8.7,8042.TWO,38.54,-53.85
N/A,6.13,N/A,683.0,2025,🚀 利潤擴張,2025-12,萊德光電-KY,4.58,62.99,0.0,24.46,0.0,⚪ 數據不足,29.16,7717.TWO,38.53,92.37
N/A,1.36,N/A,16.0,2025,🚀 利潤擴張,2025-12,統一實,1.12,40.21,4.371584699453551,1.74,54.900000000000006,💎 強力關注,7.48,9907.TW,38.47,55.56
N/A,1.05,N/A,23.9500007629,2025,🚀 利潤擴張,2025-12,尚凡*,0.72,56.72,8.970037738913858,18.28,40.05,💎 強力關注,23.06,5278.TWO,38.44,-83.78
N/A,3.61,N/A,81.9000015259,2025,🚀 利潤擴張,2025-12,廣明,2.77,54.94,8.970427330328587,17.84,136.95,💎 強力關注,20.72,6188.TWO,37.099999999999994,69.94
N/A,1.19,N/A,101.0,2025,🚀 利潤擴張,2025-12,建榮,0.78,52.56,38.69731800766284,15.66,39.15,⚠️ 追價風險,16.6,5340.TWO,36.900000000000006,59.18
53.43%,2.37,14.28%,126.5,2025,🏰 高護城河,2025-12,泓格,1.73,46.3,20.46925566343042,9.44,92.69999999999999,⚪ 中性觀察,7.11,3577.TWO,36.86,20.98
24.23%,-0.7,-460.25%,38.2000007629,2025,🌑 雙重衰退,2025-12,晟楠,-0.64,-25.0,0.0,-61.43,-31.200000000000003,⚪ 數據不足,-14.57,3631.TWO,36.43,-64.1
73.88%,-0.56,-74.64%,12.0500001907,2025,🏰 高護城河,2025-12,新零售,-0.46,41.67,0.0,5.58,-22.35,⚪ 數據不足,3.93,3085.TWO,36.09,16.36
N/A,4.48,N/A,203.0,2025,🧐 疑業外收益,2025-12,眾達-KY,3.53,34.45,21.99349945828819,-1.54,138.45000000000002,⚪ 中性觀察,17.84,4977.TW,35.99,180.65
N/A,6.04,N/A,41.0499992371,2025,🚀 利潤擴張,2025-12,洛��,2.87,37.27,3.1846391960512026,1.41,193.35000000000002,💎 強力關注,0.34,8077.TWO,35.86000000000001,25.33
N/A,5.98,N/A,117.0,2025,🚀 利潤擴張,2025-12,精拓科,3.74,40.71,8.61561119293078,4.88,203.7,💎 強力關注,5.17,4951.TWO,35.83,16.15
9.25%,0.57,2.06%,81.6999969482,2025,🔄 轉虧為盈,2025-12,南亞,-0.05,35.71,680.8333079016672,0.12,1.7999999999999983,⚠️ 追價風險,2.08,1303.TW,35.59,-113.16
N/A,2.59,N/A,119.5,2025,🚀 利潤擴張,2025-12,均豪,1.97,40.56,18.27217125382263,5.3,98.1,⚪ 中性觀察,16.83,5443.TWO,35.260000000000005,21.38
N/A,7.81,N/A,39.7999992371,2025,🚀 利潤擴張,2025-12,新潤,7.56,38.72,1.7229436899177493,3.72,346.49999999999994,💎 強力關注,97.22,6186.TWO,35.0,253.27
N/A,-0.94,N/A,10.6499996185,2025,🚀 利潤擴張,2025-12,亞元,-0.98,43.03,0.0,8.46,-47.1,⚪ 數據不足,0.2,6109.TWO,34.57,-13.95
N/A,3.36,N/A,141.5,2025,🧐 疑業外收益,2025-12,宏捷科,2.03,26.79,21.025260029717682,-7.61,100.94999999999999,⚪ 中性觀察,-22.52,8086.TWO,34.4,-21.01
22.41%,1.06,9.68%,20.75,2025,🔄 轉虧為盈,2025-12,興采,-0.65,46.48,0.0,12.09,-11.099999999999996,⚪ 數據不足,5.85,4433.TWO,34.39,-3300.0
26.39%,49.17,20.96%,2390.0,2025,🚀 利潤擴張,2025-12,奇鋐,32.25,128.84,22.072404876246768,94.59,1624.2,⚠️ 追價風險,80.63,3017.TW,34.25,113.86
18.27%,-0.29,-127.15%,11.5500001907,2025,🧐 疑業外收益,2025-12,懷特,-0.21,21.62,0.0,-12.36,-11.25,⚪ 數據不足,-12.96,4108.TW,33.980000000000004,25.0
16.43%,1.14,9.95%,21.6000003815,2025,🚀 利潤擴張,2025-12,中櫃,0.85,35.9,7.9704798455719565,2.49,40.64999999999999,💎 強力關注,2.72,2613.TW,33.41,1.28
12.15%,0.29,-5.24%,20.7000007629,2025,🌑 雙重衰退,2025-12,昱捷,0.28,-9.38,26.883117873896104,-42.44,11.55,⚠️ 追價風險,-42.87,3232.TWO,33.059999999999995,-12.5
N/A,3.08,N/A,181.5,2025,🚀 利潤擴張,2025-12,正淩,2.68,62.03,21.788715486194477,29.59,124.95,⚪ 中性觀察,29.97,8147.TWO,32.44,72.73
14.69%,0.29,4.41%,18.3500003815,2025,🚀 利潤擴張,2025-12,大詠城,0.21,52.63,25.136986823972602,20.45,10.95,⚠️ 追價風險,14.08,4538.TWO,32.18000000000001,-56.25
