eps,prev_year,gm,price,prev_eps,eps_yoy,expansion,date,om,advice,rev_yoy,prev_eps_yoy,status,prev_rev_yoy,name,pe,symbol,est_price
9.61,2025,33.35%,177.0,7.33,4.45,4.3500000000000005,2025-12,18.52%,✅ 穩健價值,0.1,7.67,🚀 利潤擴張,4.55,鈞興-KY,7.163091865641442,4571.TW,370.65
4.38,2025,15.77%,803.0,2.06,18.07,4.32,2025-12,6.82%,⚠️ 追價風險,13.75,-37.88,🚀 利潤擴張,12.28,欣興,104.83028720626633,3037.TW,114.89999999999999
0.81,2025,N/A,29.5499992371,0.45,-12.9,4.299999999999999,2025-12,N/A,⚠️ 追價風險,-17.2,-25.0,🌑 雙重衰退,-20.23,岳豐,50.94827454672413,6220.TWO,8.700000000000001
4.33,2025,15.43%,0.0,2.67,2.79,4.28,2025-12,5.11%,⚪ 數據不足,-1.49,-9.42,🧐 疑業外收益,-1.43,大成,0.0,1210.TW,0.0
4.15,2025,17.90%,114.5,3.06,1.47,4.16,2025-12,6.27%,✅ 穩健價值,-2.69,2.0,🧐 疑業外收益,-2.28,崇越電,11.40438247011952,3388.TWO,150.60000000000002
8.84,2025,8.77%,133.5,6.28,1.84,4.14,2025-12,5.39%,✅ 穩健價值,-2.3,-5.56,🧐 疑業外收益,-2.77,華立,6.464891041162227,3010.TW,309.75000000000006
-1.02,2025,15.17%,26.3500003815,-0.64,9.52,3.9399999999999995,2025-12,-15.09%,⚪ 數據不足,5.58,48.21,🚀 利潤擴張,28.56,寶德,0.0,3349.TWO,-35.1
1.57,2025,N/A,53.5,1.53,23.62,3.830000000000002,2025-12,N/A,✅ 穩健價值,19.79,96.15,🚀 利潤擴張,28.35,微矽電子-創,12.5,8162.TW,64.2
12.6,2025,15.29%,161.0,9.52,11.7,3.51,2025-12,6.31%,✅ 穩健價值,8.19,12.4,🚀 利潤擴張,8.39,智易,5.143769968051119,3596.TW,469.49999999999994
2.31,2025,N/A,69.0999984741,1.15,1.77,3.44,2025-12,N/A,✅ 穩健價值,-1.67,-34.29,🧐 疑業外收益,2.81,伊雲谷,14.21810668191358,6689.TW,72.9
30.6,2025,N/A,364.0,21.26,5.99,3.3400000000000003,2025-12,N/A,✅ 穩健價值,2.65,3.45,🚀 利潤擴張,-0.37,新普,4.986984518427182,6121.TWO,1094.85
3.04,2025,N/A,41.9500007629,2.54,16.48,3.3100000000000005,2025-12,N/A,✅ 穩健價值,13.17,27.0,🚀 利潤擴張,14.74,東捷資訊,5.066425212910628,6697.TWO,124.19999999999999
3.63,2025,N/A,50.7000007629,3.01,23.05,3.2600000000000016,2025-12,N/A,✅ 穩健價值,19.79,11.48,🚀 利潤擴張,18.72,東生華,5.696629299202248,8432.TWO,133.49999999999997
2.24,2025,N/A,37.5999984741,1.79,6.16,3.25,2025-12,N/A,✅ 穩健價值,2.91,1.13,🚀 利潤擴張,3.96,德記,6.516464206949739,5902.TWO,86.55000000000001
4.83,2025,N/A,118.0,3.25,11.03,3.1999999999999993,2025-12,N/A,✅ 穩健價值,7.83,9.43,🚀 利潤擴張,8.43,韋僑,10.479573712255773,6417.TWO,168.9
3.13,2025,26.27%,159.5,1.55,26.02,3.16,2025-12,15.45%,⚠️ 追價風險,22.86,-8.33,🚀 利潤擴張,4.97,新盛力,23.08248914616498,4931.TWO,103.64999999999999
-2.97,2025,N/A,50.4000015259,-2.06,10.09,3.09,2025-12,N/A,⚪ 數據不足,7.0,13.87,🚀 利潤擴張,10.67,生華科,0.0,6492.TWO,-105.60000000000001
1.09,2025,30.45%,32.7999992371,0.89,0.0,3.04,2025-12,11.22%,✅ 穩健價值,-3.04,-8.25,🌑 雙重衰退,-7.8,佰鴻,11.631205403226952,3031.TW,42.3
0.5,2025,14.20%,9.6000003815,0.37,19.51,3.0100000000000016,2025-12,8.91%,✅ 穩健價值,16.5,5.71,🚀 利潤擴張,15.96,和桐,8.34782641869565,1714.TW,17.250000000000004
8.07,2025,27.00%,148.5,5.99,10.14,2.960000000000001,2025-12,17.59%,✅ 穩健價值,7.18,6.72,🚀 利潤擴張,9.03,中興電,7.607581967213114,1513.TW,292.80000000000007
3.46,2025,N/A,25.25,3.53,-40.65,2.9299999999999997,2025-12,N/A,✅ 穩健價值,-43.58,44.67,🌑 雙重衰退,62.0,昇益,2.37312030075188,5455.TWO,159.6
3.26,2025,N/A,84.0,2.12,11.72,2.8200000000000003,2025-12,N/A,✅ 穩健價值,8.9,-7.86,🚀 利潤擴張,10.39,信昌電,11.965811965811964,6173.TWO,105.30000000000001
2.36,2025,83.45%,40.0999984741,1.91,0.85,2.62,2025-12,33.61%,✅ 穩健價值,-1.77,-3.54,🏰 高護城河,-5.03,兆豐金,6.639072595049669,2886.TW,90.6
1.91,2025,N/A,37.0,-0.23,-20.92,2.4899999999999984,2025-12,N/A,⚪ 數據不足,-23.41,-112.85,🔄 轉虧為盈,-23.49,中鼎,0.0,9933.TW,-15.600000000000001
2.63,2025,N/A,24.5,1.71,1.54,2.41,2025-12,N/A,✅ 穩健價值,-0.87,-0.58,🧐 疑業外收益,0.54,白紗科,4.117647058823529,8401.TWO,89.25
2.14,2025,27.39%,42.0,1.44,5.94,2.4000000000000004,2025-12,1.25%,✅ 穩健價值,3.54,-2.04,🚀 利潤擴張,3.48,三商家購,8.624229979466119,2945.TW,73.05
3.5,2025,34.09%,58.5999984741,2.55,25.0,2.3900000000000006,2025-12,7.78%,✅ 穩健價值,22.61,50.0,🚀 利潤擴張,31.38,榮昌,7.484035565019157,3684.TWO,117.44999999999999
13.82,2025,37.11%,772.0,9.71,19.76,2.3900000000000006,2025-12,15.14%,⚠️ 追價風險,17.37,15.18,🚀 利潤擴張,20.22,辛耘,23.550945698596703,3583.TW,491.70000000000005
-0.76,2025,29.80%,12.8999996185,-0.3,18.37,2.3599999999999994,2025-12,-5.26%,⚪ 數據不足,16.01,67.57,🚀 利潤擴張,19.86,東訊,0.0,2321.TW,-29.1
5.2,2025,14.36%,109.0,4.87,27.76,2.3000000000000007,2025-12,0.40%,✅ 穩健價值,25.46,73.93,🚀 利潤擴張,38.81,神準,6.598062953995156,3558.TWO,247.80000000000004
0.2,2025,N/A,70.1999969482,-0.68,25.0,2.280000000000001,2025-12,N/A,⚪ 數據不足,22.72,22.73,🔄 轉虧為盈,36.23,晉弘,0.0,6796.TW,-18.75
1.72,2025,17.29%,25.9500007629,1.27,-10.88,2.219999999999999,2025-12,2.75%,✅ 穩健價值,-13.1,-13.01,🌑 雙重衰退,-10.3,世鎧,6.091549474859155,2063.TWO,63.9
1.95,2025,N/A,108.0,1.4,18.9,2.219999999999999,2025-12,N/A,⚠️ 追價風險,16.68,20.69,🚀 利潤擴張,18.97,創威,23.326133909287257,6530.TWO,69.45
4.3,2025,N/A,144.0,3.35,12.47,2.17,2025-12,N/A,✅ 穩健價值,10.3,4.1,🚀 利潤擴張,10.75,世界,12.653778558875219,5347.TWO,170.70000000000002
10.06,2025,N/A,116.0,7.66,-4.01,2.0,2025-12,N/A,✅ 穩健價值,-6.01,6.98,🌑 雙重衰退,-4.9,巨路,4.520654715510523,6192.TW,384.9
6.27,2025,17.20%,190.5,5.46,7.92,1.9100000000000001,2025-12,7.03%,✅ 穩健價值,6.01,9.86,🚀 利潤擴張,5.13,士電,10.507446221731934,1503.TW,271.95000000000005
2.18,2025,85.36%,35.1500015259,1.76,26.01,1.8800000000000026,2025-12,42.63%,✅ 穩健價值,24.13,46.67,🏰 高護城河,35.41,德英,6.113043743634782,4911.TWO,86.25000000000001
5.04,2025,N/A,164.5,3.69,28.97,1.759999999999998,2025-12,N/A,✅ 穩健價值,27.21,86.8,🚀 利潤擴張,36.49,AMAX-KY,13.363119415109667,6933.TW,184.65
5.83,2025,78.77%,99.0,4.47,23.26,1.7200000000000024,2025-12,11.96%,✅ 穩健價值,21.54,29.11,🏰 高護城河,24.04,聯合,6.716417910447761,4129.TWO,221.10000000000002
2.77,2025,16.53%,35.5499992371,2.19,16.39,1.7100000000000009,2025-12,13.07%,✅ 穩健價值,14.68,14.06,🚀 利潤擴張,22.35,宏泰,5.042553083276596,1612.TW,105.75
10.49,2025,60.64%,344.5,7.59,34.83,1.6099999999999994,2025-12,34.18%,✅ 穩健價值,33.22,37.0,🏰 高護城河,31.3,德律,13.68149324861001,3030.TW,377.69999999999993
3.81,2025,27.10%,96.0,2.79,7.02,1.5499999999999998,2025-12,14.21%,✅ 穩健價值,5.47,9.41,🚀 利潤擴張,2.92,遠傳,10.289389067524116,4904.TW,139.95
41.67,2025,28.58%,4440.0,31.23,47.96,1.5399999999999991,2025-12,19.80%,⚠️ 追價風險,46.42,51.99,🚀 利潤擴張,51.33,台光電,43.13192150767437,2383.TW,1544.1000000000001
-1.38,2025,N/A,13.8500003815,-1.36,53.38,1.5300000000000011,2025-12,N/A,⚪ 數據不足,51.85,33.98,🚀 利潤擴張,32.78,鑽石投資,0.0,6901.TW,-69.00000000000001
5.5,2025,28.35%,75.8000030518,4.28,4.17,1.4499999999999997,2025-12,10.08%,✅ 穩健價值,2.72,12.04,🚀 利潤擴張,5.97,永記,5.360679140862801,1726.TW,212.10000000000002
33.49,2025,N/A,4945.0,23.65,32.76,1.3099999999999987,2025-12,N/A,⚠️ 追價風險,31.45,39.51,🚀 利潤擴張,33.01,旺矽,62.46052797776937,6223.TWO,1187.5499999999997
4.99,2025,33.63%,136.5,3.79,3.96,1.29,2025-12,17.33%,✅ 穩健價值,2.67,4.12,🚀 利潤擴張,3.52,中華電,10.824742268041236,2412.TW,189.15
1.74,2025,78.38%,21.7000007629,1.09,-10.99,1.2699999999999996,2025-12,39.14%,✅ 穩健價值,-12.26,-34.81,🏰 高護城河,-29.02,凱基金,5.961538671126373,2883.TW,54.6
5.78,2025,18.31%,57.0,4.6,-3.34,1.2199999999999998,2025-12,4.93%,✅ 穩健價值,-4.56,-1.93,🌑 雙重衰退,-6.07,三陽工業,3.8050734312416554,2206.TW,224.70000000000002
3.45,2025,24.27%,69.3000030518,2.53,8.95,1.1399999999999997,2025-12,12.13%,✅ 穩健價值,7.81,13.57,🚀 利潤擴張,10.63,大毅,8.29940156308982,2478.TW,125.25000000000003
5.46,2025,34.11%,54.5,4.21,6.43,1.0699999999999994,2025-12,23.81%,✅ 穩健價值,5.36,94.01,🚀 利潤擴張,7.95,中航,3.912419239052405,2612.TW,208.95
4.03,2025,21.20%,112.0,2.44,13.2,1.0299999999999994,2025-12,14.33%,✅ 穩健價值,12.17,15.64,🚀 利潤擴張,11.48,晟銘電,12.888377445339469,3013.TW,130.35000000000002
8.36,2025,36.55%,195.5,6.12,17.2,1.0299999999999976,2025-12,18.42%,✅ 穩健價值,16.17,23.67,🚀 利潤擴張,12.87,世禾,9.46272991287512,3551.TWO,309.9
4.22,2025,N/A,43.9000015259,3.23,10.39,0.8800000000000008,2025-12,N/A,✅ 穩健價值,9.51,10.53,🚀 利潤擴張,16.17,星亞,4.204980989070882,7753.TWO,156.6
-0.92,2025,11.28%,30.5499992371,-0.92,-6.98,0.8299999999999992,2025-12,-2.28%,⚪ 數據不足,-7.81,-217.24,🌑 雙重衰退,-32.0,國碩,0.0,2406.TW,-41.85
38.51,2025,97.58%,756.0,27.9,19.82,0.8099999999999987,2025-12,59.33%,✅ 穩健價值,19.01,21.2,🏰 高護城河,21.48,鈊象,8.065720687079912,3293.TWO,1405.9499999999998
-2.18,2025,41.13%,0.0,-2.11,10.29,0.7999999999999989,2025-12,-478.52%,⚪ 數據不足,9.49,-31.06,🚀 利潤擴張,-0.69,合一,0.0,4743.TWO,0.0
4.08,2025,N/A,50.7000007629,2.95,21.07,0.7800000000000011,2025-12,N/A,✅ 穩健價值,20.29,28.82,🚀 利潤擴張,17.98,國統,5.405117352121534,8936.TWO,140.70000000000002
3.17,2025,8.10%,45.75,2.38,18.73,0.5599999999999987,2025-12,2.38%,✅ 穩健價值,18.17,21.43,🚀 利潤擴張,23.71,精技,5.74748743718593,2414.TW,119.4
0.96,2025,N/A,19.5499992371,0.6,3.23,0.54,2025-12,N/A,✅ 穩健價值,2.69,0.0,🚀 利潤擴張,9.05,時報,7.577519084147286,8923.TWO,38.7
0.89,2025,-0.45%,15.1000003815,0.61,-6.32,0.45999999999999996,2025-12,-7.50%,✅ 穩健價值,-6.78,-10.29,🌑 雙重衰退,-1.16,磐亞,7.512438000746267,4707.TWO,30.150000000000002
-1.96,2025,30.43%,36.7999992371,-1.56,-14.62,0.3800000000000008,2025-12,-23.61%,⚪ 數據不足,-15.0,16.58,🌑 雙重衰退,-18.9,欣大健康,0.0,4198.TWO,-73.8
2.92,2025,31.15%,26.1499996185,2.43,-2.67,0.3799999999999999,2025-12,10.03%,✅ 穩健價值,-3.05,-5.81,🌑 雙重衰退,-3.25,第一保,3.3655083164092665,2852.TW,116.55
7.1,2025,N/A,311.0,5.54,19.42,0.16000000000000014,2025-12,N/A,⚪ 中性觀察,19.26,25.35,🚀 利潤擴張,19.5,意德士,16.756465517241377,7556.TWO,278.40000000000003
5.88,2025,N/A,91.1999969482,4.38,14.17,0.14000000000000057,2025-12,N/A,✅ 穩健價值,14.03,21.33,🚀 利潤擴張,15.99,捷敏-KY,6.418015267290641,6525.TW,213.14999999999998
-0.77,2025,N/A,20.5,-0.68,34.19,0.030000000000001137,2025-12,N/A,⚪ 數據不足,34.16,26.09,🚀 利潤擴張,25.77,蒙恬,0.0,5211.TWO,-34.800000000000004
4.21,2025,N/A,369.5,2.71,15.34,-0.17999999999999972,2025-12,N/A,❌ 暫避觀望,15.52,-5.9,⚠️ 獲利稀釋,11.75,金居,38.171487603305785,8358.TWO,145.2
5.46,2025,14.11%,154.5,4.16,11.43,-0.20000000000000107,2025-12,9.96%,⚪ 中性觀察,11.63,10.05,⚠️ 獲利稀釋,13.98,長榮航太,11.599099099099098,2645.TW,199.80000000000004
-1.86,2025,-20.30%,18.4500007629,-1.54,-4.02,-0.2999999999999994,2025-12,-35.14%,⚪ 數據不足,-3.72,-8.76,🌑 雙重衰退,8.43,元翎,0.0,4564.TW,-73.05
-1.3,2025,76.40%,19.9500007629,-0.95,15.58,-0.3000000000000007,2025-12,-174.96%,⚪ 數據不足,15.88,18.8,🏰 高護城河,17.43,杏國,0.0,4192.TWO,-50.4
-1.43,2025,N/A,22.7999992371,-0.91,-22.22,-0.34999999999999787,2025-12,N/A,⚪ 數據不足,-21.87,7.14,🌑 雙重衰退,-19.89,中茂,0.0,5205.TWO,-49.8
0.58,2025,N/A,143.0,0.73,14.0,-0.3699999999999992,2025-12,N/A,❌ 暫避觀望,14.37,151.72,⚠️ 獲利稀釋,17.35,雷虎,63.274336283185846,8033.TW,33.9
1.26,2025,97.54%,16.5,1.01,2.44,-0.41000000000000014,2025-12,41.10%,⚪ 中性觀察,2.85,4.12,🏰 高護城河,1.98,臺企銀,5.076923076923077,2834.TW,48.75
2.57,2025,21.12%,41.9000015259,2.0,4.49,-0.4299999999999997,2025-12,11.17%,⚪ 中性觀察,4.92,6.95,⚠️ 獲利稀釋,-0.11,聯華,6.536661704508581,1229.TW,96.15
2.42,2025,18.07%,18.1499996185,1.81,2.11,-0.4700000000000002,2025-12,9.36%,⚪ 中性觀察,2.58,5.85,⚠️ 獲利稀釋,2.68,華航,2.9086537850160257,2610.TW,93.60000000000001
23.46,2025,N/A,2005.0,13.87,63.72,-0.5,2025-12,N/A,❌ 暫避觀望,64.22,66.63,⚠️ 獲利稀釋,92.55,光聖,41.39141205615194,6442.TW,726.5999999999999
0.58,2025,42.09%,13.6000003815,0.24,-69.95,-0.5799999999999983,2025-12,22.63%,⚪ 中性觀察,-69.37,-46.67,🌑 雙重衰退,-47.7,昇陽,12.830189039150943,3266.TW,15.9
6.77,2025,N/A,114.5,4.99,5.71,-0.5800000000000001,2025-12,N/A,⚪ 中性觀察,6.29,3.81,⚠️ 獲利稀釋,7.59,中保科,6.8934376881396755,9917.TW,249.14999999999998
9.06,2025,48.58%,128.5,3.41,13.11,-0.5800000000000001,2025-12,9.78%,⚪ 中性觀察,13.69,64.73,⚠️ 獲利稀釋,14.96,喬山,8.765347885402456,1736.TW,219.9
3.7,2025,22.24%,156.0,2.39,-9.76,-0.5899999999999999,2025-12,10.72%,❌ 暫避觀望,-9.17,-23.89,🌑 雙重衰退,0.49,三福化,18.076477404403246,4755.TW,129.45
11.47,2025,N/A,224.0,8.52,2.97,-0.6699999999999999,2025-12,N/A,⚪ 中性觀察,3.64,6.85,⚠️ 獲利稀釋,11.43,中華資安,7.626830098740211,7765.TW,440.55
14.36,2025,N/A,193.5,11.25,10.46,-0.7399999999999984,2025-12,N/A,⚪ 中性觀察,11.2,6.94,⚠️ 獲利稀釋,8.94,宏�硌穈T,5.183498526654166,6811.TWO,559.9499999999999
6.6,2025,15.53%,142.0,5.51,13.99,-0.75,2025-12,5.80%,⚪ 中性觀察,14.74,23.82,⚠️ 獲利稀釋,16.37,亞光,8.580060422960726,3019.TW,248.25
6.14,2025,N/A,177.5,3.94,6.63,-0.8799999999999999,2025-12,N/A,⚪ 中性觀察,7.51,-4.62,⚠️ 獲利稀釋,7.66,矽格,12.76060388209921,6257.TW,208.65
7.06,2025,62.29%,78.5999984741,4.84,-2.94,-0.8999999999999999,2025-12,30.59%,⚪ 中性觀察,-2.04,-27.4,🏰 高護城河,-12.01,國泰金,4.631702915385976,2882.TW,254.54999999999998
7.55,2025,30.92%,131.5,5.52,19.61,-0.9000000000000021,2025-12,12.50%,⚪ 中性觀察,20.51,25.52,⚠️ 獲利稀釋,21.75,湧德,6.859676577986437,3689.TWO,287.55
1.17,2025,43.22%,26.6499996185,0.89,1.74,-1.01,2025-12,38.82%,⚪ 中性觀察,2.75,-2.2,⚠️ 獲利稀釋,0.9,台灣高鐵,8.853820471262457,2633.TW,45.150000000000006
1.72,2025,N/A,29.7999992371,1.54,0.6,-1.0899999999999999,2025-12,N/A,⚪ 中性觀察,1.69,0.0,⚠️ 獲利稀釋,3.19,大台北,6.995304985234742,9908.TW,63.9
-2.41,2025,N/A,13.0500001907,-1.96,8.37,-1.120000000000001,2025-12,N/A,⚪ 數據不足,9.49,8.41,⚠️ 獲利稀釋,8.78,金萬林-創,0.0,6645.TW,-99.3
0.27,2025,13.94%,20.2999992371,0.03,-15.15,-1.1500000000000004,2025-12,-0.53%,❌ 暫避觀望,-14.0,-88.0,🌑 雙重衰退,-21.23,亞帝歐,53.42105062394736,3516.TWO,5.700000000000001
2.23,2025,N/A,58.5999984741,1.89,5.83,-1.1799999999999997,2025-12,N/A,⚪ 中性觀察,7.01,41.22,⚠️ 獲利稀釋,9.04,詠業,10.244754977989508,6792.TW,85.80000000000001
12.25,2025,39.78%,366.0,8.67,17.26,-1.2999999999999972,2025-12,15.69%,⚪ 中性觀察,18.56,17.5,⚠️ 獲利稀釋,21.83,研華,12.381596752368065,2395.TW,443.40000000000003
0.63,2025,90.85%,14.75,0.47,3.28,-1.3199999999999998,2025-12,38.94%,⚪ 中性觀察,4.6,-2.08,🏰 高護城河,-2.64,國票金,10.611510791366905,2889.TW,20.85
4.23,2025,N/A,95.0,2.7,4.19,-1.4499999999999993,2025-12,N/A,⚪ 中性觀察,5.64,-11.76,⚠️ 獲利稀釋,-1.1,久元,10.359869138495092,6261.TWO,137.55
12.31,2025,58.77%,139.0,8.83,-2.07,-1.5,2025-12,32.73%,⚪ 中性觀察,-0.57,-9.44,🏰 高護城河,-0.6,大學光,4.602649006622516,3218.TWO,453.00000000000006
17.32,2025,N/A,548.0,14.0,7.78,-1.6499999999999995,2025-12,N/A,⚪ 中性觀察,9.43,13.73,⚠️ 獲利稀釋,14.59,達發,12.264995523724261,6526.TW,670.2
1.41,2025,21.29%,81.6999969482,1.09,-9.62,-1.6899999999999995,2025-12,3.94%,❌ 暫避觀望,-7.93,-4.39,🌑 雙重衰退,-7.17,長興,24.029410867117647,1717.TW,51.0
5.71,2025,17.61%,73.9000015259,4.76,1.64,-1.6900000000000002,2025-12,4.16%,⚪ 中性觀察,3.33,3.8,⚠️ 獲利稀釋,0.47,致伸,4.83322442942446,4915.TW,229.35
1.34,2025,87.03%,16.8999996185,1.05,31.37,-1.6900000000000013,2025-12,65.42%,⚪ 中性觀察,33.06,29.63,🏰 高護城河,29.19,華票,4.9560116183284455,2820.TW,51.150000000000006
7.99,2025,N/A,262.0,5.53,0.0,-1.72,2025-12,N/A,⚪ 中性觀察,1.72,-4.49,📉 獲利侵蝕,-7.09,家碩,14.371914426769061,6953.TWO,273.45
0.4,2025,9.34%,13.3000001907,0.27,-14.89,-1.7700000000000014,2025-12,5.82%,⚪ 中性觀察,-13.12,-21.21,🌑 雙重衰退,-10.98,中工,14.301075473870968,2515.TW,13.950000000000001
42.0,2025,47.51%,1490.0,30.36,10.18,-1.790000000000001,2025-12,31.25%,⚪ 中性觀察,11.97,4.29,⚠️ 獲利稀釋,9.91,亞德客-KY,14.622178606476938,1590.TW,1528.5
6.27,2025,56.36%,73.9000015259,5.05,7.55,-1.9400000000000004,2025-12,21.51%,⚪ 中性觀察,9.49,37.23,🏰 高護城河,14.57,東洋,4.734144876739269,4105.TWO,234.15
20.5,2025,N/A,2530.0,14.3,60.48,-1.9400000000000048,2025-12,N/A,❌ 暫避觀望,62.42,44.57,⚠️ 獲利稀釋,54.14,竑騰,53.94456289978678,7751.TWO,703.5
4.0,2025,N/A,247.0,2.37,4.76,-1.9800000000000004,2025-12,N/A,❌ 暫避觀望,6.74,-24.19,⚠️ 獲利稀釋,5.88,宏觀,27.202643171806166,6568.TWO,136.2
0.39,2025,N/A,25.0,0.21,0.0,-1.99,2025-12,N/A,❌ 暫避觀望,1.99,61.54,📉 獲利侵蝕,5.47,華容,34.24657534246575,5328.TWO,10.95
7.64,2025,N/A,173.0,5.41,-6.83,-2.3,2025-12,N/A,⚪ 中性觀察,-4.53,-15.2,🌑 雙重衰退,-4.19,同欣電,9.124472573839663,6271.TW,284.40000000000003
-0.38,2025,54.59%,8.8100004196,-0.43,-31.03,-2.3100000000000023,2025-12,3.73%,⚪ 數據不足,-28.72,-760.0,🏰 高護城河,-35.55,研勤,0.0,3632.TWO,-17.400000000000002
1.24,2025,23.91%,40.7999992371,0.98,18.27,-2.3200000000000003,2025-12,2.92%,⚪ 中性觀察,20.59,16.87,⚠️ 獲利稀釋,25.58,華晶科,13.20388324825243,3059.TW,46.349999999999994
28.42,2025,N/A,861.0,20.35,34.76,-2.3500000000000014,2025-12,N/A,⚪ 中性觀察,37.11,34.86,⚠️ 獲利稀釋,46.97,聖暉*,13.02966101694915,5536.TWO,991.2000000000002
16.02,2025,47.07%,226.0,12.01,2.75,-2.46,2025-12,7.36%,⚪ 中性觀察,5.21,-2.81,⚠️ 獲利稀釋,3.33,王品,5.605158730158729,2727.TW,604.8000000000001
18.2,2025,10.28%,272.5,13.77,24.57,-2.5,2025-12,4.26%,⚪ 中性觀察,27.07,33.43,⚠️ 獲利稀釋,24.08,技嘉,5.947184635530336,2376.TW,687.3
25.6,2025,100.00%,3900.0,18.06,4.19,-2.55,2025-12,60.64%,❌ 暫避觀望,6.74,2.21,🏰 高護城河,7.92,力旺,63.53861192570871,3529.TWO,920.6999999999999
44.56,2025,N/A,678.0,30.84,3.16,-2.6399999999999997,2025-12,N/A,⚪ 數據不足,5.8,3.99,⚠️ 獲利稀釋,6.11,威聯通,0.0,7805.TWO,0.0
1.56,2025,54.41%,22.3500003815,1.12,-5.49,-2.81,2025-12,14.06%,⚪ 中性觀察,-2.68,1.83,🏰 高護城河,-2.99,遠百,6.140109994917582,2903.TW,54.6
45.48,2025,42.10%,2870.0,26.19,56.98,-2.950000000000003,2025-12,29.56%,❌ 暫避觀望,59.93,28.76,⚠️ 獲利稀釋,53.06,弘塑,29.833679833679835,3131.TWO,1443.0
3.4,2025,29.77%,42.5999984741,1.34,-19.05,-3.1000000000000014,2025-12,16.80%,⚪ 中性觀察,-15.95,-52.98,🌑 雙重衰退,-24.37,方土霖,7.135678136365158,4527.TWO,89.55000000000001
7.91,2025,N/A,121.5,5.42,9.74,-3.1500000000000004,2025-12,N/A,⚪ 中性觀察,12.89,-6.74,⚠️ 獲利稀釋,15.19,精誠,6.876061120543293,6214.TW,265.05
3.43,2025,34.23%,41.5,2.63,-4.72,-3.21,2025-12,12.30%,⚪ 中性觀察,-1.51,-4.71,🌑 雙重衰退,5.03,君帆,4.424307036247335,4584.TWO,140.70000000000002
3.02,2025,4.62%,0.0,1.58,0.0,-3.25,2025-12,3.28%,⚪ 數據不足,3.25,-34.03,📉 獲利侵蝕,-1.06,全科,0.0,3209.TW,0.0
5.78,2025,N/A,85.1999969482,2.84,2.66,-3.46,2025-12,N/A,⚪ 中性觀察,6.12,-16.72,⚠️ 獲利稀釋,-9.56,互動,7.294520286660958,6486.TWO,175.2
9.01,2025,51.63%,173.5,6.51,0.9,-3.47,2025-12,21.47%,⚪ 中性觀察,4.37,1.56,🏰 高護城河,3.84,大車隊,7.882780554293504,2640.TWO,330.15
-2.8,2025,7.03%,8.029999733,-2.49,-2.19,-3.5,2025-12,-9.19%,⚪ 數據不足,1.31,-19.71,📉 獲利侵蝕,3.79,嘉鋼,0.0,2067.TWO,-110.7
0.33,2025,N/A,32.5,0.3,-17.5,-3.5500000000000007,2025-12,N/A,❌ 暫避觀望,-13.95,50.0,🌑 雙重衰退,-12.51,佶優,36.51685393258427,5452.TWO,13.35
4.85,2025,N/A,208.0,3.46,-2.81,-3.69,2025-12,N/A,❌ 暫避觀望,0.88,-9.9,📉 獲利侵蝕,-1.28,騰輝電子-KY,17.854077253218886,6672.TW,174.74999999999997
4.56,2025,19.83%,51.4000015259,3.53,-12.98,-3.6900000000000013,2025-12,7.42%,⚪ 中性觀察,-9.29,-6.61,🌑 雙重衰退,1.02,漢平,4.746075856500462,2488.TW,162.45
8.72,2025,N/A,209.0,6.74,27.67,-3.75,2025-12,N/A,⚪ 中性觀察,31.42,40.42,⚠️ 獲利稀釋,34.82,銳澤,9.405940594059405,7703.TWO,333.3
-2.17,2025,1.76%,29.25,-1.91,4.42,-3.8100000000000005,2025-12,-18.26%,⚪ 數據不足,8.23,-2.69,⚠️ 獲利稀釋,-7.0,永昕,0.0,4726.TWO,-89.85000000000001
6.53,2025,14.31%,95.3000030518,4.91,30.86,-3.8699999999999974,2025-12,6.54%,⚪ 中性觀察,34.73,34.15,⚠️ 獲利稀釋,45.68,零壹,5.893630368076685,3029.TW,242.55
3.0,2025,82.96%,35.0999984741,1.67,0.0,-3.92,2025-12,34.40%,⚪ 中性觀察,3.92,-32.66,🏰 高護城河,-16.01,統一證,7.090908782646464,2855.TW,74.25
2.0,2025,17.84%,186.5,1.33,-11.71,-3.990000000000001,2025-12,5.11%,❌ 暫避觀望,-7.72,-29.12,🌑 雙重衰退,-6.97,國精化,42.77522935779816,4722.TW,65.4
1.05,2025,5.36%,28.5499992371,0.85,-4.59,-4.04,2025-12,1.66%,⚪ 中性觀察,-0.55,-10.64,🌑 雙重衰退,1.36,金寶,10.196428298964285,2312.TW,42.00000000000001
2.14,2025,48.05%,38.0499992371,1.62,-2.28,-4.12,2025-12,9.02%,⚪ 中性觀察,1.84,2.53,📉 獲利侵蝕,3.92,寶陞,7.402723586984437,2948.TWO,77.1
1.87,2025,78.99%,28.5499992371,1.51,3.31,-4.279999999999999,2025-12,35.12%,⚪ 中性觀察,7.59,2.03,🏰 高護城河,4.61,第一金,5.874485439732511,2892.TW,72.89999999999999
-0.26,2025,N/A,8.9399995804,-0.17,48.0,-4.32,2025-12,N/A,⚪ 數據不足,52.32,56.41,⚠️ 獲利稀釋,75.47,友勁,0.0,6142.TW,-10.8
