eps_yoy,gm,pe,est_price,status,advice,rev_yoy,prev_eps,date,prev_year,om,prev_eps_yoy,name,price,prev_rev_yoy,symbol,eps,expansion
164.71,N/A,0.0,-10.8,🔄 轉虧為盈,⚪ 數據不足,438.24,-0.65,2026-03,2025,N/A,-332.14,萬達光電,20.6000003815,-0.13,5220.TWO,0.45,-273.53
-98.33,15.90%,0.0,-5.7,📉 獲利侵蝕,⚪ 數據不足,175.44,0.24,2026-03,2025,4.48%,-95.68,龍鋒,46.2000007629,-24.52,3226.TWO,0.02,-273.77
4.3,N/A,10.127178520960904,318.45,⚠️ 獲利稀釋,⚪ 中性觀察,278.53,8.73,2026-03,2025,N/A,31.08,良維,215.0,26.34,6290.TWO,2.68,-274.22999999999996
-22.22,N/A,17.077921582467532,11.55,📉 獲利侵蝕,❌ 暫避觀望,252.41,0.47,2026-03,2025,N/A,-9.62,高林,13.1499996185,0.06,2906.TW,0.07,-274.63
113.33,55.83%,0.0,-69.6,🔄 轉虧為盈,⚪ 數據不足,390.11,-3.62,2026-03,2025,-153.80%,-922.73,鼎固-KY,37.6500015259,-32.33,2923.TW,0.02,-276.78000000000003
153.33,25.17%,56.111109698333344,8.1,⚠️ 獲利稀釋,❌ 暫避觀望,430.66,0.53,2026-03,2025,7.11%,-74.4,萬在,30.2999992371,1.33,4543.TWO,0.76,-277.33000000000004
-191.43,N/A,0.0,-59.1,📉 獲利侵蝕,⚪ 數據不足,86.45,-1.13,2026-03,2025,N/A,54.88,鋐寶科技,15.6499996185,-36.53,6674.TW,-1.04,-277.88
-7.58,N/A,5.34574461320922,84.6,📉 獲利侵蝕,⚪ 中性觀察,271.13,2.4,2026-03,2025,N/A,-20.27,青鋼,30.1499996185,-7.81,8930.TWO,0.62,-278.71
166.67,N/A,0.0,-21.15,🔄 轉虧為盈,⚪ 數據不足,445.75,-0.96,2026-03,2025,N/A,-700.0,達邦蛋白,16.2999992371,-8.43,6578.TWO,0.08,-279.08000000000004
-1.9,N/A,4.712195047521951,153.75,📉 獲利侵蝕,⚪ 中性觀察,277.44,4.02,2026-03,2025,N/A,288.24,浪凡,48.2999992371,12.97,6165.TW,1.09,-279.34
55.56,N/A,76.88172043010752,13.950000000000001,⚠️ 獲利稀釋,❌ 暫避觀望,334.94,0.48,2026-03,2025,N/A,-71.34,今展科,71.5,10.3,6432.TWO,0.72,-279.38
-74.58,27.46%,14.927536508333334,20.7,📉 獲利侵蝕,⚪ 中性觀察,205.16,0.74,2026-03,2025,-3.44%,155.22,曜越,20.6000003815,29.09,3540.TWO,0.15,-279.74
240.0,17.05%,0.0,-4.2,⚠️ 獲利稀釋,⚪ 數據不足,521.37,0.41,2026-03,2025,3.38%,193.18,環科,38.0999984741,3.52,2413.TW,0.51,-281.37
30.64,32.82%,6.640419947506562,285.75,⚠️ 獲利稀釋,⚪ 中性觀察,312.22,7.94,2026-03,2025,16.47%,45.05,建準,126.5,27.72,2421.TW,2.36,-281.58000000000004
-9.38,N/A,6.330674623045686,206.85,📉 獲利侵蝕,⚪ 中性觀察,272.22,5.97,2026-03,2025,N/A,-21.86,益張,87.3000030518,-5.89,8342.TWO,1.45,-281.6
-32.26,N/A,9.16389811738649,270.9,📉 獲利侵蝕,⚪ 中性觀察,249.4,7.64,2026-03,2025,N/A,-6.83,同欣電,165.5,-4.53,6271.TW,1.89,-281.66
31.82,19.14%,7.025640927820512,58.50000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,313.98,1.55,2026-03,2025,6.69%,-21.93,遠東新,27.3999996185,-6.24,1402.TW,0.61,-282.16
0.0,N/A,0.0,-26.999999999999996,📉 獲利侵蝕,⚪ 數據不足,283.09,-0.5,2026-03,2025,N/A,-1080.0,富裔,6.0300002098,-43.95,6264.TWO,-0.22,-283.09
16.43,N/A,18.311291963377418,147.45,⚠️ 獲利稀釋,❌ 暫避觀望,299.83,3.95,2026-03,2025,N/A,-30.21,千附精密,180.0,19.87,6829.TWO,1.63,-283.4
-56.82,N/A,14.331210191082802,94.2,📉 獲利侵蝕,⚪ 中性觀察,226.98,2.59,2026-03,2025,N/A,40.56,均豪,90.0,5.3,5443.TWO,0.19,-283.8
-58.82,N/A,10.538461391730767,39.00000000000001,📉 獲利侵蝕,⚪ 中性觀察,225.33,1.36,2026-03,2025,N/A,-11.69,驊宏資,27.3999996185,19.79,6148.TWO,0.07,-284.15000000000003
72.41,N/A,11.169467787114845,428.40000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,356.69,10.99,2026-03,2025,N/A,29.29,衛司特,319.0,40.66,6894.TWO,4.5,-284.28
40.0,N/A,10.093896713615024,63.9,⚠️ 獲利稀釋,⚪ 中性觀察,324.54,2.05,2026-03,2025,N/A,-31.43,藍天,43.0,-23.26,2362.TW,0.61,-284.54
-62.69,N/A,12.008928117291665,100.80000000000001,📉 獲利侵蝕,⚪ 中性觀察,222.27,3.59,2026-03,2025,N/A,-65.19,泓德能源,80.6999969482,-13.29,6873.TW,0.25,-284.96000000000004
6.25,N/A,6.940928055428973,106.65,⚠️ 獲利稀釋,⚪ 中性觀察,291.37,2.68,2026-03,2025,N/A,1.52,新海,49.3499984741,5.91,9926.TW,0.68,-285.12
-102.86,N/A,4.194373303976982,117.30000000000001,📉 獲利侵蝕,⚪ 中性觀察,182.49,1.92,2026-03,2025,N/A,-80.22,皇翔,32.7999992371,-50.97,2545.TW,-0.01,-285.35
79.17,N/A,68.67924816207548,15.899999999999997,🔄 轉虧為盈,❌ 暫避觀望,364.8,-0.55,2026-03,2025,N/A,-191.67,羅昇,72.8000030518,23.94,8374.TW,0.43,-285.63
86.52,N/A,5.972696245733788,263.70000000000005,⚠️ 獲利稀釋,⚪ 中性觀察,372.28,6.57,2026-03,2025,N/A,-2.48,世紀鋼,105.0,15.94,9958.TW,2.63,-285.76
8.57,27.00%,7.748983739837398,295.2,⚠️ 獲利稀釋,⚪ 中性觀察,295.87,8.07,2026-03,2025,17.59%,10.14,中興電,152.5,7.18,1513.TW,1.94,-287.3
13.51,29.13%,11.798942068059963,85.05,⚠️ 獲利稀釋,⚪ 中性觀察,301.45,1.66,2026-03,2025,15.60%,-33.33,尼克森,66.9000015259,9.65,3317.TWO,0.84,-287.94
37.66,31.93%,20.196954499863224,1645.05,⚠️ 獲利稀釋,❌ 暫避觀望,326.04,46.57,2026-03,2025,18.37%,98.71,貿聯-KY,2215.0,31.74,3665.TW,11.66,-288.38
-60.0,28.39%,6.3627047617008206,73.19999999999999,📉 獲利侵蝕,⚪ 中性觀察,228.62,2.28,2026-03,2025,9.28%,13.43,全宇生技-KY,31.0499992371,19.95,4148.TW,0.08,-288.62
34.78,30.30%,15.37162162162162,22.200000000000003,⚠️ 獲利稀釋,❌ 暫避觀望,324.71,0.78,2026-03,2025,18.03%,-30.97,大統新創,22.75,1.99,1470.TW,0.31,-289.92999999999995
11.56,N/A,22.580645161290324,130.2,⚠️ 獲利稀釋,❌ 暫避觀望,301.8,3.63,2026-03,2025,N/A,-51.37,松川精密,196.0,7.87,7788.TW,2.22,-290.24
16.2,N/A,7.331480194579569,215.85,⚠️ 獲利稀釋,⚪ 中性觀察,308.39,5.62,2026-03,2025,N/A,-8.97,八貫,105.5,13.91,1342.TW,2.08,-292.19
-26.58,27.73%,4.671150971599402,200.70000000000002,📉 獲利侵蝕,⚪ 中性觀察,265.83,5.23,2026-03,2025,10.88%,52.37,竣邦-KY,62.5,29.61,4442.TWO,1.17,-292.40999999999997
18.09,N/A,8.219178082191782,251.85,⚠️ 獲利稀釋,⚪ 中性觀察,310.78,6.45,2026-03,2025,N/A,-5.85,安勤,138.0,11.55,3479.TWO,2.22,-292.69
-23.53,27.13%,0.0,-19.5,📉 獲利侵蝕,⚪ 數據不足,269.43,-0.49,2026-03,2025,-30.10%,-2550.0,夏都,21.2000007629,-9.87,2722.TW,-0.21,-292.96000000000004
-7.55,N/A,8.224851845295857,50.699999999999996,📉 獲利侵蝕,⚪ 中性觀察,285.87,1.38,2026-03,2025,N/A,-36.28,台林,27.7999992371,-1.77,5353.TWO,0.5,-293.42
-22.86,N/A,0.0,-60.44999999999999,📉 獲利侵蝕,⚪ 數據不足,270.61,-1.15,2026-03,2025,N/A,-428.57,松崗,17.2000007629,-1.12,6240.TWO,-0.43,-293.47
-14.47,N/A,12.346938330641398,51.45,📉 獲利侵蝕,⚪ 中性觀察,280.23,1.16,2026-03,2025,N/A,-77.08,關中,42.3499984741,-5.35,8941.TWO,1.36,-294.70000000000005
-52.56,N/A,5.206286836935167,152.7,📉 獲利侵蝕,⚪ 中性觀察,242.32,5.56,2026-03,2025,N/A,-69.48,世紀*,53.0,373.32,5314.TWO,0.37,-294.88
19.35,N/A,34.036695847798164,16.35,⚠️ 獲利稀釋,❌ 暫避觀望,314.37,0.55,2026-03,2025,N/A,-63.09,寶一,37.0999984741,16.61,8222.TW,0.37,-295.02
-70.52,N/A,7.795526831544195,140.85000000000002,📉 獲利侵蝕,⚪ 中性觀察,224.56,4.36,2026-03,2025,N/A,-34.8,佳邦,73.1999969482,3.44,6284.TWO,0.51,-295.08
-175.0,N/A,0.0,-4.199999999999994,📉 獲利侵蝕,⚪ 數據不足,120.26,0.17,2026-03,2025,N/A,104.91,立凱-KY,41.5999984741,-32.24,5227.TWO,-1.43,-295.26
27.64,N/A,3.3658104517271923,169.35,⚠️ 獲利稀釋,⚪ 中性觀察,323.3,4.21,2026-03,2025,N/A,13.48,合機,38.0,3.01,1618.TW,1.57,-295.66
300.0,18.05%,33.819444974305554,10.799999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,596.06,0.37,2026-03,2025,2.96%,188.1,吉茂,24.3500003815,23.11,1587.TW,0.04,-296.05999999999995
40.18,N/A,10.644007155635062,167.7,⚠️ 獲利稀釋,⚪ 中性觀察,336.78,4.34,2026-03,2025,N/A,-2.92,鴻呈,119.0,21.66,6913.TWO,1.58,-296.59999999999997
9.52,19.83%,4.4500457595875345,163.65,⚠️ 獲利稀釋,⚪ 中性觀察,307.38,4.56,2026-03,2025,7.42%,-12.98,漢平,48.5499992371,-9.29,2488.TW,0.92,-297.86
-136.07,N/A,15.533498380669977,60.44999999999999,📉 獲利侵蝕,❌ 暫避觀望,163.62,2.51,2026-03,2025,N/A,-48.7,立誠,62.5999984741,-11.79,6597.TWO,-0.45,-299.69
29.6,23.43%,6.3616559396405234,137.7,⚠️ 獲利稀釋,⚪ 中性觀察,329.53,3.71,2026-03,2025,12.74%,-30.65,富林-KY,58.4000015259,-7.95,1341.TW,1.62,-299.92999999999995
-34.37,N/A,4.546331899044402,155.39999999999998,📉 獲利侵蝕,⚪ 中性觀察,265.7,4.27,2026-03,2025,N/A,3.41,崧騰,47.0999984741,6.42,3484.TWO,0.63,-300.07
-22.22,N/A,54.629629629629626,4.050000000000001,📉 獲利侵蝕,❌ 暫避觀望,277.89,0.22,2026-03,2025,N/A,-80.53,南良,14.75,-8.96,5450.TWO,0.07,-300.11
-49.06,N/A,5.975609872393292,98.39999999999999,📉 獲利侵蝕,⚪ 中性觀察,251.13,3.08,2026-03,2025,N/A,-26.71,福興,39.2000007629,-8.15,9924.TW,0.54,-300.19
-14.81,N/A,5.975395430579964,85.35000000000001,📉 獲利侵蝕,⚪ 中性觀察,285.59,2.24,2026-03,2025,N/A,6.16,德記,34.0,2.91,5902.TWO,0.46,-300.4
-59.38,23.89%,0.0,-57.15,📉 獲利侵蝕,⚪ 數據不足,241.39,-1.3,2026-03,2025,-8.96%,-6600.0,環天科,13.3999996185,-18.27,3499.TWO,-0.51,-300.77
73.15,14.11%,12.873004857737682,216.15,⚠️ 獲利稀釋,⚪ 中性觀察,374.3,5.46,2026-03,2025,9.96%,11.43,長榮航太,185.5,11.63,2645.TW,2.58,-301.15
-9.76,N/A,0.0,-36.75,📉 獲利侵蝕,⚪ 數據不足,291.48,-0.8,2026-03,2025,N/A,-480.95,全坤建,13.1499996185,-81.41,2509.TW,-0.45,-301.24
-31.4,N/A,7.568093682081713,154.2,📉 獲利侵蝕,⚪ 中性觀察,269.93,4.01,2026-03,2025,N/A,-22.33,大樹,77.8000030518,9.39,6469.TWO,0.83,-301.33
68.75,N/A,26.941747572815533,61.800000000000004,⚠️ 獲利稀釋,❌ 暫避觀望,370.94,2.3,2026-03,2025,N/A,69.12,新門,111.0,6.1,5432.TWO,0.27,-302.19
41.75,N/A,9.377228428809127,631.05,⚠️ 獲利稀釋,⚪ 中性觀察,344.68,16.28,2026-03,2025,N/A,41.2,崴寶,394.5,59.94,7744.TWO,5.66,-302.93
-195.24,N/A,0.0,-6.15,📉 獲利侵蝕,⚪ 數據不足,108.1,0.1,2026-03,2025,N/A,-93.2,邑錡,101.5,2.56,7402.TWO,-0.4,-303.34000000000003
-20.46,N/A,4.870070870434309,825.45,📉 獲利侵蝕,⚪ 中性觀察,283.01,22.45,2026-03,2025,N/A,-18.94,復盛應用,268.0,5.01,6670.TW,6.96,-303.46999999999997
12.7,32.82%,28.227272727272727,165.0,⚠️ 獲利稀釋,❌ 暫避觀望,316.58,4.99,2026-03,2025,27.31%,-18.86,精材,310.5,2.53,3374.TWO,1.42,-303.88
38.89,23.30%,15.944699757649769,65.1,⚠️ 獲利稀釋,❌ 暫避觀望,342.78,1.86,2026-03,2025,7.20%,-9.71,光頡,69.1999969482,3.65,3624.TWO,0.75,-303.89
-150.0,N/A,0.0,-24.15,📉 獲利侵蝕,⚪ 數據不足,153.95,-1.13,2026-03,2025,N/A,-337.5,威力暘-創,12.5500001907,-10.48,6988.TW,-0.05,-303.95
-61.07,18.31%,12.138365099769391,71.55000000000001,📉 獲利侵蝕,⚪ 中性觀察,243.32,1.42,2026-03,2025,3.31%,-56.6,巧新,57.9000015259,-6.64,1563.TW,0.6,-304.39
-97.44,20.78%,0.0,-28.650000000000006,🔄 轉虧為盈,⚪ 數據不足,207.42,-4.64,2026-03,2025,-7.17%,-270.99,敦泰,46.4500007629,-17.79,3545.TW,0.02,-304.86
-141.61,N/A,0.0,0.0,📉 獲利侵蝕,⚪ 數據不足,163.56,4.58,2026-03,2025,N/A,-40.21,寶綠特-KY,0.0,-12.03,6887.TW,-0.62,-305.17
14.29,25.97%,11.351556567957477,197.55,⚠️ 獲利稀釋,⚪ 中性觀察,319.74,5.48,2026-03,2025,19.26%,-12.04,台星科,149.5,11.55,3265.TWO,1.76,-305.45
-53.33,22.41%,0.0,-13.649999999999997,📉 獲利侵蝕,⚪ 數據不足,253.31,1.06,2026-03,2025,9.68%,46.48,興采,19.3500003815,12.09,4433.TWO,0.14,-306.64
3.33,N/A,3.1825272415795633,384.6,⚠️ 獲利稀釋,⚪ 中性觀察,310.34,9.97,2026-03,2025,N/A,10.9,力泰,81.5999984741,2.6,5520.TWO,2.48,-307.01
-63.79,37.30%,12.754870865428183,662.1,📉 獲利侵蝕,⚪ 中性觀察,244.27,11.51,2026-03,2025,24.28%,-69.45,國巨*,563.0,9.26,2327.TW,3.9,-308.06
0.0,23.91%,12.411002742427184,46.349999999999994,📉 獲利侵蝕,⚪ 中性觀察,308.22,1.24,2026-03,2025,2.92%,18.27,華晶科,38.3499984741,20.59,3059.TW,0.26,-308.22
164.0,N/A,7.405489383738995,289.65000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,473.15,7.91,2026-03,2025,N/A,9.74,精誠,143.0,12.89,6214.TW,2.64,-309.15
7.14,25.14%,6.719493110285262,94.65,⚠️ 獲利稀釋,⚪ 中性觀察,317.56,2.61,2026-03,2025,8.89%,-6.99,眾福科,42.4000015259,0.46,3168.TW,0.6,-310.42
-55.13,N/A,3.44911153174475,92.85,📉 獲利侵蝕,⚪ 中性觀察,255.86,2.35,2026-03,2025,N/A,-33.33,晉泰,21.3500003815,2.45,6221.TWO,0.35,-310.99
33.33,23.19%,8.91238670694864,49.65,⚠️ 獲利稀釋,⚪ 中性觀察,345.16,1.33,2026-03,2025,4.10%,-30.16,佳格,29.5,-3.8,1227.TW,0.52,-311.83000000000004
70.0,N/A,21.70439414114514,112.64999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,381.92,3.26,2026-03,2025,N/A,11.72,信昌電,163.0,8.9,6173.TWO,1.19,-311.92
-211.63,N/A,34.6067407158427,13.35,📉 獲利侵蝕,❌ 暫避觀望,101.24,0.51,2026-03,2025,N/A,-79.59,弘凱,30.7999992371,-1.9,5244.TW,-0.48,-312.87
41.38,30.65%,0.0,-30.449999999999996,⚠️ 獲利稀釋,⚪ 數據不足,356.44,-0.52,2026-03,2025,-1.86%,35.21,上曜,9.9899997711,195.34,1316.TW,-0.19,-315.06
29.03,15.14%,13.660477453580901,169.65,⚠️ 獲利稀釋,⚪ 中性觀察,344.16,4.13,2026-03,2025,0.74%,-47.66,六方科-KY,154.5,25.19,4569.TW,3.22,-315.13
-12.2,N/A,24.466020158155338,15.450000000000001,📉 獲利侵蝕,❌ 暫避觀望,303.58,0.27,2026-03,2025,N/A,-74.77,惠光,25.2000007629,-4.08,6508.TWO,0.36,-315.78
26.67,22.84%,7.617866194267991,60.44999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,343.04,1.5,2026-03,2025,6.75%,-39.27,正新,30.7000007629,-5.68,2105.TW,0.57,-316.37
22.22,21.48%,0.0,0.0,🔄 轉虧為盈,⚪ 數據不足,338.66,-0.34,2026-03,2025,-2.51%,-132.32,艾笛森,0.0,-9.81,3591.TW,0.12,-316.44000000000005
-24.19,N/A,6.459999847420001,75.0,📉 獲利侵蝕,⚪ 中性觀察,293.89,2.2,2026-03,2025,N/A,-50.0,榮剛,32.2999992371,-10.14,5009.TWO,0.5,-318.08
-75.79,N/A,14.046242774566473,129.75,📉 獲利侵蝕,⚪ 中性觀察,242.64,3.0,2026-03,2025,N/A,-73.47,永道-KY,121.5,-14.3,6863.TW,0.61,-318.43
-5.26,N/A,0.0,-73.94999999999999,📉 獲利侵蝕,⚪ 數據不足,313.28,-2.07,2026-03,2025,N/A,17.15,光麗-KY,16.7000007629,-1.12,6431.TW,-0.4,-318.53999999999996
-150.0,N/A,0.0,-9.3,📉 獲利侵蝕,⚪ 數據不足,168.9,-0.09,2026-03,2025,N/A,95.65,成信實業*-創,31.25,79.86,6969.TW,-0.05,-318.9
-244.44,N/A,0.0,-30.450000000000003,📉 獲利侵蝕,⚪ 數據不足,74.47,-0.92,2026-03,2025,N/A,-38.46,共信-KY,81.5,13.75,6617.TWO,-0.32,-318.90999999999997
44.9,N/A,0.0,-60.6,⚠️ 獲利稀釋,⚪ 數據不足,364.7,-1.35,2026-03,2025,N/A,-338.6,雷笛克光學,17.3999996185,-14.66,5230.TWO,-0.28,-319.8
-48.98,N/A,0.0,-13.799999999999999,📉 獲利侵蝕,⚪ 數據不足,271.71,0.06,2026-03,2025,N/A,-97.61,華祺,21.5,-4.99,5015.TWO,0.25,-320.69
-6.49,23.64%,8.355595132086673,505.34999999999997,📉 獲利侵蝕,⚪ 中性觀察,314.69,13.02,2026-03,2025,9.15%,-11.43,信邦,281.5,-6.24,3023.TW,3.6,-321.18
13.18,28.44%,7.445987654320988,388.79999999999995,⚠️ 獲利稀釋,⚪ 中性觀察,334.59,10.26,2026-03,2025,14.20%,30.29,臺慶科,193.0,20.3,3357.TWO,2.51,-321.40999999999997
89.33,33.66%,17.201786093982562,705.45,⚠️ 獲利稀釋,❌ 暫避觀望,411.46,19.47,2026-03,2025,24.30%,64.8,金像電,809.0,54.05,2368.TW,6.87,-322.13
-30.61,20.87%,7.8404667776264585,38.550000000000004,📉 獲利侵蝕,⚪ 中性觀察,292.45,1.1,2026-03,2025,0.16%,-50.0,全台,20.1499996185,-16.5,3038.TW,0.37,-323.06
-7.41,19.95%,26.18320552450382,19.650000000000002,📉 獲利侵蝕,❌ 暫避觀望,316.3,0.66,2026-03,2025,4.03%,-79.88,健椿,34.2999992371,-22.51,4561.TWO,0.25,-323.71000000000004
-66.67,21.08%,7.623990596782008,130.05,📉 獲利侵蝕,⚪ 中性觀察,257.7,3.45,2026-03,2025,5.11%,-51.27,信錦,66.0999984741,-7.71,1582.TW,0.35,-324.37
41.67,25.38%,7.264150763466981,63.6,⚠️ 獲利稀釋,⚪ 中性觀察,366.19,1.81,2026-03,2025,12.75%,58.77,錩新,30.7999992371,3.4,2415.TW,0.35,-324.52
18.52,N/A,6.821345619141532,64.64999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,345.97,1.72,2026-03,2025,N/A,0.6,大台北,29.3999996185,1.69,9908.TW,0.33,-327.45000000000005
5.8,N/A,9.63444857496902,242.10000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,333.31,6.22,2026-03,2025,N/A,-43.71,昇佳電子,155.5,-7.67,6732.TWO,2.19,-327.51
-18.28,25.36%,7.403973712039734,113.25000000000001,📉 獲利侵蝕,⚪ 中性觀察,310.12,2.49,2026-03,2025,-1.87%,-28.03,友通,55.9000015259,14.61,2397.TW,0.76,-328.4
2.67,25.76%,8.714285714285714,78.75,⚠️ 獲利稀釋,⚪ 中性觀察,331.39,2.37,2026-03,2025,10.08%,-21.36,怡利電,45.75,-3.38,2497.TW,0.8,-328.71999999999997
1.12,24.39%,6.558441558441557,115.50000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,330.21,3.12,2026-03,2025,4.56%,1.96,凌群,50.5,7.21,2453.TW,0.9,-329.09
66.67,N/A,7.220447609350373,140.85000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,397.14,4.02,2026-03,2025,N/A,26.43,汎瑋材料,67.8000030518,5.45,6967.TWO,1.07,-330.46999999999997
747.83,14.91%,21.98250773349854,51.45,⚠️ 獲利稀釋,❌ 暫避觀望,1078.36,1.56,2026-03,2025,8.56%,9.15,康普,75.4000015259,51.17,4739.TW,1.51,-330.52999999999986
116.67,N/A,16.556291390728475,45.3,⚠️ 獲利稀釋,❌ 暫避觀望,447.51,1.35,2026-03,2025,N/A,15.38,鉅橡,50.0,4.4,8074.TWO,0.52,-330.84
175.0,31.94%,22.447257705864978,35.550000000000004,⚠️ 獲利稀釋,❌ 暫避觀望,506.19,1.74,2026-03,2025,14.09%,230.83,晶相光,53.2000007629,6.6,3530.TW,0.44,-331.19
-206.25,N/A,0.0,-75.75,📉 獲利侵蝕,⚪ 數據不足,125.31,-1.95,2026-03,2025,N/A,-78.9,尚茂,44.0,-71.56,8291.TWO,-0.49,-331.56
-7.53,N/A,8.371837015852586,136.35,📉 獲利侵蝕,⚪ 中性觀察,324.12,4.23,2026-03,2025,N/A,4.19,久元,76.0999984741,5.64,6261.TWO,0.85,-331.65
7.25,26.27%,26.42857142857143,104.99999999999999,⚠️ 獲利稀釋,❌ 暫避觀望,339.67,3.13,2026-03,2025,15.45%,26.02,新盛力,185.0,22.86,4931.TWO,1.48,-332.42
56.0,22.79%,7.802197522747253,40.95,⚠️ 獲利稀釋,⚪ 中性觀察,389.13,1.19,2026-03,2025,8.66%,13.33,新纖,21.2999992371,-14.65,1409.TW,0.39,-333.13
-200.0,34.00%,89.000002543,4.500000000000001,📉 獲利侵蝕,❌ 暫避觀望,133.35,0.1,2026-03,2025,-5.47%,-56.52,健亞,26.7000007629,-3.61,4130.TWO,-0.09,-333.35
85.11,N/A,9.021479531527445,62.85000000000001,⚠️ 獲利稀釋,⚪ 中性觀察,418.94,2.04,2026-03,2025,N/A,-45.45,科嘉-KY,37.7999992371,-4.56,5215.TW,0.87,-333.83
56.17,N/A,10.297984224364592,342.3,⚠️ 獲利稀釋,⚪ 中性觀察,390.31,9.52,2026-03,2025,N/A,56.88,大中,235.0,25.24,6435.TWO,3.67,-334.14
123.61,N/A,0.0,-90.45,🔄 轉虧為盈,⚪ 數據不足,458.27,-1.61,2026-03,2025,N/A,-348.39,易發,54.0999984741,-16.91,6425.TWO,0.17,-334.65999999999997
-15.38,22.74%,0.0,-10.5,📉 獲利侵蝕,⚪ 數據不足,320.5,0.3,2026-03,2025,4.80%,-77.78,先益,22.5,-18.09,3531.TWO,0.33,-335.88
-14.75,N/A,5.835987504124205,94.19999999999999,📉 獲利侵蝕,⚪ 中性觀察,321.35,3.06,2026-03,2025,N/A,-26.62,嘉彰,36.6500015259,7.48,4942.TW,0.52,-336.1
-177.19,N/A,87.20588123102942,10.2,📉 獲利侵蝕,❌ 暫避觀望,158.96,0.39,2026-03,2025,N/A,-35.0,新漢,59.2999992371,5.19,8234.TWO,-0.44,-336.15
42.5,N/A,0.0,-53.4,⚠️ 獲利稀釋,⚪ 數據不足,378.91,-1.49,2026-03,2025,N/A,-109.86,正能量智能,17.75,-3.8,5348.TWO,-0.23,-336.41
-17.96,N/A,13.42639632637056,59.1,📉 獲利侵蝕,⚪ 中性觀察,319.83,3.17,2026-03,2025,N/A,-67.55,弘帆,52.9000015259,-3.48,8433.TWO,1.37,-337.78999999999996
105.83,N/A,18.72568093385214,154.20000000000002,⚠️ 獲利稀釋,❌ 暫避觀望,443.87,3.84,2026-03,2025,N/A,4.08,睿生光電,192.5,15.29,6861.TW,2.12,-338.04
102.44,19.66%,0.0,-285.45000000000005,🔄 轉虧為盈,⚪ 數據不足,440.91,-4.83,2026-03,2025,-2.95%,-142.57,程泰,49.8499984741,-12.11,1583.TW,0.18,-338.47
85.0,N/A,0.0,-28.5,🔄 轉虧為盈,⚪ 數據不足,423.64,-0.16,2026-03,2025,N/A,50.0,欣普羅,31.6499996185,123.75,6560.TWO,0.37,-338.64
14.08,N/A,8.882720333102014,216.14999999999998,⚠️ 獲利稀釋,⚪ 中性觀察,353.67,5.88,2026-03,2025,N/A,14.17,捷敏-KY,128.0,14.03,6525.TW,1.62,-339.59000000000003
-7.41,23.29%,10.26058631921824,92.10000000000001,📉 獲利侵蝕,⚪ 中性觀察,332.58,2.42,2026-03,2025,6.47%,-18.15,東元,63.0,6.99,1504.TW,0.51,-339.99
-35.29,N/A,4.953917050691245,65.1,📉 獲利侵蝕,⚪ 中性觀察,305.41,1.68,2026-03,2025,N/A,12.0,美隆電,21.5,-5.34,2477.TW,0.11,-340.70000000000005
9.68,1.76%,0.0,-88.94999999999999,⚠️ 獲利稀釋,⚪ 數據不足,350.73,-2.17,2026-03,2025,-18.26%,4.42,永昕,25.0,8.23,4726.TWO,-0.56,-341.05
-28.57,N/A,25.096774870322577,4.65,📉 獲利侵蝕,❌ 暫避觀望,312.59,0.16,2026-03,2025,N/A,-11.76,力麒,7.7800002098,17.58,5512.TWO,0.05,-341.15999999999997
-37.7,N/A,2.494813198869295,144.6,📉 獲利侵蝕,⚪ 中性觀察,304.12,4.1,2026-03,2025,N/A,-24.63,寶成,24.0499992371,-4.71,9904.TW,0.76,-341.82
-351.06,N/A,0.0,-10.35,🌑 雙重衰退,⚪ 數據不足,-9.15,1.69,2026-03,2025,N/A,-44.41,M31,416.0,20.34,6643.TWO,-1.18,-341.91
39.09,22.90%,3.5214168039538714,182.10000000000002,⚠️ 獲利稀釋,⚪ 中性觀察,381.09,4.84,2026-03,2025,16.53%,-9.87,長榮航,42.75,-0.31,2618.TW,1.53,-342.0
1.37,N/A,10.922843713797278,99.14999999999999,⚠️ 獲利稀釋,⚪ 中性觀察,343.52,2.68,2026-03,2025,N/A,-14.74,立敦,72.1999969482,-1.38,6175.TWO,0.74,-342.15
7.55,32.99%,0.0,0.0,⚠️ 獲利稀釋,⚪ 數據不足,349.82,4.36,2026-03,2025,19.39%,-15.98,鉅祥,0.0,12.66,2476.TW,1.14,-342.27
59.41,23.42%,9.185185255833332,16.200000000000003,⚠️ 獲利稀釋,⚪ 中性觀察,402.3,1.58,2026-03,2025,-5.65%,685.19,中環,9.9200000763,-3.39,2323.TW,-0.41,-342.89
