prev_eps_yoy,prev_rev_yoy,eps,prev_year,rev_yoy,symbol,expansion,date,gm,om,pe,status,eps_yoy,prev_eps,price,est_price,advice,name
-41.96,2.03,2.07,2025,6.75,8039.TW,-18.439999999999998,2025-12,N/A,N/A,32.13429256594724,📉 獲利侵蝕,-11.69,1.33,134.0,62.55,❌ 暫避觀望,台虹
-30.34,-4.67,5.32,2025,-0.48,2248.TW,-18.52,2025-12,31.94%,17.40%,4.63960231980116,🌑 雙重衰退,-19.0,3.36,56.0,181.05,⚪ 中性觀察,華勝-KY
-30.54,-7.04,3.08,2025,-8.15,9924.TW,-18.560000000000002,2025-12,N/A,N/A,6.1864405702118646,🌑 雙重衰退,-26.71,2.14,43.7999992371,106.2,⚪ 中性觀察,福興
-1.94,6.64,2.2,2025,11.04,6843.TWO,-18.599999999999998,2025-12,N/A,N/A,8.91762437492337,📉 獲利侵蝕,-7.56,1.52,46.5499992371,78.30000000000001,⚪ 中性觀察,進典
-37.15,-10.54,3.89,2025,-14.48,6720.TWO,-18.679999999999996,2025-12,N/A,N/A,15.10989010989011,🌑 雙重衰退,-33.16,2.98,165.0,163.8,❌ 暫避觀望,久昌
-33.86,1.91,-1.86,2025,4.48,6770.TW,-18.68,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-14.2,-1.71,53.0999984741,-73.35000000000001,⚪ 數據不足,力積電
14.64,37.75,8.72,2025,30.49,7792.TWO,-18.7,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,11.79,6.03,350.5,0.0,⚪ 數據不足,安葆
74.46,75.55,16.28,2025,59.94,7744.TWO,-18.739999999999995,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,41.2,12.91,520.0,0.0,⚪ 數據不足,崴寶
-26.95,9.03,6.18,2025,8.55,8938.TWO,-18.79,2025-12,N/A,N/A,3.589428489606638,📉 獲利侵蝕,-10.24,3.56,58.4000015259,244.04999999999998,⚪ 中性觀察,明安
-37.5,-51.26,-3.92,2025,-29.22,6934.TW,-18.86,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-48.08,-4.17,0.0,0.0,⚪ 數據不足,心誠鎂
-68.0,-43.41,0.2,2025,-28.43,2867.TW,-18.939999999999998,2025-12,3.78%,0.03%,28.074073791481478,🌑 雙重衰退,-47.37,0.16,7.5799999237,4.050000000000001,❌ 暫避觀望,三商壽
27.98,54.5,24.76,2025,47.13,6691.TW,-19.090000000000003,2025-12,N/A,N/A,11.120749479528104,⚠️ 獲利稀釋,28.04,16.64,641.0,864.6000000000001,⚪ 中性觀察,洋基工程
-20.71,4.82,3.3,2025,3.75,2504.TW,-19.17,2025-12,27.76%,22.79%,4.359452641430349,📉 獲利侵蝕,-15.42,2.45,35.0499992371,120.6,⚪ 中性觀察,國產
-2.88,19.53,4.16,2025,19.26,6791.TWO,-19.26,2025-12,N/A,N/A,11.965811965811966,📉 獲利侵蝕,0.0,3.37,126.0,157.95,⚪ 中性觀察,虎門科技
-0.68,-8.87,-2.43,2025,-9.24,9919.TW,-19.33,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-28.57,-1.49,14.1999998093,-63.3,⚪ 數據不足,康那香
-26.01,11.06,3.77,2025,11.78,6117.TW,-19.43,2025-12,N/A,N/A,11.904109798068491,📉 獲利侵蝕,-7.65,2.21,86.9000015259,109.50000000000001,⚪ 中性觀察,迎廣
-38.85,7.39,5.11,2025,11.23,6997.TWO,-19.490000000000002,2025-12,N/A,N/A,6.571906226931438,📉 獲利侵蝕,-8.26,3.18,78.5999984741,179.4,⚪ 中性觀察,博弘
-27.04,7.55,41.98,2025,23.29,8299.TWO,-19.509999999999998,2025-12,N/A,N/A,26.25734813847159,⚠️ 獲利稀釋,3.78,19.9,2010.0,1148.25,❌ 暫避觀望,群聯
-44.93,-10.95,2.3,2025,-2.97,2070.TWO,-19.59,2025-12,45.13%,17.87%,14.0,🌑 雙重衰退,-22.56,1.25,63.0,67.5,⚪ 中性觀察,精湛
7.57,16.0,10.75,2025,19.99,2597.TW,-19.619999999999997,2025-12,18.77%,15.81%,6.31947303417044,⚠️ 獲利稀釋,0.37,7.25,153.5,364.35,⚪ 中性觀察,潤弘
-14.37,9.06,6.18,2025,15.04,8109.TWO,-19.669999999999998,2025-12,N/A,N/A,8.36720867208672,📉 獲利侵蝕,-4.63,4.41,123.5,221.4,⚪ 中性觀察,博大
-25.46,-9.94,3.18,2025,-10.51,6411.TWO,-19.78,2025-12,N/A,N/A,10.483221271691274,🌑 雙重衰退,-30.29,2.46,78.0999984741,111.75000000000001,⚪ 中性觀察,晶焱
6.94,24.69,3.59,2025,27.05,6899.TWO,-19.82,2025-12,N/A,N/A,6.161849622786128,⚠️ 獲利稀釋,7.23,2.65,53.2999992371,129.75,⚪ 中性觀察,創為精密
-35.26,-3.47,4.1,2025,-4.71,9904.TW,-19.919999999999998,2025-12,N/A,N/A,2.534653503118812,🌑 雙重衰退,-24.63,3.03,25.6000003815,151.5,⚪ 中性觀察,寶成
-12.51,8.16,13.02,2025,5.05,6890.TW,-20.01,2025-12,N/A,N/A,4.763349514563107,📉 獲利侵蝕,-14.96,9.16,157.0,494.40000000000003,⚪ 中性觀察,來億-KY
-20.3,5.39,20.1,2025,3.15,1476.TW,-20.09,2025-12,30.19%,19.16%,6.927957429390094,📉 獲利侵蝕,-16.94,14.33,338.5,732.9,⚪ 中性觀察,儒鴻
-42.24,8.42,1.54,2025,5.64,3645.TW,-20.169999999999998,2025-12,31.33%,12.18%,30.000000936134967,📉 獲利侵蝕,-14.53,0.94,97.8000030518,48.900000000000006,❌ 暫避觀望,達邁
-38.09,-11.06,11.21,2025,-13.25,2615.TW,-20.380000000000003,2025-12,23.92%,18.94%,2.9693636478436765,🌑 雙重衰退,-33.63,7.64,75.5999984741,381.90000000000003,⚪ 中性觀察,萬海
-21.61,-0.64,7.78,2025,-5.92,6523.TWO,-20.479999999999997,2025-12,N/A,N/A,4.85560435380323,🌑 雙重衰退,-26.4,5.84,99.1999969482,306.45000000000005,⚪ 中性觀察,達爾膚
3.14,10.26,2.15,2025,10.54,3444.TWO,-20.58,2025-12,18.10%,4.42%,14.801381165492227,📉 獲利侵蝕,-10.04,1.64,85.6999969482,86.85,⚪ 中性觀察,利機
-29.25,-6.88,10.18,2025,-4.74,6957.TW,-20.61,2025-12,N/A,N/A,8.875739644970414,🌑 雙重衰退,-25.35,5.41,165.0,278.85,⚪ 中性觀察,裕慶-KY
-8.41,3.67,1.18,2025,0.36,6204.TWO,-20.63,2025-12,N/A,N/A,24.505120495494886,📉 獲利侵蝕,-20.27,0.98,71.8000030518,43.949999999999996,❌ 暫避觀望,艾華
18.25,42.64,-1.51,2025,27.53,3508.TWO,-20.650000000000002,2025-12,1.54%,-34.06%,0.0,⚠️ 獲利稀釋,6.88,-1.14,22.2999992371,-59.7,⚪ 數據不足,位速
-30.26,-4.79,7.48,2025,2.2,6239.TW,-20.66,2025-12,N/A,N/A,13.19526627218935,📉 獲利侵蝕,-18.46,4.96,223.0,253.49999999999997,⚪ 中性觀察,力成
-161.36,-36.93,-2.16,2025,-45.66,3018.TW,-20.75,2025-12,-18.95%,-73.69%,0.0,🌑 雙重衰退,-66.41,-2.36,10.6000003815,-81.14999999999999,⚪ 數據不足,隆銘綠能
-15.56,6.5,159.41,2025,2.84,3008.TW,-20.75,2025-12,47.97%,36.75%,6.907930035411525,📉 獲利侵蝕,-17.91,109.06,2575.0,5591.4,⚪ 中性觀察,大立光
-26.64,11.19,5.77,2025,2.41,4933.TWO,-20.76,2025-12,28.71%,12.48%,5.338345864661654,📉 獲利侵蝕,-18.35,3.81,71.0,199.5,⚪ 中性觀察,友輝
-18.99,-7.59,12.25,2025,-6.57,5288.TW,-20.82,2025-12,N/A,N/A,5.535178392797599,🌑 雙重衰退,-27.39,8.74,166.0,449.85,⚪ 中性觀察,豐祥-KY
60.59,55.99,6.33,2025,45.1,7714.TWO,-20.84,2025-12,N/A,N/A,9.215136650315348,⚠️ 獲利稀釋,24.26,4.34,131.5,214.04999999999998,⚪ 中性觀察,創泓科技
40.25,60.07,72.7,2025,66.0,5269.TW,-20.85,2025-12,N/A,N/A,8.029112754158964,⚠️ 獲利稀釋,45.15,52.62,1390.0,2596.8,⚪ 中性觀察,祥碩
-27.93,-12.22,3.81,2025,-11.82,4138.TWO,-20.869999999999997,2025-12,44.64%,12.42%,5.5688621993113765,🌑 雙重衰退,-32.69,2.89,55.7999992371,150.3,⚪ 中性觀察,曜亞
-13.57,7.28,5.28,2025,5.34,3042.TW,-20.91,2025-12,32.18%,14.07%,12.700841622035195,📉 獲利侵蝕,-15.57,3.95,166.0,196.05,⚪ 中性觀察,晶技
-56.16,-24.68,0.7,2025,-19.66,3285.TWO,-21.02,2025-12,28.61%,8.69%,35.617284421604936,🌑 雙重衰退,-40.68,0.32,28.8500003815,12.15,❌ 暫避觀望,微端
18.54,-1.72,6.71,2025,-1.89,5483.TWO,-21.13,2025-12,N/A,N/A,9.518828451882845,🌑 雙重衰退,-23.02,4.07,136.5,215.10000000000002,⚪ 中性觀察,中美晶
-8.29,1.46,2.27,2025,3.73,8213.TW,-21.18,2025-12,N/A,N/A,6.184433035042303,📉 獲利侵蝕,-17.45,1.77,36.5499992371,88.64999999999999,⚪ 中性觀察,志超
-30.87,-1.5,4.99,2025,2.53,3374.TWO,-21.39,2025-12,32.82%,27.31%,18.634686346863468,📉 獲利侵蝕,-18.86,3.09,202.0,162.6,❌ 暫避觀望,精材
-12.04,-3.53,9.05,2025,-5.73,2385.TW,-21.5,2025-12,16.76%,6.72%,5.225409836065573,🌑 雙重衰退,-27.23,8.01,127.5,366.00000000000006,⚪ 中性觀察,群光
3.3,22.78,4.18,2025,21.03,5493.TWO,-21.51,2025-12,N/A,N/A,8.743914610691334,📉 獲利侵蝕,-0.48,3.44,89.8000030518,154.04999999999998,⚪ 中性觀察,三聯
-41.75,-8.33,2.13,2025,-9.51,2020.TW,-21.560000000000002,2025-12,19.71%,12.02%,4.009174381926605,🌑 雙重衰退,-31.07,1.66,21.8500003815,81.75,⚪ 中性觀察,美亞
-28.8,-6.36,2.52,2025,-4.59,6208.TWO,-21.73,2025-12,N/A,N/A,13.042789707099843,🌑 雙重衰退,-26.32,1.78,82.3000030518,94.64999999999999,⚪ 中性觀察,日揚
-13.48,4.37,1.56,2025,-0.23,2328.TW,-21.77,2025-12,12.48%,4.05%,13.333333707328432,🌑 雙重衰退,-22.0,1.22,54.4000015259,61.2,⚪ 中性觀察,廣宇
-32.02,-1.49,2.73,2025,-1.73,6546.TWO,-21.8,2025-12,N/A,N/A,10.47308269954323,🌑 雙重衰退,-23.53,1.72,64.1999969482,91.95,⚪ 中性觀察,正基
-75.62,-37.61,2.48,2025,-31.16,7709.TWO,-21.830000000000002,2025-12,N/A,N/A,16.295502885246254,🌑 雙重衰退,-52.99,0.91,76.0999984741,70.05,❌ 暫避觀望,榮田
-2.74,10.72,-0.96,2025,6.3,3322.TWO,-21.96,2025-12,12.86%,-5.35%,0.0,📉 獲利侵蝕,-15.66,-0.75,13.0500001907,-39.300000000000004,⚪ 數據不足,建舜電
-35.13,-1.42,4.31,2025,-0.53,2049.TW,-22.09,2025-12,27.05%,4.85%,30.536912751677853,🌑 雙重衰退,-22.62,3.01,318.5,156.45,❌ 暫避觀望,上銀
-27.07,0.68,32.84,2025,7.77,3406.TW,-22.14,2025-12,34.25%,20.51%,7.41147405984079,📉 獲利侵蝕,-14.37,22.41,540.0,1092.9,⚪ 中性觀察,玉晶光
10.97,41.35,-7.24,2025,43.24,6499.TWO,-22.160000000000004,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,21.08,-5.76,83.0,-281.84999999999997,⚪ 數據不足,益安
41.89,28.6,1.44,2025,28.36,6908.TW,-22.48,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,5.88,1.05,0.0,0.0,⚪ 數據不足,宏�砦C戲-創
-45.48,-0.4,15.29,2025,-3.24,6488.TWO,-22.5,2025-12,N/A,N/A,17.03204047217538,🌑 雙重衰退,-25.74,10.68,606.0,533.6999999999999,❌ 暫避觀望,環球晶
-32.39,1.48,2.35,2025,1.36,6844.TWO,-22.5,2025-12,N/A,N/A,10.290322457596774,📉 獲利侵蝕,-21.14,1.44,63.7999992371,93.0,⚪ 中性觀察,諾貝兒
-47.73,-6.32,5.42,2025,-6.13,7712.TWO,-22.55,2025-12,N/A,N/A,9.324104234527686,🌑 雙重衰退,-28.68,3.57,114.5,184.20000000000002,⚪ 中性觀察,博盛半導體
-29.18,7.33,8.29,2025,2.98,6862.TW,-22.57,2025-12,N/A,N/A,8.333333333333334,📉 獲利侵蝕,-19.59,6.02,172.5,310.5,⚪ 中性觀察,三集瑞-KY
-45.77,-1.21,2.18,2025,-5.0,8240.TWO,-22.57,2025-12,N/A,N/A,11.985428606885247,🌑 雙重衰退,-27.57,1.54,65.8000030518,82.35000000000001,⚪ 中性觀察,華宏
-33.88,1.29,3.92,2025,3.86,6655.TW,-22.58,2025-12,N/A,N/A,15.393258426966291,📉 獲利侵蝕,-18.72,2.48,137.0,133.5,❌ 暫避觀望,科定
-74.32,-48.42,-2.15,2025,-51.34,2258.TW,-22.64,2025-12,19.82%,-262.93%,0.0,🌑 雙重衰退,-73.98,-1.29,28.3500003815,-66.3,⚪ 數據不足,鴻華先進-創
-32.58,-0.59,2.0,2025,-3.02,6205.TW,-22.64,2025-12,N/A,N/A,18.56581532416503,🌑 雙重衰退,-25.66,1.51,94.5,76.35,❌ 暫避觀望,詮欣
-0.69,24.0,6.9,2025,13.67,6922.TWO,-22.66,2025-12,N/A,N/A,10.174577195853791,📉 獲利侵蝕,-8.99,5.79,186.5,274.95000000000005,⚪ 中性觀察,宸曜
-36.61,-5.97,3.71,2025,-7.95,1341.TW,-22.7,2025-12,23.43%,12.74%,6.901248494562998,🌑 雙重衰退,-30.65,2.32,60.7999992371,132.14999999999998,⚪ 中性觀察,富林-KY
-34.36,-3.9,2.97,2025,4.29,2455.TW,-22.75,2025-12,37.27%,21.78%,52.28276877761414,📉 獲利侵蝕,-18.46,1.92,355.0,101.85,❌ 暫避觀望,全新
-50.93,-28.87,2.51,2025,-26.68,5222.TW,-22.799999999999997,2025-12,N/A,N/A,20.43740573152338,🌑 雙重衰退,-49.48,1.89,135.5,99.45,❌ 暫避觀望,全訊
2.91,17.25,4.2,2025,14.84,6776.TW,-22.869999999999997,2025-12,N/A,N/A,5.4903844686634615,📉 獲利侵蝕,-8.03,3.18,57.0999984741,156.0,⚪ 中性觀察,展�眥篕�
39.26,60.19,32.29,2025,64.2,6944.TW,-22.950000000000003,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,41.25,22.26,0.0,0.0,⚪ 數據不足,兆聯實業
-117.3,-89.05,-1.25,2025,-89.32,4909.TWO,-23.010000000000005,2025-12,-26.90%,-63.96%,0.0,🌑 雙重衰退,-112.33,-1.46,55.5,-71.25,⚪ 數據不足,新復興
-42.93,-16.8,1.38,2025,-16.78,2324.TW,-23.129999999999995,2025-12,5.82%,1.38%,8.225352327577465,🌑 雙重衰退,-39.91,1.06,29.2000007629,53.25,⚪ 中性觀察,仁寶
-27.88,-5.13,4.6,2025,4.02,1294.TWO,-23.349999999999998,2025-12,37.68%,21.70%,6.936466226997388,📉 獲利侵蝕,-19.33,3.37,79.6999969482,172.35,⚪ 中性觀察,漢田生技
-24.66,-0.04,2.37,2025,-2.1,6671.TW,-23.369999999999997,2025-12,N/A,N/A,5.648855034637405,🌑 雙重衰退,-25.47,1.65,29.6000003815,78.6,⚪ 中性觀察,三能-KY
-20.4,5.21,3.73,2025,5.35,2375.TW,-23.369999999999997,2025-12,19.39%,7.43%,9.584244909638949,📉 獲利侵蝕,-18.02,2.77,87.5999984741,137.10000000000002,⚪ 中性觀察,凱美
-25.49,17.04,-3.68,2025,-0.82,2939.TW,-23.5,2025-12,8.14%,-46.94%,0.0,🌑 雙重衰退,-24.32,-3.2,25.0,-149.25000000000003,⚪ 數據不足,永邑-KY
49.5,57.65,11.11,2025,53.42,7786.TW,-23.520000000000003,2025-12,N/A,N/A,0.0,⚠️ 獲利稀釋,29.9,9.06,0.0,0.0,⚪ 數據不足,東方風能
-20.3,10.78,5.48,2025,11.55,3265.TWO,-23.59,2025-12,25.97%,19.26%,14.247104247104248,📉 獲利侵蝕,-12.04,3.73,184.5,194.25,⚪ 中性觀察,台星科
-105.26,-87.01,-0.43,2025,-89.32,4113.TWO,-23.590000000000003,2025-12,37.85%,-47.25%,0.0,🌑 雙重衰退,-112.91,-0.16,14.8000001907,-7.800000000000001,⚪ 數據不足,聯上
-70.84,-24.42,6.85,2025,-27.63,2348.TW,-23.640000000000004,2025-12,34.04%,22.47%,4.4803982576229,🌑 雙重衰退,-51.27,3.61,72.0,241.05,⚪ 中性觀察,海悅
100.0,87.79,1.22,2025,38.76,3093.TWO,-23.669999999999998,2025-12,40.97%,11.18%,17.395209123982035,⚠️ 獲利稀釋,15.09,1.04,58.0999984741,50.099999999999994,❌ 暫避觀望,港建*
-27.17,0.47,2.85,2025,0.33,1307.TW,-23.72,2025-12,31.96%,13.66%,4.572463657550725,📉 獲利侵蝕,-23.39,2.01,31.5499992371,103.49999999999999,⚪ 中性觀察,三芳
10.42,-8.68,0.57,2025,-5.82,3071.TWO,-23.81,2025-12,30.11%,7.94%,18.8750004768125,🌑 雙重衰退,-29.63,0.53,30.2000007629,24.0,❌ 暫避觀望,協禧
-11.59,20.85,2.19,2025,25.77,8032.TWO,-23.91,2025-12,N/A,N/A,8.954248033572984,⚠️ 獲利稀釋,1.86,1.45,41.0999984741,68.85,⚪ 中性觀察,光菱
16.13,-1.39,-2.68,2025,-4.92,4737.TW,-23.93,2025-12,39.56%,-24.14%,0.0,🌑 雙重衰退,-28.85,-1.31,59.7999992371,-69.75,⚪ 數據不足,華廣
-15.81,-2.96,3.08,2025,-1.49,6277.TW,-24.110000000000003,2025-12,N/A,N/A,9.15803069277202,🌑 雙重衰退,-25.6,2.29,70.6999969482,115.80000000000001,⚪ 中性觀察,宏正
-21.29,0.15,2.32,2025,-10.07,6482.TWO,-24.21,2025-12,N/A,N/A,0.0,🌑 雙重衰退,-34.28,1.59,0.0,0.0,⚪ 數據不足,弘煜科
0.87,26.61,12.75,2025,10.19,6640.TWO,-24.229999999999997,2025-12,N/A,N/A,51.34854771784233,📉 獲利侵蝕,-14.04,9.4,1485.0,433.79999999999995,❌ 暫避觀望,均華
-111.11,-49.07,1.01,2025,-44.61,2101.TW,-24.230000000000004,2025-12,20.96%,4.39%,472.85712105857147,🔄 轉虧為盈,-68.84,-0.37,33.0999984741,1.0499999999999998,❌ 暫避觀望,南港
-29.98,-6.27,4.6,2025,-6.36,2393.TW,-24.36,2025-12,30.24%,9.23%,6.3395222765870916,🌑 雙重衰退,-30.72,3.34,71.6999969482,169.64999999999998,⚪ 中性觀察,億光
-35.9,-16.15,2.87,2025,-15.03,6962.TW,-24.36,2025-12,N/A,N/A,3.6797455740084826,🌑 雙重衰退,-39.39,2.6,34.7000007629,141.45000000000002,⚪ 中性觀察,奕力-KY
-11.48,3.44,1.65,2025,3.39,1609.TW,-24.54,2025-12,13.61%,8.70%,7.614679074059632,📉 獲利侵蝕,-21.15,1.62,33.2000007629,65.4,⚪ 中性觀察,大亞
-32.55,-3.19,4.38,2025,-3.53,6245.TWO,-24.549999999999997,2025-12,N/A,N/A,7.93103448275862,🌑 雙重衰退,-28.08,2.89,80.5,152.25,⚪ 中性觀察,立端
-15.52,23.4,1.88,2025,25.63,2432.TW,-24.57,2025-12,14.91%,7.25%,7.779329715502793,⚠️ 獲利稀釋,1.06,0.96,27.8500003815,53.7,⚪ 中性觀察,倚天酷��-創
32.81,29.26,4.34,2025,21.66,6913.TWO,-24.58,2025-12,N/A,N/A,12.173507462686569,📉 獲利侵蝕,-2.92,3.41,130.5,160.79999999999998,⚪ 中性觀察,鴻呈
12.47,49.53,7.54,2025,41.88,6227.TWO,-24.800000000000004,2025-12,N/A,N/A,6.069364161849711,⚠️ 獲利稀釋,17.08,4.69,94.5,233.55,⚪ 中性觀察,茂綸
20.44,49.49,19.45,2025,50.54,2382.TW,-24.99,2025-12,6.33%,3.76%,6.675062972292191,⚠️ 獲利稀釋,25.55,13.7,318.0,714.6,⚪ 中性觀察,廣達
-10.17,2.96,1.16,2025,3.42,6151.TWO,-25.04,2025-12,N/A,N/A,10.886849686269114,📉 獲利侵蝕,-21.62,1.06,35.5999984741,49.05,⚪ 中性觀察,晉倫
-36.36,2.59,0.91,2025,9.81,1597.TW,-25.05,2025-12,38.83%,9.16%,90.51724137931035,📉 獲利侵蝕,-15.24,0.5,157.5,26.1,❌ 暫避觀望,直得
-17.76,4.91,2.42,2025,6.99,1504.TW,-25.14,2025-12,23.29%,6.47%,11.11831417732577,📉 獲利侵蝕,-18.15,1.98,68.5999984741,92.55000000000001,⚪ 中性觀察,東元
-24.7,15.7,6.46,2025,15.03,6143.TWO,-25.31,2025-12,N/A,N/A,6.861989205859675,📉 獲利侵蝕,-10.28,3.72,89.0,194.55,⚪ 中性觀察,振曜
25.0,47.68,6.5,2025,50.25,2535.TW,-25.45,2025-12,12.33%,8.34%,5.048209576570248,⚠️ 獲利稀釋,24.8,4.37,73.3000030518,217.79999999999998,⚪ 中性觀察,達欣工
-40.86,-5.59,3.99,2025,-8.12,2250.TW,-25.5,2025-12,16.71%,2.64%,6.126893650397728,🌑 雙重衰退,-33.62,3.19,64.6999969482,158.39999999999998,⚪ 中性觀察,IKKA-KY
-48.53,-22.96,2.65,2025,-23.4,1723.TW,-25.520000000000003,2025-12,17.58%,7.03%,10.504086985572208,🌑 雙重衰退,-48.92,2.14,77.0999984741,110.1,⚪ 中性觀察,中碳
1.46,42.57,9.07,2025,64.37,8996.TW,-25.940000000000005,2025-12,N/A,N/A,65.7338965153115,⚠️ 獲利稀釋,38.43,5.62,1245.0,284.1,❌ 暫避觀望,高力
-36.42,-8.48,18.24,2025,-8.12,3592.TW,-25.96,2025-12,29.04%,5.17%,4.985398414685023,🌑 雙重衰退,-34.08,14.09,239.0,719.0999999999999,⚪ 中性觀察,瑞鼎
-48.81,-24.07,10.2,2025,-26.81,4770.TW,-26.12,2025-12,28.63%,14.44%,8.964218455743879,🌑 雙重衰退,-52.93,8.4,238.0,398.25000000000006,⚪ 中性觀察,上品
-27.89,-0.17,3.32,2025,-3.48,4549.TWO,-26.18,2025-12,54.86%,13.53%,12.004801920768307,🏰 高護城河,-29.66,2.43,100.0,124.95,⚪ 中性觀察,桓達
65.0,25.83,0.28,2025,-31.39,3024.TW,-26.189999999999998,2025-12,24.73%,-2.71%,12.090909264272726,🌑 雙重衰退,-57.58,0.33,13.3000001907,16.5,⚪ 中性觀察,憶聲
-46.02,6.74,2.39,2025,-0.51,8183.TWO,-26.259999999999998,2025-12,N/A,N/A,9.68115986257971,🌑 雙重衰退,-26.77,0.96,33.4000015259,51.75,⚪ 中性觀察,精星
-32.61,-2.17,1.33,2025,-3.8,1227.TW,-26.36,2025-12,23.19%,4.10%,9.10377382481132,🌑 雙重衰退,-30.16,0.94,28.9500007629,47.7,⚪ 中性觀察,佳格
-21.39,17.03,1.86,2025,12.58,3015.TW,-26.47,2025-12,17.44%,-0.45%,12.648514473787127,📉 獲利侵蝕,-13.89,1.58,51.0999984741,60.6,⚪ 中性觀察,全漢
2.53,37.75,9.93,2025,27.29,5292.TW,-26.58,2025-12,N/A,N/A,9.896265560165974,⚠️ 獲利稀釋,0.71,6.88,238.5,361.5,⚪ 中性觀察,華懋
-36.05,-5.96,15.5,2025,-11.96,3693.TWO,-26.729999999999997,2025-12,29.12%,0.48%,14.223575467594607,🌑 雙重衰退,-38.69,13.32,654.0,689.6999999999999,⚪ 中性觀察,營邦
-66.67,-37.28,1.94,2025,-34.55,3580.TWO,-26.800000000000004,2025-12,63.82%,13.96%,20.0000003232839,🏰 高護城河,-61.35,1.46,94.4000015259,70.8,❌ 暫避觀望,友威科
-27.55,9.61,6.32,2025,3.91,6651.TWO,-26.86,2025-12,N/A,N/A,7.001321003963012,📉 獲利侵蝕,-22.95,4.35,106.0,227.1,⚪ 中性觀察,全宇昕
8.91,18.73,1.53,2025,33.95,2427.TW,-26.96,2025-12,16.95%,3.22%,5.248756313805969,⚠️ 獲利稀釋,6.99,1.11,21.1000003815,60.300000000000004,⚪ 中性觀察,三商電
0.26,14.3,28.13,2025,36.32,3443.TW,-27.08,2025-12,19.04%,10.13%,69.11048827260659,⚠️ 獲利稀釋,9.24,19.48,4685.0,1016.8499999999999,❌ 暫避觀望,創意
-32.23,13.16,10.74,2025,11.63,6279.TWO,-27.14,2025-12,N/A,N/A,4.409317803660566,📉 獲利侵蝕,-15.51,6.27,106.0,360.5999999999999,⚪ 中性觀察,胡連
-8.44,25.2,13.99,2025,20.89,1519.TW,-27.19,2025-12,42.20%,19.22%,29.67637540453074,📉 獲利侵蝕,-6.3,8.68,917.0,463.50000000000006,❌ 暫避觀望,華城
-436.18,-33.93,-7.62,2025,-8.54,3691.TWO,-27.29,2025-12,10.51%,-1.93%,0.0,🌑 雙重衰退,-35.83,-8.15,129.5,-356.70000000000005,⚪ 數據不足,碩禾
-58.3,-16.86,1.84,2025,-15.47,9921.TW,-27.39,2025-12,N/A,N/A,10.583717592304147,🌑 雙重衰退,-42.86,2.31,68.9000015259,97.64999999999999,⚪ 中性觀察,巨大
-16.1,12.55,70.17,2025,12.28,3533.TW,-27.490000000000002,2025-12,51.54%,29.92%,15.821058374249864,🏰 高護城河,-15.21,47.64,2610.0,2474.55,❌ 暫避觀望,嘉澤
-8.3,16.51,6.77,2025,10.46,6768.TW,-27.52,2025-12,N/A,N/A,4.14330233913811,📉 獲利侵蝕,-17.06,5.32,79.8000030518,288.90000000000003,⚪ 中性觀察,志強-KY
-10.55,23.69,2.76,2025,22.56,4905.TWO,-27.71,2025-12,25.49%,0.20%,23.779762358898807,📉 獲利侵蝕,-5.15,1.78,79.9000015259,50.4,❌ 暫避觀望,台聯電
-24.24,9.23,0.31,2025,9.81,5291.TWO,-27.759999999999998,2025-12,N/A,N/A,118.4482706003448,📉 獲利侵蝕,-17.95,0.24,68.6999969482,8.700000000000001,❌ 暫避觀望,邑昇
40.0,7.62,-1.01,2025,10.43,8085.TWO,-27.87,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-17.44,-0.39,12.8999996185,-35.699999999999996,⚪ 數據不足,福華
-30.82,4.98,4.74,2025,4.91,2492.TW,-27.87,2025-12,18.27%,6.37%,14.337474120082815,📉 獲利侵蝕,-22.96,2.95,138.5,144.9,⚪ 中性觀察,華新科
11.02,17.0,-1.93,2025,24.6,6668.TW,-27.950000000000003,2025-12,N/A,N/A,0.0,📉 獲利侵蝕,-3.35,-1.11,34.7999992371,-61.49999999999999,⚪ 數據不足,中揚光
-10.73,16.83,3.63,2025,18.91,5203.TW,-27.96,2025-12,N/A,N/A,7.942925452057075,📉 獲利侵蝕,-9.05,2.58,66.8000030518,126.15,⚪ 中性觀察,訊連
-18.92,23.64,1.0,2025,22.15,4164.TW,-28.09,2025-12,31.61%,15.00%,14.6954318593401,📉 獲利侵蝕,-5.94,0.64,28.9500007629,29.550000000000004,⚪ 中性觀察,承業醫
0.0,-2.88,4.58,2025,-12.03,6887.TW,-28.18,2025-12,N/A,N/A,3.427017156582049,🌑 雙重衰退,-40.21,2.54,37.7999992371,165.45000000000002,⚪ 中性觀察,寶綠特-KY
-155.28,-85.68,0.09,2025,-70.37,9906.TW,-28.209999999999994,2025-12,N/A,N/A,0.0,🔄 轉虧為盈,-98.58,-1.99,37.5499992371,-65.1,⚪ 數據不足,欣巴巴
