eps_yoy,est_price,advice,expansion,prev_eps,rev_yoy,symbol,name,eps,gm,prev_rev_yoy,pe,price,date,prev_eps_yoy,status,prev_year,om
-282.14,-23.849999999999998,⚪ 數據不足,-661.76,-0.61,379.62,6616.TWO,特昇-KY,-0.52,N/A,-11.73,0.0,9.0500001907,2026-03,55.88,📉 獲利侵蝕,2025,N/A
45.83,-141.75,⚪ 數據不足,-663.27,-4.62,709.1,8044.TWO,網家,-0.39,N/A,-1.88,0.0,27.0499992371,2026-03,-12.0,⚠️ 獲利稀釋,2025,N/A
14.29,-71.7,⚪ 數據不足,-663.83,-1.86,678.12,4564.TW,元翎,-0.3,-20.30%,-3.72,0.0,20.0,2026-03,-4.02,⚠️ 獲利稀釋,2025,-35.14%
-8.14,123.15,⚪ 中性觀察,-663.86,3.04,655.72,6697.TWO,東捷資訊,0.79,N/A,13.17,5.0121804538246035,41.1500015259,2026-03,16.48,📉 獲利侵蝕,2025,N/A
115.0,-50.55,⚪ 數據不足,-668.17,-1.53,783.17,3224.TWO,三顧,0.03,15.11%,7.24,0.0,36.6500015259,2026-03,-51.49,🔄 轉虧為盈,2025,-12.99%
-700.0,-111.45,⚪ 數據不足,-671.02,-3.09,-28.98,8089.TWO,康全電訊,-0.96,N/A,-79.25,0.0,19.2999992371,2026-03,-137.27,🌑 雙重衰退,2025,N/A
-2.94,155.25,⚪ 中性觀察,-672.1500000000001,4.04,669.21,5388.TW,中磊,1.01,N/A,-4.91,8.367149611024155,86.5999984741,2026-03,-47.82,📉 獲利侵蝕,2025,N/A
232.14,-43.50000000000001,⚪ 數據不足,-672.54,-0.78,904.68,6426.TW,統新,0.74,N/A,47.74,0.0,171.0,2026-03,78.21,🔄 轉虧為盈,2025,N/A
236.84,63.449999999999996,❌ 暫避觀望,-674.13,2.06,910.97,8227.TWO,巨有科技,0.64,N/A,97.77,38.53427895981088,163.0,2026-03,29.56,⚠️ 獲利稀釋,2025,N/A
177.0,245.39999999999998,⚪ 中性觀察,-675.07,6.5,852.07,2535.TW,達欣工,2.88,12.33%,50.25,5.458435394364304,89.3000030518,2026-03,24.8,⚠️ 獲利稀釋,2025,8.34%
42.42,-30.299999999999994,⚪ 數據不足,-676.72,-1.44,719.14,3058.TW,立德,-0.19,2.21%,0.46,0.0,9.1000003815,2026-03,25.52,⚠️ 獲利稀釋,2025,-20.80%
777.78,24.45,❌ 暫避觀望,-676.8800000000001,0.31,1454.66,6199.TWO,天品,1.22,N/A,178.46,63.80368098159509,104.0,2026-03,-48.33,⚠️ 獲利稀釋,2025,N/A
-57.14,33.15,⚪ 中性觀察,-677.79,1.18,620.65,1457.TW,宜進,0.2,6.94%,-12.15,6.515836931447964,14.3999996185,2026-03,29.85,📉 獲利侵蝕,2025,33.56%
24.62,-234.45,⚪ 數據不足,-678.29,-6.13,702.91,6541.TW,泰福-KY,-1.47,N/A,1056.27,0.0,40.2999992371,2026-03,32.78,⚠️ 獲利稀釋,2025,N/A
41.03,-44.85,⚪ 數據不足,-679.3100000000001,-0.94,720.34,6109.TWO,亞元,-0.24,N/A,8.46,0.0,12.1999998093,2026-03,43.03,⚠️ 獲利稀釋,2025,N/A
80.93,458.7,⚪ 中性觀察,-679.6700000000001,13.74,760.6,5439.TWO,高技,3.51,N/A,130.83,9.450621321124919,289.0,2026-03,291.45,⚠️ 獲利稀釋,2025,N/A
344.52,360.3,❌ 暫避觀望,-679.8199999999999,9.07,1024.34,8996.TW,高力,6.54,N/A,64.37,46.83597002497918,1125.0,2026-03,38.43,⚠️ 獲利稀釋,2025,N/A
-269.23,-33.15,⚪ 數據不足,-680.59,-1.13,411.36,3713.TWO,新晶投控,-0.22,0.24%,-8.18,0.0,14.75,2026-03,-96.23,📉 獲利侵蝕,2025,-22.36%
91.43,-46.650000000000006,⚪ 數據不足,-681.1400000000001,-1.22,772.57,3372.TWO,典範,-0.03,-2.87%,21.56,0.0,17.8500003815,2026-03,-15.09,⚠️ 獲利稀釋,2025,-10.81%
-25.35,344.7,⚪ 中性觀察,-682.48,9.39,657.13,6278.TW,台表科,2.17,N/A,10.13,7.724107919930374,177.5,2026-03,-5.53,📉 獲利侵蝕,2025,N/A
-78.95,6.749999999999997,❌ 暫避觀望,-683.0400000000001,1.14,604.09,6246.TWO,臺龍,-0.68,N/A,6.56,32.6666662428889,14.6999998093,2026-03,186.36,📉 獲利侵蝕,2025,N/A
12.35,145.35000000000002,⚪ 中性觀察,-684.76,3.88,697.11,2015.TW,豐興,0.91,N/A,-15.54,6.635707229287926,64.3000030518,2026-03,-8.92,⚠️ 獲利稀釋,2025,N/A
48.1,-123.00000000000001,⚪ 數據不足,-685.3199999999999,-3.1,733.42,6210.TWO,慶生,-0.41,N/A,19.24,0.0,19.8999996185,2026-03,15.99,⚠️ 獲利稀釋,2025,N/A
-258.82,25.049999999999997,❌ 暫避觀望,-689.1800000000001,2.23,430.36,3548.TWO,兆利,-1.35,10.77%,-1.8,47.96407094257486,80.0999984741,2026-03,-74.46,📉 獲利侵蝕,2025,1.84%
33.33,6.0,❌ 暫避觀望,-689.51,0.27,722.84,3516.TWO,亞帝歐,0.08,13.94%,-14.0,64.25000190725,25.7000007629,2026-03,-15.15,⚠️ 獲利稀釋,2025,-0.53%
147.22,-43.199999999999996,⚪ 數據不足,-690.11,-0.87,837.33,4716.TWO,大立,0.17,13.88%,-7.94,0.0,20.2000007629,2026-03,-188.3,🔄 轉虧為盈,2025,-9.40%
69.57,-67.35000000000001,⚪ 數據不足,-697.3399999999999,-2.13,766.91,5546.TW,永固-KY,-0.28,N/A,-30.78,0.0,16.75,2026-03,-1352.94,⚠️ 獲利稀釋,2025,N/A
89.72,338.85,❌ 暫避觀望,-699.9399999999999,9.05,789.66,3211.TWO,順達,2.05,20.14%,-4.98,18.880035413899954,426.5,2026-03,-48.92,⚠️ 獲利稀釋,2025,13.68%
-285.19,-59.85,⚪ 數據不足,-700.27,-1.08,415.08,3362.TWO,先進光,-0.5,18.28%,0.9,0.0,169.5,2026-03,-140.6,📉 獲利侵蝕,2025,-0.95%
-138.1,52.5,⚪ 中性觀察,-701.1,1.56,563.0,2328.TW,廣宇,-0.16,12.48%,-0.23,14.09999956402857,49.3499984741,2026-03,-22.0,📉 獲利侵蝕,2025,4.05%
29.87,152.4,⚪ 中性觀察,-704.92,4.03,734.79,3694.TW,海華,1.02,15.30%,23.39,6.3385828273523614,64.4000015259,2026-03,45.42,⚠️ 獲利稀釋,2025,3.72%
218.11,278.55,⚪ 中性觀察,-705.43,6.8,923.54,2377.TW,微星,4.04,11.11%,16.34,7.808292945611201,145.0,2026-03,-15.42,⚠️ 獲利稀釋,2025,2.63%
52.38,61.2,⚪ 中性觀察,-705.89,1.62,758.27,2069.TW,運錩,0.64,10.04%,-5.8,4.558823622916666,18.6000003815,2026-03,20.0,⚠️ 獲利稀釋,2025,4.08%
26.37,886.95,⚪ 中性觀察,-708.18,24.76,734.55,6691.TW,洋基工程,7.19,N/A,47.13,12.751564349737865,754.0,2026-03,28.04,⚠️ 獲利稀釋,2025,N/A
120.87,341.25,⚪ 中性觀察,-710.79,10.64,831.66,5511.TWO,德昌,2.54,N/A,17.97,2.918681385753846,66.4000015259,2026-03,41.49,⚠️ 獲利稀釋,2025,N/A
-7.32,52.5,⚪ 中性觀察,-712.44,1.45,705.12,5013.TWO,強新,0.38,N/A,-2.6,7.328571319571429,25.6499996185,2026-03,-12.65,📉 獲利侵蝕,2025,N/A
1.75,194.84999999999997,⚪ 中性觀察,-713.19,5.47,714.94,2204.TW,中華,1.18,10.06%,-18.22,4.457274944257121,57.9000015259,2026-03,-25.55,⚠️ 獲利稀釋,2025,2.43%
-50.0,46.349999999999994,⚪ 中性觀察,-716.22,1.6,666.22,3447.TW,展達,0.17,6.63%,42.87,10.51779935275081,32.5,2026-03,32.5,📉 獲利侵蝕,2025,-0.90%
-600.0,-26.55,⚪ 數據不足,-716.53,-0.78,116.53,6512.TWO,啟發電,-0.28,N/A,-8.12,0.0,20.0499992371,2026-03,17.02,📉 獲利侵蝕,2025,N/A
-14.8,0.0,⚪ 數據不足,-716.5799999999999,8.72,701.78,7792.TWO,安葆,1.71,N/A,30.49,0.0,226.5,2026-03,11.79,📉 獲利侵蝕,2025,N/A
-71.33,-220.04999999999998,⚪ 數據不足,-717.25,-7.92,645.92,6823.TWO,濾能,-2.46,N/A,42.15,0.0,68.3000030518,2026-03,-3.84,📉 獲利侵蝕,2025,N/A
60.0,117.30000000000001,⚪ 中性觀察,-717.65,3.02,777.65,5538.TW,東明-KY,1.12,N/A,1.51,4.437340251010229,34.7000007629,2026-03,5.59,⚠️ 獲利稀釋,2025,N/A
-222.22,6.9,❌ 暫避觀望,-718.33,0.2,496.11,2012.TW,春雨,-0.12,13.55%,-9.36,34.673912628913044,15.9499998093,2026-03,-81.05,📉 獲利侵蝕,2025,2.02%
23.16,241.05,❌ 暫避觀望,-719.0600000000001,6.41,742.22,6285.TW,啟��,2.36,N/A,0.03,15.992532669570629,257.0,2026-03,-11.22,⚠️ 獲利稀釋,2025,N/A
-321.43,-27.599999999999998,⚪ 數據不足,-720.11,-0.25,398.68,4906.TW,正文,-0.32,14.16%,-35.66,0.0,37.75,2026-03,-116.56,📉 獲利侵蝕,2025,-1.55%
19.23,59.25,⚪ 中性觀察,-720.39,1.6,739.62,2355.TW,敬鵬,0.62,13.97%,-3.51,11.79746796812658,46.5999984741,2026-03,-43.86,⚠️ 獲利稀釋,2025,5.11%
-436.36,24.15,❌ 暫避觀望,-723.98,0.61,287.62,3296.TW,勝德,-0.37,19.21%,-1.66,16.86335380031056,27.1499996185,2026-03,22.0,📉 獲利侵蝕,2025,1.75%
165.63,-32.55,⚪ 數據不足,-725.34,-1.18,890.97,3550.TW,聯穎,0.21,15.39%,3.23,0.0,24.7000007629,2026-03,51.74,🔄 轉虧為盈,2025,-3.96%
112.5,-15.600000000000001,⚪ 數據不足,-726.94,0.01,839.44,4534.TWO,慶騰,0.02,15.20%,-2.4,0.0,42.3499984741,2026-03,-91.3,⚠️ 獲利稀釋,2025,-3.10%
-177.08,93.75,❌ 暫避觀望,-728.09,2.7,551.01,3715.TW,定穎投控,-0.74,17.76%,9.37,21.92,137.0,2026-03,-30.16,📉 獲利侵蝕,2025,3.42%
23.81,-68.39999999999999,⚪ 數據不足,-729.7800000000001,-1.79,753.59,3419.TW,譁裕,-0.32,12.27%,18.86,0.0,12.5500001907,2026-03,-47.93,⚠️ 獲利稀釋,2025,-16.22%
41.45,-124.94999999999997,⚪ 數據不足,-730.0799999999999,-3.15,771.53,8101.TW,華冠,-0.95,N/A,166.89,0.0,13.3999996185,2026-03,63.58,⚠️ 獲利稀釋,2025,N/A
109.8,-58.949999999999996,⚪ 數據不足,-732.2700000000001,-1.79,842.07,4513.TWO,福裕,0.05,8.95%,-15.54,0.0,21.6000003815,2026-03,-265.31,🔄 轉虧為盈,2025,-32.66%
32.5,24.150000000000002,❌ 暫避觀望,-734.68,0.54,767.18,2103.TW,台橡,0.53,10.06%,-1.98,15.248446731118012,24.5499992371,2026-03,-48.08,⚠️ 獲利稀釋,2025,3.76%
92.15,600.6000000000001,⚪ 中性觀察,-735.33,22.26,827.48,4523.TWO,永彰,-0.15,-8.90%,-7.15,0.6268731364010988,25.1000003815,2026-03,1562.0,⚠️ 獲利稀釋,2025,-91.14%
-53.95,0.0,⚪ 數據不足,-738.5500000000001,3.06,684.6,5547.TWO,久舜,0.37,N/A,-0.03,0.0,20.2000007629,2026-03,42.99,📉 獲利侵蝕,2025,N/A
-158.97,-120.89999999999998,⚪ 數據不足,-740.03,-3.88,581.06,8431.TWO,匯鑽科,-1.04,N/A,2.63,0.0,48.0499992371,2026-03,-404.84,📉 獲利侵蝕,2025,N/A
39.1,807.15,⚪ 中性觀察,-740.52,21.81,779.62,5434.TW,崇越,6.86,N/A,18.57,11.076008176918789,596.0,2026-03,13.53,⚠️ 獲利稀釋,2025,N/A
-400.0,-24.6,⚪ 數據不足,-742.45,-0.35,342.45,1528.TW,恩德,-0.15,31.45%,-23.83,0.0,21.6000003815,2026-03,56.79,📉 獲利侵蝕,2025,0.98%
175.0,-36.45,⚪ 數據不足,-743.43,-1.25,918.43,1321.TW,大洋,0.16,N/A,-23.24,0.0,32.25,2026-03,-265.75,🔄 轉虧為盈,2025,N/A
-200.0,16.799999999999997,❌ 暫避觀望,-743.86,0.36,543.86,3002.TW,歐格,-0.01,17.03%,16.76,17.232142175982144,19.2999992371,2026-03,620.0,📉 獲利侵蝕,2025,-11.28%
5.71,-54.15,⚪ 數據不足,-745.92,-1.93,751.63,6140.TWO,訊達,0.37,N/A,26.96,0.0,18.5,2026-03,-287.38,🔄 轉虧為盈,2025,N/A
-95.24,-3.3,⚪ 數據不足,-747.45,0.27,652.21,2462.TW,良得電,0.01,N/A,-0.31,0.0,21.3500003815,2026-03,-81.88,📉 獲利侵蝕,2025,N/A
15.64,563.4,⚪ 中性觀察,-749.04,15.28,764.68,3515.TW,華擎,4.14,12.78%,86.48,5.524494142705006,207.5,2026-03,46.5,⚠️ 獲利稀釋,2025,5.61%
-7.53,151.5,❌ 暫避觀望,-754.41,4.16,746.88,6213.TW,聯茂,0.87,N/A,12.66,32.17821782178218,325.0,2026-03,82.74,📉 獲利侵蝕,2025,N/A
-88.89,12.15,❌ 暫避觀望,-754.65,0.33,665.76,5452.TWO,佶優,0.01,N/A,-13.95,35.617284421604936,28.8500003815,2026-03,-17.5,📉 獲利侵蝕,2025,N/A
0.0,174.45000000000002,⚪ 中性觀察,-755.81,5.5,755.81,1608.TW,華榮,0.37,9.17%,0.02,2.858985382631126,33.25,2026-03,254.81,📉 獲利侵蝕,2025,6.96%
5.8,-309.9,⚪ 數據不足,-756.0400000000001,-14.35,761.84,6552.TW,易華電,-0.65,N/A,-26.56,0.0,27.3999996185,2026-03,-9068.75,⚠️ 獲利稀釋,2025,N/A
-400.0,-35.699999999999996,⚪ 數據不足,-757.51,-1.02,357.51,6558.TW,興能高,-0.35,N/A,-7.46,0.0,28.9500007629,2026-03,-1120.0,📉 獲利侵蝕,2025,N/A
-557.14,-46.949999999999996,⚪ 數據不足,-757.51,-1.4,200.37,3234.TWO,光環,-0.32,8.38%,19.09,0.0,108.0,2026-03,34.88,📉 獲利侵蝕,2025,-32.45%
44.0,75.0,⚪ 中性觀察,-758.5,2.45,802.5,2329.TW,華泰,0.33,15.35%,20.92,9.79000015258,48.9500007629,2026-03,28.92,⚠️ 獲利稀釋,2025,8.19%
-13.33,-36.0,⚪ 數據不足,-759.4100000000001,-0.84,746.08,3354.TWO,律勝,-0.17,18.97%,-22.74,0.0,24.2999992371,2026-03,-147.06,📉 獲利侵蝕,2025,-79.87%
261.54,-12.6,⚪ 數據不足,-761.23,-0.18,1022.77,2025.TW,千興,0.47,-19.82%,-22.64,0.0,11.6999998093,2026-03,87.32,🔄 轉虧為盈,2025,14.50%
368.75,-2.2500000000000004,⚪ 數據不足,-762.06,-0.15,1130.81,2719.TWO,燦星旅,0.75,7.41%,-14.15,0.0,26.1000003815,2026-03,-111.9,🔄 轉虧為盈,2025,2.54%
-22.22,23.249999999999996,❌ 暫避觀望,-768.58,0.61,746.36,8905.TWO,裕國,0.15,N/A,2.49,19.129032011935486,29.6499996185,2026-03,-54.96,📉 獲利侵蝕,2025,N/A
-72.73,18.15,⚪ 中性觀察,-769.0600000000001,0.71,696.33,2905.TW,三商,0.03,15.31%,-20.78,12.809917355371901,15.5,2026-03,-49.63,📉 獲利侵蝕,2025,0.88%
-23.4,2223.4500000000003,⚪ 中性觀察,-770.3199999999999,59.99,746.92,2357.TW,華碩,13.19,15.94%,25.86,4.823584969304458,715.0,2026-03,41.92,📉 獲利侵蝕,2025,4.63%
323.33,105.74999999999999,❌ 暫避觀望,-770.9100000000001,3.14,1094.24,1785.TWO,光洋科,2.54,16.83%,32.39,16.170212765957448,114.0,2026-03,-1.88,⚠️ 獲利稀釋,2025,11.95%
-415.38,-89.24999999999999,⚪ 數據不足,-783.72,-2.16,368.34,3018.TW,隆銘綠能,-0.67,-18.95%,-45.66,0.0,11.75,2026-03,-66.41,📉 獲利侵蝕,2025,-73.69%
-183.33,-75.45,⚪ 數據不足,-784.83,-1.9,601.5,2444.TW,兆勁,-0.51,6.18%,-18.44,0.0,12.1000003815,2026-03,-691.67,📉 獲利侵蝕,2025,-17.38%
-96.0,59.849999999999994,❌ 暫避觀望,-785.5,1.7,689.5,3162.TWO,精確,0.02,11.59%,65.48,19.39849662303258,77.4000015259,2026-03,209.26,📉 獲利侵蝕,2025,1.68%
96.83,72.45,⚪ 中性觀察,-791.15,3.04,887.98,4438.TW,廣越,-0.04,8.43%,17.91,12.79503089795031,61.7999992371,2026-03,-27.51,⚠️ 獲利稀釋,2025,-1.90%
-83.05,-86.7,⚪ 數據不足,-792.54,-1.09,709.49,6504.TW,南六,0.1,N/A,-1.5,0.0,36.2999992371,2026-03,-178.42,🔄 轉虧為盈,2025,N/A
1.92,243.15,⚪ 中性觀察,-792.95,6.55,794.87,6191.TW,精成科,1.59,N/A,55.5,5.768044417026527,93.5,2026-03,5.17,⚠️ 獲利稀釋,2025,N/A
-264.0,-205.8,⚪ 數據不足,-793.36,-6.62,529.36,2392.TW,正崴,-0.46,-1.63%,-3.44,0.0,36.5,2026-03,-281.76,📉 獲利侵蝕,2025,-10.82%
-7.02,72.3,⚪ 中性觀察,-794.03,2.31,787.01,6689.TW,伊雲谷,0.53,N/A,-1.67,13.112033353298756,63.2000007629,2026-03,1.77,📉 獲利侵蝕,2025,N/A
108.16,74.55,❌ 暫避觀望,-795.52,2.1,903.68,8438.TW,昶昕,1.02,N/A,12.79,17.122736111488937,85.0999984741,2026-03,-4.98,⚠️ 獲利稀釋,2025,N/A
-12.5,141.45,⚪ 中性觀察,-799.71,4.0,787.21,1535.TW,中宇,0.77,12.18%,4.67,5.323435923955461,50.2000007629,2026-03,-1.48,📉 獲利侵蝕,2025,5.96%
16.67,21.9,❌ 暫避觀望,-801.14,1.23,817.81,6573.TW,虹揚-KY,-0.4,N/A,-13.43,15.102739203493151,22.0499992371,2026-03,163.4,⚠️ 獲利稀釋,2025,N/A
-334.92,-260.85,⚪ 數據不足,-802.6700000000001,-7.65,467.75,3272.TWO,東碩,-2.8,2.51%,5.44,0.0,15.3999996185,2026-03,-139.68,📉 獲利侵蝕,2025,-26.32%
-19.57,-80.85000000000001,⚪ 數據不足,-803.4100000000001,-1.92,783.84,3323.TWO,加百裕,-0.56,11.17%,-9.18,0.0,33.0999984741,2026-03,-76.19,📉 獲利侵蝕,2025,-4.33%
-19.81,404.54999999999995,⚪ 中性觀察,-803.54,10.01,783.73,2745.TWO,五福,3.44,N/A,14.38,3.8375973303670747,103.5,2026-03,10.36,📉 獲利侵蝕,2025,N/A
52.56,-105.75000000000001,⚪ 數據不足,-807.22,-2.86,859.78,3149.TW,正達,-0.37,-12.37%,5.53,0.0,93.5,2026-03,-106.98,⚠️ 獲利稀釋,2025,-29.19%
-557.14,94.95,⚪ 中性觀察,-810.37,1.81,253.23,4526.TW,東台,-0.65,7.66%,-6.62,5.568720379146919,35.25,2026-03,150.56,📉 獲利侵蝕,2025,-21.47%
36.17,-47.85,⚪ 數據不足,-810.6500000000001,-0.71,846.82,6830.TW,汎銓,-0.61,N/A,10.78,0.0,395.5,2026-03,-156.8,⚠️ 獲利稀釋,2025,N/A
-8.0,-29.85,⚪ 數據不足,-820.27,-0.78,812.27,8906.TWO,花王,-0.28,N/A,-13.36,0.0,27.0,2026-03,-252.38,📉 獲利侵蝕,2025,N/A
73.91,12.0,⚪ 中性觀察,-820.85,0.15,894.76,2537.TW,聯上發,0.4,N/A,-43.28,14.125000238375,11.3000001907,2026-03,-85.71,⚠️ 獲利稀釋,2025,N/A
-134.88,29.4,⚪ 中性觀察,-821.25,0.9,686.37,2409.TW,友達,-0.15,10.73%,0.41,14.107142662500001,27.6499996185,2026-03,327.5,📉 獲利侵蝕,2025,-2.70%
-4.55,153.14999999999998,⚪ 中性觀察,-822.1999999999999,4.18,817.65,5493.TWO,三聯,1.26,N/A,21.03,8.207639867952988,83.8000030518,2026-03,-0.48,📉 獲利侵蝕,2025,N/A
-105.3,440.4,⚪ 中性觀察,-824.03,11.15,718.73,4303.TWO,信立,-0.48,19.64%,164.26,1.5088555598467304,44.2999992371,2026-03,7.63,📉 獲利侵蝕,2025,-12.85%
127.05,-157.95000000000002,⚪ 數據不足,-829.4200000000001,-4.72,956.47,2035.TWO,唐榮,0.33,-14.72%,-21.22,0.0,27.1000003815,2026-03,-114.55,🔄 轉虧為盈,2025,-18.44%
-227.78,-5.55,⚪ 數據不足,-831.65,0.12,603.87,1449.TW,佳和,-0.23,0.84%,-7.88,0.0,13.5500001907,2026-03,-87.21,📉 獲利侵蝕,2025,-27.07%
-43.33,54.300000000000004,⚪ 中性觀察,-834.3000000000001,1.82,790.97,6112.TW,邁達特,0.17,N/A,18.84,11.671270718232044,42.25,2026-03,203.33,📉 獲利侵蝕,2025,N/A
-266.67,-59.7,⚪ 數據不足,-837.1800000000001,-2.24,570.51,3543.TW,州巧,-0.16,5.62%,1.1,0.0,30.9500007629,2026-03,-84.96,📉 獲利侵蝕,2025,-16.08%
59.09,-26.55,⚪ 數據不足,-839.6899999999999,-0.76,898.78,8935.TWO,邦泰,-0.09,N/A,-6.33,0.0,20.3500003815,2026-03,-16.92,⚠️ 獲利稀釋,2025,N/A
80.0,-20.700000000000003,⚪ 數據不足,-840.0,-0.39,920.0,1909.TW,榮成,-0.02,12.46%,-6.47,0.0,10.3999996185,2026-03,-39.29,⚠️ 獲利稀釋,2025,2.54%
-81.0,-128.54999999999998,⚪ 數據不足,-846.22,-6.81,765.22,2236.TW,百達-KY,0.19,8.48%,423.12,0.0,161.0,2026-03,-186.45,🔄 轉虧為盈,2025,-4.13%
19.7,571.8,⚪ 中性觀察,-846.7299999999999,14.36,866.43,6811.TWO,宏�硌穈T,4.8,N/A,11.2,5.994228751311648,228.5,2026-03,10.46,⚠️ 獲利稀釋,2025,N/A
13.64,-166.64999999999998,⚪ 數據不足,-847.33,-4.9,860.97,5245.TWO,智晶,-0.79,N/A,-13.73,0.0,25.3500003815,2026-03,-56.67,⚠️ 獲利稀釋,2025,N/A
-900.0,-27.150000000000002,⚪ 數據不足,-850.2,-0.84,-49.8,2254.TW,巨鎧精密-創,-1.04,-21.68%,-24.51,0.0,59.5,2026-03,20.75,🌑 雙重衰退,2025,-98.59%
-83.33,-38.7,⚪ 數據不足,-852.1500000000001,-1.55,768.82,4139.TWO,馬光-KY,-0.55,N/A,-3.34,0.0,34.5499992371,2026-03,-720.83,📉 獲利侵蝕,2025,N/A
16.45,246.3,⚪ 中性觀察,-855.0999999999999,6.53,871.55,3029.TW,零壹,1.77,14.31%,34.73,6.364190012180267,104.5,2026-03,30.86,⚠️ 獲利稀釋,2025,6.54%
11.11,42.300000000000004,⚪ 中性觀察,-857.3199999999999,1.25,868.43,2468.TW,華經,0.3,11.41%,19.94,13.06737534542553,36.8499984741,2026-03,30.21,⚠️ 獲利稀釋,2025,4.34%
1.79,86.85,⚪ 中性觀察,-859.9100000000001,2.32,861.7,2010.TW,春源,0.57,10.75%,0.73,3.6701208981001727,21.25,2026-03,40.61,⚠️ 獲利稀釋,2025,7.04%
-58.33,-7.199999999999999,⚪ 數據不足,-861.09,-0.15,802.76,9962.TWO,有益,0.05,N/A,-21.01,0.0,9.8900003433,2026-03,-122.06,🔄 轉虧為盈,2025,N/A
-11.54,78.89999999999999,⚪ 中性觀察,-861.1999999999999,2.16,849.66,8908.TWO,欣雄,0.46,N/A,27.37,7.490494586673004,39.4000015259,2026-03,14.97,📉 獲利侵蝕,2025,N/A
6.98,0.0,⚪ 數據不足,-864.17,6.34,871.15,6994.TW,富威電力,0.48,N/A,164.5,0.0,0.0,2026-03,328.87,⚠️ 獲利稀釋,2025,N/A
14.77,584.0999999999999,❌ 暫避觀望,-864.61,15.5,879.38,6196.TW,帆宣,5.08,N/A,-15.01,15.151515151515152,590.0,2026-03,65.55,⚠️ 獲利稀釋,2025,N/A
306.25,-52.5,⚪ 數據不足,-866.69,-1.07,1172.94,3535.TW,晶彩科,0.99,35.79%,-31.12,0.0,97.0999984741,2026-03,-255.07,🔄 轉虧為盈,2025,12.45%
90.34,-204.45,⚪ 數據不足,-868.8,-5.17,959.14,8171.TWO,天宇,-0.2,N/A,-66.93,0.0,20.5,2026-03,-275.59,⚠️ 獲利稀釋,2025,N/A
3.39,330.59999999999997,⚪ 中性觀察,-873.74,8.43,877.13,3147.TWO,大綜,3.66,13.87%,64.32,10.526315789473685,232.0,2026-03,-29.4,⚠️ 獲利稀釋,2025,5.75%
-210.71,-18.6,⚪ 數據不足,-874.6500000000001,-0.45,663.94,1441.TW,大東,-0.62,-0.79%,-6.83,0.0,9.1999998093,2026-03,-128.03,📉 獲利侵蝕,2025,-10.66%
-253.33,-70.94999999999999,⚪ 數據不足,-876.63,-1.68,623.3,4999.TW,鑫禾,-0.54,N/A,-0.19,0.0,19.75,2026-03,-272.92,📉 獲利侵蝕,2025,N/A
88.57,-84.9,⚪ 數據不足,-880.8199999999999,-1.77,969.39,6588.TWO,東典光電,-0.08,N/A,27.54,0.0,78.4000015259,2026-03,57.14,⚠️ 獲利稀釋,2025,N/A
-250.0,-46.5,⚪ 數據不足,-885.46,-0.96,635.46,3322.TWO,建舜電,-0.64,12.86%,6.3,0.0,12.8999996185,2026-03,-15.66,📉 獲利侵蝕,2025,-5.35%
180.0,75.45,⚪ 中性觀察,-885.47,1.85,1065.47,8463.TW,潤泰材,0.42,N/A,8.31,4.294234668290258,21.6000003815,2026-03,48.0,⚠️ 獲利稀釋,2025,N/A
-28.43,129.60000000000002,⚪ 中性觀察,-889.79,3.63,861.36,2949.TWO,欣新網,0.74,11.53%,21.07,8.182870017152776,70.6999969482,2026-03,6.89,📉 獲利侵蝕,2025,2.34%
91.84,75.6,⚪ 中性觀察,-892.9699999999999,2.19,984.81,8032.TWO,光菱,0.94,N/A,25.77,7.738095238095238,39.0,2026-03,1.86,⚠️ 獲利稀釋,2025,N/A
-260.0,-12.75,⚪ 數據不足,-893.91,-0.26,633.91,6142.TW,友勁,-0.18,N/A,52.32,0.0,10.0500001907,2026-03,48.0,📉 獲利侵蝕,2025,N/A
98.48,-104.69999999999999,⚪ 數據不足,-894.01,-3.19,992.49,8054.TWO,安國,-0.01,N/A,30.97,0.0,95.9000015259,2026-03,-37.72,⚠️ 獲利稀釋,2025,N/A
918.18,143.55,⚪ 中性觀察,-897.18,4.05,1815.36,3188.TWO,鑫龍騰,2.24,N/A,79.14,2.497387629937304,23.8999996185,2026-03,81.45,⚠️ 獲利稀釋,2025,N/A
-35.71,37.95,❌ 暫避觀望,-899.3100000000001,1.0,863.6,2630.TW,亞航,0.09,8.38%,4.89,22.490119180197627,56.9000015259,2026-03,49.25,📉 獲利侵蝕,2025,2.16%
-14.75,-82.64999999999999,⚪ 數據不足,-906.12,-2.55,891.37,3011.TW,今皓,-0.73,10.61%,-34.5,0.0,12.4499998093,2026-03,-5.88,📉 獲利侵蝕,2025,-45.08%
-277.78,-68.55000000000001,⚪ 數據不足,-907.51,-1.52,629.73,6742.TW,澤米,-0.35,N/A,-20.15,0.0,51.0,2026-03,-603.33,📉 獲利侵蝕,2025,N/A
-357.14,-33.9,⚪ 數據不足,-908.52,-0.55,551.38,3390.TWO,旭軟,-0.18,17.06%,-7.45,0.0,26.1000003815,2026-03,-138.3,📉 獲利侵蝕,2025,1.24%
151.56,-30.749999999999996,⚪ 數據不足,-913.7,-0.6,1065.26,5484.TW,慧友,0.33,N/A,9.99,0.0,46.5499992371,2026-03,33.33,🔄 轉虧為盈,2025,N/A
