price,expansion,gm,eps,prev_eps,prev_eps_yoy,symbol,advice,pe,date,om,status,prev_year,est_price,eps_yoy,rev_yoy,name,prev_rev_yoy
430.0,-303.88,32.82%,1.42,4.99,-18.86,3374.TWO,❌ 暫避觀望,39.09090909090909,2026-03,27.31%,⚠️ 獲利稀釋,2025,165.0,12.7,316.58,精材,2.53
93.1999969482,-303.89,23.30%,0.75,1.86,-9.71,3624.TWO,❌ 暫避觀望,21.47465367470046,2026-03,7.20%,⚠️ 獲利稀釋,2025,65.1,38.89,342.78,光頡,3.65
11.8500003815,-303.95,N/A,-0.05,-1.13,-337.5,6988.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-24.15,-150.0,153.95,威力暘-創,-10.48
0.0,-304.39,18.31%,0.6,1.42,-56.6,1563.TW,⚪ 數據不足,0.0,2026-03,3.31%,📉 獲利侵蝕,2025,0.0,-61.07,243.32,巧新,-6.64
50.7000007629,-304.86,20.78%,0.02,-4.64,-270.99,3545.TW,⚪ 數據不足,0.0,2026-03,-7.17%,🔄 轉虧為盈,2025,-28.650000000000006,-97.44,207.42,敦泰,-17.79
0.0,-305.17,N/A,-0.62,4.58,-40.21,6887.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,0.0,-141.61,163.56,寶綠特-KY,-12.03
176.5,-305.45,25.97%,1.76,5.48,-12.04,3265.TWO,⚪ 中性觀察,13.401670463173879,2026-03,19.26%,⚠️ 獲利稀釋,2025,197.55,14.29,319.74,台星科,11.55
18.7000007629,-306.64,22.41%,0.14,1.06,46.48,4433.TWO,⚪ 數據不足,0.0,2026-03,9.68%,📉 獲利侵蝕,2025,-13.649999999999997,-53.33,253.31,興采,12.09
0.0,-307.01,N/A,2.48,9.97,10.9,5520.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,0.0,3.33,310.34,力泰,2.6
562.0,-308.06,37.30%,3.9,11.51,-69.45,2327.TW,⚪ 中性觀察,12.732215677390123,2026-03,24.28%,📉 獲利侵蝕,2025,662.1,-63.79,244.27,國巨*,9.26
39.2999992371,-308.22,23.91%,0.26,1.24,18.27,3059.TW,⚪ 中性觀察,12.718446355048545,2026-03,2.92%,📉 獲利侵蝕,2025,46.349999999999994,0.0,308.22,華晶科,20.59
185.5,-309.15,N/A,2.64,7.91,9.74,6214.TW,⚪ 中性觀察,9.606421543241842,2026-03,N/A,⚠️ 獲利稀釋,2025,289.65000000000003,164.0,473.15,精誠,12.89
42.75,-310.42,25.14%,0.6,2.61,-6.99,3168.TW,⚪ 中性觀察,6.774960380348652,2026-03,8.89%,⚠️ 獲利稀釋,2025,94.65,7.14,317.56,眾福科,0.46
21.4500007629,-310.99,N/A,0.35,2.35,-33.33,6221.TWO,⚪ 中性觀察,3.4652666822132474,2026-03,N/A,📉 獲利侵蝕,2025,92.85,-55.13,255.86,晉泰,2.45
28.5499992371,-311.83000000000004,23.19%,0.52,1.33,-30.16,1227.TW,⚪ 中性觀察,8.625377413021148,2026-03,4.10%,⚠️ 獲利稀釋,2025,49.65,33.33,345.16,佳格,-3.8
260.5,-311.92,N/A,1.19,3.26,11.72,6173.TWO,❌ 暫避觀望,34.68708388814913,2026-03,N/A,⚠️ 獲利稀釋,2025,112.64999999999999,70.0,381.92,信昌電,8.9
35.0,-312.87,N/A,-0.48,0.51,-79.59,5244.TW,❌ 暫避觀望,39.325842696629216,2026-03,N/A,📉 獲利侵蝕,2025,13.35,-211.63,101.24,弘凱,-1.9
10.6000003815,-315.06,30.65%,-0.19,-0.52,35.21,1316.TW,⚪ 數據不足,0.0,2026-03,-1.86%,⚠️ 獲利稀釋,2025,-30.449999999999996,41.38,356.44,上曜,195.34
180.0,-315.13,15.14%,3.22,4.13,-47.66,4569.TW,❌ 暫避觀望,15.915119363395224,2026-03,0.74%,⚠️ 獲利稀釋,2025,169.65,29.03,344.16,六方科-KY,25.19
25.75,-315.78,N/A,0.36,0.27,-74.77,6508.TWO,❌ 暫避觀望,25.0,2026-03,N/A,📉 獲利侵蝕,2025,15.450000000000001,-12.2,303.58,惠光,-4.08
30.9500007629,-316.37,22.84%,0.57,1.5,-39.27,2105.TW,⚪ 中性觀察,7.679900933722085,2026-03,6.75%,⚠️ 獲利稀釋,2025,60.44999999999999,26.67,343.04,正新,-5.68
0.0,-316.44000000000005,21.48%,0.12,-0.34,-132.32,3591.TW,⚪ 數據不足,0.0,2026-03,-2.51%,🔄 轉虧為盈,2025,0.0,22.22,338.66,艾笛森,-9.81
33.2000007629,-318.08,N/A,0.5,2.2,-50.0,5009.TWO,⚪ 中性觀察,6.640000152579999,2026-03,N/A,📉 獲利侵蝕,2025,75.0,-24.19,293.89,榮剛,-10.14
104.5,-318.43,N/A,0.61,3.0,-73.47,6863.TW,⚪ 中性觀察,12.080924855491329,2026-03,N/A,📉 獲利侵蝕,2025,129.75,-75.79,242.64,永道-KY,-14.3
19.8500003815,-318.53999999999996,N/A,-0.4,-2.07,17.15,6431.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-73.94999999999999,-5.26,313.28,光麗-KY,-1.12
33.4000015259,-318.9,N/A,-0.05,-0.09,95.65,6969.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-9.3,-150.0,168.9,成信實業*-創,79.86
123.0,-318.90999999999997,N/A,-0.32,-0.92,-38.46,6617.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-30.450000000000003,-244.44,74.47,共信-KY,13.75
17.7000007629,-319.8,N/A,-0.28,-1.35,-338.6,5230.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-60.6,44.9,364.7,雷笛克光學,-14.66
22.0499992371,-320.69,N/A,0.25,0.06,-97.61,5015.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-13.799999999999999,-48.98,271.71,華祺,-4.99
340.0,-321.18,23.64%,3.6,13.02,-11.43,3023.TW,⚪ 中性觀察,10.092015434847136,2026-03,9.15%,📉 獲利侵蝕,2025,505.34999999999997,-6.49,314.69,信邦,-6.24
214.0,-321.40999999999997,28.44%,2.51,10.26,30.29,3357.TWO,⚪ 中性觀察,8.256172839506174,2026-03,14.20%,⚠️ 獲利稀釋,2025,388.79999999999995,13.18,334.59,臺慶科,20.3
1045.0,-322.13,33.66%,6.87,19.47,64.8,2368.TW,❌ 暫避觀望,22.219859664044225,2026-03,24.30%,⚠️ 獲利稀釋,2025,705.45,89.33,411.46,金像電,54.05
20.1000003815,-323.06,20.87%,0.37,1.1,-50.0,3038.TW,⚪ 中性觀察,7.82101182159533,2026-03,0.16%,📉 獲利侵蝕,2025,38.550000000000004,-30.61,292.45,全台,-16.5
43.5,-323.71000000000004,19.95%,0.25,0.66,-79.88,4561.TWO,❌ 暫避觀望,33.20610687022901,2026-03,4.03%,📉 獲利侵蝕,2025,19.650000000000002,-7.41,316.3,健椿,-22.51
74.0999984741,-324.37,21.08%,0.35,3.45,-51.27,1582.TW,⚪ 中性觀察,8.546712626770473,2026-03,5.11%,📉 獲利侵蝕,2025,130.05,-66.67,257.7,信錦,-7.71
28.2000007629,-324.52,25.38%,0.35,1.81,58.77,2415.TW,⚪ 中性觀察,6.65094357615566,2026-03,12.75%,⚠️ 獲利稀釋,2025,63.6,41.67,366.19,錩新,3.4
29.0499992371,-327.45000000000005,N/A,0.33,1.72,0.6,9908.TW,⚪ 中性觀察,6.740139034129931,2026-03,N/A,⚠️ 獲利稀釋,2025,64.64999999999999,18.52,345.97,大台北,1.69
149.5,-327.51,N/A,2.19,6.22,-43.71,6732.TWO,⚪ 中性觀察,9.26270136307311,2026-03,N/A,⚠️ 獲利稀釋,2025,242.10000000000002,5.8,333.31,昇佳電子,-7.67
62.2000007629,-328.4,25.36%,0.76,2.49,-28.03,2397.TW,⚪ 中性觀察,8.238410697072846,2026-03,-1.87%,📉 獲利侵蝕,2025,113.25000000000001,-18.28,310.12,友通,14.61
45.0,-328.71999999999997,25.76%,0.8,2.37,-21.36,2497.TW,⚪ 中性觀察,8.571428571428571,2026-03,10.08%,⚠️ 獲利稀釋,2025,78.75,2.67,331.39,怡利電,-3.38
51.7999992371,-329.09,24.39%,0.9,3.12,1.96,2453.TW,⚪ 中性觀察,6.727272628194805,2026-03,4.56%,⚠️ 獲利稀釋,2025,115.50000000000001,1.12,330.21,凌群,7.21
69.1999969482,-330.46999999999997,N/A,1.07,4.02,26.43,6967.TWO,⚪ 中性觀察,7.369541741022363,2026-03,N/A,⚠️ 獲利稀釋,2025,140.85000000000002,66.67,397.14,汎瑋材料,5.45
83.5999984741,-330.52999999999986,14.91%,1.51,1.56,9.15,4739.TW,❌ 暫避觀望,24.373177397696793,2026-03,8.56%,⚠️ 獲利稀釋,2025,51.45,747.83,1078.36,康普,51.17
53.2999992371,-330.84,N/A,0.52,1.35,15.38,8074.TWO,❌ 暫避觀望,17.649006369900665,2026-03,N/A,⚠️ 獲利稀釋,2025,45.3,116.67,447.51,鉅橡,4.4
58.2999992371,-331.19,31.94%,0.44,1.74,230.83,3530.TW,❌ 暫避觀望,24.599155796244727,2026-03,14.09%,⚠️ 獲利稀釋,2025,35.550000000000004,175.0,506.19,晶相光,6.6
29.8999996185,-331.56,N/A,-0.49,-1.95,-78.9,8291.TWO,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-75.75,-206.25,125.31,尚茂,-71.56
78.4000015259,-331.65,N/A,0.85,4.23,4.19,6261.TWO,⚪ 中性觀察,8.62486265411441,2026-03,N/A,📉 獲利侵蝕,2025,136.35,-7.53,324.12,久元,5.64
251.0,-332.42,26.27%,1.48,3.13,26.02,4931.TWO,❌ 暫避觀望,35.85714285714286,2026-03,15.45%,⚠️ 獲利稀釋,2025,104.99999999999999,7.25,339.67,新盛力,22.86
24.5499992371,-333.13,22.79%,0.39,1.19,13.33,1409.TW,⚪ 中性觀察,8.992673713223443,2026-03,8.66%,⚠️ 獲利稀釋,2025,40.95,56.0,389.13,新纖,-14.65
26.7000007629,-333.35,34.00%,-0.09,0.1,-56.52,4130.TWO,❌ 暫避觀望,89.000002543,2026-03,-5.47%,📉 獲利侵蝕,2025,4.500000000000001,-200.0,133.35,健亞,-3.61
38.9500007629,-333.83,N/A,0.87,2.04,-45.45,5215.TW,⚪ 中性觀察,9.295942902840094,2026-03,N/A,⚠️ 獲利稀釋,2025,62.85000000000001,85.11,418.94,科嘉-KY,-4.56
246.0,-334.14,N/A,3.67,9.52,56.88,6435.TWO,⚪ 中性觀察,10.780017528483786,2026-03,N/A,⚠️ 獲利稀釋,2025,342.3,56.17,390.31,大中,25.24
62.7999992371,-334.65999999999997,N/A,0.17,-1.61,-348.39,6425.TWO,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-90.45,123.61,458.27,易發,-16.91
21.3500003815,-335.88,22.74%,0.33,0.3,-77.78,3531.TWO,⚪ 數據不足,0.0,2026-03,4.80%,📉 獲利侵蝕,2025,-10.5,-15.38,320.5,先益,-18.09
33.0999984741,-336.1,N/A,0.52,3.06,-26.62,4942.TW,⚪ 中性觀察,5.270700393964968,2026-03,N/A,📉 獲利侵蝕,2025,94.19999999999999,-14.75,321.35,嘉彰,7.48
68.3000030518,-336.15,N/A,-0.44,0.39,-35.0,8234.TWO,❌ 暫避觀望,100.44118095852943,2026-03,N/A,📉 獲利侵蝕,2025,10.2,-177.19,158.96,新漢,5.19
16.6499996185,-336.41,N/A,-0.23,-1.49,-109.86,5348.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-53.4,42.5,378.91,正能量智能,-3.8
54.5999984741,-337.78999999999996,N/A,1.37,3.17,-67.55,8433.TWO,⚪ 中性觀察,13.857867633020303,2026-03,N/A,📉 獲利侵蝕,2025,59.1,-17.96,319.83,弘帆,-3.48
183.0,-338.04,N/A,2.12,3.84,4.08,6861.TW,❌ 暫避觀望,17.80155642023346,2026-03,N/A,⚠️ 獲利稀釋,2025,154.20000000000002,105.83,443.87,睿生光電,15.29
48.9500007629,-338.47,19.66%,0.18,-4.83,-142.57,1583.TW,⚪ 數據不足,0.0,2026-03,-2.95%,🔄 轉虧為盈,2025,-285.45000000000005,102.44,440.91,程泰,-12.11
31.3999996185,-338.64,N/A,0.37,-0.16,50.0,6560.TWO,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-28.5,85.0,423.64,欣普羅,123.75
138.0,-339.59000000000003,N/A,1.62,5.88,14.17,6525.TW,⚪ 中性觀察,9.576682859125608,2026-03,N/A,⚠️ 獲利稀釋,2025,216.14999999999998,14.08,353.67,捷敏-KY,14.03
72.1999969482,-339.99,23.29%,0.51,2.42,-18.15,1504.TW,⚪ 中性觀察,11.758957157687295,2026-03,6.47%,📉 獲利侵蝕,2025,92.10000000000001,-7.41,332.58,東元,6.99
21.6499996185,-340.70000000000005,N/A,0.11,1.68,12.0,2477.TW,⚪ 中性觀察,4.988479174769585,2026-03,N/A,📉 獲利侵蝕,2025,65.1,-35.29,305.41,美隆電,-5.34
23.9500007629,-341.05,1.76%,-0.56,-2.17,4.42,4726.TWO,⚪ 數據不足,0.0,2026-03,-18.26%,⚠️ 獲利稀釋,2025,-88.94999999999999,9.68,350.73,永昕,8.23
7.7699999809,-341.15999999999997,N/A,0.05,0.16,-11.76,5512.TWO,❌ 暫避觀望,25.06451606741935,2026-03,N/A,📉 獲利侵蝕,2025,4.65,-28.57,312.59,力麒,17.58
24.6000003815,-341.82,N/A,0.76,4.1,-24.63,9904.TW,⚪ 中性觀察,2.5518672594917016,2026-03,N/A,📉 獲利侵蝕,2025,144.6,-37.7,304.12,寶成,-4.71
407.5,-341.91,N/A,-1.18,1.69,-44.41,6643.TWO,⚪ 數據不足,0.0,2026-03,N/A,🌑 雙重衰退,2025,-10.35,-351.06,-9.15,M31,20.34
42.5,-342.0,22.90%,1.53,4.84,-9.87,2618.TW,⚪ 中性觀察,3.500823723228995,2026-03,16.53%,⚠️ 獲利稀釋,2025,182.10000000000002,39.09,381.09,長榮航,-0.31
71.8000030518,-342.15,N/A,0.74,2.68,-14.74,6175.TWO,⚪ 中性觀察,10.862330265022695,2026-03,N/A,⚠️ 獲利稀釋,2025,99.14999999999999,1.37,343.52,立敦,-1.38
0.0,-342.27,32.99%,1.14,4.36,-15.98,2476.TW,⚪ 數據不足,0.0,2026-03,19.39%,⚠️ 獲利稀釋,2025,0.0,7.55,349.82,鉅祥,12.66
10.8000001907,-342.89,23.42%,-0.41,1.58,685.19,2323.TW,⚪ 中性觀察,10.000000176574074,2026-03,-5.65%,⚠️ 獲利稀釋,2025,16.200000000000003,59.41,402.3,中環,-3.39
42.2999992371,-343.62,17.63%,0.09,-0.21,-147.73,1711.TW,⚪ 數據不足,0.0,2026-03,-5.18%,🔄 轉虧為盈,2025,-5.3999999999999995,28.57,372.19,永光,-7.34
131.5,-343.79,N/A,2.25,9.1,-5.01,9939.TW,⚪ 中性觀察,5.572033898305085,2026-03,N/A,📉 獲利侵蝕,2025,354.0,-3.43,340.36,宏全,1.65
116.5,-345.14,30.92%,2.04,7.55,19.61,3689.TWO,⚪ 中性觀察,6.138040042149631,2026-03,12.50%,📉 獲利侵蝕,2025,284.7,-7.69,337.45,湧德,20.51
0.0,-345.26,N/A,-0.17,-1.09,-9.0,6129.TWO,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,0.0,63.83,409.09,普誠,-2.06
118.0,-346.63,22.24%,1.01,3.7,-9.76,4755.TW,⚪ 中性觀察,13.817330210772836,2026-03,10.72%,📉 獲利侵蝕,2025,128.1,-8.18,338.45,三福化,-9.17
77.3000030518,-346.71000000000004,N/A,0.37,2.48,-52.99,7709.TWO,❌ 暫避觀望,18.40476263138095,2026-03,N/A,📉 獲利侵蝕,2025,63.0,-53.16,293.55,榮田,-31.16
79.3000030518,-347.21,N/A,1.09,4.01,271.37,9914.TW,⚪ 中性觀察,6.278701745985749,2026-03,N/A,📉 獲利侵蝕,2025,189.45000000000002,-22.14,325.07,美利達,-9.71
100.5,-347.43,27.43%,1.65,6.44,8.73,2755.TWO,⚪ 中性觀察,6.199876619370759,2026-03,9.66%,📉 獲利侵蝕,2025,243.15,-1.8,345.63,揚秦,20.09
61.2000007629,-347.71999999999997,N/A,0.79,2.53,9.52,8099.TWO,⚪ 中性觀察,10.625000132447916,2026-03,N/A,⚠️ 獲利稀釋,2025,86.39999999999999,75.56,423.28,大世科,27.49
37.0999984741,-347.81,23.17%,0.52,2.61,-74.55,2520.TW,⚪ 中性觀察,6.062091253937909,2026-03,15.06%,📉 獲利侵蝕,2025,91.79999999999998,-35.44,312.37,冠德,-20.24
156.5,-348.15,N/A,1.76,5.24,-29.85,6438.TW,⚪ 中性觀察,10.83044982698962,2026-03,N/A,⚠️ 獲利稀釋,2025,216.75,19.73,367.88,迅得,26.29
171.5,-348.83,23.25%,2.7,6.04,-27.14,4551.TW,⚪ 中性觀察,12.545720555961958,2026-03,11.86%,⚠️ 獲利稀釋,2025,205.05,30.43,379.26,智伸科,1.71
156.0,-349.53999999999996,24.08%,2.63,8.0,6.67,2480.TW,⚪ 中性觀察,7.525325615050651,2026-03,10.67%,⚠️ 獲利稀釋,2025,310.95,17.41,366.95,敦陽科,11.38
50.2000007629,-349.59,25.55%,1.17,2.88,77.93,2027.TW,⚪ 中性觀察,6.9529086929224375,2026-03,14.07%,⚠️ 獲利稀釋,2025,108.3,76.56,426.15,大成鋼,12.63
11.8000001907,-350.82,N/A,-0.11,-0.35,60.23,8201.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-16.950000000000003,-10.0,340.82,無敵,1.42
27.7000007629,-351.45,N/A,0.41,2.56,18.52,1104.TW,⚪ 中性觀察,4.817391437026087,2026-03,N/A,📉 獲利侵蝕,2025,86.25,-2.38,349.07,環泥,-0.42
52.0,-351.84,N/A,0.09,0.27,-57.38,5309.TWO,❌ 暫避觀望,96.29629629629629,2026-03,N/A,📉 獲利侵蝕,2025,8.100000000000001,-33.33,318.51,系統電,9.13
17.75,-352.17999999999995,N/A,0.51,1.14,-35.23,4440.TW,⚪ 中性觀察,6.988188976377953,2026-03,N/A,⚠️ 獲利稀釋,2025,38.1,828.57,1180.75,宜新實業,-4.85
42.0,-352.58,N/A,0.12,3.41,-46.72,6754.TW,⚪ 中性觀察,6.3444108761329305,2026-03,N/A,📉 獲利侵蝕,2025,99.3,-58.62,293.96,匯僑設計,-30.87
5415.0,-352.75,28.58%,14.9,41.67,47.96,2383.TW,❌ 暫避觀望,50.21793563943244,2026-03,19.80%,⚠️ 獲利稀釋,2025,1617.45,49.0,401.75,台光電,46.42
20.7000007629,-353.52,N/A,-0.9,0.92,142.59,6276.TWO,❌ 暫避觀望,18.99082638798165,2026-03,N/A,📉 獲利侵蝕,2025,16.35,-197.83,155.69,安鈦克,20.19
32.75,-353.81000000000006,N/A,0.63,4.69,-47.18,6807.TW,⚪ 中性觀察,2.8208440999138675,2026-03,N/A,📉 獲利侵蝕,2025,174.14999999999998,-66.84,286.97,峰源-KY,-14.72
282.5,-354.47999999999996,23.90%,4.28,21.44,-12.83,3413.TW,⚪ 中性觀察,5.42747358309318,2026-03,11.87%,📉 獲利侵蝕,2025,780.75,-36.27,318.21,京鼎,26.66
41.0,-354.85999999999996,N/A,0.38,1.87,-19.4,8931.TWO,⚪ 中性觀察,7.414104882459314,2026-03,N/A,📉 獲利侵蝕,2025,82.94999999999999,-48.65,306.21,大汽電,-1.74
40.0999984741,-354.98,30.58%,0.29,1.56,10.87,3704.TW,⚪ 中性觀察,14.635035939452553,2026-03,1.57%,📉 獲利侵蝕,2025,41.1,-58.82,296.16,合勤控,-2.6
68.8000030518,-355.28999999999996,26.86%,-0.74,-1.95,-3800.0,1595.TWO,⚪ 數據不足,0.0,2026-03,-13.38%,📉 獲利侵蝕,2025,-88.5,-117.65,237.64,川寶,-21.77
99.0,-355.85,N/A,1.14,2.08,-1.42,6215.TW,❌ 暫避觀望,19.260700389105057,2026-03,N/A,⚠️ 獲利稀釋,2025,77.10000000000001,216.67,572.52,和椿,50.12
17.2999992371,-356.64,20.30%,0.12,0.13,-90.0,2106.TW,❌ 暫避觀望,59.65516978310345,2026-03,1.48%,⚠️ 獲利稀釋,2025,4.35,71.43,428.07,建大,-0.7
207.5,-357.75,17.20%,2.79,6.27,7.92,1503.TW,⚪ 中性觀察,11.17393645665051,2026-03,7.03%,⚠️ 獲利稀釋,2025,278.55,18.72,376.47,士電,6.01
40.6500015259,-357.90000000000003,N/A,0.05,0.36,-52.17,6624.TWO,❌ 暫避觀望,239.11765603470587,2026-03,N/A,⚠️ 獲利稀釋,2025,2.5500000000000003,171.43,529.33,萬年清,-10.21
48.5,-359.76,N/A,-0.04,-0.73,6.41,6928.TW,⚪ 數據不足,0.0,2026-03,N/A,📉 獲利侵蝕,2025,-11.1,-117.39,242.37,攸泰科技,-2.54
20.7999992371,-360.16,N/A,-0.42,1.85,-63.22,8426.TWO,❌ 暫避觀望,94.5454510777272,2026-03,N/A,⚠️ 獲利稀釋,2025,3.300000000000003,35.38,395.54,紅木-KY,-5.62
39.7999992371,-360.24,18.84%,0.15,3.0,-50.98,3501.TW,⚪ 中性觀察,5.1487709232988355,2026-03,5.60%,📉 獲利侵蝕,2025,115.95,-88.89,271.35,維熹,-6.46
115.5,-360.24,18.72%,2.11,7.95,-32.28,1537.TW,⚪ 中性觀察,5.917008196721311,2026-03,9.93%,📉 獲利侵蝕,2025,292.8,-14.23,346.01,廣隆,-18.5
121.5,-360.29999999999995,24.39%,1.92,5.85,-24.15,3004.TW,⚪ 中性觀察,7.930809399477806,2026-03,9.60%,📉 獲利侵蝕,2025,229.8,-3.52,356.78,豐達科,15.8
20.1000003815,-360.43,13.69%,0.69,0.57,-81.13,1473.TW,⚪ 中性觀察,6.836734823639456,2026-03,-4.13%,📉 獲利侵蝕,2025,44.1,-44.8,315.63,台南,-10.32
105.5,-360.71,23.03%,1.45,3.15,-34.24,3430.TWO,⚪ 中性觀察,13.270440251572326,2026-03,7.70%,⚠️ 獲利稀釋,2025,119.25,23.93,384.64,奇鈦科,16.19
90.0,-361.08,N/A,1.47,4.4,30.95,5243.TW,⚪ 中性觀察,7.894736842105263,2026-03,N/A,⚠️ 獲利稀釋,2025,171.0,47.0,408.08,乙盛-KY,-7.74
11.5,-361.12,27.89%,-0.07,0.04,-92.73,3050.TW,⚪ 數據不足,0.0,2026-03,-1.07%,📉 獲利侵蝕,2025,-2.7,-188.89,172.23,鈺德,0.72
262.0,-362.65,37.66%,1.87,9.01,41.67,2449.TW,⚪ 中性觀察,11.225364181662384,2026-03,28.21%,📉 獲利侵蝕,2025,350.09999999999997,-46.72,315.93,京元電子,30.08
60.5999984741,-363.38,N/A,0.12,1.57,23.62,8162.TW,⚪ 中性觀察,14.780487432707318,2026-03,N/A,📉 獲利侵蝕,2025,61.49999999999999,-60.0,303.38,微矽電子-創,19.79
803.0,-364.06,42.12%,3.19,8.13,474.47,3167.TW,❌ 暫避觀望,40.596562184024265,2026-03,18.24%,⚠️ 獲利稀釋,2025,296.70000000000005,208.82,572.88,大量,95.35
18.25,-364.25,N/A,0.05,-1.06,-342.86,3027.TW,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-12.75,-83.87,280.38,盛達,4.18
488.5,-365.02,25.47%,5.61,19.45,21.94,3044.TW,⚪ 中性觀察,9.98161013485901,2026-03,17.08%,⚠️ 獲利稀釋,2025,734.1,25.22,390.24,健鼎,11.54
17.6499996185,-365.13,N/A,-0.56,-4.38,0.46,6153.TW,⚪ 數據不足,0.0,2026-03,N/A,⚠️ 獲利稀釋,2025,-148.64999999999998,44.0,409.13,嘉聯益,-25.69
125.5,-368.14,24.27%,1.14,3.45,8.95,2478.TW,⚪ 中性觀察,14.576074332171894,2026-03,12.13%,⚠️ 獲利稀釋,2025,129.14999999999998,28.41,396.55,大毅,7.81
56.2000007629,-368.59999999999997,N/A,0.18,0.74,-23.71,6155.TW,❌ 暫避觀望,52.03703774342593,2026-03,N/A,📉 獲利侵蝕,2025,16.2,-57.14,311.46,鈞寶,10.87
29.7000007629,-368.68,25.29%,0.34,0.83,-27.19,2108.TW,⚪ 中性觀察,14.347826455507247,2026-03,9.12%,⚠️ 獲利稀釋,2025,31.049999999999997,9.68,378.36,南帝,-16.0
28.25,-369.19,N/A,0.18,-2.45,-152.78,1530.TW,⚪ 數據不足,0.0,2026-03,N/A,🔄 轉虧為盈,2025,-137.25,105.36,474.55,亞崴,0.45
50.2999992371,-369.86,N/A,0.99,4.08,21.07,8936.TWO,⚪ 中性觀察,5.223260564600208,2026-03,N/A,⚠️ 獲利稀釋,2025,144.45,33.78,403.64,國統,20.29
17.3500003815,-370.95,29.42%,0.02,-0.88,46.34,3057.TW,⚪ 數據不足,0.0,2026-03,-21.05%,🔄 轉虧為盈,2025,-14.55,-97.67,273.28,喬鼎,1.86
28.7999992371,-371.24,N/A,0.28,0.52,-47.47,5426.TWO,❌ 暫避觀望,19.591836215714284,2026-03,N/A,📉 獲利侵蝕,2025,22.05,-30.0,341.24,振發,17.01
123.0,-371.5,N/A,2.26,5.68,-16.96,6924.TW,⚪ 中性觀察,9.54968944099379,2026-03,N/A,⚠️ 獲利稀釋,2025,193.2,71.21,442.71,榮惠-KY創,-3.92
29.6499996185,-372.25,N/A,0.33,2.19,-47.23,6194.TWO,⚪ 中性觀察,5.420475250182815,2026-03,N/A,📉 獲利侵蝕,2025,82.05000000000001,-66.33,305.92,育富,-2.95
23.7999992371,-372.75,17.29%,0.33,1.72,-10.88,2063.TWO,⚪ 中性觀察,5.876543021506173,2026-03,2.75%,📉 獲利侵蝕,2025,60.75,-36.54,336.21,世鎧,-13.1
68.3000030518,-373.78999999999996,21.67%,0.73,2.44,28.57,2374.TW,⚪ 中性觀察,12.648148713296298,2026-03,8.17%,⚠️ 獲利稀釋,2025,80.99999999999999,133.33,507.12,佳能,60.25
34.4500007629,-373.94,21.42%,0.26,2.02,-50.73,3206.TWO,⚪ 中性觀察,7.059426385840162,2026-03,4.13%,📉 獲利侵蝕,2025,73.20000000000002,-58.06,315.88,志豐,-13.21
36.5499992371,-374.61,N/A,0.9,3.49,19.85,6474.TWO,⚪ 中性觀察,3.955627623062771,2026-03,N/A,📉 獲利侵蝕,2025,138.6,-21.74,352.87,華豫寧,-5.94
76.0999984741,-375.40000000000003,21.29%,0.37,1.41,-9.62,1717.TW,❌ 暫避觀望,21.930835295129683,2026-03,3.94%,⚠️ 獲利稀釋,2025,52.050000000000004,23.33,398.73,長興,-7.93
70.4000015259,-375.42,21.81%,0.33,0.65,-34.34,2484.TW,❌ 暫避觀望,51.38686242766423,2026-03,6.31%,⚠️ 獲利稀釋,2025,20.55,37.5,412.92,希華,10.07
297.5,-375.75,N/A,0.65,2.07,-11.69,8039.TW,❌ 暫避觀望,66.11111111111111,2026-03,N/A,⚠️ 獲利稀釋,2025,67.5,103.13,478.88,台虹,6.75
701.0,-375.76,17.62%,2.86,6.58,12.1,3026.TW,❌ 暫避觀望,40.61413673232909,2026-03,5.81%,⚠️ 獲利稀釋,2025,258.9,70.24,446.0,禾伸堂,5.01
80.0,-376.49,18.01%,0.17,3.74,-53.89,3483.TWO,⚪ 中性觀察,9.378663540445485,2026-03,2.40%,⚠️ 獲利稀釋,2025,127.95000000000002,183.33,559.82,力致,0.02
31.0,-378.04,N/A,0.05,0.97,-76.35,6835.TW,⚪ 中性觀察,13.080168776371307,2026-03,N/A,📉 獲利侵蝕,2025,35.550000000000004,-94.38,283.66,圓裕,-2.38
