eps,om,prev_eps,prev_eps_yoy,gm,prev_year,symbol,name,date,rev_yoy,eps_yoy,prev_rev_yoy,est_price,price,status,expansion,pe,advice
-0.64,N/A,-1.14,-283.87,N/A,2025,8215.TW,明基材,2026-03,391.62,-526.67,-4.0,-26.1,27.0,📉 獲利侵蝕,-918.29,0.0,⚪ 數據不足
0.26,7.25%,1.88,1.06,14.91%,2025,2432.TW,倚天酷��-創,2026-03,929.95,8.33,25.63,53.99999999999999,27.4500007629,⚠️ 獲利稀釋,-921.62,7.625000211916667,⚪ 中性觀察
-0.67,N/A,0.11,-95.34,N/A,2025,3346.TW,麗清,2026-03,557.02,-368.0,-8.52,-26.999999999999996,20.2999992371,📉 獲利侵蝕,-925.02,0.0,⚪ 數據不足
-0.07,N/A,-0.22,-128.95,N/A,2025,6283.TW,淳安,2026-03,979.38,53.33,14.75,-14.7,17.8999996185,⚠️ 獲利稀釋,-926.05,0.0,⚪ 數據不足
1.03,3.86%,5.36,-37.71,11.63%,2025,2439.TW,美律,2026-03,902.2,-26.62,6.01,173.85,79.3000030518,📉 獲利侵蝕,-928.82,6.842105526471096,⚪ 中性觀察
0.36,N/A,1.5,-12.28,N/A,2025,5016.TWO,松和,2026-03,919.31,-14.29,0.57,52.35,24.7000007629,📉 獲利侵蝕,-933.5999999999999,7.077364115444126,⚪ 中性觀察
0.42,N/A,2.03,9.24,N/A,2025,5548.TWO,安倉,2026-03,942.93,5.0,14.56,64.49999999999999,20.1499996185,⚠️ 獲利稀釋,-937.93,4.686046422906978,⚪ 中性觀察
0.3,N/A,2.27,-17.45,N/A,2025,8213.TW,志超,2026-03,888.91,-53.13,3.73,83.55000000000001,32.5499992371,📉 獲利侵蝕,-942.04,5.843805967163376,⚪ 中性觀察
0.06,N/A,0.52,-82.78,N/A,2025,5310.TWO,天剛,2026-03,853.85,-88.24,-40.09,33.0,24.9500007629,📉 獲利侵蝕,-942.09,11.340909437681818,⚪ 中性觀察
0.68,2.48%,6.3,3.11,5.79%,2025,2643.TWO,捷迅,2026-03,887.43,-61.8,59.7,203.85,62.5999984741,📉 獲利侵蝕,-949.2299999999999,4.606328070206033,⚪ 中性觀察
-0.26,N/A,-0.11,52.17,N/A,2025,8921.TWO,沈氏,2026-03,901.62,-52.94,-0.02,-11.55,16.2999992371,📉 獲利侵蝕,-954.56,0.0,⚪ 數據不足
0.11,-0.28%,1.41,981.25,9.91%,2025,2331.TW,精英,2026-03,866.28,-89.22,14.95,58.35,19.0,📉 獲利侵蝕,-955.5,4.884318766066838,⚪ 中性觀察
1.6,36.66%,5.27,-34.78,37.77%,2025,2637.TW,慧洋-KY,2026-03,1728.18,766.67,-17.06,145.35,102.0,⚠️ 獲利稀釋,-961.5100000000001,10.526315789473685,⚪ 中性觀察
-0.4,-2.27%,-1.85,-129.63,7.45%,2025,2023.TW,燁輝,2026-03,813.75,-150.0,-8.68,-67.64999999999999,13.6999998093,📉 獲利侵蝕,-963.75,0.0,⚪ 數據不足
-0.1,-34.06%,-1.51,6.88,1.54%,2025,3508.TWO,位速,2026-03,1042.99,74.36,27.53,-55.05,21.6000003815,⚠️ 獲利稀釋,-968.63,0.0,⚪ 數據不足
-0.48,-15.09%,-1.02,9.52,15.17%,2025,3349.TWO,寶德,2026-03,279.91,-700.0,5.58,-41.400000000000006,20.0,📉 獲利侵蝕,-979.9100000000001,0.0,⚪ 數據不足
-1.68,-2.22%,-7.87,-8644.44,11.02%,2025,2239.TW,英利-KY,2026-03,1032.08,51.72,-11.17,-252.15000000000003,19.2000007629,⚠️ 獲利稀釋,-980.3599999999999,0.0,⚪ 數據不足
0.23,2.51%,1.26,-31.87,11.56%,2025,2353.TW,宏��,2026-03,1018.02,35.29,4.14,43.8,32.4000015259,⚠️ 獲利稀釋,-982.73,11.095890933527398,⚪ 中性觀察
0.3,N/A,2.39,-26.77,N/A,2025,8183.TWO,精星,2026-03,1114.03,130.77,-0.51,54.300000000000004,28.0,⚠️ 獲利稀釋,-983.26,7.734806629834254,⚪ 中性觀察
-0.9,N/A,-6.69,-259.36,N/A,2025,7723.TWO,築間,2026-03,75.25,-909.09,-14.66,-171.60000000000002,18.75,📉 獲利侵蝕,-984.34,0.0,⚪ 數據不足
0.17,-0.44%,-1.42,-286.84,15.72%,2025,2734.TWO,易飛網,2026-03,1136.23,151.52,2.6,-44.7,14.5500001907,🔄 轉虧為盈,-984.71,0.0,⚪ 數據不足
-0.06,N/A,-0.75,58.56,N/A,2025,6116.TW,彩晶,2026-03,1061.93,76.0,14.78,-27.599999999999998,13.9499998093,⚠️ 獲利稀釋,-985.9300000000001,0.0,⚪ 數據不足
-0.91,N/A,-3.49,-1354.17,N/A,2025,8066.TWO,來思達,2026-03,503.59,-495.0,-12.26,-118.8,15.0500001907,📉 獲利侵蝕,-998.5899999999999,0.0,⚪ 數據不足
1.0,N/A,2.73,-57.28,N/A,2025,6189.TW,豐藝,2026-03,974.87,-24.24,-21.83,95.7,47.4000015259,📉 獲利侵蝕,-999.11,7.429467323808778,⚪ 中性觀察
-1.15,-1.26%,-2.24,-92.04,22.76%,2025,1338.TW,廣華-KY,2026-03,246.12,-753.85,2.83,-112.80000000000001,14.3500003815,📉 獲利侵蝕,-999.97,0.0,⚪ 數據不足
-0.41,N/A,-2.14,-38.16,N/A,2025,6872.TWO,浩宇生醫,2026-03,1008.82,6.82,-61.92,-76.95,21.0,⚠️ 獲利稀釋,-1002.0,0.0,⚪ 數據不足
0.49,N/A,0.39,-45.83,N/A,2025,6020.TWO,大展證,2026-03,1394.7,388.24,-32.9,17.099999999999998,20.5499992371,⚠️ 獲利稀釋,-1006.46,18.02631512026316,❌ 暫避觀望
-0.45,-13.20%,-0.82,-440.0,11.52%,2025,3207.TWO,耀勝,2026-03,881.55,-125.0,26.05,-7.800000000000001,37.1500015259,📉 獲利侵蝕,-1006.55,0.0,⚪ 數據不足
0.15,0.67%,1.22,-31.22,9.15%,2025,2489.TW,瑞軒,2026-03,960.71,-53.13,6.13,37.49999999999999,43.2000007629,📉 獲利侵蝕,-1013.84,17.28000030516,❌ 暫避觀望
-0.32,-10.81%,0.51,189.47,29.43%,2025,3191.TWO,雲嘉南,2026-03,325.38,-700.0,-7.75,2.999999999999999,16.5499992371,📉 獲利侵蝕,-1025.38,82.74999618550002,❌ 暫避觀望
0.24,N/A,-0.16,88.24,N/A,2025,5475.TWO,德宏,2026-03,1288.64,260.0,58.82,-6.6000000000000005,171.5,🔄 轉虧為盈,-1028.64,0.0,⚪ 數據不足
-0.32,N/A,0.2,25.0,N/A,2025,6796.TW,晉弘,2026-03,129.28,-900.0,22.72,-24.150000000000002,50.4000015259,📉 獲利侵蝕,-1029.28,0.0,⚪ 數據不足
0.96,N/A,1.36,-33.33,N/A,2025,8131.TW,福懋科,2026-03,1219.6,182.35,11.07,39.300000000000004,59.0999984741,⚠️ 獲利稀釋,-1037.25,22.557251325992365,❌ 暫避觀望
0.72,N/A,0.7,-64.1,N/A,2025,8150.TW,南茂,2026-03,1237.92,200.0,5.45,13.649999999999999,86.6999969482,⚠️ 獲利稀釋,-1037.92,95.2747219210989,❌ 暫避觀望
0.11,1.10%,0.45,-15.09,9.65%,2025,1219.TW,福壽,2026-03,1053.77,10.0,0.36,13.05,11.25,⚠️ 獲利稀釋,-1043.77,12.93103448275862,⚪ 中性觀察
0.16,N/A,-2.59,-248.85,N/A,2025,5464.TWO,霖宏,2026-03,1000.02,-46.67,-7.42,-131.54999999999998,90.0999984741,🔄 轉虧為盈,-1046.69,0.0,⚪ 數據不足
1.1,3.96%,5.15,57.01,10.03%,2025,3706.TW,神達,2026-03,1046.4,-0.9,72.06,184.04999999999998,80.5,📉 獲利侵蝕,-1047.3000000000002,6.560717196414018,⚪ 中性觀察
0.44,5.38%,1.62,8.0,10.74%,2025,1225.TW,福懋油,2026-03,1074.05,15.79,-6.25,59.7,25.0,⚠️ 獲利稀釋,-1058.26,6.281407035175879,⚪ 中性觀察
0.43,N/A,-0.3,-300.0,N/A,2025,8105.TW,凌巨,2026-03,1393.26,330.0,-1.96,-15.0,14.6000003815,🔄 轉虧為盈,-1063.26,0.0,⚪ 數據不足
2.43,N/A,11.29,-17.53,N/A,2025,8454.TW,富邦媒,2026-03,1037.73,-28.74,-3.46,412.79999999999995,249.0,📉 獲利侵蝕,-1066.47,9.047965116279071,⚪ 中性觀察
0.24,N/A,1.08,66.15,N/A,2025,6270.TWO,倍微,2026-03,1087.95,20.0,4.86,38.1,28.6000003815,⚠️ 獲利稀釋,-1067.95,11.25984266988189,⚪ 中性觀察
-0.54,-0.09%,-0.03,-140.0,27.19%,2025,1235.TW,興泰,2026-03,526.87,-542.86,55.97,10.949999999999998,37.5,📉 獲利侵蝕,-1069.73,51.36986301369864,❌ 暫避觀望
7.86,4.26%,18.2,24.57,10.28%,2025,2376.TW,技嘉,2026-03,1138.84,69.03,27.07,735.45,355.0,⚠️ 獲利稀釋,-1069.81,7.24046502141546,⚪ 中性觀察
0.15,-6.13%,0.6,71.43,8.90%,2025,2483.TW,百容,2026-03,1259.84,188.24,-2.48,32.7,32.4000015259,⚠️ 獲利稀釋,-1071.6,14.862386021055046,⚪ 中性觀察
-0.28,N/A,-2.94,-116.18,N/A,2025,4426.TW,利勤,2026-03,1100.69,17.65,-9.17,-111.9,7.5599999428,⚠️ 獲利稀釋,-1083.04,0.0,⚪ 數據不足
0.19,N/A,0.02,102.7,N/A,2025,8455.TWO,大拓-KY,2026-03,1248.87,157.58,-6.4,2.8499999999999996,23.9500007629,⚠️ 獲利稀釋,-1091.29,126.05263559421054,❌ 暫避觀望
-0.14,N/A,-1.12,-21.74,N/A,2025,5355.TWO,佳總,2026-03,848.03,-250.0,-3.95,-38.1,6.9299998283,📉 獲利侵蝕,-1098.03,0.0,⚪ 數據不足
0.16,1.90%,0.73,-31.13,8.57%,2025,4401.TWO,東隆興,2026-03,1092.42,-5.88,-0.68,23.55,13.9499998093,📉 獲利侵蝕,-1098.3000000000002,8.88535019700637,⚪ 中性觀察
-0.03,0.03%,0.2,-47.37,3.78%,2025,2867.TW,三商壽,2026-03,907.13,-200.0,-28.43,3.1500000000000004,9.6999998093,📉 獲利侵蝕,-1107.13,46.190475282380945,❌ 暫避觀望
0.27,N/A,0.05,25.0,N/A,2025,6179.TWO,亞通,2026-03,1271.05,162.5,-0.22,18.9,41.4500007629,⚠️ 獲利稀釋,-1108.55,32.89682600230159,❌ 暫避觀望
-0.76,N/A,-2.41,8.37,N/A,2025,6645.TW,金萬林-創,2026-03,1119.98,8.54,9.49,-98.39999999999999,12.5,⚠️ 獲利稀釋,-1111.44,0.0,⚪ 數據不足
0.0,-34.05%,0.0,-100.0,29.35%,2025,3073.TWO,天方能源,2026-03,1011.49,-100.0,58.33,12.6,20.8500003815,📉 獲利侵蝕,-1111.49,24.821429025595236,❌ 暫避觀望
-0.95,-21.28%,-5.14,-147.12,1.51%,2025,3092.TW,鴻碩,2026-03,1134.09,21.49,-15.24,-204.29999999999998,22.1499996185,⚠️ 獲利稀釋,-1112.6,0.0,⚪ 數據不足
2.94,N/A,6.8,22.08,N/A,2025,6727.TWO,亞泰金屬,2026-03,1251.42,135.2,8.58,240.74999999999994,470.5,⚠️ 獲利稀釋,-1116.22,29.314641744548293,❌ 暫避觀望
0.73,N/A,2.22,22.78,N/A,2025,3114.TWO,好德,2026-03,1259.13,140.0,9.01,69.3,30.3500003815,⚠️ 獲利稀釋,-1119.13,6.5692641518398265,⚪ 中性觀察
-2.31,N/A,5.11,-8.26,N/A,2025,6997.TWO,博弘,2026-03,860.45,-260.42,11.23,123.15,67.0,📉 獲利侵蝕,-1120.8700000000001,8.160779537149816,⚪ 中性觀察
3.0,N/A,7.54,17.08,N/A,2025,6227.TWO,茂綸,2026-03,1189.95,64.84,41.88,251.25,137.5,⚠️ 獲利稀釋,-1125.1100000000001,8.208955223880597,⚪ 中性觀察
0.66,37.60%,1.45,-43.36,45.87%,2025,2605.TW,新興,2026-03,4328.03,3200.0,-0.1,42.3,37.1500015259,⚠️ 獲利稀釋,-1128.0299999999997,13.17375940634752,⚪ 中性觀察
-0.2,2.26%,-1.76,-39.68,6.52%,2025,1308.TW,亞聚,2026-03,1180.96,50.0,-4.78,-60.300000000000004,14.3999996185,⚠️ 獲利稀釋,-1130.96,0.0,⚪ 數據不足
0.22,7.27%,3.3,-26.67,12.43%,2025,2031.TW,新光鋼,2026-03,1252.91,120.75,15.12,123.89999999999999,44.2999992371,⚠️ 獲利稀釋,-1132.16,5.363196033547216,⚪ 中性觀察
-0.4,N/A,-3.45,62.26,N/A,2025,3666.TWO,光耀,2026-03,1179.43,46.58,-25.98,-121.05000000000001,25.0,⚠️ 獲利稀釋,-1132.8500000000001,0.0,⚪ 數據不足
-0.05,-4.90%,-0.15,55.88,7.45%,2025,1440.TW,南紡,2026-03,1137.15,0.0,-16.11,-4.2,13.4499998093,📉 獲利侵蝕,-1137.15,0.0,⚪ 數據不足
-0.02,-39.60%,-0.54,-245.95,-12.82%,2025,4714.TWO,永捷,2026-03,1033.1,-105.88,85.08,-0.3000000000000011,11.5,📉 獲利侵蝕,-1138.98,0.0,⚪ 數據不足
-0.04,-39.20%,-0.34,-70.0,46.90%,2025,4806.TWO,桂田文創,2026-03,1201.0,60.0,20.96,-11.700000000000001,9.1499996185,⚠️ 獲利稀釋,-1141.0,0.0,⚪ 數據不足
0.14,N/A,0.05,-90.74,N/A,2025,6229.TWO,研通,2026-03,1190.45,40.0,19.77,-1.7999999999999996,23.2999992371,⚠️ 獲利稀釋,-1150.45,0.0,⚪ 數據不足
1.2,N/A,4.01,4.7,N/A,2025,3046.TW,建��,2026-03,1163.07,8.11,8.17,156.75,53.2000007629,⚠️ 獲利稀釋,-1154.96,5.090909163913875,⚪ 中性觀察
0.08,N/A,0.68,28.3,N/A,2025,1617.TW,榮星,2026-03,1325.24,166.67,-0.95,-1.3499999999999996,18.4500007629,⚠️ 獲利稀釋,-1158.57,0.0,⚪ 數據不足
1.42,N/A,9.13,51.64,N/A,2025,6625.TW,必應,2026-03,1768.76,610.0,38.99,305.85,74.4000015259,⚠️ 獲利稀釋,-1158.76,3.6488475490877876,⚪ 中性觀察
6.72,N/A,10.62,18.74,N/A,2025,6903.TWO,巨漢,2026-03,1727.49,564.0,24.87,384.29999999999995,297.5,⚠️ 獲利稀釋,-1163.49,11.612021857923498,⚪ 中性觀察
9.45,N/A,30.51,63.03,N/A,2025,6139.TW,亞翔,2026-03,1315.37,149.34,19.04,959.4,696.0,⚠️ 獲利稀釋,-1166.03,10.881801125703564,⚪ 中性觀察
1.07,-1.33%,-0.99,-1750.0,4.05%,2025,1326.TW,台化,2026-03,2606.42,1437.5,-17.66,-31.499999999999993,68.5999984741,🔄 轉虧為盈,-1168.92,0.0,⚪ 數據不足
-0.07,N/A,-0.1,-134.48,N/A,2025,3520.TWO,華盈,2026-03,724.03,-450.0,10.06,-6.0,17.3999996185,📉 獲利侵蝕,-1174.03,0.0,⚪ 數據不足
-0.82,6.22%,3.21,-22.09,20.24%,2025,1525.TW,江申,2026-03,977.75,-202.5,-14.6,97.2,65.0,📉 獲利侵蝕,-1180.25,10.030864197530864,⚪ 中性觀察
0.55,5.07%,-0.43,-407.14,10.48%,2025,3229.TW,晟鈦,2026-03,1868.89,685.71,13.3,-13.799999999999999,58.5999984741,🔄 轉虧為盈,-1183.18,0.0,⚪ 數據不足
-0.44,N/A,-0.67,-24.07,N/A,2025,5223.TWO,安力-KY,2026-03,410.26,-780.0,18.08,-14.4,22.8999996185,📉 獲利侵蝕,-1190.26,0.0,⚪ 數據不足
-1.45,N/A,0.26,-35.0,N/A,2025,6451.TW,訊芯-KY,2026-03,1167.83,-37.86,45.18,-52.05,419.0,📉 獲利侵蝕,-1205.6899999999998,0.0,⚪ 數據不足
-0.54,-28.70%,6.03,1502.33,34.83%,2025,1432.TW,大魯閣,2026-03,32.83,-1180.0,4.63,74.25,14.8999996185,📉 獲利侵蝕,-1212.83,3.0101009330303032,⚪ 中性觀察
0.35,1.66%,1.05,-4.59,5.36%,2025,2312.TW,金寶,2026-03,1226.55,0.0,-0.55,42.0,31.0,📉 獲利侵蝕,-1226.55,11.071428571428573,⚪ 中性觀察
-0.3,N/A,0.95,-54.76,N/A,2025,5371.TWO,中光電,2026-03,530.2,-700.0,-0.23,19.349999999999998,83.5,📉 獲利侵蝕,-1230.2,64.72868217054264,❌ 暫避觀望
-0.81,6.13%,2.67,-49.53,53.12%,2025,3455.TWO,由田,2026-03,-20.19,-1257.14,-9.54,28.349999999999994,246.0,🏰 高護城河,-1236.95,130.15873015873018,❌ 暫避觀望
-0.43,-24.14%,-0.2,-106.76,16.85%,2025,2724.TWO,藝舍-KY,2026-03,264.19,-975.0,-68.65,-16.200000000000003,10.75,📉 獲利侵蝕,-1239.19,0.0,⚪ 數據不足
3.36,N/A,-1.86,-14.2,N/A,2025,6770.TW,力積電,2026-03,2631.9,1388.46,4.48,-19.050000000000004,71.1999969482,🔄 轉虧為盈,-1243.44,0.0,⚪ 數據不足
-0.2,N/A,-1.12,-1277.78,N/A,2025,1454.TW,台富,2026-03,1050.66,-200.0,-5.33,-39.0,12.6000003815,📉 獲利侵蝕,-1250.66,0.0,⚪ 數據不足
1.9,N/A,0.89,-72.78,N/A,2025,8096.TWO,擎亞,2026-03,1328.22,75.93,22.83,59.25,88.1999969482,⚠️ 獲利稀釋,-1252.29,22.329113151443035,❌ 暫避觀望
0.13,N/A,-3.48,-56.76,N/A,2025,4989.TW,榮科,2026-03,1381.51,119.7,-11.09,-137.7,59.9000015259,🔄 轉虧為盈,-1261.81,0.0,⚪ 數據不足
0.62,0.94%,-0.32,-130.48,8.50%,2025,2425.TW,承啟,2026-03,1357.18,87.88,2.17,-31.049999999999997,36.5999984741,🔄 轉虧為盈,-1269.3000000000002,0.0,⚪ 數據不足
1.43,7.58%,9.52,34.08,9.56%,2025,2546.TW,根基,2026-03,1263.41,-6.54,51.01,318.15000000000003,104.0,📉 獲利侵蝕,-1269.95,4.903347477604903,⚪ 中性觀察
-0.54,-12.63%,0.68,6600.0,1.56%,2025,3062.TW,建漢,2026-03,1147.67,-124.0,16.55,51.3,21.2000007629,📉 獲利侵蝕,-1271.67,6.198830632426901,⚪ 中性觀察
-0.27,-22.27%,1.86,173.02,4.18%,2025,3630.TWO,新鉅科,2026-03,1327.87,50.0,19.21,95.55,25.8500003815,⚠️ 獲利稀釋,-1277.87,4.0580848322605965,⚪ 中性觀察
-0.75,N/A,-2.52,54.46,N/A,2025,5543.TWO,桓鼎-KY,2026-03,878.17,-400.0,-10.68,-97.8,27.0,📉 獲利侵蝕,-1278.17,0.0,⚪ 數據不足
0.23,8.91%,0.5,19.51,14.20%,2025,1714.TW,和桐,2026-03,1454.03,175.0,16.5,19.5,16.0499992371,⚠️ 獲利稀釋,-1279.03,12.346153259307691,⚪ 中性觀察
-0.15,-125.48%,-2.68,-20.55,16.83%,2025,3055.TW,蔚華科,2026-03,1372.33,76.92,-31.79,-91.95000000000002,161.0,⚠️ 獲利稀釋,-1295.4099999999999,0.0,⚪ 數據不足
1.73,3.80%,3.16,-4.59,13.39%,2025,3305.TW,昇貿,2026-03,1339.04,39.17,29.36,132.6,101.0,⚠️ 獲利稀釋,-1299.87,11.425339366515837,⚪ 中性觀察
2.83,8.05%,2.3,-44.71,12.45%,2025,3528.TW,安馳,2026-03,1340.02,40.1,69.32,61.349999999999994,82.1999969482,⚠️ 獲利稀釋,-1299.92,20.097798764841077,❌ 暫避觀望
0.05,N/A,0.54,134.62,N/A,2025,9955.TW,佳龍,2026-03,1447.14,141.67,26.06,-2.8499999999999983,23.6499996185,⚠️ 獲利稀釋,-1305.47,0.0,⚪ 數據不足
-0.52,-18.43%,-2.74,-491.43,-3.41%,2025,1536.TW,和大,2026-03,1296.21,-40.54,-8.7,-108.30000000000001,46.6500015259,📉 獲利侵蝕,-1336.75,0.0,⚪ 數據不足
-0.16,N/A,-1.01,-17.44,N/A,2025,8085.TWO,福華,2026-03,1380.15,40.74,10.43,-34.05,14.3000001907,⚠️ 獲利稀釋,-1339.41,0.0,⚪ 數據不足
-0.52,-6.40%,-0.33,-145.21,13.67%,2025,4183.TWO,福永生技,2026-03,211.07,-1140.0,10.78,-23.400000000000002,13.0500001907,📉 獲利侵蝕,-1351.07,0.0,⚪ 數據不足
-1.37,-10.37%,-6.25,-82.6,7.55%,2025,2616.TW,山隆,2026-03,1362.88,11.76,-24.55,-224.55,13.3000001907,⚠️ 獲利稀釋,-1351.1200000000001,0.0,⚪ 數據不足
-0.2,17.10%,0.48,120.0,41.15%,2025,3498.TWO,陽程,2026-03,1433.26,81.37,43.43,-19.8,184.5,⚠️ 獲利稀釋,-1351.8899999999999,0.0,⚪ 數據不足
-0.99,N/A,-4.2,-150.36,N/A,2025,6869.TW,雲豹能源,2026-03,1397.45,45.14,96.9,-23.400000000000002,68.0,⚠️ 獲利稀釋,-1352.31,0.0,⚪ 數據不足
-0.36,N/A,-1.43,-22.22,N/A,2025,5205.TWO,中茂,2026-03,1344.23,-9.09,-21.87,-50.25,18.6499996185,📉 獲利侵蝕,-1353.32,0.0,⚪ 數據不足
-0.45,-24.63%,-1.4,9.68,4.20%,2025,2429.TW,銘旺科,2026-03,1239.51,-114.29,59.22,-51.9,31.1499996185,📉 獲利侵蝕,-1353.8,0.0,⚪ 數據不足
-0.21,7.93%,-0.73,32.41,23.60%,2025,4577.TWO,達航科技,2026-03,1430.94,73.75,12.25,-39.599999999999994,83.1999969482,⚠️ 獲利稀釋,-1357.19,0.0,⚪ 數據不足
1.95,N/A,3.16,-29.6,N/A,2025,6874.TWO,倍力,2026-03,1437.19,76.85,-22.72,142.35,68.8000030518,⚠️ 獲利稀釋,-1360.3400000000001,7.249736886385669,⚪ 中性觀察
-0.03,7.26%,0.01,-96.0,12.71%,2025,1906.TW,寶隆,2026-03,1186.57,-200.0,-3.11,-8.25,10.8500003815,📉 獲利侵蝕,-1386.57,0.0,⚪ 數據不足
1.17,2.38%,3.17,18.73,8.10%,2025,2414.TW,精技,2026-03,1442.9,42.68,18.17,124.65,52.5999984741,⚠️ 獲利稀釋,-1400.22,6.3297230414079415,⚪ 中性觀察
-0.65,N/A,0.59,-47.75,N/A,2025,6877.TWO,鏵友益,2026-03,3.74,-1400.0,0.0,6.149999999999999,114.5,📉 獲利侵蝕,-1403.74,279.26829268292687,❌ 暫避觀望
-0.2,N/A,-6.24,-433.33,N/A,2025,6443.TW,元晶,2026-03,1417.06,13.04,-59.56,-135.45,23.75,⚠️ 獲利稀釋,-1404.02,0.0,⚪ 數據不足
-0.72,N/A,-1.14,-394.74,N/A,2025,8097.TWO,常珵,2026-03,123.71,-1283.33,19.38,-53.699999999999996,48.8499984741,📉 獲利侵蝕,-1407.04,0.0,⚪ 數據不足
0.2,-2.06%,0.03,-96.3,9.08%,2025,3481.TW,群創,2026-03,1474.18,66.67,4.72,4.3500000000000005,48.5,⚠️ 獲利稀釋,-1407.51,167.2413793103448,❌ 暫避觀望
-0.17,-0.43%,0.08,-93.16,8.16%,2025,1220.TW,台榮,2026-03,1337.58,-70.0,-4.37,-1.05,10.8000001907,📉 獲利侵蝕,-1407.58,0.0,⚪ 數據不足
0.23,N/A,0.05,-95.24,N/A,2025,6234.TWO,高僑,2026-03,1436.78,21.05,-26.42,-11.25,35.0,⚠️ 獲利稀釋,-1415.73,0.0,⚪ 數據不足
0.19,3.04%,0.95,-52.74,15.30%,2025,1722.TW,台肥,2026-03,1515.35,90.0,1.81,41.85,42.1500015259,⚠️ 獲利稀釋,-1425.35,15.107527428637994,❌ 暫避觀望
2.47,5.39%,8.84,1.84,8.77%,2025,3010.TW,華立,2026-03,1469.21,27.32,-2.3,317.7,124.0,⚠️ 獲利稀釋,-1441.89,5.854579792256846,⚪ 中性觀察
0.28,4.51%,0.78,-66.09,8.73%,2025,2634.TW,漢翔,2026-03,1466.61,12.0,-9.88,19.35,63.9000015259,⚠️ 獲利稀釋,-1454.61,49.53488490379845,❌ 暫避觀望
-6.73,N/A,-60.0,-1744.48,N/A,2025,6806.TW,森崴能源,2026-03,320.49,-1135.38,32.68,-1955.4,3.5099999905,📉 獲利侵蝕,-1455.8700000000001,0.0,⚪ 數據不足
-0.22,-26.63%,-1.68,-1292.86,-8.18%,2025,2929.TW,淘帝-KY,2026-03,465.92,-1000.0,-17.32,-35.849999999999994,5.7199997902,📉 獲利侵蝕,-1465.92,0.0,⚪ 數據不足
-0.09,-1.94%,-1.33,-632.0,7.59%,2025,3268.TWO,海德威,2026-03,1421.55,-50.0,-5.19,-62.699999999999996,18.1000003815,📉 獲利侵蝕,-1471.55,0.0,⚪ 數據不足
-0.32,1.19%,0.65,-26.97,20.85%,2025,3564.TWO,其陽,2026-03,317.07,-1166.67,9.25,17.55,48.2000007629,📉 獲利侵蝕,-1483.74,41.19658184863247,❌ 暫避觀望
1.03,2.63%,1.74,-33.61,5.61%,2025,3312.TW,弘憶股,2026-03,1501.41,-1.9,18.67,43.050000000000004,48.75,📉 獲利侵蝕,-1503.3100000000002,16.986062717770036,❌ 暫避觀望
-0.52,N/A,-2.43,-28.57,N/A,2025,9919.TW,康那香,2026-03,1203.48,-308.0,-9.24,-74.85000000000001,13.9499998093,📉 獲利侵蝕,-1511.48,0.0,⚪ 數據不足
-0.45,-33.95%,-2.24,-9.8,-29.22%,2025,2007.TW,燁興,2026-03,1493.25,-18.42,-23.43,-78.0,6.8099999428,📉 獲利侵蝕,-1511.67,0.0,⚪ 數據不足
-3.3,N/A,-10.06,-15.31,N/A,2025,8444.TWO,綠河-KY,2026-03,1526.05,7.08,-33.25,-311.84999999999997,5.0,⚠️ 獲利稀釋,-1518.97,0.0,⚪ 數據不足
0.05,-63.96%,-1.25,-112.33,-26.90%,2025,4909.TWO,新復興,2026-03,1549.58,25.0,-89.32,-71.10000000000001,34.2000007629,🔄 轉虧為盈,-1524.58,0.0,⚪ 數據不足
0.03,N/A,0.02,-88.24,N/A,2025,3607.TW,谷崧,2026-03,1686.17,108.82,-11.24,-4.3500000000000005,13.6999998093,⚠️ 獲利稀釋,-1577.3500000000001,0.0,⚪ 數據不足
-0.94,-10.27%,-1.37,-90.28,-7.37%,2025,1310.TW,台苯,2026-03,1403.29,-176.47,-24.07,-59.25,9.029999733,📉 獲利侵蝕,-1579.76,0.0,⚪ 數據不足
-0.75,N/A,-1.04,-940.0,N/A,2025,2642.TW,宅配通,2026-03,1551.34,-50.0,-5.97,-42.300000000000004,20.3999996185,📉 獲利侵蝕,-1601.34,0.0,⚪ 數據不足
-0.61,N/A,-0.79,-269.57,N/A,2025,6456.TW,GIS-KY,2026-03,1419.09,-185.71,-4.58,-27.900000000000002,65.0999984741,📉 獲利侵蝕,-1604.8,0.0,⚪ 數據不足
3.53,N/A,3.84,-23.95,N/A,2025,6177.TW,達麗,2026-03,4257.65,2621.43,-22.64,103.49999999999999,47.6500015259,⚠️ 獲利稀釋,-1636.2199999999998,6.9057973225942035,⚪ 中性觀察
0.25,4.30%,1.23,26.8,6.67%,2025,2516.TW,新建,2026-03,1623.81,-16.67,7.45,36.449999999999996,14.5500001907,📉 獲利侵蝕,-1640.48,5.987654399465021,⚪ 中性觀察
0.16,N/A,2.08,11.76,N/A,2025,6614.TW,資拓宏宇,2026-03,1790.08,134.04,-2.37,53.550000000000004,35.6500015259,⚠️ 獲利稀釋,-1656.04,9.985994825182072,⚪ 中性觀察
-0.19,-1.35%,-0.66,85.65,16.55%,2025,4540.TW,全球傳動,2026-03,1730.48,72.46,11.55,-33.0,59.0,⚠️ 獲利稀釋,-1658.02,0.0,⚪ 數據不足
