📊 量化獲利品質診斷報告 - 基準日: 20260408 (生成時間: 2026-04-18 19:27)
代號       名稱           價格         PE       15X推估        空間%        狀態
3704.TW    合勤控        34.35      10.90      47.25             13.47%    🧐 疑業外收益
6272.TW    驊陞         0.00       0.00       0.00              13.46%    🚀 利潤擴張
4927.TW    泰鼎-KY      41.30      0.00       -262.95           13.46%    🧐 疑業外收益
6414.TW    樺漢         283.50     5.02       846.60            13.39%    🧐 疑業外收益
6603.TWO   富強鑫        21.25      24.43      13.05             12.78%    🚀 利潤擴張
6625.TW    必應         72.66      3.78       288.00            12.65%    🚀 利潤擴張
2313.TW    華通         274.00     22.80      180.30            12.36%    🚀 利潤擴張
2356.TW    英業達        42.65      7.32       87.45             12.26%    🚀 利潤擴張
3379.TWO   彬台         38.05      12.90      44.25             12.18%    🚀 利潤擴張
5274.TWO   信驊         12615.00   52.62      3595.80           12.18%    🚀 利潤擴張
5206.TWO   坤悅         29.00      2.34       186.00            11.85%    🚀 利潤擴張
2013.TW    中鋼構        44.10      5.91       111.90            11.79%    🚀 利潤擴張
4142.TW    國光生        18.20      0.00       -48.60            11.74%    🧐 疑業外收益
2449.TW    京元電子       280.00     11.21      374.70            11.59%    🚀 利潤擴張
6016.TWO   康和證        17.10      8.59       29.85             11.55%    🚀 利潤擴張
6788.TWO   華景電        392.50     9.65       610.05            11.12%    🚀 利潤擴張
2368.TW    金像電        998.00     22.81      656.40            10.75%    🚀 利潤擴張
3044.TW    健鼎         370.00     7.74       717.15            10.40%    🚀 利潤擴張
2468.TW    華經         34.05      12.20      41.85             10.27%    🚀 利潤擴張
2527.TW    宏璟         30.95      386.88     1.20              10.25%    🌑 雙重衰退
1218.TW    泰山         0.00       0.00       0.00              10.05%    🧐 疑業外收益
3036.TW    文曄         233.50     8.70       402.60            10.05%    🚀 利潤擴張
3357.TWO   臺慶科        151.00     5.90       384.15             9.99%    🚀 利潤擴張
3257.TW    虹冠電        52.80      6.40       123.75             9.86%    🚀 利潤擴張
2884.TW    玉山金        32.45      6.09       79.95              9.62%    🚀 利潤擴張
1471.TW    首利         12.15      55.23      3.30               9.37%    🔄 轉虧為盈
2006.TW    東和鋼鐵       70.60      4.55       232.95             9.21%    🧐 疑業外收益
6138.TWO   茂達         217.50     7.20       453.15             9.05%    🚀 利潤擴張
2880.TW    華南金        33.95      7.45       68.40              9.04%    🚀 利潤擴張
6928.TW    攸泰科技       46.45      0.00       -7.05              8.95%    🧐 疑業外收益
5381.TWO   合正         26.47      12.20      32.55              8.32%    🧐 疑業外收益
5520.TWO   力泰         82.00      3.21       383.40             8.30%    🚀 利潤擴張
4804.TWO   大略-KY      4.47       0.00       -39.30             8.24%    🚀 利潤擴張
6470.TWO   宇智         47.80      6.04       118.80             8.06%    🧐 疑業外收益
5478.TWO   智冠         99.70      5.14       290.85             8.03%    🧐 疑業外收益
2329.TW    華泰         53.80      10.89      74.10              8.00%    🚀 利潤擴張
3653.TW    健策         4010.00    44.21      1360.50            7.96%    🚀 利潤擴張
3611.TWO   鼎翰         186.00     4.04       690.60             7.64%    🚀 利潤擴張
5212.TWO   凌網         50.90      6.30       121.20             7.53%    🚀 利潤擴張
3290.TWO   東浦         46.10      11.70      59.10              7.41%    🚀 利潤擴張
1605.TW    華新         32.00      18.50      25.95              7.18%    🧐 疑業外收益
2404.TW    漢唐         904.00     8.17       1659.90            7.15%    🚀 利潤擴張
3026.TW    禾伸堂        167.00     10.39      241.20             7.09%    🚀 利潤擴張
2301.TW    光寶科        156.50     9.79       239.70             6.98%    🚀 利潤擴張
6662.TWO   樂斯科        29.65      8.47       52.50              6.71%    🌑 雙重衰退
3652.TW    精聯         27.00      8.94       45.30              6.61%    🚀 利潤擴張
5876.TW    上海商銀       39.55      4.83       122.85             6.41%    🚀 利潤擴張
6706.TW    惠特         126.00     0.00       -168.45            6.38%    🧐 疑業外收益
6703.TWO   軒郁         117.50     5.38       327.60             6.29%    🌑 雙重衰退
4532.TW    瑞智         24.40      4.47       81.90              6.26%    🧐 疑業外收益
6415.TW    矽力*-KY     299.50     21.09      213.00             6.20%    🚀 利潤擴張
5534.TW    長虹         80.50      7.99       151.05             6.09%    🌑 雙重衰退
3005.TW    神基         101.00     4.81       315.15             6.07%    🚀 利潤擴張
5601.TWO   台聯櫃        36.50      34.76      15.75              5.88%    🚀 利潤擴張
1337.TW    再生-KY      5.66       0.00       -62.85             5.83%    🌑 雙重衰退
1712.TW    興農         43.10      6.17       104.70             5.68%    🧐 疑業外收益
6122.TWO   擎邦         50.90      4.40       173.55             5.67%    🚀 利潤擴張
2617.TW    台航         0.00       0.00       0.00               5.53%    🧐 疑業外收益
6761.TWO   穩得         166.00     9.04       275.55             5.21%    🧐 疑業外收益
6005.TW    群益證        29.15      4.99       87.60              5.19%    🚀 利潤擴張
2801.TW    彰銀         20.90      5.41       57.90              5.18%    🚀 利潤擴張
2317.TW    鴻海         201.50     6.06       498.75             4.89%    🚀 利潤擴張
3045.TW    台灣大        109.50     9.30       176.55             4.89%    🧐 疑業外收益
4966.TWO   譜瑞-KY      478.00     5.44       1317.60            4.88%    🚀 利潤擴張
6290.TWO   良維         207.50     9.83       316.65             4.74%    🚀 利潤擴張
6515.TW    穎崴         7810.00    64.81      1807.65            4.73%    🚀 利潤擴張
1538.TW    正峰         12.65      0.00       -31.05             4.57%    🚀 利潤擴張
3492.TWO   長盛         24.40      4.91       74.55              4.57%    🚀 利潤擴張
3171.TWO   炎洲流通       67.90      6.74       151.05             4.51%    🚀 利潤擴張
4749.TWO   新應材        868.00     31.61      411.90             4.48%    🚀 利潤擴張
2838.TW    聯邦銀        20.95      7.01       44.85              4.44%    🚀 利潤擴張
1442.TW    名軒         27.60      3.12       132.90             4.43%    🌑 雙重衰退
4571.TW    鈞興-KY      153.50     6.21       370.65             4.35%    🚀 利潤擴張
3037.TW    欣興         620.00     80.94      114.90             4.32%    🚀 利潤擴張
6220.TWO   岳豐         33.55      57.84      8.70               4.30%    🌑 雙重衰退
1210.TW    大成         0.00       0.00       0.00               4.28%    🧐 疑業外收益
3388.TWO   崇越電        69.90      6.96       150.60             4.16%    🧐 疑業外收益
3010.TW    華立         126.50     6.13       309.75             4.14%    🧐 疑業外收益
3349.TWO   寶德         28.00      0.00       -35.10             3.94%    🚀 利潤擴張
3596.TW    智易         172.50     5.51       469.50             3.51%    🚀 利潤擴張
6689.TW    伊雲谷        74.60      15.35      72.90              3.44%    🧐 疑業外收益
6121.TWO   新普         348.00     4.77       1094.85            3.34%    🚀 利潤擴張
6417.TWO   韋僑         102.50     9.10       168.90             3.20%    🚀 利潤擴張
4931.TWO   新盛力        133.50     19.32      103.65             3.16%    🚀 利潤擴張
6492.TWO   生華科        49.30      0.00       -105.60            3.09%    🚀 利潤擴張
3031.TW    佰鴻         23.70      8.40       42.30              3.04%    🌑 雙重衰退
1714.TW    和桐         9.57       8.32       17.25              3.01%    🚀 利潤擴張
1513.TW    中興電        148.00     7.58       292.80             2.96%    🚀 利潤擴張
5455.TWO   昇益         23.40      2.20       159.60             2.93%    🌑 雙重衰退
6173.TWO   信昌電        62.30      8.87       105.30             2.82%    🚀 利潤擴張
2886.TW    兆豐金        39.35      6.51       90.60              2.62%    🧐 疑業外收益
2945.TW    三商家購       40.90      8.40       73.05              2.40%    🚀 利潤擴張
3684.TWO   榮昌         60.30      7.70       117.45             2.39%    🚀 利潤擴張
3583.TW    辛耘         557.00     16.99      491.70             2.39%    🚀 利潤擴張
2321.TW    東訊         14.20      0.00       -29.10             2.36%    🚀 利潤擴張
3558.TWO   神準         112.50     6.81       247.80             2.30%    🚀 利潤擴張
6796.TW    晉弘         71.80      0.00       -18.75             2.28%    🔄 轉虧為盈
2063.TWO   世鎧         27.25      6.40       63.90              2.22%    🌑 雙重衰退
6530.TWO   創威         98.50      21.27      69.45              2.22%    🚀 利潤擴張
5347.TWO   世界         131.00     11.51      170.70             2.17%    🚀 利潤擴張
6192.TW    巨路         119.00     4.64       384.90             2.00%    🌑 雙重衰退
1503.TW    士電         186.50     10.29      271.95             1.91%    🚀 利潤擴張
4911.TWO   德英         38.80      6.75       86.25              1.88%    🚀 利潤擴張
6933.TW    AMAX-KY    161.00     13.08      184.65             1.76%    🚀 利潤擴張
4129.TWO   聯合         99.20      6.73       221.10             1.72%    🚀 利潤擴張
1612.TW    宏泰         35.05      4.97       105.75             1.71%    🚀 利潤擴張
3030.TW    德律         272.50     10.82      377.70             1.61%    🚀 利潤擴張
4904.TW    遠傳         93.30      10.00      139.95             1.55%    🚀 利潤擴張
2383.TW    台光電        3170.00    30.79      1544.10            1.54%    🚀 利潤擴張
6901.TW    鑽石投資       13.95      0.00       -69.00             1.53%    🚀 利潤擴張
1726.TW    永記         75.10      5.31       212.10             1.45%    🚀 利潤擴張
6223.TWO   旺矽         4310.00    54.44      1187.55            1.31%    🚀 利潤擴張
2412.TW    中華電        134.00     10.63      189.15             1.29%    🚀 利潤擴張
2883.TW    凱基金        21.35      5.87       54.60              1.27%    🌑 雙重衰退
2206.TW    三陽工業       59.50      3.97       224.70             1.22%    🌑 雙重衰退
2478.TW    大毅         62.10      7.44       125.25             1.14%    🚀 利潤擴張
2612.TW    中航         56.30      4.04       208.95             1.07%    🚀 利潤擴張
3013.TW    晟銘電        101.00     11.62      130.35             1.03%    🚀 利潤擴張
3551.TWO   世禾         176.00     8.52       309.90             1.03%    🚀 利潤擴張
2406.TW    國碩         32.60      0.00       -41.85             0.83%    🌑 雙重衰退
3293.TWO   鈊象         772.00     8.24       1405.95            0.81%    🚀 利潤擴張
4743.TWO   合一         0.00       0.00       0.00               0.80%    🚀 利潤擴張
2414.TW    精技         43.30      5.44       119.40             0.56%    🚀 利潤擴張
4707.TWO   磐亞         11.55      5.75       30.15              0.46%    🌑 雙重衰退
4198.TWO   欣大健康       39.80      0.00       -73.80             0.38%    🌑 雙重衰退
2852.TW    第一保        25.95      3.34       116.55             0.38%    🌑 雙重衰退
7556.TWO   意德士        182.00     9.81       278.40             0.16%    🚀 利潤擴張
6525.TW    捷敏-KY      83.50      5.88       213.15             0.14%    🚀 利潤擴張
5211.TWO   蒙恬         21.30      0.00       -34.80             0.03%    🚀 利潤擴張
2645.TW    長榮航太       150.00     11.26      199.80            -0.20%    ⚠️ 獲利稀釋
4564.TW    元翎         18.65      0.00       -73.05            -0.30%    🌑 雙重衰退
4192.TWO   杏國         20.50      0.00       -50.40            -0.30%    ⚠️ 獲利稀釋
5205.TWO   中茂         28.90      0.00       -49.80            -0.35%    🌑 雙重衰退
2834.TW    臺企銀        15.35      4.72       48.75             -0.41%    ⚠️ 獲利稀釋
1229.TW    聯華         44.90      7.00       96.15             -0.43%    ⚠️ 獲利稀釋
2610.TW    華航         18.55      2.97       93.60             -0.47%    ⚠️ 獲利稀釋
6442.TW    光聖         2165.00    44.69      726.60            -0.50%    ⚠️ 獲利稀釋
3266.TW    昇陽         13.50      12.74      15.90             -0.58%    🌑 雙重衰退
1736.TW    喬山         125.00     8.53       219.90            -0.58%    ⚠️ 獲利稀釋
4755.TW    三福化        137.50     15.93      129.45            -0.59%    🌑 雙重衰退
7765.TW    中華資安       228.50     7.78       440.55            -0.67%    ⚠️ 獲利稀釋
6811.TWO   宏�硌穈T      188.00     5.04       559.95            -0.74%    ⚠️ 獲利稀釋
3019.TW    亞光         126.00     7.61       248.25            -0.75%    ⚠️ 獲利稀釋
6257.TW    矽格         170.50     12.26      208.65            -0.88%    ⚠️ 獲利稀釋
2882.TW    國泰金        73.80      4.35       254.55            -0.90%    🌑 雙重衰退
3689.TWO   湧德         126.50     6.60       287.55            -0.90%    ⚠️ 獲利稀釋
2633.TW    台灣高鐵       26.60      8.84       45.15             -1.01%    ⚠️ 獲利稀釋
6645.TW    金萬林-創      13.35      0.00       -99.30            -1.12%    ⚠️ 獲利稀釋
3516.TWO   亞帝歐        18.95      49.87      5.70              -1.15%    🌑 雙重衰退
6792.TW    詠業         56.00      9.79       85.80             -1.18%    ⚠️ 獲利稀釋
2395.TW    研華         348.50     11.79      443.40            -1.30%    ⚠️ 獲利稀釋
2889.TW    國票金        15.35      11.04      20.85             -1.32%    ⚠️ 獲利稀釋
6261.TWO   久元         79.20      8.64       137.55            -1.45%    ⚠️ 獲利稀釋
3218.TWO   大學光        131.50     4.35       453.00            -1.50%    🌑 雙重衰退
6526.TW    達發         488.00     10.92      670.20            -1.65%    ⚠️ 獲利稀釋
1717.TW    長興         67.10      19.74      51.00             -1.69%    🌑 雙重衰退
4915.TW    致伸         72.60      4.75       229.35            -1.69%    ⚠️ 獲利稀釋
2820.TW    華票         16.95      4.97       51.15             -1.69%    ⚠️ 獲利稀釋
3169.TWO   亞信         93.30      9.94       140.85            -1.71%    ⚠️ 獲利稀釋
6953.TWO   家碩         222.50     12.21      273.45            -1.72%    📉 獲利侵蝕
2515.TW    中工         13.50      14.52      13.95             -1.77%    🌑 雙重衰退
1590.TW    亞德客-KY     1075.00    10.55      1528.50           -1.79%    ⚠️ 獲利稀釋
4105.TWO   東洋         73.80      4.73       234.15            -1.94%    ⚠️ 獲利稀釋
7751.TWO   竑騰         1990.00    42.43      703.50            -1.94%    ⚠️ 獲利稀釋
6568.TWO   宏觀         224.00     24.67      136.20            -1.98%    ⚠️ 獲利稀釋
5328.TWO   華容         24.10      33.01      10.95             -1.99%    📉 獲利侵蝕
6271.TW    同欣電        168.50     8.89       284.40            -2.30%    🌑 雙重衰退
3632.TWO   研勤         9.45       0.00       -17.40            -2.31%    🌑 雙重衰退
3059.TW    華晶科        37.15      12.02      46.35             -2.32%    ⚠️ 獲利稀釋
5536.TWO   聖暉*        693.00     10.49      991.20            -2.35%    ⚠️ 獲利稀釋
2727.TW    王品         228.50     5.67       604.80            -2.46%    ⚠️ 獲利稀釋
2376.TW    技嘉         244.50     5.34       687.30            -2.50%    ⚠️ 獲利稀釋
3529.TWO   力旺         2925.00    47.65      920.70            -2.55%    ⚠️ 獲利稀釋
2903.TW    遠百         23.15      6.36       54.60             -2.81%    🌑 雙重衰退
3131.TWO   弘塑         3340.00    34.72      1443.00           -2.95%    ⚠️ 獲利稀釋
4527.TWO   方土霖        43.25      7.24       89.55             -3.10%    🌑 雙重衰退
6214.TW    精誠         111.00     6.28       265.05            -3.15%    ⚠️ 獲利稀釋
4584.TWO   君帆         41.35      4.41       140.70            -3.21%    🌑 雙重衰退
3209.TW    全科         0.00       0.00       0.00              -3.25%    📉 獲利侵蝕
6486.TWO   互動         87.00      7.45       175.20            -3.46%    ⚠️ 獲利稀釋
2640.TWO   大車隊        168.00     7.63       330.15            -3.47%    ⚠️ 獲利稀釋
2067.TWO   嘉鋼         7.65       0.00       -110.70           -3.50%    📉 獲利侵蝕
5452.TWO   佶優         32.90      36.97      13.35             -3.55%    🌑 雙重衰退
6672.TW    騰輝電子-KY    138.45     11.88      174.75            -3.69%    📉 獲利侵蝕
7703.TWO   銳澤         222.00     9.99       333.30            -3.75%    ⚠️ 獲利稀釋
4726.TWO   永昕         30.70      0.00       -89.85            -3.81%    ⚠️ 獲利稀釋
3029.TW    零壹         99.00      6.12       242.55            -3.87%    ⚠️ 獲利稀釋
2855.TW    統一證        33.10      6.69       74.25             -3.92%    📉 獲利侵蝕
4722.TW    國精化        169.50     38.88      65.40             -3.99%    🌑 雙重衰退
2312.TW    金寶         22.45      8.02       42.00             -4.04%    🌑 雙重衰退
2948.TWO   寶陞         40.00      7.78       77.10             -4.12%    📉 獲利侵蝕
2892.TW    第一金        28.80      5.93       72.90             -4.28%    ⚠️ 獲利稀釋
6142.TW    友勁         9.45       0.00       -10.80            -4.32%    ⚠️ 獲利稀釋
2347.TW    聯強         81.10      7.06       172.20            -4.48%    🌑 雙重衰退
4171.TWO   瑞基         18.55      0.00       -81.30            -4.50%    ⚠️ 獲利稀釋
4121.TWO   優盛         15.40      0.00       -13.95            -4.54%    🌑 雙重衰退
4728.TWO   雙美         383.50     11.02      522.00            -4.55%    ⚠️ 獲利稀釋
2480.TW    敦陽科        140.00     6.88       305.10            -4.71%    ⚠️ 獲利稀釋
6996.TWO   力領科技       168.50     6.21       406.80            -4.77%    🌑 雙重衰退
5434.TW    崇越         360.00     6.94       777.90            -5.04%    ⚠️ 獲利稀釋
5880.TW    合庫金        23.85      7.10       50.40             -5.07%    ⚠️ 獲利稀釋
2901.TW    欣欣         23.80      27.36      13.05             -5.17%    🌑 雙重衰退
3023.TW    信邦         272.50     8.03       509.10            -5.19%    🌑 雙重衰退
2453.TW    凌群         53.10      6.91       115.35            -5.25%    ⚠️ 獲利稀釋
5548.TWO   安倉         25.05      5.84       64.35             -5.32%    ⚠️ 獲利稀釋
2345.TW    智邦         1710.00    16.03      1599.90           -5.38%    ⚠️ 獲利稀釋
3041.TW    揚智         22.00      0.00       -105.75           -5.49%    🌑 雙重衰退
6658.TW    聯策         74.00      30.33      36.60             -5.76%    ⚠️ 獲利稀釋
5508.TWO   永信建        50.90      6.03       126.60            -6.10%    🌑 雙重衰退
6903.TWO   巨漢         323.50     16.26      298.50            -6.13%    ⚠️ 獲利稀釋
1535.TW    中宇         52.50      5.50       143.10            -6.15%    📉 獲利侵蝕
6409.TW    旭隼         0.00       0.00       0.00              -6.18%    🌑 雙重衰退
6925.TWO   意藍         72.00      10.21      105.75            -6.22%    ⚠️ 獲利稀釋
3321.TW    同泰         16.50      0.00       -134.10           -6.31%    ⚠️ 獲利稀釋
7769.TW    鴻勁         0.00       0.00       0.00              -6.31%    ⚠️ 獲利稀釋
6274.TWO   台燿         719.25     25.95      415.80            -6.40%    ⚠️ 獲利稀釋
3163.TWO   波若威        1145.00    107.11     160.35            -6.48%    ⚠️ 獲利稀釋
4148.TW    全宇生技-KY    41.50      8.30       75.00             -6.52%    ⚠️ 獲利稀釋
1735.TW    日勝化        22.75      19.78      17.25             -6.64%    🌑 雙重衰退
3217.TWO   優群         157.00     5.17       455.70            -6.64%    ⚠️ 獲利稀釋
2912.TW    統一超        229.00     8.23       417.60            -6.67%    📉 獲利侵蝕
4585.TW    達明         0.00       0.00       0.00              -6.68%    ⚠️ 獲利稀釋
6874.TWO   倍力         0.00       0.00       0.00              -6.88%    🌑 雙重衰退
6129.TWO   普誠         15.85      0.00       -49.35            -6.94%    🌑 雙重衰退
3556.TWO   禾瑞亞        45.80      9.79       70.20             -6.94%    📉 獲利侵蝕
2812.TW    台中銀        21.00      5.51       57.15             -6.96%    📉 獲利侵蝕
5225.TW    東科-KY      80.10      2.87       419.10            -6.99%    🌑 雙重衰退
4305.TWO   世坤         43.70      5.01       130.95            -7.07%    📉 獲利侵蝕
6955.TW    邦睿生技-創     165.50     15.99      155.25            -7.15%    ⚠️ 獲利稀釋
6133.TW    金橋         23.00      17.56      19.65             -7.16%    ⚠️ 獲利稀釋
1603.TW    華電         0.00       0.00       0.00              -7.28%    ⚠️ 獲利稀釋
2204.TW    中華         54.90      4.24       194.40            -7.33%    🌑 雙重衰退
3168.TW    眾福科        42.15      6.72       94.05             -7.45%    📉 獲利侵蝕
2885.TW    元大金        47.10      7.19       98.25             -7.48%    📉 獲利侵蝕
1525.TW    江申         63.40      7.83       121.50            -7.49%    🌑 雙重衰退
6446.TW    藥華藥        648.00     19.40      501.00            -7.50%    ⚠️ 獲利稀釋
1216.TW    統一         72.70      7.93       137.55            -7.54%    📉 獲利侵蝕
1709.TW    和益         0.00       0.00       0.00              -7.56%    🌑 雙重衰退
6794.TW    向榮生技       82.50      0.00       -71.85            -7.63%    🌑 雙重衰退
2207.TW    和泰車        495.50     6.09       1220.25           -7.66%    📉 獲利侵蝕
2420.TW    新巨         51.90      5.53       140.70            -7.72%    🌑 雙重衰退
2458.TW    義隆         131.00     6.70       293.40            -7.76%    🌑 雙重衰退
6613.TWO   朋億*        210.00     6.67       472.05            -7.77%    🌑 雙重衰退
2402.TW    毅嘉         56.90      9.22       92.55             -7.77%    ⚠️ 獲利稀釋
2756.TWO   聯發國際       68.40      8.16       125.70            -7.83%    ⚠️ 獲利稀釋
1435.TW    中福         14.75      0.00       -14.55            -7.87%    🌑 雙重衰退
4554.TWO   橙的         29.10      6.20       70.35             -7.89%    ⚠️ 獲利稀釋
3078.TWO   僑威         57.90      3.54       245.55            -8.16%    ⚠️ 獲利稀釋
3570.TWO   大塚         166.50     4.51       554.25            -8.23%    ⚠️ 獲利稀釋
5403.TWO   中菲         99.50      4.92       303.30            -8.25%    📉 獲利侵蝕
6589.TW    台康生技       0.00       0.00       0.00              -8.39%    🌑 雙重衰退
5351.TWO   鈺創         71.00      0.00       -77.85            -8.40%    ⚠️ 獲利稀釋
1414.TW    東和         17.25      55.65      4.65              -8.57%    🌑 雙重衰退
5706.TW    鳳凰         52.10      6.58       118.80            -8.60%    🌑 雙重衰退
6821.TWO   聯寶         53.50      19.38      41.40             -8.77%    📉 獲利侵蝕
6781.TW    AES-KY     1015.00    10.58      1439.55           -8.97%    ⚠️ 獲利稀釋
6291.TWO   沛亨         377.00     29.62      190.95            -9.03%    ⚠️ 獲利稀釋
1477.TW    聚陽         220.00     5.70       578.70            -9.09%    🌑 雙重衰退
1623.TW    大東電        0.00       0.00       0.00              -9.13%    ⚠️ 獲利稀釋
6753.TW    龍德造船       129.00     9.79       197.55            -9.21%    📉 獲利侵蝕
5871.TW    中租-KY      109.50     3.81       431.55            -9.30%    🌑 雙重衰退
1773.TW    勝一         149.00     8.82       253.50            -9.56%    📉 獲利侵蝕
2618.TW    長榮航        35.20      3.01       175.65            -9.56%    🌑 雙重衰退
4588.TW    玖鼎電力       58.00      9.21       94.50             -9.57%    🌑 雙重衰退
6741.TWO   91APP*-KY  61.70      5.89       157.05            -9.63%    ⚠️ 獲利稀釋
2428.TW    興勤         156.00     5.49       425.85            -9.66%    📉 獲利侵蝕
6206.TW    飛捷         103.50     5.67       274.05            -9.69%    📉 獲利侵蝕
1514.TW    亞力         105.50     14.22      111.30            -9.71%    ⚠️ 獲利稀釋
3227.TWO   原相         189.00     5.98       474.45            -9.73%    📉 獲利侵蝕
1808.TW    潤隆         0.00       0.00       0.00              -9.88%    🔄 轉虧為盈
4766.TW    南寶         320.00     6.09       788.10            -9.98%    📉 獲利侵蝕
5013.TWO   強新         29.05      8.23       52.95            -10.05%    🌑 雙重衰退
3447.TW    展達         38.90      11.93      48.90            -10.37%    ⚠️ 獲利稀釋
2337.TW    旺宏         150.00     0.00       -75.30           -10.42%    ⚠️ 獲利稀釋
5299.TWO   杰力         79.20      7.54       157.65           -10.45%    🌑 雙重衰退
3025.TW    星通         64.20      13.72      70.20            -10.52%    📉 獲利侵蝕
3014.TW    聯陽         118.00     4.69       377.25           -10.66%    📉 獲利侵蝕
7704.TWO   明遠精密       56.50      12.05      70.35            -10.83%    🌑 雙重衰退
2890.TW    永豐金        32.70      6.41       76.50            -10.90%    ⚠️ 獲利稀釋
1295.TWO   生合         61.70      4.47       207.00           -11.05%    📉 獲利侵蝕
1319.TW    東陽         0.00       0.00       0.00             -11.15%    🌑 雙重衰退
2467.TW    志聖         449.00     35.47      189.90           -11.18%    ⚠️ 獲利稀釋
2108.TW    南帝         25.10      12.30      30.60            -11.19%    🌑 雙重衰退
6861.TW    睿生光電       130.50     14.20      137.85           -11.21%    ⚠️ 獲利稀釋
6285.TW    啟��        216.50     13.85      234.45           -11.25%    📉 獲利侵蝕
3122.TWO   笙泉         25.20      0.00       -71.55           -11.28%    🌑 雙重衰退
2755.TWO   揚秦         143.50     8.84       243.45           -11.36%    ⚠️ 獲利稀釋
6894.TWO   衛司特        351.00     13.16      400.05           -11.37%    ⚠️ 獲利稀釋
5425.TWO   台半         57.70      13.08      66.15            -11.42%    ⚠️ 獲利稀釋
6865.TWO   偉康科技       37.70      9.33       60.60            -11.99%    🌑 雙重衰退
2441.TW    超豐         94.50      9.08       156.15           -12.01%    📉 獲利侵蝕
2915.TW    潤泰全        47.90      2.07       347.70           -12.17%    🌑 雙重衰退
6275.TWO   元山         47.95      7.34       97.95            -12.18%    📉 獲利侵蝕
6015.TWO   宏遠證        12.95      25.40      7.65             -12.19%    📉 獲利侵蝕
2379.TW    瑞昱         505.00     6.43       1178.25          -12.23%    📉 獲利侵蝕
6197.TW    佳必琪        182.00     9.05       301.80           -12.26%    📉 獲利侵蝕
6884.TWO   海柏特        34.10      0.00       0.00             -12.33%    📉 獲利侵蝕
6664.TWO   群翊         351.00     9.81       536.55           -12.53%    📉 獲利侵蝕
1305.TW    華夏         15.90      0.00       -68.10           -12.68%    🌑 雙重衰退
1708.TW    東鹼         38.95      5.10       114.60           -12.82%    🌑 雙重衰退
5016.TWO   松和         31.30      8.82       53.25            -12.85%    📉 獲利侵蝕
2059.TW    川湖         3315.00    14.49      3430.95          -12.95%    ⚠️ 獲利稀釋
1459.TW    聯發         11.70      14.27      12.30            -12.95%    ⚠️ 獲利稀釋
6924.TW    榮惠-KY創     80.60      6.75       179.10           -13.04%    🌑 雙重衰退
3259.TWO   鑫創         17.35      0.00       -86.25           -13.05%    ⚠️ 獲利稀釋
6657.TW    華安         41.70      0.00       -117.90          -13.15%    🌑 雙重衰退
6175.TWO   立敦         50.30      7.62       99.00            -13.36%    🌑 雙重衰退
3624.TWO   光頡         47.80      11.57      61.95            -13.36%    📉 獲利侵蝕
1203.TW    味王         40.30      9.35       64.65            -13.44%    🌑 雙重衰退
2454.TW    聯發科        1580.00    9.17       2584.05          -13.46%    📉 獲利侵蝕
3213.TWO   茂訊         104.50     5.30       295.95           -13.51%    📉 獲利侵蝕
3324.TWO   雙鴻         1005.00    16.90      891.90           -13.54%    ⚠️ 獲利稀釋
6146.TWO   耕興         196.00     7.28       403.95           -13.59%    🌑 雙重衰退
1537.TW    廣隆         124.00     6.24       298.05           -13.78%    🌑 雙重衰退
6534.TW    正瀚-創       94.30      5.63       251.10           -13.80%    📉 獲利侵蝕
6757.TW    台灣虎航       50.10      3.35       224.40           -13.85%    📉 獲利侵蝕
2949.TWO   欣新網        59.80      6.69       134.10           -14.18%    ⚠️ 獲利稀釋
1568.TW    倉佑         22.70      6.86       49.65            -14.22%    📉 獲利侵蝕
2303.TW    聯電         60.30      7.69       117.60           -14.23%    📉 獲利侵蝕
6231.TWO   系微         269.00     17.14      235.35           -14.27%    📉 獲利侵蝕
6190.TWO   萬泰科        61.00      10.80      84.75            -14.30%    📉 獲利侵蝕
6491.TW    晶碩         293.00     5.55       792.15           -14.34%    📉 獲利侵蝕
3056.TW    富華新        15.15      2.95       77.10            -14.39%    🌑 雙重衰退
3416.TW    融程電        149.00     8.47       263.85           -14.51%    ⚠️ 獲利稀釋
4938.TW    和碩         79.60      6.55       182.25           -14.57%    🌑 雙重衰退
2752.TWO   豆府         198.50     5.38       553.65           -14.67%    📉 獲利侵蝕
2845.TW    遠東銀        12.65      5.43       34.95            -14.91%    📉 獲利侵蝕
3706.TW    神達         79.30      6.46       184.20           -15.05%    ⚠️ 獲利稀釋
1102.TW    亞泥         35.60      5.01       106.65           -15.15%    🌑 雙重衰退
1725.TW    元禎         0.00       0.00       0.00             -15.22%    🌑 雙重衰退
6855.TWO   數泓科        110.00     6.22       265.35           -15.37%    📉 獲利侵蝕
1589.TW    永冠-KY      5.54       0.00       -222.15          -15.41%    ⚠️ 獲利稀釋
1219.TW    福壽         13.80      16.05      12.90            -15.45%    📉 獲利侵蝕
7631.TW    聚賢研發-創     111.00     8.72       190.95           -15.61%    ⚠️ 獲利稀釋
6278.TW    台表科        94.70      4.00       355.35           -15.66%    📉 獲利侵蝕
6949.TW    沛爾生醫-創     608.00     0.00       -237.15          -15.69%    ⚠️ 獲利稀釋
1402.TW    遠東新        26.40      7.04       56.25            -15.69%    🌑 雙重衰退
6598.TW    ABC-KY     22.80      0.00       -69.60           -15.69%    ⚠️ 獲利稀釋
