expansion,date,price,pe,symbol,rev_yoy,prev_eps,gm,advice,prev_eps_yoy,prev_year,est_price,name,status,prev_rev_yoy,eps,om,eps_yoy
-360.43,2026-03,19.9500007629,6.7857145452040815,1473.TW,315.63,0.57,13.69%,⚪ 中性觀察,-81.13,2025,44.1,台南,📉 獲利侵蝕,-10.32,0.69,-4.13%,-44.8
-360.71,2026-03,116.5,14.654088050314465,3430.TWO,384.64,3.15,23.03%,⚪ 中性觀察,-34.24,2025,119.25,奇鈦科,⚠️ 獲利稀釋,16.19,1.45,7.70%,23.93
-361.08,2026-03,87.3000030518,7.657895004543859,5243.TW,408.08,4.4,N/A,⚪ 中性觀察,30.95,2025,171.0,乙盛-KY,⚠️ 獲利稀釋,-7.74,1.47,N/A,47.0
-361.12,2026-03,11.6000003815,0.0,3050.TW,172.23,0.04,27.89%,⚪ 數據不足,-92.73,2025,-2.7,鈺德,📉 獲利侵蝕,0.72,-0.07,-1.07%,-188.89
-362.65,2026-03,232.0,9.940017137960584,2449.TW,315.93,9.01,37.66%,⚪ 中性觀察,41.67,2025,350.09999999999997,京元電子,📉 獲利侵蝕,30.08,1.87,28.21%,-46.72
-363.38,2026-03,59.0999984741,14.414633774170733,8162.TW,303.38,1.57,N/A,⚪ 中性觀察,23.62,2025,61.49999999999999,微矽電子-創,📉 獲利侵蝕,19.79,0.12,N/A,-60.0
-364.06,2026-03,725.0,36.65318503538928,3167.TW,572.88,8.13,42.12%,❌ 暫避觀望,474.47,2025,296.70000000000005,大量,⚠️ 獲利稀釋,95.35,3.19,18.24%,208.82
-364.25,2026-03,18.1000003815,0.0,3027.TW,280.38,-1.06,N/A,⚪ 數據不足,-342.86,2025,-12.75,盛達,🔄 轉虧為盈,4.18,0.05,N/A,-83.87
-365.02,2026-03,459.0,9.378831221904372,3044.TW,390.24,19.45,25.47%,⚪ 中性觀察,21.94,2025,734.1,健鼎,⚠️ 獲利稀釋,11.54,5.61,17.08%,25.22
-365.13,2026-03,16.7000007629,0.0,6153.TW,409.13,-4.38,N/A,⚪ 數據不足,0.46,2025,-148.64999999999998,嘉聯益,⚠️ 獲利稀釋,-25.69,-0.56,N/A,44.0
-368.14,2026-03,123.5,14.343786295005808,2478.TW,396.55,3.45,24.27%,⚪ 中性觀察,8.95,2025,129.14999999999998,大毅,⚠️ 獲利稀釋,7.81,1.14,12.13%,28.41
-368.59999999999997,2026-03,56.7000007629,52.500000706388896,6155.TW,311.46,0.74,N/A,❌ 暫避觀望,-23.71,2025,16.2,鈞寶,📉 獲利侵蝕,10.87,0.18,N/A,-57.14
-368.68,2026-03,31.3999996185,15.169081941304349,2108.TW,378.36,0.83,25.29%,❌ 暫避觀望,-27.19,2025,31.049999999999997,南帝,⚠️ 獲利稀釋,-16.0,0.34,9.12%,9.68
-369.19,2026-03,29.5,0.0,1530.TW,474.55,-2.45,N/A,⚪ 數據不足,-152.78,2025,-137.25,亞崴,🔄 轉虧為盈,0.45,0.18,N/A,105.36
-369.86,2026-03,51.0999984741,5.306334213302181,8936.TWO,403.64,4.08,N/A,⚪ 中性觀察,21.07,2025,144.45,國統,⚠️ 獲利稀釋,20.29,0.99,N/A,33.78
-370.95,2026-03,17.1000003815,0.0,3057.TW,273.28,-0.88,29.42%,⚪ 數據不足,46.34,2025,-14.55,喬鼎,🔄 轉虧為盈,1.86,0.02,-21.05%,-97.67
-371.24,2026-03,27.3500003815,18.605442436394558,5426.TWO,341.24,0.52,N/A,❌ 暫避觀望,-47.47,2025,22.05,振發,📉 獲利侵蝕,17.01,0.28,N/A,-30.0
-371.5,2026-03,117.0,9.08385093167702,6924.TW,442.71,5.68,N/A,⚪ 中性觀察,-16.96,2025,193.2,榮惠-KY創,⚠️ 獲利稀釋,-3.92,2.26,N/A,71.21
-372.25,2026-03,29.4500007629,5.38391238809872,6194.TWO,305.92,2.19,N/A,⚪ 中性觀察,-47.23,2025,82.05000000000001,育富,📉 獲利侵蝕,-2.95,0.33,N/A,-66.33
-372.75,2026-03,24.3500003815,6.012345773209876,2063.TWO,336.21,1.72,17.29%,⚪ 中性觀察,-10.88,2025,60.75,世鎧,📉 獲利侵蝕,-13.1,0.33,2.75%,-36.54
-373.78999999999996,2026-03,68.5,12.685185185185187,2374.TW,507.12,2.44,21.67%,⚪ 中性觀察,28.57,2025,80.99999999999999,佳能,⚠️ 獲利稀釋,60.25,0.73,8.17%,133.33
-373.94,2026-03,34.2000007629,7.0081968776434405,3206.TWO,315.88,2.02,21.42%,⚪ 中性觀察,-50.73,2025,73.20000000000002,志豐,📉 獲利侵蝕,-13.21,0.26,4.13%,-58.06
-374.61,2026-03,38.9500007629,4.2153680479329,6474.TWO,352.87,3.49,N/A,⚪ 中性觀察,19.85,2025,138.6,華豫寧,📉 獲利侵蝕,-5.94,0.9,N/A,-21.74
-375.40000000000003,2026-03,71.5999984741,20.634005323948127,1717.TW,398.73,1.41,21.29%,❌ 暫避觀望,-9.62,2025,52.050000000000004,長興,⚠️ 獲利稀釋,-7.93,0.37,3.94%,23.33
-375.42,2026-03,76.5,55.83941605839416,2484.TW,412.92,0.65,21.81%,❌ 暫避觀望,-34.34,2025,20.55,希華,⚠️ 獲利稀釋,10.07,0.33,6.31%,37.5
-375.75,2026-03,282.0,62.666666666666664,8039.TW,478.88,2.07,N/A,❌ 暫避觀望,-11.69,2025,67.5,台虹,⚠️ 獲利稀釋,6.75,0.65,N/A,103.13
-375.76,2026-03,639.0,37.02201622247973,3026.TW,446.0,6.58,17.62%,❌ 暫避觀望,12.1,2025,258.9,禾伸堂,⚠️ 獲利稀釋,5.01,2.86,5.81%,70.24
-376.49,2026-03,70.5999984741,8.276670395556858,3483.TWO,559.82,3.74,18.01%,⚪ 中性觀察,-53.89,2025,127.95000000000002,力致,⚠️ 獲利稀釋,0.02,0.17,2.40%,183.33
-378.04,2026-03,31.1000003815,13.122363030168776,6835.TW,283.66,0.97,N/A,⚪ 中性觀察,-76.35,2025,35.550000000000004,圓裕,📉 獲利侵蝕,-2.38,0.05,N/A,-94.38
-379.13,2026-03,191.0,6.409395973154363,5288.TW,374.33,12.25,N/A,⚪ 中性觀察,-27.39,2025,446.99999999999994,豐祥-KY,📉 獲利侵蝕,-6.57,3.59,N/A,-4.8
-379.19999999999993,2026-03,30.7999992371,14.736841740239232,8038.TWO,612.53,0.92,N/A,⚪ 中性觀察,160.13,2025,31.350000000000005,長園科,⚠️ 獲利稀釋,237.84,0.24,N/A,233.33
-379.2,2026-03,40.2000007629,3.9105059107879376,8249.TW,316.24,4.03,N/A,⚪ 中性觀察,15.99,2025,154.2,菱光,📉 獲利侵蝕,-11.42,0.37,N/A,-62.96
-379.52,2026-03,141.5,9.833217512161223,6753.TW,461.95,5.98,N/A,⚪ 中性觀察,-6.72,2025,215.85000000000002,龍德造船,⚠️ 獲利稀釋,2.49,2.7,N/A,82.43
-380.01,2026-03,64.3000030518,4.3416612459014186,2206.TW,368.25,5.78,18.31%,⚪ 中性觀察,-3.34,2025,222.15,三陽工業,📉 獲利侵蝕,-4.56,1.37,4.93%,-11.76
-380.22999999999996,2026-03,24.25,5.306345733041575,2115.TW,326.78,1.58,18.21%,⚪ 中性觀察,-22.93,2025,68.55000000000001,六暉-KY,📉 獲利侵蝕,-4.72,0.27,6.19%,-53.45
-380.58,2026-03,39.4000015259,8.995434138333334,8349.TWO,382.05,1.93,N/A,⚪ 中性觀察,-53.88,2025,65.7,�矬�,⚠️ 獲利稀釋,-12.83,0.61,N/A,1.47
-380.99,2026-03,70.4000015259,6.2190814068816245,9910.TW,339.61,5.1,N/A,⚪ 中性觀察,-14.14,2025,169.8,豐泰,📉 獲利侵蝕,-4.54,0.68,N/A,-41.38
-383.32000000000005,2026-03,79.8000030518,14.750462671312384,3444.TWO,335.22,2.15,18.10%,⚪ 中性觀察,-10.04,2025,81.15,利機,📉 獲利侵蝕,10.54,0.41,4.42%,-48.1
-383.87,2026-03,18.0,10.0,4720.TW,344.48,0.74,23.02%,⚪ 中性觀察,-47.52,2025,27.0,德淵,📉 獲利侵蝕,-2.31,0.2,3.03%,-39.39
-384.15999999999997,2026-03,20.3999996185,28.333332803472224,8927.TWO,734.16,0.35,N/A,❌ 暫避觀望,-72.09,2025,10.799999999999999,北基,⚠️ 獲利稀釋,-14.5,0.18,N/A,350.0
-385.19000000000005,2026-03,38.8499984741,277.4999891007143,6708.TWO,62.97,0.25,N/A,❌ 暫避觀望,180.65,2025,2.0999999999999996,天擎,📉 獲利侵蝕,42.33,-0.2,N/A,-322.22
-386.04,2026-03,64.0,5.306799336650083,2609.TW,304.43,4.9,5.67%,⚪ 中性觀察,-73.34,2025,180.9,陽明,📉 獲利侵蝕,-26.56,0.41,-1.94%,-81.61
-386.2,2026-03,53.0999984741,12.61282624087886,3015.TW,471.2,1.86,17.44%,⚪ 中性觀察,-13.89,2025,63.15,全漢,⚠️ 獲利稀釋,12.58,0.37,-0.45%,85.0
-386.24,2026-03,39.0,17.889908256880737,2491.TW,559.52,1.43,43.42%,❌ 暫避觀望,457.5,2025,32.699999999999996,吉祥全,⚠️ 獲利稀釋,-10.43,0.85,-66.51%,173.28
-386.54,2026-03,47.6500015259,29.2331297704908,6982.TWO,299.04,0.06,N/A,❌ 暫避觀望,-97.61,2025,24.45,大井泵浦,📉 獲利侵蝕,0.3,0.1,N/A,-87.5
-389.33000000000004,2026-03,21.8999996185,2.0391061097299814,3609.TWO,371.35,6.42,8.05%,⚪ 中性觀察,248.27,2025,161.1,三一東林,📉 獲利侵蝕,70.72,-1.05,-11.23%,-17.98
-390.0,2026-03,27.5499992371,0.0,3380.TW,540.0,-0.36,18.44%,⚪ 數據不足,-190.0,2025,-15.3,明泰,🔄 轉虧為盈,4.75,0.1,1.17%,150.0
-390.3,2026-03,115.0,9.639564124057,3045.TW,403.57,4.77,19.71%,⚪ 中性觀察,4.58,2025,178.95,台灣大,⚠️ 獲利稀釋,-0.31,1.37,10.58%,13.27
-390.48,2026-03,36.0999984741,18.140702750804017,2065.TWO,404.06,1.12,N/A,❌ 暫避觀望,-67.92,2025,29.85,世豐,⚠️ 獲利稀釋,-10.76,0.92,N/A,13.58
-391.2,2026-03,20.5,16.666666666666668,7743.TWO,332.87,0.57,N/A,❌ 暫避觀望,-69.73,2025,18.45,金利食安,📉 獲利侵蝕,6.19,0.05,N/A,-58.33
-391.4,2026-03,19.0,50.0,4729.TWO,327.76,0.16,N/A,❌ 暫避觀望,-60.0,2025,5.7,熒茂,📉 獲利侵蝕,8.46,0.04,N/A,-63.64
-391.52,2026-03,120.0,6.312467122567069,3402.TWO,381.69,7.5,N/A,⚪ 中性觀察,10.62,2025,285.15000000000003,漢科,📉 獲利侵蝕,-4.4,1.56,N/A,-9.83
-392.18,2026-03,577.0,44.48727833461835,4979.TWO,398.1,5.43,N/A,❌ 暫避觀望,43.01,2025,194.54999999999998,華星光,⚠️ 獲利稀釋,27.06,1.62,N/A,5.92
-392.45,2026-03,23.0,0.0,2457.TW,389.42,-1.48,21.21%,⚪ 數據不足,-410.42,2025,-58.35,飛宏,📉 獲利侵蝕,-10.11,-0.34,-6.90%,-3.03
-392.65,2026-03,29.0499992371,9.781144524276094,4535.TWO,342.65,1.3,N/A,⚪ 中性觀察,-46.94,2025,44.550000000000004,至興,📉 獲利侵蝕,-13.43,0.29,N/A,-50.0
-392.97,2026-03,26.6499996185,61.97674329883721,3597.TWO,337.41,0.34,25.04%,❌ 暫避觀望,-74.05,2025,6.450000000000001,映興,📉 獲利侵蝕,16.57,0.08,8.41%,-55.56
-393.32,2026-03,108.5,10.264900662251655,3605.TW,343.32,4.35,26.65%,⚪ 中性觀察,74.89,2025,158.55,宏致,📉 獲利侵蝕,11.14,0.67,5.06%,-50.0
-394.19,2026-03,19.5499992371,0.0,2939.TW,408.48,-3.68,8.14%,⚪ 數據不足,-24.32,2025,-148.5,永邑-KY,⚠️ 獲利稀釋,-0.82,-0.3,-46.94%,14.29
-394.41,2026-03,13.3000001907,0.0,8024.TWO,394.41,-2.55,N/A,⚪ 數據不足,-121.74,2025,-97.19999999999999,佑華,📉 獲利侵蝕,-31.37,-0.55,N/A,0.0
-395.32000000000005,2026-03,14.8000001907,0.0,4113.TWO,-71.35,-0.43,37.85%,⚪ 數據不足,-112.91,2025,-12.0,聯上,🌑 雙重衰退,-89.32,-0.22,-47.25%,-466.67
-395.65999999999997,2026-03,65.1999969482,3.6732392646873238,6768.TW,340.44,6.77,N/A,⚪ 中性觀察,-17.06,2025,266.25,志強-KY,📉 獲利侵蝕,10.46,1.2,N/A,-55.22
-395.68,2026-03,29.0,3.795811518324607,6294.TWO,208.18,2.78,N/A,⚪ 中性觀察,55.31,2025,114.60000000000001,智基,📉 獲利侵蝕,-7.81,-0.07,N/A,-187.5
-396.01,2026-03,159.0,5.291181364392679,6890.TW,316.5,13.02,N/A,⚪ 中性觀察,-14.96,2025,450.75,來億-KY,📉 獲利侵蝕,5.05,0.75,N/A,-79.51
-396.06,2026-03,38.2000007629,5.276243199295579,6235.TW,344.45,2.9,N/A,⚪ 中性觀察,-2.36,2025,108.60000000000001,華孚,📉 獲利侵蝕,13.71,0.3,N/A,-51.61
-397.4,2026-03,18.2000007629,0.0,4430.TWO,374.82,-0.19,N/A,⚪ 數據不足,67.24,2025,-9.9,耀億,🔄 轉虧為盈,-2.42,0.24,N/A,-22.58
-397.88,2026-03,110.5,14.130434782608695,8086.TWO,657.4,3.36,N/A,⚪ 中性觀察,26.79,2025,117.30000000000001,宏捷科,⚠️ 獲利稀釋,-7.61,1.51,N/A,259.52
-398.64000000000004,2026-03,811.0,99.75399753997542,3189.TW,471.97,3.51,22.14%,❌ 暫避觀望,3072.73,2025,121.94999999999999,景碩,⚠️ 獲利稀釋,28.87,1.17,8.52%,73.33
-398.93,2026-03,0.0,0.0,1709.TW,438.93,1.23,17.58%,⚪ 數據不足,-20.13,2025,0.0,和益,⚠️ 獲利稀釋,-12.57,0.55,8.28%,40.0
-399.15999999999997,2026-03,944.0,12.995594713656388,8210.TW,492.63,29.06,N/A,⚪ 中性觀察,77.66,2025,1089.6,勤誠,⚠️ 獲利稀釋,51.55,10.73,N/A,93.47
-400.02,2026-03,15.8999996185,0.0,4950.TWO,586.98,-0.36,N/A,⚪ 數據不足,23.4,2025,-11.850000000000001,金耘國際,🔄 轉虧為盈,191.86,0.2,N/A,186.96
-400.92,2026-03,91.3000030518,0.0,6854.TW,14.56,-1.02,N/A,⚪ 數據不足,-276.79,2025,-149.25000000000003,錼創科技-KY創,📉 獲利侵蝕,-23.56,-2.14,N/A,-386.36
-401.32,2026-03,14.8000001907,0.0,4402.TWO,334.65,-0.13,15.04%,⚪ 數據不足,-44.44,2025,-5.3999999999999995,郡都開發,📉 獲利侵蝕,28.81,-0.05,-80.56%,-66.67
-401.76000000000005,2026-03,1085.0,104.93230174081238,3037.TW,830.09,4.38,15.77%,❌ 暫避觀望,18.07,2025,155.1,欣興,⚠️ 獲利稀釋,13.75,3.28,6.82%,428.33
-402.18,2026-03,19.9500007629,6.273585145566038,5276.TWO,474.91,1.14,N/A,⚪ 中性觀察,54.05,2025,47.699999999999996,達輝-KY,⚠️ 獲利稀釋,3.13,0.57,N/A,72.73
-402.75,2026-03,17.2000007629,20.476191384404764,2611.TW,557.65,0.52,37.12%,❌ 暫避觀望,-68.29,2025,12.6,志信,⚠️ 獲利稀釋,-2.19,0.28,5.53%,154.9
-402.80999999999995,2026-03,12.3999996185,28.18181731477273,5488.TWO,752.81,0.11,N/A,❌ 暫避觀望,1000.0,2025,6.6,松普,⚠️ 獲利稀釋,-8.11,0.09,N/A,350.0
-403.37,2026-03,64.9000015259,33.80208412807291,3003.TW,407.81,0.99,21.28%,❌ 暫避觀望,-74.48,2025,28.799999999999997,健和興,⚠️ 獲利稀釋,-3.28,0.47,6.05%,4.44
-403.44,2026-03,67.0,29.130434782608692,4566.TW,349.69,1.36,22.67%,❌ 暫避觀望,-41.88,2025,34.50000000000001,時碩工業,📉 獲利侵蝕,3.73,0.37,3.55%,-53.75
-403.49,2026-03,0.0,0.0,6803.TWO,403.93,18.44,N/A,⚪ 數據不足,5.99,2025,0.0,崑鼎,⚠️ 獲利稀釋,13.2,4.54,N/A,0.44
-403.8,2026-03,22.2000007629,16.818182396136365,6133.TW,412.13,0.72,N/A,❌ 暫避觀望,10.77,2025,19.799999999999997,金橋,⚠️ 獲利稀釋,17.93,0.13,N/A,8.33
-404.41,2026-03,30.5,6.407563025210084,6884.TWO,404.41,2.05,N/A,⚪ 中性觀察,-10.78,2025,71.39999999999999,海柏特,📉 獲利侵蝕,1.55,0.42,N/A,0.0
-404.69000000000005,2026-03,47.7000007629,8.043844985311972,4907.TWO,1224.69,1.23,N/A,⚪ 中性觀察,-79.5,2025,88.94999999999999,富宇,⚠️ 獲利稀釋,-72.18,2.76,N/A,820.0
-405.93,2026-03,20.4500007629,17.330509121101695,1735.TW,423.58,0.78,19.87%,❌ 暫避觀望,-19.59,2025,17.7,日勝化,⚠️ 獲利稀釋,-12.95,0.2,1.24%,17.65
-406.05,2026-03,219.5,6.433177022274326,6667.TWO,414.73,13.77,N/A,⚪ 中性觀察,39.39,2025,511.79999999999995,信紘科,⚠️ 獲利稀釋,75.17,3.63,N/A,8.68
-406.06,2026-03,50.0,0.0,4743.TWO,414.88,-2.18,41.13%,⚪ 數據不足,10.29,2025,-100.49999999999999,合一,⚠️ 獲利稀釋,9.49,-0.31,-478.52%,8.82
-407.8,2026-03,0.0,0.0,6176.TW,404.8,9.4,N/A,⚪ 數據不足,-40.24,2025,0.0,瑞儀,📉 獲利侵蝕,-5.52,2.29,N/A,-3.0
-407.82,2026-03,10.3500003815,0.0,9950.TWO,286.39,-0.27,N/A,⚪ 數據不足,-126.47,2025,-15.9,萬國通,📉 獲利侵蝕,-17.71,-0.03,N/A,-121.43
-408.66999999999996,2026-03,17.0,23.943661971830984,1776.TW,558.67,0.28,22.50%,❌ 暫避觀望,-64.1,2025,10.65,展宇,⚠️ 獲利稀釋,-15.76,0.35,10.88%,150.0
-408.66999999999996,2026-03,27.0499992371,14.312168908518517,2235.TWO,360.59,0.95,16.15%,⚪ 中性觀察,-64.42,2025,28.35,謚源,📉 獲利侵蝕,-6.01,0.27,1.41%,-48.08
-408.67,2026-03,0.0,0.0,4441.TW,410.79,14.79,24.81%,⚪ 數據不足,-11.39,2025,0.0,振大環球,⚠️ 獲利稀釋,28.28,4.81,9.90%,2.12
-409.07,2026-03,5600.0,76.81755829903977,3443.TW,480.34,28.13,19.04%,❌ 暫避觀望,9.24,2025,1093.5,創意,⚠️ 獲利稀釋,36.32,12.28,10.13%,71.27
-410.07000000000005,2026-03,19.2999992371,0.0,2208.TW,520.84,-1.77,11.98%,⚪ 數據不足,18.81,2025,-84.29999999999998,台船,🔄 轉虧為盈,50.27,0.07,7.19%,110.77
-410.11,2026-03,69.0999984741,18.089004836151833,6548.TWO,421.47,1.63,N/A,❌ 暫避觀望,-20.6,2025,57.3,長科*,⚠️ 獲利稀釋,12.02,0.51,N/A,11.36
-410.32,2026-03,47.3499984741,5.725513721172915,7718.TWO,471.19,3.75,N/A,⚪ 中性觀察,-40.13,2025,124.05,友鋮,⚠️ 獲利稀釋,1.44,1.5,N/A,60.87
-410.77,2026-03,91.0999984741,11.709511371992289,4912.TW,426.7,1.98,22.10%,⚪ 中性觀察,-70.28,2025,116.7,聯德控股-KY,⚠️ 獲利稀釋,10.44,1.35,9.53%,15.93
-411.77000000000004,2026-03,52.2999992371,24.90476154147619,4119.TW,374.73,0.9,28.02%,❌ 暫避觀望,-79.87,2025,31.5,旭富,📉 獲利侵蝕,-11.81,0.17,12.04%,-37.04
-413.58,2026-03,38.3499984741,87.15908744113636,1809.TW,413.58,0.19,21.38%,❌ 暫避觀望,-42.42,2025,6.6,中釉,📉 獲利侵蝕,3.41,0.05,1.74%,0.0
-414.90999999999997,2026-03,395.0,7.108151880511067,6414.TW,400.46,23.26,N/A,⚪ 中性觀察,10.59,2025,833.55,樺漢,📉 獲利侵蝕,-2.8,5.15,N/A,-14.45
-415.94,2026-03,22.2999992371,5.915119161034482,2427.TW,368.77,1.53,16.95%,⚪ 中性觀察,6.99,2025,56.55,三商電,📉 獲利侵蝕,33.95,0.28,3.22%,-47.17
-416.09999999999997,2026-03,34.0499992371,5.618811755297029,9931.TW,406.89,2.45,N/A,⚪ 中性觀察,-14.34,2025,90.9,欣高,📉 獲利侵蝕,-19.51,0.69,N/A,-9.21
-417.82,2026-03,261.0,16.181029138251706,2301.TW,427.96,6.64,21.72%,❌ 暫避觀望,28.09,2025,241.95,光寶科,⚠️ 獲利稀釋,21.11,1.66,10.49%,10.14
-417.94000000000005,2026-03,574.0,61.128860489882854,6831.TW,617.94,4.94,N/A,❌ 暫避觀望,151.41,2025,140.85000000000002,邁科,⚠️ 獲利稀釋,84.7,0.66,N/A,200.0
-418.01,2026-03,61.0,13.260869565217389,3338.TW,361.34,1.8,21.43%,⚪ 中性觀察,-40.47,2025,69.00000000000001,泰碩,📉 獲利侵蝕,-3.54,0.27,4.40%,-56.67
-420.65000000000003,2026-03,21.6000003815,0.0,6441.TWO,311.42,-5.16,N/A,⚪ 數據不足,-94.72,2025,-198.90000000000003,廣錠,📉 獲利侵蝕,-56.46,-1.36,N/A,-109.23
-421.78,2026-03,51.5999984741,0.0,4923.TWO,527.37,-5.26,25.62%,⚪ 數據不足,-124.23,2025,-207.6,力士,🔄 轉虧為盈,10.31,0.1,-11.28%,105.59
-421.85,2026-03,156.5,18.608799048751486,6147.TWO,387.41,3.74,N/A,❌ 暫避觀望,-32.79,2025,126.15,頎邦,📉 獲利侵蝕,5.49,0.59,N/A,-34.44
-423.15,2026-03,42.1500015259,28.47973076074324,9933.TW,589.15,1.91,N/A,❌ 暫避觀望,-20.92,2025,22.200000000000003,中鼎,⚠️ 獲利稀釋,-23.41,1.0,N/A,166.0
-424.75,2026-03,128.5,9.152421652421653,3558.TWO,328.63,5.2,14.36%,⚪ 中性觀察,27.76,2025,210.6,神準,📉 獲利侵蝕,25.46,0.1,0.40%,-96.12
-426.49,2026-03,23.3999996185,11.142856961190477,8928.TWO,370.49,1.42,N/A,⚪ 中性觀察,-48.36,2025,31.5,鉅明,📉 獲利侵蝕,7.97,0.66,N/A,-56.0
-427.64,2026-03,110.5,6.993670886075949,6629.TWO,460.73,6.46,N/A,⚪ 中性觀察,-40.72,2025,237.0,泰金-KY,⚠️ 獲利稀釋,7.66,3.58,N/A,33.09
-428.18,2026-03,10.0500001907,0.0,1324.TW,453.18,-0.82,11.27%,⚪ 數據不足,-1011.11,2025,-31.050000000000004,地球,⚠️ 獲利稀釋,-7.7,-0.06,-7.81%,25.0
-428.34,2026-03,45.7000007629,36.854839324919354,3552.TWO,339.45,0.67,19.47%,❌ 暫避觀望,-56.49,2025,18.6,同致,📉 獲利侵蝕,-0.85,0.01,0.28%,-88.89
-428.46000000000004,2026-03,24.5499992371,34.09722116263889,6244.TWO,399.05,0.14,N/A,❌ 暫避觀望,-77.05,2025,10.799999999999999,茂迪,📉 獲利侵蝕,-5.05,0.12,N/A,-29.41
-429.73,2026-03,63.0,5.88785046728972,3171.TWO,517.89,4.3,25.09%,⚪ 中性觀察,36.94,2025,160.5,炎洲流通,⚠️ 獲利稀釋,32.43,1.44,7.94%,88.16
-430.08000000000004,2026-03,219.0,67.38461538461539,4764.TW,608.46,1.22,23.49%,❌ 暫避觀望,377.27,2025,48.75,雙鍵,⚠️ 獲利稀釋,5.46,1.03,7.74%,178.38
-430.55,2026-03,85.9000015259,39.223744988995435,2465.TW,809.72,0.43,10.44%,❌ 暫避觀望,107.41,2025,32.85,麗臺,⚠️ 獲利稀釋,5.42,1.15,2.26%,379.17
-431.0,2026-03,178.0,8.341143392689785,7703.TWO,386.1,8.72,N/A,⚪ 中性觀察,27.67,2025,320.1,銳澤,📉 獲利侵蝕,31.42,1.08,N/A,-44.9
-431.11,2026-03,46.3499984741,29.903224822000002,3467.TWO,489.0,0.58,19.12%,❌ 暫避觀望,-44.12,2025,23.249999999999996,台灣精材,⚠️ 獲利稀釋,-0.57,0.3,0.61%,57.89
-432.14,2026-03,26.1000003815,0.0,4530.TWO,246.43,0.34,52.20%,⚪ 數據不足,126.0,2025,-4.199999999999999,宏易,🏰 高護城河,455.57,-0.2,27.02%,-185.71
-432.34999999999997,2026-03,89.6999969482,90.60605752343434,6834.TW,464.7,0.5,N/A,❌ 暫避觀望,-21.88,2025,14.85,天二科技,⚠️ 獲利稀釋,12.86,0.45,N/A,32.35
-432.90000000000003,2026-03,21.0499992371,39.71697969264151,9940.TW,516.23,0.28,N/A,❌ 暫避觀望,-88.43,2025,7.95,信義,⚠️ 獲利稀釋,-10.36,0.22,N/A,83.33
-433.32,2026-03,78.0,6.285253827558421,6412.TW,433.32,5.2,N/A,⚪ 中性觀察,-37.65,2025,186.15,群電,📉 獲利侵蝕,-7.33,1.01,N/A,0.0
-433.47,2026-03,6.7399997711,0.0,1460.TW,373.47,-0.27,16.50%,⚪ 數據不足,35.0,2025,-10.350000000000001,宏遠,🔄 轉虧為盈,-9.38,0.02,1.12%,-60.0
-434.09,2026-03,100.0,0.0,6462.TWO,429.03,-17.51,N/A,⚪ 數據不足,-56.06,2025,-587.7,神盾,📉 獲利侵蝕,11.11,-2.7,N/A,-5.06
-434.2,2026-03,24.8500003815,0.0,1101.TW,462.77,-1.6,18.49%,⚪ 數據不足,-203.45,2025,-40.650000000000006,台泥,🔄 轉虧為盈,-3.11,0.1,3.76%,28.57
-435.76,2026-03,90.0,6.813020439061317,6143.TWO,458.37,6.46,N/A,⚪ 中性觀察,-10.28,2025,198.15,振曜,⚠️ 獲利稀釋,15.03,1.41,N/A,22.61
-436.9,2026-03,0.0,0.0,6762.TWO,246.42,0.67,N/A,⚪ 數據不足,-64.17,2025,0.0,達亞,📉 獲利侵蝕,19.58,-0.38,N/A,-190.48
-438.27,2026-03,32.9000015259,1.4242424902987014,6186.TWO,438.27,7.81,N/A,⚪ 中性觀察,38.72,2025,346.49999999999994,新潤,📉 獲利侵蝕,3.72,2.09,N/A,0.0
-438.79,2026-03,29.3999996185,3.1545063968347637,9945.TW,418.62,3.93,N/A,⚪ 中性觀察,-35.22,2025,139.8,潤泰新,📉 獲利侵蝕,23.56,0.99,N/A,-20.17
-439.52,2026-03,106.0,4.378356051218504,2385.TW,430.95,9.05,16.76%,⚪ 中性觀察,-27.23,2025,363.15000000000003,群光,📉 獲利侵蝕,-5.73,2.0,6.72%,-8.57
-444.71,2026-03,53.5,9.336823734729494,8917.TWO,459.52,2.23,N/A,⚪ 中性觀察,-5.51,2025,85.95,欣泰,⚠️ 獲利稀釋,11.76,0.62,N/A,14.81
-445.01,2026-03,37.8499984741,0.0,6218.TWO,685.01,-1.15,N/A,⚪ 數據不足,31.55,2025,-28.649999999999995,豪勉,🔄 轉虧為盈,4.45,0.35,N/A,240.0
-447.26,2026-03,112.0,4.5639771801141,1215.TW,400.2,10.39,20.24%,⚪ 中性觀察,58.63,2025,368.09999999999997,卜蜂,📉 獲利侵蝕,1.7,1.26,12.03%,-47.06
-447.99,2026-03,37.0,142.3076923076923,6477.TW,525.77,0.02,N/A,❌ 暫避觀望,102.99,2025,3.9000000000000004,安集,⚠️ 獲利稀釋,-4.46,-0.02,N/A,77.78
-448.36,2026-03,65.0,14.541387024608502,1259.TWO,370.58,2.45,23.02%,⚪ 中性觀察,19.51,2025,67.05,安心,📉 獲利侵蝕,0.27,0.06,0.36%,-77.78
-448.52,2026-03,10.8999996185,0.0,1781.TWO,190.19,-1.3,N/A,⚪ 數據不足,-354.9,2025,-50.25000000000001,合世,📉 獲利侵蝕,-43.65,-0.19,N/A,-258.33
