prev_eps_yoy,date,est_price,name,prev_eps,pe,advice,gm,eps_yoy,symbol,expansion,status,om,prev_year,price,eps,rev_yoy,prev_rev_yoy
27.98,2025-12,864.6000000000001,洋基工程,16.64,11.72796668979875,⚪ 中性觀察,N/A,28.04,6691.TW,-19.090000000000003,⚠️ 獲利稀釋,N/A,2025,676.0,24.76,47.13,54.5
-20.71,2025-12,120.6,國產,2.45,4.477611940298508,⚪ 中性觀察,27.76%,-15.42,2504.TW,-19.17,📉 獲利侵蝕,22.79%,2025,36.0,3.3,3.75,4.82
-2.88,2025-12,157.95,虎門科技,3.37,12.58309591642925,⚪ 中性觀察,N/A,0.0,6791.TWO,-19.26,📉 獲利侵蝕,N/A,2025,132.5,4.16,19.26,19.53
-0.68,2025-12,-63.3,康那香,-1.49,0.0,⚪ 數據不足,N/A,-28.57,9919.TW,-19.33,🌑 雙重衰退,N/A,2025,14.3999996185,-2.43,-9.24,-8.87
-26.01,2025-12,109.50000000000001,迎廣,2.21,11.205479870109588,⚪ 中性觀察,N/A,-7.65,6117.TW,-19.43,📉 獲利侵蝕,N/A,2025,81.8000030518,3.77,11.78,11.06
-38.85,2025-12,179.4,博弘,3.18,6.856187290969899,⚪ 中性觀察,N/A,-8.26,6997.TWO,-19.490000000000002,📉 獲利侵蝕,N/A,2025,82.0,5.11,11.23,7.39
-27.04,2025-12,1148.25,群聯,19.9,22.273024167210973,❌ 暫避觀望,N/A,3.78,8299.TWO,-19.509999999999998,⚠️ 獲利稀釋,N/A,2025,1705.0,41.98,23.29,7.55
-44.93,2025-12,67.5,精湛,1.25,12.266666836199999,⚪ 中性觀察,45.13%,-22.56,2070.TWO,-19.59,🌑 雙重衰退,17.87%,2025,55.2000007629,2.3,-2.97,-10.95
7.57,2025-12,364.35,潤弘,7.25,6.381226842321943,⚪ 中性觀察,18.77%,0.37,2597.TW,-19.619999999999997,⚠️ 獲利稀釋,15.81%,2025,155.0,10.75,19.99,16.0
-14.37,2025-12,221.4,博大,4.41,8.130081300813009,⚪ 中性觀察,N/A,-4.63,8109.TWO,-19.669999999999998,📉 獲利侵蝕,N/A,2025,120.0,6.18,15.04,9.06
-25.46,2025-12,111.75000000000001,晶焱,2.46,10.65771832562416,⚪ 中性觀察,N/A,-30.29,6411.TWO,-19.78,🌑 雙重衰退,N/A,2025,79.4000015259,3.18,-10.51,-9.94
6.94,2025-12,129.75,創為精密,2.65,6.358381502890174,⚪ 中性觀察,N/A,7.23,6899.TWO,-19.82,⚠️ 獲利稀釋,N/A,2025,55.0,3.59,27.05,24.69
-35.26,2025-12,151.5,寶成,3.03,2.6485148514851486,⚪ 中性觀察,N/A,-24.63,9904.TW,-19.919999999999998,🌑 雙重衰退,N/A,2025,26.75,4.1,-4.71,-3.47
-12.51,2025-12,494.40000000000003,來億-KY,9.16,4.960558252427185,⚪ 中性觀察,N/A,-14.96,6890.TW,-20.01,📉 獲利侵蝕,N/A,2025,163.5,13.02,5.05,8.16
-20.3,2025-12,732.9,儒鴻,14.33,6.815390912812116,⚪ 中性觀察,30.19%,-16.94,1476.TW,-20.09,📉 獲利侵蝕,19.16%,2025,333.0,20.1,3.15,5.39
-42.24,2025-12,48.900000000000006,達邁,0.94,32.668711656441715,❌ 暫避觀望,31.33%,-14.53,3645.TW,-20.169999999999998,📉 獲利侵蝕,12.18%,2025,106.5,1.54,5.64,8.42
-38.09,2025-12,381.90000000000003,萬海,7.64,2.9025923615828746,⚪ 中性觀察,23.92%,-33.63,2615.TW,-20.380000000000003,🌑 雙重衰退,18.94%,2025,73.9000015259,11.21,-13.25,-11.06
-21.61,2025-12,306.45000000000005,達爾膚,5.84,4.96818404307391,⚪ 中性觀察,N/A,-26.4,6523.TWO,-20.479999999999997,🌑 雙重衰退,N/A,2025,101.5,7.78,-5.92,-0.64
3.14,2025-12,86.85,利機,1.64,16.321243523316063,❌ 暫避觀望,18.10%,-10.04,3444.TWO,-20.58,📉 獲利侵蝕,4.42%,2025,94.5,2.15,10.54,10.26
-29.25,2025-12,278.85,裕慶-KY,5.41,8.633674018289403,⚪ 中性觀察,N/A,-25.35,6957.TW,-20.61,🌑 雙重衰退,N/A,2025,160.5,10.18,-4.74,-6.88
-8.41,2025-12,43.949999999999996,艾華,0.98,22.354948805460754,❌ 暫避觀望,N/A,-20.27,6204.TWO,-20.63,📉 獲利侵蝕,N/A,2025,65.5,1.18,0.36,3.67
18.25,2025-12,-59.7,位速,-1.14,0.0,⚪ 數據不足,1.54%,6.88,3508.TWO,-20.650000000000002,⚠️ 獲利稀釋,-34.06%,2025,26.7000007629,-1.51,27.53,42.64
-30.26,2025-12,253.49999999999997,力成,4.96,12.248520710059173,⚪ 中性觀察,N/A,-18.46,6239.TW,-20.66,📉 獲利侵蝕,N/A,2025,207.0,7.48,2.2,-4.79
-161.36,2025-12,-81.14999999999999,隆銘綠能,-2.36,0.0,⚪ 數據不足,-18.95%,-66.41,3018.TW,-20.75,🌑 雙重衰退,-73.69%,2025,10.6999998093,-2.16,-45.66,-36.93
-15.56,2025-12,5591.4,大立光,109.06,6.666487820581608,⚪ 中性觀察,47.97%,-17.91,3008.TW,-20.75,📉 獲利侵蝕,36.75%,2025,2485.0,159.41,2.84,6.5
-26.64,2025-12,199.5,友輝,3.81,4.721804453917294,⚪ 中性觀察,28.71%,-18.35,4933.TWO,-20.76,📉 獲利侵蝕,12.48%,2025,62.7999992371,5.77,2.41,11.19
-18.99,2025-12,449.85,豐祥-KY,8.74,5.735245081693898,⚪ 中性觀察,N/A,-27.39,5288.TW,-20.82,🌑 雙重衰退,N/A,2025,172.0,12.25,-6.57,-7.59
60.59,2025-12,214.04999999999998,創泓科技,4.34,9.145059565522075,⚪ 中性觀察,N/A,24.26,7714.TWO,-20.84,⚠️ 獲利稀釋,N/A,2025,130.5,6.33,45.1,55.99
40.25,2025-12,2596.8,祥碩,52.62,7.364833641404806,⚪ 中性觀察,N/A,45.15,5269.TW,-20.85,⚠️ 獲利稀釋,N/A,2025,1275.0,72.7,66.0,60.07
-27.93,2025-12,150.3,曜亞,2.89,5.988023952095808,⚪ 中性觀察,44.64%,-32.69,4138.TWO,-20.869999999999997,🌑 雙重衰退,12.42%,2025,60.0,3.81,-11.82,-12.22
-13.57,2025-12,196.05,晶技,3.95,11.7061973986228,⚪ 中性觀察,32.18%,-15.57,3042.TW,-20.91,📉 獲利侵蝕,14.07%,2025,153.0,5.28,5.34,7.28
-56.16,2025-12,12.15,微端,0.32,35.18518518518518,❌ 暫避觀望,28.61%,-40.68,3285.TWO,-21.02,🌑 雙重衰退,8.69%,2025,28.5,0.7,-19.66,-24.68
18.54,2025-12,215.10000000000002,中美晶,4.07,8.786610878661087,⚪ 中性觀察,N/A,-23.02,5483.TWO,-21.13,🌑 雙重衰退,N/A,2025,126.0,6.71,-1.89,-1.72
-8.29,2025-12,88.64999999999999,志超,1.77,6.362097880558376,⚪ 中性觀察,N/A,-17.45,8213.TW,-21.18,📉 獲利侵蝕,N/A,2025,37.5999984741,2.27,3.73,1.46
-30.87,2025-12,162.6,精材,3.09,16.928044280442805,❌ 暫避觀望,32.82%,-18.86,3374.TWO,-21.39,📉 獲利侵蝕,27.31%,2025,183.5,4.99,2.53,-1.5
-12.04,2025-12,366.00000000000006,群光,8.01,5.163934426229508,⚪ 中性觀察,16.76%,-27.23,2385.TW,-21.5,🌑 雙重衰退,6.72%,2025,126.0,9.05,-5.73,-3.53
3.3,2025-12,154.04999999999998,三聯,3.44,8.471275559883155,⚪ 中性觀察,N/A,-0.48,5493.TWO,-21.51,📉 獲利侵蝕,N/A,2025,87.0,4.18,21.03,22.78
-41.75,2025-12,81.75,美亞,1.66,4.110091673119266,⚪ 中性觀察,19.71%,-31.07,2020.TW,-21.560000000000002,🌑 雙重衰退,12.02%,2025,22.3999996185,2.13,-9.51,-8.33
-28.8,2025-12,94.64999999999999,日揚,1.78,14.041204195578448,⚪ 中性觀察,N/A,-26.32,6208.TWO,-21.73,🌑 雙重衰退,N/A,2025,88.5999984741,2.52,-4.59,-6.36
-13.48,2025-12,61.2,廣宇,1.22,11.115195704436275,⚪ 中性觀察,12.48%,-22.0,2328.TW,-21.77,🌑 雙重衰退,4.05%,2025,45.3499984741,1.56,-0.23,4.37
-32.02,2025-12,91.95,正基,1.72,10.701467940309952,⚪ 中性觀察,N/A,-23.53,6546.TWO,-21.8,🌑 雙重衰退,N/A,2025,65.5999984741,2.73,-1.73,-1.49
-75.62,2025-12,70.05,榮田,0.91,15.653104598308353,❌ 暫避觀望,N/A,-52.99,7709.TWO,-21.830000000000002,🌑 雙重衰退,N/A,2025,73.0999984741,2.48,-31.16,-37.61
-2.74,2025-12,-39.300000000000004,建舜電,-0.75,0.0,⚪ 數據不足,12.86%,-15.66,3322.TWO,-21.96,📉 獲利侵蝕,-5.35%,2025,13.9499998093,-0.96,6.3,10.72
-35.13,2025-12,156.45,上銀,3.01,28.954937679769895,❌ 暫避觀望,27.05%,-22.62,2049.TW,-22.09,🌑 雙重衰退,4.85%,2025,302.0,4.31,-0.53,-1.42
-27.07,2025-12,1092.9,玉晶光,22.41,6.999725500960746,⚪ 中性觀察,34.25%,-14.37,3406.TW,-22.14,📉 獲利侵蝕,20.51%,2025,510.0,32.84,7.77,0.68
10.97,2025-12,-281.84999999999997,益安,-5.76,0.0,⚪ 數據不足,N/A,21.08,6499.TWO,-22.160000000000004,⚠️ 獲利稀釋,N/A,2025,83.0,-7.24,43.24,41.35
41.89,2025-12,0.0,宏�砦C戲-創,1.05,0.0,⚪ 數據不足,N/A,5.88,6908.TW,-22.48,⚠️ 獲利稀釋,N/A,2025,0.0,1.44,28.36,28.6
-45.48,2025-12,533.6999999999999,環球晶,10.68,16.076447442383362,❌ 暫避觀望,N/A,-25.74,6488.TWO,-22.5,🌑 雙重衰退,N/A,2025,572.0,15.29,-3.24,-0.4
-32.39,2025-12,93.0,諾貝兒,1.44,10.032258187564516,⚪ 中性觀察,N/A,-21.14,6844.TWO,-22.5,📉 獲利侵蝕,N/A,2025,62.2000007629,2.35,1.36,1.48
-47.73,2025-12,184.20000000000002,博盛半導體,3.57,9.405537459283387,⚪ 中性觀察,N/A,-28.68,7712.TWO,-22.55,🌑 雙重衰退,N/A,2025,115.5,5.42,-6.13,-6.32
-29.18,2025-12,310.5,三集瑞-KY,6.02,8.333333333333334,⚪ 中性觀察,N/A,-19.59,6862.TW,-22.57,📉 獲利侵蝕,N/A,2025,172.5,8.29,2.98,7.33
-45.77,2025-12,82.35000000000001,華宏,1.54,13.260474144225865,⚪ 中性觀察,N/A,-27.57,8240.TWO,-22.57,🌑 雙重衰退,N/A,2025,72.8000030518,2.18,-5.0,-1.21
-33.88,2025-12,133.5,科定,2.48,15.50561797752809,❌ 暫避觀望,N/A,-18.72,6655.TW,-22.58,📉 獲利侵蝕,N/A,2025,138.0,3.92,3.86,1.29
-74.32,2025-12,-66.3,鴻華先進-創,-1.29,0.0,⚪ 數據不足,19.82%,-73.98,2258.TW,-22.64,🌑 雙重衰退,-262.93%,2025,29.0,-2.15,-51.34,-48.42
-32.58,2025-12,76.35,詮欣,1.51,15.422396856581534,❌ 暫避觀望,N/A,-25.66,6205.TW,-22.64,🌑 雙重衰退,N/A,2025,78.5,2.0,-3.02,-0.59
-0.69,2025-12,274.95000000000005,宸曜,5.79,9.083469721767592,⚪ 中性觀察,N/A,-8.99,6922.TWO,-22.66,📉 獲利侵蝕,N/A,2025,166.5,6.9,13.67,24.0
-36.61,2025-12,132.14999999999998,富林-KY,2.32,6.92395005675369,⚪ 中性觀察,23.43%,-30.65,1341.TW,-22.7,🌑 雙重衰退,12.74%,2025,61.0,3.71,-7.95,-5.97
-34.36,2025-12,101.85,全新,1.92,50.95729013254786,❌ 暫避觀望,37.27%,-18.46,2455.TW,-22.75,📉 獲利侵蝕,21.78%,2025,346.0,2.97,4.29,-3.9
-50.93,2025-12,99.45,全訊,1.89,21.417797888386126,❌ 暫避觀望,N/A,-49.48,5222.TW,-22.799999999999997,🌑 雙重衰退,N/A,2025,142.0,2.51,-26.68,-28.87
2.91,2025-12,156.0,展�眥篕�,3.18,5.663461685182693,⚪ 中性觀察,N/A,-8.03,6776.TW,-22.869999999999997,📉 獲利侵蝕,N/A,2025,58.9000015259,4.2,14.84,17.25
39.26,2025-12,0.0,兆聯實業,22.26,0.0,⚪ 數據不足,N/A,41.25,6944.TW,-22.950000000000003,⚠️ 獲利稀釋,N/A,2025,0.0,32.29,64.2,60.19
-117.3,2025-12,-71.25,新復興,-1.46,0.0,⚪ 數據不足,-26.90%,-112.33,4909.TWO,-23.010000000000005,🌑 雙重衰退,-63.96%,2025,58.0999984741,-1.25,-89.32,-89.05
-42.93,2025-12,53.25,仁寶,1.06,8.788732609267607,⚪ 中性觀察,5.82%,-39.91,2324.TW,-23.129999999999995,🌑 雙重衰退,1.38%,2025,31.2000007629,1.38,-16.78,-16.8
-27.88,2025-12,172.35,漢田生技,3.37,7.049608355091384,⚪ 中性觀察,37.68%,-19.33,1294.TWO,-23.349999999999998,📉 獲利侵蝕,21.70%,2025,81.0,4.6,4.02,-5.13
-24.66,2025-12,78.6,三能-KY,1.65,5.791984805629772,⚪ 中性觀察,N/A,-25.47,6671.TW,-23.369999999999997,🌑 雙重衰退,N/A,2025,30.3500003815,2.37,-2.1,-0.04
-20.4,2025-12,137.10000000000002,凱美,2.77,8.818380577035011,⚪ 中性觀察,19.39%,-18.02,2375.TW,-23.369999999999997,📉 獲利侵蝕,7.43%,2025,80.5999984741,3.73,5.35,5.21
-25.49,2025-12,-149.25000000000003,永邑-KY,-3.2,0.0,⚪ 數據不足,8.14%,-24.32,2939.TW,-23.5,🌑 雙重衰退,-46.94%,2025,25.1499996185,-3.68,-0.82,17.04
49.5,2025-12,0.0,東方風能,9.06,0.0,⚪ 數據不足,N/A,29.9,7786.TW,-23.520000000000003,⚠️ 獲利稀釋,N/A,2025,0.0,11.11,53.42,57.65
-20.3,2025-12,194.25,台星科,3.73,12.857142857142858,⚪ 中性觀察,25.97%,-12.04,3265.TWO,-23.59,📉 獲利侵蝕,19.26%,2025,166.5,5.48,11.55,10.78
-105.26,2025-12,-7.800000000000001,聯上,-0.16,0.0,⚪ 數據不足,37.85%,-112.91,4113.TWO,-23.590000000000003,🌑 雙重衰退,-47.25%,2025,15.3999996185,-0.43,-89.32,-87.01
-70.84,2025-12,241.05,海悅,3.61,4.64219032197262,⚪ 中性觀察,34.04%,-51.27,2348.TW,-23.640000000000004,🌑 雙重衰退,22.47%,2025,74.5999984741,6.85,-27.63,-24.42
100.0,2025-12,50.099999999999994,港建*,1.04,18.263473053892216,❌ 暫避觀望,40.97%,15.09,3093.TWO,-23.669999999999998,⚠️ 獲利稀釋,11.18%,2025,61.0,1.22,38.76,87.79
-27.17,2025-12,103.49999999999999,三芳,2.01,4.608695541608696,⚪ 中性觀察,31.96%,-23.39,1307.TW,-23.72,📉 獲利侵蝕,13.66%,2025,31.7999992371,2.85,0.33,0.47
10.42,2025-12,24.0,協禧,0.53,20.15625,❌ 暫避觀望,30.11%,-29.63,3071.TWO,-23.81,🌑 雙重衰退,7.94%,2025,32.25,0.57,-5.82,-8.68
-11.59,2025-12,68.85,光菱,1.45,8.017429027690632,⚪ 中性觀察,N/A,1.86,8032.TWO,-23.91,⚠️ 獲利稀釋,N/A,2025,36.7999992371,2.19,25.77,20.85
16.13,2025-12,-69.75,華廣,-1.31,0.0,⚪ 數據不足,39.56%,-28.85,4737.TW,-23.93,🌑 雙重衰退,-24.14%,2025,62.2000007629,-2.68,-4.92,-1.39
-15.81,2025-12,115.80000000000001,宏正,2.29,9.222797532150258,⚪ 中性觀察,N/A,-25.6,6277.TW,-24.110000000000003,🌑 雙重衰退,N/A,2025,71.1999969482,3.08,-1.49,-2.96
-21.29,2025-12,0.0,弘煜科,1.59,0.0,⚪ 數據不足,N/A,-34.28,6482.TWO,-24.21,🌑 雙重衰退,N/A,2025,0.0,2.32,-10.07,0.15
0.87,2025-12,433.79999999999995,均華,9.4,50.8298755186722,❌ 暫避觀望,N/A,-14.04,6640.TWO,-24.229999999999997,📉 獲利侵蝕,N/A,2025,1470.0,12.75,10.19,26.61
-111.11,2025-12,1.0499999999999998,南港,-0.37,487.85716465571437,❌ 暫避觀望,20.96%,-68.84,2101.TW,-24.230000000000004,🔄 轉虧為盈,4.39%,2025,34.1500015259,1.01,-44.61,-49.07
-29.98,2025-12,169.64999999999998,億光,3.34,6.40141481219275,⚪ 中性觀察,30.24%,-30.72,2393.TW,-24.36,🌑 雙重衰退,9.23%,2025,72.4000015259,4.6,-6.36,-6.27
-35.9,2025-12,141.45000000000002,奕力-KY,2.6,4.23647940221633,⚪ 中性觀察,N/A,-39.39,6962.TW,-24.36,🌑 雙重衰退,N/A,2025,39.9500007629,2.87,-15.03,-16.15
-11.48,2025-12,65.4,大亞,1.62,7.52293560483945,⚪ 中性觀察,13.61%,-21.15,1609.TW,-24.54,📉 獲利侵蝕,8.70%,2025,32.7999992371,1.65,3.39,3.44
-32.55,2025-12,152.25,立端,2.89,8.147782950561576,⚪ 中性觀察,N/A,-28.08,6245.TWO,-24.549999999999997,🌑 雙重衰退,N/A,2025,82.6999969482,4.38,-3.53,-3.19
-15.52,2025-12,53.7,倚天酷��-創,0.96,8.156424794106146,⚪ 中性觀察,14.91%,1.06,2432.TW,-24.57,⚠️ 獲利稀釋,7.25%,2025,29.2000007629,1.88,25.63,23.4
32.81,2025-12,160.79999999999998,鴻呈,3.41,11.986940298507465,⚪ 中性觀察,N/A,-2.92,6913.TWO,-24.58,📉 獲利侵蝕,N/A,2025,128.5,4.34,21.66,29.26
12.47,2025-12,233.55,茂綸,4.69,5.895953953230571,⚪ 中性觀察,N/A,17.08,6227.TWO,-24.800000000000004,⚠️ 獲利稀釋,N/A,2025,91.8000030518,7.54,41.88,49.53
20.44,2025-12,714.6,廣達,13.7,6.759026028547439,⚪ 中性觀察,6.33%,25.55,2382.TW,-24.99,⚠️ 獲利稀釋,3.76%,2025,322.0,19.45,50.54,49.49
-10.17,2025-12,49.05,晉倫,1.06,10.856269113149848,⚪ 中性觀察,N/A,-21.62,6151.TWO,-25.04,📉 獲利侵蝕,N/A,2025,35.5,1.16,3.42,2.96
-36.36,2025-12,26.1,直得,0.5,61.7816091954023,❌ 暫避觀望,38.83%,-15.24,1597.TW,-25.05,📉 獲利侵蝕,9.16%,2025,107.5,0.91,9.81,2.59
-17.76,2025-12,92.55000000000001,東元,1.98,9.935170054635332,⚪ 中性觀察,23.29%,-18.15,1504.TW,-25.14,📉 獲利侵蝕,6.47%,2025,61.2999992371,2.42,6.99,4.91
-24.7,2025-12,194.55,振曜,3.72,7.10100219538165,⚪ 中性觀察,N/A,-10.28,6143.TWO,-25.31,📉 獲利侵蝕,N/A,2025,92.0999984741,6.46,15.03,15.7
25.0,2025-12,217.79999999999998,達欣工,4.37,5.199724517906336,⚪ 中性觀察,12.33%,24.8,2535.TW,-25.45,⚠️ 獲利稀釋,8.34%,2025,75.5,6.5,50.25,47.68
-40.86,2025-12,158.39999999999998,IKKA-KY,3.19,6.04166659442235,⚪ 中性觀察,16.71%,-33.62,2250.TW,-25.5,🌑 雙重衰退,2.64%,2025,63.7999992371,3.99,-8.12,-5.59
-48.53,2025-12,110.1,中碳,2.14,11.008174802697548,⚪ 中性觀察,17.58%,-48.92,1723.TW,-25.520000000000003,🌑 雙重衰退,7.03%,2025,80.8000030518,2.65,-23.4,-22.96
1.46,2025-12,284.1,高力,5.62,63.885955649419216,❌ 暫避觀望,N/A,38.43,8996.TW,-25.940000000000005,⚠️ 獲利稀釋,N/A,2025,1210.0,9.07,64.37,42.57
-36.42,2025-12,719.0999999999999,瑞鼎,14.09,4.9332498957029625,⚪ 中性觀察,29.04%,-34.08,3592.TW,-25.96,🌑 雙重衰退,5.17%,2025,236.5,18.24,-8.12,-8.48
-48.81,2025-12,398.25000000000006,上品,8.4,8.62523540489642,⚪ 中性觀察,28.63%,-52.93,4770.TW,-26.12,🌑 雙重衰退,14.44%,2025,229.0,10.2,-26.81,-24.07
-27.89,2025-12,124.95,桓達,2.43,12.364945978391356,⚪ 中性觀察,54.86%,-29.66,4549.TWO,-26.18,🏰 高護城河,13.53%,2025,103.0,3.32,-3.48,-0.17
65.0,2025-12,16.5,憶聲,0.33,12.772727446090908,⚪ 中性觀察,24.73%,-57.58,3024.TW,-26.189999999999998,🌑 雙重衰退,-2.71%,2025,14.0500001907,0.28,-31.39,25.83
-46.02,2025-12,51.75,精星,0.96,10.49275384431884,⚪ 中性觀察,N/A,-26.77,8183.TWO,-26.259999999999998,🌑 雙重衰退,N/A,2025,36.2000007629,2.39,-0.51,6.74
-32.61,2025-12,47.7,佳格,0.94,9.229559868396226,⚪ 中性觀察,23.19%,-30.16,1227.TW,-26.36,🌑 雙重衰退,4.10%,2025,29.3500003815,1.33,-3.8,-2.17
-21.39,2025-12,60.6,全漢,1.58,12.40098972131188,⚪ 中性觀察,17.44%,-13.89,3015.TW,-26.47,📉 獲利侵蝕,-0.45%,2025,50.0999984741,1.86,12.58,17.03
2.53,2025-12,361.5,華懋,6.88,10.933609958506224,⚪ 中性觀察,N/A,0.71,5292.TW,-26.58,⚠️ 獲利稀釋,N/A,2025,263.5,9.93,27.29,37.75
-36.05,2025-12,689.6999999999999,營邦,13.32,14.506307090039149,⚪ 中性觀察,29.12%,-38.69,3693.TWO,-26.729999999999997,🌑 雙重衰退,0.48%,2025,667.0,15.5,-11.96,-5.96
-66.67,2025-12,70.8,友威科,1.46,16.50423761141949,❌ 暫避觀望,63.82%,-61.35,3580.TWO,-26.800000000000004,🏰 高護城河,13.96%,2025,77.9000015259,1.94,-34.55,-37.28
-27.55,2025-12,227.1,全宇昕,4.35,6.26155898624835,⚪ 中性觀察,N/A,-22.95,6651.TWO,-26.86,📉 獲利侵蝕,N/A,2025,94.8000030518,6.32,3.91,9.61
8.91,2025-12,60.300000000000004,三商電,1.11,5.460199194751243,⚪ 中性觀察,16.95%,6.99,2427.TW,-26.96,⚠️ 獲利稀釋,3.22%,2025,21.9500007629,1.53,33.95,18.73
0.26,2025-12,1016.8499999999999,創意,19.48,57.67812361705267,❌ 暫避觀望,19.04%,9.24,3443.TW,-27.08,⚠️ 獲利稀釋,10.13%,2025,3910.0,28.13,36.32,14.3
-32.23,2025-12,360.5999999999999,胡連,6.27,4.471713810316141,⚪ 中性觀察,N/A,-15.51,6279.TWO,-27.14,📉 獲利侵蝕,N/A,2025,107.5,10.74,11.63,13.16
-8.44,2025-12,463.50000000000006,華城,8.68,28.38187702265372,❌ 暫避觀望,42.20%,-6.3,1519.TW,-27.19,📉 獲利侵蝕,19.22%,2025,877.0,13.99,20.89,25.2
-436.18,2025-12,-356.70000000000005,碩禾,-8.15,0.0,⚪ 數據不足,10.51%,-35.83,3691.TWO,-27.29,🌑 雙重衰退,-1.93%,2025,112.0,-7.62,-8.54,-33.93
-58.3,2025-12,97.64999999999999,巨大,2.31,10.552994922918586,⚪ 中性觀察,N/A,-42.86,9921.TW,-27.39,🌑 雙重衰退,N/A,2025,68.6999969482,1.84,-15.47,-16.86
-16.1,2025-12,2474.55,嘉澤,47.64,14.9118021458447,⚪ 中性觀察,51.54%,-15.21,3533.TW,-27.490000000000002,🏰 高護城河,29.92%,2025,2460.0,70.17,12.28,12.55
-8.3,2025-12,288.90000000000003,志強-KY,5.32,4.101765316718588,⚪ 中性觀察,N/A,-17.06,6768.TW,-27.52,📉 獲利侵蝕,N/A,2025,79.0,6.77,10.46,16.51
-10.55,2025-12,50.4,台聯電,1.78,25.98214376541667,❌ 暫避觀望,25.49%,-5.15,4905.TWO,-27.71,📉 獲利侵蝕,0.20%,2025,87.3000030518,2.76,22.56,23.69
-24.24,2025-12,8.700000000000001,邑昇,0.24,105.68965385706896,❌ 暫避觀望,N/A,-17.95,5291.TWO,-27.759999999999998,📉 獲利侵蝕,N/A,2025,61.2999992371,0.31,9.81,9.23
40.0,2025-12,-35.699999999999996,福華,-0.39,0.0,⚪ 數據不足,N/A,-17.44,8085.TWO,-27.87,📉 獲利侵蝕,N/A,2025,14.1000003815,-1.01,10.43,7.62
-30.82,2025-12,144.9,華新科,2.95,13.457556935817806,⚪ 中性觀察,18.27%,-22.96,2492.TW,-27.87,📉 獲利侵蝕,6.37%,2025,130.0,4.74,4.91,4.98
11.02,2025-12,-61.49999999999999,中揚光,-1.11,0.0,⚪ 數據不足,N/A,-3.35,6668.TW,-27.950000000000003,📉 獲利侵蝕,N/A,2025,36.0999984741,-1.93,24.6,17.0
-10.73,2025-12,126.15,訊連,2.58,7.538644652306778,⚪ 中性觀察,N/A,-9.05,5203.TW,-27.96,📉 獲利侵蝕,N/A,2025,63.4000015259,3.63,18.91,16.83
-18.92,2025-12,29.550000000000004,承業醫,0.64,15.583756732436546,❌ 暫避觀望,31.61%,-5.94,4164.TW,-28.09,📉 獲利侵蝕,15.00%,2025,30.7000007629,1.0,22.15,23.64
0.0,2025-12,165.45000000000002,寶綠特-KY,2.54,3.5584768812330005,⚪ 中性觀察,N/A,-40.21,6887.TW,-28.18,🌑 雙重衰退,N/A,2025,39.25,4.58,-12.03,-2.88
-155.28,2025-12,-65.1,欣巴巴,-1.99,0.0,⚪ 數據不足,N/A,-98.58,9906.TW,-28.209999999999994,🔄 轉虧為盈,N/A,2025,39.5999984741,0.09,-70.37,-85.68
-67.23,2025-12,219.74999999999997,華友聯,6.01,3.48122866894198,⚪ 中性觀察,52.84%,-72.4,1436.TW,-28.340000000000003,🏰 高護城河,-23.97%,2025,51.0,5.39,-44.06,-39.72
-41.63,2025-12,255.6,宇隆,5.02,14.055164319248828,⚪ 中性觀察,30.63%,-38.87,2233.TW,-28.379999999999995,🌑 雙重衰退,10.84%,2025,239.5,6.7,-10.49,-9.39
-30.26,2025-12,0.0,鉅祥,2.72,0.0,⚪ 數據不足,32.99%,-15.98,2476.TW,-28.64,📉 獲利侵蝕,19.39%,2025,0.0,4.36,12.66,10.54
-23.04,2025-12,195.6,智伸科,3.64,10.429447852760736,⚪ 中性觀察,23.25%,-27.14,4551.TW,-28.85,📉 獲利侵蝕,11.86%,2025,136.0,6.04,1.71,1.19
-66.44,2025-12,19.499999999999996,三商,0.53,10.730769084076924,⚪ 中性觀察,15.31%,-49.63,2905.TW,-28.85,🌑 雙重衰退,0.88%,2025,13.9499998093,0.71,-20.78,-7.06
-8.07,2025-12,0.0,光速火箭,1.48,0.0,⚪ 數據不足,N/A,-30.88,7782.TWO,-29.259999999999998,🌑 雙重衰退,N/A,2025,30.7999992371,2.13,-1.62,2.13
-39.02,2025-12,40.05,聿新科,0.78,8.913857392172284,⚪ 中性觀察,30.16%,-32.77,4161.TWO,-29.520000000000003,🌑 雙重衰退,10.81%,2025,23.7999992371,1.23,-3.25,-5.67
-20.75,2025-12,111.14999999999999,美琪瑪,2.1,11.916329696599192,⚪ 中性觀察,25.58%,-10.42,4721.TWO,-29.700000000000003,📉 獲利侵蝕,18.00%,2025,88.3000030518,3.01,19.28,25.22
-42.78,2025-12,76.20000000000002,雲品,1.11,7.9035436074606285,⚪ 中性觀察,37.08%,-30.67,2748.TW,-29.91,🌑 雙重衰退,16.89%,2025,40.1500015259,2.17,-0.76,-0.81
-28.62,2025-12,239.70000000000002,朋程,4.64,8.260325406758447,⚪ 中性觀察,N/A,-23.11,8255.TWO,-30.02,📉 獲利侵蝕,N/A,2025,132.0,6.32,6.91,10.7
-41.86,2025-12,25.65,松翰,0.5,26.842106155497078,❌ 暫避觀望,N/A,-32.71,5471.TW,-30.200000000000003,🌑 雙重衰退,N/A,2025,45.9000015259,0.72,-2.51,-1.99
