prev_rev_yoy,rev_yoy,pe,prev_year,est_price,expansion,prev_eps,price,date,status,prev_eps_yoy,gm,name,symbol,eps_yoy,om,eps,advice
-16.56,170.66,5.732899147068403,2025,46.050000000000004,-266.4,1.3,17.6000003815,2026-03,📉 獲利侵蝕,-46.94,N/A,台通,8011.TW,-95.74,N/A,0.02,⚪ 中性觀察
-19.52,288.16,5.518602115321307,2025,133.05,-267.23,3.56,48.9500007629,2026-03,⚠️ 獲利稀釋,108.46,18.52%,榮運,2607.TW,20.93,6.32%,1.04,⚪ 中性觀察
2.72,295.0,5.41523689264928,2025,218.54999999999998,-268.13,5.5,78.9000015259,2026-03,⚠️ 獲利稀釋,4.17,28.35%,永記,1726.TW,26.87,10.08%,2.03,⚪ 中性觀察
16.1,318.79,34.014532243415076,2025,330.3,-268.53000000000003,9.28,749.0,2026-03,⚠️ 獲利稀釋,30.18,34.18%,中砂,1560.TW,50.26,15.49%,2.94,❌ 暫避觀望
13.17,316.39,8.45222062410498,2025,111.44999999999999,-269.25,3.41,62.7999992371,2026-03,⚠️ 獲利稀釋,-2.59,N/A,千附,8383.TWO,47.14,N/A,1.04,⚪ 中性觀察
42.88,264.0,13.555555555555555,2025,337.5,-269.43,10.13,305.0,2026-03,📉 獲利侵蝕,-8.89,N/A,鼎炫-KY,8499.TW,-5.43,N/A,2.61,⚪ 中性觀察
-59.26,269.74,0.0,2025,-38.849999999999994,-269.74,-1.17,17.6000003815,2026-03,📉 獲利侵蝕,10.0,15.04%,宏太-KY,2924.TWO,0.0,-86.00%,-0.22,⚪ 數據不足
3.75,268.33,4.10958904109589,2025,120.45000000000002,-269.74,3.3,33.0,2026-03,📉 獲利侵蝕,-15.42,27.76%,國產,2504.TW,-1.41,22.79%,0.7,⚪ 中性觀察
-34.63,32.58,50.18867996509434,2025,7.95,-269.89,0.23,26.6000003815,2026-03,📉 獲利侵蝕,-75.0,N/A,進能服,6692.TWO,-237.31,N/A,-0.92,❌ 暫避觀望
-3.71,142.21,5.67999992372,2025,37.5,-270.34000000000003,0.98,14.1999998093,2026-03,📉 獲利侵蝕,-28.99,N/A,匯僑,2904.TW,-128.13,N/A,-0.09,⚪ 中性觀察
7.77,273.05,10.038345658723635,2025,1095.3000000000002,-270.98,32.84,733.0,2026-03,⚠️ 獲利稀釋,-14.37,34.25%,玉晶光,3406.TW,2.07,20.51%,7.9,⚪ 中性觀察
-42.16,266.99,0.0,2025,-66.15,-271.64,-1.45,20.9500007629,2026-03,📉 獲利侵蝕,34.68,-184.95%,迎輝,3523.TWO,-4.65,-404.30%,-0.45,⚪ 數據不足
12.22,322.32,27.500000866931817,2025,13.2,-272.32,0.61,24.2000007629,2026-03,⚠️ 獲利稀釋,25.0,N/A,富強鑫,6603.TWO,50.0,N/A,0.03,❌ 暫避觀望
22.15,432.53,14.902438652243903,2025,30.749999999999996,-272.53,1.0,30.5499992371,2026-03,⚠️ 獲利稀釋,-5.94,31.61%,承業醫,4164.TW,160.0,15.00%,0.13,⚪ 中性觀察
-6.28,229.47,6.949352179034158,2025,382.04999999999995,-272.72,9.65,177.0,2026-03,📉 獲利侵蝕,-39.94,N/A,天鈺,4961.TW,-43.25,N/A,1.86,⚪ 中性觀察
3.54,298.43,8.70481897070281,2025,74.7,-272.85,2.14,43.3499984741,2026-03,⚠️ 獲利稀釋,5.94,27.39%,三商家購,2945.TW,25.58,1.25%,0.54,⚪ 中性觀察
-90.1,230.0,0.0,2025,-7.95,-272.86,-0.23,20.6499996185,2026-03,📉 獲利侵蝕,23.33,N/A,瑞築,6198.TWO,-42.86,N/A,-0.1,⚪ 數據不足
-0.13,438.24,0.0,2025,-10.8,-273.53,-0.65,21.2000007629,2026-03,🔄 轉虧為盈,-332.14,N/A,萬達光電,5220.TWO,164.71,N/A,0.45,⚪ 數據不足
-24.52,175.44,0.0,2025,-5.7,-273.77,0.24,49.0,2026-03,📉 獲利侵蝕,-95.68,15.90%,龍鋒,3226.TWO,-98.33,4.48%,0.02,⚪ 數據不足
26.34,278.53,14.413565708902496,2025,318.45,-274.22999999999996,8.73,306.0,2026-03,⚠️ 獲利稀釋,31.08,N/A,良維,6290.TWO,4.3,N/A,2.68,⚪ 中性觀察
-32.33,390.11,0.0,2025,-69.6,-276.78000000000003,-3.62,25.3999996185,2026-03,🔄 轉虧為盈,-922.73,55.83%,鼎固-KY,2923.TW,113.33,-153.80%,0.02,⚪ 數據不足
1.33,430.66,68.3333361590741,2025,8.1,-277.33000000000004,0.53,36.9000015259,2026-03,⚠️ 獲利稀釋,-74.4,25.17%,萬在,4543.TWO,153.33,7.11%,0.76,❌ 暫避觀望
-36.53,86.45,0.0,2025,-59.1,-277.88,-1.13,17.1499996185,2026-03,📉 獲利侵蝕,54.88,N/A,鋐寶科技,6674.TW,-191.43,N/A,-1.04,⚪ 數據不足
-7.81,271.13,4.867021411861702,2025,84.6,-278.71,2.4,27.4500007629,2026-03,📉 獲利侵蝕,-20.27,N/A,青鋼,8930.TWO,-7.58,N/A,0.62,⚪ 中性觀察
-8.43,445.75,0.0,2025,-21.15,-279.08000000000004,-0.96,16.2999992371,2026-03,🔄 轉虧為盈,-700.0,N/A,達邦蛋白,6578.TWO,166.67,N/A,0.08,⚪ 數據不足
12.97,277.44,4.609756097560975,2025,153.75,-279.34,4.02,47.25,2026-03,📉 獲利侵蝕,288.24,N/A,浪凡,6165.TW,-1.9,N/A,1.09,⚪ 中性觀察
10.3,334.94,80.53763604935483,2025,13.950000000000001,-279.38,0.48,74.9000015259,2026-03,⚠️ 獲利稀釋,-71.34,N/A,今展科,6432.TWO,55.56,N/A,0.72,❌ 暫避觀望
29.09,205.16,18.043477984420292,2025,20.7,-279.74,0.74,24.8999996185,2026-03,📉 獲利侵蝕,155.22,27.46%,曜越,3540.TWO,-74.58,-3.44%,0.15,❌ 暫避觀望
3.52,521.37,0.0,2025,-4.2,-281.37,0.41,51.7000007629,2026-03,⚠️ 獲利稀釋,193.18,17.05%,環科,2413.TW,240.0,3.38%,0.51,⚪ 數據不足
27.72,312.22,7.874015748031495,2025,285.75,-281.58000000000004,7.94,150.0,2026-03,⚠️ 獲利稀釋,45.05,32.82%,建準,2421.TW,30.64,16.47%,2.36,⚪ 中性觀察
-5.89,272.22,6.5917332506091375,2025,206.85,-281.6,5.97,90.9000015259,2026-03,📉 獲利侵蝕,-21.86,N/A,益張,8342.TWO,-9.38,N/A,1.45,⚪ 中性觀察
-4.53,249.4,13.925802879291252,2025,270.9,-281.66,7.64,251.5,2026-03,📉 獲利侵蝕,-6.83,N/A,同欣電,6271.TW,-32.26,N/A,1.89,⚪ 中性觀察
-6.24,313.98,7.294871990487179,2025,58.50000000000001,-282.16,1.55,28.4500007629,2026-03,⚠️ 獲利稀釋,-21.93,19.14%,遠東新,1402.TW,31.82,6.69%,0.61,⚪ 中性觀察
-43.95,283.09,0.0,2025,-26.999999999999996,-283.09,-0.5,6.1199998856,2026-03,📉 獲利侵蝕,-1080.0,N/A,富裔,6264.TWO,0.0,N/A,-0.22,⚪ 數據不足
19.87,299.83,23.04170905391658,2025,147.45,-283.4,3.95,226.5,2026-03,⚠️ 獲利稀釋,-30.21,N/A,千附精密,6829.TWO,16.43,N/A,1.63,❌ 暫避觀望
5.3,226.98,16.79936305732484,2025,94.2,-283.8,2.59,105.5,2026-03,📉 獲利侵蝕,40.56,N/A,均豪,5443.TWO,-56.82,N/A,0.19,❌ 暫避觀望
19.79,225.33,12.673077216499996,2025,39.00000000000001,-284.15000000000003,1.36,32.9500007629,2026-03,📉 獲利侵蝕,-11.69,N/A,驊宏資,6148.TWO,-58.82,N/A,0.07,⚪ 中性觀察
40.66,356.69,13.200280112044817,2025,428.40000000000003,-284.28,10.99,377.0,2026-03,⚠️ 獲利稀釋,29.29,N/A,衛司特,6894.TWO,72.41,N/A,4.5,⚪ 中性觀察
-23.26,324.54,10.821595885938967,2025,63.9,-284.54,2.05,46.0999984741,2026-03,⚠️ 獲利稀釋,-31.43,N/A,藍天,2362.TW,40.0,N/A,0.61,⚪ 中性觀察
-13.29,222.27,12.172619501755952,2025,100.80000000000001,-284.96000000000004,3.59,81.8000030518,2026-03,📉 獲利侵蝕,-65.19,N/A,泓德能源,6873.TW,-62.69,N/A,0.25,⚪ 中性觀察
5.91,291.37,7.011251543473979,2025,106.65,-285.12,2.68,49.8499984741,2026-03,⚠️ 獲利稀釋,1.52,N/A,新海,9926.TW,6.25,N/A,0.68,⚪ 中性觀察
-50.97,182.49,4.859335038363171,2025,117.30000000000001,-285.35,1.92,38.0,2026-03,📉 獲利侵蝕,-80.22,N/A,皇翔,2545.TW,-102.86,N/A,-0.01,⚪ 中性觀察
23.94,364.8,85.94339478688681,2025,15.899999999999997,-285.63,-0.55,91.0999984741,2026-03,🔄 轉虧為盈,-191.67,N/A,羅昇,8374.TW,79.17,N/A,0.43,❌ 暫避觀望
15.94,372.28,6.541524459613196,2025,263.70000000000005,-285.76,6.57,115.0,2026-03,⚠️ 獲利稀釋,-2.48,N/A,世紀鋼,9958.TW,86.52,N/A,2.63,⚪ 中性觀察
7.18,295.87,9.40040650406504,2025,295.2,-287.3,8.07,185.0,2026-03,⚠️ 獲利稀釋,10.14,27.00%,中興電,1513.TW,8.57,17.59%,1.94,⚪ 中性觀察
9.65,301.45,16.455026993262788,2025,85.05,-287.94,1.66,93.3000030518,2026-03,⚠️ 獲利稀釋,-33.33,29.13%,尼克森,3317.TWO,13.51,15.60%,0.84,❌ 暫避觀望
31.74,326.04,18.282119084526308,2025,1645.05,-288.38,46.57,2005.0,2026-03,⚠️ 獲利稀釋,98.71,31.93%,貿聯-KY,3665.TW,37.66,18.37%,11.66,❌ 暫避觀望
19.95,228.62,6.311475253504099,2025,73.19999999999999,-288.62,2.28,30.7999992371,2026-03,📉 獲利侵蝕,13.43,28.39%,全宇生技-KY,4148.TW,-60.0,9.28%,0.08,⚪ 中性觀察
1.99,324.71,15.000000515472971,2025,22.200000000000003,-289.92999999999995,0.78,22.2000007629,2026-03,⚠️ 獲利稀釋,-30.97,30.30%,大統新創,1470.TW,34.78,18.03%,0.31,❌ 暫避觀望
7.87,301.8,30.529953917050694,2025,130.2,-290.24,3.63,265.0,2026-03,⚠️ 獲利稀釋,-51.37,N/A,松川精密,7788.TW,11.56,N/A,2.22,❌ 暫避觀望
13.91,308.39,7.991660875608062,2025,215.85,-292.19,5.62,115.0,2026-03,⚠️ 獲利稀釋,-8.97,N/A,八貫,1342.TW,16.2,N/A,2.08,⚪ 中性觀察
29.61,265.83,3.9013453484977574,2025,200.70000000000002,-292.40999999999997,5.23,52.2000007629,2026-03,📉 獲利侵蝕,52.37,27.73%,竣邦-KY,4442.TWO,-26.58,10.88%,1.17,⚪ 中性觀察
11.55,310.78,8.070279928528887,2025,251.85,-292.69,6.45,135.5,2026-03,⚠️ 獲利稀釋,-5.85,N/A,安勤,3479.TWO,18.09,N/A,2.22,⚪ 中性觀察
-9.87,269.43,0.0,2025,-19.5,-292.96000000000004,-0.49,22.7999992371,2026-03,📉 獲利侵蝕,-2550.0,27.13%,夏都,2722.TW,-23.53,-30.10%,-0.21,⚪ 數據不足
-1.77,285.87,9.349112538905326,2025,50.699999999999996,-293.42,1.38,31.6000003815,2026-03,📉 獲利侵蝕,-36.28,N/A,台林,5353.TWO,-7.55,N/A,0.5,⚪ 中性觀察
-1.12,270.61,0.0,2025,-60.44999999999999,-293.47,-1.15,18.0,2026-03,📉 獲利侵蝕,-428.57,N/A,松崗,6240.TWO,-22.86,N/A,-0.43,⚪ 數據不足
-5.35,280.23,12.536443148688045,2025,51.45,-294.70000000000005,1.16,43.0,2026-03,📉 獲利侵蝕,-77.08,N/A,關中,8941.TWO,-14.47,N/A,1.36,⚪ 中性觀察
373.32,242.32,5.834970680343812,2025,152.7,-294.88,5.56,59.4000015259,2026-03,📉 獲利侵蝕,-69.48,N/A,世紀*,5314.TWO,-52.56,N/A,0.37,⚪ 中性觀察
16.61,314.37,32.614678199174314,2025,16.35,-295.02,0.55,35.5499992371,2026-03,⚠️ 獲利稀釋,-63.09,N/A,寶一,8222.TW,19.35,N/A,0.37,❌ 暫避觀望
3.44,224.56,10.80937167199148,2025,140.85000000000002,-295.08,4.36,101.5,2026-03,📉 獲利侵蝕,-34.8,N/A,佳邦,6284.TWO,-70.52,N/A,0.51,⚪ 中性觀察
-32.24,120.26,0.0,2025,-4.199999999999994,-295.26,0.17,39.2000007629,2026-03,📉 獲利侵蝕,104.91,N/A,立凱-KY,5227.TWO,-175.0,N/A,-1.43,⚪ 數據不足
3.01,323.3,3.724534919140833,2025,169.35,-295.66,4.21,42.0499992371,2026-03,⚠️ 獲利稀釋,13.48,N/A,合機,1618.TW,27.64,N/A,1.57,⚪ 中性觀察
23.11,596.06,38.055555025694446,2025,10.799999999999999,-296.05999999999995,0.37,27.3999996185,2026-03,⚠️ 獲利稀釋,188.1,18.05%,吉茂,1587.TW,300.0,2.96%,0.04,❌ 暫避觀望
21.66,336.78,10.912343470483005,2025,167.7,-296.59999999999997,4.34,122.0,2026-03,⚠️ 獲利稀釋,-2.92,N/A,鴻呈,6913.TWO,40.18,N/A,1.58,⚪ 中性觀察
-9.29,307.38,4.986251285600367,2025,163.65,-297.86,4.56,54.4000015259,2026-03,⚠️ 獲利稀釋,-12.98,19.83%,漢平,2488.TW,9.52,7.42%,0.92,⚪ 中性觀察
-11.79,163.62,17.27047108538462,2025,60.44999999999999,-299.69,2.51,69.5999984741,2026-03,📉 獲利侵蝕,-48.7,N/A,立誠,6597.TWO,-136.07,N/A,-0.45,❌ 暫避觀望
-7.95,329.53,6.339869364150327,2025,137.7,-299.92999999999995,3.71,58.2000007629,2026-03,⚠️ 獲利稀釋,-30.65,23.43%,富林-KY,1341.TW,29.6,12.74%,1.62,⚪ 中性觀察
6.42,265.7,4.999999926361005,2025,155.39999999999998,-300.07,4.27,51.7999992371,2026-03,📉 獲利侵蝕,3.41,N/A,崧騰,3484.TWO,-34.37,N/A,0.63,⚪ 中性觀察
-8.96,277.89,54.81481552111111,2025,4.050000000000001,-300.11,0.22,14.8000001907,2026-03,📉 獲利侵蝕,-80.53,N/A,南良,5450.TWO,-22.22,N/A,0.07,❌ 暫避觀望
-8.15,251.13,6.128048896783536,2025,98.39999999999999,-300.19,3.08,40.2000007629,2026-03,📉 獲利侵蝕,-26.71,N/A,福興,9924.TW,-49.06,N/A,0.54,⚪ 中性觀察
2.91,285.59,5.931458699472759,2025,85.35000000000001,-300.4,2.24,33.75,2026-03,📉 獲利侵蝕,6.16,N/A,德記,5902.TWO,-14.81,N/A,0.46,⚪ 中性觀察
-18.27,241.39,0.0,2025,-57.15,-300.77,-1.3,14.8000001907,2026-03,📉 獲利侵蝕,-6600.0,23.89%,環天科,3499.TWO,-59.38,-8.96%,-0.51,⚪ 數據不足
11.63,374.3,11.970853573907009,2025,216.15,-301.15,5.46,172.5,2026-03,⚠️ 獲利稀釋,11.43,14.11%,長榮航太,2645.TW,73.15,9.96%,2.58,⚪ 中性觀察
-81.41,291.48,0.0,2025,-36.75,-301.24,-0.8,13.25,2026-03,📉 獲利侵蝕,-480.95,N/A,全坤建,2509.TW,-9.76,N/A,-0.45,⚪ 數據不足
9.39,269.93,7.178988623715954,2025,154.2,-301.33,4.01,73.8000030518,2026-03,📉 獲利侵蝕,-22.33,N/A,大樹,6469.TWO,-31.4,N/A,0.83,⚪ 中性觀察
6.1,370.94,39.32038834951456,2025,61.800000000000004,-302.19,2.3,162.0,2026-03,⚠️ 獲利稀釋,69.12,N/A,新門,5432.TWO,68.75,N/A,0.27,❌ 暫避觀望
59.94,344.68,10.767768005704777,2025,631.05,-302.93,16.28,453.0,2026-03,⚠️ 獲利稀釋,41.2,N/A,崴寶,7744.TWO,41.75,N/A,5.66,⚪ 中性觀察
2.56,108.1,0.0,2025,-6.15,-303.34000000000003,0.1,102.0,2026-03,📉 獲利侵蝕,-93.2,N/A,邑錡,7402.TWO,-195.24,N/A,-0.4,⚪ 數據不足
2.53,316.58,28.363636363636363,2025,165.0,-303.88,4.99,312.0,2026-03,⚠️ 獲利稀釋,-18.86,32.82%,精材,3374.TWO,12.7,27.31%,1.42,❌ 暫避觀望
3.65,342.78,33.986175115207374,2025,65.1,-303.89,1.86,147.5,2026-03,⚠️ 獲利稀釋,-9.71,23.30%,光頡,3624.TWO,38.89,7.20%,0.75,❌ 暫避觀望
-10.48,153.95,0.0,2025,-24.15,-303.95,-1.13,13.6499996185,2026-03,📉 獲利侵蝕,-337.5,N/A,威力暘-創,6988.TW,-150.0,N/A,-0.05,⚪ 數據不足
-6.64,243.32,13.584906300167715,2025,71.55000000000001,-304.39,1.42,64.8000030518,2026-03,📉 獲利侵蝕,-56.6,18.31%,巧新,1563.TW,-61.07,3.31%,0.6,⚪ 中性觀察
-17.79,207.42,0.0,2025,-28.650000000000006,-304.86,-4.64,60.0999984741,2026-03,🔄 轉虧為盈,-270.99,20.78%,敦泰,3545.TW,-97.44,-7.17%,0.02,⚪ 數據不足
-12.03,163.56,0.0,2025,0.0,-305.17,4.58,0.0,2026-03,📉 獲利侵蝕,-40.21,N/A,寶綠特-KY,6887.TW,-141.61,N/A,-0.62,⚪ 數據不足
11.55,319.74,14.654517843583902,2025,197.55,-305.45,5.48,193.0,2026-03,⚠️ 獲利稀釋,-12.04,25.97%,台星科,3265.TWO,14.29,19.26%,1.76,⚪ 中性觀察
12.09,253.31,0.0,2025,-13.649999999999997,-306.64,1.06,20.5,2026-03,📉 獲利侵蝕,46.48,22.41%,興采,4433.TWO,-53.33,9.68%,0.14,⚪ 數據不足
2.6,310.34,3.2254288981357253,2025,384.6,-307.01,9.97,82.6999969482,2026-03,⚠️ 獲利稀釋,10.9,N/A,力泰,5520.TWO,3.33,N/A,2.48,⚪ 中性觀察
9.26,244.27,23.78794743996375,2025,662.1,-308.06,11.51,1050.0,2026-03,📉 獲利侵蝕,-69.45,37.30%,國巨*,2327.TW,-63.79,24.28%,3.9,❌ 暫避觀望
20.59,308.22,15.436893450776699,2025,46.349999999999994,-308.22,1.24,47.7000007629,2026-03,📉 獲利侵蝕,18.27,23.91%,華晶科,3059.TW,0.0,2.92%,0.26,❌ 暫避觀望
12.89,473.15,6.784049715173484,2025,289.65000000000003,-309.15,7.91,131.0,2026-03,⚠️ 獲利稀釋,9.74,N/A,精誠,6214.TW,164.0,N/A,2.64,⚪ 中性觀察
0.46,317.56,7.028525907147384,2025,94.65,-310.42,2.61,44.3499984741,2026-03,⚠️ 獲利稀釋,-6.99,25.14%,眾福科,3168.TW,7.14,8.89%,0.6,⚪ 中性觀察
2.45,255.86,3.7399030078352187,2025,92.85,-310.99,2.35,23.1499996185,2026-03,📉 獲利侵蝕,-33.33,N/A,晉泰,6221.TWO,-55.13,N/A,0.35,⚪ 中性觀察
-3.8,345.16,8.776434814833836,2025,49.65,-311.83000000000004,1.33,29.0499992371,2026-03,⚠️ 獲利稀釋,-30.16,23.19%,佳格,1227.TW,33.33,4.10%,0.52,⚪ 中性觀察
8.9,381.92,40.612516644474034,2025,112.64999999999999,-311.92,3.26,305.0,2026-03,⚠️ 獲利稀釋,11.72,N/A,信昌電,6173.TWO,70.0,N/A,1.19,❌ 暫避觀望
-1.9,101.24,42.19101037876405,2025,13.35,-312.87,0.51,37.5499992371,2026-03,📉 獲利侵蝕,-79.59,N/A,弘凱,5244.TW,-211.63,N/A,-0.48,❌ 暫避觀望
195.34,356.44,0.0,2025,-30.449999999999996,-315.06,-0.52,10.3500003815,2026-03,⚠️ 獲利稀釋,35.21,30.65%,上曜,1316.TW,41.38,-1.86%,-0.19,⚪ 數據不足
25.19,344.16,15.959328028293545,2025,169.65,-315.13,4.13,180.5,2026-03,⚠️ 獲利稀釋,-47.66,15.14%,六方科-KY,4569.TW,29.03,0.74%,3.22,❌ 暫避觀望
-4.08,303.58,23.592232269029125,2025,15.450000000000001,-315.78,0.27,24.2999992371,2026-03,📉 獲利侵蝕,-74.77,N/A,惠光,6508.TWO,-12.2,N/A,0.36,❌ 暫避觀望
-5.68,343.04,7.258064516129034,2025,60.44999999999999,-316.37,1.5,29.25,2026-03,⚠️ 獲利稀釋,-39.27,22.84%,正新,2105.TW,26.67,6.75%,0.57,⚪ 中性觀察
-9.81,338.66,0.0,2025,0.0,-316.44000000000005,-0.34,0.0,2026-03,🔄 轉虧為盈,-132.32,21.48%,艾笛森,3591.TW,22.22,-2.51%,0.12,⚪ 數據不足
-10.14,293.89,7.140000152579999,2025,75.0,-318.08,2.2,35.7000007629,2026-03,📉 獲利侵蝕,-50.0,N/A,榮剛,5009.TWO,-24.19,N/A,0.5,⚪ 中性觀察
-14.3,242.64,10.786127520439306,2025,129.75,-318.43,3.0,93.3000030518,2026-03,📉 獲利侵蝕,-73.47,N/A,永道-KY,6863.TW,-75.79,N/A,0.61,⚪ 中性觀察
-1.12,313.28,0.0,2025,-73.94999999999999,-318.53999999999996,-2.07,18.25,2026-03,📉 獲利侵蝕,17.15,N/A,光麗-KY,6431.TW,-5.26,N/A,-0.4,⚪ 數據不足
79.86,168.9,0.0,2025,-9.3,-318.9,-0.09,25.6000003815,2026-03,📉 獲利侵蝕,95.65,N/A,成信實業*-創,6969.TW,-150.0,N/A,-0.05,⚪ 數據不足
13.75,74.47,0.0,2025,-30.450000000000003,-318.90999999999997,-0.92,64.6999969482,2026-03,📉 獲利侵蝕,-38.46,N/A,共信-KY,6617.TWO,-244.44,N/A,-0.32,⚪ 數據不足
-14.66,364.7,0.0,2025,-60.6,-319.8,-1.35,19.8999996185,2026-03,⚠️ 獲利稀釋,-338.6,N/A,雷笛克光學,5230.TWO,44.9,N/A,-0.28,⚪ 數據不足
-4.99,271.71,0.0,2025,-13.799999999999999,-320.69,0.06,24.0,2026-03,📉 獲利侵蝕,-97.61,N/A,華祺,5015.TWO,-48.98,N/A,0.25,⚪ 數據不足
-6.24,314.69,9.48352626892253,2025,505.34999999999997,-321.18,13.02,319.5,2026-03,📉 獲利侵蝕,-11.43,23.64%,信邦,3023.TW,-6.49,9.15%,3.6,⚪ 中性觀察
20.3,334.59,12.32638888888889,2025,388.79999999999995,-321.40999999999997,10.26,319.5,2026-03,⚠️ 獲利稀釋,30.29,28.44%,臺慶科,3357.TWO,13.18,14.20%,2.51,⚪ 中性觀察
54.05,411.46,26.68509462045503,2025,705.45,-322.13,19.47,1255.0,2026-03,⚠️ 獲利稀釋,64.8,33.66%,金像電,2368.TW,89.33,24.30%,6.87,❌ 暫避觀望
-16.5,292.45,8.754863813229571,2025,38.550000000000004,-323.06,1.1,22.5,2026-03,📉 獲利侵蝕,-50.0,20.87%,全台,3038.TW,-30.61,0.16%,0.37,⚪ 中性觀察
-22.51,316.3,31.183204942061067,2025,19.650000000000002,-323.71000000000004,0.66,40.8499984741,2026-03,📉 獲利侵蝕,-79.88,19.95%,健椿,4561.TWO,-7.41,4.03%,0.25,❌ 暫避觀望
-7.71,257.7,10.415225265490196,2025,130.05,-324.37,3.45,90.3000030518,2026-03,📉 獲利侵蝕,-51.27,21.08%,信錦,1582.TW,-66.67,5.11%,0.35,⚪ 中性觀察
3.4,366.19,7.334905750353773,2025,63.6,-324.52,1.81,31.1000003815,2026-03,⚠️ 獲利稀釋,58.77,25.38%,錩新,2415.TW,41.67,12.75%,0.35,⚪ 中性觀察
1.69,345.97,6.91415295524362,2025,64.64999999999999,-327.45000000000005,1.72,29.7999992371,2026-03,⚠️ 獲利稀釋,0.6,N/A,大台北,9908.TW,18.52,N/A,0.33,⚪ 中性觀察
-7.67,333.31,10.501858736059479,2025,242.10000000000002,-327.51,6.22,169.5,2026-03,⚠️ 獲利稀釋,-43.71,N/A,昇佳電子,6732.TWO,5.8,N/A,2.19,⚪ 中性觀察
14.61,310.12,7.894039532993377,2025,113.25000000000001,-328.4,2.49,59.5999984741,2026-03,📉 獲利侵蝕,-28.03,25.36%,友通,2397.TW,-18.28,-1.87%,0.76,⚪ 中性觀察
-3.38,331.39,11.142857142857142,2025,78.75,-328.71999999999997,2.37,58.5,2026-03,⚠️ 獲利稀釋,-21.36,25.76%,怡利電,2497.TW,2.67,10.08%,0.8,⚪ 中性觀察
7.21,330.21,7.428571527649349,2025,115.50000000000001,-329.09,3.12,57.2000007629,2026-03,⚠️ 獲利稀釋,1.96,24.39%,凌群,2453.TW,1.12,4.56%,0.9,⚪ 中性觀察
5.45,397.14,7.5079872204472835,2025,140.85000000000002,-330.46999999999997,4.02,70.5,2026-03,⚠️ 獲利稀釋,26.43,N/A,汎瑋材料,6967.TWO,66.67,N/A,1.07,⚪ 中性觀察
51.17,1078.36,35.27696793002915,2025,51.45,-330.52999999999986,1.56,121.0,2026-03,⚠️ 獲利稀釋,9.15,14.91%,康普,4739.TW,747.83,8.56%,1.51,❌ 暫避觀望
4.4,447.51,23.509933774834437,2025,45.3,-330.84,1.35,71.0,2026-03,⚠️ 獲利稀釋,15.38,N/A,鉅橡,8074.TWO,116.67,N/A,0.52,❌ 暫避觀望
6.6,506.19,30.88607466168776,2025,35.550000000000004,-331.19,1.74,73.1999969482,2026-03,⚠️ 獲利稀釋,230.83,31.94%,晶相光,3530.TW,175.0,14.09%,0.44,❌ 暫避觀望
-71.56,125.31,0.0,2025,-75.75,-331.56,-1.95,47.5,2026-03,📉 獲利侵蝕,-78.9,N/A,尚茂,8291.TWO,-206.25,N/A,-0.49,⚪ 數據不足
5.64,324.12,10.946094609460946,2025,136.35,-331.65,4.23,99.5,2026-03,📉 獲利侵蝕,4.19,N/A,久元,6261.TWO,-7.53,N/A,0.85,⚪ 中性觀察
22.86,339.67,36.71428571428572,2025,104.99999999999999,-332.42,3.13,257.0,2026-03,⚠️ 獲利稀釋,26.02,26.27%,新盛力,4931.TWO,7.25,15.45%,1.48,❌ 暫避觀望
-14.65,389.13,10.238095517545787,2025,40.95,-333.13,1.19,27.9500007629,2026-03,⚠️ 獲利稀釋,13.33,22.79%,新纖,1409.TW,56.0,8.66%,0.39,⚪ 中性觀察
-3.61,133.35,84.99999999999999,2025,4.500000000000001,-333.35,0.1,25.5,2026-03,📉 獲利侵蝕,-56.52,34.00%,健亞,4130.TWO,-200.0,-5.47%,-0.09,❌ 暫避觀望
-4.56,418.94,10.62052505966587,2025,62.85000000000001,-333.83,2.04,44.5,2026-03,⚠️ 獲利稀釋,-45.45,N/A,科嘉-KY,5215.TW,85.11,N/A,0.87,⚪ 中性觀察
25.24,390.31,15.687992988606485,2025,342.3,-334.14,9.52,358.0,2026-03,⚠️ 獲利稀釋,56.88,N/A,大中,6435.TWO,56.17,N/A,3.67,❌ 暫避觀望
-16.91,458.27,0.0,2025,-90.45,-334.65999999999997,-1.61,78.3000030518,2026-03,🔄 轉虧為盈,-348.39,N/A,易發,6425.TWO,123.61,N/A,0.17,⚪ 數據不足
-18.09,320.5,0.0,2025,-10.5,-335.88,0.3,23.0499992371,2026-03,📉 獲利侵蝕,-77.78,22.74%,先益,3531.TWO,-15.38,4.80%,0.33,⚪ 數據不足
7.48,321.35,6.019108158773887,2025,94.19999999999999,-336.1,3.06,37.7999992371,2026-03,📉 獲利侵蝕,-26.62,N/A,嘉彰,4942.TW,-14.75,N/A,0.52,⚪ 中性觀察
5.19,158.96,103.97058374735295,2025,10.2,-336.15,0.39,70.6999969482,2026-03,📉 獲利侵蝕,-35.0,N/A,新漢,8234.TWO,-177.19,N/A,-0.44,❌ 暫避觀望
-3.8,378.91,0.0,2025,-53.4,-336.41,-1.49,16.3500003815,2026-03,⚠️ 獲利稀釋,-109.86,N/A,正能量智能,5348.TWO,42.5,N/A,-0.23,⚪ 數據不足
