rev_yoy,pe,date,est_price,prev_eps,name,price,gm,om,advice,status,prev_year,prev_eps_yoy,eps_yoy,prev_rev_yoy,symbol,expansion,eps
139.24,5.257201489104938,2026-03,145.8,3.81,曜亞,51.0999984741,44.64%,12.42%,⚪ 中性觀察,📉 獲利侵蝕,2025,-32.69,-26.32,-11.82,4138.TWO,-165.56,0.84
499.13,7.155172578221984,2026-03,139.19999999999996,4.31,裕民,66.4000015259,35.36%,30.49%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-22.2,333.33,-4.75,2606.TW,-165.8,1.17
179.42,94.4117602182353,2026-03,2.55,0.13,海灣,16.0499992371,43.11%,22.84%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,141.94,12.5,-3.71,3252.TWO,-166.92,0.09
364.73,13.932584555411985,2026-03,80.1,1.91,有成精密,74.4000015259,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,240.74,197.5,-0.48,4949.TW,-167.23000000000002,1.19
264.19,13.894009216589865,2026-03,325.49999999999994,8.67,佳必琪,301.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-0.23,96.93,12.03,6197.TW,-167.26,3.21
192.98,0.0,2026-03,-160.04999999999998,-5.1,北極星藥業-KY,11.0,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-40.62,25.58,-62.05,6550.TW,-167.39999999999998,-0.64
162.93,0.0,2026-03,-45.3,-1.09,連宇,16.0,35.81%,-38.32%,⚪ 數據不足,📉 獲利侵蝕,2025,-234.57,-4.55,-16.89,2482.TW,-167.48000000000002,-0.23
157.19,0.0,2026-03,-46.050000000000004,-1.29,大地-KY,9.0799999237,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-516.13,-11.11,-31.28,8437.TWO,-168.3,-0.4
190.06,21.858465608465607,2026-03,453.6,12.25,研華,661.0,39.78%,15.69%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,17.26,21.52,18.56,2395.TW,-168.54,3.85
215.08,19.105431066166137,2026-03,46.949999999999996,0.67,聚鼎,59.7999992371,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-69.96,46.51,-2.5,6224.TW,-168.57000000000002,0.64
232.49,27.843273231622746,2026-03,432.6,11.33,新應材,803.0,44.02%,23.34%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,32.78,63.39,28.3,4749.TWO,-169.10000000000002,3.66
201.37,41.594202898550726,2026-03,103.49999999999999,3.01,天虹,287.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-50.25,31.51,-13.26,6937.TW,-169.86,0.96
191.57,6.853322189720016,2026-03,358.95000000000005,10.22,安�硌穈T,164.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,36.27,21.39,13.3,6690.TWO,-170.18,2.27
70.28,94.28571428571429,2026-03,10.5,0.71,點序,66.0,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,152.21,-100.0,16.84,6485.TWO,-170.28,0.0
195.61,0.0,2026-03,-49.05,-1.63,佑全,23.1000003815,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-54.29,25.0,-1.45,6929.TWO,-170.61,-0.21
189.52,9.331476323119777,2026-03,161.55,4.58,杰力,100.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-22.77,18.71,-12.32,5299.TWO,-170.81,1.65
792.05,31.691175348676474,2026-03,10.2,0.26,永裕,21.5499992371,15.09%,1.25%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-89.88,620.0,-23.91,1323.TW,-172.04999999999995,0.36
129.05,13.59447004608295,2026-03,65.1,2.3,精湛,59.0,45.13%,17.87%,⚪ 中性觀察,📉 獲利侵蝕,2025,-22.56,-43.18,-2.97,2070.TWO,-172.23000000000002,0.28
116.4,3.2415566465418504,2026-03,204.29999999999998,5.37,動力-KY,44.1500015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,60.88,-55.88,38.81,6591.TW,-172.28,0.75
178.72,23.710937798046874,2026-03,19.2,0.54,誠品生活,30.3500003815,40.82%,-1.48%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,100.0,6.25,1.84,2926.TWO,-172.47,0.17
201.59,23.089430584146342,2026-03,18.45,0.47,杭特,28.3999996185,30.70%,-18.51%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,461.54,28.57,20.59,3297.TWO,-173.02,-0.05
216.12,13.081632341653064,2026-03,73.49999999999999,2.07,明遠精密,64.0999984741,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-22.56,42.86,-11.73,7704.TWO,-173.26,0.7
192.24,9.410852831457365,2026-03,96.74999999999999,2.35,諾貝兒,60.7000007629,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-21.14,18.94,1.36,6844.TWO,-173.3,1.57
392.93,29.103788112103476,2026-03,487.05000000000007,12.75,均華,945.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-14.04,218.52,10.19,6640.TWO,-174.41,5.19
177.66,10.75098814229249,2026-03,189.75,4.99,中華電,136.0,33.63%,17.33%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,3.96,3.17,2.67,2412.TW,-174.49,1.3
203.95,8.240740639814815,2026-03,56.7,1.75,邁達康,31.1499996185,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-13.79,29.27,-3.52,9960.TWO,-174.67999999999998,0.53
592.65,20.68627488382353,2026-03,15.3,0.33,鴻名,21.1000003815,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-43.1,416.67,-3.87,3021.TW,-175.97999999999996,0.19
188.41,44.02261712439419,2026-03,92.85,2.67,德微,272.5,36.51%,9.03%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-66.46,11.85,-9.88,3675.TWO,-176.56,1.51
261.06,10.76506431956669,2026-03,221.54999999999998,5.62,研揚,159.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-27.15,84.31,20.03,6579.TW,-176.75,3.81
147.2,18.49999957611111,2026-03,8.100000000000001,0.2,寶徠,9.9899997711,21.75%,10.56%,❌ 暫避觀望,📉 獲利侵蝕,2025,-93.38,-30.0,-54.43,1805.TW,-177.2,0.14
219.88,36.470587736666666,2026-03,22.95,0.5,通嘉,55.7999992371,31.63%,-1.96%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-73.51,42.31,-7.24,3588.TW,-177.57,0.37
373.81,17.16417910447761,2026-03,221.1,6.1,閎康,253.0,30.02%,10.45%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-40.84,196.0,8.51,3587.TWO,-177.81,2.24
202.94,52.5,2026-03,105.0,2.97,全新,367.5,37.27%,21.78%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-18.46,24.71,4.29,2455.TW,-178.23,1.06
167.71,4.495708318218885,2026-03,69.89999999999999,2.31,太普高,20.9500007629,25.16%,13.35%,⚪ 中性觀察,📉 獲利侵蝕,2025,-12.16,-10.71,-17.82,3284.TWO,-178.42000000000002,0.5
168.81,4.410256410256411,2026-03,146.25,4.21,綠界科技*,43.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,117.01,-9.84,8.73,6763.TWO,-178.65,0.55
162.23,0.0,2026-03,-4.35,0.03,天鉞電,25.7999992371,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-50.0,-16.67,10.32,5251.TWO,-178.89999999999998,0.1
152.96,4.687975724297311,2026-03,295.65000000000003,8.57,中菲,92.4000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-0.37,-26.34,7.88,5403.TWO,-179.3,1.42
97.83,17.964285441785716,2026-03,21.0,0.01,嘉威,25.1499996185,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-99.85,-81.89,-24.49,3557.TW,-179.72,0.48
109.26,39.294605809128626,2026-03,180.75,5.01,聯鈞,473.5,26.67%,15.62%,❌ 暫避觀望,📉 獲利侵蝕,2025,31.15,-70.51,13.44,3450.TW,-179.77,0.69
156.53,4.954296230612432,2026-03,164.1,4.57,岱稜,54.2000007629,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,16.97,-23.33,0.49,3303.TWO,-179.86,0.92
188.41,49.58333174375,2026-03,3.6,0.03,中電,11.8999996185,37.93%,11.05%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-94.0,8.33,-8.17,1611.TW,-180.07999999999998,0.13
131.75,6.030245674574669,2026-03,79.35,3.27,森田,31.8999996185,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-56.63,-48.65,-4.28,8410.TWO,-180.4,0.57
156.16,6.076388888888889,2026-03,172.79999999999998,5.04,虎山,70.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-31.43,-24.52,22.39,7736.TW,-180.68,1.18
113.25,3.996983408748114,2026-03,397.80000000000007,10.03,波力-KY,106.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-10.98,-67.69,-1.52,8467.TW,-180.94,0.83
334.61,1.585014409221902,2026-03,208.2,3.44,坤悅,22.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,66.99,152.58,55.14,5206.TWO,-182.03,2.45
282.06,2460.0000381499976,2026-03,0.15000000000000013,0.05,宏齊,24.6000003815,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,66.67,100.0,5.6,6168.TW,-182.06,0.02
228.74,0.0,2026-03,-23.549999999999997,-0.76,東訊,15.6000003815,29.80%,-5.26%,⚪ 數據不足,⚠️ 獲利稀釋,2025,18.37,45.45,16.01,2321.TW,-183.29000000000002,-0.12
140.62,7.669021190716448,2026-03,148.65,4.2,倫飛,76.0,39.87%,7.82%,⚪ 中性觀察,📉 獲利侵蝕,2025,2.69,-42.76,20.5,2364.TW,-183.38,0.83
148.52,0.0,2026-03,-152.85,-3.97,科懋,24.9500007629,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-85.58,-34.88,4.22,6496.TWO,-183.4,-1.18
186.36,11.588683351468989,2026-03,275.7,6.9,宸曜,213.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-8.99,2.36,13.67,6922.TWO,-184.0,2.6
192.47,0.0,2026-03,-13.799999999999999,-0.36,優盛,13.1499996185,33.58%,-3.01%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-5.88,8.33,-1.34,4121.TWO,-184.14,-0.11
84.83,5.91715976331361,2026-03,126.74999999999999,1.57,安格,50.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,137.2,-99.76,-15.36,6684.TWO,-184.59,0.01
277.35,13.12323612417686,2026-03,159.45,4.68,艾訊,139.5,33.38%,10.77%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-37.99,92.31,1.82,3088.TWO,-185.04000000000002,2.25
139.57,3.4936907915654576,2026-03,380.4,10.02,生展,88.5999984741,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,13.09,-45.58,6.1,8279.TWO,-185.14999999999998,1.23
211.77,8.065887516036131,2026-03,141.15,3.45,統一,75.9000015259,31.73%,2.59%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-5.22,26.37,2.32,1216.TW,-185.4,1.15
183.17,8.774193794500002,2026-03,92.99999999999999,2.65,碩網,54.4000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,22.61,-2.33,5.66,7547.TWO,-185.5,0.42
204.61,14.080459770114942,2026-03,52.2,1.03,凌通,49.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-54.63,19.05,-13.56,4952.TW,-185.56,0.5
192.19,15.262582056892779,2026-03,137.10000000000002,4.0,宏觀,139.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,4.76,6.4,6.74,6568.TWO,-185.79,1.34
173.42,4.235474006116208,2026-03,490.50000000000006,13.97,帝寶,138.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-26.4,-12.5,-3.69,6605.TW,-185.92,4.41
182.83,10.610382201939533,2026-03,262.95,7.39,融程電,186.0,38.51%,18.05%,⚪ 中性觀察,📉 獲利侵蝕,2025,4.56,-3.23,19.07,3416.TW,-186.06,1.8
232.47,70.2729044834308,2026-03,76.95,1.8,嘉基,360.5,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-65.38,46.38,-25.1,6715.TW,-186.09,1.02
147.7,8.470394736842104,2026-03,364.8,11.33,可成,206.0,33.00%,13.69%,⚪ 中性觀察,📉 獲利侵蝕,2025,-37.78,-38.46,3.18,2474.TW,-186.16,2.63
195.24,13.65998515219005,2026-03,202.05000000000004,5.73,富鼎,184.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,19.71,9.03,6.37,8261.TW,-186.21,1.57
226.99,9.204218600191755,2026-03,469.34999999999997,13.04,茂達,288.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,31.94,40.71,22.89,6138.TWO,-186.28,3.68
746.29,5.840579599565218,2026-03,51.74999999999999,1.8,欣陸,20.1499996185,13.84%,7.24%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,25.87,560.0,11.98,3703.TW,-186.28999999999996,0.33
205.02,0.0,2026-03,-57.3,-1.72,上亞科技,25.5,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,-129.33,18.42,-20.79,6130.TWO,-186.60000000000002,-0.31
295.15,14.453584018801411,2026-03,127.64999999999999,3.34,聯電,123.0,30.67%,19.78%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-11.97,108.06,2.26,2303.TW,-187.08999999999997,1.29
152.59,0.0,2026-03,-0.5999999999999996,0.21,昶和,13.3999996185,18.12%,2.42%,⚪ 數據不足,📉 獲利侵蝕,2025,-77.66,-34.62,-23.26,1468.TW,-187.21,0.17
249.55,0.0,2026-03,-46.50000000000001,-1.11,德晉,25.8500003815,-8.98%,-223.66%,⚪ 數據不足,⚠️ 獲利稀釋,2025,58.98,62.2,-72.48,3466.TWO,-187.35000000000002,-0.31
254.52,0.0,2026-03,-0.5999999999999996,0.49,磐儀,56.9000015259,41.27%,10.21%,⚪ 數據不足,⚠️ 獲利稀釋,2025,-63.43,66.67,29.3,3594.TWO,-187.85000000000002,-0.07
306.09,44.68302658486708,2026-03,73.35,2.01,大銀微系統,218.5,38.42%,13.23%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,294.12,118.18,20.44,4576.TW,-187.90999999999997,0.96
207.08,9.817671809256664,2026-03,213.89999999999998,4.81,宜特,140.0,25.60%,4.49%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-34.26,18.82,11.44,3289.TWO,-188.26000000000002,2.05
219.52,6.8861607994419645,2026-03,67.19999999999999,1.63,五鼎,30.8500003815,30.15%,7.57%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,27.34,30.65,5.0,1733.TW,-188.87,0.81
147.3,0.0,2026-03,-268.8,-9.56,上福,20.25,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-431.94,-41.67,-4.71,6128.TW,-188.97000000000003,0.28
145.78,4.028436018957346,2026-03,158.25,4.1,百和,42.5,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-13.68,-43.51,2.05,9938.TW,-189.29,0.87
171.96,4.318488529014845,2026-03,111.15,3.02,強信-KY,32.0,33.75%,16.61%,⚪ 中性觀察,📉 獲利侵蝕,2025,48.04,-17.39,6.92,4560.TW,-189.35000000000002,0.76
107.78,12.586339217191096,2026-03,586.35,15.5,營邦,492.0,29.12%,0.48%,⚪ 中性觀察,📉 獲利侵蝕,2025,-38.69,-81.73,-11.96,3693.TWO,-189.51,1.54
205.07,8.480228680323963,2026-03,314.85,8.36,世禾,178.0,36.55%,18.42%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,17.2,15.17,16.17,3551.TWO,-189.9,2.46
200.1,22.539275408784867,2026-03,467.85,13.99,華城,703.0,42.20%,19.22%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-6.3,9.67,20.89,1519.TW,-190.43,3.29
194.32,24.13043383484472,2026-03,24.15,1.13,普安,38.8499984741,43.31%,9.76%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-49.1,3.13,-10.89,2495.TW,-191.19,0.33
174.54,4.291247213470179,2026-03,193.65,5.77,友輝,55.4000015259,28.71%,12.48%,⚪ 中性觀察,📉 獲利侵蝕,2025,-18.35,-17.11,2.41,4933.TWO,-191.64999999999998,1.9
369.13,8.159509202453988,2026-03,122.25,3.77,迎廣,66.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-7.65,177.08,11.78,6117.TW,-192.04999999999998,1.33
286.81,0.0,2026-03,-30.450000000000003,-0.92,創業家,15.8999996185,N/A,N/A,⚪ 數據不足,⚠️ 獲利稀釋,2025,53.77,94.64,-52.73,8477.TWO,-192.17000000000002,-0.03
231.62,6.394763343403827,2026-03,148.95,3.53,幸康,63.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,61.93,39.39,19.44,3332.TWO,-192.23000000000002,1.38
257.27,20.843471208434714,2026-03,184.95,4.85,騰輝電子-KY,257.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,-2.81,64.76,0.88,6672.TW,-192.51,1.73
89.63,0.0,2026-03,-22.8,-0.06,凱衛,26.0,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,-102.22,-103.03,12.63,5201.TWO,-192.66,-0.67
172.74,0.0,2026-03,-106.95,-3.43,揚智,23.4500007629,5.61%,-198.78%,⚪ 數據不足,📉 獲利侵蝕,2025,-35.42,-20.0,-29.93,3041.TW,-192.74,-0.48
190.77,11.755724899637404,2026-03,78.60000000000001,1.34,世德,61.5999984741,19.80%,-4.97%,⚪ 中性觀察,📉 獲利侵蝕,2025,-77.5,-3.47,-9.64,2066.TWO,-194.24,1.96
396.14,0.0,2026-03,-137.10000000000002,-2.87,智崴,94.6999969482,N/A,N/A,⚪ 數據不足,🔄 轉虧為盈,2025,-356.73,201.59,-3.81,5263.TWO,-194.54999999999998,0.67
219.37,6.227967097532315,2026-03,510.59999999999997,14.08,視陽,212.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,39.41,24.03,15.02,6782.TW,-195.34,3.82
218.89,11.718339464004202,2026-03,285.45000000000005,7.1,意德士,223.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,19.42,22.93,19.26,7556.TWO,-195.95999999999998,2.52
192.14,6.333333424166666,2026-03,63.0,1.72,晶采,26.6000003815,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-31.2,-4.35,-0.92,8049.TWO,-196.48999999999998,0.44
206.96,6.40292341912933,2026-03,472.04999999999995,12.71,望隼,201.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,10.57,10.24,16.17,4771.TW,-196.72,3.66
126.74,0.0,2026-03,-69.45,-2.15,鴻華先進-創,31.1499996185,19.82%,-262.93%,⚪ 數據不足,📉 獲利侵蝕,2025,-73.98,-70.0,-51.34,2258.TW,-196.74,-0.51
135.88,3.56955390589895,2026-03,228.6,6.07,僑威,54.4000015259,23.99%,12.10%,⚪ 中性觀察,📉 獲利侵蝕,2025,8.01,-61.08,16.17,3078.TWO,-196.95999999999998,0.72
205.28,6.466817496229261,2026-03,795.6,20.25,南寶,343.0,33.74%,16.17%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-9.03,8.26,0.95,4766.TW,-197.02,6.55
226.47,14.888628370457209,2026-03,127.95000000000002,3.08,正淩,127.0,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,62.03,28.57,29.59,8147.TWO,-197.9,0.9
106.5,35.84905660377358,2026-03,15.9,0.32,遠見,38.0,58.07%,-3.25%,❌ 暫避觀望,🏰 高護城河,2025,-57.53,-91.84,-4.54,3040.TW,-198.34,0.04
548.43,6.3924501424501425,2026-03,421.2,11.19,鮮活果汁-KY,179.5,24.61%,6.32%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,24.88,350.0,2.94,1256.TW,-198.42999999999995,3.24
179.22,6.965174129353233,2026-03,361.8,9.61,鈞興-KY,168.0,33.35%,18.52%,⚪ 中性觀察,📉 獲利侵蝕,2025,4.45,-19.45,0.1,4571.TW,-198.67,2.41
168.9,8.942014397344861,2026-03,147.45,4.38,立端,87.9000015259,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-28.08,-29.91,-3.53,6245.TWO,-198.81,0.75
199.94,6.468110709987967,2026-03,249.29999999999995,6.77,中保科,107.5,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,5.71,0.64,6.29,9917.TW,-199.3,1.6
182.28,10.755813953488373,2026-03,38.7,0.93,裕隆,27.75,30.14%,7.44%,⚪ 中性觀察,📉 獲利侵蝕,2025,-75.14,-17.07,-15.65,2201.TW,-199.35,0.35
253.02,15.034246575342465,2026-03,219.00000000000003,5.99,欣銓,219.5,37.83%,26.59%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,34.97,53.66,7.08,3264.TWO,-199.36,1.95
223.18,8.135593004830508,2026-03,53.1,1.66,樂斯科,28.7999992371,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-3.49,23.53,-10.2,6662.TWO,-199.65,0.21
107.98,2.592592474861111,2026-03,97.2,0.51,大研生醫*,16.7999992371,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-76.4,-92.57,39.1,7780.TW,-200.55,0.13
208.08,7.815845824411134,2026-03,420.30000000000007,10.78,統一超,219.0,34.07%,2.95%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-2.88,6.45,3.79,2912.TW,-201.63000000000002,2.97
110.9,10.484454085321763,2026-03,207.45,9.06,喬山,145.0,48.58%,9.78%,⚪ 中性觀察,📉 獲利侵蝕,2025,13.11,-91.21,13.69,1736.TW,-202.11,0.08
261.03,9.18577964152523,2026-03,130.8,3.92,瀚荃,80.0999984741,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,17.71,58.9,5.25,8103.TW,-202.12999999999997,1.17
176.57,8.378574013753168,2026-03,414.45,11.76,興勤,231.5,39.10%,22.33%,⚪ 中性觀察,📉 獲利侵蝕,2025,-2.81,-25.59,6.85,2428.TW,-202.16,2.21
219.85,6.263650784071764,2026-03,192.29999999999998,5.64,勁豐,80.3000030518,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-14.93,17.61,-7.81,6577.TWO,-202.24,1.67
201.11,7.414530077542735,2026-03,70.19999999999999,1.73,金興精密,34.7000007629,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-37.18,-1.22,0.66,7732.TW,-202.33,0.82
159.18,6.678539626001781,2026-03,168.45000000000002,5.78,互動,75.0,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,2.66,-43.27,6.12,6486.TWO,-202.45000000000002,0.59
244.12,3.546144024911504,2026-03,237.30000000000004,5.37,台灣虎航,56.0999984741,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,-10.95,41.46,2.9,6757.TW,-202.66,2.91
198.02,13.758647194465794,2026-03,195.15000000000003,5.28,晶技,179.0,32.18%,14.07%,⚪ 中性觀察,📉 獲利侵蝕,2025,-15.57,-5.07,5.34,3042.TW,-203.09,1.32
222.57,23.792160437556973,2026-03,164.55,4.37,昇陽半導體,261.0,N/A,N/A,❌ 暫避觀望,⚠️ 獲利稀釋,2025,51.58,19.4,26.97,8028.TW,-203.17,1.61
236.89,3.322122628019432,2026-03,200.7,6.04,洛��,44.4500007629,N/A,N/A,⚪ 中性觀察,⚠️ 獲利稀釋,2025,37.27,33.56,1.41,8077.TWO,-203.32999999999998,1.95
158.08,1.9604761520727603,2026-03,667.9499999999999,18.83,寬宏藝術,87.3000030518,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,242.99,-45.41,78.68,6596.TWO,-203.49,2.08
174.36,4.416688127736286,2026-03,582.4499999999999,14.92,拓凱,171.5,32.65%,10.54%,⚪ 中性觀察,📉 獲利侵蝕,2025,-20.89,-29.35,-2.91,4536.TW,-203.71,3.61
200.72,8.235738571968266,2026-03,397.04999999999995,10.2,上品,218.0,28.63%,14.44%,⚪ 中性觀察,📉 獲利侵蝕,2025,-52.93,-3.08,-26.81,4770.TW,-203.8,2.52
120.7,0.0,2026-03,-56.85,-1.84,聚積,51.2000007629,39.78%,-22.71%,⚪ 數據不足,🔄 轉虧為盈,2025,-757.14,-83.33,-19.18,3527.TWO,-204.03,0.01
169.3,0.0,2026-03,-5.25,0.06,威健生技,17.6000003815,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,20.0,-35.0,16.55,6661.TWO,-204.3,-0.27
136.36,4.627507054011462,2026-03,52.35,1.43,百和興業-KY,16.1499996185,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,55.43,-68.52,8.24,8404.TW,-204.88,0.17
121.25,9.136212624584719,2026-03,90.3,3.67,台耀,55.0,41.59%,21.37%,⚪ 中性觀察,📉 獲利侵蝕,2025,180.15,-84.0,2.54,4746.TW,-205.25,0.16
222.99,12.126622881201298,2026-03,46.2,1.34,精聯,37.3499984741,32.08%,2.52%,⚪ 中性觀察,⚠️ 獲利稀釋,2025,7.2,17.65,0.59,3652.TW,-205.34,0.4
180.5,29.495414243944953,2026-03,32.7,0.76,盛群,64.3000030518,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,213.64,-25.0,22.23,6202.TW,-205.5,0.3
170.48,11.829268292682928,2026-03,30.749999999999996,0.72,光譜,24.25,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,2.44,-35.29,-5.88,5381.TWO,-205.76999999999998,0.22
172.58,20.29850746268657,2026-03,50.24999999999999,1.58,東研信超,68.0,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,205.88,-33.33,8.46,6840.TWO,-205.91000000000003,0.12
110.07,8.221925133689838,2026-03,56.1,2.12,橙的,30.75,42.45%,4.92%,⚪ 中性觀察,📉 獲利侵蝕,2025,13.37,-95.96,21.26,4554.TWO,-206.02999999999997,0.04
123.19,0.0,2026-03,-16.8,-0.36,得利影,14.5500001907,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,36.84,-83.33,-7.24,6144.TWO,-206.51999999999998,-0.22
73.39,0.0,2026-03,-28.650000000000002,-0.47,全譜,18.3999996185,N/A,N/A,⚪ 數據不足,📉 獲利侵蝕,2025,44.71,-133.33,19.96,6228.TWO,-206.72000000000003,-0.07
603.64,52.0976353928299,2026-03,196.64999999999998,6.22,波若威,683.0,18.26%,5.03%,❌ 暫避觀望,⚠️ 獲利稀釋,2025,8.17,396.72,14.65,3163.TWO,-206.91999999999996,3.03
156.93,106.8181818181818,2026-03,1.6500000000000001,0.07,華興,11.75,N/A,N/A,❌ 暫避觀望,📉 獲利侵蝕,2025,-87.27,-50.0,-10.97,6164.TW,-206.93,0.05
134.38,0.0,2026-03,-444.0,-15.61,浩鼎,26.5499992371,-76.10%,-2289.99%,⚪ 數據不足,📉 獲利侵蝕,2025,-77.68,-72.68,-6.55,4174.TWO,-207.06,-3.35
195.47,10.582655619796748,2026-03,110.7,3.18,晶焱,78.0999984741,N/A,N/A,⚪ 中性觀察,📉 獲利侵蝕,2025,-30.29,-11.67,-10.51,6411.TWO,-207.14,0.54
