股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
2345.TW      智邦           1590.0         20        63.64          26.85        1        -2124 📈 持有                
2347.TW      聯強             78.4          4        53.85           3.33        3        14145 📉 觀望/賣出             
2348.TW      海悅             82.9         14        66.67          13.14        2          244 📈 持有                
2349.TW      錸德             14.4          3         62.5          18.01        2         1278 📈 持有                
2351.TW      順德             94.2          5        76.47          29.64        1         2562 📈 持有                
2352.TW      佳世達            24.3          3         60.0           7.47        4          644 📉 觀望/賣出             
2353.TW      宏��           28.35         11         50.0           3.14        2        -9093 📈 持有                
2354.TW      鴻準             53.2          3        45.45            0.2        5          817 📉 觀望/賣出             
2355.TW      敬鵬            47.05         19        65.22          15.23        1         2047 📈 持有                
2356.TW      英業達           43.45          6        58.82           5.25        2        11531 📈 持有                
2357.TW      華碩            578.0          6        44.44           6.78        5        -1843 📉 觀望/賣出             
2359.TW      所羅門           116.5          3         50.0           2.08        3         -363 📉 觀望/賣出             
2360.TW      致茂           1595.0         15        70.59           51.9        0        -1123 📈 持有                
2363.TW      矽統             51.0          6        52.63          12.13        3          515 📉 觀望/賣出             
2365.TW      昆盈            34.95          3        57.14            8.0        3          394 📉 觀望/賣出             
2367.TW      燿華             72.1         14        58.06           79.8        0         3138 📈 持有                
2368.TW      金像電          1005.0         12         62.5          25.74        1        -1810 📈 持有                
2369.TW      菱生             32.5          4         80.0          37.13        2         3634 📈 持有                
2371.TW      大同             31.2          3         87.5          31.57        1        -1078 📉 觀望/賣出             
2374.TW      佳能             71.0         10        58.82           1.78        2         -735 📉 觀望/賣出             
2375.TW      凱美             82.6          3        42.86           3.16        2        -1070 📉 觀望/賣出             
2376.TW      技嘉            247.5          4        52.94           6.77        3         5981 📈 持有                
2377.TW      微星             94.3          8        47.37          -1.32        3        -2917 📈 持有                
2379.TW      瑞昱            476.5         20         20.0          -6.45        2          722 📈 持有                
2380.TW      虹光             6.67          4        42.86          16.63        2            1 📉 觀望/賣出             
2382.TW      廣達            286.5         20        45.45          -4.28        2         1339 📉 觀望/賣出             
2383.TW      台光電          2890.0         18        61.54          61.45        0        -1060 📈 持有                
2385.TW      群光            120.5          8        68.75           6.47        2        -1366 📉 觀望/賣出             
2387.TW      精元            45.05         17         60.0          14.63        0         -280 📈 持有                
2388.TW      威盛             50.3          8        53.85           4.68        2         2206 📈 持有                
2390.TW      云辰            11.25          6        42.86          15.04        4           21 📈 持有                
2392.TW      正崴             36.6          3        46.15           4.78        4          773 📉 觀望/賣出             
2393.TW      億光             68.6         18        47.83          10.74        2         2228 📈 持有                
2395.TW      研華            342.0         14         52.0          14.56        1          691 📉 觀望/賣出             
2397.TW      友通             54.8         12        27.27          -4.93        3           17 📉 觀望/賣出             
2399.TW      映泰            33.85          4         50.0          -1.54        3         6291 📉 觀望/賣出             
2401.TW      凌陽             20.9          5        46.67            5.3        3           17 📉 觀望/賣出             
2404.TW      漢唐            915.0          3         50.0           5.46        3        -5331 📉 觀望/賣出             
2405.TW      輔信             15.1         18          0.0            0.0        0         1043 📉 觀望/賣出             
2406.TW      國碩            36.45          4         50.0          23.32        3         8736 📉 觀望/賣出             
2408.TW      南亞科           260.0          8        64.29          20.65        1        -2666 📈 持有                
2409.TW      友達            15.75          9        46.67           0.92        3      -128446 📉 觀望/賣出             
2412.TW      中華電           135.5         18         60.0           0.37        0         6650 📉 觀望/賣出             
2413.TW      環科             58.0          3         60.0           5.42        1          728 📉 觀望/賣出             
2414.TW      精技             44.1          5        64.71           2.96        2           12 📉 觀望/賣出             
2419.TW      仲琦             31.7          5        63.64          24.23        3          457 📈 持有                
2420.TW      新巨             52.0          4        55.56          -0.46        3          361 📉 觀望/賣出             
2421.TW      建準            144.5          6        38.46          -8.86        3        -5341 📉 觀望/賣出             
2423.TW      固緯            48.35         20         25.0          -3.27        2          -17 📈 持有                
2424.TW      隴華            28.15          3         50.0          10.05        2            0 📉 觀望/賣出             
2425.TW      承啟             31.0          7        55.56            1.1        2          252 📈 持有                
2426.TW      鼎元             34.7          6        63.64           4.96        2         7598 📉 觀望/賣出             
2427.TW      三商電           23.95          6        54.55           1.14        3          -73 📉 觀望/賣出             
2428.TW      興勤            162.0          3         50.0           4.13        4          -24 📉 觀望/賣出             
2429.TW      銘旺科           48.85         15          0.0            0.0        0         -260 📉 觀望/賣出             
2431.TW      聯昌            12.85          8         62.5          25.52        1          184 📈 持有                
2432.TW      倚天酷��-創       27.85         17        71.43          13.44        1           -2 📈 持有                
2434.TW      統懋            29.45         16         40.0          -1.83        3           -4 📉 觀望/賣出             
2436.TW      偉詮電            66.1          7         62.5           5.15        3         3671 📈 持有                
2438.TW      翔耀             23.2          3        33.33           0.38        5           12 📉 觀望/賣出             
2439.TW      美律             83.8          3        54.55            3.9        2         -341 📉 觀望/賣出             
2440.TW      太空梭            14.9          3         60.0           8.38        3          119 📉 觀望/賣出             
2441.TW      超豐             95.3          4        68.75          17.55        3         -737 📈 持有                
2442.TW      新美齊           20.45         11         50.0           3.81        0          588 📈 持有                
2444.TW      兆勁             14.0          6         50.0          13.62        1          -39 📈 持有                
2449.TW      京元電子          316.0          3        54.55           3.85        4        -3920 📈 持有                
2451.TW      創見            309.0          4         60.0          40.92        1         4163 📈 持有                
2453.TW      凌群             55.1          4        36.36           4.36        4         -121 📉 觀望/賣出             
2454.TW      聯發科          1680.0         14        53.33           1.97        1        -4708 📉 觀望/賣出             
2455.TW      全新            227.0          4        66.67          37.13        2        -7654 📉 觀望/賣出             
2457.TW      飛宏            27.95          4        57.14          19.19        2         1001 📉 觀望/賣出             
2458.TW      義隆            136.5          6        54.55          13.61        4         -556 📉 觀望/賣出             
2460.TW      建通             25.2          4        33.33          -3.51        2          -68 📉 觀望/賣出             
2461.TW      光群雷            16.6          4         50.0          -1.09        2          419 📈 持有                
2464.TW      盟立             77.0         13        52.38           4.23        3         9370 📈 持有                
2465.TW      麗臺             65.8         17        100.0          20.07        0          165 📈 持有                
2466.TW      冠西電            52.0          7         75.0           2.31        1           54 📈 持有                
2467.TW      志聖            371.5          7         62.5          45.98        1         -187 📉 觀望/賣出             
2468.TW      華經            40.85         19        100.0           1.49        0         -287 📈 持有                
2472.TW      立隆電           128.0          4         62.5           6.06        3         1265 📉 觀望/賣出             
2474.TW      可成            188.0          3         50.0          -1.48        3        -2977 📉 觀望/賣出             
2476.TW      鉅祥             86.0          4        41.67           6.86        3          258 📈 持有                
2478.TW      大毅             71.9          4        53.85           6.01        4          682 📈 持有                
2480.TW      敦陽科           143.0          5         50.0           2.14        2         -155 📉 觀望/賣出             
2481.TW      強茂            101.0          5         40.0          -2.73        3        10172 📈 持有                
2482.TW      連宇            16.15          3        28.57           3.76        3           30 📈 持有                
2483.TW      百容            21.55          5         60.0          13.26        4          -16 📉 觀望/賣出             
2484.TW      希華             27.9          3        66.67          35.21        2          365 📈 持有                
2485.TW      兆赫             80.1          9        76.19          76.87        1         -484 📈 持有                
2486.TW      一詮            161.0          7        72.22          52.45        1         7442 📈 持有                
2489.TW      瑞軒             42.9         17        71.43          91.52        0        -3529 📈 持有                
2491.TW      吉祥全            16.7          5        61.54            9.4        2          -23 📈 持有                
2492.TW      華新科           137.0          4        44.44          14.12        1        -6009 📉 觀望/賣出             
2493.TW      揚博            116.5          4        54.55          13.72        4          173 📈 持有                
2495.TW      普安             39.5          4        66.67          32.94        2        -2578 📈 持有                
2498.TW      宏達電            41.2         19          0.0            0.0        0          698 📉 觀望/賣出             
2501.TW      國建            23.25          5        46.15           0.51        3         1478 📈 持有                
2504.TW      國產            37.95          4         60.0            5.0        2        -1253 📉 觀望/賣出             
2515.TW      中工            14.15         20        52.94          11.39        1       -12641 📉 觀望/賣出             
2520.TW      冠德             31.7          4         40.0          -0.97        5          167 📉 觀望/賣出             
2535.TW      達欣工            72.3          4        57.14           8.31        2          -57 📉 觀望/賣出             
2542.TW      興富發           35.85         14         50.0          -0.79        2          606 📉 觀望/賣出             
2543.TW      皇昌             69.6          9        66.67          17.21        3         -697 📉 觀望/賣出             
2547.TW      日勝生            10.9         11        46.67            0.5        4          806 📉 觀望/賣出             
2548.TW      華固            116.5         12        70.59           8.37        0          886 📈 持有                
2597.TW      潤弘            152.0         14         37.5            0.3        2        -1616 📉 觀望/賣出             
2601.TW      益航             6.12          3         40.0          18.75        5          253 📉 觀望/賣出             
2603.TW      長榮            217.5         12         60.0          15.38        0        18769 📈 持有                
2605.TW      新興            43.35         16        65.22          41.36        1        30359 📈 持有                
2606.TW      裕民             60.5         11        68.75           3.93        2         -271 📉 觀望/賣出             
2607.TW      榮運             52.9         19          0.0          -4.04        1         -837 📉 觀望/賣出             
2609.TW      陽明             56.5          8        69.23          11.18        2       -18883 📉 觀望/賣出             
2610.TW      華航             18.7          8        53.33           2.96        2       -20957 📉 觀望/賣出             
2612.TW      中航             58.1         20        45.45          -6.18        2        -1345 📉 觀望/賣出             
2613.TW      中櫃             24.4          8        38.46          -2.12        3          221 📉 觀望/賣出             
2615.TW      萬海             78.5         13        53.33           5.36        2         -116 📉 觀望/賣出             
2616.TW      山隆            17.35          3         60.0           2.24        2          -82 📉 觀望/賣出             
2617.TW      台航            31.95         18        42.86           0.32        1          542 📈 持有                
2618.TW      長榮航           34.65          7         50.0           2.99        3        16258 📈 持有                
2630.TW      亞航             51.1          3        54.55           6.67        4           74 📈 持有                
2633.TW      台灣高鐵          26.15          7        33.33          -2.75        4        -7383 📈 持有                
2634.TW      漢翔             50.2          8        53.33            1.1        2        -1883 📉 觀望/賣出             
2637.TW      慧洋-KY          71.7         11        72.73           2.13        2          428 📈 持有                
2640.TWO     大車隊           144.5         16        77.78          14.21        1           -5 📈 持有                
2641.TWO     正德             18.8         12         60.0           -0.0        1          128 📉 觀望/賣出             
2645.TW      長榮航太          155.0          5        43.75           5.79        2          611 📉 觀望/賣出             
2646.TW      星宇航空          21.45         16          0.0          -0.87        1         1202 📉 觀望/賣出             
2723.TW      美食-KY          70.8          5        53.85           5.34        3           -9 📉 觀望/賣出             
2724.TWO     藝舍-KY          19.8          6         50.0          -2.72        3            0 📈 持有                
2726.TWO     雅茗-KY          10.3         12         50.0          -2.46        2            5 📈 持有                
2739.TW      寒舍            33.95          6        46.15          -4.54        3            1 📉 觀望/賣出             
2740.TWO     天蔥             40.5          5         61.9          47.51        3            0 📉 觀望/賣出             
2743.TWO     山富             71.9         19          0.0            0.0        0           63 📉 觀望/賣出             
2752.TWO     豆府            213.0          8         45.0           0.46        2           -2 📉 觀望/賣出             
2755.TWO     揚秦            143.0          7        63.16          23.72        3          -38 📉 觀望/賣出             
2801.TW      彰銀             20.6          4        57.14           2.57        4        -4367 📉 觀望/賣出             
2812.TW      台中銀            20.4          3         50.0           0.75        4        -8257 📉 觀望/賣出             
2820.TW      華票             16.8          7         50.0           3.94        3         -405 📉 觀望/賣出             
2834.TW      臺企銀           15.05          7         60.0           2.55        1       -51575 📉 觀望/賣出             
2836.TW      高雄銀            12.1          3        58.33           2.82        3        -1684 📉 觀望/賣出             
2838.TW      聯邦銀           20.15         19        68.18           7.75        0         -595 📈 持有                
2845.TW      遠東銀           12.35          4         62.5           1.19        1         1055 📉 觀望/賣出             
2851.TW      中再保           30.35          7        68.42           7.16        2         1300 📈 持有                
2852.TW      第一保           25.85          3         50.0          -3.67        4        -1177 📉 觀望/賣出             
2855.TW      統一證            32.9          4        70.59            9.0        3         5397 📈 持有                
2867.TW      三商壽            7.58          6        61.11           1.22        3       -10642 📉 觀望/賣出             
2880.TW      華南金            33.3          5        63.16          10.17        3         4143 📉 觀望/賣出             
2881.TW      富邦金            88.2          5        55.56           -0.3        1        -4427 📉 觀望/賣出             
2882.TW      國泰金            71.6         18         40.0          -5.56        2       -11837 📉 觀望/賣出             
2883.TW      凱基金           19.95         10        59.09          10.93        2        -5678 📉 觀望/賣出             
2884.TW      玉山金            31.7          5        56.25           2.82        4       -24145 📉 觀望/賣出             
2885.TW      元大金           44.25          3        58.82           7.76        4        -9547 📉 觀望/賣出             
2886.TW      兆豐金           38.95          4        45.45           0.36        3         2348 📉 觀望/賣出             
2887.TW      台新新光金         24.45         15        63.64           8.37        1       -53366 📉 觀望/賣出             
2887I.TW     未知             9.32         17        33.33          -0.32        2        -2679 📈 持有                
2889.TW      國票金           16.05          3        55.56           1.96        4        -4026 📉 觀望/賣出             
2890.TW      永豐金            31.7         19        73.68           7.51        1         1062 📉 觀望/賣出             
2891.TW      中信金            51.6          5        47.37           1.71        3        -3514 📉 觀望/賣出             
2892.TW      第一金            28.6          4         37.5           0.33        3         8744 📉 觀望/賣出             
2897.TW      王道銀行            9.9         17        69.23            8.2        1        -4189 📈 持有                
2903.TW      遠百            23.25          8         60.0           3.13        2          688 📈 持有                
2905.TW      三商             14.2          3         50.0           0.63        5        -2420 📉 觀望/賣出             
2915.TW      潤泰全            49.0          5        54.55           3.74        2        -4557 📉 觀望/賣出             
2923.TW      鼎固-KY          17.8          3         50.0          14.12        4         -361 📉 觀望/賣出             
2924.TWO     宏太-KY         18.15          3         20.0          -9.84        5            0 📉 觀望/賣出             
2929.TW      淘帝-KY          6.52          5        42.86          -0.13        2         -155 📉 觀望/賣出             
2939.TW      永邑-KY          26.0          6         20.0           0.24        2           43 📉 觀望/賣出             
2941.TWO     米斯特            41.0         18          0.0          -7.64        1           -1 📈 持有                
2948.TWO     寶陞             39.6          3        57.14          -2.95        6            0 📉 觀望/賣出             
2949.TWO     欣新網            61.9         19        33.33          -5.81        2            0 📉 觀望/賣出             
3002.TW      歐格            20.25          6         30.0          -7.47        4          223 📉 觀望/賣出             
3003.TW      健和興           49.95          5        47.37          -5.94        4          -12 📉 觀望/賣出             
3004.TW      豐達科           104.5          3         37.5          -3.14        4          -35 📉 觀望/賣出             
3005.TW      神基            131.5          4         45.0          16.37        5        -6705 📉 觀望/賣出             
3006.TW      晶豪科           217.0          3        83.33           4.11        1         9258 📉 觀望/賣出             
3008.TW      大立光          2320.0          3        44.44           2.31        2         -278 📉 觀望/賣出             
3010.TW      華立            135.5          8        73.91          15.79        2         1260 📈 持有                
3011.TW      今皓            12.75         19          0.0            0.0        0          331 📈 持有                
3013.TW      晟銘電            97.9         20          0.0            0.0        0         -767 📉 觀望/賣出             
3014.TW      聯陽            117.5          6        54.55           2.11        3         -891 📉 觀望/賣出             
3015.TW      全漢             51.1          9         50.0           1.61        2           83 📉 觀望/賣出             
3016.TW      嘉晶             64.2          8        55.56          20.29        3          946 📈 持有                
3017.TW      奇鋐           2015.0         19         64.0          38.01        0         -104 📈 持有                
3018.TW      隆銘綠能           12.3          8         60.0           6.84        2            0 📉 觀望/賣出             
3019.TW      亞光            132.5         18         37.5          -4.61        1         -372 📉 觀望/賣出             
3022.TW      威強電            68.5          5        64.71          17.93        2          445 📈 持有                
3023.TW      信邦            245.5          6        69.23           5.59        2          434 📈 持有                
3025.TW      星通             64.6         11        66.67           3.73        2          122 📈 持有                
3028.TW      增你強            56.5          3        42.86           8.66        4          737 📉 觀望/賣出             
3029.TW      零壹            111.5          7        46.67           4.48        2          211 📈 持有                
3030.TW      德律            263.5         14        66.67          46.39        0        -2099 📈 持有                
3031.TW      佰鴻             23.4         11        58.82          17.88        2          710 📈 持有                
3032.TW      偉訓             64.5         18         20.0          -5.54        3         -776 📉 觀望/賣出             
3033.TW      威健             35.2          7        53.85          13.92        3         1570 📈 持有                
3034.TW      聯詠            373.5          3        57.14           0.16        5           98 📉 觀望/賣出             
3035.TW      智原            160.5          8        58.82           0.18        2          910 📈 持有                
3036.TW      文曄            250.0         14         72.0          57.23        0         3605 📈 持有                
3037.TW      欣興            581.0          4        76.92          38.27        2         6569 📉 觀望/賣出             
3038.TW      全台             22.0         16        66.67           1.91        0         -477 📈 持有                
3040.TW      遠見             48.5          4         62.5          16.71        2         -145 📈 持有                
3041.TW      揚智            23.95         11        35.71            1.5        1          439 📈 持有                
3042.TW      晶技             93.4          8        59.09           9.35        2         1596 📈 持有                
3044.TW      健鼎            366.0         18        46.67          -4.61        2        -2741 📉 觀望/賣出             
3045.TW      台灣大           109.5          8        61.54            1.9        2         7258 📈 持有                
3048.TW      益登            42.55         18         75.0          11.13        1         -940 📈 持有                
3049.TW      精金             16.4          4         70.0          43.68        1         2801 📉 觀望/賣出             
3054.TW      立萬利            86.0         19        70.83          175.2        0           -3 📈 持有                
3056.TW      富華新            14.5         11         25.0          -1.17        1         -357 📉 觀望/賣出             
3057.TW      喬鼎             18.3          8        71.43          20.05        1          -60 📈 持有                
3058.TW      立德             10.5          3         50.0          -3.25        2          428 📉 觀望/賣出             
3059.TW      華晶科           37.85          5        61.54            7.6        2          706 📉 觀望/賣出             
3060.TW      銘異            33.35          4         50.0          -0.09        2          521 📉 觀望/賣出             
3062.TW      建漢            24.15          5        58.82           3.52        2          599 📉 觀望/賣出             
3064.TWO     泰偉            31.65          3        33.33          -1.83        4            0 📉 觀望/賣出             
3066.TWO     李洲             24.0          6         65.0          74.23        2          110 📈 持有                
3067.TWO     全域             17.3          3          0.0          -9.88        6            0 📉 觀望/賣出             
3071.TWO     協禧            26.05          5        55.56           1.36        2          267 📈 持有                
3073.TWO     天方能源           28.8          6        33.33           4.42        3           12 📉 觀望/賣出             
3078.TWO     僑威             59.6         18        33.33          -3.66        2         -764 📉 觀望/賣出             
3081.TWO     聯亞           1540.0         12        68.75         109.63        1          274 📉 觀望/賣出             
3083.TWO     網龍             28.0         12         50.0           0.14        1           33 📉 觀望/賣出             
3085.TWO     新零售            11.4         15          0.0            0.0        0            0 📉 觀望/賣出             
3086.TWO     華義            281.0          5         37.5          -1.65        4          208 📉 觀望/賣出             
3088.TWO     艾訊             83.1          8        44.44           3.68        2          439 📈 持有                
3090.TW      日電貿            99.4          7        45.45           7.54        2         2771 📈 持有                
3092.TW      鴻碩            33.35         15         50.0          -2.06        0         -151 📉 觀望/賣出             
3093.TWO     港建*            53.9         14        69.23         111.37        0         -194 📈 持有                
3094.TW      聯傑            23.85         10        52.94           1.64        2          -17 📈 持有                
3105.TWO     穩懋            354.5          3         50.0           6.23        2       -10156 📉 觀望/賣出             
3131.TWO     弘塑           2260.0          8        57.89          28.45        2          152 📈 持有                
3135.TW      凌航            143.0          4        55.56           21.6        2         2111 📉 觀望/賣出             
3138.TW      耀登            185.5          4         40.0           1.07        2            2 📉 觀望/賣出             
3141.TWO     晶宏            45.65          3        44.44           8.06        4           63 📉 觀望/賣出             
3147.TWO     大綜            174.0          7         70.0          -1.33        3            6 📉 觀望/賣出             
3149.TW      正達             44.5          8         50.0          12.94        2         -919 📉 觀望/賣出             
3152.TWO     璟德            141.5          3         60.0           -0.6        1          161 📉 觀望/賣出             
3158.TWO     嘉實             92.4         20         50.0          -1.46        2           -5 📈 持有                
3162.TWO     精確             57.1         20          0.0          -7.12        1          985 📉 觀望/賣出             
3163.TWO     波若威           918.0         17         70.0         137.82        0        -2613 📈 持有                
3167.TW      大量            357.0         20        64.29           20.2        0        -1251 📈 持有                
3168.TW      眾福科            41.0          6        46.15           0.29        3           -5 📉 觀望/賣出             
3169.TWO     亞信             99.3          3         37.5          -9.52        3           91 📉 觀望/賣出             
3171.TWO     炎洲流通           61.9         16        76.47          23.73        1          -57 📈 持有                
3176.TWO     基亞             35.0          3        54.55          14.01        4          104 📈 持有                
3178.TWO     公準             53.5          6        36.36          -8.81        5          -15 📉 觀望/賣出             
3189.TW      景碩            383.5         10        61.54          62.57        1         -912 📉 觀望/賣出             
3191.TWO     雲嘉南           13.95         12          0.0            0.0        0          -10 📉 觀望/賣出             
3205.TWO     佰研             50.3         12        46.67          -2.73        2          -21 📉 觀望/賣出             
3206.TWO     志豐            37.65          4         50.0          11.78        4          -35 📉 觀望/賣出             
3207.TWO     耀勝             68.5          3        54.55           21.0        3           19 📉 觀望/賣出             
3209.TW      全科            43.25          3        63.64           4.95        4         7205 📉 觀望/賣出             
3211.TWO     順達            303.5          9        33.33         -15.19        4          950 📉 觀望/賣出             
3213.TWO     茂訊            103.0         17        61.54          -4.54        2           41 📈 持有                
3217.TWO     優群            158.5          3        61.54           1.05        4         -541 📈 持有                
3218.TWO     大學光           140.0         14        46.15          -0.02        1            9 📈 持有                
3219.TWO     倚強科            66.1          9        45.45           4.05        2            2 📈 持有                
3221.TWO     台嘉碩           33.45          4         50.0           6.17        3          748 📉 觀望/賣出             
3226.TWO     龍鋒             49.0         20          0.0            0.0        0           -1 📉 觀望/賣出             
3227.TWO     原相            190.5          3         37.5           -2.5        6         -268 📉 觀望/賣出             
3228.TWO     金麗科           124.5          6        33.33           0.82        1           -4 📉 觀望/賣出             
3229.TW      晟鈦            17.75         18          0.0            0.0        0           -7 📉 觀望/賣出             
3230.TWO     錦明             41.7         13         50.0           0.37        1         -132 📉 觀望/賣出             
3231.TW      緯創            127.5          4        41.67           1.51        3        17923 📉 觀望/賣出             
3234.TWO     光環             93.5         12        65.22          80.65        1        -2139 📉 觀望/賣出             
3236.TWO     千如             33.2          3        71.43          19.87        1         -135 📉 觀望/賣出             
3252.TWO     海灣             20.4         19         48.0           8.47        1            7 📈 持有                
3257.TW      虹冠電            56.6          8        53.85           3.27        2          -48 📈 持有                
3260.TWO     威剛            525.0          3         80.0          21.42        1          719 📉 觀望/賣出             
3264.TWO     欣銓            154.0          8        52.94          16.09        2          327 📈 持有                
3265.TWO     台星科           138.5          3        64.29          12.41        3          217 📈 持有                
3266.TW      昇陽            13.25         16         50.0          -3.56        1          -52 📉 觀望/賣出             
3268.TWO     海德威           15.05         19          0.0          -3.47        1            3 📉 觀望/賣出             
3285.TWO     微端            29.15         11        66.67           0.87        1            2 📈 持有                
3288.TWO     點晶             15.5         15          0.0          -4.08        1            0 📈 持有                
3289.TWO     宜特            145.0         12         62.5           3.88        2         -187 📉 觀望/賣出             
3290.TWO     東浦            44.55         16        42.86          -6.75        1          -78 📉 觀望/賣出             
3293.TWO     鈊象            743.0          4        41.18           3.89        4          742 📈 持有                
3297.TWO     杭特            36.95         18         40.0          -1.97        1            3 📉 觀望/賣出             
3305.TW      昇貿            108.5          4        46.15           7.12        3          650 📈 持有                
3306.TWO     鼎天            49.15          3        36.36            0.4        4           72 📈 持有                
3308.TW      聯德             21.6          5        28.57          -2.78        2           26 📉 觀望/賣出             
3310.TWO     佳穎             74.2          9         62.5           2.78        2          -10 📉 觀望/賣出             
3312.TW      弘憶股           36.95         10        33.33           2.54        2            2 📈 持有                
3313.TWO     斐成             13.0         13         50.0          -1.52        0         -519 📈 持有                
3317.TWO     尼克森            46.5          4        46.67          15.22        3         -350 📉 觀望/賣出             
3322.TWO     建舜電           13.15          5        61.54           4.26        2          -27 📉 觀望/賣出             
3323.TWO     加百裕           35.15         20         50.0          -6.46        1          414 📉 觀望/賣出             
3324.TWO     雙鴻           1070.0          3         40.0          12.66        5         -592 📈 持有                
3338.TW      泰碩             66.1         19         62.5          24.02        0          249 📈 持有                
3339.TWO     泰谷             32.9          6         37.5           6.87        3         -549 📈 持有                
3354.TWO     律勝            28.45          6         50.0          22.46        3         -558 📉 觀望/賣出             
3357.TWO     臺慶科           164.0          4        63.64          17.31        2         -709 📉 觀望/賣出             
3360.TWO     尚立             15.3          3          0.0          -3.23        1          184 📉 觀望/賣出             
3363.TWO     上詮            668.0         16        62.07          60.58        0        -1440 📈 持有                
3372.TWO     典範             22.8          9        53.33          10.61        2          148 📈 持有                
3374.TWO     精材            168.0          4        16.67          -4.91        4        -1186 📉 觀望/賣出             
3376.TW      新日興           230.5          9         50.0           7.49        2         5892 📈 持有                
3379.TWO     彬台             39.1         20          0.0            0.0        0           51 📉 觀望/賣出             
3380.TW      明泰            36.65         11        42.86          11.42        2         3077 📈 持有                
3390.TWO     旭軟            22.05          5        36.36            4.0        2           40 📉 觀望/賣出             
3406.TW      玉晶光           448.5          3         75.0           8.24        2          407 📈 持有                
3413.TW      京鼎            305.0          5        42.86           3.46        3          183 📉 觀望/賣出             
3416.TW      融程電           150.5          5        43.75            1.4        4           18 📉 觀望/賣出             
3419.TW      譁裕             16.3          3        58.33           2.98        4          -12 📈 持有                
3430.TWO     奇鈦科            82.2          4         50.0          25.32        2          104 📈 持有                
3432.TW      台端            16.25          3        55.56          30.91        3           14 📉 觀望/賣出             
3437.TW      榮創            24.75          8         40.0           0.46        2         -145 📉 觀望/賣出             
3438.TWO     類比科            46.5         19        33.33          -2.72        0         -135 📈 持有                
3441.TWO     聯一光            31.7         20         50.0          -1.51        1            5 📉 觀望/賣出             
3443.TW      創意           2610.0          9         50.0           3.29        2          266 📉 觀望/賣出             
3444.TWO     利機             64.1          3        66.67          12.16        2          -15 📈 持有                
3447.TW      展達            41.45         15         50.0          -6.57        1           54 📈 持有                
3450.TW      聯鈞            279.0          3        33.33          -8.75        4        -1383 📉 觀望/賣出             
3454.TW      晶睿             99.4         19        57.14            0.4        0            4 📈 持有                
3455.TWO     由田            126.5         15         50.0          -0.95        2         -598 📈 持有                
3465.TWO     進泰電子          42.85         15        66.67          -1.79        1           -1 📉 觀望/賣出             
3466.TWO     德晉             36.5         14         50.0           0.28        1          420 📈 持有                
3481.TW      群創             27.3          4        72.73          33.28        2      -362926 📉 觀望/賣出             
3483.TWO     力致             83.9          5        36.36          -5.19        6          123 📈 持有                
3489.TWO     森寶             23.1          3         60.0           16.4        2          -52 📉 觀望/賣出             
3490.TWO     單井            25.35          6         55.0          -6.75        5           59 📈 持有                
3491.TWO     昇達科          1400.0          7        70.37          92.21        1          -92 📈 持有                
3492.TWO     長盛            24.25          4        33.33           4.49        4         -127 📉 觀望/賣出             
3498.TWO     陽程             75.1         18        64.29          47.83        0        -1702 📈 持有                
3499.TWO     環天科            18.6          4         40.0            4.9        4           -2 📈 持有                
3501.TW      維熹            48.75         17          0.0            0.0        0         -186 📉 觀望/賣出             
3504.TW      揚明光            59.6          3         60.0           5.44        3         -223 📈 持有                
3508.TWO     位速             52.3         20        69.23         116.56        0         -186 📈 持有                
3515.TW      華擎            220.0          8         40.0           0.76        3          131 📈 持有                
3516.TWO     亞帝歐            19.3          3        42.86          -2.28        7           -3 📉 觀望/賣出             
3521.TWO     台鋼建設           13.7          8        54.55           5.79        2           58 📉 觀望/賣出             
3523.TWO     迎輝             16.0          3         25.0           0.61        3            3 📉 觀望/賣出             
3526.TWO     凡甲            296.0          8        52.17           7.67        3          545 📈 持有                
3528.TW      安馳             63.0          4        36.36           0.53        3          -69 📉 觀望/賣出             
3529.TWO     力旺           2775.0         19        65.38          51.64        0         -236 📈 持有                
3530.TW      晶相光            61.9         14        100.0           3.51        0           41 📈 持有                
3532.TW      台勝科           153.0          5         75.0          42.62        2          152 📈 持有                
3533.TW      嘉澤           2030.0         16        65.22          24.21        1         -475 📈 持有                
3535.TW      晶彩科           124.5          8        66.67           23.9        3        -1501 📉 觀望/賣出             
3540.TWO     曜越            29.05         16        33.33          -4.16        1          -98 📉 觀望/賣出             
3541.TWO     西柏             23.9          5        57.14           4.55        3            3 📈 持有                
3543.TW      州巧             51.9          5         40.0           9.04        2         -139 📈 持有                
3545.TW      敦泰            43.55          4        27.27           1.34        3           49 📉 觀望/賣出             
3546.TWO     宇峻             71.5         12        71.43            3.0        1          153 📈 持有                
3548.TWO     兆利             83.5         18         50.0            0.0        0          186 📈 持有                
3550.TW      聯穎            19.55          3        58.33          19.94        3           74 📉 觀望/賣出             
3551.TWO     世禾            177.5          6         30.0           -7.2        4         -184 📉 觀望/賣出             
3552.TWO     同致            46.05         15          0.0            0.0        0           48 📉 觀望/賣出             
3555.TWO     博士旺           224.5          4         75.0          37.38        1          544 📉 觀望/賣出             
