股票代碼         名稱              收盤價       最佳均線        實戰勝率%          區間報酬%     交易次數       外資5日買超 目前狀態                
2359.TW      所羅門           116.5          3         40.0          -3.24        8         -363 📉 建議賣出              
2360.TW      致茂           1595.0          6        63.33          41.84        5        -1123 📈 持有 → 繼續持有         
2363.TW      矽統             51.0          6         52.0          15.48        3          515 📉 建議賣出              
2365.TW      昆盈            34.95          5        54.55           5.34        3          394 📉 建議賣出              
2367.TW      燿華             72.1          5        58.82         112.15        3         3138 📉 建議賣出              
2368.TW      金像電          1005.0          6        63.33          52.02        2        -1810 📈 持有 → 繼續持有         
2369.TW      菱生             32.5          6        71.43          33.12        2         3634 📈 持有 → 繼續持有         
2371.TW      大同             31.2          5        56.25          19.79        5        -1078 📉 建議賣出              
2374.TW      佳能             71.0         10        61.11           3.67        2         -735 📉 建議賣出              
2375.TW      凱美             82.6          6        55.56          19.77        2        -1070 📈 持有 → 繼續持有         
2376.TW      技嘉            247.5          4        52.38          10.71        3         5981 📈 持有 → 繼續持有         
2377.TW      微星             94.3          8         50.0          -0.99        3        -2917 📈 持有 → 繼續持有         
2379.TW      瑞昱            476.5         20         20.0          -6.45        2          722 📈 持有 → 繼續持有         
2380.TW      虹光             6.67          3        57.89          38.99        7            1 📈 持有 → 繼續持有         
2382.TW      廣達            286.5          7        45.45          -4.64        5         1339 📉 建議賣出              
2383.TW      台光電          2890.0         20        61.54          61.45        0        -1060 📈 持有 → 繼續持有         
2385.TW      群光            120.5          8        66.67           6.51        3        -1366 📉 建議賣出              
2387.TW      精元            45.05          8         50.0          15.25        3         -280 📈 持有 → 繼續持有         
2388.TW      威盛             50.3         10        46.67           2.15        1         2206 📈 持有 → 繼續持有         
2390.TW      云辰            11.25          8        46.67          18.01        4           21 📈 持有 → 繼續持有         
2392.TW      正崴             36.6          6         38.1          -3.59        4          773 📉 建議賣出              
2393.TW      億光             68.6         13        51.72          16.17        3         2228 📈 持有 → 繼續持有         
2395.TW      研華            342.0         14        55.56          17.32        1          691 📉 建議賣出              
2397.TW      友通             54.8         12        27.27          -4.93        3           17 📉 建議賣出              
2399.TW      映泰            33.85          8         61.9          31.95        4         6291 📈 持有 → 繼續持有         
2401.TW      凌陽             20.9          8        40.91           6.04        3           17 📉 建議賣出              
2404.TW      漢唐            915.0          7        41.67            5.0        4        -5331 📉 建議賣出              
2405.TW      輔信             15.1         18          0.0            0.0        0         1043 📉 建議賣出              
2406.TW      國碩            36.45          3        53.85          30.27        7         8736 📉 建議賣出              
2408.TW      南亞科           260.0          6        52.17          18.24        4        -2666 📈 持有 → 繼續持有         
2409.TW      友達            15.75          3        42.86           0.44        9      -128446 📉 建議賣出              
2412.TW      中華電           135.5         18        52.94          -0.38        2         6650 📉 建議賣出              
2413.TW      環科             58.0          3        52.38          35.41        7          728 📈 持有 → 繼續持有         
2414.TW      精技             44.1          7        57.14           4.46        4           12 📈 持有 → 繼續持有         
2419.TW      仲琦             31.7          3         48.0           8.93        9          457 📈 持有 → 繼續持有         
2420.TW      新巨             52.0          7        54.17           0.74        5          361 📈 持有 → 繼續持有         
2421.TW      建準            144.5         16         50.0          -7.16        2        -5341 📈 持有 → 繼續持有         
2423.TW      固緯            48.35          6         50.0           0.07        4          -17 📉 建議賣出              
2424.TW      隴華            28.15         13         50.0           5.48        1            0 📉 建議賣出              
2425.TW      承啟             31.0         14        66.67           9.73        0          252 📈 持有 → 繼續持有         
2426.TW      鼎元             34.7          5         68.0          76.55        3         7598 📉 建議賣出              
2427.TW      三商電           23.95          6         50.0          -0.94        4          -73 📉 建議賣出              
2428.TW      興勤            162.0          4        57.89           7.52        4          -24 📉 建議賣出              
2429.TW      銘旺科           48.85         15          0.0            0.0        0         -260 📉 建議賣出              
2431.TW      聯昌            12.85          4        57.69          17.52        6          184 📉 建議賣出              
2432.TW      倚天酷��-創       27.85         17         62.5           7.74        1           -2 📈 持有 → 繼續持有         
2434.TW      統懋            29.45         16        45.45          -1.33        3           -4 📉 建議賣出              
2436.TW      偉詮電            66.1          7        71.43           43.1        3         3671 📈 持有 → 繼續持有         
2438.TW      翔耀             23.2          3        38.89            3.5        9           12 📈 持有 → 繼續持有         
2439.TW      美律             83.8          4        41.18           4.96        4         -341 📉 建議賣出              
2440.TW      太空梭            14.9          3        52.38           6.18        7          119 📉 建議賣出              
2441.TW      超豐             95.3         10         62.5           9.17        3         -737 📈 持有 → 繼續持有         
2442.TW      新美齊           20.45         11         50.0           3.81        0          588 📈 持有 → 繼續持有         
2444.TW      兆勁             14.0          8        36.84           0.12        4          -39 📈 持有 → 繼續持有         
2449.TW      京元電子          316.0          7        53.85          17.59        4        -3920 📈 持有 → 繼續持有         
2451.TW      創見            309.0         18        72.73          39.87        1         4163 📈 持有 → 繼續持有         
2453.TW      凌群             55.1          5         37.5           6.31        4         -121 📉 建議賣出              
2454.TW      聯發科          1680.0         14        63.16          22.22        1        -4708 📉 建議賣出              
2455.TW      全新            227.0          8        53.85          31.84        4        -7654 📈 持有 → 繼續持有         
2457.TW      飛宏            27.95          4         45.0          14.92        5         1001 📉 建議賣出              
2458.TW      義隆            136.5          6         56.0          16.02        4         -556 📉 建議賣出              
2460.TW      建通             25.2          6        47.06          17.84        3          -68 📈 持有 → 繼續持有         
2461.TW      光群雷            16.6          5        46.67           3.51        3          419 📈 持有 → 繼續持有         
2464.TW      盟立             77.0         11         56.0          13.68        3         9370 📈 持有 → 繼續持有         
2465.TW      麗臺             65.8         17        83.33          19.64        0          165 📈 持有 → 繼續持有         
2466.TW      冠西電            52.0          9         75.0           2.31        1           54 📈 持有 → 繼續持有         
2467.TW      志聖            371.5          6        52.38          32.56        4         -187 📉 建議賣出              
2468.TW      華經            40.85         19         50.0          14.27        0         -287 📈 持有 → 繼續持有         
2472.TW      立隆電           128.0          5        66.67          27.82        4         1265 📈 持有 → 繼續持有         
2474.TW      可成            188.0          5         50.0          -0.24        3        -2977 📈 持有 → 繼續持有         
2476.TW      鉅祥             86.0          7         40.0           3.08        3          258 📈 持有 → 繼續持有         
2478.TW      大毅             71.9          3         56.0          18.02        9          682 📉 建議賣出              
2480.TW      敦陽科           143.0          9        45.45           1.42        3         -155 📈 持有 → 繼續持有         
2481.TW      強茂            101.0          5        51.85           3.05        5        10172 📈 持有 → 繼續持有         
2482.TW      連宇            16.15          5        42.86           4.95        5           30 📈 持有 → 繼續持有         
2483.TW      百容            21.55          4        57.14           8.45        7          -16 📈 持有 → 繼續持有         
2484.TW      希華             27.9          4        54.55          32.46        6          365 📈 持有 → 繼續持有         
2485.TW      兆赫             80.1          5        70.97         148.32        4         -484 📈 持有 → 繼續持有         
2486.TW      一詮            161.0          8         68.0           78.7        1         7442 📈 持有 → 繼續持有         
2489.TW      瑞軒             42.9          4        70.97         161.22        4        -3529 📈 持有 → 繼續持有         
2491.TW      吉祥全            16.7          5        56.25          10.39        4          -23 📈 持有 → 繼續持有         
2492.TW      華新科           137.0          5        47.37          32.62        4        -6009 📈 持有 → 繼續持有         
2493.TW      揚博            116.5          5        46.67           9.62        5          173 📈 持有 → 繼續持有         
2495.TW      普安             39.5          6        60.87          33.95        3        -2578 📈 持有 → 繼續持有         
2498.TW      宏達電            41.2         19          0.0            0.0        0          698 📉 建議賣出              
2501.TW      國建            23.25         14        57.14          -0.53        1         1478 📈 持有 → 繼續持有         
2504.TW      國產            37.95          5         50.0           5.66        4        -1253 📈 持有 → 繼續持有         
2515.TW      中工            14.15         18        52.94           14.9        2       -12641 📉 建議賣出              
2520.TW      冠德             31.7          3        42.11           1.88        8          167 📉 建議賣出              
2535.TW      達欣工            72.3          5        56.67          11.91        4          -57 📉 建議賣出              
2542.TW      興富發           35.85         14         50.0          -0.79        2          606 📉 建議賣出              
2543.TW      皇昌             69.6          8        57.14           8.93        3         -697 📉 建議賣出              
2547.TW      日勝生            10.9         11         50.0           1.85        4          806 📉 建議賣出              
2548.TW      華固            116.5         12        70.59           8.37        0          886 📈 持有 → 繼續持有         
2597.TW      潤弘            152.0          4        56.25           2.98        5        -1616 📉 建議賣出              
2601.TW      益航             6.12          8         50.0          13.89        4          253 📉 建議賣出              
2603.TW      長榮            217.5         20         60.0          15.38        0        18769 📈 持有 → 繼續持有         
2605.TW      新興            43.35          6        66.67          57.01        3        30359 📈 持有 → 繼續持有         
2606.TW      裕民             60.5         11        70.59           4.43        2         -271 📉 建議賣出              
2607.TW      榮運             52.9         19          0.0          -4.04        1         -837 📉 建議賣出              
2609.TW      陽明             56.5         12        71.43          11.07        1       -18883 📉 建議賣出              
2610.TW      華航             18.7          5        54.55           3.16        4       -20957 📉 建議賣出              
2612.TW      中航             58.1         16         50.0           1.48        2        -1345 📉 建議賣出              
2613.TW      中櫃             24.4         12        47.06          -1.56        4          221 📉 建議賣出              
2615.TW      萬海             78.5         13        53.33           5.36        2         -116 📉 建議賣出              
2616.TW      山隆            17.35          3        66.67          60.22        6          -82 📈 持有 → 繼續持有         
2617.TW      台航            31.95         18        42.86           0.32        1          542 📈 持有 → 繼續持有         
2618.TW      長榮航           34.65          7        52.17            3.4        3        16258 📈 持有 → 繼續持有         
2630.TW      亞航             51.1          3        52.38           9.23        7           74 📈 持有 → 繼續持有         
2633.TW      台灣高鐵          26.15          7        33.33          -2.75        4        -7383 📈 持有 → 繼續持有         
2634.TW      漢翔             50.2          8         50.0          -0.87        2        -1883 📉 建議賣出              
2637.TW      慧洋-KY          71.7          3         62.5          -1.33        7          428 📈 持有 → 繼續持有         
2640.TWO     大車隊           144.5         16        77.78          14.21        1           -5 📈 持有 → 繼續持有         
2641.TWO     正德             18.8          3        57.14           0.96        8          128 📉 建議賣出              
2645.TW      長榮航太          155.0          6        52.38          10.58        3          611 📉 建議賣出              
2646.TW      星宇航空          21.45         16          0.0          -0.87        1         1202 📉 建議賣出              
2723.TW      美食-KY          70.8          6        47.37           8.75        4           -9 📉 建議賣出              
2724.TWO     藝舍-KY          19.8         13        28.57          -5.39        2            0 📈 持有 → 繼續持有         
2726.TWO     雅茗-KY          10.3         12         50.0          -2.46        2            5 📈 持有 → 繼續持有         
2739.TW      寒舍            33.95          5        46.67          -4.41        4            1 📉 建議賣出              
2740.TWO     天蔥             40.5          5        57.14          48.85        4            0 📉 建議賣出              
2743.TWO     山富             71.9          4        42.11          -2.13        5           63 📉 建議賣出              
2752.TWO     豆府            213.0         19         40.0            0.7        2           -2 📈 持有 → 繼續持有         
2755.TWO     揚秦            143.0          3        61.11          24.03        7          -38 📉 建議賣出              
2801.TW      彰銀             20.6          4        61.11           3.08        5        -4367 📉 建議賣出              
2812.TW      台中銀            20.4          6        46.67           1.49        3        -8257 📉 建議賣出              
2820.TW      華票             16.8          5        47.06            2.7        5         -405 📉 建議賣出              
2834.TW      臺企銀           15.05          7         60.0           2.55        1       -51575 📉 建議賣出              
2836.TW      高雄銀            12.1          5        57.14           2.82        3        -1684 📉 建議賣出              
2838.TW      聯邦銀           20.15          6        66.67           8.82        3         -595 📈 持有 → 繼續持有         
2845.TW      遠東銀           12.35          8        66.67            1.6        1         1055 📉 建議賣出              
2851.TW      中再保           30.35          3         56.0           7.43        9         1300 📈 持有 → 繼續持有         
2852.TW      第一保           25.85          5        41.67          -4.71        4        -1177 📉 建議賣出              
2855.TW      統一證            32.9          4        63.33          27.04        4         5397 📈 持有 → 繼續持有         
2867.TW      三商壽            7.58          6        66.67            3.7        3       -10642 📉 建議賣出              
2880.TW      華南金            33.3          3        65.22          11.98        5         4143 📉 建議賣出              
2881.TW      富邦金            88.2          6        57.14           -0.5        3        -4427 📉 建議賣出              
2882.TW      國泰金            71.6         11        38.89          -5.11        5       -11837 📉 建議賣出              
2883.TW      凱基金           19.95          8        57.69           9.44        4        -5678 📉 建議賣出              
2884.TW      玉山金            31.7          5        58.82           3.92        4       -24145 📉 建議賣出              
2885.TW      元大金           44.25          5        54.55           8.99        4        -9547 📉 建議賣出              
2886.TW      兆豐金           38.95          5        53.33           1.87        4         2348 📉 建議賣出              
2887.TW      台新新光金         24.45          8        68.97           11.8        2       -53366 📉 建議賣出              
2887I.TW     未知             9.32         17        33.33          -0.32        2        -2679 📈 持有 → 繼續持有         
2889.TW      國票金           16.05          3        68.18           7.74        6        -4026 📉 建議賣出              
2890.TW      永豐金            31.7         20        68.18           5.48        2         1062 📉 建議賣出              
2891.TW      中信金            51.6          4        52.17           4.78        5        -3514 📉 建議賣出              
2892.TW      第一金            28.6          8        36.36          -0.34        3         8744 📉 建議賣出              
2897.TW      王道銀行            9.9         17        69.23            8.2        1        -4189 📈 持有 → 繼續持有         
2903.TW      遠百            23.25          3         62.5           5.66        5          688 📉 建議賣出              
2905.TW      三商             14.2         10         50.0          -2.18        3        -2420 📉 建議賣出              
2915.TW      潤泰全            49.0          3        45.45          -0.01        7        -4557 📉 建議賣出              
2923.TW      鼎固-KY          17.8          4        52.63          17.38        4         -361 📉 建議賣出              
2924.TWO     宏太-KY         18.15          4         30.0         -10.56        8            0 📉 建議賣出              
2929.TW      淘帝-KY          6.52         15         40.0          -0.64        1         -155 📉 建議賣出              
2939.TW      永邑-KY          26.0          6         40.0          23.56        3           43 📉 建議賣出              
2941.TWO     米斯特            41.0         18          0.0          -9.33        1           -1 📈 持有 → 繼續持有         
2948.TWO     寶陞             39.6          3         50.0          -9.88        8            0 📉 建議賣出              
2949.TWO     欣新網            61.9         19         25.0         -10.13        3            0 📉 建議賣出              
3002.TW      歐格            20.25          6         40.0          -5.92        5          223 📉 建議賣出              
3003.TW      健和興           49.95          3         56.0           4.07        7          -12 📉 建議賣出              
3004.TW      豐達科           104.5          3        41.18          -3.26        9          -35 📉 建議賣出              
3005.TW      神基            131.5          4        45.45          15.85        6        -6705 📉 建議賣出              
3006.TW      晶豪科           217.0          3        65.22          40.89        7         9258 📈 持有 → 繼續持有         
3008.TW      大立光          2320.0          5         25.0          -4.58        5         -278 📉 建議賣出              
3010.TW      華立            135.5          7        71.43          14.65        4         1260 📈 持有 → 繼續持有         
3011.TW      今皓            12.75         19          0.0            0.0        0          331 📈 持有 → 繼續持有         
3013.TW      晟銘電            97.9         20          0.0            0.0        0         -767 📉 建議賣出              
3014.TW      聯陽            117.5          6        44.44          -0.46        5         -891 📉 建議賣出              
3015.TW      全漢             51.1          9        55.56           4.74        2           83 📉 建議賣出              
3016.TW      嘉晶             64.2          8        57.14           21.1        3          946 📈 持有 → 繼續持有         
3017.TW      奇鋐           2015.0         17        64.29          44.48        1         -104 📈 持有 → 繼續持有         
3018.TW      隆銘綠能           12.3          3        55.56          10.61        7            0 📉 建議賣出              
3019.TW      亞光            132.5          7        57.14          -2.65        4         -372 📉 建議賣出              
3022.TW      威強電            68.5          5         60.0          17.14        3          445 📈 持有 → 繼續持有         
3023.TW      信邦            245.5          5         64.0          36.17        3          434 📉 建議賣出              
3025.TW      星通             64.6         16        83.33           6.87        1          122 📈 持有 → 繼續持有         
3028.TW      增你強            56.5          3         60.0          36.85        7          737 📉 建議賣出              
3029.TW      零壹            111.5          7         50.0           5.37        2          211 📈 持有 → 繼續持有         
3030.TW      德律            263.5         14        66.67          46.39        0        -2099 📈 持有 → 繼續持有         
3031.TW      佰鴻             23.4         10        57.89          18.17        2          710 📈 持有 → 繼續持有         
3032.TW      偉訓             64.5         18         20.0          -5.54        3         -776 📉 建議賣出              
3033.TW      威健             35.2          7         60.0          15.44        3         1570 📈 持有 → 繼續持有         
3034.TW      聯詠            373.5          3        58.33           4.72        7           98 📉 建議賣出              
3035.TW      智原            160.5          8        58.82           0.18        2          910 📈 持有 → 繼續持有         
3036.TW      文曄            250.0         17        71.43          69.49        0         3605 📈 持有 → 繼續持有         
3037.TW      欣興            581.0          4        67.74         133.32        3         6569 📈 持有 → 繼續持有         
3038.TW      全台             22.0         16        66.67           1.91        0         -477 📈 持有 → 繼續持有         
3040.TW      遠見             48.5          4        53.33          26.71        5         -145 📈 持有 → 繼續持有         
3041.TW      揚智            23.95         11        35.71            1.5        1          439 📈 持有 → 繼續持有         
3042.TW      晶技             93.4          8        60.71          12.68        3         1596 📈 持有 → 繼續持有         
3044.TW      健鼎            366.0          3         50.0          10.46        8        -2741 📉 建議賣出              
3045.TW      台灣大           109.5          4         62.5            3.8        5         7258 📈 持有 → 繼續持有         
3048.TW      益登            42.55         18         75.0          11.13        1         -940 📈 持有 → 繼續持有         
3049.TW      精金             16.4          4        60.71         142.84        3         2801 📈 持有 → 繼續持有         
3054.TW      立萬利            86.0         19        70.83          175.2        0           -3 📈 持有 → 繼續持有         
3056.TW      富華新            14.5         11         25.0          -1.17        1         -357 📉 建議賣出              
3057.TW      喬鼎             18.3          8         62.5          12.88        2          -60 📈 持有 → 繼續持有         
3058.TW      立德             10.5          4        53.33           4.07        5          428 📈 持有 → 繼續持有         
3059.TW      華晶科           37.85          5        47.37            7.8        3          706 📉 建議賣出              
3060.TW      銘異            33.35          8        53.85           5.71        3          521 📈 持有 → 繼續持有         
3062.TW      建漢            24.15          5        59.09           5.51        3          599 📉 建議賣出              
3064.TWO     泰偉            31.65          7        30.77          -2.77        3            0 📉 建議賣出              
3066.TWO     李洲             24.0          6        60.87          61.62        3          110 📈 持有 → 繼續持有         
3067.TWO     全域             17.3          3        57.14          -2.69        7            0 📉 建議賣出              
3071.TWO     協禧            26.05          8        56.52           3.28        3          267 📈 持有 → 繼續持有         
3073.TWO     天方能源           28.8          6        35.71          -0.38        3           12 📉 建議賣出              
3078.TWO     僑威             59.6         18        33.33          -3.66        2         -764 📉 建議賣出              
3081.TWO     聯亞           1540.0         12        68.75         109.63        1          274 📈 持有 → 繼續持有         
3083.TWO     網龍             28.0         12         50.0           0.14        1           33 📉 建議賣出              
3085.TWO     新零售            11.4         20          0.0            0.0        0            0 📉 建議賣出              
3086.TWO     華義            281.0         19        66.67          11.66        3          208 📈 持有 → 繼續持有         
3088.TWO     艾訊             83.1          3        54.17          -0.16        9          439 📉 建議賣出              
3090.TW      日電貿            99.4          9        46.15           6.69        2         2771 📈 持有 → 繼續持有         
3092.TW      鴻碩            33.35          3        54.17          35.43        8         -151 📉 建議賣出              
3093.TWO     港建*            53.9         14        69.23         111.37        0         -194 📈 持有 → 繼續持有         
3094.TW      聯傑            23.85         10        55.56           3.67        2          -17 📈 持有 → 繼續持有         
3105.TWO     穩懋            354.5          3        59.26          55.08        8       -10156 📈 持有 → 繼續持有         
3131.TWO     弘塑           2260.0         10         65.0          31.01        2          152 📈 持有 → 繼續持有         
3135.TW      凌航            143.0          5        52.38          48.48        4         2111 📈 持有 → 繼續持有         
3138.TW      耀登            185.5          4        65.52          80.23        4            2 📉 建議賣出              
3141.TWO     晶宏            45.65          4        36.84          -4.48        6           63 📈 持有 → 繼續持有         
3147.TWO     大綜            174.0          3        57.14          -2.75        8            6 📈 持有 → 繼續持有         
3149.TW      正達             44.5          9         50.0          11.62        3         -919 📉 建議賣出              
3152.TWO     璟德            141.5          3        58.82           4.02        6          161 📉 建議賣出              
3158.TWO     嘉實             92.4         20         50.0          -1.46        2           -5 📈 持有 → 繼續持有         
3162.TWO     精確             57.1         20         20.0         -10.96        2          985 📉 建議賣出              
3163.TWO     波若威           918.0         17         70.0         137.82        0        -2613 📈 持有 → 繼續持有         
3167.TW      大量            357.0         20        71.43           55.9        0        -1251 📈 持有 → 繼續持有         
3168.TW      眾福科            41.0          6        52.63           1.92        5           -5 📉 建議賣出              
3169.TWO     亞信             99.3          3        42.86          -8.58        7           91 📉 建議賣出              
3171.TWO     炎洲流通           61.9         18        80.95          28.28        1          -57 📈 持有 → 繼續持有         
3176.TWO     基亞             35.0          7        46.15          12.07        5          104 📈 持有 → 繼續持有         
3178.TWO     公準             53.5          6        30.77          -11.1        6          -15 📉 建議賣出              
3189.TW      景碩            383.5          6         62.5         116.05        4         -912 📈 持有 → 繼續持有         
3191.TWO     雲嘉南           13.95         12          0.0            0.0        0          -10 📉 建議賣出              
3205.TWO     佰研             50.3          4        44.44           4.16        7          -21 📉 建議賣出              
3206.TWO     志豐            37.65          4        52.38          19.89        6          -35 📉 建議賣出              
3207.TWO     耀勝             68.5          5        42.86          15.96        3           19 📉 建議賣出              
3209.TW      全科            43.25          4        68.18          36.38        4         7205 📉 建議賣出              
3211.TWO     順達            303.5          6        43.75          -7.03        4          950 📉 建議賣出              
3213.TWO     茂訊            103.0         17        61.54          -4.54        2           41 📈 持有 → 繼續持有         
3217.TWO     優群            158.5          3         55.0           -1.2        8         -541 📈 持有 → 繼續持有         
3218.TWO     大學光           140.0         14        46.15          -0.02        1            9 📈 持有 → 繼續持有         
3219.TWO     倚強科            66.1          6        44.44            9.2        4            2 📈 持有 → 繼續持有         
3221.TWO     台嘉碩           33.45          3        54.55          33.18        7          748 📈 持有 → 繼續持有         
3226.TWO     龍鋒             49.0          7        82.35          28.88        2           -1 📉 建議賣出              
3227.TWO     原相            190.5          6         37.5          -5.63        6         -268 📉 建議賣出              
3228.TWO     金麗科           124.5          3         45.0          11.89        6           -4 📉 建議賣出              
3229.TW      晟鈦            17.75         18          0.0            0.0        0           -7 📉 建議賣出              
3230.TWO     錦明             41.7          6         55.0          32.72        4         -132 📈 持有 → 繼續持有         
3231.TW      緯創            127.5          6         40.0           0.45        4        17923 📉 建議賣出              
3234.TWO     光環             93.5          3        66.67          105.1        7        -2139 📈 持有 → 繼續持有         
3236.TWO     千如             33.2          4        68.42          44.84        5         -135 📈 持有 → 繼續持有         
3252.TWO     海灣             20.4         19         48.0           8.47        1            7 📈 持有 → 繼續持有         
3257.TW      虹冠電            56.6          8        57.14           3.44        2          -48 📈 持有 → 繼續持有         
3260.TWO     威剛            525.0          3        74.07         119.73        5          719 📈 持有 → 繼續持有         
3264.TWO     欣銓            154.0          5        47.83          14.83        4          327 📈 持有 → 繼續持有         
3265.TWO     台星科           138.5          6         55.0          11.76        5          217 📈 持有 → 繼續持有         
3266.TW      昇陽            13.25         16         40.0          -3.91        2          -52 📉 建議賣出              
3268.TWO     海德威           15.05         19          0.0          -3.47        1            3 📉 建議賣出              
3285.TWO     微端            29.15         17        57.14          -1.53        1            2 📈 持有 → 繼續持有         
3288.TWO     點晶             15.5         17          0.0          -6.42        1            0 📈 持有 → 繼續持有         
3289.TWO     宜特            145.0         15        58.82           9.89        3         -187 📈 持有 → 繼續持有         
3290.TWO     東浦            44.55          3         50.0           5.83        8          -78 📉 建議賣出              
3293.TWO     鈊象            743.0          4        47.83           8.01        4          742 📈 持有 → 繼續持有         
3297.TWO     杭特            36.95         18         40.0          -1.97        1            3 📉 建議賣出              
3305.TW      昇貿            108.5          4        42.86           -1.3        5          650 📈 持有 → 繼續持有         
3306.TWO     鼎天            49.15         20         25.0           0.31        2           72 📈 持有 → 繼續持有         
3308.TW      聯德             21.6          5        31.25          -8.35        6           26 📉 建議賣出              
3310.TWO     佳穎             74.2          9        55.56          -0.05        2          -10 📉 建議賣出              
3312.TW      弘憶股           36.95         10        28.57            1.2        3            2 📈 持有 → 繼續持有         
3313.TWO     斐成             13.0         10         40.0          -6.64        1         -519 📈 持有 → 繼續持有         
3317.TWO     尼克森            46.5          6        52.17          18.69        3         -350 📉 建議賣出              
3322.TWO     建舜電           13.15          8        66.67           5.26        2          -27 📉 建議賣出              
3323.TWO     加百裕           35.15         20        66.67          -3.64        1          414 📉 建議賣出              
3324.TWO     雙鴻           1070.0         10        47.06            9.8        3         -592 📈 持有 → 繼續持有         
3338.TW      泰碩             66.1          3        57.14          20.16        7          249 📈 持有 → 繼續持有         
3339.TWO     泰谷             32.9          8        42.86          17.76        3         -549 📈 持有 → 繼續持有         
3354.TWO     律勝            28.45          6         50.0          24.81        3         -558 📉 建議賣出              
3357.TWO     臺慶科           164.0          4        52.38          17.94        4         -709 📉 建議賣出              
3360.TWO     尚立             15.3          8        30.77          -1.09        3          184 📉 建議賣出              
3363.TWO     上詮            668.0         16        62.07          60.58        0        -1440 📈 持有 → 繼續持有         
3372.TWO     典範             22.8          9        56.25           13.5        2          148 📈 持有 → 繼續持有         
3374.TWO     精材            168.0          4        47.62           6.13        7        -1186 📉 建議賣出              
3376.TW      新日興           230.5          9        42.86           6.75        3         5892 📈 持有 → 繼續持有         
3379.TWO     彬台             39.1         20          0.0          -3.92        1           51 📉 建議賣出              
3380.TW      明泰            36.65         11        42.31          -2.03        3         3077 📈 持有 → 繼續持有         
3390.TWO     旭軟            22.05          5        35.29            3.6        3           40 📈 持有 → 繼續持有         
3406.TW      玉晶光           448.5          5         61.9           8.24        4          407 📈 持有 → 繼續持有         
3413.TW      京鼎            305.0          3        39.13          -6.64       10          183 📈 持有 → 繼續持有         
3416.TW      融程電           150.5          8        43.75            1.1        3           18 📈 持有 → 繼續持有         
3419.TW      譁裕             16.3          3        57.69           8.91        8          -12 📈 持有 → 繼續持有         
3430.TWO     奇鈦科            82.2          4        52.63          30.46        5          104 📈 持有 → 繼續持有         
3432.TW      台端            16.25          3        38.89           7.93        9           14 📉 建議賣出              
3437.TW      榮創            24.75         18        58.82          53.29        2         -145 📈 持有 → 繼續持有         
3438.TWO     類比科            46.5         10         40.0          -4.46        2         -135 📉 建議賣出              
3441.TWO     聯一光            31.7         20         50.0          -1.51        1            5 📉 建議賣出              
3443.TW      創意           2610.0          9        52.94           1.14        4          266 📈 持有 → 繼續持有         
3444.TWO     利機             64.1          4        64.71           9.95        4          -15 📈 持有 → 繼續持有         
3447.TW      展達            41.45         15         50.0          -6.57        1           54 📈 持有 → 繼續持有         
3450.TW      聯鈞            279.0          3        47.62           6.58        9        -1383 📉 建議賣出              
3454.TW      晶睿             99.4         19        57.14            0.4        0            4 📈 持有 → 繼續持有         
3455.TWO     由田            126.5         15         50.0          -0.95        2         -598 📈 持有 → 繼續持有         
3465.TWO     進泰電子          42.85         15        66.67          -1.79        1           -1 📉 建議賣出              
3466.TWO     德晉             36.5         14         50.0           0.28        1          420 📈 持有 → 繼續持有         
3481.TW      群創             27.3          4        63.16          39.91        5      -362926 📉 建議賣出              
3483.TWO     力致             83.9          5        46.67          -4.23        7          123 📈 持有 → 繼續持有         
3489.TWO     森寶             23.1          4        61.54          16.21        4          -52 📈 持有 → 繼續持有         
3490.TWO     單井            25.35          3        54.17           -4.5        8           59 📈 持有 → 繼續持有         
3491.TWO     昇達科          1400.0          8        66.67         103.37        1          -92 📈 持有 → 繼續持有         
3492.TWO     長盛            24.25          4        33.33           3.78        7         -127 📉 建議賣出              
3498.TWO     陽程             75.1          3         50.0          42.21        8        -1702 📈 持有 → 繼續持有         
3499.TWO     環天科            18.6          5        45.45           2.43        5           -2 📈 持有 → 繼續持有         
3501.TW      維熹            48.75          9        42.86           0.64        3         -186 📉 建議賣出              
3504.TW      揚明光            59.6          7        57.14           15.7        3         -223 📈 持有 → 繼續持有         
3508.TWO     位速             52.3         20        69.23         116.56        0         -186 📈 持有 → 繼續持有         
3515.TW      華擎            220.0          8         40.0           0.76        3          131 📈 持有 → 繼續持有         
3516.TWO     亞帝歐            19.3          6        42.86          -2.49        5           -3 📉 建議賣出              
3521.TWO     台鋼建設           13.7          8        46.15            4.4        2           58 📉 建議賣出              
3523.TWO     迎輝             16.0          3         40.0            7.9        6            3 📉 建議賣出              
3526.TWO     凡甲            296.0         20        47.83           6.68        3          545 📈 持有 → 繼續持有         
3528.TW      安馳             63.0          6        38.89           3.11        4          -69 📈 持有 → 繼續持有         
3529.TWO     力旺           2775.0         16        60.71          52.34        1         -236 📈 持有 → 繼續持有         
3530.TW      晶相光            61.9         14        100.0           3.51        0           41 📈 持有 → 繼續持有         
3532.TW      台勝科           153.0          6         60.0          47.81        3          152 📈 持有 → 繼續持有         
3533.TW      嘉澤           2030.0         10        55.17          29.39        3         -475 📈 持有 → 繼續持有         
3535.TW      晶彩科           124.5          3        59.09          25.79        6        -1501 📈 持有 → 繼續持有         
