eps,prev_year,om,status,symbol,date,expansion,gm,advice,prev_rev_yoy,prev_eps_yoy,est_price,rev_yoy,prev_eps,name,pe,eps_yoy,price
0.09,2025,-5.18%,🔄 轉虧為盈,1711.TW,2026-03,-343.62,17.63%,⚪ 數據不足,-7.34,-147.73,-5.3999999999999995,372.19,-0.21,永光,0.0,28.57,43.4000015259
2.25,2025,N/A,📉 獲利侵蝕,9939.TW,2026-03,-343.79,N/A,⚪ 中性觀察,1.65,-5.01,354.0,340.36,9.1,宏全,5.572033898305085,-3.43,131.5
2.04,2025,12.50%,📉 獲利侵蝕,3689.TWO,2026-03,-345.14,30.92%,⚪ 中性觀察,20.51,19.61,284.7,337.45,7.55,湧德,6.243414120126449,-7.69,118.5
-0.17,2025,N/A,⚠️ 獲利稀釋,6129.TWO,2026-03,-345.26,N/A,⚪ 數據不足,-2.06,-9.0,-44.85,409.09,-1.09,普誠,0.0,63.83,13.1000003815
1.01,2025,10.72%,📉 獲利侵蝕,4755.TW,2026-03,-346.63,22.24%,⚪ 中性觀察,-9.17,-9.76,128.1,338.45,3.7,三福化,13.875878220140516,-8.18,118.5
0.37,2025,N/A,📉 獲利侵蝕,7709.TWO,2026-03,-346.71000000000004,N/A,❌ 暫避觀望,-31.16,-52.99,63.0,293.55,2.48,榮田,17.5238091605,-53.16,73.5999984741
1.09,2025,N/A,📉 獲利侵蝕,9914.TW,2026-03,-347.21,N/A,⚪ 中性觀察,-9.71,271.37,189.45000000000002,325.07,4.01,美利達,6.4133016627078385,-22.14,81.0
1.65,2025,9.66%,📉 獲利侵蝕,2755.TWO,2026-03,-347.43,27.43%,⚪ 中性觀察,20.09,8.73,243.15,345.63,6.44,揚秦,6.323257248611967,-1.8,102.5
0.79,2025,N/A,⚠️ 獲利稀釋,8099.TWO,2026-03,-347.71999999999997,N/A,⚪ 中性觀察,27.49,9.52,86.39999999999999,423.28,2.53,大世科,10.39930582046875,75.56,59.9000015259
0.52,2025,15.06%,📉 獲利侵蝕,2520.TW,2026-03,-347.81,23.17%,⚪ 中性觀察,-20.24,-74.55,91.79999999999998,312.37,2.61,冠德,5.8578428879248365,-35.44,35.8499984741
1.76,2025,N/A,⚠️ 獲利稀釋,6438.TW,2026-03,-348.15,N/A,⚪ 中性觀察,26.29,-29.85,216.75,367.88,5.24,迅得,11.038062283737025,19.73,159.5
2.7,2025,11.86%,⚠️ 獲利稀釋,4551.TW,2026-03,-348.83,23.25%,⚪ 中性觀察,1.71,-27.14,205.05,379.26,6.04,智伸科,12.143379663496706,30.43,166.0
2.63,2025,10.67%,⚠️ 獲利稀釋,2480.TW,2026-03,-349.53999999999996,24.08%,⚪ 中性觀察,11.38,6.67,310.95,366.95,8.0,敦陽科,7.549445248432224,17.41,156.5
1.17,2025,14.07%,⚠️ 獲利稀釋,2027.TW,2026-03,-349.59,25.55%,⚪ 中性觀察,12.63,77.93,108.3,426.15,2.88,大成鋼,6.862880780761774,76.56,49.5499992371
-0.11,2025,N/A,📉 獲利侵蝕,8201.TW,2026-03,-350.82,N/A,⚪ 數據不足,1.42,60.23,-16.950000000000003,340.82,-0.35,無敵,0.0,-10.0,11.6999998093
0.41,2025,N/A,📉 獲利侵蝕,1104.TW,2026-03,-351.45,N/A,⚪ 中性觀察,-0.42,18.52,86.25,349.07,2.56,環泥,4.704347693408695,-2.38,27.0499992371
0.09,2025,N/A,📉 獲利侵蝕,5309.TWO,2026-03,-351.84,N/A,❌ 暫避觀望,9.13,-57.38,8.100000000000001,318.51,0.27,系統電,97.22222222222221,-33.33,52.5
0.51,2025,N/A,⚠️ 獲利稀釋,4440.TW,2026-03,-352.17999999999995,N/A,⚪ 中性觀察,-4.85,-35.23,38.1,1180.75,1.14,宜新實業,6.889763779527559,828.57,17.5
0.12,2025,N/A,📉 獲利侵蝕,6754.TW,2026-03,-352.58,N/A,⚪ 中性觀察,-30.87,-46.72,99.3,293.96,3.41,匯僑設計,6.283987684909365,-58.62,41.5999984741
14.9,2025,19.80%,⚠️ 獲利稀釋,2383.TW,2026-03,-352.75,28.58%,❌ 暫避觀望,46.42,47.96,1617.45,401.75,41.67,台光電,50.49615134934619,49.0,5445.0
-0.9,2025,N/A,📉 獲利侵蝕,6276.TWO,2026-03,-353.52,N/A,❌ 暫避觀望,20.19,142.59,16.35,155.69,0.92,安鈦克,18.71559598027523,-197.83,20.3999996185
0.63,2025,N/A,📉 獲利侵蝕,6807.TW,2026-03,-353.81000000000006,N/A,⚪ 中性觀察,-14.72,-47.18,174.14999999999998,286.97,4.69,峰源-KY,2.8165375334108527,-66.84,32.7000007629
4.28,2025,11.87%,📉 獲利侵蝕,3413.TW,2026-03,-354.47999999999996,23.90%,⚪ 中性觀察,26.66,-12.83,780.75,318.21,21.44,京鼎,5.485110470701249,-36.27,285.5
0.38,2025,N/A,📉 獲利侵蝕,8931.TWO,2026-03,-354.85999999999996,N/A,⚪ 中性觀察,-1.74,-19.4,82.94999999999999,306.21,1.87,大汽電,7.450271385696203,-48.65,41.2000007629
0.29,2025,1.57%,📉 獲利侵蝕,3704.TW,2026-03,-354.98,30.58%,❌ 暫避觀望,-2.6,10.87,41.1,296.16,1.56,合勤控,15.364962946751822,-58.82,42.0999984741
-0.74,2025,-13.38%,📉 獲利侵蝕,1595.TWO,2026-03,-355.28999999999996,26.86%,⚪ 數據不足,-21.77,-3800.0,-88.5,237.64,-1.95,川寶,0.0,-117.65,73.0
1.14,2025,N/A,⚠️ 獲利稀釋,6215.TW,2026-03,-355.85,N/A,❌ 暫避觀望,50.12,-1.42,77.10000000000001,572.52,2.08,和椿,19.455252918287936,216.67,100.0
0.12,2025,1.48%,⚠️ 獲利稀釋,2106.TW,2026-03,-356.64,20.30%,❌ 暫避觀望,-0.7,-90.0,4.35,428.07,0.13,建大,59.99999868448277,71.43,17.3999996185
2.79,2025,7.03%,⚠️ 獲利稀釋,1503.TW,2026-03,-357.75,17.20%,⚪ 中性觀察,6.01,7.92,278.55,376.47,6.27,士電,11.093161012385568,18.72,206.0
0.05,2025,N/A,⚠️ 獲利稀釋,6624.TWO,2026-03,-357.90000000000003,N/A,❌ 暫避觀望,-10.21,-52.17,2.5500000000000003,529.33,0.36,萬年清,238.52940727705882,171.43,40.5499992371
-0.04,2025,N/A,📉 獲利侵蝕,6928.TW,2026-03,-359.76,N/A,⚪ 數據不足,-2.54,6.41,-11.1,242.37,-0.73,攸泰科技,0.0,-117.39,48.4000015259
-0.42,2025,N/A,⚠️ 獲利稀釋,8426.TWO,2026-03,-360.16,N/A,❌ 暫避觀望,-5.62,-63.22,3.300000000000003,395.54,1.85,紅木-KY,95.90909264318174,35.38,21.1000003815
0.15,2025,5.60%,📉 獲利侵蝕,3501.TW,2026-03,-360.24,18.84%,⚪ 中性觀察,-6.46,-50.98,115.95,271.35,3.0,維熹,5.1681760365976706,-88.89,39.9500007629
2.11,2025,9.93%,📉 獲利侵蝕,1537.TW,2026-03,-360.24,18.72%,⚪ 中性觀察,-18.5,-32.28,292.8,346.01,7.95,廣隆,6.019467213114754,-14.23,117.5
1.92,2025,9.60%,📉 獲利侵蝕,3004.TW,2026-03,-360.29999999999995,24.39%,⚪ 中性觀察,15.8,-24.15,229.8,356.78,5.85,豐達科,7.83289817232376,-3.52,120.0
0.69,2025,-4.13%,📉 獲利侵蝕,1473.TW,2026-03,-360.43,13.69%,⚪ 中性觀察,-10.32,-81.13,44.1,315.63,0.57,台南,6.8537413668367355,-44.8,20.1499996185
1.45,2025,7.70%,⚠️ 獲利稀釋,3430.TWO,2026-03,-360.71,23.03%,⚪ 中性觀察,16.19,-34.24,119.25,384.64,3.15,奇鈦科,13.962264150943396,23.93,111.0
1.47,2025,N/A,⚠️ 獲利稀釋,5243.TW,2026-03,-361.08,N/A,⚪ 中性觀察,-7.74,30.95,171.0,408.08,4.4,乙盛-KY,8.052631846649122,47.0,91.8000030518
-0.07,2025,-1.07%,📉 獲利侵蝕,3050.TW,2026-03,-361.12,27.89%,⚪ 數據不足,0.72,-92.73,-2.7,172.23,0.04,鈺德,0.0,-188.89,11.6999998093
1.87,2025,28.21%,📉 獲利侵蝕,2449.TW,2026-03,-362.65,37.66%,⚪ 中性觀察,30.08,41.67,350.09999999999997,315.93,9.01,京元電子,11.58954584404456,-46.72,270.5
0.12,2025,N/A,📉 獲利侵蝕,8162.TW,2026-03,-363.38,N/A,❌ 暫避觀望,19.79,23.62,61.49999999999999,303.38,1.57,微矽電子-創,15.170731893390244,-60.0,62.2000007629
3.19,2025,18.24%,⚠️ 獲利稀釋,3167.TW,2026-03,-364.06,42.12%,❌ 暫避觀望,95.35,474.47,296.70000000000005,572.88,8.13,大量,39.130434782608695,208.82,774.0
0.05,2025,N/A,🔄 轉虧為盈,3027.TW,2026-03,-364.25,N/A,⚪ 數據不足,4.18,-342.86,-12.75,280.38,-1.06,盛達,0.0,-83.87,18.3500003815
5.61,2025,17.08%,⚠️ 獲利稀釋,3044.TW,2026-03,-365.02,25.47%,⚪ 中性觀察,11.54,21.94,734.1,390.24,19.45,健鼎,10.257458111973845,25.22,502.0
-0.56,2025,N/A,⚠️ 獲利稀釋,6153.TW,2026-03,-365.13,N/A,⚪ 數據不足,-25.69,0.46,-148.64999999999998,409.13,-4.38,嘉聯益,0.0,44.0,18.0
1.14,2025,12.13%,⚠️ 獲利稀釋,2478.TW,2026-03,-368.14,24.27%,⚪ 中性觀察,7.81,8.95,129.14999999999998,396.55,3.45,大毅,14.0534262485482,28.41,121.0
0.18,2025,N/A,📉 獲利侵蝕,6155.TW,2026-03,-368.59999999999997,N/A,❌ 暫避觀望,10.87,-23.71,16.2,311.46,0.74,鈞寶,51.85185185185186,-57.14,56.0
0.34,2025,9.12%,⚠️ 獲利稀釋,2108.TW,2026-03,-368.68,25.29%,⚪ 中性觀察,-16.0,-27.19,31.049999999999997,378.36,0.83,南帝,14.75845373772947,9.68,30.5499992371
0.18,2025,N/A,🔄 轉虧為盈,1530.TW,2026-03,-369.19,N/A,⚪ 數據不足,0.45,-152.78,-137.25,474.55,-2.45,亞崴,0.0,105.36,28.6000003815
0.99,2025,N/A,⚠️ 獲利稀釋,8936.TWO,2026-03,-369.86,N/A,⚪ 中性觀察,20.29,21.07,144.45,403.64,4.08,國統,5.2855660982243,33.78,50.9000015259
0.02,2025,-21.05%,🔄 轉虧為盈,3057.TW,2026-03,-370.95,29.42%,⚪ 數據不足,1.86,46.34,-14.55,273.28,-0.88,喬鼎,0.0,-97.67,17.4500007629
0.28,2025,N/A,📉 獲利侵蝕,5426.TWO,2026-03,-371.24,N/A,❌ 暫避觀望,17.01,-47.47,22.05,341.24,0.52,振發,19.931972270136054,-30.0,29.2999992371
2.26,2025,N/A,⚠️ 獲利稀釋,6924.TW,2026-03,-371.5,N/A,⚪ 中性觀察,-3.92,-16.96,193.2,442.71,5.68,榮惠-KY創,8.812111801242237,71.21,113.5
0.33,2025,N/A,📉 獲利侵蝕,6194.TWO,2026-03,-372.25,N/A,⚪ 中性觀察,-2.95,-47.23,82.05000000000001,305.92,2.19,育富,5.438756855575868,-66.33,29.75
0.33,2025,2.75%,📉 獲利侵蝕,2063.TWO,2026-03,-372.75,17.29%,⚪ 中性觀察,-13.1,-10.88,60.75,336.21,1.72,世鎧,5.9259259259259265,-36.54,24.0
0.73,2025,8.17%,⚠️ 獲利稀釋,2374.TW,2026-03,-373.78999999999996,21.67%,⚪ 中性觀察,60.25,28.57,80.99999999999999,507.12,2.44,佳能,12.98148119890741,133.33,70.0999984741
0.26,2025,4.13%,📉 獲利侵蝕,3206.TWO,2026-03,-373.94,21.42%,⚪ 中性觀察,-13.21,-50.73,73.20000000000002,315.88,2.02,志豐,6.977458860061475,-58.06,34.0499992371
0.9,2025,N/A,📉 獲利侵蝕,6474.TWO,2026-03,-374.61,N/A,⚪ 中性觀察,-5.94,19.85,138.6,352.87,3.49,華豫寧,3.9718615544264066,-21.74,36.7000007629
0.37,2025,3.94%,⚠️ 獲利稀釋,1717.TW,2026-03,-375.40000000000003,21.29%,❌ 暫避觀望,-7.93,-9.62,52.050000000000004,398.73,1.41,長興,23.28530347314121,23.33,80.8000030518
0.33,2025,6.31%,⚠️ 獲利稀釋,2484.TW,2026-03,-375.42,21.81%,❌ 暫避觀望,10.07,-34.34,20.55,412.92,0.65,希華,54.379562043795616,37.5,74.5
0.65,2025,N/A,⚠️ 獲利稀釋,8039.TW,2026-03,-375.75,N/A,❌ 暫避觀望,6.75,-11.69,67.5,478.88,2.07,台虹,69.66666666666667,103.13,313.5
2.86,2025,5.81%,⚠️ 獲利稀釋,3026.TW,2026-03,-375.76,17.62%,❌ 暫避觀望,5.01,12.1,258.9,446.0,6.58,禾伸堂,39.74507531865586,70.24,686.0
0.17,2025,2.40%,⚠️ 獲利稀釋,3483.TWO,2026-03,-376.49,18.01%,⚪ 中性觀察,0.02,-53.89,127.95000000000002,559.82,3.74,力致,9.331770043856976,183.33,79.5999984741
0.05,2025,N/A,📉 獲利侵蝕,6835.TW,2026-03,-378.04,N/A,⚪ 中性觀察,-2.38,-76.35,35.550000000000004,283.66,0.97,圓裕,13.122363030168776,-94.38,31.1000003815
3.59,2025,N/A,📉 獲利侵蝕,5288.TW,2026-03,-379.13,N/A,⚪ 中性觀察,-6.57,-27.39,446.99999999999994,374.33,12.25,豐祥-KY,6.426174496644296,-4.8,191.5
0.24,2025,N/A,⚠️ 獲利稀釋,8038.TWO,2026-03,-379.19999999999993,N/A,❌ 暫避觀望,237.84,160.13,31.350000000000005,612.53,0.92,長園科,15.119617407416266,233.33,31.6000003815
0.37,2025,N/A,📉 獲利侵蝕,8249.TW,2026-03,-379.2,N/A,⚪ 中性觀察,-11.42,15.99,154.2,316.24,4.03,菱光,4.051556568667316,-62.96,41.6500015259
2.7,2025,N/A,⚠️ 獲利稀釋,6753.TW,2026-03,-379.52,N/A,⚪ 中性觀察,2.49,-6.72,215.85000000000002,461.95,5.98,龍德造船,9.65948575399583,82.43,139.0
1.37,2025,4.93%,📉 獲利侵蝕,2206.TW,2026-03,-380.01,18.31%,⚪ 中性觀察,-4.56,-3.34,222.15,368.25,5.78,三陽工業,4.2741390436934505,-11.76,63.2999992371
0.27,2025,6.19%,📉 獲利侵蝕,2115.TW,2026-03,-380.22999999999996,18.21%,⚪ 中性觀察,-4.72,-22.93,68.55000000000001,326.78,1.58,六暉-KY,5.2407003857549235,-53.45,23.9500007629
0.61,2025,N/A,⚠️ 獲利稀釋,8349.TWO,2026-03,-380.58,N/A,⚪ 中性觀察,-12.83,-53.88,65.7,382.05,1.93,�矬�,8.835616612534245,1.47,38.7000007629
0.68,2025,N/A,📉 獲利侵蝕,9910.TW,2026-03,-380.99,N/A,⚪ 中性觀察,-4.54,-14.14,169.8,339.61,5.1,豐泰,6.007067137809187,-41.38,68.0
0.41,2025,4.42%,📉 獲利侵蝕,3444.TWO,2026-03,-383.32000000000005,18.10%,❌ 暫避觀望,10.54,-10.04,81.15,335.22,2.15,利機,15.471348788946395,-48.1,83.6999969482
0.2,2025,3.03%,📉 獲利侵蝕,4720.TW,2026-03,-383.87,23.02%,⚪ 中性觀察,-2.31,-47.52,27.0,344.48,0.74,德淵,10.527778201611111,-39.39,18.9500007629
0.18,2025,N/A,⚠️ 獲利稀釋,8927.TWO,2026-03,-384.15999999999997,N/A,❌ 暫避觀望,-14.5,-72.09,10.799999999999999,734.16,0.35,北基,27.152776718194445,350.0,19.5499992371
-0.2,2025,N/A,📉 獲利侵蝕,6708.TWO,2026-03,-385.19000000000005,N/A,❌ 暫避觀望,42.33,180.65,2.0999999999999996,62.97,0.25,天擎,267.8571428571429,-322.22,37.5
0.41,2025,-1.94%,📉 獲利侵蝕,2609.TW,2026-03,-386.04,5.67%,⚪ 中性觀察,-26.56,-73.34,180.9,304.43,4.9,陽明,4.767827529021559,-81.61,57.5
0.37,2025,-0.45%,⚠️ 獲利稀釋,3015.TW,2026-03,-386.2,17.44%,⚪ 中性觀察,12.58,-13.89,63.15,471.2,1.86,全漢,12.755344599263656,85.0,53.7000007629
0.85,2025,-66.51%,⚠️ 獲利稀釋,2491.TW,2026-03,-386.24,43.42%,❌ 暫避觀望,-10.43,457.5,32.699999999999996,559.52,1.43,吉祥全,22.935779816513765,173.28,50.0
0.1,2025,N/A,📉 獲利侵蝕,6982.TWO,2026-03,-386.54,N/A,❌ 暫避觀望,0.3,-97.61,24.45,299.04,0.06,大井泵浦,29.570552615276075,-87.5,48.2000007629
-1.05,2025,-11.23%,📉 獲利侵蝕,3609.TWO,2026-03,-389.33000000000004,8.05%,⚪ 中性觀察,70.72,248.27,161.1,371.35,6.42,三一東林,1.675977653631285,-17.98,18.0
0.1,2025,1.17%,🔄 轉虧為盈,3380.TW,2026-03,-390.0,18.44%,⚪ 數據不足,4.75,-190.0,-15.3,540.0,-0.36,明泰,0.0,150.0,30.0499992371
1.37,2025,10.58%,⚠️ 獲利稀釋,3045.TW,2026-03,-390.3,19.71%,⚪ 中性觀察,-0.31,4.58,178.95,403.57,4.77,台灣大,9.72338642078793,13.27,116.0
0.92,2025,N/A,⚠️ 獲利稀釋,2065.TWO,2026-03,-390.48,N/A,❌ 暫避觀望,-10.76,-67.92,29.85,404.06,1.12,世豐,18.19095515723618,13.58,36.2000007629
0.05,2025,N/A,📉 獲利侵蝕,7743.TWO,2026-03,-391.2,N/A,❌ 暫避觀望,6.19,-69.73,18.45,332.87,0.57,金利食安,17.23577297796748,-58.33,21.2000007629
0.04,2025,N/A,📉 獲利侵蝕,4729.TWO,2026-03,-391.4,N/A,❌ 暫避觀望,8.46,-60.0,5.7,327.76,0.16,熒茂,49.868423060263154,-63.64,18.9500007629
1.56,2025,N/A,📉 獲利侵蝕,3402.TWO,2026-03,-391.52,N/A,⚪ 中性觀察,-4.4,10.62,285.15000000000003,381.69,7.5,漢科,6.365071015255128,-9.83,121.0
1.62,2025,N/A,⚠️ 獲利稀釋,4979.TWO,2026-03,-392.18,N/A,❌ 暫避觀望,27.06,43.01,194.54999999999998,398.1,5.43,華星光,48.11102544333077,5.92,624.0
-0.34,2025,-6.90%,📉 獲利侵蝕,2457.TW,2026-03,-392.45,21.21%,⚪ 數據不足,-10.11,-410.42,-58.35,389.42,-1.48,飛宏,0.0,-3.03,23.0499992371
0.29,2025,N/A,📉 獲利侵蝕,4535.TWO,2026-03,-392.65,N/A,⚪ 中性觀察,-13.43,-46.94,44.550000000000004,342.65,1.3,至興,9.444444187575757,-50.0,28.0499992371
0.08,2025,8.41%,📉 獲利侵蝕,3597.TWO,2026-03,-392.97,25.04%,❌ 暫避觀望,16.57,-74.05,6.450000000000001,337.41,0.34,映興,60.46511627906976,-55.56,26.0
0.67,2025,5.06%,📉 獲利侵蝕,3605.TW,2026-03,-393.32,26.65%,⚪ 中性觀察,11.14,74.89,158.55,343.32,4.35,宏致,12.015137180700094,-50.0,127.0
-0.3,2025,-46.94%,⚠️ 獲利稀釋,2939.TW,2026-03,-394.19,8.14%,⚪ 數據不足,-0.82,-24.32,-148.5,408.48,-3.68,永邑-KY,0.0,14.29,19.7999992371
-0.55,2025,N/A,📉 獲利侵蝕,8024.TWO,2026-03,-394.41,N/A,⚪ 數據不足,-31.37,-121.74,-97.19999999999999,394.41,-2.55,佑華,0.0,0.0,13.0
-0.22,2025,-47.25%,🌑 雙重衰退,4113.TWO,2026-03,-395.32000000000005,37.85%,⚪ 數據不足,-89.32,-112.91,-12.0,-71.35,-0.43,聯上,0.0,-466.67,15.1000003815
1.2,2025,N/A,📉 獲利侵蝕,6768.TW,2026-03,-395.65999999999997,N/A,⚪ 中性觀察,10.46,-17.06,266.25,340.44,6.77,志強-KY,3.6056338028169015,-55.22,64.0
-0.07,2025,N/A,📉 獲利侵蝕,6294.TWO,2026-03,-395.68,N/A,⚪ 中性觀察,-7.81,55.31,114.60000000000001,208.18,2.78,智基,3.795811518324607,-187.5,29.0
0.75,2025,N/A,📉 獲利侵蝕,6890.TW,2026-03,-396.01,N/A,⚪ 中性觀察,5.05,-14.96,450.75,316.5,13.02,來億-KY,5.540765391014975,-79.51,166.5
0.3,2025,N/A,📉 獲利侵蝕,6235.TW,2026-03,-396.06,N/A,⚪ 中性觀察,13.71,-2.36,108.60000000000001,344.45,2.9,華孚,5.490331491712707,-51.61,39.75
0.24,2025,N/A,🔄 轉虧為盈,4430.TWO,2026-03,-397.4,N/A,⚪ 數據不足,-2.42,67.24,-9.9,374.82,-0.19,耀億,0.0,-22.58,17.6000003815
1.51,2025,N/A,⚠️ 獲利稀釋,8086.TWO,2026-03,-397.88,N/A,⚪ 中性觀察,-7.61,26.79,117.30000000000001,657.4,3.36,宏捷科,14.961636828644501,259.52,117.0
1.17,2025,8.52%,⚠️ 獲利稀釋,3189.TW,2026-03,-398.64000000000004,22.14%,❌ 暫避觀望,28.87,3072.73,121.94999999999999,471.97,3.51,景碩,104.18204182041822,73.33,847.0
0.55,2025,8.28%,⚠️ 獲利稀釋,1709.TW,2026-03,-398.93,17.58%,⚪ 數據不足,-12.57,-20.13,0.0,438.93,1.23,和益,0.0,40.0,0.0
10.73,2025,N/A,⚠️ 獲利稀釋,8210.TW,2026-03,-399.15999999999997,N/A,⚪ 中性觀察,51.55,77.66,1089.6,492.63,29.06,勤誠,13.325991189427313,93.47,968.0
0.2,2025,N/A,🔄 轉虧為盈,4950.TWO,2026-03,-400.02,N/A,⚪ 數據不足,191.86,23.4,-11.850000000000001,586.98,-0.36,金耘國際,0.0,186.96,16.25
-2.14,2025,N/A,📉 獲利侵蝕,6854.TW,2026-03,-400.92,N/A,⚪ 數據不足,-23.56,-276.79,-149.25000000000003,14.56,-1.02,錼創科技-KY創,0.0,-386.36,99.5
-0.05,2025,-80.56%,📉 獲利侵蝕,4402.TWO,2026-03,-401.32,15.04%,⚪ 數據不足,28.81,-44.44,-5.3999999999999995,334.65,-0.13,郡都開發,0.0,-66.67,14.9499998093
3.28,2025,6.82%,⚠️ 獲利稀釋,3037.TW,2026-03,-401.76000000000005,15.77%,❌ 暫避觀望,13.75,18.07,155.1,830.09,4.38,欣興,94.10058027079303,428.33,973.0
0.57,2025,N/A,⚠️ 獲利稀釋,5276.TWO,2026-03,-402.18,N/A,⚪ 中性觀察,3.13,54.05,47.699999999999996,474.91,1.14,達輝-KY,5.691824019339623,72.73,18.1000003815
0.28,2025,5.53%,⚠️ 獲利稀釋,2611.TW,2026-03,-402.75,37.12%,❌ 暫避觀望,-2.19,-68.29,12.6,557.65,0.52,志信,17.440475736309526,154.9,14.6499996185
0.09,2025,N/A,⚠️ 獲利稀釋,5488.TWO,2026-03,-402.80999999999995,N/A,❌ 暫避觀望,-8.11,1000.0,6.6,752.81,0.11,松普,27.727272293863635,350.0,12.1999998093
0.47,2025,6.05%,⚠️ 獲利稀釋,3003.TW,2026-03,-403.37,21.28%,❌ 暫避觀望,-3.28,-74.48,28.799999999999997,407.81,0.99,健和興,35.41666666666667,4.44,68.0
0.37,2025,3.55%,📉 獲利侵蝕,4566.TW,2026-03,-403.44,22.67%,❌ 暫避觀望,3.73,-41.88,34.50000000000001,349.69,1.36,時碩工業,28.521738467,-53.75,65.5999984741
4.54,2025,N/A,⚠️ 獲利稀釋,6803.TWO,2026-03,-403.49,N/A,⚪ 數據不足,13.2,5.99,0.0,403.93,18.44,崑鼎,0.0,0.44,0.0
0.13,2025,N/A,⚠️ 獲利稀釋,6133.TW,2026-03,-403.8,N/A,❌ 暫避觀望,17.93,10.77,19.799999999999997,412.13,0.72,金橋,17.916666377651516,8.33,23.6499996185
0.42,2025,N/A,📉 獲利侵蝕,6884.TWO,2026-03,-404.41,N/A,⚪ 中性觀察,1.55,-10.78,71.39999999999999,404.41,2.05,海柏特,6.207983033004202,0.0,29.5499992371
2.76,2025,N/A,⚠️ 獲利稀釋,4907.TWO,2026-03,-404.69000000000005,N/A,⚪ 中性觀察,-72.18,-79.5,88.94999999999999,1224.69,1.23,富宇,8.010118043844857,820.0,47.5
0.2,2025,1.24%,⚠️ 獲利稀釋,1735.TW,2026-03,-405.93,19.87%,❌ 暫避觀望,-12.95,-19.59,17.7,423.58,0.78,日勝化,17.881356255508475,17.65,21.1000003815
3.63,2025,N/A,⚠️ 獲利稀釋,6667.TWO,2026-03,-406.05,N/A,⚪ 中性觀察,75.17,39.39,511.79999999999995,414.73,13.77,信紘科,6.359906213364596,8.68,217.0
-0.31,2025,-478.52%,⚠️ 獲利稀釋,4743.TWO,2026-03,-406.06,41.13%,⚪ 數據不足,9.49,10.29,-100.49999999999999,414.88,-2.18,合一,0.0,8.82,46.6500015259
2.29,2025,N/A,📉 獲利侵蝕,6176.TW,2026-03,-407.8,N/A,⚪ 中性觀察,-5.52,-40.24,348.3,404.8,9.4,瑞儀,3.97502166459087,-3.0,92.3000030518
-0.03,2025,N/A,📉 獲利侵蝕,9950.TWO,2026-03,-407.82,N/A,⚪ 數據不足,-17.71,-126.47,-15.9,286.39,-0.27,萬國通,0.0,-121.43,10.25
0.35,2025,10.88%,⚠️ 獲利稀釋,1776.TW,2026-03,-408.66999999999996,22.50%,❌ 暫避觀望,-15.76,-64.1,10.65,558.67,0.28,展宇,24.084507579577462,150.0,17.1000003815
0.27,2025,1.41%,📉 獲利侵蝕,2235.TWO,2026-03,-408.66999999999996,16.15%,❌ 暫避觀望,-6.01,-64.42,28.35,360.59,0.95,謚源,15.026454824603174,-48.08,28.3999996185
4.81,2025,9.90%,⚠️ 獲利稀釋,4441.TW,2026-03,-408.67,24.81%,⚪ 數據不足,28.28,-11.39,0.0,410.79,14.79,振大環球,0.0,2.12,0.0
12.28,2025,10.13%,⚠️ 獲利稀釋,3443.TW,2026-03,-409.07,19.04%,❌ 暫避觀望,36.32,9.24,1093.5,480.34,28.13,創意,80.86419753086419,71.27,5895.0
0.07,2025,7.19%,🔄 轉虧為盈,2208.TW,2026-03,-410.07000000000005,11.98%,⚪ 數據不足,50.27,18.81,-84.29999999999998,520.84,-1.77,台船,0.0,110.77,19.0499992371
0.51,2025,N/A,⚠️ 獲利稀釋,6548.TWO,2026-03,-410.11,N/A,❌ 暫避觀望,12.02,-20.6,57.3,421.47,1.63,長科*,19.345550137670156,11.36,73.9000015259
1.5,2025,N/A,⚠️ 獲利稀釋,7718.TWO,2026-03,-410.32,N/A,⚪ 中性觀察,1.44,-40.13,124.05,471.19,3.75,友鋮,5.737605896360338,60.87,47.4500007629
1.35,2025,9.53%,⚠️ 獲利稀釋,4912.TW,2026-03,-410.77,22.10%,⚪ 中性觀察,10.44,-70.28,116.7,426.7,1.98,聯德控股-KY,13.239074550128533,15.93,103.0
0.17,2025,12.04%,📉 獲利侵蝕,4119.TW,2026-03,-411.77000000000004,28.02%,❌ 暫避觀望,-11.81,-79.87,31.5,374.73,0.9,旭富,26.619048345666666,-37.04,55.9000015259
0.05,2025,1.74%,📉 獲利侵蝕,1809.TW,2026-03,-413.58,21.38%,❌ 暫避觀望,3.41,-42.42,6.6,413.58,0.19,中釉,87.50000000000001,0.0,38.5
5.15,2025,N/A,📉 獲利侵蝕,6414.TW,2026-03,-414.90999999999997,N/A,⚪ 中性觀察,-2.8,10.59,833.55,400.46,23.26,樺漢,7.045168256253374,-14.45,391.5
0.28,2025,3.22%,📉 獲利侵蝕,2427.TW,2026-03,-415.94,16.95%,⚪ 中性觀察,33.95,6.99,56.55,368.77,1.53,三商電,5.875331463793104,-47.17,22.1499996185
0.69,2025,N/A,📉 獲利侵蝕,9931.TW,2026-03,-416.09999999999997,N/A,⚪ 中性觀察,-19.51,-14.34,90.9,406.89,2.45,欣高,5.6105610561056105,-9.21,34.0
