date,eps,advice,prev_year,prev_eps,symbol,status,name,expansion,est_price,prev_rev_yoy,gm,price,prev_eps_yoy,pe,rev_yoy,om,eps_yoy
2026-03,0.87,⚪ 中性觀察,2025,2.04,5215.TW,⚠️ 獲利稀釋,科嘉-KY,-333.83,62.85000000000001,-4.56,N/A,38.7000007629,-45.45,9.236277031718375,418.94,N/A,85.11
2026-03,3.67,⚪ 中性觀察,2025,9.52,6435.TWO,⚠️ 獲利稀釋,大中,-334.14,342.3,25.24,N/A,244.0,56.88,10.692375109553023,390.31,N/A,56.17
2026-03,0.17,⚪ 數據不足,2025,-1.61,6425.TWO,🔄 轉虧為盈,易發,-334.65999999999997,-90.45,-16.91,N/A,67.8000030518,-348.39,0.0,458.27,N/A,123.61
2026-03,0.33,⚪ 數據不足,2025,0.3,3531.TWO,📉 獲利侵蝕,先益,-335.88,-10.5,-18.09,22.74%,21.5,-77.78,0.0,320.5,4.80%,-15.38
2026-03,0.52,⚪ 中性觀察,2025,3.06,4942.TW,📉 獲利侵蝕,嘉彰,-336.1,94.19999999999999,7.48,N/A,33.1500015259,-26.62,5.278662663359873,321.35,N/A,-14.75
2026-03,-0.44,❌ 暫避觀望,2025,0.39,8234.TWO,📉 獲利侵蝕,新漢,-336.15,10.2,5.19,N/A,68.0999984741,-35.0,100.14705657955884,158.96,N/A,-177.19
2026-03,-0.23,⚪ 數據不足,2025,-1.49,5348.TWO,⚠️ 獲利稀釋,正能量智能,-336.41,-53.4,-3.8,N/A,16.7000007629,-109.86,0.0,378.91,N/A,42.5
2026-03,1.37,⚪ 中性觀察,2025,3.17,8433.TWO,📉 獲利侵蝕,弘帆,-337.78999999999996,59.1,-3.48,N/A,55.5,-67.55,14.086294416243655,319.83,N/A,-17.96
2026-03,2.12,❌ 暫避觀望,2025,3.84,6861.TW,⚠️ 獲利稀釋,睿生光電,-338.04,154.20000000000002,15.29,N/A,188.0,4.08,18.28793774319066,443.87,N/A,105.83
2026-03,0.18,⚪ 數據不足,2025,-4.83,1583.TW,🔄 轉虧為盈,程泰,-338.47,-285.45000000000005,-12.11,19.66%,48.0499992371,-142.57,0.0,440.91,-2.95%,102.44
2026-03,0.37,⚪ 數據不足,2025,-0.16,6560.TWO,🔄 轉虧為盈,欣普羅,-338.64,-28.5,123.75,N/A,31.0,50.0,0.0,423.64,N/A,85.0
2026-03,1.62,⚪ 中性觀察,2025,5.88,6525.TW,⚠️ 獲利稀釋,捷敏-KY,-339.59000000000003,216.14999999999998,14.03,N/A,139.5,14.17,9.680777238029147,353.67,N/A,14.08
2026-03,0.51,⚪ 中性觀察,2025,2.42,1504.TW,📉 獲利侵蝕,東元,-339.99,92.10000000000001,6.99,23.29%,72.5,-18.15,11.807817589576546,332.58,6.47%,-7.41
2026-03,0.11,⚪ 中性觀察,2025,1.68,2477.TW,📉 獲利侵蝕,美隆電,-340.70000000000005,65.1,-5.34,N/A,21.8999996185,12.0,5.04608286140553,305.41,N/A,-35.29
2026-03,-0.56,⚪ 數據不足,2025,-2.17,4726.TWO,⚠️ 獲利稀釋,永昕,-341.05,-88.94999999999999,8.23,1.76%,24.0499992371,4.42,0.0,350.73,-18.26%,9.68
2026-03,0.05,❌ 暫避觀望,2025,0.16,5512.TWO,📉 獲利侵蝕,力麒,-341.15999999999997,4.65,17.58,N/A,7.7300000191,-11.76,24.93548393258064,312.59,N/A,-28.57
2026-03,0.76,⚪ 中性觀察,2025,4.1,9904.TW,📉 獲利侵蝕,寶成,-341.82,144.6,-4.71,N/A,24.8500003815,-24.63,2.5778008694502077,304.12,N/A,-37.7
2026-03,-1.18,⚪ 數據不足,2025,1.69,6643.TWO,🌑 雙重衰退,M31,-341.91,-10.35,20.34,N/A,411.5,-44.41,0.0,-9.15,N/A,-351.06
2026-03,1.53,⚪ 中性觀察,2025,4.84,2618.TW,⚠️ 獲利稀釋,長榮航,-342.0,182.10000000000002,-0.31,22.90%,42.0,-9.87,3.459637561779242,381.09,16.53%,39.09
2026-03,0.74,⚪ 中性觀察,2025,2.68,6175.TWO,⚠️ 獲利稀釋,立敦,-342.15,99.14999999999999,-1.38,N/A,73.5,-14.74,11.119515885022693,343.52,N/A,1.37
2026-03,1.14,⚪ 數據不足,2025,4.36,2476.TW,⚠️ 獲利稀釋,鉅祥,-342.27,0.0,12.66,32.99%,0.0,-15.98,0.0,349.82,19.39%,7.55
2026-03,-0.41,⚪ 中性觀察,2025,1.58,2323.TW,⚠️ 獲利稀釋,中環,-342.89,16.200000000000003,-3.39,23.42%,10.9499998093,685.19,10.138888712314813,402.3,-5.65%,59.41
2026-03,0.09,⚪ 數據不足,2025,-0.21,1711.TW,🔄 轉虧為盈,永光,-343.62,-5.3999999999999995,-7.34,17.63%,43.3499984741,-147.73,0.0,372.19,-5.18%,28.57
2026-03,2.25,⚪ 中性觀察,2025,9.1,9939.TW,📉 獲利侵蝕,宏全,-343.79,354.0,1.65,N/A,131.5,-5.01,5.572033898305085,340.36,N/A,-3.43
2026-03,2.04,⚪ 中性觀察,2025,7.55,3689.TWO,📉 獲利侵蝕,湧德,-345.14,284.7,20.51,30.92%,118.5,19.61,6.243414120126449,337.45,12.50%,-7.69
2026-03,-0.17,⚪ 數據不足,2025,-1.09,6129.TWO,⚠️ 獲利稀釋,普誠,-345.26,-44.85,-2.06,N/A,13.1000003815,-9.0,0.0,409.09,N/A,63.83
2026-03,1.01,⚪ 中性觀察,2025,3.7,4755.TW,📉 獲利侵蝕,三福化,-346.63,128.1,-9.17,22.24%,118.0,-9.76,13.817330210772836,338.45,10.72%,-8.18
2026-03,0.37,❌ 暫避觀望,2025,2.48,7709.TWO,📉 獲利侵蝕,榮田,-346.71000000000004,63.0,-31.16,N/A,70.4000015259,-52.99,16.761905125214284,293.55,N/A,-53.16
2026-03,1.09,⚪ 中性觀察,2025,4.01,9914.TW,📉 獲利侵蝕,美利達,-347.21,189.45000000000002,-9.71,N/A,81.9000015259,271.37,6.484560690886776,325.07,N/A,-22.14
2026-03,1.65,⚪ 中性觀察,2025,6.44,2755.TWO,📉 獲利侵蝕,揚秦,-347.43,243.15,20.09,27.43%,102.0,8.73,6.2924120913016655,345.63,9.66%,-1.8
2026-03,0.79,⚪ 中性觀察,2025,2.53,8099.TWO,⚠️ 獲利稀釋,大世科,-347.71999999999997,86.39999999999999,27.49,N/A,61.5,9.52,10.677083333333334,423.28,N/A,75.56
2026-03,0.52,⚪ 中性觀察,2025,2.61,2520.TW,📉 獲利侵蝕,冠德,-347.81,91.79999999999998,-20.24,23.17%,36.4500007629,-74.55,5.955882477598039,312.37,15.06%,-35.44
2026-03,1.76,⚪ 中性觀察,2025,5.24,6438.TW,⚠️ 獲利稀釋,迅得,-348.15,216.75,26.29,N/A,148.5,-29.85,10.27681660899654,367.88,N/A,19.73
2026-03,2.7,⚪ 中性觀察,2025,6.04,4551.TW,⚠️ 獲利稀釋,智伸科,-348.83,205.05,1.71,23.25%,159.5,-27.14,11.667885881492317,379.26,11.86%,30.43
2026-03,2.63,⚪ 中性觀察,2025,8.0,2480.TW,⚠️ 獲利稀釋,敦陽科,-349.53999999999996,310.95,11.38,24.08%,157.0,6.67,7.573564881813796,366.95,10.67%,17.41
2026-03,1.17,⚪ 中性觀察,2025,2.88,2027.TW,⚠️ 獲利稀釋,大成鋼,-349.59,108.3,12.63,25.55%,48.7999992371,77.93,6.759002664418284,426.15,14.07%,76.56
2026-03,-0.11,⚪ 數據不足,2025,-0.35,8201.TW,📉 獲利侵蝕,無敵,-350.82,-16.950000000000003,1.42,N/A,11.8999996185,60.23,0.0,340.82,N/A,-10.0
2026-03,0.41,⚪ 中性觀察,2025,2.56,1104.TW,📉 獲利侵蝕,環泥,-351.45,86.25,-0.42,N/A,26.6499996185,18.52,4.634782542347827,349.07,N/A,-2.38
2026-03,0.09,❌ 暫避觀望,2025,0.27,5309.TWO,📉 獲利侵蝕,系統電,-351.84,8.100000000000001,9.13,N/A,53.9000015259,-57.38,99.81481764055556,318.51,N/A,-33.33
2026-03,0.51,⚪ 中性觀察,2025,1.14,4440.TW,⚠️ 獲利稀釋,宜新實業,-352.17999999999995,38.1,-4.85,N/A,17.5,-35.23,6.889763779527559,1180.75,N/A,828.57
2026-03,0.12,⚪ 中性觀察,2025,3.41,6754.TW,📉 獲利侵蝕,匯僑設計,-352.58,99.3,-30.87,N/A,42.0999984741,-46.72,6.359516385815709,293.96,N/A,-58.62
2026-03,14.9,❌ 暫避觀望,2025,41.67,2383.TW,⚠️ 獲利稀釋,台光電,-352.75,1617.45,46.42,28.58%,5485.0,47.96,50.8671056292312,401.75,19.80%,49.0
2026-03,-0.9,❌ 暫避觀望,2025,0.92,6276.TWO,📉 獲利侵蝕,安鈦克,-353.52,16.35,20.19,N/A,20.1000003815,142.59,18.440367322477062,155.69,N/A,-197.83
2026-03,0.63,⚪ 中性觀察,2025,4.69,6807.TW,📉 獲利侵蝕,峰源-KY,-353.81000000000006,174.14999999999998,-14.72,N/A,32.7999992371,-47.18,2.8251506664168824,286.97,N/A,-66.84
2026-03,4.28,⚪ 中性觀察,2025,21.44,3413.TW,📉 獲利侵蝕,京鼎,-354.47999999999996,780.75,26.66,23.90%,279.0,-12.83,5.360230547550432,318.21,11.87%,-36.27
2026-03,0.38,⚪ 中性觀察,2025,1.87,8931.TWO,📉 獲利侵蝕,大汽電,-354.85999999999996,82.94999999999999,-1.74,N/A,41.3499984741,-19.4,7.477395745768535,306.21,N/A,-48.65
2026-03,0.29,❌ 暫避觀望,2025,1.56,3704.TW,📉 獲利侵蝕,合勤控,-354.98,41.1,-2.6,30.58%,41.6500015259,10.87,15.20073048390511,296.16,1.57%,-58.82
2026-03,-0.74,⚪ 數據不足,2025,-1.95,1595.TWO,📉 獲利侵蝕,川寶,-355.28999999999996,-88.5,-21.77,26.86%,64.0,-3800.0,0.0,237.64,-13.38%,-117.65
2026-03,1.14,❌ 暫避觀望,2025,2.08,6215.TW,⚠️ 獲利稀釋,和椿,-355.85,77.10000000000001,50.12,N/A,98.0,-1.42,19.066147859922175,572.52,N/A,216.67
2026-03,0.12,❌ 暫避觀望,2025,0.13,2106.TW,⚠️ 獲利稀釋,建大,-356.64,4.35,-0.7,20.30%,17.1000003815,-90.0,58.965518556896555,428.07,1.48%,71.43
2026-03,2.79,⚪ 中性觀察,2025,6.27,1503.TW,⚠️ 獲利稀釋,士電,-357.75,278.55,6.01,17.20%,200.0,7.92,10.770059235325794,376.47,7.03%,18.72
2026-03,0.05,❌ 暫避觀望,2025,0.36,6624.TWO,⚠️ 獲利稀釋,萬年清,-357.90000000000003,2.5500000000000003,-10.21,N/A,41.6500015259,-52.17,245.00000897588234,529.33,N/A,171.43
2026-03,-0.04,⚪ 數據不足,2025,-0.73,6928.TW,📉 獲利侵蝕,攸泰科技,-359.76,-11.1,-2.54,N/A,47.7999992371,6.41,0.0,242.37,N/A,-117.39
2026-03,-0.42,❌ 暫避觀望,2025,1.85,8426.TWO,⚠️ 獲利稀釋,紅木-KY,-360.16,3.300000000000003,-5.62,N/A,21.0499992371,-63.22,95.68181471409082,395.54,N/A,35.38
2026-03,0.15,⚪ 中性觀察,2025,3.0,3501.TW,📉 獲利侵蝕,維熹,-360.24,115.95,-6.46,18.84%,39.7000007629,-50.98,5.135834510077619,271.35,5.60%,-88.89
2026-03,2.11,⚪ 中性觀察,2025,7.95,1537.TW,📉 獲利侵蝕,廣隆,-360.24,292.8,-18.5,18.72%,118.5,-32.28,6.070696721311475,346.01,9.93%,-14.23
2026-03,1.92,⚪ 中性觀察,2025,5.85,3004.TW,📉 獲利侵蝕,豐達科,-360.29999999999995,229.8,15.8,24.39%,118.5,-24.15,7.734986945169712,356.78,9.60%,-3.52
2026-03,0.69,⚪ 中性觀察,2025,0.57,1473.TW,📉 獲利侵蝕,台南,-360.43,44.1,-10.32,13.69%,20.0,-81.13,6.802721088435375,315.63,-4.13%,-44.8
2026-03,1.45,⚪ 中性觀察,2025,3.15,3430.TWO,⚠️ 獲利稀釋,奇鈦科,-360.71,119.25,16.19,23.03%,113.0,-34.24,14.213836477987421,384.64,7.70%,23.93
2026-03,1.47,⚪ 中性觀察,2025,4.4,5243.TW,⚠️ 獲利稀釋,乙盛-KY,-361.08,171.0,-7.74,N/A,90.3000030518,30.95,7.921052899280702,408.08,N/A,47.0
2026-03,-0.07,⚪ 數據不足,2025,0.04,3050.TW,📉 獲利侵蝕,鈺德,-361.12,-2.7,0.72,27.89%,11.6999998093,-92.73,0.0,172.23,-1.07%,-188.89
2026-03,1.87,⚪ 中性觀察,2025,9.01,2449.TW,📉 獲利侵蝕,京元電子,-362.65,350.09999999999997,30.08,37.66%,257.0,41.67,11.01113967437875,315.93,28.21%,-46.72
2026-03,0.12,❌ 暫避觀望,2025,1.57,8162.TW,📉 獲利侵蝕,微矽電子-創,-363.38,61.49999999999999,19.79,N/A,62.5,23.62,15.243902439024392,303.38,N/A,-60.0
2026-03,3.19,❌ 暫避觀望,2025,8.13,3167.TW,⚠️ 獲利稀釋,大量,-364.06,296.70000000000005,95.35,42.12%,794.0,474.47,40.141557128412536,572.88,18.24%,208.82
2026-03,0.05,⚪ 數據不足,2025,-1.06,3027.TW,🔄 轉虧為盈,盛達,-364.25,-12.75,4.18,N/A,18.2000007629,-342.86,0.0,280.38,N/A,-83.87
2026-03,5.61,⚪ 中性觀察,2025,19.45,3044.TW,⚠️ 獲利稀釋,健鼎,-365.02,734.1,11.54,25.47%,496.5,21.94,10.145075602778912,390.24,17.08%,25.22
2026-03,-0.56,⚪ 數據不足,2025,-4.38,6153.TW,⚠️ 獲利稀釋,嘉聯益,-365.13,-148.64999999999998,-25.69,N/A,17.75,0.46,0.0,409.13,N/A,44.0
2026-03,1.14,⚪ 中性觀察,2025,3.45,2478.TW,⚠️ 獲利稀釋,大毅,-368.14,129.14999999999998,7.81,24.27%,123.5,8.95,14.343786295005808,396.55,12.13%,28.41
2026-03,0.18,❌ 暫避觀望,2025,0.74,6155.TW,📉 獲利侵蝕,鈞寶,-368.59999999999997,16.2,10.87,N/A,57.0999984741,-23.71,52.870368957500006,311.46,N/A,-57.14
2026-03,0.34,⚪ 中性觀察,2025,0.83,2108.TW,⚠️ 獲利稀釋,南帝,-368.68,31.049999999999997,-16.0,25.29%,30.5,-27.19,14.734299516908214,378.36,9.12%,9.68
2026-03,0.18,⚪ 數據不足,2025,-2.45,1530.TW,🔄 轉虧為盈,亞崴,-369.19,-137.25,0.45,N/A,28.7000007629,-152.78,0.0,474.55,N/A,105.36
2026-03,0.99,⚪ 中性觀察,2025,4.08,8936.TWO,⚠️ 獲利稀釋,國統,-369.86,144.45,20.29,N/A,50.7000007629,21.07,5.264797587009346,403.64,N/A,33.78
2026-03,0.02,⚪ 數據不足,2025,-0.88,3057.TW,🔄 轉虧為盈,喬鼎,-370.95,-14.55,1.86,29.42%,17.5,46.34,0.0,273.28,-21.05%,-97.67
2026-03,0.28,❌ 暫避觀望,2025,0.52,5426.TWO,📉 獲利侵蝕,振發,-371.24,22.05,17.01,N/A,30.6000003815,-47.47,20.816326790136053,341.24,N/A,-30.0
2026-03,2.26,⚪ 中性觀察,2025,5.68,6924.TW,⚠️ 獲利稀釋,榮惠-KY創,-371.5,193.2,-3.92,N/A,112.0,-16.96,8.695652173913045,442.71,N/A,71.21
2026-03,0.33,⚪ 中性觀察,2025,2.19,6194.TWO,📉 獲利侵蝕,育富,-372.25,82.05000000000001,-2.95,N/A,29.7999992371,-47.23,5.44789748393053,305.92,N/A,-66.33
2026-03,0.33,⚪ 中性觀察,2025,1.72,2063.TWO,📉 獲利侵蝕,世鎧,-372.75,60.75,-13.1,17.29%,24.0,-10.88,5.9259259259259265,336.21,2.75%,-36.54
2026-03,0.73,⚪ 中性觀察,2025,2.44,2374.TW,⚠️ 獲利稀釋,佳能,-373.78999999999996,80.99999999999999,60.25,21.67%,68.6999969482,28.57,12.722221657074074,507.12,8.17%,133.33
2026-03,0.26,⚪ 中性觀察,2025,2.02,3206.TWO,📉 獲利侵蝕,志豐,-373.94,73.20000000000002,-13.21,21.42%,34.2999992371,-50.73,7.028688368258196,315.88,4.13%,-58.06
2026-03,0.9,⚪ 中性觀察,2025,3.49,6474.TWO,📉 獲利侵蝕,華豫寧,-374.61,138.6,-5.94,N/A,36.5,19.85,3.95021645021645,352.87,N/A,-21.74
2026-03,0.37,❌ 暫避觀望,2025,1.41,1717.TW,⚠️ 獲利稀釋,長興,-375.40000000000003,52.050000000000004,-7.93,21.29%,82.5,-9.62,23.775216138328528,398.73,3.94%,23.33
2026-03,0.33,❌ 暫避觀望,2025,0.65,2484.TW,⚠️ 獲利稀釋,希華,-375.42,20.55,10.07,21.81%,74.0,-34.34,54.01459854014598,412.92,6.31%,37.5
2026-03,0.65,❌ 暫避觀望,2025,2.07,8039.TW,⚠️ 獲利稀釋,台虹,-375.75,67.5,6.75,N/A,327.0,-11.69,72.66666666666667,478.88,N/A,103.13
2026-03,2.86,❌ 暫避觀望,2025,6.58,3026.TW,⚠️ 獲利稀釋,禾伸堂,-375.76,258.9,5.01,17.62%,742.0,12.1,42.98957126303593,446.0,5.81%,70.24
2026-03,0.17,⚪ 中性觀察,2025,3.74,3483.TWO,⚠️ 獲利稀釋,力致,-376.49,127.95000000000002,0.02,18.01%,74.0999984741,-53.89,8.686986925451347,559.82,2.40%,183.33
2026-03,0.05,⚪ 中性觀察,2025,0.97,6835.TW,📉 獲利侵蝕,圓裕,-378.04,35.550000000000004,-2.38,N/A,31.0,-76.35,13.080168776371307,283.66,N/A,-94.38
2026-03,3.59,⚪ 中性觀察,2025,12.25,5288.TW,📉 獲利侵蝕,豐祥-KY,-379.13,446.99999999999994,-6.57,N/A,186.5,-27.39,6.258389261744967,374.33,N/A,-4.8
2026-03,0.24,❌ 暫避觀望,2025,0.92,8038.TWO,⚠️ 獲利稀釋,長園科,-379.19999999999993,31.350000000000005,237.84,N/A,31.5,160.13,15.071770334928228,612.53,N/A,233.33
2026-03,0.37,⚪ 中性觀察,2025,4.03,8249.TW,📉 獲利侵蝕,菱光,-379.2,154.2,-11.42,N/A,41.5999984741,15.99,4.046692458570039,316.24,N/A,-62.96
2026-03,2.7,⚪ 中性觀察,2025,5.98,6753.TW,⚠️ 獲利稀釋,龍德造船,-379.52,215.85000000000002,2.49,N/A,140.5,-6.72,9.763724808895066,461.95,N/A,82.43
2026-03,1.37,⚪ 中性觀察,2025,5.78,2206.TW,📉 獲利侵蝕,三陽工業,-380.01,222.15,-4.56,18.31%,63.0999984741,-3.34,4.260634603247805,368.25,4.93%,-11.76
2026-03,0.27,⚪ 中性觀察,2025,1.58,2115.TW,📉 獲利侵蝕,六暉-KY,-380.22999999999996,68.55000000000001,-4.72,18.21%,23.8999996185,-22.93,5.229759216301969,326.78,6.19%,-53.45
2026-03,0.61,⚪ 中性觀察,2025,1.93,8349.TWO,⚠️ 獲利稀釋,�矬�,-380.58,65.7,-12.83,N/A,39.0999984741,-53.88,8.92694029089041,382.05,N/A,1.47
2026-03,0.68,⚪ 中性觀察,2025,5.1,9910.TW,📉 獲利侵蝕,豐泰,-380.99,169.8,-4.54,N/A,67.6999969482,-14.14,5.980565101431095,339.61,N/A,-41.38
2026-03,0.41,❌ 暫避觀望,2025,2.15,3444.TWO,📉 獲利侵蝕,利機,-383.32000000000005,81.15,10.54,18.10%,83.5999984741,-10.04,15.452864782643253,335.22,4.42%,-48.1
2026-03,0.2,⚪ 中性觀察,2025,0.74,4720.TW,📉 獲利侵蝕,德淵,-383.87,27.0,-2.31,23.02%,19.0,-47.52,10.555555555555555,344.48,3.03%,-39.39
2026-03,0.18,❌ 暫避觀望,2025,0.35,8927.TWO,⚠️ 獲利稀釋,北基,-384.15999999999997,10.799999999999999,-14.5,N/A,19.6499996185,-72.09,27.291666136805556,734.16,N/A,350.0
2026-03,-0.2,❌ 暫避觀望,2025,0.25,6708.TWO,📉 獲利侵蝕,天擎,-385.19000000000005,2.0999999999999996,42.33,N/A,37.5999984741,180.65,268.57141767214284,62.97,N/A,-322.22
2026-03,0.41,⚪ 中性觀察,2025,4.9,2609.TW,📉 獲利侵蝕,陽明,-386.04,180.9,-26.56,5.67%,59.5,-73.34,4.933665008291873,304.43,-1.94%,-81.61
2026-03,0.37,⚪ 中性觀察,2025,1.86,3015.TW,⚠️ 獲利稀釋,全漢,-386.2,63.15,12.58,17.44%,53.4000015259,-13.89,12.684085873135393,471.2,-0.45%,85.0
2026-03,0.85,❌ 暫避觀望,2025,1.43,2491.TW,⚠️ 獲利稀釋,吉祥全,-386.24,32.699999999999996,-10.43,43.42%,50.7999992371,457.5,23.302751943623857,559.52,-66.51%,173.28
2026-03,0.1,❌ 暫避觀望,2025,0.06,6982.TWO,📉 獲利侵蝕,大井泵浦,-386.54,24.45,0.3,N/A,47.5999984741,-97.61,29.202453051595093,299.04,N/A,-87.5
2026-03,-1.05,⚪ 中性觀察,2025,6.42,3609.TWO,📉 獲利侵蝕,三一東林,-389.33000000000004,161.1,70.72,8.05%,17.5499992371,248.27,1.6340781412569831,371.35,-11.23%,-17.98
2026-03,0.1,⚪ 數據不足,2025,-0.36,3380.TW,🔄 轉虧為盈,明泰,-390.0,-15.3,4.75,18.44%,28.5,-190.0,0.0,540.0,1.17%,150.0
2026-03,1.37,⚪ 中性觀察,2025,4.77,3045.TW,⚠️ 獲利稀釋,台灣大,-390.3,178.95,-0.31,19.71%,116.0,4.58,9.72338642078793,403.57,10.58%,13.27
2026-03,0.92,❌ 暫避觀望,2025,1.12,2065.TWO,⚠️ 獲利稀釋,世豐,-390.48,29.85,-10.76,N/A,36.5,-67.92,18.341708542713565,404.06,N/A,13.58
2026-03,0.05,❌ 暫避觀望,2025,0.57,7743.TWO,📉 獲利侵蝕,金利食安,-391.2,18.45,6.19,N/A,21.0,-69.73,17.073170731707318,332.87,N/A,-58.33
2026-03,0.04,❌ 暫避觀望,2025,0.16,4729.TWO,📉 獲利侵蝕,熒茂,-391.4,5.7,8.46,N/A,18.8500003815,-60.0,49.6052641618421,327.76,N/A,-63.64
2026-03,1.56,⚪ 中性觀察,2025,7.5,3402.TWO,📉 獲利侵蝕,漢科,-391.52,285.15000000000003,-4.4,N/A,121.0,10.62,6.365071015255128,381.69,N/A,-9.83
2026-03,1.62,❌ 暫避觀望,2025,5.43,4979.TWO,⚠️ 獲利稀釋,華星光,-392.18,194.54999999999998,27.06,N/A,609.0,43.01,46.954510408635315,398.1,N/A,5.92
2026-03,-0.34,⚪ 數據不足,2025,-1.48,2457.TW,📉 獲利侵蝕,飛宏,-392.45,-58.35,-10.11,21.21%,23.3999996185,-410.42,0.0,389.42,-6.90%,-3.03
2026-03,0.29,⚪ 中性觀察,2025,1.3,4535.TWO,📉 獲利侵蝕,至興,-392.65,44.550000000000004,-13.43,N/A,27.9500007629,-46.94,9.410774667643096,342.65,N/A,-50.0
2026-03,0.08,❌ 暫避觀望,2025,0.34,3597.TWO,📉 獲利侵蝕,映興,-392.97,6.450000000000001,16.57,25.04%,26.3999996185,-74.05,61.395347949999994,337.41,8.41%,-55.56
2026-03,0.67,⚪ 中性觀察,2025,4.35,3605.TW,📉 獲利侵蝕,宏致,-393.32,158.55,11.14,26.65%,139.0,74.89,13.15042573320719,343.32,5.06%,-50.0
2026-03,-0.3,⚪ 數據不足,2025,-3.68,2939.TW,⚠️ 獲利稀釋,永邑-KY,-394.19,-148.5,-0.82,8.14%,19.7999992371,-24.32,0.0,408.48,-46.94%,14.29
2026-03,-0.55,⚪ 數據不足,2025,-2.55,8024.TWO,📉 獲利侵蝕,佑華,-394.41,-97.19999999999999,-31.37,N/A,13.1499996185,-121.74,0.0,394.41,N/A,0.0
2026-03,-0.22,⚪ 數據不足,2025,-0.43,4113.TWO,🌑 雙重衰退,聯上,-395.32000000000005,-12.0,-89.32,37.85%,15.0,-112.91,0.0,-71.35,-47.25%,-466.67
2026-03,1.2,⚪ 中性觀察,2025,6.77,6768.TW,📉 獲利侵蝕,志強-KY,-395.65999999999997,266.25,10.46,N/A,65.0,-17.06,3.6619718309859155,340.44,N/A,-55.22
2026-03,-0.07,⚪ 中性觀察,2025,2.78,6294.TWO,📉 獲利侵蝕,智基,-395.68,114.60000000000001,-7.81,N/A,28.75,55.31,3.7630890052356016,208.18,N/A,-187.5
2026-03,0.75,⚪ 中性觀察,2025,13.02,6890.TW,📉 獲利侵蝕,來億-KY,-396.01,450.75,5.05,N/A,167.0,-14.96,5.557404326123128,316.5,N/A,-79.51
2026-03,0.3,⚪ 中性觀察,2025,2.9,6235.TW,📉 獲利侵蝕,華孚,-396.06,108.60000000000001,13.71,N/A,38.9500007629,-2.36,5.379834359516574,344.45,N/A,-51.61
2026-03,0.24,⚪ 數據不足,2025,-0.19,4430.TWO,🔄 轉虧為盈,耀億,-397.4,-9.9,-2.42,N/A,17.8500003815,67.24,0.0,374.82,N/A,-22.58
2026-03,1.51,⚪ 中性觀察,2025,3.36,8086.TWO,⚠️ 獲利稀釋,宏捷科,-397.88,117.30000000000001,-7.61,N/A,116.3199996948,26.79,14.874680267877238,657.4,N/A,259.52
2026-03,1.17,❌ 暫避觀望,2025,3.51,3189.TW,⚠️ 獲利稀釋,景碩,-398.64000000000004,121.94999999999999,28.87,22.14%,819.0,3072.73,100.73800738007381,471.97,8.52%,73.33
2026-03,0.55,⚪ 數據不足,2025,1.23,1709.TW,⚠️ 獲利稀釋,和益,-398.93,0.0,-12.57,17.58%,0.0,-20.13,0.0,438.93,8.28%,40.0
2026-03,10.73,⚪ 中性觀察,2025,29.06,8210.TW,⚠️ 獲利稀釋,勤誠,-399.15999999999997,1089.6,51.55,N/A,969.0,77.66,13.339757709251101,492.63,N/A,93.47
2026-03,0.2,⚪ 數據不足,2025,-0.36,4950.TWO,🔄 轉虧為盈,金耘國際,-400.02,-11.850000000000001,191.86,N/A,16.0,23.4,0.0,586.98,N/A,186.96
2026-03,-2.14,⚪ 數據不足,2025,-1.02,6854.TW,📉 獲利侵蝕,錼創科技-KY創,-400.92,-149.25000000000003,-23.56,N/A,93.1999969482,-276.79,0.0,14.56,N/A,-386.36
2026-03,-0.05,⚪ 數據不足,2025,-0.13,4402.TWO,📉 獲利侵蝕,郡都開發,-401.32,-5.3999999999999995,28.81,15.04%,14.9499998093,-44.44,0.0,334.65,-80.56%,-66.67
2026-03,3.28,❌ 暫避觀望,2025,4.38,3037.TW,⚠️ 獲利稀釋,欣興,-401.76000000000005,155.1,13.75,15.77%,999.0,18.07,96.61508704061896,830.09,6.82%,428.33
2026-03,0.57,⚪ 中性觀察,2025,1.14,5276.TWO,⚠️ 獲利稀釋,達輝-KY,-402.18,47.699999999999996,3.13,N/A,18.7000007629,54.05,5.880503384559749,474.91,N/A,72.73
2026-03,0.28,❌ 暫避觀望,2025,0.52,2611.TW,⚠️ 獲利稀釋,志信,-402.75,12.6,-2.19,37.12%,14.8500003815,-68.29,17.678571882738094,557.65,5.53%,154.9
2026-03,0.09,❌ 暫避觀望,2025,0.11,5488.TWO,⚠️ 獲利稀釋,松普,-402.80999999999995,6.6,-8.11,N/A,11.8500003815,1000.0,26.931819048863634,752.81,N/A,350.0
2026-03,0.47,❌ 暫避觀望,2025,0.99,3003.TW,⚠️ 獲利稀釋,健和興,-403.37,28.799999999999997,-3.28,21.28%,69.0,-74.48,35.9375,407.81,6.05%,4.44
2026-03,0.37,❌ 暫避觀望,2025,1.36,4566.TW,📉 獲利侵蝕,時碩工業,-403.44,34.50000000000001,3.73,22.67%,64.9000015259,-41.88,28.217391967782604,349.69,3.55%,-53.75
2026-03,4.54,⚪ 數據不足,2025,18.44,6803.TWO,⚠️ 獲利稀釋,崑鼎,-403.49,0.0,13.2,N/A,0.0,5.99,0.0,403.93,N/A,0.44
