prev_eps,advice,om,status,symbol,eps_yoy,prev_rev_yoy,name,expansion,gm,prev_eps_yoy,pe,price,est_price,eps,rev_yoy,date,prev_year
0.09,❌ 暫避觀望,3.23%,🌑 雙重衰退,2028.TW,-72.16,-19.32,威致,-55.66,5.49%,-89.16,26.439395095303034,17.4500007629,9.899999999999999,0.28,-16.5,2025-12,2025
4.17,⚪ 中性觀察,N/A,📉 獲利侵蝕,6438.TW,-29.85,26.46,迅得,-56.14,N/A,10.24,12.210526315789474,174.0,213.75,5.24,26.29,2025-12,2025
0.22,❌ 暫避觀望,4.51%,🌑 雙重衰退,2634.TW,-66.09,-12.58,漢翔,-56.21,8.73%,-87.21,36.428572639603175,45.9000015259,18.9,0.78,-9.88,2025-12,2025
1.53,❌ 暫避觀望,9.03%,🌑 雙重衰退,3675.TWO,-66.46,-11.4,德微,-56.57999999999999,36.51%,-74.8,55.38971807628525,334.0,90.44999999999999,2.67,-9.88,2025-12,2025
4.7,⚪ 中性觀察,2.48%,⚠️ 獲利稀釋,2643.TWO,3.11,70.71,捷迅,-56.59,5.79%,10.59,4.513274544029953,66.3000030518,220.35,6.3,59.7,2025-12,2025
0.71,❌ 暫避觀望,-4.89%,🌑 雙重衰退,2367.TW,-69.2,-10.77,燿華,-56.870000000000005,8.85%,-59.32,24.795537898959108,66.6999969482,40.35,0.68,-12.33,2025-12,2025
1.23,❌ 暫避觀望,-3.62%,🌑 雙重衰退,3376.TW,-76.51,-16.36,新日興,-56.970000000000006,11.53%,-77.26,47.30021598272138,219.0,69.45,1.63,-19.54,2025-12,2025
0.23,⚪ 數據不足,6.58%,🌑 雙重衰退,1584.TWO,-66.92,-12.67,精剛,-56.980000000000004,14.01%,-86.86,0.0,0.0,0.0,0.44,-9.94,2025-12,2025
0.36,❌ 暫避觀望,4.03%,🌑 雙重衰退,4561.TWO,-79.88,-25.07,健椿,-57.36999999999999,19.95%,-87.84,37.59398496240601,50.0,19.950000000000003,0.66,-22.51,2025-12,2025
0.12,❌ 暫避觀望,N/A,🌑 雙重衰退,8927.TWO,-72.09,-27.61,北基,-57.59,N/A,-91.61,31.724137273275858,18.3999996185,8.700000000000001,0.35,-14.5,2025-12,2025
-1.85,⚪ 數據不足,N/A,🌑 雙重衰退,8089.TWO,-137.27,-78.07,康全電訊,-58.02000000000001,N/A,-124.6,0.0,20.0,-98.85,-3.09,-79.25,2025-12,2025
-4.41,⚪ 數據不足,-10.37%,🌑 雙重衰退,2616.TW,-82.6,-30.68,山隆,-58.05,7.55%,-155.56,0.0,13.3500003815,-227.10000000000002,-6.25,-24.55,2025-12,2025
1.25,⚪ 中性觀察,N/A,📉 獲利侵蝕,8068.TWO,-46.52,2.91,全達,-58.150000000000006,N/A,-37.5,5.277044854881266,20.0,56.85,1.23,11.63,2025-12,2025
0.61,⚪ 中性觀察,1.41%,🌑 雙重衰退,2235.TWO,-64.42,-2.97,謚源,-58.410000000000004,16.15%,-70.24,14.065420739018691,30.1000003815,32.1,0.95,-6.01,2025-12,2025
-3.04,⚪ 數據不足,N/A,🌑 雙重衰退,5907.TW,-73.66,-14.73,大洋-KY,-58.709999999999994,N/A,-82.04,0.0,4.9800000191,-157.95,-4.55,-14.95,2025-12,2025
-1.05,⚪ 數據不足,-12.99%,📉 獲利侵蝕,3224.TWO,-51.49,6.79,三顧,-58.730000000000004,15.11%,-52.17,0.0,40.8499984741,-54.0,-1.53,7.24,2025-12,2025
2.68,⚪ 中性觀察,N/A,📉 獲利侵蝕,9945.TW,-35.22,9.27,潤泰新,-58.78,N/A,-49.41,2.4712643279519333,23.6499996185,143.55,3.93,23.56,2025-12,2025
2.9,⚪ 中性觀察,N/A,📉 獲利侵蝕,8932.TWO,-7.07,63.13,智通*,-58.910000000000004,N/A,160.91,13.51531291611185,101.5,112.65,1.85,51.84,2025-12,2025
1.01,⚪ 中性觀察,12.46%,📉 獲利侵蝕,2739.TW,-56.22,1.51,寒舍,-58.94,44.04%,-78.46,6.8910889578415855,34.7999992371,75.75,2.36,2.72,2025-12,2025
8.09,⚪ 數據不足,N/A,📉 獲利侵蝕,6725.TWO,-38.12,20.53,矽科宏晟,-59.14,N/A,-22.06,0.0,346.0,0.0,12.98,21.02,2025-12,2025
2.95,⚪ 中性觀察,N/A,🌑 雙重衰退,6863.TW,-73.47,-10.3,永道-KY,-59.17,N/A,-62.28,10.606060606060607,112.0,158.39999999999998,3.0,-14.3,2025-12,2025
2.18,⚪ 數據不足,N/A,📉 獲利侵蝕,7788.TW,-51.37,8.42,松川精密,-59.239999999999995,N/A,-56.66,0.0,0.0,0.0,3.63,7.87,2025-12,2025
-2.81,⚪ 數據不足,20.25%,🔄 轉虧為盈,3006.TW,-51.41,-5.44,晶豪科,-59.489999999999995,32.33%,-300.0,0.0,231.5,-76.05000000000001,0.87,8.08,2025-12,2025
0.77,⚪ 中性觀察,7.44%,🌑 雙重衰退,2201.TW,-75.14,-17.2,裕隆,-59.49,30.14%,-76.11,10.113207259283017,26.7999992371,39.75000000000001,0.93,-15.65,2025-12,2025
-0.47,⚪ 數據不足,4.80%,🔄 轉虧為盈,3531.TWO,-77.78,-15.43,先益,-59.69,22.74%,-204.44,0.0,22.75,-9.6,0.3,-18.09,2025-12,2025
3.46,⚪ 中性觀察,N/A,🌑 雙重衰退,8442.TW,-62.99,-6.65,威宏-KY,-60.14,N/A,-60.02,3.1883480257701518,39.9500007629,187.95,4.18,-2.85,2025-12,2025
1.53,⚪ 數據不足,N/A,📉 獲利侵蝕,7770.TWO,-47.4,17.51,君曜,-60.19,N/A,-58.08,0.0,41.7999992371,0.0,3.0,12.79,2025-12,2025
0.05,❌ 暫避觀望,-3.65%,📉 獲利侵蝕,3141.TWO,-54.31,9.9,晶宏,-61.39,38.56%,-94.05,127.74193056161288,79.1999969482,9.3,0.54,7.08,2025-12,2025
0.25,❌ 暫避觀望,5.94%,🌑 雙重衰退,4306.TW,-79.17,-23.85,炎洲,-62.71,15.11%,-79.34,18.199999491333333,13.6499996185,11.25,0.26,-16.46,2025-12,2025
-0.31,⚪ 數據不足,-413.94%,🌑 雙重衰退,3313.TWO,-132.04,-78.14,斐成,-63.019999999999996,-74.40%,-122.4,0.0,11.1999998093,-14.849999999999998,-0.35,-69.02,2025-12,2025
-1.12,⚪ 數據不足,-36.39%,🌑 雙重衰退,1721.TW,-85.86,-23.51,三晃,-63.47,-19.76%,-45.45,0.0,29.4500007629,-61.349999999999994,-1.84,-22.39,2025-12,2025
0.05,❌ 暫避觀望,N/A,📉 獲利侵蝕,8111.TWO,-58.24,7.39,立��,-63.49,N/A,-88.1,221.93549371548391,68.8000030518,4.6499999999999995,0.38,5.25,2025-12,2025
-2.11,⚪ 數據不足,-5.91%,🏰 高護城河,2438.TW,-48.37,26.64,翔耀,-63.89,51.08%,-125.84,0.0,23.0,-79.20000000000002,-2.38,15.52,2025-12,2025
2.61,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,6895.TWO,41.57,121.07,宏碩系統,-64.05000000000001,N/A,99.24,20.013123359580053,152.5,114.3,3.61,105.62,2025-12,2025
0.71,⚪ 中性觀察,N/A,🌑 雙重衰退,8433.TWO,-67.55,-7.78,弘帆,-64.07,N/A,-89.32,12.541176291082353,53.2999992371,63.75,3.17,-3.48,2025-12,2025
-0.56,⚪ 數據不足,6.07%,🏰 高護城河,3288.TWO,-74.29,-7.45,點晶,-64.14,71.52%,43.62,0.0,14.8999996185,-31.200000000000003,-0.64,-10.15,2025-12,2025
0.39,⚪ 中性觀察,N/A,📉 獲利侵蝕,5426.TWO,-47.47,30.86,振發,-64.48,N/A,-40.91,11.855346151886794,18.8500003815,23.849999999999998,0.52,17.01,2025-12,2025
-0.69,❌ 暫避觀望,N/A,🔄 轉虧為盈,6643.TWO,-44.41,7.33,M31,-64.75,N/A,-116.01,641.6666666666667,616.0,14.399999999999999,1.69,20.34,2025-12,2025
6.43,⚪ 中性觀察,3.53%,⚠️ 獲利稀釋,3231.TW,43.19,94.87,緯創,-65.2,5.62%,44.39,6.828811973807297,146.0,320.7,9.04,108.39,2025-12,2025
6.7,⚪ 中性觀察,N/A,⚠️ 獲利稀釋,8271.TW,1919.44,41.93,宇瞻,-65.57999999999993,N/A,209.22,8.702232311766933,230.0,396.44999999999993,14.54,1985.02,2026-03,2025
0.06,❌ 暫避觀望,1.25%,🌑 雙重衰退,1323.TW,-89.88,-28.19,永裕,-65.97,15.09%,-97.63,54.72972972972973,20.25,5.55,0.26,-23.91,2025-12,2025
0.39,❌ 暫避觀望,5.53%,🌑 雙重衰退,2611.TW,-68.29,-1.45,志信,-66.10000000000001,37.12%,-78.8,257.9999923699998,12.8999996185,0.7500000000000007,0.52,-2.19,2025-12,2025
-0.94,⚪ 數據不足,-10.27%,🌑 雙重衰退,1310.TW,-90.28,-19.92,台苯,-66.21000000000001,-7.37%,-141.03,0.0,7.8499999046,-50.24999999999999,-1.37,-24.07,2025-12,2025
0.37,❌ 暫避觀望,-1.96%,🌑 雙重衰退,3588.TW,-73.51,-9.27,通嘉,-66.27000000000001,31.63%,-78.11,45.524474457412595,65.0999984741,21.45,0.5,-7.24,2025-12,2025
0.04,❌ 暫避觀望,N/A,📉 獲利侵蝕,5309.TWO,-57.38,7.47,系統電,-66.51,N/A,-90.7,119.29824561403507,68.0,8.55,0.27,9.13,2025-12,2025
0.47,❌ 暫避觀望,20.17%,🏰 高護城河,3546.TWO,-64.44,-4.51,宇峻,-66.53,89.44%,-86.34,20.935064538727275,80.5999984741,57.74999999999999,1.97,2.09,2025-12,2025
-1.36,⚪ 數據不足,-16.22%,📉 獲利侵蝕,3419.TW,-47.93,27.6,譁裕,-66.78999999999999,12.27%,-43.16,0.0,13.8500003815,-69.9,-1.79,18.86,2025-12,2025
-1.51,⚪ 數據不足,N/A,📉 獲利侵蝕,4943.TW,-55.46,6.89,康控-KY,-66.92,N/A,-93.42,0.0,8.9399995804,-90.6,-1.88,11.46,2025-12,2025
2.69,❌ 暫避觀望,38.48%,⚠️ 獲利稀釋,4772.TWO,60.92,81.35,台特化,-66.95,48.92%,174.49,33.370044052863435,303.0,136.2,4.2,127.87,2025-12,2025
-1.58,⚪ 數據不足,-4.33%,🌑 雙重衰退,3323.TWO,-76.19,-6.05,加百裕,-67.00999999999999,11.17%,-112.5,0.0,37.0999984741,-79.35,-1.92,-9.18,2025-12,2025
1.49,⚪ 中性觀察,N/A,📉 獲利侵蝕,8070.TW,-54.79,11.79,長華*,-67.1,N/A,-18.99,13.725761561523548,49.5499992371,54.14999999999999,1.02,12.31,2025-12,2025
-12.5,⚪ 數據不足,N/A,📉 獲利侵蝕,6462.TWO,-56.06,16.32,神盾,-67.17,N/A,-126.04,0.0,146.5,-585.7500000000001,-17.51,11.11,2025-12,2025
1.33,⚪ 中性觀察,N/A,📉 獲利侵蝕,8050.TWO,-63.86,15.23,廣積,-67.28,N/A,-57.66,13.784403319747705,60.0999984741,65.4,1.44,3.42,2025-12,2025
0.98,❌ 暫避觀望,N/A,🌑 雙重衰退,6224.TW,-69.96,0.32,聚鼎,-67.46,N/A,-42.6,28.116437833595892,82.0999984741,43.8,0.67,-2.5,2025-12,2025
-0.01,❌ 暫避觀望,3.21%,🔄 轉虧為盈,4741.TWO,-85.43,-19.51,泓瀚,-67.61000000000001,33.55%,-100.71,226.7857142857143,63.5,4.199999999999999,0.29,-17.82,2025-12,2025
0.14,⚪ 數據不足,N/A,📉 獲利侵蝕,6134.TWO,-45.45,18.87,萬旭,-67.7,N/A,-58.82,0.0,32.6500015259,-1.5,0.12,22.25,2025-12,2025
1.33,⚪ 中性觀察,-4.97%,🌑 雙重衰退,2066.TWO,-77.5,-7.86,世德,-67.86,19.80%,-77.02,10.866290162504708,57.7000007629,79.64999999999999,1.34,-9.64,2025-12,2025
0.57,❌ 暫避觀望,12.04%,🌑 雙重衰退,4119.TW,-79.87,-11.91,旭富,-68.06,28.02%,-86.03,18.772726925954544,41.2999992371,33.0,0.9,-11.81,2025-12,2025
1.4,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8227.TWO,29.56,93.9,巨有科技,-68.21,N/A,53.85,59.39153439153439,224.5,56.699999999999996,2.06,97.77,2025-12,2025
0.3,❌ 暫避觀望,0.82%,🌑 雙重衰退,3434.TWO,-73.65,-2.33,哲固,-68.60000000000001,17.99%,-77.78,16.685714721657142,29.2000007629,26.25,0.47,-5.05,2025-12,2025
-2.42,⚪ 數據不足,N/A,📉 獲利侵蝕,8054.TWO,-37.72,26.01,安國,-68.69,N/A,-129.13,0.0,112.0,-115.05,-3.19,30.97,2025-12,2025
-0.37,⚪ 數據不足,N/A,🔄 轉虧為盈,6234.TWO,-95.24,-31.56,高僑,-68.82,N/A,-144.58,0.0,55.2999992371,-11.850000000000001,0.05,-26.42,2025-12,2025
-0.93,⚪ 數據不足,-4.04%,🌑 雙重衰退,1309.TW,-91.07,-17.56,台達化,-68.85,3.28%,-55.0,0.0,15.1999998093,-43.35,-1.07,-22.22,2025-12,2025
-0.01,❌ 暫避觀望,N/A,🔄 轉虧為盈,8150.TW,-64.1,0.67,南茂,-69.55,N/A,-100.61,198.60465471139537,85.4000015259,6.449999999999999,0.7,5.45,2025-12,2025
-2.11,⚪ 數據不足,N/A,🌑 雙重衰退,6875.TWO,-130.23,-61.06,國邑*,-70.36999999999999,N/A,-35.26,0.0,38.0499992371,-113.39999999999999,-2.97,-59.86,2025-12,2025
-1.1,⚪ 數據不足,-6.17%,🌑 雙重衰退,2014.TW,-108.06,-36.55,中鴻,-70.5,-3.67%,-92.98,0.0,18.1000003815,-49.05,-1.29,-37.56,2025-12,2025
0.27,❌ 暫避觀望,N/A,🌑 雙重衰退,6508.TWO,-74.77,-1.96,惠光,-70.69,N/A,-73.79,21.75925925925926,23.5,16.200000000000003,0.27,-4.08,2025-12,2025
0.2,⚪ 中性觀察,-7.54%,🌑 雙重衰退,4109.TWO,-80.37,-13.54,加捷生醫,-70.75,24.70%,-91.88,13.08139534883721,11.25,12.9,0.43,-9.62,2025-12,2025
0.77,⚪ 中性觀察,-4.13%,🌑 雙重衰退,1473.TW,-81.13,-5.85,台南,-70.81,13.69%,-69.8,5.757142748142857,20.1499996185,52.5,0.57,-10.32,2025-12,2025
-6.21,⚪ 數據不足,-2289.99%,🌑 雙重衰退,4174.TWO,-77.68,-26.19,浩鼎,-71.13000000000001,-76.10%,10.0,0.0,29.4500007629,-423.0,-15.61,-6.55,2025-12,2025
-0.34,❌ 暫避觀望,4.48%,🔄 轉虧為盈,3226.TWO,-95.68,-23.4,龍鋒,-71.16000000000001,15.90%,-107.89,50.00000000000001,40.0,11.999999999999998,0.24,-24.52,2025-12,2025
0.5,❌ 暫避觀望,6.05%,🌑 雙重衰退,3003.TW,-74.48,-3.86,健和興,-71.2,21.28%,-82.94,33.000000401526314,62.7000007629,28.5,0.99,-3.28,2025-12,2025
0.04,❌ 暫避觀望,N/A,🌑 雙重衰退,5450.TWO,-80.53,-8.5,南良,-71.57,N/A,-94.81,44.13793169206896,12.8000001907,4.3500000000000005,0.22,-8.96,2025-12,2025
0.25,❌ 暫避觀望,2.02%,🌑 雙重衰退,2012.TW,-81.05,-3.32,春雨,-71.69,13.55%,-73.26,21.86567107238806,14.6499996185,10.05,0.2,-9.36,2025-12,2025
0.48,⚪ 中性觀察,N/A,🌑 雙重衰退,8941.TWO,-77.08,-4.94,關中,-71.73,N/A,-88.89,12.035518917240438,44.0499992371,54.900000000000006,1.16,-5.35,2025-12,2025
0.28,❌ 暫避觀望,N/A,🌑 雙重衰退,6244.TWO,-77.05,-5.87,茂迪,-72.0,N/A,-46.15,38.57142956220778,29.7000007629,11.550000000000002,0.14,-5.05,2025-12,2025
0.73,⚪ 數據不足,1.84%,🌑 雙重衰退,3548.TWO,-74.46,8.05,兆利,-72.66,10.77%,-87.97,0.0,0.0,0.0,2.23,-1.8,2025-12,2025
3.23,❌ 暫避觀望,0.74%,📉 獲利侵蝕,4569.TW,-47.66,28.81,六方科-KY,-72.85,15.14%,-51.13,17.73888363292337,187.5,158.55,4.13,25.19,2025-12,2025
-2.47,⚪ 數據不足,N/A,🌑 雙重衰退,6219.TWO,-114.96,-99.58,富旺,-73.02,N/A,-255.35,0.0,11.8999996185,-87.75,-0.76,-41.94,2025-12,2025
-0.11,⚪ 數據不足,-80.56%,📉 獲利侵蝕,4402.TWO,-44.44,17.54,郡都開發,-73.25,15.04%,63.33,0.0,11.6999998093,-5.1,-0.13,28.81,2025-12,2025
-0.88,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6560.TWO,50.0,137.08,欣普羅,-73.75,N/A,-41.94,0.0,39.1500015259,-31.049999999999997,-0.16,123.75,2025-12,2025
1.3,⚪ 中性觀察,25.42%,🏰 高護城河,2887.TW,-0.7,35.48,台新新光金,-74.55,60.04%,-27.12,5.552941266235294,23.6000003815,63.75,1.91,73.85,2025-12,2025
0.32,❌ 暫避觀望,-176.58%,🌑 雙重衰退,2434.TW,-85.71,-8.66,統懋,-75.53,-37.47%,-58.97,52.0689668325862,30.2000007629,8.700000000000001,0.02,-10.18,2025-12,2025
-0.09,⚪ 數據不足,7.11%,🔄 轉虧為盈,4543.TWO,-74.4,-3.85,萬在,-75.73,25.17%,-105.39,0.0,0.0,0.0,0.53,1.33,2025-12,2025
0.58,⚪ 中性觀察,N/A,📉 獲利侵蝕,7743.TWO,-69.73,17.91,金利食安,-75.92,N/A,-48.15,14.615384615384617,19.0,19.499999999999996,0.57,6.19,2025-12,2025
-1.08,⚪ 數據不足,-15.74%,🌑 雙重衰退,3325.TWO,-84.27,-11.73,旭品,-75.97,2.22%,-74.19,0.0,12.1499996185,-58.05,-1.64,-8.3,2025-12,2025
3.76,⚪ 數據不足,N/A,⚠️ 獲利稀釋,6620.TWO,31.64,122.44,漢達,-76.53,N/A,39.62,0.0,72.8000030518,0.0,4.85,108.17,2025-12,2025
4.94,⚪ 中性觀察,50.09%,🏰 高護城河,4763.TW,-92.76,-6.43,材料*-KY,-76.96000000000001,57.83%,-91.36,1.1852900007326732,41.9000015259,530.25,6.1,-15.8,2025-12,2025
0.64,❌ 暫避觀望,N/A,🌑 雙重衰退,5244.TW,-79.59,-2.61,弘凱,-77.69,N/A,-62.57,22.333333757166667,40.2000007629,26.999999999999996,0.51,-1.9,2025-12,2025
0.81,❌ 暫避觀望,N/A,⚠️ 獲利稀釋,8038.TWO,160.13,372.94,長園科,-77.71000000000001,N/A,164.8,24.700598802395206,41.25,25.05,0.92,237.84,2025-12,2025
-1.1,⚪ 數據不足,N/A,🌑 雙重衰退,8933.TWO,-95.77,0.33,愛地雅,-78.58,N/A,-266.67,0.0,4.4000000954,-51.45,-1.39,-17.19,2025-12,2025
8.22,⚪ 中性觀察,24.28%,📉 獲利侵蝕,2327.TW,-69.45,5.78,國巨*,-78.71000000000001,37.30%,-73.12,12.958243481670259,661.0,765.1500000000001,11.51,9.26,2025-12,2025
0.01,❌ 暫避觀望,N/A,🌑 雙重衰退,8076.TWO,-90.28,-17.3,伍豐,-78.74000000000001,N/A,-99.59,45.00000071981132,23.8500003815,7.95,0.14,-11.54,2025-12,2025
0.68,❌ 暫避觀望,4.98%,📉 獲利侵蝕,2540.TW,-77.63,25.99,愛山林,-78.94,20.31%,-73.93,21.767068579477908,54.2000007629,37.35,0.69,1.31,2025-12,2025
-2.09,⚪ 數據不足,-116.55%,🌑 雙重衰退,1591.TWO,-122.76,-47.7,駿吉-KY,-79.17,-25.13%,-44.76,0.0,0.0,0.0,-2.75,-43.59,2025-12,2025
-0.28,❌ 暫避觀望,-27.07%,🔄 轉虧為盈,1449.TW,-87.21,-18.87,佳和,-79.33,0.84%,-128.57,304.99999523250034,12.1999998093,0.5999999999999993,0.12,-7.88,2025-12,2025
-0.54,⚪ 數據不足,N/A,🔄 轉虧為盈,6735.TWO,-84.51,-23.64,美達科技,-79.7,N/A,-131.03,0.0,115.0,-10.649999999999999,0.33,-4.81,2025-12,2025
0.04,❌ 暫避觀望,N/A,🌑 雙重衰退,8182.TWO,-81.97,-3.51,加高,-79.82,N/A,-97.71,64.29577679704227,45.6500015259,10.649999999999999,0.44,-2.15,2025-12,2025
-0.64,⚪ 數據不足,N/A,🔄 轉虧為盈,6451.TW,-35.0,56.34,訊芯-KY,-80.18,N/A,-672.73,0.0,632.0,-46.050000000000004,0.26,45.18,2025-12,2025
10.47,⚪ 中性觀察,N/A,🌑 雙重衰退,8422.TW,-87.79,-2.24,可寧衛*,-80.26,N/A,40.9,1.1441213492836073,27.1499996185,355.95,1.29,-7.53,2025-12,2025
2.73,⚪ 中性觀察,9.53%,📉 獲利侵蝕,4912.TW,-70.28,2.6,聯德控股-KY,-80.72,22.10%,-45.51,14.087301587301589,106.5,113.39999999999999,1.98,10.44,2025-12,2025
-0.45,⚪ 數據不足,-1.55%,🌑 雙重衰退,4906.TW,-116.56,-33.96,正文,-80.9,14.16%,-140.91,0.0,42.8499984741,-20.55,-0.25,-35.66,2025-12,2025
-3.56,⚪ 數據不足,-14.81%,🌑 雙重衰退,2338.TW,-101.09,-17.29,光罩,-80.94,5.40%,-394.25,0.0,55.4000015259,-190.34999999999997,-4.88,-20.15,2025-12,2025
0.11,❌ 暫避觀望,N/A,📉 獲利侵蝕,6432.TWO,-71.34,10.79,今展科,-81.64,N/A,-90.83,89.84848369257577,59.2999992371,9.899999999999999,0.48,10.3,2025-12,2025
-0.13,⚪ 數據不足,N/A,🌑 雙重衰退,6113.TWO,-92.31,-14.19,亞矽,-82.3,N/A,31.58,0.0,26.6000003815,-5.1000000000000005,-0.25,-10.01,2025-12,2025
1.17,⚪ 中性觀察,0.14%,📉 獲利侵蝕,1522.TW,-61.33,6.94,堤維西,-82.68,15.03%,-73.56,6.643835703538813,29.1000003815,65.7,1.72,21.35,2025-12,2025
-0.29,⚪ 數據不足,7.12%,🔄 轉虧為盈,3717.TW,-80.0,0.43,聯嘉投控,-83.55,19.34%,-182.86,0.0,22.4500007629,0.0,0.08,3.55,2025-12,2025
0.21,⚪ 數據不足,N/A,📉 獲利侵蝕,6921.TW,-55.26,51.06,嘉雨思-創,-83.71,N/A,-25.0,0.0,77.0,0.0,0.35,28.45,2025-12,2025
0.68,❌ 暫避觀望,N/A,📉 獲利侵蝕,6762.TWO,-64.17,32.38,達亞,-83.75,N/A,-4.23,83.33333333333333,180.0,32.400000000000006,0.67,19.58,2025-12,2025
0.62,⚪ 中性觀察,N/A,🌑 雙重衰退,6158.TWO,-91.2,-6.12,禾昌,-85.13,N/A,-51.97,13.57142799781955,18.0499992371,19.95,0.11,-6.07,2025-12,2025
0.1,❌ 暫避觀望,11.05%,🌑 雙重衰退,1611.TW,-94.0,-5.31,中電,-85.83,37.93%,-76.74,49.347827745652175,11.3500003815,3.4499999999999997,0.03,-8.17,2025-12,2025
-1.16,⚪ 數據不足,-16.08%,📉 獲利侵蝕,3543.TW,-84.96,2.18,州巧,-86.05999999999999,5.62%,-43.75,0.0,35.75,-55.95,-2.24,1.1,2025-12,2025
0.7,❌ 暫避觀望,N/A,📉 獲利侵蝕,6612.TWO,-54.81,37.74,奈米醫材,-86.35,N/A,-59.52,20.470914550110802,73.9000015259,54.150000000000006,1.09,31.54,2025-12,2025
0.03,❌ 暫避觀望,-0.08%,🌑 雙重衰退,1727.TW,-92.0,-6.15,中華化,-86.54,11.85%,-93.18,3233.3333333333335,97.0,0.44999999999999996,0.04,-5.46,2025-12,2025
-2.62,⚪ 數據不足,-25.24%,🌑 雙重衰退,3714.TW,-95.74,-10.09,富采,-86.69999999999999,-2.65%,-154.37,0.0,79.4000015259,-130.50000000000003,-3.69,-9.04,2025-12,2025
-0.09,⚪ 數據不足,4.89%,🔄 轉虧為盈,3016.TW,-92.39,-9.76,嘉晶,-87.14,11.81%,-110.98,0.0,126.0,-2.25,0.07,-5.25,2025-12,2025
-0.55,⚪ 數據不足,-22.36%,🌑 雙重衰退,3713.TWO,-96.23,-14.16,新晶投控,-88.05000000000001,0.24%,-13.64,0.0,14.1999998093,-27.9,-1.13,-8.18,2025-12,2025
3.67,⚪ 中性觀察,26.68%,🏰 高護城河,3169.TWO,-14.16,9.02,亞信,-88.1,54.20%,7.31,13.001083423618635,120.0,138.45000000000002,0.97,73.94,2026-03,2025
-0.62,⚪ 數據不足,6.52%,🌑 雙重衰退,3685.TWO,-92.45,-11.44,元創精密,-88.41,22.32%,-63.16,0.0,28.5,-36.9,-1.02,-4.04,2025-12,2025
0.43,⚪ 數據不足,-16.80%,🌑 雙重衰退,3490.TWO,-96.99,-4.45,單井,-88.42999999999999,19.24%,-80.0,0.0,41.7000007629,-2.850000000000001,0.05,-8.56,2025-12,2025
0.13,❌ 暫避觀望,-0.43%,🌑 雙重衰退,1220.TW,-93.16,-0.15,台榮,-88.78999999999999,8.16%,-87.62,8.538825168394181e+17,11.8500003815,2.0816681711721685e-16,0.08,-4.37,2025-12,2025
-0.53,⚪ 數據不足,-3.10%,🔄 轉虧為盈,4534.TWO,-91.3,-3.65,慶騰,-88.89999999999999,15.20%,-630.0,0.0,26.6000003815,-18.3,0.01,-2.4,2025-12,2025
0.06,❌ 暫避觀望,1.48%,🌑 雙重衰退,2106.TW,-90.0,-1.02,建大,-89.3,20.30%,-94.5,69.58333651208333,16.7000007629,3.6,0.13,-0.7,2025-12,2025
-0.19,⚪ 數據不足,N/A,🌑 雙重衰退,6582.TW,-141.41,-44.17,申豐,-89.55,N/A,-117.59,0.0,30.5,-23.249999999999996,-0.41,-51.86,2025-12,2025
-1.97,⚪ 數據不足,N/A,🌑 雙重衰退,8024.TWO,-121.74,-30.69,佑華,-90.36999999999999,N/A,-103.09,0.0,12.75,-97.19999999999999,-2.55,-31.37,2025-12,2025
0.12,❌ 暫避觀望,8.41%,📉 獲利侵蝕,3597.TWO,-74.05,27.0,映興,-90.62,25.04%,-84.21,53.30188679245283,28.25,7.95,0.34,16.57,2025-12,2025
-0.24,⚪ 數據不足,-39.20%,📉 獲利侵蝕,4806.TWO,-70.0,46.84,桂田文創,-90.96000000000001,46.90%,-4.35,0.0,9.9799995422,-12.600000000000001,-0.34,20.96,2025-12,2025
-1.03,⚪ 數據不足,N/A,🌑 雙重衰退,6680.TWO,-106.78,-20.75,鑫創電子,-91.37,N/A,-148.8,0.0,57.5999984741,-36.449999999999996,-0.29,-15.41,2025-12,2025
-0.43,⚪ 數據不足,N/A,🔄 轉虧為盈,8354.TWO,-91.14,-0.47,冠好,-91.77,N/A,-136.75,0.0,16.7000007629,-21.45,0.14,0.63,2025-12,2025
2.01,❌ 暫避觀望,2.86%,📉 獲利侵蝕,3035.TW,-29.75,87.19,智原,-92.36,42.16%,-34.95,27.440633245382585,208.0,113.7,2.81,62.61,2025-12,2025
-0.35,⚪ 數據不足,N/A,🔄 轉虧為盈,5015.TWO,-97.61,3.65,華祺,-92.62,N/A,-128.23,0.0,24.75,-10.2,0.06,-4.99,2025-12,2025
-0.05,⚪ 數據不足,10.21%,🔄 轉虧為盈,3594.TWO,-63.43,40.54,磐儀,-92.73,41.27%,-107.04,0.0,52.9000015259,-2.6999999999999993,0.49,29.3,2025-12,2025
-0.15,⚪ 數據不足,7.26%,🔄 轉虧為盈,1906.TW,-96.0,-6.91,寶隆,-92.89,12.71%,-650.0,0.0,10.3500003815,-7.95,0.01,-3.11,2025-12,2025
0.44,❌ 暫避觀望,N/A,🌑 雙重衰退,6180.TWO,-112.99,-21.78,橘子,-93.03999999999999,N/A,-96.54,99.14634518512197,40.6500015259,6.149999999999999,-1.53,-19.95,2025-12,2025
-3.6,⚪ 數據不足,-18.44%,🌑 雙重衰退,2035.TWO,-114.55,-14.97,唐榮,-93.33,-14.72%,-181.25,0.0,28.1499996185,-181.2,-4.72,-21.22,2025-12,2025
