expansion,est_price,price,date,prev_rev_yoy,prev_eps,status,om,rev_yoy,prev_eps_yoy,advice,prev_year,name,eps_yoy,eps,pe,gm,symbol
-820.85,12.0,11.0500001907,2026-03,-43.28,0.15,⚠️ 獲利稀釋,N/A,894.76,-85.71,⚪ 中性觀察,2025,聯上發,73.91,0.4,13.812500238375,N/A,2537.TW
-821.25,29.4,25.6000003815,2026-03,0.41,0.9,📉 獲利侵蝕,-2.70%,686.37,327.5,⚪ 中性觀察,2025,友達,-134.88,-0.15,13.061224684438775,10.73%,2409.TW
-822.1999999999999,153.14999999999998,80.8000030518,2026-03,21.03,4.18,📉 獲利侵蝕,N/A,817.65,-0.48,⚪ 中性觀察,2025,三聯,-4.55,1.26,7.913810289108718,N/A,5493.TWO
-824.03,440.4,43.8499984741,2026-03,164.26,11.15,📉 獲利侵蝕,-12.85%,718.73,7.63,⚪ 中性觀察,2025,信立,-105.3,-0.48,1.4935285583821525,19.64%,4303.TWO
-829.4200000000001,-157.95000000000002,27.1499996185,2026-03,-21.22,-4.72,🔄 轉虧為盈,-18.44%,956.47,-114.55,⚪ 數據不足,2025,唐榮,127.05,0.33,0.0,-14.72%,2035.TWO
-831.65,-5.55,12.8000001907,2026-03,-7.88,0.12,📉 獲利侵蝕,-27.07%,603.87,-87.21,⚪ 數據不足,2025,佳和,-227.78,-0.23,0.0,0.84%,1449.TW
-834.3000000000001,54.300000000000004,42.0,2026-03,18.84,1.82,📉 獲利侵蝕,N/A,790.97,203.33,⚪ 中性觀察,2025,邁達特,-43.33,0.17,11.602209944751381,N/A,6112.TW
-837.1800000000001,-59.7,28.8500003815,2026-03,1.1,-2.24,📉 獲利侵蝕,-16.08%,570.51,-84.96,⚪ 數據不足,2025,州巧,-266.67,-0.16,0.0,5.62%,3543.TW
-839.6899999999999,-26.55,19.25,2026-03,-6.33,-0.76,⚠️ 獲利稀釋,N/A,898.78,-16.92,⚪ 數據不足,2025,邦泰,59.09,-0.09,0.0,N/A,8935.TWO
-840.0,-20.700000000000003,10.1499996185,2026-03,-6.47,-0.39,⚠️ 獲利稀釋,2.54%,920.0,-39.29,⚪ 數據不足,2025,榮成,80.0,-0.02,0.0,12.46%,1909.TW
-846.22,-128.54999999999998,155.0,2026-03,423.12,-6.81,🔄 轉虧為盈,-4.13%,765.22,-186.45,⚪ 數據不足,2025,百達-KY,-81.0,0.19,0.0,8.48%,2236.TW
-846.7299999999999,571.8,235.5,2026-03,11.2,14.36,⚠️ 獲利稀釋,N/A,866.43,10.46,⚪ 中性觀察,2025,宏�硌穈T,19.7,4.8,6.177859391395593,N/A,6811.TWO
-847.33,-166.64999999999998,23.6499996185,2026-03,-13.73,-4.9,⚠️ 獲利稀釋,N/A,860.97,-56.67,⚪ 數據不足,2025,智晶,13.64,-0.79,0.0,N/A,5245.TWO
-850.2,-27.150000000000002,61.2000007629,2026-03,-24.51,-0.84,🌑 雙重衰退,-98.59%,-49.8,20.75,⚪ 數據不足,2025,巨鎧精密-創,-900.0,-1.04,0.0,-21.68%,2254.TW
-852.1500000000001,-38.7,39.9500007629,2026-03,-3.34,-1.55,📉 獲利侵蝕,N/A,768.82,-720.83,⚪ 數據不足,2025,馬光-KY,-83.33,-0.55,0.0,N/A,4139.TWO
-855.0999999999999,246.3,107.0,2026-03,34.73,6.53,⚠️ 獲利稀釋,6.54%,871.55,30.86,⚪ 中性觀察,2025,零壹,16.45,1.77,6.516443361753958,14.31%,3029.TW
-857.3199999999999,42.300000000000004,35.6500015259,2026-03,19.94,1.25,⚠️ 獲利稀釋,4.34%,868.43,30.21,⚪ 中性觀察,2025,華經,11.11,0.3,12.641844512730495,11.41%,2468.TW
-859.9100000000001,86.85,21.1000003815,2026-03,0.73,2.32,⚠️ 獲利稀釋,7.04%,861.7,40.61,⚪ 中性觀察,2025,春源,1.79,0.57,3.644214228238342,10.75%,2010.TW
-861.09,-7.199999999999999,9.8400001526,2026-03,-21.01,-0.15,🔄 轉虧為盈,N/A,802.76,-122.06,⚪ 數據不足,2025,有益,-58.33,0.05,0.0,N/A,9962.TWO
-861.1999999999999,78.89999999999999,38.9500007629,2026-03,27.37,2.16,📉 獲利侵蝕,N/A,849.66,14.97,⚪ 中性觀察,2025,欣雄,-11.54,0.46,7.404943110817491,N/A,8908.TWO
-864.17,0.0,0.0,2026-03,164.5,6.34,⚠️ 獲利稀釋,N/A,871.15,328.87,⚪ 數據不足,2025,富威電力,6.98,0.48,0.0,N/A,6994.TW
-864.61,584.0999999999999,540.0,2026-03,-15.01,15.5,⚠️ 獲利稀釋,N/A,879.38,65.55,⚪ 中性觀察,2025,帆宣,14.77,5.08,13.867488443759632,N/A,6196.TW
-866.69,-52.5,88.5,2026-03,-31.12,-1.07,🔄 轉虧為盈,12.45%,1172.94,-255.07,⚪ 數據不足,2025,晶彩科,306.25,0.99,0.0,35.79%,3535.TW
-868.8,-204.45,20.75,2026-03,-66.93,-5.17,⚠️ 獲利稀釋,N/A,959.14,-275.59,⚪ 數據不足,2025,天宇,90.34,-0.2,0.0,N/A,8171.TWO
-873.74,330.59999999999997,228.5,2026-03,64.32,8.43,⚠️ 獲利稀釋,5.75%,877.13,-29.4,⚪ 中性觀察,2025,大綜,3.39,3.66,10.367513611615246,13.87%,3147.TWO
-874.6500000000001,-18.6,9.1000003815,2026-03,-6.83,-0.45,📉 獲利侵蝕,-10.66%,663.94,-128.03,⚪ 數據不足,2025,大東,-210.71,-0.62,0.0,-0.79%,1441.TW
-876.63,-70.94999999999999,19.4500007629,2026-03,-0.19,-1.68,📉 獲利侵蝕,N/A,623.3,-272.92,⚪ 數據不足,2025,鑫禾,-253.33,-0.54,0.0,N/A,4999.TW
-880.8199999999999,-84.9,69.9000015259,2026-03,27.54,-1.77,⚠️ 獲利稀釋,N/A,969.39,57.14,⚪ 數據不足,2025,東典光電,88.57,-0.08,0.0,N/A,6588.TWO
-885.46,-46.5,12.4499998093,2026-03,6.3,-0.96,📉 獲利侵蝕,-5.35%,635.46,-15.66,⚪ 數據不足,2025,建舜電,-250.0,-0.64,0.0,12.86%,3322.TWO
-885.47,75.45,21.5,2026-03,8.31,1.85,⚠️ 獲利稀釋,N/A,1065.47,48.0,⚪ 中性觀察,2025,潤泰材,180.0,0.42,4.274353876739562,N/A,8463.TW
-889.79,129.60000000000002,64.5999984741,2026-03,21.07,3.63,📉 獲利侵蝕,2.34%,861.36,6.89,⚪ 中性觀察,2025,欣新網,-28.43,0.74,7.476851675243056,11.53%,2949.TWO
-892.9699999999999,75.6,37.1500015259,2026-03,25.77,2.19,⚠️ 獲利稀釋,N/A,984.81,1.86,⚪ 中性觀察,2025,光菱,91.84,0.94,7.371032048789683,N/A,8032.TWO
-893.91,-12.75,9.8000001907,2026-03,52.32,-0.26,📉 獲利侵蝕,N/A,633.91,48.0,⚪ 數據不足,2025,友勁,-260.0,-0.18,0.0,N/A,6142.TW
-894.01,-104.69999999999999,95.0999984741,2026-03,30.97,-3.19,⚠️ 獲利稀釋,N/A,992.49,-37.72,⚪ 數據不足,2025,安國,98.48,-0.01,0.0,N/A,8054.TWO
-897.18,143.55,23.6000003815,2026-03,79.14,4.05,⚠️ 獲利稀釋,N/A,1815.36,81.45,⚪ 中性觀察,2025,鑫龍騰,918.18,2.24,2.4660397472831765,N/A,3188.TWO
-899.3100000000001,37.95,58.9000015259,2026-03,4.89,1.0,📉 獲利侵蝕,2.16%,863.6,49.25,❌ 暫避觀望,2025,亞航,-35.71,0.09,23.28063301418972,8.38%,2630.TW
-906.12,-82.64999999999999,12.1499996185,2026-03,-34.5,-2.55,📉 獲利侵蝕,-45.08%,891.37,-5.88,⚪ 數據不足,2025,今皓,-14.75,-0.73,0.0,10.61%,3011.TW
-907.51,-68.55000000000001,44.9000015259,2026-03,-20.15,-1.52,📉 獲利侵蝕,N/A,629.73,-603.33,⚪ 數據不足,2025,澤米,-277.78,-0.35,0.0,N/A,6742.TW
-908.52,-33.9,24.2000007629,2026-03,-7.45,-0.55,📉 獲利侵蝕,1.24%,551.38,-138.3,⚪ 數據不足,2025,旭軟,-357.14,-0.18,0.0,17.06%,3390.TWO
-913.7,-30.749999999999996,41.7000007629,2026-03,9.99,-0.6,🔄 轉虧為盈,N/A,1065.26,33.33,⚪ 數據不足,2025,慧友,151.56,0.33,0.0,N/A,5484.TW
-918.29,-26.1,24.7999992371,2026-03,-4.0,-1.14,📉 獲利侵蝕,N/A,391.62,-283.87,⚪ 數據不足,2025,明基材,-526.67,-0.64,0.0,N/A,8215.TW
-921.62,53.99999999999999,28.3999996185,2026-03,25.63,1.88,⚠️ 獲利稀釋,7.25%,929.95,1.06,⚪ 中性觀察,2025,倚天酷��-創,8.33,0.26,7.888888782916668,14.91%,2432.TW
-925.02,-26.999999999999996,20.9500007629,2026-03,-8.52,0.11,📉 獲利侵蝕,N/A,557.02,-95.34,⚪ 數據不足,2025,麗清,-368.0,-0.67,0.0,N/A,3346.TW
-926.05,-14.7,21.2000007629,2026-03,14.75,-0.22,⚠️ 獲利稀釋,N/A,979.38,-128.95,⚪ 數據不足,2025,淳安,53.33,-0.07,0.0,N/A,6283.TW
-928.82,173.85,84.6999969482,2026-03,6.01,5.36,📉 獲利侵蝕,3.86%,902.2,-37.71,⚪ 中性觀察,2025,美律,-26.62,1.03,7.308023895444348,11.63%,2439.TW
-933.5999999999999,52.35,24.0,2026-03,0.57,1.5,📉 獲利侵蝕,N/A,919.31,-12.28,⚪ 中性觀察,2025,松和,-14.29,0.36,6.876790830945558,N/A,5016.TWO
-937.93,64.49999999999999,20.8999996185,2026-03,14.56,2.03,⚠️ 獲利稀釋,N/A,942.93,9.24,⚪ 中性觀察,2025,安倉,5.0,0.42,4.860465027558141,N/A,5548.TWO
-942.04,83.55000000000001,31.4500007629,2026-03,3.73,2.27,📉 獲利侵蝕,N/A,888.91,-17.45,⚪ 中性觀察,2025,志超,-53.13,0.3,5.646319706086175,N/A,8213.TW
-942.09,33.0,25.0,2026-03,-40.09,0.52,📉 獲利侵蝕,N/A,853.85,-82.78,⚪ 中性觀察,2025,天剛,-88.24,0.06,11.363636363636363,N/A,5310.TWO
-949.2299999999999,203.85,58.4000015259,2026-03,59.7,6.3,📉 獲利侵蝕,2.48%,887.43,3.11,⚪ 中性觀察,2025,捷迅,-61.8,0.68,4.297277522141281,5.79%,2643.TWO
-954.56,-11.55,17.6499996185,2026-03,-0.02,-0.11,📉 獲利侵蝕,N/A,901.62,52.17,⚪ 數據不足,2025,沈氏,-52.94,-0.26,0.0,N/A,8921.TWO
-955.5,58.35,20.0,2026-03,14.95,1.41,📉 獲利侵蝕,-0.28%,866.28,981.25,⚪ 中性觀察,2025,精英,-89.22,0.11,5.141388174807198,9.91%,2331.TW
-961.5100000000001,145.35,81.0999984741,2026-03,-17.06,5.27,⚠️ 獲利稀釋,36.66%,1728.18,-34.78,⚪ 中性觀察,2025,慧洋-KY,766.67,1.6,8.369452886904027,37.77%,2637.TW
-963.75,-67.64999999999999,13.75,2026-03,-8.68,-1.85,📉 獲利侵蝕,-2.27%,813.75,-129.63,⚪ 數據不足,2025,燁輝,-150.0,-0.4,0.0,7.45%,2023.TW
-968.63,-55.05,15.6999998093,2026-03,27.53,-1.51,⚠️ 獲利稀釋,-34.06%,1042.99,6.88,⚪ 數據不足,2025,位速,74.36,-0.1,0.0,1.54%,3508.TWO
-979.9100000000001,-41.400000000000006,23.0,2026-03,5.58,-1.02,📉 獲利侵蝕,-15.09%,279.91,9.52,⚪ 數據不足,2025,寶德,-700.0,-0.48,0.0,15.17%,3349.TWO
-980.3599999999999,-252.15000000000003,20.0,2026-03,-11.17,-7.87,⚠️ 獲利稀釋,-2.22%,1032.08,-8644.44,⚪ 數據不足,2025,英利-KY,51.72,-1.68,0.0,11.02%,2239.TW
-982.73,43.8,30.2000007629,2026-03,4.14,1.26,⚠️ 獲利稀釋,2.51%,1018.02,-31.87,⚪ 中性觀察,2025,宏��,35.29,0.23,10.342466014691782,11.56%,2353.TW
-983.26,54.300000000000004,30.6000003815,2026-03,-0.51,2.39,⚠️ 獲利稀釋,N/A,1114.03,-26.77,⚪ 中性觀察,2025,精星,130.77,0.3,8.45303877941989,N/A,8183.TWO
-984.34,-171.60000000000002,20.5499992371,2026-03,-14.66,-6.69,📉 獲利侵蝕,N/A,75.25,-259.36,⚪ 數據不足,2025,築間,-909.09,-0.9,0.0,N/A,7723.TWO
-984.71,-44.7,15.1499996185,2026-03,2.6,-1.42,🔄 轉虧為盈,-0.44%,1136.23,-286.84,⚪ 數據不足,2025,易飛網,151.52,0.17,0.0,15.72%,2734.TWO
-985.9300000000001,-27.599999999999998,14.5,2026-03,14.78,-0.75,⚠️ 獲利稀釋,N/A,1061.93,58.56,⚪ 數據不足,2025,彩晶,76.0,-0.06,0.0,N/A,6116.TW
-998.5899999999999,-118.8,15.0500001907,2026-03,-12.26,-3.49,📉 獲利侵蝕,N/A,503.59,-1354.17,⚪ 數據不足,2025,來思達,-495.0,-0.91,0.0,N/A,8066.TWO
-999.11,95.7,47.5999984741,2026-03,-21.83,2.73,📉 獲利侵蝕,N/A,974.87,-57.28,⚪ 中性觀察,2025,豐藝,-24.24,1.0,7.460814807852664,N/A,6189.TW
-999.97,-112.80000000000001,16.2000007629,2026-03,2.83,-2.24,📉 獲利侵蝕,-1.26%,246.12,-92.04,⚪ 數據不足,2025,廣華-KY,-753.85,-1.15,0.0,22.76%,1338.TW
-1002.0,-76.95,16.0,2026-03,-61.92,-2.14,⚠️ 獲利稀釋,N/A,1008.82,-38.16,⚪ 數據不足,2025,浩宇生醫,6.82,-0.41,0.0,N/A,6872.TWO
-1006.46,17.099999999999998,21.7999992371,2026-03,-32.9,0.39,⚠️ 獲利稀釋,N/A,1394.7,-45.83,❌ 暫避觀望,2025,大展證,388.24,0.49,19.122806348333334,N/A,6020.TWO
-1006.55,-7.800000000000001,46.8499984741,2026-03,26.05,-0.82,📉 獲利侵蝕,-13.20%,881.55,-440.0,⚪ 數據不足,2025,耀勝,-125.0,-0.45,0.0,11.52%,3207.TWO
-1013.84,37.49999999999999,30.6499996185,2026-03,6.13,1.22,📉 獲利侵蝕,0.67%,960.71,-31.22,⚪ 中性觀察,2025,瑞軒,-53.13,0.15,12.259999847400003,9.15%,2489.TW
-1025.38,2.999999999999999,18.2000007629,2026-03,-7.75,0.51,📉 獲利侵蝕,-10.81%,325.38,189.47,❌ 暫避觀望,2025,雲嘉南,-700.0,-0.32,91.00000381450002,29.43%,3191.TWO
-1028.64,-6.6000000000000005,146.5,2026-03,58.82,-0.16,🔄 轉虧為盈,N/A,1288.64,88.24,⚪ 數據不足,2025,德宏,260.0,0.24,0.0,N/A,5475.TWO
-1029.28,-24.150000000000002,57.9000015259,2026-03,22.72,0.2,📉 獲利侵蝕,N/A,129.28,25.0,⚪ 數據不足,2025,晉弘,-900.0,-0.32,0.0,N/A,6796.TW
-1037.25,39.300000000000004,67.4000015259,2026-03,11.07,1.36,⚠️ 獲利稀釋,N/A,1219.6,-33.33,❌ 暫避觀望,2025,福懋科,182.35,0.96,25.725191422099233,N/A,8131.TW
-1037.92,13.649999999999999,104.0,2026-03,5.45,0.7,⚠️ 獲利稀釋,N/A,1237.92,-64.1,❌ 暫避觀望,2025,南茂,200.0,0.72,114.28571428571429,N/A,8150.TW
-1043.77,13.05,11.6999998093,2026-03,0.36,0.45,⚠️ 獲利稀釋,1.10%,1053.77,-15.09,⚪ 中性觀察,2025,福壽,10.0,0.11,13.448275642873561,9.65%,1219.TW
-1046.69,-131.54999999999998,78.9000015259,2026-03,-7.42,-2.59,🔄 轉虧為盈,N/A,1000.02,-248.85,⚪ 數據不足,2025,霖宏,-46.67,0.16,0.0,N/A,5464.TWO
-1047.3000000000002,184.04999999999998,91.3000030518,2026-03,72.06,5.15,📉 獲利侵蝕,3.96%,1046.4,57.01,⚪ 中性觀察,2025,神達,-0.9,1.1,7.4409130441564795,10.03%,3706.TW
-1058.26,59.7,26.8999996185,2026-03,-6.25,1.62,⚠️ 獲利稀釋,5.38%,1074.05,8.0,⚪ 中性觀察,2025,福懋油,15.79,0.44,6.758793873994974,10.74%,1225.TW
-1063.26,-15.0,17.6499996185,2026-03,-1.96,-0.3,🔄 轉虧為盈,N/A,1393.26,-300.0,⚪ 數據不足,2025,凌巨,330.0,0.43,0.0,N/A,8105.TW
-1066.47,412.79999999999995,250.0,2026-03,-3.46,11.29,📉 獲利侵蝕,N/A,1037.73,-17.53,⚪ 中性觀察,2025,富邦媒,-28.74,2.43,9.084302325581397,N/A,8454.TW
-1067.95,38.1,30.8999996185,2026-03,4.86,1.08,⚠️ 獲利稀釋,N/A,1087.95,66.15,⚪ 中性觀察,2025,倍微,20.0,0.24,12.16535418051181,N/A,6270.TWO
-1069.73,10.949999999999998,37.2000007629,2026-03,55.97,-0.03,📉 獲利侵蝕,-0.09%,526.87,-140.0,❌ 暫避觀望,2025,興泰,-542.86,-0.54,50.958905154657536,27.19%,1235.TW
-1069.81,735.45,341.0,2026-03,27.07,18.2,⚠️ 獲利稀釋,4.26%,1138.84,24.57,⚪ 中性觀察,2025,技嘉,69.03,7.86,6.954925555782174,10.28%,2376.TW
-1071.6,32.7,42.1500015259,2026-03,-2.48,0.6,⚠️ 獲利稀釋,-6.13%,1259.84,71.43,❌ 暫避觀望,2025,百容,188.24,0.15,19.334863085275227,8.90%,2483.TW
-1083.04,-111.9,8.3000001907,2026-03,-9.17,-2.94,⚠️ 獲利稀釋,N/A,1100.69,-116.18,⚪ 數據不足,2025,利勤,17.65,-0.28,0.0,N/A,4426.TW
-1091.29,2.8499999999999996,25.6000003815,2026-03,-6.4,0.02,⚠️ 獲利稀釋,N/A,1248.87,102.7,❌ 暫避觀望,2025,大拓-KY,157.58,0.19,134.7368441131579,N/A,8455.TWO
-1098.03,-38.1,6.0900001526,2026-03,-3.95,-1.12,📉 獲利侵蝕,N/A,848.03,-21.74,⚪ 數據不足,2025,佳總,-250.0,-0.14,0.0,N/A,5355.TWO
-1098.3000000000002,23.55,15.0,2026-03,-0.68,0.73,📉 獲利侵蝕,1.90%,1092.42,-31.13,⚪ 中性觀察,2025,東隆興,-5.88,0.16,9.554140127388534,8.57%,4401.TWO
-1107.13,3.1500000000000004,9.5100002289,2026-03,-28.43,0.2,📉 獲利侵蝕,0.03%,907.13,-47.37,❌ 暫避觀望,2025,三商壽,-200.0,-0.03,45.285715375714275,3.78%,2867.TW
-1108.55,18.9,24.7999992371,2026-03,-0.22,0.05,⚠️ 獲利稀釋,N/A,1271.05,25.0,❌ 暫避觀望,2025,亞通,162.5,0.27,19.682539077063495,N/A,6179.TWO
-1111.44,-98.39999999999999,13.5,2026-03,9.49,-2.41,⚠️ 獲利稀釋,N/A,1119.98,8.37,⚪ 數據不足,2025,金萬林-創,8.54,-0.76,0.0,N/A,6645.TW
-1111.49,12.6,21.4500007629,2026-03,58.33,0.0,📉 獲利侵蝕,-34.05%,1011.49,-100.0,❌ 暫避觀望,2025,天方能源,-100.0,0.0,25.535715193928574,29.35%,3073.TWO
-1112.6,-204.29999999999998,23.8999996185,2026-03,-15.24,-5.14,⚠️ 獲利稀釋,-21.28%,1134.09,-147.12,⚪ 數據不足,2025,鴻碩,21.49,-0.95,0.0,1.51%,3092.TW
-1116.22,240.74999999999994,332.5,2026-03,8.58,6.8,⚠️ 獲利稀釋,N/A,1251.42,22.08,❌ 暫避觀望,2025,亞泰金屬,135.2,2.94,20.716510903426794,N/A,6727.TWO
-1119.13,69.3,32.6500015259,2026-03,9.01,2.22,⚠️ 獲利稀釋,N/A,1259.13,22.78,⚪ 中性觀察,2025,好德,140.0,0.73,7.0670998973809525,N/A,3114.TWO
-1120.8700000000001,123.15,73.0,2026-03,11.23,5.11,📉 獲利侵蝕,N/A,860.45,-8.26,⚪ 中性觀察,2025,博弘,-260.42,-2.31,8.891595615103531,N/A,6997.TWO
-1125.1100000000001,251.25,107.5,2026-03,41.88,7.54,⚠️ 獲利稀釋,N/A,1189.95,17.08,⚪ 中性觀察,2025,茂綸,64.84,3.0,6.417910447761194,N/A,6227.TWO
-1128.0299999999997,42.3,31.0499992371,2026-03,-0.1,1.45,⚠️ 獲利稀釋,37.60%,4328.03,-43.36,⚪ 中性觀察,2025,新興,3200.0,0.66,11.010638027340427,45.87%,2605.TW
-1130.96,-60.300000000000004,14.1999998093,2026-03,-4.78,-1.76,⚠️ 獲利稀釋,2.26%,1180.96,-39.68,⚪ 數據不足,2025,亞聚,50.0,-0.2,0.0,6.52%,1308.TW
-1132.16,123.89999999999999,39.2999992371,2026-03,15.12,3.3,⚠️ 獲利稀釋,7.27%,1252.91,-26.67,⚪ 中性觀察,2025,新光鋼,120.75,0.22,4.757869157033899,12.43%,2031.TW
-1132.8500000000001,-121.05000000000001,24.9500007629,2026-03,-25.98,-3.45,⚠️ 獲利稀釋,N/A,1179.43,62.26,⚪ 數據不足,2025,光耀,46.58,-0.4,0.0,N/A,3666.TWO
-1137.15,-4.2,13.0,2026-03,-16.11,-0.15,📉 獲利侵蝕,-4.90%,1137.15,55.88,⚪ 數據不足,2025,南紡,0.0,-0.05,0.0,7.45%,1440.TW
-1138.98,-0.3000000000000011,11.0,2026-03,85.08,-0.54,📉 獲利侵蝕,-39.60%,1033.1,-245.95,⚪ 數據不足,2025,永捷,-105.88,-0.02,0.0,-12.82%,4714.TWO
-1141.0,-11.700000000000001,10.0,2026-03,20.96,-0.34,⚠️ 獲利稀釋,-39.20%,1201.0,-70.0,⚪ 數據不足,2025,桂田文創,60.0,-0.04,0.0,46.90%,4806.TWO
-1150.45,-1.7999999999999996,23.6499996185,2026-03,19.77,0.05,⚠️ 獲利稀釋,N/A,1190.45,-90.74,⚪ 數據不足,2025,研通,40.0,0.14,0.0,N/A,6229.TWO
-1154.96,156.75,54.7000007629,2026-03,8.17,4.01,⚠️ 獲利稀釋,N/A,1163.07,4.7,⚪ 中性觀察,2025,建��,8.11,1.2,5.234449833770335,N/A,3046.TW
-1158.57,-1.3499999999999996,19.25,2026-03,-0.95,0.68,⚠️ 獲利稀釋,N/A,1325.24,28.3,⚪ 數據不足,2025,榮星,166.67,0.08,0.0,N/A,1617.TW
-1158.76,305.85,75.9000015259,2026-03,38.99,9.13,⚠️ 獲利稀釋,N/A,1768.76,51.64,⚪ 中性觀察,2025,必應,610.0,1.42,3.722413022358999,N/A,6625.TW
-1163.49,384.29999999999995,360.0,2026-03,24.87,10.62,⚠️ 獲利稀釋,N/A,1727.49,18.74,⚪ 中性觀察,2025,巨漢,564.0,6.72,14.051522248243561,N/A,6903.TWO
-1166.03,959.4,815.0,2026-03,19.04,30.51,⚠️ 獲利稀釋,N/A,1315.37,63.03,⚪ 中性觀察,2025,亞翔,149.34,9.45,12.742338961851157,N/A,6139.TW
-1168.92,-31.499999999999993,68.5999984741,2026-03,-17.66,-0.99,🔄 轉虧為盈,-1.33%,2606.42,-1750.0,⚪ 數據不足,2025,台化,1437.5,1.07,0.0,4.05%,1326.TW
-1174.03,-6.0,16.5499992371,2026-03,10.06,-0.1,📉 獲利侵蝕,N/A,724.03,-134.48,⚪ 數據不足,2025,華盈,-450.0,-0.07,0.0,N/A,3520.TWO
-1180.25,97.2,67.0999984741,2026-03,-14.6,3.21,📉 獲利侵蝕,6.22%,977.75,-22.09,⚪ 中性觀察,2025,江申,-202.5,-0.82,10.354938036126542,20.24%,1525.TW
-1183.18,-13.799999999999999,40.8499984741,2026-03,13.3,-0.43,🔄 轉虧為盈,5.07%,1868.89,-407.14,⚪ 數據不足,2025,晟鈦,685.71,0.55,0.0,10.48%,3229.TW
-1190.26,-14.4,23.6000003815,2026-03,18.08,-0.67,📉 獲利侵蝕,N/A,410.26,-24.07,⚪ 數據不足,2025,安力-KY,-780.0,-0.44,0.0,N/A,5223.TWO
-1205.6899999999998,-52.05,435.0,2026-03,45.18,0.26,📉 獲利侵蝕,N/A,1167.83,-35.0,⚪ 數據不足,2025,訊芯-KY,-37.86,-1.45,0.0,N/A,6451.TW
-1212.83,74.25,15.0500001907,2026-03,4.63,6.03,📉 獲利侵蝕,-28.70%,32.83,1502.33,⚪ 中性觀察,2025,大魯閣,-1180.0,-0.54,3.040404078929293,34.83%,1432.TW
-1226.55,42.0,33.0999984741,2026-03,-0.55,1.05,📉 獲利侵蝕,1.66%,1226.55,-4.59,⚪ 中性觀察,2025,金寶,0.0,0.35,11.821428026464286,5.36%,2312.TW
-1230.2,19.349999999999998,89.5,2026-03,-0.23,0.95,📉 獲利侵蝕,N/A,530.2,-54.76,❌ 暫避觀望,2025,中光電,-700.0,-0.3,69.37984496124032,N/A,5371.TWO
-1236.95,28.349999999999994,193.0,2026-03,-9.54,2.67,🏰 高護城河,6.13%,-20.19,-49.53,❌ 暫避觀望,2025,由田,-1257.14,-0.81,102.11640211640213,53.12%,3455.TWO
-1239.19,-16.200000000000003,12.25,2026-03,-68.65,-0.2,📉 獲利侵蝕,-24.14%,264.19,-106.76,⚪ 數據不足,2025,藝舍-KY,-975.0,-0.43,0.0,16.85%,2724.TWO
-1243.44,-19.050000000000004,65.0999984741,2026-03,4.48,-1.86,🔄 轉虧為盈,N/A,2631.9,-14.2,⚪ 數據不足,2025,力積電,1388.46,3.36,0.0,N/A,6770.TW
-1250.66,-39.0,12.8999996185,2026-03,-5.33,-1.12,📉 獲利侵蝕,N/A,1050.66,-1277.78,⚪ 數據不足,2025,台富,-200.0,-0.2,0.0,N/A,1454.TW
-1252.29,59.25,140.0,2026-03,22.83,0.89,⚠️ 獲利稀釋,N/A,1328.22,-72.78,❌ 暫避觀望,2025,擎亞,75.93,1.9,35.44303797468354,N/A,8096.TWO
-1261.81,-137.7,69.0,2026-03,-11.09,-3.48,🔄 轉虧為盈,N/A,1381.51,-56.76,⚪ 數據不足,2025,榮科,119.7,0.13,0.0,N/A,4989.TW
-1269.3000000000002,-31.049999999999997,41.5,2026-03,2.17,-0.32,🔄 轉虧為盈,0.94%,1357.18,-130.48,⚪ 數據不足,2025,承啟,87.88,0.62,0.0,8.50%,2425.TW
-1269.95,318.15000000000003,97.8000030518,2026-03,51.01,9.52,📉 獲利侵蝕,7.58%,1263.41,34.08,⚪ 中性觀察,2025,根基,-6.54,1.43,4.611032675709571,9.56%,2546.TW
-1271.67,51.3,21.4500007629,2026-03,16.55,0.68,📉 獲利侵蝕,-12.63%,1147.67,6600.0,⚪ 中性觀察,2025,建漢,-124.0,-0.54,6.271930047631579,1.56%,3062.TW
-1277.87,95.55,25.3999996185,2026-03,19.21,1.86,⚠️ 獲利稀釋,-22.27%,1327.87,173.02,⚪ 中性觀察,2025,新鉅科,50.0,-0.27,3.9874410704081633,4.18%,3630.TWO
-1278.17,-97.8,28.6499996185,2026-03,-10.68,-2.52,📉 獲利侵蝕,N/A,878.17,54.46,⚪ 數據不足,2025,桓鼎-KY,-400.0,-0.75,0.0,N/A,5543.TWO
-1279.03,19.5,15.1999998093,2026-03,16.5,0.5,⚠️ 獲利稀釋,8.91%,1454.03,19.51,⚪ 中性觀察,2025,和桐,175.0,0.23,11.692307545615384,14.20%,1714.TW
-1295.4099999999999,-91.95000000000002,169.0,2026-03,-31.79,-2.68,⚠️ 獲利稀釋,-125.48%,1372.33,-20.55,⚪ 數據不足,2025,蔚華科,76.92,-0.15,0.0,16.83%,3055.TW
-1299.87,132.6,110.5,2026-03,29.36,3.16,⚠️ 獲利稀釋,3.80%,1339.04,-4.59,⚪ 中性觀察,2025,昇貿,39.17,1.73,12.5,13.39%,3305.TW
-1299.92,61.349999999999994,82.9000015259,2026-03,69.32,2.3,⚠️ 獲利稀釋,8.05%,1340.02,-44.71,❌ 暫避觀望,2025,安馳,40.1,2.83,20.268949028337406,12.45%,3528.TW
