advice,price,prev_year,symbol,rev_yoy,status,gm,prev_eps_yoy,prev_rev_yoy,est_price,date,expansion,pe,name,prev_eps,eps_yoy,om,eps
⚪ 中性觀察,24.3500003815,2025,8049.TWO,192.14,📉 獲利侵蝕,N/A,-31.2,-0.92,63.0,2026-03,-196.48999999999998,5.79761913845238,晶采,1.72,-4.35,N/A,0.44
⚪ 中性觀察,204.0,2025,4771.TW,206.96,⚠️ 獲利稀釋,N/A,10.57,16.17,472.04999999999995,2026-03,-196.72,6.482364156339371,望隼,12.71,10.24,N/A,3.66
⚪ 數據不足,31.0,2025,2258.TW,126.74,📉 獲利侵蝕,19.82%,-73.98,-51.34,-69.45,2026-03,-196.74,0.0,鴻華先進-創,-2.15,-70.0,-262.93%,-0.51
⚪ 中性觀察,53.0,2025,3078.TWO,135.88,📉 獲利侵蝕,23.99%,8.01,16.17,228.6,2026-03,-196.95999999999998,3.4776902887139105,僑威,6.07,-61.08,12.10%,0.72
⚪ 中性觀察,343.5,2025,4766.TW,205.28,⚠️ 獲利稀釋,33.74%,-9.03,0.95,795.6,2026-03,-197.02,6.476244343891403,南寶,20.25,8.26,16.17%,6.55
⚪ 中性觀察,120.0,2025,8147.TWO,226.47,⚠️ 獲利稀釋,N/A,62.03,29.59,127.95000000000002,2026-03,-197.9,14.067995310668229,正淩,3.08,28.57,N/A,0.9
❌ 暫避觀望,37.9500007629,2025,3040.TW,106.5,🏰 高護城河,58.07%,-57.53,-4.54,15.9,2026-03,-198.34,35.801887512169806,遠見,0.32,-91.84,-3.25%,0.04
⚪ 中性觀察,182.0,2025,1256.TW,548.43,⚠️ 獲利稀釋,24.61%,24.88,2.94,421.2,2026-03,-198.42999999999995,6.481481481481482,鮮活果汁-KY,11.19,350.0,6.32%,3.24
⚪ 中性觀察,156.5,2025,4571.TW,179.22,📉 獲利侵蝕,33.35%,4.45,0.1,361.8,2026-03,-198.67,6.488391376451077,鈞興-KY,9.61,-19.45,18.52%,2.41
⚪ 中性觀察,81.1999969482,2025,6245.TWO,168.9,📉 獲利侵蝕,N/A,-28.08,-3.53,147.45,2026-03,-198.81,8.260426953021362,立端,4.38,-29.91,N/A,0.75
⚪ 中性觀察,110.5,2025,9917.TW,199.94,⚠️ 獲利稀釋,N/A,5.71,6.29,249.29999999999995,2026-03,-199.3,6.648616125150422,中保科,6.77,0.64,N/A,1.6
⚪ 中性觀察,28.7000007629,2025,2201.TW,182.28,📉 獲利侵蝕,30.14%,-75.14,-15.65,38.7,2026-03,-199.35,11.124031303449613,裕隆,0.93,-17.07,7.44%,0.35
⚪ 中性觀察,213.0,2025,3264.TWO,253.02,⚠️ 獲利稀釋,37.83%,34.97,7.08,219.00000000000003,2026-03,-199.36,14.58904109589041,欣銓,5.99,53.66,26.59%,1.95
⚪ 中性觀察,29.4500007629,2025,6662.TWO,223.18,⚠️ 獲利稀釋,N/A,-3.49,-10.2,53.1,2026-03,-199.65,8.319209255056498,樂斯科,1.66,23.53,N/A,0.21
⚪ 中性觀察,16.8500003815,2025,7780.TW,107.98,📉 獲利侵蝕,N/A,-76.4,39.1,97.2,2026-03,-200.55,2.6003087008487653,大研生醫*,0.51,-92.57,N/A,0.13
⚪ 中性觀察,224.0,2025,2912.TW,208.08,⚠️ 獲利稀釋,34.07%,-2.88,3.79,420.30000000000007,2026-03,-201.63000000000002,7.994289793004995,統一超,10.78,6.45,2.95%,2.97
⚪ 中性觀察,126.5,2025,1736.TW,110.9,📉 獲利侵蝕,48.58%,13.11,13.69,207.45,2026-03,-202.11,9.146782357194505,喬山,9.06,-91.21,9.78%,0.08
⚪ 中性觀察,103.5,2025,8103.TW,261.03,⚠️ 獲利稀釋,N/A,17.71,5.25,130.8,2026-03,-202.12999999999997,11.869266055045872,瀚荃,3.92,58.9,N/A,1.17
⚪ 中性觀察,249.5,2025,2428.TW,176.57,📉 獲利侵蝕,39.10%,-2.81,6.85,414.45,2026-03,-202.16,9.030039811798769,興勤,11.76,-25.59,22.33%,2.21
⚪ 中性觀察,80.0,2025,6577.TWO,219.85,⚠️ 獲利稀釋,N/A,-14.93,-7.81,192.29999999999998,2026-03,-202.24,6.2402496099844,勁豐,5.64,17.61,N/A,1.67
⚪ 中性觀察,34.5499992371,2025,7732.TW,201.11,📉 獲利侵蝕,N/A,-37.18,0.66,70.19999999999999,2026-03,-202.33,7.382478469465813,金興精密,1.73,-1.22,N/A,0.82
⚪ 中性觀察,74.0999984741,2025,6486.TWO,159.18,📉 獲利侵蝕,N/A,2.66,6.12,168.45000000000002,2026-03,-202.45000000000002,6.598397014612645,互動,5.78,-43.27,N/A,0.59
⚪ 中性觀察,55.7999992371,2025,6757.TW,244.12,⚠️ 獲利稀釋,N/A,-10.95,2.9,237.30000000000004,2026-03,-202.66,3.527180735594184,台灣虎航,5.37,41.46,N/A,2.91
⚪ 中性觀察,185.0,2025,3042.TW,198.02,📉 獲利侵蝕,32.18%,-15.57,5.34,195.15000000000003,2026-03,-203.09,14.219830899308223,晶技,5.28,-5.07,14.07%,1.32
❌ 暫避觀望,242.0,2025,8028.TW,222.57,⚠️ 獲利稀釋,N/A,51.58,26.97,164.55,2026-03,-203.17,22.060164083865086,昇陽半導體,4.37,19.4,N/A,1.61
⚪ 中性觀察,40.0,2025,8077.TWO,236.89,⚠️ 獲利稀釋,N/A,37.27,1.41,200.7,2026-03,-203.32999999999998,2.9895366218236177,洛��,6.04,33.56,N/A,1.95
⚪ 中性觀察,96.3000030518,2025,6596.TWO,158.08,📉 獲利侵蝕,N/A,242.99,78.68,667.9499999999999,2026-03,-203.49,2.162587088520099,寬宏藝術,18.83,-45.41,N/A,2.08
⚪ 中性觀察,169.5,2025,4536.TW,174.36,📉 獲利侵蝕,32.65%,-20.89,-2.91,582.4499999999999,2026-03,-203.71,4.365181560648983,拓凱,14.92,-29.35,10.54%,3.61
⚪ 中性觀察,206.5,2025,4770.TW,200.72,📉 獲利侵蝕,28.63%,-52.93,-26.81,397.04999999999995,2026-03,-203.8,7.801284472988289,上品,10.2,-3.08,14.44%,2.52
⚪ 數據不足,50.7999992371,2025,3527.TWO,120.7,🔄 轉虧為盈,39.78%,-757.14,-19.18,-56.85,2026-03,-204.03,0.0,聚積,-1.84,-83.33,-22.71%,0.01
⚪ 數據不足,17.2000007629,2025,6661.TWO,169.3,📉 獲利侵蝕,N/A,20.0,16.55,-5.25,2026-03,-204.3,0.0,威健生技,0.06,-35.0,N/A,-0.27
⚪ 中性觀察,16.2999992371,2025,8404.TW,136.36,📉 獲利侵蝕,N/A,55.43,8.24,52.35,2026-03,-204.88,4.670486887421203,百和興業-KY,1.43,-68.52,N/A,0.17
⚪ 中性觀察,49.0499992371,2025,4746.TW,121.25,📉 獲利侵蝕,41.59%,180.15,2.54,90.3,2026-03,-205.25,8.147840404833888,台耀,3.67,-84.0,21.37%,0.16
⚪ 中性觀察,32.9000015259,2025,3652.TW,222.99,⚠️ 獲利稀釋,32.08%,7.2,0.59,46.2,2026-03,-205.34,10.68181867724026,精聯,1.34,17.65,2.52%,0.4
❌ 暫避觀望,56.7000007629,2025,6202.TW,180.5,📉 獲利侵蝕,N/A,213.64,22.23,32.7,2026-03,-205.5,26.00917466188073,盛群,0.76,-25.0,N/A,0.3
⚪ 中性觀察,24.6000003815,2025,5381.TWO,170.48,📉 獲利侵蝕,N/A,2.44,-5.88,30.749999999999996,2026-03,-205.76999999999998,12.000000186097562,光譜,0.72,-35.29,N/A,0.22
❌ 暫避觀望,83.4000015259,2025,6840.TWO,172.58,📉 獲利侵蝕,N/A,205.88,8.46,50.24999999999999,2026-03,-205.91000000000003,24.89552284355224,東研信超,1.58,-33.33,N/A,0.12
⚪ 中性觀察,28.2999992371,2025,4554.TWO,110.07,📉 獲利侵蝕,42.45%,13.37,21.26,56.1,2026-03,-206.02999999999997,7.566844715802138,橙的,2.12,-95.96,4.92%,0.04
⚪ 數據不足,12.8999996185,2025,6144.TWO,123.19,📉 獲利侵蝕,N/A,36.84,-7.24,-16.8,2026-03,-206.51999999999998,0.0,得利影,-0.36,-83.33,N/A,-0.22
⚪ 數據不足,16.8500003815,2025,6228.TWO,73.39,📉 獲利侵蝕,N/A,44.71,19.96,-28.650000000000002,2026-03,-206.72000000000003,0.0,全譜,-0.47,-133.33,N/A,-0.07
❌ 暫避觀望,770.0,2025,3163.TWO,603.64,⚠️ 獲利稀釋,18.26%,8.17,14.65,196.64999999999998,2026-03,-206.91999999999996,58.73379099923723,波若威,6.22,396.72,5.03%,3.03
❌ 暫避觀望,12.0500001907,2025,6164.TW,156.93,📉 獲利侵蝕,N/A,-87.27,-10.97,1.6500000000000001,2026-03,-206.93,109.5454562790909,華興,0.07,-50.0,N/A,0.05
⚪ 數據不足,26.1000003815,2025,4174.TWO,134.38,📉 獲利侵蝕,-76.10%,-77.68,-6.55,-444.0,2026-03,-207.06,0.0,浩鼎,-15.61,-72.68,-2289.99%,-3.35
⚪ 中性觀察,77.8000030518,2025,6411.TWO,195.47,📉 獲利侵蝕,N/A,-30.29,-10.51,110.7,2026-03,-207.14,10.542005833577237,晶焱,3.18,-11.67,N/A,0.54
❌ 暫避觀望,16.8999996185,2025,3150.TW,96.33,📉 獲利侵蝕,40.07%,-131.88,-12.58,0.9000000000000001,2026-03,-207.44,281.6666603083333,鈺寶-創,-0.22,-111.11,-42.60%,-0.02
⚪ 數據不足,13.3000001907,2025,8929.TWO,285.71,⚠️ 獲利稀釋,N/A,-147.37,-6.89,-24.45,2026-03,-207.92999999999998,0.0,富堡,-0.45,77.78,N/A,-0.06
⚪ 中性觀察,44.7999992371,2025,6509.TWO,254.89,⚠️ 獲利稀釋,N/A,17.48,2.77,117.45,2026-03,-207.98,5.721583555185186,聚和,2.87,46.91,N/A,1.19
⚪ 中性觀察,185.5,2025,3611.TWO,225.85,⚠️ 獲利稀釋,32.53%,38.68,31.04,700.9499999999999,2026-03,-208.01999999999998,3.9696126685212927,鼎翰,19.63,17.83,8.38%,4.56
⚪ 中性觀察,22.9500007629,2025,3128.TWO,160.69,📉 獲利侵蝕,N/A,-22.16,-0.14,43.650000000000006,2026-03,-208.15,7.886598200309278,昇銳,1.32,-47.46,N/A,0.31
⚪ 中性觀察,93.0,2025,3022.TW,154.92,📉 獲利侵蝕,33.30%,-46.9,-4.78,127.35000000000001,2026-03,-208.32,10.954063604240282,威強電,4.63,-53.4,5.30%,0.96
❌ 暫避觀望,22.0,2025,2908.TW,321.84,⚠️ 獲利稀釋,N/A,-64.62,-8.72,9.450000000000001,2026-03,-208.51,34.92063492063492,特力,0.23,113.33,N/A,0.32
⚪ 中性觀察,32.0,2025,1593.TWO,247.51,⚠️ 獲利稀釋,31.32%,28.24,12.31,73.65,2026-03,-209.41,6.517311608961303,祺驊,2.18,38.1,10.89%,0.58
❌ 暫避觀望,383.5,2025,6291.TWO,395.26,⚠️ 獲利稀釋,N/A,7.67,16.7,220.2,2026-03,-209.54999999999998,26.123978201634877,沛亨,6.6,185.71,N/A,3.0
⚪ 中性觀察,47.9000015259,2025,6170.TWO,219.66,⚠️ 獲利稀釋,N/A,32.45,9.65,161.25,2026-03,-209.56,4.455814095432558,統振,4.49,10.1,N/A,1.09
⚪ 中性觀察,38.9000015259,2025,6843.TWO,179.87,📉 獲利侵蝕,N/A,-7.56,11.04,75.75,2026-03,-209.69,7.702970599188119,進典,2.2,-29.82,N/A,0.4
⚪ 中性觀察,46.9000015259,2025,4417.TWO,182.02,📉 獲利侵蝕,29.73%,39.0,12.91,223.65,2026-03,-209.85000000000002,3.1455400084439975,金洲,6.13,-27.83,19.04%,0.83
❌ 暫避觀望,980.0,2025,6488.TWO,240.11,⚠️ 獲利稀釋,N/A,-25.74,-3.24,547.5,2026-03,-209.95000000000002,26.84931506849315,環球晶,15.29,30.16,N/A,3.97
❌ 暫避觀望,28.2000007629,2025,2305.TW,288.05,🏰 高護城河,51.08%,35.71,4.08,4.050000000000001,2026-03,-210.27,104.44444727,全友,0.2,77.78,3.74%,0.16
⚪ 中性觀察,470.0,2025,6472.TW,111.76,📉 獲利侵蝕,N/A,-38.71,9.11,974.25,2026-03,-210.28,7.236335642802155,保瑞,23.9,-98.52,N/A,0.21
❌ 暫避觀望,87.9000015259,2025,5425.TWO,258.92,⚠️ 獲利稀釋,N/A,9.66,21.08,69.6,2026-03,-211.19000000000003,18.94396584609914,台半,2.07,47.73,N/A,0.7
⚪ 中性觀察,48.9500007629,2025,8482.TW,219.95,⚠️ 獲利稀釋,N/A,-48.17,-7.32,84.75,2026-03,-211.48,8.66371694918584,商億-KY,2.3,8.47,N/A,0.66
⚪ 數據不足,5.3299999237,2025,1340.TW,200.76,📉 獲利侵蝕,-118.96%,50.57,-11.95,-68.24999999999999,2026-03,-211.87,0.0,勝悅-KY,-2.61,-11.11,-391.42%,-0.3
⚪ 中性觀察,53.9000015259,2025,3684.TWO,237.63,⚠️ 獲利稀釋,34.09%,25.0,22.61,119.7,2026-03,-212.18,6.754386156127819,榮昌,3.5,25.45,7.78%,0.7
⚪ 中性觀察,27.6000003815,2025,4744.TWO,72.97,📉 獲利侵蝕,42.43%,216.0,12.21,60.45,2026-03,-212.26,6.8486353303970215,皇將,2.51,-139.29,14.38%,-0.11
❌ 暫避觀望,155.0,2025,4977.TW,221.69,⚠️ 獲利稀釋,N/A,34.45,-1.54,140.1,2026-03,-213.1,16.595289079229122,眾達-KY,4.48,8.59,N/A,-1.18
⚪ 中性觀察,17.8500003815,2025,8423.TWO,299.79,⚠️ 獲利稀釋,N/A,25.86,1.95,26.25,2026-03,-214.08000000000004,10.200000218,保綠-KY,0.73,85.71,N/A,0.26
❌ 暫避觀望,114.0,2025,3441.TWO,234.71,⚠️ 獲利稀釋,25.59%,-24.29,28.48,29.099999999999998,2026-03,-214.20000000000002,58.76288659793815,聯一光,1.06,20.51,8.79%,0.47
⚪ 中性觀察,10.0500001907,2025,2547.TW,117.28,📉 獲利侵蝕,47.97%,3612.5,-12.89,127.04999999999998,2026-03,-215.07,1.1865407545100357,日勝生,2.85,-97.79,18.04%,0.06
❌ 暫避觀望,65.5999984741,2025,8111.TWO,196.24,📉 獲利侵蝕,N/A,-58.24,5.25,4.050000000000001,2026-03,-215.29000000000002,242.96295731148143,立��,0.38,-19.05,N/A,0.17
⚪ 中性觀察,30.6000003815,2025,1307.TW,205.88,📉 獲利侵蝕,31.96%,-23.39,0.33,101.85,2026-03,-216.07,4.506627449410899,三芳,2.85,-10.19,13.66%,0.97
⚪ 中性觀察,20.25,2025,4167.TWO,140.17,📉 獲利侵蝕,30.12%,203.51,-1.28,69.14999999999999,2026-03,-216.39999999999998,4.3926247288503255,松瑞藥,1.72,-76.23,9.56%,0.29
⚪ 數據不足,21.7999992371,2025,3541.TWO,166.87,🔄 轉虧為盈,36.41%,-1950.0,11.77,-38.1,2026-03,-216.87,0.0,西柏,-0.83,-50.0,-11.64%,0.03
⚪ 數據不足,41.5999984741,2025,6180.TWO,176.26,🔄 轉虧為盈,N/A,-112.99,-19.95,-0.4500000000000004,2026-03,-217.38,0.0,橘子,-1.53,-41.12,N/A,0.63
⚪ 中性觀察,44.7000007629,2025,4305.TWO,221.19,⚠️ 獲利稀釋,31.11%,-3.53,3.54,131.4,2026-03,-218.46,5.102739813116438,世坤,3.83,2.73,23.00%,1.13
⚪ 中性觀察,18.5,2025,2614.TW,225.94,⚠️ 獲利稀釋,34.49%,60.48,-4.79,68.39999999999999,2026-03,-218.8,4.05701754385965,東森,1.99,7.14,10.29%,0.3
❌ 暫避觀望,29.75,2025,3434.TWO,130.8,📉 獲利侵蝕,17.99%,-73.65,-5.05,17.25,2026-03,-219.04000000000002,25.869565217391305,哲固,0.47,-88.24,0.82%,0.08
❌ 暫避觀望,63.0,2025,5328.TWO,339.6,⚠️ 獲利稀釋,N/A,0.0,1.99,11.85,2026-03,-219.60000000000002,79.74683544303798,華容,0.39,120.0,N/A,0.11
⚪ 中性觀察,115.5,2025,6192.TW,210.03,📉 獲利侵蝕,N/A,-4.01,-6.01,380.55,2026-03,-219.96,4.552621206148995,巨路,10.06,-9.93,N/A,2.63
⚪ 中性觀察,147.0,2025,7712.TWO,227.68,⚠️ 獲利稀釋,N/A,-28.68,-6.13,185.70000000000002,2026-03,-220.1,11.873990306946688,博盛半導體,5.42,7.58,N/A,1.42
❌ 暫避觀望,693.0,2025,3583.TW,249.81,⚠️ 獲利稀釋,37.11%,19.76,17.37,505.79999999999995,2026-03,-220.44,20.551601423487543,辛耘,13.82,29.37,15.14%,4.14
⚪ 中性觀察,38.5499992371,2025,2748.TW,211.71,📉 獲利侵蝕,37.08%,-30.67,-0.76,74.85000000000001,2026-03,-220.45000000000002,7.725450748917836,雲品,2.17,-8.74,16.89%,0.94
❌ 暫避觀望,45.5499992371,2025,6174.TWO,242.78,⚠️ 獲利稀釋,N/A,-12.0,30.85,23.25,2026-03,-220.56,29.387096282,安��,0.66,22.22,N/A,0.33
⚪ 中性觀察,63.7999992371,2025,2612.TW,223.06,⚠️ 獲利稀釋,34.11%,6.43,5.36,209.4,2026-03,-220.58,4.570200518416906,中航,5.46,2.48,23.81%,1.24
❌ 暫避觀望,1710.0,2025,2308.TW,321.7,⚠️ 獲利稀釋,34.59%,70.65,31.76,852.4499999999999,2026-03,-220.94,30.08974133380257,台達電,23.14,100.76,16.35%,7.91
⚪ 中性觀察,126.5,2025,2615.TW,208.73,📉 獲利侵蝕,23.92%,-33.63,-13.25,376.20000000000005,2026-03,-220.95,5.0438596491228065,萬海,11.21,-12.22,18.94%,2.73
⚪ 數據不足,66.0999984741,2025,6225.TW,247.65,⚠️ 獲利稀釋,N/A,14.29,0.42,-6.6,2026-03,-220.98000000000002,0.0,天瀚,-0.06,26.67,N/A,-0.11
❌ 暫避觀望,109.0,2025,1815.TWO,357.73,⚠️ 獲利稀釋,29.01%,1116.67,40.69,52.65,2026-03,-221.37,31.054131054131055,富喬,1.64,136.36,12.18%,0.79
⚪ 中性觀察,215.0,2025,8091.TWO,327.2,⚠️ 獲利稀釋,N/A,-25.14,6.82,215.25,2026-03,-221.37,14.982578397212544,翔名,5.89,105.83,N/A,2.56
⚪ 中性觀察,102.5,2025,4904.TW,235.89,⚠️ 獲利稀釋,27.10%,7.02,5.47,141.9,2026-03,-221.45,10.835095137420717,遠傳,3.81,14.44,14.21%,1.03
❌ 暫避觀望,52.5999984741,2025,4557.TW,126.45,🔄 轉虧為盈,28.78%,-106.38,1.42,25.499999999999996,2026-03,-221.71,30.941175573000002,永新-KY,-0.67,-95.26,9.33%,0.11
⚪ 中性觀察,230.0,2025,6953.TWO,204.58,📉 獲利侵蝕,N/A,0.0,1.72,269.40000000000003,2026-03,-222.23000000000002,12.806236080178174,家碩,7.99,-17.65,N/A,1.26
❌ 暫避觀望,10.25,2025,2390.TW,232.51,🔄 轉虧為盈,19.09%,88.8,-3.19,10.05,2026-03,-222.31,15.298507462686567,云辰,-0.14,10.2,-7.49%,0.54
⚪ 數據不足,14.3000001907,2025,4934.TW,248.3,⚠️ 獲利稀釋,-156.07%,54.11,-75.71,-34.8,2026-03,-222.37,0.0,太極,-0.95,25.93,-456.27%,-0.2
⚪ 數據不足,169.5,2025,8027.TWO,285.58,⚠️ 獲利稀釋,N/A,-93.62,10.0,-66.75,2026-03,-223.07999999999998,0.0,鈦昇,-0.93,62.5,N/A,-0.22
⚪ 中性觀察,158.0,2025,1773.TW,230.24,⚠️ 獲利稀釋,37.55%,-5.55,4.01,255.29999999999998,2026-03,-223.92000000000002,9.283196239717979,勝一,6.81,6.32,23.35%,2.02
⚪ 中性觀察,29.3999996185,2025,2852.TW,243.47,⚠️ 獲利稀釋,31.15%,-2.67,-3.05,118.94999999999999,2026-03,-224.42,3.7074400527742752,第一保,2.92,19.05,10.03%,1.0
⚪ 中性觀察,62.0,2025,3687.TWO,180.03,📉 獲利侵蝕,39.69%,100.43,6.13,155.54999999999998,2026-03,-224.67000000000002,5.978784956605594,歐買尬,4.67,-44.64,12.64%,0.31
⚪ 中性觀察,115.0,2025,3005.TW,213.36,📉 獲利侵蝕,31.02%,16.67,10.6,311.55000000000007,2026-03,-225.48000000000002,5.536831969186325,神基,8.43,-12.12,14.37%,1.74
⚪ 數據不足,24.6000003815,2025,2419.TW,466.13,🔄 轉虧為盈,21.56%,-125.0,-2.29,-10.95,2026-03,-226.13,0.0,仲琦,-0.36,240.0,3.08%,0.07
⚪ 中性觀察,1065.0,2025,6781.TW,235.99,⚠️ 獲利稀釋,N/A,50.45,59.42,1453.65,2026-03,-226.3,10.989577958930965,AES-KY,38.2,9.69,N/A,10.64
⚪ 中性觀察,108.0,2025,6417.TWO,257.89,⚠️ 獲利稀釋,N/A,11.03,7.83,174.9,2026-03,-226.39,9.262435677530018,韋僑,4.83,31.5,N/A,1.67
⚪ 中性觀察,50.5999984741,2025,1708.TW,234.22,⚠️ 獲利稀釋,33.86%,-16.11,-3.29,115.8,2026-03,-226.45,6.55440394742228,東鹼,3.28,7.77,19.41%,1.11
⚪ 中性觀察,167.5,2025,2233.TW,205.39,📉 獲利侵蝕,30.63%,-38.87,-10.49,249.14999999999998,2026-03,-226.67999999999998,10.0842865743528,宇隆,6.7,-21.29,10.84%,1.59
⚪ 數據不足,117.0,2025,4919.TW,131.47,🔄 轉虧為盈,34.28%,-863.46,-4.48,-110.25,2026-03,-227.62,0.0,新唐,-3.97,-96.15,-9.71%,0.02
⚪ 中性觀察,72.9000015259,2025,7713.TWO,257.65,⚠️ 獲利稀釋,N/A,12.22,11.92,168.45000000000002,2026-03,-227.64999999999998,6.491540652350845,威力德生醫,4.64,30.0,N/A,1.17
⚪ 中性觀察,62.5999984741,2025,6637.TWO,204.18,📉 獲利侵蝕,N/A,1.91,40.45,274.5,2026-03,-227.66,3.4207649439398904,醫影,7.17,-23.48,N/A,1.01
⚪ 中性觀察,183.0,2025,5483.TWO,282.05,⚠️ 獲利稀釋,N/A,-23.02,-1.89,224.70000000000002,2026-03,-227.66000000000003,12.216288384512684,中美晶,6.71,54.39,N/A,1.83
⚪ 數據不足,18.1499996185,2025,2461.TW,327.72,🔄 轉虧為盈,18.99%,-138.31,-4.36,-15.75,2026-03,-227.72000000000003,0.0,光群雷,-0.61,100.0,-2.69%,0.3
⚪ 中性觀察,19.9500007629,2025,3492.TWO,181.4,📉 獲利侵蝕,27.24%,9.26,4.69,70.5,2026-03,-227.95,4.244681013382978,長盛,1.77,-46.55,-0.96%,0.31
⚪ 中性觀察,38.75,2025,6021.TWO,396.39,⚠️ 獲利稀釋,N/A,161.27,35.14,97.19999999999999,2026-03,-228.05999999999997,5.979938271604938,美好證,3.76,168.33,N/A,0.83
⚪ 中性觀察,8.3400001526,2025,2511.TW,278.4,⚠️ 獲利稀釋,N/A,73.68,10.32,10.950000000000001,2026-03,-228.39999999999998,11.42465774328767,太子,0.33,50.0,N/A,0.06
⚪ 中性觀察,13.6000003815,2025,1456.TW,239.12,⚠️ 獲利稀釋,46.73%,207.21,-20.46,22.8,2026-03,-228.70000000000002,8.947368672039474,怡華,3.41,10.42,248.16%,-0.43
⚪ 中性觀察,40.0,2025,1712.TW,212.47,📉 獲利侵蝕,29.22%,4.0,-1.68,102.75,2026-03,-228.72,5.839416058394161,興農,2.6,-16.25,5.88%,0.67
⚪ 中性觀察,54.5,2025,1294.TWO,249.43,⚠️ 獲利稀釋,37.68%,-19.33,4.02,175.95,2026-03,-228.74,4.6462063086104015,漢田生技,4.6,20.69,21.70%,1.41
⚪ 中性觀察,246.0,2025,2603.TW,159.86,📉 獲利侵蝕,17.92%,-50.82,-18.23,1214.3999999999999,2026-03,-229.48000000000002,3.0385375494071147,長榮,31.68,-69.62,9.72%,3.84
⚪ 中性觀察,9.7399997711,2025,8176.TWO,67.8,📉 獲利侵蝕,N/A,-9.3,-33.62,10.65,2026-03,-230.3,13.718309536760563,智捷,0.4,-162.5,N/A,-0.1
⚪ 中性觀察,319.0,2025,1476.TW,239.8,⚠️ 獲利稀釋,30.19%,-16.94,3.15,741.45,2026-03,-230.49,6.453570706048957,儒鴻,20.1,9.31,19.16%,6.69
⚪ 中性觀察,27.7999992371,2025,5519.TW,234.12,⚠️ 獲利稀釋,N/A,27.18,-12.79,159.60000000000002,2026-03,-230.55,2.61278188318609,隆大,4.96,3.57,N/A,0.58
❌ 暫避觀望,49.2999992371,2025,3221.TWO,371.08,⚠️ 獲利稀釋,22.57%,-91.75,2.36,1.5,2026-03,-231.07999999999998,492.999992371,台嘉碩,0.08,140.0,4.08%,0.36
⚪ 數據不足,15.8000001907,2025,2705.TW,241.52,⚠️ 獲利稀釋,39.55%,89.13,-1.47,-1.65,2026-03,-232.82000000000002,0.0,六福,0.87,8.7,16.76%,-0.21
❌ 暫避觀望,28.1000003815,2025,6134.TWO,482.83,⚠️ 獲利稀釋,N/A,-45.45,22.25,2.2500000000000004,2026-03,-232.82999999999998,187.33333587666664,萬旭,0.12,250.0,N/A,0.15
❌ 暫避觀望,64.0999984741,2025,3645.TW,356.68,⚠️ 獲利稀釋,31.33%,-14.53,5.64,54.300000000000004,2026-03,-233.35000000000002,17.707181898922652,達邁,1.54,123.33,12.18%,0.67
⚪ 中性觀察,127.5,2025,6279.TWO,187.83,📉 獲利侵蝕,N/A,-15.51,11.63,337.34999999999997,2026-03,-234.14000000000001,5.669186305024455,胡連,10.74,-46.31,N/A,1.6
⚪ 中性觀察,39.5999984741,2025,4568.TWO,180.89,📉 獲利侵蝕,N/A,-28.06,3.87,64.80000000000001,2026-03,-234.29,9.166666313449072,科際精密,2.01,-53.4,N/A,0.48
⚪ 數據不足,12.4499998093,2025,3672.TWO,90.54,📉 獲利侵蝕,28.80%,3.03,-20.4,-81.75000000000001,2026-03,-234.29000000000002,0.0,康聯訊,-2.25,-143.75,-34.01%,-0.39
❌ 暫避觀望,33.25,2025,1570.TWO,189.46,📉 獲利侵蝕,21.84%,-73.78,-32.43,28.65,2026-03,-235.97,17.408376963350786,力肯,0.59,-46.51,-16.24%,0.23
⚪ 數據不足,15.3999996185,2025,6160.TWO,130.55,📉 獲利侵蝕,N/A,-108.77,-7.95,-35.550000000000004,2026-03,-237.69,0.0,欣技,-1.19,-107.14,N/A,-0.29
⚪ 中性觀察,219.0,2025,6957.TW,267.4,⚠️ 獲利稀釋,N/A,-25.35,-4.74,284.1,2026-03,-237.82999999999998,11.562829989440337,裕慶-KY,10.18,29.57,N/A,1.51
⚪ 中性觀察,201.0,2025,1477.TW,222.48,📉 獲利侵蝕,26.73%,-12.17,-3.08,566.7,2026-03,-238.01,5.320275277924828,聚陽,14.65,-15.53,13.46%,4.35
⚪ 數據不足,24.8500003815,2025,1780.TWO,201.51,📉 獲利侵蝕,N/A,28.57,5.28,0.0,2026-03,-238.01999999999998,0.0,立弘,1.35,-36.51,N/A,0.4
❌ 暫避觀望,25.75,2025,4533.TWO,192.3,📉 獲利侵蝕,23.68%,-87.1,12.02,2.55,2026-03,-238.25,151.47058823529414,協易機,0.2,-45.95,-4.87%,0.2
⚪ 中性觀察,1020.0,2025,6409.TW,184.49,📉 獲利侵蝕,N/A,-16.23,-10.05,1585.35,2026-03,-238.51000000000002,9.650865739426624,旭隼,40.23,-54.02,N/A,4.46
❌ 暫避觀望,594.0,2025,6584.TWO,475.0,⚠️ 獲利稀釋,N/A,82.47,26.42,197.85000000000002,2026-03,-238.64,45.03411675511751,南俊國際,5.59,236.36,N/A,3.37
⚪ 中性觀察,60.0999984741,2025,6792.TW,245.05,⚠️ 獲利稀釋,N/A,5.83,7.01,86.25,2026-03,-238.93,10.452173647669564,詠業,2.23,6.12,N/A,0.53
