date,gm,eps,prev_eps,prev_eps_yoy,prev_rev_yoy,est_price,prev_year,price,name,expansion,symbol,status,advice,om,rev_yoy,pe,eps_yoy
2025-12,46.13%,66.16,51.76,-0.39,13.56,2584.0499999999997,2025,3430.0,聯發科,-13.46,2454.TW,📉 獲利侵蝕,❌ 暫避觀望,14.55%,12.32,19.910605444941083,-1.14
2025-12,25.33%,7.4,6.08,-9.93,6.38,295.94999999999993,2025,111.0,茂訊,-13.51,3213.TWO,📉 獲利侵蝕,⚪ 中性觀察,7.00%,1.19,5.625950329447543,-12.32
2025-12,26.37%,28.26,18.13,13.67,34.54,891.8999999999999,2025,1105.0,雙鴻,-13.540000000000006,3324.TWO,⚠️ 獲利稀釋,❌ 暫避觀望,14.07%,47.52,18.58392196434578,33.98
2025-12,N/A,10.77,7.92,-18.85,-2.12,403.95,2025,221.0,耕興,-13.59,6146.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-1.34,8.206461195692537,-14.93
2025-12,18.72%,7.95,5.76,-37.53,-17.19,298.05,2025,123.0,廣隆,-13.780000000000001,1537.TW,🌑 雙重衰退,⚪ 中性觀察,9.93%,-18.5,6.190236537493709,-32.28
2025-12,N/A,4.51,4.09,-8.09,9.59,251.09999999999997,2025,94.4000015259,正瀚-創,-13.8,6534.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,11.21,5.639187665824373,-2.59
2025-12,N/A,5.37,4.28,-22.46,-0.39,224.4,2025,50.2000007629,台灣虎航,-13.85,6757.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,2.9,3.355615024258021,-10.95
2025-12,11.53%,3.63,2.21,14.74,22.59,134.10000000000002,2025,54.0,欣新網,-14.18,2949.TWO,⚠️ 獲利稀釋,⚪ 中性觀察,2.34%,21.07,6.040268456375838,6.89
2025-12,34.44%,1.36,0.88,-33.33,-1.99,49.650000000000006,2025,29.0499992371,倉佑,-14.22,1568.TW,📉 獲利侵蝕,⚪ 中性觀察,17.09%,0.3,8.776434814833836,-13.92
2025-12,30.67%,3.34,2.54,-18.45,2.23,117.6,2025,91.4000015259,聯電,-14.23,2303.TW,📉 獲利侵蝕,⚪ 中性觀察,19.78%,2.26,11.658163459936224,-11.97
2025-12,N/A,6.66,4.59,-14.37,4.28,235.35,2025,302.0,系微,-14.27,6231.TWO,📉 獲利侵蝕,❌ 暫避觀望,N/A,4.64,19.247928616953473,-9.63
2025-12,N/A,2.19,1.64,-11.9,8.02,84.74999999999999,2025,75.0,萬泰科,-14.3,6190.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,6.08,13.274336283185843,-8.22
2025-12,N/A,20.87,15.38,-15.63,1.72,792.1500000000001,2025,281.5,晶碩,-14.34,6491.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,3.26,5.330429842832797,-11.08
2025-12,21.31%,1.07,1.08,417.65,1491.72,77.10000000000001,2025,13.1999998093,富華新,-14.39,3056.TW,🌑 雙重衰退,⚪ 中性觀察,-1.56%,-68.21,2.56809334811284,-82.6
2025-12,38.51%,7.39,5.3,-2.6,18.44,263.85,2025,161.0,融程電,-14.510000000000002,3416.TW,⚠️ 獲利稀釋,⚪ 中性觀察,18.05%,19.07,9.1529277998863,4.56
2025-12,4.09%,5.39,3.42,-30.83,-0.09,182.24999999999997,2025,83.5999984741,和碩,-14.57,4938.TW,🌑 雙重衰退,⚪ 中性觀察,1.39%,-0.73,6.880658310625516,-15.3
2025-12,52.30%,15.04,11.18,1.18,12.18,553.65,2025,181.0,豆府,-14.67,2752.TWO,🏰 高護城河,⚪ 中性觀察,11.29%,11.58,4.90382010295313,-3.09
2025-12,102.49%,0.93,0.7,-24.1,-3.1,34.95,2025,12.25,遠東銀,-14.91,2845.TW,🏰 高護城河,⚪ 中性觀察,38.22%,0.06,5.257510729613734,-14.85
2025-12,10.03%,5.15,3.68,50.82,97.96,184.2,2025,87.8000030518,神達,-15.050000000000004,3706.TW,⚠️ 獲利稀釋,⚪ 中性觀察,3.96%,72.06,7.149837382068404,57.01
2025-12,14.02%,3.0,2.42,-10.94,-4.13,106.65,2025,35.2000007629,亞泥,-15.149999999999999,1102.TW,🌑 雙重衰退,⚪ 中性觀察,10.05%,-6.89,4.9507736656680725,-22.04
2025-12,4.14%,1.53,1.37,-17.96,2.13,0.0,2025,0.0,元禎,-15.219999999999999,1725.TW,🌑 雙重衰退,⚪ 數據不足,0.97%,-4.68,0.0,-19.9
2025-12,N/A,7.85,4.81,-29.26,4.61,265.35,2025,105.0,數泓科,-15.37,6855.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,0.7,5.935556811758055,-14.67
2025-09,7.87%,-5.06,-2.71,65.91,18.73,-222.15,2025,5.5399999619,永冠-KY,-15.41,1589.TW,⚠️ 獲利稀釋,⚪ 數據不足,-5.22%,16.77,0.0,1.36
2025-12,9.65%,0.45,0.25,-30.56,0.36,12.9,2025,13.3999996185,福壽,-15.45,1219.TW,📉 獲利侵蝕,❌ 暫避觀望,1.10%,0.36,15.581394905232559,-15.09
2025-12,N/A,6.56,3.07,-16.19,2.0,190.95000000000002,2025,127.5,聚賢研發-創,-15.609999999999998,7631.TW,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,29.58,10.015710919088766,13.97
2025-12,N/A,9.39,6.9,-8.37,13.01,355.34999999999997,2025,166.5,台表科,-15.66,6278.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,10.13,7.028281975517096,-5.53
2025-12,N/A,-7.23,-4.65,7.24,69.11,-237.15000000000003,2025,702.0,沛爾生醫-創,-15.689999999999998,6949.TW,⚠️ 獲利稀釋,⚪ 數據不足,N/A,60.07,0.0,44.38
2025-12,19.14%,1.55,1.08,-22.9,-7.44,56.25,2025,26.1000003815,遠東新,-15.69,1402.TW,🌑 雙重衰退,⚪ 中性觀察,6.69%,-6.24,6.960000101733333,-21.93
2025-12,N/A,-1.96,-1.33,28.11,38.99,-69.6,2025,22.8999996185,ABC-KY,-15.690000000000005,6598.TW,⚠️ 獲利稀釋,⚪ 數據不足,N/A,38.52,0.0,22.83
2025-12,N/A,4.1,3.37,-11.78,3.55,168.29999999999998,2025,45.5999984741,百和,-15.73,9938.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,2.05,4.0641709869964355,-13.68
2025-12,N/A,3.41,1.89,-22.31,16.5,106.35,2025,63.5,千附,-15.76,8383.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,13.17,8.956276445698167,-2.59
2025-12,N/A,3.41,2.29,-54.2,-30.5,101.85,2025,45.4500007629,匯僑設計,-15.849999999999998,6754.TW,🌑 雙重衰退,⚪ 中性觀察,N/A,-30.87,6.6936672699410895,-46.72
2025-12,N/A,5.97,4.02,-24.29,-2.74,209.09999999999997,2025,87.5999984741,益張,-15.969999999999999,8342.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-5.89,6.284074495989958,-21.86
2025-12,N/A,5.48,4.0,-15.38,14.8,199.65,2025,57.5999984741,群益期,-15.99,6024.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,9.98,4.327573138549962,-6.01
2025-12,N/A,2.9,2.35,-13.92,5.83,113.39999999999999,2025,42.7999992371,華孚,-16.07,6235.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,13.71,5.661375560462964,-2.36
2025-12,N/A,4.01,2.8,-25.2,-9.08,140.54999999999998,2025,560.0,采鈺,-16.37,6789.TW,🌑 雙重衰退,❌ 暫避觀望,N/A,-10.64,59.76520811099253,-27.01
2025-12,N/A,6.81,3.84,-43.52,-6.83,197.24999999999997,2025,302.0,鈺太,-16.4,6679.TWO,🌑 雙重衰退,❌ 暫避觀望,N/A,-7.01,22.965779467680612,-23.41
2025-12,5.34%,-2.6,-1.85,-51.82,-10.84,-96.6,2025,13.1999998093,台聚,-16.419999999999998,1304.TW,🌑 雙重衰退,⚪ 數據不足,-4.30%,-13.41,0.0,-29.83
2025-12,48.09%,16.97,12.33,9.74,24.44,624.6,2025,343.5,凡甲,-16.689999999999998,3526.TWO,⚠️ 獲利稀釋,⚪ 中性觀察,32.41%,22.33,8.249279538904899,5.64
2025-12,46.40%,1.98,1.39,-22.03,-4.58,75.14999999999999,2025,246.5,前鼎,-16.81,4908.TWO,🌑 雙重衰退,❌ 暫避觀望,17.75%,-12.98,49.20159680638723,-29.79
2025-12,N/A,4.04,3.01,-10.23,12.71,157.20000000000002,2025,132.0,昕奇雲端,-16.88,7747.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,9.7,12.595419847328245,-7.18
2025-12,9.56%,9.52,6.59,67.26,58.45,319.65000000000003,2025,84.8000030518,根基,-16.93,2546.TW,⚠️ 獲利稀釋,⚪ 中性觀察,7.58%,51.01,3.9793525599155326,34.08
2025-12,33.40%,2.1,0.95,-37.41,-41.9,49.35,2025,39.5999984741,興富發,-16.990000000000002,2542.TW,🌑 雙重衰退,⚪ 中性觀察,27.38%,-15.9,12.036473700334346,-32.89
2025-12,28.85%,-0.84,-0.82,-38.98,16.84,-35.099999999999994,2025,17.7000007629,全域,-17.020000000000003,3067.TWO,⚠️ 獲利稀釋,⚪ 數據不足,-17.20%,33.85,0.0,16.83
2025-12,58.57%,7.83,4.6,-25.66,-6.01,268.79999999999995,2025,1620.0,昇達科,-17.049999999999997,3491.TWO,🏰 高護城河,❌ 暫避觀望,27.57%,5.02,90.40178571428572,-12.03
2025-12,3.88%,-0.48,-0.65,-58.54,7.82,-28.5,2025,13.3999996185,尚立,-17.25,3360.TWO,📉 獲利侵蝕,⚪ 數據不足,0.87%,17.25,0.0,0.0
2025-12,N/A,2.23,1.71,-11.4,16.23,84.74999999999999,2025,53.2999992371,欣泰,-17.27,8917.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,11.76,9.433628183557524,-5.51
2025-12,N/A,11.77,9.12,113.1,106.86,423.29999999999995,2025,515.0,意騰-KY,-17.349999999999994,7749.TW,⚠️ 獲利稀釋,❌ 暫避觀望,N/A,85.22,18.24946846208363,67.87
2025-12,N/A,-0.09,-0.08,-115.09,-99.19,-3.5999999999999996,2025,30.3500003815,豐謙,-17.379999999999995,5523.TWO,🌑 雙重衰退,⚪ 數據不足,N/A,-98.98,0.0,-116.36
2025-12,63.24%,7.27,4.7,-5.06,10.44,0.0,2025,89.0999984741,嘉實,-17.43,3158.TWO,🏰 高護城河,⚪ 數據不足,24.73%,7.07,0.0,-10.36
2025-12,35.36%,4.31,2.76,-37.98,-9.08,125.69999999999999,2025,64.1999969482,裕民,-17.45,2606.TW,🌑 雙重衰退,⚪ 中性觀察,30.49%,-4.75,7.661097487852029,-22.2
2025-12,55.31%,18.14,13.82,-8.92,0.51,685.8,2025,226.5,美時,-17.5,1795.TW,🏰 高護城河,⚪ 中性觀察,23.84%,10.36,4.954068241469816,-7.14
2025-12,38.19%,26.87,20.8,-18.56,0.41,1066.8000000000002,2025,441.5,聯詠,-17.55,3034.TW,🌑 雙重衰退,⚪ 中性觀察,16.92%,-2.07,6.2078177727784025,-19.62
2025-12,70.98%,4.08,3.06,3.78,23.13,149.1,2025,54.7000007629,中信金,-17.56,2891.TW,🏰 高護城河,⚪ 中性觀察,31.38%,29.29,5.503018185402414,11.73
2025-12,N/A,2.14,1.66,0.61,4.58,0.0,2025,37.9000015259,常廣,-17.66,6730.TWO,📉 獲利侵蝕,⚪ 數據不足,N/A,7.33,0.0,-10.33
2025-12,N/A,1.87,1.84,8.24,2.2,88.35000000000001,2025,41.5999984741,大汽電,-17.66,8931.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-1.74,7.0628180770967735,-19.4
2025-12,37.77%,5.27,2.44,-61.76,-24.86,117.75,2025,76.0,慧洋-KY,-17.720000000000002,2637.TW,🌑 雙重衰退,⚪ 中性觀察,36.66%,-17.06,9.681528662420382,-34.78
2025-12,N/A,2.1,1.21,-31.64,10.16,66.60000000000001,2025,89.4000015259,昶昕,-17.77,8438.TW,📉 獲利侵蝕,❌ 暫避觀望,N/A,12.79,20.135135478806305,-4.98
2025-12,N/A,-1.12,-0.82,-28.12,-9.55,-36.6,2025,6.8299999237,佳總,-17.79,5355.TWO,🌑 雙重衰退,⚪ 數據不足,N/A,-3.95,0.0,-21.74
2025-12,39.87%,4.2,3.14,-4.85,25.9,157.95,2025,65.0999984741,倫飛,-17.81,2364.TW,⚠️ 獲利稀釋,⚪ 中性觀察,7.82%,20.5,6.182336037426402,2.69
2025-12,22.01%,7.05,4.61,11.3,24.72,242.7,2025,243.0,勤凱,-17.95,4760.TWO,⚠️ 獲利稀釋,❌ 暫避觀望,15.04%,27.79,15.018541409147096,9.84
2025-12,N/A,2.53,1.52,0.66,24.12,81.3,2025,62.9000015259,大世科,-17.97,8099.TWO,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,27.49,11.605166333191882,9.52
2025-12,25.76%,2.37,1.49,-29.38,0.55,78.0,2025,55.0,怡利電,-17.98,2497.TW,🌑 雙重衰退,⚪ 中性觀察,10.08%,-3.38,10.576923076923077,-21.36
2025-12,32.65%,14.92,12.08,-0.58,7.51,604.9499999999999,2025,151.0,拓凱,-17.98,4536.TW,🌑 雙重衰退,⚪ 中性觀察,10.54%,-2.91,3.744111083560625,-20.89
2025-12,18.21%,1.58,1.48,-1.99,-3.67,73.2,2025,20.8999996185,六暉-KY,-18.21,2115.TW,🌑 雙重衰退,⚪ 中性觀察,6.19%,-4.72,4.282786807069672,-22.93
2025-12,N/A,6.57,4.78,-23.95,20.49,245.39999999999998,2025,101.5,世紀鋼,-18.419999999999998,9958.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,15.94,6.2041564792176045,-2.48
2025-12,N/A,2.07,1.33,-41.96,2.03,62.55,2025,135.5,台虹,-18.439999999999998,8039.TW,📉 獲利侵蝕,❌ 暫避觀望,N/A,6.75,32.49400479616307,-11.69
2025-12,31.94%,5.32,3.36,-30.34,-4.67,181.05,2025,54.5,華勝-KY,-18.52,2248.TW,🌑 雙重衰退,⚪ 中性觀察,17.40%,-0.48,4.515327257663628,-19.0
2025-12,N/A,3.08,2.14,-30.54,-7.04,106.2,2025,43.2999992371,福興,-18.560000000000002,9924.TW,🌑 雙重衰退,⚪ 中性觀察,N/A,-8.15,6.115819101285311,-26.71
2025-12,N/A,2.2,1.52,-1.94,6.64,78.30000000000001,2025,47.4500007629,進典,-18.599999999999998,6843.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,11.04,9.090038460325669,-7.56
2025-12,N/A,3.89,2.98,-37.15,-10.54,163.8,2025,158.5,久昌,-18.679999999999996,6720.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-14.48,14.514652014652015,-33.16
2025-12,N/A,-1.86,-1.71,-33.86,1.91,-73.35000000000001,2025,58.0999984741,力積電,-18.68,6770.TW,📉 獲利侵蝕,⚪ 數據不足,N/A,4.48,0.0,-14.2
2025-12,N/A,8.72,6.03,14.64,37.75,0.0,2025,332.0,安葆,-18.7,7792.TWO,⚠️ 獲利稀釋,⚪ 數據不足,N/A,30.49,0.0,11.79
2025-12,N/A,16.28,12.91,74.46,75.55,0.0,2025,562.0,崴寶,-18.739999999999995,7744.TWO,⚠️ 獲利稀釋,⚪ 數據不足,N/A,59.94,0.0,41.2
2025-12,N/A,6.18,3.56,-26.95,9.03,244.04999999999998,2025,56.7999992371,明安,-18.79,8938.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,8.55,3.4910878449354645,-10.24
2025-12,N/A,-3.92,-4.17,-37.5,-51.26,0.0,2025,0.0,心誠鎂,-18.86,6934.TW,🌑 雙重衰退,⚪ 數據不足,N/A,-29.22,0.0,-48.08
2025-12,3.78%,0.2,0.16,-68.0,-43.41,4.050000000000001,2025,7.6900000572,三商壽,-18.939999999999998,2867.TW,🌑 雙重衰退,❌ 暫避觀望,0.03%,-28.43,28.48148169333333,-47.37
2025-12,N/A,24.76,16.64,27.98,54.5,864.6000000000001,2025,677.0,洋基工程,-19.090000000000003,6691.TW,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,47.13,11.74531575294934,28.04
2025-12,27.76%,3.3,2.45,-20.71,4.82,120.6,2025,34.7000007629,國產,-19.17,2504.TW,📉 獲利侵蝕,⚪ 中性觀察,22.79%,3.75,4.31592049289801,-15.42
2025-12,N/A,4.16,3.37,-2.88,19.53,157.95,2025,117.5,虎門科技,-19.26,6791.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,19.26,11.158594491927825,0.0
2025-12,N/A,-2.43,-1.49,-0.68,-8.87,-63.3,2025,14.25,康那香,-19.33,9919.TW,🌑 雙重衰退,⚪ 數據不足,N/A,-9.24,0.0,-28.57
2025-12,N/A,3.77,2.21,-26.01,11.06,109.50000000000001,2025,85.9000015259,迎廣,-19.43,6117.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,11.78,11.767123496698629,-7.65
2025-12,N/A,5.11,3.18,-38.85,7.39,179.4,2025,73.0999984741,博弘,-19.490000000000002,6997.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,11.23,6.112040006195652,-8.26
2025-12,N/A,41.98,19.9,-27.04,7.55,1148.25,2025,2325.0,群聯,-19.509999999999998,8299.TWO,⚠️ 獲利稀釋,❌ 暫避觀望,N/A,23.29,30.37230568256042,3.78
2025-12,45.13%,2.3,1.25,-44.93,-10.95,67.5,2025,66.0,精湛,-19.59,2070.TWO,🌑 雙重衰退,⚪ 中性觀察,17.87%,-2.97,14.666666666666666,-22.56
2025-12,18.77%,10.75,7.25,7.57,16.0,364.35,2025,155.5,潤弘,-19.619999999999997,2597.TW,⚠️ 獲利稀釋,⚪ 中性觀察,15.81%,19.99,6.40181144503911,0.37
2025-12,N/A,6.18,4.41,-14.37,9.06,221.4,2025,121.0,博大,-19.669999999999998,8109.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,15.04,8.197831978319783,-4.63
2025-12,N/A,3.18,2.46,-25.46,-9.94,111.75000000000001,2025,80.9000015259,晶焱,-19.78,6411.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-10.51,10.859060607503354,-30.29
2025-12,N/A,3.59,2.65,6.94,24.69,129.75,2025,53.7999992371,創為精密,-19.82,6899.TWO,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,27.05,6.219653090994219,7.23
2025-12,N/A,4.1,3.03,-35.26,-3.47,151.5,2025,25.6000003815,寶成,-19.919999999999998,9904.TW,🌑 雙重衰退,⚪ 中性觀察,N/A,-4.71,2.534653503118812,-24.63
2025-12,N/A,13.02,9.16,-12.51,8.16,494.40000000000003,2025,155.0,來億-KY,-20.01,6890.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,5.05,4.702669902912621,-14.96
2025-12,30.19%,20.1,14.33,-20.3,5.39,732.9,2025,333.0,儒鴻,-20.09,1476.TW,📉 獲利侵蝕,⚪ 中性觀察,19.16%,3.15,6.815390912812116,-16.94
2025-12,31.33%,1.54,0.94,-42.24,8.42,48.900000000000006,2025,98.3000030518,達邁,-20.169999999999998,3645.TW,📉 獲利侵蝕,❌ 暫避觀望,12.18%,5.64,30.153375169263803,-14.53
2025-12,23.92%,11.21,7.64,-38.09,-11.06,381.90000000000003,2025,77.8000030518,萬海,-20.380000000000003,2615.TW,🌑 雙重衰退,⚪ 中性觀察,18.94%,-13.25,3.0557738826315792,-33.63
2025-12,N/A,7.78,5.84,-21.61,-0.64,306.45000000000005,2025,98.0999984741,達爾膚,-20.479999999999997,6523.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-5.92,4.801762039848262,-26.4
2025-12,18.10%,2.15,1.64,3.14,10.26,86.85,2025,93.1999969482,利機,-20.58,3444.TWO,📉 獲利侵蝕,❌ 暫避觀望,4.42%,10.54,16.096717953056995,-10.04
2025-12,N/A,10.18,5.41,-29.25,-6.88,278.85,2025,162.0,裕慶-KY,-20.61,6957.TW,🌑 雙重衰退,⚪ 中性觀察,N/A,-4.74,8.714362560516406,-25.35
2025-12,N/A,1.18,0.98,-8.41,3.67,43.949999999999996,2025,72.8000030518,艾華,-20.63,6204.TWO,📉 獲利侵蝕,❌ 暫避觀望,N/A,0.36,24.84641742382253,-20.27
2025-12,1.54%,-1.51,-1.14,18.25,42.64,-59.7,2025,20.7000007629,位速,-20.650000000000002,3508.TWO,⚠️ 獲利稀釋,⚪ 數據不足,-34.06%,27.53,0.0,6.88
2025-12,N/A,7.48,4.96,-30.26,-4.79,253.49999999999997,2025,234.5,力成,-20.66,6239.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,2.2,13.875739644970416,-18.46
2025-12,-18.95%,-2.16,-2.36,-161.36,-36.93,-81.14999999999999,2025,10.4499998093,隆銘綠能,-20.75,3018.TW,🌑 雙重衰退,⚪ 數據不足,-73.69%,-45.66,0.0,-66.41
2025-12,47.97%,159.41,109.06,-15.56,6.5,5591.4,2025,2520.0,大立光,-20.75,3008.TW,📉 獲利侵蝕,⚪ 中性觀察,36.75%,2.84,6.760382015237687,-17.91
2025-12,28.71%,5.77,3.81,-26.64,11.19,199.5,2025,73.5,友輝,-20.76,4933.TWO,📉 獲利侵蝕,⚪ 中性觀察,12.48%,2.41,5.526315789473684,-18.35
2025-12,N/A,12.25,8.74,-18.99,-7.59,449.85,2025,156.0,豐祥-KY,-20.82,5288.TW,🌑 雙重衰退,⚪ 中性觀察,N/A,-6.57,5.2017339113037675,-27.39
2025-12,N/A,6.33,4.34,60.59,55.99,214.04999999999998,2025,133.5,創泓科技,-20.84,7714.TWO,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,45.1,9.355290819901892,24.26
2025-12,N/A,72.7,52.62,40.25,60.07,2596.8,2025,1340.0,祥碩,-20.85,5269.TW,⚠️ 獲利稀釋,⚪ 中性觀察,N/A,66.0,7.740295748613678,45.15
2025-12,44.64%,3.81,2.89,-27.93,-12.22,150.3,2025,55.0999984741,曜亞,-20.869999999999997,4138.TWO,🌑 雙重衰退,⚪ 中性觀察,12.42%,-11.82,5.499001843722554,-32.69
2025-12,32.18%,5.28,3.95,-13.57,7.28,196.05,2025,150.5,晶技,-20.91,3042.TW,📉 獲利侵蝕,⚪ 中性觀察,14.07%,5.34,11.514919663351186,-15.57
2025-12,28.61%,0.7,0.32,-56.16,-24.68,12.15,2025,28.6000003815,微端,-21.02,3285.TWO,🌑 雙重衰退,❌ 暫避觀望,8.69%,-19.66,35.30864244629629,-40.68
2025-12,N/A,6.71,4.07,18.54,-1.72,215.10000000000002,2025,145.5,中美晶,-21.13,5483.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-1.89,10.14644351464435,-23.02
2025-12,N/A,2.27,1.77,-8.29,1.46,88.64999999999999,2025,37.0,志超,-21.18,8213.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,3.73,6.260575296108292,-17.45
2025-12,32.82%,4.99,3.09,-30.87,-1.5,162.6,2025,199.0,精材,-21.39,3374.TWO,📉 獲利侵蝕,❌ 暫避觀望,27.31%,2.53,18.357933579335793,-18.86
2025-12,16.76%,9.05,8.01,-12.04,-3.53,366.00000000000006,2025,128.5,群光,-21.5,2385.TW,🌑 雙重衰退,⚪ 中性觀察,6.72%,-5.73,5.266393442622951,-27.23
2025-12,N/A,4.18,3.44,3.3,22.78,154.04999999999998,2025,87.0,三聯,-21.51,5493.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,21.03,8.471275559883155,-0.48
2025-12,19.71%,2.13,1.66,-41.75,-8.33,81.75,2025,21.7999992371,美亞,-21.560000000000002,2020.TW,🌑 雙重衰退,⚪ 中性觀察,12.02%,-9.51,3.9999998600183484,-31.07
2025-12,N/A,2.52,1.78,-28.8,-6.36,94.64999999999999,2025,75.1999969482,日揚,-21.73,6208.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-4.59,11.91759064155309,-26.32
2025-12,12.48%,1.56,1.22,-13.48,4.37,61.2,2025,54.2000007629,廣宇,-21.77,2328.TW,🌑 雙重衰退,⚪ 中性觀察,4.05%,-0.23,13.28431391247549,-22.0
2025-12,N/A,2.73,1.72,-32.02,-1.49,91.95,2025,63.5,正基,-21.8,6546.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-1.73,10.358890701468189,-23.53
2025-12,N/A,2.48,0.91,-75.62,-37.61,70.05,2025,80.3000030518,榮田,-21.830000000000002,7709.TWO,🌑 雙重衰退,❌ 暫避觀望,N/A,-31.16,17.194861467194862,-52.99
2025-12,12.86%,-0.96,-0.75,-2.74,10.72,-39.300000000000004,2025,13.0500001907,建舜電,-21.96,3322.TWO,📉 獲利侵蝕,⚪ 數據不足,-5.35%,6.3,0.0,-15.66
2025-12,27.05%,4.31,3.01,-35.13,-1.42,156.45,2025,315.5,上銀,-22.09,2049.TW,🌑 雙重衰退,❌ 暫避觀望,4.85%,-0.53,30.24928092042186,-22.62
2025-12,34.25%,32.84,22.41,-27.07,0.68,1092.9,2025,515.0,玉晶光,-22.14,3406.TW,📉 獲利侵蝕,⚪ 中性觀察,20.51%,7.77,7.068350260774087,-14.37
2025-12,N/A,-7.24,-5.76,10.97,41.35,-281.84999999999997,2025,82.3000030518,益安,-22.160000000000004,6499.TWO,⚠️ 獲利稀釋,⚪ 數據不足,N/A,43.24,0.0,21.08
2025-12,N/A,1.44,1.05,41.89,28.6,0.0,2025,0.0,宏�砦C戲-創,-22.48,6908.TW,⚠️ 獲利稀釋,⚪ 數據不足,N/A,28.36,0.0,5.88
2025-12,N/A,15.29,10.68,-45.48,-0.4,533.6999999999999,2025,721.0,環球晶,-22.5,6488.TWO,🌑 雙重衰退,❌ 暫避觀望,N/A,-3.24,20.264193367060148,-25.74
2025-12,N/A,2.35,1.44,-32.39,1.48,93.0,2025,63.2999992371,諾貝兒,-22.5,6844.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,1.36,10.209677296306452,-21.14
2025-12,N/A,5.42,3.57,-47.73,-6.32,184.20000000000002,2025,118.0,博盛半導體,-22.55,7712.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-6.13,9.609120521172638,-28.68
2025-12,N/A,8.29,6.02,-29.18,7.33,310.5,2025,167.5,三集瑞-KY,-22.57,6862.TW,📉 獲利侵蝕,⚪ 中性觀察,N/A,2.98,8.091787439613526,-19.59
2025-12,N/A,2.18,1.54,-45.77,-1.21,82.35000000000001,2025,69.9000015259,華宏,-22.57,8240.TWO,🌑 雙重衰退,⚪ 中性觀察,N/A,-5.0,12.73224071510018,-27.57
2025-12,N/A,3.92,2.48,-33.88,1.29,133.5,2025,137.5,科定,-22.58,6655.TW,📉 獲利侵蝕,❌ 暫避觀望,N/A,3.86,15.44943820224719,-18.72
2025-12,19.82%,-2.15,-1.29,-74.32,-48.42,-66.3,2025,28.3500003815,鴻華先進-創,-22.64,2258.TW,🌑 雙重衰退,⚪ 數據不足,-262.93%,-51.34,0.0,-73.98
2025-12,N/A,2.0,1.51,-32.58,-0.59,76.35,2025,94.0999984741,詮欣,-22.64,6205.TW,🌑 雙重衰退,❌ 暫避觀望,N/A,-3.02,18.487229562691553,-25.66
2025-12,N/A,6.9,5.79,-0.69,24.0,274.95000000000005,2025,184.0,宸曜,-22.66,6922.TWO,📉 獲利侵蝕,⚪ 中性觀察,N/A,13.67,10.038188761593016,-8.99
2025-12,23.43%,3.71,2.32,-36.61,-5.97,132.14999999999998,2025,61.7999992371,富林-KY,-22.7,1341.TW,🌑 雙重衰退,⚪ 中性觀察,12.74%,-7.95,7.014755872542566,-30.65
2025-12,37.27%,2.97,1.92,-34.36,-3.9,101.85,2025,348.0,全新,-22.75,2455.TW,📉 獲利侵蝕,❌ 暫避觀望,21.78%,4.29,51.251840942562595,-18.46
