name,prev_eps_yoy,eps,advice,prev_year,price,est_price,pe,status,expansion,gm,eps_yoy,om,rev_yoy,prev_rev_yoy,prev_eps,date,symbol
天鈺,-39.94,1.86,⚪ 中性觀察,2025,172.5,382.04999999999995,6.772673733804476,📉 獲利侵蝕,-272.72,N/A,-43.25,N/A,229.47,-6.28,9.65,2026-03,4961.TW
三商家購,5.94,0.54,⚪ 中性觀察,2025,39.9500007629,74.7,8.022088506606424,⚠️ 獲利稀釋,-272.85,27.39%,25.58,1.25%,298.43,3.54,2.14,2026-03,2945.TW
瑞築,23.33,-0.1,⚪ 數據不足,2025,19.3999996185,-7.95,0.0,📉 獲利侵蝕,-272.86,N/A,-42.86,N/A,230.0,-90.1,-0.23,2026-03,6198.TWO
萬達光電,-332.14,0.45,⚪ 數據不足,2025,19.6000003815,-10.8,0.0,🔄 轉虧為盈,-273.53,N/A,164.71,N/A,438.24,-0.13,-0.65,2026-03,5220.TWO
龍鋒,-95.68,0.02,⚪ 數據不足,2025,55.7999992371,-5.7,0.0,📉 獲利侵蝕,-273.77,15.90%,-98.33,4.48%,175.44,-24.52,0.24,2026-03,3226.TWO
良維,31.08,2.68,⚪ 中性觀察,2025,275.0,318.45,12.953367875647668,⚠️ 獲利稀釋,-274.22999999999996,N/A,4.3,N/A,278.53,26.34,8.73,2026-03,6290.TWO
高林,-9.62,0.07,❌ 暫避觀望,2025,13.8999996185,11.55,18.051947556493506,📉 獲利侵蝕,-274.63,N/A,-22.22,N/A,252.41,0.06,0.47,2026-03,2906.TW
鼎固-KY,-922.73,0.02,⚪ 數據不足,2025,27.2999992371,-69.6,0.0,🔄 轉虧為盈,-276.78000000000003,55.83%,113.33,-153.80%,390.11,-32.33,-3.62,2026-03,2923.TW
萬在,-74.4,0.76,❌ 暫避觀望,2025,28.6499996185,8.1,53.055554849074085,⚠️ 獲利稀釋,-277.33000000000004,25.17%,153.33,7.11%,430.66,1.33,0.53,2026-03,4543.TWO
鋐寶科技,54.88,-1.04,⚪ 數據不足,2025,16.0,-59.1,0.0,📉 獲利侵蝕,-277.88,N/A,-191.43,N/A,86.45,-36.53,-1.13,2026-03,6674.TW
青鋼,-20.27,0.62,⚪ 中性觀察,2025,29.0,84.6,5.141843971631206,📉 獲利侵蝕,-278.71,N/A,-7.58,N/A,271.13,-7.81,2.4,2026-03,8930.TWO
達邦蛋白,-700.0,0.08,⚪ 數據不足,2025,17.5,-21.15,0.0,🔄 轉虧為盈,-279.08000000000004,N/A,166.67,N/A,445.75,-8.43,-0.96,2026-03,6578.TWO
浪凡,288.24,1.09,⚪ 中性觀察,2025,47.7000007629,153.75,4.653658611014634,📉 獲利侵蝕,-279.34,N/A,-1.9,N/A,277.44,12.97,4.02,2026-03,6165.TW
今展科,-71.34,0.72,❌ 暫避觀望,2025,55.5,13.950000000000001,59.677419354838705,⚠️ 獲利稀釋,-279.38,N/A,55.56,N/A,334.94,10.3,0.48,2026-03,6432.TWO
曜越,155.22,0.15,❌ 暫避觀望,2025,22.2999992371,20.7,16.159419737028987,📉 獲利侵蝕,-279.74,27.46%,-74.58,-3.44%,205.16,29.09,0.74,2026-03,3540.TWO
環科,193.18,0.51,⚪ 數據不足,2025,50.7000007629,-4.2,0.0,⚠️ 獲利稀釋,-281.37,17.05%,240.0,3.38%,521.37,3.52,0.41,2026-03,2413.TW
建準,45.05,2.36,⚪ 中性觀察,2025,165.0,285.75,8.661417322834644,⚠️ 獲利稀釋,-281.58000000000004,32.82%,30.64,16.47%,312.22,27.72,7.94,2026-03,2421.TW
益張,-21.86,1.45,⚪ 中性觀察,2025,87.0,206.85,6.30891950688905,📉 獲利侵蝕,-281.6,N/A,-9.38,N/A,272.22,-5.89,5.97,2026-03,8342.TWO
同欣電,-6.83,1.89,⚪ 中性觀察,2025,227.0,270.9,12.56921373200443,📉 獲利侵蝕,-281.66,N/A,-32.26,N/A,249.4,-4.53,7.64,2026-03,6271.TW
遠東新,-21.93,0.61,⚪ 中性觀察,2025,28.6499996185,58.50000000000001,7.346153748333333,⚠️ 獲利稀釋,-282.16,19.14%,31.82,6.69%,313.98,-6.24,1.55,2026-03,1402.TW
富裔,-1080.0,-0.22,⚪ 數據不足,2025,6.0,-26.999999999999996,0.0,📉 獲利侵蝕,-283.09,N/A,0.0,N/A,283.09,-43.95,-0.5,2026-03,6264.TWO
千附精密,-30.21,1.63,❌ 暫避觀望,2025,239.5,147.45,24.364191251271617,⚠️ 獲利稀釋,-283.4,N/A,16.43,N/A,299.83,19.87,3.95,2026-03,6829.TWO
均豪,40.56,0.19,❌ 暫避觀望,2025,108.0,94.2,17.197452229299362,📉 獲利侵蝕,-283.8,N/A,-56.82,N/A,226.98,5.3,2.59,2026-03,5443.TWO
驊宏資,-11.69,0.07,⚪ 中性觀察,2025,28.2000007629,39.00000000000001,10.846154139576921,📉 獲利侵蝕,-284.15000000000003,N/A,-58.82,N/A,225.33,19.79,1.36,2026-03,6148.TWO
衛司特,29.29,4.5,⚪ 中性觀察,2025,361.5,428.40000000000003,12.657563025210083,⚠️ 獲利稀釋,-284.28,N/A,72.41,N/A,356.69,40.66,10.99,2026-03,6894.TWO
藍天,-31.43,0.61,⚪ 中性觀察,2025,47.5999984741,63.9,11.173708561995305,⚠️ 獲利稀釋,-284.54,N/A,40.0,N/A,324.54,-23.26,2.05,2026-03,2362.TW
泓德能源,-65.19,0.25,⚪ 中性觀察,2025,69.0999984741,100.80000000000001,10.282737868169642,📉 獲利侵蝕,-284.96000000000004,N/A,-62.69,N/A,222.27,-13.29,3.59,2026-03,6873.TW
新海,1.52,0.68,⚪ 中性觀察,2025,49.4500007629,106.65,6.954993074950773,⚠️ 獲利稀釋,-285.12,N/A,6.25,N/A,291.37,5.91,2.68,2026-03,9926.TW
皇翔,-80.22,-0.01,⚪ 中性觀察,2025,34.4000015259,117.30000000000001,4.398977177225064,📉 獲利侵蝕,-285.35,N/A,-102.86,N/A,182.49,-50.97,1.92,2026-03,2545.TW
羅昇,-191.67,0.43,❌ 暫避觀望,2025,79.5,15.899999999999997,75.00000000000001,🔄 轉虧為盈,-285.63,N/A,79.17,N/A,364.8,23.94,-0.55,2026-03,8374.TW
世紀鋼,-2.48,2.63,⚪ 中性觀察,2025,91.4000015259,263.70000000000005,5.1990899616552895,⚠️ 獲利稀釋,-285.76,N/A,86.52,N/A,372.28,15.94,6.57,2026-03,9958.TW
中興電,10.14,1.94,⚪ 中性觀察,2025,165.5,295.2,8.409552845528456,⚠️ 獲利稀釋,-287.3,27.00%,8.57,17.59%,295.87,7.18,8.07,2026-03,1513.TW
尼克森,-33.33,0.84,⚪ 中性觀察,2025,56.0,85.05,9.876543209876543,⚠️ 獲利稀釋,-287.94,29.13%,13.51,15.60%,301.45,9.65,1.66,2026-03,3317.TWO
貿聯-KY,98.71,11.66,❌ 暫避觀望,2025,1930.0,1645.05,17.59824929333455,⚠️ 獲利稀釋,-288.38,31.93%,37.66,18.37%,326.04,31.74,46.57,2026-03,3665.TW
全宇生技-KY,13.43,0.08,⚪ 中性觀察,2025,32.4000015259,73.19999999999999,6.63934457497951,📉 獲利侵蝕,-288.62,28.39%,-60.0,9.28%,228.62,19.95,2.28,2026-03,4148.TW
大統新創,-30.97,0.31,❌ 暫避觀望,2025,23.8999996185,22.200000000000003,16.148648390878378,⚠️ 獲利稀釋,-289.92999999999995,30.30%,34.78,18.03%,324.71,1.99,0.78,2026-03,1470.TW
松川精密,-51.37,2.22,❌ 暫避觀望,2025,308.0,130.2,35.483870967741936,⚠️ 獲利稀釋,-290.24,N/A,11.56,N/A,301.8,7.87,3.63,2026-03,7788.TW
八貫,-8.97,2.08,⚪ 中性觀察,2025,101.0,215.85,7.018763029881863,⚠️ 獲利稀釋,-292.19,N/A,16.2,N/A,308.39,13.91,5.62,2026-03,1342.TW
竣邦-KY,52.37,1.17,⚪ 中性觀察,2025,54.0,200.70000000000002,4.0358744394618835,📉 獲利侵蝕,-292.40999999999997,27.73%,-26.58,10.88%,265.83,29.61,5.23,2026-03,4442.TWO
安勤,-5.85,2.22,⚪ 中性觀察,2025,133.0,251.85,7.921381774865992,⚠️ 獲利稀釋,-292.69,N/A,18.09,N/A,310.78,11.55,6.45,2026-03,3479.TWO
夏都,-2550.0,-0.21,⚪ 數據不足,2025,21.3999996185,-19.5,0.0,📉 獲利侵蝕,-292.96000000000004,27.13%,-23.53,-30.10%,269.43,-9.87,-0.49,2026-03,2722.TW
台林,-36.28,0.5,⚪ 中性觀察,2025,27.7000007629,50.699999999999996,8.195266497899409,📉 獲利侵蝕,-293.42,N/A,-7.55,N/A,285.87,-1.77,1.38,2026-03,5353.TWO
松崗,-428.57,-0.43,⚪ 數據不足,2025,22.5499992371,-60.44999999999999,0.0,📉 獲利侵蝕,-293.47,N/A,-22.86,N/A,270.61,-1.12,-1.15,2026-03,6240.TWO
關中,-77.08,1.36,⚪ 中性觀察,2025,44.3499984741,51.45,12.930028709650145,📉 獲利侵蝕,-294.70000000000005,N/A,-14.47,N/A,280.23,-5.35,1.16,2026-03,8941.TWO
世紀*,-69.48,0.37,⚪ 中性觀察,2025,46.7999992371,152.7,4.597249433899804,📉 獲利侵蝕,-294.88,N/A,-52.56,N/A,242.32,373.32,5.56,2026-03,5314.TWO
寶一,-63.09,0.37,❌ 暫避觀望,2025,34.7000007629,16.35,31.83486308522935,⚠️ 獲利稀釋,-295.02,N/A,19.35,N/A,314.37,16.61,0.55,2026-03,8222.TW
佳邦,-34.8,0.51,⚪ 中性觀察,2025,78.8000030518,140.85000000000002,8.39190660828541,📉 獲利侵蝕,-295.08,N/A,-70.52,N/A,224.56,3.44,4.36,2026-03,6284.TWO
立凱-KY,104.91,-1.43,⚪ 數據不足,2025,29.8500003815,-4.199999999999994,0.0,📉 獲利侵蝕,-295.26,N/A,-175.0,N/A,120.26,-32.24,0.17,2026-03,5227.TWO
合機,13.48,1.57,⚪ 中性觀察,2025,39.0999984741,169.35,3.4632416717537646,⚠️ 獲利稀釋,-295.66,N/A,27.64,N/A,323.3,3.01,4.21,2026-03,1618.TW
吉茂,188.1,0.04,❌ 暫避觀望,2025,23.6000003815,10.799999999999999,32.77777830763889,⚠️ 獲利稀釋,-296.05999999999995,18.05%,300.0,2.96%,596.06,23.11,0.37,2026-03,1587.TW
鴻呈,-2.92,1.58,⚪ 中性觀察,2025,129.0,167.7,11.538461538461538,⚠️ 獲利稀釋,-296.59999999999997,N/A,40.18,N/A,336.78,21.66,4.34,2026-03,6913.TWO
漢平,-12.98,0.92,⚪ 中性觀察,2025,48.1500015259,163.65,4.413382358010999,⚠️ 獲利稀釋,-297.86,19.83%,9.52,7.42%,307.38,-9.29,4.56,2026-03,2488.TW
立誠,-48.7,-0.45,❌ 暫避觀望,2025,72.5,60.44999999999999,17.990074441687348,📉 獲利侵蝕,-299.69,N/A,-136.07,N/A,163.62,-11.79,2.51,2026-03,6597.TWO
富林-KY,-30.65,1.62,⚪ 中性觀察,2025,59.7999992371,137.7,6.5141611369389985,⚠️ 獲利稀釋,-299.92999999999995,23.43%,29.6,12.74%,329.53,-7.95,3.71,2026-03,1341.TW
崧騰,3.41,0.63,⚪ 中性觀察,2025,44.7000007629,155.39999999999998,4.31467188831081,📉 獲利侵蝕,-300.07,N/A,-34.37,N/A,265.7,6.42,4.27,2026-03,3484.TWO
南良,-80.53,0.07,❌ 暫避觀望,2025,14.8000001907,4.050000000000001,54.81481552111111,📉 獲利侵蝕,-300.11,N/A,-22.22,N/A,277.89,-8.96,0.22,2026-03,5450.TWO
福興,-26.71,0.54,⚪ 中性觀察,2025,38.25,98.39999999999999,5.8307926829268295,📉 獲利侵蝕,-300.19,N/A,-49.06,N/A,251.13,-8.15,3.08,2026-03,9924.TW
德記,6.16,0.46,⚪ 中性觀察,2025,33.8499984741,85.35000000000001,5.949033123743408,📉 獲利侵蝕,-300.4,N/A,-14.81,N/A,285.59,2.91,2.24,2026-03,5902.TWO
環天科,-6600.0,-0.51,⚪ 數據不足,2025,13.4499998093,-57.15,0.0,📉 獲利侵蝕,-300.77,23.89%,-59.38,-8.96%,241.39,-18.27,-1.3,2026-03,3499.TWO
長榮航太,11.43,2.58,⚪ 中性觀察,2025,172.5,216.15,11.970853573907009,⚠️ 獲利稀釋,-301.15,14.11%,73.15,9.96%,374.3,11.63,5.46,2026-03,2645.TW
全坤建,-480.95,-0.45,⚪ 數據不足,2025,14.6499996185,-36.75,0.0,📉 獲利侵蝕,-301.24,N/A,-9.76,N/A,291.48,-81.41,-0.8,2026-03,2509.TW
大樹,-22.33,0.83,⚪ 中性觀察,2025,67.0999984741,154.2,6.527237205651752,📉 獲利侵蝕,-301.33,N/A,-31.4,N/A,269.93,9.39,4.01,2026-03,6469.TWO
新門,69.12,0.27,❌ 暫避觀望,2025,153.0,61.800000000000004,37.13592233009709,⚠️ 獲利稀釋,-302.19,N/A,68.75,N/A,370.94,6.1,2.3,2026-03,5432.TWO
崴寶,41.2,5.66,⚪ 中性觀察,2025,514.0,631.05,12.217732350843832,⚠️ 獲利稀釋,-302.93,N/A,41.75,N/A,344.68,59.94,16.28,2026-03,7744.TWO
邑錡,-93.2,-0.4,⚪ 數據不足,2025,100.5,-6.15,0.0,📉 獲利侵蝕,-303.34000000000003,N/A,-195.24,N/A,108.1,2.56,0.1,2026-03,7402.TWO
復盛應用,-18.94,6.96,⚪ 中性觀察,2025,276.0,825.45,5.015446120298019,📉 獲利侵蝕,-303.46999999999997,N/A,-20.46,N/A,283.01,5.01,22.45,2026-03,6670.TW
精材,-18.86,1.42,❌ 暫避觀望,2025,488.0,165.0,44.36363636363637,⚠️ 獲利稀釋,-303.88,32.82%,12.7,27.31%,316.58,2.53,4.99,2026-03,3374.TWO
光頡,-9.71,0.75,❌ 暫避觀望,2025,113.5,65.1,26.152073732718893,⚠️ 獲利稀釋,-303.89,23.30%,38.89,7.20%,342.78,3.65,1.86,2026-03,3624.TWO
威力暘-創,-337.5,-0.05,⚪ 數據不足,2025,11.8999996185,-24.15,0.0,📉 獲利侵蝕,-303.95,N/A,-150.0,N/A,153.95,-10.48,-1.13,2026-03,6988.TW
巧新,-56.6,0.6,❌ 暫避觀望,2025,78.1999969482,71.55000000000001,16.394129339245282,📉 獲利侵蝕,-304.39,18.31%,-61.07,3.31%,243.32,-6.64,1.42,2026-03,1563.TW
敦泰,-270.99,0.02,⚪ 數據不足,2025,49.5999984741,-28.650000000000006,0.0,🔄 轉虧為盈,-304.86,20.78%,-97.44,-7.17%,207.42,-17.79,-4.64,2026-03,3545.TW
寶綠特-KY,-40.21,-0.62,⚪ 中性觀察,2025,36.9000015259,131.7,4.202733658986333,📉 獲利侵蝕,-305.17,N/A,-141.61,N/A,163.56,-12.03,4.58,2026-03,6887.TW
台星科,-12.04,1.76,⚪ 中性觀察,2025,171.0,197.55,12.984054669703871,⚠️ 獲利稀釋,-305.45,25.97%,14.29,19.26%,319.74,11.55,5.48,2026-03,3265.TWO
興采,46.48,0.14,⚪ 數據不足,2025,18.75,-13.649999999999997,0.0,📉 獲利侵蝕,-306.64,22.41%,-53.33,9.68%,253.31,12.09,1.06,2026-03,4433.TWO
力泰,10.9,2.48,⚪ 中性觀察,2025,82.0,384.6,3.1981279251170047,⚠️ 獲利稀釋,-307.01,N/A,3.33,N/A,310.34,2.6,9.97,2026-03,5520.TWO
國巨*,-69.45,3.9,⚪ 中性觀察,2025,572.0,662.1,12.958767557770729,📉 獲利侵蝕,-308.06,37.30%,-63.79,24.28%,244.27,9.26,11.51,2026-03,2327.TW
華晶科,18.27,0.26,⚪ 中性觀察,2025,37.7999992371,46.349999999999994,12.233009461844661,📉 獲利侵蝕,-308.22,23.91%,0.0,2.92%,308.22,20.59,1.24,2026-03,3059.TW
精誠,9.74,2.64,⚪ 中性觀察,2025,187.5,289.65000000000003,9.709994821336094,⚠️ 獲利稀釋,-309.15,N/A,164.0,N/A,473.15,12.89,7.91,2026-03,6214.TW
眾福科,-6.99,0.6,⚪ 中性觀察,2025,42.4500007629,94.65,6.727416919635498,⚠️ 獲利稀釋,-310.42,25.14%,7.14,8.89%,317.56,0.46,2.61,2026-03,3168.TW
晉泰,-33.33,0.35,⚪ 中性觀察,2025,21.2000007629,92.85,3.424878960080776,📉 獲利侵蝕,-310.99,N/A,-55.13,N/A,255.86,2.45,2.35,2026-03,6221.TWO
佳格,-30.16,0.52,⚪ 中性觀察,2025,28.3500003815,49.65,8.564954798036254,⚠️ 獲利稀釋,-311.83000000000004,23.19%,33.33,4.10%,345.16,-3.8,1.33,2026-03,1227.TW
信昌電,11.72,1.19,❌ 暫避觀望,2025,295.0,112.64999999999999,39.280958721704394,⚠️ 獲利稀釋,-311.92,N/A,70.0,N/A,381.92,8.9,3.26,2026-03,6173.TWO
弘凱,-79.59,-0.48,❌ 暫避觀望,2025,34.2999992371,13.35,38.53932498550562,📉 獲利侵蝕,-312.87,N/A,-211.63,N/A,101.24,-1.9,0.51,2026-03,5244.TW
上曜,35.21,-0.19,⚪ 數據不足,2025,11.0500001907,-30.449999999999996,0.0,⚠️ 獲利稀釋,-315.06,30.65%,41.38,-1.86%,356.44,195.34,-0.52,2026-03,1316.TW
六方科-KY,-47.66,3.22,⚪ 中性觀察,2025,158.5,169.65,14.014146772767463,⚠️ 獲利稀釋,-315.13,15.14%,29.03,0.74%,344.16,25.19,4.13,2026-03,4569.TW
惠光,-74.77,0.36,❌ 暫避觀望,2025,25.2000007629,15.450000000000001,24.466020158155338,📉 獲利侵蝕,-315.78,N/A,-12.2,N/A,303.58,-4.08,0.27,2026-03,6508.TWO
正新,-39.27,0.57,⚪ 中性觀察,2025,30.6000003815,60.44999999999999,7.593052203846155,⚠️ 獲利稀釋,-316.37,22.84%,26.67,6.75%,343.04,-5.68,1.5,2026-03,2105.TW
艾笛森,-132.32,0.12,⚪ 數據不足,2025,0.0,0.0,0.0,🔄 轉虧為盈,-316.44000000000005,21.48%,22.22,-2.51%,338.66,-9.81,-0.34,2026-03,3591.TW
榮剛,-50.0,0.5,⚪ 中性觀察,2025,32.5499992371,75.0,6.5099998474200005,📉 獲利侵蝕,-318.08,N/A,-24.19,N/A,293.89,-10.14,2.2,2026-03,5009.TWO
永道-KY,-73.47,0.61,⚪ 中性觀察,2025,99.1999969482,129.75,11.4682077396763,📉 獲利侵蝕,-318.43,N/A,-75.79,N/A,242.64,-14.3,3.0,2026-03,6863.TW
光麗-KY,17.15,-0.4,⚪ 數據不足,2025,18.25,-73.94999999999999,0.0,📉 獲利侵蝕,-318.53999999999996,N/A,-5.26,N/A,313.28,-1.12,-2.07,2026-03,6431.TW
成信實業*-創,95.65,-0.05,⚪ 數據不足,2025,34.25,-9.3,0.0,📉 獲利侵蝕,-318.9,N/A,-150.0,N/A,168.9,79.86,-0.09,2026-03,6969.TW
共信-KY,-38.46,-0.32,⚪ 數據不足,2025,130.5,-30.450000000000003,0.0,📉 獲利侵蝕,-318.90999999999997,N/A,-244.44,N/A,74.47,13.75,-0.92,2026-03,6617.TWO
雷笛克光學,-338.6,-0.28,⚪ 數據不足,2025,19.0,-60.6,0.0,⚠️ 獲利稀釋,-319.8,N/A,44.9,N/A,364.7,-14.66,-1.35,2026-03,5230.TWO
華祺,-97.61,0.25,⚪ 數據不足,2025,21.8500003815,-13.799999999999999,0.0,📉 獲利侵蝕,-320.69,N/A,-48.98,N/A,271.71,-4.99,0.06,2026-03,5015.TWO
信邦,-11.43,3.6,⚪ 中性觀察,2025,328.0,505.34999999999997,9.735826654793708,📉 獲利侵蝕,-321.18,23.64%,-6.49,9.15%,314.69,-6.24,13.02,2026-03,3023.TW
臺慶科,30.29,2.51,⚪ 中性觀察,2025,207.0,388.79999999999995,7.986111111111112,⚠️ 獲利稀釋,-321.40999999999997,28.44%,13.18,14.20%,334.59,20.3,10.26,2026-03,3357.TWO
金像電,64.8,6.87,❌ 暫避觀望,2025,1045.0,705.45,22.219859664044225,⚠️ 獲利稀釋,-322.13,33.66%,89.33,24.30%,411.46,54.05,19.47,2026-03,2368.TW
全台,-50.0,0.37,⚪ 中性觀察,2025,20.1000003815,38.550000000000004,7.82101182159533,📉 獲利侵蝕,-323.06,20.87%,-30.61,0.16%,292.45,-16.5,1.1,2026-03,3038.TW
健椿,-79.88,0.25,❌ 暫避觀望,2025,41.2000007629,19.650000000000002,31.45038226175572,📉 獲利侵蝕,-323.71000000000004,19.95%,-7.41,4.03%,316.3,-22.51,0.66,2026-03,4561.TWO
信錦,-51.27,0.35,⚪ 中性觀察,2025,70.4000015259,130.05,8.119954039896193,📉 獲利侵蝕,-324.37,21.08%,-66.67,5.11%,257.7,-7.71,3.45,2026-03,1582.TW
錩新,58.77,0.35,⚪ 中性觀察,2025,27.7999992371,63.6,6.55660359365566,⚠️ 獲利稀釋,-324.52,25.38%,41.67,12.75%,366.19,3.4,1.81,2026-03,2415.TW
大台北,0.6,0.33,⚪ 中性觀察,2025,29.0499992371,64.64999999999999,6.740139034129931,⚠️ 獲利稀釋,-327.45000000000005,N/A,18.52,N/A,345.97,1.69,1.72,2026-03,9908.TW
昇佳電子,-43.71,2.19,⚪ 中性觀察,2025,145.5,242.10000000000002,9.014869888475836,⚠️ 獲利稀釋,-327.51,N/A,5.8,N/A,333.31,-7.67,6.22,2026-03,6732.TWO
友通,-28.03,0.76,⚪ 中性觀察,2025,59.7999992371,113.25000000000001,7.920529700278145,📉 獲利侵蝕,-328.4,25.36%,-18.28,-1.87%,310.12,14.61,2.49,2026-03,2397.TW
怡利電,-21.36,0.8,⚪ 中性觀察,2025,43.0,78.75,8.19047619047619,⚠️ 獲利稀釋,-328.71999999999997,25.76%,2.67,10.08%,331.39,-3.38,2.37,2026-03,2497.TW
凌群,1.96,0.9,⚪ 中性觀察,2025,52.0999984741,115.50000000000001,6.7662335680649335,⚠️ 獲利稀釋,-329.09,24.39%,1.12,4.56%,330.21,7.21,3.12,2026-03,2453.TW
汎瑋材料,26.43,1.07,⚪ 中性觀察,2025,64.5,140.85000000000002,6.8690095846645365,⚠️ 獲利稀釋,-330.46999999999997,N/A,66.67,N/A,397.14,5.45,4.02,2026-03,6967.TWO
康普,9.15,1.51,❌ 暫避觀望,2025,77.5999984741,51.45,22.623906260670555,⚠️ 獲利稀釋,-330.52999999999986,14.91%,747.83,8.56%,1078.36,51.17,1.56,2026-03,4739.TW
鉅橡,15.38,0.52,❌ 暫避觀望,2025,51.0999984741,45.3,16.920529296059602,⚠️ 獲利稀釋,-330.84,N/A,116.67,N/A,447.51,4.4,1.35,2026-03,8074.TWO
晶相光,230.83,0.44,❌ 暫避觀望,2025,56.5999984741,35.550000000000004,23.881855896244723,⚠️ 獲利稀釋,-331.19,31.94%,175.0,14.09%,506.19,6.6,1.74,2026-03,3530.TW
尚茂,-78.9,-0.49,⚪ 數據不足,2025,29.75,-75.75,0.0,📉 獲利侵蝕,-331.56,N/A,-206.25,N/A,125.31,-71.56,-1.95,2026-03,8291.TWO
久元,4.19,0.85,⚪ 中性觀察,2025,76.6999969482,136.35,8.437843448646865,📉 獲利侵蝕,-331.65,N/A,-7.53,N/A,324.12,5.64,4.23,2026-03,6261.TWO
新盛力,26.02,1.48,❌ 暫避觀望,2025,244.0,104.99999999999999,34.85714285714286,⚠️ 獲利稀釋,-332.42,26.27%,7.25,15.45%,339.67,22.86,3.13,2026-03,4931.TWO
新纖,13.33,0.39,⚪ 中性觀察,2025,25.1499996185,40.95,9.212454072710623,⚠️ 獲利稀釋,-333.13,22.79%,56.0,8.66%,389.13,-14.65,1.19,2026-03,1409.TW
健亞,-56.52,-0.09,❌ 暫避觀望,2025,26.7000007629,4.500000000000001,89.000002543,📉 獲利侵蝕,-333.35,34.00%,-200.0,-5.47%,133.35,-3.61,0.1,2026-03,4130.TWO
科嘉-KY,-45.45,0.87,⚪ 中性觀察,2025,38.5,62.85000000000001,9.18854415274463,⚠️ 獲利稀釋,-333.83,N/A,85.11,N/A,418.94,-4.56,2.04,2026-03,5215.TW
大中,56.88,3.67,⚪ 中性觀察,2025,240.0,342.3,10.5170902716915,⚠️ 獲利稀釋,-334.14,N/A,56.17,N/A,390.31,25.24,9.52,2026-03,6435.TWO
易發,-348.39,0.17,⚪ 數據不足,2025,64.3000030518,-90.45,0.0,🔄 轉虧為盈,-334.65999999999997,N/A,123.61,N/A,458.27,-16.91,-1.61,2026-03,6425.TWO
先益,-77.78,0.33,⚪ 數據不足,2025,21.3500003815,-10.5,0.0,📉 獲利侵蝕,-335.88,22.74%,-15.38,4.80%,320.5,-18.09,0.3,2026-03,3531.TWO
嘉彰,-26.62,0.52,⚪ 中性觀察,2025,32.4000015259,94.19999999999999,5.159235911767516,📉 獲利侵蝕,-336.1,N/A,-14.75,N/A,321.35,7.48,3.06,2026-03,4942.TW
新漢,-35.0,-0.44,❌ 暫避觀望,2025,63.7999992371,10.2,93.82352828985296,📉 獲利侵蝕,-336.15,N/A,-177.19,N/A,158.96,5.19,0.39,2026-03,8234.TWO
正能量智能,-109.86,-0.23,⚪ 數據不足,2025,16.5,-53.4,0.0,⚠️ 獲利稀釋,-336.41,N/A,42.5,N/A,378.91,-3.8,-1.49,2026-03,5348.TWO
弘帆,-67.55,1.37,⚪ 中性觀察,2025,53.9000015259,59.1,13.680203432969543,📉 獲利侵蝕,-337.78999999999996,N/A,-17.96,N/A,319.83,-3.48,3.17,2026-03,8433.TWO
睿生光電,4.08,2.12,❌ 暫避觀望,2025,204.0,154.20000000000002,19.844357976653693,⚠️ 獲利稀釋,-338.04,N/A,105.83,N/A,443.87,15.29,3.84,2026-03,6861.TW
程泰,-142.57,0.18,⚪ 數據不足,2025,48.4000015259,-285.45000000000005,0.0,🔄 轉虧為盈,-338.47,19.66%,102.44,-2.95%,440.91,-12.11,-4.83,2026-03,1583.TW
欣普羅,50.0,0.37,⚪ 數據不足,2025,30.2999992371,-28.5,0.0,🔄 轉虧為盈,-338.64,N/A,85.0,N/A,423.64,123.75,-0.16,2026-03,6560.TWO
捷敏-KY,14.17,1.62,⚪ 中性觀察,2025,129.5,216.14999999999998,8.986814712005552,⚠️ 獲利稀釋,-339.59000000000003,N/A,14.08,N/A,353.67,14.03,5.88,2026-03,6525.TW
東元,-18.15,0.51,⚪ 中性觀察,2025,70.5999984741,92.10000000000001,11.498371086986971,📉 獲利侵蝕,-339.99,23.29%,-7.41,6.47%,332.58,6.99,2.42,2026-03,1504.TW
美隆電,12.0,0.11,⚪ 中性觀察,2025,22.0,65.1,5.0691244239631335,📉 獲利侵蝕,-340.70000000000005,N/A,-35.29,N/A,305.41,-5.34,1.68,2026-03,2477.TW
永昕,4.42,-0.56,⚪ 數據不足,2025,23.3500003815,-88.94999999999999,0.0,⚠️ 獲利稀釋,-341.05,1.76%,9.68,-18.26%,350.73,8.23,-2.17,2026-03,4726.TWO
力麒,-11.76,0.05,❌ 暫避觀望,2025,7.7300000191,4.65,24.93548393258064,📉 獲利侵蝕,-341.15999999999997,N/A,-28.57,N/A,312.59,17.58,0.16,2026-03,5512.TWO
寶成,-24.63,0.76,⚪ 中性觀察,2025,24.1000003815,144.6,2.500000039574689,📉 獲利侵蝕,-341.82,N/A,-37.7,N/A,304.12,-4.71,4.1,2026-03,9904.TW
M31,-44.41,-1.18,⚪ 數據不足,2025,423.5,-10.35,0.0,🌑 雙重衰退,-341.91,N/A,-351.06,N/A,-9.15,20.34,1.69,2026-03,6643.TWO
長榮航,-9.87,1.53,⚪ 中性觀察,2025,41.7999992371,182.10000000000002,3.443163034357496,⚠️ 獲利稀釋,-342.0,22.90%,39.09,16.53%,381.09,-0.31,4.84,2026-03,2618.TW
