gm,symbol,prev_year,prev_rev_yoy,rev_yoy,prev_eps,est_price,eps_yoy,pe,om,date,advice,price,prev_eps_yoy,status,eps,name,expansion
N/A,6129.TWO,2025,-2.06,409.09,-1.09,-44.85,63.83,0.0,N/A,2026-03,⚪ 數據不足,14.4499998093,-9.0,⚠️ 獲利稀釋,-0.17,普誠,-345.26
22.24%,4755.TW,2025,-9.17,338.45,3.7,128.1,-8.18,13.99297423887588,10.72%,2026-03,⚪ 中性觀察,119.5,-9.76,📉 獲利侵蝕,1.01,三福化,-346.63
N/A,7709.TWO,2025,-31.16,293.55,2.48,63.0,-53.16,17.285713922404764,N/A,2026-03,❌ 暫避觀望,72.5999984741,-52.99,📉 獲利侵蝕,0.37,榮田,-346.71000000000004
N/A,9914.TW,2025,-9.71,325.07,4.01,189.45000000000002,-22.14,6.7695961995249405,N/A,2026-03,⚪ 中性觀察,85.5,271.37,📉 獲利侵蝕,1.09,美利達,-347.21
27.43%,2755.TWO,2025,20.09,345.63,6.44,243.15,-1.8,6.446637877853177,9.66%,2026-03,⚪ 中性觀察,104.5,8.73,📉 獲利侵蝕,1.65,揚秦,-347.43
N/A,8099.TWO,2025,27.49,423.28,2.53,86.39999999999999,75.56,10.05208359824653,N/A,2026-03,⚪ 中性觀察,57.9000015259,9.52,⚠️ 獲利稀釋,0.79,大世科,-347.71999999999997
23.17%,2520.TW,2025,-20.24,312.37,2.61,91.79999999999998,-35.44,5.7679737315522885,15.06%,2026-03,⚪ 中性觀察,35.2999992371,-74.55,📉 獲利侵蝕,0.52,冠德,-347.81
N/A,6438.TW,2025,26.29,367.88,5.24,216.75,19.73,10.207612456747405,N/A,2026-03,⚪ 中性觀察,147.5,-29.85,⚠️ 獲利稀釋,1.76,迅得,-348.15
23.25%,4551.TW,2025,1.71,379.26,6.04,205.05,30.43,12.728602779809801,11.86%,2026-03,⚪ 中性觀察,174.0,-27.14,⚠️ 獲利稀釋,2.7,智伸科,-348.83
24.08%,2480.TW,2025,11.38,366.95,8.0,310.95,17.41,7.7665219488663775,10.67%,2026-03,⚪ 中性觀察,161.0,6.67,⚠️ 獲利稀釋,2.63,敦陽科,-349.53999999999996
25.55%,2027.TW,2025,12.63,426.15,2.88,108.3,76.56,6.98060962962604,14.07%,2026-03,⚪ 中性觀察,50.4000015259,77.93,⚠️ 獲利稀釋,1.17,大成鋼,-349.59
N/A,8201.TW,2025,1.42,340.82,-0.35,-16.950000000000003,-10.0,0.0,N/A,2026-03,⚪ 數據不足,11.9499998093,60.23,📉 獲利侵蝕,-0.11,無敵,-350.82
N/A,1104.TW,2025,-0.42,349.07,2.56,86.25,-2.38,4.617391171669565,N/A,2026-03,⚪ 中性觀察,26.5499992371,18.52,📉 獲利侵蝕,0.41,環泥,-351.45
N/A,5309.TWO,2025,9.13,318.51,0.27,8.100000000000001,-33.33,102.96296013722221,N/A,2026-03,❌ 暫避觀望,55.5999984741,-57.38,📉 獲利侵蝕,0.09,系統電,-351.84
N/A,4440.TW,2025,-4.85,1180.75,1.14,38.1,828.57,6.889763779527559,N/A,2026-03,⚪ 中性觀察,17.5,-35.23,⚠️ 獲利稀釋,0.51,宜新實業,-352.17999999999995
N/A,6754.TW,2025,-30.87,293.96,3.41,99.3,-58.62,6.336858121283988,N/A,2026-03,⚪ 中性觀察,41.9500007629,-46.72,📉 獲利侵蝕,0.12,匯僑設計,-352.58
28.58%,2383.TW,2025,46.42,401.75,41.67,1617.45,49.0,52.768246313641846,19.80%,2026-03,❌ 暫避觀望,5690.0,47.96,⚠️ 獲利稀釋,14.9,台光電,-352.75
N/A,6276.TWO,2025,20.19,155.69,0.92,16.35,-197.83,17.614679598990826,N/A,2026-03,❌ 暫避觀望,19.2000007629,142.59,📉 獲利侵蝕,-0.9,安鈦克,-353.52
N/A,6807.TW,2025,-14.72,286.97,4.69,174.14999999999998,-66.84,3.273040482342808,N/A,2026-03,⚪ 中性觀察,38.0,-47.18,📉 獲利侵蝕,0.63,峰源-KY,-353.81000000000006
23.90%,3413.TW,2025,26.66,318.21,21.44,780.75,-36.27,5.802113352545629,11.87%,2026-03,⚪ 中性觀察,302.0,-12.83,📉 獲利侵蝕,4.28,京鼎,-354.47999999999996
N/A,8931.TWO,2025,-1.74,306.21,1.87,82.94999999999999,-48.65,7.3779383792224245,N/A,2026-03,⚪ 中性觀察,40.7999992371,-19.4,📉 獲利侵蝕,0.38,大汽電,-354.85999999999996
30.58%,3704.TW,2025,-2.6,296.16,1.56,41.1,-58.82,15.273722070839414,1.57%,2026-03,❌ 暫避觀望,41.8499984741,10.87,📉 獲利侵蝕,0.29,合勤控,-354.98
26.86%,1595.TWO,2025,-21.77,237.64,-1.95,-88.5,-117.65,0.0,-13.38%,2026-03,⚪ 數據不足,65.9000015259,-3800.0,📉 獲利侵蝕,-0.74,川寶,-355.28999999999996
N/A,6215.TW,2025,50.12,572.52,2.08,77.10000000000001,216.67,20.81712062256809,N/A,2026-03,❌ 暫避觀望,107.0,-1.42,⚠️ 獲利稀釋,1.14,和椿,-355.85
20.30%,2106.TW,2025,-0.7,428.07,0.13,4.35,71.43,60.68965648793104,1.48%,2026-03,❌ 暫避觀望,17.6000003815,-90.0,⚠️ 獲利稀釋,0.12,建大,-356.64
17.20%,1503.TW,2025,6.01,376.47,6.27,278.55,18.72,10.850834679590738,7.03%,2026-03,⚪ 中性觀察,201.5,7.92,⚠️ 獲利稀釋,2.79,士電,-357.75
N/A,6624.TWO,2025,-10.21,529.33,0.36,2.5500000000000003,171.43,237.64706779941176,N/A,2026-03,❌ 暫避觀望,40.4000015259,-52.17,⚠️ 獲利稀釋,0.05,萬年清,-357.90000000000003
N/A,6928.TW,2025,-2.54,242.37,-0.73,-11.1,-117.39,0.0,N/A,2026-03,⚪ 數據不足,49.2999992371,6.41,📉 獲利侵蝕,-0.04,攸泰科技,-359.76
N/A,8426.TWO,2025,-5.62,395.54,1.85,3.300000000000003,35.38,97.50000346772718,N/A,2026-03,❌ 暫避觀望,21.4500007629,-63.22,⚠️ 獲利稀釋,-0.42,紅木-KY,-360.16
18.84%,3501.TW,2025,-6.46,271.35,3.0,115.95,-88.89,5.142302716688228,5.60%,2026-03,⚪ 中性觀察,39.75,-50.98,📉 獲利侵蝕,0.15,維熹,-360.24
18.72%,1537.TW,2025,-18.5,346.01,7.95,292.8,-14.23,6.557377049180328,9.93%,2026-03,⚪ 中性觀察,128.0,-32.28,📉 獲利侵蝕,2.11,廣隆,-360.24
24.39%,3004.TW,2025,15.8,356.78,5.85,229.8,-3.52,8.35509138381201,9.60%,2026-03,⚪ 中性觀察,128.0,-24.15,📉 獲利侵蝕,1.92,豐達科,-360.29999999999995
13.69%,1473.TW,2025,-10.32,315.63,0.57,44.1,-44.8,6.7857145452040815,-4.13%,2026-03,⚪ 中性觀察,19.9500007629,-81.13,📉 獲利侵蝕,0.69,台南,-360.43
23.03%,3430.TWO,2025,16.19,384.64,3.15,119.25,23.93,14.968553459119496,7.70%,2026-03,⚪ 中性觀察,119.0,-34.24,⚠️ 獲利稀釋,1.45,奇鈦科,-360.71
N/A,5243.TW,2025,-7.74,408.08,4.4,171.0,47.0,8.017543993499999,N/A,2026-03,⚪ 中性觀察,91.4000015259,30.95,⚠️ 獲利稀釋,1.47,乙盛-KY,-361.08
27.89%,3050.TW,2025,0.72,172.23,0.04,-2.7,-188.89,0.0,-1.07%,2026-03,⚪ 數據不足,11.4499998093,-92.73,📉 獲利侵蝕,-0.07,鈺德,-361.12
37.66%,2449.TW,2025,30.08,315.93,9.01,350.09999999999997,-46.72,10.861182519280208,28.21%,2026-03,⚪ 中性觀察,253.5,41.67,📉 獲利侵蝕,1.87,京元電子,-362.65
N/A,8162.TW,2025,19.79,303.38,1.57,61.49999999999999,-60.0,14.51219512195122,N/A,2026-03,⚪ 中性觀察,59.5,23.62,📉 獲利侵蝕,0.12,微矽電子-創,-363.38
42.12%,3167.TW,2025,95.35,572.88,8.13,296.70000000000005,208.82,34.07482305358948,18.24%,2026-03,❌ 暫避觀望,674.0,474.47,⚠️ 獲利稀釋,3.19,大量,-364.06
N/A,3027.TW,2025,4.18,280.38,-1.06,-12.75,-83.87,0.0,N/A,2026-03,⚪ 數據不足,18.2999992371,-342.86,🔄 轉虧為盈,0.05,盛達,-364.25
25.47%,3044.TW,2025,11.54,390.24,19.45,734.1,25.22,10.114425827543931,17.08%,2026-03,⚪ 中性觀察,495.0,21.94,⚠️ 獲利稀釋,5.61,健鼎,-365.02
N/A,6153.TW,2025,-25.69,409.13,-4.38,-148.64999999999998,44.0,0.0,N/A,2026-03,⚪ 數據不足,17.25,0.46,⚠️ 獲利稀釋,-0.56,嘉聯益,-365.13
24.27%,2478.TW,2025,7.81,396.55,3.45,129.14999999999998,28.41,15.098722415795587,12.13%,2026-03,❌ 暫避觀望,130.0,8.95,⚠️ 獲利稀釋,1.14,大毅,-368.14
N/A,6155.TW,2025,10.87,311.46,0.74,16.2,-57.14,58.796296296296305,N/A,2026-03,❌ 暫避觀望,63.5,-23.71,📉 獲利侵蝕,0.18,鈞寶,-368.59999999999997
25.29%,2108.TW,2025,-16.0,378.36,0.83,31.049999999999997,9.68,14.637680790869567,9.12%,2026-03,⚪ 中性觀察,30.2999992371,-27.19,⚠️ 獲利稀釋,0.34,南帝,-368.68
N/A,1530.TW,2025,0.45,474.55,-2.45,-137.25,105.36,0.0,N/A,2026-03,⚪ 數據不足,29.0499992371,-152.78,🔄 轉虧為盈,0.18,亞崴,-369.19
N/A,8936.TWO,2025,20.29,403.64,4.08,144.45,33.78,5.29595015576324,N/A,2026-03,⚪ 中性觀察,51.0,21.07,⚠️ 獲利稀釋,0.99,國統,-369.86
29.42%,3057.TW,2025,1.86,273.28,-0.88,-14.55,-97.67,0.0,-21.05%,2026-03,⚪ 數據不足,16.8500003815,46.34,🔄 轉虧為盈,0.02,喬鼎,-370.95
N/A,5426.TWO,2025,17.01,341.24,0.52,22.05,-30.0,19.591836215714284,N/A,2026-03,❌ 暫避觀望,28.7999992371,-47.47,📉 獲利侵蝕,0.28,振發,-371.24
N/A,6924.TW,2025,-3.92,442.71,5.68,193.2,71.21,8.889751552795031,N/A,2026-03,⚪ 中性觀察,114.5,-16.96,⚠️ 獲利稀釋,2.26,榮惠-KY創,-371.5
N/A,6194.TWO,2025,-2.95,305.92,2.19,82.05000000000001,-66.33,5.457038460968921,N/A,2026-03,⚪ 中性觀察,29.8500003815,-47.23,📉 獲利侵蝕,0.33,育富,-372.25
17.29%,2063.TWO,2025,-13.1,336.21,1.72,60.75,-36.54,6.012345773209876,2.75%,2026-03,⚪ 中性觀察,24.3500003815,-10.88,📉 獲利侵蝕,0.33,世鎧,-372.75
21.67%,2374.TW,2025,60.25,507.12,2.44,80.99999999999999,133.33,13.129629912203704,8.17%,2026-03,⚪ 中性觀察,70.9000015259,28.57,⚠️ 獲利稀釋,0.73,佳能,-373.78999999999996
21.42%,3206.TWO,2025,-13.21,315.88,2.02,73.20000000000002,-58.06,7.120901639344261,4.13%,2026-03,⚪ 中性觀察,34.75,-50.73,📉 獲利侵蝕,0.26,志豐,-373.94
N/A,6474.TWO,2025,-5.94,352.87,3.49,138.6,-21.74,4.2316015664610385,N/A,2026-03,⚪ 中性觀察,39.0999984741,19.85,📉 獲利侵蝕,0.9,華豫寧,-374.61
21.29%,1717.TW,2025,-7.93,398.73,1.41,52.050000000000004,23.33,22.53602217527377,3.94%,2026-03,❌ 暫避觀望,78.1999969482,-9.62,⚠️ 獲利稀釋,0.37,長興,-375.40000000000003
21.81%,2484.TW,2025,10.07,412.92,0.65,20.55,37.5,55.40146096781021,6.31%,2026-03,❌ 暫避觀望,75.9000015259,-34.34,⚠️ 獲利稀釋,0.33,希華,-375.42
N/A,8039.TW,2025,6.75,478.88,2.07,67.5,103.13,55.44444444444444,N/A,2026-03,❌ 暫避觀望,249.5,-11.69,⚠️ 獲利稀釋,0.65,台虹,-375.75
17.62%,3026.TW,2025,5.01,446.0,6.58,258.9,70.24,40.034762456546936,5.81%,2026-03,❌ 暫避觀望,691.0,12.1,⚠️ 獲利稀釋,2.86,禾伸堂,-375.76
18.01%,3483.TWO,2025,0.02,559.82,3.74,127.95000000000002,183.33,8.675263774912073,2.40%,2026-03,⚪ 中性觀察,74.0,-53.89,⚠️ 獲利稀釋,0.17,力致,-376.49
N/A,6835.TW,2025,-2.38,283.66,0.97,35.550000000000004,-94.38,13.24894498670886,N/A,2026-03,⚪ 中性觀察,31.3999996185,-76.35,📉 獲利侵蝕,0.05,圓裕,-378.04
N/A,5288.TW,2025,-6.57,374.33,12.25,446.99999999999994,-4.8,6.359060402684564,N/A,2026-03,⚪ 中性觀察,189.5,-27.39,📉 獲利侵蝕,3.59,豐祥-KY,-379.13
N/A,8038.TWO,2025,237.84,612.53,0.92,31.350000000000005,233.33,15.311004784688993,N/A,2026-03,❌ 暫避觀望,32.0,160.13,⚠️ 獲利稀釋,0.24,長園科,-379.19999999999993
N/A,8249.TW,2025,-11.42,316.24,4.03,154.2,-62.96,4.178015638414397,N/A,2026-03,⚪ 中性觀察,42.9500007629,15.99,📉 獲利侵蝕,0.37,菱光,-379.2
N/A,6753.TW,2025,2.49,461.95,5.98,215.85000000000002,82.43,10.006949270326615,N/A,2026-03,⚪ 中性觀察,144.0,-6.72,⚠️ 獲利稀釋,2.7,龍德造船,-379.52
18.31%,2206.TW,2025,-4.56,368.25,5.78,222.15,-11.76,4.112086531120864,4.93%,2026-03,⚪ 中性觀察,60.9000015259,-3.34,📉 獲利侵蝕,1.37,三陽工業,-380.01
18.21%,2115.TW,2025,-4.72,326.78,1.58,68.55000000000001,-53.45,5.032822757111597,6.19%,2026-03,⚪ 中性觀察,23.0,-22.93,📉 獲利侵蝕,0.27,六暉-KY,-380.22999999999996
N/A,8349.TWO,2025,-12.83,382.05,1.93,65.7,1.47,8.92694029089041,N/A,2026-03,⚪ 中性觀察,39.0999984741,-53.88,⚠️ 獲利稀釋,0.61,�矬�,-380.58
N/A,9910.TW,2025,-4.54,339.61,5.1,169.8,-41.38,6.210247619416961,N/A,2026-03,⚪ 中性觀察,70.3000030518,-14.14,📉 獲利侵蝕,0.68,豐泰,-380.99
18.10%,3444.TWO,2025,10.54,335.22,2.15,81.15,-48.1,14.547134371201478,4.42%,2026-03,⚪ 中性觀察,78.6999969482,-10.04,📉 獲利侵蝕,0.41,利機,-383.32000000000005
23.02%,4720.TW,2025,-2.31,344.48,0.74,27.0,-39.39,10.999999576166667,3.03%,2026-03,⚪ 中性觀察,19.7999992371,-47.52,📉 獲利侵蝕,0.2,德淵,-383.87
N/A,8927.TWO,2025,-14.5,734.16,0.35,10.799999999999999,350.0,27.63888835902778,N/A,2026-03,❌ 暫避觀望,19.8999996185,-72.09,⚠️ 獲利稀釋,0.18,北基,-384.15999999999997
N/A,6708.TWO,2025,42.33,62.97,0.25,2.0999999999999996,-322.22,270.7142966135715,N/A,2026-03,❌ 暫避觀望,37.9000015259,180.65,📉 獲利侵蝕,-0.2,天擎,-385.19000000000005
5.67%,2609.TW,2025,-26.56,304.43,4.9,180.9,-81.61,4.262023343772802,-1.94%,2026-03,⚪ 中性觀察,51.4000015259,-73.34,📉 獲利侵蝕,0.41,陽明,-386.04
17.44%,3015.TW,2025,12.58,471.2,1.86,63.15,85.0,13.254156588384799,-0.45%,2026-03,⚪ 中性觀察,55.7999992371,-13.89,⚠️ 獲利稀釋,0.37,全漢,-386.2
43.42%,2491.TW,2025,-10.43,559.52,1.43,32.699999999999996,173.28,16.009175011880735,-66.51%,2026-03,❌ 暫避觀望,34.9000015259,457.5,⚠️ 獲利稀釋,0.85,吉祥全,-386.24
N/A,6982.TWO,2025,0.3,299.04,0.06,24.45,-87.5,30.030675314662577,N/A,2026-03,❌ 暫避觀望,48.9500007629,-97.61,📉 獲利侵蝕,0.1,大井泵浦,-386.54
8.05%,3609.TWO,2025,70.72,371.35,6.42,161.1,-17.98,2.3277467411545625,-11.23%,2026-03,⚪ 中性觀察,25.0,248.27,📉 獲利侵蝕,-1.05,三一東林,-389.33000000000004
18.44%,3380.TW,2025,4.75,540.0,-0.36,-15.3,150.0,0.0,1.17%,2026-03,⚪ 數據不足,28.2999992371,-190.0,🔄 轉虧為盈,0.1,明泰,-390.0
19.71%,3045.TW,2025,-0.31,403.57,4.77,178.95,13.27,9.094719195305952,10.58%,2026-03,⚪ 中性觀察,108.5,4.58,⚠️ 獲利稀釋,1.37,台灣大,-390.3
N/A,2065.TWO,2025,-10.76,404.06,1.12,29.85,13.58,18.140702750804017,N/A,2026-03,❌ 暫避觀望,36.0999984741,-67.92,⚠️ 獲利稀釋,0.92,世豐,-390.48
N/A,7743.TWO,2025,6.19,332.87,0.57,18.45,-58.33,16.95121982235772,N/A,2026-03,❌ 暫避觀望,20.8500003815,-69.73,📉 獲利侵蝕,0.05,金利食安,-391.2
N/A,4729.TWO,2025,8.46,327.76,0.16,5.7,-63.64,52.10526115026315,N/A,2026-03,❌ 暫避觀望,19.7999992371,-60.0,📉 獲利侵蝕,0.04,熒茂,-391.4
N/A,3402.TWO,2025,-4.4,381.69,7.5,285.15000000000003,-9.83,6.733298264071541,N/A,2026-03,⚪ 中性觀察,128.0,10.62,📉 獲利侵蝕,1.56,漢科,-391.52
N/A,4979.TWO,2025,27.06,398.1,5.43,194.54999999999998,5.92,43.484965304548965,N/A,2026-03,❌ 暫避觀望,564.0,43.01,⚠️ 獲利稀釋,1.62,華星光,-392.18
21.21%,2457.TW,2025,-10.11,389.42,-1.48,-58.35,-3.03,0.0,-6.90%,2026-03,⚪ 數據不足,23.6499996185,-410.42,📉 獲利侵蝕,-0.34,飛宏,-392.45
N/A,4535.TWO,2025,-13.43,342.65,1.3,44.550000000000004,-50.0,9.764309764309763,N/A,2026-03,⚪ 中性觀察,29.0,-46.94,📉 獲利侵蝕,0.29,至興,-392.65
25.04%,3597.TWO,2025,16.57,337.41,0.34,6.450000000000001,-55.56,61.97674329883721,8.41%,2026-03,❌ 暫避觀望,26.6499996185,-74.05,📉 獲利侵蝕,0.08,映興,-392.97
26.65%,3605.TW,2025,11.14,343.32,4.35,158.55,-50.0,12.488174077578051,5.06%,2026-03,⚪ 中性觀察,132.0,74.89,📉 獲利侵蝕,0.67,宏致,-393.32
8.14%,2939.TW,2025,-0.82,408.48,-3.68,-148.5,14.29,0.0,-46.94%,2026-03,⚪ 數據不足,19.3999996185,-24.32,⚠️ 獲利稀釋,-0.3,永邑-KY,-394.19
N/A,8024.TWO,2025,-31.37,394.41,-2.55,-97.19999999999999,0.0,0.0,N/A,2026-03,⚪ 數據不足,13.75,-121.74,📉 獲利侵蝕,-0.55,佑華,-394.41
37.85%,4113.TWO,2025,-89.32,-71.35,-0.43,-12.0,-466.67,0.0,-47.25%,2026-03,⚪ 數據不足,14.8500003815,-112.91,🌑 雙重衰退,-0.22,聯上,-395.32000000000005
N/A,6768.TW,2025,10.46,340.44,6.77,266.25,-55.22,3.7183098591549295,N/A,2026-03,⚪ 中性觀察,66.0,-17.06,📉 獲利侵蝕,1.2,志強-KY,-395.65999999999997
N/A,6294.TWO,2025,-7.81,208.18,2.78,114.60000000000001,-187.5,3.795811518324607,N/A,2026-03,⚪ 中性觀察,29.0,55.31,📉 獲利侵蝕,-0.07,智基,-395.68
N/A,6890.TW,2025,5.05,316.5,13.02,450.75,-79.51,5.906821963394343,N/A,2026-03,⚪ 中性觀察,177.5,-14.96,📉 獲利侵蝕,0.75,來億-KY,-396.01
N/A,6235.TW,2025,13.71,344.45,2.9,108.60000000000001,-51.61,5.35911591672652,N/A,2026-03,⚪ 中性觀察,38.7999992371,-2.36,📉 獲利侵蝕,0.3,華孚,-396.06
N/A,4430.TWO,2025,-2.42,374.82,-0.19,-9.9,-22.58,0.0,N/A,2026-03,⚪ 數據不足,17.8999996185,67.24,🔄 轉虧為盈,0.24,耀億,-397.4
N/A,8086.TWO,2025,-7.61,657.4,3.36,117.30000000000001,259.52,14.961636828644501,N/A,2026-03,⚪ 中性觀察,117.0,26.79,⚠️ 獲利稀釋,1.51,宏捷科,-397.88
22.14%,3189.TW,2025,28.87,471.97,3.51,121.94999999999999,73.33,104.67404674046742,8.52%,2026-03,❌ 暫避觀望,851.0,3072.73,⚠️ 獲利稀釋,1.17,景碩,-398.64000000000004
17.58%,1709.TW,2025,-12.57,438.93,1.23,0.0,40.0,0.0,8.28%,2026-03,⚪ 數據不足,0.0,-20.13,⚠️ 獲利稀釋,0.55,和益,-398.93
N/A,8210.TW,2025,51.55,492.63,29.06,1089.6,93.47,13.62885462555066,N/A,2026-03,⚪ 中性觀察,990.0,77.66,⚠️ 獲利稀釋,10.73,勤誠,-399.15999999999997
N/A,4950.TWO,2025,191.86,586.98,-0.36,-11.850000000000001,186.96,0.0,N/A,2026-03,⚪ 數據不足,16.3999996185,23.4,🔄 轉虧為盈,0.2,金耘國際,-400.02
N/A,6854.TW,2025,-23.56,14.56,-1.02,-149.25000000000003,-386.36,0.0,N/A,2026-03,⚪ 數據不足,94.0,-276.79,📉 獲利侵蝕,-2.14,錼創科技-KY創,-400.92
15.04%,4402.TWO,2025,28.81,334.65,-0.13,-5.3999999999999995,-66.67,0.0,-80.56%,2026-03,⚪ 數據不足,15.6999998093,-44.44,📉 獲利侵蝕,-0.05,郡都開發,-401.32
15.77%,3037.TW,2025,13.75,830.09,4.38,155.1,428.33,96.71179883945841,6.82%,2026-03,❌ 暫避觀望,1000.0,18.07,⚠️ 獲利稀釋,3.28,欣興,-401.76000000000005
N/A,5276.TWO,2025,3.13,474.91,1.14,47.699999999999996,72.73,6.037736088962265,N/A,2026-03,⚪ 中性觀察,19.2000007629,54.05,⚠️ 獲利稀釋,0.57,達輝-KY,-402.18
37.12%,2611.TW,2025,-2.19,557.65,0.52,12.6,154.9,17.380952835119047,5.53%,2026-03,❌ 暫避觀望,14.6000003815,-68.29,⚠️ 獲利稀釋,0.28,志信,-402.75
N/A,5488.TWO,2025,-8.11,752.81,0.11,6.6,350.0,29.659091342500002,N/A,2026-03,❌ 暫避觀望,13.0500001907,1000.0,⚠️ 獲利稀釋,0.09,松普,-402.80999999999995
21.28%,3003.TW,2025,-3.28,407.81,0.99,28.799999999999997,4.44,36.09375158947917,6.05%,2026-03,❌ 暫避觀望,69.3000030518,-74.48,⚠️ 獲利稀釋,0.47,健和興,-403.37
22.67%,4566.TW,2025,3.73,349.69,1.36,34.50000000000001,-53.75,32.826086956521735,3.55%,2026-03,❌ 暫避觀望,75.5,-41.88,📉 獲利侵蝕,0.37,時碩工業,-403.44
N/A,6803.TWO,2025,13.2,403.93,18.44,0.0,0.44,0.0,N/A,2026-03,⚪ 數據不足,0.0,5.99,⚠️ 獲利稀釋,4.54,崑鼎,-403.49
N/A,6133.TW,2025,17.93,412.13,0.72,19.799999999999997,8.33,17.424242424242426,N/A,2026-03,❌ 暫避觀望,23.0,10.77,⚠️ 獲利稀釋,0.13,金橋,-403.8
N/A,6884.TWO,2025,1.55,404.41,2.05,71.39999999999999,0.0,6.502101000609244,N/A,2026-03,⚪ 中性觀察,30.9500007629,-10.78,📉 獲利侵蝕,0.42,海柏特,-404.41
N/A,4907.TWO,2025,-72.18,1224.69,1.23,88.94999999999999,820.0,7.858347128853288,N/A,2026-03,⚪ 中性觀察,46.5999984741,-79.5,⚠️ 獲利稀釋,2.76,富宇,-404.69000000000005
19.87%,1735.TW,2025,-12.95,423.58,0.78,17.7,17.65,17.415253590762713,1.24%,2026-03,❌ 暫避觀望,20.5499992371,-19.59,⚠️ 獲利稀釋,0.2,日勝化,-405.93
N/A,6667.TWO,2025,75.17,414.73,13.77,511.79999999999995,8.68,6.609026963657679,N/A,2026-03,⚪ 中性觀察,225.5,39.39,⚠️ 獲利稀釋,3.63,信紘科,-406.05
41.13%,4743.TWO,2025,9.49,414.88,-2.18,-100.49999999999999,8.82,0.0,-478.52%,2026-03,⚪ 數據不足,47.9500007629,10.29,⚠️ 獲利稀釋,-0.31,合一,-406.06
N/A,6176.TW,2025,-5.52,404.8,9.4,348.3,-3.0,4.668389385267011,N/A,2026-03,⚪ 中性觀察,108.4000015259,-40.24,📉 獲利侵蝕,2.29,瑞儀,-407.8
N/A,9950.TWO,2025,-17.71,286.39,-0.27,-15.9,-121.43,0.0,N/A,2026-03,⚪ 數據不足,10.3999996185,-126.47,📉 獲利侵蝕,-0.03,萬國通,-407.82
22.50%,1776.TW,2025,-15.76,558.67,0.28,10.65,150.0,24.366196108591545,10.88%,2026-03,❌ 暫避觀望,17.2999992371,-64.1,⚠️ 獲利稀釋,0.35,展宇,-408.66999999999996
16.15%,2235.TWO,2025,-6.01,360.59,0.95,28.35,-48.08,14.365079163227513,1.41%,2026-03,⚪ 中性觀察,27.1499996185,-64.42,📉 獲利侵蝕,0.27,謚源,-408.66999999999996
24.81%,4441.TW,2025,28.28,410.79,14.79,0.0,2.12,0.0,9.90%,2026-03,⚪ 數據不足,0.0,-11.39,⚠️ 獲利稀釋,4.81,振大環球,-408.67
19.04%,3443.TW,2025,36.32,480.34,28.13,1093.5,71.27,75.99451303155006,10.13%,2026-03,❌ 暫避觀望,5540.0,9.24,⚠️ 獲利稀釋,12.28,創意,-409.07
11.98%,2208.TW,2025,50.27,520.84,-1.77,-84.29999999999998,110.77,0.0,7.19%,2026-03,⚪ 數據不足,19.1499996185,18.81,🔄 轉虧為盈,0.07,台船,-410.07000000000005
N/A,6548.TWO,2025,12.02,421.47,1.63,57.3,11.36,19.502617801047123,N/A,2026-03,❌ 暫避觀望,74.5,-20.6,⚠️ 獲利稀釋,0.51,長科*,-410.11
N/A,7718.TWO,2025,1.44,471.19,3.75,124.05,60.87,5.773881499395405,N/A,2026-03,⚪ 中性觀察,47.75,-40.13,⚠️ 獲利稀釋,1.5,友鋮,-410.32
22.10%,4912.TW,2025,10.44,426.7,1.98,116.7,15.93,11.940874232120821,9.53%,2026-03,⚪ 中性觀察,92.9000015259,-70.28,⚠️ 獲利稀釋,1.35,聯德控股-KY,-410.77
28.02%,4119.TW,2025,-11.81,374.73,0.9,31.5,-37.04,26.238094511476188,12.04%,2026-03,❌ 暫避觀望,55.0999984741,-79.87,📉 獲利侵蝕,0.17,旭富,-411.77000000000004
21.38%,1809.TW,2025,3.41,413.58,0.19,6.6,0.0,91.70454198659091,1.74%,2026-03,❌ 暫避觀望,40.3499984741,-42.42,📉 獲利侵蝕,0.05,中釉,-413.58
N/A,6414.TW,2025,-2.8,400.46,23.26,833.55,-14.45,8.115889868634156,N/A,2026-03,⚪ 中性觀察,451.0,10.59,📉 獲利侵蝕,5.15,樺漢,-414.90999999999997
16.95%,2427.TW,2025,33.95,368.77,1.53,56.55,-47.17,5.769230769230769,3.22%,2026-03,⚪ 中性觀察,21.75,6.99,📉 獲利侵蝕,0.28,三商電,-415.94
N/A,9931.TW,2025,-19.51,406.89,2.45,90.9,-9.21,5.585808329059405,N/A,2026-03,⚪ 中性觀察,33.8499984741,-14.34,📉 獲利侵蝕,0.69,欣高,-416.09999999999997
21.72%,2301.TW,2025,21.11,427.96,6.64,241.95,10.14,16.70799752014879,10.49%,2026-03,❌ 暫避觀望,269.5,28.09,⚠️ 獲利稀釋,1.66,光寶科,-417.82
N/A,6831.TW,2025,84.7,617.94,4.94,140.85000000000002,200.0,72.20447284345047,N/A,2026-03,❌ 暫避觀望,678.0,151.41,⚠️ 獲利稀釋,0.66,邁科,-417.94000000000005
21.43%,3338.TW,2025,-3.54,361.34,1.8,69.00000000000001,-56.67,14.043477929152173,4.40%,2026-03,⚪ 中性觀察,64.5999984741,-40.47,📉 獲利侵蝕,0.27,泰碩,-418.01
