prev_eps_yoy,om,expansion,symbol,status,price,name,prev_eps,rev_yoy,eps_yoy,est_price,eps,prev_year,pe,gm,advice,date,prev_rev_yoy
9.52,N/A,-347.71999999999997,8099.TWO,⚠️ 獲利稀釋,0.0,大世科,2.53,423.28,75.56,0.0,0.79,2025,0.0,N/A,⚪ 數據不足,2026-03,27.49
-74.55,15.06%,-347.81,2520.TW,📉 獲利侵蝕,0.0,冠德,2.61,312.37,-35.44,0.0,0.52,2025,0.0,23.17%,⚪ 數據不足,2026-03,-20.24
-29.85,N/A,-348.15,6438.TW,⚠️ 獲利稀釋,0.0,迅得,5.24,367.88,19.73,0.0,1.76,2025,0.0,N/A,⚪ 數據不足,2026-03,26.29
-27.14,11.86%,-348.83,4551.TW,⚠️ 獲利稀釋,0.0,智伸科,6.04,379.26,30.43,0.0,2.7,2025,0.0,23.25%,⚪ 數據不足,2026-03,1.71
6.67,10.67%,-349.53999999999996,2480.TW,⚠️ 獲利稀釋,0.0,敦陽科,8.0,366.95,17.41,0.0,2.63,2025,0.0,24.08%,⚪ 數據不足,2026-03,11.38
77.93,14.07%,-349.59,2027.TW,⚠️ 獲利稀釋,0.0,大成鋼,2.88,426.15,76.56,0.0,1.17,2025,0.0,25.55%,⚪ 數據不足,2026-03,12.63
60.23,N/A,-350.82,8201.TW,📉 獲利侵蝕,0.0,無敵,-0.35,340.82,-10.0,0.0,-0.11,2025,0.0,N/A,⚪ 數據不足,2026-03,1.42
18.52,N/A,-351.45,1104.TW,📉 獲利侵蝕,0.0,環泥,2.56,349.07,-2.38,0.0,0.41,2025,0.0,N/A,⚪ 數據不足,2026-03,-0.42
-57.38,N/A,-351.84,5309.TWO,📉 獲利侵蝕,0.0,系統電,0.27,318.51,-33.33,0.0,0.09,2025,0.0,N/A,⚪ 數據不足,2026-03,9.13
-35.23,N/A,-352.17999999999995,4440.TW,⚠️ 獲利稀釋,0.0,宜新實業,1.14,1180.75,828.57,0.0,0.51,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.85
-46.72,N/A,-352.58,6754.TW,📉 獲利侵蝕,0.0,匯僑設計,3.41,293.96,-58.62,0.0,0.12,2025,0.0,N/A,⚪ 數據不足,2026-03,-30.87
47.96,19.80%,-352.75,2383.TW,⚠️ 獲利稀釋,0.0,台光電,41.67,401.75,49.0,0.0,14.9,2025,0.0,28.58%,⚪ 數據不足,2026-03,46.42
142.59,N/A,-353.52,6276.TWO,📉 獲利侵蝕,0.0,安鈦克,0.92,155.69,-197.83,0.0,-0.9,2025,0.0,N/A,⚪ 數據不足,2026-03,20.19
-47.18,N/A,-353.81000000000006,6807.TW,📉 獲利侵蝕,0.0,峰源-KY,4.69,286.97,-66.84,0.0,0.63,2025,0.0,N/A,⚪ 數據不足,2026-03,-14.72
-12.83,11.87%,-354.47999999999996,3413.TW,📉 獲利侵蝕,0.0,京鼎,21.44,318.21,-36.27,0.0,4.28,2025,0.0,23.90%,⚪ 數據不足,2026-03,26.66
-19.4,N/A,-354.85999999999996,8931.TWO,📉 獲利侵蝕,0.0,大汽電,1.87,306.21,-48.65,0.0,0.38,2025,0.0,N/A,⚪ 數據不足,2026-03,-1.74
10.87,1.57%,-354.98,3704.TW,📉 獲利侵蝕,0.0,合勤控,1.56,296.16,-58.82,0.0,0.29,2025,0.0,30.58%,⚪ 數據不足,2026-03,-2.6
-3800.0,-13.38%,-355.28999999999996,1595.TWO,📉 獲利侵蝕,0.0,川寶,-1.95,237.64,-117.65,0.0,-0.74,2025,0.0,26.86%,⚪ 數據不足,2026-03,-21.77
-1.42,N/A,-355.85,6215.TW,⚠️ 獲利稀釋,0.0,和椿,2.08,572.52,216.67,0.0,1.14,2025,0.0,N/A,⚪ 數據不足,2026-03,50.12
-90.0,1.48%,-356.64,2106.TW,⚠️ 獲利稀釋,0.0,建大,0.13,428.07,71.43,0.0,0.12,2025,0.0,20.30%,⚪ 數據不足,2026-03,-0.7
7.92,7.03%,-357.75,1503.TW,⚠️ 獲利稀釋,0.0,士電,6.27,376.47,18.72,0.0,2.79,2025,0.0,17.20%,⚪ 數據不足,2026-03,6.01
-52.17,N/A,-357.90000000000003,6624.TWO,⚠️ 獲利稀釋,0.0,萬年清,0.36,529.33,171.43,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.21
6.41,N/A,-359.76,6928.TW,📉 獲利侵蝕,0.0,攸泰科技,-0.73,242.37,-117.39,0.0,-0.04,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.54
-63.22,N/A,-360.16,8426.TWO,⚠️ 獲利稀釋,0.0,紅木-KY,1.85,395.54,35.38,0.0,-0.42,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.62
-50.98,5.60%,-360.24,3501.TW,📉 獲利侵蝕,0.0,維熹,3.0,271.35,-88.89,0.0,0.15,2025,0.0,18.84%,⚪ 數據不足,2026-03,-6.46
-32.28,9.93%,-360.24,1537.TW,📉 獲利侵蝕,0.0,廣隆,7.95,346.01,-14.23,0.0,2.11,2025,0.0,18.72%,⚪ 數據不足,2026-03,-18.5
-24.15,9.60%,-360.29999999999995,3004.TW,📉 獲利侵蝕,0.0,豐達科,5.85,356.78,-3.52,0.0,1.92,2025,0.0,24.39%,⚪ 數據不足,2026-03,15.8
-81.13,-4.13%,-360.43,1473.TW,📉 獲利侵蝕,0.0,台南,0.57,315.63,-44.8,0.0,0.69,2025,0.0,13.69%,⚪ 數據不足,2026-03,-10.32
-34.24,7.70%,-360.71,3430.TWO,⚠️ 獲利稀釋,0.0,奇鈦科,3.15,384.64,23.93,0.0,1.45,2025,0.0,23.03%,⚪ 數據不足,2026-03,16.19
30.95,N/A,-361.08,5243.TW,⚠️ 獲利稀釋,0.0,乙盛-KY,4.4,408.08,47.0,0.0,1.47,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.74
-92.73,-1.07%,-361.12,3050.TW,📉 獲利侵蝕,0.0,鈺德,0.04,172.23,-188.89,0.0,-0.07,2025,0.0,27.89%,⚪ 數據不足,2026-03,0.72
41.67,28.21%,-362.65,2449.TW,📉 獲利侵蝕,0.0,京元電子,9.01,315.93,-46.72,0.0,1.87,2025,0.0,37.66%,⚪ 數據不足,2026-03,30.08
23.62,N/A,-363.38,8162.TW,📉 獲利侵蝕,0.0,微矽電子-創,1.57,303.38,-60.0,0.0,0.12,2025,0.0,N/A,⚪ 數據不足,2026-03,19.79
474.47,18.24%,-364.06,3167.TW,⚠️ 獲利稀釋,0.0,大量,8.13,572.88,208.82,0.0,3.19,2025,0.0,42.12%,⚪ 數據不足,2026-03,95.35
-342.86,N/A,-364.25,3027.TW,🔄 轉虧為盈,0.0,盛達,-1.06,280.38,-83.87,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,4.18
21.94,17.08%,-365.02,3044.TW,⚠️ 獲利稀釋,0.0,健鼎,19.45,390.24,25.22,0.0,5.61,2025,0.0,25.47%,⚪ 數據不足,2026-03,11.54
0.46,N/A,-365.13,6153.TW,⚠️ 獲利稀釋,0.0,嘉聯益,-4.38,409.13,44.0,0.0,-0.56,2025,0.0,N/A,⚪ 數據不足,2026-03,-25.69
8.95,12.13%,-368.14,2478.TW,⚠️ 獲利稀釋,0.0,大毅,3.45,396.55,28.41,0.0,1.14,2025,0.0,24.27%,⚪ 數據不足,2026-03,7.81
-23.71,N/A,-368.59999999999997,6155.TW,📉 獲利侵蝕,0.0,鈞寶,0.74,311.46,-57.14,0.0,0.18,2025,0.0,N/A,⚪ 數據不足,2026-03,10.87
-27.19,9.12%,-368.68,2108.TW,⚠️ 獲利稀釋,0.0,南帝,0.83,378.36,9.68,0.0,0.34,2025,0.0,25.29%,⚪ 數據不足,2026-03,-16.0
-152.78,N/A,-369.19,1530.TW,🔄 轉虧為盈,0.0,亞崴,-2.45,474.55,105.36,0.0,0.18,2025,0.0,N/A,⚪ 數據不足,2026-03,0.45
21.07,N/A,-369.86,8936.TWO,⚠️ 獲利稀釋,0.0,國統,4.08,403.64,33.78,0.0,0.99,2025,0.0,N/A,⚪ 數據不足,2026-03,20.29
46.34,-21.05%,-370.95,3057.TW,🔄 轉虧為盈,0.0,喬鼎,-0.88,273.28,-97.67,0.0,0.02,2025,0.0,29.42%,⚪ 數據不足,2026-03,1.86
-47.47,N/A,-371.24,5426.TWO,📉 獲利侵蝕,0.0,振發,0.52,341.24,-30.0,0.0,0.28,2025,0.0,N/A,⚪ 數據不足,2026-03,17.01
-16.96,N/A,-371.5,6924.TW,⚠️ 獲利稀釋,0.0,榮惠-KY創,5.68,442.71,71.21,0.0,2.26,2025,0.0,N/A,⚪ 數據不足,2026-03,-3.92
-47.23,N/A,-372.25,6194.TWO,📉 獲利侵蝕,0.0,育富,2.19,305.92,-66.33,0.0,0.33,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.95
-10.88,2.75%,-372.75,2063.TWO,📉 獲利侵蝕,0.0,世鎧,1.72,336.21,-36.54,0.0,0.33,2025,0.0,17.29%,⚪ 數據不足,2026-03,-13.1
28.57,8.17%,-373.78999999999996,2374.TW,⚠️ 獲利稀釋,0.0,佳能,2.44,507.12,133.33,0.0,0.73,2025,0.0,21.67%,⚪ 數據不足,2026-03,60.25
-50.73,4.13%,-373.94,3206.TWO,📉 獲利侵蝕,0.0,志豐,2.02,315.88,-58.06,0.0,0.26,2025,0.0,21.42%,⚪ 數據不足,2026-03,-13.21
19.85,N/A,-374.61,6474.TWO,📉 獲利侵蝕,0.0,華豫寧,3.49,352.87,-21.74,0.0,0.9,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.94
-9.62,3.94%,-375.40000000000003,1717.TW,⚠️ 獲利稀釋,0.0,長興,1.41,398.73,23.33,0.0,0.37,2025,0.0,21.29%,⚪ 數據不足,2026-03,-7.93
-34.34,6.31%,-375.42,2484.TW,⚠️ 獲利稀釋,0.0,希華,0.65,412.92,37.5,0.0,0.33,2025,0.0,21.81%,⚪ 數據不足,2026-03,10.07
-11.69,N/A,-375.75,8039.TW,⚠️ 獲利稀釋,0.0,台虹,2.07,478.88,103.13,0.0,0.65,2025,0.0,N/A,⚪ 數據不足,2026-03,6.75
12.1,5.81%,-375.76,3026.TW,⚠️ 獲利稀釋,0.0,禾伸堂,6.58,446.0,70.24,0.0,2.86,2025,0.0,17.62%,⚪ 數據不足,2026-03,5.01
-53.89,2.40%,-376.49,3483.TWO,⚠️ 獲利稀釋,0.0,力致,3.74,559.82,183.33,0.0,0.17,2025,0.0,18.01%,⚪ 數據不足,2026-03,0.02
-76.35,N/A,-378.04,6835.TW,📉 獲利侵蝕,0.0,圓裕,0.97,283.66,-94.38,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.38
-27.39,N/A,-379.13,5288.TW,📉 獲利侵蝕,0.0,豐祥-KY,12.25,374.33,-4.8,0.0,3.59,2025,0.0,N/A,⚪ 數據不足,2026-03,-6.57
160.13,N/A,-379.19999999999993,8038.TWO,⚠️ 獲利稀釋,0.0,長園科,0.92,612.53,233.33,0.0,0.24,2025,0.0,N/A,⚪ 數據不足,2026-03,237.84
15.99,N/A,-379.2,8249.TW,📉 獲利侵蝕,0.0,菱光,4.03,316.24,-62.96,0.0,0.37,2025,0.0,N/A,⚪ 數據不足,2026-03,-11.42
-6.72,N/A,-379.52,6753.TW,⚠️ 獲利稀釋,0.0,龍德造船,5.98,461.95,82.43,0.0,2.7,2025,0.0,N/A,⚪ 數據不足,2026-03,2.49
-3.34,4.93%,-380.01,2206.TW,📉 獲利侵蝕,0.0,三陽工業,5.78,368.25,-11.76,0.0,1.37,2025,0.0,18.31%,⚪ 數據不足,2026-03,-4.56
-22.93,6.19%,-380.22999999999996,2115.TW,📉 獲利侵蝕,0.0,六暉-KY,1.58,326.78,-53.45,0.0,0.27,2025,0.0,18.21%,⚪ 數據不足,2026-03,-4.72
-53.88,N/A,-380.58,8349.TWO,⚠️ 獲利稀釋,0.0,�矬�,1.93,382.05,1.47,0.0,0.61,2025,0.0,N/A,⚪ 數據不足,2026-03,-12.83
-14.14,N/A,-380.99,9910.TW,📉 獲利侵蝕,0.0,豐泰,5.1,339.61,-41.38,0.0,0.68,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.54
-10.04,4.42%,-383.32000000000005,3444.TWO,📉 獲利侵蝕,0.0,利機,2.15,335.22,-48.1,0.0,0.41,2025,0.0,18.10%,⚪ 數據不足,2026-03,10.54
-47.52,3.03%,-383.87,4720.TW,📉 獲利侵蝕,0.0,德淵,0.74,344.48,-39.39,0.0,0.2,2025,0.0,23.02%,⚪ 數據不足,2026-03,-2.31
-72.09,N/A,-384.15999999999997,8927.TWO,⚠️ 獲利稀釋,0.0,北基,0.35,734.16,350.0,0.0,0.18,2025,0.0,N/A,⚪ 數據不足,2026-03,-14.5
180.65,N/A,-385.19000000000005,6708.TWO,📉 獲利侵蝕,0.0,天擎,0.25,62.97,-322.22,0.0,-0.2,2025,0.0,N/A,⚪ 數據不足,2026-03,42.33
-73.34,-1.94%,-386.04,2609.TW,📉 獲利侵蝕,0.0,陽明,4.9,304.43,-81.61,0.0,0.41,2025,0.0,5.67%,⚪ 數據不足,2026-03,-26.56
-13.89,-0.45%,-386.2,3015.TW,⚠️ 獲利稀釋,0.0,全漢,1.86,471.2,85.0,0.0,0.37,2025,0.0,17.44%,⚪ 數據不足,2026-03,12.58
457.5,-66.51%,-386.24,2491.TW,⚠️ 獲利稀釋,0.0,吉祥全,1.43,559.52,173.28,0.0,0.85,2025,0.0,43.42%,⚪ 數據不足,2026-03,-10.43
-97.61,N/A,-386.54,6982.TWO,📉 獲利侵蝕,0.0,大井泵浦,0.06,299.04,-87.5,0.0,0.1,2025,0.0,N/A,⚪ 數據不足,2026-03,0.3
248.27,-11.23%,-389.33000000000004,3609.TWO,📉 獲利侵蝕,0.0,三一東林,6.42,371.35,-17.98,0.0,-1.05,2025,0.0,8.05%,⚪ 數據不足,2026-03,70.72
-190.0,1.17%,-390.0,3380.TW,🔄 轉虧為盈,0.0,明泰,-0.36,540.0,150.0,0.0,0.1,2025,0.0,18.44%,⚪ 數據不足,2026-03,4.75
4.58,10.58%,-390.3,3045.TW,⚠️ 獲利稀釋,0.0,台灣大,4.77,403.57,13.27,0.0,1.37,2025,0.0,19.71%,⚪ 數據不足,2026-03,-0.31
-67.92,N/A,-390.48,2065.TWO,⚠️ 獲利稀釋,0.0,世豐,1.12,404.06,13.58,0.0,0.92,2025,0.0,N/A,⚪ 數據不足,2026-03,-10.76
-69.73,N/A,-391.2,7743.TWO,📉 獲利侵蝕,0.0,金利食安,0.57,332.87,-58.33,0.0,0.05,2025,0.0,N/A,⚪ 數據不足,2026-03,6.19
-60.0,N/A,-391.4,4729.TWO,📉 獲利侵蝕,0.0,熒茂,0.16,327.76,-63.64,0.0,0.04,2025,0.0,N/A,⚪ 數據不足,2026-03,8.46
10.62,N/A,-391.52,3402.TWO,📉 獲利侵蝕,0.0,漢科,7.5,381.69,-9.83,0.0,1.56,2025,0.0,N/A,⚪ 數據不足,2026-03,-4.4
43.01,N/A,-392.18,4979.TWO,⚠️ 獲利稀釋,0.0,華星光,5.43,398.1,5.92,0.0,1.62,2025,0.0,N/A,⚪ 數據不足,2026-03,27.06
-410.42,-6.90%,-392.45,2457.TW,📉 獲利侵蝕,0.0,飛宏,-1.48,389.42,-3.03,0.0,-0.34,2025,0.0,21.21%,⚪ 數據不足,2026-03,-10.11
-46.94,N/A,-392.65,4535.TWO,📉 獲利侵蝕,0.0,至興,1.3,342.65,-50.0,0.0,0.29,2025,0.0,N/A,⚪ 數據不足,2026-03,-13.43
-74.05,8.41%,-392.97,3597.TWO,📉 獲利侵蝕,0.0,映興,0.34,337.41,-55.56,0.0,0.08,2025,0.0,25.04%,⚪ 數據不足,2026-03,16.57
74.89,5.06%,-393.32,3605.TW,📉 獲利侵蝕,0.0,宏致,4.35,343.32,-50.0,0.0,0.67,2025,0.0,26.65%,⚪ 數據不足,2026-03,11.14
-24.32,-46.94%,-394.19,2939.TW,⚠️ 獲利稀釋,0.0,永邑-KY,-3.68,408.48,14.29,0.0,-0.3,2025,0.0,8.14%,⚪ 數據不足,2026-03,-0.82
-121.74,N/A,-394.41,8024.TWO,📉 獲利侵蝕,0.0,佑華,-2.55,394.41,0.0,0.0,-0.55,2025,0.0,N/A,⚪ 數據不足,2026-03,-31.37
-112.91,-47.25%,-395.32000000000005,4113.TWO,🌑 雙重衰退,0.0,聯上,-0.43,-71.35,-466.67,0.0,-0.22,2025,0.0,37.85%,⚪ 數據不足,2026-03,-89.32
-17.06,N/A,-395.65999999999997,6768.TW,📉 獲利侵蝕,0.0,志強-KY,6.77,340.44,-55.22,0.0,1.2,2025,0.0,N/A,⚪ 數據不足,2026-03,10.46
55.31,N/A,-395.68,6294.TWO,📉 獲利侵蝕,0.0,智基,2.78,208.18,-187.5,0.0,-0.07,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.81
-14.96,N/A,-396.01,6890.TW,📉 獲利侵蝕,0.0,來億-KY,13.02,316.5,-79.51,0.0,0.75,2025,0.0,N/A,⚪ 數據不足,2026-03,5.05
-2.36,N/A,-396.06,6235.TW,📉 獲利侵蝕,0.0,華孚,2.9,344.45,-51.61,0.0,0.3,2025,0.0,N/A,⚪ 數據不足,2026-03,13.71
67.24,N/A,-397.4,4430.TWO,🔄 轉虧為盈,0.0,耀億,-0.19,374.82,-22.58,0.0,0.24,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.42
26.79,N/A,-397.88,8086.TWO,⚠️ 獲利稀釋,0.0,宏捷科,3.36,657.4,259.52,0.0,1.51,2025,0.0,N/A,⚪ 數據不足,2026-03,-7.61
3072.73,8.52%,-398.64000000000004,3189.TW,⚠️ 獲利稀釋,0.0,景碩,3.51,471.97,73.33,0.0,1.17,2025,0.0,22.14%,⚪ 數據不足,2026-03,28.87
-20.13,8.28%,-398.93,1709.TW,⚠️ 獲利稀釋,0.0,和益,1.23,438.93,40.0,0.0,0.55,2025,0.0,17.58%,⚪ 數據不足,2026-03,-12.57
77.66,N/A,-399.15999999999997,8210.TW,⚠️ 獲利稀釋,0.0,勤誠,29.06,492.63,93.47,0.0,10.73,2025,0.0,N/A,⚪ 數據不足,2026-03,51.55
23.4,N/A,-400.02,4950.TWO,🔄 轉虧為盈,0.0,金耘國際,-0.36,586.98,186.96,0.0,0.2,2025,0.0,N/A,⚪ 數據不足,2026-03,191.86
-276.79,N/A,-400.92,6854.TW,📉 獲利侵蝕,0.0,錼創科技-KY創,-1.02,14.56,-386.36,0.0,-2.14,2025,0.0,N/A,⚪ 數據不足,2026-03,-23.56
-44.44,-80.56%,-401.32,4402.TWO,📉 獲利侵蝕,0.0,郡都開發,-0.13,334.65,-66.67,0.0,-0.05,2025,0.0,15.04%,⚪ 數據不足,2026-03,28.81
18.07,6.82%,-401.76000000000005,3037.TW,⚠️ 獲利稀釋,0.0,欣興,4.38,830.09,428.33,0.0,3.28,2025,0.0,15.77%,⚪ 數據不足,2026-03,13.75
54.05,N/A,-402.18,5276.TWO,⚠️ 獲利稀釋,0.0,達輝-KY,1.14,474.91,72.73,0.0,0.57,2025,0.0,N/A,⚪ 數據不足,2026-03,3.13
-68.29,5.53%,-402.75,2611.TW,⚠️ 獲利稀釋,0.0,志信,0.52,557.65,154.9,0.0,0.28,2025,0.0,37.12%,⚪ 數據不足,2026-03,-2.19
1000.0,N/A,-402.80999999999995,5488.TWO,⚠️ 獲利稀釋,0.0,松普,0.11,752.81,350.0,0.0,0.09,2025,0.0,N/A,⚪ 數據不足,2026-03,-8.11
-74.48,6.05%,-403.37,3003.TW,⚠️ 獲利稀釋,0.0,健和興,0.99,407.81,4.44,0.0,0.47,2025,0.0,21.28%,⚪ 數據不足,2026-03,-3.28
-41.88,3.55%,-403.44,4566.TW,📉 獲利侵蝕,0.0,時碩工業,1.36,349.69,-53.75,0.0,0.37,2025,0.0,22.67%,⚪ 數據不足,2026-03,3.73
5.99,N/A,-403.49,6803.TWO,⚠️ 獲利稀釋,0.0,崑鼎,18.44,403.93,0.44,0.0,4.54,2025,0.0,N/A,⚪ 數據不足,2026-03,13.2
10.77,N/A,-403.8,6133.TW,⚠️ 獲利稀釋,0.0,金橋,0.72,412.13,8.33,0.0,0.13,2025,0.0,N/A,⚪ 數據不足,2026-03,17.93
-10.78,N/A,-404.41,6884.TWO,📉 獲利侵蝕,0.0,海柏特,2.05,404.41,0.0,0.0,0.42,2025,0.0,N/A,⚪ 數據不足,2026-03,1.55
-79.5,N/A,-404.69000000000005,4907.TWO,⚠️ 獲利稀釋,0.0,富宇,1.23,1224.69,820.0,0.0,2.76,2025,0.0,N/A,⚪ 數據不足,2026-03,-72.18
-19.59,1.24%,-405.93,1735.TW,⚠️ 獲利稀釋,0.0,日勝化,0.78,423.58,17.65,0.0,0.2,2025,0.0,19.87%,⚪ 數據不足,2026-03,-12.95
39.39,N/A,-406.05,6667.TWO,⚠️ 獲利稀釋,0.0,信紘科,13.77,414.73,8.68,0.0,3.63,2025,0.0,N/A,⚪ 數據不足,2026-03,75.17
10.29,-478.52%,-406.06,4743.TWO,⚠️ 獲利稀釋,0.0,合一,-2.18,414.88,8.82,0.0,-0.31,2025,0.0,41.13%,⚪ 數據不足,2026-03,9.49
-40.24,N/A,-407.8,6176.TW,📉 獲利侵蝕,0.0,瑞儀,9.4,404.8,-3.0,0.0,2.29,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.52
-126.47,N/A,-407.82,9950.TWO,📉 獲利侵蝕,0.0,萬國通,-0.27,286.39,-121.43,0.0,-0.03,2025,0.0,N/A,⚪ 數據不足,2026-03,-17.71
-64.1,10.88%,-408.66999999999996,1776.TW,⚠️ 獲利稀釋,0.0,展宇,0.28,558.67,150.0,0.0,0.35,2025,0.0,22.50%,⚪ 數據不足,2026-03,-15.76
-64.42,1.41%,-408.66999999999996,2235.TWO,📉 獲利侵蝕,0.0,謚源,0.95,360.59,-48.08,0.0,0.27,2025,0.0,16.15%,⚪ 數據不足,2026-03,-6.01
-11.39,9.90%,-408.67,4441.TW,⚠️ 獲利稀釋,0.0,振大環球,14.79,410.79,2.12,0.0,4.81,2025,0.0,24.81%,⚪ 數據不足,2026-03,28.28
9.24,10.13%,-409.07,3443.TW,⚠️ 獲利稀釋,0.0,創意,28.13,480.34,71.27,0.0,12.28,2025,0.0,19.04%,⚪ 數據不足,2026-03,36.32
18.81,7.19%,-410.07000000000005,2208.TW,🔄 轉虧為盈,0.0,台船,-1.77,520.84,110.77,0.0,0.07,2025,0.0,11.98%,⚪ 數據不足,2026-03,50.27
-20.6,N/A,-410.11,6548.TWO,⚠️ 獲利稀釋,0.0,長科*,1.63,421.47,11.36,0.0,0.51,2025,0.0,N/A,⚪ 數據不足,2026-03,12.02
-40.13,N/A,-410.32,7718.TWO,⚠️ 獲利稀釋,0.0,友鋮,3.75,471.19,60.87,0.0,1.5,2025,0.0,N/A,⚪ 數據不足,2026-03,1.44
-70.28,9.53%,-410.77,4912.TW,⚠️ 獲利稀釋,0.0,聯德控股-KY,1.98,426.7,15.93,0.0,1.35,2025,0.0,22.10%,⚪ 數據不足,2026-03,10.44
-79.87,12.04%,-411.77000000000004,4119.TW,📉 獲利侵蝕,0.0,旭富,0.9,374.73,-37.04,0.0,0.17,2025,0.0,28.02%,⚪ 數據不足,2026-03,-11.81
-42.42,1.74%,-413.58,1809.TW,📉 獲利侵蝕,0.0,中釉,0.19,413.58,0.0,0.0,0.05,2025,0.0,21.38%,⚪ 數據不足,2026-03,3.41
10.59,N/A,-414.90999999999997,6414.TW,📉 獲利侵蝕,0.0,樺漢,23.26,400.46,-14.45,0.0,5.15,2025,0.0,N/A,⚪ 數據不足,2026-03,-2.8
6.99,3.22%,-415.94,2427.TW,📉 獲利侵蝕,0.0,三商電,1.53,368.77,-47.17,0.0,0.28,2025,0.0,16.95%,⚪ 數據不足,2026-03,33.95
-14.34,N/A,-416.09999999999997,9931.TW,📉 獲利侵蝕,0.0,欣高,2.45,406.89,-9.21,0.0,0.69,2025,0.0,N/A,⚪ 數據不足,2026-03,-19.51
28.09,10.49%,-417.82,2301.TW,⚠️ 獲利稀釋,0.0,光寶科,6.64,427.96,10.14,0.0,1.66,2025,0.0,21.72%,⚪ 數據不足,2026-03,21.11
151.41,N/A,-417.94000000000005,6831.TW,⚠️ 獲利稀釋,0.0,邁科,4.94,617.94,200.0,0.0,0.66,2025,0.0,N/A,⚪ 數據不足,2026-03,84.7
-40.47,4.40%,-418.01,3338.TW,📉 獲利侵蝕,0.0,泰碩,1.8,361.34,-56.67,0.0,0.27,2025,0.0,21.43%,⚪ 數據不足,2026-03,-3.54
-94.72,N/A,-420.65000000000003,6441.TWO,📉 獲利侵蝕,0.0,廣錠,-5.16,311.42,-109.23,0.0,-1.36,2025,0.0,N/A,⚪ 數據不足,2026-03,-56.46
-124.23,-11.28%,-421.78,4923.TWO,🔄 轉虧為盈,0.0,力士,-5.26,527.37,105.59,0.0,0.1,2025,0.0,25.62%,⚪ 數據不足,2026-03,10.31
-32.79,N/A,-421.85,6147.TWO,📉 獲利侵蝕,0.0,頎邦,3.74,387.41,-34.44,0.0,0.59,2025,0.0,N/A,⚪ 數據不足,2026-03,5.49
-20.92,N/A,-423.15,9933.TW,⚠️ 獲利稀釋,0.0,中鼎,1.91,589.15,166.0,0.0,1.0,2025,0.0,N/A,⚪ 數據不足,2026-03,-23.41
27.76,0.40%,-424.75,3558.TWO,📉 獲利侵蝕,0.0,神準,5.2,328.63,-96.12,0.0,0.1,2025,0.0,14.36%,⚪ 數據不足,2026-03,25.46
-48.36,N/A,-426.49,8928.TWO,📉 獲利侵蝕,0.0,鉅明,1.42,370.49,-56.0,0.0,0.66,2025,0.0,N/A,⚪ 數據不足,2026-03,7.97
-40.72,N/A,-427.64,6629.TWO,⚠️ 獲利稀釋,0.0,泰金-KY,6.46,460.73,33.09,0.0,3.58,2025,0.0,N/A,⚪ 數據不足,2026-03,7.66
-1011.11,-7.81%,-428.18,1324.TW,⚠️ 獲利稀釋,0.0,地球,-0.82,453.18,25.0,0.0,-0.06,2025,0.0,11.27%,⚪ 數據不足,2026-03,-7.7
-56.49,0.28%,-428.34,3552.TWO,📉 獲利侵蝕,0.0,同致,0.67,339.45,-88.89,0.0,0.01,2025,0.0,19.47%,⚪ 數據不足,2026-03,-0.85
-77.05,N/A,-428.46000000000004,6244.TWO,📉 獲利侵蝕,0.0,茂迪,0.14,399.05,-29.41,0.0,0.12,2025,0.0,N/A,⚪ 數據不足,2026-03,-5.05
36.94,7.94%,-429.73,3171.TWO,⚠️ 獲利稀釋,0.0,炎洲流通,4.3,517.89,88.16,0.0,1.44,2025,0.0,25.09%,⚪ 數據不足,2026-03,32.43
377.27,7.74%,-430.08000000000004,4764.TW,⚠️ 獲利稀釋,0.0,雙鍵,1.22,608.46,178.38,0.0,1.03,2025,0.0,23.49%,⚪ 數據不足,2026-03,5.46
107.41,2.26%,-430.55,2465.TW,⚠️ 獲利稀釋,0.0,麗臺,0.43,809.72,379.17,0.0,1.15,2025,0.0,10.44%,⚪ 數據不足,2026-03,5.42
27.67,N/A,-431.0,7703.TWO,📉 獲利侵蝕,0.0,銳澤,8.72,386.1,-44.9,0.0,1.08,2025,0.0,N/A,⚪ 數據不足,2026-03,31.42
-44.12,0.61%,-431.11,3467.TWO,⚠️ 獲利稀釋,0.0,台灣精材,0.58,489.0,57.89,0.0,0.3,2025,0.0,19.12%,⚪ 數據不足,2026-03,-0.57
126.0,27.02%,-432.14,4530.TWO,🏰 高護城河,0.0,宏易,0.34,246.43,-185.71,0.0,-0.2,2025,0.0,52.20%,⚪ 數據不足,2026-03,455.57
