正在分析 1168 檔標的，並同步產出 TXT, CSV 與 JSON 對照表...
股票代號 (Stock)  最佳週期 (Best Period)  勝率 (Win Rate%)  總報酬率 (Total Return%)  最大回撤 (MDD%)  夏普比率 (Sharpe Ratio)  獲利因子 (Profit Factor)  交易次數 (Trades) 狀態 (Status)
     2363.TW                 240           29.27                362.94       -22.45                 0.18                  3.92             41        ☁ 觀望
     2351.TW                 120           25.00                362.45        -7.37                 0.18                  3.86             36        ☁ 觀望
    6265.TWO                 120           27.45                362.37       -29.31                 0.15                  3.82             51        📈 持有
    6237.TWO                 240           23.33                358.09       -45.32                 0.16                  4.26             30        ☁ 觀望
    5289.TWO                  20           36.36                358.08       -11.43                 0.24                  2.60            132        📈 持有
     1609.TW                 240           33.33                354.75       125.69                 0.30                  5.82             21        ☁ 觀望
    8183.TWO                 240           28.57                354.02       -13.68                 0.22                  4.47             28        ☁ 觀望
    8086.TWO                 120           40.91                351.78       190.46                 0.23                  3.76             44        📈 持有
     3006.TW                 240           38.46                349.85        -2.70                 0.21                  7.84             26        📈 持有
    5340.TWO                 120           24.53                349.77       -36.53                 0.17                  2.93             53        📈 持有
     4943.TW                 120           45.24                349.55         6.40                 0.18                  3.43             42        📈 持有
    6276.TWO                  60           50.00                349.09       -24.96                 0.25                  3.18             52        ☁ 觀望
     8021.TW                 120           32.14                347.30       -75.01                 0.18                  3.68             56        📈 持有
     8112.TW                 120           30.00                346.00       -28.48                 0.27                  6.50             40        📈 持有
    8908.TWO                 240           23.08                345.67       -10.39                 0.18                  8.76             26        📈 持有
     3029.TW                 240           42.42                343.99       -35.02                 0.22                  5.14             33        ☁ 觀望
     3167.TW                 240           33.33                342.41       -30.30                 0.31                  5.23             24        📈 持有
     3530.TW                 240           34.62                342.20         3.45                 0.19                  4.30             26        ☁ 觀望
     2014.TW                  60           17.65                340.27       -44.56                 0.08                  2.50             68        📈 持有
     2449.TW                 120           33.33                339.41       -38.63                 0.22                  3.84             54        📈 持有
    3379.TWO                 240           36.36                339.39      -125.38                 0.11                  2.88             44        ☁ 觀望
     3231.TW                 240           38.89                337.78       -19.72                 0.17                  5.43             36        📈 持有
     3535.TW                 120           32.20                336.12       -22.29                 0.24                  3.40             59        📈 持有
     9906.TW                 240           40.00                335.64       -50.95                 0.23                  5.26             20        ☁ 觀望
    3707.TWO                 120           32.61                334.18       -33.01                 0.16                  3.07             46        📈 持有
     3532.TW                  10           33.82                332.41       -20.85                 0.14                  1.81            204        ☁ 觀望
    8089.TWO                 120           31.58                327.57       -65.94                 0.19                  5.76             19        ☁ 觀望
    1815.TWO                 240           34.48                326.42       -11.05                 0.21                  7.29             29        📈 持有
     6443.TW                 120           21.21                325.72      -131.75                 0.09                  2.36             66        📈 持有
    4304.TWO                  20           36.42                324.23       -30.64                 0.09                  1.63            162        📈 持有
     2303.TW                 240           25.00                319.11       -31.01                 0.18                  6.98             28        📈 持有
    8111.TWO                 240           34.29                317.02        -9.74                 0.24                  3.85             35        📈 持有
     2330.TW                 240           50.00                312.57       -16.82                 0.34                  6.86             24        📈 持有
     1727.TW                 120           31.25                310.65       -20.98                 0.14                  4.04             48        📈 持有
     2376.TW                  60           28.24                308.43       -18.11                 0.13                  2.73             85        ☁ 觀望
     2421.TW                 240           42.31                307.44        -1.73                 0.28                  5.45             26        📈 持有
    3483.TWO                 120           28.57                306.52       -14.57                 0.20                  3.28             42        ☁ 觀望
    4721.TWO                 240           16.13                305.71       -29.98                 0.17                  3.36             31        📈 持有
    4542.TWO                 120           32.14                305.43       -11.26                 0.19                  3.19             56        📈 持有
     3305.TW                 120           35.90                305.35       -27.31                 0.24                  4.49             39        ☁ 觀望
     3450.TW                 240           31.71                304.77       -28.84                 0.15                  3.05             41        📈 持有
     2329.TW                 120           38.10                303.73      -100.59                 0.18                  3.29             42        📈 持有
     2457.TW                  60           20.83                302.33       -82.61                 0.10                  2.28             72        📈 持有
     6191.TW                 240           48.57                301.85        -6.02                 0.31                  5.27             35        📈 持有
     6655.TW                 120           30.56                299.73       -11.03                 0.16                  7.57             36        📈 持有
     6949.TW                   5           27.91                299.69        87.79                 0.27                  4.25             43        ☁ 觀望
     8033.TW                  60           29.29                299.20      -103.84                 0.11                  2.24             99        📈 持有
    5864.TWO                  60           27.27                299.20       -42.86                 0.17                  3.66             88        📈 持有
    3163.TWO                 240           37.50                298.22       -50.78                 0.18                  5.06             24        📈 持有
    3264.TWO                 120           30.43                297.27       -41.18                 0.24                  3.50             46        📈 持有
    8043.TWO                 120           25.42                297.03        -7.55                 0.15                  3.24             59        📈 持有
     5284.TW                 240           36.84                296.15        -6.38                 0.29                  9.64             19        📈 持有
    4903.TWO                  10           29.08                294.77       -24.70                 0.09                  1.60            196        📈 持有
     4722.TW                 120           23.26                291.77        14.42                 0.26                  5.46             43        📈 持有
   00673R.TW                  60           30.43                291.56       -16.61                 0.11                  2.78             69        ☁ 觀望
    3169.TWO                 240           33.33                290.32       -33.82                 0.15                  4.00             39        ☁ 觀望
    6138.TWO                 120           48.65                289.07       -25.40                 0.26                  4.47             37        📈 持有
     6426.TW                  10           38.21                288.92       -76.21                 0.10                  1.64            212        📈 持有
    3105.TWO                 120           37.04                287.95       -18.86                 0.17                  2.69             54        📈 持有
     3005.TW                 240           37.50                287.62        27.79                 0.27                  6.73             40        📈 持有
    6560.TWO                  20           31.37                285.56        -7.07                 0.13                  2.26            102        📈 持有
    5386.TWO                  10           33.18                283.37       -42.95                 0.08                  1.49            223        📈 持有
    6588.TWO                  60           36.07                282.20       219.65                 0.13                  2.86             61        📈 持有
     4739.TW                 120           33.33                282.14        45.79                 0.21                  3.54             42        📈 持有
    5498.TWO                  10           25.94                281.09       -45.11                 0.10                  1.68            212        📈 持有
     2480.TW                 240           25.93                279.79       -31.52                 0.30                  6.64             27        📈 持有
     3019.TW                 240           32.35                278.99       -10.72                 0.20                  4.11             34        ☁ 觀望
    3491.TWO                 120           29.69                278.56       -34.10                 0.16                  2.37             64        📈 持有
    8299.TWO                 120           31.58                278.46       -58.31                 0.14                  2.37             57        📈 持有
     2059.TW                 240           22.50                277.74       -63.34                 0.19                  4.57             40        📈 持有
     2379.TW                 120           43.18                277.72         2.25                 0.23                  3.49             44        ☁ 觀望
     3032.TW                 240           37.50                277.28        -4.15                 0.27                  4.12             32        ☁ 觀望
    6104.TWO                  60           31.65                277.20         9.40                 0.13                  2.23             79        📈 持有
    4946.TWO                  60           18.75                275.70      -188.28                 0.09                  1.87             80        📈 持有
    3526.TWO                 120           28.89                275.41       -15.81                 0.18                  3.08             45        📈 持有
     1597.TW                 120           28.07                274.63       -16.62                 0.12                  2.67             57        ☁ 觀望
     1503.TW                 240           31.82                274.03        -8.65                 0.22                  7.37             22        📈 持有
     3545.TW                 240           37.04                273.48       -31.85                 0.17                  4.17             27        ☁ 觀望
    3078.TWO                  60           32.81                270.07       -14.67                 0.16                  2.82             64        ☁ 觀望
     3168.TW                 120           40.43                269.71        -0.49                 0.27                  3.43             47        ☁ 觀望
     1477.TW                 120           34.38                269.47        -0.83                 0.29                  4.94             32        📈 持有
    6125.TWO                 240           29.55                269.41       -45.57                 0.17                  3.64             44        ☁ 觀望
    6620.TWO                  20           35.80                265.16       -49.28                 0.15                  2.31             81        ☁ 觀望
     3090.TW                 240           32.14                265.00        -4.45                 0.23                  6.52             28        📈 持有
     1229.TW                 240           46.67                263.20        -1.65                 0.41                 17.17             15        ☁ 觀望
    3713.TWO                  20           25.00                262.93        -7.56                 0.09                  2.55             72        ☁ 觀望
     1802.TW                 120           23.81                262.23       -18.24                 0.20                  3.29             42        📈 持有
     2454.TW                 240           21.74                262.13       -16.74                 0.24                  4.42             23        📈 持有
   00631L.TW                 240           24.00                261.74       -11.23                 0.24                  4.27             25        📈 持有
    8444.TWO                 240           30.00                260.89       260.89                 0.28                  6.40             10        ☁ 觀望
     1560.TW                 120           32.43                260.14       -20.11                 0.24                  3.27             37        📈 持有
     5607.TW                 240           28.95                259.87        -8.70                 0.17                  6.21             38        📈 持有
     2493.TW                 240           22.22                259.26        -7.78                 0.22                  6.18             18        📈 持有
     5222.TW                 240           27.03                257.85       -50.18                 0.17                  2.99             37        📈 持有
     1612.TW                 240           33.33                256.63        -5.11                 0.24                  5.81             21        📈 持有
     3701.TW                  20           28.85                256.22      -152.06                 0.04                  1.52            208        📈 持有
    3430.TWO                 120           26.19                256.04       -36.94                 0.16                  3.08             42        📈 持有
    1294.TWO                  60           36.84                255.45        -6.61                 0.30                  8.99             19        📈 持有
     2337.TW                  60           29.59                255.43       -31.97                 0.07                  1.89             98        📈 持有
     6213.TW                 240           43.75                254.25       -13.56                 0.21                  4.80             32        📈 持有
     2031.TW                 240           33.33                254.16       -10.83                 0.41                  8.68             12        ☁ 觀望
    6643.TWO                 120           48.65                253.40       -12.89                 0.17                  3.65             37        ☁ 觀望
     4540.TW                  60           31.58                253.36       -16.43                 0.10                  2.67             57        📈 持有
    4744.TWO                  20           35.21                250.91       -20.64                 0.08                  1.89            142        📈 持有
     2382.TW                 240           35.14                249.16       -11.70                 0.19                  5.11             37        📈 持有
     3023.TW                 240           38.46                248.61        -4.51                 0.24                  4.36             26        ☁ 觀望
    8027.TWO                  60           28.75                248.53         5.69                 0.13                  2.04             80        ☁ 觀望
    6568.TWO                  20           43.27                246.42        14.06                 0.14                  2.25            104        📈 持有
     2313.TW                 120           29.23                245.88       -36.27                 0.16                  2.89             65        📈 持有
     4562.TW                 120           19.05                244.99       -20.96                 0.13                  3.86             42        ☁ 觀望
     1513.TW                 120           30.00                244.11       -53.13                 0.15                  2.74             70        ☁ 觀望
     4755.TW                  60           25.71                243.91       -22.66                 0.15                  3.02             70        📈 持有
     6491.TW                 120           29.55                243.85       -18.45                 0.16                  3.30             44        ☁ 觀望
    6130.TWO                  20           36.54                242.59       -62.77                 0.08                  1.68            156        ☁ 觀望
     3583.TW                  60           35.82                241.70        -4.82                 0.16                  2.28             67        📈 持有
     5484.TW                  10           30.37                241.67       -59.24                 0.08                  1.57            214        ☁ 觀望
     2481.TW                 120           24.32                240.44       -37.90                 0.13                  2.14             74        📈 持有
    3374.TWO                  20           36.55                240.37        -8.24                 0.13                  1.68            145        ☁ 觀望
     1605.TW                 120           23.08                240.01       -30.58                 0.23                  3.01             52        📈 持有
     6257.TW                 120           41.67                239.95       -28.95                 0.32                  3.88             36        📈 持有
   00663L.TW                  10           42.28                239.58       -12.69                 0.22                  2.14            149        📈 持有
    6186.TWO                 240           24.24                237.57       -11.77                 0.19                  4.26             33        ☁ 觀望
     6196.TW                 240           30.00                236.00       -13.13                 0.23                  3.41             30        📈 持有
     5469.TW                  20           37.72                235.92        -4.50                 0.19                  1.96            114        ☁ 觀望
     2365.TW                 120           19.72                235.66       -61.30                 0.08                  2.23             71        ☁ 觀望
     2388.TW                  10           25.43                235.25      -107.83                 0.05                  1.35            232        ☁ 觀望
    3689.TWO                  10           39.31                233.80       -27.53                 0.16                  1.76            173        ☁ 觀望
    6785.TWO                 240           11.11                233.39       -23.83                 0.32                 10.80              9        📈 持有
     2460.TW                  60           30.19                233.18       -28.29                 0.12                  2.50             53        📈 持有
     2316.TW                  20           36.05                233.07       -19.28                 0.11                  1.73            147        ☁ 觀望
     4912.TW                 240           39.39                232.29        -4.37                 0.33                  4.67             33        ☁ 觀望
     1773.TW                  60           37.14                231.87       -20.86                 0.21                  3.84             70        📈 持有
     4919.TW                 120           31.71                231.70       -17.56                 0.16                  2.73             41        📈 持有
     6515.TW                 120           40.00                231.60       -55.91                 0.20                  3.78             35        📈 持有
     3042.TW                 240           35.48                231.38        -6.07                 0.21                  6.51             31        ☁ 觀望
    3213.TWO                 120           30.30                231.32       -26.77                 0.21                  3.46             33        ☁ 觀望
     1309.TW                 240           43.75                230.46       -17.17                 0.23                  4.83             16        ☁ 觀望
    8930.TWO                 120           28.30                230.45       -21.87                 0.19                  3.86             53        📈 持有
     3706.TW                  10           37.10                230.21       -28.96                 0.15                  1.95            186        📈 持有
    6535.TWO                 240           37.21                230.15      -138.89                 0.10                  2.29             43        ☁ 觀望
    3552.TWO                  20           30.89                229.94       -25.49                 0.08                  1.63            123        ☁ 觀望
    6584.TWO                  10           36.73                229.12       -23.05                 0.12                  1.92            147        ☁ 觀望
    00757.TW                 240           42.86                229.05       -10.18                 0.56                 15.52              7        📈 持有
    2641.TWO                  60           35.14                228.64       -61.19                 0.09                  2.21             74        ☁ 觀望
     3014.TW                  60           32.05                227.44       -13.35                 0.16                  2.57             78        ☁ 觀望
     2236.TW                 120           30.61                226.69        -4.44                 0.16                  2.34             49        📈 持有
     1436.TW                 240           34.62                226.05       -17.50                 0.29                  9.44             26        ☁ 觀望
    4768.TWO                  20           43.42                225.24       -28.74                 0.20                  2.52             76        📈 持有
     3036.TW                 120           34.88                224.66        -0.23                 0.24                  4.09             43        📈 持有
    1569.TWO                 240           31.25                224.58        -5.02                 0.19                  2.85             32        ☁ 觀望
    3444.TWO                 240           50.00                223.00        -9.04                 0.44                  7.72             18        ☁ 觀望
     2108.TW                  60           33.33                222.56        -2.41                 0.19                  3.09             54        📈 持有
     3588.TW                 120           21.43                222.33      -125.05                 0.08                  1.87             56        📈 持有
    5483.TWO                  20           39.52                222.14       -26.66                 0.18                  1.98            124        ☁ 觀望
     6176.TW                 120           37.50                222.13       -14.32                 0.21                  3.47             40        ☁ 觀望
     3018.TW                  60           30.77                221.97       -28.59                 0.08                  1.85             65        📈 持有
    8087.TWO                 240           33.33                221.48       -35.63                 0.12                  2.64             48        ☁ 觀望
     5292.TW                 120           31.25                221.34        78.79                 0.27                  4.88             32        📈 持有
     2369.TW                 120           30.77                221.04       -10.59                 0.20                  2.80             39        📈 持有
     3708.TW                  60           33.33                220.33       -12.28                 0.13                  1.95             81        📈 持有
    5474.TWO                 120           33.87                214.75       -10.75                 0.16                  2.28             62        ☁ 觀望
     2027.TW                 240           21.21                214.23       -29.67                 0.15                  3.28             33        ☁ 觀望
    6190.TWO                 120           32.79                214.11       -12.83                 0.18                  2.49             61        ☁ 觀望
    6182.TWO                  60           36.00                213.64       -17.46                 0.15                  2.13             75        📈 持有
     2387.TW                 240           28.00                212.83       -62.88                 0.18                  3.15             25        ☁ 觀望
    4534.TWO                 120           22.92                212.80       -26.28                 0.14                  2.17             48        📈 持有
    4749.TWO                  10           43.28                212.34        -2.57                 0.23                  2.61             67        📈 持有
    6679.TWO                 240           25.00                211.84       -13.13                 0.38                  9.49              8        ☁ 觀望
    6667.TWO                  10           35.86                211.70       -10.49                 0.12                  1.77            145        📈 持有
     3025.TW                 240           30.77                211.53       -30.48                 0.16                  2.70             39        ☁ 觀望
    2072.TWO                  60           37.50                210.59       -23.56                 0.18                  4.08             32        📈 持有
    5371.TWO                  20           31.62                210.33       -16.22                 0.15                  1.78            136        ☁ 觀望
     3413.TW                  20           37.50                209.17       -11.88                 0.14                  1.76            136        📈 持有
    6517.TWO                 240           23.08                208.33        -0.50                 0.22                  4.25             13        ☁ 觀望
     2429.TW                 240           22.50                208.06      -140.95                 0.10                  2.26             40        📈 持有
    3152.TWO                 120           32.56                207.63        -1.00                 0.21                  2.81             43        📈 持有
     3135.TW                  20           34.69                207.50       -31.38                 0.13                  3.19             49        ☁ 觀望
     4583.TW                 240            7.14                206.10       -27.34                 0.23                  6.86             14        ☁ 觀望
     6695.TW                  60           30.00                203.34       -11.73                 0.13                  2.89             50        ☁ 觀望
     2428.TW                 240           41.18                203.31        -1.57                 0.24                  5.21             34        📈 持有
    6716.TWO                 240           44.44                203.22        -4.64                 0.31                  6.46              9        📈 持有
     2360.TW                  60           33.80                203.20       -10.62                 0.19                  2.10             71        📈 持有
     3645.TW                  10           38.76                202.77       -10.10                 0.09                  1.45            209        📈 持有
    6761.TWO                 120           43.48                202.66       -13.64                 0.25                  4.35             23        📈 持有
     2022.TW                 120           28.95                202.59       -15.06                 0.15                  3.31             38        📈 持有
    4939.TWO                 120           17.07                202.13       -24.06                 0.16                  2.33             41        📈 持有
    8088.TWO                 120           26.92                201.78       -31.77                 0.15                  2.16             52        📈 持有
    3236.TWO                 120           22.22                201.75       -75.26                 0.10                  2.03             54        📈 持有
    6290.TWO                  60           31.46                200.61       -19.67                 0.12                  1.82             89        📈 持有
     3338.TW                  60           24.68                199.50       -34.95                 0.10                  1.90             77        📈 持有
    6629.TWO                  60           33.33                199.22       -12.21                 0.16                  3.70             45        ☁ 觀望
    3629.TWO                   5           32.69                198.61       -13.23                 0.06                  1.22            309        ☁ 觀望
    3178.TWO                  20           32.39                198.55       -29.96                 0.09                  1.55            142        ☁ 觀望
     2338.TW                 240           34.78                198.38       -23.03                 0.15                  2.70             46        📈 持有
    3081.TWO                  10           28.86                198.25       -76.51                 0.06                  1.36            201        📈 持有
