正在分析 1168 檔標的，並同步產出 TXT, CSV 與 JSON 對照表...
股票代號 (Stock)  最佳週期 (Best Period)  勝率 (Win Rate%)  總報酬率 (Total Return%)  最大回撤 (MDD%)  夏普比率 (Sharpe Ratio)  獲利因子 (Profit Factor)  交易次數 (Trades) 狀態 (Status)
     8028.TW                  10           39.09                115.20       -73.39                 1.22                  1.29            197        📈 持有
    5328.TWO                  10           31.00                114.42       -58.14                 1.11                  1.25            200        📈 持有
     6005.TW                 120           32.65                114.30       -16.64                 4.41                  2.61             49        📈 持有
     1735.TW                 120           36.36                113.85       -29.08                 3.27                  2.78             66        📈 持有
     2351.TW                  10           33.33                113.25       -93.31                 1.08                  1.25            213        ☁ 觀望
     4912.TW                  60           32.94                112.96       -63.87                 2.25                  1.62             85        📈 持有
     6645.TW                  10           30.13                112.77       -71.86                 1.05                  1.30            156        ☁ 觀望
     6782.TW                 120           46.15                112.74       -23.68                 6.14                  3.35             26        ☁ 觀望
     6415.TW                  60           37.80                111.85       -51.09                 1.94                  1.42             82        📈 持有
     2612.TW                  10           31.41                111.60      -111.17                 1.17                  1.29            191        📈 持有
     2303.TW                  20           33.33                111.53       -48.12                 1.72                  1.48            168        ☁ 觀望
     1736.TW                  10           29.95                111.48       -81.26                 1.14                  1.27            207        📈 持有
    3078.TWO                 240           44.83                111.45       -17.06                 5.29                  2.62             29        ☁ 觀望
     3665.TW                 120           34.85                111.26       -28.26                 2.77                  1.70             66        📈 持有
     2468.TW                 120           32.47                110.67       -31.47                 2.40                  1.74             77        ☁ 觀望
     2308.TW                  60           33.72                110.11       -31.97                 2.54                  1.73             86        📈 持有
     2408.TW                  60           38.27                110.03       -36.82                 2.28                  1.54             81        📈 持有
     2887.TW                  60           29.58                109.92       -22.08                 3.52                  2.46             71        📈 持有
     8271.TW                  20           29.86                109.89       -39.82                 1.60                  1.39            144        📈 持有
    5490.TWO                  60           32.88                109.82       -39.64                 2.47                  1.66             73        ☁ 觀望
     2324.TW                  20           36.03                108.87       -31.19                 2.37                  1.69            136        ☁ 觀望
     6205.TW                  60           26.47                108.84       -40.49                 2.60                  1.77             68        📈 持有
     6214.TW                 120           36.96                108.76       -35.31                 3.69                  2.07             46        ☁ 觀望
    6612.TWO                 120           40.38                108.65       -22.81                 3.80                  2.24             52        ☁ 觀望
     2889.TW                  60           31.25                108.55       -19.89                 3.81                  2.79             64        ☁ 觀望
    3455.TWO                 120           43.86                107.83       -26.18                 3.14                  1.84             57        📈 持有
     3380.TW                 240           42.55                107.75       -27.11                 3.76                  1.96             47        📈 持有
    3264.TWO                  20           35.29                107.73       -28.53                 1.74                  1.44            136        ☁ 觀望
    6684.TWO                 240           40.00                107.66       -35.97                 4.42                  3.60             10        ☁ 觀望
     6753.TW                  10           31.82                107.64       -34.49                 2.31                  1.69             88        ☁ 觀望
     3450.TW                  60           32.47                107.45       -63.99                 2.08                  1.46             77        📈 持有
     5258.TW                  10           32.56                107.33      -108.02                 0.99                  1.22            215        ☁ 觀望
     6412.TW                  20           29.86                106.54       -35.55                 1.73                  1.49            144        📈 持有
    6130.TWO                  20           36.54                106.32       -48.29                 1.25                  1.29            156        ☁ 觀望
     2420.TW                  20           37.50                106.23       -25.98                 2.20                  1.67            144        ☁ 觀望
    4744.TWO                  10           30.88                106.19      -108.49                 1.08                  1.27            204        ☁ 觀望
     1229.TW                  20           38.06                105.90       -23.83                 2.82                  1.78            134        ☁ 觀望
     5284.TW                 240           40.00                105.77       -26.78                 7.30                  4.09             20        📈 持有
     3004.TW                  20           40.00                104.77       -42.79                 1.63                  1.38            150        ☁ 觀望
     3030.TW                 240           52.00                104.58       -18.16                 6.51                  3.42             25        📈 持有
     2379.TW                  10           37.21                104.41       -55.65                 1.16                  1.26            215        ☁ 觀望
     3035.TW                  10           33.49                104.25       -86.49                 0.99                  1.21            212        ☁ 觀望
     6873.TW                  10           47.22                103.99       -47.39                 2.71                  1.76             72        ☁ 觀望
    5309.TWO                  20           38.52                103.29       -59.85                 1.33                  1.32            135        ☁ 觀望
     1597.TW                 120           33.33                102.71       -46.01                 2.62                  1.68             57        ☁ 觀望
    8358.TWO                 240           37.84                102.66       -47.73                 4.15                  2.23             37        📈 持有
    6127.TWO                  10           28.96                102.66       -45.45                 0.97                  1.22            221        📈 持有
     3231.TW                 240           43.24                102.24       -13.11                 5.17                  2.81             37        📈 持有
    6279.TWO                 240           40.48                102.19       -42.07                 3.87                  2.08             42        ☁ 觀望
    4541.TWO                 120           42.11                101.98       -21.96                 2.90                  1.75             57        ☁ 觀望
    2726.TWO                  60           40.58                101.92       -39.80                 2.61                  1.86             69        ☁ 觀望
     3036.TW                  10           34.17                101.86       -55.38                 1.34                  1.36            199        📈 持有
     6805.TW                  10           45.95                101.77       -46.76                 3.83                  1.93             37        📈 持有
    3664.TWO                  10           31.39                101.62       -82.17                 0.82                  1.18            223        📈 持有
     6141.TW                  20           33.33                101.46       -74.79                 1.54                  1.37            135        📈 持有
    6643.TWO                 120           51.35                100.94       -29.45                 3.98                  2.11             37        ☁ 觀望
     5203.TW                  10           30.96                100.68       -40.00                 1.33                  1.36            197        ☁ 觀望
    6788.TWO                  20           44.44                 99.75       -63.62                 2.59                  1.60             63        📈 持有
     2812.TW                  60           28.57                 99.45       -25.25                 3.77                  2.48             70        ☁ 觀望
     4770.TW                 120           40.54                 99.11       -34.83                 4.15                  2.25             37        ☁ 觀望
    00910.TW                  20           44.12                 98.82       -21.09                 5.70                  3.59             34        📈 持有
     5222.TW                  60           29.07                 98.68       -69.94                 1.58                  1.43             86        📈 持有
    8383.TWO                 240           45.00                 98.64       -24.33                 3.60                  2.31             60        ☁ 觀望
     2603.TW                  10           37.88                 98.56       -51.83                 1.25                  1.30            198        📈 持有
     8112.TW                 120           29.27                 98.40       -25.08                 3.62                  2.30             41        📈 持有
    3609.TWO                 120           39.22                 98.21       -31.70                 3.04                  1.93             51        ☁ 觀望
    4577.TWO                  20           32.94                 97.69       -61.01                 1.85                  1.51             85        📈 持有
    6903.TWO                  20           38.10                 97.37       -20.31                 4.07                  2.30             42        📈 持有
     1477.TW                  60           38.89                 97.26       -28.50                 2.55                  1.67             72        ☁ 觀望
    5443.TWO                  20           34.33                 97.20       -53.40                 1.39                  1.32            134        📈 持有
     2344.TW                  20           28.95                 97.01       -60.90                 1.23                  1.29            152        ☁ 觀望
     3708.TW                 120           31.71                 96.96       -38.44                 3.21                  1.78             41        ☁ 觀望
     4739.TW                 240           46.43                 96.93       -19.97                 4.68                  2.39             28        📈 持有
    4939.TWO                  60           28.57                 96.77       -50.41                 1.98                  1.53             84        📈 持有
     2328.TW                 240           41.94                 96.38       -40.60                 4.36                  2.53             31        📈 持有
    3141.TWO                  10           34.48                 95.73       -90.28                 0.86                  1.18            203        📈 持有
   912000.TW                 240           28.57                 95.53       -38.61                 3.04                  1.91             49        ☁ 觀望
     2405.TW                  60           34.34                 95.50       -67.49                 1.63                  1.39             99        ☁ 觀望
    6894.TWO                  60           50.00                 95.24       -19.25                 6.21                  3.60             22        📈 持有
    3073.TWO                 120           39.29                 95.14       -43.68                 2.17                  1.48             56        ☁ 觀望
     2464.TW                  20           32.09                 95.02       -69.06                 1.51                  1.39            134        ☁ 觀望
     6239.TW                  20           38.00                 94.74       -40.59                 1.53                  1.38            150        ☁ 觀望
    3597.TWO                  20           29.66                 94.74       -34.49                 1.34                  1.35            145        ☁ 觀望
    8935.TWO                  10           28.89                 94.64      -116.97                 0.88                  1.22            225        ☁ 觀望
    6140.TWO                 120           29.73                 94.24       -62.15                 2.02                  1.57             74        ☁ 觀望
    6629.TWO                  20           38.78                 94.18       -32.44                 2.14                  1.62             98        ☁ 觀望
     3038.TW                  60           33.73                 94.15       -38.90                 2.05                  1.56             83        📈 持有
     8081.TW                  20           36.96                 94.06       -40.68                 1.57                  1.42            138        ☁ 觀望
     4927.TW                  20           35.90                 94.04       -57.11                 1.56                  1.36            117        📈 持有
     4915.TW                  60           35.94                 93.83       -30.47                 2.62                  1.73             64        ☁ 觀望
    7714.TWO                  60           50.00                 93.74        -6.03                 8.54                  6.55             16        ☁ 觀望
     2369.TW                 240           45.00                 93.60       -27.13                 5.77                  2.97             20        📈 持有
     2413.TW                  10           27.37                 93.35       -53.90                 0.92                  1.21            190        📈 持有
     3535.TW                 120           31.67                 93.31       -28.57                 2.41                  1.58             60        📈 持有
     1721.TW                  10           26.50                 93.31       -72.16                 0.90                  1.25            234        ☁ 觀望
   00665L.TW                  60           34.43                 92.88       -55.50                 2.53                  1.60             61        ☁ 觀望
    6419.TWO                 120           45.45                 92.83       -69.79                 3.33                  1.82             33        📈 持有
    4721.TWO                  10           31.79                 92.64       -70.63                 0.97                  1.22            195        📈 持有
     6789.TW                  20           35.85                 92.54       -29.94                 2.72                  1.71             53        📈 持有
     6550.TW                 120           28.12                 92.51       -45.50                 3.45                  2.06             32        ☁ 觀望
    3213.TWO                  60           31.51                 92.47       -33.61                 2.24                  1.58             73        ☁ 觀望
    6016.TWO                  10           30.00                 92.35       -40.48                 1.47                  1.41            190        📈 持有
     2855.TW                  20           26.92                 92.14       -28.29                 2.06                  1.59            130        📈 持有
     2881.TW                 120           34.48                 92.09       -19.47                 5.37                  2.91             29        📈 持有
    3093.TWO                 120           30.77                 92.02       -38.38                 3.12                  2.05             52        📈 持有
     6405.TW                  20           35.82                 91.91       -89.53                 1.28                  1.32            134        📈 持有
   00650L.TW                  60           31.67                 91.69       -38.52                 2.59                  1.66             60        ☁ 觀望
    5425.TWO                 240           35.14                 91.61       -24.35                 3.39                  1.97             37        📈 持有
    7584.TWO                 240           33.33                 91.47        -7.20                 8.13                  9.74             12        ☁ 觀望
    3105.TWO                 240           47.22                 91.42       -53.75                 4.06                  2.22             36        📈 持有
     3044.TW                  20           36.80                 91.39       -67.39                 1.77                  1.45            125        ☁ 觀望
    3710.TWO                  60           33.71                 91.05       -63.07                 1.79                  1.44             89        📈 持有
     2444.TW                  10           32.83                 90.87       -98.71                 0.92                  1.21            198        📈 持有
     7795.TW                   5           40.74                 90.80        -8.53                 5.23                  3.66             27        ☁ 觀望
     2885.TW                 240           41.67                 90.65        -6.69                 7.32                  6.50             24        📈 持有
    6983.TWO                  10           32.76                 90.61       -37.06                 2.75                  1.95             58        📈 持有
    00735.TW                  10           39.62                 90.32       -32.16                 2.64                  1.71            106        📈 持有
     6438.TW                 240           47.37                 90.06       -37.98                 5.80                  2.80             19        ☁ 觀望
    4971.TWO                  60           37.36                 89.63       -72.79                 1.49                  1.32             91        📈 持有
     2605.TW                  10           31.12                 89.55       -47.94                 1.07                  1.27            196        📈 持有
     2421.TW                  60           38.33                 89.20       -36.81                 2.53                  1.61             60        ☁ 觀望
    5474.TWO                   5           30.32                 89.14       -78.01                 0.58                  1.13            310        ☁ 觀望
   00655L.TW                  20           34.51                 88.52       -45.04                 1.52                  1.37            113        ☁ 觀望
     4958.TW                  10           32.35                 88.39       -79.47                 1.06                  1.24            204        ☁ 觀望
     1303.TW                  60           35.94                 88.29       -26.84                 3.00                  1.92             64        📈 持有
    6624.TWO                 240           70.00                 88.28        -2.37                12.59                 23.75             10        📈 持有
    5291.TWO                  20           31.62                 87.97      -100.44                 1.28                  1.32            136        📈 持有
     8045.TW                   5           32.10                 87.67       -72.76                 0.85                  1.21            243        ☁ 觀望
     1443.TW                  60           28.07                 87.62       -37.42                 1.67                  1.50            114        ☁ 觀望
     3040.TW                  10           26.58                 87.27       -38.21                 1.03                  1.27            222        ☁ 觀望
    8472.TWO                 240           45.83                 87.21       -16.08                 5.54                  2.88             24        📈 持有
     3501.TW                 240           54.55                 86.47       -12.32                 5.99                  4.51             22        ☁ 觀望
    3064.TWO                 240           56.67                 86.41       -42.35                 3.78                  1.85             30        ☁ 觀望
     1455.TW                  10           28.49                 86.33       -91.75                 1.12                  1.29            186        📈 持有
     2317.TW                  10           34.40                 86.11       -74.83                 1.22                  1.31            218        📈 持有
     2425.TW                  20           30.97                 85.78       -52.78                 1.38                  1.33            113        ☁ 觀望
     2884.TW                  60           35.80                 85.51       -18.96                 2.68                  1.86             81        📈 持有
     2543.TW                  20           30.61                 85.32      -115.04                 1.07                  1.28            196        📈 持有
   00887.TWO                 240           50.00                 85.29        -1.12                10.79                 12.75              4        📈 持有
    3629.TWO                  10           35.14                 85.06       -80.56                 0.62                  1.13            222        ☁ 觀望
    2237.TWO                  10           30.13                 85.03      -100.13                 0.84                  1.21            229        ☁ 觀望
     9941.TW                  20           32.03                 84.93       -48.24                 1.77                  1.50            128        ☁ 觀望
     5871.TW                  20           37.21                 84.85       -79.35                 1.70                  1.42            129        ☁ 觀望
     3042.TW                  10           31.46                 84.70       -62.75                 1.07                  1.28            213        📈 持有
     0056.TW                 240           33.33                 84.58        -6.05                 8.81                  6.54             15        📈 持有
     6257.TW                  20           32.32                 84.47       -36.97                 1.35                  1.32            164        ☁ 觀望
    2941.TWO                  20           34.15                 84.39       -16.95                 3.79                  2.21             41        ☁ 觀望
     2451.TW                  20           31.72                 84.35       -37.70                 1.63                  1.47            145        ☁ 觀望
    6237.TWO                 240           33.33                 84.25       -20.46                 3.81                  2.04             30        ☁ 觀望
    00881.TW                  20           38.30                 84.19       -24.19                 3.99                  2.39             47        📈 持有
     2423.TW                  60           42.86                 84.18       -20.78                 2.53                  1.80             77        ☁ 觀望
     2108.TW                 240           50.00                 84.13        -8.18                 6.27                  4.39             22        ☁ 觀望
     1503.TW                 240           34.78                 84.00       -13.44                 5.41                  3.12             23        📈 持有
    8289.TWO                 120           25.88                 83.97       -33.89                 1.73                  1.48             85        📈 持有
    3680.TWO                  10           35.68                 83.94       -55.82                 0.84                  1.17            213        ☁ 觀望
     2484.TW                  20           34.81                 83.62       -39.45                 1.56                  1.38            135        ☁ 觀望
   00640L.TW                   5           44.02                 83.44       -54.68                 1.08                  1.24            259        ☁ 觀望
    6233.TWO                  20           27.94                 83.21      -146.00                 1.03                  1.24            136        📈 持有
     2883.TW                 120           40.48                 83.20       -20.75                 4.38                  2.99             42        📈 持有
     1590.TW                  20           31.93                 83.13       -49.67                 1.08                  1.24            166        📈 持有
    00904.TW                  10           43.86                 83.12       -19.00                 3.78                  2.28             57        📈 持有
     1442.TW                 120           31.25                 83.09       -10.82                 4.85                  3.03             32        ☁ 觀望
    00662.TW                 240           50.00                 82.95       -14.04                 7.70                  5.46             18        📈 持有
    6708.TWO                  20           33.33                 82.74       -40.06                 2.03                  1.51             69        ☁ 觀望
     6756.TW                  60           24.39                 82.68       -61.82                 1.38                  1.55             41        ☁ 觀望
    3564.TWO                  10           35.86                 82.46       -86.16                 0.84                  1.19            198        📈 持有
    6925.TWO                   5           33.33                 82.31       -53.24                 1.99                  1.60             81        ☁ 觀望
     6869.TW                   5           36.08                 82.29       -44.77                 1.76                  1.47             97        ☁ 觀望
    5321.TWO                 120           41.86                 81.95       -35.80                 2.49                  1.58             43        ☁ 觀望
    6727.TWO                  20           32.89                 81.37       -45.20                 1.86                  1.50             76        📈 持有
     2426.TW                  60           40.26                 81.33       -36.47                 1.80                  1.45             77        📈 持有
    1294.TWO                   5           38.20                 81.22       -32.99                 2.19                  1.65             89        📈 持有
     6243.TW                   5           29.70                 81.22       -95.78                 0.52                  1.11            303        ☁ 觀望
     9907.TW                  60           24.36                 81.01       -42.37                 2.23                  1.70             78        📈 持有
     2397.TW                 240           39.02                 80.88       -37.76                 3.34                  1.99             41        ☁ 觀望
   00637L.TW                  20           32.76                 80.78       -43.10                 1.30                  1.30            116        ☁ 觀望
    4903.TWO                  10           30.10                 80.78       -98.25                 0.80                  1.17            196        📈 持有
     2891.TW                  60           28.92                 80.78       -18.78                 2.67                  1.92             83        📈 持有
     5521.TW                  20           27.91                 80.44       -37.85                 1.54                  1.41            129        ☁ 觀望
     3550.TW                 240           20.00                 80.37       -18.84                 3.27                  2.27             35        ☁ 觀望
     2618.TW                 120           31.11                 80.30       -32.47                 3.57                  2.26             45        ☁ 觀望
     4583.TW                  10           38.54                 80.27       -37.37                 1.98                  1.52             96        ☁ 觀望
     2342.TW                  20           30.07                 80.24      -102.44                 0.89                  1.20            153        ☁ 觀望
     2241.TW                 120           39.02                 80.12       -44.40                 2.51                  1.72             41        📈 持有
    6811.TWO                  10           33.67                 80.09       -49.55                 1.54                  1.44             98        ☁ 觀望
     2890.TW                  60           25.76                 79.93       -15.34                 2.95                  2.05             66        📈 持有
     2323.TW                 120           38.00                 79.54       -29.90                 2.69                  1.71             50        📈 持有
    3529.TWO                  20           33.95                 79.09       -84.00                 0.82                  1.17            162        📈 持有
    00909.TW                  60           70.59                 78.85       -13.66                 7.16                  4.21             17        ☁ 觀望
     1568.TW                 120           30.61                 78.76       -25.74                 2.62                  1.74             49        ☁ 觀望
    7712.TWO                  10           25.64                 78.71       -27.81                 3.37                  2.01             39        📈 持有
    7751.TWO                   5           34.09                 78.59       -40.12                 2.94                  1.81             44        ☁ 觀望
    4609.TWO                 240           41.27                 78.36       -76.62                 2.64                  1.71             63        ☁ 觀望
     3023.TW                 240           38.46                 78.23       -38.12                 4.08                  2.02             26        ☁ 觀望
    8099.TWO                  10           28.00                 78.18       -53.78                 0.91                  1.24            225        ☁ 觀望
    00830.TW                  10           41.96                 78.14       -35.24                 1.90                  1.43            112        ☁ 觀望
    7556.TWO                 120           38.78                 78.14       -46.29                 2.33                  1.80             49        ☁ 觀望
    2948.TWO                  10           33.70                 77.80       -61.69                 1.99                  1.62             92        📈 持有
     2388.TW                 240           44.00                 77.63       -50.38                 3.66                  1.80             25        ☁ 觀望
    3081.TWO                  10           29.21                 77.61      -119.19                 0.68                  1.14            202        📈 持有
     6491.TW                  20           30.52                 77.34       -86.92                 1.15                  1.28            154        ☁ 觀望
     1432.TW                  20           28.99                 77.09       -58.23                 1.19                  1.29            138        ☁ 觀望
     4956.TW                 240           29.63                 77.04       -32.46                 4.16                  2.21             27        ☁ 觀望
     1309.TW                  60           32.84                 76.68       -36.29                 2.02                  1.60             67        📈 持有
    6174.TWO                  60           38.14                 76.31       -42.41                 1.60                  1.44             97        📈 持有
     2428.TW                 240           42.86                 76.08       -20.58                 4.20                  2.57             35        📈 持有
    3217.TWO                  60           41.10                 76.01       -50.21                 1.89                  1.44             73        ☁ 觀望
     6525.TW                  20           30.97                 76.01       -63.37                 1.51                  1.40            113        ☁ 觀望
     5243.TW                  20           33.33                 75.95       -49.02                 1.03                  1.24            147        ☁ 觀望
     2431.TW                  60           30.59                 75.89       -58.28                 1.43                  1.35             85        📈 持有
     6796.TW                  60           25.81                 75.70       -20.37                 3.57                  2.35             31        ☁ 觀望
       ^TWII                  10           36.52                 75.32       -27.21                 2.09                  1.53            178        📈 持有
     8039.TW                  20           29.14                 75.28       -62.86                 1.08                  1.26            151        📈 持有
    6170.TWO                 240           48.28                 75.21       -32.91                 3.90                  2.16             29        ☁ 觀望
     4540.TW                  20           34.68                 74.98       -57.19                 1.24                  1.32            124        ☁ 觀望
    3555.TWO                  20           33.33                 74.97      -115.74                 0.67                  1.14            183        📈 持有
     2481.TW                   5           33.11                 74.94       -78.39                 0.57                  1.13            305        📈 持有
     1456.TW                 240           35.14                 74.92       -24.49                 3.07                  2.12             37        ☁ 觀望
    00891.TW                  20           47.92                 74.70       -17.18                 4.15                  2.45             48        📈 持有
   00633L.TW                  20           33.61                 74.52       -50.21                 1.10                  1.24            122        ☁ 觀望
    4804.TWO                 240           38.46                 74.44       -31.95                 3.05                  1.67             26        📈 持有
     3703.TW                  60           36.76                 74.43       -24.14                 2.19                  1.70             68        ☁ 觀望
     6213.TW                   5           34.62                 73.59       -93.02                 0.65                  1.14            312        ☁ 觀望
     3019.TW                 120           33.85                 73.54       -70.97                 1.97                  1.47             65        ☁ 觀望
     2645.TW                   5           33.98                 73.46       -30.09                 1.94                  1.57            103        ☁ 觀望
     4919.TW                 240           41.94                 73.35       -21.94                 3.69                  2.24             31        ☁ 觀望
     1609.TW                  10           28.50                 73.19       -69.92                 0.72                  1.18            214        ☁ 觀望
     6446.TW                  10           33.17                 73.07       -54.89                 0.73                  1.16            199        ☁ 觀望
    3663.TWO                  60           30.77                 73.04       -74.20                 1.31                  1.31            104        📈 持有
     2542.TW                 240           34.29                 72.85       -19.93                 4.11                  2.48             35        ☁ 觀望
    00703.TW                  60           33.33                 72.79       -28.84                 2.97                  2.15             57        ☁ 觀望
     8499.TW                 240           24.24                 71.98       -39.01                 3.54                  2.70             33        📈 持有
     2009.TW                   5           29.57                 71.96      -123.50                 0.56                  1.13            301        ☁ 觀望
     3090.TW                  10           30.37                 71.66       -42.08                 0.97                  1.24            214        📈 持有
     2457.TW                  20           33.10                 71.49       -94.72                 1.01                  1.22            142        ☁ 觀望
     2340.TW                  20           31.29                 71.42       -41.32                 0.96                  1.21            147        ☁ 觀望
    7810.TWO                  20           44.44                 71.09       -14.74                 5.51                  4.25             18        ☁ 觀望
    00646.TW                 240           36.00                 70.97       -14.76                 5.66                  3.72             25        📈 持有
    6218.TWO                 120           32.89                 70.77       -57.46                 1.94                  1.57             76        📈 持有
     1418.TW                  10           31.47                 70.74      -100.26                 0.31                  1.10            286        ☁ 觀望
     2515.TW                  20           31.40                 70.51       -27.30                 1.42                  1.39            121        📈 持有
     6715.TW                  20           27.38                 70.49       -57.07                 1.49                  1.36             84        📈 持有
    3218.TWO                 120           31.67                 70.35       -43.14                 2.16                  1.59             60        ☁ 觀望
     6235.TW                 120           41.30                 70.27       -77.22                 2.46                  1.62             46        ☁ 觀望
     2331.TW                  10           29.72                 70.07       -67.87                 0.70                  1.16            212        ☁ 觀望
    3691.TWO                 240           36.11                 69.84       -25.78                 3.24                  1.93             36        📈 持有
    00752.TW                  60           34.21                 69.73       -34.19                 3.53                  2.25             38        ☁ 觀望
    8088.TWO                  20           28.68                 69.65       -54.45                 0.95                  1.21            136        ☁ 觀望
     1802.TW                  10           30.04                 69.62       -98.84                 0.71                  1.17            223        📈 持有
    8349.TWO                 240           36.00                 69.56       -28.59                 4.32                  2.44             25        ☁ 觀望
     6695.TW                 120           31.03                 69.43       -33.35                 3.35                  2.01             29        ☁ 觀望
     9914.TW                 120           36.00                 69.23       -33.74                 2.53                  1.69             50        ☁ 觀望
    4513.TWO                  60           35.62                 69.23       -34.92                 1.62                  1.43             73        ☁ 觀望
     1611.TW                 240           40.62                 69.09       -52.37                 2.13                  1.61             64        ☁ 觀望
    3498.TWO                  60           33.68                 68.93      -100.46                 1.05                  1.21             95        📈 持有
    1593.TWO                 120           31.03                 68.80       -24.39                 2.35                  1.72             58        📈 持有
     6230.TW                  60           34.02                 68.76       -87.44                 1.38                  1.33             97        📈 持有
     6128.TW                  60           36.23                 68.73       -19.17                 2.23                  1.75             69        📈 持有
     2478.TW                  60           32.53                 68.64       -27.71                 1.55                  1.40             83        📈 持有
    3205.TWO                 240           37.04                 68.51       -32.14                 3.63                  2.08             27        📈 持有
    8432.TWO                 120           37.21                 68.43       -17.71                 2.94                  1.87             43        📈 持有
     2892.TW                 120           40.00                 68.13       -13.45                 4.26                  2.85             45        📈 持有
     4977.TW                 240           34.09                 68.13       -39.06                 2.40                  1.57             44        📈 持有
     1305.TW                  10           36.41                 67.78       -50.83                 1.01                  1.22            184        📈 持有
     3002.TW                 120           36.51                 67.77       -37.22                 1.87                  1.53             63        📈 持有
     8103.TW                  60           35.37                 67.77       -42.02                 1.53                  1.36             82        📈 持有
    5493.TWO                 240           42.22                 67.56       -19.19                 3.27                  2.28             45        📈 持有
     2458.TW                  60           26.47                 67.55       -44.57                 1.83                  1.46             68        ☁ 觀望
    8050.TWO                 240           47.06                 67.50       -25.58                 3.49                  2.42             34        ☁ 觀望
     2382.TW                 120           37.21                 67.32       -20.60                 2.85                  1.82             43        📈 持有
     2489.TW                 240           33.33                 67.06       -15.13                 6.21                  3.59             15        📈 持有
    3556.TWO                 120           35.29                 67.01       -56.06                 2.14                  1.69             68        📈 持有
     1466.TW                 240           32.14                 66.73       -49.10                 3.41                  1.92             28        📈 持有
     4938.TW                 120           38.30                 66.67       -32.94                 2.44                  1.65             47        📈 持有
    3625.TWO                  60           32.88                 66.15       -80.17                 1.29                  1.28             73        ☁ 觀望
     2882.TW                 240           31.25                 65.87       -21.39                 3.80                  2.18             32        📈 持有
    4416.TWO                 120           32.73                 65.73       -28.77                 3.01                  2.05             55        ☁ 觀望
     6799.TW                  10           35.37                 65.68       -54.88                 1.35                  1.29             82        ☁ 觀望
     9910.TW                 240           38.24                 65.64       -17.17                 3.31                  2.02             34        ☁ 觀望
    3086.TWO                  60           32.93                 65.56       -59.20                 1.16                  1.23             82        📈 持有
     2027.TW                  20           23.53                 65.48       -65.37                 0.95                  1.23            153        ☁ 觀望
