prev_eps_yoy,date,eps,expansion,prev_eps,rev_yoy,advice,prev_rev_yoy,name,om,status,eps_yoy,est_price,symbol,gm,price,pe,prev_year
40.56,2026-03,0.19,-283.8,2.59,226.98,❌ 暫避觀望,5.3,均豪,N/A,📉 獲利侵蝕,-56.82,94.2,5443.TWO,N/A,95.1999969482,15.159235182834394,2025
-11.69,2026-03,0.07,-284.15000000000003,1.36,225.33,⚪ 中性觀察,19.79,驊宏資,N/A,📉 獲利侵蝕,-58.82,39.00000000000001,6148.TWO,N/A,28.0499992371,10.788461245038459,2025
29.29,2026-03,4.5,-284.28,10.99,356.69,⚪ 中性觀察,40.66,衛司特,N/A,⚠️ 獲利稀釋,72.41,428.40000000000003,6894.TWO,N/A,352.5,12.342436974789916,2025
-31.43,2026-03,0.61,-284.54,2.05,324.54,⚪ 中性觀察,-23.26,藍天,N/A,⚠️ 獲利稀釋,40.0,63.9,2362.TW,N/A,51.0999984741,11.99530480612676,2025
-65.19,2026-03,0.25,-284.96000000000004,3.59,222.27,⚪ 中性觀察,-13.29,泓德能源,N/A,📉 獲利侵蝕,-62.69,100.80000000000001,6873.TW,N/A,78.5999984741,11.696428344360118,2025
1.52,2026-03,0.68,-285.12,2.68,291.37,⚪ 中性觀察,5.91,新海,N/A,⚠️ 獲利稀釋,6.25,106.65,9926.TW,N/A,49.5,6.962025316455696,2025
-80.22,2026-03,-0.01,-285.35,1.92,182.49,⚪ 中性觀察,-50.97,皇翔,N/A,📉 獲利侵蝕,-102.86,117.30000000000001,2545.TW,N/A,31.8999996185,4.079283838682865,2025
-191.67,2026-03,0.43,-285.63,-0.55,364.8,❌ 暫避觀望,23.94,羅昇,N/A,🔄 轉虧為盈,79.17,15.899999999999997,8374.TW,N/A,79.9000015259,75.37735993009434,2025
-2.48,2026-03,2.63,-285.76,6.57,372.28,⚪ 中性觀察,15.94,世紀鋼,N/A,⚠️ 獲利稀釋,86.52,263.70000000000005,9958.TW,N/A,110.5,6.2855517633674625,2025
10.14,2026-03,1.94,-287.3,8.07,295.87,⚪ 中性觀察,7.18,中興電,17.59%,⚠️ 獲利稀釋,8.57,295.2,1513.TW,27.00%,160.5,8.15548780487805,2025
-33.33,2026-03,0.84,-287.94,1.66,301.45,⚪ 中性觀察,9.65,尼克森,15.60%,⚠️ 獲利稀釋,13.51,85.05,3317.TWO,29.13%,69.8000030518,12.31040618197531,2025
98.71,2026-03,11.66,-288.38,46.57,326.04,❌ 暫避觀望,31.74,貿聯-KY,18.37%,⚠️ 獲利稀釋,37.66,1645.05,3665.TW,31.93%,2370.0,21.610285401659524,2025
13.43,2026-03,0.08,-288.62,2.28,228.62,⚪ 中性觀察,19.95,全宇生技-KY,9.28%,📉 獲利侵蝕,-60.0,73.19999999999999,4148.TW,28.39%,30.7999992371,6.311475253504099,2025
-30.97,2026-03,0.31,-289.92999999999995,0.78,324.71,❌ 暫避觀望,1.99,大統新創,18.03%,⚠️ 獲利稀釋,34.78,22.200000000000003,1470.TW,30.30%,23.1000003815,15.608108365878376,2025
-51.37,2026-03,2.22,-290.24,3.63,301.8,❌ 暫避觀望,7.87,松川精密,N/A,⚠️ 獲利稀釋,11.56,130.2,7788.TW,N/A,218.0,25.11520737327189,2025
-8.97,2026-03,2.08,-292.19,5.62,308.39,⚪ 中性觀察,13.91,八貫,N/A,⚠️ 獲利稀釋,16.2,215.85,1342.TW,N/A,101.5,7.0535093815149414,2025
52.37,2026-03,1.17,-292.40999999999997,5.23,265.83,⚪ 中性觀察,29.61,竣邦-KY,10.88%,📉 獲利侵蝕,-26.58,200.70000000000002,4442.TWO,27.73%,52.7999992371,3.9461882837892377,2025
-5.85,2026-03,2.22,-292.69,6.45,310.78,⚪ 中性觀察,11.55,安勤,N/A,⚠️ 獲利稀釋,18.09,251.85,3479.TWO,N/A,141.0,8.397855866587255,2025
-2550.0,2026-03,-0.21,-292.96000000000004,-0.49,269.43,⚪ 數據不足,-9.87,夏都,-30.10%,📉 獲利侵蝕,-23.53,-19.5,2722.TW,27.13%,22.0499992371,0.0,2025
-36.28,2026-03,0.5,-293.42,1.38,285.87,⚪ 中性觀察,-1.77,台林,N/A,📉 獲利侵蝕,-7.55,50.699999999999996,5353.TWO,N/A,28.7999992371,8.520709833461538,2025
-428.57,2026-03,-0.43,-293.47,-1.15,270.61,⚪ 數據不足,-1.12,松崗,N/A,📉 獲利侵蝕,-22.86,-60.44999999999999,6240.TWO,N/A,18.8999996185,0.0,2025
-77.08,2026-03,1.36,-294.70000000000005,1.16,280.23,⚪ 中性觀察,-5.35,關中,N/A,📉 獲利侵蝕,-14.47,51.45,8941.TWO,N/A,43.4000015259,12.6530616693586,2025
-69.48,2026-03,0.37,-294.88,5.56,242.32,⚪ 中性觀察,373.32,世紀*,N/A,📉 獲利侵蝕,-52.56,152.7,5314.TWO,N/A,59.5,5.844793713163065,2025
-63.09,2026-03,0.37,-295.02,0.55,314.37,❌ 暫避觀望,16.61,寶一,N/A,⚠️ 獲利稀釋,19.35,16.35,8222.TW,N/A,36.5499992371,33.532109391834865,2025
-34.8,2026-03,0.51,-295.08,4.36,224.56,⚪ 中性觀察,3.44,佳邦,N/A,📉 獲利侵蝕,-70.52,140.85000000000002,6284.TWO,N/A,76.1999969482,8.115015649435568,2025
104.91,2026-03,-1.43,-295.26,0.17,120.26,⚪ 數據不足,-32.24,立凱-KY,N/A,📉 獲利侵蝕,-175.0,-4.199999999999994,5227.TWO,N/A,34.0,0.0,2025
13.48,2026-03,1.57,-295.66,4.21,323.3,⚪ 中性觀察,3.01,合機,N/A,⚠️ 獲利稀釋,27.64,169.35,1618.TW,N/A,38.5999984741,3.418954692125775,2025
188.1,2026-03,0.04,-296.05999999999995,0.37,596.06,❌ 暫避觀望,23.11,吉茂,2.96%,⚠️ 獲利稀釋,300.0,10.799999999999999,1587.TW,18.05%,24.3500003815,33.819444974305554,2025
-2.92,2026-03,1.58,-296.59999999999997,4.34,336.78,⚪ 中性觀察,21.66,鴻呈,N/A,⚠️ 獲利稀釋,40.18,167.7,6913.TWO,N/A,139.0,12.432915921288014,2025
-12.98,2026-03,0.92,-297.86,4.56,307.38,⚪ 中性觀察,-9.29,漢平,7.42%,⚠️ 獲利稀釋,9.52,163.65,2488.TW,19.83%,48.5999984741,4.454628641072411,2025
-48.7,2026-03,-0.45,-299.69,2.51,163.62,❌ 暫避觀望,-11.79,立誠,N/A,📉 獲利侵蝕,-136.07,60.44999999999999,6597.TWO,N/A,64.9000015259,16.104218740918114,2025
-30.65,2026-03,1.62,-299.92999999999995,3.71,329.53,⚪ 中性觀察,-7.95,富林-KY,12.74%,⚠️ 獲利稀釋,29.6,137.7,1341.TW,23.43%,59.2999992371,6.459694906002179,2025
3.41,2026-03,0.63,-300.07,4.27,265.7,⚪ 中性觀察,6.42,崧騰,N/A,📉 獲利侵蝕,-34.37,155.39999999999998,3484.TWO,N/A,52.0999984741,5.028957381669884,2025
-80.53,2026-03,0.07,-300.11,0.22,277.89,❌ 暫避觀望,-8.96,南良,N/A,📉 獲利侵蝕,-22.22,4.050000000000001,5450.TWO,N/A,14.1999998093,52.59259188629629,2025
-26.71,2026-03,0.54,-300.19,3.08,251.13,⚪ 中性觀察,-8.15,福興,N/A,📉 獲利侵蝕,-49.06,98.39999999999999,9924.TW,N/A,38.5499992371,5.876524273948172,2025
6.16,2026-03,0.46,-300.4,2.24,285.59,⚪ 中性觀察,2.91,德記,N/A,📉 獲利侵蝕,-14.81,85.35000000000001,5902.TWO,N/A,34.2999992371,6.0281193738312835,2025
-6600.0,2026-03,-0.51,-300.77,-1.3,241.39,⚪ 數據不足,-18.27,環天科,-8.96%,📉 獲利侵蝕,-59.38,-57.15,3499.TWO,23.89%,13.0,0.0,2025
11.43,2026-03,2.58,-301.15,5.46,374.3,⚪ 中性觀察,11.63,長榮航太,9.96%,⚠️ 獲利稀釋,73.15,216.15,2645.TW,14.11%,194.0,13.462873004857737,2025
-480.95,2026-03,-0.45,-301.24,-0.8,291.48,⚪ 數據不足,-81.41,全坤建,N/A,📉 獲利侵蝕,-9.76,-36.75,2509.TW,N/A,12.9499998093,0.0,2025
-22.33,2026-03,0.83,-301.33,4.01,269.93,⚪ 中性觀察,9.39,大樹,N/A,📉 獲利侵蝕,-31.4,154.2,6469.TWO,N/A,70.1999969482,6.828793477451362,2025
69.12,2026-03,0.27,-302.19,2.3,370.94,❌ 暫避觀望,6.1,新門,N/A,⚠️ 獲利稀釋,68.75,61.800000000000004,5432.TWO,N/A,108.0,26.21359223300971,2025
41.2,2026-03,5.66,-302.93,16.28,344.68,⚪ 中性觀察,59.94,崴寶,N/A,⚠️ 獲利稀釋,41.75,631.05,7744.TWO,N/A,450.5,10.708343237461374,2025
-93.2,2026-03,-0.4,-303.34000000000003,0.1,108.1,⚪ 數據不足,2.56,邑錡,N/A,📉 獲利侵蝕,-195.24,-6.15,7402.TWO,N/A,104.5,0.0,2025
-18.94,2026-03,6.96,-303.46999999999997,22.45,283.01,⚪ 中性觀察,5.01,復盛應用,N/A,📉 獲利侵蝕,-20.46,825.45,6670.TW,N/A,263.5,4.7882972923859715,2025
-18.86,2026-03,1.42,-303.88,4.99,316.58,❌ 暫避觀望,2.53,精材,27.31%,⚠️ 獲利稀釋,12.7,165.0,3374.TWO,32.82%,316.0,28.727272727272727,2025
-9.71,2026-03,0.75,-303.89,1.86,342.78,❌ 暫避觀望,3.65,光頡,7.20%,⚠️ 獲利稀釋,38.89,65.1,3624.TWO,23.30%,75.5999984741,17.41935448711982,2025
-337.5,2026-03,-0.05,-303.95,-1.13,153.95,⚪ 數據不足,-10.48,威力暘-創,N/A,📉 獲利侵蝕,-150.0,-24.15,6988.TW,N/A,12.6499996185,0.0,2025
-56.6,2026-03,0.6,-304.39,1.42,243.32,⚪ 中性觀察,-6.64,巧新,3.31%,📉 獲利侵蝕,-61.07,71.55000000000001,1563.TW,18.31%,57.5999984741,12.075471378218028,2025
-270.99,2026-03,0.02,-304.86,-4.64,207.42,⚪ 數據不足,-17.79,敦泰,-7.17%,🔄 轉虧為盈,-97.44,-28.650000000000006,3545.TW,20.78%,50.7999992371,0.0,2025
-40.21,2026-03,-0.62,-305.17,4.58,163.56,⚪ 數據不足,-12.03,寶綠特-KY,N/A,📉 獲利侵蝕,-141.61,0.0,6887.TW,N/A,0.0,0.0,2025
-12.04,2026-03,1.76,-305.45,5.48,319.74,⚪ 中性觀察,11.55,台星科,19.26%,⚠️ 獲利稀釋,14.29,197.55,3265.TWO,25.97%,157.5,11.95899772209567,2025
46.48,2026-03,0.14,-306.64,1.06,253.31,⚪ 數據不足,12.09,興采,9.68%,📉 獲利侵蝕,-53.33,-13.649999999999997,4433.TWO,22.41%,19.6000003815,0.0,2025
10.9,2026-03,2.48,-307.01,9.97,310.34,⚪ 中性觀察,2.6,力泰,N/A,⚠️ 獲利稀釋,3.33,384.6,5520.TWO,N/A,83.5,3.2566302652106085,2025
-69.45,2026-03,3.9,-308.06,11.51,244.27,⚪ 中性觀察,9.26,國巨*,24.28%,📉 獲利侵蝕,-63.79,662.1,2327.TW,37.30%,570.0,12.913457181694607,2025
18.27,2026-03,0.26,-308.22,1.24,308.22,⚪ 中性觀察,20.59,華晶科,2.92%,📉 獲利侵蝕,0.0,46.349999999999994,3059.TW,23.91%,40.4500007629,13.090615133624596,2025
9.74,2026-03,2.64,-309.15,7.91,473.15,⚪ 中性觀察,12.89,精誠,N/A,⚠️ 獲利稀釋,164.0,289.65000000000003,6214.TW,N/A,145.5,7.534955981356809,2025
-6.99,2026-03,0.6,-310.42,2.61,317.56,⚪ 中性觀察,0.46,眾福科,8.89%,⚠️ 獲利稀釋,7.14,94.65,3168.TW,25.14%,42.8499984741,6.790807999064976,2025
-33.33,2026-03,0.35,-310.99,2.35,255.86,⚪ 中性觀察,2.45,晉泰,N/A,📉 獲利侵蝕,-55.13,92.85,6221.TWO,N/A,20.7999992371,3.3602583581744754,2025
-30.16,2026-03,0.52,-311.83000000000004,1.33,345.16,⚪ 中性觀察,-3.8,佳格,4.10%,⚠️ 獲利稀釋,33.33,49.65,1227.TW,23.19%,28.8500003815,8.716012199848942,2025
11.72,2026-03,1.19,-311.92,3.26,381.92,❌ 暫避觀望,8.9,信昌電,N/A,⚠️ 獲利稀釋,70.0,112.64999999999999,6173.TWO,N/A,171.0,22.769640479360852,2025
-79.59,2026-03,-0.48,-312.87,0.51,101.24,❌ 暫避觀望,-1.9,弘凱,N/A,📉 獲利侵蝕,-211.63,13.35,5244.TW,N/A,33.5999984741,37.75280727426966,2025
35.21,2026-03,-0.19,-315.06,-0.52,356.44,⚪ 數據不足,195.34,上曜,-1.86%,⚠️ 獲利稀釋,41.38,-30.449999999999996,1316.TW,30.65%,10.1000003815,0.0,2025
-47.66,2026-03,3.22,-315.13,4.13,344.16,⚪ 中性觀察,25.19,六方科-KY,0.74%,⚠️ 獲利稀釋,29.03,169.65,4569.TW,15.14%,166.0,14.677276746242264,2025
-74.77,2026-03,0.36,-315.78,0.27,303.58,❌ 暫避觀望,-4.08,惠光,N/A,📉 獲利侵蝕,-12.2,15.450000000000001,6508.TWO,N/A,25.8999996185,25.145630697572816,2025
-39.27,2026-03,0.57,-316.37,1.5,343.04,⚪ 中性觀察,-5.68,正新,6.75%,⚠️ 獲利稀釋,26.67,60.44999999999999,2105.TW,22.84%,31.0,7.692307692307693,2025
-132.32,2026-03,0.12,-316.44000000000005,-0.34,338.66,⚪ 數據不足,-9.81,艾笛森,-2.51%,🔄 轉虧為盈,22.22,0.0,3591.TW,21.48%,0.0,0.0,2025
-50.0,2026-03,0.5,-318.08,2.2,293.89,⚪ 中性觀察,-10.14,榮剛,N/A,📉 獲利侵蝕,-24.19,75.0,5009.TWO,N/A,32.5,6.5,2025
-73.47,2026-03,0.61,-318.43,3.0,242.64,❌ 暫避觀望,-14.3,永道-KY,N/A,📉 獲利侵蝕,-75.79,129.75,6863.TW,N/A,131.0,15.144508670520231,2025
17.15,2026-03,-0.4,-318.53999999999996,-2.07,313.28,⚪ 數據不足,-1.12,光麗-KY,N/A,📉 獲利侵蝕,-5.26,-73.94999999999999,6431.TW,N/A,18.7999992371,0.0,2025
95.65,2026-03,-0.05,-318.9,-0.09,168.9,⚪ 數據不足,79.86,成信實業*-創,N/A,📉 獲利侵蝕,-150.0,-9.3,6969.TW,N/A,34.7999992371,0.0,2025
-38.46,2026-03,-0.32,-318.90999999999997,-0.92,74.47,⚪ 數據不足,13.75,共信-KY,N/A,📉 獲利侵蝕,-244.44,-30.450000000000003,6617.TWO,N/A,87.5999984741,0.0,2025
-338.6,2026-03,-0.28,-319.8,-1.35,364.7,⚪ 數據不足,-14.66,雷笛克光學,N/A,⚠️ 獲利稀釋,44.9,-60.6,5230.TWO,N/A,17.3999996185,0.0,2025
-97.61,2026-03,0.25,-320.69,0.06,271.71,⚪ 數據不足,-4.99,華祺,N/A,📉 獲利侵蝕,-48.98,-13.799999999999999,5015.TWO,N/A,21.2999992371,0.0,2025
-11.43,2026-03,3.6,-321.18,13.02,314.69,⚪ 中性觀察,-6.24,信邦,9.15%,📉 獲利侵蝕,-6.49,505.34999999999997,3023.TW,23.64%,323.0,9.587414663104779,2025
30.29,2026-03,2.51,-321.40999999999997,10.26,334.59,⚪ 中性觀察,20.3,臺慶科,14.20%,⚠️ 獲利稀釋,13.18,388.79999999999995,3357.TWO,28.44%,210.0,8.101851851851853,2025
64.8,2026-03,6.87,-322.13,19.47,411.46,❌ 暫避觀望,54.05,金像電,24.30%,⚠️ 獲利稀釋,89.33,705.45,2368.TW,33.66%,985.0,20.944078247926853,2025
-50.0,2026-03,0.37,-323.06,1.1,292.45,⚪ 中性觀察,-16.5,全台,0.16%,📉 獲利侵蝕,-30.61,38.550000000000004,3038.TW,20.87%,20.9500007629,8.151751269610894,2025
-79.88,2026-03,0.25,-323.71000000000004,0.66,316.3,❌ 暫避觀望,-22.51,健椿,4.03%,📉 獲利侵蝕,-7.41,19.650000000000002,4561.TWO,19.95%,39.9000015259,30.458016431984735,2025
-51.27,2026-03,0.35,-324.37,3.45,257.7,⚪ 中性觀察,-7.71,信錦,5.11%,📉 獲利侵蝕,-66.67,130.05,1582.TW,21.08%,72.0999984741,8.316032119273357,2025
58.77,2026-03,0.35,-324.52,1.81,366.19,⚪ 中性觀察,3.4,錩新,12.75%,⚠️ 獲利稀釋,41.67,63.6,2415.TW,25.38%,31.7000007629,7.476415274268867,2025
0.6,2026-03,0.33,-327.45000000000005,1.72,345.97,⚪ 中性觀察,1.69,大台北,N/A,⚠️ 獲利稀釋,18.52,64.64999999999999,9908.TW,N/A,29.0,6.728538283062646,2025
-43.71,2026-03,2.19,-327.51,6.22,333.31,⚪ 中性觀察,-7.67,昇佳電子,N/A,⚠️ 獲利稀釋,5.8,242.10000000000002,6732.TWO,N/A,157.5,9.758364312267657,2025
-28.03,2026-03,0.76,-328.4,2.49,310.12,⚪ 中性觀察,14.61,友通,-1.87%,📉 獲利侵蝕,-18.28,113.25000000000001,2397.TW,25.36%,61.7999992371,8.1854303625298,2025
-21.36,2026-03,0.8,-328.71999999999997,2.37,331.39,⚪ 中性觀察,-3.38,怡利電,10.08%,⚠️ 獲利稀釋,2.67,78.75,2497.TW,25.76%,48.5499992371,9.247618902304762,2025
1.96,2026-03,0.9,-329.09,3.12,330.21,⚪ 中性觀察,7.21,凌群,4.56%,⚠️ 獲利稀釋,1.12,115.50000000000001,2453.TW,24.39%,53.0,6.883116883116882,2025
26.43,2026-03,1.07,-330.46999999999997,4.02,397.14,⚪ 中性觀察,5.45,汎瑋材料,N/A,⚠️ 獲利稀釋,66.67,140.85000000000002,6967.TWO,N/A,69.0,7.348242811501597,2025
9.15,2026-03,1.51,-330.52999999999986,1.56,1078.36,❌ 暫避觀望,51.17,康普,8.56%,⚠️ 獲利稀釋,747.83,51.45,4739.TW,14.91%,87.5,25.51020408163265,2025
15.38,2026-03,0.52,-330.84,1.35,447.51,❌ 暫避觀望,4.4,鉅橡,N/A,⚠️ 獲利稀釋,116.67,45.3,8074.TWO,N/A,55.5,18.37748344370861,2025
230.83,2026-03,0.44,-331.19,1.74,506.19,❌ 暫避觀望,6.6,晶相光,14.09%,⚠️ 獲利稀釋,175.0,35.550000000000004,3530.TW,31.94%,53.9000015259,22.74261667759494,2025
-78.9,2026-03,-0.49,-331.56,-1.95,125.31,⚪ 數據不足,-71.56,尚茂,N/A,📉 獲利侵蝕,-206.25,-75.75,8291.TWO,N/A,41.0,0.0,2025
4.19,2026-03,0.85,-331.65,4.23,324.12,⚪ 中性觀察,5.64,久元,N/A,📉 獲利侵蝕,-7.53,136.35,6261.TWO,N/A,80.0999984741,8.811881020253026,2025
26.02,2026-03,1.48,-332.42,3.13,339.67,❌ 暫避觀望,22.86,新盛力,15.45%,⚠️ 獲利稀釋,7.25,104.99999999999999,4931.TWO,26.27%,218.5,31.21428571428572,2025
13.33,2026-03,0.39,-333.13,1.19,389.13,⚪ 中性觀察,-14.65,新纖,8.66%,⚠️ 獲利稀釋,56.0,40.95,1409.TW,22.79%,22.6000003815,8.278388418131868,2025
-56.52,2026-03,-0.09,-333.35,0.1,133.35,❌ 暫避觀望,-3.61,健亞,-5.47%,📉 獲利侵蝕,-200.0,4.500000000000001,4130.TWO,34.00%,26.7000007629,89.000002543,2025
-45.45,2026-03,0.87,-333.83,2.04,418.94,⚪ 中性觀察,-4.56,科嘉-KY,N/A,⚠️ 獲利稀釋,85.11,62.85000000000001,5215.TW,N/A,38.0999984741,9.093078394773269,2025
56.88,2026-03,3.67,-334.14,9.52,390.31,⚪ 中性觀察,25.24,大中,N/A,⚠️ 獲利稀釋,56.17,342.3,6435.TWO,N/A,258.5,11.327782646801051,2025
-348.39,2026-03,0.17,-334.65999999999997,-1.61,458.27,⚪ 數據不足,-16.91,易發,N/A,🔄 轉虧為盈,123.61,-90.45,6425.TWO,N/A,55.5,0.0,2025
-77.78,2026-03,0.33,-335.88,0.3,320.5,⚪ 數據不足,-18.09,先益,4.80%,📉 獲利侵蝕,-15.38,-10.5,3531.TWO,22.74%,21.8999996185,0.0,2025
-26.62,2026-03,0.52,-336.1,3.06,321.35,⚪ 中性觀察,7.48,嘉彰,N/A,📉 獲利侵蝕,-14.75,94.19999999999999,4942.TW,N/A,34.1500015259,5.4378983321496825,2025
-35.0,2026-03,-0.44,-336.15,0.39,158.96,❌ 暫避觀望,5.19,新漢,N/A,📉 獲利侵蝕,-177.19,10.2,8234.TWO,N/A,67.6999969482,99.55881904147058,2025
-109.86,2026-03,-0.23,-336.41,-1.49,378.91,⚪ 數據不足,-3.8,正能量智能,N/A,⚠️ 獲利稀釋,42.5,-53.4,5348.TWO,N/A,16.7000007629,0.0,2025
-67.55,2026-03,1.37,-337.78999999999996,3.17,319.83,⚪ 中性觀察,-3.48,弘帆,N/A,📉 獲利侵蝕,-17.96,59.1,8433.TWO,N/A,53.9000015259,13.680203432969543,2025
4.08,2026-03,2.12,-338.04,3.84,443.87,❌ 暫避觀望,15.29,睿生光電,N/A,⚠️ 獲利稀釋,105.83,154.20000000000002,6861.TW,N/A,210.5,20.47665369649805,2025
-142.57,2026-03,0.18,-338.47,-4.83,440.91,⚪ 數據不足,-12.11,程泰,-2.95%,🔄 轉虧為盈,102.44,-285.45000000000005,1583.TW,19.66%,49.6500015259,0.0,2025
50.0,2026-03,0.37,-338.64,-0.16,423.64,⚪ 數據不足,123.75,欣普羅,N/A,🔄 轉虧為盈,85.0,-28.5,6560.TWO,N/A,32.4500007629,0.0,2025
14.17,2026-03,1.62,-339.59000000000003,5.88,353.67,⚪ 中性觀察,14.03,捷敏-KY,N/A,⚠️ 獲利稀釋,14.08,216.14999999999998,6525.TW,N/A,139.0,9.646079111727968,2025
-18.15,2026-03,0.51,-339.99,2.42,332.58,⚪ 中性觀察,6.99,東元,6.47%,📉 獲利侵蝕,-7.41,92.10000000000001,1504.TW,23.29%,66.6999969482,10.863191685374591,2025
12.0,2026-03,0.11,-340.70000000000005,1.68,305.41,⚪ 中性觀察,-5.34,美隆電,N/A,📉 獲利侵蝕,-35.29,65.1,2477.TW,N/A,21.7000007629,5.00000017578341,2025
4.42,2026-03,-0.56,-341.05,-2.17,350.73,⚪ 數據不足,8.23,永昕,-18.26%,⚠️ 獲利稀釋,9.68,-88.94999999999999,4726.TWO,1.76%,24.4500007629,0.0,2025
-11.76,2026-03,0.05,-341.15999999999997,0.16,312.59,❌ 暫避觀望,17.58,力麒,N/A,📉 獲利侵蝕,-28.57,4.65,5512.TWO,N/A,7.7199997902,24.903225129677416,2025
-24.63,2026-03,0.76,-341.82,4.1,304.12,⚪ 中性觀察,-4.71,寶成,N/A,📉 獲利侵蝕,-37.7,144.6,9904.TW,N/A,23.75,2.4636929460580914,2025
-44.41,2026-03,-1.18,-341.91,1.69,-9.15,⚪ 數據不足,20.34,M31,N/A,🌑 雙重衰退,-351.06,-10.35,6643.TWO,N/A,455.0,0.0,2025
-9.87,2026-03,1.53,-342.0,4.84,381.09,⚪ 中性觀察,-0.31,長榮航,16.53%,⚠️ 獲利稀釋,39.09,182.10000000000002,2618.TW,22.90%,43.25,3.562602965403624,2025
-14.74,2026-03,0.74,-342.15,2.68,343.52,⚪ 中性觀察,-1.38,立敦,N/A,⚠️ 獲利稀釋,1.37,99.14999999999999,6175.TWO,N/A,76.9000015259,11.633888279258699,2025
-15.98,2026-03,1.14,-342.27,4.36,349.82,⚪ 數據不足,12.66,鉅祥,19.39%,⚠️ 獲利稀釋,7.55,0.0,2476.TW,32.99%,0.0,0.0,2025
685.19,2026-03,-0.41,-342.89,1.58,402.3,⚪ 中性觀察,-3.39,中環,-5.65%,⚠️ 獲利稀釋,59.41,16.200000000000003,2323.TW,23.42%,10.3500003815,9.583333686574072,2025
-147.73,2026-03,0.09,-343.62,-0.21,372.19,⚪ 數據不足,-7.34,永光,-5.18%,🔄 轉虧為盈,28.57,-5.3999999999999995,1711.TW,17.63%,35.5,0.0,2025
-5.01,2026-03,2.25,-343.79,9.1,340.36,⚪ 中性觀察,1.65,宏全,N/A,📉 獲利侵蝕,-3.43,354.0,9939.TW,N/A,142.5,6.038135593220338,2025
19.61,2026-03,2.04,-345.14,7.55,337.45,⚪ 中性觀察,20.51,湧德,12.50%,📉 獲利侵蝕,-7.69,284.7,3689.TWO,30.92%,110.5,5.821917808219178,2025
-9.0,2026-03,-0.17,-345.26,-1.09,409.09,⚪ 數據不足,-2.06,普誠,N/A,⚠️ 獲利稀釋,63.83,-44.85,6129.TWO,N/A,15.0,0.0,2025
-9.76,2026-03,1.01,-346.63,3.7,338.45,⚪ 中性觀察,-9.17,三福化,10.72%,📉 獲利侵蝕,-8.18,128.1,4755.TW,22.24%,116.0,13.583138173302109,2025
-52.99,2026-03,0.37,-346.71000000000004,2.48,293.55,❌ 暫避觀望,-31.16,榮田,N/A,📉 獲利侵蝕,-53.16,63.0,7709.TWO,N/A,73.5999984741,17.5238091605,2025
271.37,2026-03,1.09,-347.21,4.01,325.07,⚪ 中性觀察,-9.71,美利達,N/A,📉 獲利侵蝕,-22.14,189.45000000000002,9914.TW,N/A,79.5,6.294536817102137,2025
8.73,2026-03,1.65,-347.43,6.44,345.63,⚪ 中性觀察,20.09,揚秦,9.66%,📉 獲利侵蝕,-1.8,243.15,2755.TWO,27.43%,103.5,6.384947563232572,2025
9.52,2026-03,0.79,-347.71999999999997,2.53,423.28,⚪ 中性觀察,27.49,大世科,N/A,⚠️ 獲利稀釋,75.56,86.39999999999999,8099.TWO,N/A,58.5,10.15625,2025
-74.55,2026-03,0.52,-347.81,2.61,312.37,⚪ 中性觀察,-20.24,冠德,15.06%,📉 獲利侵蝕,-35.44,91.79999999999998,2520.TW,23.17%,34.0999984741,5.571895175506536,2025
-29.85,2026-03,1.76,-348.15,5.24,367.88,⚪ 中性觀察,26.29,迅得,N/A,⚠️ 獲利稀釋,19.73,216.75,6438.TW,N/A,147.0,10.173010380622838,2025
-27.14,2026-03,2.7,-348.83,6.04,379.26,⚪ 中性觀察,1.71,智伸科,11.86%,⚠️ 獲利稀釋,30.43,205.05,4551.TW,23.25%,170.0,12.435991221653254,2025
6.67,2026-03,2.63,-349.53999999999996,8.0,366.95,⚪ 中性觀察,11.38,敦陽科,10.67%,⚠️ 獲利稀釋,17.41,310.95,2480.TW,24.08%,155.5,7.501205981669078,2025
77.93,2026-03,1.17,-349.59,2.88,426.15,⚪ 中性觀察,12.63,大成鋼,14.07%,⚠️ 獲利稀釋,76.56,108.3,2027.TW,25.55%,46.0999984741,6.385041339903047,2025
60.23,2026-03,-0.11,-350.82,-0.35,340.82,⚪ 數據不足,1.42,無敵,N/A,📉 獲利侵蝕,-10.0,-16.950000000000003,8201.TW,N/A,11.8500003815,0.0,2025
18.52,2026-03,0.41,-351.45,2.56,349.07,⚪ 中性觀察,-0.42,環泥,N/A,📉 獲利侵蝕,-2.38,86.25,1104.TW,N/A,26.4500007629,4.600000132678261,2025
-57.38,2026-03,0.09,-351.84,0.27,318.51,❌ 暫避觀望,9.13,系統電,N/A,📉 獲利侵蝕,-33.33,8.100000000000001,5309.TWO,N/A,53.2000007629,98.51851993129628,2025
-35.23,2026-03,0.51,-352.17999999999995,1.14,1180.75,⚪ 中性觀察,-4.85,宜新實業,N/A,⚠️ 獲利稀釋,828.57,38.1,4440.TW,N/A,17.4500007629,6.870079040511811,2025
-46.72,2026-03,0.12,-352.58,3.41,293.96,⚪ 中性觀察,-30.87,匯僑設計,N/A,📉 獲利侵蝕,-58.62,99.3,6754.TW,N/A,42.7000007629,6.450151172643504,2025
