est_price,om,date,pe,advice,rev_yoy,symbol,eps_yoy,eps,prev_eps,gm,price,prev_eps_yoy,expansion,name,prev_rev_yoy,status,prev_year
347.7,5.98%,2025-12,1.9262295740250217,⚪ 中性觀察,-16.33,2915.TW,-28.5,9.29,6.71,58.30%,44.6500015259,-39.68,-12.170000000000002,潤泰全,-5.04,🏰 高護城河,2025
97.95,N/A,2025-12,8.009188244578867,⚪ 中性觀察,10.76,6275.TWO,-1.42,2.81,2.0,N/A,52.2999992371,-1.49,-12.18,元山,9.43,📉 獲利侵蝕,2025
7.65,N/A,2025-12,27.843136880980392,❌ 暫避觀望,0.56,6015.TWO,-11.63,0.76,0.26,N/A,14.1999998093,-71.11,-12.190000000000001,宏遠證,-24.7,📉 獲利侵蝕,2025
1178.25,8.88%,2025-12,6.8364099299809045,⚪ 中性觀察,8.21,2379.TW,-4.02,28.77,23.59,48.08%,537.0,1.72,-12.23,瑞昱,10.77,📉 獲利侵蝕,2025
301.79999999999995,N/A,2025-12,10.337972166998012,⚪ 中性觀察,12.03,6197.TW,-0.23,8.67,6.1,N/A,208.0,-9.9,-12.26,佳必琪,12.17,📉 獲利侵蝕,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,1.55,6884.TWO,-10.78,2.05,1.42,N/A,34.5499992371,-5.33,-12.33,海柏特,-4.43,📉 獲利侵蝕,2025
79.80000000000001,N/A,2025-12,7.415413677236841,⚪ 中性觀察,27.37,8908.TWO,14.97,2.16,1.54,N/A,39.4500007629,29.41,-12.4,欣雄,44.68,⚠️ 獲利稀釋,2025
85.19999999999999,N/A,2025-12,5.281690140845071,⚪ 中性觀察,-7.81,8930.TWO,-20.27,2.4,1.66,N/A,30.0,-25.56,-12.46,青鋼,-5.22,🌑 雙重衰退,2025
536.5500000000001,N/A,2025-12,12.985742242102319,⚪ 中性觀察,3.07,6664.TWO,-9.46,15.06,10.74,N/A,464.5,-5.97,-12.530000000000001,群翊,-0.08,📉 獲利侵蝕,2025
-68.1,-10.28%,2025-12,0.0,⚪ 數據不足,-16.83,1305.TW,-29.51,-1.58,-1.34,0.65%,14.8500003815,-123.33,-12.680000000000003,華夏,-13.55,🌑 雙重衰退,2025
114.60000000000001,19.41%,2025-12,5.4712040886256545,⚪ 中性觀察,-3.29,1708.TW,-16.11,3.28,2.2,33.86%,41.7999992371,-29.94,-12.82,東鹼,-3.31,🌑 雙重衰退,2025
53.25,N/A,2025-12,7.323943661971831,⚪ 中性觀察,0.57,5016.TWO,-12.28,1.5,0.97,N/A,26.0,-25.38,-12.85,松和,2.31,📉 獲利侵蝕,2025
3430.95,69.19%,2025-12,17.094390766405805,❌ 暫避觀望,72.77,2059.TW,59.82,103.23,66.35,76.10%,3910.0,58.13,-12.949999999999996,川湖,78.51,🏰 高護城河,2025
12.300000000000004,6.56%,2025-12,14.268292450365848,⚪ 中性觀察,31.28,1459.TW,18.33,0.81,0.6,15.20%,11.6999998093,8.16,-12.950000000000003,聯發,43.56,⚠️ 獲利稀釋,2025
179.10000000000002,N/A,2025-12,7.445561266825794,⚪ 中性觀察,-3.92,6924.TW,-16.96,5.68,3.23,N/A,88.9000015259,-47.48,-13.040000000000001,榮惠-KY創,-1.99,🌑 雙重衰退,2025
-86.25,-45.05%,2025-12,0.0,⚪ 數據不足,17.89,3259.TWO,4.84,-2.36,-1.71,15.22%,17.0,30.2,-13.05,鑫創,4.82,⚠️ 獲利稀釋,2025
-117.89999999999999,N/A,2025-12,0.0,⚪ 數據不足,-0.97,6657.TW,-14.12,-2.92,-2.19,N/A,42.0499992371,8.02,-13.149999999999999,華安,-5.71,🌑 雙重衰退,2025
99.00000000000003,N/A,2025-12,9.454545685742422,⚪ 中性觀察,-1.38,6175.TWO,-14.74,2.68,1.96,N/A,62.4000015259,-18.83,-13.36,立敦,-1.77,🌑 雙重衰退,2025
61.95000000000001,7.20%,2025-12,12.300241946029054,⚪ 中性觀察,3.65,3624.TWO,-9.71,1.86,1.21,23.30%,50.7999992371,-27.11,-13.360000000000001,光頡,1.22,📉 獲利侵蝕,2025
64.64999999999999,14.34%,2025-12,10.116008926705337,⚪ 中性觀察,-10.06,1203.TW,-23.5,1.81,1.28,33.56%,43.5999984741,-19.23,-13.44,味王,-4.13,🌑 雙重衰退,2025
2584.0499999999997,14.55%,2025-12,15.150635630115518,❌ 暫避觀望,12.32,2454.TW,-1.14,66.16,51.76,46.13%,2610.0,-0.39,-13.46,聯發科,13.56,📉 獲利侵蝕,2025
295.94999999999993,7.00%,2025-12,5.296502787633047,⚪ 中性觀察,1.19,3213.TWO,-12.32,7.4,6.08,25.33%,104.5,-9.93,-13.51,茂訊,6.38,📉 獲利侵蝕,2025
891.8999999999999,14.07%,2025-12,19.17255297679112,❌ 暫避觀望,47.52,3324.TWO,33.98,28.26,18.13,26.37%,1140.0,13.67,-13.540000000000006,雙鴻,34.54,⚠️ 獲利稀釋,2025
403.95,N/A,2025-12,8.206461195692537,⚪ 中性觀察,-1.34,6146.TWO,-14.93,10.77,7.92,N/A,221.0,-18.85,-13.59,耕興,-2.12,🌑 雙重衰退,2025
298.05,9.93%,2025-12,6.190236537493709,⚪ 中性觀察,-18.5,1537.TW,-32.28,7.95,5.76,18.72%,123.0,-37.53,-13.780000000000001,廣隆,-17.19,🌑 雙重衰退,2025
251.09999999999997,N/A,2025-12,5.525686977299881,⚪ 中性觀察,11.21,6534.TW,-2.59,4.51,4.09,N/A,92.5,-8.09,-13.8,正瀚-創,9.59,📉 獲利侵蝕,2025
224.4,N/A,2025-12,3.318850369378342,⚪ 中性觀察,2.9,6757.TW,-10.95,5.37,4.28,N/A,49.6500015259,-22.46,-13.85,台灣虎航,-0.39,📉 獲利侵蝕,2025
134.10000000000002,2.34%,2025-12,6.174496729630871,⚪ 中性觀察,21.07,2949.TWO,6.89,3.63,2.21,11.53%,55.2000007629,14.74,-14.18,欣新網,22.59,⚠️ 獲利稀釋,2025
49.650000000000006,17.09%,2025-12,8.610271903323262,⚪ 中性觀察,0.3,1568.TW,-13.92,1.36,0.88,34.44%,28.5,-33.33,-14.22,倉佑,-1.99,📉 獲利侵蝕,2025
117.6,19.78%,2025-12,9.859694266811225,⚪ 中性觀察,2.26,2303.TW,-11.97,3.34,2.54,30.67%,77.3000030518,-18.45,-14.23,聯電,2.23,📉 獲利侵蝕,2025
235.35,N/A,2025-12,19.725940089228807,❌ 暫避觀望,4.64,6231.TWO,-9.63,6.66,4.59,N/A,309.5,-14.37,-14.27,系微,4.28,📉 獲利侵蝕,2025
84.74999999999999,N/A,2025-12,12.35398284102655,⚪ 中性觀察,6.08,6190.TWO,-8.22,2.19,1.64,N/A,69.8000030518,-11.9,-14.3,萬泰科,8.02,📉 獲利侵蝕,2025
792.1500000000001,N/A,2025-12,5.292558227608407,⚪ 中性觀察,3.26,6491.TW,-11.08,20.87,15.38,N/A,279.5,-15.63,-14.34,晶碩,1.72,📉 獲利侵蝕,2025
77.10000000000001,-1.56%,2025-12,2.7042800814202335,⚪ 中性觀察,-68.21,3056.TW,-82.6,1.07,1.08,21.31%,13.8999996185,417.65,-14.39,富華新,1491.72,🌑 雙重衰退,2025
263.85,18.05%,2025-12,8.953951108584423,⚪ 中性觀察,19.07,3416.TW,4.56,7.39,5.3,38.51%,157.5,-2.6,-14.510000000000002,融程電,18.44,⚠️ 獲利稀釋,2025
182.24999999999997,1.39%,2025-12,6.773662802617285,⚪ 中性觀察,-0.73,4938.TW,-15.3,5.39,3.42,4.09%,82.3000030518,-30.83,-14.57,和碩,-0.09,🌑 雙重衰退,2025
553.65,11.29%,2025-12,5.025738282308318,⚪ 中性觀察,11.58,2752.TWO,-3.09,15.04,11.18,52.30%,185.5,1.18,-14.67,豆府,12.18,🏰 高護城河,2025
34.95,38.22%,2025-12,5.257510729613734,⚪ 中性觀察,0.06,2845.TW,-14.85,0.93,0.7,102.49%,12.25,-24.1,-14.91,遠東銀,-3.1,🏰 高護城河,2025
184.2,3.96%,2025-12,6.628664619372964,⚪ 中性觀察,72.06,3706.TW,57.01,5.15,3.68,10.03%,81.4000015259,50.82,-15.050000000000004,神達,97.96,⚠️ 獲利稀釋,2025
106.65,10.05%,2025-12,4.929676404655416,⚪ 中性觀察,-6.89,1102.TW,-22.04,3.0,2.42,14.02%,35.0499992371,-10.94,-15.149999999999999,亞泥,-4.13,🌑 雙重衰退,2025
0.0,0.97%,2025-12,0.0,⚪ 數據不足,-4.68,1725.TW,-19.9,1.53,1.37,4.14%,0.0,-17.96,-15.219999999999999,元禎,2.13,🌑 雙重衰退,2025
265.35,N/A,2025-12,5.850763143018654,⚪ 中性觀察,0.7,6855.TWO,-14.67,7.85,4.81,N/A,103.5,-29.26,-15.37,數泓科,4.61,📉 獲利侵蝕,2025
0.0,-5.22%,2025-09,0.0,⚪ 數據不足,16.77,1589.TW,1.36,-5.06,-2.71,7.87%,0.0,65.91,-15.41,永冠-KY,18.73,⚠️ 獲利稀釋,2025
12.9,1.10%,2025-12,15.69767441860465,❌ 暫避觀望,0.36,1219.TW,-15.09,0.45,0.25,9.65%,13.5,-30.56,-15.45,福壽,0.36,📉 獲利侵蝕,2025
190.95000000000002,N/A,2025-12,9.819324430479183,⚪ 中性觀察,29.58,7631.TW,13.97,6.56,3.07,N/A,125.0,-16.19,-15.609999999999998,聚賢研發-創,2.0,⚠️ 獲利稀釋,2025
355.34999999999997,N/A,2025-12,7.091599831152386,⚪ 中性觀察,10.13,6278.TW,-5.53,9.39,6.9,N/A,168.0,-8.37,-15.66,台表科,13.01,📉 獲利侵蝕,2025
-237.15000000000003,N/A,2025-12,0.0,⚪ 數據不足,60.07,6949.TW,44.38,-7.23,-4.65,N/A,771.0,7.24,-15.689999999999998,沛爾生醫-創,69.11,⚠️ 獲利稀釋,2025
56.25,6.69%,2025-12,6.866666666666666,⚪ 中性觀察,-6.24,1402.TW,-21.93,1.55,1.08,19.14%,25.75,-22.9,-15.69,遠東新,-7.44,🌑 雙重衰退,2025
-69.6,N/A,2025-12,0.0,⚪ 數據不足,38.52,6598.TW,22.83,-1.96,-1.33,N/A,21.4500007629,28.11,-15.690000000000005,ABC-KY,38.99,⚠️ 獲利稀釋,2025
168.29999999999998,N/A,2025-12,3.9349377474064178,⚪ 中性觀察,2.05,9938.TW,-13.68,4.1,3.37,N/A,44.1500015259,-11.78,-15.73,百和,3.55,📉 獲利侵蝕,2025
106.35,N/A,2025-12,8.871650426784203,⚪ 中性觀察,13.17,8383.TWO,-2.59,3.41,1.89,N/A,62.9000015259,-22.31,-15.76,千附,16.5,📉 獲利侵蝕,2025
101.85,N/A,2025-12,6.774668630338733,⚪ 中性觀察,-30.87,6754.TW,-46.72,3.41,2.29,N/A,46.0,-54.2,-15.849999999999998,匯僑設計,-30.5,🌑 雙重衰退,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,-5.89,8342.TWO,-21.86,5.97,4.02,N/A,0.0,-24.29,-15.969999999999999,益張,-2.74,🌑 雙重衰退,2025
199.65,N/A,2025-12,4.222389238384673,⚪ 中性觀察,9.98,6024.TW,-6.01,5.48,4.0,N/A,56.2000007629,-15.38,-15.99,群益期,14.8,📉 獲利侵蝕,2025
113.39999999999999,N/A,2025-12,5.714285815198412,⚪ 中性觀察,13.71,6235.TW,-2.36,2.9,2.35,N/A,43.2000007629,-13.92,-16.07,華孚,5.83,📉 獲利侵蝕,2025
140.54999999999998,N/A,2025-12,61.47278548559232,❌ 暫避觀望,-10.64,6789.TW,-27.01,4.01,2.8,N/A,576.0,-25.2,-16.37,采鈺,-9.08,🌑 雙重衰退,2025
197.24999999999997,N/A,2025-12,21.7490494296578,❌ 暫避觀望,-7.01,6679.TWO,-23.41,6.81,3.84,N/A,286.0,-43.52,-16.4,鈺太,-6.83,🌑 雙重衰退,2025
-96.6,-4.30%,2025-12,0.0,⚪ 數據不足,-13.41,1304.TW,-29.83,-2.6,-1.85,5.34%,14.3500003815,-51.82,-16.419999999999998,台聚,-10.84,🌑 雙重衰退,2025
624.6,32.41%,2025-12,7.92507204610951,⚪ 中性觀察,22.33,3526.TWO,5.64,16.97,12.33,48.09%,330.0,9.74,-16.689999999999998,凡甲,24.44,⚠️ 獲利稀釋,2025
75.14999999999999,17.75%,2025-12,42.71457085828344,❌ 暫避觀望,-12.98,4908.TWO,-29.79,1.98,1.39,46.40%,214.0,-22.03,-16.81,前鼎,-4.58,🌑 雙重衰退,2025
157.20000000000002,N/A,2025-12,12.643129770992365,⚪ 中性觀察,9.7,7747.TWO,-7.18,4.04,3.01,N/A,132.5,-10.23,-16.88,昕奇雲端,12.71,📉 獲利侵蝕,2025
319.65000000000003,7.58%,2025-12,3.9652745190051615,⚪ 中性觀察,51.01,2546.TW,34.08,9.52,6.59,9.56%,84.5,67.26,-16.93,根基,58.45,⚠️ 獲利稀釋,2025
49.35,27.38%,2025-12,12.203647880212767,⚪ 中性觀察,-15.9,2542.TW,-32.89,2.1,0.95,33.40%,40.1500015259,-37.41,-16.990000000000002,興富發,-41.9,🌑 雙重衰退,2025
-35.099999999999994,-17.20%,2025-12,0.0,⚪ 數據不足,33.85,3067.TWO,16.83,-0.84,-0.82,28.85%,18.0,-38.98,-17.020000000000003,全域,16.84,⚠️ 獲利稀釋,2025
268.79999999999995,27.57%,2025-12,86.49553571428572,❌ 暫避觀望,5.02,3491.TWO,-12.03,7.83,4.6,58.57%,1550.0,-25.66,-17.049999999999997,昇達科,-6.01,🏰 高護城河,2025
-28.5,0.87%,2025-12,0.0,⚪ 數據不足,17.25,3360.TWO,0.0,-0.48,-0.65,3.88%,13.3000001907,-58.54,-17.25,尚立,7.82,📉 獲利侵蝕,2025
84.74999999999999,N/A,2025-12,9.256637033115046,⚪ 中性觀察,11.76,8917.TWO,-5.51,2.23,1.71,N/A,52.2999992371,-11.4,-17.27,欣泰,16.23,📉 獲利侵蝕,2025
423.29999999999995,N/A,2025-12,15.095676824946846,❌ 暫避觀望,85.22,7749.TW,67.87,11.77,9.12,N/A,426.0,113.1,-17.349999999999994,意騰-KY,106.86,⚠️ 獲利稀釋,2025
-3.5999999999999996,N/A,2025-12,0.0,⚪ 數據不足,-98.98,5523.TWO,-116.36,-0.09,-0.08,N/A,30.3999996185,-115.09,-17.379999999999995,豐謙,-99.19,🌑 雙重衰退,2025
0.0,24.73%,2025-12,0.0,⚪ 數據不足,7.07,3158.TWO,-10.36,7.27,4.7,63.24%,89.3000030518,-5.06,-17.43,嘉實,10.44,🏰 高護城河,2025
125.69999999999999,30.49%,2025-12,7.231503397863962,⚪ 中性觀察,-4.75,2606.TW,-22.2,4.31,2.76,35.36%,60.5999984741,-37.98,-17.45,裕民,-9.08,🌑 雙重衰退,2025
685.8,23.84%,2025-12,4.833770778652669,⚪ 中性觀察,10.36,1795.TW,-7.14,18.14,13.82,55.31%,221.0,-8.92,-17.5,美時,0.51,🏰 高護城河,2025
1066.8000000000002,16.92%,2025-12,5.750843644544432,⚪ 中性觀察,-2.07,3034.TW,-19.62,26.87,20.8,38.19%,409.0,-18.56,-17.55,聯詠,0.41,🌑 雙重衰退,2025
149.1,31.38%,2025-12,5.261569339748491,⚪ 中性觀察,29.29,2891.TW,11.73,4.08,3.06,70.98%,52.2999992371,3.78,-17.56,中信金,23.13,🏰 高護城河,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,7.33,6730.TWO,-10.33,2.14,1.66,N/A,38.5,0.61,-17.66,常廣,4.58,📉 獲利侵蝕,2025
88.35000000000001,N/A,2025-12,7.037351572648555,⚪ 中性觀察,-1.74,8931.TWO,-19.4,1.87,1.84,N/A,41.4500007629,8.24,-17.66,大汽電,2.2,🌑 雙重衰退,2025
117.75,36.66%,2025-12,9.133757573019109,⚪ 中性觀察,-17.06,2637.TW,-34.78,5.27,2.44,37.77%,71.6999969482,-61.76,-17.720000000000002,慧洋-KY,-24.86,🌑 雙重衰退,2025
66.60000000000001,N/A,2025-12,19.887388074729728,❌ 暫避觀望,12.79,8438.TW,-4.98,2.1,1.21,N/A,88.3000030518,-31.64,-17.77,昶昕,10.16,📉 獲利侵蝕,2025
-36.6,N/A,2025-12,0.0,⚪ 數據不足,-3.95,5355.TWO,-21.74,-1.12,-0.82,N/A,6.7199997902,-28.12,-17.79,佳總,-9.55,🌑 雙重衰退,2025
157.95,7.82%,2025-12,5.982905982905983,⚪ 中性觀察,20.5,2364.TW,2.69,4.2,3.14,39.87%,63.0,-4.85,-17.81,倫飛,25.9,⚠️ 獲利稀釋,2025
242.7,15.04%,2025-12,14.894932014833127,⚪ 中性觀察,27.79,4760.TWO,9.84,7.05,4.61,22.01%,241.0,11.3,-17.95,勤凱,24.72,⚠️ 獲利稀釋,2025
81.3,N/A,2025-12,11.84501788712177,⚪ 中性觀察,27.49,8099.TWO,9.52,2.53,1.52,N/A,64.1999969482,0.66,-17.97,大世科,24.12,⚠️ 獲利稀釋,2025
78.0,10.08%,2025-12,10.596153552711538,⚪ 中性觀察,-3.38,2497.TW,-21.36,2.37,1.49,25.76%,55.0999984741,-29.38,-17.98,怡利電,0.55,🌑 雙重衰退,2025
604.9499999999999,10.54%,2025-12,3.7069179271014137,⚪ 中性觀察,-2.91,4536.TW,-20.89,14.92,12.08,32.65%,149.5,-0.58,-17.98,拓凱,7.51,🌑 雙重衰退,2025
73.2,6.19%,2025-12,4.344262451413934,⚪ 中性觀察,-4.72,2115.TW,-22.93,1.58,1.48,18.21%,21.2000007629,-1.99,-18.21,六暉-KY,-3.67,🌑 雙重衰退,2025
245.39999999999998,N/A,2025-12,6.17359413202934,⚪ 中性觀察,15.94,9958.TW,-2.48,6.57,4.78,N/A,101.0,-23.95,-18.419999999999998,世紀鋼,20.49,📉 獲利侵蝕,2025
62.55,N/A,2025-12,32.73381294964029,❌ 暫避觀望,6.75,8039.TW,-11.69,2.07,1.33,N/A,136.5,-41.96,-18.439999999999998,台虹,2.03,📉 獲利侵蝕,2025
181.05,17.40%,2025-12,4.68102734051367,⚪ 中性觀察,-0.48,2248.TW,-19.0,5.32,3.36,31.94%,56.5,-30.34,-18.52,華勝-KY,-4.67,🌑 雙重衰退,2025
106.2,N/A,2025-12,6.207627226398305,⚪ 中性觀察,-8.15,9924.TW,-26.71,3.08,2.14,N/A,43.9500007629,-30.54,-18.560000000000002,福興,-7.04,🌑 雙重衰退,2025
78.30000000000001,N/A,2025-12,8.840996460900383,⚪ 中性觀察,11.04,6843.TWO,-7.56,2.2,1.52,N/A,46.1500015259,-1.94,-18.599999999999998,進典,6.64,📉 獲利侵蝕,2025
163.8,N/A,2025-12,14.652014652014651,⚪ 中性觀察,-14.48,6720.TWO,-33.16,3.89,2.98,N/A,160.0,-37.15,-18.679999999999996,久昌,-10.54,🌑 雙重衰退,2025
-73.35000000000001,N/A,2025-12,0.0,⚪ 數據不足,4.48,6770.TW,-14.2,-1.86,-1.71,N/A,51.9000015259,-33.86,-18.68,力積電,1.91,📉 獲利侵蝕,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,30.49,7792.TWO,11.79,8.72,6.03,N/A,355.5,14.64,-18.7,安葆,37.75,⚠️ 獲利稀釋,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,59.94,7744.TWO,41.2,16.28,12.91,N/A,512.0,74.46,-18.739999999999995,崴寶,75.55,⚠️ 獲利稀釋,2025
244.04999999999998,N/A,2025-12,3.6201598971051014,⚪ 中性觀察,8.55,8938.TWO,-10.24,6.18,3.56,N/A,58.9000015259,-26.95,-18.79,明安,9.03,📉 獲利侵蝕,2025
0.0,N/A,2025-12,0.0,⚪ 數據不足,-29.22,6934.TW,-48.08,-3.92,-4.17,N/A,0.0,-37.5,-18.86,心誠鎂,-51.26,🌑 雙重衰退,2025
4.050000000000001,0.03%,2025-12,28.555555696666662,❌ 暫避觀望,-28.43,2867.TW,-47.37,0.2,0.16,3.78%,7.7100000381,-68.0,-18.939999999999998,三商壽,-43.41,🌑 雙重衰退,2025
864.6000000000001,N/A,2025-12,10.947258848022205,⚪ 中性觀察,47.13,6691.TW,28.04,24.76,16.64,N/A,631.0,27.98,-19.090000000000003,洋基工程,54.5,⚠️ 獲利稀釋,2025
120.6,22.79%,2025-12,4.384328358208956,⚪ 中性觀察,3.75,2504.TW,-15.42,3.3,2.45,27.76%,35.25,-20.71,-19.17,國產,4.82,📉 獲利侵蝕,2025
157.95,N/A,2025-12,11.77587844254511,⚪ 中性觀察,19.26,6791.TWO,0.0,4.16,3.37,N/A,124.0,-2.88,-19.26,虎門科技,19.53,📉 獲利侵蝕,2025
-63.3,N/A,2025-12,0.0,⚪ 數據不足,-9.24,9919.TW,-28.57,-2.43,-1.49,N/A,14.25,-0.68,-19.33,康那香,-8.87,🌑 雙重衰退,2025
109.50000000000001,N/A,2025-12,12.068492941657533,⚪ 中性觀察,11.78,6117.TW,-7.65,3.77,2.21,N/A,88.0999984741,-26.01,-19.43,迎廣,11.06,📉 獲利侵蝕,2025
179.4,N/A,2025-12,6.605351170568562,⚪ 中性觀察,11.23,6997.TWO,-8.26,5.11,3.18,N/A,79.0,-38.85,-19.490000000000002,博弘,7.39,📉 獲利侵蝕,2025
1148.25,N/A,2025-12,24.820378837361204,❌ 暫避觀望,23.29,8299.TWO,3.78,41.98,19.9,N/A,1900.0,-27.04,-19.509999999999998,群聯,7.55,⚠️ 獲利稀釋,2025
67.5,17.87%,2025-12,13.11111111111111,⚪ 中性觀察,-2.97,2070.TWO,-22.56,2.3,1.25,45.13%,59.0,-44.93,-19.59,精湛,-10.95,🌑 雙重衰退,2025
364.35,15.81%,2025-12,6.4635652531906125,⚪ 中性觀察,19.99,2597.TW,0.37,10.75,7.25,18.77%,157.0,7.57,-19.619999999999997,潤弘,16.0,⚠️ 獲利稀釋,2025
221.4,N/A,2025-12,7.994579945799458,⚪ 中性觀察,15.04,8109.TWO,-4.63,6.18,4.41,N/A,118.0,-14.37,-19.669999999999998,博大,9.06,📉 獲利侵蝕,2025
111.75000000000001,N/A,2025-12,10.389261949785233,⚪ 中性觀察,-10.51,6411.TWO,-30.29,3.18,2.46,N/A,77.4000015259,-25.46,-19.78,晶焱,-9.94,🌑 雙重衰退,2025
129.75,N/A,2025-12,6.173410581028902,⚪ 中性觀察,27.05,6899.TWO,7.23,3.59,2.65,N/A,53.4000015259,6.94,-19.82,創為精密,24.69,⚠️ 獲利稀釋,2025
151.5,N/A,2025-12,2.5495049504950495,⚪ 中性觀察,-4.71,9904.TW,-24.63,4.1,3.03,N/A,25.75,-35.26,-19.919999999999998,寶成,-3.47,🌑 雙重衰退,2025
494.40000000000003,N/A,2025-12,4.748179611650485,⚪ 中性觀察,5.05,6890.TW,-14.96,13.02,9.16,N/A,156.5,-12.51,-20.01,來億-KY,8.16,📉 獲利侵蝕,2025
732.9,19.16%,2025-12,6.846090871878838,⚪ 中性觀察,3.15,1476.TW,-16.94,20.1,14.33,30.19%,334.5,-20.3,-20.09,儒鴻,5.39,📉 獲利侵蝕,2025
48.900000000000006,12.18%,2025-12,31.901840490797543,❌ 暫避觀望,5.64,3645.TW,-14.53,1.54,0.94,31.33%,104.0,-42.24,-20.169999999999998,達邁,8.42,📉 獲利侵蝕,2025
381.90000000000003,18.94%,2025-12,2.9300863501217598,⚪ 中性觀察,-13.25,2615.TW,-33.63,11.21,7.64,23.92%,74.5999984741,-38.09,-20.380000000000003,萬海,-11.06,🌑 雙重衰退,2025
306.45000000000005,N/A,2025-12,4.894762604013705,⚪ 中性觀察,-5.92,6523.TWO,-26.4,7.78,5.84,N/A,100.0,-21.61,-20.479999999999997,達爾膚,-0.64,🌑 雙重衰退,2025
86.85,4.42%,2025-12,14.732297590984457,⚪ 中性觀察,10.54,3444.TWO,-10.04,2.15,1.64,18.10%,85.3000030518,3.14,-20.58,利機,10.26,📉 獲利侵蝕,2025
278.85,N/A,2025-12,8.633674018289403,⚪ 中性觀察,-4.74,6957.TW,-25.35,10.18,5.41,N/A,160.5,-29.25,-20.61,裕慶-KY,-6.88,🌑 雙重衰退,2025
43.949999999999996,N/A,2025-12,24.402730375426625,❌ 暫避觀望,0.36,6204.TWO,-20.27,1.18,0.98,N/A,71.5,-8.41,-20.63,艾華,3.67,📉 獲利侵蝕,2025
-59.7,-34.06%,2025-12,0.0,⚪ 數據不足,27.53,3508.TWO,6.88,-1.51,-1.14,1.54%,22.8500003815,18.25,-20.650000000000002,位速,42.64,⚠️ 獲利稀釋,2025
253.49999999999997,N/A,2025-12,12.011834319526628,⚪ 中性觀察,2.2,6239.TW,-18.46,7.48,4.96,N/A,203.0,-30.26,-20.66,力成,-4.79,📉 獲利侵蝕,2025
-81.14999999999999,-73.69%,2025-12,0.0,⚪ 數據不足,-45.66,3018.TW,-66.41,-2.16,-2.36,-18.95%,10.6999998093,-161.36,-20.75,隆銘綠能,-36.93,🌑 雙重衰退,2025
5591.4,36.75%,2025-12,6.746968558858247,⚪ 中性觀察,2.84,3008.TW,-17.91,159.41,109.06,47.97%,2515.0,-15.56,-20.75,大立光,6.5,📉 獲利侵蝕,2025
199.5,12.48%,2025-12,5.533834471736842,⚪ 中性觀察,2.41,4933.TWO,-18.35,5.77,3.81,28.71%,73.5999984741,-26.64,-20.76,友輝,11.19,📉 獲利侵蝕,2025
449.85,N/A,2025-12,5.535178392797599,⚪ 中性觀察,-6.57,5288.TW,-27.39,12.25,8.74,N/A,166.0,-18.99,-20.82,豐祥-KY,-7.59,🌑 雙重衰退,2025
214.04999999999998,N/A,2025-12,8.969866853538893,⚪ 中性觀察,45.1,7714.TWO,24.26,6.33,4.34,N/A,128.0,60.59,-20.84,創泓科技,55.99,⚠️ 獲利稀釋,2025
2596.8,N/A,2025-12,7.884704251386322,⚪ 中性觀察,66.0,5269.TW,45.15,72.7,52.62,N/A,1365.0,40.25,-20.85,祥碩,60.07,⚠️ 獲利稀釋,2025
150.3,12.42%,2025-12,5.5888223552894205,⚪ 中性觀察,-11.82,4138.TWO,-32.69,3.81,2.89,44.64%,56.0,-27.93,-20.869999999999997,曜亞,-12.22,🌑 雙重衰退,2025
196.05,14.07%,2025-12,11.7061973986228,⚪ 中性觀察,5.34,3042.TW,-15.57,5.28,3.95,32.18%,153.0,-13.57,-20.91,晶技,7.28,📉 獲利侵蝕,2025
12.15,8.69%,2025-12,35.18518518518518,❌ 暫避觀望,-19.66,3285.TWO,-40.68,0.7,0.32,28.61%,28.5,-56.16,-21.02,微端,-24.68,🌑 雙重衰退,2025
215.10000000000002,N/A,2025-12,9.344490934449093,⚪ 中性觀察,-1.89,5483.TWO,-23.02,6.71,4.07,N/A,134.0,18.54,-21.13,中美晶,-1.72,🌑 雙重衰退,2025
88.64999999999999,N/A,2025-12,6.133671742808799,⚪ 中性觀察,3.73,8213.TW,-17.45,2.27,1.77,N/A,36.25,-8.29,-21.18,志超,1.46,📉 獲利侵蝕,2025
162.6,27.31%,2025-12,18.49630996309963,❌ 暫避觀望,2.53,3374.TWO,-18.86,4.99,3.09,32.82%,200.5,-30.87,-21.39,精材,-1.5,📉 獲利侵蝕,2025
366.00000000000006,6.72%,2025-12,5.061475409836065,⚪ 中性觀察,-5.73,2385.TW,-27.23,9.05,8.01,16.76%,123.5,-12.04,-21.5,群光,-3.53,🌑 雙重衰退,2025
154.04999999999998,N/A,2025-12,8.66601752677702,⚪ 中性觀察,21.03,5493.TWO,-0.48,4.18,3.44,N/A,89.0,3.3,-21.51,三聯,22.78,📉 獲利侵蝕,2025
81.75,12.02%,2025-12,4.064220113486239,⚪ 中性觀察,-9.51,2020.TW,-31.07,2.13,1.66,19.71%,22.1499996185,-41.75,-21.560000000000002,美亞,-8.33,🌑 雙重衰退,2025
