pe,eps,om,rev_yoy,prev_year,date,status,prev_eps,advice,symbol,gm,prev_eps_yoy,est_price,eps_yoy,price,name,prev_rev_yoy,expansion
1319.9999809274998,0.19,2.93%,7.47,2025,2025-12,🔄 轉虧為盈,-0.02,⚠️ 追價風險,4555.TW,31.93%,97.22,0.6000000000000001,122.09,52.7999992371,氣立,8.77,114.62
0.0,-0.23,N/A,-90.1,2025,2025-12,🧐 疑業外收益,-0.12,⚪ 數據不足,6198.TWO,N/A,55.56,-7.5,23.33,20.6499996185,瑞築,-92.7,113.42999999999999
28.99999890999999,0.88,-88.29%,-61.59,2025,2025-12,🧐 疑業外收益,0.23,⚠️ 追價風險,4702.TWO,35.38%,-14.81,5.250000000000002,51.72,10.1499996185,中美實,-60.26,113.31
10.67899670635926,23.18,35.36%,32.13,2025,2025-12,🚀 利潤擴張,10.08,💎 強力關注,3260.TWO,48.37%,19.56,592.05,144.7,421.5,威剛,22.8,112.57
0.0,-0.18,14.50%,-22.64,2025,2025-12,🧐 疑業外收益,-0.41,⚪ 數據不足,2025.TW,-19.82%,28.07,-17.700000000000003,87.32,13.3999996185,千興,-15.81,109.96
0.0,0.02,N/A,-6.4,2025,2025-12,🧐 疑業外收益,0.02,⚪ 數據不足,8455.TWO,N/A,104.35,-4.95,102.7,33.3499984741,大拓-KY,-7.04,109.10000000000001
0.0,0.54,N/A,26.06,2025,2025-12,🔄 轉虧為盈,-0.37,⚪ 數據不足,9955.TW,N/A,50.67,-5.399999999999999,134.62,28.3999996185,佳龍,17.8,108.56
14.959785522788202,13.06,N/A,2.46,2025,2025-12,🚀 利潤擴張,3.47,✅ 穩健價值,4967.TW,N/A,-46.86,279.75000000000006,110.31,279.0,十銓,-15.55,107.85000000000001
0.0,-0.92,N/A,-52.73,2025,2025-12,🧐 疑業外收益,-0.62,⚪ 數據不足,8477.TWO,N/A,80.0,-38.4,53.77,19.3999996185,創業家,-51.54,106.5
3.8314785980127186,2.83,17.13%,1.8,2025,2025-12,🚀 利潤擴張,1.91,💎 強力關注,2501.TW,26.51%,127.38,94.35,108.09,24.1000003815,國建,7.39,106.29
0.0,0.86,N/A,63.6,2025,2025-12,🔄 轉虧為盈,-0.75,⚪ 數據不足,6465.TWO,N/A,29.25,-14.549999999999999,168.25,54.9000015259,威潤,5.09,104.65
26.029748283752866,6.33,16.62%,39.88,2025,2025-12,🚀 利潤擴張,1.5,⚠️ 追價風險,3135.TW,19.12%,-29.03,131.09999999999997,143.64,227.5,凌航,34.74,103.75999999999999
12.744361475902258,2.63,N/A,61.2,2025,2025-12,🚀 利潤擴張,1.55,✅ 穩健價值,6150.TWO,N/A,156.36,79.8,164.15,67.8000030518,撼訊,77.79,102.95
65.07812738421875,0.43,2.26%,5.42,2025,2025-12,🚀 利潤擴張,0.09,⚠️ 追價風險,2465.TW,10.44%,102.43,19.2,107.41,83.3000030518,麗臺,32.51,101.99
27.362204724409448,0.54,-1.48%,1.84,2025,2025-12,🚀 利潤擴張,0.34,⚠️ 追價風險,2926.TWO,40.82%,241.67,19.05,100.0,34.75,誠品生活,2.58,98.16
5.102739813127854,2.32,7.07%,21.45,2025,2025-12,🚀 利潤擴張,1.32,💎 強力關注,1541.TW,19.55%,41.94,65.7,118.87,22.3500003815,錩泰,28.08,97.42
2.9381442315979385,0.72,0.24%,13.61,2025,2025-12,🚀 利潤擴張,0.47,💎 強力關注,2380.TW,24.41%,133.57,29.099999999999998,110.31,5.6999998093,虹光,9.38,96.7
0.0,1.65,N/A,50.49,2025,2025-12,🚀 利潤擴張,0.09,⚪ 數據不足,4971.TWO,N/A,103.17,-7.0500000000000025,146.97,670.0,IET-KY,54.63,96.47999999999999
0.0,0.16,N/A,8.41,2025,2025-12,🚀 利潤擴張,0.34,⚪ 數據不足,5516.TWO,N/A,116.43,-7.35,104.43,10.8000001907,雙喜,7.31,96.02000000000001
1278.8732394366195,0.16,-9.15%,38.72,2025,2025-12,🚀 利潤擴張,0.37,⚠️ 追價風險,3363.TWO,12.43%,317.65,10.65,134.04,908.0,上詮,49.52,95.32
35.168636494667055,16.13,N/A,96.69,2025,2025-12,🚀 利潤擴張,10.13,⚠️ 追價風險,6739.TWO,N/A,167.2,520.3499999999999,191.99,1220.0,竹陞科技,94.38,95.30000000000001
