prev_eps,symbol,prev_year,eps_yoy,rev_yoy,est_price,expansion,om,name,eps,status,pe,date,gm,advice,prev_eps_yoy,prev_rev_yoy,price
-1.02,6558.TW,2025,-400.0,357.51,-35.699999999999996,-757.51,N/A,興能高,-0.35,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-1120.0,-7.46,25.7999992371
-1.4,3234.TWO,2025,-557.14,200.37,-46.949999999999996,-757.51,-32.45%,光環,-0.32,📉 獲利侵蝕,0.0,2026-03,8.38%,⚪ 數據不足,34.88,19.09,107.5
2.45,2329.TW,2025,44.0,802.5,75.0,-758.5,8.19%,華泰,0.33,⚠️ 獲利稀釋,8.8,2026-03,15.35%,⚪ 中性觀察,28.92,20.92,44.0
-0.84,3354.TWO,2025,-13.33,746.08,-36.0,-759.4100000000001,-79.87%,律勝,-0.17,📉 獲利侵蝕,0.0,2026-03,18.97%,⚪ 數據不足,-147.06,-22.74,20.3999996185
-0.18,2025.TW,2025,261.54,1022.77,-12.6,-761.23,14.50%,千興,0.47,🔄 轉虧為盈,0.0,2026-03,-19.82%,⚪ 數據不足,87.32,-22.64,12.1499996185
-0.15,2719.TWO,2025,368.75,1130.81,-2.2500000000000004,-762.06,2.54%,燦星旅,0.75,🔄 轉虧為盈,0.0,2026-03,7.41%,⚪ 數據不足,-111.9,-14.15,21.6499996185
0.61,8905.TWO,2025,-22.22,746.36,23.249999999999996,-768.58,N/A,裕國,0.15,📉 獲利侵蝕,22.41935483870968,2026-03,N/A,❌ 暫避觀望,-54.96,2.49,34.75
0.71,2905.TW,2025,-72.73,696.33,18.15,-769.0600000000001,0.88%,三商,0.03,📉 獲利侵蝕,13.553718692975208,2026-03,15.31%,⚪ 中性觀察,-49.63,-20.78,16.3999996185
59.99,2357.TW,2025,-23.4,746.92,2223.4500000000003,-770.3199999999999,4.63%,華碩,13.19,📉 獲利侵蝕,5.511704783107333,2026-03,15.94%,⚪ 中性觀察,41.92,25.86,817.0
3.14,1785.TWO,2025,323.33,1094.24,105.74999999999999,-770.9100000000001,11.95%,光洋科,2.54,⚠️ 獲利稀釋,16.241134751773053,2026-03,16.83%,❌ 暫避觀望,-1.88,32.39,114.5
-2.16,3018.TW,2025,-415.38,368.34,-89.24999999999999,-783.72,-73.69%,隆銘綠能,-0.67,📉 獲利侵蝕,0.0,2026-03,-18.95%,⚪ 數據不足,-66.41,-45.66,14.25
-1.9,2444.TW,2025,-183.33,601.5,-75.45,-784.83,-17.38%,兆勁,-0.51,📉 獲利侵蝕,0.0,2026-03,6.18%,⚪ 數據不足,-691.67,-18.44,10.8999996185
1.7,3162.TWO,2025,-96.0,689.5,59.849999999999994,-785.5,1.68%,精確,0.02,📉 獲利侵蝕,15.588972622280702,2026-03,11.59%,❌ 暫避觀望,209.26,65.48,62.2000007629
3.04,4438.TW,2025,96.83,887.98,72.45,-791.15,-1.90%,廣越,-0.04,⚠️ 獲利稀釋,12.36024860515528,2026-03,8.43%,⚪ 中性觀察,-27.51,17.91,59.7000007629
-1.09,6504.TW,2025,-83.05,709.49,-86.7,-792.54,N/A,南六,0.1,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-178.42,-1.5,38.7000007629
6.55,6191.TW,2025,1.92,794.87,243.15,-792.95,N/A,精成科,1.59,⚠️ 獲利稀釋,5.151141270820481,2026-03,N/A,⚪ 中性觀察,5.17,55.5,83.5
-6.62,2392.TW,2025,-264.0,529.36,-205.8,-793.36,-10.82%,正崴,-0.46,📉 獲利侵蝕,0.0,2026-03,-1.63%,⚪ 數據不足,-281.76,-3.44,36.9500007629
2.31,6689.TW,2025,-7.02,787.01,72.3,-794.03,N/A,伊雲谷,0.53,📉 獲利侵蝕,12.780082670975105,2026-03,N/A,⚪ 中性觀察,1.77,-1.67,61.5999984741
2.1,8438.TW,2025,108.16,903.68,74.55,-795.52,N/A,昶昕,1.02,⚠️ 獲利稀釋,13.078470824949699,2026-03,N/A,⚪ 中性觀察,-4.98,12.79,65.0
4.0,1535.TW,2025,-12.5,787.21,141.45,-799.71,5.96%,中宇,0.77,📉 獲利侵蝕,4.87274663445387,2026-03,12.18%,⚪ 中性觀察,-1.48,4.67,45.9500007629
1.23,6573.TW,2025,16.67,817.81,21.9,-801.14,N/A,虹揚-KY,-0.4,⚠️ 獲利稀釋,11.780822440342467,2026-03,N/A,⚪ 中性觀察,163.4,-13.43,17.2000007629
-7.65,3272.TWO,2025,-334.92,467.75,-260.85,-802.6700000000001,-26.32%,東碩,-2.8,📉 獲利侵蝕,0.0,2026-03,2.51%,⚪ 數據不足,-139.68,5.44,13.8500003815
-1.92,3323.TWO,2025,-19.57,783.84,-80.85000000000001,-803.4100000000001,-4.33%,加百裕,-0.56,📉 獲利侵蝕,0.0,2026-03,11.17%,⚪ 數據不足,-76.19,-9.18,30.7000007629
10.01,2745.TWO,2025,-19.81,783.73,404.54999999999995,-803.54,N/A,五福,3.44,📉 獲利侵蝕,3.281423804226919,2026-03,N/A,⚪ 中性觀察,10.36,14.38,88.5
-2.86,3149.TW,2025,52.56,859.78,-105.75000000000001,-807.22,-29.19%,正達,-0.37,⚠️ 獲利稀釋,0.0,2026-03,-12.37%,⚪ 數據不足,-106.98,5.53,62.7999992371
1.81,4526.TW,2025,-557.14,253.23,94.95,-810.37,-21.47%,東台,-0.65,📉 獲利侵蝕,4.731437719257504,2026-03,7.66%,⚪ 中性觀察,150.56,-6.62,29.9500007629
-0.71,6830.TW,2025,36.17,846.82,-47.85,-810.6500000000001,N/A,汎銓,-0.61,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-156.8,10.78,398.0
-0.78,8906.TWO,2025,-8.0,812.27,-29.85,-820.27,N/A,花王,-0.28,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-252.38,-13.36,26.5499992371
0.15,2537.TW,2025,73.91,894.76,12.0,-820.85,N/A,聯上發,0.4,⚠️ 獲利稀釋,13.812500238375,2026-03,N/A,⚪ 中性觀察,-85.71,-43.28,11.0500001907
0.9,2409.TW,2025,-134.88,686.37,29.4,-821.25,-2.70%,友達,-0.15,📉 獲利侵蝕,12.52550981484694,2026-03,10.73%,⚪ 中性觀察,327.5,0.41,24.5499992371
4.18,5493.TWO,2025,-4.55,817.65,153.14999999999998,-822.1999999999999,N/A,三聯,1.26,📉 獲利侵蝕,7.698334816268366,2026-03,N/A,⚪ 中性觀察,-0.48,21.03,78.5999984741
11.15,4303.TWO,2025,-105.3,718.73,440.4,-824.03,-12.85%,信立,-0.48,📉 獲利侵蝕,1.5344005189747958,2026-03,19.64%,⚪ 中性觀察,7.63,164.26,45.0499992371
-4.72,2035.TWO,2025,127.05,956.47,0.0,-829.4200000000001,-18.44%,唐榮,0.33,🔄 轉虧為盈,0.0,2026-03,-14.72%,⚪ 數據不足,-114.55,-21.22,0.0
0.12,1449.TW,2025,-227.78,603.87,-5.55,-831.65,-27.07%,佳和,-0.23,📉 獲利侵蝕,0.0,2026-03,0.84%,⚪ 數據不足,-87.21,-7.88,12.5500001907
1.82,6112.TW,2025,-43.33,790.97,54.300000000000004,-834.3000000000001,N/A,邁達特,0.17,📉 獲利侵蝕,12.679558432569062,2026-03,N/A,⚪ 中性觀察,203.33,18.84,45.9000015259
-2.24,3543.TW,2025,-266.67,570.51,-59.7,-837.1800000000001,-16.08%,州巧,-0.16,📉 獲利侵蝕,0.0,2026-03,5.62%,⚪ 數據不足,-84.96,1.1,36.0
-0.76,8935.TWO,2025,59.09,898.78,-26.55,-839.6899999999999,N/A,邦泰,-0.09,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-16.92,-6.33,17.5
-0.39,1909.TW,2025,80.0,920.0,-20.700000000000003,-840.0,2.54%,榮成,-0.02,⚠️ 獲利稀釋,0.0,2026-03,12.46%,⚪ 數據不足,-39.29,-6.47,10.0
-6.81,2236.TW,2025,-81.0,765.22,-128.54999999999998,-846.22,-4.13%,百達-KY,0.19,🔄 轉虧為盈,0.0,2026-03,8.48%,⚪ 數據不足,-186.45,423.12,131.0
14.36,6811.TWO,2025,19.7,866.43,571.8,-846.7299999999999,N/A,宏�硌穈T,4.8,⚠️ 獲利稀釋,6.046694648478489,2026-03,N/A,⚪ 中性觀察,10.46,11.2,230.5
-4.9,5245.TWO,2025,13.64,860.97,-166.64999999999998,-847.33,N/A,智晶,-0.79,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-56.67,-13.73,23.2999992371
-0.84,2254.TW,2025,-900.0,-49.8,0.0,-850.2,-98.59%,巨鎧精密-創,-1.04,🌑 雙重衰退,0.0,2026-03,-21.68%,⚪ 數據不足,20.75,-24.51,0.0
-1.55,4139.TWO,2025,-83.33,768.82,-38.7,-852.1500000000001,N/A,馬光-KY,-0.55,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-720.83,-3.34,36.1500015259
6.53,3029.TW,2025,16.45,871.55,246.3,-855.0999999999999,6.54%,零壹,1.77,⚠️ 獲利稀釋,6.668696711327648,2026-03,14.31%,⚪ 中性觀察,30.86,34.73,109.5
1.25,2468.TW,2025,11.11,868.43,42.300000000000004,-857.3199999999999,4.34%,華經,0.3,⚠️ 獲利稀釋,12.269503004999997,2026-03,11.41%,⚪ 中性觀察,30.21,19.94,34.5999984741
2.32,2010.TW,2025,1.79,861.7,86.85,-859.9100000000001,7.04%,春源,0.57,⚠️ 獲利稀釋,3.9637307017098444,2026-03,10.75%,⚪ 中性觀察,40.61,0.73,22.9500007629
-0.15,9962.TWO,2025,-58.33,802.76,-7.199999999999999,-861.09,N/A,有益,0.05,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-122.06,-21.01,9.9799995422
2.16,8908.TWO,2025,-11.54,849.66,78.89999999999999,-861.1999999999999,N/A,欣雄,0.46,📉 獲利侵蝕,7.509505703422054,2026-03,N/A,⚪ 中性觀察,14.97,27.37,39.5
6.34,6994.TW,2025,6.98,871.15,129.75,-864.17,N/A,富威電力,0.48,⚠️ 獲利稀釋,4.173410228219653,2026-03,N/A,⚪ 中性觀察,328.87,164.5,36.0999984741
15.5,6196.TW,2025,14.77,879.38,584.0999999999999,-864.61,N/A,帆宣,5.08,⚠️ 獲利稀釋,12.673343605546997,2026-03,N/A,⚪ 中性觀察,65.55,-15.01,493.5
-1.07,3535.TW,2025,306.25,1172.94,-52.5,-866.69,12.45%,晶彩科,0.99,🔄 轉虧為盈,0.0,2026-03,35.79%,⚪ 數據不足,-255.07,-31.12,85.1999969482
-5.17,8171.TWO,2025,90.34,959.14,-204.45,-868.8,N/A,天宇,-0.2,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-275.59,-66.93,19.5
8.43,3147.TWO,2025,3.39,877.13,330.59999999999997,-873.74,5.75%,大綜,3.66,⚠️ 獲利稀釋,10.117967332123412,2026-03,13.87%,⚪ 中性觀察,-29.4,64.32,223.0
-0.45,1441.TW,2025,-210.71,663.94,-18.6,-874.6500000000001,-10.66%,大東,-0.62,📉 獲利侵蝕,0.0,2026-03,-0.79%,⚪ 數據不足,-128.03,-6.83,9.0
-1.68,4999.TW,2025,-253.33,623.3,-70.94999999999999,-876.63,N/A,鑫禾,-0.54,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-272.92,-0.19,18.3500003815
-1.77,6588.TWO,2025,88.57,969.39,-84.9,-880.8199999999999,N/A,東典光電,-0.08,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,57.14,27.54,89.8000030518
-0.96,3322.TWO,2025,-250.0,635.46,-46.5,-885.46,-5.35%,建舜電,-0.64,📉 獲利侵蝕,0.0,2026-03,12.86%,⚪ 數據不足,-15.66,6.3,11.25
1.85,8463.TW,2025,180.0,1065.47,75.45,-885.47,N/A,潤泰材,0.42,⚠️ 獲利稀釋,4.135188715129225,2026-03,N/A,⚪ 中性觀察,48.0,8.31,20.7999992371
3.63,2949.TWO,2025,-28.43,861.36,129.60000000000002,-889.79,2.34%,欣新網,0.74,📉 獲利侵蝕,7.002314814814814,2026-03,11.53%,⚪ 中性觀察,6.89,21.07,60.5
2.19,8032.TWO,2025,91.84,984.81,75.6,-892.9699999999999,N/A,光菱,0.94,⚠️ 獲利稀釋,7.162698109940476,2026-03,N/A,⚪ 中性觀察,1.86,25.77,36.0999984741
-0.26,6142.TW,2025,-260.0,633.91,-12.75,-893.91,N/A,友勁,-0.18,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,48.0,52.32,9.5200004578
-3.19,8054.TWO,2025,98.48,992.49,-104.69999999999999,-894.01,N/A,安國,-0.01,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-37.72,30.97,82.8000030518
4.05,3188.TWO,2025,918.18,1815.36,143.55,-897.18,N/A,鑫龍騰,2.24,⚠️ 獲利稀釋,2.419017723981191,2026-03,N/A,⚪ 中性觀察,81.45,79.14,23.1499996185
1.0,2630.TW,2025,-35.71,863.6,37.95,-899.3100000000001,2.16%,亞航,0.09,📉 獲利侵蝕,19.051383700750986,2026-03,8.38%,❌ 暫避觀望,49.25,4.89,48.2000007629
-2.55,3011.TW,2025,-14.75,891.37,-82.64999999999999,-906.12,-45.08%,今皓,-0.73,📉 獲利侵蝕,0.0,2026-03,10.61%,⚪ 數據不足,-5.88,-34.5,11.6499996185
-1.52,6742.TW,2025,-277.78,629.73,-68.55000000000001,-907.51,N/A,澤米,-0.35,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-603.33,-20.15,43.1500015259
-0.55,3390.TWO,2025,-357.14,551.38,-33.9,-908.52,1.24%,旭軟,-0.18,📉 獲利侵蝕,0.0,2026-03,17.06%,⚪ 數據不足,-138.3,-7.45,22.7000007629
-0.6,5484.TW,2025,151.56,1065.26,-30.749999999999996,-913.7,N/A,慧友,0.33,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,33.33,9.99,44.7999992371
-1.14,8215.TW,2025,-526.67,391.62,-26.1,-918.29,N/A,明基材,-0.64,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-283.87,-4.0,24.5
1.88,2432.TW,2025,8.33,929.95,53.99999999999999,-921.62,7.25%,倚天酷��-創,0.26,⚠️ 獲利稀釋,7.805555661527778,2026-03,14.91%,⚪ 中性觀察,1.06,25.63,28.1000003815
0.11,3346.TW,2025,-368.0,557.02,-26.999999999999996,-925.02,N/A,麗清,-0.67,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-95.34,-8.52,20.7999992371
-0.22,6283.TW,2025,53.33,979.38,-14.7,-926.05,N/A,淳安,-0.07,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-128.95,14.75,20.25
5.36,2439.TW,2025,-26.62,902.2,173.85,-928.82,3.86%,美律,1.03,📉 獲利侵蝕,6.919758149111303,2026-03,11.63%,⚪ 中性觀察,-37.71,6.01,80.1999969482
1.5,5016.TWO,2025,-14.29,919.31,52.35,-933.5999999999999,N/A,松和,0.36,📉 獲利侵蝕,6.89111725991404,2026-03,N/A,⚪ 中性觀察,-12.28,0.57,24.0499992371
2.03,5548.TWO,2025,5.0,942.93,64.49999999999999,-937.93,N/A,安倉,0.42,⚠️ 獲利稀釋,4.837209124906978,2026-03,N/A,⚪ 中性觀察,9.24,14.56,20.7999992371
2.27,8213.TW,2025,-53.13,888.91,83.55000000000001,-942.04,N/A,志超,0.3,📉 獲利侵蝕,5.4398562364631955,2026-03,N/A,⚪ 中性觀察,-17.45,3.73,30.2999992371
0.52,5310.TWO,2025,-88.24,853.85,33.0,-942.09,N/A,天剛,0.06,📉 獲利侵蝕,11.363636363636363,2026-03,N/A,⚪ 中性觀察,-82.78,-40.09,25.0
6.3,2643.TWO,2025,-61.8,887.43,203.85,-949.2299999999999,2.48%,捷迅,0.68,📉 獲利侵蝕,4.69462834710081,2026-03,5.79%,⚪ 中性觀察,3.11,59.7,63.7999992371
-0.11,8921.TWO,2025,-52.94,901.62,-11.55,-954.56,N/A,沈氏,-0.26,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,52.17,-0.02,17.2999992371
1.41,2331.TW,2025,-89.22,866.28,58.35,-955.5,-0.28%,精英,0.11,📉 獲利侵蝕,5.089974096940874,2026-03,9.91%,⚪ 中性觀察,981.25,14.95,19.7999992371
5.27,2637.TW,2025,766.67,1728.18,145.35,-961.5100000000001,36.66%,慧洋-KY,1.6,⚠️ 獲利稀釋,9.071207587812177,2026-03,37.77%,⚪ 中性觀察,-34.78,-17.06,87.9000015259
-1.85,2023.TW,2025,-150.0,813.75,-67.64999999999999,-963.75,-2.27%,燁輝,-0.4,📉 獲利侵蝕,0.0,2026-03,7.45%,⚪ 數據不足,-129.63,-8.68,13.8000001907
-1.51,3508.TWO,2025,74.36,1042.99,-55.05,-968.63,-34.06%,位速,-0.1,⚠️ 獲利稀釋,0.0,2026-03,1.54%,⚪ 數據不足,6.88,27.53,17.1000003815
-1.02,3349.TWO,2025,-700.0,279.91,-41.400000000000006,-979.9100000000001,-15.09%,寶德,-0.48,📉 獲利侵蝕,0.0,2026-03,15.17%,⚪ 數據不足,9.52,5.58,23.0
-7.87,2239.TW,2025,51.72,1032.08,-252.15000000000003,-980.3599999999999,-2.22%,英利-KY,-1.68,⚠️ 獲利稀釋,0.0,2026-03,11.02%,⚪ 數據不足,-8644.44,-11.17,19.6499996185
1.26,2353.TW,2025,35.29,1018.02,43.8,-982.73,2.51%,宏��,0.23,⚠️ 獲利稀釋,10.35958904109589,2026-03,11.56%,⚪ 中性觀察,-31.87,4.14,30.25
2.39,8183.TWO,2025,130.77,1114.03,54.300000000000004,-983.26,N/A,精星,0.3,⚠️ 獲利稀釋,7.983425308977901,2026-03,N/A,⚪ 中性觀察,-26.77,-0.51,28.8999996185
-6.69,7723.TWO,2025,-909.09,75.25,-171.60000000000002,-984.34,N/A,築間,-0.9,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-259.36,-14.66,20.3500003815
-1.42,2734.TWO,2025,151.52,1136.23,-44.7,-984.71,-0.44%,易飛網,0.17,🔄 轉虧為盈,0.0,2026-03,15.72%,⚪ 數據不足,-286.84,2.6,14.8999996185
-0.75,6116.TW,2025,76.0,1061.93,-27.599999999999998,-985.9300000000001,N/A,彩晶,-0.06,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,58.56,14.78,13.5500001907
-3.49,8066.TWO,2025,-495.0,503.59,0.0,-998.5899999999999,N/A,來思達,-0.91,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-1354.17,-12.26,0.0
2.73,6189.TW,2025,-24.24,974.87,95.7,-999.11,N/A,豐藝,1.0,📉 獲利侵蝕,7.61755461976489,2026-03,N/A,⚪ 中性觀察,-57.28,-21.83,48.5999984741
-2.24,1338.TW,2025,-753.85,246.12,-112.80000000000001,-999.97,-1.26%,廣華-KY,-1.15,📉 獲利侵蝕,0.0,2026-03,22.76%,⚪ 數據不足,-92.04,2.83,15.25
-2.14,6872.TWO,2025,6.82,1008.82,-76.95,-1002.0,N/A,浩宇生醫,-0.41,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-38.16,-61.92,15.3000001907
0.39,6020.TWO,2025,388.24,1394.7,17.099999999999998,-1006.46,N/A,大展證,0.49,⚠️ 獲利稀釋,18.157895406052635,2026-03,N/A,❌ 暫避觀望,-45.83,-32.9,20.7000007629
-0.82,3207.TWO,2025,-125.0,881.55,-7.800000000000001,-1006.55,-13.20%,耀勝,-0.45,📉 獲利侵蝕,0.0,2026-03,11.52%,⚪ 數據不足,-440.0,26.05,41.4000015259
1.22,2489.TW,2025,-53.13,960.71,37.49999999999999,-1013.84,0.67%,瑞軒,0.15,📉 獲利侵蝕,12.340000152600002,2026-03,9.15%,⚪ 中性觀察,-31.22,6.13,30.8500003815
0.51,3191.TWO,2025,-700.0,325.38,2.999999999999999,-1025.38,-10.81%,雲嘉南,-0.32,📉 獲利侵蝕,93.75000000000001,2026-03,29.43%,❌ 暫避觀望,189.47,-7.75,18.75
-0.16,5475.TWO,2025,260.0,1288.64,-6.6000000000000005,-1028.64,N/A,德宏,0.24,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,88.24,58.82,123.5
0.2,6796.TW,2025,-900.0,129.28,-24.150000000000002,-1029.28,N/A,晉弘,-0.32,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,25.0,22.72,56.2999992371
1.36,8131.TW,2025,182.35,1219.6,39.300000000000004,-1037.25,N/A,福懋科,0.96,⚠️ 獲利稀釋,23.931298001106867,2026-03,N/A,❌ 暫避觀望,-33.33,11.07,62.7000007629
0.7,8150.TW,2025,200.0,1237.92,13.649999999999999,-1037.92,N/A,南茂,0.72,⚠️ 獲利稀釋,94.83516818879122,2026-03,N/A,❌ 暫避觀望,-64.1,5.45,86.3000030518
0.45,1219.TW,2025,10.0,1053.77,13.05,-1043.77,1.10%,福壽,0.11,⚠️ 獲利稀釋,12.356321839080458,2026-03,9.65%,⚪ 中性觀察,-15.09,0.36,10.75
-2.59,5464.TWO,2025,-46.67,1000.02,-131.54999999999998,-1046.69,N/A,霖宏,0.16,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-248.85,-7.42,62.5999984741
5.15,3706.TW,2025,-0.9,1046.4,184.04999999999998,-1047.3000000000002,3.96%,神達,1.1,📉 獲利侵蝕,7.473512383716382,2026-03,10.03%,⚪ 中性觀察,57.01,72.06,91.6999969482
1.62,1225.TW,2025,15.79,1074.05,59.7,-1058.26,5.38%,福懋油,0.44,⚠️ 獲利稀釋,6.080402201733667,2026-03,10.74%,⚪ 中性觀察,8.0,-6.25,24.2000007629
-0.3,8105.TW,2025,330.0,1393.26,-15.0,-1063.26,N/A,凌巨,0.43,🔄 轉虧為盈,0.0,2026-03,N/A,⚪ 數據不足,-300.0,-1.96,16.3999996185
11.29,8454.TW,2025,-28.74,1037.73,412.79999999999995,-1066.47,N/A,富邦媒,2.43,📉 獲利侵蝕,10.301598837209303,2026-03,N/A,⚪ 中性觀察,-17.53,-3.46,283.5
1.08,6270.TWO,2025,20.0,1087.95,38.1,-1067.95,N/A,倍微,0.24,⚠️ 獲利稀釋,11.633857967362205,2026-03,N/A,⚪ 中性觀察,66.15,4.86,29.5499992371
-0.03,1235.TW,2025,-542.86,526.87,10.949999999999998,-1069.73,-0.09%,興泰,-0.54,📉 獲利侵蝕,50.273973647808226,2026-03,27.19%,❌ 暫避觀望,-140.0,55.97,36.7000007629
18.2,2376.TW,2025,69.03,1138.84,735.45,-1069.81,4.26%,技嘉,7.86,⚠️ 獲利稀釋,7.016112584132164,2026-03,10.28%,⚪ 中性觀察,24.57,27.07,344.0
0.6,2483.TW,2025,188.24,1259.84,32.7,-1071.6,-6.13%,百容,0.15,⚠️ 獲利稀釋,16.26146823986238,2026-03,8.90%,❌ 暫避觀望,71.43,-2.48,35.4500007629
-2.94,4426.TW,2025,17.65,1100.69,-111.9,-1083.04,N/A,利勤,-0.28,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-116.18,-9.17,7.9000000954
0.02,8455.TWO,2025,157.58,1248.87,2.8499999999999996,-1091.29,N/A,大拓-KY,0.19,⚠️ 獲利稀釋,126.31578947368423,2026-03,N/A,❌ 暫避觀望,102.7,-6.4,24.0
-1.12,5355.TWO,2025,-250.0,848.03,-38.1,-1098.03,N/A,佳總,-0.14,📉 獲利侵蝕,0.0,2026-03,N/A,⚪ 數據不足,-21.74,-3.95,5.5999999046
0.73,4401.TWO,2025,-5.88,1092.42,23.55,-1098.3000000000002,1.90%,東隆興,0.16,📉 獲利侵蝕,8.821656293949044,2026-03,8.57%,⚪ 中性觀察,-31.13,-0.68,13.8500003815
0.2,2867.TW,2025,-200.0,907.13,3.1500000000000004,-1107.13,0.03%,三商壽,-0.03,📉 獲利侵蝕,46.714287712380944,2026-03,3.78%,❌ 暫避觀望,-47.37,-28.43,9.8100004196
0.05,6179.TWO,2025,162.5,1271.05,18.9,-1108.55,N/A,亞通,0.27,⚠️ 獲利稀釋,21.46825336277778,2026-03,N/A,❌ 暫避觀望,25.0,-0.22,27.0499992371
-2.41,6645.TW,2025,8.54,1119.98,-98.39999999999999,-1111.44,N/A,金萬林-創,-0.76,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,8.37,9.49,13.6000003815
0.0,3073.TWO,2025,-100.0,1011.49,12.6,-1111.49,-34.05%,天方能源,0.0,📉 獲利侵蝕,26.309524263690477,2026-03,29.35%,❌ 暫避觀望,-100.0,58.33,22.1000003815
-5.14,3092.TW,2025,21.49,1134.09,-204.29999999999998,-1112.6,-21.28%,鴻碩,-0.95,⚠️ 獲利稀釋,0.0,2026-03,1.51%,⚪ 數據不足,-147.12,-15.24,23.7000007629
6.8,6727.TWO,2025,135.2,1251.42,240.74999999999994,-1116.22,N/A,亞泰金屬,2.94,⚠️ 獲利稀釋,23.862928348909662,2026-03,N/A,❌ 暫避觀望,22.08,8.58,383.0
2.22,3114.TWO,2025,140.0,1259.13,69.3,-1119.13,N/A,好德,0.73,⚠️ 獲利稀釋,8.398268233138529,2026-03,N/A,⚪ 中性觀察,22.78,9.01,38.7999992371
5.11,6997.TWO,2025,-260.42,860.45,123.15,-1120.8700000000001,N/A,博弘,-2.31,📉 獲利侵蝕,8.63581017367844,2026-03,N/A,⚪ 中性觀察,-8.26,11.23,70.9000015259
7.54,6227.TWO,2025,64.84,1189.95,251.25,-1125.1100000000001,N/A,茂綸,3.0,⚠️ 獲利稀釋,7.343283582089552,2026-03,N/A,⚪ 中性觀察,17.08,41.88,123.0
1.45,2605.TW,2025,3200.0,4328.03,42.3,-1128.0299999999997,37.60%,新興,0.66,⚠️ 獲利稀釋,11.542552920957448,2026-03,45.87%,⚪ 中性觀察,-43.36,-0.1,32.5499992371
-1.76,1308.TW,2025,50.0,1180.96,-60.300000000000004,-1130.96,2.26%,亞聚,-0.2,⚠️ 獲利稀釋,0.0,2026-03,6.52%,⚪ 數據不足,-39.68,-4.78,13.3999996185
3.3,2031.TW,2025,120.75,1252.91,123.89999999999999,-1132.16,7.27%,新光鋼,0.22,⚠️ 獲利稀釋,5.447941888619855,2026-03,12.43%,⚪ 中性觀察,-26.67,15.12,45.0
-3.45,3666.TWO,2025,46.58,1179.43,-121.05000000000001,-1132.8500000000001,N/A,光耀,-0.4,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,62.26,-25.98,25.1000003815
-0.15,1440.TW,2025,0.0,1137.15,-4.2,-1137.15,-4.90%,南紡,-0.05,📉 獲利侵蝕,0.0,2026-03,7.45%,⚪ 數據不足,55.88,-16.11,12.6499996185
-0.54,4714.TWO,2025,-105.88,1033.1,-0.3000000000000011,-1138.98,-39.60%,永捷,-0.02,📉 獲利侵蝕,0.0,2026-03,-12.82%,⚪ 數據不足,-245.95,85.08,10.3999996185
-0.34,4806.TWO,2025,60.0,1201.0,0.0,-1141.0,-39.20%,桂田文創,-0.04,⚠️ 獲利稀釋,0.0,2026-03,46.90%,⚪ 數據不足,-70.0,20.96,0.0
0.05,6229.TWO,2025,40.0,1190.45,-1.7999999999999996,-1150.45,N/A,研通,0.14,⚠️ 獲利稀釋,0.0,2026-03,N/A,⚪ 數據不足,-90.74,19.77,23.3500003815
4.01,3046.TW,2025,8.11,1163.07,156.75,-1154.96,N/A,建��,1.2,⚠️ 獲利稀釋,5.425837393578948,2026-03,N/A,⚪ 中性觀察,4.7,8.17,56.7000007629
