股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
6155.TW,-2.49%,-3.83%,-3.54%,+0.92%,+0.45%,+0.45%,+2.04%,-1.11%,-0.90%,-0.45%
8103.TW,-1.48%,-1.07%,-1.19%,+1.32%,+0.97%,+0.97%,+0.11%,-0.43%,+0.65%,-0.53%
2883.TW,-2.85%,-0.84%,+1.69%,+1.66%,-0.41%,-0.41%,-2.05%,+0.00%,-0.84%,+1.27%
9937.TW,+0.13%,+0.26%,-0.26%,+0.00%,-0.13%,-0.13%,+0.00%,+0.13%,-0.39%,+0.26%
2308.TW,+0.00%,+2.60%,-2.54%,+0.58%,-1.15%,-1.15%,-1.16%,+0.29%,+0.29%,+1.17%
2324.TW,-1.54%,-0.59%,+0.59%,+3.14%,-2.28%,-2.28%,-0.78%,-1.57%,+0.20%,+1.19%
6108.TW,+0.00%,-0.80%,-6.74%,-0.58%,-0.58%,-0.58%,+0.29%,+1.46%,+0.57%,+2.86%
1907.TW,+0.39%,-1.96%,-0.40%,+0.00%,-0.40%,-0.40%,-2.02%,-0.41%,-1.24%,+0.84%
2375.TW,-1.07%,-0.27%,-3.26%,+0.00%,+0.84%,+0.84%,-1.11%,+0.00%,-0.28%,-1.41%
2905.TW,-1.68%,+0.49%,-0.24%,-0.24%,+0.24%,+0.24%,-2.44%,+0.25%,+0.00%,-0.75%
8201.TW,+0.00%,+0.84%,-1.67%,+0.85%,-2.94%,-2.94%,-1.73%,-0.44%,-0.88%,-1.79%
3605.TW,-1.97%,-0.36%,-4.76%,+1.54%,+6.06%,+6.06%,-1.25%,+0.72%,+0.00%,+1.08%
2474.TW,-1.84%,-1.30%,-0.73%,+4.12%,-1.13%,-1.13%,-1.71%,+2.62%,+2.41%,+0.69%
3013.TW,+1.83%,-2.02%,-3.43%,-2.61%,+2.92%,+2.92%,+0.24%,+0.47%,-0.47%,+0.47%
8473.TW,-0.15%,-0.03%,-4.02%,+4.39%,-5.65%,-5.65%,+0.85%,+0.00%,+0.00%,+1.34%
5284.TW,-1.23%,+0.00%,+0.00%,+0.54%,+0.00%,+0.00%,-0.18%,+0.00%,-0.71%,+0.90%
1467.TW,-2.88%,-0.74%,+3.36%,-1.44%,+1.47%,+1.47%,-1.81%,-0.74%,-0.74%,-1.87%
2387.TW,-0.28%,-0.57%,-3.99%,+1.48%,+0.00%,+0.00%,-0.58%,+0.88%,+0.29%,-0.29%
2609.TW,+0.34%,-2.36%,-6.90%,-1.48%,-1.50%,-1.50%,-5.34%,+0.40%,+1.61%,-1.19%
3057.TW,-3.93%,-1.12%,-6.95%,+2.42%,+3.35%,+3.35%,-1.34%,-0.39%,+0.97%,-0.38%
6472.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2365.TW,+0.00%,-0.92%,-3.24%,+1.44%,+0.00%,+0.00%,-0.94%,+0.48%,+0.47%,+0.00%
2425.TW,-0.38%,-6.82%,-6.91%,+1.53%,-2.37%,-2.37%,-1.98%,-0.67%,+0.68%,+0.67%
6128.TW,-0.13%,-1.08%,+0.00%,-0.27%,-0.55%,-0.55%,-1.24%,+0.14%,+0.28%,+2.22%
3008.TW,-0.48%,-0.96%,+1.62%,+6.23%,+0.15%,+0.15%,-0.75%,+4.69%,+0.14%,-0.14%
2313.TW,+1.06%,-1.84%,+2.67%,+2.08%,+0.26%,+0.26%,-0.25%,-0.51%,+0.00%,-0.77%
2390.TW,+0.36%,-2.72%,-6.89%,+3.60%,-0.58%,-0.58%,+0.78%,+1.73%,-1.52%,-1.15%
01004T.TW,+0.14%,-0.14%,-0.28%,+0.07%,-0.62%,-0.62%,-0.14%,-0.14%,+0.07%,+2.51%
2723.TW,+1.53%,+1.51%,+0.00%,-2.98%,-2.45%,-2.45%,-0.63%,+4.43%,-0.30%,-1.22%
1589.TW,+3.19%,-2.62%,-2.20%,-1.00%,+0.51%,+0.51%,-2.01%,+1.54%,+5.81%,+0.95%
1435.TW,-0.80%,-1.29%,-0.49%,+0.00%,-0.82%,-0.82%,-0.17%,+0.33%,+0.50%,-0.82%
3048.TW,-0.18%,-1.25%,-0.54%,+1.45%,-0.90%,-0.90%,-0.36%,+0.18%,+1.09%,+1.79%
9945.TW,-2.87%,-1.38%,+0.20%,+1.60%,-0.98%,-0.98%,-1.69%,+1.11%,-1.10%,+0.50%
9904.TW,-0.74%,-0.85%,+4.41%,-0.82%,-1.87%,-1.87%,-2.33%,+1.19%,+0.64%,-0.11%
4545.TW,-0.50%,+0.02%,+0.07%,+0.50%,-0.07%,-0.07%,-0.32%,+0.31%,-1.39%,+0.12%
6282.TW,+4.91%,-2.88%,-3.70%,+1.15%,+0.76%,+0.76%,+1.51%,-0.19%,-0.93%,+2.44%
1312.TW,+1.31%,+0.52%,+5.38%,-0.49%,+0.24%,+0.24%,+2.44%,-4.76%,-1.00%,+0.51%
3049.TW,+0.00%,-1.58%,-1.25%,+1.08%,-1.43%,-1.43%,-0.91%,-0.18%,-2.38%,+2.25%
1537.TW,-1.47%,+2.97%,+1.44%,+4.63%,+0.00%,+0.00%,-2.04%,+1.04%,-0.69%,+0.35%
2515.TW,+0.41%,+5.28%,-0.77%,-0.39%,+1.17%,+1.17%,-0.13%,-0.64%,-0.52%,-0.26%
1723.TW,+0.00%,-0.67%,-0.68%,+0.68%,+0.34%,+0.34%,+0.00%,-0.67%,+0.34%,+0.00%
2727.TW,-0.37%,+0.00%,-3.36%,+1.16%,+2.29%,+2.29%,-0.75%,+1.13%,+1.86%,+0.36%
2465.TW,+3.83%,+0.00%,-1.23%,-2.07%,+0.85%,+0.85%,+0.84%,-1.25%,-0.84%,+0.43%
2457.TW,-2.20%,+0.75%,-4.83%,+1.17%,+1.16%,+1.16%,-1.15%,+0.00%,-0.39%,+0.78%
8926.TW,+0.36%,-1.44%,+0.55%,+1.99%,-1.60%,-1.60%,-0.36%,-0.18%,-0.54%,-1.28%
3028.TW,-0.51%,+0.00%,+0.51%,+0.51%,+0.00%,+0.00%,-0.51%,+0.51%,+0.51%,-0.25%
5515.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-0.42%,-0.43%,-1.28%,-0.43%
3481.TW,+0.00%,+0.61%,+3.03%,+4.71%,+0.28%,+0.28%,-0.28%,+0.00%,-0.28%,+0.28%
2409.TW,-1.62%,+0.66%,+0.33%,+5.21%,-0.31%,-0.31%,+0.62%,+2.47%,+0.60%,+0.00%
2033.TW,+0.71%,-1.41%,-0.41%,-0.41%,+0.93%,+0.93%,+0.41%,-0.41%,-1.33%,+1.45%
0050.TW,-1.41%,-0.14%,+0.36%,+1.49%,-0.70%,-0.70%,-0.92%,+0.78%,+0.00%,+0.42%
9955.TW,+1.32%,-1.83%,+0.00%,-0.53%,-1.34%,-1.34%,-0.81%,+0.27%,-0.27%,-0.82%
4526.TW,-2.20%,+0.75%,-0.93%,+0.56%,-0.56%,-0.56%,+0.00%,-1.13%,+0.57%,+1.51%
3090.TW,+0.00%,+0.37%,-2.19%,+2.24%,+0.00%,+0.00%,-0.18%,-0.37%,-0.55%,+0.74%
8374.TW,-0.30%,-6.38%,-6.49%,+3.82%,-1.00%,-1.00%,-1.01%,+0.68%,-0.68%,+3.07%
1410.TW,+0.58%,+0.96%,-1.34%,+0.00%,+0.77%,+0.77%,-0.58%,-0.39%,-0.78%,+0.00%
2301.TW,+2.60%,-1.52%,-1.03%,+2.34%,-1.65%,-1.65%,-0.65%,+0.91%,+0.77%,+0.13%
2382.TW,-0.66%,+2.81%,+0.78%,+0.65%,-0.38%,-0.38%,+0.64%,+0.26%,+0.51%,+0.00%
1711.TW,-3.50%,-0.81%,+2.03%,+1.59%,-0.78%,-0.78%,+0.20%,+0.20%,-1.97%,+0.00%
1102.TW,-0.26%,-0.39%,+0.92%,+0.39%,-0.13%,-0.13%,-0.65%,+0.00%,-0.39%,+0.65%
2032.TW,-0.46%,+0.47%,-0.93%,+0.93%,+0.00%,+0.00%,-0.93%,-0.47%,-2.35%,+1.44%
TXF.TW,-1.39%,-0.30%,+0.24%,+1.08%,-0.35%,-0.35%,-1.31%,+0.88%,+0.05%,+0.30%
6191.TW,-0.45%,-2.46%,-3.33%,+0.95%,-0.12%,-0.12%,-1.18%,+0.60%,+0.24%,+0.35%
8422.TW,-0.28%,+0.84%,+0.00%,+4.70%,-0.26%,-0.26%,-0.53%,-1.06%,+4.30%,-2.32%
3701.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-0.11%
5258.TW,-1.84%,+0.28%,-2.86%,+1.75%,+0.00%,+0.00%,+0.00%,+0.00%,+1.17%,+1.48%
3530.TW,+0.00%,+0.00%,+0.00%,+1.25%,+0.00%,+0.00%,+1.88%,-0.35%,+0.61%,+0.00%
1449.TW,+6.86%,-6.95%,-1.41%,-3.29%,+0.44%,+0.44%,-1.47%,-3.43%,-5.10%,+0.00%
3092.TW,-2.87%,-1.18%,-0.60%,+0.60%,+0.90%,+0.90%,+6.82%,+3.33%,-0.81%,-3.52%
1726.TW,+0.00%,-0.35%,+1.52%,+0.00%,+0.00%,+0.00%,-0.23%,-0.92%,-0.35%,+0.35%
2618.TW,+0.00%,+0.23%,-3.01%,+3.34%,+0.69%,+0.69%,-2.75%,-0.47%,+6.87%,+1.33%
2489.TW,+0.00%,+0.58%,-0.87%,+0.88%,+2.62%,+2.62%,-0.85%,+0.29%,-0.85%,-0.29%
3312.TW,-0.40%,+0.00%,-6.85%,+1.73%,+0.00%,+0.00%,-0.85%,+0.43%,-0.43%,+0.86%
2838.TW,-0.92%,+0.00%,-0.93%,+0.93%,-0.46%,-0.46%,-0.47%,+0.47%,+0.00%,+0.47%
3501.TW,-0.52%,+0.32%,-1.57%,+0.43%,-0.21%,-0.21%,-0.64%,+0.11%,+0.11%,+1.39%
8039.TW,+0.00%,-0.65%,-1.52%,+1.10%,-0.33%,-0.33%,-1.64%,-1.00%,-0.90%,+0.79%
6164.TW,+0.70%,+0.00%,-2.10%,+0.00%,-1.43%,-1.43%,+0.36%,+0.36%,+0.00%,+0.00%
3550.TW,-0.31%,-0.95%,-2.87%,+0.66%,-0.33%,-0.33%,-1.96%,+1.33%,-1.32%,+0.67%
6416.TW,-1.58%,-2.00%,+1.55%,+0.79%,+1.30%,+1.30%,-1.03%,+4.21%,+3.07%,+0.00%
3432.TW,-2.82%,-2.62%,-5.67%,+0.63%,+4.40%,+4.40%,-2.11%,+1.85%,-0.30%,+0.00%
1514.TW,-2.06%,+0.21%,-0.11%,-1.05%,+0.85%,+0.85%,-0.63%,-0.21%,-0.43%,-0.53%
6209.TW,-1.51%,-4.08%,-2.66%,+1.91%,+2.14%,+2.14%,-1.84%,+0.53%,-1.86%,+0.00%
4912.TW,+1.49%,-0.98%,-3.96%,+6.96%,+3.25%,+3.25%,+0.00%,+0.12%,-0.35%,-0.23%
3015.TW,-0.89%,-0.90%,-1.82%,-0.69%,-2.56%,-2.56%,-1.44%,+1.94%,-0.71%,+0.48%
3703.TW,-0.91%,+0.92%,-1.36%,+0.00%,+0.00%,+0.00%,+0.00%,+0.46%,-1.83%,-0.93%
1735.TW,+2.09%,-0.41%,+0.41%,+0.41%,-0.82%,-0.82%,-2.06%,+0.42%,-0.84%,+0.42%
1522.TW,-1.02%,-2.07%,-1.32%,+0.53%,+0.27%,+0.27%,+2.92%,-1.29%,-0.52%,-0.79%
6504.TW,-5.03%,-2.65%,+0.91%,+3.59%,+0.00%,+0.00%,-0.87%,+2.04%,-1.71%,+0.29%
6196.TW,-0.92%,-2.79%,+0.19%,+1.91%,-1.31%,-1.31%,-0.76%,-0.57%,+1.54%,-0.76%
3002.TW,+0.00%,-2.83%,-1.09%,-1.47%,+3.36%,+3.36%,-0.36%,+1.09%,+0.00%,-0.72%
4989.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
6405.TW,+2.36%,-6.92%,-7.00%,-1.10%,-2.38%,-2.38%,+0.32%,+0.81%,+0.48%,+0.16%
2423.TW,-1.73%,+1.51%,-0.99%,+0.50%,+0.25%,+0.25%,-0.50%,-0.50%,+0.25%,+1.00%
1616.TW,+4.14%,-6.89%,-6.83%,+2.75%,+2.38%,+2.38%,-1.02%,+1.61%,-5.77%,-2.76%
3593.TW,-6.36%,-6.42%,-6.85%,+6.93%,+3.24%,+3.24%,-2.75%,+6.85%,+0.75%,+0.00%
2546.TW,-1.69%,-0.29%,-2.29%,+0.00%,-0.29%,-0.29%,+0.59%,+0.58%,-0.58%,+0.88%
1220.TW,+0.46%,-0.92%,-0.93%,+0.47%,-0.47%,-0.47%,-0.94%,+0.00%,+0.00%,-0.47%
1307.TW,-4.31%,-0.92%,+2.38%,+0.00%,-0.30%,-0.30%,-3.65%,-1.79%,-2.25%,+0.33%
4960.TW,-2.06%,-0.30%,-1.20%,+2.29%,+2.09%,+2.09%,+0.00%,-0.58%,-1.62%,+0.00%
3437.TW,-2.07%,+0.96%,-3.05%,+2.95%,-0.95%,-0.95%,-2.31%,+0.39%,-1.96%,-3.01%
6024.TW,-0.56%,-0.57%,-0.57%,+1.15%,+0.00%,+0.00%,-1.89%,+1.35%,-0.95%,+0.57%
2637.TW,-0.61%,+0.12%,+0.74%,+0.61%,+0.61%,+0.61%,-0.96%,-0.24%,+0.49%,+0.61%
1513.TW,-2.23%,-0.46%,-1.38%,+0.47%,+0.00%,+0.00%,-0.46%,+0.23%,-0.23%,+0.00%
1455.TW,-0.91%,+1.38%,+5.91%,+0.43%,+6.84%,+6.84%,-3.20%,+2.07%,+0.40%,-1.21%
3038.TW,+1.45%,-2.74%,-1.71%,+2.86%,-1.45%,-1.45%,-0.98%,+0.50%,-0.49%,+0.12%
8996.TW,-0.36%,-1.62%,-5.69%,+1.75%,+0.38%,+0.38%,-1.33%,+0.00%,-1.54%,+0.39%
8011.TW,+1.58%,-0.56%,-0.14%,-1.71%,+3.33%,+3.33%,+0.98%,-1.39%,-2.81%,+1.01%
2485.TW,+0.67%,-2.51%,-0.69%,+1.56%,+1.53%,+1.53%,+0.34%,+0.17%,-0.83%,-0.51%
3708.TW,+2.80%,-1.36%,+0.99%,-0.78%,+1.57%,+1.57%,-0.19%,-6.41%,+3.73%,+2.20%
1466.TW,+0.00%,+0.00%,-1.30%,+0.79%,+0.52%,+0.52%,-1.56%,+0.53%,-0.26%,-3.42%
00631L.TW,+1.16%,+0.60%,-0.22%,-1.25%,+0.22%,+0.22%,+1.32%,-0.54%,+0.05%,-0.49%
2108.TW,-0.23%,-0.23%,+5.23%,+1.73%,+6.16%,+6.16%,+1.00%,-0.99%,+2.40%,-6.25%
1409.TW,-0.93%,-0.47%,+0.95%,+0.47%,+1.87%,+1.87%,-2.29%,+0.00%,-0.94%,-0.47%
2049.TW,-1.29%,+0.87%,+1.30%,+2.35%,-0.84%,-0.84%,-1.26%,+1.07%,+2.74%,-0.21%
1582.TW,+0.65%,+0.65%,-1.77%,+1.31%,+0.00%,+0.00%,-0.97%,+0.33%,-0.16%,+0.81%
8438.TW,+0.00%,+0.00%,+0.00%,+0.48%,+0.00%,+0.00%,+0.00%,+0.00%,-4.62%,+0.00%
1560.TW,+1.10%,-0.47%,+0.31%,+0.31%,+0.31%,+0.31%,-0.77%,+0.62%,-0.15%,-0.15%
9105.TW,+0.52%,-1.04%,-4.74%,+6.91%,+4.65%,+4.65%,-1.98%,+0.25%,+0.75%,+0.50%
2353.TW,-2.41%,-0.55%,-1.38%,+2.80%,-0.54%,-0.54%,-1.10%,+1.11%,+0.27%,+0.55%
1736.TW,+0.14%,-0.43%,-2.88%,+1.93%,-1.16%,-1.16%,-0.74%,+0.30%,-1.78%,+0.30%
2331.TW,-1.15%,-0.50%,+0.67%,+1.33%,-0.16%,-0.16%,+0.00%,+1.32%,+0.65%,+0.00%
9910.TW,-3.33%,-4.02%,+0.90%,+1.19%,-1.17%,-1.17%,-0.89%,+0.90%,-3.86%,+4.01%
5471.TW,+0.80%,+0.45%,-2.03%,+3.46%,+2.45%,+2.45%,-1.63%,-1.10%,-0.34%,-0.67%
2540.TW,-6.36%,+0.00%,+0.00%,+4.72%,-5.96%,-5.96%,-1.69%,-0.72%,+0.72%,-0.14%
2498.TW,-1.75%,-0.89%,-5.86%,+0.48%,-1.43%,-1.43%,+0.48%,+0.00%,-1.44%,+0.49%
8110.TW,-0.91%,-1.84%,-4.69%,+1.97%,+0.48%,+0.48%,-1.44%,+0.49%,+0.00%,-0.49%
2481.TW,-1.61%,+1.23%,-2.83%,+2.08%,-0.82%,-0.82%,+0.00%,+4.94%,-1.96%,-0.80%
4722.TW,-0.34%,+1.37%,+0.00%,+2.54%,+1.49%,+1.49%,-3.26%,+1.01%,-0.83%,-1.51%
2477.TW,-0.38%,+0.38%,-1.13%,+0.38%,-0.76%,-0.76%,-0.38%,+0.38%,-0.76%,-0.38%
1414.TW,-1.10%,-0.12%,-0.12%,+0.37%,+0.00%,+0.00%,+0.00%,-0.37%,+0.00%,+0.12%
2393.TW,-0.43%,+1.29%,-1.55%,-1.58%,+0.15%,+0.15%,-1.31%,+0.44%,+0.59%,-1.02%
6269.TW,-1.41%,-2.38%,+3.41%,+1.89%,+1.85%,+1.85%,-0.45%,+4.11%,+3.51%,-2.97%
2305.TW,+2.00%,-0.92%,+6.98%,-2.17%,+0.00%,+0.00%,-2.78%,+0.57%,-1.14%,+0.00%
1611.TW,+0.00%,-0.47%,-0.47%,-1.43%,+0.48%,+0.48%,-2.88%,+0.50%,+1.48%,-1.94%
2913.TW,+0.00%,-0.60%,-0.30%,+2.73%,-0.59%,-0.59%,-1.48%,+0.90%,-1.19%,-0.60%
1457.TW,+0.00%,+6.76%,+6.93%,+2.78%,+6.76%,+6.76%,+0.42%,+0.00%,-1.68%,-4.70%
6230.TW,-1.01%,-0.34%,-0.91%,+0.91%,+0.79%,+0.79%,-1.35%,+0.80%,-1.02%,+1.03%
2413.TW,+0.36%,-1.42%,-0.72%,+1.09%,+2.87%,+2.87%,+0.35%,+1.74%,+0.34%,+0.68%
3535.TW,+0.00%,-6.64%,-6.72%,+0.85%,+0.84%,+0.84%,+0.42%,-0.41%,-0.42%,-1.26%
2103.TW,-0.58%,+1.17%,-0.44%,-0.15%,-0.73%,-0.73%,-1.47%,+0.45%,-0.59%,-0.15%
2317.TW,-0.85%,-0.64%,+3.97%,+1.65%,-0.91%,-0.91%,-0.51%,-0.52%,+0.41%,+0.52%
2488.TW,-0.46%,+0.92%,-1.36%,+0.69%,+0.69%,+0.69%,-0.91%,+0.00%,+0.00%,+0.00%
5534.TW,-0.89%,-0.15%,+0.15%,+0.30%,-0.60%,-0.60%,-0.75%,+0.00%,+0.76%,-0.30%
8163.TW,-1.35%,-0.27%,-2.47%,+4.79%,-0.54%,-0.54%,+1.35%,+0.53%,-0.27%,-2.39%
2431.TW,+0.98%,-2.68%,-3.50%,+3.37%,+0.25%,+0.25%,+1.50%,+0.25%,-0.74%,+6.93%
9921.TW,-3.58%,+1.56%,+0.96%,+2.86%,-1.30%,-1.30%,-1.50%,+0.38%,-0.95%,+0.38%
2451.TW,-0.43%,+0.00%,-0.86%,+0.43%,+1.29%,+1.29%,-1.70%,-0.43%,-1.30%,+1.76%
2010.TW,+0.00%,-0.43%,-0.44%,+0.44%,+0.00%,+0.00%,-0.44%,+0.00%,+0.00%,-0.44%
2516.TW,-1.96%,+2.93%,+2.72%,-0.25%,-0.38%,-0.38%,+0.00%,-0.25%,-0.51%,-0.26%
2302.TW,+1.47%,-3.38%,-4.12%,+1.04%,+0.26%,+0.26%,+0.13%,+1.03%,-1.14%,-0.39%
3025.TW,+0.00%,-0.43%,+0.00%,+1.74%,-1.71%,-1.71%,+0.87%,+0.00%,+0.00%,+0.00%
1810.TW,-1.20%,-2.34%,-2.39%,+0.64%,-0.95%,-0.95%,-1.50%,+0.43%,+0.11%,-0.32%
1432.TW,-2.09%,+0.00%,-1.60%,-0.54%,-0.27%,-0.27%,-2.74%,+0.28%,-2.25%,-2.30%
3661.TW,-3.51%,+0.40%,-6.04%,-0.43%,+1.61%,+1.61%,-2.01%,-2.16%,-5.08%,-2.79%
3033.TW,-0.64%,-0.22%,+0.00%,+0.43%,+0.22%,+0.22%,+0.22%,+0.00%,-0.43%,+0.22%
2314.TW,+3.64%,-0.78%,+1.18%,-1.17%,-2.76%,-2.76%,-0.40%,+0.41%,-0.40%,+0.00%
6451.TW,-1.21%,-2.14%,+1.25%,+2.78%,+0.00%,+0.00%,-0.90%,-1.21%,+0.00%,+1.84%
3308.TW,-4.89%,-2.80%,-6.92%,-2.89%,-4.15%,-4.15%,+6.99%,+2.90%,-3.13%,-0.10%
6224.TW,+2.35%,+0.72%,+0.71%,+2.68%,+0.69%,+0.69%,-0.41%,+3.84%,-0.40%,+0.93%
2038.TW,-0.26%,-1.80%,-0.79%,-0.13%,+0.13%,+0.13%,-2.12%,-0.95%,-0.95%,-0.14%
4137.TW,-2.52%,-2.30%,+0.29%,+0.59%,-0.58%,-0.58%,+3.81%,-1.98%,-0.29%,+0.87%
2739.TW,+0.57%,+0.00%,-8.61%,+2.08%,-0.82%,-0.82%,+0.00%,+0.00%,+0.67%,+0.00%
5225.TW,+1.07%,-1.51%,+0.77%,+2.58%,+0.59%,+0.59%,+0.59%,-0.15%,+0.59%,-0.73%
1438.TW,+0.00%,-2.54%,+0.00%,+2.61%,-3.97%,-3.97%,+0.50%,-0.33%,-0.50%,+0.33%
4927.TW,-0.45%,+0.23%,-0.91%,-0.69%,+2.76%,+2.76%,+1.35%,+0.00%,+1.22%,-0.33%
2511.TW,-0.40%,+0.00%,+0.81%,+0.40%,-0.80%,-0.80%,-1.62%,+0.00%,-0.82%,-0.41%
8150.TW,-1.43%,-1.09%,-4.76%,+6.92%,+0.12%,+0.12%,+0.00%,-2.40%,+2.09%,-0.96%
6438.TW,-0.44%,-0.10%,-0.52%,+0.00%,+0.32%,+0.32%,+0.03%,+0.08%,+5.52%,+1.23%
2359.TW,+0.56%,+1.68%,-1.92%,+1.68%,-0.83%,-0.83%,+0.56%,-0.55%,-1.11%,+0.28%
2891.TW,-2.62%,+0.00%,+0.45%,+2.46%,+0.44%,+0.44%,-2.39%,+1.78%,+0.00%,+0.00%
2455.TW,-1.03%,+1.17%,+1.41%,+1.77%,-0.50%,-0.50%,-2.00%,+0.64%,+2.79%,+6.41%
2492.TW,+1.53%,-2.26%,-3.08%,+3.97%,+0.00%,+0.00%,+4.20%,+6.96%,-2.40%,+3.16%
2347.TW,-1.38%,-0.58%,+1.75%,+0.11%,-0.69%,-0.69%,+0.81%,+0.46%,+0.46%,+0.45%
2332.TW,-2.82%,-1.61%,-1.31%,-0.33%,-0.33%,-0.33%,+0.67%,-0.66%,-0.67%,+0.00%
2404.TW,-0.99%,-0.14%,+0.29%,+0.71%,-0.14%,-0.14%,-0.71%,+0.14%,-0.14%,-0.28%
1722.TW,-0.74%,+0.56%,+0.37%,-0.56%,+0.19%,+0.19%,-2.97%,+1.15%,+0.19%,-1.13%
4916.TW,-2.97%,-6.28%,-2.06%,+0.00%,+1.40%,+1.40%,-0.87%,-1.40%,+2.48%,-0.52%
1418.TW,-1.79%,-1.83%,-0.86%,-2.45%,-0.15%,-0.15%,+0.00%,-0.15%,+0.00%,+0.15%
2923.TW,-6.16%,-6.90%,-6.18%,-4.87%,-6.93%,-6.93%,-1.79%,-2.42%,-4.81%,+3.75%
1453.TW,-1.63%,+0.22%,-3.30%,-0.80%,+2.87%,+2.87%,+1.23%,-0.44%,+0.55%,+0.33%
1538.TW,-1.15%,-4.77%,-5.41%,+2.00%,-0.14%,-0.14%,-2.67%,-0.29%,-0.43%,-0.44%
2466.TW,-0.91%,-0.15%,-0.92%,+0.00%,-1.86%,-1.86%,+0.16%,+0.63%,-0.16%,+0.16%
2612.TW,+1.25%,-0.93%,-0.93%,-0.16%,+0.31%,+0.31%,-1.57%,-0.64%,-0.80%,+0.32%
2367.TW,-0.80%,-1.61%,-0.82%,+1.23%,-0.41%,-0.41%,+1.63%,-0.40%,+6.85%,+0.38%
2426.TW,+1.01%,-1.34%,-3.05%,+4.20%,-1.01%,-1.01%,-1.02%,+0.00%,+1.37%,+0.00%
3031.TW,-0.33%,-6.93%,-1.06%,+1.79%,-0.35%,-0.35%,-0.35%,+0.71%,+0.70%,+0.00%
3189.TW,-0.55%,-0.55%,+0.44%,+2.21%,-0.54%,-0.54%,-2.72%,+1.23%,-0.77%,+1.34%
2206.TW,-1.91%,-0.39%,+0.20%,+0.19%,+0.58%,+0.58%,+0.00%,-0.39%,-1.36%,-3.15%
2030.TW,-1.53%,-0.39%,-0.39%,+0.39%,-0.78%,-0.78%,-1.18%,+0.80%,-2.77%,+1.63%
2881.TW,-4.97%,+0.95%,-1.26%,+3.34%,-0.92%,-0.92%,-3.26%,+0.80%,+0.64%,+0.32%
3443.TW,-0.49%,+2.33%,-2.28%,+0.12%,-0.74%,-0.74%,+0.37%,+0.74%,-0.61%,-0.61%
2329.TW,+0.34%,-2.68%,-0.69%,+1.39%,+1.71%,+1.71%,-1.68%,+0.34%,+0.34%,-0.68%
2316.TW,+4.18%,+0.40%,+7.00%,+1.12%,+4.81%,+4.81%,+2.29%,-0.34%,+0.17%,+0.35%
2834.TW,-1.31%,-0.81%,+0.72%,+1.53%,+0.00%,+0.00%,-1.20%,-0.41%,-0.10%,+2.04%
2022.TW,-1.43%,+1.09%,-3.23%,+0.93%,-1.28%,-1.28%,-0.93%,+0.75%,-1.30%,-0.75%
1310.TW,+0.00%,+5.86%,+4.23%,+0.63%,-0.93%,-0.93%,+0.63%,+0.31%,-0.62%,-1.87%
4551.TW,-0.43%,-1.10%,+1.59%,-0.35%,-0.73%,-0.73%,+0.09%,+0.64%,-2.43%,-0.62%
5608.TW,-0.84%,-0.28%,-0.85%,+0.28%,-0.28%,-0.28%,-0.28%,-1.14%,+0.00%,-0.29%
5203.TW,+1.15%,+0.11%,-0.11%,+0.00%,-0.57%,-0.57%,-0.80%,-0.12%,-0.12%,+0.46%
4904.TW,+0.14%,-1.64%,+1.11%,+0.55%,+0.41%,+0.41%,-1.64%,-0.14%,-0.83%,+0.84%
1305.TW,-1.61%,-1.23%,+5.39%,-1.57%,-2.40%,-2.40%,+0.00%,-1.23%,-1.24%,+2.10%
3532.TW,-0.93%,-2.07%,-3.85%,-2.40%,-0.31%,-0.31%,-1.95%,+6.92%,-3.53%,-1.02%
1314.TW,-0.91%,-0.92%,-0.46%,+2.33%,-2.27%,-2.27%,-1.40%,+0.47%,+0.47%,-0.93%
1304.TW,+0.00%,+0.66%,+0.00%,-0.66%,-1.32%,-1.32%,-1.00%,-0.34%,-2.71%,+0.00%
9906.TW,+0.39%,-1.28%,+0.39%,-0.13%,-0.78%,-0.78%,+0.13%,+0.39%,+0.39%,-0.39%
1227.TW,-0.77%,+0.91%,+1.42%,+1.40%,+0.13%,+0.13%,+0.62%,-0.62%,-0.50%,-2.01%
2340.TW,+0.38%,-1.14%,+0.38%,-0.38%,-0.77%,-0.77%,+0.39%,-0.77%,+0.00%,+0.00%
3027.TW,-6.75%,-6.91%,-2.83%,-2.18%,+4.46%,+4.46%,-3.91%,+0.74%,+1.47%,-0.72%
3138.TW,+0.00%,+0.00%,-3.83%,+3.03%,+0.00%,+0.00%,-0.76%,+0.85%,+0.00%,-1.18%
3017.TW,-2.27%,-1.55%,-1.38%,+3.59%,+2.12%,+2.12%,-0.19%,-1.13%,-1.15%,+3.87%
3037.TW,-4.12%,+1.84%,-3.01%,+2.80%,-1.81%,-1.81%,-0.62%,+2.79%,-0.90%,+4.56%
