股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2024.TW,-2.08%,+1.77%,-0.69%,-1.75%,-0.71%,+6.45%,+0.00%,-1.68%,+1.37%,+4.39%
6415.TW,+8.80%,+1.05%,+0.87%,-5.00%,+2.36%,+4.43%,+3.06%,-0.49%,-3.31%,+1.71%
6573.TW,-1.58%,+1.92%,-0.94%,-0.63%,+0.64%,+1.90%,+4.05%,+2.99%,+0.58%,+1.45%
2207.TW,+1.59%,+1.39%,-0.68%,+1.38%,+1.70%,+0.00%,-1.00%,-0.17%,+0.51%,+3.37%
910322.TW,+1.27%,+0.36%,-3.56%,+1.11%,+1.46%,-5.04%,+2.46%,-1.85%,+0.19%,-0.56%
3321.TW,+0.82%,-1.62%,+0.41%,+0.00%,-2.05%,+6.28%,+1.18%,+8.17%,+1.44%,-3.19%
2211.TW,-0.11%,+0.00%,-0.34%,+0.34%,+2.70%,+0.44%,+0.44%,+1.08%,+0.11%,+0.75%
4439.TW,-0.36%,+0.36%,+0.36%,-0.36%,+5.71%,+2.03%,+0.99%,+1.31%,+0.32%,+2.58%
2542.TW,+1.53%,+0.81%,-0.69%,+0.35%,+0.35%,+0.34%,+0.23%,+0.57%,-0.11%,+1.82%
6431.TW,-1.89%,+0.64%,-1.28%,-2.91%,+0.17%,+0.83%,+0.99%,+1.31%,+10.00%,+9.97%
6625.TW,+1.99%,-1.24%,-1.25%,-1.27%,+1.47%,+1.63%,+3.39%,+9.48%,+4.09%,-3.18%
9917.TW,+0.23%,+0.58%,-0.11%,-0.46%,+0.58%,+0.69%,-0.11%,-0.34%,+0.00%,+0.57%
8271.TW,-1.83%,+0.53%,+0.00%,+0.53%,+0.13%,+2.24%,+5.28%,+2.08%,+0.00%,+0.12%
4540.TW,-5.91%,-0.90%,-0.18%,-0.73%,+1.28%,+1.62%,+2.13%,+1.74%,+5.64%,-0.65%
3056.TW,-0.26%,+0.53%,-0.13%,+0.13%,+0.13%,+2.49%,+0.13%,+0.00%,+0.77%,+0.89%
3669.TW,+4.10%,-3.22%,-2.10%,-1.76%,-2.44%,-1.45%,+4.27%,+0.64%,+3.68%,-1.10%
1309.TW,+2.69%,+2.13%,+0.00%,-0.32%,-0.64%,+4.21%,+7.93%,-0.43%,+0.00%,+1.74%
6756.TW,-1.22%,+1.42%,-2.97%,-1.80%,+0.73%,+6.55%,-1.37%,+0.17%,+1.55%,-3.23%
2360.TW,+6.08%,+7.23%,-0.47%,+0.23%,-3.73%,+9.93%,-5.07%,+1.39%,+2.06%,-2.69%
00708L.TW,+1.90%,-0.79%,-1.36%,-2.36%,-2.60%,-0.59%,-1.19%,-1.66%,+1.92%,+2.82%
8016.TW,+0.31%,+1.24%,+0.92%,-0.61%,+2.75%,+4.46%,-1.14%,+0.86%,+0.29%,-1.14%
3094.TW,-2.57%,+0.41%,+0.40%,-0.81%,+0.00%,+8.13%,+4.51%,+0.00%,+0.36%,+1.61%
5484.TW,-3.36%,+1.39%,+1.71%,-1.68%,+1.03%,+1.02%,+7.38%,-0.63%,+0.94%,-0.31%
1454.TW,+0.25%,+0.74%,+0.61%,-0.61%,-0.61%,+1.35%,+0.00%,-0.36%,+1.58%,+0.96%
3014.TW,-0.14%,-0.28%,+2.52%,+1.23%,+0.41%,+6.59%,+0.38%,+4.65%,+9.98%,-0.66%
3406.TW,+1.97%,-0.10%,+2.44%,-1.09%,-4.12%,+1.05%,+3.01%,+2.72%,+0.78%,-0.39%
2383.TW,+1.33%,+1.64%,+0.00%,+1.29%,+2.87%,+1.55%,+0.30%,+2.74%,-0.30%,+0.30%
6235.TW,-3.37%,+1.49%,-1.47%,+1.74%,+2.69%,+1.43%,+1.88%,+0.23%,+1.38%,-0.91%
3149.TW,-5.41%,+2.86%,-2.59%,-4.94%,-3.80%,+9.98%,+8.88%,-1.56%,+1.23%,+4.53%
2023.TW,+2.20%,+2.16%,-1.69%,+0.43%,-1.28%,+4.33%,+4.56%,+0.00%,+2.78%,+2.70%
3454.TW,-0.47%,+0.71%,-0.35%,-0.83%,-0.36%,-1.32%,+2.18%,+0.47%,+0.35%,-0.47%
3543.TW,-1.03%,+1.74%,-1.71%,-0.52%,+0.35%,+3.14%,+3.55%,-1.96%,+2.33%,-0.65%
2345.TW,+2.04%,+6.55%,-4.27%,-3.03%,-0.18%,-0.74%,+2.23%,+0.00%,-0.54%,-0.73%
3018.TW,-2.30%,+1.34%,+6.62%,-2.17%,-1.59%,+0.32%,+5.47%,-0.61%,+0.92%,+0.00%
6641.TW,+0.79%,+0.94%,-0.47%,-0.16%,-0.16%,+2.67%,-0.46%,-0.15%,+0.62%,-0.46%
1776.TW,-1.24%,-0.31%,+1.89%,-1.23%,+0.62%,+0.31%,+0.62%,+0.31%,+0.00%,+1.84%
3686.TW,-0.71%,+1.08%,+5.67%,-4.70%,-0.35%,+4.59%,+3.38%,+9.80%,+9.82%,-3.79%
2415.TW,-7.50%,+6.46%,+1.09%,+4.62%,-2.35%,+6.93%,+10.00%,+3.20%,+5.96%,+4.45%
1806.TW,+6.23%,-2.20%,-0.38%,+1.76%,+0.49%,-1.10%,+6.95%,-2.55%,-0.24%,-2.86%
006203.TW,+1.42%,+3.45%,-0.56%,+0.00%,+0.40%,+3.58%,+0.38%,-1.23%,+0.78%,-0.77%
1337.TW,+0.25%,+1.37%,+1.10%,+0.24%,+3.99%,-1.63%,+3.43%,-0.11%,+2.06%,+1.68%
6155.TW,-1.86%,+1.68%,-0.21%,-0.83%,-0.21%,+5.45%,+1.79%,+5.08%,+7.43%,+1.90%
8103.TW,-2.14%,+0.62%,+1.09%,+0.00%,-0.15%,+5.68%,+5.67%,+1.93%,+1.89%,+0.26%
2883.TW,+0.11%,+0.22%,+1.12%,-0.22%,+0.33%,+1.43%,+0.65%,-0.54%,+0.00%,+0.98%
9937.TW,+0.00%,+0.78%,-0.39%,-1.16%,+1.76%,+0.19%,-0.19%,+0.38%,-0.38%,+0.58%
2308.TW,+0.88%,+0.35%,-0.70%,+1.06%,-2.26%,+6.77%,+2.17%,-1.96%,+0.33%,+0.66%
2324.TW,-0.47%,+0.70%,+1.40%,+0.00%,+0.46%,-0.68%,+0.69%,-0.23%,-0.23%,-0.23%
6108.TW,-0.95%,+0.24%,-0.72%,-0.24%,-0.49%,+2.93%,+1.42%,+0.47%,+1.63%,+1.37%
4148.TW,+0.74%,-1.03%,-0.59%,-2.53%,+0.92%,+1.97%,+4.01%,-1.00%,+2.60%,+0.28%
1907.TW,+1.28%,+2.74%,-0.41%,-0.62%,+1.04%,+6.37%,+2.32%,+0.19%,+0.56%,+3.75%
2375.TW,-2.03%,+3.63%,+4.00%,+0.00%,+2.88%,+9.81%,+5.53%,+2.82%,+9.41%,-1.43%
2905.TW,-0.51%,+1.02%,+0.00%,-1.01%,+1.27%,+1.25%,-0.25%,+0.25%,+1.24%,+2.20%
8201.TW,-0.44%,+0.00%,-0.11%,-0.55%,+1.66%,+0.00%,+0.76%,-0.11%,+4.97%,+0.72%
5292.TW,+0.38%,+0.93%,+0.00%,-0.19%,+0.00%,-0.19%,-0.56%,+1.68%,-0.18%,+0.00%
3605.TW,-0.87%,+3.50%,+0.48%,+0.24%,+0.84%,+2.38%,+2.90%,+2.25%,+4.19%,+0.85%
2474.TW,-1.77%,+1.29%,-1.02%,-1.79%,+0.00%,+1.04%,+0.26%,-0.52%,+0.52%,+1.29%
3013.TW,-1.50%,+0.76%,+0.00%,-0.38%,+0.00%,+1.14%,+3.76%,+2.90%,+0.35%,-0.35%
8473.TW,-1.18%,-0.27%,-0.53%,-0.67%,+1.08%,+1.47%,+3.95%,+0.89%,+2.89%,-0.85%
6598.TW,-0.79%,-2.10%,-1.94%,+1.87%,-0.41%,-5.43%,+2.93%,+9.89%,+9.96%,-5.92%
5284.TW,-0.85%,-1.01%,+0.29%,+0.72%,+0.86%,+1.14%,+1.97%,+0.28%,+5.51%,-1.57%
1467.TW,+3.68%,-1.37%,-0.28%,+2.22%,+2.45%,-5.04%,+0.56%,+0.56%,+2.76%,+0.00%
2387.TW,-1.20%,-0.76%,+0.15%,-1.07%,-0.93%,+3.12%,+1.81%,+0.15%,+0.74%,+0.44%
2609.TW,-3.54%,+9.97%,+3.10%,+1.62%,-2.05%,+10.00%,+8.03%,+0.20%,+9.96%,+0.36%
3057.TW,+0.00%,+0.00%,+0.50%,-0.99%,+0.50%,+0.00%,+0.50%,+1.48%,+2.91%,-2.36%
00713.TW,+0.96%,+0.17%,+0.14%,-0.26%,+0.55%,+1.29%,+0.71%,-0.39%,+1.05%,+1.20%
4764.TW,-0.31%,+0.00%,-0.62%,-0.78%,-0.63%,+4.25%,+0.00%,-1.81%,+0.15%,+0.15%
6472.TW,-1.10%,-0.84%,-1.13%,-0.28%,+1.14%,+6.21%,+0.27%,+1.59%,+0.52%,-2.86%
2365.TW,-0.49%,+4.39%,+0.00%,-1.40%,-1.42%,+1.44%,+3.32%,+0.46%,+2.28%,+0.45%
2425.TW,-0.56%,+0.76%,+0.00%,-0.38%,-1.51%,+5.17%,+1.82%,+0.54%,+2.49%,-0.87%
6128.TW,-0.19%,+0.19%,+0.19%,-1.11%,+0.75%,+0.37%,+0.19%,-0.37%,+0.19%,+0.37%
3008.TW,-0.17%,+2.39%,+2.50%,-0.97%,+0.00%,+3.28%,+3.17%,+4.77%,+3.08%,+1.14%
2313.TW,-1.30%,+0.24%,-0.12%,+0.48%,+2.97%,+1.04%,+0.23%,+0.91%,+1.47%,-0.56%
2390.TW,+9.88%,-0.72%,+3.26%,+4.91%,+3.34%,-0.32%,+9.74%,+4.73%,+7.06%,-9.50%
01004T.TW,+0.06%,-0.68%,+0.00%,+0.98%,+0.00%,+0.06%,+0.00%,+0.00%,+0.06%,+0.00%
2723.TW,+1.18%,-0.78%,+1.17%,+1.16%,+0.00%,+4.20%,+2.20%,-0.72%,+7.94%,-0.67%
1589.TW,-1.54%,+0.00%,+0.91%,+0.00%,+0.00%,+4.14%,+1.12%,+0.61%,+1.95%,-0.96%
1435.TW,-4.02%,+0.19%,+1.33%,-0.19%,+0.56%,-1.87%,-0.38%,+1.15%,+0.19%,-0.75%
3048.TW,-0.67%,+0.22%,+1.34%,+0.22%,-0.22%,+0.44%,+2.42%,+0.00%,+2.15%,+0.84%
4440.TW,+0.00%,+0.00%,+0.00%,+0.00%,+4.55%,-0.54%,-0.14%,+0.00%,+2.74%,+13.20%
9945.TW,+0.13%,+1.16%,-0.38%,+0.90%,+0.13%,+1.77%,+1.74%,+0.00%,+0.73%,+1.33%
9904.TW,+2.50%,+2.09%,-1.02%,-0.86%,+0.17%,+0.87%,+1.72%,-0.17%,+0.51%,+2.19%
6282.TW,-1.06%,+1.08%,+1.06%,+2.11%,-0.86%,+0.35%,+0.69%,+2.06%,+1.18%,-1.33%
1312.TW,+3.11%,+1.16%,+2.06%,+1.35%,+0.22%,+1.77%,+1.09%,+1.08%,+0.00%,+3.62%
3049.TW,-2.29%,+1.70%,+4.50%,-0.50%,-0.80%,+1.42%,+2.00%,+1.47%,+1.45%,-0.48%
1537.TW,+0.37%,-0.36%,+0.37%,+0.00%,+0.73%,+0.72%,+1.44%,+0.00%,+0.71%,+1.06%
2515.TW,+1.56%,+1.18%,+0.23%,+0.47%,-0.70%,+3.97%,+1.12%,-0.22%,+0.22%,+1.33%
4566.TW,-5.92%,+1.82%,-3.74%,-6.08%,+0.54%,+9.84%,+9.93%,+2.67%,+0.29%,-1.44%
1723.TW,+0.99%,+0.49%,-0.49%,+0.00%,+0.00%,+2.45%,+0.00%,+1.44%,-1.42%,+0.48%
00851.TW,+0.14%,+2.70%,+1.54%,-0.57%,+1.69%,-0.70%,+3.08%,-0.29%,-0.20%,-1.80%
2727.TW,+2.63%,-1.71%,+1.30%,+0.86%,+0.85%,+9.70%,+1.92%,+4.15%,+7.25%,-0.34%
00654R.TW,-0.19%,-4.58%,-1.50%,+0.51%,-0.91%,-2.65%,+0.31%,+0.63%,+0.93%,+0.21%
2465.TW,-6.86%,-0.61%,+1.85%,-1.21%,+1.23%,+10.00%,+9.92%,+9.77%,+9.82%,+9.98%
6531.TW,-1.64%,+6.08%,-0.57%,+0.00%,-1.15%,+8.89%,+3.08%,-2.60%,+1.33%,-2.37%
2457.TW,-1.82%,-0.31%,-0.31%,+0.00%,-1.86%,+5.06%,+1.51%,+2.37%,+2.61%,-1.13%
8926.TW,-0.28%,+0.14%,-0.14%,+0.00%,+0.42%,+1.24%,+2.72%,+0.27%,+0.40%,+0.40%
3028.TW,+0.90%,+0.22%,+0.89%,+0.44%,+0.22%,+1.76%,+1.08%,+1.50%,-0.63%,+0.64%
5515.TW,+0.41%,+0.00%,+0.41%,-0.41%,+0.82%,+0.81%,+1.21%,-0.40%,+0.80%,+0.79%
3481.TW,+4.98%,+2.55%,+2.49%,+0.00%,+1.39%,+2.74%,+0.00%,+3.00%,+5.83%,-1.22%
2409.TW,+7.46%,+3.79%,+6.69%,-6.27%,-2.13%,+3.11%,-1.20%,+3.96%,+5.87%,-0.83%
2033.TW,-1.30%,+0.44%,-0.87%,-4.41%,-1.38%,+2.34%,+5.48%,+3.03%,-0.84%,+9.75%
0050.TW,+1.99%,+2.83%,-0.07%,-0.60%,+0.94%,+4.27%,-0.14%,-1.07%,-0.04%,-0.22%
9955.TW,+3.35%,-0.54%,-1.09%,-1.65%,-1.12%,+1.98%,+1.11%,+0.55%,+2.45%,+3.99%
4526.TW,-0.69%,+0.00%,-0.35%,-0.70%,+1.05%,+0.00%,+1.74%,+0.34%,+2.38%,+1.00%
3090.TW,-0.84%,+1.38%,-0.21%,+0.74%,+2.29%,+2.55%,+0.60%,+1.78%,+0.97%,+3.08%
8374.TW,+0.00%,+1.00%,+2.58%,+8.53%,-5.18%,+1.69%,-0.37%,-0.74%,+2.62%,-1.82%
1410.TW,-0.30%,+1.20%,+0.44%,+0.00%,-0.29%,+0.30%,+0.00%,+0.00%,+0.00%,+0.44%
2301.TW,+0.36%,+1.81%,+0.36%,-0.36%,-0.36%,+1.61%,+2.82%,+0.17%,+4.62%,-1.63%
2382.TW,+2.23%,+2.55%,+1.06%,-1.17%,+0.71%,+4.23%,+0.23%,-0.79%,-1.02%,-0.69%
1711.TW,+0.00%,-0.33%,+0.33%,+0.65%,-0.65%,+2.93%,+1.90%,+4.35%,+2.68%,-1.45%
1102.TW,+1.12%,+0.87%,+0.61%,-0.85%,+0.49%,+0.61%,+0.24%,+1.33%,+2.27%,+0.58%
2032.TW,+0.00%,+2.83%,-1.18%,-0.40%,-0.80%,+5.24%,+5.75%,+0.00%,+2.54%,+9.89%
TXF.TW,+1.43%,+3.03%,+0.11%,-0.45%,+0.66%,+3.30%,+0.33%,-0.40%,+0.44%,+0.32%
6191.TW,+1.06%,+1.26%,+2.69%,-2.01%,-0.82%,+3.11%,+4.62%,+0.38%,+1.53%,+3.20%
8422.TW,-0.63%,+0.32%,+0.32%,+0.31%,-0.31%,+0.63%,+0.63%,+0.00%,+0.62%,+0.62%
3701.TW,+6.87%,+0.00%,-1.07%,+0.00%,+0.00%,-1.44%,+0.00%,-1.10%,+3.70%,-0.36%
4562.TW,+0.00%,-2.30%,-1.31%,-0.27%,+1.33%,+0.26%,+2.09%,+1.28%,+1.77%,+9.95%
5258.TW,-0.23%,+0.71%,+0.00%,+0.23%,+0.70%,-0.23%,-0.70%,-0.23%,+1.17%,+2.78%
3530.TW,+0.46%,+1.83%,-0.90%,+1.36%,-2.68%,+5.50%,+1.74%,+1.71%,+0.84%,-0.42%
1449.TW,+1.83%,-0.45%,-2.93%,+1.16%,-2.07%,-1.64%,+2.15%,+0.23%,+9.56%,-1.70%
3092.TW,-4.84%,+2.71%,-0.17%,+0.33%,+0.16%,+9.87%,+6.74%,+2.52%,+1.78%,-0.40%
1726.TW,+0.71%,+0.14%,+0.14%,-0.71%,+1.00%,+0.28%,-0.70%,+0.57%,+1.27%,+0.56%
2618.TW,+1.99%,-1.17%,-0.40%,+1.19%,+1.57%,+1.54%,+1.14%,+0.75%,+7.09%,+3.14%
8045.TW,+0.00%,-1.02%,+0.00%,+1.44%,+0.10%,+1.52%,+0.00%,+15.42%,+10.78%,-6.23%
2489.TW,-1.35%,+0.91%,+1.35%,-1.33%,-0.45%,+0.90%,+1.79%,+0.00%,+1.32%,+0.87%
3312.TW,-1.04%,+0.35%,+0.00%,-0.70%,+0.35%,+2.81%,+2.05%,+1.34%,-0.33%,+1.66%
2838.TW,+0.49%,+0.48%,-0.48%,+0.00%,+0.00%,+1.93%,+0.47%,+0.00%,-0.47%,+1.42%
3501.TW,-0.99%,+0.80%,-0.20%,-0.79%,+0.40%,+2.39%,+0.78%,+1.35%,+0.38%,+0.57%
8039.TW,-1.54%,+0.98%,-0.19%,+1.17%,-0.38%,+1.35%,+0.95%,-0.75%,+0.57%,+0.00%
8478.TW,-3.84%,+0.87%,+0.25%,+0.62%,+3.19%,+1.31%,+0.47%,+0.82%,+4.40%,-1.77%
6164.TW,+0.00%,+3.85%,+1.85%,+0.00%,+0.45%,+0.00%,+9.95%,+1.23%,-2.03%,+0.41%
3550.TW,-1.44%,+1.46%,+2.16%,-0.70%,+3.19%,+1.37%,+0.68%,+1.01%,+0.67%,+0.33%
6416.TW,-1.65%,-0.84%,+0.85%,-0.84%,-2.12%,+0.43%,+0.86%,+4.27%,+0.00%,-1.23%
3432.TW,+2.83%,+1.18%,-0.78%,-1.18%,-0.40%,+1.59%,+1.57%,+3.09%,+1.87%,+0.00%
1514.TW,-1.06%,+1.50%,+1.48%,-0.83%,+0.00%,+1.89%,+1.86%,-1.01%,+0.20%,+0.82%
6209.TW,-2.45%,+1.78%,+0.87%,-0.86%,-1.02%,+3.96%,+3.39%,+1.64%,+3.90%,-3.36%
4912.TW,-6.29%,+2.61%,+0.00%,-1.09%,-1.47%,+2.99%,+6.88%,+2.37%,+5.63%,-0.31%
3015.TW,-2.03%,+1.10%,-0.97%,+0.37%,-0.49%,+4.39%,+4.56%,+9.94%,+3.86%,+9.98%
3703.TW,-1.31%,+3.72%,-0.26%,-1.03%,-0.26%,+3.91%,+1.75%,+0.00%,+5.17%,+3.28%
1735.TW,+0.30%,+0.60%,+0.00%,-0.30%,-0.60%,-1.80%,+2.45%,-0.90%,+0.60%,-0.60%
1522.TW,-1.31%,-0.22%,-0.67%,-1.34%,-0.23%,+0.68%,+1.80%,+1.11%,+4.16%,+2.52%
00712.TW,-0.80%,+1.04%,+1.51%,-0.47%,+0.79%,+4.06%,-0.97%,-1.74%,+1.23%,+1.37%
6504.TW,+0.00%,-0.29%,-0.57%,+0.00%,-0.58%,-2.62%,+1.19%,-0.29%,+0.89%,-0.88%
6776.TW,+0.00%,-0.14%,-0.28%,+0.29%,-0.28%,-0.14%,-0.29%,+0.00%,+0.86%,+2.13%
6196.TW,-0.44%,+1.33%,-0.87%,-0.88%,+0.44%,+3.10%,+0.43%,+0.00%,+0.43%,+0.00%
3002.TW,+0.44%,+0.00%,-0.44%,-1.77%,+0.00%,-3.15%,+0.47%,+3.24%,+4.93%,-1.71%
4989.TW,+1.10%,-0.22%,-1.09%,-0.44%,+4.67%,+7.22%,-0.20%,+3.37%,+0.19%,+0.57%
6405.TW,+2.00%,+2.20%,-2.15%,+0.24%,-0.73%,+3.19%,+6.67%,+0.00%,+2.01%,+1.09%
2423.TW,+0.65%,+0.86%,+0.64%,-0.42%,+0.85%,+0.63%,+0.00%,-0.42%,+1.05%,+0.21%
00673R.TW,-0.22%,-3.32%,-1.79%,-1.72%,-1.23%,-6.10%,-2.71%,+3.47%,-0.66%,-4.45%
1616.TW,-0.19%,+2.68%,+5.97%,+0.35%,-2.46%,+2.34%,+2.46%,+1.20%,+3.22%,+3.78%
6671.TW,+0.13%,+0.00%,-0.38%,+0.13%,+0.13%,+0.25%,+0.87%,+0.00%,+0.87%,+1.60%
3593.TW,-4.70%,-0.45%,+1.80%,+0.00%,+0.88%,+2.19%,+4.72%,-0.41%,-0.82%,+0.00%
2546.TW,-0.22%,-0.11%,+0.54%,-0.65%,+0.76%,+0.97%,+1.49%,-0.11%,+0.84%,+2.09%
1220.TW,+0.87%,+0.86%,+0.00%,-0.85%,+0.00%,+4.31%,+0.00%,+0.83%,+1.23%,+0.40%
1307.TW,+1.02%,+1.26%,-1.24%,+0.50%,+0.00%,+2.00%,+2.70%,-0.96%,+0.72%,+2.16%
4960.TW,-0.45%,+1.81%,+3.56%,-3.43%,-0.89%,+2.69%,-0.44%,+1.75%,+2.16%,-1.27%
3437.TW,-0.83%,+0.67%,-1.00%,-0.17%,-2.53%,+9.86%,-0.31%,+3.95%,+1.37%,-0.60%
6024.TW,+0.00%,+0.00%,+0.00%,-0.13%,+0.27%,+0.67%,+1.20%,-0.13%,+0.13%,+1.32%
2637.TW,+0.63%,+1.87%,-0.61%,+1.64%,-0.40%,+4.46%,+3.88%,-1.31%,+0.95%,+0.75%
00683L.TW,-0.48%,+0.72%,+0.36%,+0.59%,+0.65%,-2.05%,+0.66%,-0.89%,-0.60%,-0.78%
1513.TW,-2.40%,-0.11%,+1.07%,+0.53%,+0.21%,+3.68%,+2.43%,-0.99%,+2.80%,+0.58%
1455.TW,+0.34%,+2.25%,-1.10%,+0.67%,+0.11%,+5.73%,+5.32%,+2.48%,+2.42%,+1.42%
3038.TW,+0.57%,+0.00%,+0.56%,+1.40%,+0.55%,+1.38%,+1.09%,+1.34%,+0.80%,+0.53%
8996.TW,-3.77%,-1.12%,-1.32%,-0.57%,-0.38%,+1.16%,+3.63%,-0.55%,+0.19%,+0.37%
8011.TW,-2.46%,+5.05%,+1.44%,-1.42%,+0.00%,+1.92%,+4.72%,-0.23%,+2.03%,+0.44%
2485.TW,-1.44%,+0.87%,+0.58%,-0.86%,+0.87%,+4.60%,+0.00%,+1.37%,+1.63%,+0.00%
2945.TW,+0.59%,+0.00%,+3.98%,-1.01%,-2.84%,+0.00%,+4.09%,-3.93%,-0.94%,+4.96%
3708.TW,+3.25%,-2.45%,+2.15%,-2.46%,+0.36%,+5.02%,+0.68%,+1.36%,+4.01%,-1.93%
1466.TW,-4.56%,+0.64%,+0.00%,-0.63%,-2.87%,+1.97%,+4.18%,+3.09%,+0.30%,-3.28%
00631L.TW,+3.45%,+4.83%,+0.57%,-1.42%,+1.72%,+7.72%,+0.96%,-1.34%,+0.57%,+0.65%
2108.TW,+5.23%,-1.99%,-1.86%,-0.86%,+1.22%,+0.86%,+1.02%,-1.01%,+6.46%,+4.63%
1409.TW,+0.79%,+0.79%,+1.56%,+0.38%,-0.38%,+3.08%,+1.49%,+1.84%,-0.36%,+2.54%
2049.TW,-0.51%,+2.79%,+1.11%,-2.93%,+0.13%,+7.54%,-1.87%,-4.05%,+2.23%,-1.33%
1582.TW,-1.23%,-0.12%,+1.25%,-1.24%,+1.13%,+0.87%,+1.23%,+1.94%,+0.00%,-0.12%
8438.TW,-2.90%,+0.00%,+0.00%,+1.92%,+0.00%,+0.63%,-6.25%,+4.67%,+0.85%,+0.00%
1560.TW,+0.00%,+0.47%,-0.62%,+0.31%,+0.93%,+2.00%,+1.21%,+1.04%,+1.33%,+0.73%
9105.TW,-0.56%,-0.85%,+0.00%,-0.28%,-1.71%,+2.03%,+9.94%,+3.36%,+0.00%,+0.25%
2353.TW,-4.81%,-1.55%,+1.18%,+0.97%,+2.32%,+0.00%,+1.70%,+0.00%,-1.11%,+0.94%
8467.TW,+2.02%,-1.56%,+1.27%,-4.28%,+0.44%,-1.09%,-0.66%,+0.11%,+0.11%,+1.55%
1736.TW,+4.64%,+0.12%,-0.93%,+0.12%,+0.24%,+4.10%,+1.58%,-0.33%,-1.22%,+2.36%
4564.TW,-1.72%,+0.32%,+0.16%,-0.16%,-0.16%,+4.94%,+0.76%,+9.94%,+10.00%,+1.25%
2331.TW,+2.78%,+2.12%,+0.57%,-0.75%,+1.14%,-0.75%,+2.08%,+9.43%,-4.73%,+4.26%
9910.TW,+0.56%,+0.55%,+1.10%,-1.09%,+0.00%,-1.92%,+3.92%,+0.27%,-1.61%,+2.19%
5471.TW,+0.91%,+1.65%,+1.03%,+0.29%,+0.87%,+9.94%,+4.72%,+9.89%,-0.23%,-4.11%
2540.TW,-1.82%,+0.93%,+0.00%,-0.31%,+4.14%,+2.50%,-1.01%,+0.15%,-0.29%,+0.73%
2498.TW,-1.58%,+1.07%,+0.18%,-0.71%,-0.53%,+1.96%,+0.18%,-1.05%,+3.71%,-1.02%
00753L.TW,+2.94%,+5.00%,+0.45%,-1.99%,+2.16%,+13.26%,-3.35%,-3.18%,-0.58%,-3.02%
8110.TW,+0.39%,+1.57%,-0.39%,+0.00%,+0.39%,+2.32%,+3.77%,+1.45%,+0.36%,+0.36%
2481.TW,-2.97%,+2.04%,+1.20%,-2.47%,-0.91%,+5.93%,+1.16%,+1.34%,+2.45%,+1.10%
4722.TW,-1.63%,-0.50%,+0.67%,-0.66%,+1.00%,+1.82%,+0.49%,+0.97%,-0.32%,+1.12%
2477.TW,-1.55%,-0.70%,+2.11%,-0.34%,+2.76%,+1.18%,+0.17%,-0.83%,+3.01%,-0.65%
4438.TW,-0.47%,-0.48%,+0.48%,-0.48%,+0.48%,-0.48%,+0.48%,+1.43%,+0.94%,+6.51%
1414.TW,+0.81%,+4.42%,+1.15%,-1.52%,-0.39%,-0.78%,+4.30%,-1.50%,+0.76%,+1.13%
2393.TW,+3.25%,+0.12%,+0.12%,+2.68%,-3.29%,+0.82%,+1.40%,+1.26%,+4.19%,-0.43%
6269.TW,-1.26%,+0.43%,+0.42%,+2.95%,+0.41%,+1.63%,+0.40%,+5.60%,-1.89%,-1.16%
2305.TW,-0.12%,+1.85%,-0.85%,-0.24%,+2.20%,+2.39%,+1.98%,+1.14%,+2.71%,-1.21%
1611.TW,-1.60%,+0.00%,+1.22%,-0.80%,-1.21%,+2.87%,+3.19%,+1.16%,+0.38%,+1.14%
2913.TW,-1.21%,+0.61%,+0.30%,+0.00%,+0.00%,+0.91%,+0.90%,-0.30%,+0.60%,+0.30%
1457.TW,+0.00%,+1.06%,+0.35%,+0.70%,+1.39%,+1.03%,+1.36%,+0.00%,+1.67%,+0.66%
6230.TW,-0.94%,+0.00%,+0.00%,+0.71%,+0.00%,+3.54%,+2.51%,-0.44%,+0.00%,-1.56%
2413.TW,-2.54%,+0.87%,-0.86%,-0.65%,-1.31%,+5.99%,+2.30%,+3.48%,+1.38%,+0.58%
3535.TW,-2.59%,+2.36%,+0.00%,+1.73%,+0.00%,+5.67%,+1.61%,+2.37%,+1.03%,-0.77%
2103.TW,+6.00%,+0.24%,-0.94%,+2.61%,+0.93%,+9.86%,+6.26%,+1.96%,-0.77%,+6.02%
2317.TW,+1.35%,+3.10%,+0.00%,-2.15%,-0.44%,+0.44%,-0.88%,-2.65%,+0.91%,+0.45%
2488.TW,-0.34%,+0.69%,-0.17%,+0.17%,+0.86%,+0.68%,+1.35%,+3.00%,+1.29%,+0.48%
5534.TW,-0.13%,+0.25%,+0.63%,+0.25%,+0.00%,+0.25%,-0.25%,+0.00%,+0.63%,+3.11%
8163.TW,-1.10%,+1.11%,+0.00%,+1.59%,+0.72%,+0.60%,+0.95%,+2.23%,+1.38%,+1.70%
6743.TW,+4.89%,-3.58%,-0.74%,-0.75%,+3.77%,-5.82%,+0.39%,+10.00%,+9.79%,+3.18%
2431.TW,-0.96%,+0.97%,+0.00%,-0.96%,+0.00%,+1.94%,+2.38%,+2.79%,+1.81%,-0.44%
9921.TW,+3.49%,+1.42%,-0.35%,+1.58%,-0.52%,-1.74%,-0.35%,+0.35%,+0.00%,+1.06%
2451.TW,+0.00%,+0.49%,-0.48%,+0.00%,+1.30%,+1.76%,+1.57%,+0.62%,+0.92%,+0.00%
