股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
910322.TW,+0.00%,-1.07%,+0.00%,-0.18%,-5.07%,-5.07%,+5.34%,-8.15%,+1.18%,+0.19%
3321.TW,+0.86%,-9.79%,-4.72%,-1.49%,+9.55%,+9.55%,+3.67%,-2.65%,-3.64%,-2.83%
2211.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
4439.TW,+3.44%,+2.58%,+0.36%,-0.36%,-1.08%,-1.08%,+4.73%,-0.35%,+1.05%,+3.10%
2542.TW,-2.16%,+1.16%,-1.03%,+2.09%,-0.45%,-0.45%,+0.91%,-0.23%,+0.11%,+0.23%
6431.TW,+0.00%,+0.22%,+0.43%,-1.08%,-0.66%,-0.66%,+0.66%,-1.09%,+0.88%,+0.66%
6625.TW,-2.19%,+0.00%,+0.92%,-0.26%,-1.18%,-1.18%,+0.53%,-0.26%,+1.19%,+0.00%
9917.TW,-0.46%,+0.12%,+0.12%,+0.00%,-0.12%,-0.12%,+0.35%,-0.23%,+0.00%,+0.35%
8271.TW,-1.46%,+1.16%,-0.10%,-1.04%,-1.05%,-1.05%,+3.09%,-1.65%,+1.68%,-0.62%
4540.TW,-1.75%,+0.59%,+0.20%,+1.37%,+0.39%,+0.39%,+0.19%,+1.15%,+4.56%,+5.82%
3056.TW,-1.10%,+0.00%,+1.59%,+0.47%,+0.00%,+0.00%,+0.16%,-0.16%,+3.89%,+1.05%
3669.TW,-6.32%,-4.24%,-2.95%,+0.34%,+2.36%,+2.36%,+2.47%,-4.98%,+0.84%,-0.34%
1309.TW,-2.88%,+6.93%,-1.85%,+9.91%,+5.58%,+5.58%,+0.41%,+0.00%,+3.24%,+0.78%
6756.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2360.TW,-2.24%,+3.44%,-1.85%,-1.50%,+2.67%,+2.67%,+1.86%,-4.74%,+2.30%,+0.00%
00708L.TW,+1.51%,+2.69%,+3.29%,-3.73%,+1.67%,+1.67%,-1.05%,-1.10%,-0.04%,+0.72%
8016.TW,-3.70%,-0.70%,-2.46%,+9.75%,-3.29%,-3.29%,+1.70%,-4.35%,+3.15%,+0.34%
3094.TW,-2.49%,+0.57%,+0.85%,+1.96%,-0.27%,-0.27%,+0.00%,-3.58%,+1.71%,+0.56%
5484.TW,-2.33%,-2.86%,-1.47%,+0.00%,+2.49%,+2.49%,-1.94%,+0.62%,-0.98%,+1.37%
1454.TW,-0.26%,+0.38%,+0.26%,+1.27%,+0.00%,+0.00%,-1.13%,-2.04%,+0.52%,+0.52%
3014.TW,-3.80%,+3.39%,+0.55%,+1.45%,+1.96%,+1.96%,-1.05%,+0.88%,+6.49%,-3.46%
3406.TW,-1.09%,-1.10%,-5.78%,+2.37%,+3.05%,+3.05%,-0.71%,-2.36%,+0.84%,-0.31%
2383.TW,-3.09%,+2.13%,-6.94%,+0.75%,+0.37%,+0.37%,+8.49%,-2.72%,+3.50%,+3.38%
6235.TW,-2.87%,-0.99%,+0.00%,+2.99%,+0.00%,+0.00%,+0.48%,-1.92%,+0.00%,+9.80%
3149.TW,+9.93%,-6.94%,+1.27%,+2.08%,-1.36%,-1.36%,+0.41%,-2.34%,-3.94%,+3.51%
2023.TW,-2.46%,+0.00%,+0.60%,+0.12%,+0.12%,+0.12%,+0.60%,-1.54%,+0.24%,+0.24%
3454.TW,-2.71%,-1.03%,+0.30%,+2.07%,+2.32%,+2.32%,+2.12%,-2.35%,+2.13%,+0.97%
3543.TW,-3.09%,+0.00%,-1.45%,+0.00%,-2.65%,-2.65%,+2.42%,+6.19%,-0.28%,-0.84%
2345.TW,+0.72%,-0.95%,+4.31%,-2.75%,+1.42%,+1.42%,+0.70%,+0.46%,+5.29%,+0.00%
3018.TW,-5.79%,+5.59%,+0.79%,-1.31%,-0.27%,-0.27%,-0.80%,-0.27%,-1.08%,+0.27%
6641.TW,-1.61%,+0.45%,+0.59%,+0.00%,-0.88%,-0.88%,-0.30%,-1.34%,+0.61%,+0.15%
1776.TW,-0.58%,+0.59%,-0.87%,+0.88%,-0.87%,-0.87%,-0.59%,-2.96%,+3.66%,+0.00%
3686.TW,-2.47%,-0.25%,-3.05%,+0.26%,-0.26%,-0.26%,+0.52%,-4.95%,-0.27%,+5.49%
2415.TW,-3.52%,-3.34%,+0.00%,+1.26%,-1.55%,-1.55%,+0.63%,-0.31%,+4.09%,-1.51%
1806.TW,-1.22%,-1.44%,+1.46%,+1.65%,+0.00%,+0.00%,+0.40%,-1.61%,+0.61%,+0.61%
006203.TW,+0.18%,+0.00%,-0.48%,+0.56%,-0.18%,-0.18%,+1.25%,-1.56%,+0.03%,+1.79%
1337.TW,-4.00%,+2.29%,+0.81%,+6.26%,-2.47%,-2.47%,-0.97%,-1.18%,+4.98%,-2.09%
6155.TW,-3.09%,-1.99%,-2.03%,+0.41%,+0.83%,+0.83%,-0.20%,-2.67%,+0.42%,+0.42%
8103.TW,-0.62%,-0.62%,+0.63%,+0.62%,+0.41%,+0.41%,+0.62%,+0.20%,+2.04%,+2.20%
2883.TW,-0.55%,-0.44%,+0.00%,+0.56%,+0.22%,+0.22%,-0.11%,-0.89%,+0.45%,+0.56%
9937.TW,-1.79%,+0.00%,-0.45%,+0.80%,-0.45%,-0.45%,+0.57%,-1.81%,+1.15%,+0.91%
2308.TW,-0.36%,-1.07%,-1.08%,+2.92%,+0.00%,+0.00%,+0.35%,-2.47%,+1.09%,+0.36%
2324.TW,-2.11%,-0.81%,+0.00%,+0.27%,+0.00%,+0.00%,+0.54%,-1.08%,+0.27%,+0.54%
6108.TW,-1.72%,-0.66%,-8.39%,+0.72%,-0.24%,-0.24%,+0.48%,-1.19%,+0.72%,+0.00%
4148.TW,-0.82%,-2.74%,+3.24%,-1.77%,-3.06%,-3.06%,+1.00%,+9.93%,+9.94%,-3.05%
1907.TW,+0.00%,+1.96%,+2.69%,+0.00%,-0.75%,-0.75%,+0.00%,-0.75%,-1.14%,+1.15%
2375.TW,-4.49%,+0.83%,-2.19%,+2.94%,+0.95%,+0.95%,+0.40%,-2.68%,+0.69%,+0.41%
2905.TW,-1.17%,+0.00%,+1.89%,+0.23%,+0.46%,+0.46%,+0.69%,-1.37%,+0.69%,+1.15%
8201.TW,-0.36%,+0.73%,-0.48%,-1.09%,-0.12%,-0.12%,-0.61%,+0.25%,-0.74%,+0.00%
5292.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
3605.TW,-7.38%,+0.84%,-0.83%,-0.63%,+0.21%,+0.21%,+0.84%,+0.63%,+1.45%,-0.20%
2474.TW,-2.92%,+0.00%,-3.66%,+0.00%,-2.90%,-2.90%,-2.99%,-2.84%,+3.41%,+2.59%
3013.TW,-1.57%,-0.40%,+0.00%,-0.80%,+0.81%,+0.81%,+0.40%,-1.59%,+0.40%,+0.40%
8473.TW,-2.12%,+3.24%,-0.35%,+0.82%,-0.81%,-0.81%,+1.75%,-1.15%,+0.46%,+0.12%
6598.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
5284.TW,-2.92%,+0.38%,+0.50%,+0.25%,-0.74%,-0.74%,+2.00%,-0.86%,-0.37%,+0.99%
1467.TW,-2.87%,-0.99%,+0.50%,-0.50%,+3.98%,+3.98%,-0.48%,+0.00%,+9.62%,+9.65%
2387.TW,-5.38%,-3.51%,-0.35%,+0.70%,+0.52%,+0.52%,+9.62%,-2.19%,+5.13%,+1.37%
2609.TW,-3.03%,-1.10%,+0.63%,+1.42%,-0.78%,-0.78%,+6.72%,-2.20%,-2.25%,+1.23%
3057.TW,-2.38%,+0.89%,-1.10%,+1.78%,-1.31%,-1.31%,+1.77%,+10.00%,-2.57%,-3.45%
00713.TW,-0.72%,+0.26%,+0.26%,+0.82%,-0.03%,-0.03%,+0.39%,-1.04%,+0.43%,+1.04%
4764.TW,+2.17%,+1.06%,+1.50%,+1.48%,+0.00%,+0.00%,+0.15%,-0.15%,+0.29%,+0.00%
6472.TW,-2.32%,-1.69%,+0.34%,+1.03%,+0.68%,+0.68%,+0.00%,+0.68%,+2.01%,-1.32%
2365.TW,-1.39%,+1.40%,-3.02%,+1.30%,+1.54%,+1.54%,+2.27%,+0.49%,+2.58%,+1.80%
2425.TW,-1.18%,+0.00%,-2.98%,-0.41%,-0.41%,-0.41%,+0.83%,-0.61%,-1.03%,+0.00%
6128.TW,-0.87%,+0.00%,-0.17%,+0.88%,+0.17%,+0.17%,+0.35%,-0.52%,+0.87%,+0.34%
3008.TW,-2.03%,-1.09%,-5.04%,-0.39%,+0.65%,+0.65%,+1.55%,-2.29%,-0.13%,+2.35%
2313.TW,-4.88%,+0.12%,-7.50%,+1.16%,-0.38%,-0.38%,+5.49%,-4.12%,+1.39%,+0.00%
2390.TW,-3.50%,+0.12%,+8.83%,+10.00%,+1.52%,+1.52%,-1.69%,+3.74%,+9.76%,+0.89%
01004T.TW,+0.07%,+0.85%,-0.21%,+0.07%,+0.00%,+0.00%,+0.00%,+1.19%,+0.00%,+0.00%
2723.TW,-1.73%,-0.62%,-1.46%,+5.39%,+2.31%,+2.31%,+0.00%,+1.96%,+9.62%,-0.44%
1589.TW,-3.73%,+0.00%,+1.85%,+0.99%,-2.13%,-2.13%,+1.17%,-1.82%,+1.52%,+1.16%
1435.TW,-0.25%,+0.50%,+1.85%,-0.73%,-0.73%,-0.73%,+0.37%,+0.12%,+0.49%,-0.37%
3048.TW,-3.34%,-1.15%,+4.08%,-0.84%,-0.28%,-0.28%,+2.83%,-3.03%,+2.27%,-1.11%
4440.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
9945.TW,-1.02%,+1.60%,+0.68%,+1.34%,-0.55%,-0.55%,+1.78%,-1.75%,+0.67%,+0.99%
9904.TW,-2.18%,-1.11%,+0.19%,+2.81%,-0.18%,-0.18%,+3.83%,-3.34%,+0.00%,+7.64%
4545.TW,-2.32%,+1.65%,-3.24%,-2.23%,+4.18%,+4.18%,+0.18%,-2.00%,-0.19%,+1.30%
6282.TW,-2.68%,-0.25%,-1.25%,+4.31%,-0.24%,-0.24%,+0.73%,-1.94%,+0.74%,+0.00%
1312.TW,-3.50%,+0.00%,+0.00%,+9.78%,+0.00%,+0.00%,-0.99%,-3.33%,-1.03%,+0.35%
3049.TW,-4.29%,-0.50%,+1.00%,-0.99%,+0.50%,+0.50%,+1.99%,-0.98%,-0.99%,+0.50%
1537.TW,+0.00%,-0.70%,-1.06%,+1.07%,+0.70%,+0.70%,+0.00%,-1.05%,+1.06%,+0.70%
2515.TW,-1.31%,-0.59%,+0.15%,+2.81%,-0.72%,-0.72%,-0.15%,-2.18%,+0.30%,+0.15%
4566.TW,-4.13%,+2.78%,+2.97%,+9.97%,+0.95%,+0.95%,-1.30%,-3.71%,-0.50%,+1.50%
1723.TW,-1.48%,+1.50%,-0.49%,+0.99%,+0.00%,+0.00%,+0.00%,-0.49%,+0.00%,+0.49%
00851.TW,-1.97%,+1.26%,+1.15%,+1.51%,+0.99%,+0.99%,+1.34%,-1.85%,+1.93%,+1.32%
2727.TW,-1.63%,-1.35%,+2.13%,+1.79%,-0.73%,-0.73%,+0.89%,-0.44%,+7.50%,-0.68%
00654R.TW,+1.83%,+1.55%,+2.32%,-1.91%,+0.43%,+0.43%,-1.52%,+1.78%,-0.85%,-0.85%
2465.TW,-2.11%,-0.21%,-4.12%,-0.54%,-0.43%,-0.43%,+1.41%,-2.03%,-1.42%,+0.89%
6531.TW,+2.96%,+5.31%,-6.30%,-3.14%,+0.23%,+0.23%,-0.69%,-3.72%,+3.38%,-3.27%
2457.TW,-3.67%,-1.32%,-0.15%,+2.23%,+2.33%,+2.33%,+0.28%,-1.56%,-1.58%,+1.61%
8926.TW,+1.59%,+2.84%,+3.87%,-0.66%,-1.87%,-1.87%,+0.95%,+0.14%,+1.89%,-0.13%
3028.TW,-1.03%,-1.30%,-0.26%,+0.26%,+0.26%,+0.26%,+0.00%,-0.53%,-0.26%,+0.80%
5515.TW,-0.90%,-1.21%,+5.32%,+0.49%,-0.48%,-0.48%,-0.49%,-0.49%,+0.49%,+0.49%
3481.TW,-2.51%,+0.00%,-0.64%,+1.62%,-0.96%,-0.96%,+1.29%,-2.22%,+0.00%,+1.46%
2409.TW,-2.17%,-0.65%,-1.45%,+2.13%,-0.39%,-0.39%,+1.31%,-2.20%,+0.53%,+1.45%
2033.TW,+0.11%,-1.17%,+0.86%,+0.85%,+0.21%,+0.21%,-1.79%,-1.18%,-1.74%,-0.44%
0050.TW,-1.19%,+0.66%,-0.83%,+0.90%,-0.12%,-0.12%,+0.84%,-1.83%,+0.66%,+1.14%
9955.TW,-2.56%,+3.29%,+9.87%,-2.90%,-0.30%,-0.30%,-2.10%,-1.53%,+0.31%,+0.00%
4526.TW,-3.07%,+0.00%,+0.00%,+0.00%,-0.40%,-0.40%,+0.00%,-0.79%,-0.40%,+0.80%
3090.TW,-2.99%,+1.93%,-1.32%,+0.19%,+0.00%,+0.00%,+0.76%,-1.33%,+1.15%,-0.19%
8374.TW,-4.01%,+2.46%,+0.72%,-0.95%,+0.48%,+0.48%,+1.20%,-1.42%,-0.48%,+1.45%
1410.TW,+0.66%,-0.49%,+0.33%,+1.48%,-1.14%,-1.14%,+0.16%,-0.49%,-0.16%,+0.50%
2301.TW,+0.00%,-1.60%,-1.30%,+2.86%,+0.00%,+0.00%,+1.18%,-1.27%,+1.07%,+1.59%
2382.TW,-0.76%,+0.31%,+1.99%,+2.71%,+0.00%,+0.00%,+2.20%,-1.58%,+0.44%,+0.72%
1711.TW,-1.63%,-1.66%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-2.36%,+0.69%,+3.44%
1102.TW,-0.34%,+0.34%,-0.80%,+1.03%,-0.34%,-0.34%,+0.23%,-0.23%,+0.00%,+0.68%
2032.TW,-1.79%,+0.61%,-0.36%,+0.48%,+0.84%,+0.84%,+0.48%,-1.55%,-0.36%,+1.33%
TXF.TW,-1.51%,+0.63%,-0.51%,+1.01%,+0.14%,+0.14%,+0.60%,-1.91%,+0.69%,+1.54%
6191.TW,-4.29%,-0.37%,-1.87%,+2.29%,+1.49%,+1.49%,+0.74%,-2.55%,+0.37%,+0.37%
8422.TW,+0.00%,+0.00%,+0.00%,+0.65%,+1.29%,+1.29%,-0.64%,-0.32%,+0.97%,+0.00%
3701.TW,-2.14%,-1.45%,+0.74%,-1.10%,+0.37%,+0.37%,+0.00%,-0.37%,+0.37%,+0.00%
4562.TW,+0.00%,+0.29%,-0.58%,-1.47%,+0.90%,+0.90%,+0.59%,-1.76%,+0.90%,-0.89%
5258.TW,-2.00%,-3.05%,-1.68%,-0.21%,+2.36%,+2.36%,+0.42%,-1.46%,+1.48%,+1.67%
3530.TW,-6.77%,-1.48%,-2.25%,+2.94%,+1.12%,+1.12%,+1.35%,-4.24%,+2.53%,-0.74%
1449.TW,+1.81%,-1.06%,+0.36%,+10.00%,-1.62%,-1.62%,+0.66%,-1.64%,+2.00%,+1.96%
3092.TW,-1.43%,+0.36%,+0.72%,+0.24%,-0.36%,-0.36%,+0.36%,+0.12%,-0.24%,-0.12%
1726.TW,-1.01%,-0.29%,+0.73%,+0.43%,-0.72%,-0.72%,+0.58%,-1.59%,+1.47%,+0.14%
2618.TW,-1.79%,-1.82%,+0.46%,+2.30%,-0.45%,-0.45%,+1.81%,-2.22%,+1.36%,+0.45%
8045.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2489.TW,-2.99%,-1.12%,+0.00%,+1.56%,+2.79%,+2.79%,+0.68%,-1.08%,-1.77%,+0.56%
3312.TW,-3.23%,+1.00%,-0.66%,-0.66%,-0.33%,-0.33%,+1.68%,-0.99%,-0.33%,+0.33%
2838.TW,-1.39%,+0.47%,+0.00%,+0.93%,-0.46%,-0.46%,+0.47%,-0.93%,+0.00%,+0.93%
3501.TW,-1.00%,+0.11%,+0.67%,+0.22%,+0.00%,+0.00%,+0.55%,-1.21%,-0.45%,+1.01%
8039.TW,-3.32%,-1.04%,-2.31%,+0.54%,+0.11%,+0.11%,+0.86%,-2.23%,+0.98%,+0.86%
8478.TW,-2.16%,-0.55%,-1.67%,+1.27%,-1.81%,-1.81%,+0.00%,-1.99%,-1.59%,+0.74%
6164.TW,-0.87%,-1.05%,-0.18%,+1.60%,-0.52%,-0.52%,+1.41%,-0.17%,-0.17%,-0.35%
3550.TW,-0.40%,-1.21%,-2.46%,+0.42%,+0.00%,+0.00%,+0.42%,-1.25%,+1.27%,+1.25%
6416.TW,-6.49%,+1.22%,-2.42%,+1.24%,+3.67%,+3.67%,+4.72%,+0.00%,+5.26%,+1.43%
3432.TW,-0.45%,+0.00%,+1.35%,+0.00%,-0.89%,-0.89%,+0.00%,+5.83%,-0.85%,+2.56%
1514.TW,-0.98%,-0.50%,+1.49%,+0.49%,+0.00%,+0.00%,+0.00%,+0.49%,+2.18%,-1.19%
6209.TW,-2.39%,-3.11%,-1.83%,+0.93%,-0.69%,-0.69%,+5.59%,-2.43%,+0.45%,+0.45%
4912.TW,-1.59%,-1.49%,+3.40%,-1.22%,+0.00%,+0.00%,+1.36%,-2.56%,+2.50%,+0.73%
3015.TW,-2.43%,-2.04%,-0.93%,+2.10%,+0.69%,+0.69%,+0.91%,-1.80%,-0.69%,+0.23%
3703.TW,-1.73%,+1.76%,+0.00%,+0.43%,+0.86%,+0.86%,+2.56%,-1.67%,+0.42%,+0.84%
1735.TW,+0.60%,-1.48%,+0.90%,-0.30%,+0.00%,+0.00%,+0.90%,-1.19%,+0.00%,+0.60%
1522.TW,-2.95%,-0.87%,+0.22%,+1.75%,+0.65%,+0.65%,+1.07%,-2.11%,+0.43%,+0.43%
00712.TW,-5.24%,+0.34%,+0.34%,+4.48%,+1.82%,+1.82%,+1.26%,-1.77%,+3.39%,+2.25%
6504.TW,-4.85%,-1.27%,+6.02%,-5.88%,+2.37%,+2.37%,+1.68%,+0.00%,-2.28%,-4.87%
6776.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
6196.TW,-4.24%,-3.22%,-4.02%,+2.02%,+0.00%,+0.00%,+7.93%,-1.18%,+1.59%,+2.75%
3002.TW,-0.91%,-3.23%,+0.00%,+0.48%,+0.00%,+0.00%,+0.00%,-2.37%,+0.97%,+0.00%
4989.TW,-1.79%,+0.00%,-0.78%,+1.31%,-0.26%,-0.26%,+0.26%,+0.00%,+0.00%,+1.30%
6405.TW,-1.66%,-0.34%,+0.00%,+1.01%,+1.00%,+1.00%,+0.00%,-1.99%,-0.68%,+2.04%
2423.TW,-1.67%,-0.64%,+1.07%,+0.00%,+0.42%,+0.42%,+0.63%,-1.26%,+0.21%,+0.63%
00673R.TW,+1.13%,-4.43%,-5.61%,-4.26%,-0.34%,-0.34%,-4.33%,+6.48%,-4.66%,-1.85%
1616.TW,+0.47%,-0.24%,-0.24%,-0.24%,-2.37%,-2.37%,+0.24%,-0.73%,-0.98%,+1.72%
6671.TW,+0.00%,+0.00%,+0.00%,+1.08%,+0.94%,+0.94%,+0.00%,+0.27%,+0.79%,+0.39%
3593.TW,+1.05%,+1.38%,+2.05%,+1.45%,+2.97%,+2.97%,+9.93%,+2.91%,+9.91%,+0.43%
2546.TW,-0.26%,-0.13%,-0.13%,+0.66%,-0.13%,-0.13%,+1.05%,-0.78%,+1.57%,+1.03%
1220.TW,-1.41%,-0.48%,-0.48%,+0.96%,+0.48%,+0.48%,+0.47%,+0.00%,+1.89%,+0.00%
1307.TW,-7.93%,-0.22%,+9.96%,-2.41%,+2.06%,+2.06%,-2.22%,+5.58%,+1.57%,-5.59%
4960.TW,-1.77%,-2.55%,-4.01%,-2.41%,+0.33%,+0.33%,+0.66%,-2.28%,-2.17%,-0.17%
3437.TW,-6.27%,+1.11%,+2.48%,+0.27%,+2.68%,+2.68%,-0.52%,-3.41%,+0.00%,-2.45%
6024.TW,-1.30%,+0.53%,+0.39%,+0.39%,+0.26%,+0.26%,+0.78%,-1.03%,+0.26%,+0.52%
2637.TW,-3.31%,-0.21%,+0.00%,+0.64%,+0.85%,+0.85%,+2.11%,-2.48%,+1.48%,-1.25%
00683L.TW,+0.15%,-0.05%,+0.05%,-1.61%,-0.15%,-0.15%,+0.00%,+0.50%,+0.79%,-0.39%
1513.TW,+0.00%,+0.18%,+0.00%,+0.54%,-0.36%,-0.36%,+0.18%,-0.90%,+1.09%,-0.36%
1455.TW,+0.00%,-2.84%,+3.80%,+0.56%,+0.00%,+0.00%,+0.14%,+0.42%,-0.97%,-0.28%
3038.TW,-0.79%,+0.26%,+0.79%,-0.52%,+0.52%,+0.52%,+6.01%,-0.74%,+2.73%,-1.21%
8996.TW,-5.15%,-3.10%,+1.12%,+8.70%,+4.08%,+4.08%,+5.59%,-5.96%,+5.07%,+0.40%
8011.TW,+2.77%,+3.77%,+8.05%,-3.85%,-5.50%,-5.50%,-2.65%,-9.51%,+2.10%,-1.18%
2485.TW,-3.85%,-2.77%,-1.27%,+1.60%,+2.52%,+2.52%,+0.62%,-2.45%,+0.31%,+2.81%
2945.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
3708.TW,-1.22%,+3.32%,+0.71%,-0.12%,-2.01%,-2.01%,-0.24%,-2.78%,+2.99%,+0.48%
1466.TW,-0.13%,+0.00%,+1.16%,+0.38%,-2.41%,-2.41%,-2.47%,+0.53%,+2.12%,-1.95%
00631L.TW,-3.05%,+1.19%,-1.08%,+2.17%,+0.41%,+0.41%,+2.05%,-4.19%,+1.93%,+2.71%
2108.TW,-6.68%,+0.55%,+0.82%,-2.99%,-1.54%,-1.54%,+0.71%,-1.13%,+3.86%,-2.75%
1409.TW,-1.80%,-0.46%,+0.46%,+1.38%,-1.36%,-1.36%,+1.38%,-2.26%,+1.85%,+0.00%
2049.TW,-1.21%,-1.05%,+0.53%,+1.40%,-1.38%,-1.38%,+1.58%,-1.90%,+2.64%,+9.95%
1582.TW,-2.40%,-0.61%,-0.49%,+1.24%,+0.12%,+0.12%,+0.86%,-1.58%,+0.49%,-0.12%
8438.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
1560.TW,-0.33%,+0.17%,+0.33%,+0.00%,-0.66%,-0.66%,+0.67%,+0.00%,+0.33%,+0.66%
9105.TW,-0.41%,+3.33%,+1.61%,-1.59%,-1.61%,-1.61%,+0.41%,+0.00%,+0.41%,+0.00%
2353.TW,-1.52%,+0.62%,+0.31%,+0.31%,-0.31%,-0.31%,+0.92%,-2.13%,-0.31%,+1.56%
8467.TW,+1.37%,-1.14%,+2.10%,+2.46%,+9.82%,+9.82%,+3.28%,-4.95%,-1.49%,+0.00%
1736.TW,-5.29%,-1.02%,+9.91%,-0.78%,+3.76%,+3.76%,+1.21%,-2.09%,+3.66%,+2.50%
4564.TW,-3.18%,-1.15%,+1.50%,+1.48%,+2.91%,+2.91%,+2.67%,-2.29%,-0.47%,+4.87%
2331.TW,-2.59%,+0.00%,+0.88%,+2.63%,-1.28%,-1.28%,+0.00%,-0.43%,+0.00%,+1.30%
9910.TW,-2.53%,+0.32%,+4.21%,+4.66%,+3.86%,+3.86%,+7.71%,-1.86%,-1.62%,+5.22%
5471.TW,-1.97%,-3.85%,+6.43%,-6.86%,+0.70%,+0.70%,+1.05%,-1.55%,+1.23%,+0.52%
2540.TW,-1.21%,+0.70%,+4.53%,+3.00%,-9.39%,-9.39%,+4.46%,+0.00%,-0.34%,+3.60%
2498.TW,-3.26%,+0.35%,-1.24%,+2.50%,+0.17%,+0.17%,+0.35%,-2.43%,+4.98%,+1.69%
00753L.TW,-2.35%,+1.18%,+0.69%,+4.17%,+1.15%,+1.15%,-1.02%,-9.97%,-0.32%,+4.77%
8110.TW,-0.49%,-2.46%,-2.12%,+0.10%,+0.21%,+0.21%,+0.00%,-2.57%,-0.32%,+1.06%
2481.TW,-3.20%,-3.93%,-1.08%,+3.48%,+1.05%,+1.05%,+2.29%,-2.64%,+0.42%,+0.42%
4722.TW,+0.00%,+0.74%,+0.92%,+1.82%,+0.18%,+0.18%,-0.36%,+0.18%,-3.94%,+2.43%
2477.TW,-2.99%,-2.13%,+1.94%,+1.19%,+0.70%,+0.70%,+0.70%,-2.31%,+0.95%,+0.94%
4438.TW,-2.11%,+0.43%,+1.29%,+2.12%,-1.66%,-1.66%,+5.49%,-1.20%,-0.40%,+1.63%
1414.TW,-1.97%,+0.00%,-0.15%,+0.00%,+0.00%,+0.00%,+0.31%,-0.92%,+1.56%,+0.31%
2393.TW,-4.11%,-1.68%,-0.78%,-0.47%,+2.37%,+2.37%,-0.62%,-3.26%,+0.96%,-0.79%
6269.TW,-2.34%,-0.96%,-2.90%,+1.00%,+0.00%,+0.00%,+3.94%,-1.90%,+2.42%,+1.89%
2305.TW,-1.47%,-1.68%,-1.90%,+0.77%,+0.00%,+0.00%,+1.34%,-1.14%,-0.19%,+0.38%
1611.TW,-1.87%,-0.38%,+0.38%,+0.38%,+0.38%,+0.38%,+0.38%,-1.50%,-0.76%,-0.38%
2913.TW,-1.75%,+0.71%,-1.06%,+1.43%,-0.35%,-0.35%,+0.35%,-0.35%,+0.71%,+1.05%
1457.TW,-0.81%,-0.82%,+0.00%,-0.41%,-1.24%,-1.24%,+0.84%,-0.42%,-0.84%,+0.84%
6230.TW,-5.18%,+0.21%,+1.47%,+0.21%,-1.03%,-1.03%,-0.83%,-2.52%,-2.37%,+7.95%
2413.TW,+2.49%,-0.81%,-2.86%,+2.10%,-0.41%,-0.41%,+0.00%,+0.00%,+9.92%,-3.76%
3535.TW,-3.75%,-1.30%,+0.66%,+2.61%,-1.59%,-1.59%,+2.91%,-2.20%,+1.93%,-0.95%
2103.TW,-2.70%,-0.62%,+1.55%,+2.45%,-0.90%,-0.90%,+0.90%,-2.39%,+0.92%,+0.30%
2317.TW,-0.76%,-1.41%,-2.72%,-0.27%,-0.40%,-0.40%,+0.27%,-1.47%,+0.00%,+1.63%
2488.TW,-1.06%,-0.18%,+0.18%,+0.54%,+0.18%,+0.18%,+1.06%,-0.88%,+0.18%,+0.00%
5534.TW,+0.12%,-0.12%,+0.61%,+0.00%,-0.36%,-0.36%,+0.24%,+0.00%,+1.34%,+0.12%
8163.TW,-1.90%,-1.10%,-0.70%,+1.83%,+0.55%,+0.55%,+0.82%,-1.50%,-0.14%,+0.42%
6743.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
2431.TW,-0.24%,-1.43%,-1.21%,+0.00%,-0.61%,-0.61%,+3.81%,-3.20%,-0.37%,+1.10%
9921.TW,-3.11%,+6.42%,+8.04%,+1.40%,+4.82%,+4.82%,+6.78%,-3.28%,+1.06%,+1.68%
2451.TW,-0.72%,-0.29%,-0.58%,+1.31%,+0.43%,+0.43%,+0.14%,+0.29%,+1.14%,+0.71%
2010.TW,-0.11%,-0.11%,+0.86%,-0.11%,-0.32%,-0.32%,+0.54%,-0.75%,+0.75%,+0.53%
00770.TW,-1.79%,+1.70%,+0.92%,+2.10%,+0.62%,+0.62%,+1.31%,-1.71%,+2.90%,+0.90%
2516.TW,-1.08%,-0.87%,+1.75%,+2.59%,-1.26%,-1.26%,+0.43%,-1.91%,+1.30%,+0.43%
