股票代號,前第5天,前第4天,前第3天,前第2天,前第1天,後第1天,後第2天,後第3+天,後第4天,後第5天
2474.TW,+0.38%,-0.38%,+0.77%,+1.90%,-0.56%,-0.56%,-0.94%,+2.27%,+3.70%,+0.36%
3013.TW,-0.73%,+5.85%,-2.21%,+1.69%,-1.53%,-1.53%,-0.28%,+0.14%,+6.92%,+6.87%
1467.TW,-1.95%,+1.19%,+1.57%,+0.39%,-1.15%,-1.15%,+0.00%,+6.61%,-2.19%,-0.37%
2387.TW,-1.95%,-1.19%,+1.61%,+0.40%,+0.39%,+0.39%,-0.39%,+0.79%,+1.56%,+0.00%
2609.TW,+0.00%,+0.00%,+0.00%,-0.40%,+0.00%,+0.00%,-0.81%,+2.45%,+0.80%,-0.40%
3057.TW,-2.12%,+6.92%,+3.10%,-0.39%,+0.39%,+0.39%,-3.27%,+5.54%,+6.91%,+3.71%
2365.TW,-0.39%,+0.39%,+1.17%,+0.77%,+0.00%,+0.00%,+0.38%,+2.66%,+2.22%,-0.72%
2425.TW,-1.41%,+2.21%,-0.38%,-1.02%,-1.16%,-1.16%,+0.52%,+6.89%,+1.22%,+2.04%
6128.TW,+0.00%,+0.28%,+1.69%,+1.80%,-0.68%,-0.68%,+0.68%,+1.22%,+1.88%,-0.92%
3008.TW,-0.26%,+1.58%,-0.78%,+3.39%,-1.01%,-1.01%,-0.51%,+1.79%,+4.79%,-2.40%
2313.TW,-1.76%,+3.59%,-1.24%,+1.00%,+1.99%,+1.99%,-1.70%,+3.22%,-0.72%,-0.48%
2390.TW,+6.81%,-4.13%,-1.57%,-0.60%,-0.60%,-0.60%,-3.42%,+3.23%,+2.93%,+1.18%
01004T.TW,-0.33%,-0.17%,-0.33%,+0.17%,-0.25%,-0.25%,-0.50%,-0.08%,+0.08%,-0.17%
2723.TW,+0.20%,+0.00%,+0.41%,-1.41%,-0.82%,-0.82%,-3.31%,+0.00%,-1.92%,+0.44%
1589.TW,+3.70%,-0.36%,+1.79%,+1.41%,-2.08%,-2.08%,+1.06%,+2.46%,-0.34%,+0.69%
1435.TW,+0.00%,+0.48%,-0.16%,+0.00%,-2.23%,-2.23%,-0.82%,+1.15%,-0.16%,-0.65%
3048.TW,-0.53%,+1.60%,-4.21%,-1.10%,-0.83%,-0.83%,-0.28%,+2.53%,+4.11%,+0.26%
9945.TW,+0.00%,+0.00%,-0.56%,+0.75%,-0.37%,-0.37%,-0.56%,+0.76%,+0.00%,-0.38%
9904.TW,+2.54%,+0.62%,+0.62%,-2.75%,+2.20%,+2.20%,+2.00%,+4.07%,-1.16%,-1.61%
6282.TW,-3.85%,+1.24%,-1.91%,+3.62%,+0.13%,+0.13%,+1.47%,+0.92%,+1.05%,+1.55%
1312.TW,+2.65%,-1.03%,+0.52%,-1.04%,+0.26%,+0.26%,+0.26%,+0.52%,+0.26%,+0.00%
3049.TW,-0.95%,+6.99%,+3.04%,-1.53%,-1.00%,-1.00%,-1.12%,+0.91%,+0.34%,+0.56%
1537.TW,-4.04%,+0.54%,+1.50%,+0.53%,-1.47%,-1.47%,+0.00%,+1.07%,+0.11%,-0.11%
2515.TW,+0.00%,+0.39%,+0.00%,+1.30%,-0.39%,-0.39%,+0.39%,+5.26%,-1.83%,+0.37%
1723.TW,-0.85%,-0.28%,+0.28%,+1.42%,-0.56%,-0.56%,-0.28%,+0.00%,+0.85%,-0.28%
2727.TW,+0.81%,-0.23%,+0.00%,+0.35%,-0.34%,-0.34%,-0.35%,+0.23%,+0.46%,+1.72%
2465.TW,-6.59%,-4.15%,-2.60%,-0.44%,-2.23%,-2.23%,-1.83%,+6.98%,+6.96%,+6.91%
2457.TW,+0.50%,-0.50%,+0.00%,-1.00%,+0.00%,+0.00%,+0.00%,+0.76%,+1.25%,+2.72%
8926.TW,-0.71%,+0.00%,-0.48%,+0.96%,+0.48%,+0.48%,-0.48%,-0.24%,+0.48%,+0.48%
3028.TW,+0.00%,+0.00%,+0.28%,+0.28%,-0.55%,-0.55%,+0.00%,+0.56%,+1.10%,-0.27%
5515.TW,+0.36%,-1.44%,+0.00%,+0.00%,-0.37%,-0.37%,-0.37%,+0.00%,+0.00%,+0.00%
3481.TW,+0.44%,+0.00%,+0.44%,+2.19%,-0.43%,-0.43%,+0.86%,+0.85%,+0.85%,-1.26%
2409.TW,+1.80%,-0.88%,-0.89%,+0.90%,+0.45%,+0.45%,-0.44%,+1.34%,+1.76%,-1.30%
2033.TW,+1.49%,-0.49%,+0.00%,-0.49%,+1.48%,+1.48%,+0.00%,+0.00%,+0.00%,+0.49%
0050.TW,+0.57%,-0.08%,+0.16%,+0.00%,+0.40%,+0.40%,-0.48%,+1.38%,+0.16%,+0.48%
9955.TW,+0.24%,+0.00%,+0.49%,-0.73%,-0.24%,-0.24%,+1.71%,-0.96%,+0.00%,-0.24%
4526.TW,+2.07%,-0.68%,+0.00%,+2.21%,-0.50%,-0.50%,+0.33%,+1.67%,+0.16%,-0.33%
3090.TW,-0.49%,-0.82%,+0.50%,-0.17%,+0.00%,+0.00%,-0.17%,+0.66%,+2.64%,+1.93%
8374.TW,-1.27%,+0.86%,+1.70%,-1.05%,+0.21%,+0.21%,-1.27%,+0.64%,+2.76%,+0.00%
1410.TW,+0.22%,+0.64%,+1.07%,-1.48%,+0.00%,+0.00%,+0.00%,+0.43%,-0.21%,-0.21%
2301.TW,-2.45%,-0.55%,+2.30%,+1.18%,-0.53%,-0.53%,+0.43%,+2.12%,+0.10%,-1.04%
2382.TW,+0.88%,-0.99%,-0.50%,+1.51%,-0.25%,-0.25%,+0.25%,-1.99%,+1.14%,-0.38%
1711.TW,+0.34%,+0.00%,+0.17%,+0.34%,-0.84%,-0.84%,-0.34%,+1.53%,+0.50%,+0.00%
1102.TW,+0.88%,-1.12%,+1.51%,-0.74%,-1.50%,-1.50%,-1.02%,-0.51%,-0.13%,+0.39%
2032.TW,-3.31%,-1.14%,-2.31%,+0.00%,+2.36%,+2.36%,-2.31%,+0.00%,+0.00%,+0.79%
TXF.TW,+0.59%,-0.06%,-0.01%,+0.14%,+0.10%,+0.10%,-0.42%,+1.12%,+0.60%,+0.31%
6191.TW,+0.00%,-0.60%,+0.10%,+1.50%,-0.49%,-0.49%,-0.50%,+1.49%,+0.49%,+0.00%
8422.TW,+1.42%,-0.28%,-0.28%,-0.85%,+0.00%,+0.00%,+0.00%,+0.57%,+0.57%,+0.28%
3701.TW,+0.11%,-2.33%,-0.57%,+2.97%,+0.00%,+0.00%,-0.11%,-0.33%,+0.45%,-0.11%
5258.TW,-0.42%,+0.42%,+3.78%,-0.81%,+0.82%,+0.82%,-3.64%,+0.00%,+1.68%,-0.41%
3530.TW,+0.58%,-0.06%,-3.52%,-0.41%,+0.00%,+0.00%,+0.02%,-0.12%,-4.23%,-0.45%
1449.TW,+4.61%,-0.63%,-3.16%,-0.65%,+0.00%,+0.00%,+0.66%,+1.31%,-2.58%,+2.65%
3092.TW,+0.94%,-3.26%,-2.16%,+2.95%,-1.19%,-1.19%,+0.00%,+0.00%,+1.45%,-0.48%
1726.TW,+1.37%,+0.25%,+0.25%,+2.45%,-0.36%,-0.36%,-1.56%,+1.46%,+0.36%,+0.72%
2618.TW,+0.32%,-0.32%,-0.97%,-0.98%,+0.33%,+0.33%,+0.00%,+0.33%,-0.33%,-0.98%
2489.TW,+0.23%,+0.47%,-0.23%,-0.47%,+0.00%,+0.00%,+0.00%,+0.70%,-0.23%,+0.47%
3312.TW,+0.00%,-6.96%,-6.30%,+0.84%,+0.00%,+0.00%,-2.92%,+0.00%,+1.29%,+0.85%
2838.TW,+0.47%,-0.93%,+0.47%,+0.00%,+0.00%,+0.00%,-0.47%,+0.00%,+0.47%,+0.47%
3501.TW,+1.94%,+0.38%,-0.38%,+1.14%,+0.19%,+0.19%,-1.13%,+1.33%,+0.00%,+4.31%
8039.TW,-2.14%,+1.56%,-6.93%,-1.49%,+1.01%,+1.01%,-2.16%,+0.85%,-0.17%,+1.52%
6164.TW,+2.15%,+0.26%,+1.05%,+0.26%,-0.78%,-0.78%,-0.78%,+0.79%,+2.61%,+2.29%
3550.TW,+0.92%,+0.00%,+0.00%,-0.30%,+0.61%,+0.61%,-0.60%,+0.61%,+1.51%,-0.89%
3432.TW,+0.74%,+0.73%,+0.00%,+2.17%,-0.71%,-0.71%,-0.71%,+6.83%,+6.73%,+3.79%
1514.TW,-0.42%,+0.53%,-0.42%,+0.21%,+0.11%,+0.11%,-0.11%,+0.32%,+1.15%,+0.00%
6209.TW,-2.67%,-0.20%,+0.78%,+1.95%,-1.91%,-1.91%,-1.75%,+1.19%,+0.20%,+0.39%
4912.TW,-3.58%,-1.76%,+0.40%,+1.98%,-0.97%,-0.97%,-0.20%,+0.39%,+0.00%,+1.17%
3015.TW,-1.11%,+0.32%,+0.96%,-0.95%,-1.12%,-1.12%,-0.16%,+1.46%,+0.32%,+2.07%
3703.TW,-0.42%,+1.26%,-2.90%,+0.43%,-0.43%,-0.43%,-0.85%,+0.86%,+0.00%,+1.28%
1735.TW,+0.00%,-0.79%,-0.40%,+0.00%,-0.40%,-0.40%,+0.00%,+0.80%,+0.40%,+0.00%
1522.TW,+5.72%,+1.29%,+3.82%,+0.49%,-1.46%,-1.46%,-1.49%,+6.78%,-1.18%,+4.29%
6504.TW,-0.59%,-0.60%,+0.00%,+0.90%,-0.59%,-0.59%,-0.60%,+0.00%,+0.00%,+0.60%
6196.TW,+0.00%,+6.78%,+5.33%,+1.56%,-2.87%,-2.87%,+0.79%,+0.20%,+0.98%,-1.16%
3002.TW,+0.33%,+1.33%,-0.33%,+0.99%,+1.63%,+1.63%,-0.32%,+0.00%,+0.64%,+1.28%
4989.TW,+0.00%,+0.00%,-0.62%,+0.00%,+0.00%,+0.00%,+0.00%,+0.63%,-6.25%,-3.00%
6405.TW,-1.32%,-0.60%,+0.45%,+0.00%,+0.00%,+0.00%,-0.30%,+1.20%,+2.51%,+0.00%
2423.TW,+0.00%,-0.25%,-0.25%,-0.51%,+0.51%,+0.51%,-0.25%,+0.51%,+0.76%,+0.00%
1616.TW,-6.18%,+3.04%,-2.95%,-2.20%,-0.52%,-0.52%,+0.00%,-0.17%,+0.00%,+0.87%
3593.TW,-0.90%,+1.21%,+4.19%,-1.44%,+0.29%,+0.29%,-3.20%,+2.10%,-2.06%,+0.60%
2546.TW,+0.00%,+1.48%,+0.00%,-0.29%,+0.00%,+0.00%,-0.29%,+0.59%,-0.29%,+0.29%
1220.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.50%,+0.00%,-0.99%,+0.00%
1307.TW,-0.67%,+0.84%,+0.00%,+0.17%,+0.84%,+0.84%,-1.16%,+0.84%,-0.17%,+0.17%
4960.TW,+0.71%,+1.83%,+0.28%,+4.00%,-2.12%,-2.12%,-1.63%,+1.24%,-0.27%,-0.14%
3437.TW,-1.75%,-2.76%,+2.74%,-1.11%,-0.73%,-0.73%,+0.37%,+5.49%,+0.43%,+3.03%
6024.TW,-0.54%,-0.18%,+0.00%,+0.00%,+0.36%,+0.36%,+0.55%,+0.18%,+0.36%,+0.54%
2637.TW,-0.69%,-0.14%,+0.84%,+1.38%,-0.41%,-0.41%,-0.68%,+0.28%,-0.14%,+0.55%
1513.TW,+0.97%,-0.72%,-0.97%,+0.00%,+0.25%,+0.25%,+0.24%,+1.22%,-0.96%,+0.00%
1455.TW,+0.74%,-0.53%,+2.12%,-0.62%,+0.00%,+0.00%,-0.94%,+0.21%,-0.42%,-0.53%
3038.TW,-1.21%,-0.12%,+0.37%,+1.47%,-2.17%,-2.17%,-0.74%,+1.12%,+0.25%,-0.49%
8996.TW,+3.54%,+0.00%,-0.96%,+0.00%,+0.41%,+0.41%,+0.14%,+3.02%,-0.67%,+1.74%
8011.TW,+1.43%,+0.81%,+2.00%,+6.88%,-1.47%,-1.47%,-1.49%,+6.82%,-1.60%,+4.68%
2485.TW,+0.32%,+0.65%,+0.16%,-0.16%,-0.48%,-0.48%,-0.48%,+4.70%,-0.15%,-1.09%
3708.TW,+0.00%,+0.50%,-3.28%,+7.00%,-1.92%,-1.92%,+0.49%,+1.46%,+0.48%,-1.44%
1466.TW,-1.79%,+2.60%,-1.02%,-1.54%,+2.86%,+2.86%,+4.56%,+2.66%,+6.84%,+4.19%
2108.TW,+1.06%,-2.11%,+0.54%,-0.80%,-0.81%,-0.81%,+0.27%,+0.00%,+0.00%,-0.81%
1409.TW,-0.41%,+2.78%,-0.80%,+0.50%,-0.50%,-0.50%,-0.50%,+0.41%,+0.10%,+0.30%
2049.TW,+1.94%,+1.21%,+0.68%,+0.68%,+0.34%,+0.34%,-0.67%,+0.00%,+1.86%,+1.16%
1582.TW,+1.30%,-0.92%,+0.56%,+0.18%,+1.47%,+1.47%,+0.54%,+1.44%,+0.36%,+2.65%
8438.TW,-4.66%,+0.00%,-0.31%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,-1.23%,+0.00%
1560.TW,-0.37%,+1.85%,+0.73%,+0.24%,-1.44%,-1.44%,-1.46%,+1.98%,-0.85%,+1.59%
9105.TW,-1.03%,-0.35%,+0.00%,+1.40%,-0.69%,-0.69%,+0.00%,+1.39%,+0.00%,-0.34%
2353.TW,+0.26%,+1.31%,+1.03%,-1.02%,-0.52%,-0.52%,-1.04%,+0.79%,+0.78%,+0.00%
1736.TW,+3.91%,-2.77%,+2.85%,-0.89%,-3.80%,-3.80%,-0.46%,+1.52%,+0.00%,-0.57%
2331.TW,+0.22%,+0.22%,-0.22%,+0.45%,-0.22%,-0.22%,-0.22%,+0.67%,+0.44%,+1.32%
9910.TW,-1.80%,-2.44%,+0.25%,+1.62%,+0.62%,+0.62%,-0.37%,+0.61%,+0.00%,+4.51%
5471.TW,-1.95%,-1.08%,+0.91%,+2.17%,-0.18%,-0.18%,+0.89%,+0.00%,+0.53%,+2.45%
2540.TW,+0.00%,+0.00%,+0.00%,+0.00%,-5.36%,-5.36%,-3.77%,+5.69%,+2.04%,-5.45%
2498.TW,+0.93%,-0.31%,+0.31%,+0.31%,+0.92%,+0.92%,-1.52%,+0.62%,+1.22%,-1.51%
8110.TW,+1.22%,+0.80%,-1.20%,-0.81%,+1.63%,+1.63%,-1.60%,+2.03%,+6.77%,+0.37%
2481.TW,+1.37%,+0.68%,+0.67%,+7.00%,-1.87%,-1.87%,+0.95%,+0.00%,+0.63%,+2.19%
4722.TW,-0.20%,-0.40%,-2.02%,+0.21%,+0.41%,+0.41%,+1.03%,-0.20%,+1.02%,+0.00%
2477.TW,-2.26%,-0.87%,-3.50%,-1.51%,+0.92%,+0.92%,-0.61%,+1.22%,+0.00%,+0.30%
1414.TW,+0.10%,-0.63%,-0.21%,+1.16%,-0.73%,-0.73%,-0.21%,+0.32%,+0.10%,-0.10%
2393.TW,-0.59%,+2.39%,+1.02%,-1.15%,-0.44%,-0.44%,-0.29%,-0.29%,+0.88%,+1.46%
6269.TW,-2.08%,+1.85%,+2.34%,+0.13%,-1.14%,-1.14%,+0.13%,+0.38%,+0.38%,+0.64%
2305.TW,+1.25%,-1.23%,+2.50%,+2.20%,+0.24%,+0.24%,+0.00%,+1.19%,-0.24%,-1.89%
1611.TW,+0.00%,-0.80%,+0.40%,+0.00%,-0.40%,-0.40%,+0.00%,+0.40%,-0.40%,+0.00%
2913.TW,+0.00%,+0.51%,-0.76%,+0.77%,+2.28%,+2.28%,-1.49%,+0.00%,+1.01%,-0.50%
1457.TW,-0.82%,+0.00%,-0.47%,+0.83%,-0.71%,-0.71%,-0.23%,+0.48%,+0.00%,+0.35%
6230.TW,+2.22%,+0.54%,+0.22%,+4.32%,-0.10%,-0.10%,-1.66%,+0.00%,+0.42%,-0.63%
2413.TW,-4.18%,+0.67%,-3.00%,+1.37%,-1.36%,-1.36%,+0.00%,+1.72%,+0.34%,+4.04%
3535.TW,-3.56%,-1.23%,+2.07%,-0.81%,+2.87%,+2.87%,-1.59%,+0.81%,+1.20%,+0.00%
2103.TW,-1.01%,-0.57%,+1.03%,+0.11%,+0.00%,+0.00%,-0.11%,+1.02%,+0.67%,+0.56%
2317.TW,+0.34%,+0.45%,+0.23%,+1.13%,+0.89%,+0.89%,-0.66%,+2.22%,+1.09%,-0.54%
2488.TW,+0.49%,+0.32%,-0.48%,-0.32%,+3.25%,+3.25%,-0.94%,+0.79%,-0.47%,+0.95%
5534.TW,-0.60%,+0.48%,+0.00%,+0.96%,-0.95%,-0.95%,-0.12%,+0.48%,-0.71%,-0.48%
2431.TW,-0.81%,-0.41%,-2.46%,+1.89%,-0.82%,-0.82%,-0.83%,+2.73%,+0.41%,+1.42%
9921.TW,+1.71%,-1.26%,-1.49%,+1.30%,-1.07%,-1.07%,+1.08%,+0.00%,-1.07%,-1.72%
2451.TW,+0.94%,+0.47%,-1.40%,+1.42%,-0.93%,-0.93%,-1.41%,+0.95%,+0.00%,-0.47%
2010.TW,-0.78%,-0.39%,-0.39%,+0.79%,-0.39%,-0.39%,+0.00%,+0.39%,+0.00%,+0.00%
2516.TW,+0.00%,+3.60%,-0.25%,+0.87%,+0.00%,+0.00%,-1.11%,+1.12%,-0.49%,-0.12%
2302.TW,-0.28%,-1.40%,+1.98%,+6.94%,+3.38%,+3.38%,-3.52%,+0.26%,-0.65%,+0.00%
3025.TW,+0.45%,+1.78%,+0.00%,-1.31%,+0.44%,+0.44%,-1.32%,+1.34%,+0.44%,+1.32%
1432.TW,+1.46%,-0.21%,+0.82%,-2.86%,+0.21%,+0.21%,+0.00%,+0.63%,+1.04%,+0.41%
3661.TW,+0.00%,+12.25%,+4.84%,-3.82%,+1.64%,+1.64%,-2.10%,+0.61%,+0.40%,-0.47%
3033.TW,-0.20%,+0.20%,+0.20%,-0.40%,-0.20%,-0.20%,+0.20%,+0.40%,+0.40%,+0.00%
2314.TW,+0.00%,-0.30%,-2.08%,+1.21%,-0.30%,-0.30%,-0.90%,+0.61%,-0.60%,+6.06%
3308.TW,+0.98%,-0.43%,-1.20%,-0.33%,+0.22%,+0.22%,-0.55%,+6.98%,+6.63%,+0.97%
6224.TW,+0.00%,+0.00%,-0.68%,+0.14%,+0.27%,+0.27%,+0.55%,-0.27%,+0.68%,+6.89%
2038.TW,-0.97%,-0.33%,+0.22%,-0.44%,-0.11%,-0.11%,-0.33%,+0.22%,+0.22%,+0.22%
4137.TW,-5.31%,-3.45%,+1.34%,+1.10%,-1.96%,-1.96%,-1.78%,+1.81%,+6.89%,+6.86%
5225.TW,+0.56%,+0.28%,+1.65%,+0.81%,+0.00%,+0.00%,+0.54%,-0.13%,+0.40%,-0.67%
1438.TW,-0.15%,-1.38%,+0.00%,+0.00%,+0.00%,+0.00%,-2.49%,-0.16%,+0.32%,-1.91%
4927.TW,-1.13%,+0.25%,+0.76%,-0.25%,+0.13%,+0.13%,-1.89%,+2.82%,-0.87%,-0.63%
2511.TW,-0.35%,+0.00%,+0.00%,+0.00%,+0.71%,+0.71%,-0.70%,+0.71%,-0.70%,+0.71%
8150.TW,+6.92%,+0.12%,-2.80%,-0.63%,+0.00%,+0.00%,+0.25%,+0.76%,+7.00%,+0.47%
6438.TW,-2.46%,+0.15%,-0.15%,+0.75%,-0.70%,-0.70%,-0.50%,+2.53%,+3.96%,+2.88%
2359.TW,-1.14%,+4.39%,-1.55%,-2.02%,-1.83%,-1.83%,-1.40%,-0.71%,+2.15%,-0.93%
2891.TW,+0.82%,+0.00%,+0.81%,+0.80%,-0.53%,-0.53%,-0.53%,+1.34%,+1.06%,-0.79%
2455.TW,+3.92%,-0.75%,-0.76%,+0.77%,-1.22%,-1.22%,+0.92%,+1.22%,-0.60%,-0.30%
2492.TW,+0.00%,+0.22%,-0.44%,+1.10%,+0.65%,+0.65%,-0.54%,+2.17%,+1.91%,+0.42%
2347.TW,+0.32%,-0.11%,+1.27%,+0.21%,-1.25%,-1.25%,-0.42%,+0.53%,-0.32%,+1.59%
2332.TW,-0.51%,-1.03%,+0.78%,-0.52%,+0.00%,+0.00%,+1.04%,+0.26%,+0.00%,+1.03%
2404.TW,-0.16%,+3.48%,+1.07%,-0.91%,+1.68%,+1.68%,+0.00%,-0.75%,+1.97%,+1.48%
1722.TW,+0.17%,+0.83%,+1.48%,-0.32%,+0.00%,+0.00%,-1.14%,+1.15%,+0.00%,-0.65%
4916.TW,-2.56%,+2.42%,-1.58%,-0.60%,+0.81%,+0.81%,-0.30%,+6.92%,-1.69%,+2.48%
1418.TW,-1.40%,+0.16%,+0.31%,+0.16%,+0.16%,+0.16%,-0.78%,+0.00%,+1.42%,-0.93%
2923.TW,+5.19%,+3.14%,+4.78%,-4.15%,-2.60%,-2.60%,+0.00%,-0.67%,-0.22%,-0.67%
1453.TW,+1.02%,-0.61%,+0.61%,-1.01%,-0.20%,-0.20%,-0.61%,+0.82%,+0.00%,+0.20%
1538.TW,-1.96%,+3.68%,+1.42%,-1.00%,-0.71%,-0.71%,+1.22%,-0.80%,-0.20%,+0.10%
2466.TW,-0.27%,+0.28%,+0.00%,+0.41%,-0.14%,-0.14%,-0.55%,+0.69%,+0.82%,+0.54%
2612.TW,+0.28%,-0.14%,+0.42%,-0.42%,-0.42%,-0.42%,-0.14%,+0.00%,+0.99%,-0.56%
2367.TW,-0.42%,+0.00%,+0.00%,+0.84%,-0.42%,-0.42%,+0.00%,+0.42%,+1.25%,+0.41%
2426.TW,+4.14%,-1.05%,-1.38%,+1.93%,+0.00%,+0.00%,-1.26%,+2.67%,+0.21%,+5.70%
3031.TW,+1.68%,+0.99%,+0.98%,+0.00%,+0.00%,+0.00%,-1.95%,+3.97%,+0.96%,+0.63%
3189.TW,+0.00%,+0.41%,+2.47%,+0.40%,+3.20%,+3.20%,+0.00%,+5.81%,-1.10%,-1.11%
2206.TW,-1.31%,-0.38%,+0.38%,+2.09%,-0.37%,-0.37%,-0.19%,-0.56%,+2.07%,+3.51%
2030.TW,+0.76%,-4.15%,-3.15%,+3.25%,+3.15%,+3.15%,-3.44%,+1.58%,-0.78%,-0.78%
2881.TW,+1.52%,-0.50%,+0.88%,+1.99%,-0.49%,-0.49%,-1.47%,+1.62%,+1.59%,+1.20%
3443.TW,-2.72%,+0.23%,+0.70%,+1.16%,-0.69%,-0.69%,-0.46%,+4.97%,+6.28%,-0.31%
2329.TW,+2.00%,-2.35%,-2.01%,+6.97%,+0.64%,+0.64%,-1.14%,+0.77%,-0.51%,+0.00%
2316.TW,+0.31%,+0.00%,-0.62%,-1.56%,+0.32%,+0.32%,+0.00%,+0.63%,+0.31%,+1.25%
2834.TW,+0.34%,+1.12%,+0.00%,+0.11%,-0.11%,-0.11%,-0.77%,+0.89%,+0.22%,+0.11%
2022.TW,+0.38%,+0.75%,+0.19%,-0.37%,-0.56%,-0.56%,-0.56%,-0.19%,+0.57%,+0.00%
1310.TW,+0.00%,+0.29%,-1.43%,-0.29%,+0.29%,+0.29%,+0.00%,+0.29%,+1.74%,-0.28%
4551.TW,-0.64%,-0.63%,-0.01%,+1.29%,+0.15%,+0.15%,-0.27%,+0.13%,+0.38%,-0.77%
5608.TW,-0.25%,+0.00%,+0.25%,-0.25%,-0.25%,-0.25%,+0.00%,+0.00%,+0.50%,-0.49%
5203.TW,+0.98%,+0.32%,+0.75%,-0.53%,+0.00%,+0.00%,+0.00%,+1.93%,+0.84%,+3.34%
4904.TW,-0.31%,-0.31%,+0.47%,+0.78%,+0.92%,+0.92%,+2.44%,+3.73%,-1.44%,-0.58%
1305.TW,+0.98%,+0.00%,-1.29%,+0.33%,+0.65%,+0.65%,+0.97%,+0.64%,+1.91%,+0.62%
3532.TW,+0.00%,+0.00%,+0.00%,+0.00%,+0.16%,+0.16%,-0.49%,+1.14%,-0.32%,-0.65%
1314.TW,+5.00%,-2.16%,-2.21%,-0.45%,-0.45%,-0.45%,+0.91%,+0.45%,-0.90%,+0.45%
1304.TW,-0.26%,+1.55%,-0.51%,+0.51%,+0.00%,+0.00%,-1.02%,+0.26%,-0.26%,+0.77%
9906.TW,-6.95%,+0.14%,-1.29%,-0.44%,+0.00%,+0.00%,-0.44%,+0.00%,-0.15%,-2.20%
1227.TW,+1.95%,-0.60%,+0.72%,-0.48%,-0.48%,-0.48%,-0.72%,+1.33%,-0.24%,+1.20%
2340.TW,-0.35%,+1.05%,-0.34%,+0.35%,-0.69%,-0.69%,-0.35%,+1.05%,+3.45%,-0.33%
3027.TW,-0.46%,-0.69%,-1.86%,+0.47%,+0.24%,+0.24%,+0.00%,+1.17%,-0.23%,+5.81%
3138.TW,+0.00%,+2.60%,-1.52%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%,+0.00%
3017.TW,-1.92%,+0.49%,-0.73%,-1.72%,+0.50%,+0.50%,+3.98%,+1.20%,+6.86%,+6.86%
3037.TW,+3.27%,+1.76%,-0.17%,-0.52%,-0.35%,-0.35%,-1.75%,+2.31%,+1.22%,-1.03%
4106.TW,+0.57%,+0.28%,+1.85%,+0.70%,-1.39%,-1.39%,-0.42%,+0.56%,+0.00%,+0.00%
3060.TW,+5.39%,+0.00%,+2.27%,-1.67%,+0.00%,+0.00%,-2.26%,+2.31%,+1.13%,-1.68%
1503.TW,+0.00%,+0.00%,-0.14%,-0.68%,+0.82%,+0.82%,-0.27%,+0.00%,+0.00%,-0.27%
4155.TW,-1.35%,+0.40%,-1.38%,+0.20%,-0.44%,-0.44%,+0.84%,-0.28%,+0.00%,+0.00%
2607.TW,+0.79%,+0.00%,+0.00%,-0.52%,+0.00%,+0.00%,+1.05%,+0.78%,-0.52%,-0.26%
4755.TW,+0.00%,-2.24%,-2.82%,+0.72%,+0.36%,+0.36%,+0.54%,+1.25%,-1.06%,+2.14%
5469.TW,+0.46%,-0.46%,+0.46%,+0.91%,+1.36%,+1.36%,-0.89%,+0.45%,+0.45%,+0.00%
3305.TW,-0.88%,-0.25%,-0.38%,-0.13%,+0.90%,+0.90%,+0.76%,+0.38%,+0.00%,+0.63%
6214.TW,-3.35%,+1.64%,-0.90%,-0.54%,+1.28%,+1.28%,-1.26%,+0.73%,+1.45%,+0.89%
1216.TW,+1.57%,+0.19%,+0.00%,-0.19%,-0.58%,-0.58%,+0.39%,+0.97%,+0.19%,+1.54%
2887.TW,-0.35%,+1.77%,+0.35%,+0.00%,-0.69%,-0.69%,-0.35%,+0.35%,+0.70%,+0.00%
1471.TW,+0.49%,+0.00%,-0.98%,+0.50%,-0.49%,-0.49%,-0.99%,+2.50%,+2.44%,+0.00%
2493.TW,+0.00%,+2.04%,+1.27%,+0.90%,+0.53%,+0.53%,-1.42%,+1.62%,+1.59%,-0.70%
1590.TW,-1.48%,-1.84%,-1.02%,-0.34%,+6.90%,+6.90%,+2.90%,+0.00%,-0.31%,+0.16%
1710.TW,+0.00%,-0.17%,-1.01%,+0.17%,-0.17%,-0.17%,+0.00%,+0.00%,+0.68%,-0.17%
6213.TW,-0.63%,-0.79%,-0.95%,+1.77%,-1.10%,-1.10%,+0.80%,+1.27%,-0.47%,+1.26%
9103.TW,-0.40%,-0.40%,-1.20%,+1.61%,+0.00%,+0.00%,-1.19%,+2.01%,-0.79%,-0.79%
1452.TW,-0.41%,+0.83%,-0.83%,+0.42%,+0.83%,+0.83%,-0.41%,+0.41%,+0.00%,+0.41%
2337.TW,-0.29%,+1.02%,-1.01%,-0.29%,+0.29%,+0.29%,-0.15%,+0.29%,+0.15%,+3.07%
6133.TW,-0.42%,-1.28%,+0.43%,+1.72%,-1.27%,-1.27%,+0.00%,+6.84%,-1.60%,+0.41%
3036.TW,+0.12%,+2.26%,-1.51%,+0.00%,+0.00%,+0.00%,+1.06%,+0.82%,+1.27%,-0.34%
3518.TW,-0.49%,+0.12%,+1.23%,+0.61%,+1.33%,+1.33%,+4.64%,+0.00%,-0.57%,+0.00%
