status,prev_eps_yoy,advice,prev_eps,prev_rev_yoy,eps_yoy,date,om,est_price,eps,pe,name,prev_year,gm,rev_yoy,expansion,symbol,price
⚠️ 獲利稀釋,-2.48,⚪ 中性觀察,6.57,15.94,86.52,2026-03,N/A,263.70000000000005,2.63,5.073947494209328,世紀鋼,2025,N/A,372.28,-285.76,9958.TW,89.1999969482
⚠️ 獲利稀釋,10.14,⚪ 中性觀察,8.07,7.18,8.57,2026-03,17.59%,295.2,1.94,8.257113821138212,中興電,2025,27.00%,295.87,-287.3,1513.TW,162.5
⚠️ 獲利稀釋,-33.33,⚪ 中性觀察,1.66,9.65,13.51,2026-03,15.60%,85.05,0.84,9.788359788359788,尼克森,2025,29.13%,301.45,-287.94,3317.TWO,55.5
⚠️ 獲利稀釋,98.71,❌ 暫避觀望,46.57,31.74,37.66,2026-03,18.37%,1645.05,11.66,18.19093644570074,貿聯-KY,2025,31.93%,326.04,-288.38,3665.TW,1995.0
📉 獲利侵蝕,13.43,⚪ 中性觀察,2.28,19.95,-60.0,2026-03,9.28%,73.19999999999999,0.08,6.741803591372952,全宇生技-KY,2025,28.39%,228.62,-288.62,4148.TW,32.9000015259
⚠️ 獲利稀釋,-30.97,❌ 暫避觀望,0.78,1.99,34.78,2026-03,18.03%,22.200000000000003,0.31,16.081080565608104,大統新創,2025,30.30%,324.71,-289.92999999999995,1470.TW,23.7999992371
⚠️ 獲利稀釋,-51.37,❌ 暫避觀望,3.63,7.87,11.56,2026-03,N/A,130.2,2.22,33.64055299539171,松川精密,2025,N/A,301.8,-290.24,7788.TW,292.0
⚠️ 獲利稀釋,-8.97,⚪ 中性觀察,5.62,13.91,16.2,2026-03,N/A,215.85,2.08,6.942321162328006,八貫,2025,N/A,308.39,-292.19,1342.TW,99.9000015259
📉 獲利侵蝕,52.37,⚪ 中性觀察,5.23,29.61,-26.58,2026-03,10.88%,200.70000000000002,1.17,4.185351270553064,竣邦-KY,2025,27.73%,265.83,-292.40999999999997,4442.TWO,56.0
⚠️ 獲利稀釋,-5.85,⚪ 中性觀察,6.45,11.55,18.09,2026-03,N/A,251.85,2.22,7.6831447290053605,安勤,2025,N/A,310.78,-292.69,3479.TWO,129.0
📉 獲利侵蝕,-2550.0,⚪ 數據不足,-0.49,-9.87,-23.53,2026-03,-30.10%,-19.5,-0.21,0.0,夏都,2025,27.13%,269.43,-292.96000000000004,2722.TW,21.0499992371
📉 獲利侵蝕,-36.28,⚪ 中性觀察,1.38,-1.77,-7.55,2026-03,N/A,50.699999999999996,0.5,8.195266497899409,台林,2025,N/A,285.87,-293.42,5353.TWO,27.7000007629
📉 獲利侵蝕,-428.57,⚪ 數據不足,-1.15,-1.12,-22.86,2026-03,N/A,-60.44999999999999,-0.43,0.0,松崗,2025,N/A,270.61,-293.47,6240.TWO,24.5
📉 獲利侵蝕,-77.08,⚪ 中性觀察,1.16,-5.35,-14.47,2026-03,N/A,51.45,1.36,12.98833797,關中,2025,N/A,280.23,-294.70000000000005,8941.TWO,44.5499992371
📉 獲利侵蝕,-69.48,⚪ 中性觀察,5.56,373.32,-52.56,2026-03,N/A,152.7,0.37,3.025540200108055,世紀*,2025,N/A,242.32,-294.88,5314.TWO,30.7999992371
⚠️ 獲利稀釋,-63.09,❌ 暫避觀望,0.55,16.61,19.35,2026-03,N/A,16.35,0.37,31.78899222559633,寶一,2025,N/A,314.37,-295.02,8222.TW,34.6500015259
📉 獲利侵蝕,-34.8,⚪ 中性觀察,4.36,3.44,-70.52,2026-03,N/A,140.85000000000002,0.51,8.072417790394036,佳邦,2025,N/A,224.56,-295.08,6284.TWO,75.8000030518
📉 獲利侵蝕,104.91,⚪ 數據不足,0.17,-32.24,-175.0,2026-03,N/A,-4.199999999999994,-1.43,0.0,立凱-KY,2025,N/A,120.26,-295.26,5227.TWO,31.3999996185
⚠️ 獲利稀釋,13.48,⚪ 中性觀察,4.21,3.01,27.64,2026-03,N/A,169.35,1.57,3.4145260617449074,合機,2025,N/A,323.3,-295.66,1618.TW,38.5499992371
⚠️ 獲利稀釋,188.1,❌ 暫避觀望,0.37,23.11,300.0,2026-03,2.96%,10.799999999999999,0.04,32.569445504027776,吉茂,2025,18.05%,596.06,-296.05999999999995,1587.TW,23.4500007629
⚠️ 獲利稀釋,-2.92,⚪ 中性觀察,4.34,21.66,40.18,2026-03,N/A,167.7,1.58,11.31484794275492,鴻呈,2025,N/A,336.78,-296.59999999999997,6913.TWO,126.5
⚠️ 獲利稀釋,-12.98,⚪ 中性觀察,4.56,-9.29,9.52,2026-03,7.42%,163.65,0.92,4.454628641072411,漢平,2025,19.83%,307.38,-297.86,2488.TW,48.5999984741
📉 獲利侵蝕,-48.7,❌ 暫避觀望,2.51,-11.79,-136.07,2026-03,N/A,60.44999999999999,-0.45,17.394540564292807,立誠,2025,N/A,163.62,-299.69,6597.TWO,70.0999984741
⚠️ 獲利稀釋,-30.65,⚪ 中性觀察,3.71,-7.95,29.6,2026-03,12.74%,137.7,1.62,6.470588401514162,富林-KY,2025,23.43%,329.53,-299.92999999999995,1341.TW,59.4000015259
📉 獲利侵蝕,3.41,⚪ 中性觀察,4.27,6.42,-34.37,2026-03,N/A,155.39999999999998,0.63,4.31949806949807,崧騰,2025,N/A,265.7,-300.07,3484.TWO,44.75
📉 獲利侵蝕,-80.53,❌ 暫避觀望,0.22,-8.96,-22.22,2026-03,N/A,4.050000000000001,0.07,53.888889595185184,南良,2025,N/A,277.89,-300.11,5450.TWO,14.5500001907
📉 獲利侵蝕,-26.71,⚪ 中性觀察,3.08,-8.15,-49.06,2026-03,N/A,98.39999999999999,0.54,5.7469513358079265,福興,2025,N/A,251.13,-300.19,9924.TW,37.7000007629
📉 獲利侵蝕,6.16,⚪ 中性觀察,2.24,2.91,-14.81,2026-03,N/A,85.35000000000001,0.46,6.01933216168717,德記,2025,N/A,285.59,-300.4,5902.TWO,34.25
📉 獲利侵蝕,-6600.0,⚪ 數據不足,-1.3,-18.27,-59.38,2026-03,-8.96%,-57.15,-0.51,0.0,環天科,2025,23.89%,241.39,-300.77,3499.TWO,13.25
⚠️ 獲利稀釋,11.43,⚪ 中性觀察,5.46,11.63,73.15,2026-03,9.96%,216.15,2.58,11.83206106870229,長榮航太,2025,14.11%,374.3,-301.15,2645.TW,170.5
📉 獲利侵蝕,-480.95,⚪ 數據不足,-0.8,-81.41,-9.76,2026-03,N/A,-36.75,-0.45,0.0,全坤建,2025,N/A,291.48,-301.24,2509.TW,14.3999996185
📉 獲利侵蝕,-22.33,⚪ 中性觀察,4.01,9.39,-31.4,2026-03,N/A,154.2,0.83,6.196498128686771,大樹,2025,N/A,269.93,-301.33,6469.TWO,63.7000007629
⚠️ 獲利稀釋,69.12,❌ 暫避觀望,2.3,6.1,68.75,2026-03,N/A,61.800000000000004,0.27,35.19417475728155,新門,2025,N/A,370.94,-302.19,5432.TWO,145.0
⚠️ 獲利稀釋,41.2,⚪ 中性觀察,16.28,59.94,41.75,2026-03,N/A,631.05,5.66,11.647254575707155,崴寶,2025,N/A,344.68,-302.93,7744.TWO,490.0
📉 獲利侵蝕,-93.2,⚪ 數據不足,0.1,2.56,-195.24,2026-03,N/A,-6.15,-0.4,0.0,邑錡,2025,N/A,108.1,-303.34000000000003,7402.TWO,100.0
📉 獲利侵蝕,-18.94,⚪ 中性觀察,22.45,5.01,-20.46,2026-03,N/A,825.45,6.96,4.906414682900236,復盛應用,2025,N/A,283.01,-303.46999999999997,6670.TW,270.0
⚠️ 獲利稀釋,-18.86,❌ 暫避觀望,4.99,2.53,12.7,2026-03,27.31%,165.0,1.42,38.54545454545455,精材,2025,32.82%,316.58,-303.88,3374.TWO,424.0
⚠️ 獲利稀釋,-9.71,❌ 暫避觀望,1.86,3.65,38.89,2026-03,7.20%,65.1,0.75,28.341013824884794,光頡,2025,23.30%,342.78,-303.89,3624.TWO,123.0
📉 獲利侵蝕,-337.5,⚪ 數據不足,-1.13,-10.48,-150.0,2026-03,N/A,-24.15,-0.05,0.0,威力暘-創,2025,N/A,153.95,-303.95,6988.TW,11.8000001907
📉 獲利侵蝕,-56.6,❌ 暫避觀望,1.42,-6.64,-61.07,2026-03,3.31%,71.55000000000001,0.6,15.450733112830186,巧新,2025,18.31%,243.32,-304.39,1563.TW,73.6999969482
🔄 轉虧為盈,-270.99,⚪ 數據不足,-4.64,-17.79,-97.44,2026-03,-7.17%,-28.650000000000006,0.02,0.0,敦泰,2025,20.78%,207.42,-304.86,3545.TW,49.8499984741
📉 獲利侵蝕,-40.21,⚪ 中性觀察,4.58,-12.03,-141.61,2026-03,N/A,131.7,-0.62,4.219817680763098,寶綠特-KY,2025,N/A,163.56,-305.17,6887.TW,37.0499992371
⚠️ 獲利稀釋,-12.04,⚪ 中性觀察,5.48,11.55,14.29,2026-03,19.26%,197.55,1.76,12.300683371298405,台星科,2025,25.97%,319.74,-305.45,3265.TWO,162.0
📉 獲利侵蝕,46.48,⚪ 數據不足,1.06,12.09,-53.33,2026-03,9.68%,-13.649999999999997,0.14,0.0,興采,2025,22.41%,253.31,-306.64,4433.TWO,18.25
⚠️ 獲利稀釋,10.9,⚪ 中性觀察,9.97,2.6,3.33,2026-03,N/A,384.6,2.48,3.1981279251170047,力泰,2025,N/A,310.34,-307.01,5520.TWO,82.0
📉 獲利侵蝕,-69.45,⚪ 中性觀察,11.51,9.26,-63.79,2026-03,24.28%,662.1,3.9,12.143180788400544,國巨*,2025,37.30%,244.27,-308.06,2327.TW,536.0
📉 獲利侵蝕,18.27,⚪ 中性觀察,1.24,20.59,0.0,2026-03,2.92%,46.349999999999994,0.26,12.249190444692557,華晶科,2025,23.91%,308.22,-308.22,3059.TW,37.8499984741
⚠️ 獲利稀釋,9.74,⚪ 中性觀察,7.91,12.89,164.0,2026-03,N/A,289.65000000000003,2.64,9.891248058001034,精誠,2025,N/A,473.15,-309.15,6214.TW,191.0
⚠️ 獲利稀釋,-6.99,⚪ 中性觀察,2.61,0.46,7.14,2026-03,8.89%,94.65,0.6,6.81458003169572,眾福科,2025,25.14%,317.56,-310.42,3168.TW,43.0
📉 獲利侵蝕,-33.33,⚪ 中性觀察,2.35,2.45,-55.13,2026-03,N/A,92.85,0.35,4.701130917851374,晉泰,2025,N/A,255.86,-310.99,6221.TWO,29.1000003815
⚠️ 獲利稀釋,-30.16,⚪ 中性觀察,1.33,-3.8,33.33,2026-03,4.10%,49.65,0.52,8.474320011208459,佳格,2025,23.19%,345.16,-311.83000000000004,1227.TW,28.0499992371
⚠️ 獲利稀釋,11.72,❌ 暫避觀望,3.26,8.9,70.0,2026-03,N/A,112.64999999999999,1.19,41.944074567243675,信昌電,2025,N/A,381.92,-311.92,6173.TWO,315.0
📉 獲利侵蝕,-79.59,❌ 暫避觀望,0.51,-1.9,-211.63,2026-03,N/A,13.35,-0.48,39.10112273831461,弘凱,2025,N/A,101.24,-312.87,5244.TW,34.7999992371
⚠️ 獲利稀釋,35.21,⚪ 數據不足,-0.52,195.34,41.38,2026-03,-1.86%,-30.449999999999996,-0.19,0.0,上曜,2025,30.65%,356.44,-315.06,1316.TW,10.6999998093
⚠️ 獲利稀釋,-47.66,⚪ 中性觀察,4.13,25.19,29.03,2026-03,0.74%,169.65,3.22,13.837312113174182,六方科-KY,2025,15.14%,344.16,-315.13,4569.TW,156.5
📉 獲利侵蝕,-74.77,❌ 暫避觀望,0.27,-4.08,-12.2,2026-03,N/A,15.450000000000001,0.36,24.514563106796118,惠光,2025,N/A,303.58,-315.78,6508.TWO,25.25
⚠️ 獲利稀釋,-39.27,⚪ 中性觀察,1.5,-5.68,26.67,2026-03,6.75%,60.44999999999999,0.57,7.419354744044666,正新,2025,22.84%,343.04,-316.37,2105.TW,29.8999996185
🔄 轉虧為盈,-132.32,⚪ 數據不足,-0.34,-9.81,22.22,2026-03,-2.51%,0.0,0.12,0.0,艾笛森,2025,21.48%,338.66,-316.44000000000005,3591.TW,0.0
📉 獲利侵蝕,-50.0,⚪ 中性觀察,2.2,-10.14,-24.19,2026-03,N/A,75.0,0.5,6.459999847420001,榮剛,2025,N/A,293.89,-318.08,5009.TWO,32.2999992371
📉 獲利侵蝕,-73.47,⚪ 中性觀察,3.0,-14.3,-75.79,2026-03,N/A,129.75,0.61,10.716762652971097,永道-KY,2025,N/A,242.64,-318.43,6863.TW,92.6999969482
📉 獲利侵蝕,17.15,⚪ 數據不足,-2.07,-1.12,-5.26,2026-03,N/A,-73.94999999999999,-0.4,0.0,光麗-KY,2025,N/A,313.28,-318.53999999999996,6431.TW,17.5499992371
📉 獲利侵蝕,95.65,⚪ 數據不足,-0.09,79.86,-150.0,2026-03,N/A,-9.3,-0.05,0.0,成信實業*-創,2025,N/A,168.9,-318.9,6969.TW,32.0
📉 獲利侵蝕,-38.46,⚪ 數據不足,-0.92,13.75,-244.44,2026-03,N/A,-30.450000000000003,-0.32,0.0,共信-KY,2025,N/A,74.47,-318.90999999999997,6617.TWO,138.0
⚠️ 獲利稀釋,-338.6,⚪ 數據不足,-1.35,-14.66,44.9,2026-03,N/A,-60.6,-0.28,0.0,雷笛克光學,2025,N/A,364.7,-319.8,5230.TWO,18.6499996185
📉 獲利侵蝕,-97.61,⚪ 數據不足,0.06,-4.99,-48.98,2026-03,N/A,-13.799999999999999,0.25,0.0,華祺,2025,N/A,271.71,-320.69,5015.TWO,21.7999992371
📉 獲利侵蝕,-11.43,⚪ 中性觀察,13.02,-6.24,-6.49,2026-03,9.15%,505.34999999999997,3.6,9.513208667260315,信邦,2025,23.64%,314.69,-321.18,3023.TW,320.5
⚠️ 獲利稀釋,30.29,⚪ 中性觀察,10.26,20.3,13.18,2026-03,14.20%,388.79999999999995,2.51,7.75462962962963,臺慶科,2025,28.44%,334.59,-321.40999999999997,3357.TWO,201.0
⚠️ 獲利稀釋,64.8,❌ 暫避觀望,19.47,54.05,89.33,2026-03,24.30%,705.45,6.87,21.09291941314055,金像電,2025,33.66%,411.46,-322.13,2368.TW,992.0
📉 獲利侵蝕,-50.0,⚪ 中性觀察,1.1,-16.5,-30.61,2026-03,0.16%,38.550000000000004,0.37,7.82101182159533,全台,2025,20.87%,292.45,-323.06,3038.TW,20.1000003815
📉 獲利侵蝕,-79.88,❌ 暫避觀望,0.66,-22.51,-7.41,2026-03,4.03%,19.650000000000002,0.25,30.381678806946567,健椿,2025,19.95%,316.3,-323.71000000000004,4561.TWO,39.7999992371
📉 獲利侵蝕,-51.27,⚪ 中性觀察,3.45,-7.71,-66.67,2026-03,5.11%,130.05,0.35,8.062283913021915,信錦,2025,21.08%,257.7,-324.37,1582.TW,69.9000015259
⚠️ 獲利稀釋,58.77,⚪ 中性觀察,1.81,3.4,41.67,2026-03,12.75%,63.6,0.35,6.391509523938678,錩新,2025,25.38%,366.19,-324.52,2415.TW,27.1000003815
⚠️ 獲利稀釋,0.6,⚪ 中性觀察,1.72,1.69,18.52,2026-03,N/A,64.64999999999999,0.33,6.728538283062646,大台北,2025,N/A,345.97,-327.45000000000005,9908.TW,29.0
⚠️ 獲利稀釋,-43.71,⚪ 中性觀察,6.22,-7.67,5.8,2026-03,N/A,242.10000000000002,2.19,9.076827757125155,昇佳電子,2025,N/A,333.31,-327.51,6732.TWO,146.5
📉 獲利侵蝕,-28.03,⚪ 中性觀察,2.49,14.61,-18.28,2026-03,-1.87%,113.25000000000001,0.76,7.81456953642384,友通,2025,25.36%,310.12,-328.4,2397.TW,59.0
⚠️ 獲利稀釋,-21.36,⚪ 中性觀察,2.37,-3.38,2.67,2026-03,10.08%,78.75,0.8,8.257142566495238,怡利電,2025,25.76%,331.39,-328.71999999999997,2497.TW,43.3499984741
⚠️ 獲利稀釋,1.96,⚪ 中性觀察,3.12,7.21,1.12,2026-03,4.56%,115.50000000000001,0.9,7.181818082740259,凌群,2025,24.39%,330.21,-329.09,2453.TW,55.2999992371
⚠️ 獲利稀釋,26.43,⚪ 中性觀察,4.02,5.45,66.67,2026-03,N/A,140.85000000000002,1.07,6.922257720979765,汎瑋材料,2025,N/A,397.14,-330.46999999999997,6967.TWO,65.0
⚠️ 獲利稀釋,9.15,❌ 暫避觀望,1.56,51.17,747.83,2026-03,8.56%,51.45,1.51,22.740524781341108,康普,2025,14.91%,1078.36,-330.52999999999986,4739.TW,78.0
⚠️ 獲利稀釋,15.38,❌ 暫避觀望,1.35,4.4,116.67,2026-03,N/A,45.3,0.52,16.655628886456956,鉅橡,2025,N/A,447.51,-330.84,8074.TWO,50.2999992371
⚠️ 獲利稀釋,230.83,❌ 暫避觀望,1.74,6.6,175.0,2026-03,14.09%,35.550000000000004,0.44,24.261603375527425,晶相光,2025,31.94%,506.19,-331.19,3530.TW,57.5
📉 獲利侵蝕,-78.9,⚪ 數據不足,-1.95,-71.56,-206.25,2026-03,N/A,-75.75,-0.49,0.0,尚茂,2025,N/A,125.31,-331.56,8291.TWO,29.7999992371
📉 獲利侵蝕,4.19,⚪ 中性觀察,4.23,5.64,-7.53,2026-03,N/A,136.35,0.85,8.393839719669968,久元,2025,N/A,324.12,-331.65,6261.TWO,76.3000030518
⚠️ 獲利稀釋,26.02,❌ 暫避觀望,3.13,22.86,7.25,2026-03,15.45%,104.99999999999999,1.48,33.714285714285715,新盛力,2025,26.27%,339.67,-332.42,4931.TWO,236.0
⚠️ 獲利稀釋,13.33,⚪ 中性觀察,1.19,-14.65,56.0,2026-03,8.66%,40.95,0.39,8.772894052344322,新纖,2025,22.79%,389.13,-333.13,1409.TW,23.9500007629
📉 獲利侵蝕,-56.52,❌ 暫避觀望,0.1,-3.61,-200.0,2026-03,-5.47%,4.500000000000001,-0.09,89.000002543,健亞,2025,34.00%,133.35,-333.35,4130.TWO,26.7000007629
⚠️ 獲利稀釋,-45.45,⚪ 中性觀察,2.04,-4.56,85.11,2026-03,N/A,62.85000000000001,0.87,8.949880668257755,科嘉-KY,2025,N/A,418.94,-333.83,5215.TW,37.5
⚠️ 獲利稀釋,56.88,⚪ 中性觀察,9.52,25.24,56.17,2026-03,N/A,342.3,3.67,10.648553900087641,大中,2025,N/A,390.31,-334.14,6435.TWO,243.0
🔄 轉虧為盈,-348.39,⚪ 數據不足,-1.61,-16.91,123.61,2026-03,N/A,-90.45,0.17,0.0,易發,2025,N/A,458.27,-334.65999999999997,6425.TWO,61.7000007629
📉 獲利侵蝕,-77.78,⚪ 數據不足,0.3,-18.09,-15.38,2026-03,4.80%,-10.5,0.33,0.0,先益,2025,22.74%,320.5,-335.88,3531.TWO,21.2999992371
📉 獲利侵蝕,-26.62,⚪ 中性觀察,3.06,7.48,-14.75,2026-03,N/A,94.19999999999999,0.52,4.999999939251593,嘉彰,2025,N/A,321.35,-336.1,4942.TW,31.3999996185
📉 獲利侵蝕,-35.0,❌ 暫避觀望,0.39,5.19,-177.19,2026-03,N/A,10.2,-0.44,91.02941400867648,新漢,2025,N/A,158.96,-336.15,8234.TWO,61.9000015259
⚠️ 獲利稀釋,-109.86,⚪ 數據不足,-1.49,-3.8,42.5,2026-03,N/A,-53.4,-0.23,0.0,正能量智能,2025,N/A,378.91,-336.41,5348.TWO,15.8500003815
📉 獲利侵蝕,-67.55,⚪ 中性觀察,3.17,-3.48,-17.96,2026-03,N/A,59.1,1.37,13.527918588096448,弘帆,2025,N/A,319.83,-337.78999999999996,8433.TWO,53.2999992371
⚠️ 獲利稀釋,4.08,❌ 暫避觀望,3.84,15.29,105.83,2026-03,N/A,154.20000000000002,2.12,21.692607003891048,睿生光電,2025,N/A,443.87,-338.04,6861.TW,223.0
🔄 轉虧為盈,-142.57,⚪ 數據不足,-4.83,-12.11,102.44,2026-03,-2.95%,-285.45000000000005,0.18,0.0,程泰,2025,19.66%,440.91,-338.47,1583.TW,46.8499984741
🔄 轉虧為盈,50.0,⚪ 數據不足,-0.16,123.75,85.0,2026-03,N/A,-28.5,0.37,0.0,欣普羅,2025,N/A,423.64,-338.64,6560.TWO,35.0
⚠️ 獲利稀釋,14.17,⚪ 中性觀察,5.88,14.03,14.08,2026-03,N/A,216.14999999999998,1.62,8.917418459403192,捷敏-KY,2025,N/A,353.67,-339.59000000000003,6525.TW,128.5
📉 獲利侵蝕,-18.15,⚪ 中性觀察,2.42,6.99,-7.41,2026-03,6.47%,92.10000000000001,0.51,11.433224258664493,東元,2025,23.29%,332.58,-339.99,1504.TW,70.1999969482
📉 獲利侵蝕,12.0,⚪ 中性觀察,1.68,-5.34,-35.29,2026-03,N/A,65.1,0.11,5.023041298870968,美隆電,2025,N/A,305.41,-340.70000000000005,2477.TW,21.7999992371
⚠️ 獲利稀釋,4.42,⚪ 數據不足,-2.17,8.23,9.68,2026-03,-18.26%,-88.94999999999999,-0.56,0.0,永昕,2025,1.76%,350.73,-341.05,4726.TWO,22.4500007629
📉 獲利侵蝕,-11.76,❌ 暫避觀望,0.16,17.58,-28.57,2026-03,N/A,4.65,0.05,24.774192994516124,力麒,2025,N/A,312.59,-341.15999999999997,5512.TWO,7.6799998283
📉 獲利侵蝕,-24.63,⚪ 中性觀察,4.1,-4.71,-37.7,2026-03,N/A,144.6,0.76,2.5414937759336103,寶成,2025,N/A,304.12,-341.82,9904.TW,24.5
🌑 雙重衰退,-44.41,⚪ 數據不足,1.69,20.34,-351.06,2026-03,N/A,-10.35,-1.18,0.0,M31,2025,N/A,-9.15,-341.91,6643.TWO,420.0
⚠️ 獲利稀釋,-9.87,⚪ 中性觀察,4.84,-0.31,39.09,2026-03,16.53%,182.10000000000002,1.53,3.4019768729077433,長榮航,2025,22.90%,381.09,-342.0,2618.TW,41.2999992371
⚠️ 獲利稀釋,-14.74,⚪ 中性觀察,2.68,-1.38,1.37,2026-03,N/A,99.14999999999999,0.74,10.484115439001515,立敦,2025,N/A,343.52,-342.15,6175.TWO,69.3000030518
⚠️ 獲利稀釋,-15.98,⚪ 數據不足,4.36,12.66,7.55,2026-03,19.39%,0.0,1.14,0.0,鉅祥,2025,32.99%,349.82,-342.27,2476.TW,0.0
⚠️ 獲利稀釋,685.19,⚪ 中性觀察,1.58,-3.39,59.41,2026-03,-5.65%,16.200000000000003,-0.41,9.768518695092592,中環,2025,23.42%,402.3,-342.89,2323.TW,10.5500001907
🔄 轉虧為盈,-147.73,⚪ 數據不足,-0.21,-7.34,28.57,2026-03,-5.18%,-5.3999999999999995,0.09,0.0,永光,2025,17.63%,372.19,-343.62,1711.TW,39.25
📉 獲利侵蝕,-5.01,⚪ 中性觀察,9.1,1.65,-3.43,2026-03,N/A,354.0,2.25,5.317796610169491,宏全,2025,N/A,340.36,-343.79,9939.TW,125.5
📉 獲利侵蝕,19.61,⚪ 中性觀察,7.55,20.51,-7.69,2026-03,12.50%,284.7,2.04,5.690200210748156,湧德,2025,30.92%,337.45,-345.14,3689.TWO,108.0
⚠️ 獲利稀釋,-9.0,⚪ 數據不足,-1.09,-2.06,63.83,2026-03,N/A,-44.85,-0.17,0.0,普誠,2025,N/A,409.09,-345.26,6129.TWO,14.8999996185
📉 獲利侵蝕,-9.76,⚪ 中性觀察,3.7,-9.17,-8.18,2026-03,10.72%,128.1,1.01,13.290398126463701,三福化,2025,22.24%,338.45,-346.63,4755.TW,113.5
📉 獲利侵蝕,-52.99,❌ 暫避觀望,2.48,-31.16,-53.16,2026-03,N/A,63.0,0.37,19.476191202809524,榮田,2025,N/A,293.55,-346.71000000000004,7709.TWO,81.8000030518
📉 獲利侵蝕,271.37,⚪ 中性觀察,4.01,-9.71,-22.14,2026-03,N/A,189.45000000000002,1.09,5.3760887985669035,美利達,2025,N/A,325.07,-347.21,9914.TW,67.9000015259
📉 獲利侵蝕,8.73,⚪ 中性觀察,6.44,20.09,-1.8,2026-03,9.66%,243.15,1.65,6.0518197701480565,揚秦,2025,27.43%,345.63,-347.43,2755.TWO,98.0999984741
⚠️ 獲利稀釋,9.52,⚪ 中性觀察,2.53,27.49,75.56,2026-03,N/A,86.39999999999999,0.79,10.243055555555555,大世科,2025,N/A,423.28,-347.71999999999997,8099.TWO,59.0
📉 獲利侵蝕,-74.55,⚪ 中性觀察,2.61,-20.24,-35.44,2026-03,15.06%,91.79999999999998,0.52,5.94771266763072,冠德,2025,23.17%,312.37,-347.81,2520.TW,36.4000015259
⚠️ 獲利稀釋,-29.85,⚪ 中性觀察,5.24,26.29,19.73,2026-03,N/A,216.75,1.76,9.965397923875432,迅得,2025,N/A,367.88,-348.15,6438.TW,144.0
⚠️ 獲利稀釋,-27.14,⚪ 中性觀察,6.04,1.71,30.43,2026-03,11.86%,205.05,2.7,11.37527432333577,智伸科,2025,23.25%,379.26,-348.83,4551.TW,155.5
⚠️ 獲利稀釋,6.67,⚪ 中性觀察,8.0,11.38,17.41,2026-03,10.67%,310.95,2.63,7.718282682103232,敦陽科,2025,24.08%,366.95,-349.53999999999996,2480.TW,160.0
⚠️ 獲利稀釋,77.93,⚪ 中性觀察,2.88,12.63,76.56,2026-03,14.07%,108.3,1.17,6.447368315387813,大成鋼,2025,25.55%,426.15,-349.59,2027.TW,46.5499992371
📉 獲利侵蝕,60.23,⚪ 數據不足,-0.35,1.42,-10.0,2026-03,N/A,-16.950000000000003,-0.11,0.0,無敵,2025,N/A,340.82,-350.82,8201.TW,11.75
📉 獲利侵蝕,18.52,⚪ 中性觀察,2.56,-0.42,-2.38,2026-03,N/A,86.25,0.41,4.634782542347827,環泥,2025,N/A,349.07,-351.45,1104.TW,26.6499996185
📉 獲利侵蝕,-57.38,❌ 暫避觀望,0.27,9.13,-33.33,2026-03,N/A,8.100000000000001,0.09,93.51851851851852,系統電,2025,N/A,318.51,-351.84,5309.TWO,50.5
⚠️ 獲利稀釋,-35.23,⚪ 中性觀察,1.14,-4.85,828.57,2026-03,N/A,38.1,0.51,6.948818747440945,宜新實業,2025,N/A,1180.75,-352.17999999999995,4440.TW,17.6499996185
📉 獲利侵蝕,-46.72,⚪ 中性觀察,3.41,-30.87,-58.62,2026-03,N/A,99.3,0.12,6.178247964637462,匯僑設計,2025,N/A,293.96,-352.58,6754.TW,40.9000015259
⚠️ 獲利稀釋,47.96,❌ 暫避觀望,41.67,46.42,49.0,2026-03,19.80%,1617.45,14.9,47.15756283038116,台光電,2025,28.58%,401.75,-352.75,2383.TW,5085.0
📉 獲利侵蝕,142.59,❌ 暫避觀望,0.92,20.19,-197.83,2026-03,N/A,16.35,-0.9,18.0733951953211,安鈦克,2025,N/A,155.69,-353.52,6276.TWO,19.7000007629
📉 獲利侵蝕,-47.18,⚪ 中性觀察,4.69,-14.72,-66.84,2026-03,N/A,174.14999999999998,0.63,2.8423772609819125,峰源-KY,2025,N/A,286.97,-353.81000000000006,6807.TW,33.0
📉 獲利侵蝕,-12.83,⚪ 中性觀察,21.44,26.66,-36.27,2026-03,11.87%,780.75,4.28,5.312199807877041,京鼎,2025,23.90%,318.21,-354.47999999999996,3413.TW,276.5
📉 獲利侵蝕,-19.4,⚪ 中性觀察,1.87,-1.74,-48.65,2026-03,N/A,82.94999999999999,0.38,7.775768535262207,大汽電,2025,N/A,306.21,-354.85999999999996,8931.TWO,43.0
📉 獲利侵蝕,10.87,⚪ 中性觀察,1.56,-2.6,-58.82,2026-03,1.57%,41.1,0.29,14.653285228430656,合勤控,2025,30.58%,296.16,-354.98,3704.TW,40.1500015259
📉 獲利侵蝕,-3800.0,⚪ 數據不足,-1.95,-21.77,-117.65,2026-03,-13.38%,-88.5,-0.74,0.0,川寶,2025,26.86%,237.64,-355.28999999999996,1595.TWO,63.2999992371
⚠️ 獲利稀釋,-1.42,❌ 暫避觀望,2.08,50.12,216.67,2026-03,N/A,77.10000000000001,1.14,18.92996168322957,和椿,2025,N/A,572.52,-355.85,6215.TW,97.3000030518
