prev_year,symbol,om,prev_rev_yoy,status,rev_yoy,advice,pe,name,prev_eps,date,eps,expansion,price,prev_eps_yoy,eps_yoy,est_price,gm
2025,3501.TW,5.60%,-6.46,📉 獲利侵蝕,271.35,⚪ 中性觀察,5.116429396778784,維熹,3.0,2026-03,0.15,-360.24,39.5499992371,-50.98,-88.89,115.95,18.84%
2025,1537.TW,9.93%,-18.5,📉 獲利侵蝕,346.01,⚪ 中性觀察,5.840163934426229,廣隆,7.95,2026-03,2.11,-360.24,114.0,-32.28,-14.23,292.8,18.72%
2025,3004.TW,9.60%,15.8,📉 獲利侵蝕,356.78,⚪ 中性觀察,7.898172323759791,豐達科,5.85,2026-03,1.92,-360.29999999999995,121.0,-24.15,-3.52,229.8,24.39%
2025,1473.TW,-4.13%,-10.32,📉 獲利侵蝕,315.63,⚪ 中性觀察,6.836734823639456,台南,0.57,2026-03,0.69,-360.43,20.1000003815,-81.13,-44.8,44.1,13.69%
2025,3430.TWO,7.70%,16.19,⚠️ 獲利稀釋,384.64,⚪ 中性觀察,13.333333333333332,奇鈦科,3.15,2026-03,1.45,-360.71,106.0,-34.24,23.93,119.25,23.03%
2025,5243.TW,N/A,-7.74,⚠️ 獲利稀釋,408.08,⚪ 中性觀察,8.035087585447368,乙盛-KY,4.4,2026-03,1.47,-361.08,91.5999984741,30.95,47.0,171.0,N/A
2025,3050.TW,-1.07%,0.72,📉 獲利侵蝕,172.23,⚪ 數據不足,0.0,鈺德,0.04,2026-03,-0.07,-361.12,11.3000001907,-92.73,-188.89,-2.7,27.89%
2025,2449.TW,28.21%,30.08,📉 獲利侵蝕,315.93,⚪ 中性觀察,11.503856041131106,京元電子,9.01,2026-03,1.87,-362.65,268.5,41.67,-46.72,350.09999999999997,37.66%
2025,8162.TW,N/A,19.79,📉 獲利侵蝕,303.38,⚪ 中性觀察,14.926829454365855,微矽電子-創,1.57,2026-03,0.12,-363.38,61.2000007629,23.62,-60.0,61.49999999999999,N/A
2025,3167.TW,18.24%,95.35,⚠️ 獲利稀釋,572.88,❌ 暫避觀望,47.4216380182002,大量,8.13,2026-03,3.19,-364.06,938.0,474.47,208.82,296.70000000000005,42.12%
2025,3027.TW,N/A,4.18,🔄 轉虧為盈,280.38,⚪ 數據不足,0.0,盛達,-1.06,2026-03,0.05,-364.25,18.0499992371,-342.86,-83.87,-12.75,N/A
2025,3044.TW,17.08%,11.54,⚠️ 獲利稀釋,390.24,⚪ 中性觀察,9.889660809154066,健鼎,19.45,2026-03,5.61,-365.02,484.0,21.94,25.22,734.1,25.47%
2025,6153.TW,N/A,-25.69,⚠️ 獲利稀釋,409.13,⚪ 數據不足,0.0,嘉聯益,-4.38,2026-03,-0.56,-365.13,17.3999996185,0.46,44.0,-148.64999999999998,N/A
2025,2478.TW,12.13%,7.81,⚠️ 獲利稀釋,396.55,⚪ 中性觀察,14.0534262485482,大毅,3.45,2026-03,1.14,-368.14,121.0,8.95,28.41,129.14999999999998,24.27%
2025,6155.TW,N/A,10.87,📉 獲利侵蝕,311.46,❌ 暫避觀望,52.222223635092604,鈞寶,0.74,2026-03,0.18,-368.59999999999997,56.4000015259,-23.71,-57.14,16.2,N/A
2025,2108.TW,9.12%,-16.0,⚠️ 獲利稀釋,378.36,⚪ 中性觀察,14.08212541956522,南帝,0.83,2026-03,0.34,-368.68,29.1499996185,-27.19,9.68,31.049999999999997,25.29%
2025,1530.TW,N/A,0.45,🔄 轉虧為盈,474.55,⚪ 數據不足,0.0,亞崴,-2.45,2026-03,0.18,-369.19,28.5,-152.78,105.36,-137.25,N/A
2025,8936.TWO,N/A,20.29,⚠️ 獲利稀釋,403.64,⚪ 中性觀察,5.202492053385255,國統,4.08,2026-03,0.99,-369.86,50.0999984741,21.07,33.78,144.45,N/A
2025,3057.TW,-21.05%,1.86,🔄 轉虧為盈,273.28,⚪ 數據不足,0.0,喬鼎,-0.88,2026-03,0.02,-370.95,16.6000003815,46.34,-97.67,-14.55,29.42%
2025,5426.TWO,N/A,17.01,📉 獲利侵蝕,341.24,❌ 暫避觀望,18.91156410687075,振發,0.52,2026-03,0.28,-371.24,27.7999992371,-47.47,-30.0,22.05,N/A
2025,6924.TW,N/A,-3.92,⚠️ 獲利稀釋,442.71,⚪ 中性觀察,9.743788819875776,榮惠-KY創,5.68,2026-03,2.26,-371.5,125.5,-16.96,71.21,193.2,N/A
2025,6194.TWO,N/A,-2.95,📉 獲利侵蝕,305.92,⚪ 中性觀察,5.44789748393053,育富,2.19,2026-03,0.33,-372.25,29.7999992371,-47.23,-66.33,82.05000000000001,N/A
2025,2063.TWO,2.75%,-13.1,📉 獲利侵蝕,336.21,⚪ 中性觀察,5.975308830345679,世鎧,1.72,2026-03,0.33,-372.75,24.2000007629,-10.88,-36.54,60.75,17.29%
2025,2374.TW,8.17%,60.25,⚠️ 獲利稀釋,507.12,⚪ 中性觀察,12.481481764055555,佳能,2.44,2026-03,0.73,-373.78999999999996,67.4000015259,28.57,133.33,80.99999999999999,21.67%
2025,3206.TWO,4.13%,-13.21,📉 獲利侵蝕,315.88,⚪ 中性觀察,7.172131147540982,志豐,2.02,2026-03,0.26,-373.94,35.0,-50.73,-58.06,73.20000000000002,21.42%
2025,6474.TWO,N/A,-5.94,📉 獲利侵蝕,352.87,⚪ 中性觀察,3.9989178314826836,華豫寧,3.49,2026-03,0.9,-374.61,36.9500007629,19.85,-21.74,138.6,N/A
2025,1717.TW,3.94%,-7.93,⚠️ 獲利稀釋,398.73,❌ 暫避觀望,20.83573574979827,長興,1.41,2026-03,0.37,-375.40000000000003,72.3000030518,-9.62,23.33,52.050000000000004,21.29%
2025,2484.TW,6.31%,10.07,⚠️ 獲利稀釋,412.92,❌ 暫避觀望,50.36496350364963,希華,0.65,2026-03,0.33,-375.42,69.0,-34.34,37.5,20.55,21.81%
2025,8039.TW,N/A,6.75,⚠️ 獲利稀釋,478.88,❌ 暫避觀望,65.44444444444444,台虹,2.07,2026-03,0.65,-375.75,294.5,-11.69,103.13,67.5,N/A
2025,3026.TW,5.81%,5.01,⚠️ 獲利稀釋,446.0,❌ 暫避觀望,43.279258400927006,禾伸堂,6.58,2026-03,2.86,-375.76,747.0,12.1,70.24,258.9,17.62%
2025,3483.TWO,2.40%,0.02,⚠️ 獲利稀釋,559.82,⚪ 中性觀察,9.144196951934347,力致,3.74,2026-03,0.17,-376.49,78.0,-53.89,183.33,127.95000000000002,18.01%
2025,6835.TW,N/A,-2.38,📉 獲利侵蝕,283.66,⚪ 中性觀察,13.14345975464135,圓裕,0.97,2026-03,0.05,-378.04,31.1499996185,-76.35,-94.38,35.550000000000004,N/A
2025,5288.TW,N/A,-6.57,📉 獲利侵蝕,374.33,⚪ 中性觀察,6.2416107382550345,豐祥-KY,12.25,2026-03,3.59,-379.13,186.0,-27.39,-4.8,446.99999999999994,N/A
2025,8038.TWO,N/A,237.84,⚠️ 獲利稀釋,612.53,⚪ 中性觀察,14.832535885167461,長園科,0.92,2026-03,0.24,-379.19999999999993,31.0,160.13,233.33,31.350000000000005,N/A
2025,8249.TW,N/A,-11.42,📉 獲利侵蝕,316.24,⚪ 中性觀察,3.8667315175097277,菱光,4.03,2026-03,0.37,-379.2,39.75,15.99,-62.96,154.2,N/A
2025,6753.TW,N/A,2.49,⚠️ 獲利稀釋,461.95,⚪ 中性觀察,9.346768589298124,龍德造船,5.98,2026-03,2.7,-379.52,134.5,-6.72,82.43,215.85000000000002,N/A
2025,2206.TW,4.93%,-4.56,📉 獲利侵蝕,368.25,⚪ 中性觀察,4.301147924571235,三陽工業,5.78,2026-03,1.37,-380.01,63.7000007629,-3.34,-11.76,222.15,18.31%
2025,2115.TW,6.19%,-4.72,📉 獲利侵蝕,326.78,⚪ 中性觀察,5.20787729477024,六暉-KY,1.58,2026-03,0.27,-380.22999999999996,23.7999992371,-22.93,-53.45,68.55000000000001,18.21%
2025,8349.TWO,N/A,-12.83,⚠️ 獲利稀釋,382.05,⚪ 中性觀察,8.869862665319634,�矬�,1.93,2026-03,0.61,-380.58,38.8499984741,-53.88,1.47,65.7,N/A
2025,9910.TW,N/A,-4.54,📉 獲利侵蝕,339.61,⚪ 中性觀察,6.342756453339223,豐泰,5.1,2026-03,0.68,-380.99,71.8000030518,-14.14,-41.38,169.8,N/A
2025,3444.TWO,4.42%,10.54,📉 獲利侵蝕,335.22,❌ 暫避觀望,15.360443340868763,利機,2.15,2026-03,0.41,-383.32000000000005,83.0999984741,-10.04,-48.1,81.15,18.10%
2025,4720.TW,3.03%,-2.31,📉 獲利侵蝕,344.48,⚪ 中性觀察,10.277777777777777,德淵,0.74,2026-03,0.2,-383.87,18.5,-47.52,-39.39,27.0,23.02%
2025,8927.TWO,N/A,-14.5,⚠️ 獲利稀釋,734.16,❌ 暫避觀望,26.52777830763889,北基,0.35,2026-03,0.18,-384.15999999999997,19.1000003815,-72.09,350.0,10.799999999999999,N/A
2025,6708.TWO,N/A,42.33,📉 獲利侵蝕,62.97,❌ 暫避觀望,271.42857142857144,天擎,0.25,2026-03,-0.2,-385.19000000000005,38.0,180.65,-322.22,2.0999999999999996,N/A
2025,2609.TW,-1.94%,-26.56,📉 獲利侵蝕,304.43,⚪ 中性觀察,4.751243717835821,陽明,4.9,2026-03,0.41,-386.04,57.2999992371,-73.34,-81.61,180.9,5.67%
2025,3015.TW,-0.45%,12.58,⚠️ 獲利稀釋,471.2,⚪ 中性觀察,12.446556181923992,全漢,1.86,2026-03,0.37,-386.2,52.4000015259,-13.89,85.0,63.15,17.44%
2025,2491.TW,-66.51%,-10.43,⚠️ 獲利稀釋,559.52,❌ 暫避觀望,18.62385251105505,吉祥全,1.43,2026-03,0.85,-386.24,40.5999984741,457.5,173.28,32.699999999999996,43.42%
2025,6982.TWO,N/A,0.3,📉 獲利侵蝕,299.04,❌ 暫避觀望,28.404907507423317,大井泵浦,0.06,2026-03,0.1,-386.54,46.2999992371,-97.61,-87.5,24.45,N/A
2025,3609.TWO,-11.23%,70.72,📉 獲利侵蝕,371.35,⚪ 中性觀察,1.8202978805493482,三一東林,6.42,2026-03,-1.05,-389.33000000000004,19.5499992371,248.27,-17.98,161.1,8.05%
2025,3380.TW,1.17%,4.75,🔄 轉虧為盈,540.0,⚪ 數據不足,0.0,明泰,-0.36,2026-03,0.1,-390.0,29.8999996185,-190.0,150.0,-15.3,18.44%
2025,3045.TW,10.58%,-0.31,⚠️ 獲利稀釋,403.57,⚪ 中性觀察,9.89103101424979,台灣大,4.77,2026-03,1.37,-390.3,118.0,4.58,13.27,178.95,19.71%
2025,2065.TWO,N/A,-10.76,⚠️ 獲利稀釋,404.06,❌ 暫避觀望,18.241205646783918,世豐,1.12,2026-03,0.92,-390.48,36.2999992371,-67.92,13.58,29.85,N/A
2025,7743.TWO,N/A,6.19,📉 獲利侵蝕,332.87,❌ 暫避觀望,17.804877738617886,金利食安,0.57,2026-03,0.05,-391.2,21.8999996185,-69.73,-58.33,18.45,N/A
2025,4729.TWO,N/A,8.46,📉 獲利侵蝕,327.76,❌ 暫避觀望,48.947369425,熒茂,0.16,2026-03,0.04,-391.4,18.6000003815,-60.0,-63.64,5.7,N/A
2025,3402.TWO,N/A,-4.4,📉 獲利侵蝕,381.69,⚪ 中性觀察,6.443976854287217,漢科,7.5,2026-03,1.56,-391.52,122.5,10.62,-9.83,285.15000000000003,N/A
2025,4979.TWO,N/A,27.06,⚠️ 獲利稀釋,398.1,❌ 暫避觀望,46.64610639938319,華星光,5.43,2026-03,1.62,-392.18,605.0,43.01,5.92,194.54999999999998,N/A
2025,2457.TW,-6.90%,-10.11,📉 獲利侵蝕,389.42,⚪ 數據不足,0.0,飛宏,-1.48,2026-03,-0.34,-392.45,22.5499992371,-410.42,-3.03,-58.35,21.21%
2025,4535.TWO,N/A,-13.43,📉 獲利侵蝕,342.65,⚪ 中性觀察,9.377104505555554,至興,1.3,2026-03,0.29,-392.65,27.8500003815,-46.94,-50.0,44.550000000000004,N/A
2025,3597.TWO,8.41%,16.57,📉 獲利侵蝕,337.41,❌ 暫避觀望,61.62790697674418,映興,0.34,2026-03,0.08,-392.97,26.5,-74.05,-55.56,6.450000000000001,25.04%
2025,3605.TW,5.06%,11.14,📉 獲利侵蝕,343.32,⚪ 中性觀察,11.731315042573321,宏致,4.35,2026-03,0.67,-393.32,124.0,74.89,-50.0,158.55,26.65%
2025,2939.TW,-46.94%,-0.82,⚠️ 獲利稀釋,408.48,⚪ 數據不足,0.0,永邑-KY,-3.68,2026-03,-0.3,-394.19,20.0,-24.32,14.29,-148.5,8.14%
2025,8024.TWO,N/A,-31.37,📉 獲利侵蝕,394.41,⚪ 數據不足,0.0,佑華,-2.55,2026-03,-0.55,-394.41,13.0500001907,-121.74,0.0,-97.19999999999999,N/A
2025,4113.TWO,-47.25%,-89.32,🌑 雙重衰退,-71.35,⚪ 數據不足,0.0,聯上,-0.43,2026-03,-0.22,-395.32000000000005,15.8000001907,-112.91,-466.67,-12.0,37.85%
2025,6768.TW,N/A,10.46,📉 獲利侵蝕,340.44,⚪ 中性觀察,3.588732437346479,志強-KY,6.77,2026-03,1.2,-395.65999999999997,63.7000007629,-17.06,-55.22,266.25,N/A
2025,6294.TWO,N/A,-7.81,📉 獲利侵蝕,208.18,⚪ 中性觀察,3.769633407997382,智基,2.78,2026-03,-0.07,-395.68,28.7999992371,55.31,-187.5,114.60000000000001,N/A
2025,6890.TW,N/A,5.05,📉 獲利侵蝕,316.5,⚪ 中性觀察,5.391014975041597,來億-KY,13.02,2026-03,0.75,-396.01,162.0,-14.96,-79.51,450.75,N/A
2025,6235.TW,N/A,13.71,📉 獲利侵蝕,344.45,⚪ 中性觀察,5.303867614074586,華孚,2.9,2026-03,0.3,-396.06,38.4000015259,-2.36,-51.61,108.60000000000001,N/A
2025,4430.TWO,N/A,-2.42,🔄 轉虧為盈,374.82,⚪ 數據不足,0.0,耀億,-0.19,2026-03,0.24,-397.4,17.3999996185,67.24,-22.58,-9.9,N/A
2025,8086.TWO,N/A,-7.61,⚠️ 獲利稀釋,657.4,⚪ 中性觀察,14.066496163682864,宏捷科,3.36,2026-03,1.51,-397.88,110.0,26.79,259.52,117.30000000000001,N/A
2025,3189.TW,8.52%,28.87,⚠️ 獲利稀釋,471.97,❌ 暫避觀望,98.40098400984012,景碩,3.51,2026-03,1.17,-398.64000000000004,800.0,3072.73,73.33,121.94999999999999,22.14%
2025,1709.TW,8.28%,-12.57,⚠️ 獲利稀釋,438.93,⚪ 數據不足,0.0,和益,1.23,2026-03,0.55,-398.93,0.0,-20.13,40.0,0.0,17.58%
2025,8210.TW,N/A,51.55,⚠️ 獲利稀釋,492.63,⚪ 中性觀察,12.486233480176212,勤誠,29.06,2026-03,10.73,-399.15999999999997,907.0,77.66,93.47,1089.6,N/A
2025,4950.TWO,N/A,191.86,🔄 轉虧為盈,586.98,⚪ 數據不足,0.0,金耘國際,-0.36,2026-03,0.2,-400.02,15.8500003815,23.4,186.96,-11.850000000000001,N/A
2025,6854.TW,N/A,-23.56,📉 獲利侵蝕,14.56,⚪ 數據不足,0.0,錼創科技-KY創,-1.02,2026-03,-2.14,-400.92,91.0,-276.79,-386.36,-149.25000000000003,N/A
2025,4402.TWO,-80.56%,28.81,📉 獲利侵蝕,334.65,⚪ 數據不足,0.0,郡都開發,-0.13,2026-03,-0.05,-401.32,14.25,-44.44,-66.67,-5.3999999999999995,15.04%
2025,3037.TW,6.82%,13.75,⚠️ 獲利稀釋,830.09,❌ 暫避觀望,92.26305609284333,欣興,4.38,2026-03,3.28,-401.76000000000005,954.0,18.07,428.33,155.1,15.77%
2025,5276.TWO,N/A,3.13,⚠️ 獲利稀釋,474.91,⚪ 中性觀察,5.408805271352202,達輝-KY,1.14,2026-03,0.57,-402.18,17.2000007629,54.05,72.73,47.699999999999996,N/A
2025,2611.TW,5.53%,-2.19,⚠️ 獲利稀釋,557.65,❌ 暫避觀望,16.666666666666668,志信,0.52,2026-03,0.28,-402.75,14.0,-68.29,154.9,12.6,37.12%
2025,5488.TWO,N/A,-8.11,⚠️ 獲利稀釋,752.81,❌ 暫避觀望,26.704545454545453,松普,0.11,2026-03,0.09,-402.80999999999995,11.75,1000.0,350.0,6.6,N/A
2025,3003.TW,6.05%,-3.28,⚠️ 獲利稀釋,407.81,❌ 暫避觀望,30.572917064010415,健和興,0.99,2026-03,0.47,-403.37,58.7000007629,-74.48,4.44,28.799999999999997,21.28%
2025,4566.TW,3.55%,3.73,📉 獲利侵蝕,349.69,❌ 暫避觀望,27.26086989691304,時碩工業,1.36,2026-03,0.37,-403.44,62.7000007629,-41.88,-53.75,34.50000000000001,22.67%
2025,6803.TWO,N/A,13.2,⚠️ 獲利稀釋,403.93,⚪ 數據不足,0.0,崑鼎,18.44,2026-03,4.54,-403.49,0.0,5.99,0.44,0.0,N/A
2025,6133.TW,N/A,17.93,⚠️ 獲利稀釋,412.13,❌ 暫避觀望,18.560606060606062,金橋,0.72,2026-03,0.13,-403.8,24.5,10.77,8.33,19.799999999999997,N/A
2025,6884.TWO,N/A,1.55,📉 獲利侵蝕,404.41,⚪ 中性觀察,6.313025049810925,海柏特,2.05,2026-03,0.42,-404.41,30.0499992371,-10.78,0.0,71.39999999999999,N/A
2025,4907.TWO,N/A,-72.18,⚠️ 獲利稀釋,1224.69,⚪ 中性觀察,7.588532883642496,富宇,1.23,2026-03,2.76,-404.69000000000005,45.0,-79.5,820.0,88.94999999999999,N/A
2025,1735.TW,1.24%,-12.95,⚠️ 獲利稀釋,423.58,❌ 暫避觀望,17.118644714322034,日勝化,0.78,2026-03,0.2,-405.93,20.2000007629,-19.59,17.65,17.7,19.87%
2025,6667.TWO,N/A,75.17,⚠️ 獲利稀釋,414.73,⚪ 中性觀察,7.327080890973037,信紘科,13.77,2026-03,3.63,-406.05,250.0,39.39,8.68,511.79999999999995,N/A
2025,4743.TWO,-478.52%,9.49,⚠️ 獲利稀釋,414.88,⚪ 數據不足,0.0,合一,-2.18,2026-03,-0.31,-406.06,46.9500007629,10.29,8.82,-100.49999999999999,41.13%
2025,6176.TW,N/A,-5.52,📉 獲利侵蝕,404.8,⚪ 中性觀察,3.9233418808828593,瑞儀,9.4,2026-03,2.29,-407.8,91.0999984741,-40.24,-3.0,348.3,N/A
2025,9950.TWO,N/A,-17.71,📉 獲利侵蝕,286.39,⚪ 數據不足,0.0,萬國通,-0.27,2026-03,-0.03,-407.82,10.3999996185,-126.47,-121.43,-15.9,N/A
2025,1776.TW,10.88%,-15.76,⚠️ 獲利稀釋,558.67,❌ 暫避觀望,24.29577464788732,展宇,0.28,2026-03,0.35,-408.66999999999996,17.25,-64.1,150.0,10.65,22.50%
2025,2235.TWO,1.41%,-6.01,📉 獲利侵蝕,360.59,⚪ 中性觀察,14.206349408201056,謚源,0.95,2026-03,0.27,-408.66999999999996,26.8500003815,-64.42,-48.08,28.35,16.15%
2025,4441.TW,9.90%,28.28,⚠️ 獲利稀釋,410.79,⚪ 數據不足,0.0,振大環球,14.79,2026-03,4.81,-408.67,0.0,-11.39,2.12,0.0,24.81%
2025,3443.TW,10.13%,36.32,⚠️ 獲利稀釋,480.34,❌ 暫避觀望,81.75582990397804,創意,28.13,2026-03,12.28,-409.07,5960.0,9.24,71.27,1093.5,19.04%
2025,2208.TW,7.19%,50.27,🔄 轉虧為盈,520.84,⚪ 數據不足,0.0,台船,-1.77,2026-03,0.07,-410.07000000000005,18.7999992371,18.81,110.77,-84.29999999999998,11.98%
2025,6548.TWO,N/A,12.02,⚠️ 獲利稀釋,421.47,❌ 暫避觀望,18.481674993219897,長科*,1.63,2026-03,0.51,-410.11,70.5999984741,-20.6,11.36,57.3,N/A
2025,7718.TWO,N/A,1.44,⚠️ 獲利稀釋,471.19,⚪ 中性觀察,5.634824482962515,友鋮,3.75,2026-03,1.5,-410.32,46.5999984741,-40.13,60.87,124.05,N/A
2025,4912.TW,9.53%,10.44,⚠️ 獲利稀釋,426.7,⚪ 中性觀察,12.917737789203084,聯德控股-KY,1.98,2026-03,1.35,-410.77,100.5,-70.28,15.93,116.7,22.10%
2025,4119.TW,12.04%,-11.81,📉 獲利侵蝕,374.73,❌ 暫避觀望,25.619047255761906,旭富,0.9,2026-03,0.17,-411.77000000000004,53.7999992371,-79.87,-37.04,31.5,28.02%
2025,1809.TW,1.74%,3.41,📉 獲利侵蝕,413.58,❌ 暫避觀望,86.59090562295455,中釉,0.19,2026-03,0.05,-413.58,38.0999984741,-42.42,0.0,6.6,21.38%
2025,6414.TW,N/A,-2.8,📉 獲利侵蝕,400.46,⚪ 中性觀察,6.7662407773978765,樺漢,23.26,2026-03,5.15,-414.90999999999997,376.0,10.59,-14.45,833.55,N/A
2025,2427.TW,3.22%,33.95,📉 獲利侵蝕,368.77,⚪ 中性觀察,5.848806163687002,三商電,1.53,2026-03,0.28,-415.94,22.0499992371,6.99,-47.17,56.55,16.95%
2025,9931.TW,N/A,-19.51,📉 獲利侵蝕,406.89,⚪ 中性觀察,5.627062454471947,欣高,2.45,2026-03,0.69,-416.09999999999997,34.0999984741,-14.34,-9.21,90.9,N/A
2025,2301.TW,10.49%,21.11,⚠️ 獲利稀釋,427.96,❌ 暫避觀望,18.040917544947305,光寶科,6.64,2026-03,1.66,-417.82,291.0,28.09,10.14,241.95,21.72%
2025,6831.TW,N/A,84.7,⚠️ 獲利稀釋,617.94,❌ 暫避觀望,59.63791267305644,邁科,4.94,2026-03,0.66,-417.94000000000005,560.0,151.41,200.0,140.85000000000002,N/A
2025,3338.TW,4.40%,-3.54,📉 獲利侵蝕,361.34,⚪ 中性觀察,14.826086293086954,泰碩,1.8,2026-03,0.27,-418.01,68.1999969482,-40.47,-56.67,69.00000000000001,21.43%
2025,6441.TWO,N/A,-56.46,📉 獲利侵蝕,311.42,⚪ 數據不足,0.0,廣錠,-5.16,2026-03,-1.36,-420.65000000000003,25.3999996185,-94.72,-109.23,-198.90000000000003,N/A
2025,4923.TWO,-11.28%,10.31,🔄 轉虧為盈,527.37,⚪ 數據不足,0.0,力士,-5.26,2026-03,0.1,-421.78,55.0,-124.23,105.59,-207.6,25.62%
2025,6147.TWO,N/A,5.49,📉 獲利侵蝕,387.41,❌ 暫避觀望,22.175980975029727,頎邦,3.74,2026-03,0.59,-421.85,186.5,-32.79,-34.44,126.15,N/A
2025,9933.TW,N/A,-23.41,⚠️ 獲利稀釋,589.15,❌ 暫避觀望,26.4189178879054,中鼎,1.91,2026-03,1.0,-423.15,39.0999984741,-20.92,166.0,22.200000000000003,N/A
2025,3558.TWO,0.40%,25.46,📉 獲利侵蝕,328.63,⚪ 中性觀察,8.796296296296298,神準,5.2,2026-03,0.1,-424.75,123.5,27.76,-96.12,210.6,14.36%
2025,8928.TWO,N/A,7.97,📉 獲利侵蝕,370.49,⚪ 中性觀察,11.333332970047618,鉅明,1.42,2026-03,0.66,-426.49,23.7999992371,-48.36,-56.0,31.5,N/A
2025,6629.TWO,N/A,7.66,⚠️ 獲利稀釋,460.73,⚪ 中性觀察,6.740506329113924,泰金-KY,6.46,2026-03,3.58,-427.64,106.5,-40.72,33.09,237.0,N/A
2025,1324.TW,-7.81%,-7.7,⚠️ 獲利稀釋,453.18,⚪ 數據不足,0.0,地球,-0.82,2026-03,-0.06,-428.18,10.0,-1011.11,25.0,-31.050000000000004,11.27%
2025,3552.TWO,0.28%,-0.85,📉 獲利侵蝕,339.45,❌ 暫避觀望,34.274193548387096,同致,0.67,2026-03,0.01,-428.34,42.5,-56.49,-88.89,18.6,19.47%
2025,6244.TWO,N/A,-5.05,📉 獲利侵蝕,399.05,❌ 暫避觀望,31.666665607083335,茂迪,0.14,2026-03,0.12,-428.46000000000004,22.7999992371,-77.05,-29.41,10.799999999999999,N/A
2025,3171.TWO,7.94%,32.43,⚠️ 獲利稀釋,517.89,⚪ 中性觀察,5.794392523364486,炎洲流通,4.3,2026-03,1.44,-429.73,62.0,36.94,88.16,160.5,25.09%
2025,4764.TW,7.74%,5.46,⚠️ 獲利稀釋,608.46,❌ 暫避觀望,67.23076923076923,雙鍵,1.22,2026-03,1.03,-430.08000000000004,218.5,377.27,178.38,48.75,23.49%
2025,2465.TW,2.26%,5.42,⚠️ 獲利稀釋,809.72,❌ 暫避觀望,44.24657603922374,麗臺,0.43,2026-03,1.15,-430.55,96.9000015259,107.41,379.17,32.85,10.44%
2025,7703.TWO,N/A,31.42,📉 獲利侵蝕,386.1,⚪ 中性觀察,9.372071227741332,銳澤,8.72,2026-03,1.08,-431.0,200.0,27.67,-44.9,320.1,N/A
2025,3467.TWO,0.61%,-0.57,⚠️ 獲利稀釋,489.0,❌ 暫避觀望,33.09677370135484,台灣精材,0.58,2026-03,0.3,-431.11,51.2999992371,-44.12,57.89,23.249999999999996,19.12%
2025,4530.TWO,27.02%,455.57,🏰 高護城河,246.43,⚪ 數據不足,0.0,宏易,0.34,2026-03,-0.2,-432.14,25.9500007629,126.0,-185.71,-4.199999999999999,52.20%
2025,6834.TW,N/A,12.86,⚠️ 獲利稀釋,464.7,❌ 暫避觀望,99.69696661434342,天二科技,0.5,2026-03,0.45,-432.34999999999997,98.6999969482,-21.88,32.35,14.85,N/A
2025,9940.TW,N/A,-10.36,⚠️ 獲利稀釋,516.23,❌ 暫避觀望,38.20754716981132,信義,0.28,2026-03,0.22,-432.90000000000003,20.25,-88.43,83.33,7.95,N/A
2025,6412.TW,N/A,-7.33,📉 獲利侵蝕,433.32,⚪ 中性觀察,6.019338996631748,群電,5.2,2026-03,1.01,-433.32,74.6999969482,-37.65,0.0,186.15,N/A
2025,1460.TW,1.12%,-9.38,🔄 轉虧為盈,373.47,⚪ 數據不足,0.0,宏遠,-0.27,2026-03,0.02,-433.47,6.5500001907,35.0,-60.0,-10.350000000000001,16.50%
2025,6462.TWO,N/A,11.11,📉 獲利侵蝕,429.03,⚪ 數據不足,0.0,神盾,-17.51,2026-03,-2.7,-434.09,99.3000030518,-56.06,-5.06,-587.7,N/A
2025,1101.TW,3.76%,-3.11,🔄 轉虧為盈,462.77,⚪ 數據不足,0.0,台泥,-1.6,2026-03,0.1,-434.2,24.2999992371,-203.45,28.57,-40.650000000000006,18.49%
2025,6143.TWO,N/A,15.03,⚠️ 獲利稀釋,458.37,⚪ 中性觀察,6.381529375609387,振曜,6.46,2026-03,1.41,-435.76,84.3000030518,-10.28,22.61,198.15,N/A
2025,6762.TWO,N/A,19.58,📉 獲利侵蝕,246.42,❌ 暫避觀望,123.52941176470587,達亞,0.67,2026-03,-0.38,-436.9,168.0,-64.17,-190.48,20.400000000000002,N/A
2025,6186.TWO,N/A,3.72,📉 獲利侵蝕,438.27,⚪ 中性觀察,1.3203463203463204,新潤,7.81,2026-03,2.09,-438.27,30.5,38.72,0.0,346.49999999999994,N/A
2025,9945.TW,N/A,23.56,📉 獲利侵蝕,418.62,⚪ 中性觀察,3.009656570504292,潤泰新,3.93,2026-03,0.99,-438.79,28.0499992371,-35.22,-20.17,139.8,N/A
2025,2385.TW,6.72%,-5.73,📉 獲利侵蝕,430.95,⚪ 中性觀察,4.357703428335398,群光,9.05,2026-03,2.0,-439.52,105.5,-27.23,-8.57,363.15000000000003,16.76%
2025,8917.TWO,N/A,11.76,⚠️ 獲利稀釋,459.52,⚪ 中性觀察,9.24956369982548,欣泰,2.23,2026-03,0.62,-444.71,53.0,-5.51,14.81,85.95,N/A
2025,6218.TWO,N/A,4.45,🔄 轉虧為盈,685.01,⚪ 數據不足,0.0,豪勉,-1.15,2026-03,0.35,-445.01,46.7000007629,31.55,240.0,-28.649999999999995,N/A
2025,1215.TW,12.03%,1.7,📉 獲利侵蝕,400.2,⚪ 中性觀察,4.482477587612062,卜蜂,10.39,2026-03,1.26,-447.26,110.0,58.63,-47.06,368.09999999999997,20.24%
