prev_eps_yoy,symbol,advice,prev_eps,prev_year,price,est_price,rev_yoy,gm,eps_yoy,date,pe,om,expansion,prev_rev_yoy,name,status,eps
-128.57,1449.TW,❌ 暫避觀望,-0.28,2025,12.9499998093,0.5999999999999993,-7.88,0.84%,-87.21,2025-12,323.7499952325004,-27.07%,-79.33,-18.87,佳和,🔄 轉虧為盈,0.12
-131.03,6735.TWO,⚪ 數據不足,-0.54,2025,121.5,-10.649999999999999,-4.81,N/A,-84.51,2025-12,0.0,N/A,-79.7,-23.64,美達科技,🔄 轉虧為盈,0.33
-97.71,8182.TWO,❌ 暫避觀望,0.04,2025,37.0,10.649999999999999,-2.15,N/A,-81.97,2025-12,52.11267605633803,N/A,-79.82,-3.51,加高,🌑 雙重衰退,0.44
-672.73,6451.TW,⚪ 數據不足,-0.64,2025,431.0,-46.050000000000004,45.18,N/A,-35.0,2025-12,0.0,N/A,-80.18,56.34,訊芯-KY,🔄 轉虧為盈,0.26
40.9,8422.TW,⚪ 中性觀察,10.47,2025,27.75,355.95,-7.53,N/A,-87.79,2025-12,1.1694058154235145,N/A,-80.26,-2.24,可寧衛*,🌑 雙重衰退,1.29
-45.51,4912.TW,⚪ 中性觀察,2.73,2025,81.6999969482,113.39999999999999,10.44,22.10%,-70.28,2025-12,10.806877903201059,9.53%,-80.72,2.6,聯德控股-KY,📉 獲利侵蝕,1.98
-140.91,4906.TW,⚪ 數據不足,-0.45,2025,34.2999992371,-20.55,-35.66,14.16%,-116.56,2025-12,0.0,-1.55%,-80.9,-33.96,正文,🌑 雙重衰退,-0.25
-394.25,2338.TW,⚪ 數據不足,-3.56,2025,47.0,-190.34999999999997,-20.15,5.40%,-101.09,2025-12,0.0,-14.81%,-80.94,-17.29,光罩,🌑 雙重衰退,-4.88
-90.83,6432.TWO,❌ 暫避觀望,0.11,2025,38.8499984741,9.899999999999999,10.3,N/A,-71.34,2025-12,58.86363405166667,N/A,-81.64,10.79,今展科,📉 獲利侵蝕,0.48
31.58,6113.TWO,⚪ 數據不足,-0.13,2025,22.5,-5.1000000000000005,-10.01,N/A,-92.31,2025-12,0.0,N/A,-82.3,-14.19,亞矽,🌑 雙重衰退,-0.25
-73.56,1522.TW,⚪ 中性觀察,1.17,2025,30.9500007629,65.7,21.35,15.03%,-61.33,2025-12,7.066210219840183,0.14%,-82.68,6.94,堤維西,📉 獲利侵蝕,1.72
-182.86,3717.TW,⚪ 數據不足,-0.29,2025,19.5,0.0,3.55,19.34%,-80.0,2025-12,0.0,7.12%,-83.55,0.43,聯嘉投控,🔄 轉虧為盈,0.08
-25.0,6921.TW,⚪ 數據不足,0.21,2025,91.5,0.0,28.45,N/A,-55.26,2025-12,0.0,N/A,-83.71,51.06,嘉雨思-創,📉 獲利侵蝕,0.35
-4.23,6762.TWO,❌ 暫避觀望,0.68,2025,143.5,32.400000000000006,19.58,N/A,-64.17,2025-12,66.43518518518518,N/A,-83.75,32.38,達亞,📉 獲利侵蝕,0.67
-51.97,6158.TWO,⚪ 中性觀察,0.62,2025,19.25,19.95,-6.07,N/A,-91.2,2025-12,14.473684210526317,N/A,-85.13,-6.12,禾昌,🌑 雙重衰退,0.11
-76.74,1611.TW,❌ 暫避觀望,0.1,2025,11.9499998093,3.4499999999999997,-8.17,37.93%,-94.0,2025-12,51.95652091,11.05%,-85.83,-5.31,中電,🌑 雙重衰退,0.03
-43.75,3543.TW,⚪ 數據不足,-1.16,2025,41.2000007629,-55.95,1.1,5.62%,-84.96,2025-12,0.0,-16.08%,-86.05999999999999,2.18,州巧,📉 獲利侵蝕,-2.24
-59.52,6612.TWO,❌ 暫避觀望,0.7,2025,68.0,54.150000000000006,31.54,N/A,-54.81,2025-12,18.836565096952906,N/A,-86.35,37.74,奈米醫材,📉 獲利侵蝕,1.09
-93.18,1727.TW,❌ 暫避觀望,0.03,2025,81.5,0.44999999999999996,-5.46,11.85%,-92.0,2025-12,2716.666666666667,-0.08%,-86.54,-6.15,中華化,🌑 雙重衰退,0.04
-154.37,3714.TW,⚪ 數據不足,-2.62,2025,74.0999984741,-130.50000000000003,-9.04,-2.65%,-95.74,2025-12,0.0,-25.24%,-86.69999999999999,-10.09,富采,🌑 雙重衰退,-3.69
-110.98,3016.TW,⚪ 數據不足,-0.09,2025,89.6999969482,-2.25,-5.25,11.81%,-92.39,2025-12,0.0,4.89%,-87.14,-9.76,嘉晶,🔄 轉虧為盈,0.07
-13.64,3713.TWO,⚪ 數據不足,-0.55,2025,14.8500003815,-27.9,-8.18,0.24%,-96.23,2025-12,0.0,-22.36%,-88.05000000000001,-14.16,新晶投控,🌑 雙重衰退,-1.13
7.31,3169.TWO,⚪ 中性觀察,3.67,2025,103.0,138.45000000000002,73.94,54.20%,-14.16,2026-03,11.159263271939327,26.68%,-88.1,9.02,亞信,🏰 高護城河,0.97
-63.16,3685.TWO,⚪ 數據不足,-0.62,2025,31.7000007629,-36.9,-4.04,22.32%,-92.45,2025-12,0.0,6.52%,-88.41,-11.44,元創精密,🌑 雙重衰退,-1.02
-80.0,3490.TWO,⚪ 數據不足,0.43,2025,30.5,-2.850000000000001,-8.56,19.24%,-96.99,2025-12,0.0,-16.80%,-88.42999999999999,-4.45,單井,🌑 雙重衰退,0.05
-87.62,1220.TW,❌ 暫避觀望,0.13,2025,12.5,2.0816681711721685e-16,-4.37,8.16%,-93.16,2025-12,9.007199254740992e+17,-0.43%,-88.78999999999999,-0.15,台榮,🌑 雙重衰退,0.08
-630.0,4534.TWO,⚪ 數據不足,-0.53,2025,24.4500007629,-18.3,-2.4,15.20%,-91.3,2025-12,0.0,-3.10%,-88.89999999999999,-3.65,慶騰,🔄 轉虧為盈,0.01
-94.5,2106.TW,❌ 暫避觀望,0.06,2025,17.25,3.6,-0.7,20.30%,-90.0,2025-12,71.875,1.48%,-89.3,-1.02,建大,🌑 雙重衰退,0.13
-117.59,6582.TW,⚪ 數據不足,-0.19,2025,30.8500003815,-23.249999999999996,-51.86,N/A,-141.41,2025-12,0.0,N/A,-89.55,-44.17,申豐,🌑 雙重衰退,-0.41
-103.09,8024.TWO,⚪ 數據不足,-1.97,2025,12.6999998093,-97.19999999999999,-31.37,N/A,-121.74,2025-12,0.0,N/A,-90.36999999999999,-30.69,佑華,🌑 雙重衰退,-2.55
-84.21,3597.TWO,❌ 暫避觀望,0.12,2025,24.3999996185,7.95,16.57,25.04%,-74.05,2025-12,46.037735129245284,8.41%,-90.62,27.0,映興,📉 獲利侵蝕,0.34
-4.35,4806.TWO,⚪ 數據不足,-0.24,2025,10.3000001907,-12.600000000000001,20.96,46.90%,-70.0,2025-12,0.0,-39.20%,-90.96000000000001,46.84,桂田文創,📉 獲利侵蝕,-0.34
-148.8,6680.TWO,⚪ 數據不足,-1.03,2025,52.7000007629,-36.449999999999996,-15.41,N/A,-106.78,2025-12,0.0,N/A,-91.37,-20.75,鑫創電子,🌑 雙重衰退,-0.29
-136.75,8354.TWO,⚪ 數據不足,-0.43,2025,15.8500003815,-21.45,0.63,N/A,-91.14,2025-12,0.0,N/A,-91.77,-0.47,冠好,🔄 轉虧為盈,0.14
-34.95,3035.TW,❌ 暫避觀望,2.01,2025,168.0,113.7,62.61,42.16%,-29.75,2025-12,22.163588390501317,2.86%,-92.36,87.19,智原,📉 獲利侵蝕,2.81
-128.23,5015.TWO,⚪ 數據不足,-0.35,2025,23.7000007629,-10.2,-4.99,N/A,-97.61,2025-12,0.0,N/A,-92.62,3.65,華祺,🔄 轉虧為盈,0.06
-107.04,3594.TWO,⚪ 數據不足,-0.05,2025,52.0999984741,-2.6999999999999993,29.3,41.27%,-63.43,2025-12,0.0,10.21%,-92.73,40.54,磐儀,🔄 轉虧為盈,0.49
-650.0,1906.TW,⚪ 數據不足,-0.15,2025,11.25,-7.95,-3.11,12.71%,-96.0,2025-12,0.0,7.26%,-92.89,-6.91,寶隆,🔄 轉虧為盈,0.01
-96.54,6180.TWO,❌ 暫避觀望,0.44,2025,39.2999992371,6.149999999999999,-19.95,N/A,-112.99,2025-12,95.85365667585368,N/A,-93.03999999999999,-21.78,橘子,🌑 雙重衰退,-1.53
-181.25,2035.TWO,⚪ 數據不足,-3.6,2025,28.2999992371,-181.2,-21.22,-14.72%,-114.55,2025-12,0.0,-18.44%,-93.33,-14.97,唐榮,🌑 雙重衰退,-4.72
-96.92,3050.TW,⚪ 數據不足,0.02,2025,12.25,-0.30000000000000027,0.72,27.89%,-92.73,2025-12,0.0,-1.07%,-93.45,-0.77,鈺德,📉 獲利侵蝕,0.04
10.24,3147.TWO,⚪ 中性觀察,5.92,2025,172.0,328.79999999999995,64.32,13.87%,-29.4,2025-12,7.846715328467154,5.75%,-93.72,80.92,大綜,📉 獲利侵蝕,8.43
-130.14,3221.TWO,⚪ 數據不足,-0.22,2025,42.8499984741,-1.6500000000000001,2.36,22.57%,-91.75,2025-12,0.0,4.08%,-94.11,0.54,台嘉碩,🔄 轉虧為盈,0.08
-254.55,1338.TW,⚪ 數據不足,-2.0,2025,16.3500003815,-97.5,2.83,22.76%,-92.04,2025-12,0.0,-1.26%,-94.87,5.73,廣華-KY,📉 獲利侵蝕,-2.24
-80.2,8096.TWO,❌ 暫避觀望,0.58,2025,89.1999969482,46.949999999999996,22.83,N/A,-72.78,2025-12,28.49840158089457,N/A,-95.61,25.43,擎亞,📉 獲利侵蝕,0.89
-95.69,7402.TWO,❌ 暫避觀望,0.05,2025,119.5,6.15,2.56,N/A,-93.2,2025-12,291.4634146341463,N/A,-95.76,5.67,邑錡,📉 獲利侵蝕,0.1
-124.87,2719.TWO,⚪ 數據不足,-0.47,2025,27.0,-11.1,-14.15,7.41%,-111.9,2025-12,0.0,2.54%,-97.75,-14.79,燦星旅,🌑 雙重衰退,-0.15
-75.94,6982.TWO,❌ 暫避觀望,0.64,2025,53.0,34.95,0.3,N/A,-97.61,2025-12,22.746781115879827,N/A,-97.91,-1.08,大井泵浦,📉 獲利侵蝕,0.06
-96.64,4533.TWO,❌ 暫避觀望,0.04,2025,31.1000003815,5.1,12.02,23.68%,-87.1,2025-12,91.47058935735295,-4.87%,-99.11999999999999,13.39,協易機,📉 獲利侵蝕,0.2
37.5,3465.TWO,❌ 暫避觀望,-0.1,2025,32.5,3.749999999999999,5.68,20.16%,-94.87,2025-12,130.00000000000003,-2.95%,-100.55000000000001,17.21,進泰電子,🔄 轉虧為盈,0.04
12.7,6160.TWO,⚪ 數據不足,-0.55,2025,15.6999998093,-33.300000000000004,-7.95,N/A,-108.77,2025-12,0.0,N/A,-100.82,0.11,欣技,🌑 雙重衰退,-1.19
109.38,3481.TW,❌ 暫避觀望,0.03,2025,23.9500007629,3.15,4.72,9.08%,-96.3,2025-12,114.0476226804762,-2.06%,-101.02,4.39,群創,📉 獲利侵蝕,0.03
-141.07,9962.TWO,⚪ 數據不足,-0.23,2025,9.8100004196,-6.15,-21.01,N/A,-122.06,2025-12,0.0,N/A,-101.05,-20.17,有益,🌑 雙重衰退,-0.15
-51.58,6698.TW,⚪ 數據不足,-1.45,2025,30.8500003815,-67.35000000000001,29.86,N/A,-72.63,2025-12,0.0,N/A,-102.49,31.33,旭暉應材,📉 獲利侵蝕,-1.65
66.4,8101.TW,⚪ 數據不足,-2.53,2025,12.3999996185,-136.64999999999998,166.89,N/A,63.58,2025-12,0.0,N/A,-103.30999999999999,300.12,華冠,⚠️ 獲利稀釋,-3.15
-73.33,2646.TW,❌ 暫避觀望,0.16,2025,20.25,12.900000000000002,23.93,13.18%,-79.55,2025-12,23.546511627906973,1.56%,-103.47999999999999,26.11,星宇航空,📉 獲利侵蝕,0.09
-355.88,8027.TWO,⚪ 數據不足,-1.59,2025,193.5,-72.00000000000001,10.0,N/A,-93.62,2025-12,0.0,N/A,-103.62,-10.4,鈦昇,📉 獲利侵蝕,-0.93
-196.0,8289.TWO,⚪ 數據不足,-0.24,2025,45.3499984741,-7.800000000000001,16.02,N/A,-90.0,2025-12,0.0,N/A,-106.02,15.96,泰藝,🔄 轉虧為盈,0.04
-15.91,5348.TWO,⚪ 數據不足,-1.02,2025,17.0,-55.949999999999996,-3.8,N/A,-109.86,2025-12,0.0,N/A,-106.06,-2.76,正能量智能,🌑 雙重衰退,-1.49
-103.78,4768.TWO,❌ 暫避觀望,-0.09,2025,497.0,4.950000000000001,20.89,16.79%,-86.55,2025-12,1506.0606060606058,4.95%,-107.44,-22.96,晶呈科技,🔄 轉虧為盈,0.39
-129.31,4557.TW,⚪ 中性觀察,-2.24,2025,49.9500007629,62.55,1.42,28.78%,-106.38,2025-12,11.97841744913669,9.33%,-107.8,10.25,永新-KY,📉 獲利侵蝕,-0.67
-1077.78,6130.TWO,⚪ 數據不足,-1.06,2025,24.3999996185,-58.35,-20.79,N/A,-129.33,2025-12,0.0,N/A,-108.54000000000002,-23.23,上亞科技,🌑 雙重衰退,-1.72
-150.0,9950.TWO,⚪ 數據不足,-0.44,2025,10.6000003815,-13.35,-17.71,N/A,-126.47,2025-12,0.0,N/A,-108.75999999999999,-20.28,萬國通,🌑 雙重衰退,-0.27
-120.18,6542.TWO,⚪ 數據不足,-0.46,2025,49.0,-8.25,10.22,N/A,-99.01,2025-12,0.0,N/A,-109.23,2.29,隆中,🔄 轉虧為盈,0.02
-103.57,6229.TWO,⚪ 數據不足,-0.02,2025,25.7000007629,-2.399999999999999,19.77,N/A,-90.74,2025-12,0.0,N/A,-110.50999999999999,23.03,研通,🔄 轉虧為盈,0.05
-163.13,1569.TWO,⚪ 數據不足,-4.54,2025,57.7999992371,-226.35,5.02,-3.81%,-106.61,2025-12,0.0,-23.08%,-111.63,11.56,濱川,📉 獲利侵蝕,-5.61
-272.73,3149.TW,⚪ 數據不足,-2.24,2025,47.2999992371,-111.9,5.53,-12.37%,-106.98,2025-12,0.0,-29.19%,-112.51,0.72,正達,📉 獲利侵蝕,-2.86
-15.13,4583.TW,❌ 暫避觀望,12.0,2025,764.0,438.9,98.42,51.18%,-14.42,2026-03,26.11073137388927,30.40%,-112.84,1.32,台灣精銳,🏰 高護城河,3.56
-91.89,3528.TW,❌ 暫避觀望,0.27,2025,79.9000015259,49.199999999999996,69.32,12.45%,-44.71,2025-12,24.35975656277439,8.05%,-114.03,54.47,安馳,📉 獲利侵蝕,2.3
-11.58,2354.TW,⚪ 中性觀察,1.68,2025,51.7999992371,85.95,105.83,4.22%,-8.3,2025-12,9.040139482914485,2.17%,-114.13,166.67,鴻準,📉 獲利侵蝕,2.32
-115.29,5201.TWO,⚪ 數據不足,-0.13,2025,30.5,-17.700000000000003,12.63,N/A,-102.22,2025-12,0.0,N/A,-114.85,8.86,凱衛,📉 獲利侵蝕,-0.06
209.41,7780.TW,⚪ 中性觀察,3.44,2025,18.5,121.5,39.1,N/A,-76.4,2025-12,2.2839506172839505,N/A,-115.5,51.38,大研生醫*,📉 獲利侵蝕,0.51
-247.95,2460.TW,⚪ 數據不足,-2.59,2025,35.7999992371,-108.3,-0.51,3.88%,-117.65,2025-12,0.0,-6.88%,-117.14,-3.42,建通,🌑 雙重衰退,-3.0
-140.0,8047.TWO,⚪ 數據不足,-0.36,2025,55.9000015259,-20.25,-5.47,N/A,-122.86,2025-12,0.0,N/A,-117.39,-6.79,星雲,🌑 雙重衰退,-0.78
525.0,2528.TW,⚪ 中性觀察,3.39,2025,22.5,148.8,130.3,15.63%,12.42,2025-12,2.2681451612903225,10.37%,-117.88000000000001,44251.78,皇普,⚠️ 獲利稀釋,3.65
-73.61,3150.TW,❌ 暫避觀望,0.19,2025,19.1000003815,3.9000000000000004,-12.58,40.07%,-131.88,2025-12,73.46153992884615,-42.60%,-119.3,-11.3,鈺寶-創,🌑 雙重衰退,-0.22
-243.9,2023.TW,⚪ 數據不足,-1.4,2025,14.0,-64.05000000000001,-8.68,7.45%,-129.63,2025-12,0.0,-2.27%,-120.94999999999999,-6.3,燁輝,🌑 雙重衰退,-1.85
-103.85,2230.TWO,⚪ 數據不足,-0.19,2025,27.0,-18.75,2.29,2.81%,-118.67,2025-12,0.0,-8.09%,-120.96000000000001,26.14,泰茂,📉 獲利侵蝕,-1.05
-110.79,1441.TW,⚪ 數據不足,-0.26,2025,10.0500001907,-0.8999999999999991,-6.83,-0.79%,-128.03,2025-12,0.0,-10.66%,-121.2,-3.74,大東,🌑 雙重衰退,-0.45
-100.0,8466.TW,❌ 暫避觀望,0.0,2025,15.8500003815,1.1999999999999993,-18.09,N/A,-140.21,2025-12,198.1250047687501,N/A,-122.12,-11.54,美吉吉-KY,🌑 雙重衰退,-0.81
-127.78,3591.TW,⚪ 數據不足,-0.21,2025,0.0,0.0,-9.81,21.48%,-132.32,2025-12,0.0,-2.51%,-122.50999999999999,-6.81,艾笛森,🌑 雙重衰退,-0.34
-325.0,2419.TW,⚪ 數據不足,-0.17,2025,30.25,-12.750000000000002,-2.29,21.56%,-125.0,2025-12,0.0,3.08%,-122.71,-2.54,仲琦,🌑 雙重衰退,-0.36
-221.43,1465.TW,⚪ 數據不足,-0.51,2025,12.1000003815,-18.3,-27.73,-4.05%,-150.77,2025-12,0.0,-24.47%,-123.04,-25.38,偉全,🌑 雙重衰退,-0.33
-174.07,6494.TWO,⚪ 數據不足,-1.8,2025,53.2000007629,-74.4,-11.74,N/A,-135.36,2025-12,0.0,N/A,-123.62000000000002,-18.16,九齊,🌑 雙重衰退,-0.93
-102.86,3354.TWO,⚪ 數據不足,-0.71,2025,26.3500003815,-35.699999999999996,-22.74,18.97%,-147.06,2025-12,0.0,-79.87%,-124.32000000000001,-25.84,律勝,🌑 雙重衰退,-0.84
-128.0,3663.TWO,⚪ 數據不足,-0.07,2025,66.4000015259,-1.2000000000000002,8.52,2.83%,-117.39,2025-12,0.0,-0.74%,-125.91,2.32,鑫科,📉 獲利侵蝕,-0.08
-126.76,5202.TWO,⚪ 數據不足,-0.57,2025,13.0,-33.3,-8.35,N/A,-134.86,2025-12,0.0,N/A,-126.51000000000002,1.12,力新,🌑 雙重衰退,-0.61
-103.64,2231.TW,⚪ 數據不足,-0.06,2025,120.5,-19.8,-21.77,23.65%,-148.96,2025-12,0.0,-15.73%,-127.19000000000001,-18.65,為升,🌑 雙重衰退,-1.63
-380.0,2024.TW,⚪ 數據不足,-0.14,2025,14.1000003815,-3.75,-9.83,8.85%,-137.5,2025-12,0.0,2.74%,-127.67,-7.46,志聯,🌑 雙重衰退,-0.06
-269.21,1583.TW,⚪ 數據不足,-5.75,2025,46.5999984741,-399.0,-12.11,19.66%,-142.57,2025-12,0.0,-2.95%,-130.45999999999998,-12.06,程泰,🌑 雙重衰退,-4.83
-158.97,3390.TWO,⚪ 數據不足,-0.72,2025,25.3500003815,-30.0,-7.45,17.06%,-138.3,2025-12,0.0,1.24%,-130.85000000000002,-10.98,旭軟,🌑 雙重衰退,-0.55
-174.52,3092.TW,⚪ 數據不足,-4.31,2025,32.0,-208.2,-15.24,1.51%,-147.12,2025-12,0.0,-21.28%,-131.88,-17.54,鴻碩,🌑 雙重衰退,-5.14
-150.45,6693.TWO,⚪ 數據不足,-1.12,2025,139.5,-48.45,29.21,N/A,-102.7,2025-12,0.0,N/A,-131.91,27.89,廣閎科,📉 獲利侵蝕,-0.09
-439.29,2425.TW,⚪ 數據不足,-0.95,2025,30.2999992371,-35.4,2.17,8.50%,-130.48,2025-12,0.0,0.94%,-132.64999999999998,2.41,承啟,📉 獲利侵蝕,-0.32
-1316.67,1905.TW,⚪ 數據不足,-0.85,2025,13.0,-34.35,-9.63,4.37%,-143.48,2025-12,0.0,-6.00%,-133.85,-10.29,華紙,🌑 雙重衰退,-0.56
-117.82,2461.TW,⚪ 數據不足,-0.32,2025,16.8500003815,-18.299999999999997,-4.36,18.99%,-138.31,2025-12,0.0,-2.69%,-133.95,-5.52,光群雷,🌑 雙重衰退,-0.61
-145.59,6243.TW,⚪ 數據不足,-0.32,2025,33.5499992371,-13.499999999999998,-12.93,N/A,-147.27,2025-12,0.0,N/A,-134.34,-6.38,迅杰,🌑 雙重衰退,-0.52
-176.51,4923.TWO,⚪ 數據不足,-4.75,2025,0.0,0.0,10.31,25.62%,-124.23,2025-12,0.0,-11.28%,-134.54,6.21,力士,📉 獲利侵蝕,-5.26
-122.86,6233.TWO,⚪ 數據不足,-0.08,2025,28.25,-6.75,-7.12,N/A,-141.67,2025-12,0.0,N/A,-134.54999999999998,-5.88,旺玖,🌑 雙重衰退,-0.16
-128.33,6609.TWO,⚪ 數據不足,-0.68,2025,39.4000015259,-40.5,-24.27,N/A,-159.3,2025-12,0.0,N/A,-135.03,-21.06,瀧澤科,🌑 雙重衰退,-1.53
-133.82,3230.TWO,⚪ 數據不足,-1.15,2025,35.5,-54.15,-9.35,7.05%,-146.49,2025-12,0.0,-37.72%,-137.14000000000001,-10.01,錦明,🌑 雙重衰退,-1.6
-148.57,3178.TWO,⚪ 數據不足,-0.34,2025,72.3000030518,-11.549999999999999,-4.4,9.34%,-143.4,2025-12,0.0,-7.19%,-139.0,-1.99,公準,🌑 雙重衰退,-0.46
-321.74,2369.TW,⚪ 數據不足,-0.99,2025,29.5499992371,-45.0,3.45,2.66%,-136.36,2025-12,0.0,-3.16%,-139.81,-1.99,菱生,📉 獲利侵蝕,-1.05
-150.0,1711.TW,⚪ 數據不足,-0.18,2025,56.5,-5.7,-7.34,17.63%,-147.73,2025-12,0.0,-5.18%,-140.39,-6.57,永光,🌑 雙重衰退,-0.21
-145.28,8929.TWO,⚪ 數據不足,-0.48,2025,15.1000003815,-27.599999999999998,-6.89,N/A,-147.37,2025-12,0.0,N/A,-140.48000000000002,-8.4,富堡,🌑 雙重衰退,-0.45
-159.18,3362.TWO,⚪ 數據不足,-1.17,2025,108.0,-48.300000000000004,0.9,18.28%,-140.6,2025-12,0.0,-0.95%,-141.5,0.48,先進光,📉 獲利侵蝕,-1.08
-145.45,8121.TWO,⚪ 數據不足,-0.4,2025,28.5,-18.000000000000004,-0.85,N/A,-142.47,2025-12,0.0,N/A,-141.62,-6.76,越峰,🌑 雙重衰退,-0.31
-483.33,4419.TWO,⚪ 數據不足,-1.05,2025,46.9000015259,-51.9,40.53,23.18%,-101.39,2025-12,0.0,-10.31%,-141.92000000000002,58.8,皇家美食,📉 獲利侵蝕,-1.45
42.86,6283.TW,⚪ 數據不足,-0.2,2025,21.6000003815,-15.9,14.75,N/A,-128.95,2025-12,0.0,N/A,-143.7,32.23,淳安,📉 獲利侵蝕,-0.22
-187.18,1452.TW,⚪ 數據不足,-0.34,2025,11.3999996185,-19.8,-20.25,0.28%,-164.06,2025-12,0.0,-7.44%,-143.81,-15.72,宏益,🌑 雙重衰退,-0.41
61.47,7711.TW,⚪ 數據不足,9.3,2025,407.0,0.0,182.72,N/A,38.44,2025-12,0.0,N/A,-144.28,266.16,永擎,⚠️ 獲利稀釋,13.04
6.64,4966.TWO,⚪ 中性觀察,34.51,2025,575.0,1293.4499999999998,125.8,N/A,-19.19,2026-03,6.6682129189377255,N/A,-144.99,1.76,譜瑞-KY,📉 獲利侵蝕,6.77
-64.09,3272.TWO,⚪ 數據不足,-4.94,2025,17.8999996185,-228.3,5.44,2.51%,-139.68,2025-12,0.0,-26.32%,-145.12,11.34,東碩,📉 獲利侵蝕,-7.65
-117.9,7584.TWO,⚪ 數據不足,-0.75,2025,32.5999984741,-9.000000000000002,-5.13,N/A,-152.11,2025-12,0.0,N/A,-146.98000000000002,1.42,樂意,🌑 雙重衰退,-1.98
-265.0,2340.TW,⚪ 數據不足,-2.2,2025,38.0499992371,-112.5,0.61,-9.53%,-148.28,2025-12,0.0,-33.43%,-148.89000000000001,2.25,台亞,📉 獲利侵蝕,-2.88
-149.46,1599.TWO,⚪ 數據不足,-0.47,2025,25.1499996185,-27.9,-18.58,16.92%,-169.49,2025-12,0.0,-21.33%,-150.91000000000003,-19.34,宏佳騰,🌑 雙重衰退,-0.84
15.1,6461.TWO,⚪ 數據不足,-1.8,2025,17.8999996185,-88.2,170.31,N/A,18.35,2025-12,0.0,N/A,-151.96,258.74,益得,⚠️ 獲利稀釋,-2.57
-72.73,6120.TW,⚪ 數據不足,-0.17,2025,12.8000001907,-7.65,-18.05,N/A,-171.43,2025-12,0.0,N/A,-153.38,-19.7,達運,🌑 雙重衰退,-0.19
-593.15,6269.TW,⚪ 數據不足,-5.09,2025,65.8000030518,-254.54999999999998,-15.48,N/A,-169.53,2025-12,0.0,N/A,-154.05,-19.29,台郡,🌑 雙重衰退,-6.95
-120.0,4183.TWO,⚪ 數據不足,-0.22,2025,14.3500003815,-14.85,10.78,13.67%,-145.21,2025-12,0.0,-6.40%,-155.99,13.79,福永生技,📉 獲利侵蝕,-0.33
-186.84,2073.TWO,⚪ 數據不足,-0.33,2025,26.2999992371,-11.55,-5.8,10.83%,-161.9,2025-12,0.0,-1.32%,-156.1,-3.88,雄順,🌑 雙重衰退,-0.39
8.44,4168.TWO,⚪ 數據不足,-1.43,2025,24.0,-73.2,157.54,19.48%,0.95,2025-12,0.0,-2058.21%,-156.59,190.34,醣聯,⚠️ 獲利稀釋,-2.16
176.63,4303.TWO,⚪ 中性觀察,10.18,2025,53.9000015259,686.55,164.26,19.64%,7.63,2025-12,1.1776273001070572,-12.85%,-156.63,332.14,信立,⚠️ 獲利稀釋,11.15
-85.52,4563.TWO,⚪ 數據不足,0.42,2025,50.5999984741,-15.450000000000001,-11.44,31.50%,-168.99,2025-12,0.0,-25.78%,-157.55,-11.35,百德,🌑 雙重衰退,-2.67
-77.08,3073.TWO,⚪ 中性觀察,0.22,2025,23.0,24.0,58.33,29.35%,-100.0,2025-12,14.375,-34.05%,-158.32999999999998,100.23,天方能源,📉 獲利侵蝕,0.0
-127.59,1316.TW,⚪ 數據不足,-0.74,2025,11.0,-32.25,195.34,30.65%,35.21,2025-12,0.0,-1.86%,-160.13,192.39,上曜,⚠️ 獲利稀釋,-0.52
-250.0,3437.TW,⚪ 數據不足,-2.03,2025,26.5499992371,-93.44999999999999,-21.25,2.13%,-181.91,2025-12,0.0,-29.37%,-160.66,-21.0,榮創,🌑 雙重衰退,-2.65
-400.0,5481.TWO,⚪ 數據不足,-0.65,2025,20.75,-29.099999999999998,-0.63,N/A,-165.22,2025-12,0.0,N/A,-164.59,-0.34,新華,🌑 雙重衰退,-0.65
13.33,1213.TW,⚪ 數據不足,-0.65,2025,9.029999733,-32.7,56.06,-3.68%,-109.76,2025-12,0.0,-19.69%,-165.82,63.23,大飲,📉 獲利侵蝕,-0.85
-186.67,5344.TWO,⚪ 數據不足,-0.39,2025,16.8999996185,-18.15,-3.53,N/A,-170.91,2025-12,0.0,N/A,-167.38,-8.31,立衛,🌑 雙重衰退,-0.39
-205.0,1586.TWO,⚪ 數據不足,-0.46,2025,21.7000007629,-23.55,-10.57,14.13%,-178.05,2025-12,0.0,-0.10%,-167.48000000000002,-13.22,和勤,🌑 雙重衰退,-0.35
-174.42,6830.TW,⚪ 數據不足,-0.64,2025,850.0,-52.8,10.78,N/A,-156.8,2025-12,0.0,N/A,-167.58,8.46,汎銓,📉 獲利侵蝕,-0.71
80.26,5345.TWO,⚪ 數據不足,-0.3,2025,21.8999996185,-14.85,250.8,N/A,82.98,2025-12,0.0,N/A,-167.82,148.72,馥鴻,⚠️ 獲利稀釋,-0.32
-30.3,4950.TWO,⚪ 數據不足,-0.43,2025,17.9500007629,-18.3,191.86,N/A,23.4,2025-12,0.0,N/A,-168.46,693.83,金耘國際,⚠️ 獲利稀釋,-0.36
-295.83,2723.TW,⚪ 數據不足,-4.23,2025,63.5,-55.35000000000002,-4.59,59.54%,-175.3,2025-12,0.0,7.94%,-170.71,-2.06,美食-KY,🏰 高護城河,-2.47
