expansion,eps_yoy,date,om,prev_eps,est_price,pe,symbol,prev_year,prev_rev_yoy,gm,name,eps,status,advice,prev_eps_yoy,price,rev_yoy
-852.1500000000001,-83.33,2026-03,N/A,-1.55,-38.7,0.0,4139.TWO,2025,-3.34,N/A,馬光-KY,-0.55,📉 獲利侵蝕,⚪ 數據不足,-720.83,40.0,768.82
-855.0999999999999,16.45,2026-03,6.54%,6.53,246.3,6.790499390986601,3029.TW,2025,34.73,14.31%,零壹,1.77,⚠️ 獲利稀釋,⚪ 中性觀察,30.86,111.5,871.55
-857.3199999999999,11.11,2026-03,4.34%,1.25,42.300000000000004,12.02127713684397,2468.TW,2025,19.94,11.41%,華經,0.3,⚠️ 獲利稀釋,⚪ 中性觀察,30.21,33.9000015259,868.43
-859.9100000000001,1.79,2026-03,7.04%,2.32,86.85,3.920552808791019,2010.TW,2025,0.73,10.75%,春源,0.57,⚠️ 獲利稀釋,⚪ 中性觀察,40.61,22.7000007629,861.7
-861.09,-58.33,2026-03,N/A,-0.15,-7.199999999999999,0.0,9962.TWO,2025,-21.01,N/A,有益,0.05,🔄 轉虧為盈,⚪ 數據不足,-122.06,10.3500003815,802.76
-861.1999999999999,-11.54,2026-03,N/A,2.16,78.89999999999999,7.671102371501901,8908.TWO,2025,27.37,N/A,欣雄,0.46,📉 獲利侵蝕,⚪ 中性觀察,14.97,40.3499984741,849.66
-864.17,6.98,2026-03,N/A,6.34,129.75,4.144508494115606,6994.TW,2025,164.5,N/A,富威電力,0.48,⚠️ 獲利稀釋,⚪ 中性觀察,328.87,35.8499984741,871.15
-864.61,14.77,2026-03,N/A,15.5,584.0999999999999,12.647663071391886,6196.TW,2025,-15.01,N/A,帆宣,5.08,⚠️ 獲利稀釋,⚪ 中性觀察,65.55,492.5,879.38
-866.69,306.25,2026-03,12.45%,-1.07,-52.5,0.0,3535.TW,2025,-31.12,35.79%,晶彩科,0.99,🔄 轉虧為盈,⚪ 數據不足,-255.07,90.1999969482,1172.94
-868.8,90.34,2026-03,N/A,-5.17,-204.45,0.0,8171.TWO,2025,-66.93,N/A,天宇,-0.2,⚠️ 獲利稀釋,⚪ 數據不足,-275.59,20.2000007629,959.14
-873.74,3.39,2026-03,5.75%,8.43,330.59999999999997,9.936479128856625,3147.TWO,2025,64.32,13.87%,大綜,3.66,⚠️ 獲利稀釋,⚪ 中性觀察,-29.4,219.0,877.13
-874.6500000000001,-210.71,2026-03,-10.66%,-0.45,-18.6,0.0,1441.TW,2025,-6.83,-0.79%,大東,-0.62,📉 獲利侵蝕,⚪ 數據不足,-128.03,9.0900001526,663.94
-876.63,-253.33,2026-03,N/A,-1.68,-70.94999999999999,0.0,4999.TW,2025,-0.19,N/A,鑫禾,-0.54,📉 獲利侵蝕,⚪ 數據不足,-272.92,18.9500007629,623.3
-880.8199999999999,88.57,2026-03,N/A,-1.77,-84.9,0.0,6588.TWO,2025,27.54,N/A,東典光電,-0.08,⚠️ 獲利稀釋,⚪ 數據不足,57.14,112.0,969.39
-885.46,-250.0,2026-03,-5.35%,-0.96,-46.5,0.0,3322.TWO,2025,6.3,12.86%,建舜電,-0.64,📉 獲利侵蝕,⚪ 數據不足,-15.66,11.1999998093,635.46
-885.47,180.0,2026-03,N/A,1.85,75.45,4.274353876739562,8463.TW,2025,8.31,N/A,潤泰材,0.42,⚠️ 獲利稀釋,⚪ 中性觀察,48.0,21.5,1065.47
-889.79,-28.43,2026-03,2.34%,3.63,0.0,0.0,2949.TWO,2025,21.07,11.53%,欣新網,0.74,📉 獲利侵蝕,⚪ 數據不足,6.89,0.0,861.36
-892.9699999999999,91.84,2026-03,N/A,2.19,75.6,7.2023808010119055,8032.TWO,2025,25.77,N/A,光菱,0.94,⚠️ 獲利稀釋,⚪ 中性觀察,1.86,36.2999992371,984.81
-893.91,-260.0,2026-03,N/A,-0.26,-12.75,0.0,6142.TW,2025,52.32,N/A,友勁,-0.18,📉 獲利侵蝕,⚪ 數據不足,48.0,8.8699998856,633.91
-894.01,98.48,2026-03,N/A,-3.19,-104.69999999999999,0.0,8054.TWO,2025,30.97,N/A,安國,-0.01,⚠️ 獲利稀釋,⚪ 數據不足,-37.72,84.5999984741,992.49
-897.18,918.18,2026-03,N/A,4.05,143.55,2.575757535893417,3188.TWO,2025,79.14,N/A,鑫龍騰,2.24,⚠️ 獲利稀釋,⚪ 中性觀察,81.45,24.6499996185,1815.36
-899.3100000000001,-35.71,2026-03,2.16%,1.0,37.95,20.474307998853753,2630.TW,2025,4.89,8.38%,亞航,0.09,📉 獲利侵蝕,❌ 暫避觀望,49.25,51.7999992371,863.6
-906.12,-14.75,2026-03,-45.08%,-2.55,-82.64999999999999,0.0,3011.TW,2025,-34.5,10.61%,今皓,-0.73,📉 獲利侵蝕,⚪ 數據不足,-5.88,10.6000003815,891.37
-907.51,-277.78,2026-03,N/A,-1.52,-68.55000000000001,0.0,6742.TW,2025,-20.15,N/A,澤米,-0.35,📉 獲利侵蝕,⚪ 數據不足,-603.33,44.5499992371,629.73
-908.52,-357.14,2026-03,1.24%,-0.55,-33.9,0.0,3390.TWO,2025,-7.45,17.06%,旭軟,-0.18,📉 獲利侵蝕,⚪ 數據不足,-138.3,22.3500003815,551.38
-913.7,151.56,2026-03,N/A,-0.6,-30.749999999999996,0.0,5484.TW,2025,9.99,N/A,慧友,0.33,🔄 轉虧為盈,⚪ 數據不足,33.33,40.2000007629,1065.26
-918.29,-526.67,2026-03,N/A,-1.14,-26.1,0.0,8215.TW,2025,-4.0,N/A,明基材,-0.64,📉 獲利侵蝕,⚪ 數據不足,-283.87,26.2000007629,391.62
-921.62,8.33,2026-03,7.25%,1.88,53.99999999999999,7.749999894027779,2432.TW,2025,25.63,14.91%,倚天酷��-創,0.26,⚠️ 獲利稀釋,⚪ 中性觀察,1.06,27.8999996185,929.95
-925.02,-368.0,2026-03,N/A,0.11,-26.999999999999996,0.0,3346.TW,2025,-8.52,N/A,麗清,-0.67,📉 獲利侵蝕,⚪ 數據不足,-95.34,20.0,557.02
-926.05,53.33,2026-03,N/A,-0.22,-14.7,0.0,6283.TW,2025,14.75,N/A,淳安,-0.07,⚠️ 獲利稀釋,⚪ 數據不足,-128.95,20.0,979.38
-928.82,-26.62,2026-03,3.86%,5.36,173.85,6.773080241587576,2439.TW,2025,6.01,11.63%,美律,1.03,📉 獲利侵蝕,⚪ 中性觀察,-37.71,78.5,902.2
-933.5999999999999,-14.29,2026-03,N/A,1.5,52.35,7.106016973381088,5016.TWO,2025,0.57,N/A,松和,0.36,📉 獲利侵蝕,⚪ 中性觀察,-12.28,24.7999992371,919.31
-937.93,5.0,2026-03,N/A,2.03,64.49999999999999,4.80232549267442,5548.TWO,2025,14.56,N/A,安倉,0.42,⚠️ 獲利稀釋,⚪ 中性觀察,9.24,20.6499996185,942.93
-942.04,-53.13,2026-03,N/A,2.27,83.55000000000001,5.951526306265709,8213.TW,2025,3.73,N/A,志超,0.3,📉 獲利侵蝕,⚪ 中性觀察,-17.45,33.1500015259,888.91
-942.09,-88.24,2026-03,N/A,0.52,33.0,11.363636363636363,5310.TWO,2025,-40.09,N/A,天剛,0.06,📉 獲利侵蝕,⚪ 中性觀察,-82.78,25.0,853.85
-949.2299999999999,-61.8,2026-03,2.48%,6.3,203.85,4.643119828852097,2643.TWO,2025,59.7,5.79%,捷迅,0.68,📉 獲利侵蝕,⚪ 中性觀察,3.11,63.0999984741,887.43
-954.56,-52.94,2026-03,N/A,-0.11,-11.55,0.0,8921.TWO,2025,-0.02,N/A,沈氏,-0.26,📉 獲利侵蝕,⚪ 數據不足,52.17,17.3500003815,901.62
-955.5,-89.22,2026-03,-0.28%,1.41,58.35,5.0642675483033415,2331.TW,2025,14.95,9.91%,精英,0.11,📉 獲利侵蝕,⚪ 中性觀察,981.25,19.7000007629,866.28
-961.5100000000001,766.67,2026-03,36.66%,5.27,145.35,9.504643805376679,2637.TW,2025,-17.06,37.77%,慧洋-KY,1.6,⚠️ 獲利稀釋,⚪ 中性觀察,-34.78,92.0999984741,1728.18
-963.75,-150.0,2026-03,-2.27%,-1.85,-67.64999999999999,0.0,2023.TW,2025,-8.68,7.45%,燁輝,-0.4,📉 獲利侵蝕,⚪ 數據不足,-129.63,13.6499996185,813.75
-968.63,74.36,2026-03,-34.06%,-1.51,-55.05,0.0,3508.TWO,2025,27.53,1.54%,位速,-0.1,⚠️ 獲利稀釋,⚪ 數據不足,6.88,20.7000007629,1042.99
-979.9100000000001,-700.0,2026-03,-15.09%,-1.02,-41.400000000000006,0.0,3349.TWO,2025,5.58,15.17%,寶德,-0.48,📉 獲利侵蝕,⚪ 數據不足,9.52,22.9500007629,279.91
-980.3599999999999,51.72,2026-03,-2.22%,-7.87,-252.15000000000003,0.0,2239.TW,2025,-11.17,11.02%,英利-KY,-1.68,⚠️ 獲利稀釋,⚪ 數據不足,-8644.44,20.1499996185,1032.08
-982.73,35.29,2026-03,2.51%,1.26,43.8,10.56506862380137,2353.TW,2025,4.14,11.56%,宏��,0.23,⚠️ 獲利稀釋,⚪ 中性觀察,-31.87,30.8500003815,1018.02
-983.26,130.77,2026-03,N/A,2.39,54.300000000000004,8.190607629419889,8183.TWO,2025,-0.51,N/A,精星,0.3,⚠️ 獲利稀釋,⚪ 中性觀察,-26.77,29.6499996185,1114.03
-984.34,-909.09,2026-03,N/A,-6.69,-171.60000000000002,0.0,7723.TWO,2025,-14.66,N/A,築間,-0.9,📉 獲利侵蝕,⚪ 數據不足,-259.36,19.1499996185,75.25
-984.71,151.52,2026-03,-0.44%,-1.42,-44.7,0.0,2734.TWO,2025,2.6,15.72%,易飛網,0.17,🔄 轉虧為盈,⚪ 數據不足,-286.84,14.8500003815,1136.23
-985.9300000000001,76.0,2026-03,N/A,-0.75,-27.599999999999998,0.0,6116.TW,2025,14.78,N/A,彩晶,-0.06,⚠️ 獲利稀釋,⚪ 數據不足,58.56,14.5,1061.93
-998.5899999999999,-495.0,2026-03,N/A,-3.49,-118.8,0.0,8066.TWO,2025,-12.26,N/A,來思達,-0.91,📉 獲利侵蝕,⚪ 數據不足,-1354.17,14.6999998093,503.59
-999.11,-24.24,2026-03,N/A,2.73,95.7,7.547022182742947,6189.TW,2025,-21.83,N/A,豐藝,1.0,📉 獲利侵蝕,⚪ 中性觀察,-57.28,48.1500015259,974.87
-999.97,-753.85,2026-03,-1.26%,-2.24,-112.80000000000001,0.0,1338.TW,2025,2.83,22.76%,廣華-KY,-1.15,📉 獲利侵蝕,⚪ 數據不足,-92.04,14.1999998093,246.12
-1002.0,6.82,2026-03,N/A,-2.14,-76.95,0.0,6872.TWO,2025,-61.92,N/A,浩宇生醫,-0.41,⚠️ 獲利稀釋,⚪ 數據不足,-38.16,14.3500003815,1008.82
-1006.46,388.24,2026-03,N/A,0.39,17.099999999999998,18.28947401885965,6020.TWO,2025,-32.9,N/A,大展證,0.49,⚠️ 獲利稀釋,❌ 暫避觀望,-45.83,20.8500003815,1394.7
-1006.55,-125.0,2026-03,-13.20%,-0.82,-7.800000000000001,0.0,3207.TWO,2025,26.05,11.52%,耀勝,-0.45,📉 獲利侵蝕,⚪ 數據不足,-440.0,39.7000007629,881.55
-1013.84,-53.13,2026-03,0.67%,1.22,37.49999999999999,16.080000305160002,2489.TW,2025,6.13,9.15%,瑞軒,0.15,📉 獲利侵蝕,❌ 暫避觀望,-31.22,40.2000007629,960.71
-1025.38,-700.0,2026-03,-10.81%,0.51,2.999999999999999,88.75000000000001,3191.TWO,2025,-7.75,29.43%,雲嘉南,-0.32,📉 獲利侵蝕,❌ 暫避觀望,189.47,17.75,325.38
-1028.64,260.0,2026-03,N/A,-0.16,-6.6000000000000005,0.0,5475.TWO,2025,58.82,N/A,德宏,0.24,🔄 轉虧為盈,⚪ 數據不足,88.24,201.0,1288.64
-1029.28,-900.0,2026-03,N/A,0.2,-24.150000000000002,0.0,6796.TW,2025,22.72,N/A,晉弘,-0.32,📉 獲利侵蝕,⚪ 數據不足,25.0,61.5999984741,129.28
-1037.25,182.35,2026-03,N/A,1.36,39.300000000000004,23.931298001106867,8131.TW,2025,11.07,N/A,福懋科,0.96,⚠️ 獲利稀釋,❌ 暫避觀望,-33.33,62.7000007629,1219.6
-1037.92,200.0,2026-03,N/A,0.7,13.649999999999999,99.45054945054946,8150.TW,2025,5.45,N/A,南茂,0.72,⚠️ 獲利稀釋,❌ 暫避觀望,-64.1,90.5,1237.92
-1043.77,10.0,2026-03,1.10%,0.45,13.05,13.2183908045977,1219.TW,2025,0.36,9.65%,福壽,0.11,⚠️ 獲利稀釋,⚪ 中性觀察,-15.09,11.5,1053.77
-1046.69,-46.67,2026-03,N/A,-2.59,-131.54999999999998,0.0,5464.TWO,2025,-7.42,N/A,霖宏,0.16,🔄 轉虧為盈,⚪ 數據不足,-248.85,73.0999984741,1000.02
-1047.3000000000002,-0.9,2026-03,3.96%,5.15,184.04999999999998,7.506112345077425,3706.TW,2025,72.06,10.03%,神達,1.1,📉 獲利侵蝕,⚪ 中性觀察,57.01,92.0999984741,1046.4
-1058.26,15.79,2026-03,5.38%,1.62,59.7,6.394472553492462,1225.TW,2025,-6.25,10.74%,福懋油,0.44,⚠️ 獲利稀釋,⚪ 中性觀察,8.0,25.4500007629,1074.05
-1063.26,330.0,2026-03,N/A,-0.3,-15.0,0.0,8105.TW,2025,-1.96,N/A,凌巨,0.43,🔄 轉虧為盈,⚪ 數據不足,-300.0,16.6499996185,1393.26
-1066.47,-28.74,2026-03,N/A,11.29,412.79999999999995,9.084302325581397,8454.TW,2025,-3.46,N/A,富邦媒,2.43,📉 獲利侵蝕,⚪ 中性觀察,-17.53,250.0,1037.73
-1067.95,20.0,2026-03,N/A,1.08,38.1,11.791338883031496,6270.TWO,2025,4.86,N/A,倍微,0.24,⚠️ 獲利稀釋,⚪ 中性觀察,66.15,29.9500007629,1087.95
-1069.73,-542.86,2026-03,-0.09%,-0.03,10.949999999999998,50.684931506849324,1235.TW,2025,55.97,27.19%,興泰,-0.54,📉 獲利侵蝕,❌ 暫避觀望,-140.0,37.0,526.87
-1069.81,69.03,2026-03,4.26%,18.2,735.45,7.11809096471548,2376.TW,2025,27.07,10.28%,技嘉,7.86,⚠️ 獲利稀釋,⚪ 中性觀察,24.57,349.0,1138.84
-1071.6,188.24,2026-03,-6.13%,0.6,32.7,16.788990125733942,2483.TW,2025,-2.48,8.90%,百容,0.15,⚠️ 獲利稀釋,❌ 暫避觀望,71.43,36.5999984741,1259.84
-1083.04,17.65,2026-03,N/A,-2.94,-111.9,0.0,4426.TW,2025,-9.17,N/A,利勤,-0.28,⚠️ 獲利稀釋,⚪ 數據不足,-116.18,7.7199997902,1100.69
-1091.29,157.58,2026-03,N/A,0.02,0.0,0.0,8455.TWO,2025,-6.4,N/A,大拓-KY,0.19,⚠️ 獲利稀釋,⚪ 數據不足,102.7,0.0,1248.87
-1098.03,-250.0,2026-03,N/A,-1.12,-38.1,0.0,5355.TWO,2025,-3.95,N/A,佳總,-0.14,📉 獲利侵蝕,⚪ 數據不足,-21.74,5.9899997711,848.03
-1098.3000000000002,-5.88,2026-03,1.90%,0.73,23.55,8.853502941719745,4401.TWO,2025,-0.68,8.57%,東隆興,0.16,📉 獲利侵蝕,⚪ 中性觀察,-31.13,13.8999996185,1092.42
-1107.13,-200.0,2026-03,0.03%,0.2,0.0,0.0,2867.TW,2025,-28.43,3.78%,三商壽,-0.03,📉 獲利侵蝕,⚪ 數據不足,-47.37,0.0,907.13
-1108.55,162.5,2026-03,N/A,0.05,18.9,24.126983824206352,6179.TWO,2025,-0.22,N/A,亞通,0.27,⚠️ 獲利稀釋,❌ 暫避觀望,25.0,30.3999996185,1271.05
-1111.44,8.54,2026-03,N/A,-2.41,-98.39999999999999,0.0,6645.TW,2025,9.49,N/A,金萬林-創,-0.76,⚠️ 獲利稀釋,⚪ 數據不足,8.37,12.3999996185,1119.98
-1111.49,-100.0,2026-03,-34.05%,0.0,12.6,26.369047164880953,3073.TWO,2025,58.33,29.35%,天方能源,0.0,📉 獲利侵蝕,❌ 暫避觀望,-100.0,22.1499996185,1011.49
-1112.6,21.49,2026-03,-21.28%,-5.14,-204.29999999999998,0.0,3092.TW,2025,-15.24,1.51%,鴻碩,-0.95,⚠️ 獲利稀釋,⚪ 數據不足,-147.12,24.7000007629,1134.09
-1116.22,135.2,2026-03,N/A,6.8,240.74999999999994,33.45794392523365,6727.TWO,2025,8.58,N/A,亞泰金屬,2.94,⚠️ 獲利稀釋,❌ 暫避觀望,22.08,537.0,1251.42
-1119.13,140.0,2026-03,N/A,2.22,69.3,7.337662667943723,3114.TWO,2025,9.01,N/A,好德,0.73,⚠️ 獲利稀釋,⚪ 中性觀察,22.78,33.9000015259,1259.13
-1120.8700000000001,-260.42,2026-03,N/A,5.11,123.15,8.28258221680877,6997.TWO,2025,11.23,N/A,博弘,-2.31,📉 獲利侵蝕,⚪ 中性觀察,-8.26,68.0,860.45
-1125.1100000000001,64.84,2026-03,N/A,7.54,251.25,6.746268656716418,6227.TWO,2025,41.88,N/A,茂綸,3.0,⚠️ 獲利稀釋,⚪ 中性觀察,17.08,113.0,1189.95
-1128.0299999999997,3200.0,2026-03,37.60%,1.45,42.3,12.429077743652485,2605.TW,2025,-0.1,45.87%,新興,0.66,⚠️ 獲利稀釋,⚪ 中性觀察,-43.36,35.0499992371,4328.03
-1130.96,50.0,2026-03,2.26%,-1.76,-60.300000000000004,0.0,1308.TW,2025,-4.78,6.52%,亞聚,-0.2,⚠️ 獲利稀釋,⚪ 數據不足,-39.68,13.8500003815,1180.96
-1132.16,120.75,2026-03,7.27%,3.3,123.89999999999999,5.496368223474577,2031.TW,2025,15.12,12.43%,新光鋼,0.22,⚠️ 獲利稀釋,⚪ 中性觀察,-26.67,45.4000015259,1252.91
-1132.8500000000001,46.58,2026-03,N/A,-3.45,-121.05000000000001,0.0,3666.TWO,2025,-25.98,N/A,光耀,-0.4,⚠️ 獲利稀釋,⚪ 數據不足,62.26,25.1000003815,1179.43
-1137.15,0.0,2026-03,-4.90%,-0.15,-4.2,0.0,1440.TW,2025,-16.11,7.45%,南紡,-0.05,📉 獲利侵蝕,⚪ 數據不足,55.88,13.6999998093,1137.15
-1138.98,-105.88,2026-03,-39.60%,-0.54,-0.3000000000000011,0.0,4714.TWO,2025,85.08,-12.82%,永捷,-0.02,📉 獲利侵蝕,⚪ 數據不足,-245.95,11.3999996185,1033.1
-1141.0,60.0,2026-03,-39.20%,-0.34,-11.700000000000001,0.0,4806.TWO,2025,20.96,46.90%,桂田文創,-0.04,⚠️ 獲利稀釋,⚪ 數據不足,-70.0,9.1800003052,1201.0
-1150.45,40.0,2026-03,N/A,0.05,-1.7999999999999996,0.0,6229.TWO,2025,19.77,N/A,研通,0.14,⚠️ 獲利稀釋,⚪ 數據不足,-90.74,24.1000003815,1190.45
-1154.96,8.11,2026-03,N/A,4.01,156.75,5.425837393578948,3046.TW,2025,8.17,N/A,建��,1.2,⚠️ 獲利稀釋,⚪ 中性觀察,4.7,56.7000007629,1163.07
-1158.57,166.67,2026-03,N/A,0.68,-1.3499999999999996,0.0,1617.TW,2025,-0.95,N/A,榮星,0.08,⚠️ 獲利稀釋,⚪ 數據不足,28.3,17.7000007629,1325.24
-1158.76,610.0,2026-03,N/A,9.13,305.85,3.7763609612555173,6625.TW,2025,38.99,N/A,必應,1.42,⚠️ 獲利稀釋,⚪ 中性觀察,51.64,77.0,1768.76
-1163.49,564.0,2026-03,N/A,10.62,384.29999999999995,12.373145979703358,6903.TWO,2025,24.87,N/A,巨漢,6.72,⚠️ 獲利稀釋,⚪ 中性觀察,18.74,317.0,1727.49
-1166.03,149.34,2026-03,N/A,30.51,959.4,12.116948092557848,6139.TW,2025,19.04,N/A,亞翔,9.45,⚠️ 獲利稀釋,⚪ 中性觀察,63.03,775.0,1315.37
-1168.92,1437.5,2026-03,-1.33%,-0.99,-31.499999999999993,0.0,1326.TW,2025,-17.66,4.05%,台化,1.07,🔄 轉虧為盈,⚪ 數據不足,-1750.0,62.0999984741,2606.42
-1174.03,-450.0,2026-03,N/A,-0.1,-6.0,0.0,3520.TWO,2025,10.06,N/A,華盈,-0.07,📉 獲利侵蝕,⚪ 數據不足,-134.48,17.7999992371,724.03
-1180.25,-202.5,2026-03,6.22%,3.21,97.2,10.262345679012345,1525.TW,2025,-14.6,20.24%,江申,-0.82,📉 獲利侵蝕,⚪ 中性觀察,-22.09,66.5,977.75
-1183.18,685.71,2026-03,5.07%,-0.43,-13.799999999999999,0.0,3229.TW,2025,13.3,10.48%,晟鈦,0.55,🔄 轉虧為盈,⚪ 數據不足,-407.14,55.4000015259,1868.89
-1190.26,-780.0,2026-03,N/A,-0.67,-14.4,0.0,5223.TWO,2025,18.08,N/A,安力-KY,-0.44,📉 獲利侵蝕,⚪ 數據不足,-24.07,23.2999992371,410.26
-1205.6899999999998,-37.86,2026-03,N/A,0.26,-52.05,0.0,6451.TW,2025,45.18,N/A,訊芯-KY,-1.45,📉 獲利侵蝕,⚪ 數據不足,-35.0,453.5,1167.83
-1212.83,-1180.0,2026-03,-28.70%,6.03,74.25,3.040404078929293,1432.TW,2025,4.63,34.83%,大魯閣,-0.54,📉 獲利侵蝕,⚪ 中性觀察,1502.33,15.0500001907,32.83
-1226.55,0.0,2026-03,1.66%,1.05,42.0,11.357142584678572,2312.TW,2025,-0.55,5.36%,金寶,0.35,📉 獲利侵蝕,⚪ 中性觀察,-4.59,31.7999992371,1226.55
-1230.2,-700.0,2026-03,N/A,0.95,0.0,0.0,5371.TWO,2025,-0.23,N/A,中光電,-0.3,📉 獲利侵蝕,⚪ 數據不足,-54.76,0.0,530.2
-1236.95,-1257.14,2026-03,6.13%,2.67,28.349999999999994,134.3915343915344,3455.TWO,2025,-9.54,53.12%,由田,-0.81,🏰 高護城河,❌ 暫避觀望,-49.53,254.0,-20.19
-1239.19,-975.0,2026-03,-24.14%,-0.2,-16.200000000000003,0.0,2724.TWO,2025,-68.65,16.85%,藝舍-KY,-0.43,📉 獲利侵蝕,⚪ 數據不足,-106.76,10.6499996185,264.19
-1243.44,1388.46,2026-03,N/A,-1.86,-19.050000000000004,0.0,6770.TW,2025,4.48,N/A,力積電,3.36,🔄 轉虧為盈,⚪ 數據不足,-14.2,70.0,2631.9
-1250.66,-200.0,2026-03,N/A,-1.12,-39.0,0.0,1454.TW,2025,-5.33,N/A,台富,-0.2,📉 獲利侵蝕,⚪ 數據不足,-1277.78,12.4499998093,1050.66
-1252.29,75.93,2026-03,N/A,0.89,59.25,27.72151898734177,8096.TWO,2025,22.83,N/A,擎亞,1.9,⚠️ 獲利稀釋,❌ 暫避觀望,-72.78,109.5,1328.22
-1261.81,119.7,2026-03,N/A,-3.48,-137.7,0.0,4989.TW,2025,-11.09,N/A,榮科,0.13,🔄 轉虧為盈,⚪ 數據不足,-56.76,68.1999969482,1381.51
-1269.3000000000002,87.88,2026-03,0.94%,-0.32,-31.049999999999997,0.0,2425.TW,2025,2.17,8.50%,承啟,0.62,🔄 轉虧為盈,⚪ 數據不足,-130.48,38.2999992371,1357.18
-1269.95,-6.54,2026-03,7.58%,9.52,318.15000000000003,5.021216407355021,2546.TW,2025,51.01,9.56%,根基,1.43,📉 獲利侵蝕,⚪ 中性觀察,34.08,106.5,1263.41
-1271.67,-124.0,2026-03,-12.63%,0.68,51.3,6.1257312172222225,3062.TW,2025,16.55,1.56%,建漢,-0.54,📉 獲利侵蝕,⚪ 中性觀察,6600.0,20.9500007629,1147.67
-1277.87,50.0,2026-03,-22.27%,1.86,95.55,4.144426941679749,3630.TWO,2025,19.21,4.18%,新鉅科,-0.27,⚠️ 獲利稀釋,⚪ 中性觀察,173.02,26.3999996185,1327.87
-1278.17,-400.0,2026-03,N/A,-2.52,-97.8,0.0,5543.TWO,2025,-10.68,N/A,桓鼎-KY,-0.75,📉 獲利侵蝕,⚪ 數據不足,54.46,29.8999996185,878.17
-1279.03,175.0,2026-03,8.91%,0.5,19.5,12.846154433,1714.TW,2025,16.5,14.20%,和桐,0.23,⚠️ 獲利稀釋,⚪ 中性觀察,19.51,16.7000007629,1454.03
-1295.4099999999999,76.92,2026-03,-125.48%,-2.68,-91.95000000000002,0.0,3055.TW,2025,-31.79,16.83%,蔚華科,-0.15,⚠️ 獲利稀釋,⚪ 數據不足,-20.55,127.5,1372.33
-1299.87,39.17,2026-03,3.80%,3.16,132.6,13.178733031674208,3305.TW,2025,29.36,13.39%,昇貿,1.73,⚠️ 獲利稀釋,⚪ 中性觀察,-4.59,116.5,1339.04
-1299.92,40.1,2026-03,8.05%,2.3,61.349999999999994,20.44009742643032,3528.TW,2025,69.32,12.45%,安馳,2.83,⚠️ 獲利稀釋,❌ 暫避觀望,-44.71,83.5999984741,1340.02
-1305.47,141.67,2026-03,N/A,0.54,-2.8499999999999983,0.0,9955.TW,2025,26.06,N/A,佳龍,0.05,⚠️ 獲利稀釋,⚪ 數據不足,134.62,24.8500003815,1447.14
-1336.75,-40.54,2026-03,-18.43%,-2.74,-108.30000000000001,0.0,1536.TW,2025,-8.7,-3.41%,和大,-0.52,📉 獲利侵蝕,⚪ 數據不足,-491.43,50.2999992371,1296.21
-1339.41,40.74,2026-03,N/A,-1.01,-34.05,0.0,8085.TWO,2025,10.43,N/A,福華,-0.16,⚠️ 獲利稀釋,⚪ 數據不足,-17.44,16.1000003815,1380.15
-1351.07,-1140.0,2026-03,-6.40%,-0.33,-23.400000000000002,0.0,4183.TWO,2025,10.78,13.67%,福永生技,-0.52,📉 獲利侵蝕,⚪ 數據不足,-145.21,14.0,211.07
-1351.1200000000001,11.76,2026-03,-10.37%,-6.25,-224.55,0.0,2616.TW,2025,-24.55,7.55%,山隆,-1.37,⚠️ 獲利稀釋,⚪ 數據不足,-82.6,13.3999996185,1362.88
-1351.8899999999999,81.37,2026-03,17.10%,0.48,-19.8,0.0,3498.TWO,2025,43.43,41.15%,陽程,-0.2,⚠️ 獲利稀釋,⚪ 數據不足,120.0,189.5,1433.26
-1352.31,45.14,2026-03,N/A,-4.2,-23.400000000000002,0.0,6869.TW,2025,96.9,N/A,雲豹能源,-0.99,⚠️ 獲利稀釋,⚪ 數據不足,-150.36,68.0,1397.45
-1353.32,-9.09,2026-03,N/A,-1.43,-50.25,0.0,5205.TWO,2025,-21.87,N/A,中茂,-0.36,📉 獲利侵蝕,⚪ 數據不足,-22.22,20.3999996185,1344.23
-1353.8,-114.29,2026-03,-24.63%,-1.4,-51.9,0.0,2429.TW,2025,59.22,4.20%,銘旺科,-0.45,📉 獲利侵蝕,⚪ 數據不足,9.68,33.25,1239.51
-1357.19,73.75,2026-03,7.93%,-0.73,-39.599999999999994,0.0,4577.TWO,2025,12.25,23.60%,達航科技,-0.21,⚠️ 獲利稀釋,⚪ 數據不足,32.41,88.1999969482,1430.94
-1360.3400000000001,76.85,2026-03,N/A,3.16,142.35,8.724973978061117,6874.TWO,2025,-22.72,N/A,倍力,1.95,⚠️ 獲利稀釋,⚪ 中性觀察,-29.6,82.8000030518,1437.19
-1386.57,-200.0,2026-03,7.26%,0.01,-8.25,0.0,1906.TW,2025,-3.11,12.71%,寶隆,-0.03,📉 獲利侵蝕,⚪ 數據不足,-96.0,11.3999996185,1186.57
-1400.22,42.68,2026-03,2.38%,3.17,124.65,6.245487548243081,2414.TW,2025,18.17,8.10%,精技,1.17,⚠️ 獲利稀釋,⚪ 中性觀察,18.73,51.9000015259,1442.9
-1403.74,-1400.0,2026-03,N/A,0.59,6.149999999999999,284.1463414634147,6877.TWO,2025,0.0,N/A,鏵友益,-0.65,📉 獲利侵蝕,❌ 暫避觀望,-47.75,116.5,3.74
